"","date","JNPR"
"144","2007-07-30",30.639999
"145","2007-07-31",29.959999
"146","2007-08-01",31.379999
"147","2007-08-02",32.549999
"148","2007-08-03",31.23
"149","2007-08-06",33.459999
"150","2007-08-07",33.360001
"151","2007-08-08",34.389999
"152","2007-08-09",33.599998
"153","2007-08-10",32.09
"154","2007-08-13",33.16
"155","2007-08-14",31.610001
"156","2007-08-15",29.93
"157","2007-08-16",30.15
"158","2007-08-17",31.639999
"159","2007-08-20",31.59
"160","2007-08-21",32.02
"161","2007-08-22",32.66
"162","2007-08-23",32.169998
"163","2007-08-24",32.59
"164","2007-08-27",32.860001
"165","2007-08-28",32.279999
"166","2007-08-29",32.610001
"167","2007-08-30",32.779999
"168","2007-08-31",32.919998
"169","2007-09-04",33.91
"170","2007-09-05",34.599998
"171","2007-09-06",34.950001
"172","2007-09-07",34.580002
"173","2007-09-10",35.16
"174","2007-09-11",36.18
"175","2007-09-12",37.09
"176","2007-09-13",36.07
"177","2007-09-14",35.610001
"178","2007-09-17",35.02
"179","2007-09-18",36.439999
"180","2007-09-19",36.009998
"181","2007-09-20",35.990002
"182","2007-09-21",35.91
"183","2007-09-24",35.540001
"184","2007-09-25",35.720001
"185","2007-09-26",35.169998
"186","2007-09-27",36.32
"187","2007-09-28",36.610001
"188","2007-10-01",36.48
"189","2007-10-02",36.639999
"190","2007-10-03",35.779999
"191","2007-10-04",35.939999
"192","2007-10-05",37.040001
"193","2007-10-08",36.970001
"194","2007-10-09",37.650002
"195","2007-10-10",37.630001
"196","2007-10-11",36.34
"197","2007-10-12",37.119999
"198","2007-10-15",36.669998
"199","2007-10-16",36.630001
"200","2007-10-17",36.900002
"201","2007-10-18",36.919998
"202","2007-10-19",35.619999
"203","2007-10-22",35.889999
"204","2007-10-23",37.139999
"205","2007-10-24",34.02
"206","2007-10-25",33.540001
"207","2007-10-26",33.950001
"208","2007-10-29",35.959999
"209","2007-10-30",35.84
"210","2007-10-31",36
"211","2007-11-01",34.709999
"212","2007-11-02",35.380001
"213","2007-11-05",35.150002
"214","2007-11-06",35.27
"215","2007-11-07",34.119999
"216","2007-11-08",32.799999
"217","2007-11-09",31.209999
"218","2007-11-12",29.690001
"219","2007-11-13",31.209999
"220","2007-11-14",30.73
"221","2007-11-15",29.879999
"222","2007-11-16",30.559999
"223","2007-11-19",29.74
"224","2007-11-20",28.700001
"225","2007-11-21",29.040001
"226","2007-11-23",29.49
"227","2007-11-26",28.549999
"228","2007-11-27",29.08
"229","2007-11-28",30.57
"230","2007-11-29",29.82
"231","2007-11-30",29.719999
"232","2007-12-03",30.370001
"233","2007-12-04",30.41
"234","2007-12-05",31.299999
"235","2007-12-06",31.25
"236","2007-12-07",30.9
"237","2007-12-10",31.4
"238","2007-12-11",32.610001
"239","2007-12-12",33.439999
"240","2007-12-13",33.150002
"241","2007-12-14",33.110001
"242","2007-12-17",31.870001
"243","2007-12-18",32.220001
"244","2007-12-19",33.759998
"245","2007-12-20",34.07
"246","2007-12-21",34.700001
"247","2007-12-24",34.369999
"248","2007-12-26",34.490002
"249","2007-12-27",33.540001
"250","2007-12-28",33.919998
"251","2007-12-31",33.200001
"252","2008-01-02",32.099998
"253","2008-01-03",32.43
"254","2008-01-04",31.120001
"255","2008-01-07",30.700001
"256","2008-01-08",30.4
"257","2008-01-09",30.82
"258","2008-01-10",30.67
"259","2008-01-11",26.6
"260","2008-01-14",28.190001
"261","2008-01-15",27.549999
"262","2008-01-16",27.389999
"263","2008-01-17",26.6
"264","2008-01-18",26.5
"265","2008-01-22",25.610001
"266","2008-01-23",24.370001
"267","2008-01-24",26.299999
"268","2008-01-25",25.950001
"269","2008-01-28",27.200001
"270","2008-01-29",26.77
"271","2008-01-30",26.9
"272","2008-01-31",27.15
"273","2008-02-01",27.25
"274","2008-02-04",26.4
"275","2008-02-05",25.5
"276","2008-02-06",25.110001
"277","2008-02-07",24.700001
"278","2008-02-08",25.459999
"279","2008-02-11",25.82
"280","2008-02-12",25.93
"281","2008-02-13",27.48
"282","2008-02-14",26.809999
"283","2008-02-15",26.120001
"284","2008-02-19",26.139999
"285","2008-02-20",26.049999
"286","2008-02-21",25.66
"287","2008-02-22",26.190001
"288","2008-02-25",27.59
"289","2008-02-26",27.51
"290","2008-02-27",29.290001
"291","2008-02-28",28.59
"292","2008-02-29",26.82
"293","2008-03-03",25.870001
"294","2008-03-04",26.290001
"295","2008-03-05",27.219999
"296","2008-03-06",25.83
"297","2008-03-07",24.950001
"298","2008-03-10",24.6
"299","2008-03-11",25.77
"300","2008-03-12",25.57
"301","2008-03-13",25.610001
"302","2008-03-14",24.68
"303","2008-03-17",24.26
"304","2008-03-18",25.48
"305","2008-03-19",24.450001
"306","2008-03-20",25.16
"307","2008-03-24",25.5
"308","2008-03-25",26.58
"309","2008-03-26",26.200001
"310","2008-03-27",24.9
"311","2008-03-28",24.299999
"312","2008-03-31",25
"313","2008-04-01",25.780001
"314","2008-04-02",24.559999
"315","2008-04-03",24.379999
"316","2008-04-04",24.030001
"317","2008-04-07",23.459999
"318","2008-04-08",23.43
"319","2008-04-09",22.969999
"320","2008-04-10",23.309999
"321","2008-04-11",22.83
"322","2008-04-14",23.110001
"323","2008-04-15",22.73
"324","2008-04-16",23.610001
"325","2008-04-17",23.360001
"326","2008-04-18",24.48
"327","2008-04-21",25.15
"328","2008-04-22",24.34
"329","2008-04-23",25.370001
"330","2008-04-24",25.73
"331","2008-04-25",26.709999
"332","2008-04-28",27.040001
"333","2008-04-29",27.360001
"334","2008-04-30",27.620001
"335","2008-05-01",28.620001
"336","2008-05-02",28.790001
"337","2008-05-05",28.540001
"338","2008-05-06",28.73
"339","2008-05-07",28.07
"340","2008-05-08",27.639999
"341","2008-05-09",27.32
"342","2008-05-12",27.709999
"343","2008-05-13",27.290001
"344","2008-05-14",27.219999
"345","2008-05-15",28.17
"346","2008-05-16",28.889999
"347","2008-05-19",29.01
"348","2008-05-20",28.059999
"349","2008-05-21",27.530001
"350","2008-05-22",27.559999
"351","2008-05-23",27.280001
"352","2008-05-27",28.02
"353","2008-05-28",27.99
"354","2008-05-29",27.610001
"355","2008-05-30",27.52
"356","2008-06-02",27.049999
"357","2008-06-03",26.620001
"358","2008-06-04",26.98
"359","2008-06-05",26.860001
"360","2008-06-06",26.65
"361","2008-06-09",26.85
"362","2008-06-10",26.49
"363","2008-06-11",25.049999
"364","2008-06-12",24.57
"365","2008-06-13",24.190001
"366","2008-06-16",24.110001
"367","2008-06-17",23.6
"368","2008-06-18",22.629999
"369","2008-06-19",23.309999
"370","2008-06-20",22.74
"371","2008-06-23",22.98
"372","2008-06-24",23.1
"373","2008-06-25",23.33
"374","2008-06-26",22.4
"375","2008-06-27",22.639999
"376","2008-06-30",22.18
"377","2008-07-01",21.75
"378","2008-07-02",21.870001
"379","2008-07-03",22.75
"380","2008-07-07",23.17
"381","2008-07-08",23.34
"382","2008-07-09",21.93
"383","2008-07-10",22.040001
"384","2008-07-11",21.76
"385","2008-07-14",21.719999
"386","2008-07-15",21.93
"387","2008-07-16",22.610001
"388","2008-07-17",23.16
"389","2008-07-18",22.549999
"390","2008-07-21",23.49
"391","2008-07-22",22.360001
"392","2008-07-23",22.889999
"393","2008-07-24",22.57
"394","2008-07-25",26.57
"395","2008-07-28",25.52
"396","2008-07-29",25.49
"397","2008-07-30",25.99
"398","2008-07-31",26.030001
"399","2008-08-01",26.17
"400","2008-08-04",25.030001
"401","2008-08-05",25.99
"402","2008-08-06",26.309999
"403","2008-08-07",25.799999
"404","2008-08-08",26.799999
"405","2008-08-11",26.440001
"406","2008-08-12",25.9
"407","2008-08-13",26.120001
"408","2008-08-14",27.02
"409","2008-08-15",26.969999
"410","2008-08-18",26.42
"411","2008-08-19",25.76
"412","2008-08-20",25.66
"413","2008-08-21",25.540001
"414","2008-08-22",25.879999
"415","2008-08-25",25.42
"416","2008-08-26",25.120001
"417","2008-08-27",25.299999
"418","2008-08-28",25.98
"419","2008-08-29",25.700001
"420","2008-09-02",25
"421","2008-09-03",25.200001
"422","2008-09-04",23.6
"423","2008-09-05",24.15
"424","2008-09-08",24.959999
"425","2008-09-09",24.790001
"426","2008-09-10",25.280001
"427","2008-09-11",25.85
"428","2008-09-12",25.809999
"429","2008-09-15",25.209999
"430","2008-09-16",25.4
"431","2008-09-17",24.23
"432","2008-09-18",25.889999
"433","2008-09-19",26.9
"434","2008-09-22",25.450001
"435","2008-09-23",24.23
"436","2008-09-24",23.25
"437","2008-09-25",23.200001
"438","2008-09-26",23.02
"439","2008-09-29",21
"440","2008-09-30",21.07
"441","2008-10-01",19.99
"442","2008-10-02",18.549999
"443","2008-10-03",18.559999
"444","2008-10-06",18.9
"445","2008-10-07",17.07
"446","2008-10-08",17.26
"447","2008-10-09",16.76
"448","2008-10-10",16.459999
"449","2008-10-13",18.969999
"450","2008-10-14",17.809999
"451","2008-10-15",16.25
"452","2008-10-16",16.780001
"453","2008-10-17",17.99
"454","2008-10-20",19.98
"455","2008-10-21",18.42
"456","2008-10-22",19.01
"457","2008-10-23",17.83
"458","2008-10-24",16.5
"459","2008-10-27",16.82
"460","2008-10-28",18.67
"461","2008-10-29",18.58
"462","2008-10-30",18.83
"463","2008-10-31",18.74
"464","2008-11-03",18.17
"465","2008-11-04",18.76
"466","2008-11-05",17.209999
"467","2008-11-06",16.92
"468","2008-11-07",17.360001
"469","2008-11-10",17.23
"470","2008-11-11",16.26
"471","2008-11-12",15.15
"472","2008-11-13",16.1
"473","2008-11-14",15.03
"474","2008-11-17",14.72
"475","2008-11-18",14.66
"476","2008-11-19",14.04
"477","2008-11-20",13.84
"478","2008-11-21",14.91
"479","2008-11-24",16.530001
"480","2008-11-25",16.73
"481","2008-11-26",17.549999
"482","2008-11-28",17.379999
"483","2008-12-01",15.26
"484","2008-12-02",16.24
"485","2008-12-03",16.67
"486","2008-12-04",15.58
"487","2008-12-05",16.299999
"488","2008-12-08",17.07
"489","2008-12-09",17.940001
"490","2008-12-10",17.790001
"491","2008-12-11",17.129999
"492","2008-12-12",17.459999
"493","2008-12-15",16.959999
"494","2008-12-16",17.799999
"495","2008-12-17",17.32
"496","2008-12-18",17.09
"497","2008-12-19",16.860001
"498","2008-12-22",16.639999
"499","2008-12-23",16.82
"500","2008-12-24",17.030001
"501","2008-12-26",16.93
"502","2008-12-29",17.129999
"503","2008-12-30",17.4
"504","2008-12-31",17.51
"505","2009-01-02",18.389999
"506","2009-01-05",18.49
"507","2009-01-06",18.77
"508","2009-01-07",17.82
"509","2009-01-08",18.190001
"510","2009-01-09",17.639999
"511","2009-01-12",17.07
"512","2009-01-13",16.889999
"513","2009-01-14",16.1
"514","2009-01-15",16.35
"515","2009-01-16",16.389999
"516","2009-01-20",15.43
"517","2009-01-21",16.969999
"518","2009-01-22",17.4
"519","2009-01-23",17.68
"520","2009-01-26",17.690001
"521","2009-01-27",17.790001
"522","2009-01-28",18.34
"523","2009-01-29",16.969999
"524","2009-01-30",14.16
"525","2009-02-02",14.45
"526","2009-02-03",14.31
"527","2009-02-04",14.65
"528","2009-02-05",16
"529","2009-02-06",16.35
"530","2009-02-09",15.88
"531","2009-02-10",15.65
"532","2009-02-11",15.55
"533","2009-02-12",15.45
"534","2009-02-13",15.41
"535","2009-02-17",14.9
"536","2009-02-18",14.71
"537","2009-02-19",14.81
"538","2009-02-20",14.68
"539","2009-02-23",14.35
"540","2009-02-24",14.95
"541","2009-02-25",14.71
"542","2009-02-26",14.25
"543","2009-02-27",14.21
"544","2009-03-02",13.49
"545","2009-03-03",13.33
"546","2009-03-04",13.79
"547","2009-03-05",13.43
"548","2009-03-06",12.67
"549","2009-03-09",12.68
"550","2009-03-10",13.76
"551","2009-03-11",14.31
"552","2009-03-12",14.77
"553","2009-03-13",14.74
"554","2009-03-16",14.64
"555","2009-03-17",15.39
"556","2009-03-18",15.55
"557","2009-03-19",15.65
"558","2009-03-20",15.09
"559","2009-03-23",16.5
"560","2009-03-24",15.99
"561","2009-03-25",15.65
"562","2009-03-26",16.360001
"563","2009-03-27",15.82
"564","2009-03-30",15.12
"565","2009-03-31",15.05
"566","2009-04-01",15.78
"567","2009-04-02",16.940001
"568","2009-04-03",17.030001
"569","2009-04-06",16.059999
"570","2009-04-07",15.62
"571","2009-04-08",17.51
"572","2009-04-09",18.34
"573","2009-04-13",18.01
"574","2009-04-14",18.120001
"575","2009-04-15",18.370001
"576","2009-04-16",19.190001
"577","2009-04-17",18.49
"578","2009-04-20",17.66
"579","2009-04-21",18.309999
"580","2009-04-22",18.790001
"581","2009-04-23",19.26
"582","2009-04-24",22.33
"583","2009-04-27",21.370001
"584","2009-04-28",20.879999
"585","2009-04-29",21.27
"586","2009-04-30",21.65
"587","2009-05-01",22.16
"588","2009-05-04",22.33
"589","2009-05-05",23.040001
"590","2009-05-06",22.99
"591","2009-05-07",21.299999
"592","2009-05-08",21.85
"593","2009-05-11",21.25
"594","2009-05-12",21.73
"595","2009-05-13",21.23
"596","2009-05-14",21.540001
"597","2009-05-15",21.559999
"598","2009-05-18",22.27
"599","2009-05-19",22.610001
"600","2009-05-20",22.870001
"601","2009-05-21",23.309999
"602","2009-05-22",23.190001
"603","2009-05-26",24.02
"604","2009-05-27",24.139999
"605","2009-05-28",24.879999
"606","2009-05-29",24.73
"607","2009-06-01",25.34
"608","2009-06-02",23.82
"609","2009-06-03",23.9
"610","2009-06-04",24.129999
"611","2009-06-05",24.1
"612","2009-06-08",23.700001
"613","2009-06-09",24.219999
"614","2009-06-10",23.790001
"615","2009-06-11",23.879999
"616","2009-06-12",23.870001
"617","2009-06-15",23.68
"618","2009-06-16",23.09
"619","2009-06-17",22.870001
"620","2009-06-18",22.35
"621","2009-06-19",22.42
"622","2009-06-22",21.49
"623","2009-06-23",21.870001
"624","2009-06-24",22.67
"625","2009-06-25",23.040001
"626","2009-06-26",22.629999
"627","2009-06-29",23.629999
"628","2009-06-30",23.6
"629","2009-07-01",24.41
"630","2009-07-02",23.549999
"631","2009-07-06",23.68
"632","2009-07-07",22.98
"633","2009-07-08",22.98
"634","2009-07-09",23.15
"635","2009-07-10",23.200001
"636","2009-07-13",23.25
"637","2009-07-14",23.42
"638","2009-07-15",25.190001
"639","2009-07-16",25.030001
"640","2009-07-17",25.190001
"641","2009-07-20",25.719999
"642","2009-07-21",25.879999
"643","2009-07-22",25.5
"644","2009-07-23",26.549999
"645","2009-07-24",26.860001
"646","2009-07-27",26.639999
"647","2009-07-28",25.969999
"648","2009-07-29",25.700001
"649","2009-07-30",26.040001
"650","2009-07-31",26.129999
"651","2009-08-03",26.27
"652","2009-08-04",26.120001
"653","2009-08-05",25.68
"654","2009-08-06",25.129999
"655","2009-08-07",25.4
"656","2009-08-10",25
"657","2009-08-11",25.030001
"658","2009-08-12",25.35
"659","2009-08-13",25.23
"660","2009-08-14",24.620001
"661","2009-08-17",23.690001
"662","2009-08-18",24.02
"663","2009-08-19",23.68
"664","2009-08-20",24.59
"665","2009-08-21",24.610001
"666","2009-08-24",23.959999
"667","2009-08-25",23.629999
"668","2009-08-26",23.219999
"669","2009-08-27",23.690001
"670","2009-08-28",23.58
"671","2009-08-31",23.07
"672","2009-09-01",22.690001
"673","2009-09-02",23.030001
"674","2009-09-03",23.41
"675","2009-09-04",23.77
"676","2009-09-08",24.290001
"677","2009-09-09",26.139999
"678","2009-09-10",26.549999
"679","2009-09-11",26.42
"680","2009-09-14",26.440001
"681","2009-09-15",26.940001
"682","2009-09-16",27.42
"683","2009-09-17",27.370001
"684","2009-09-18",27.620001
"685","2009-09-21",27.75
"686","2009-09-22",27.700001
"687","2009-09-23",26.879999
"688","2009-09-24",26.59
"689","2009-09-25",26.32
"690","2009-09-28",27.25
"691","2009-09-29",26.549999
"692","2009-09-30",27.02
"693","2009-10-01",26.25
"694","2009-10-02",25.85
"695","2009-10-05",26.379999
"696","2009-10-06",26.950001
"697","2009-10-07",26.530001
"698","2009-10-08",27.1
"699","2009-10-09",27.530001
"700","2009-10-12",27.92
"701","2009-10-13",27.34
"702","2009-10-14",27.200001
"703","2009-10-15",27.280001
"704","2009-10-16",26.5
"705","2009-10-19",27.209999
"706","2009-10-20",27.719999
"707","2009-10-21",27.82
"708","2009-10-22",28.219999
"709","2009-10-23",27.309999
"710","2009-10-26",26.219999
"711","2009-10-27",25.84
"712","2009-10-28",25.059999
"713","2009-10-29",26.360001
"714","2009-10-30",25.51
"715","2009-11-02",25.629999
"716","2009-11-03",25.65
"717","2009-11-04",25.559999
"718","2009-11-05",26
"719","2009-11-06",25.33
"720","2009-11-09",25.43
"721","2009-11-10",24.91
"722","2009-11-11",25.35
"723","2009-11-12",24.700001
"724","2009-11-13",26.15
"725","2009-11-16",25.959999
"726","2009-11-17",25.809999
"727","2009-11-18",25.6
"728","2009-11-19",25.290001
"729","2009-11-20",25.200001
"730","2009-11-23",26.07
"731","2009-11-24",26.040001
"732","2009-11-25",26.209999
"733","2009-11-27",25.67
"734","2009-11-30",26.129999
"735","2009-12-01",26.790001
"736","2009-12-02",26.799999
"737","2009-12-03",26.92
"738","2009-12-04",27.33
"739","2009-12-07",27.35
"740","2009-12-08",27.18
"741","2009-12-09",27.290001
"742","2009-12-10",27
"743","2009-12-11",26.780001
"744","2009-12-14",26.73
"745","2009-12-15",26.49
"746","2009-12-16",26.360001
"747","2009-12-17",25.51
"748","2009-12-18",26.1
"749","2009-12-21",26.43
"750","2009-12-22",26.4
"751","2009-12-23",26.219999
"752","2009-12-24",26.43
"753","2009-12-28",26.799999
"754","2009-12-29",26.83
"755","2009-12-30",27.139999
"756","2009-12-31",26.67
"757","2010-01-04",27.18
"758","2010-01-05",26.75
"759","2010-01-06",26.030001
"760","2010-01-07",26.16
"761","2010-01-08",26.25
"762","2010-01-11",26.200001
"763","2010-01-12",25.860001
"764","2010-01-13",26.48
"765","2010-01-14",26.34
"766","2010-01-15",26.58
"767","2010-01-19",26.870001
"768","2010-01-20",26.049999
"769","2010-01-21",26.120001
"770","2010-01-22",24.950001
"771","2010-01-25",25.370001
"772","2010-01-26",24.860001
"773","2010-01-27",25.02
"774","2010-01-28",24.49
"775","2010-01-29",24.83
"776","2010-02-01",25.059999
"777","2010-02-02",25.17
"778","2010-02-03",25.33
"779","2010-02-04",24.889999
"780","2010-02-05",25
"781","2010-02-08",24.91
"782","2010-02-09",25.120001
"783","2010-02-10",25.02
"784","2010-02-11",25.26
"785","2010-02-12",24.76
"786","2010-02-16",25.450001
"787","2010-02-17",25.620001
"788","2010-02-18",25.940001
"789","2010-02-19",27.440001
"790","2010-02-22",27.209999
"791","2010-02-23",26.9
"792","2010-02-24",27.950001
"793","2010-02-25",28
"794","2010-02-26",27.98
"795","2010-03-01",28.530001
"796","2010-03-02",28.57
"797","2010-03-03",28.76
"798","2010-03-04",28.67
"799","2010-03-05",29.1
"800","2010-03-08",29.6
"801","2010-03-09",29.889999
"802","2010-03-10",30.389999
"803","2010-03-11",30.459999
"804","2010-03-12",29.940001
"805","2010-03-15",30.07
"806","2010-03-16",30.4
"807","2010-03-17",30.690001
"808","2010-03-18",30.25
"809","2010-03-19",29.889999
"810","2010-03-22",30.139999
"811","2010-03-23",30.879999
"812","2010-03-24",30.459999
"813","2010-03-25",30.73
"814","2010-03-26",30.49
"815","2010-03-29",30.65
"816","2010-03-30",30.870001
"817","2010-03-31",30.68
"818","2010-04-01",30.450001
"819","2010-04-05",30.860001
"820","2010-04-06",31.639999
"821","2010-04-07",31.49
"822","2010-04-08",31.27
"823","2010-04-09",31.65
"824","2010-04-12",31.6
"825","2010-04-13",31.25
"826","2010-04-14",31.809999
"827","2010-04-15",31.98
"828","2010-04-16",31.209999
"829","2010-04-19",31.18
"830","2010-04-20",31.559999
"831","2010-04-21",29.82
"832","2010-04-22",29.700001
"833","2010-04-23",30.07
"834","2010-04-26",29.75
"835","2010-04-27",29.27
"836","2010-04-28",29.01
"837","2010-04-29",29.360001
"838","2010-04-30",28.41
"839","2010-05-03",28.99
"840","2010-05-04",28.139999
"841","2010-05-05",28.379999
"842","2010-05-06",27.59
"843","2010-05-07",26.73
"844","2010-05-10",28.18
"845","2010-05-11",27.940001
"846","2010-05-12",28.92
"847","2010-05-13",28.030001
"848","2010-05-14",27.5
"849","2010-05-17",27.99
"850","2010-05-18",27.200001
"851","2010-05-19",26.870001
"852","2010-05-20",25.58
"853","2010-05-21",26.389999
"854","2010-05-24",26.129999
"855","2010-05-25",26.26
"856","2010-05-26",26.049999
"857","2010-05-27",27.26
"858","2010-05-28",26.620001
"859","2010-06-01",24.83
"860","2010-06-02",25.290001
"861","2010-06-03",25.809999
"862","2010-06-04",24.67
"863","2010-06-07",24.299999
"864","2010-06-08",24.34
"865","2010-06-09",23.98
"866","2010-06-10",24.559999
"867","2010-06-11",24.99
"868","2010-06-14",24.870001
"869","2010-06-15",25.530001
"870","2010-06-16",25.16
"871","2010-06-17",25.290001
"872","2010-06-18",25.5
"873","2010-06-21",24.950001
"874","2010-06-22",24.43
"875","2010-06-23",24.43
"876","2010-06-24",23.709999
"877","2010-06-25",23.719999
"878","2010-06-28",24.190001
"879","2010-06-29",23.219999
"880","2010-06-30",22.82
"881","2010-07-01",23
"882","2010-07-02",24.08
"883","2010-07-06",24.09
"884","2010-07-07",25.49
"885","2010-07-08",25.43
"886","2010-07-09",25.77
"887","2010-07-12",26
"888","2010-07-13",26.73
"889","2010-07-14",27.1
"890","2010-07-15",26.860001
"891","2010-07-16",25.9
"892","2010-07-19",26.6
"893","2010-07-20",26.690001
"894","2010-07-21",26.51
"895","2010-07-22",27.41
"896","2010-07-23",28.09
"897","2010-07-26",28.85
"898","2010-07-27",28.08
"899","2010-07-28",27.799999
"900","2010-07-29",27.6
"901","2010-07-30",27.780001
"902","2010-08-02",28.1
"903","2010-08-03",28.02
"904","2010-08-04",28.48
"905","2010-08-05",28.309999
"906","2010-08-06",27.99
"907","2010-08-09",28.58
"908","2010-08-10",28.690001
"909","2010-08-11",27.67
"910","2010-08-12",25.780001
"911","2010-08-13",25.629999
"912","2010-08-16",25.870001
"913","2010-08-17",26.219999
"914","2010-08-18",26.469999
"915","2010-08-19",26.68
"916","2010-08-20",27.24
"917","2010-08-23",27.18
"918","2010-08-24",26.790001
"919","2010-08-25",26.76
"920","2010-08-26",26.790001
"921","2010-08-27",27.24
"922","2010-08-30",26.91
"923","2010-08-31",27.200001
"924","2010-09-01",27.629999
"925","2010-09-02",28.280001
"926","2010-09-03",28.99
"927","2010-09-07",28.57
"928","2010-09-08",28.85
"929","2010-09-09",28.299999
"930","2010-09-10",28.280001
"931","2010-09-13",29.219999
"932","2010-09-14",29.309999
"933","2010-09-15",29.5
"934","2010-09-16",29.74
"935","2010-09-17",30.01
"936","2010-09-20",30.370001
"937","2010-09-21",30.27
"938","2010-09-22",29.559999
"939","2010-09-23",29.469999
"940","2010-09-24",29.780001
"941","2010-09-27",31.030001
"942","2010-09-28",31.26
"943","2010-09-29",30.92
"944","2010-09-30",30.35
"945","2010-10-01",30.299999
"946","2010-10-04",30.75
"947","2010-10-05",32.59
"948","2010-10-06",31.219999
"949","2010-10-07",31.370001
"950","2010-10-08",31.469999
"951","2010-10-11",31.68
"952","2010-10-12",31.91
"953","2010-10-13",31.639999
"954","2010-10-14",31.299999
"955","2010-10-15",31.940001
"956","2010-10-18",31.969999
"957","2010-10-19",30.540001
"958","2010-10-20",32.130001
"959","2010-10-21",31.690001
"960","2010-10-22",31.940001
"961","2010-10-25",32.02
"962","2010-10-26",32.380001
"963","2010-10-27",32.110001
"964","2010-10-28",31.790001
"965","2010-10-29",32.389999
"966","2010-11-01",32.009998
"967","2010-11-02",32.23
