"","date","GWPH"
"178","2014-01-13",49.73
"179","2014-01-14",51
"180","2014-01-15",51
"181","2014-01-16",48.689999
"182","2014-01-17",48.389999
"183","2014-01-21",51.360001
"184","2014-01-22",49.860001
"185","2014-01-23",48.599998
"186","2014-01-24",49.150002
"187","2014-01-27",47.029999
"188","2014-01-28",50.389999
"189","2014-01-29",51.529999
"190","2014-01-30",54.009998
"191","2014-01-31",56.09
"192","2014-02-03",55.389999
"193","2014-02-04",59.57
"194","2014-02-05",63.709999
"195","2014-02-06",57.709999
"196","2014-02-07",61.849998
"197","2014-02-10",61.639999
"198","2014-02-11",64
"199","2014-02-12",63.419998
"200","2014-02-13",61.720001
"201","2014-02-14",61.57
"202","2014-02-18",60.549999
"203","2014-02-19",57.439999
"204","2014-02-20",57.450001
"205","2014-02-21",56.259998
"206","2014-02-24",59.490002
"207","2014-02-25",59.790001
"208","2014-02-26",60.939999
"209","2014-02-27",64.57
"210","2014-02-28",65.910004
"211","2014-03-03",66.949997
"212","2014-03-04",71.010002
"213","2014-03-05",74.190002
"214","2014-03-06",72.110001
"215","2014-03-07",72.43
"216","2014-03-10",77.279999
"217","2014-03-11",82.400002
"218","2014-03-12",83.050003
"219","2014-03-13",80.93
"220","2014-03-14",74.690002
"221","2014-03-17",73.110001
"222","2014-03-18",72.389999
"223","2014-03-19",72.800003
"224","2014-03-20",68.519997
"225","2014-03-21",66.830002
"226","2014-03-24",64.980003
"227","2014-03-25",66.190002
"228","2014-03-26",61.66
"229","2014-03-27",60.259998
"230","2014-03-28",55.84
"231","2014-03-31",59.369999
"232","2014-04-01",59.02
"233","2014-04-02",57.450001
"234","2014-04-03",56.720001
"235","2014-04-04",52.27
"236","2014-04-07",51.34
"237","2014-04-08",52.740002
"238","2014-04-09",56.049999
"239","2014-04-10",53.599998
"240","2014-04-11",48.25
"241","2014-04-14",45.580002
"242","2014-04-15",44
"243","2014-04-16",44.639999
"244","2014-04-17",46.200001
"245","2014-04-21",46.040001
"246","2014-04-22",60.860001
"247","2014-04-23",69.32
"248","2014-04-24",67.900002
"249","2014-04-25",62.119999
"250","2014-04-28",65.239998
"251","2014-04-29",67.769997
"252","2014-04-30",73.099998
"253","2014-05-01",73.919998
"254","2014-05-02",71.470001
"255","2014-05-05",76.260002
"256","2014-05-06",74.489998
"257","2014-05-07",69.809998
"258","2014-05-08",70.730003
"259","2014-05-09",68.620003
"260","2014-05-12",69.769997
"261","2014-05-13",70.769997
"262","2014-05-14",71.489998
"263","2014-05-15",69.580002
"264","2014-05-16",68.309998
"265","2014-05-19",69.940002
"266","2014-05-20",67.830002
"267","2014-05-21",66.360001
"268","2014-05-22",66.160004
"269","2014-05-23",67.709999
"270","2014-05-27",68.089996
"271","2014-05-28",68.760002
"272","2014-05-29",69.510002
"273","2014-05-30",68.169998
"274","2014-06-02",67.360001
"275","2014-06-03",67.080002
"276","2014-06-04",67.800003
"277","2014-06-05",67.779999
"278","2014-06-06",71.989998
"279","2014-06-09",75.290001
"280","2014-06-10",75.489998
"281","2014-06-11",75.129997
"282","2014-06-12",77.400002
"283","2014-06-13",77.400002
"284","2014-06-16",77.25
"285","2014-06-17",89.82
"286","2014-06-18",86.830002
"287","2014-06-19",88.019997
"288","2014-06-20",93.169998
"289","2014-06-23",93.769997
"290","2014-06-24",91.110001
"291","2014-06-25",92.610001
"292","2014-06-26",94.18
"293","2014-06-27",96.139999
"294","2014-06-30",107.290001
"295","2014-07-01",107.349998
"296","2014-07-02",104.919998
"297","2014-07-03",103.57
"298","2014-07-07",96.489998
"299","2014-07-08",87.599998
"300","2014-07-09",91.160004
"301","2014-07-10",90.449997
"302","2014-07-11",89.669998
"303","2014-07-14",88.800003
"304","2014-07-15",83.279999
"305","2014-07-16",84.059998
"306","2014-07-17",80.699997
"307","2014-07-18",83.540001
"308","2014-07-21",86.610001
"309","2014-07-22",88.239998
"310","2014-07-23",86.68
"311","2014-07-24",86.970001
"312","2014-07-25",84.879997
"313","2014-07-28",84.510002
"314","2014-07-29",88.550003
"315","2014-07-30",87.68
"316","2014-07-31",84.599998
"317","2014-08-01",83.440002
"318","2014-08-04",83.529999
"319","2014-08-05",83.349998
"320","2014-08-06",82.870003
"321","2014-08-07",82.120003
"322","2014-08-08",82.769997
"323","2014-08-11",89.220001
"324","2014-08-12",86.260002
"325","2014-08-13",89.550003
"326","2014-08-14",90.360001
"327","2014-08-15",89.150002
"328","2014-08-18",92.160004
"329","2014-08-19",91.230003
"330","2014-08-20",91
"331","2014-08-21",89.050003
"332","2014-08-22",90.43
"333","2014-08-25",89.550003
"334","2014-08-26",95.349998
"335","2014-08-27",94.25
"336","2014-08-28",91.190002
"337","2014-08-29",91.519997
"338","2014-09-02",87.669998
"339","2014-09-03",87.339996
"340","2014-09-04",87.769997
"341","2014-09-05",88.019997
"342","2014-09-08",89.910004
"343","2014-09-09",89.040001
"344","2014-09-10",89.68
"345","2014-09-11",91.690002
"346","2014-09-12",89.629997
"347","2014-09-15",85.629997
"348","2014-09-16",88.440002
"349","2014-09-17",88.559998
"350","2014-09-18",87.879997
"351","2014-09-19",86.699997
"352","2014-09-22",87.330002
"353","2014-09-23",87.330002
"354","2014-09-24",86.809998
"355","2014-09-25",84.129997
"356","2014-09-26",84.470001
"357","2014-09-29",85.690002
"358","2014-09-30",80.849998
"359","2014-10-01",76.129997
"360","2014-10-02",79.699997
"361","2014-10-03",82.330002
"362","2014-10-06",82.029999
"363","2014-10-07",79.800003
"364","2014-10-08",80.949997
"365","2014-10-09",77.290001
"366","2014-10-10",72
"367","2014-10-13",71.440002
"368","2014-10-14",65.199997
"369","2014-10-15",61.549999
"370","2014-10-16",63.09
"371","2014-10-17",63.459999
"372","2014-10-20",67.989998
"373","2014-10-21",73.040001
"374","2014-10-22",71.699997
"375","2014-10-23",73.019997
"376","2014-10-24",72.769997
"377","2014-10-27",74.120003
"378","2014-10-28",75.470001
"379","2014-10-29",71.919998
"380","2014-10-30",70.459999
"381","2014-10-31",73.75
"382","2014-11-03",74.110001
"383","2014-11-04",73.32
"384","2014-11-05",71.339996
"385","2014-11-06",74.379997
"386","2014-11-07",73.970001
"387","2014-11-10",73.949997
"388","2014-11-11",74.769997
"389","2014-11-12",75.32
"390","2014-11-13",75.839996
"391","2014-11-14",75.629997
"392","2014-11-17",76.559998
"393","2014-11-18",80.5
"394","2014-11-19",78.559998
"395","2014-11-20",78.919998
"396","2014-11-21",78.949997
"397","2014-11-24",79.150002
"398","2014-11-25",80.199997
"399","2014-11-26",80.199997
"400","2014-11-28",77.43
"401","2014-12-01",71.629997
"402","2014-12-02",68.660004
"403","2014-12-03",76.010002
"404","2014-12-04",74.550003
"405","2014-12-05",72.940002
"406","2014-12-08",69.610001
"407","2014-12-09",74.610001
"408","2014-12-10",71.559998
"409","2014-12-11",71.230003
"410","2014-12-12",72.410004
"411","2014-12-15",68.129997
"412","2014-12-16",67.639999
"413","2014-12-17",70.080002
"414","2014-12-18",68.089996
"415","2014-12-19",70.230003
"416","2014-12-22",70.32
"417","2014-12-23",66.260002
"418","2014-12-24",68.080002
"419","2014-12-26",68.129997
"420","2014-12-29",67.169998
"421","2014-12-30",67.290001
"422","2014-12-31",67.68
"423","2015-01-02",70.040001
"424","2015-01-05",70.580002
"425","2015-01-06",69.610001
"426","2015-01-07",71.059998
"427","2015-01-08",80.110001
"428","2015-01-09",78.529999
"429","2015-01-12",78.730003
"430","2015-01-13",78.800003
"431","2015-01-14",79.040001
"432","2015-01-15",73.910004
"433","2015-01-16",75.169998
"434","2015-01-20",76.82
"435","2015-01-21",77.07
"436","2015-01-22",74.889999
"437","2015-01-23",75.400002
"438","2015-01-26",76.300003
"439","2015-01-27",76.610001
"440","2015-01-28",74.639999
"441","2015-01-29",74.860001
"442","2015-01-30",72.970001
"443","2015-02-02",73.339996
"444","2015-02-03",74.870003
"445","2015-02-04",74.080002
"446","2015-02-05",75.019997
"447","2015-02-06",74.900002
"448","2015-02-09",74.800003
"449","2015-02-10",74.809998
"450","2015-02-11",75.150002
"451","2015-02-12",76.389999
"452","2015-02-13",78.089996
"453","2015-02-17",81.029999
"454","2015-02-18",83.010002
"455","2015-02-19",84.5
"456","2015-02-20",84.889999
"457","2015-02-23",82.989998
"458","2015-02-24",81.760002
"459","2015-02-25",83.300003
"460","2015-02-26",83.099998
"461","2015-02-27",80.919998
"462","2015-03-02",80.279999
"463","2015-03-03",79.550003
"464","2015-03-04",81.57
"465","2015-03-05",82.940002
"466","2015-03-06",83.260002
"467","2015-03-09",83.32
"468","2015-03-10",83.519997
"469","2015-03-11",84.480003
"470","2015-03-12",84.580002
"471","2015-03-13",95.660004
"472","2015-03-16",99.989998
"473","2015-03-17",100.480003
"474","2015-03-18",97.199997
"475","2015-03-19",94.75
"476","2015-03-20",94.620003
"477","2015-03-23",92.650002
"478","2015-03-24",91.610001
"479","2015-03-25",87.389999
"480","2015-03-26",87.32
"481","2015-03-27",86.459999
"482","2015-03-30",88.400002
"483","2015-03-31",91.129997
"484","2015-04-01",90.610001
"485","2015-04-02",90.879997
"486","2015-04-06",91.139999
"487","2015-04-07",91.389999
"488","2015-04-08",90.580002
"489","2015-04-09",90.940002
"490","2015-04-10",91.32
"491","2015-04-13",96.18
"492","2015-04-14",108.75
"493","2015-04-15",108.800003
"494","2015-04-16",109.160004
"495","2015-04-17",114
"496","2015-04-20",113.5
"497","2015-04-21",113.089996
"498","2015-04-22",113.040001
"499","2015-04-23",120.769997
"500","2015-04-24",121
"501","2015-04-27",115.230003
"502","2015-04-28",114.040001
"503","2015-04-29",110.690002
"504","2015-04-30",104.650002
"505","2015-05-01",109.129997
"506","2015-05-04",110.199997
"507","2015-05-05",107.900002
"508","2015-05-06",108.790001
"509","2015-05-07",110.120003
"510","2015-05-08",109.910004
"511","2015-05-11",111.919998
"512","2015-05-12",112.190002
"513","2015-05-13",112.029999
"514","2015-05-14",112.32
"515","2015-05-15",112.25
"516","2015-05-18",112.93
"517","2015-05-19",113.220001
"518","2015-05-20",112.970001
"519","2015-05-21",115.360001
"520","2015-05-22",116.07
"521","2015-05-26",113.870003
"522","2015-05-27",114.510002
"523","2015-05-28",114.199997
"524","2015-05-29",114.110001
"525","2015-06-01",115.610001
"526","2015-06-02",120.300003
"527","2015-06-03",119.669998
"528","2015-06-04",123.489998
"529","2015-06-05",125.980003
"530","2015-06-08",124.510002
"531","2015-06-09",119.980003
"532","2015-06-10",120.860001
"533","2015-06-11",120.57
"534","2015-06-12",119.099998
"535","2015-06-15",121.629997
"536","2015-06-16",122.800003
"537","2015-06-17",121.540001
"538","2015-06-18",125.779999
"539","2015-06-19",124.139999
"540","2015-06-22",126.860001
"541","2015-06-23",127.260002
"542","2015-06-24",127.489998
"543","2015-06-25",129.690002
"544","2015-06-26",124.199997
"545","2015-06-29",119.400002
"546","2015-06-30",122.839996
"547","2015-07-01",124.309998
"548","2015-07-02",122.989998
"549","2015-07-06",122.5
"550","2015-07-07",123.510002
"551","2015-07-08",120.059998
"552","2015-07-09",120.470001
"553","2015-07-10",125.860001
"554","2015-07-13",125.129997
"555","2015-07-14",129.009995
"556","2015-07-15",126.449997
"557","2015-07-16",126
"558","2015-07-17",124.849998
"559","2015-07-20",125.849998
"560","2015-07-21",123.910004
"561","2015-07-22",120.07
"562","2015-07-23",118.650002
"563","2015-07-24",116.870003
"564","2015-07-27",112.110001
"565","2015-07-28",113.970001
"566","2015-07-29",113.900002
"567","2015-07-30",114.110001
"568","2015-07-31",114.510002
"569","2015-08-03",113.230003
"570","2015-08-04",112.519997
"571","2015-08-05",114.260002
"572","2015-08-06",106.169998
"573","2015-08-07",105.389999
"574","2015-08-10",107.339996
"575","2015-08-11",106.43
"576","2015-08-12",103.489998
"577","2015-08-13",112.18
"578","2015-08-14",112.129997
"579","2015-08-17",114.489998
"580","2015-08-18",114.059998
"581","2015-08-19",111.949997
"582","2015-08-20",102.980003
"583","2015-08-21",104.370003
"584","2015-08-24",100.230003
"585","2015-08-25",100.269997
"586","2015-08-26",103.650002
"587","2015-08-27",108.260002
"588","2015-08-28",109.379997
"589","2015-08-31",106.349998
"590","2015-09-01",103.309998
"591","2015-09-02",105.510002
"592","2015-09-03",103.620003
"593","2015-09-04",101.75
"594","2015-09-08",106.120003
"595","2015-09-09",103.839996
"596","2015-09-10",104.849998
"597","2015-09-11",105.639999
"598","2015-09-14",106.900002
"599","2015-09-15",115
"600","2015-09-16",112.370003
"601","2015-09-17",113.760002
"602","2015-09-18",112.540001
"603","2015-09-21",107.300003
"604","2015-09-22",103.75
"605","2015-09-23",102.099998
"606","2015-09-24",103.529999
"607","2015-09-25",99.050003
"608","2015-09-28",90.93
"609","2015-09-29",88.779999
"610","2015-09-30",91.370003
"611","2015-10-01",90.690002
"612","2015-10-02",92.269997
"613","2015-10-05",91.690002
"614","2015-10-06",87.410004
"615","2015-10-07",88.410004
"616","2015-10-08",87.300003
"617","2015-10-09",87.75
"618","2015-10-12",86.790001
"619","2015-10-13",85.279999
"620","2015-10-14",86.279999
"621","2015-10-15",87.68
"622","2015-10-16",90.709999
"623","2015-10-19",91.980003
"624","2015-10-20",89.220001
"625","2015-10-21",85.620003
"626","2015-10-22",80.860001
"627","2015-10-23",80.050003
"628","2015-10-26",79.730003
"629","2015-10-27",77.18
"630","2015-10-28",80.82
"631","2015-10-29",80.959999
"632","2015-10-30",79.089996
"633","2015-11-02",84.279999
"634","2015-11-03",85.889999
"635","2015-11-04",85.620003
"636","2015-11-05",80.68
"637","2015-11-06",81.900002
"638","2015-11-09",85.370003
"639","2015-11-10",85.610001
"640","2015-11-11",82.970001
"641","2015-11-12",81.019997
"642","2015-11-13",82.709999
"643","2015-11-16",82.660004
"644","2015-11-17",84.43
"645","2015-11-18",87.720001
"646","2015-11-19",82.300003
"647","2015-11-20",83.309998
"648","2015-11-23",82.870003
"649","2015-11-24",84.519997
"650","2015-11-25",85.160004
"651","2015-11-27",84.900002
"652","2015-11-30",86.690002
"653","2015-12-01",86.099998
"654","2015-12-02",90.959999
"655","2015-12-03",85.860001
"656","2015-12-04",83.589996
"657","2015-12-07",82.239998
"658","2015-12-08",85.349998
"659","2015-12-09",82.470001
"660","2015-12-10",79.699997
"661","2015-12-11",75.339996
"662","2015-12-14",71.050003
"663","2015-12-15",72.470001
"664","2015-12-16",69.620003
"665","2015-12-17",68.690002
"666","2015-12-18",66.790001
"667","2015-12-21",66.559998
"668","2015-12-22",64.959999
"669","2015-12-23",67.099998
"670","2015-12-24",69.739998
"671","2015-12-28",68.389999
"672","2015-12-29",69.449997
"673","2015-12-30",69.290001
"674","2015-12-31",69.440002
"675","2016-01-04",68.459999
"676","2016-01-05",68.370003
"677","2016-01-06",63.860001
"678","2016-01-07",61.810001
"679","2016-01-08",59.860001
"680","2016-01-11",56.310001
"681","2016-01-12",59.68
"682","2016-01-13",56.419998
"683","2016-01-14",56.580002
"684","2016-01-15",54.389999
"685","2016-01-19",54.25
"686","2016-01-20",57.360001
"687","2016-01-21",56.32
"688","2016-01-22",55.43
"689","2016-01-25",56.77
"690","2016-01-26",55.040001
"691","2016-01-27",55.080002
"692","2016-01-28",52.009998
"693","2016-01-29",50.16
"694","2016-02-01",50.619999
"695","2016-02-02",49.189999
"696","2016-02-03",47.889999
"697","2016-02-04",48.740002
"698","2016-02-05",44.720001
"699","2016-02-08",42.630001
"700","2016-02-09",40.77
"701","2016-02-10",43.619999
"702","2016-02-11",44.200001
"703","2016-02-12",44.639999
"704","2016-02-16",46.669998
"705","2016-02-17",47.790001
"706","2016-02-18",44.939999
"707","2016-02-19",43.400002
"708","2016-02-22",44.82
"709","2016-02-23",42.689999
"710","2016-02-24",43.650002
"711","2016-02-25",41.84
"712","2016-02-26",41.599998
"713","2016-02-29",41.099998
"714","2016-03-01",38.200001
"715","2016-03-02",40.970001
"716","2016-03-03",39.060001
"717","2016-03-04",39.900002
"718","2016-03-07",39.849998
"719","2016-03-08",37.529999
"720","2016-03-09",37.200001
"721","2016-03-10",36.639999
"722","2016-03-11",38.459999
"723","2016-03-14",84.709999
"724","2016-03-15",79.870003
"725","2016-03-16",72.07
"726","2016-03-17",72.18
"727","2016-03-18",72.720001
"728","2016-03-21",80.870003
"729","2016-03-22",85.239998
"730","2016-03-23",80.739998
"731","2016-03-24",81.629997
"732","2016-03-28",76.989998
"733","2016-03-29",74.970001
"734","2016-03-30",70.919998
"735","2016-03-31",72.150002
"736","2016-04-01",74.610001
"737","2016-04-04",73.639999
"738","2016-04-05",74.43
"739","2016-04-06",79.25
"740","2016-04-07",78.650002
"741","2016-04-08",79.690002
"742","2016-04-11",79.769997
"743","2016-04-12",79.139999
"744","2016-04-13",80.379997
"745","2016-04-14",81.610001
"746","2016-04-15",82.290001
"747","2016-04-18",83.739998
"748","2016-04-19",82.540001
"749","2016-04-20",86.230003
"750","2016-04-21",86.360001
"751","2016-04-22",84.75
"752","2016-04-25",84.269997
"753","2016-04-26",83.790001
"754","2016-04-27",82.230003
"755","2016-04-28",82.410004
"756","2016-04-29",81.019997
"757","2016-05-02",82.529999
"758","2016-05-03",79.839996
"759","2016-05-04",78.540001
"760","2016-05-05",77.949997
"761","2016-05-06",79
"762","2016-05-09",78.160004
"763","2016-05-10",76.68
"764","2016-05-11",77.620003
"765","2016-05-12",76.660004
"766","2016-05-13",76.949997
"767","2016-05-16",79.720001
"768","2016-05-17",80.300003
"769","2016-05-18",80.360001
"770","2016-05-19",80.57
"771","2016-05-20",84.480003
"772","2016-05-23",85.139999
"773","2016-05-24",86.839996
"774","2016-05-25",87.949997
"775","2016-05-26",90.169998
"776","2016-05-27",90.480003
"777","2016-05-31",89.120003
"778","2016-06-01",92.169998
"779","2016-06-02",93.410004
"780","2016-06-03",92.089996
"781","2016-06-06",94.190002
"782","2016-06-07",90.440002
"783","2016-06-08",91.139999
"784","2016-06-09",89.449997
"785","2016-06-10",89.690002
"786","2016-06-13",87.139999
"787","2016-06-14",85.620003
"788","2016-06-15",86.220001
"789","2016-06-16",85.709999
"790","2016-06-17",87.370003
"791","2016-06-20",88.419998
"792","2016-06-21",87.760002
"793","2016-06-22",88.57
"794","2016-06-23",89.139999
"795","2016-06-24",83.309998
"796","2016-06-27",88.489998
"797","2016-06-28",91.93
"798","2016-06-29",93.209999
"799","2016-06-30",91.57
"800","2016-07-01",93.779999
"801","2016-07-05",92.199997
"802","2016-07-06",92.93
"803","2016-07-07",93.470001
"804","2016-07-08",94.830002
"805","2016-07-11",96.349998
"806","2016-07-12",97.099998
"807","2016-07-13",92.260002
"808","2016-07-14",91
"809","2016-07-15",90.389999
"810","2016-07-18",90.660004
"811","2016-07-19",90.940002
"812","2016-07-20",93.940002
"813","2016-07-21",93.75
"814","2016-07-22",94.68
"815","2016-07-25",93.199997
"816","2016-07-26",93.169998
"817","2016-07-27",94.160004
"818","2016-07-28",94.32
"819","2016-07-29",94.32
"820","2016-08-01",96.110001
"821","2016-08-02",94.07
"822","2016-08-03",95.019997
"823","2016-08-04",95.400002
"824","2016-08-05",95.620003
"825","2016-08-08",93.959999
"826","2016-08-09",92.650002
"827","2016-08-10",86.589996
"828","2016-08-11",87.540001
"829","2016-08-12",85.580002
"830","2016-08-15",85.07
"831","2016-08-16",81.559998
"832","2016-08-17",81.379997
"833","2016-08-18",84.160004
"834","2016-08-19",83.279999
"835","2016-08-22",84.379997
"836","2016-08-23",85.040001
"837","2016-08-24",82.529999
"838","2016-08-25",81.540001
"839","2016-08-26",81.629997
"840","2016-08-29",80.650002
"841","2016-08-30",81.769997
"842","2016-08-31",81.75
"843","2016-09-01",82.279999
"844","2016-09-02",82.730003
"845","2016-09-06",84.199997
"846","2016-09-07",104.029999
"847","2016-09-08",104.779999
"848","2016-09-09",99.839996
"849","2016-09-12",100.769997
"850","2016-09-13",98.110001
"851","2016-09-14",102.18
"852","2016-09-15",105.089996
"853","2016-09-16",105.120003
"854","2016-09-19",105.410004
"855","2016-09-20",108.290001
"856","2016-09-21",107.959999
"857","2016-09-22",109.760002
"858","2016-09-23",107.559998
"859","2016-09-26",126.059998
"860","2016-09-27",124.910004
"861","2016-09-28",130.139999
"862","2016-09-29",129.970001
"863","2016-09-30",132.729996
"864","2016-10-03",132.679993
"865","2016-10-04",133.139999
"866","2016-10-05",133.449997
"867","2016-10-06",133.100006
"868","2016-10-07",131.169998
"869","2016-10-10",132.080002
"870","2016-10-11",129.809998
"871","2016-10-12",127.400002
"872","2016-10-13",128.529999
"873","2016-10-14",126.389999
"874","2016-10-17",126.870003
"875","2016-10-18",125.209999
"876","2016-10-19",121.800003
"877","2016-10-20",124.839996
"878","2016-10-21",123.110001
"879","2016-10-24",119.830002
"880","2016-10-25",118.239998
"881","2016-10-26",117.769997
"882","2016-10-27",116.230003
"883","2016-10-28",116.889999
"884","2016-10-31",117.389999
"885","2016-11-01",116.300003
"886","2016-11-02",113.290001
"887","2016-11-03",111.449997
"888","2016-11-04",115.110001
"889","2016-11-07",119.18
"890","2016-11-08",120.25
"891","2016-11-09",127.489998
"892","2016-11-10",129.919998
"893","2016-11-11",130.970001
"894","2016-11-14",132.860001
"895","2016-11-15",134.020004
"896","2016-11-16",129.210007
"897","2016-11-17",126.419998
"898","2016-11-18",118.660004
"899","2016-11-21",121.57
"900","2016-11-22",114.879997
"901","2016-11-23",116.669998
"902","2016-11-25",117.470001
"903","2016-11-28",117.059998
"904","2016-11-29",116.300003
"905","2016-11-30",111.650002
"906","2016-12-01",109.279999
"907","2016-12-02",112.32
"908","2016-12-05",117.449997
"909","2016-12-06",120.190002
"910","2016-12-07",116.839996
"911","2016-12-08",118.190002
"912","2016-12-09",115.059998
"913","2016-12-12",115.959999
"914","2016-12-13",115.580002
"915","2016-12-14",116.470001
"916","2016-12-15",117.080002
"917","2016-12-16",114.57
"918","2016-12-19",113.360001
"919","2016-12-20",114.660004
"920","2016-12-21",114.019997
"921","2016-12-22",113.059998
"922","2016-12-23",114.239998
"923","2016-12-27",113.209999
"924","2016-12-28",111.699997
"925","2016-12-29",111.43
"926","2016-12-30",111.75
"927","2017-01-03",112.379997
"928","2017-01-04",116.879997
"929","2017-01-05",117.739998
"930","2017-01-06",118.360001
"931","2017-01-09",120.019997
"932","2017-01-10",123.809998
"933","2017-01-11",119.059998
"934","2017-01-12",118.379997
"935","2017-01-13",119.910004
"936","2017-01-17",121.790001
"937","2017-01-18",122.290001
"938","2017-01-19",118.650002
"939","2017-01-20",120.010002
"940","2017-01-23",120.230003
"941","2017-01-24",118.860001
"942","2017-01-25",119.75
"943","2017-01-26",116.739998
"944","2017-01-27",115.75
"945","2017-01-30",113.480003
"946","2017-01-31",114.980003
"947","2017-02-01",114.919998
"948","2017-02-02",115.300003
"949","2017-02-03",118.68
"950","2017-02-06",120.760002
