"","date","DCO"
"242","2007-12-17",35.07
"243","2007-12-18",34.860001
"244","2007-12-19",35.48
"245","2007-12-20",36.59
"246","2007-12-21",36.950001
"247","2007-12-24",38.049999
"248","2007-12-26",38.310001
"249","2007-12-27",37.919998
"250","2007-12-28",36.950001
"251","2007-12-31",38
"252","2008-01-02",36.84
"253","2008-01-03",36.650002
"254","2008-01-04",35.75
"255","2008-01-07",34.689999
"256","2008-01-08",31.58
"257","2008-01-09",30.65
"258","2008-01-10",29.84
"259","2008-01-11",29.469999
"260","2008-01-14",30.530001
"261","2008-01-15",27
"262","2008-01-16",29.24
"263","2008-01-17",27.799999
"264","2008-01-18",28.09
"265","2008-01-22",29.389999
"266","2008-01-23",28.610001
"267","2008-01-24",29.35
"268","2008-01-25",28.43
"269","2008-01-28",28.59
"270","2008-01-29",28.360001
"271","2008-01-30",29.58
"272","2008-01-31",31.690001
"273","2008-02-01",31.65
"274","2008-02-04",30.92
"275","2008-02-05",28.690001
"276","2008-02-06",29.09
"277","2008-02-07",27.950001
"278","2008-02-08",27.950001
"279","2008-02-11",26.68
"280","2008-02-12",27.559999
"281","2008-02-13",27.91
"282","2008-02-14",27.92
"283","2008-02-15",25.790001
"284","2008-02-19",26.32
"285","2008-02-20",26.879999
"286","2008-02-21",26.6
"287","2008-02-22",26.940001
"288","2008-02-25",24.719999
"289","2008-02-26",30.290001
"290","2008-02-27",29.049999
"291","2008-02-28",27.66
"292","2008-02-29",27.73
"293","2008-03-03",27.34
"294","2008-03-04",27.65
"295","2008-03-05",26.959999
"296","2008-03-06",26.790001
"297","2008-03-07",26.139999
"298","2008-03-10",25.469999
"299","2008-03-11",26.26
"300","2008-03-12",26.4
"301","2008-03-13",26.959999
"302","2008-03-14",26.440001
"303","2008-03-17",25.6
"304","2008-03-18",27.049999
"305","2008-03-19",25.709999
"306","2008-03-20",25.59
"307","2008-03-24",27.290001
"308","2008-03-25",27.780001
"309","2008-03-26",27.379999
"310","2008-03-27",27.43
"311","2008-03-28",27.780001
"312","2008-03-31",27.67
"313","2008-04-01",28.110001
"314","2008-04-02",28.700001
"315","2008-04-03",28.82
"316","2008-04-04",28.459999
"317","2008-04-07",28.09
"318","2008-04-08",27.700001
"319","2008-04-09",28.049999
"320","2008-04-10",28.27
"321","2008-04-11",27.82
"322","2008-04-14",27.93
"323","2008-04-15",27.690001
"324","2008-04-16",27.41
"325","2008-04-17",26.98
"326","2008-04-18",27.879999
"327","2008-04-21",28.469999
"328","2008-04-22",27.709999
"329","2008-04-23",28.280001
"330","2008-04-24",28.85
"331","2008-04-25",32.380001
"332","2008-04-28",33.779999
"333","2008-04-29",31.120001
"334","2008-04-30",32.580002
"335","2008-05-01",31.610001
"336","2008-05-02",31.26
"337","2008-05-05",32.080002
"338","2008-05-06",31.780001
"339","2008-05-07",31.25
"340","2008-05-08",31
"341","2008-05-09",31.08
"342","2008-05-12",31.35
"343","2008-05-13",31.030001
"344","2008-05-14",32.59
"345","2008-05-15",33.400002
"346","2008-05-16",32.93
"347","2008-05-19",32.41
"348","2008-05-20",32.540001
"349","2008-05-21",30.25
"350","2008-05-22",30.83
"351","2008-05-23",31.01
"352","2008-05-27",32.25
"353","2008-05-28",30.85
"354","2008-05-29",30.440001
"355","2008-05-30",31.67
"356","2008-06-02",30.469999
"357","2008-06-03",29.6
"358","2008-06-04",28.700001
"359","2008-06-05",28.950001
"360","2008-06-06",27.860001
"361","2008-06-09",26.93
"362","2008-06-10",25.68
"363","2008-06-11",24.5
"364","2008-06-12",24.6
"365","2008-06-13",24.65
"366","2008-06-16",24.9
"367","2008-06-17",24.35
"368","2008-06-18",24.34
"369","2008-06-19",25.27
"370","2008-06-20",24.68
"371","2008-06-23",24.780001
"372","2008-06-24",25.639999
"373","2008-06-25",24.299999
"374","2008-06-26",23.52
"375","2008-06-27",24.23
"376","2008-06-30",22.959999
"377","2008-07-01",23.17
"378","2008-07-02",21.620001
"379","2008-07-03",23.200001
"380","2008-07-07",24.120001
"381","2008-07-08",27.02
"382","2008-07-09",26.07
"383","2008-07-10",26.469999
"384","2008-07-11",25.620001
"385","2008-07-14",25.610001
"386","2008-07-15",25.33
"387","2008-07-16",27.190001
"388","2008-07-17",26.780001
"389","2008-07-18",26.940001
"390","2008-07-21",26.959999
"391","2008-07-22",28.790001
"392","2008-07-23",29.32
"393","2008-07-24",28.1
"394","2008-07-25",29.76
"395","2008-07-28",27.66
"396","2008-07-29",27.620001
"397","2008-07-30",27.32
"398","2008-07-31",27.41
"399","2008-08-01",27.27
"400","2008-08-04",27.049999
"401","2008-08-05",27.43
"402","2008-08-06",27.18
"403","2008-08-07",26.24
"404","2008-08-08",26.799999
"405","2008-08-11",28.360001
"406","2008-08-12",27.59
"407","2008-08-13",27.49
"408","2008-08-14",27.5
"409","2008-08-15",27.34
"410","2008-08-18",27.66
"411","2008-08-19",26.360001
"412","2008-08-20",27.23
"413","2008-08-21",27.09
"414","2008-08-22",27.639999
"415","2008-08-25",27.1
"416","2008-08-26",26.75
"417","2008-08-27",27
"418","2008-08-28",27.9
"419","2008-08-29",26.469999
"420","2008-09-02",26.280001
"421","2008-09-03",27.030001
"422","2008-09-04",25.790001
"423","2008-09-05",25.469999
"424","2008-09-08",24.85
"425","2008-09-09",23.32
"426","2008-09-10",24.530001
"427","2008-09-11",23.709999
"428","2008-09-12",23.870001
"429","2008-09-15",22.52
"430","2008-09-16",22.83
"431","2008-09-17",20.84
"432","2008-09-18",22.129999
"433","2008-09-19",23.620001
"434","2008-09-22",23.48
"435","2008-09-23",23.129999
"436","2008-09-24",23.469999
"437","2008-09-25",23.67
"438","2008-09-26",23.940001
"439","2008-09-29",23.18
"440","2008-09-30",23.879999
"441","2008-10-01",22.93
"442","2008-10-02",21.51
"443","2008-10-03",20.309999
"444","2008-10-06",19.290001
"445","2008-10-07",18.059999
"446","2008-10-08",17.190001
"447","2008-10-09",15.33
"448","2008-10-10",15.05
"449","2008-10-13",16.16
"450","2008-10-14",15.36
"451","2008-10-15",13.6
"452","2008-10-16",14.11
"453","2008-10-17",14.86
"454","2008-10-20",15.78
"455","2008-10-21",14.78
"456","2008-10-22",13.87
"457","2008-10-23",13.96
"458","2008-10-24",14.01
"459","2008-10-27",13.58
"460","2008-10-28",18.1
"461","2008-10-29",19.559999
"462","2008-10-30",20.959999
"463","2008-10-31",20.190001
"464","2008-11-03",19.709999
"465","2008-11-04",19.719999
"466","2008-11-05",18.83
"467","2008-11-06",18.809999
"468","2008-11-07",18.91
"469","2008-11-10",18.01
"470","2008-11-11",18.4
"471","2008-11-12",16.799999
"472","2008-11-13",19.01
"473","2008-11-14",15.63
"474","2008-11-17",15.89
"475","2008-11-18",15.4
"476","2008-11-19",14.57
"477","2008-11-20",13.82
"478","2008-11-21",14.39
"479","2008-11-24",14.79
"480","2008-11-25",14.61
"481","2008-11-26",16.01
"482","2008-11-28",16.719999
"483","2008-12-01",14.02
"484","2008-12-02",15.47
"485","2008-12-03",16.5
"486","2008-12-04",16.049999
"487","2008-12-05",16.969999
"488","2008-12-08",17.67
"489","2008-12-09",17.389999
"490","2008-12-10",19.190001
"491","2008-12-11",17.629999
"492","2008-12-12",18.67
"493","2008-12-15",17.469999
"494","2008-12-16",19.25
"495","2008-12-17",17.190001
"496","2008-12-18",17.969999
"497","2008-12-19",17.77
"498","2008-12-22",17.02
"499","2008-12-23",16.950001
"500","2008-12-24",17.49
"501","2008-12-26",17.049999
"502","2008-12-29",15.5
"503","2008-12-30",16.34
"504","2008-12-31",16.700001
"505","2009-01-02",17.75
"506","2009-01-05",18.190001
"507","2009-01-06",19.48
"508","2009-01-07",19.110001
"509","2009-01-08",19.219999
"510","2009-01-09",18.27
"511","2009-01-12",17.719999
"512","2009-01-13",17.16
"513","2009-01-14",16.49
"514","2009-01-15",17.549999
"515","2009-01-16",17.58
"516","2009-01-20",15.88
"517","2009-01-21",18.360001
"518","2009-01-22",16.17
"519","2009-01-23",16.459999
"520","2009-01-26",18.02
"521","2009-01-27",18.34
"522","2009-01-28",19.25
"523","2009-01-29",18.76
"524","2009-01-30",18.940001
"525","2009-02-02",18.73
"526","2009-02-03",18.799999
"527","2009-02-04",17.889999
"528","2009-02-05",20.02
"529","2009-02-06",19.959999
"530","2009-02-09",19.440001
"531","2009-02-10",18.5
"532","2009-02-11",18.57
"533","2009-02-12",18.5
"534","2009-02-13",18.639999
"535","2009-02-17",17.280001
"536","2009-02-18",16.77
"537","2009-02-19",16.57
"538","2009-02-20",15.86
"539","2009-02-23",13.43
"540","2009-02-24",13.29
"541","2009-02-25",12.74
"542","2009-02-26",12.25
"543","2009-02-27",12.72
"544","2009-03-02",12.17
"545","2009-03-03",13.03
"546","2009-03-04",13.21
"547","2009-03-05",12.63
"548","2009-03-06",11.96
"549","2009-03-09",11.68
"550","2009-03-10",14.28
"551","2009-03-11",12.9
"552","2009-03-12",14.64
"553","2009-03-13",14.61
"554","2009-03-16",14.75
"555","2009-03-17",15.65
"556","2009-03-18",15.59
"557","2009-03-19",15.34
"558","2009-03-20",13.72
"559","2009-03-23",15.83
"560","2009-03-24",14.58
"561","2009-03-25",15.22
"562","2009-03-26",15.83
"563","2009-03-27",14.73
"564","2009-03-30",13.95
"565","2009-03-31",14.54
"566","2009-04-01",15.1
"567","2009-04-02",16.16
"568","2009-04-03",16.450001
"569","2009-04-06",15.71
"570","2009-04-07",14.96
"571","2009-04-08",15.54
"572","2009-04-09",16.290001
"573","2009-04-13",16.35
"574","2009-04-14",14.67
"575","2009-04-15",16.33
"576","2009-04-16",16.08
"577","2009-04-17",16.559999
"578","2009-04-20",15.76
"579","2009-04-21",17.219999
"580","2009-04-22",17.25
"581","2009-04-23",17.059999
"582","2009-04-24",17.65
"583","2009-04-27",16.77
"584","2009-04-28",17.110001
"585","2009-04-29",17.98
"586","2009-04-30",17.32
"587","2009-05-01",18.190001
"588","2009-05-04",19.799999
"589","2009-05-05",17.91
"590","2009-05-06",17.15
"591","2009-05-07",16.700001
"592","2009-05-08",17.9
"593","2009-05-11",16.790001
"594","2009-05-12",16.610001
"595","2009-05-13",16.1
"596","2009-05-14",16.559999
"597","2009-05-15",16.25
"598","2009-05-18",16.83
"599","2009-05-19",17.120001
"600","2009-05-20",17.389999
"601","2009-05-21",18.18
"602","2009-05-22",17.77
"603","2009-05-26",19.34
"604","2009-05-27",18.1
"605","2009-05-28",18.76
"606","2009-05-29",19.01
"607","2009-06-01",20.18
"608","2009-06-02",19.91
"609","2009-06-03",19.549999
"610","2009-06-04",20.219999
"611","2009-06-05",20.16
"612","2009-06-08",20.040001
"613","2009-06-09",19.49
"614","2009-06-10",19.780001
"615","2009-06-11",18.959999
"616","2009-06-12",19.129999
"617","2009-06-15",18.209999
"618","2009-06-16",17.799999
"619","2009-06-17",18.48
"620","2009-06-18",18.92
"621","2009-06-19",19.049999
"622","2009-06-22",17.799999
"623","2009-06-23",17.23
"624","2009-06-24",17.719999
"625","2009-06-25",18.6
"626","2009-06-26",18.959999
"627","2009-06-29",18.23
"628","2009-06-30",18.790001
"629","2009-07-01",18.290001
"630","2009-07-02",17.799999
"631","2009-07-06",17.969999
"632","2009-07-07",17.65
"633","2009-07-08",17.51
"634","2009-07-09",17.219999
"635","2009-07-10",17.98
"636","2009-07-13",18.18
"637","2009-07-14",17.99
"638","2009-07-15",18
"639","2009-07-16",17.99
"640","2009-07-17",17.52
"641","2009-07-20",17.1
"642","2009-07-21",17.42
"643","2009-07-22",17.77
"644","2009-07-23",17.940001
"645","2009-07-24",17.360001
"646","2009-07-27",17.309999
"647","2009-07-28",17.629999
"648","2009-07-29",17.299999
"649","2009-07-30",17.459999
"650","2009-07-31",17.280001
"651","2009-08-03",15.66
"652","2009-08-04",15.75
"653","2009-08-05",15.37
"654","2009-08-06",15.92
"655","2009-08-07",16.66
"656","2009-08-10",16.860001
"657","2009-08-11",16.84
"658","2009-08-12",16.959999
"659","2009-08-13",17.549999
"660","2009-08-14",17.280001
"661","2009-08-17",17.370001
"662","2009-08-18",17.43
"663","2009-08-19",17.5
"664","2009-08-20",17.709999
"665","2009-08-21",18.74
"666","2009-08-24",18.92
"667","2009-08-25",19.08
"668","2009-08-26",18.559999
"669","2009-08-27",18.6
"670","2009-08-28",18.4
"671","2009-08-31",18.059999
"672","2009-09-01",18.02
"673","2009-09-02",17.68
"674","2009-09-03",17.85
"675","2009-09-04",18
"676","2009-09-08",19.07
"677","2009-09-09",19.4
"678","2009-09-10",19.59
"679","2009-09-11",18.52
"680","2009-09-14",18.540001
"681","2009-09-15",19.4
"682","2009-09-16",19.459999
"683","2009-09-17",20.17
"684","2009-09-18",20.4
"685","2009-09-21",20.27
"686","2009-09-22",20.209999
"687","2009-09-23",20.07
"688","2009-09-24",19.719999
"689","2009-09-25",19.049999
"690","2009-09-28",19.58
"691","2009-09-29",19.370001
"692","2009-09-30",18.91
"693","2009-10-01",18.709999
"694","2009-10-02",18.57
"695","2009-10-05",18.549999
"696","2009-10-06",19.16
"697","2009-10-07",19
"698","2009-10-08",19.139999
"699","2009-10-09",19.440001
"700","2009-10-12",19.18
"701","2009-10-13",19.4
"702","2009-10-14",19.76
"703","2009-10-15",19.65
"704","2009-10-16",19.639999
"705","2009-10-19",19.74
"706","2009-10-20",19.120001
"707","2009-10-21",19.129999
"708","2009-10-22",19.469999
"709","2009-10-23",18.629999
"710","2009-10-26",17.41
"711","2009-10-27",17.540001
"712","2009-10-28",17
"713","2009-10-29",17.5
"714","2009-10-30",17.02
"715","2009-11-02",17.299999
"716","2009-11-03",18.700001
"717","2009-11-04",18.49
"718","2009-11-05",19.030001
"719","2009-11-06",18.610001
"720","2009-11-09",19.15
"721","2009-11-10",18.99
"722","2009-11-11",19.459999
"723","2009-11-12",18.309999
"724","2009-11-13",19.15
"725","2009-11-16",19.98
"726","2009-11-17",20.41
"727","2009-11-18",20.209999
"728","2009-11-19",19.129999
"729","2009-11-20",19.01
"730","2009-11-23",19.889999
"731","2009-11-24",19.780001
"732","2009-11-25",19.73
"733","2009-11-27",18.58
"734","2009-11-30",18.65
"735","2009-12-01",18.67
"736","2009-12-02",18.59
"737","2009-12-03",18.51
"738","2009-12-04",18.879999
"739","2009-12-07",18.879999
"740","2009-12-08",18.5
"741","2009-12-09",18.290001
"742","2009-12-10",17.66
"743","2009-12-11",17.85
"744","2009-12-14",18.219999
"745","2009-12-15",18
"746","2009-12-16",17.950001
"747","2009-12-17",17.77
"748","2009-12-18",17.719999
"749","2009-12-21",17.43
"750","2009-12-22",17.209999
"751","2009-12-23",17.780001
"752","2009-12-24",18.07
"753","2009-12-28",18.219999
"754","2009-12-29",18.15
"755","2009-12-30",18.4
"756","2009-12-31",18.709999
"757","2010-01-04",19.01
"758","2010-01-05",18.49
"759","2010-01-06",18.5
"760","2010-01-07",18.889999
"761","2010-01-08",18.83
"762","2010-01-11",18.559999
"763","2010-01-12",18.23
"764","2010-01-13",18.370001
"765","2010-01-14",18.26
"766","2010-01-15",18.1
"767","2010-01-19",18.25
"768","2010-01-20",18.33
"769","2010-01-21",17.950001
"770","2010-01-22",18
"771","2010-01-25",17.969999
"772","2010-01-26",17.92
"773","2010-01-27",17.959999
"774","2010-01-28",17.940001
"775","2010-01-29",17.98
"776","2010-02-01",17.780001
"777","2010-02-02",17.77
"778","2010-02-03",17.51
"779","2010-02-04",16.719999
"780","2010-02-05",16.99
"781","2010-02-08",16.35
"782","2010-02-09",16.82
"783","2010-02-10",16.610001
"784","2010-02-11",17
"785","2010-02-12",16.860001
"786","2010-02-16",17.049999
"787","2010-02-17",17.209999
"788","2010-02-18",17.280001
"789","2010-02-19",17.49
"790","2010-02-22",17.23
"791","2010-02-23",16.74
"792","2010-02-24",16.879999
"793","2010-02-25",17.559999
"794","2010-02-26",17.49
"795","2010-03-01",18.26
"796","2010-03-02",18.950001
"797","2010-03-03",19.200001
"798","2010-03-04",19.25
"799","2010-03-05",19.57
"800","2010-03-08",19.370001
"801","2010-03-09",19.83
"802","2010-03-10",19.92
"803","2010-03-11",20.15
"804","2010-03-12",20.15
"805","2010-03-15",20.07
"806","2010-03-16",20.299999
"807","2010-03-17",20.25
"808","2010-03-18",20.280001
"809","2010-03-19",20.83
"810","2010-03-22",20.950001
"811","2010-03-23",21.200001
"812","2010-03-24",21.049999
"813","2010-03-25",20.91
"814","2010-03-26",21.27
"815","2010-03-29",21.389999
"816","2010-03-30",21.4
"817","2010-03-31",21.01
"818","2010-04-01",21.469999
"819","2010-04-05",21.93
"820","2010-04-06",21.9
"821","2010-04-07",22.02
"822","2010-04-08",21.91
"823","2010-04-09",22.08
"824","2010-04-12",22.65
"825","2010-04-13",22.4
"826","2010-04-14",22.82
"827","2010-04-15",22.85
"828","2010-04-16",23.01
"829","2010-04-19",23.209999
"830","2010-04-20",23.75
"831","2010-04-21",23.469999
"832","2010-04-22",24.17
"833","2010-04-23",23.639999
"834","2010-04-26",23.67
"835","2010-04-27",23.690001
"836","2010-04-28",23.42
"837","2010-04-29",23.98
"838","2010-04-30",22.889999
"839","2010-05-03",23.74
"840","2010-05-04",22.35
"841","2010-05-05",21.809999
"842","2010-05-06",21.459999
"843","2010-05-07",20.35
"844","2010-05-10",20.75
"845","2010-05-11",20.75
"846","2010-05-12",21.74
"847","2010-05-13",21.639999
"848","2010-05-14",21.09
"849","2010-05-17",21.09
"850","2010-05-18",21.059999
"851","2010-05-19",20.91
"852","2010-05-20",19.790001
"853","2010-05-21",20.01
"854","2010-05-24",19.530001
"855","2010-05-25",19.34
"856","2010-05-26",19.23
"857","2010-05-27",20.08
"858","2010-05-28",19.77
"859","2010-06-01",18.879999
"860","2010-06-02",19.15
"861","2010-06-03",19.34
"862","2010-06-04",18.41
"863","2010-06-07",17.74
"864","2010-06-08",17.57
"865","2010-06-09",17.780001
"866","2010-06-10",18.440001
"867","2010-06-11",18.34
"868","2010-06-14",18.299999
"869","2010-06-15",19.110001
"870","2010-06-16",19.17
"871","2010-06-17",18.700001
"872","2010-06-18",18.43
"873","2010-06-21",18.440001
"874","2010-06-22",18.129999
"875","2010-06-23",18.040001
"876","2010-06-24",17.68
"877","2010-06-25",18.370001
"878","2010-06-28",18.35
"879","2010-06-29",17.629999
"880","2010-06-30",17.1
"881","2010-07-01",17.02
"882","2010-07-02",16.91
"883","2010-07-06",16.200001
"884","2010-07-07",16.610001
"885","2010-07-08",17.120001
"886","2010-07-09",17.389999
"887","2010-07-12",16.83
"888","2010-07-13",17.700001
"889","2010-07-14",17.82
"890","2010-07-15",17.42
"891","2010-07-16",16.5
"892","2010-07-19",16.75
"893","2010-07-20",17.559999
"894","2010-07-21",17.91
"895","2010-07-22",18.98
"896","2010-07-23",19.82
"897","2010-07-26",20.459999
"898","2010-07-27",20.6
"899","2010-07-28",20.51
"900","2010-07-29",20.43
"901","2010-07-30",20.889999
"902","2010-08-02",20.73
"903","2010-08-03",20.6
"904","2010-08-04",21.209999
"905","2010-08-05",20.799999
"906","2010-08-06",20.209999
"907","2010-08-09",21.4
"908","2010-08-10",20.530001
"909","2010-08-11",19.379999
"910","2010-08-12",19
"911","2010-08-13",18.700001
"912","2010-08-16",18.93
"913","2010-08-17",19.629999
"914","2010-08-18",19.030001
"915","2010-08-19",18.530001
"916","2010-08-20",18.969999
"917","2010-08-23",18.77
"918","2010-08-24",18.540001
"919","2010-08-25",19.75
"920","2010-08-26",19.41
"921","2010-08-27",19.93
"922","2010-08-30",19.379999
"923","2010-08-31",19.200001
"924","2010-09-01",20.370001
"925","2010-09-02",20.5
"926","2010-09-03",20.889999
"927","2010-09-07",20.35
"928","2010-09-08",21.15
"929","2010-09-09",20.389999
"930","2010-09-10",20.610001
"931","2010-09-13",20.92
"932","2010-09-14",21.4
"933","2010-09-15",21.52
"934","2010-09-16",21.549999
"935","2010-09-17",21.99
"936","2010-09-20",22.58
"937","2010-09-21",22.879999
"938","2010-09-22",22.26
"939","2010-09-23",21.4
"940","2010-09-24",22.110001
"941","2010-09-27",21.75
"942","2010-09-28",21.93
"943","2010-09-29",21.790001
"944","2010-09-30",21.780001
"945","2010-10-01",22.040001
"946","2010-10-04",21.120001
"947","2010-10-05",22.129999
"948","2010-10-06",22.41
"949","2010-10-07",22.42
"950","2010-10-08",22.27
"951","2010-10-11",22.59
"952","2010-10-12",22.42
"953","2010-10-13",23.18
"954","2010-10-14",22.76
"955","2010-10-15",22.1
"956","2010-10-18",22.700001
"957","2010-10-19",22.639999
"958","2010-10-20",23.290001
"959","2010-10-21",23.219999
"960","2010-10-22",23.190001
"961","2010-10-25",22.639999
"962","2010-10-26",22.33
"963","2010-10-27",22.040001
"964","2010-10-28",21.57
"965","2010-10-29",21.469999
"966","2010-11-01",22.02
"967","2010-11-02",21.77
"968","2010-11-03",21.790001
"969","2010-11-04",22.450001
