"","date","ONDK"
"444","2016-09-21",5.99
"445","2016-09-22",6.01
"446","2016-09-23",5.92
"447","2016-09-26",5.84
"448","2016-09-27",5.85
"449","2016-09-28",5.91
"450","2016-09-29",5.68
"451","2016-09-30",5.7
"452","2016-10-03",5.55
"453","2016-10-04",5.45
"454","2016-10-05",5.6
"455","2016-10-06",5.47
"456","2016-10-07",5.31
"457","2016-10-10",5.44
"458","2016-10-11",5.22
"459","2016-10-12",5.12
"460","2016-10-13",4.91
"461","2016-10-14",4.86
"462","2016-10-17",4.63
"463","2016-10-18",4.67
"464","2016-10-19",4.63
"465","2016-10-20",4.61
"466","2016-10-21",4.56
"467","2016-10-24",4.7
"468","2016-10-25",4.85
"469","2016-10-26",4.83
"470","2016-10-27",4.8
"471","2016-10-28",4.84
"472","2016-10-31",4.89
"473","2016-11-01",4.78
"474","2016-11-02",4.52
"475","2016-11-03",4.09
"476","2016-11-04",4.02
"477","2016-11-07",4.03
"478","2016-11-08",3.88
"479","2016-11-09",4.42
"480","2016-11-10",5.01
"481","2016-11-11",5.56
"482","2016-11-14",5.47
"483","2016-11-15",5.04
"484","2016-11-16",4.89
"485","2016-11-17",4.68
"486","2016-11-18",4.81
"487","2016-11-21",4.76
"488","2016-11-22",4.74
"489","2016-11-23",4.72
"490","2016-11-25",4.81
"491","2016-11-28",4.67
"492","2016-11-29",4.61
"493","2016-11-30",4.6
"494","2016-12-01",4.42
"495","2016-12-02",4.41
"496","2016-12-05",4.25
"497","2016-12-06",4.28
"498","2016-12-07",4.22
"499","2016-12-08",4.05
"500","2016-12-09",4.3
"501","2016-12-12",4.26
"502","2016-12-13",4.25
"503","2016-12-14",4.2
"504","2016-12-15",4.19
"505","2016-12-16",4.25
"506","2016-12-19",4.26
"507","2016-12-20",4.37
"508","2016-12-21",4.4
"509","2016-12-22",4.27
"510","2016-12-23",4.58
"511","2016-12-27",4.6
"512","2016-12-28",4.55
"513","2016-12-29",4.59
"514","2016-12-30",4.63
"515","2017-01-03",4.66
"516","2017-01-04",5.1
"517","2017-01-05",4.76
"518","2017-01-06",4.83
"519","2017-01-09",4.78
"520","2017-01-10",4.92
"521","2017-01-11",5.05
"522","2017-01-12",4.85
"523","2017-01-13",4.98
"524","2017-01-17",4.85
"525","2017-01-18",4.8
"526","2017-01-19",4.8
"527","2017-01-20",4.91
"528","2017-01-23",4.88
"529","2017-01-24",4.89
"530","2017-01-25",4.93
"531","2017-01-26",4.82
"532","2017-01-27",4.78
"533","2017-01-30",4.87
"534","2017-01-31",5.03
"535","2017-02-01",5.17
"536","2017-02-02",4.97
"537","2017-02-03",5.15
"538","2017-02-06",5.19
"539","2017-02-07",5.24
"540","2017-02-08",5.29
"541","2017-02-09",5.46
"542","2017-02-10",5.68
"543","2017-02-13",5.6
"544","2017-02-14",5.69
"545","2017-02-15",5.62
"546","2017-02-16",5.01
"547","2017-02-17",4.89
"548","2017-02-21",5.19
"549","2017-02-22",5.3
"550","2017-02-23",5.53
"551","2017-02-24",5.46
"552","2017-02-27",5.76
"553","2017-02-28",5.34
"554","2017-03-01",5.3
"555","2017-03-02",5.08
"556","2017-03-03",4.9
"557","2017-03-06",5.01
"558","2017-03-07",4.95
"559","2017-03-08",5.06
"560","2017-03-09",4.86
"561","2017-03-10",4.87
"562","2017-03-13",4.86
"563","2017-03-14",4.74
"564","2017-03-15",4.64
"565","2017-03-16",4.74
"566","2017-03-17",4.75
"567","2017-03-20",4.63
"568","2017-03-21",4.5
"569","2017-03-22",4.48
"570","2017-03-23",4.77
"571","2017-03-24",4.62
"572","2017-03-27",4.71
"573","2017-03-28",4.78
"574","2017-03-29",4.8
"575","2017-03-30",4.91
"576","2017-03-31",5.04
"577","2017-04-03",4.74
"578","2017-04-04",4.71
"579","2017-04-05",4.62
"580","2017-04-06",4.63
"581","2017-04-07",4.42
"582","2017-04-10",4.51
"583","2017-04-11",4.6
"584","2017-04-12",4.61
"585","2017-04-13",4.46
"586","2017-04-17",4.35
"587","2017-04-18",4.39
"588","2017-04-19",4.51
"589","2017-04-20",4.6
"590","2017-04-21",4.55
"591","2017-04-24",4.6
"592","2017-04-25",4.73
"593","2017-04-26",4.86
"594","2017-04-27",4.76
"595","2017-04-28",4.75
"596","2017-05-01",4.79
"597","2017-05-02",4.68
"598","2017-05-03",4.62
"599","2017-05-04",4.61
"600","2017-05-05",4.64
"601","2017-05-08",4.32
"602","2017-05-09",4.06
"603","2017-05-10",3.99
"604","2017-05-11",3.9
"605","2017-05-12",3.75
"606","2017-05-15",3.7
"607","2017-05-16",3.6
"608","2017-05-17",3.4
"609","2017-05-18",3.38
"610","2017-05-19",3.39
"611","2017-05-22",3.63
"612","2017-05-23",3.82
"613","2017-05-24",3.65
"614","2017-05-25",3.55
"615","2017-05-26",3.57
"616","2017-05-30",3.55
"617","2017-05-31",3.54
"618","2017-06-01",3.99
"619","2017-06-02",3.95
"620","2017-06-05",3.93
"621","2017-06-06",3.89
"622","2017-06-07",3.92
"623","2017-06-08",4.18
"624","2017-06-09",4.23
"625","2017-06-12",4.3
"626","2017-06-13",4.24
"627","2017-06-14",4.31
"628","2017-06-15",4.21
"629","2017-06-16",4.19
"630","2017-06-19",4.28
"631","2017-06-20",4.34
"632","2017-06-21",4.38
"633","2017-06-22",4.5
"634","2017-06-23",4.59
"635","2017-06-26",4.64
"636","2017-06-27",4.62
"637","2017-06-28",4.6
"638","2017-06-29",4.71
"639","2017-06-30",4.66
"640","2017-07-03",4.86
"641","2017-07-05",4.75
"642","2017-07-06",4.61
"643","2017-07-07",4.76
"644","2017-07-10",4.64
"645","2017-07-11",4.63
"646","2017-07-12",4.68
"647","2017-07-13",4.65
"648","2017-07-14",4.63
"649","2017-07-17",4.5
"650","2017-07-18",4.49
"651","2017-07-19",4.52
"652","2017-07-20",4.58
"653","2017-07-21",4.45
"654","2017-07-24",4.32
"655","2017-07-25",4.35
"656","2017-07-26",4.39
"657","2017-07-27",4.37
"658","2017-07-28",4.35
"659","2017-07-31",4.3
"660","2017-08-01",4.21
"661","2017-08-02",4.1
"662","2017-08-03",4.19
"663","2017-08-04",4.22
"664","2017-08-07",5
"665","2017-08-08",5.01
"666","2017-08-09",4.82
"667","2017-08-10",4.84
"668","2017-08-11",4.77
"669","2017-08-14",4.9
"670","2017-08-15",4.81
"671","2017-08-16",4.89
"672","2017-08-17",4.77
"673","2017-08-18",4.69
"674","2017-08-21",4.7
"675","2017-08-22",4.67
"676","2017-08-23",4.7
"677","2017-08-24",4.71
"678","2017-08-25",4.66
"679","2017-08-28",4.73
"680","2017-08-29",4.81
"681","2017-08-30",4.82
"682","2017-08-31",4.83
"683","2017-09-01",4.74
"684","2017-09-05",4.68
"685","2017-09-06",4.79
"686","2017-09-07",4.66
"687","2017-09-08",4.67
"688","2017-09-11",4.65
"689","2017-09-12",4.77
"690","2017-09-13",4.77
"691","2017-09-14",4.56
"692","2017-09-15",4.58
"693","2017-09-18",4.75
"694","2017-09-19",4.61
"695","2017-09-20",4.72
"696","2017-09-21",4.75
"697","2017-09-22",4.61
"698","2017-09-25",4.44
"699","2017-09-26",4.55
"700","2017-09-27",4.77
"701","2017-09-28",4.75
"702","2017-09-29",4.67
"703","2017-10-02",4.76
"704","2017-10-03",4.76
"705","2017-10-04",4.6
"706","2017-10-05",4.59
"707","2017-10-06",4.7
"708","2017-10-09",4.69
"709","2017-10-10",4.69
"710","2017-10-11",4.81
"711","2017-10-12",4.8
"712","2017-10-13",4.88
"713","2017-10-16",5.05
"714","2017-10-17",5.07
"715","2017-10-18",5.08
"716","2017-10-19",5.06
"717","2017-10-20",5.1
"718","2017-10-23",4.98
"719","2017-10-24",5.01
"720","2017-10-25",4.91
"721","2017-10-26",4.8
"722","2017-10-27",4.88
"723","2017-10-30",4.85
"724","2017-10-31",4.93
"725","2017-11-01",4.9
"726","2017-11-02",4.78
"727","2017-11-03",5.17
"728","2017-11-06",5.2
"729","2017-11-07",5.1
"730","2017-11-08",5.01
"731","2017-11-09",5.01
"732","2017-11-10",4.96
"733","2017-11-13",4.8
"734","2017-11-14",4.75
"735","2017-11-15",4.81
"736","2017-11-16",4.96
"737","2017-11-17",4.94
"738","2017-11-20",4.89
"739","2017-11-21",4.96
"740","2017-11-22",4.98
"741","2017-11-24",5
"742","2017-11-27",4.88
"743","2017-11-28",4.93
"744","2017-11-29",5.14
"745","2017-11-30",5.29
"746","2017-12-01",5.01
"747","2017-12-04",5.33
"748","2017-12-05",5.36
"749","2017-12-06",5.21
"750","2017-12-07",5.17
"751","2017-12-08",5.23
"752","2017-12-11",5.22
"753","2017-12-12",5.41
"754","2017-12-13",5.54
"755","2017-12-14",5.66
"756","2017-12-15",5.91
"757","2017-12-18",6.24
"758","2017-12-19",5.89
"759","2017-12-20",5.77
"760","2017-12-21",5.8
"761","2017-12-22",5.79
"762","2017-12-26",5.83
"763","2017-12-27",5.72
"764","2017-12-28",5.82
"765","2017-12-29",5.74
"766","2018-01-02",5.95
"767","2018-01-03",5.81
"768","2018-01-04",5.72
"769","2018-01-05",5.67
"770","2018-01-08",5.42
"771","2018-01-09",5.25
"772","2018-01-10",5.46
"773","2018-01-11",5.48
"774","2018-01-12",5.36
"775","2018-01-16",4.94
"776","2018-01-17",4.89
"777","2018-01-18",4.75
"778","2018-01-19",4.73
"779","2018-01-22",4.69
"780","2018-01-23",4.74
"781","2018-01-24",4.67
"782","2018-01-25",4.63
"783","2018-01-26",4.61
"784","2018-01-29",4.42
"785","2018-01-30",4.54
"786","2018-01-31",4.5
"787","2018-02-01",4.68
"788","2018-02-02",4.53
"789","2018-02-05",4.31
"790","2018-02-06",4.3
"791","2018-02-07",4.32
"792","2018-02-08",4.2
"793","2018-02-09",4.25
"794","2018-02-12",4.48
"795","2018-02-13",4.85
"796","2018-02-14",5.1
"797","2018-02-15",5.17
"798","2018-02-16",5.39
"799","2018-02-20",5.22
"800","2018-02-21",5.43
"801","2018-02-22",5.39
"802","2018-02-23",5.33
"803","2018-02-26",5.27
"804","2018-02-27",5.19
"805","2018-02-28",5.19
"806","2018-03-01",5.07
"807","2018-03-02",5.21
"808","2018-03-05",5.25
"809","2018-03-06",5.36
"810","2018-03-07",5.24
"811","2018-03-08",5.25
"812","2018-03-09",5.3
"813","2018-03-12",5.4
"814","2018-03-13",5.32
"815","2018-03-14",5.39
"816","2018-03-15",5.23
"817","2018-03-16",5.19
"818","2018-03-19",5.1
"819","2018-03-20",5.18
"820","2018-03-21",5.32
"821","2018-03-22",5.22
"822","2018-03-23",5.3
"823","2018-03-26",5.41
"824","2018-03-27",5.56
"825","2018-03-28",5.36
"826","2018-03-29",5.59
"827","2018-04-02",5.14
"828","2018-04-03",5.14
"829","2018-04-04",5.22
"830","2018-04-05",5.3
"831","2018-04-06",5.34
"832","2018-04-09",5.19
"833","2018-04-10",5.29
"834","2018-04-11",5.37
"835","2018-04-12",5.44
"836","2018-04-13",5.45
"837","2018-04-16",5.54
"838","2018-04-17",5.57
"839","2018-04-18",5.63
"840","2018-04-19",5.59
"841","2018-04-20",5.47
"842","2018-04-23",5.31
"843","2018-04-24",5.36
"844","2018-04-25",5.18
"845","2018-04-26",5.27
"846","2018-04-27",5.27
"847","2018-04-30",5.25
"848","2018-05-01",5.27
"849","2018-05-02",5.31
"850","2018-05-03",5.33
"851","2018-05-04",5.35
"852","2018-05-07",5.45
"853","2018-05-08",5.95
"854","2018-05-09",5.91
"855","2018-05-10",6
"856","2018-05-11",5.99
"857","2018-05-14",5.99
"858","2018-05-15",5.96
"859","2018-05-16",5.91
"860","2018-05-17",5.91
"861","2018-05-18",5.88
"862","2018-05-21",5.97
"863","2018-05-22",6.01
"864","2018-05-23",5.97
"865","2018-05-24",5.89
"866","2018-05-25",5.88
"867","2018-05-29",5.92
"868","2018-05-30",6.13
"869","2018-05-31",6.64
"870","2018-06-01",6.65
"871","2018-06-04",6.83
"872","2018-06-05",6.94
"873","2018-06-06",7.2
"874","2018-06-07",7.19
"875","2018-06-08",7.3
"876","2018-06-11",7.2
"877","2018-06-12",7.26
"878","2018-06-13",7.25
"879","2018-06-14",7.2
"880","2018-06-15",7.4
"881","2018-06-18",7.52
"882","2018-06-19",7.39
"883","2018-06-20",7.62
"884","2018-06-21",7.58
"885","2018-06-22",7.5
"886","2018-06-25",7.21
"887","2018-06-26",7.32
"888","2018-06-27",7.08
"889","2018-06-28",7.1
"890","2018-06-29",7
"891","2018-07-02",7.07
"892","2018-07-03",7.14
"893","2018-07-05",7.15
"894","2018-07-06",7.15
"895","2018-07-09",7.3
"896","2018-07-10",7.31
"897","2018-07-11",7.4
"898","2018-07-12",7.2
"899","2018-07-13",7.24
"900","2018-07-16",7.33
"901","2018-07-17",7.49
"902","2018-07-18",8
"903","2018-07-19",7.69
"904","2018-07-20",7.61
"905","2018-07-23",7.33
"906","2018-07-24",7.36
"907","2018-07-25",7.16
"908","2018-07-26",7.07
"909","2018-07-27",6.91
"910","2018-07-30",6.76
"911","2018-07-31",6.84
"912","2018-08-01",6.83
"913","2018-08-02",6.8
"914","2018-08-03",6.71
"915","2018-08-06",6.79
"916","2018-08-07",8.39
"917","2018-08-08",8.95
"918","2018-08-09",8.49
"919","2018-08-10",8.62
"920","2018-08-13",8.81
"921","2018-08-14",8.92
"922","2018-08-15",8.61
"923","2018-08-16",8.93
"924","2018-08-17",9
"925","2018-08-20",9.03
"926","2018-08-21",8.59
"927","2018-08-22",8.76
"928","2018-08-23",8.78
"929","2018-08-24",8.69
"930","2018-08-27",8.39
"931","2018-08-28",8.43
"932","2018-08-29",8.24
"933","2018-08-30",8.31
"934","2018-08-31",8.22
"935","2018-09-04",8.13
"936","2018-09-05",8.14
"937","2018-09-06",8.23
"938","2018-09-07",8.1
"939","2018-09-10",8.14
"940","2018-09-11",8.09
"941","2018-09-12",7.73
"942","2018-09-13",7.56
"943","2018-09-14",7.58
"944","2018-09-17",7.59
"945","2018-09-18",7.55
"946","2018-09-19",7.55
"947","2018-09-20",7.55
"948","2018-09-21",7.35
"949","2018-09-24",7.12
"950","2018-09-25",7.52
"951","2018-09-26",7.32
"952","2018-09-27",7.39
"953","2018-09-28",7.57
"954","2018-10-01",7.41
"955","2018-10-02",7.25
"956","2018-10-03",7.35
"957","2018-10-04",7.16
"958","2018-10-05",6.97
"959","2018-10-08",7.04
"960","2018-10-09",7.15
"961","2018-10-10",7.05
"962","2018-10-11",6.9
"963","2018-10-12",6.91
"964","2018-10-15",6.76
"965","2018-10-16",7.4
"966","2018-10-17",7.34
"967","2018-10-18",7.14
"968","2018-10-19",6.97
"969","2018-10-22",7.06
"970","2018-10-23",7.17
"971","2018-10-24",6.94
"972","2018-10-25",6.85
"973","2018-10-26",6.81
"974","2018-10-29",6.69
"975","2018-10-30",6.9
"976","2018-10-31",6.9
"977","2018-11-01",6.68
"978","2018-11-02",6.94
"979","2018-11-05",6.72
"980","2018-11-06",8.89
"981","2018-11-07",8.22
"982","2018-11-08",8.28
"983","2018-11-09",8.14
"984","2018-11-12",8.03
"985","2018-11-13",8.19
"986","2018-11-14",7.68
"987","2018-11-15",7.86
"988","2018-11-16",7.75
"989","2018-11-19",7.53
"990","2018-11-20",7.31
"991","2018-11-21",7.24
"992","2018-11-23",7.26
"993","2018-11-26",7.18
"994","2018-11-27",7.13
"995","2018-11-28",7.69
"996","2018-11-29",7.76
"997","2018-11-30",7.84
