"","date","LMB"
"198","2015-05-21",9.85
"199","2015-05-22",9.85
"200","2015-05-26",9.85
"201","2015-05-27",9.85
"202","2015-05-28",9.85
"203","2015-05-29",9.85
"204","2015-06-01",9.85
"205","2015-06-02",9.85
"206","2015-06-03",9.65
"207","2015-06-04",9.65
"208","2015-06-05",9.65
"209","2015-06-08",9.65
"210","2015-06-09",9.65
"211","2015-06-10",9.65
"212","2015-06-11",9.65
"213","2015-06-12",9.65
"214","2015-06-15",9.65
"215","2015-06-16",9.74
"216","2015-06-17",9.74
"217","2015-06-18",9.74
"218","2015-06-19",9.74
"219","2015-06-22",9.74
"220","2015-06-23",9.74
"221","2015-06-24",9.74
"222","2015-06-25",9.77
"223","2015-06-26",9.75
"224","2015-06-29",9.75
"225","2015-06-30",9.75
"226","2015-07-01",9.75
"227","2015-07-02",9.75
"228","2015-07-06",9.75
"229","2015-07-07",9.6
"230","2015-07-08",9.6
"231","2015-07-09",9.6
"232","2015-07-10",9.6
"233","2015-07-13",9.6
"234","2015-07-14",9.6
"235","2015-07-15",9.6
"236","2015-07-16",9.6
"237","2015-07-17",9.6
"238","2015-07-20",9.6
"239","2015-07-21",9.6
"240","2015-07-22",9.6
"241","2015-07-23",9.6
"242","2015-07-24",9.6
"243","2015-07-27",9.6
"244","2015-07-28",9.63
"245","2015-07-29",9.63
"246","2015-07-30",9.75
"247","2015-07-31",9.77
"248","2015-08-03",9.77
"249","2015-08-04",9.77
"250","2015-08-05",9.7
"251","2015-08-06",9.7
"252","2015-08-07",9.7
"253","2015-08-10",9.7
"254","2015-08-11",9.7
"255","2015-08-12",9.7
"256","2015-08-13",9.76
"257","2015-08-14",9.76
"258","2015-08-17",9.76
"259","2015-08-18",9.76
"260","2015-08-19",9.73
"261","2015-08-20",9.73
"262","2015-08-21",9.73
"263","2015-08-24",9.73
"264","2015-08-25",9.73
"265","2015-08-26",9.73
"266","2015-08-27",9.73
"267","2015-08-28",9.73
"268","2015-08-31",9.74
"269","2015-09-01",9.78
"270","2015-09-02",9.78
"271","2015-09-03",9.78
"272","2015-09-04",9.799
"273","2015-09-08",9.8
"274","2015-09-09",9.8
"275","2015-09-10",9.8
"276","2015-09-11",9.8
"277","2015-09-14",9.8
"278","2015-09-15",9.8
"279","2015-09-16",9.8
"280","2015-09-17",9.8
"281","2015-09-18",9.8
"282","2015-09-21",9.8
"283","2015-09-22",9.8
"284","2015-09-23",9.8
"285","2015-09-24",9.8
"286","2015-09-25",9.8
"287","2015-09-28",9.8
"288","2015-09-29",9.8
"289","2015-09-30",9.8
"290","2015-10-01",9.8
"291","2015-10-02",9.8
"292","2015-10-05",9.8
"293","2015-10-06",9.8
"294","2015-10-07",9.8
"295","2015-10-08",9.8
"296","2015-10-09",9.8
"297","2015-10-12",9.8
"298","2015-10-13",9.75
"299","2015-10-14",9.75
"300","2015-10-15",9.75
"301","2015-10-16",9.75
"302","2015-10-19",9.75
"303","2015-10-20",9.75
"304","2015-10-21",9.75
"305","2015-10-22",9.75
"306","2015-10-23",9.75
"307","2015-10-26",9.76
"308","2015-10-27",9.78
"309","2015-10-28",9.78
"310","2015-10-29",9.78
"311","2015-10-30",9.78
"312","2015-11-02",9.78
"313","2015-11-03",9.78
"314","2015-11-04",9.75
"315","2015-11-05",9.75
"316","2015-11-06",9.75
"317","2015-11-09",9.75
"318","2015-11-10",9.75
"319","2015-11-11",9.75
"320","2015-11-12",9.75
"321","2015-11-13",9.75
"322","2015-11-16",9.75
"323","2015-11-17",9.75
"324","2015-11-18",9.75
"325","2015-11-19",9.77
"326","2015-11-20",9.77
"327","2015-11-23",9.79
"328","2015-11-24",9.79
"329","2015-11-25",9.79
"330","2015-11-27",9.79
"331","2015-11-30",9.79
"332","2015-12-01",9.79
"333","2015-12-02",9.79
"334","2015-12-03",9.79
"335","2015-12-04",9.79
"336","2015-12-07",9.79
"337","2015-12-08",9.79
"338","2015-12-09",9.79
"339","2015-12-10",9.79
"340","2015-12-11",9.79
"341","2015-12-14",9.79
"342","2015-12-15",9.79
"343","2015-12-16",9.79
"344","2015-12-17",9.79
"345","2015-12-18",9.77
"346","2015-12-21",9.77
"347","2015-12-22",9.83
"348","2015-12-23",9.83
"349","2015-12-24",9.83
"350","2015-12-28",9.85
"351","2015-12-29",9.81
"352","2015-12-30",9.81
"353","2015-12-31",9.85
"354","2016-01-04",9.85
"355","2016-01-05",9.85
"356","2016-01-06",9.85
"357","2016-01-07",9.85
"358","2016-01-08",9.85
"359","2016-01-11",9.85
"360","2016-01-12",9.85
"361","2016-01-13",9.85
"362","2016-01-14",9.85
"363","2016-01-15",9.85
"364","2016-01-19",9.85
"365","2016-01-20",9.85
"366","2016-01-21",9.85
"367","2016-01-22",9.85
"368","2016-01-25",9.85
"369","2016-01-26",9.85
"370","2016-01-27",9.9
"371","2016-01-28",9.9
"372","2016-01-29",10
"373","2016-02-01",10
"374","2016-02-02",10
"375","2016-02-03",9.892
"376","2016-02-04",9.85
"377","2016-02-05",9.85
"378","2016-02-08",9.85
"379","2016-02-09",9.85
"380","2016-02-10",9.85
"381","2016-02-11",9.85
"382","2016-02-12",9.85
"383","2016-02-16",9.85
"384","2016-02-17",9.85
"385","2016-02-18",9.85
"386","2016-02-19",9.81
"387","2016-02-22",9.81
"388","2016-02-23",9.81
"389","2016-02-24",9.81
"390","2016-02-25",9.85
"391","2016-02-26",10
"392","2016-02-29",10
"393","2016-03-01",10
"394","2016-03-02",10
"395","2016-03-03",10
"396","2016-03-04",9.92
"397","2016-03-07",9.92
"398","2016-03-08",9.77
"399","2016-03-09",9.869
"400","2016-03-10",9.869
"401","2016-03-11",9.869
"402","2016-03-14",9.869
"403","2016-03-15",9.869
"404","2016-03-16",9.869
"405","2016-03-17",9.869
"406","2016-03-18",9.81
"407","2016-03-21",9.881
"408","2016-03-22",9.881
"409","2016-03-23",9.95
"410","2016-03-24",9.95
"411","2016-03-28",9.89
"412","2016-03-29",9.89
"413","2016-03-30",9.89
"414","2016-03-31",9.89
"415","2016-04-01",9.89
"416","2016-04-04",9.89
"417","2016-04-05",9.89
"418","2016-04-06",9.89
"419","2016-04-07",9.89
"420","2016-04-08",9.89
"421","2016-04-11",9.89
"422","2016-04-12",9.89
"423","2016-04-13",9.89
"424","2016-04-14",9.89
"425","2016-04-15",9.89
"426","2016-04-18",9.89
"427","2016-04-19",9.89
"428","2016-04-20",9.89
"429","2016-04-21",9.94
"430","2016-04-22",9.9
"431","2016-04-25",9.9
"432","2016-04-26",9.9
"433","2016-04-27",9.9
"434","2016-04-28",9.9
"435","2016-04-29",9.93
"436","2016-05-02",9.9
"437","2016-05-03",9.9
"438","2016-05-04",9.9
"439","2016-05-05",9.9
"440","2016-05-06",9.901
"441","2016-05-09",9.9
"442","2016-05-10",9.9
"443","2016-05-11",9.9
"444","2016-05-12",9.9
"445","2016-05-13",9.89
"446","2016-05-16",9.89
"447","2016-05-17",9.89
"448","2016-05-18",9.89
"449","2016-05-19",9.89
"450","2016-05-20",9.89
"451","2016-05-23",9.89
"452","2016-05-24",9.89
"453","2016-05-25",9.89
"454","2016-05-26",9.89
"455","2016-05-27",9.89
"456","2016-05-31",9.9
"457","2016-06-01",9.9
"458","2016-06-02",9.9
"459","2016-06-03",9.98
"460","2016-06-06",9.95
"461","2016-06-07",9.95
"462","2016-06-08",9.98
"463","2016-06-09",9.98
"464","2016-06-10",9.95
"465","2016-06-13",10.35
"466","2016-06-14",10.35
"467","2016-06-15",9.98
"468","2016-06-16",9.98
"469","2016-06-17",9.98
"470","2016-06-20",9.96
"471","2016-06-21",9.97
"472","2016-06-22",9.919
"473","2016-06-23",9.919
"474","2016-06-24",9.855
"475","2016-06-27",9.855
"476","2016-06-28",9.09
"477","2016-06-29",9.15
"478","2016-06-30",9.26
"479","2016-07-01",9.24
"480","2016-07-05",9.389
"481","2016-07-06",9.25
"482","2016-07-07",8.8
"483","2016-07-08",9.1
"484","2016-07-11",9.1
"485","2016-07-12",9.1
"486","2016-07-13",9.5
"487","2016-07-14",10
"488","2016-07-15",10
"489","2016-07-18",9.48
"490","2016-07-19",9.16
"491","2016-07-20",7.51
"492","2016-07-21",7.83
"493","2016-07-22",8.19
"494","2016-07-25",8.39
"495","2016-07-26",7.5
"496","2016-07-27",8
"497","2016-07-28",8.2
"498","2016-07-29",9.15
"499","2016-08-01",9.19
"500","2016-08-02",9.17
"501","2016-08-03",9.04
"502","2016-08-04",9.03
"503","2016-08-05",8.98
"504","2016-08-08",8.99
"505","2016-08-09",8.6
"506","2016-08-10",8.9
"507","2016-08-11",8.9
"508","2016-08-12",8.99
"509","2016-08-15",8.85
"510","2016-08-16",8.53
"511","2016-08-17",8.8
"512","2016-08-18",8.9
"513","2016-08-19",8.85
"514","2016-08-22",8.75
"515","2016-08-23",8.8
"516","2016-08-24",8.8
"517","2016-08-25",9.25
"518","2016-08-26",9.3
"519","2016-08-29",9.73
"520","2016-08-30",10
"521","2016-08-31",10.46
"522","2016-09-01",11.44
"523","2016-09-02",11.4
"524","2016-09-06",12.07
"525","2016-09-07",11.92
"526","2016-09-08",12.32
"527","2016-09-09",12
"528","2016-09-12",11.8
"529","2016-09-13",11.8
"530","2016-09-14",11.8
"531","2016-09-15",11.82
"532","2016-09-16",11.78
"533","2016-09-19",11.7
"534","2016-09-20",11.55
"535","2016-09-21",11.51
"536","2016-09-22",11.79
"537","2016-09-23",11.8
"538","2016-09-26",11.73
"539","2016-09-27",11.8
"540","2016-09-28",11.7
"541","2016-09-29",11.9
"542","2016-09-30",11.9
"543","2016-10-03",11.84
"544","2016-10-04",11.8
"545","2016-10-05",11.89
"546","2016-10-06",11.83
"547","2016-10-07",12.14
"548","2016-10-10",12.37
"549","2016-10-11",12.5
"550","2016-10-12",12.8
"551","2016-10-13",13.35
"552","2016-10-14",13.65
"553","2016-10-17",13.45
"554","2016-10-18",12.97
"555","2016-10-19",13.44
"556","2016-10-20",13.86
"557","2016-10-21",14.2
"558","2016-10-24",14
"559","2016-10-25",14
"560","2016-10-26",14.15
"561","2016-10-27",13.8
"562","2016-10-28",14.2
"563","2016-10-31",14.44
"564","2016-11-01",14.4
"565","2016-11-02",14.21
"566","2016-11-03",14.43
"567","2016-11-04",14.5
"568","2016-11-07",14
"569","2016-11-08",14.45
"570","2016-11-09",14.67
"571","2016-11-10",15.2
"572","2016-11-11",15.3
"573","2016-11-14",15
"574","2016-11-15",15.67
"575","2016-11-16",15.907
"576","2016-11-17",15.477
"577","2016-11-18",15.81
"578","2016-11-21",15.201
"579","2016-11-22",15.503
"580","2016-11-23",15.55
"581","2016-11-25",15.6
"582","2016-11-28",15.7
"583","2016-11-29",15.05
"584","2016-11-30",14.47
"585","2016-12-01",14.4
"586","2016-12-02",14.1
"587","2016-12-05",13.59
"588","2016-12-06",14.2
"589","2016-12-07",14.79
"590","2016-12-08",14.79
"591","2016-12-09",14.258
"592","2016-12-12",13.52
"593","2016-12-13",13.9
"594","2016-12-14",14.37
"595","2016-12-15",13.8
"596","2016-12-16",13.5
"597","2016-12-19",13.61
"598","2016-12-20",13.65
"599","2016-12-21",13.924
"600","2016-12-22",13.71
"601","2016-12-23",14.1
"602","2016-12-27",13.902
"603","2016-12-28",14
"604","2016-12-29",13.91
"605","2016-12-30",14.1
"606","2017-01-03",13.97
"607","2017-01-04",14.01
"608","2017-01-05",13.94
"609","2017-01-06",13.7
"610","2017-01-09",14.19
"611","2017-01-10",14.45
"612","2017-01-11",14.38
"613","2017-01-12",14.3
"614","2017-01-13",14.32
"615","2017-01-17",14
"616","2017-01-18",14.08
"617","2017-01-19",13.879
"618","2017-01-20",13.988
"619","2017-01-23",13.976
"620","2017-01-24",13.9
"621","2017-01-25",13.99
"622","2017-01-26",13.94
"623","2017-01-27",13.86
"624","2017-01-30",13.62
"625","2017-01-31",13.81
"626","2017-02-01",13.72
"627","2017-02-02",13.9
"628","2017-02-03",14.031
"629","2017-02-06",14.05
"630","2017-02-07",14.03
"631","2017-02-08",13.95
"632","2017-02-09",13.98
"633","2017-02-10",14.126
"634","2017-02-13",14.029
"635","2017-02-14",14.001
"636","2017-02-15",14.181
"637","2017-02-16",14.159
"638","2017-02-17",14.15
"639","2017-02-21",14.18
"640","2017-02-22",13.98
"641","2017-02-23",13.75
"642","2017-02-24",13.749
"643","2017-02-27",14.04
"644","2017-02-28",13.71
"645","2017-03-01",14
"646","2017-03-02",14
"647","2017-03-03",14.1
"648","2017-03-06",14.27
"649","2017-03-07",13.95
"650","2017-03-08",14
"651","2017-03-09",13.97
"652","2017-03-10",14.38
"653","2017-03-13",14.3
"654","2017-03-14",14.3
"655","2017-03-15",14.11
"656","2017-03-16",14.11
"657","2017-03-17",13.5
"658","2017-03-20",13.83
"659","2017-03-21",13.87
"660","2017-03-22",13.85
"661","2017-03-23",14.009
"662","2017-03-24",13.87
"663","2017-03-27",14.14
"664","2017-03-28",14.09
"665","2017-03-29",13.99
"666","2017-03-30",13.98
"667","2017-03-31",13.93
"668","2017-04-03",13.61
"669","2017-04-04",13.61
"670","2017-04-05",13.52
"671","2017-04-06",13.76
"672","2017-04-07",13.56
"673","2017-04-10",13.53
"674","2017-04-11",13.5
"675","2017-04-12",13.19
"676","2017-04-13",13.49
"677","2017-04-17",13.62
"678","2017-04-18",13.5
"679","2017-04-19",13.46
"680","2017-04-20",13.39
"681","2017-04-21",13.37
"682","2017-04-24",12.962
"683","2017-04-25",12.69
"684","2017-04-26",12.51
"685","2017-04-27",12.62
"686","2017-04-28",12.65
"687","2017-05-01",13.12
"688","2017-05-02",13.11
"689","2017-05-03",12.95
"690","2017-05-04",12.96
"691","2017-05-05",13.109
"692","2017-05-08",13.191
"693","2017-05-09",13.055
"694","2017-05-10",13.055
"695","2017-05-11",13.12
"696","2017-05-12",13.07
"697","2017-05-15",12.98
"698","2017-05-16",12.7
"699","2017-05-17",12.88
"700","2017-05-18",12.822
"701","2017-05-19",12.75
"702","2017-05-22",12.75
"703","2017-05-23",12.75
"704","2017-05-24",12.8
"705","2017-05-25",12.36
"706","2017-05-26",11.74
"707","2017-05-30",11.85
"708","2017-05-31",11.61
"709","2017-06-01",12.13
"710","2017-06-02",13
"711","2017-06-05",12.71
"712","2017-06-06",12.32
"713","2017-06-07",12.46
"714","2017-06-08",12.7
"715","2017-06-09",12.64
"716","2017-06-12",12.11
"717","2017-06-13",12.14
"718","2017-06-14",12.08
"719","2017-06-15",12
"720","2017-06-16",11.82
"721","2017-06-19",11.99
"722","2017-06-20",11.93
"723","2017-06-21",11.82
"724","2017-06-22",11.94
"725","2017-06-23",12.15
"726","2017-06-26",11.91
"727","2017-06-27",12
"728","2017-06-28",12.01
"729","2017-06-29",11.93
"730","2017-06-30",11.99
"731","2017-07-03",11.98
"732","2017-07-05",11.97
"733","2017-07-06",11.85
"734","2017-07-07",12.14
"735","2017-07-10",12.04
"736","2017-07-11",11.98
"737","2017-07-12",11.99
"738","2017-07-13",11.99
"739","2017-07-14",12.007
"740","2017-07-17",12
"741","2017-07-18",11.99
"742","2017-07-19",11.95
"743","2017-07-20",11.95
"744","2017-07-21",11.96
"745","2017-07-24",11.99
"746","2017-07-25",11.9
"747","2017-07-26",12.04
"748","2017-07-27",11.68
"749","2017-07-28",11.86
"750","2017-07-31",11.82
"751","2017-08-01",11.88
"752","2017-08-02",11.85
"753","2017-08-03",12
"754","2017-08-04",12.1
"755","2017-08-07",12.3
"756","2017-08-08",12.49
"757","2017-08-09",12.61
"758","2017-08-10",12.89
"759","2017-08-11",12.731
"760","2017-08-14",12.76
"761","2017-08-15",13.23
"762","2017-08-16",13.51
"763","2017-08-17",13.29
"764","2017-08-18",13.05
"765","2017-08-21",13.3
"766","2017-08-22",13.37
"767","2017-08-23",13.46
"768","2017-08-24",13.43
"769","2017-08-25",13.68
"770","2017-08-28",13.62
"771","2017-08-29",13.53
"772","2017-08-30",13.25
"773","2017-08-31",12.99
"774","2017-09-01",13.26
"775","2017-09-05",12.94
"776","2017-09-06",13.29
"777","2017-09-07",12.96
"778","2017-09-08",13.18
"779","2017-09-11",13.35
"780","2017-09-12",12.98
"781","2017-09-13",13.48
"782","2017-09-14",13.23
"783","2017-09-15",13.23
"784","2017-09-18",13.54
"785","2017-09-19",13.68
"786","2017-09-20",13.73
"787","2017-09-21",14.084
"788","2017-09-22",13.49
"789","2017-09-25",13.4
"790","2017-09-26",13.2
"791","2017-09-27",12.99
"792","2017-09-28",13.09
"793","2017-09-29",13.47
"794","2017-10-02",13.76
"795","2017-10-03",13.75
"796","2017-10-04",13.95
"797","2017-10-05",13.88
"798","2017-10-06",13.88
"799","2017-10-09",13.79
"800","2017-10-10",13.96
"801","2017-10-11",13.81
"802","2017-10-12",13.75
"803","2017-10-13",13.679
"804","2017-10-16",13.37
"805","2017-10-17",13.03
"806","2017-10-18",13.32
"807","2017-10-19",13.16
"808","2017-10-20",13.3
"809","2017-10-23",13.84
"810","2017-10-24",13.97
"811","2017-10-25",13.42
"812","2017-10-26",13.93
"813","2017-10-27",13.89
"814","2017-10-30",14.24
"815","2017-10-31",14
"816","2017-11-01",14.1
"817","2017-11-02",13.916
"818","2017-11-03",13.85
"819","2017-11-06",13.58
"820","2017-11-07",13.65
"821","2017-11-08",13.385
"822","2017-11-09",13.4
"823","2017-11-10",13.36
"824","2017-11-13",12.95
"825","2017-11-14",13.584
"826","2017-11-15",12.11
"827","2017-11-16",12
"828","2017-11-17",11.96
"829","2017-11-20",12.501
"830","2017-11-21",12.46
"831","2017-11-22",12.31
"832","2017-11-24",12.6
"833","2017-11-27",12.46
"834","2017-11-28",12.65
"835","2017-11-29",13.45
"836","2017-11-30",13.575
"837","2017-12-01",13.11
"838","2017-12-04",13.22
"839","2017-12-05",13.7
"840","2017-12-06",13.68
"841","2017-12-07",13.815
"842","2017-12-08",14.06
"843","2017-12-11",13.43
"844","2017-12-12",13.2
"845","2017-12-13",12.94
"846","2017-12-14",12.93
"847","2017-12-15",12.93
"848","2017-12-18",12.92
"849","2017-12-19",13.02
"850","2017-12-20",12.94
"851","2017-12-21",12.84
"852","2017-12-22",13.39
"853","2017-12-26",13.84
"854","2017-12-27",13.79
"855","2017-12-28",13.57
"856","2017-12-29",13.83
"857","2018-01-02",13.85
"858","2018-01-03",13.79
"859","2018-01-04",13.875
"860","2018-01-05",13.78
"861","2018-01-08",13.75
"862","2018-01-09",13.22
"863","2018-01-10",13.42
"864","2018-01-11",13.3
"865","2018-01-12",13.14
"866","2018-01-16",13.15
"867","2018-01-17",13.4
"868","2018-01-18",13.64
"869","2018-01-19",13.85
"870","2018-01-22",13.65
"871","2018-01-23",13.8
"872","2018-01-24",13.78
"873","2018-01-25",13.96
"874","2018-01-26",14.1
"875","2018-01-29",13.87
"876","2018-01-30",14.13
"877","2018-01-31",14.01
"878","2018-02-01",13.91
"879","2018-02-02",13.9
"880","2018-02-05",13.648
"881","2018-02-06",13.45
"882","2018-02-07",13.65
"883","2018-02-08",13.7
"884","2018-02-09",13.95
"885","2018-02-12",13.95
"886","2018-02-13",13.97
"887","2018-02-14",13.96
"888","2018-02-15",13.76
"889","2018-02-16",13.05
"890","2018-02-20",11.9
"891","2018-02-21",12.36
"892","2018-02-22",12.33
"893","2018-02-23",12.2
"894","2018-02-26",12.32
"895","2018-02-27",12.33
"896","2018-02-28",12.165
"897","2018-03-01",11.84
"898","2018-03-02",11.8
"899","2018-03-05",12.24
"900","2018-03-06",11.97
"901","2018-03-07",11.98
"902","2018-03-08",11.92
"903","2018-03-09",11.9
"904","2018-03-12",11.77
"905","2018-03-13",12.66
"906","2018-03-14",12.15
"907","2018-03-15",11.99
"908","2018-03-16",11.95
"909","2018-03-19",11.74
"910","2018-03-20",11.5
"911","2018-03-21",11.59
"912","2018-03-22",11.53
"913","2018-03-23",11.49
"914","2018-03-26",11.76
"915","2018-03-27",11.81
"916","2018-03-28",11.8
"917","2018-03-29",12.22
"918","2018-04-02",12.13
"919","2018-04-03",12.63
"920","2018-04-04",12.47
"921","2018-04-05",13.08
"922","2018-04-06",13.3
"923","2018-04-09",13.81
"924","2018-04-10",13.71
"925","2018-04-11",13.66
"926","2018-04-12",13.62
"927","2018-04-13",13.51
"928","2018-04-16",13.62
"929","2018-04-17",13.249
"930","2018-04-18",12.54
"931","2018-04-19",12.27
"932","2018-04-20",12.04
"933","2018-04-23",11.96
"934","2018-04-24",11.85
"935","2018-04-25",11.81
"936","2018-04-26",11.75
"937","2018-04-27",12.44
"938","2018-04-30",12.56
"939","2018-05-01",12.8
"940","2018-05-02",12.84
"941","2018-05-03",12.73
"942","2018-05-04",12.81
"943","2018-05-07",12.67
"944","2018-05-08",12.76
"945","2018-05-09",12.68
"946","2018-05-10",12.66
"947","2018-05-11",12.53
"948","2018-05-14",12.62
"949","2018-05-15",12.78
"950","2018-05-16",12.15
"951","2018-05-17",12.05
"952","2018-05-18",12.08
"953","2018-05-21",11.72
"954","2018-05-22",11.42
"955","2018-05-23",11.56
"956","2018-05-24",11.86
"957","2018-05-25",12.24
"958","2018-05-29",11.79
"959","2018-05-30",11.85
"960","2018-05-31",11.855
"961","2018-06-01",11.45
"962","2018-06-04",11.41
"963","2018-06-05",11.21
"964","2018-06-06",11.3
"965","2018-06-07",11.36
"966","2018-06-08",11.1
"967","2018-06-11",11.08
"968","2018-06-12",11.11
"969","2018-06-13",10.98
"970","2018-06-14",10.79
"971","2018-06-15",11.44
"972","2018-06-18",11.49
"973","2018-06-19",11.51
"974","2018-06-20",11.5
"975","2018-06-21",11.75
"976","2018-06-22",11.79
"977","2018-06-25",11.79
"978","2018-06-26",11.86
"979","2018-06-27",11.76
"980","2018-06-28",11.78
"981","2018-06-29",11.82
"982","2018-07-02",11.84
"983","2018-07-03",11.83
"984","2018-07-05",11.83
"985","2018-07-06",11.86
"986","2018-07-09",11.88
"987","2018-07-10",11.9
"988","2018-07-11",11.88
"989","2018-07-12",11.79
"990","2018-07-13",11.85
"991","2018-07-16",11.38
"992","2018-07-17",11.39
"993","2018-07-18",11.43
"994","2018-07-19",11.35
"995","2018-07-20",11.33
"996","2018-07-23",11.37
"997","2018-07-24",11.19
"998","2018-07-25",11.19
"999","2018-07-26",11.05
"1000","2018-07-27",11.24
"1001","2018-07-30",11.2
"1002","2018-07-31",11.2
