"","date","AGTC"
"361","2015-08-31",16.43
"362","2015-09-01",15.68
"363","2015-09-02",16.559999
"364","2015-09-03",16.209999
"365","2015-09-04",16.280001
"366","2015-09-08",16.959999
"367","2015-09-09",15.28
"368","2015-09-10",15.51
"369","2015-09-11",13.88
"370","2015-09-14",14.43
"371","2015-09-15",14.72
"372","2015-09-16",14.83
"373","2015-09-17",15.84
"374","2015-09-18",15.86
"375","2015-09-21",14.98
"376","2015-09-22",13.95
"377","2015-09-23",13.49
"378","2015-09-24",13.8
"379","2015-09-25",13
"380","2015-09-28",12.81
"381","2015-09-29",12.85
"382","2015-09-30",13.14
"383","2015-10-01",12.86
"384","2015-10-02",13.04
"385","2015-10-05",13.64
"386","2015-10-06",12.77
"387","2015-10-07",13.02
"388","2015-10-08",12.92
"389","2015-10-09",13.27
"390","2015-10-12",13.14
"391","2015-10-13",12.74
"392","2015-10-14",12.78
"393","2015-10-15",13.22
"394","2015-10-16",13.07
"395","2015-10-19",12.93
"396","2015-10-20",12.67
"397","2015-10-21",12.65
"398","2015-10-22",12.56
"399","2015-10-23",12.52
"400","2015-10-26",12.35
"401","2015-10-27",12.41
"402","2015-10-28",12.19
"403","2015-10-29",12.2
"404","2015-10-30",12
"405","2015-11-02",13.03
"406","2015-11-03",13.08
"407","2015-11-04",13.79
"408","2015-11-05",13.19
"409","2015-11-06",13.02
"410","2015-11-09",13.81
"411","2015-11-10",15.34
"412","2015-11-11",15.05
"413","2015-11-12",15.35
"414","2015-11-13",15.92
"415","2015-11-16",16
"416","2015-11-17",15.9
"417","2015-11-18",16.77
"418","2015-11-19",16.059999
"419","2015-11-20",16.629999
"420","2015-11-23",16.17
"421","2015-11-24",16.450001
"422","2015-11-25",16.639999
"423","2015-11-27",16.66
"424","2015-11-30",17.040001
"425","2015-12-01",17.09
"426","2015-12-02",17.17
"427","2015-12-03",16.940001
"428","2015-12-04",17.129999
"429","2015-12-07",16.67
"430","2015-12-08",17.139999
"431","2015-12-09",15.99
"432","2015-12-10",16.25
"433","2015-12-11",16.190001
"434","2015-12-14",16.379999
"435","2015-12-15",17.18
"436","2015-12-16",17.860001
"437","2015-12-17",18.07
"438","2015-12-18",17.940001
"439","2015-12-21",19.469999
"440","2015-12-22",19.48
"441","2015-12-23",20.43
"442","2015-12-24",20.34
"443","2015-12-28",21.139999
"444","2015-12-29",20.860001
"445","2015-12-30",20.27
"446","2015-12-31",20.4
"447","2016-01-04",19.799999
"448","2016-01-05",19.83
"449","2016-01-06",19.23
"450","2016-01-07",17.42
"451","2016-01-08",17.01
"452","2016-01-11",16.01
"453","2016-01-12",15.84
"454","2016-01-13",14.62
"455","2016-01-14",14.72
"456","2016-01-15",15.55
"457","2016-01-19",14.42
"458","2016-01-20",15.38
"459","2016-01-21",15.01
"460","2016-01-22",15.83
"461","2016-01-25",16.110001
"462","2016-01-26",15.91
"463","2016-01-27",15.07
"464","2016-01-28",14.56
"465","2016-01-29",14.61
"466","2016-02-01",14.66
"467","2016-02-02",14.74
"468","2016-02-03",14.36
"469","2016-02-04",14.46
"470","2016-02-05",14.15
"471","2016-02-08",13.1
"472","2016-02-09",12.06
"473","2016-02-10",12.32
"474","2016-02-11",12.93
"475","2016-02-12",13.55
"476","2016-02-16",13.94
"477","2016-02-17",14.4
"478","2016-02-18",14.38
"479","2016-02-19",14.75
"480","2016-02-22",15.2
"481","2016-02-23",14.55
"482","2016-02-24",14.85
"483","2016-02-25",13.99
"484","2016-02-26",14.21
"485","2016-02-29",13.27
"486","2016-03-01",13.97
"487","2016-03-02",14.56
"488","2016-03-03",14.46
"489","2016-03-04",14.13
"490","2016-03-07",14.76
"491","2016-03-08",13.99
"492","2016-03-09",14.28
"493","2016-03-10",13.92
"494","2016-03-11",14.2
"495","2016-03-14",14.43
"496","2016-03-15",13.42
"497","2016-03-16",13.3
"498","2016-03-17",13.38
"499","2016-03-18",13.75
"500","2016-03-21",14.37
"501","2016-03-22",14.31
"502","2016-03-23",13.82
"503","2016-03-24",13.7
"504","2016-03-28",13.55
"505","2016-03-29",13.96
"506","2016-03-30",13.8
"507","2016-03-31",13.98
"508","2016-04-01",14.55
"509","2016-04-04",16.24
"510","2016-04-05",15.75
"511","2016-04-06",16.879999
"512","2016-04-07",15.87
"513","2016-04-08",15.85
"514","2016-04-11",15.66
"515","2016-04-12",16.15
"516","2016-04-13",17.17
"517","2016-04-14",16.719999
"518","2016-04-15",17.07
"519","2016-04-18",17.059999
"520","2016-04-19",16.57
"521","2016-04-20",16.41
"522","2016-04-21",17.01
"523","2016-04-22",18.16
"524","2016-04-25",17.440001
"525","2016-04-26",16.809999
"526","2016-04-27",16.09
"527","2016-04-28",16.190001
"528","2016-04-29",15.71
"529","2016-05-02",15.55
"530","2016-05-03",14.97
"531","2016-05-04",14.69
"532","2016-05-05",14.42
"533","2016-05-06",14.26
"534","2016-05-09",14.2
"535","2016-05-10",14.05
"536","2016-05-11",13.81
"537","2016-05-12",13.72
"538","2016-05-13",14.64
"539","2016-05-16",15.02
"540","2016-05-17",14.66
"541","2016-05-18",15.67
"542","2016-05-19",15.12
"543","2016-05-20",15.58
"544","2016-05-23",15.97
"545","2016-05-24",16.290001
"546","2016-05-25",16.280001
"547","2016-05-26",16.1
"548","2016-05-27",16.52
"549","2016-05-31",17.200001
"550","2016-06-01",16.620001
"551","2016-06-02",17.379999
"552","2016-06-03",16.950001
"553","2016-06-06",17.049999
"554","2016-06-07",16.610001
"555","2016-06-08",16.08
"556","2016-06-09",16
"557","2016-06-10",15.49
"558","2016-06-13",15.47
"559","2016-06-14",15.23
"560","2016-06-15",15.68
"561","2016-06-16",15.57
"562","2016-06-17",14.43
"563","2016-06-20",14.62
"564","2016-06-21",14.35
"565","2016-06-22",14.1
"566","2016-06-23",14.33
"567","2016-06-24",13.64
"568","2016-06-27",12.96
"569","2016-06-28",13.43
"570","2016-06-29",14.24
"571","2016-06-30",14.13
"572","2016-07-01",14.97
"573","2016-07-05",14.72
"574","2016-07-06",15.41
"575","2016-07-07",15.57
"576","2016-07-08",15.81
"577","2016-07-11",15.97
"578","2016-07-12",15.99
"579","2016-07-13",15.55
"580","2016-07-14",15.16
"581","2016-07-15",15.69
"582","2016-07-18",15.64
"583","2016-07-19",15.39
"584","2016-07-20",15.72
"585","2016-07-21",15.64
"586","2016-07-22",15.69
"587","2016-07-25",15.44
"588","2016-07-26",15.18
"589","2016-07-27",15.57
"590","2016-07-28",15.18
"591","2016-07-29",15.03
"592","2016-08-01",15.25
"593","2016-08-02",14.94
"594","2016-08-03",15.51
"595","2016-08-04",15.25
"596","2016-08-05",15.63
"597","2016-08-08",15.2
"598","2016-08-09",16.01
"599","2016-08-10",15.1
"600","2016-08-11",15.23
"601","2016-08-12",15.4
"602","2016-08-15",15.22
"603","2016-08-16",15.23
"604","2016-08-17",15.13
"605","2016-08-18",14.83
"606","2016-08-19",14.56
"607","2016-08-22",14.82
"608","2016-08-23",14.63
"609","2016-08-24",13.58
"610","2016-08-25",13.3
"611","2016-08-26",13.22
"612","2016-08-29",13.27
"613","2016-08-30",13.31
"614","2016-08-31",12.78
"615","2016-09-01",12.66
"616","2016-09-02",12.53
"617","2016-09-06",12.85
"618","2016-09-07",13.01
"619","2016-09-08",13.04
"620","2016-09-09",12.37
"621","2016-09-12",13.19
"622","2016-09-13",9
"623","2016-09-14",8.84
"624","2016-09-15",8.62
"625","2016-09-16",8.92
"626","2016-09-19",8.58
"627","2016-09-20",8.82
"628","2016-09-21",8.89
"629","2016-09-22",8.89
"630","2016-09-23",8.96
"631","2016-09-26",8.91
"632","2016-09-27",9.21
"633","2016-09-28",9.61
"634","2016-09-29",9.88
"635","2016-09-30",9.78
"636","2016-10-03",10.04
"637","2016-10-04",9.98
"638","2016-10-05",10.18
"639","2016-10-06",10.07
"640","2016-10-07",9.45
"641","2016-10-10",9.6
"642","2016-10-11",9.35
"643","2016-10-12",8.68
"644","2016-10-13",8.55
"645","2016-10-14",8.33
"646","2016-10-17",8.3
"647","2016-10-18",8.7
"648","2016-10-19",8.7
"649","2016-10-20",9
"650","2016-10-21",8.25
"651","2016-10-24",8.2
"652","2016-10-25",8.1
"653","2016-10-26",7.95
"654","2016-10-27",7.5
"655","2016-10-28",7.4
"656","2016-10-31",7.15
"657","2016-11-01",6.85
"658","2016-11-02",6.55
"659","2016-11-03",6.35
"660","2016-11-04",6.6
"661","2016-11-07",7.2
"662","2016-11-08",7.05
"663","2016-11-09",9.15
"664","2016-11-10",9.4
"665","2016-11-11",9.85
"666","2016-11-14",10.55
"667","2016-11-15",10.1
"668","2016-11-16",9.35
"669","2016-11-17",9.6
"670","2016-11-18",10.05
"671","2016-11-21",9.95
"672","2016-11-22",9.7
"673","2016-11-23",9.85
"674","2016-11-25",9.9
"675","2016-11-28",9.2
"676","2016-11-29",9.5
"677","2016-11-30",9.2
"678","2016-12-01",8.7
"679","2016-12-02",8.95
"680","2016-12-05",9.5
"681","2016-12-06",9.45
"682","2016-12-07",9.1
"683","2016-12-08",9.475
"684","2016-12-09",9.5
"685","2016-12-12",9.5
"686","2016-12-13",9.6
"687","2016-12-14",9.45
"688","2016-12-15",9.25
"689","2016-12-16",8.75
"690","2016-12-19",9.25
"691","2016-12-20",9.6
"692","2016-12-21",9.5
"693","2016-12-22",9.5
"694","2016-12-23",9.95
"695","2016-12-27",9.9
"696","2016-12-28",9.85
"697","2016-12-29",9.85
"698","2016-12-30",9.35
"699","2017-01-03",9.55
"700","2017-01-04",9.7
"701","2017-01-05",9.65
"702","2017-01-06",9.45
"703","2017-01-09",9.75
"704","2017-01-10",10.05
"705","2017-01-11",9.5
"706","2017-01-12",9.25
"707","2017-01-13",9.4
"708","2017-01-17",8.95
"709","2017-01-18",8.75
"710","2017-01-19",8.75
"711","2017-01-20",8.5
"712","2017-01-23",8.4
"713","2017-01-24",8.1
"714","2017-01-25",8.35
"715","2017-01-26",8.15
"716","2017-01-27",8.15
"717","2017-01-30",7.4
"718","2017-01-31",7.25
"719","2017-02-01",7.2
"720","2017-02-02",7.2
"721","2017-02-03",6.9
"722","2017-02-06",6.9
"723","2017-02-07",6.45
"724","2017-02-08",6.4
"725","2017-02-09",6.85
"726","2017-02-10",7.3
"727","2017-02-13",7.15
"728","2017-02-14",7.2
"729","2017-02-15",7.15
"730","2017-02-16",7.95
"731","2017-02-17",8.1
"732","2017-02-21",7.9
"733","2017-02-22",7.5
"734","2017-02-23",7.4
"735","2017-02-24",7.25
"736","2017-02-27",7.95
"737","2017-02-28",7.75
"738","2017-03-01",7.75
"739","2017-03-02",8.1
"740","2017-03-03",8.35
"741","2017-03-06",7.7
"742","2017-03-07",7.65
"743","2017-03-08",7.95
"744","2017-03-09",7.75
"745","2017-03-10",7.65
"746","2017-03-13",7.8
"747","2017-03-14",7.5
"748","2017-03-15",7.65
"749","2017-03-16",7.7
"750","2017-03-17",7.35
"751","2017-03-20",7.2
"752","2017-03-21",6.7
"753","2017-03-22",6.75
"754","2017-03-23",6.6
"755","2017-03-24",6.65
"756","2017-03-27",6.85
"757","2017-03-28",6.75
"758","2017-03-29",6.65
"759","2017-03-30",6.85
"760","2017-03-31",6.9
"761","2017-04-03",6.9
"762","2017-04-04",6.65
"763","2017-04-05",6.65
"764","2017-04-06",6.5
"765","2017-04-07",6.6
"766","2017-04-10",6.4
"767","2017-04-11",6.3
"768","2017-04-12",6.05
"769","2017-04-13",6.15
"770","2017-04-17",6
"771","2017-04-18",6.1
"772","2017-04-19",6.4
"773","2017-04-20",6.2
"774","2017-04-21",5.575
"775","2017-04-24",5.7
"776","2017-04-25",5.85
"777","2017-04-26",5.9
"778","2017-04-27",5.75
"779","2017-04-28",5.6
"780","2017-05-01",5.8
"781","2017-05-02",5.6
"782","2017-05-03",5.7
"783","2017-05-04",5.7
"784","2017-05-05",5.75
"785","2017-05-08",5.85
"786","2017-05-09",5.95
"787","2017-05-10",5.95
"788","2017-05-11",5.65
"789","2017-05-12",5.8
"790","2017-05-15",5.8
"791","2017-05-16",5.8
"792","2017-05-17",5.45
"793","2017-05-18",5.1
"794","2017-05-19",5.25
"795","2017-05-22",5.4
"796","2017-05-23",5.35
"797","2017-05-24",5.35
"798","2017-05-25",5.45
"799","2017-05-26",5.35
"800","2017-05-30",5.2
"801","2017-05-31",5.2
"802","2017-06-01",5.2
"803","2017-06-02",5.1
"804","2017-06-05",4.825
"805","2017-06-06",4.85
"806","2017-06-07",4.85
"807","2017-06-08",5
"808","2017-06-09",5.25
"809","2017-06-12",4.95
"810","2017-06-13",5.05
"811","2017-06-14",5.2
"812","2017-06-15",5.15
"813","2017-06-16",5.05
"814","2017-06-19",5.2
"815","2017-06-20",5.25
"816","2017-06-21",5.65
"817","2017-06-22",5.55
"818","2017-06-23",5.45
"819","2017-06-26",5.75
"820","2017-06-27",5.4
"821","2017-06-28",5.2
"822","2017-06-29",5.1
"823","2017-06-30",5.1
"824","2017-07-03",5.05
"825","2017-07-05",5.05
"826","2017-07-06",5.05
"827","2017-07-07",5.05
"828","2017-07-10",5
"829","2017-07-11",4.8
"830","2017-07-12",4.85
"831","2017-07-13",4.9
"832","2017-07-14",4.9
"833","2017-07-17",4.9
"834","2017-07-18",4.7
"835","2017-07-19",4.95
"836","2017-07-20",4.6
"837","2017-07-21",4.75
"838","2017-07-24",5.05
"839","2017-07-25",4.95
"840","2017-07-26",5.1
"841","2017-07-27",4.75
"842","2017-07-28",4.7
"843","2017-07-31",4.75
"844","2017-08-01",4.6
"845","2017-08-02",4.65
"846","2017-08-03",4.5
"847","2017-08-04",5
"848","2017-08-07",5
"849","2017-08-08",4.9
"850","2017-08-09",5
"851","2017-08-10",5.05
"852","2017-08-11",4.95
"853","2017-08-14",5.2
"854","2017-08-15",5
"855","2017-08-16",5.1
"856","2017-08-17",5.25
"857","2017-08-18",4.8
"858","2017-08-21",4.6
"859","2017-08-22",4.65
"860","2017-08-23",4.6
"861","2017-08-24",4.6
"862","2017-08-25",4.55
"863","2017-08-28",4.5
"864","2017-08-29",4.55
"865","2017-08-30",4.55
"866","2017-08-31",4.6
"867","2017-09-01",4.7
"868","2017-09-05",4.5
"869","2017-09-06",4.65
"870","2017-09-07",4.7
"871","2017-09-08",4.65
"872","2017-09-11",4.7
"873","2017-09-12",4.95
"874","2017-09-13",4.05
"875","2017-09-14",3.7
"876","2017-09-15",3.55
"877","2017-09-18",3.75
"878","2017-09-19",3.75
"879","2017-09-20",3.65
"880","2017-09-21",3.6
"881","2017-09-22",3.65
"882","2017-09-25",3.65
"883","2017-09-26",3.65
"884","2017-09-27",3.7
"885","2017-09-28",3.75
"886","2017-09-29",3.95
"887","2017-10-02",4.1
"888","2017-10-03",4.15
"889","2017-10-04",4.1
"890","2017-10-05",4
"891","2017-10-06",4
"892","2017-10-09",4.05
"893","2017-10-10",3.9
"894","2017-10-11",3.75
"895","2017-10-12",3.9
"896","2017-10-13",3.85
"897","2017-10-16",3.8
"898","2017-10-17",3.85
"899","2017-10-18",3.925
"900","2017-10-19",3.9
"901","2017-10-20",4.05
"902","2017-10-23",3.85
"903","2017-10-24",3.85
"904","2017-10-25",3.8
"905","2017-10-26",3.8
"906","2017-10-27",3.8
"907","2017-10-30",3.7
"908","2017-10-31",3.4
"909","2017-11-01",3.55
"910","2017-11-02",3.45
"911","2017-11-03",3.4
"912","2017-11-06",3.45
"913","2017-11-07",3.4
"914","2017-11-08",3.6
"915","2017-11-09",3.65
"916","2017-11-10",3.775
"917","2017-11-13",3.75
"918","2017-11-14",3.85
"919","2017-11-15",3.8
"920","2017-11-16",3.8
"921","2017-11-17",3.95
"922","2017-11-20",3.8
"923","2017-11-21",3.8
"924","2017-11-22",3.85
"925","2017-11-24",4
"926","2017-11-27",3.85
"927","2017-11-28",4
"928","2017-11-29",3.95
"929","2017-11-30",3.75
"930","2017-12-01",3.8
"931","2017-12-04",3.75
"932","2017-12-05",3.875
"933","2017-12-06",3.9
"934","2017-12-07",3.85
"935","2017-12-08",3.825
"936","2017-12-11",3.75
"937","2017-12-12",3.6
"938","2017-12-13",3.575
"939","2017-12-14",3.625
"940","2017-12-15",3.5
"941","2017-12-18",3.6
"942","2017-12-19",3.75
"943","2017-12-20",3.6
"944","2017-12-21",3.7
"945","2017-12-22",3.6
"946","2017-12-26",3.65
"947","2017-12-27",3.7
"948","2017-12-28",3.675
"949","2017-12-29",3.6
"950","2018-01-02",3.75
"951","2018-01-03",3.9
"952","2018-01-04",4.1
"953","2018-01-05",4.3
"954","2018-01-08",4.35
"955","2018-01-09",4.2
"956","2018-01-10",4.3
"957","2018-01-11",4.3
"958","2018-01-12",4.2
"959","2018-01-16",4
"960","2018-01-17",3.95
"961","2018-01-18",4
"962","2018-01-19",4.1
"963","2018-01-22",4.15
"964","2018-01-23",4.25
"965","2018-01-24",4.3
"966","2018-01-25",4.7
"967","2018-01-26",4.7
"968","2018-01-29",5.2
"969","2018-01-30",5.2
"970","2018-01-31",4.95
"971","2018-02-01",4.55
"972","2018-02-02",4.3
"973","2018-02-05",4.05
"974","2018-02-06",4.05
"975","2018-02-07",4.25
"976","2018-02-08",4.25
"977","2018-02-09",3.95
"978","2018-02-12",3.85
"979","2018-02-13",3.8
"980","2018-02-14",3.8
"981","2018-02-15",3.8
"982","2018-02-16",3.75
"983","2018-02-20",3.75
"984","2018-02-21",3.7
"985","2018-02-22",3.85
"986","2018-02-23",3.75
"987","2018-02-26",3.75
"988","2018-02-27",3.65
"989","2018-02-28",3.85
