"","date","BRKL"
"1000","2010-12-20",10.71
"1001","2010-12-21",10.95
"1002","2010-12-22",11.19
"1003","2010-12-23",10.9
"1004","2010-12-27",11.05
"1005","2010-12-28",11.12
"1006","2010-12-29",11.07
"1007","2010-12-30",11.06
"1008","2010-12-31",10.85
"1009","2011-01-03",11.12
"1010","2011-01-04",10.87
"1011","2011-01-05",11.02
"1012","2011-01-06",10.88
"1013","2011-01-07",10.55
"1014","2011-01-10",10.6
"1015","2011-01-11",10.66
"1016","2011-01-12",10.72
"1017","2011-01-13",10.64
"1018","2011-01-14",11.2
"1019","2011-01-18",11.06
"1020","2011-01-19",10.75
"1021","2011-01-20",10.77
"1022","2011-01-21",10.8
"1023","2011-01-24",10.9
"1024","2011-01-25",11.1
"1025","2011-01-26",11.14
"1026","2011-01-27",11.15
"1027","2011-01-28",10.99
"1028","2011-01-31",10.83
"1029","2011-02-01",11.09
"1030","2011-02-02",11.23
"1031","2011-02-03",11.2
"1032","2011-02-04",11.22
"1033","2011-02-07",10.94
"1034","2011-02-08",10.87
"1035","2011-02-09",10.82
"1036","2011-02-10",10.81
"1037","2011-02-11",11.04
"1038","2011-02-14",11.01
"1039","2011-02-15",10.85
"1040","2011-02-16",10.84
"1041","2011-02-17",10.79
"1042","2011-02-18",10.85
"1043","2011-02-22",10.6
"1044","2011-02-23",10.4
"1045","2011-02-24",10.34
"1046","2011-02-25",10.51
"1047","2011-02-28",10.39
"1048","2011-03-01",10.36
"1049","2011-03-02",10.26
"1050","2011-03-03",10.38
"1051","2011-03-04",10.3
"1052","2011-03-07",10.21
"1053","2011-03-08",10.43
"1054","2011-03-09",10.31
"1055","2011-03-10",10.12
"1056","2011-03-11",10.3
"1057","2011-03-14",10.2
"1058","2011-03-15",10.25
"1059","2011-03-16",10.11
"1060","2011-03-17",10.08
"1061","2011-03-18",10.04
"1062","2011-03-21",10.16
"1063","2011-03-22",10.1
"1064","2011-03-23",10.03
"1065","2011-03-24",10.06
"1066","2011-03-25",10.24
"1067","2011-03-28",10.24
"1068","2011-03-29",10.26
"1069","2011-03-30",10.38
"1070","2011-03-31",10.53
"1071","2011-04-01",10.5
"1072","2011-04-04",10.49
"1073","2011-04-05",10.41
"1074","2011-04-06",10.52
"1075","2011-04-07",10.44
"1076","2011-04-08",10.27
"1077","2011-04-11",10.35
"1078","2011-04-12",10.29
"1079","2011-04-13",10.28
"1080","2011-04-14",10.26
"1081","2011-04-15",10.4
"1082","2011-04-18",10.25
"1083","2011-04-19",10.07
"1084","2011-04-20",9.01
"1085","2011-04-21",9.34
"1086","2011-04-25",9.3
"1087","2011-04-26",9.34
"1088","2011-04-27",9.23
"1089","2011-04-28",9.29
"1090","2011-04-29",9.22
"1091","2011-05-02",9.16
"1092","2011-05-03",9.15
"1093","2011-05-04",9.11
"1094","2011-05-05",9.03
"1095","2011-05-06",8.96
"1096","2011-05-09",8.87
"1097","2011-05-10",8.85
"1098","2011-05-11",8.63
"1099","2011-05-12",8.69
"1100","2011-05-13",8.43
"1101","2011-05-16",8.51
"1102","2011-05-17",8.57
"1103","2011-05-18",8.81
"1104","2011-05-19",8.91
"1105","2011-05-20",8.88
"1106","2011-05-23",8.7
"1107","2011-05-24",8.64
"1108","2011-05-25",8.61
"1109","2011-05-26",8.61
"1110","2011-05-27",8.7
"1111","2011-05-31",8.73
"1112","2011-06-01",8.54
"1113","2011-06-02",8.6
"1114","2011-06-03",8.42
"1115","2011-06-06",8.42
"1116","2011-06-07",8.43
"1117","2011-06-08",8.42
"1118","2011-06-09",8.38
"1119","2011-06-10",8.38
"1120","2011-06-13",8.38
"1121","2011-06-14",8.5
"1122","2011-06-15",8.52
"1123","2011-06-16",8.68
"1124","2011-06-17",8.97
"1125","2011-06-20",9.2
"1126","2011-06-21",9.25
"1127","2011-06-22",9.14
"1128","2011-06-23",9.02
"1129","2011-06-24",9.16
"1130","2011-06-27",9.13
"1131","2011-06-28",9.16
"1132","2011-06-29",9.23
"1133","2011-06-30",9.27
"1134","2011-07-01",9.35
"1135","2011-07-05",9.23
"1136","2011-07-06",9.29
"1137","2011-07-07",9.37
"1138","2011-07-08",9.37
"1139","2011-07-11",9.37
"1140","2011-07-12",9.51
"1141","2011-07-13",9.56
"1142","2011-07-14",9.34
"1143","2011-07-15",9.23
"1144","2011-07-18",9.1
"1145","2011-07-19",9.19
"1146","2011-07-20",9.2
"1147","2011-07-21",9.11
"1148","2011-07-22",8.97
"1149","2011-07-25",8.84
"1150","2011-07-26",8.7
"1151","2011-07-27",8.66
"1152","2011-07-28",8.6
"1153","2011-07-29",8.55
"1154","2011-08-01",8.53
"1155","2011-08-02",8.42
"1156","2011-08-03",8.45
"1157","2011-08-04",8.36
"1158","2011-08-05",8.21
"1159","2011-08-08",7.64
"1160","2011-08-09",8.14
"1161","2011-08-10",7.41
"1162","2011-08-11",7.65
"1163","2011-08-12",7.6
"1164","2011-08-15",7.8
"1165","2011-08-16",7.83
"1166","2011-08-17",7.83
"1167","2011-08-18",7.41
"1168","2011-08-19",7.22
"1169","2011-08-22",7.31
"1170","2011-08-23",7.55
"1171","2011-08-24",7.84
"1172","2011-08-25",7.72
"1173","2011-08-26",7.75
"1174","2011-08-29",8.26
"1175","2011-08-30",8.24
"1176","2011-08-31",8.42
"1177","2011-09-01",8.32
"1178","2011-09-02",7.82
"1179","2011-09-06",7.97
"1180","2011-09-07",8.22
"1181","2011-09-08",7.99
"1182","2011-09-09",7.74
"1183","2011-09-12",7.91
"1184","2011-09-13",8.02
"1185","2011-09-14",8.12
"1186","2011-09-15",8.26
"1187","2011-09-16",8.37
"1188","2011-09-19",8.13
"1189","2011-09-20",7.94
"1190","2011-09-21",7.51
"1191","2011-09-22",7.46
"1192","2011-09-23",7.6
"1193","2011-09-26",7.78
"1194","2011-09-27",7.94
"1195","2011-09-28",7.56
"1196","2011-09-29",7.89
"1197","2011-09-30",7.71
"1198","2011-10-03",7.41
"1199","2011-10-04",8.04
"1200","2011-10-05",8.18
"1201","2011-10-06",8.28
"1202","2011-10-07",7.89
"1203","2011-10-10",8.25
"1204","2011-10-11",8.31
"1205","2011-10-12",8.48
"1206","2011-10-13",8.3
"1207","2011-10-14",8.35
"1208","2011-10-17",7.97
"1209","2011-10-18",8.4
"1210","2011-10-19",8.41
"1211","2011-10-20",8.24
"1212","2011-10-21",8.46
"1213","2011-10-24",8.43
"1214","2011-10-25",8.07
"1215","2011-10-26",8.25
"1216","2011-10-27",8.5
"1217","2011-10-28",8.48
"1218","2011-10-31",8.36
"1219","2011-11-01",7.87
"1220","2011-11-02",7.97
"1221","2011-11-03",8.05
"1222","2011-11-04",7.86
"1223","2011-11-07",7.93
"1224","2011-11-08",8.08
"1225","2011-11-09",7.59
"1226","2011-11-10",7.5
"1227","2011-11-11",7.62
"1228","2011-11-14",7.56
"1229","2011-11-15",7.78
"1230","2011-11-16",7.78
"1231","2011-11-17",7.7
"1232","2011-11-18",7.82
"1233","2011-11-21",7.71
"1234","2011-11-22",7.72
"1235","2011-11-23",7.44
"1236","2011-11-25",7.39
"1237","2011-11-28",7.72
"1238","2011-11-29",7.68
"1239","2011-11-30",8.04
"1240","2011-12-01",7.92
"1241","2011-12-02",8.1
"1242","2011-12-05",8.21
"1243","2011-12-06",8.21
"1244","2011-12-07",8
"1245","2011-12-08",7.76
"1246","2011-12-09",7.92
"1247","2011-12-12",8
"1248","2011-12-13",7.88
"1249","2011-12-14",7.81
"1250","2011-12-15",7.91
"1251","2011-12-16",7.82
"1252","2011-12-19",7.85
"1253","2011-12-20",8.16
"1254","2011-12-21",8.11
"1255","2011-12-22",8.17
"1256","2011-12-23",8.24
"1257","2011-12-27",8.45
"1258","2011-12-28",8.37
"1259","2011-12-29",8.53
"1260","2011-12-30",8.44
"1261","2012-01-03",8.59
"1262","2012-01-04",8.49
"1263","2012-01-05",8.61
"1264","2012-01-06",8.77
"1265","2012-01-09",8.87
"1266","2012-01-10",8.86
"1267","2012-01-11",8.82
"1268","2012-01-12",8.95
"1269","2012-01-13",8.92
"1270","2012-01-17",8.9
"1271","2012-01-18",9.02
"1272","2012-01-19",9.01
"1273","2012-01-20",9.27
"1274","2012-01-23",9.16
"1275","2012-01-24",9.21
"1276","2012-01-25",9.11
"1277","2012-01-26",9.33
"1278","2012-01-27",9.27
"1279","2012-01-30",9.25
"1280","2012-01-31",9.27
"1281","2012-02-01",9.43
"1282","2012-02-02",9.46
"1283","2012-02-03",9.75
"1284","2012-02-06",9.53
"1285","2012-02-07",9.5
"1286","2012-02-08",9.4
"1287","2012-02-09",9.34
"1288","2012-02-10",9.24
"1289","2012-02-13",9.36
"1290","2012-02-14",9.23
"1291","2012-02-15",9.32
"1292","2012-02-16",9.48
"1293","2012-02-17",9.5
"1294","2012-02-21",9.48
"1295","2012-02-22",9.22
"1296","2012-02-23",9.35
"1297","2012-02-24",9.24
"1298","2012-02-27",9.29
"1299","2012-02-28",9.36
"1300","2012-02-29",9.18
"1301","2012-03-01",9.17
"1302","2012-03-02",9.02
"1303","2012-03-05",9.05
"1304","2012-03-06",8.89
"1305","2012-03-07",9.04
"1306","2012-03-08",9.04
"1307","2012-03-09",9.12
"1308","2012-03-12",9
"1309","2012-03-13",9.32
"1310","2012-03-14",9.3
"1311","2012-03-15",9.5
"1312","2012-03-16",9.52
"1313","2012-03-19",9.64
"1314","2012-03-20",9.62
"1315","2012-03-21",9.51
"1316","2012-03-22",9.38
"1317","2012-03-23",9.46
"1318","2012-03-26",9.52
"1319","2012-03-27",9.43
"1320","2012-03-28",9.54
"1321","2012-03-29",9.4
"1322","2012-03-30",9.37
"1323","2012-04-02",9.42
"1324","2012-04-03",9.39
"1325","2012-04-04",9.18
"1326","2012-04-05",9.12
"1327","2012-04-09",9.02
"1328","2012-04-10",8.87
"1329","2012-04-11",8.97
"1330","2012-04-12",9.06
"1331","2012-04-13",8.93
"1332","2012-04-16",9.06
"1333","2012-04-17",9.16
"1334","2012-04-18",9.02
"1335","2012-04-19",8.89
"1336","2012-04-20",8.99
"1337","2012-04-23",8.9
"1338","2012-04-24",9.02
"1339","2012-04-25",9.07
"1340","2012-04-26",9.02
"1341","2012-04-27",9.1
"1342","2012-04-30",8.98
"1343","2012-05-01",8.91
"1344","2012-05-02",9
"1345","2012-05-03",8.96
"1346","2012-05-04",8.88
"1347","2012-05-07",9.06
"1348","2012-05-08",9.08
"1349","2012-05-09",8.97
"1350","2012-05-10",9.08
"1351","2012-05-11",9.02
"1352","2012-05-14",8.97
"1353","2012-05-15",8.96
"1354","2012-05-16",9.02
"1355","2012-05-17",9
"1356","2012-05-18",8.96
"1357","2012-05-21",9
"1358","2012-05-22",8.87
"1359","2012-05-23",8.88
"1360","2012-05-24",8.98
"1361","2012-05-25",8.95
"1362","2012-05-29",8.96
"1363","2012-05-30",8.8
"1364","2012-05-31",8.79
"1365","2012-06-01",8.55
"1366","2012-06-04",8.56
"1367","2012-06-05",8.54
"1368","2012-06-06",8.57
"1369","2012-06-07",8.58
"1370","2012-06-08",8.63
"1371","2012-06-11",8.5
"1372","2012-06-12",8.52
"1373","2012-06-13",8.47
"1374","2012-06-14",8.63
"1375","2012-06-15",8.74
"1376","2012-06-18",8.74
"1377","2012-06-19",8.87
"1378","2012-06-20",8.85
"1379","2012-06-21",8.65
"1380","2012-06-22",8.78
"1381","2012-06-25",8.67
"1382","2012-06-26",8.57
"1383","2012-06-27",8.69
"1384","2012-06-28",8.66
"1385","2012-06-29",8.85
"1386","2012-07-02",8.99
"1387","2012-07-03",9.14
"1388","2012-07-05",9.1
"1389","2012-07-06",9.17
"1390","2012-07-09",9.03
"1391","2012-07-10",9.05
"1392","2012-07-11",9.07
"1393","2012-07-12",9.08
"1394","2012-07-13",9.18
"1395","2012-07-16",9.14
"1396","2012-07-17",9.01
"1397","2012-07-18",9.05
"1398","2012-07-19",8.94
"1399","2012-07-20",8.87
"1400","2012-07-23",8.73
"1401","2012-07-24",8.71
"1402","2012-07-25",8.66
"1403","2012-07-26",8.46
"1404","2012-07-27",8.53
"1405","2012-07-30",8.5
"1406","2012-07-31",8.41
"1407","2012-08-01",8.23
"1408","2012-08-02",8.17
"1409","2012-08-03",8.4
"1410","2012-08-06",8.49
"1411","2012-08-07",8.64
"1412","2012-08-08",8.66
"1413","2012-08-09",8.65
"1414","2012-08-10",8.62
"1415","2012-08-13",8.66
"1416","2012-08-14",8.61
"1417","2012-08-15",8.65
"1418","2012-08-16",8.61
"1419","2012-08-17",8.66
"1420","2012-08-20",8.73
"1421","2012-08-21",8.77
"1422","2012-08-22",8.71
"1423","2012-08-23",8.58
"1424","2012-08-24",8.56
"1425","2012-08-27",8.52
"1426","2012-08-28",8.55
"1427","2012-08-29",8.64
"1428","2012-08-30",8.55
"1429","2012-08-31",8.49
"1430","2012-09-04",8.54
"1431","2012-09-05",8.54
"1432","2012-09-06",8.59
"1433","2012-09-07",8.64
"1434","2012-09-10",8.66
"1435","2012-09-11",8.68
"1436","2012-09-12",8.72
"1437","2012-09-13",8.87
"1438","2012-09-14",9.06
"1439","2012-09-17",9.02
"1440","2012-09-18",9.1
"1441","2012-09-19",9.12
"1442","2012-09-20",8.96
"1443","2012-09-21",9.02
"1444","2012-09-24",9.08
"1445","2012-09-25",8.95
"1446","2012-09-26",8.93
"1447","2012-09-27",8.91
"1448","2012-09-28",8.82
"1449","2012-10-01",8.72
"1450","2012-10-02",8.76
"1451","2012-10-03",8.73
"1452","2012-10-04",8.8
"1453","2012-10-05",8.83
"1454","2012-10-08",8.82
"1455","2012-10-09",8.71
"1456","2012-10-10",8.67
"1457","2012-10-11",8.64
"1458","2012-10-12",8.42
"1459","2012-10-15",8.4
"1460","2012-10-16",8.4
"1461","2012-10-17",8.52
"1462","2012-10-18",8.47
"1463","2012-10-19",8.42
"1464","2012-10-22",8.44
"1465","2012-10-23",8.34
"1466","2012-10-24",8.35
"1467","2012-10-25",8.55
"1468","2012-10-26",8.48
"1469","2012-10-31",8.48
"1470","2012-11-01",8.54
"1471","2012-11-02",8.37
"1472","2012-11-05",8.36
"1473","2012-11-06",8.45
"1474","2012-11-07",8.1
"1475","2012-11-08",7.98
"1476","2012-11-09",7.93
"1477","2012-11-12",7.92
"1478","2012-11-13",7.78
"1479","2012-11-14",7.68
"1480","2012-11-15",7.61
"1481","2012-11-16",7.65
"1482","2012-11-19",7.87
"1483","2012-11-20",7.81
"1484","2012-11-21",7.85
"1485","2012-11-23",8.05
"1486","2012-11-26",8.02
"1487","2012-11-27",8.31
"1488","2012-11-28",8.33
"1489","2012-11-29",8.44
"1490","2012-11-30",8.46
"1491","2012-12-03",8.44
"1492","2012-12-04",8.42
"1493","2012-12-05",8.39
"1494","2012-12-06",8.36
"1495","2012-12-07",8.33
"1496","2012-12-10",8.33
"1497","2012-12-11",8.36
"1498","2012-12-12",8.24
"1499","2012-12-13",8.24
"1500","2012-12-14",8.19
"1501","2012-12-17",8.32
"1502","2012-12-18",8.34
"1503","2012-12-19",8.37
"1504","2012-12-20",8.46
"1505","2012-12-21",8.39
"1506","2012-12-24",8.39
"1507","2012-12-26",8.34
"1508","2012-12-27",8.33
"1509","2012-12-28",8.34
"1510","2012-12-31",8.5
"1511","2013-01-02",8.76
"1512","2013-01-03",8.84
"1513","2013-01-04",8.79
"1514","2013-01-07",8.8
"1515","2013-01-08",8.71
"1516","2013-01-09",8.66
"1517","2013-01-10",8.74
"1518","2013-01-11",8.73
"1519","2013-01-14",8.81
"1520","2013-01-15",8.8
"1521","2013-01-16",8.76
"1522","2013-01-17",8.79
"1523","2013-01-18",8.74
"1524","2013-01-22",8.87
"1525","2013-01-23",8.82
"1526","2013-01-24",8.92
"1527","2013-01-25",8.88
"1528","2013-01-28",8.94
"1529","2013-01-29",8.97
"1530","2013-01-30",8.86
"1531","2013-01-31",8.81
"1532","2013-02-01",8.93
"1533","2013-02-04",8.83
"1534","2013-02-05",9
"1535","2013-02-06",9.07
"1536","2013-02-07",9.05
"1537","2013-02-08",9.06
"1538","2013-02-11",9
"1539","2013-02-12",9.08
"1540","2013-02-13",9.09
"1541","2013-02-14",9.08
"1542","2013-02-15",9.09
"1543","2013-02-19",9.23
"1544","2013-02-20",9.08
"1545","2013-02-21",9.05
"1546","2013-02-22",9.14
"1547","2013-02-25",8.99
"1548","2013-02-26",9.1
"1549","2013-02-27",9.09
"1550","2013-02-28",9.08
"1551","2013-03-01",9.14
"1552","2013-03-04",9.15
"1553","2013-03-05",9.33
"1554","2013-03-06",9.26
"1555","2013-03-07",9.3
"1556","2013-03-08",9.27
"1557","2013-03-11",9.24
"1558","2013-03-12",9.2
"1559","2013-03-13",9.26
"1560","2013-03-14",9.31
"1561","2013-03-15",9.39
"1562","2013-03-18",9.3
"1563","2013-03-19",9.19
"1564","2013-03-20",9.18
"1565","2013-03-21",9.09
"1566","2013-03-22",9.13
"1567","2013-03-25",9.15
"1568","2013-03-26",9.19
"1569","2013-03-27",9.19
"1570","2013-03-28",9.14
"1571","2013-04-01",9.05
"1572","2013-04-02",9
"1573","2013-04-03",8.94
"1574","2013-04-04",9.05
"1575","2013-04-05",9.04
"1576","2013-04-08",9.11
"1577","2013-04-09",8.96
"1578","2013-04-10",9.14
"1579","2013-04-11",9.1
"1580","2013-04-12",9.08
"1581","2013-04-15",8.86
"1582","2013-04-16",8.95
"1583","2013-04-17",8.79
"1584","2013-04-18",8.76
"1585","2013-04-19",8.95
"1586","2013-04-22",8.98
"1587","2013-04-23",9.11
"1588","2013-04-24",9.12
"1589","2013-04-25",8.72
"1590","2013-04-26",8.45
"1591","2013-04-29",8.37
"1592","2013-04-30",8.4
"1593","2013-05-01",8.29
"1594","2013-05-02",8.23
"1595","2013-05-03",8.38
"1596","2013-05-06",8.47
"1597","2013-05-07",8.62
"1598","2013-05-08",8.53
"1599","2013-05-09",8.45
"1600","2013-05-10",8.57
"1601","2013-05-13",8.56
"1602","2013-05-14",8.6
"1603","2013-05-15",8.63
"1604","2013-05-16",8.62
"1605","2013-05-17",8.72
"1606","2013-05-20",8.73
"1607","2013-05-21",8.74
"1608","2013-05-22",8.57
"1609","2013-05-23",8.55
"1610","2013-05-24",8.6
"1611","2013-05-28",8.65
"1612","2013-05-29",8.54
"1613","2013-05-30",8.61
"1614","2013-05-31",8.48
"1615","2013-06-03",8.55
"1616","2013-06-04",8.5
"1617","2013-06-05",8.45
"1618","2013-06-06",8.5
"1619","2013-06-07",8.49
"1620","2013-06-10",8.54
"1621","2013-06-11",8.43
"1622","2013-06-12",8.33
"1623","2013-06-13",8.47
"1624","2013-06-14",8.33
"1625","2013-06-17",8.4
"1626","2013-06-18",8.46
"1627","2013-06-19",8.4
"1628","2013-06-20",8.46
"1629","2013-06-21",8.6
"1630","2013-06-24",8.47
"1631","2013-06-25",8.64
"1632","2013-06-26",8.71
"1633","2013-06-27",8.75
"1634","2013-06-28",8.68
"1635","2013-07-01",8.81
"1636","2013-07-02",8.93
"1637","2013-07-03",8.94
"1638","2013-07-05",9.13
"1639","2013-07-08",9.16
"1640","2013-07-09",9.29
"1641","2013-07-10",9.17
"1642","2013-07-11",9.03
"1643","2013-07-12",9.17
"1644","2013-07-15",9.27
"1645","2013-07-16",9.23
"1646","2013-07-17",9.27
"1647","2013-07-18",9.36
"1648","2013-07-19",9.35
"1649","2013-07-22",9.34
"1650","2013-07-23",9.41
"1651","2013-07-24",9.47
"1652","2013-07-25",9.73
"1653","2013-07-26",9.8
"1654","2013-07-29",9.69
"1655","2013-07-30",9.69
"1656","2013-07-31",9.86
"1657","2013-08-01",10.05
"1658","2013-08-02",10.03
"1659","2013-08-05",10.08
"1660","2013-08-06",10
"1661","2013-08-07",9.84
"1662","2013-08-08",9.86
"1663","2013-08-09",9.91
"1664","2013-08-12",9.87
"1665","2013-08-13",9.85
"1666","2013-08-14",9.79
"1667","2013-08-15",9.68
"1668","2013-08-16",9.76
"1669","2013-08-19",9.57
"1670","2013-08-20",9.68
"1671","2013-08-21",9.57
"1672","2013-08-22",9.68
"1673","2013-08-23",9.67
"1674","2013-08-26",9.58
"1675","2013-08-27",9.29
"1676","2013-08-28",9.26
"1677","2013-08-29",9.28
"1678","2013-08-30",9.05
"1679","2013-09-03",9.14
"1680","2013-09-04",9.08
"1681","2013-09-05",9.09
"1682","2013-09-06",9.08
"1683","2013-09-09",9.15
"1684","2013-09-10",9.18
"1685","2013-09-11",9.24
"1686","2013-09-12",9.21
"1687","2013-09-13",9.25
"1688","2013-09-16",9.28
"1689","2013-09-17",9.42
"1690","2013-09-18",9.4
"1691","2013-09-19",9.28
"1692","2013-09-20",9.35
"1693","2013-09-23",9.34
"1694","2013-09-24",9.43
"1695","2013-09-25",9.48
"1696","2013-09-26",9.34
"1697","2013-09-27",9.25
"1698","2013-09-30",9.4
"1699","2013-10-01",9.44
"1700","2013-10-02",9.28
"1701","2013-10-03",9.14
"1702","2013-10-04",9.18
"1703","2013-10-07",8.99
"1704","2013-10-08",8.94
"1705","2013-10-09",8.93
"1706","2013-10-10",9.07
"1707","2013-10-11",9.24
"1708","2013-10-14",9.28
"1709","2013-10-15",9.24
"1710","2013-10-16",9.32
"1711","2013-10-17",9.41
"1712","2013-10-18",9.48
"1713","2013-10-21",9.42
"1714","2013-10-22",9.42
"1715","2013-10-23",9.44
"1716","2013-10-24",9.16
"1717","2013-10-25",8.92
"1718","2013-10-28",8.96
"1719","2013-10-29",9.01
"1720","2013-10-30",8.97
"1721","2013-10-31",8.86
"1722","2013-11-01",8.79
"1723","2013-11-04",8.81
"1724","2013-11-05",8.77
"1725","2013-11-06",8.76
"1726","2013-11-07",8.72
"1727","2013-11-08",8.87
"1728","2013-11-11",8.84
"1729","2013-11-12",8.76
"1730","2013-11-13",8.8
"1731","2013-11-14",8.82
"1732","2013-11-15",8.81
"1733","2013-11-18",8.8
"1734","2013-11-19",8.82
"1735","2013-11-20",8.81
"1736","2013-11-21",8.9
"1737","2013-11-22",8.88
"1738","2013-11-25",9.01
"1739","2013-11-26",8.99
"1740","2013-11-27",9.09
"1741","2013-11-29",9.14
"1742","2013-12-02",8.93
"1743","2013-12-03",8.87
"1744","2013-12-04",8.85
"1745","2013-12-05",8.85
"1746","2013-12-06",8.98
"1747","2013-12-09",9.24
"1748","2013-12-10",9.23
"1749","2013-12-11",9.17
"1750","2013-12-12",9.13
"1751","2013-12-13",9.07
"1752","2013-12-16",9.14
"1753","2013-12-17",9.14
"1754","2013-12-18",9.26
"1755","2013-12-19",9.33
"1756","2013-12-20",9.5
"1757","2013-12-23",9.56
"1758","2013-12-24",9.58
"1759","2013-12-26",9.58
"1760","2013-12-27",9.57
"1761","2013-12-30",9.56
"1762","2013-12-31",9.55
"1763","2014-01-02",9.44
"1764","2014-01-03",9.44
"1765","2014-01-06",9.4
"1766","2014-01-07",9.44
"1767","2014-01-08",9.43
"1768","2014-01-09",9.44
"1769","2014-01-10",9.54
"1770","2014-01-13",9.51
"1771","2014-01-14",9.52
"1772","2014-01-15",9.59
"1773","2014-01-16",9.52
"1774","2014-01-17",9.5
"1775","2014-01-21",9.6
"1776","2014-01-22",9.6
"1777","2014-01-23",9.59
"1778","2014-01-24",9.46
"1779","2014-01-27",9.31
"1780","2014-01-28",9.32
"1781","2014-01-29",9.15
"1782","2014-01-30",9
"1783","2014-01-31",8.9
"1784","2014-02-03",8.66
"1785","2014-02-04",8.74
"1786","2014-02-05",8.74
"1787","2014-02-06",8.69
"1788","2014-02-07",8.69
"1789","2014-02-10",8.7
"1790","2014-02-11",8.78
"1791","2014-02-12",8.74
"1792","2014-02-13",8.81
"1793","2014-02-14",8.85
"1794","2014-02-18",8.91
"1795","2014-02-19",8.69
"1796","2014-02-20",8.77
"1797","2014-02-21",8.79
"1798","2014-02-24",8.91
"1799","2014-02-25",8.9
"1800","2014-02-26",9.03
"1801","2014-02-27",9.02
"1802","2014-02-28",9.13
"1803","2014-03-03",9.03
"1804","2014-03-04",9.34
"1805","2014-03-05",9.3
"1806","2014-03-06",9.36
"1807","2014-03-07",9.4
"1808","2014-03-10",9.42
"1809","2014-03-11",9.39
"1810","2014-03-12",9.43
"1811","2014-03-13",9.42
"1812","2014-03-14",9.46
"1813","2014-03-17",9.53
"1814","2014-03-18",9.64
"1815","2014-03-19",9.7
"1816","2014-03-20",9.69
"1817","2014-03-21",9.65
"1818","2014-03-24",9.59
"1819","2014-03-25",9.52
"1820","2014-03-26",9.35
"1821","2014-03-27",9.2
"1822","2014-03-28",9.26
"1823","2014-03-31",9.42
"1824","2014-04-01",9.63
"1825","2014-04-02",9.57
"1826","2014-04-03",9.47
"1827","2014-04-04",9.24
"1828","2014-04-07",9.19
"1829","2014-04-08",9.26
"1830","2014-04-09",9.22
"1831","2014-04-10",9.03
"1832","2014-04-11",8.96
"1833","2014-04-14",9.1
"1834","2014-04-15",9.12
"1835","2014-04-16",9.11
"1836","2014-04-17",9.17
"1837","2014-04-21",9.13
"1838","2014-04-22",9.21
"1839","2014-04-23",9.13
"1840","2014-04-24",9.13
"1841","2014-04-25",9.01
"1842","2014-04-28",9.08
"1843","2014-04-29",9
"1844","2014-04-30",9.08
"1845","2014-05-01",9.03
"1846","2014-05-02",9.03
"1847","2014-05-05",8.99
"1848","2014-05-06",8.9
"1849","2014-05-07",8.95
"1850","2014-05-08",8.87
"1851","2014-05-09",9.04
"1852","2014-05-12",9.22
"1853","2014-05-13",9.05
"1854","2014-05-14",8.83
"1855","2014-05-15",8.85
"1856","2014-05-16",8.88
"1857","2014-05-19",9
"1858","2014-05-20",8.87
"1859","2014-05-21",8.89
"1860","2014-05-22",8.89
"1861","2014-05-23",8.97
"1862","2014-05-27",9.09
"1863","2014-05-28",8.96
"1864","2014-05-29",8.98
"1865","2014-05-30",8.94
"1866","2014-06-02",9
"1867","2014-06-03",8.95
"1868","2014-06-04",9.04
"1869","2014-06-05",9.27
"1870","2014-06-06",9.33
"1871","2014-06-09",9.36
"1872","2014-06-10",9.31
"1873","2014-06-11",9.19
"1874","2014-06-12",9.09
"1875","2014-06-13",9.1
"1876","2014-06-16",9.02
"1877","2014-06-17",9.17
"1878","2014-06-18",9.21
"1879","2014-06-19",9.19
"1880","2014-06-20",9.28
"1881","2014-06-23",9.26
"1882","2014-06-24",9.27
"1883","2014-06-25",9.33
"1884","2014-06-26",9.36
"1885","2014-06-27",9.44
"1886","2014-06-30",9.37
"1887","2014-07-01",9.49
"1888","2014-07-02",9.34
"1889","2014-07-03",9.51
"1890","2014-07-07",9.4
"1891","2014-07-08",9.32
"1892","2014-07-09",9.27
"1893","2014-07-10",9.18
"1894","2014-07-11",9.1
"1895","2014-07-14",9.12
"1896","2014-07-15",9.13
"1897","2014-07-16",9.02
"1898","2014-07-17",8.95
"1899","2014-07-18",9.03
"1900","2014-07-21",9.01
"1901","2014-07-22",8.97
"1902","2014-07-23",9.17
"1903","2014-07-24",9.22
"1904","2014-07-25",9.2
"1905","2014-07-28",9.14
"1906","2014-07-29",9.11
"1907","2014-07-30",9.09
"1908","2014-07-31",9.03
"1909","2014-08-01",9
"1910","2014-08-04",8.99
"1911","2014-08-05",9.08
"1912","2014-08-06",9.07
"1913","2014-08-07",8.98
"1914","2014-08-08",9.04
"1915","2014-08-11",9.06
"1916","2014-08-12",9.08
"1917","2014-08-13",9
"1918","2014-08-14",8.98
"1919","2014-08-15",8.96
"1920","2014-08-18",9.04
"1921","2014-08-19",9.07
"1922","2014-08-20",8.98
"1923","2014-08-21",9.11
"1924","2014-08-22",9.14
"1925","2014-08-25",9.13
"1926","2014-08-26",9.22
"1927","2014-08-27",9.16
"1928","2014-08-28",9.08
"1929","2014-08-29",9.15
"1930","2014-09-02",9.24
"1931","2014-09-03",9.14
"1932","2014-09-04",9.12
"1933","2014-09-05",9.1
