"","date","APLS"
"151","2018-06-18",23.1
"152","2018-06-19",24.209999
"153","2018-06-20",23.709999
"154","2018-06-21",21.950001
"155","2018-06-22",21.75
"156","2018-06-25",22.719999
"157","2018-06-26",23.5
"158","2018-06-27",22.360001
"159","2018-06-28",21.309999
"160","2018-06-29",22
"161","2018-07-02",21.030001
"162","2018-07-03",20.99
"163","2018-07-05",21
"164","2018-07-06",20.959999
"165","2018-07-09",20.280001
"166","2018-07-10",20.24
"167","2018-07-11",19.299999
"168","2018-07-12",18.799999
"169","2018-07-13",18.950001
"170","2018-07-16",18.74
"171","2018-07-17",18.360001
"172","2018-07-18",18.35
"173","2018-07-19",18.59
"174","2018-07-20",18.280001
"175","2018-07-23",18.360001
"176","2018-07-24",17.51
"177","2018-07-25",17.559999
"178","2018-07-26",17.299999
"179","2018-07-27",16.57
"180","2018-07-30",17.73
"181","2018-07-31",18.4
"182","2018-08-01",17.040001
"183","2018-08-02",17.450001
"184","2018-08-03",16.959999
"185","2018-08-06",17.030001
"186","2018-08-07",17.450001
"187","2018-08-08",18.02
"188","2018-08-09",18.26
"189","2018-08-10",18.48
"190","2018-08-13",18.459999
"191","2018-08-14",18.049999
"192","2018-08-15",17.530001
"193","2018-08-16",18.83
"194","2018-08-17",17.49
"195","2018-08-20",17.120001
"196","2018-08-21",18.219999
"197","2018-08-22",18.09
"198","2018-08-23",18.030001
"199","2018-08-24",18.190001
"200","2018-08-27",18.4
"201","2018-08-28",18.48
"202","2018-08-29",19.01
"203","2018-08-30",19.16
"204","2018-08-31",19.360001
"205","2018-09-04",19.85
"206","2018-09-05",19.84
"207","2018-09-06",17.77
"208","2018-09-07",17.17
"209","2018-09-10",17.690001
"210","2018-09-11",18.190001
"211","2018-09-12",18.74
"212","2018-09-13",18.809999
"213","2018-09-14",18.51
"214","2018-09-17",18.58
"215","2018-09-18",18.219999
"216","2018-09-19",18.049999
"217","2018-09-20",19.969999
"218","2018-09-21",19.879999
"219","2018-09-24",19.030001
"220","2018-09-25",18.51
"221","2018-09-26",18.26
"222","2018-09-27",17.26
"223","2018-09-28",17.780001
"224","2018-10-01",17.459999
"225","2018-10-02",17.370001
"226","2018-10-03",17.450001
"227","2018-10-04",16.299999
"228","2018-10-05",15.83
"229","2018-10-08",15.98
"230","2018-10-09",15.82
"231","2018-10-10",15.11
"232","2018-10-11",15.52
"233","2018-10-12",15.75
"234","2018-10-15",15.58
"235","2018-10-16",16.65
"236","2018-10-17",16.709999
"237","2018-10-18",13.86
"238","2018-10-19",13.435
"239","2018-10-22",13.3
"240","2018-10-23",13.29
"241","2018-10-24",11.47
"242","2018-10-25",13.08
"243","2018-10-26",13.1
"244","2018-10-29",12.72
"245","2018-10-30",13.51
"246","2018-10-31",13.99
"247","2018-11-01",14.99
"248","2018-11-02",15
"249","2018-11-05",14.9
"250","2018-11-06",15.14
"251","2018-11-07",15.95
"252","2018-11-08",15.84
"253","2018-11-09",14.85
"254","2018-11-12",14.74
"255","2018-11-13",15.24
"256","2018-11-14",13.67
"257","2018-11-15",14.46
"258","2018-11-16",15.09
"259","2018-11-19",14.4
"260","2018-11-20",14.39
"261","2018-11-21",15.62
"262","2018-11-23",16.110001
"263","2018-11-26",16.43
"264","2018-11-27",15.02
"265","2018-11-28",15.81
"266","2018-11-29",15.13
"267","2018-11-30",15.34
"268","2018-12-03",18.059999
"269","2018-12-04",18.16
"270","2018-12-06",17.99
"271","2018-12-07",17.73
"272","2018-12-10",17.98
"273","2018-12-11",17.940001
"274","2018-12-12",17.93
"275","2018-12-13",18.709999
"276","2018-12-14",18.690001
"277","2018-12-17",16.969999
"278","2018-12-18",16.309999
"279","2018-12-19",14.24
"280","2018-12-20",13.74
"281","2018-12-21",14.28
"282","2018-12-24",13.07
"283","2018-12-26",13.74
"284","2018-12-27",13.26
"285","2018-12-28",13.25
"286","2018-12-31",13.19
"287","2019-01-02",13.62
"288","2019-01-03",13.51
"289","2019-01-04",14.11
"290","2019-01-07",13.85
"291","2019-01-08",13.79
"292","2019-01-09",13.93
"293","2019-01-10",13.99
"294","2019-01-11",14.97
"295","2019-01-14",14.52
"296","2019-01-15",14.84
"297","2019-01-16",15.08
"298","2019-01-17",14.73
"299","2019-01-18",14.88
"300","2019-01-22",13.44
"301","2019-01-23",12.81
"302","2019-01-24",13.16
"303","2019-01-25",13.65
"304","2019-01-28",13.23
"305","2019-01-29",12.82
"306","2019-01-30",13.57
"307","2019-01-31",14
"308","2019-02-01",13.4
"309","2019-02-04",13.6
"310","2019-02-05",13.44
"311","2019-02-06",13.58
"312","2019-02-07",13.02
"313","2019-02-08",13.85
"314","2019-02-11",13.72
"315","2019-02-12",14.37
"316","2019-02-13",14.07
"317","2019-02-14",14.21
"318","2019-02-15",13.84
"319","2019-02-19",14.37
"320","2019-02-20",13.87
"321","2019-02-21",13.81
"322","2019-02-22",14.22
"323","2019-02-25",14.96
"324","2019-02-26",14.5
"325","2019-02-27",14.24
"326","2019-02-28",15.15
"327","2019-03-01",18.309999
"328","2019-03-04",18.450001
"329","2019-03-05",18.48
"330","2019-03-06",18.299999
"331","2019-03-07",18.98
"332","2019-03-08",19.41
"333","2019-03-11",19.360001
"334","2019-03-12",18.540001
"335","2019-03-13",18.98
"336","2019-03-14",19.33
"337","2019-03-15",18.83
"338","2019-03-18",19.76
"339","2019-03-19",19.82
"340","2019-03-20",19.08
"341","2019-03-21",19.700001
"342","2019-03-22",18.9
"343","2019-03-25",19.360001
"344","2019-03-26",19.389999
"345","2019-03-27",19.049999
"346","2019-03-28",19.08
"347","2019-03-29",19.5
"348","2019-04-01",19.48
"349","2019-04-02",20.440001
"350","2019-04-03",20.49
"351","2019-04-04",20.09
"352","2019-04-05",20.15
"353","2019-04-08",19.77
"354","2019-04-09",18.860001
"355","2019-04-10",18.690001
"356","2019-04-11",19.299999
"357","2019-04-12",19.440001
"358","2019-04-15",19.02
"359","2019-04-16",19.129999
"360","2019-04-17",18.65
"361","2019-04-18",18.879999
"362","2019-04-22",19.030001
"363","2019-04-23",19.33
"364","2019-04-24",18.9
"365","2019-04-25",19.26
"366","2019-04-26",20.190001
"367","2019-04-29",19.940001
"368","2019-04-30",19.809999
"369","2019-05-01",18.700001
"370","2019-05-02",18.77
"371","2019-05-03",19.58
"372","2019-05-06",19.73
"373","2019-05-07",19.01
"374","2019-05-08",18.48
"375","2019-05-09",19.200001
"376","2019-05-10",19.08
"377","2019-05-13",18.4
"378","2019-05-14",18.639999
"379","2019-05-15",18.93
"380","2019-05-16",18.530001
"381","2019-05-17",18
"382","2019-05-20",18.43
"383","2019-05-21",20.02
"384","2019-05-22",19.24
"385","2019-05-23",19.469999
"386","2019-05-24",19.1
"387","2019-05-28",20.709999
"388","2019-05-29",20.91
"389","2019-05-30",21.629999
"390","2019-05-31",20.09
"391","2019-06-03",20.41
"392","2019-06-04",21.18
"393","2019-06-05",21.42
"394","2019-06-06",21.4
"395","2019-06-07",21.469999
"396","2019-06-10",21.27
"397","2019-06-11",20.49
"398","2019-06-12",21.34
"399","2019-06-13",21.389999
"400","2019-06-14",21.17
"401","2019-06-17",21.860001
"402","2019-06-18",22.889999
"403","2019-06-19",23.82
"404","2019-06-20",24.030001
"405","2019-06-21",24.07
"406","2019-06-24",23.059999
"407","2019-06-25",23.82
"408","2019-06-26",23.4
"409","2019-06-27",24.450001
"410","2019-06-28",25.34
"411","2019-07-01",25.43
"412","2019-07-02",25.559999
"413","2019-07-03",26.309999
"414","2019-07-05",25.440001
"415","2019-07-08",25.92
"416","2019-07-09",26.5
"417","2019-07-10",26.879999
"418","2019-07-11",26.120001
"419","2019-07-12",27.35
"420","2019-07-15",26.24
"421","2019-07-16",26.68
"422","2019-07-17",27.08
"423","2019-07-18",27.389999
"424","2019-07-19",27.190001
"425","2019-07-22",29.16
"426","2019-07-23",28.280001
"427","2019-07-24",28.98
"428","2019-07-25",27.469999
"429","2019-07-26",28.76
"430","2019-07-29",28.76
"431","2019-07-30",28.860001
"432","2019-07-31",27.93
"433","2019-08-01",28.040001
"434","2019-08-02",27.440001
"435","2019-08-05",25.25
"436","2019-08-06",26.08
"437","2019-08-07",26.66
"438","2019-08-08",28.059999
"439","2019-08-09",28.33
"440","2019-08-12",26.83
"441","2019-08-13",27.49
"442","2019-08-14",27.48
"443","2019-08-15",26.92
"444","2019-08-16",27.75
"445","2019-08-19",28.9
"446","2019-08-20",29.360001
"447","2019-08-21",29.959999
"448","2019-08-22",29.92
"449","2019-08-23",28.33
"450","2019-08-26",28.629999
"451","2019-08-27",28.26
"452","2019-08-28",29.23
"453","2019-08-29",29.68
"454","2019-08-30",29.1
"455","2019-09-03",27.41
"456","2019-09-04",28.5
"457","2019-09-05",30.129999
"458","2019-09-06",32.18
"459","2019-09-09",32.029999
"460","2019-09-10",31.120001
"461","2019-09-11",31.57
"462","2019-09-12",28.200001
"463","2019-09-13",27
"464","2019-09-16",26.209999
"465","2019-09-17",26.01
"466","2019-09-18",26.25
"467","2019-09-19",25.48
"468","2019-09-20",25.57
"469","2019-09-23",24.690001
"470","2019-09-24",24.76
"471","2019-09-25",25.299999
"472","2019-09-26",24.549999
"473","2019-09-27",24.43
"474","2019-09-30",24.09
"475","2019-10-01",22.1
"476","2019-10-02",23.24
"477","2019-10-03",23.969999
"478","2019-10-04",24.76
"479","2019-10-07",24.18
"480","2019-10-08",23.33
"481","2019-10-09",23.07
"482","2019-10-10",24.84
"483","2019-10-11",25.559999
"484","2019-10-14",26.379999
"485","2019-10-15",26.48
"486","2019-10-16",28.16
"487","2019-10-17",27.809999
"488","2019-10-18",27.83
"489","2019-10-21",28.17
"490","2019-10-22",27.940001
"491","2019-10-23",27.67
"492","2019-10-24",27.59
"493","2019-10-25",28.23
"494","2019-10-28",28.809999
"495","2019-10-29",28.370001
"496","2019-10-30",28.889999
"497","2019-10-31",29.389999
"498","2019-11-01",30.5
"499","2019-11-04",30.610001
"500","2019-11-05",30.370001
"501","2019-11-06",30.65
"502","2019-11-07",30.799999
"503","2019-11-08",29.85
"504","2019-11-11",29.030001
"505","2019-11-12",29.190001
"506","2019-11-13",28.280001
"507","2019-11-14",27.23
"508","2019-11-15",27.49
"509","2019-11-18",27.82
"510","2019-11-19",28.889999
"511","2019-11-20",28.700001
"512","2019-11-21",28.52
"513","2019-11-22",26.82
"514","2019-11-25",28.08
"515","2019-11-26",27.84
"516","2019-11-27",27.540001
"517","2019-11-29",26.879999
"518","2019-12-02",26.860001
"519","2019-12-03",29.93
"520","2019-12-04",29.93
"521","2019-12-05",25.85
"522","2019-12-06",23.99
"523","2019-12-09",24.299999
"524","2019-12-10",26.549999
"525","2019-12-11",26.33
"526","2019-12-12",27.27
"527","2019-12-13",27.68
"528","2019-12-16",28.629999
"529","2019-12-17",29.49
"530","2019-12-18",28.059999
"531","2019-12-19",29.34
"532","2019-12-20",29.92
"533","2019-12-23",28.57
"534","2019-12-24",29.01
"535","2019-12-26",28.950001
"536","2019-12-27",28.74
"537","2019-12-30",29.51
"538","2019-12-31",30.620001
"539","2020-01-02",31.165001
"540","2020-01-03",31.52
"541","2020-01-06",30.190001
"542","2020-01-07",38.73
"543","2020-01-08",39.139999
"544","2020-01-09",37.099998
"545","2020-01-10",38.43
"546","2020-01-13",40.34
"547","2020-01-14",41.849998
"548","2020-01-15",42.060001
"549","2020-01-16",40.380001
"550","2020-01-17",40.5
"551","2020-01-21",43.040001
"552","2020-01-22",42.470001
"553","2020-01-23",42.290001
"554","2020-01-24",41.299999
"555","2020-01-27",40.369999
"556","2020-01-28",41.650002
"557","2020-01-29",41.619999
"558","2020-01-30",41.509998
"559","2020-01-31",41.110001
"560","2020-02-03",43.400002
"561","2020-02-04",43.439999
"562","2020-02-05",43.330002
"563","2020-02-06",43.5
"564","2020-02-07",42.400002
"565","2020-02-10",44.330002
"566","2020-02-11",43.369999
"567","2020-02-12",41.450001
"568","2020-02-13",42.290001
"569","2020-02-14",41.98
"570","2020-02-18",40.560001
"571","2020-02-19",40.310001
"572","2020-02-20",38.939999
"573","2020-02-21",36.869999
"574","2020-02-24",35.57
"575","2020-02-25",34.509998
"576","2020-02-26",34.439999
"577","2020-02-27",33.599998
"578","2020-02-28",34.619999
"579","2020-03-02",36.66
"580","2020-03-03",36.169998
"581","2020-03-04",38.16
"582","2020-03-05",36.799999
"583","2020-03-06",34.43
"584","2020-03-09",30.93
"585","2020-03-10",30.950001
"586","2020-03-11",27.23
"587","2020-03-12",24.65
"588","2020-03-13",25.65
"589","2020-03-16",20.16
"590","2020-03-17",17.91
"591","2020-03-18",20
"592","2020-03-19",22.9
"593","2020-03-20",24.41
"594","2020-03-23",23.9
"595","2020-03-24",27.530001
"596","2020-03-25",28.370001
"597","2020-03-26",27
"598","2020-03-27",26.26
"599","2020-03-30",28.68
"600","2020-03-31",26.790001
"601","2020-04-01",24.799999
"602","2020-04-02",26.129999
"603","2020-04-03",25.25
"604","2020-04-06",27.110001
"605","2020-04-07",25.51
"606","2020-04-08",27.719999
"607","2020-04-09",28.15
"608","2020-04-13",28.110001
"609","2020-04-14",30.65
"610","2020-04-15",31.98
"611","2020-04-16",31.540001
"612","2020-04-17",34.720001
"613","2020-04-20",35.75
"614","2020-04-21",34.860001
"615","2020-04-22",36.240002
"616","2020-04-23",35.490002
"617","2020-04-24",36.869999
"618","2020-04-27",38.490002
"619","2020-04-28",36.509998
"620","2020-04-29",35.75
"621","2020-04-30",34.27
"622","2020-05-01",32.02
"623","2020-05-04",34.110001
"624","2020-05-05",35.299999
"625","2020-05-06",35.84
"626","2020-05-07",31.25
"627","2020-05-08",31.52
"628","2020-05-11",32.900002
"629","2020-05-12",31.08
"630","2020-05-13",29.83
"631","2020-05-14",30.34
"632","2020-05-15",31
"633","2020-05-18",32.75
"634","2020-05-19",30.43
"635","2020-05-20",31.42
"636","2020-05-21",34.419998
"637","2020-05-22",34.889999
"638","2020-05-26",33.939999
"639","2020-05-27",34.639999
"640","2020-05-28",34.060001
"641","2020-05-29",33.689999
"642","2020-06-01",34.009998
"643","2020-06-02",33.68
"644","2020-06-03",33.110001
"645","2020-06-04",32.07
"646","2020-06-05",31.440001
"647","2020-06-08",32.099998
"648","2020-06-09",32.360001
"649","2020-06-10",31.6
"650","2020-06-11",30.450001
"651","2020-06-12",30.98
"652","2020-06-15",32.59
"653","2020-06-16",33.290001
"654","2020-06-17",31.26
"655","2020-06-18",31.709999
"656","2020-06-19",31.940001
"657","2020-06-22",30.93
"658","2020-06-23",32.5
"659","2020-06-24",30.91
"660","2020-06-25",31.4
"661","2020-06-26",30.1
"662","2020-06-29",30.77
"663","2020-06-30",32.66
"664","2020-07-01",31.959999
"665","2020-07-02",32.959999
"666","2020-07-06",30.809999
"667","2020-07-07",30.969999
"668","2020-07-08",31.74
"669","2020-07-09",31.74
"670","2020-07-10",32.450001
"671","2020-07-13",31.76
"672","2020-07-14",31.91
"673","2020-07-15",33.299999
"674","2020-07-16",33.529999
"675","2020-07-17",32.540001
"676","2020-07-20",33.654999
"677","2020-07-21",31.889999
"678","2020-07-22",31.58
"679","2020-07-23",29.299999
"680","2020-07-24",27.93
"681","2020-07-27",28.49
"682","2020-07-28",27.76
"683","2020-07-29",27.139999
"684","2020-07-30",27.92
"685","2020-07-31",25.889999
"686","2020-08-03",27.719999
"687","2020-08-04",27.6
"688","2020-08-05",27.209999
"689","2020-08-06",27.110001
"690","2020-08-07",27.1
"691","2020-08-10",27.66
"692","2020-08-11",26.91
"693","2020-08-12",28.32
"694","2020-08-13",28.9
"695","2020-08-14",28.379999
"696","2020-08-17",29.76
"697","2020-08-18",29.18
"698","2020-08-19",29.040001
"699","2020-08-20",30.950001
"700","2020-08-21",30.32
"701","2020-08-24",28.190001
"702","2020-08-25",28.91
"703","2020-08-26",27.809999
"704","2020-08-27",27.09
"705","2020-08-28",26.870001
"706","2020-08-31",30.83
"707","2020-09-01",30.450001
"708","2020-09-02",31.18
"709","2020-09-03",30
"710","2020-09-04",30.530001
"711","2020-09-08",29.57
"712","2020-09-09",30.02
"713","2020-09-10",29.440001
"714","2020-09-11",28.66
"715","2020-09-14",30.82
"716","2020-09-15",31.200001
"717","2020-09-16",31.51
"718","2020-09-17",31.91
"719","2020-09-18",32.610001
"720","2020-09-21",30.309999
"721","2020-09-22",32.150002
"722","2020-09-23",30.219999
"723","2020-09-24",28.83
"724","2020-09-25",30.77
"725","2020-09-28",29.860001
"726","2020-09-29",28.889999
"727","2020-09-30",30.17
"728","2020-10-01",31.77
"729","2020-10-02",30.790001
"730","2020-10-05",33.009998
"731","2020-10-06",32.540001
"732","2020-10-07",35.52
"733","2020-10-08",35.259998
"734","2020-10-09",36.290001
"735","2020-10-12",35.389999
"736","2020-10-13",35.669998
"737","2020-10-14",35.419998
"738","2020-10-15",35.369999
"739","2020-10-16",34.810001
"740","2020-10-19",33.759998
"741","2020-10-20",33.43
"742","2020-10-21",32.799999
"743","2020-10-22",34.369999
"744","2020-10-23",35.799999
"745","2020-10-26",35.860001
"746","2020-10-27",35.529999
"747","2020-10-28",32.349998
"748","2020-10-29",32.560001
"749","2020-10-30",31.9
"750","2020-11-02",31.549999
"751","2020-11-03",33.470001
"752","2020-11-04",36.970001
"753","2020-11-05",37.07
"754","2020-11-06",36.009998
"755","2020-11-09",35.830002
"756","2020-11-10",36.790001
"757","2020-11-11",38.400002
"758","2020-11-12",38.380001
"759","2020-11-13",38.73
"760","2020-11-16",38.43
"761","2020-11-17",41.25
"762","2020-11-18",41.580002
"763","2020-11-19",41.5
"764","2020-11-20",45.43
"765","2020-11-23",47.849998
"766","2020-11-24",47.599998
"767","2020-11-25",47.459999
"768","2020-11-27",47.220001
