"","date","LSXMB"
"1","2016-04-21",33.431664
"2","2016-04-22",32.635201
"3","2016-04-25",32.635201
"4","2016-04-26",32.844643
"5","2016-04-27",32.844643
"6","2016-04-28",32.844643
"7","2016-04-29",32.844643
"8","2016-05-02",32.350048
"9","2016-05-03",32.350048
"10","2016-05-04",32.350048
"11","2016-05-05",32.350048
"12","2016-05-06",32.350048
"13","2016-05-09",32.350048
"14","2016-05-10",32.350048
"15","2016-05-11",32.350048
"16","2016-05-12",32.448376
"17","2016-05-13",32.448376
"18","2016-05-16",32.448376
"19","2016-05-17",32.448376
"20","2016-05-18",32.448376
"21","2016-05-19",32.448376
"22","2016-05-20",32.448376
"23","2016-05-23",32.448376
"24","2016-05-24",32.448376
"25","2016-05-25",32.448376
"26","2016-05-26",32.448376
"27","2016-05-27",32.448376
"28","2016-05-31",32.448376
"29","2016-06-01",31.819077
"30","2016-06-02",32.055065
"31","2016-06-03",32.055065
"32","2016-06-06",32.055065
"33","2016-06-07",32.055065
"34","2016-06-08",32.055065
"35","2016-06-09",32.055065
"36","2016-06-10",32.055065
"37","2016-06-13",32.055065
"38","2016-06-14",32.055065
"39","2016-06-15",32.055065
"40","2016-06-16",32.055065
"41","2016-06-17",32.055065
"42","2016-06-20",32.055065
"43","2016-06-21",30.875122
"44","2016-06-22",30.314651
"45","2016-06-23",31.199606
"46","2016-06-24",30.176991
"47","2016-06-27",28.121927
"48","2016-06-28",29.990168
"49","2016-06-29",31.179941
"50","2016-06-30",31.9764
"51","2016-07-01",32.094395
"52","2016-07-05",32.094395
"53","2016-07-06",31.268436
"54","2016-07-07",31.917404
"55","2016-07-08",32.25172
"56","2016-07-11",32.399212
"57","2016-07-12",32.271385
"58","2016-07-13",32.271385
"59","2016-07-14",33.529991
"60","2016-07-15",33.136677
"61","2016-07-18",33.372665
"62","2016-07-19",33.549656
"63","2016-07-20",33.972469
"64","2016-07-21",34.14946
"65","2016-07-22",34.759094
"66","2016-07-25",34.464111
"67","2016-07-26",35.476894
"68","2016-07-27",35.988201
"69","2016-07-28",35.005901
"70","2016-07-29",35.742378
"71","2016-08-01",35.240906
"72","2016-08-02",35.240906
"73","2016-08-03",35.240906
"74","2016-08-04",35.240906
"75","2016-08-05",35.240906
"76","2016-08-08",35.240906
"77","2016-08-09",32.764011
"78","2016-08-10",32.764011
"79","2016-08-11",33.185841
"80","2016-08-12",33.284168
"81","2016-08-15",33.284168
"82","2016-08-16",33.284168
"83","2016-08-17",33.284168
"84","2016-08-18",33.284168
"85","2016-08-19",33.284168
"86","2016-08-22",33.284168
"87","2016-08-23",32.860374
"88","2016-08-24",32.860374
"89","2016-08-25",32.860374
"90","2016-08-26",32.860374
"91","2016-08-29",32.959686
"92","2016-08-30",33.185841
"93","2016-08-31",32.83186
"94","2016-09-01",32.83186
"95","2016-09-02",32.83186
"96","2016-09-06",32.83186
"97","2016-09-07",33.698132
"98","2016-09-08",33.698132
"99","2016-09-09",33.698132
"100","2016-09-12",33.698132
"101","2016-09-13",33.698132
"102","2016-09-14",33.698132
"103","2016-09-15",33.698132
"104","2016-09-16",33.698132
"105","2016-09-19",33.698132
"106","2016-09-20",33.698132
"107","2016-09-21",33.698132
"108","2016-09-22",33.698132
"109","2016-09-23",33.698132
"110","2016-09-26",33.698132
"111","2016-09-27",33.698132
"112","2016-09-28",33.698132
"113","2016-09-29",33.698132
"114","2016-09-30",33.698132
"115","2016-10-03",33.698132
"116","2016-10-04",33.698132
"117","2016-10-05",34.228123
"118","2016-10-06",34.228123
"119","2016-10-07",34.228123
"120","2016-10-10",34.228123
"121","2016-10-11",34.228123
"122","2016-10-12",34.228123
"123","2016-10-13",34.228123
"124","2016-10-14",32.084564
"125","2016-10-17",32.143559
"126","2016-10-18",32.143559
"127","2016-10-19",32.143559
"128","2016-10-20",32.143559
"129","2016-10-21",32.143559
"130","2016-10-24",32.143559
"131","2016-10-25",32.143559
"132","2016-10-26",33.402164
"133","2016-10-27",33.402164
"134","2016-10-28",33.402164
"135","2016-10-31",33.402164
"136","2016-11-01",33.402164
"137","2016-11-02",33.402164
"138","2016-11-03",33.923306
"139","2016-11-04",33.923306
"140","2016-11-07",33.923306
"141","2016-11-08",33.94297
"142","2016-11-09",33.94297
"143","2016-11-10",33.94297
"144","2016-11-11",33.94297
"145","2016-11-14",33.94297
"146","2016-11-15",35.398232
"147","2016-11-16",35.398232
"148","2016-11-17",35.398232
"149","2016-11-18",35.398232
"150","2016-11-21",35.398232
"151","2016-11-22",35.830875
"152","2016-11-23",35.830875
"153","2016-11-25",36.381516
"154","2016-11-28",36.381516
"155","2016-11-29",36.381516
"156","2016-11-30",36.381516
"157","2016-12-01",36.381516
"158","2016-12-02",36.381516
"159","2016-12-05",36.381516
"160","2016-12-06",36.381516
"161","2016-12-07",34.965584
"162","2016-12-08",34.965584
"163","2016-12-09",34.965584
"164","2016-12-12",34.572273
"165","2016-12-13",34.572273
"166","2016-12-14",34.572273
"167","2016-12-15",34.454277
"168","2016-12-16",34.375614
"169","2016-12-19",34.375614
"170","2016-12-20",34.375614
"171","2016-12-21",34.375614
"172","2016-12-22",34.36578
"173","2016-12-23",34.336285
"174","2016-12-27",34.355949
"175","2016-12-28",34.355949
"176","2016-12-29",34.355949
"177","2016-12-30",34.355949
"178","2017-01-03",33.933136
"179","2017-01-04",33.933136
"180","2017-01-05",33.933136
"181","2017-01-06",34.301868
"182","2017-01-09",36.833824
"183","2017-01-10",36.833824
"184","2017-01-11",36.95182
"185","2017-01-12",36.95182
"186","2017-01-13",36.95182
"187","2017-01-17",36.95182
"188","2017-01-18",34.719765
"189","2017-01-19",34.719765
"190","2017-01-20",34.549656
"191","2017-01-23",34.549656
"192","2017-01-24",34.549656
"193","2017-01-25",34.549656
"194","2017-01-26",37.16814
"195","2017-01-27",37.16814
"196","2017-01-30",36.293018
"197","2017-01-31",35.201572
"198","2017-02-01",35.201572
"199","2017-02-02",36.617504
"200","2017-02-03",36.617504
"201","2017-02-06",36.617504
"202","2017-02-07",36.155357
"203","2017-02-08",36.155357
"204","2017-02-09",36.155357
"205","2017-02-10",36.155357
"206","2017-02-13",35.378563
"207","2017-02-14",35.378563
"208","2017-02-15",37.413963
"209","2017-02-16",37.413963
"210","2017-02-17",39.154377
"211","2017-02-21",39.154377
"212","2017-02-22",39.331367
"213","2017-02-23",39.331367
"214","2017-02-24",39.331367
"215","2017-02-27",40.511307
"216","2017-02-28",40.511307
"217","2017-03-01",40.511307
"218","2017-03-02",40.511307
"219","2017-03-03",40.511307
"220","2017-03-06",40.511307
"221","2017-03-07",40
"222","2017-03-08",40
"223","2017-03-09",40
"224","2017-03-10",40
"225","2017-03-13",38.151424
"226","2017-03-14",38.151424
"227","2017-03-15",38.151424
"228","2017-03-16",38.151424
"229","2017-03-17",39.990166
"230","2017-03-20",39.990166
"231","2017-03-21",39.990166
"232","2017-03-22",39.990166
"233","2017-03-23",39.990166
"234","2017-03-24",39.990166
"235","2017-03-27",39.990166
"236","2017-03-28",39.990166
"237","2017-03-29",39.990166
"238","2017-03-30",39.990166
"239","2017-03-31",39.990166
"240","2017-04-03",39.990166
"241","2017-04-04",39.633236
"242","2017-04-05",39.633236
"243","2017-04-06",39.633236
"244","2017-04-07",39.633236
"245","2017-04-10",39.633236
"246","2017-04-11",39.633236
"247","2017-04-12",39.633236
"248","2017-04-13",39.633236
"249","2017-04-17",39.633236
"250","2017-04-18",38.32645
"251","2017-04-19",38.32645
"252","2017-04-20",38.32645
"253","2017-04-21",38.32645
"254","2017-04-24",38.32645
"255","2017-04-25",38.32645
"256","2017-04-26",39.587021
"257","2017-04-27",39.587021
"258","2017-04-28",39.587021
"259","2017-05-01",39.587021
"260","2017-05-02",39.587021
"261","2017-05-03",39.587021
"262","2017-05-04",39.587021
"263","2017-05-05",39.587021
"264","2017-05-08",39.587021
"265","2017-05-09",39.587021
"266","2017-05-10",39.587021
"267","2017-05-11",39.587021
"268","2017-05-12",37.632252
"269","2017-05-15",37.632252
"270","2017-05-16",37.632252
"271","2017-05-17",37.632252
"272","2017-05-18",37.128811
"273","2017-05-19",37.128811
"274","2017-05-22",37.128811
"275","2017-05-23",37.128811
"276","2017-05-24",37.128811
"277","2017-05-25",37.128811
"278","2017-05-26",37.128811
"279","2017-05-30",37.128811
"280","2017-05-31",37.128811
"281","2017-06-01",37.128811
"282","2017-06-02",37.128811
"283","2017-06-05",37.128811
"284","2017-06-06",37.128811
"285","2017-06-07",37.128811
"286","2017-06-08",37.128811
"287","2017-06-09",41.707966
"288","2017-06-12",41.707966
"289","2017-06-13",41.707966
"290","2017-06-14",41.707966
"291","2017-06-15",41.707966
"292","2017-06-16",40.983284
"293","2017-06-19",40.983284
"294","2017-06-20",42.271385
"295","2017-06-21",41.278271
"296","2017-06-22",41.278271
"297","2017-06-23",41.278271
"298","2017-06-26",41.278271
"299","2017-06-27",41.278271
"300","2017-06-28",41.278271
"301","2017-06-29",41.278271
"302","2017-06-30",41.278271
"303","2017-07-03",41.278271
"304","2017-07-05",41.278271
"305","2017-07-06",41.278271
"306","2017-07-07",41.278271
"307","2017-07-10",41.278271
"308","2017-07-11",41.278271
"309","2017-07-12",41.278271
"310","2017-07-13",40.943954
"311","2017-07-14",40.943954
"312","2017-07-17",40.943954
"313","2017-07-18",40.943954
"314","2017-07-19",40.943954
"315","2017-07-20",40.943954
"316","2017-07-21",40.943954
"317","2017-07-24",40.835793
"318","2017-07-25",40.835793
"319","2017-07-26",40.835793
"320","2017-07-27",40.835793
"321","2017-07-28",40.835793
"322","2017-07-31",40.835793
"323","2017-08-01",40.835793
"324","2017-08-02",40.835793
"325","2017-08-03",40.835793
"326","2017-08-04",40.835793
"327","2017-08-07",40.835793
"328","2017-08-08",40.835793
"329","2017-08-09",42.497543
"330","2017-08-10",43.264503
"331","2017-08-11",43.264503
"332","2017-08-14",43.264503
"333","2017-08-15",44.621437
"334","2017-08-16",44.621437
"335","2017-08-17",44.134708
"336","2017-08-18",44.134708
"337","2017-08-21",44.134708
"338","2017-08-22",43.000984
"339","2017-08-23",42.281219
"340","2017-08-24",44.14946
"341","2017-08-25",44.14946
"342","2017-08-28",42.507374
"343","2017-08-29",42.556538
"344","2017-08-30",42.556538
"345","2017-08-31",42.920353
"346","2017-09-01",42.920353
"347","2017-09-05",45.127827
"348","2017-09-06",45.127827
"349","2017-09-07",45.127827
"350","2017-09-08",45.127827
"351","2017-09-11",43.815144
"352","2017-09-12",43.480827
"353","2017-09-13",41.209438
"354","2017-09-14",41.209438
"355","2017-09-15",41.209438
"356","2017-09-18",41.209438
"357","2017-09-19",41.209438
"358","2017-09-20",41.209438
"359","2017-09-21",41.209438
"360","2017-09-22",41.209438
"361","2017-09-25",41.209438
"362","2017-09-26",41.209438
"363","2017-09-27",41.209438
"364","2017-09-28",41.209438
"365","2017-09-29",41.209438
"366","2017-10-02",41.209438
"367","2017-10-03",39.02655
"368","2017-10-04",39.02655
"369","2017-10-05",39.02655
"370","2017-10-06",39.02655
"371","2017-10-09",39.02655
"372","2017-10-10",39.02655
"373","2017-10-11",39.02655
"374","2017-10-12",39.02655
"375","2017-10-13",44.749264
"376","2017-10-16",42.409046
"377","2017-10-17",42.182892
"378","2017-10-18",42.182892
"379","2017-10-19",44.749264
"380","2017-10-20",43.756145
"381","2017-10-23",43.756145
"382","2017-10-24",43.756145
"383","2017-10-25",43.756145
"384","2017-10-26",43.756145
"385","2017-10-27",43.756145
"386","2017-10-30",43.756145
"387","2017-10-31",43.756145
"388","2017-11-01",43.756145
"389","2017-11-02",43.756145
"390","2017-11-03",43.756145
"391","2017-11-06",43.756145
"392","2017-11-07",43.756145
"393","2017-11-08",43.756145
"394","2017-11-09",43.756145
"395","2017-11-10",43.756145
"396","2017-11-13",43.756145
