"","date","BX"
"117","2007-12-06",21.530001
"118","2007-12-07",21.93
"119","2007-12-10",23.450001
"120","2007-12-11",23.18
"121","2007-12-12",23.23
"122","2007-12-13",23.67
"123","2007-12-14",23.6
"124","2007-12-17",23.17
"125","2007-12-18",23.34
"126","2007-12-19",23.51
"127","2007-12-20",23.57
"128","2007-12-21",23.780001
"129","2007-12-24",23.25
"130","2007-12-26",23.24
"131","2007-12-27",22.98
"132","2007-12-28",21.940001
"133","2007-12-31",22.129999
"134","2008-01-02",21.74
"135","2008-01-03",21.24
"136","2008-01-04",20.299999
"137","2008-01-07",19.42
"138","2008-01-08",18
"139","2008-01-09",18.1
"140","2008-01-10",19.84
"141","2008-01-11",20.059999
"142","2008-01-14",20.389999
"143","2008-01-15",19.700001
"144","2008-01-16",19.1
"145","2008-01-17",18.370001
"146","2008-01-18",18.67
"147","2008-01-22",18.77
"148","2008-01-23",20.57
"149","2008-01-24",20.969999
"150","2008-01-25",19.360001
"151","2008-01-28",19.15
"152","2008-01-29",18.99
"153","2008-01-30",18.65
"154","2008-01-31",18.35
"155","2008-02-01",18.719999
"156","2008-02-04",18.83
"157","2008-02-05",18.219999
"158","2008-02-06",17.82
"159","2008-02-07",17.68
"160","2008-02-08",17.51
"161","2008-02-11",17.780001
"162","2008-02-12",17.59
"163","2008-02-13",17.629999
"164","2008-02-14",16.83
"165","2008-02-15",16.57
"166","2008-02-19",16.129999
"167","2008-02-20",16.23
"168","2008-02-21",15.93
"169","2008-02-22",15.72
"170","2008-02-25",15.95
"171","2008-02-26",17
"172","2008-02-27",17.200001
"173","2008-02-28",17.059999
"174","2008-02-29",16.5
"175","2008-03-03",16.24
"176","2008-03-04",15.79
"177","2008-03-05",15.87
"178","2008-03-06",15.05
"179","2008-03-07",14.58
"180","2008-03-10",15
"181","2008-03-11",16.190001
"182","2008-03-12",16.469999
"183","2008-03-13",16.75
"184","2008-03-14",15.78
"185","2008-03-17",14.55
"186","2008-03-18",15.21
"187","2008-03-19",14.62
"188","2008-03-20",15.45
"189","2008-03-24",15.7
"190","2008-03-25",16.27
"191","2008-03-26",16.16
"192","2008-03-27",15.34
"193","2008-03-28",15.35
"194","2008-03-31",15.88
"195","2008-04-01",17.190001
"196","2008-04-02",17.68
"197","2008-04-03",17.77
"198","2008-04-04",18.639999
"199","2008-04-07",19.09
"200","2008-04-08",18.59
"201","2008-04-09",18.559999
"202","2008-04-10",18.26
"203","2008-04-11",17.76
"204","2008-04-14",17.190001
"205","2008-04-15",17.33
"206","2008-04-16",17.66
"207","2008-04-17",18.629999
"208","2008-04-18",19.02
"209","2008-04-21",18.700001
"210","2008-04-22",18.620001
"211","2008-04-23",18.35
"212","2008-04-24",18.549999
"213","2008-04-25",19.200001
"214","2008-04-28",18.950001
"215","2008-04-29",18.809999
"216","2008-04-30",18.67
"217","2008-05-01",19.51
"218","2008-05-02",20.219999
"219","2008-05-05",19.709999
"220","2008-05-06",19.469999
"221","2008-05-07",19.34
"222","2008-05-08",19.02
"223","2008-05-09",18.799999
"224","2008-05-12",18.969999
"225","2008-05-13",19.049999
"226","2008-05-14",19.5
"227","2008-05-15",20.540001
"228","2008-05-16",20.110001
"229","2008-05-19",20.23
"230","2008-05-20",20.27
"231","2008-05-21",19.33
"232","2008-05-22",19.16
"233","2008-05-23",18.540001
"234","2008-05-27",18.91
"235","2008-05-28",18.66
"236","2008-05-29",19.049999
"237","2008-05-30",19.469999
"238","2008-06-02",19.43
"239","2008-06-03",19.309999
"240","2008-06-04",19.09
"241","2008-06-05",18.950001
"242","2008-06-06",18.459999
"243","2008-06-09",18.08
"244","2008-06-10",17.92
"245","2008-06-11",16.940001
"246","2008-06-12",17.1
"247","2008-06-13",17.879999
"248","2008-06-16",18.15
"249","2008-06-17",18
"250","2008-06-18",18.02
"251","2008-06-19",18.4
"252","2008-06-20",18.18
"253","2008-06-23",18.25
"254","2008-06-24",18.379999
"255","2008-06-25",19.01
"256","2008-06-26",18.709999
"257","2008-06-27",18.73
"258","2008-06-30",18.209999
"259","2008-07-01",17.559999
"260","2008-07-02",17.32
"261","2008-07-03",17.23
"262","2008-07-07",16.77
"263","2008-07-08",17.200001
"264","2008-07-09",16.65
"265","2008-07-10",16.440001
"266","2008-07-11",15.64
"267","2008-07-14",14.81
"268","2008-07-15",14.63
"269","2008-07-16",16.43
"270","2008-07-17",17.02
"271","2008-07-18",17.290001
"272","2008-07-21",17.1
"273","2008-07-22",17.26
"274","2008-07-23",17.799999
"275","2008-07-24",16.860001
"276","2008-07-25",17.01
"277","2008-07-28",16.75
"278","2008-07-29",17.6
"279","2008-07-30",17.77
"280","2008-07-31",18.57
"281","2008-08-01",18.370001
"282","2008-08-04",17.93
"283","2008-08-05",18.16
"284","2008-08-06",18.75
"285","2008-08-07",18.440001
"286","2008-08-08",18.559999
"287","2008-08-11",18.83
"288","2008-08-12",18.33
"289","2008-08-13",17.879999
"290","2008-08-14",17.73
"291","2008-08-15",17.59
"292","2008-08-18",17.17
"293","2008-08-19",16.940001
"294","2008-08-20",16.809999
"295","2008-08-21",16.92
"296","2008-08-22",17.360001
"297","2008-08-25",17.25
"298","2008-08-26",17.219999
"299","2008-08-27",17.08
"300","2008-08-28",17.620001
"301","2008-08-29",17.879999
"302","2008-09-02",17.49
"303","2008-09-03",17.16
"304","2008-09-04",16.74
"305","2008-09-05",16.43
"306","2008-09-08",16.799999
"307","2008-09-09",16.030001
"308","2008-09-10",16.120001
"309","2008-09-11",15.96
"310","2008-09-12",15.91
"311","2008-09-15",16.440001
"312","2008-09-16",16.57
"313","2008-09-17",15
"314","2008-09-18",17.02
"315","2008-09-19",17.719999
"316","2008-09-22",16.24
"317","2008-09-23",16.48
"318","2008-09-24",16.82
"319","2008-09-25",16.6
"320","2008-09-26",16.809999
"321","2008-09-29",15.7
"322","2008-09-30",15.34
"323","2008-10-01",15.02
"324","2008-10-02",14.6
"325","2008-10-03",15.34
"326","2008-10-06",13.7
"327","2008-10-07",13.39
"328","2008-10-08",12.7
"329","2008-10-09",8.71
"330","2008-10-10",7.99
"331","2008-10-13",9.67
"332","2008-10-14",10.87
"333","2008-10-15",9.2
"334","2008-10-16",9.36
"335","2008-10-17",10.88
"336","2008-10-20",10.36
"337","2008-10-21",9
"338","2008-10-22",8.9
"339","2008-10-23",8.5
"340","2008-10-24",7.89
"341","2008-10-27",7
"342","2008-10-28",7.45
"343","2008-10-29",9.08
"344","2008-10-30",8.91
"345","2008-10-31",9.14
"346","2008-11-03",8.61
"347","2008-11-04",9.03
"348","2008-11-05",8.6
"349","2008-11-06",7.55
"350","2008-11-07",7.51
"351","2008-11-10",7.57
"352","2008-11-11",7.31
"353","2008-11-12",7.01
"354","2008-11-13",7.22
"355","2008-11-14",6.5
"356","2008-11-17",6.34
"357","2008-11-18",6.49
"358","2008-11-19",5.95
"359","2008-11-20",5.1
"360","2008-11-21",4.65
"361","2008-11-24",6.43
"362","2008-11-25",6.14
"363","2008-11-26",6.29
"364","2008-11-28",6.26
"365","2008-12-01",5.56
"366","2008-12-02",5.34
"367","2008-12-03",6.04
"368","2008-12-04",5.73
"369","2008-12-05",6.27
"370","2008-12-08",6.89
"371","2008-12-09",7.01
"372","2008-12-10",6.59
"373","2008-12-11",6.43
"374","2008-12-12",6.19
"375","2008-12-15",6.24
"376","2008-12-16",6.08
"377","2008-12-17",5.9
"378","2008-12-18",5.78
"379","2008-12-19",5.93
"380","2008-12-22",5.89
"381","2008-12-23",5.98
"382","2008-12-24",5.75
"383","2008-12-26",5.94
"384","2008-12-29",6.46
"385","2008-12-30",6.26
"386","2008-12-31",6.53
"387","2009-01-02",7.14
"388","2009-01-05",7.5
"389","2009-01-06",8.1
"390","2009-01-07",7.41
"391","2009-01-08",7.5
"392","2009-01-09",7.28
"393","2009-01-12",6.44
"394","2009-01-13",6.12
"395","2009-01-14",5.67
"396","2009-01-15",5.34
"397","2009-01-16",5.2
"398","2009-01-20",4.62
"399","2009-01-21",4.4
"400","2009-01-22",4.2
"401","2009-01-23",4.51
"402","2009-01-26",4.56
"403","2009-01-27",4.47
"404","2009-01-28",5.1
"405","2009-01-29",4.5
"406","2009-01-30",4.51
"407","2009-02-02",4.29
"408","2009-02-03",4.43
"409","2009-02-04",4.8
"410","2009-02-05",4.8
"411","2009-02-06",5.37
"412","2009-02-09",4.94
"413","2009-02-10",4.45
"414","2009-02-11",4.61
"415","2009-02-12",4.88
"416","2009-02-13",5.03
"417","2009-02-17",4.55
"418","2009-02-18",4.23
"419","2009-02-19",4.05
"420","2009-02-20",3.96
"421","2009-02-23",3.89
"422","2009-02-24",4.29
"423","2009-02-25",4.12
"424","2009-02-26",3.87
"425","2009-02-27",4.87
"426","2009-03-02",4.77
"427","2009-03-03",5.69
"428","2009-03-04",6.13
"429","2009-03-05",5.44
"430","2009-03-06",5.93
"431","2009-03-09",5.61
"432","2009-03-10",5.98
"433","2009-03-11",6.1
"434","2009-03-12",6.1
"435","2009-03-13",5.96
"436","2009-03-16",6.06
"437","2009-03-17",5.97
"438","2009-03-18",6.07
"439","2009-03-19",6.5
"440","2009-03-20",6.3
"441","2009-03-23",7.81
"442","2009-03-24",8.22
"443","2009-03-25",7.79
"444","2009-03-26",7.9
"445","2009-03-27",7.75
"446","2009-03-30",6.84
"447","2009-03-31",7.25
"448","2009-04-01",7.33
"449","2009-04-02",7.83
"450","2009-04-03",8.07
"451","2009-04-06",7.79
"452","2009-04-07",7.24
"453","2009-04-08",7.27
"454","2009-04-09",7.63
"455","2009-04-13",7.8
"456","2009-04-14",8.37
"457","2009-04-15",8.86
"458","2009-04-16",8.9
"459","2009-04-17",8.67
"460","2009-04-20",7.55
"461","2009-04-21",7.65
"462","2009-04-22",7.88
"463","2009-04-23",8.31
"464","2009-04-24",8.75
"465","2009-04-27",8.25
"466","2009-04-28",8.3
"467","2009-04-29",8.92
"468","2009-04-30",9.79
"469","2009-05-01",11.28
"470","2009-05-04",11.9
"471","2009-05-05",12.16
"472","2009-05-06",13.16
"473","2009-05-07",12.49
"474","2009-05-08",13.84
"475","2009-05-11",12.64
"476","2009-05-12",12.67
"477","2009-05-13",11.63
"478","2009-05-14",11.59
"479","2009-05-15",11.52
"480","2009-05-18",12.16
"481","2009-05-19",11.57
"482","2009-05-20",11.2
"483","2009-05-21",10.78
"484","2009-05-22",11.2
"485","2009-05-26",11.45
"486","2009-05-27",11.13
"487","2009-05-28",11.21
"488","2009-05-29",10.95
"489","2009-06-01",11.03
"490","2009-06-02",10.8
"491","2009-06-03",10.46
"492","2009-06-04",10.77
"493","2009-06-05",10.92
"494","2009-06-08",11.08
"495","2009-06-09",11
"496","2009-06-10",10.95
"497","2009-06-11",11.74
"498","2009-06-12",11.61
"499","2009-06-15",11.33
"500","2009-06-16",11.17
"501","2009-06-17",10.99
"502","2009-06-18",11.15
"503","2009-06-19",11.92
"504","2009-06-22",11.38
"505","2009-06-23",11.04
"506","2009-06-24",11.2
"507","2009-06-25",11.08
"508","2009-06-26",10.88
"509","2009-06-29",10.85
"510","2009-06-30",10.54
"511","2009-07-01",10.81
"512","2009-07-02",10.72
"513","2009-07-06",10.18
"514","2009-07-07",9.61
"515","2009-07-08",8.6
"516","2009-07-09",8.68
"517","2009-07-10",8.73
"518","2009-07-13",9.13
"519","2009-07-14",9.48
"520","2009-07-15",9.97
"521","2009-07-16",10.58
"522","2009-07-17",10.39
"523","2009-07-20",10.64
"524","2009-07-21",10.48
"525","2009-07-22",10.86
"526","2009-07-23",11.6
"527","2009-07-24",11.58
"528","2009-07-27",11.7
"529","2009-07-28",11.53
"530","2009-07-29",10.96
"531","2009-07-30",11.42
"532","2009-07-31",11.26
"533","2009-08-03",13.64
"534","2009-08-04",12.93
"535","2009-08-05",14.96
"536","2009-08-06",14
"537","2009-08-07",14.29
"538","2009-08-10",14.9
"539","2009-08-11",14.46
"540","2009-08-12",14.58
"541","2009-08-13",14.41
"542","2009-08-14",14.05
"543","2009-08-17",13.02
"544","2009-08-18",13.21
"545","2009-08-19",13.16
"546","2009-08-20",13.45
"547","2009-08-21",13.6
"548","2009-08-24",13.07
"549","2009-08-25",12.87
"550","2009-08-26",13.1
"551","2009-08-27",13.06
"552","2009-08-28",13.1
"553","2009-08-31",12.89
"554","2009-09-01",12.25
"555","2009-09-02",12.03
"556","2009-09-03",12.19
"557","2009-09-04",12.28
"558","2009-09-08",12.68
"559","2009-09-09",12.98
"560","2009-09-10",13.5
"561","2009-09-11",13.57
"562","2009-09-14",13.94
"563","2009-09-15",13.99
"564","2009-09-16",14.68
"565","2009-09-17",15.05
"566","2009-09-18",15
"567","2009-09-21",14.45
"568","2009-09-22",14.66
"569","2009-09-23",14.53
"570","2009-09-24",14
"571","2009-09-25",13.79
"572","2009-09-28",14.11
"573","2009-09-29",14.05
"574","2009-09-30",14.2
"575","2009-10-01",13.81
"576","2009-10-02",13.45
"577","2009-10-05",13.68
"578","2009-10-06",14.53
"579","2009-10-07",14.61
"580","2009-10-08",14.89
"581","2009-10-09",14.85
"582","2009-10-12",16.08
"583","2009-10-13",15.9
"584","2009-10-14",17.110001
"585","2009-10-15",16.73
"586","2009-10-16",16.24
"587","2009-10-19",15.87
"588","2009-10-20",15.87
"589","2009-10-21",15.6
"590","2009-10-22",16.09
"591","2009-10-23",15.82
"592","2009-10-26",15.1
"593","2009-10-27",14.39
"594","2009-10-28",12.9
"595","2009-10-29",13.87
"596","2009-10-30",13.42
"597","2009-11-02",13.78
"598","2009-11-03",13.9
"599","2009-11-04",13.77
"600","2009-11-05",13.87
"601","2009-11-06",14.84
"602","2009-11-09",15.6
"603","2009-11-10",15.32
"604","2009-11-11",15.66
"605","2009-11-12",15.23
"606","2009-11-13",15.22
"607","2009-11-16",15.22
"608","2009-11-17",15.29
"609","2009-11-18",15.55
"610","2009-11-19",15.28
"611","2009-11-20",14.98
"612","2009-11-23",15.06
"613","2009-11-24",14.03
"614","2009-11-25",13.87
"615","2009-11-27",13.42
"616","2009-11-30",13.84
"617","2009-12-01",13.61
"618","2009-12-02",13.55
"619","2009-12-03",13.54
"620","2009-12-04",13.69
"621","2009-12-07",13.65
"622","2009-12-08",13.34
"623","2009-12-09",13.37
"624","2009-12-10",13.87
"625","2009-12-11",13.71
"626","2009-12-14",13.7
"627","2009-12-15",13.42
"628","2009-12-16",13.39
"629","2009-12-17",13.23
"630","2009-12-18",13.17
"631","2009-12-21",13.5
"632","2009-12-22",13.24
"633","2009-12-23",13.18
"634","2009-12-24",13.17
"635","2009-12-28",13.19
"636","2009-12-29",13.11
"637","2009-12-30",13.19
"638","2009-12-31",13.12
"639","2010-01-04",13.71
"640","2010-01-05",13.79
"641","2010-01-06",14.04
"642","2010-01-07",14.09
"643","2010-01-08",14.05
"644","2010-01-11",14.05
"645","2010-01-12",13.69
"646","2010-01-13",13.66
"647","2010-01-14",13.75
"648","2010-01-15",13.79
"649","2010-01-19",13.56
"650","2010-01-20",13.69
"651","2010-01-21",13.42
"652","2010-01-22",12.74
"653","2010-01-25",12.64
"654","2010-01-26",12.45
"655","2010-01-27",12.73
"656","2010-01-28",12.62
"657","2010-01-29",12.13
"658","2010-02-01",12.9
"659","2010-02-02",13.33
"660","2010-02-03",13.21
"661","2010-02-04",12.72
"662","2010-02-05",12.71
"663","2010-02-08",12.48
"664","2010-02-09",12.7
"665","2010-02-10",12.44
"666","2010-02-11",12.51
"667","2010-02-12",12.82
"668","2010-02-16",13.34
"669","2010-02-17",13.36
"670","2010-02-18",13.49
"671","2010-02-19",13.73
"672","2010-02-22",13.84
"673","2010-02-23",13.83
"674","2010-02-24",14
"675","2010-02-25",13.92
"676","2010-02-26",13.98
"677","2010-03-01",14.11
"678","2010-03-02",14.11
"679","2010-03-03",14.23
"680","2010-03-04",14.32
"681","2010-03-05",14.9
"682","2010-03-08",14.65
"683","2010-03-09",14.85
"684","2010-03-10",14.84
"685","2010-03-11",14.9
"686","2010-03-12",14.65
"687","2010-03-15",14.43
"688","2010-03-16",14.43
"689","2010-03-17",14.65
"690","2010-03-18",14.5
"691","2010-03-19",13.96
"692","2010-03-22",14.12
"693","2010-03-23",14.39
"694","2010-03-24",14.52
"695","2010-03-25",14.69
"696","2010-03-26",14.53
"697","2010-03-29",14.27
"698","2010-03-30",14.29
"699","2010-03-31",14
"700","2010-04-01",14.3
"701","2010-04-05",14.48
"702","2010-04-06",14.64
"703","2010-04-07",14.68
"704","2010-04-08",14.62
"705","2010-04-09",14.73
"706","2010-04-12",15.03
"707","2010-04-13",15.25
"708","2010-04-14",15.26
"709","2010-04-15",15.19
"710","2010-04-16",14.74
"711","2010-04-19",14.68
"712","2010-04-20",14.77
"713","2010-04-21",14.95
"714","2010-04-22",14.84
"715","2010-04-23",14.9
"716","2010-04-26",14.99
"717","2010-04-27",14.51
"718","2010-04-28",14.21
"719","2010-04-29",14.55
"720","2010-04-30",13.98
"721","2010-05-03",14.43
"722","2010-05-04",13.88
"723","2010-05-05",13.3
"724","2010-05-06",12.61
"725","2010-05-07",12.17
"726","2010-05-10",13.18
"727","2010-05-11",13.02
"728","2010-05-12",12.99
"729","2010-05-13",13
"730","2010-05-14",12.25
"731","2010-05-17",12.08
"732","2010-05-18",11.63
"733","2010-05-19",11.55
"734","2010-05-20",11
"735","2010-05-21",11.07
"736","2010-05-24",10.5
"737","2010-05-25",10.63
"738","2010-05-26",10.8
"739","2010-05-27",11.02
"740","2010-05-28",10.65
"741","2010-06-01",10.23
"742","2010-06-02",10.53
"743","2010-06-03",10.49
"744","2010-06-04",10.12
"745","2010-06-07",9.86
"746","2010-06-08",9.96
"747","2010-06-09",9.95
"748","2010-06-10",10.4
"749","2010-06-11",10.56
"750","2010-06-14",10.39
"751","2010-06-15",10.64
"752","2010-06-16",10.6
"753","2010-06-17",10.48
"754","2010-06-18",10.43
"755","2010-06-21",10.37
"756","2010-06-22",10.09
"757","2010-06-23",10.17
"758","2010-06-24",9.89
"759","2010-06-25",10.25
"760","2010-06-28",10.05
"761","2010-06-29",9.52
"762","2010-06-30",9.56
"763","2010-07-01",9.47
"764","2010-07-02",9.34
"765","2010-07-06",9.2
"766","2010-07-07",9.56
"767","2010-07-08",10.17
"768","2010-07-09",10.5
"769","2010-07-12",10.31
"770","2010-07-13",10.54
"771","2010-07-14",10.28
"772","2010-07-15",10.56
"773","2010-07-16",10.19
"774","2010-07-19",10.1
"775","2010-07-20",10.31
"776","2010-07-21",10.31
"777","2010-07-22",10.74
"778","2010-07-23",11.25
"779","2010-07-26",11.7
"780","2010-07-27",11.44
"781","2010-07-28",11.23
"782","2010-07-29",11.3
"783","2010-07-30",11.15
"784","2010-08-02",11.7
"785","2010-08-03",11.5
"786","2010-08-04",11.56
"787","2010-08-05",11.51
"788","2010-08-06",11.33
"789","2010-08-09",11.36
"790","2010-08-10",10.99
"791","2010-08-11",10.57
"792","2010-08-12",11.01
"793","2010-08-13",10.63
"794","2010-08-16",10.38
"795","2010-08-17",10.63
"796","2010-08-18",10.56
"797","2010-08-19",10.26
"798","2010-08-20",10.18
"799","2010-08-23",10.57
"800","2010-08-24",10.43
"801","2010-08-25",10.37
"802","2010-08-26",10.28
"803","2010-08-27",10.29
"804","2010-08-30",10.02
"805","2010-08-31",10.09
"806","2010-09-01",10.44
"807","2010-09-02",10.23
"808","2010-09-03",10.35
"809","2010-09-07",10.19
"810","2010-09-08",10.05
"811","2010-09-09",10
"812","2010-09-10",10.29
"813","2010-09-13",10.6
"814","2010-09-14",10.56
"815","2010-09-15",10.77
"816","2010-09-16",10.77
"817","2010-09-17",10.85
"818","2010-09-20",11.03
"819","2010-09-21",11.31
"820","2010-09-22",11.18
"821","2010-09-23",10.77
"822","2010-09-24",11.5
"823","2010-09-27",11.67
"824","2010-09-28",11.99
"825","2010-09-29",12.37
"826","2010-09-30",12.69
"827","2010-10-01",12.44
"828","2010-10-04",12.4
"829","2010-10-05",12.67
"830","2010-10-06",12.66
"831","2010-10-07",12.92
"832","2010-10-08",13.12
"833","2010-10-11",13.52
"834","2010-10-12",13.33
"835","2010-10-13",13.63
"836","2010-10-14",13.5
"837","2010-10-15",13.38
"838","2010-10-18",13.46
"839","2010-10-19",13.39
"840","2010-10-20",13.38
"841","2010-10-21",13.75
"842","2010-10-22",13.55
"843","2010-10-25",13.55
"844","2010-10-26",13.39
"845","2010-10-27",13.47
"846","2010-10-28",13.26
"847","2010-10-29",13.48
"848","2010-11-01",13.45
"849","2010-11-02",13.99
"850","2010-11-03",14.18
"851","2010-11-04",14.15
"852","2010-11-05",14.15
"853","2010-11-08",14.08
"854","2010-11-09",13.9
"855","2010-11-10",13.7
"856","2010-11-11",14.05
"857","2010-11-12",13.67
"858","2010-11-15",13.66
"859","2010-11-16",13.17
"860","2010-11-17",13.01
"861","2010-11-18",13.05
"862","2010-11-19",13.25
"863","2010-11-22",13.25
"864","2010-11-23",12.93
"865","2010-11-24",13.02
"866","2010-11-26",12.97
"867","2010-11-29",13.03
"868","2010-11-30",12.8
"869","2010-12-01",13.15
"870","2010-12-02",14.07
"871","2010-12-03",13.85
"872","2010-12-06",13.96
"873","2010-12-07",13.98
"874","2010-12-08",13.89
"875","2010-12-09",13.82
"876","2010-12-10",13.99
"877","2010-12-13",13.77
"878","2010-12-14",13.83
"879","2010-12-15",13.8
"880","2010-12-16",13.41
"881","2010-12-17",13.46
"882","2010-12-20",13.56
"883","2010-12-21",14.08
"884","2010-12-22",14.3
"885","2010-12-23",14.55
"886","2010-12-27",14.29
"887","2010-12-28",14.13
"888","2010-12-29",14.36
"889","2010-12-30",14.27
"890","2010-12-31",14.15
"891","2011-01-03",14.79
"892","2011-01-04",14.97
"893","2011-01-05",14.96
"894","2011-01-06",14.98
"895","2011-01-07",14.91
"896","2011-01-10",14.76
"897","2011-01-11",14.95
"898","2011-01-12",15.28
"899","2011-01-13",15.7
"900","2011-01-14",15.96
"901","2011-01-18",15.31
"902","2011-01-19",15.12
"903","2011-01-20",15.33
"904","2011-01-21",15.96
"905","2011-01-24",15.94
"906","2011-01-25",15.76
"907","2011-01-26",15.81
"908","2011-01-27",16.120001
"909","2011-01-28",15.58
"910","2011-01-31",15.73
"911","2011-02-01",16.32
"912","2011-02-02",16.67
"913","2011-02-03",17.360001
"914","2011-02-04",17.200001
"915","2011-02-07",17.17
"916","2011-02-08",17.299999
"917","2011-02-09",16.75
"918","2011-02-10",17.059999
"919","2011-02-11",17.16
"920","2011-02-14",17.49
"921","2011-02-15",17.690001
"922","2011-02-16",17.700001
"923","2011-02-17",17.629999
"924","2011-02-18",17.65
"925","2011-02-22",17.129999
"926","2011-02-23",16.969999
"927","2011-02-24",17.299999
"928","2011-02-25",17.76
"929","2011-02-28",17.799999
"930","2011-03-01",17.51
"931","2011-03-02",17.559999
"932","2011-03-03",18.33
"933","2011-03-04",18.18
"934","2011-03-07",17.59
"935","2011-03-08",17.65
"936","2011-03-09",17.93
"937","2011-03-10",17.559999
"938","2011-03-11",17.299999
"939","2011-03-14",16.98
"940","2011-03-15",16.58
"941","2011-03-16",16.110001
"942","2011-03-17",16.35
"943","2011-03-18",16.629999
"944","2011-03-21",17.450001
"945","2011-03-22",17.540001
"946","2011-03-23",18.200001
"947","2011-03-24",18.559999
"948","2011-03-25",18.74
"949","2011-03-28",18.93
"950","2011-03-29",18.4
"951","2011-03-30",18.1
"952","2011-03-31",17.879999
"953","2011-04-01",18.18
"954","2011-04-04",18.780001
"955","2011-04-05",18.940001
"956","2011-04-06",19
"957","2011-04-07",18.709999
"958","2011-04-08",18.49
"959","2011-04-11",18
"960","2011-04-12",18.1
"961","2011-04-13",18.280001
"962","2011-04-14",18.360001
"963","2011-04-15",18.58
"964","2011-04-18",18.059999
"965","2011-04-19",18.200001
"966","2011-04-20",19
"967","2011-04-21",19.309999
"968","2011-04-25",19.059999
"969","2011-04-26",19.459999
"970","2011-04-27",19.49
"971","2011-04-28",19.15
"972","2011-04-29",18.940001
"973","2011-05-02",18.65
"974","2011-05-03",18.65
"975","2011-05-04",18.25
"976","2011-05-05",17.75
"977","2011-05-06",17.809999
"978","2011-05-09",18.07
"979","2011-05-10",18.32
"980","2011-05-11",17.790001
"981","2011-05-12",17.559999
"982","2011-05-13",17.4
"983","2011-05-16",16.82
"984","2011-05-17",16.870001
"985","2011-05-18",17.139999
"986","2011-05-19",17.23
"987","2011-05-20",16.950001
"988","2011-05-23",16.549999
"989","2011-05-24",16.6
"990","2011-05-25",16.870001
