"","date","JWN"
"109","2007-06-08",52.919998
"110","2007-06-11",52.52
"111","2007-06-12",51.41
"112","2007-06-13",52.27
"113","2007-06-14",52.959999
"114","2007-06-15",52.959999
"115","2007-06-18",52.119999
"116","2007-06-19",51.540001
"117","2007-06-20",50.849998
"118","2007-06-21",51.23
"119","2007-06-22",51.009998
"120","2007-06-25",50.639999
"121","2007-06-26",50.200001
"122","2007-06-27",50.169998
"123","2007-06-28",50.360001
"124","2007-06-29",51.119999
"125","2007-07-02",50.5
"126","2007-07-03",49.740002
"127","2007-07-05",49.599998
"128","2007-07-06",49.580002
"129","2007-07-09",49.09
"130","2007-07-10",47.549999
"131","2007-07-11",48.220001
"132","2007-07-12",48.939999
"133","2007-07-13",49.41
"134","2007-07-16",48.360001
"135","2007-07-17",47.869999
"136","2007-07-18",47.610001
"137","2007-07-19",48.619999
"138","2007-07-20",47.450001
"139","2007-07-23",46.91
"140","2007-07-24",45.139999
"141","2007-07-25",44.599998
"142","2007-07-26",43.450001
"143","2007-07-27",43.91
"144","2007-07-30",47.060001
"145","2007-07-31",47.580002
"146","2007-08-01",47.630001
"147","2007-08-02",48.169998
"148","2007-08-03",46.07
"149","2007-08-06",47.740002
"150","2007-08-07",48.689999
"151","2007-08-08",51.110001
"152","2007-08-09",50.580002
"153","2007-08-10",48.66
"154","2007-08-13",48.610001
"155","2007-08-14",46.91
"156","2007-08-15",46.150002
"157","2007-08-16",46.150002
"158","2007-08-17",47.009998
"159","2007-08-20",45.560001
"160","2007-08-21",45.52
"161","2007-08-22",47.130001
"162","2007-08-23",47.119999
"163","2007-08-24",48.830002
"164","2007-08-27",48.029999
"165","2007-08-28",46.900002
"166","2007-08-29",48.16
"167","2007-08-30",47.540001
"168","2007-08-31",48.099998
"169","2007-09-04",46.98
"170","2007-09-05",47.189999
"171","2007-09-06",48.049999
"172","2007-09-07",46.98
"173","2007-09-10",46.509998
"174","2007-09-11",47.34
"175","2007-09-12",46.939999
"176","2007-09-13",48.470001
"177","2007-09-14",49.419998
"178","2007-09-17",48.810001
"179","2007-09-18",51.34
"180","2007-09-19",51.900002
"181","2007-09-20",50.75
"182","2007-09-21",50.740002
"183","2007-09-24",50.709999
"184","2007-09-25",48.439999
"185","2007-09-26",48.200001
"186","2007-09-27",47.27
"187","2007-09-28",46.889999
"188","2007-10-01",47.279999
"189","2007-10-02",48.779999
"190","2007-10-03",49.470001
"191","2007-10-04",48.849998
"192","2007-10-05",50.009998
"193","2007-10-08",49.25
"194","2007-10-09",48.959999
"195","2007-10-10",48.610001
"196","2007-10-11",44.970001
"197","2007-10-12",43.799999
"198","2007-10-15",42.139999
"199","2007-10-16",41.130001
"200","2007-10-17",40.790001
"201","2007-10-18",39.98
"202","2007-10-19",38.59
"203","2007-10-22",39.139999
"204","2007-10-23",38.529999
"205","2007-10-24",38.060001
"206","2007-10-25",38.279999
"207","2007-10-26",38.849998
"208","2007-10-29",39.07
"209","2007-10-30",39.669998
"210","2007-10-31",39.439999
"211","2007-11-01",37.75
"212","2007-11-02",36.5
"213","2007-11-05",34.450001
"214","2007-11-06",33.400002
"215","2007-11-07",33.669998
"216","2007-11-08",32.759998
"217","2007-11-09",32.380001
"218","2007-11-12",33.02
"219","2007-11-13",34.5
"220","2007-11-14",34.509998
"221","2007-11-15",33.5
"222","2007-11-16",32.509998
"223","2007-11-19",30.52
"224","2007-11-20",34.209999
"225","2007-11-21",34.950001
"226","2007-11-23",35.720001
"227","2007-11-26",34.889999
"228","2007-11-27",34.34
"229","2007-11-28",35.18
"230","2007-11-29",33.720001
"231","2007-11-30",33.540001
"232","2007-12-03",34.060001
"233","2007-12-04",36.450001
"234","2007-12-05",36.669998
"235","2007-12-06",38.459999
"236","2007-12-07",38.52
"237","2007-12-10",38.540001
"238","2007-12-11",37.189999
"239","2007-12-12",37.470001
"240","2007-12-13",36.330002
"241","2007-12-14",34.619999
"242","2007-12-17",35.119999
"243","2007-12-18",35.25
"244","2007-12-19",35.290001
"245","2007-12-20",35.060001
"246","2007-12-21",36.279999
"247","2007-12-24",37.650002
"248","2007-12-26",36.540001
"249","2007-12-27",36.049999
"250","2007-12-28",36.93
"251","2007-12-31",36.73
"252","2008-01-02",35.419998
"253","2008-01-03",33.619999
"254","2008-01-04",31.5
"255","2008-01-07",33.07
"256","2008-01-08",31.58
"257","2008-01-09",32.310001
"258","2008-01-10",33.099998
"259","2008-01-11",31.469999
"260","2008-01-14",31.76
"261","2008-01-15",30.17
"262","2008-01-16",30.040001
"263","2008-01-17",29.040001
"264","2008-01-18",29.870001
"265","2008-01-22",32.580002
"266","2008-01-23",36.25
"267","2008-01-24",35.389999
"268","2008-01-25",35
"269","2008-01-28",36.959999
"270","2008-01-29",38.169998
"271","2008-01-30",36.849998
"272","2008-01-31",38.849998
"273","2008-02-01",39.740002
"274","2008-02-04",39.5
"275","2008-02-05",37.049999
"276","2008-02-06",36.330002
"277","2008-02-07",37.669998
"278","2008-02-08",37.099998
"279","2008-02-11",37.98
"280","2008-02-12",37.889999
"281","2008-02-13",37.990002
"282","2008-02-14",36.18
"283","2008-02-15",36.27
"284","2008-02-19",34.84
"285","2008-02-20",35.959999
"286","2008-02-21",35.240002
"287","2008-02-22",36
"288","2008-02-25",36.98
"289","2008-02-26",38.459999
"290","2008-02-27",38.57
"291","2008-02-28",38.02
"292","2008-02-29",37.029999
"293","2008-03-03",37.23
"294","2008-03-04",38.029999
"295","2008-03-05",37.34
"296","2008-03-06",35
"297","2008-03-07",32.75
"298","2008-03-10",32.810001
"299","2008-03-11",34.060001
"300","2008-03-12",33.669998
"301","2008-03-13",33.490002
"302","2008-03-14",33.02
"303","2008-03-17",32.41
"304","2008-03-18",33.599998
"305","2008-03-19",33.509998
"306","2008-03-20",35.220001
"307","2008-03-24",37.540001
"308","2008-03-25",37
"309","2008-03-26",34.43
"310","2008-03-27",34.59
"311","2008-03-28",32.619999
"312","2008-03-31",32.599998
"313","2008-04-01",34.200001
"314","2008-04-02",34.669998
"315","2008-04-03",34.310001
"316","2008-04-04",33.959999
"317","2008-04-07",33.799999
"318","2008-04-08",34.009998
"319","2008-04-09",33.290001
"320","2008-04-10",34.389999
"321","2008-04-11",33.84
"322","2008-04-14",33.990002
"323","2008-04-15",34.419998
"324","2008-04-16",34.080002
"325","2008-04-17",34.419998
"326","2008-04-18",36.189999
"327","2008-04-21",36.150002
"328","2008-04-22",34.66
"329","2008-04-23",34.279999
"330","2008-04-24",35.57
"331","2008-04-25",36.610001
"332","2008-04-28",37
"333","2008-04-29",38.060001
"334","2008-04-30",35.259998
"335","2008-05-01",35.540001
"336","2008-05-02",36.459999
"337","2008-05-05",35.25
"338","2008-05-06",36.07
"339","2008-05-07",35.490002
"340","2008-05-08",34.669998
"341","2008-05-09",34.389999
"342","2008-05-12",35.700001
"343","2008-05-13",35.490002
"344","2008-05-14",36.139999
"345","2008-05-15",37.290001
"346","2008-05-16",38.439999
"347","2008-05-19",37.560001
"348","2008-05-20",36.919998
"349","2008-05-21",35.310001
"350","2008-05-22",34.639999
"351","2008-05-23",33.169998
"352","2008-05-27",33.419998
"353","2008-05-28",34.27
"354","2008-05-29",35.709999
"355","2008-05-30",34.98
"356","2008-06-02",34.709999
"357","2008-06-03",34.759998
"358","2008-06-04",35.290001
"359","2008-06-05",35.720001
"360","2008-06-06",33.990002
"361","2008-06-09",33.560001
"362","2008-06-10",33.810001
"363","2008-06-11",32.900002
"364","2008-06-12",33.25
"365","2008-06-13",34.73
"366","2008-06-16",34.82
"367","2008-06-17",34.98
"368","2008-06-18",33.950001
"369","2008-06-19",34.939999
"370","2008-06-20",33.779999
"371","2008-06-23",33.139999
"372","2008-06-24",32.84
"373","2008-06-25",33.169998
"374","2008-06-26",31.639999
"375","2008-06-27",31.07
"376","2008-06-30",30.299999
"377","2008-07-01",30.719999
"378","2008-07-02",30.450001
"379","2008-07-03",30.719999
"380","2008-07-07",31.34
"381","2008-07-08",32.540001
"382","2008-07-09",31.24
"383","2008-07-10",28.52
"384","2008-07-11",27.379999
"385","2008-07-14",27.35
"386","2008-07-15",26.719999
"387","2008-07-16",28.58
"388","2008-07-17",29.889999
"389","2008-07-18",30.030001
"390","2008-07-21",28.75
"391","2008-07-22",29.24
"392","2008-07-23",30.610001
"393","2008-07-24",29.139999
"394","2008-07-25",28.940001
"395","2008-07-28",28.139999
"396","2008-07-29",29.040001
"397","2008-07-30",29.190001
"398","2008-07-31",28.74
"399","2008-08-01",28.92
"400","2008-08-04",28.190001
"401","2008-08-05",29.280001
"402","2008-08-06",28.959999
"403","2008-08-07",27.98
"404","2008-08-08",29.59
"405","2008-08-11",31.860001
"406","2008-08-12",30.940001
"407","2008-08-13",29.690001
"408","2008-08-14",30.219999
"409","2008-08-15",31.540001
"410","2008-08-18",30.950001
"411","2008-08-19",29.549999
"412","2008-08-20",28.940001
"413","2008-08-21",29.059999
"414","2008-08-22",29.91
"415","2008-08-25",29.09
"416","2008-08-26",29.41
"417","2008-08-27",29.530001
"418","2008-08-28",30.67
"419","2008-08-29",31.1
"420","2008-09-02",31.6
"421","2008-09-03",33.330002
"422","2008-09-04",31.99
"423","2008-09-05",32.560001
"424","2008-09-08",34.540001
"425","2008-09-09",34.25
"426","2008-09-10",34.970001
"427","2008-09-11",35.529999
"428","2008-09-12",34.07
"429","2008-09-15",32.349998
"430","2008-09-16",33.18
"431","2008-09-17",31.200001
"432","2008-09-18",33.540001
"433","2008-09-19",33.93
"434","2008-09-22",32.459999
"435","2008-09-23",31.629999
"436","2008-09-24",29.809999
"437","2008-09-25",29.51
"438","2008-09-26",29.190001
"439","2008-09-29",27.73
"440","2008-09-30",28.82
"441","2008-10-01",27.370001
"442","2008-10-02",25.389999
"443","2008-10-03",23.620001
"444","2008-10-06",24.139999
"445","2008-10-07",21.889999
"446","2008-10-08",21.57
"447","2008-10-09",18.969999
"448","2008-10-10",18.379999
"449","2008-10-13",19.040001
"450","2008-10-14",18.879999
"451","2008-10-15",16.540001
"452","2008-10-16",16.639999
"453","2008-10-17",16.66
"454","2008-10-20",17.65
"455","2008-10-21",18.02
"456","2008-10-22",17.799999
"457","2008-10-23",16.879999
"458","2008-10-24",15.31
"459","2008-10-27",14.62
"460","2008-10-28",15.26
"461","2008-10-29",15.49
"462","2008-10-30",15.99
"463","2008-10-31",18.040001
"464","2008-11-03",16.379999
"465","2008-11-04",16.92
"466","2008-11-05",16.01
"467","2008-11-06",15.23
"468","2008-11-07",15.5
"469","2008-11-10",14.04
"470","2008-11-11",13.3
"471","2008-11-12",12.62
"472","2008-11-13",12.96
"473","2008-11-14",11.74
"474","2008-11-17",10.82
"475","2008-11-18",10.38
"476","2008-11-19",8.98
"477","2008-11-20",8.4
"478","2008-11-21",7.81
"479","2008-11-24",9.76
"480","2008-11-25",9.98
"481","2008-11-26",11.65
"482","2008-11-28",11.37
"483","2008-12-01",10.86
"484","2008-12-02",11.03
"485","2008-12-03",10.9
"486","2008-12-04",12.01
"487","2008-12-05",12.8
"488","2008-12-08",13.29
"489","2008-12-09",12.5
"490","2008-12-10",12.99
"491","2008-12-11",12.62
"492","2008-12-12",12.66
"493","2008-12-15",12.13
"494","2008-12-16",13.13
"495","2008-12-17",13.98
"496","2008-12-18",13.42
"497","2008-12-19",12.7
"498","2008-12-22",11.97
"499","2008-12-23",11.57
"500","2008-12-24",12.06
"501","2008-12-26",11.91
"502","2008-12-29",11.5
"503","2008-12-30",12.29
"504","2008-12-31",13.31
"505","2009-01-02",14.55
"506","2009-01-05",15.2
"507","2009-01-06",15.91
"508","2009-01-07",14.88
"509","2009-01-08",14.53
"510","2009-01-09",13.96
"511","2009-01-12",13.37
"512","2009-01-13",13.11
"513","2009-01-14",12.04
"514","2009-01-15",12.68
"515","2009-01-16",12.99
"516","2009-01-20",12.01
"517","2009-01-21",13.03
"518","2009-01-22",13.06
"519","2009-01-23",13.3
"520","2009-01-26",13.35
"521","2009-01-27",13.38
"522","2009-01-28",14.18
"523","2009-01-29",13.51
"524","2009-01-30",12.69
"525","2009-02-02",12.53
"526","2009-02-03",13.18
"527","2009-02-04",12.47
"528","2009-02-05",13.05
"529","2009-02-06",14.19
"530","2009-02-09",13.85
"531","2009-02-10",13.21
"532","2009-02-11",13.33
"533","2009-02-12",13.77
"534","2009-02-13",13.18
"535","2009-02-17",12.54
"536","2009-02-18",12.04
"537","2009-02-19",11.83
"538","2009-02-20",11.89
"539","2009-02-23",11.33
"540","2009-02-24",13.69
"541","2009-02-25",13.22
"542","2009-02-26",12.97
"543","2009-02-27",13.47
"544","2009-03-02",12.86
"545","2009-03-03",12.91
"546","2009-03-04",13.59
"547","2009-03-05",12.23
"548","2009-03-06",12.16
"549","2009-03-09",12.35
"550","2009-03-10",13.85
"551","2009-03-11",14.44
"552","2009-03-12",15.26
"553","2009-03-13",15.55
"554","2009-03-16",15.03
"555","2009-03-17",15.71
"556","2009-03-18",15.54
"557","2009-03-19",15.26
"558","2009-03-20",14.38
"559","2009-03-23",15.83
"560","2009-03-24",16.4
"561","2009-03-25",16.32
"562","2009-03-26",17.77
"563","2009-03-27",17.790001
"564","2009-03-30",16.780001
"565","2009-03-31",16.75
"566","2009-04-01",17.139999
"567","2009-04-02",18.4
"568","2009-04-03",19.48
"569","2009-04-06",18.75
"570","2009-04-07",16.940001
"571","2009-04-08",18.67
"572","2009-04-09",21.91
"573","2009-04-13",22.26
"574","2009-04-14",20.969999
"575","2009-04-15",19.940001
"576","2009-04-16",21.24
"577","2009-04-17",22.26
"578","2009-04-20",20.790001
"579","2009-04-21",21.209999
"580","2009-04-22",21.440001
"581","2009-04-23",21.139999
"582","2009-04-24",22.5
"583","2009-04-27",21.76
"584","2009-04-28",21.629999
"585","2009-04-29",21.65
"586","2009-04-30",22.629999
"587","2009-05-01",22.5
"588","2009-05-04",23.959999
"589","2009-05-05",23.9
"590","2009-05-06",23.780001
"591","2009-05-07",23.299999
"592","2009-05-08",23.1
"593","2009-05-11",22.42
"594","2009-05-12",22
"595","2009-05-13",20.27
"596","2009-05-14",20.950001
"597","2009-05-15",22.58
"598","2009-05-18",22.959999
"599","2009-05-19",22.93
"600","2009-05-20",22.219999
"601","2009-05-21",20.9
"602","2009-05-22",20.84
"603","2009-05-26",21.360001
"604","2009-05-27",20.879999
"605","2009-05-28",19.52
"606","2009-05-29",19.690001
"607","2009-06-01",22.450001
"608","2009-06-02",23.030001
"609","2009-06-03",22.82
"610","2009-06-04",21.23
"611","2009-06-05",21.09
"612","2009-06-08",21.15
"613","2009-06-09",21.370001
"614","2009-06-10",20.77
"615","2009-06-11",20.52
"616","2009-06-12",20.77
"617","2009-06-15",20.379999
"618","2009-06-16",18.99
"619","2009-06-17",19.07
"620","2009-06-18",18.98
"621","2009-06-19",19.209999
"622","2009-06-22",18.940001
"623","2009-06-23",18.27
"624","2009-06-24",19.08
"625","2009-06-25",19.610001
"626","2009-06-26",19.530001
"627","2009-06-29",19.65
"628","2009-06-30",19.889999
"629","2009-07-01",20.059999
"630","2009-07-02",18.629999
"631","2009-07-06",19.219999
"632","2009-07-07",18.309999
"633","2009-07-08",18.959999
"634","2009-07-09",19.719999
"635","2009-07-10",19.52
"636","2009-07-13",20.08
"637","2009-07-14",20.110001
"638","2009-07-15",21.620001
"639","2009-07-16",21.790001
"640","2009-07-17",22
"641","2009-07-20",23.450001
"642","2009-07-21",23.309999
"643","2009-07-22",24.26
"644","2009-07-23",25.790001
"645","2009-07-24",26.639999
"646","2009-07-27",26.17
"647","2009-07-28",25.809999
"648","2009-07-29",25.309999
"649","2009-07-30",25.540001
"650","2009-07-31",26.440001
"651","2009-08-03",27.5
"652","2009-08-04",27.129999
"653","2009-08-05",27.959999
"654","2009-08-06",28.01
"655","2009-08-07",30.299999
"656","2009-08-10",29.360001
"657","2009-08-11",29.4
"658","2009-08-12",29.42
"659","2009-08-13",29.76
"660","2009-08-14",27.870001
"661","2009-08-17",27
"662","2009-08-18",26.969999
"663","2009-08-19",27.67
"664","2009-08-20",27.809999
"665","2009-08-21",28.17
"666","2009-08-24",28.1
"667","2009-08-25",29.120001
"668","2009-08-26",28.790001
"669","2009-08-27",28.450001
"670","2009-08-28",28.6
"671","2009-08-31",28.040001
"672","2009-09-01",27.549999
"673","2009-09-02",27.190001
"674","2009-09-03",29.58
"675","2009-09-04",29.23
"676","2009-09-08",29.18
"677","2009-09-09",29.75
"678","2009-09-10",29.940001
"679","2009-09-11",29.33
"680","2009-09-14",29.75
"681","2009-09-15",30.440001
"682","2009-09-16",31.450001
"683","2009-09-17",31.700001
"684","2009-09-18",31.879999
"685","2009-09-21",31.6
"686","2009-09-22",32.23
"687","2009-09-23",31.209999
"688","2009-09-24",30.639999
"689","2009-09-25",30.209999
"690","2009-09-28",30.6
"691","2009-09-29",30.75
"692","2009-09-30",30.540001
"693","2009-10-01",29.389999
"694","2009-10-02",28.950001
"695","2009-10-05",31.709999
"696","2009-10-06",32.09
"697","2009-10-07",32.279999
"698","2009-10-08",33.57
"699","2009-10-09",33.25
"700","2009-10-12",33.610001
"701","2009-10-13",33.939999
"702","2009-10-14",34.790001
"703","2009-10-15",34.389999
"704","2009-10-16",34.419998
"705","2009-10-19",35.849998
"706","2009-10-20",35.209999
"707","2009-10-21",33.830002
"708","2009-10-22",34.349998
"709","2009-10-23",33.639999
"710","2009-10-26",33.439999
"711","2009-10-27",31.940001
"712","2009-10-28",30.66
"713","2009-10-29",32.189999
"714","2009-10-30",31.780001
"715","2009-11-02",32.290001
"716","2009-11-03",32.669998
"717","2009-11-04",32.599998
"718","2009-11-05",33.919998
"719","2009-11-06",33.93
"720","2009-11-09",35.16
"721","2009-11-10",35.509998
"722","2009-11-11",34.860001
"723","2009-11-12",34.509998
"724","2009-11-13",33.990002
"725","2009-11-16",35.049999
"726","2009-11-17",34.82
"727","2009-11-18",34.869999
"728","2009-11-19",34.23
"729","2009-11-20",33.950001
"730","2009-11-23",33.990002
"731","2009-11-24",33.84
"732","2009-11-25",34.830002
"733","2009-11-27",34.02
"734","2009-11-30",33.450001
"735","2009-12-01",34.34
"736","2009-12-02",34.720001
"737","2009-12-03",34.970001
"738","2009-12-04",35.240002
"739","2009-12-07",35.25
"740","2009-12-08",35.080002
"741","2009-12-09",34.689999
"742","2009-12-10",35.509998
"743","2009-12-11",36.049999
"744","2009-12-14",36.830002
"745","2009-12-15",35.950001
"746","2009-12-16",36.060001
"747","2009-12-17",35.16
"748","2009-12-18",35.68
"749","2009-12-21",36.790001
"750","2009-12-22",36.68
"751","2009-12-23",37.470001
"752","2009-12-24",37.369999
"753","2009-12-28",37.799999
"754","2009-12-29",38.389999
"755","2009-12-30",38.169998
"756","2009-12-31",37.580002
"757","2010-01-04",37.919998
"758","2010-01-05",37.330002
"759","2010-01-06",37.43
"760","2010-01-07",38.93
"761","2010-01-08",37.790001
"762","2010-01-11",38.349998
"763","2010-01-12",36.810001
"764","2010-01-13",37.360001
"765","2010-01-14",36.73
"766","2010-01-15",36.02
"767","2010-01-19",36.200001
"768","2010-01-20",35.619999
"769","2010-01-21",34.73
"770","2010-01-22",34.139999
"771","2010-01-25",34.32
"772","2010-01-26",35.029999
"773","2010-01-27",34.75
"774","2010-01-28",34.799999
"775","2010-01-29",34.540001
"776","2010-02-01",35.189999
"777","2010-02-02",36.419998
"778","2010-02-03",36.049999
"779","2010-02-04",35.110001
"780","2010-02-05",33.939999
"781","2010-02-08",34
"782","2010-02-09",34.110001
"783","2010-02-10",33.610001
"784","2010-02-11",33.810001
"785","2010-02-12",34.200001
"786","2010-02-16",35.080002
"787","2010-02-17",35.119999
"788","2010-02-18",35.02
"789","2010-02-19",35.700001
"790","2010-02-22",36.130001
"791","2010-02-23",36.189999
"792","2010-02-24",36.59
"793","2010-02-25",36.880001
"794","2010-02-26",36.939999
"795","2010-03-01",37.59
"796","2010-03-02",37.700001
"797","2010-03-03",37.810001
"798","2010-03-04",38.32
"799","2010-03-05",39.009998
"800","2010-03-08",39.330002
"801","2010-03-09",39.139999
"802","2010-03-10",39.150002
"803","2010-03-11",38.939999
"804","2010-03-12",39.830002
"805","2010-03-15",40
"806","2010-03-16",39.720001
"807","2010-03-17",39.91
"808","2010-03-18",40.259998
"809","2010-03-19",40.419998
"810","2010-03-22",41.290001
"811","2010-03-23",41.459999
"812","2010-03-24",40.880001
"813","2010-03-25",41.189999
"814","2010-03-26",41.75
"815","2010-03-29",41.810001
"816","2010-03-30",41.360001
"817","2010-03-31",40.849998
"818","2010-04-01",41.5
"819","2010-04-05",42.759998
"820","2010-04-06",43.369999
"821","2010-04-07",42.099998
"822","2010-04-08",41.439999
"823","2010-04-09",42.549999
"824","2010-04-12",42.009998
"825","2010-04-13",41.830002
"826","2010-04-14",42.950001
"827","2010-04-15",43.459999
"828","2010-04-16",42.950001
"829","2010-04-19",42.189999
"830","2010-04-20",42.880001
"831","2010-04-21",43.720001
"832","2010-04-22",45.34
"833","2010-04-23",45.900002
"834","2010-04-26",44.68
"835","2010-04-27",42.849998
"836","2010-04-28",42.459999
"837","2010-04-29",42.91
"838","2010-04-30",41.330002
"839","2010-05-03",43.630001
"840","2010-05-04",41.669998
"841","2010-05-05",41.5
"842","2010-05-06",40.560001
"843","2010-05-07",40.060001
"844","2010-05-10",43.25
"845","2010-05-11",42.080002
"846","2010-05-12",43.029999
"847","2010-05-13",41.290001
"848","2010-05-14",39.759998
"849","2010-05-17",39.25
"850","2010-05-18",38.060001
"851","2010-05-19",38.41
"852","2010-05-20",37.259998
"853","2010-05-21",38.119999
"854","2010-05-24",37.599998
"855","2010-05-25",38.330002
"856","2010-05-26",37.720001
"857","2010-05-27",39.919998
"858","2010-05-28",39.700001
"859","2010-06-01",39.25
"860","2010-06-02",40.25
"861","2010-06-03",38.52
"862","2010-06-04",36.470001
"863","2010-06-07",35.82
"864","2010-06-08",36.110001
"865","2010-06-09",36.32
"866","2010-06-10",37.790001
"867","2010-06-11",37.849998
"868","2010-06-14",38.810001
"869","2010-06-15",40.299999
"870","2010-06-16",40
"871","2010-06-17",39.130001
"872","2010-06-18",38.66
"873","2010-06-21",37.73
"874","2010-06-22",36.889999
"875","2010-06-23",36.84
"876","2010-06-24",35.380001
"877","2010-06-25",35.540001
"878","2010-06-28",34.950001
"879","2010-06-29",32.509998
"880","2010-06-30",32.189999
"881","2010-07-01",32.810001
"882","2010-07-02",32.169998
"883","2010-07-06",31.969999
"884","2010-07-07",33.759998
"885","2010-07-08",33.689999
"886","2010-07-09",34.540001
"887","2010-07-12",34.150002
"888","2010-07-13",34.619999
"889","2010-07-14",34.360001
"890","2010-07-15",34.23
"891","2010-07-16",32.25
"892","2010-07-19",31.58
"893","2010-07-20",32.950001
"894","2010-07-21",32.040001
"895","2010-07-22",33.529999
"896","2010-07-23",34.080002
"897","2010-07-26",34.900002
"898","2010-07-27",34.48
"899","2010-07-28",33.610001
"900","2010-07-29",33.529999
"901","2010-07-30",34
"902","2010-08-02",35.509998
"903","2010-08-03",34.009998
"904","2010-08-04",34.740002
"905","2010-08-05",34.119999
"906","2010-08-06",33.959999
"907","2010-08-09",35.130001
"908","2010-08-10",34.439999
"909","2010-08-11",33.57
"910","2010-08-12",33.439999
"911","2010-08-13",31.049999
"912","2010-08-16",30.120001
"913","2010-08-17",30.99
"914","2010-08-18",31.639999
"915","2010-08-19",31.190001
"916","2010-08-20",31.77
"917","2010-08-23",31.23
"918","2010-08-24",30.379999
"919","2010-08-25",31.120001
"920","2010-08-26",30.190001
"921","2010-08-27",30.280001
"922","2010-08-30",28.719999
"923","2010-08-31",28.92
"924","2010-09-01",30.32
"925","2010-09-02",32.759998
"926","2010-09-03",33.470001
"927","2010-09-07",32.619999
"928","2010-09-08",33
"929","2010-09-09",32.970001
"930","2010-09-10",33.27
"931","2010-09-13",34.299999
"932","2010-09-14",35.279999
"933","2010-09-15",36.080002
"934","2010-09-16",36.139999
"935","2010-09-17",36.09
"936","2010-09-20",36.369999
"937","2010-09-21",35.919998
"938","2010-09-22",35.599998
"939","2010-09-23",35.290001
"940","2010-09-24",36.509998
"941","2010-09-27",36.91
"942","2010-09-28",38.310001
"943","2010-09-29",37.599998
"944","2010-09-30",37.200001
"945","2010-10-01",37.110001
"946","2010-10-04",37.16
"947","2010-10-05",37.77
"948","2010-10-06",37.540001
"949","2010-10-07",38.48
"950","2010-10-08",39.060001
"951","2010-10-11",39.110001
"952","2010-10-12",39.009998
"953","2010-10-13",38.43
"954","2010-10-14",38.169998
"955","2010-10-15",38.799999
"956","2010-10-18",38.860001
"957","2010-10-19",37.34
"958","2010-10-20",36.950001
