"","date","HTZ"
"296","2008-03-06",10.7
"297","2008-03-07",10.63
"298","2008-03-10",10.06
"299","2008-03-11",10.49
"300","2008-03-12",10.58
"301","2008-03-13",10.79
"302","2008-03-14",10.64
"303","2008-03-17",10.11
"304","2008-03-18",10.6
"305","2008-03-19",10.66
"306","2008-03-20",11.16
"307","2008-03-24",11.79
"308","2008-03-25",12.65
"309","2008-03-26",12.3
"310","2008-03-27",12.23
"311","2008-03-28",12.35
"312","2008-03-31",12.06
"313","2008-04-01",12.55
"314","2008-04-02",12.8
"315","2008-04-03",12.78
"316","2008-04-04",13.05
"317","2008-04-07",13.46
"318","2008-04-08",13.41
"319","2008-04-09",12.75
"320","2008-04-10",12.94
"321","2008-04-11",12.53
"322","2008-04-14",12.37
"323","2008-04-15",11.92
"324","2008-04-16",12.18
"325","2008-04-17",12.33
"326","2008-04-18",12.99
"327","2008-04-21",12.67
"328","2008-04-22",11.92
"329","2008-04-23",11.31
"330","2008-04-24",12.01
"331","2008-04-25",12.24
"332","2008-04-28",12.67
"333","2008-04-29",12.96
"334","2008-04-30",12.86
"335","2008-05-01",13.17
"336","2008-05-02",13.28
"337","2008-05-05",13.06
"338","2008-05-06",13.66
"339","2008-05-07",13.23
"340","2008-05-08",13.63
"341","2008-05-09",13.38
"342","2008-05-12",13.73
"343","2008-05-13",13.99
"344","2008-05-14",14.09
"345","2008-05-15",14.49
"346","2008-05-16",14.14
"347","2008-05-19",14.04
"348","2008-05-20",14.13
"349","2008-05-21",13.42
"350","2008-05-22",13.44
"351","2008-05-23",12.74
"352","2008-05-27",12.86
"353","2008-05-28",13.16
"354","2008-05-29",13.28
"355","2008-05-30",13.22
"356","2008-06-02",12.7
"357","2008-06-03",12.75
"358","2008-06-04",12.86
"359","2008-06-05",12.85
"360","2008-06-06",12.12
"361","2008-06-09",11.84
"362","2008-06-10",11.93
"363","2008-06-11",11.63
"364","2008-06-12",11.85
"365","2008-06-13",11.88
"366","2008-06-16",11.56
"367","2008-06-17",11.13
"368","2008-06-18",11.06
"369","2008-06-19",11.16
"370","2008-06-20",10.84
"371","2008-06-23",10.87
"372","2008-06-24",10.39
"373","2008-06-25",10.48
"374","2008-06-26",9.88
"375","2008-06-27",9.78
"376","2008-06-30",9.6
"377","2008-07-01",8.47
"378","2008-07-02",7.1
"379","2008-07-03",6.9
"380","2008-07-07",6.46
"381","2008-07-08",7.02
"382","2008-07-09",6.59
"383","2008-07-10",6.26
"384","2008-07-11",5.92
"385","2008-07-14",6.14
"386","2008-07-15",6.02
"387","2008-07-16",6.73
"388","2008-07-17",7.68
"389","2008-07-18",7.47
"390","2008-07-21",7.69
"391","2008-07-22",8.31
"392","2008-07-23",8.85
"393","2008-07-24",8.07
"394","2008-07-25",8.4
"395","2008-07-28",8.27
"396","2008-07-29",8.66
"397","2008-07-30",8.44
"398","2008-07-31",8.53
"399","2008-08-01",8.66
"400","2008-08-04",8.34
"401","2008-08-05",9.06
"402","2008-08-06",8.88
"403","2008-08-07",9.01
"404","2008-08-08",8.94
"405","2008-08-11",9
"406","2008-08-12",8.83
"407","2008-08-13",8.49
"408","2008-08-14",8.93
"409","2008-08-15",8.89
"410","2008-08-18",8.81
"411","2008-08-19",8.26
"412","2008-08-20",8.44
"413","2008-08-21",8.61
"414","2008-08-22",8.92
"415","2008-08-25",9.07
"416","2008-08-26",9.27
"417","2008-08-27",9.19
"418","2008-08-28",9.34
"419","2008-08-29",9.51
"420","2008-09-02",9.51
"421","2008-09-03",9.63
"422","2008-09-04",9.54
"423","2008-09-05",9.52
"424","2008-09-08",10.32
"425","2008-09-09",9.52
"426","2008-09-10",9.72
"427","2008-09-11",9.73
"428","2008-09-12",9.76
"429","2008-09-15",8.89
"430","2008-09-16",9.21
"431","2008-09-17",8.22
"432","2008-09-18",8.64
"433","2008-09-19",9.43
"434","2008-09-22",8.81
"435","2008-09-23",7.93
"436","2008-09-24",7.7
"437","2008-09-25",7.79
"438","2008-09-26",7.92
"439","2008-09-29",7.32
"440","2008-09-30",7.57
"441","2008-10-01",6.98
"442","2008-10-02",6.61
"443","2008-10-03",6.5
"444","2008-10-06",6.82
"445","2008-10-07",6.07
"446","2008-10-08",6.45
"447","2008-10-09",4.99
"448","2008-10-10",5.1
"449","2008-10-13",5.4
"450","2008-10-14",5.36
"451","2008-10-15",4.8
"452","2008-10-16",5
"453","2008-10-17",5.1
"454","2008-10-20",5.22
"455","2008-10-21",5.11
"456","2008-10-22",4.59
"457","2008-10-23",4.23
"458","2008-10-24",4.04
"459","2008-10-27",4.2
"460","2008-10-28",4.8
"461","2008-10-29",5.72
"462","2008-10-30",7.01
"463","2008-10-31",7.19
"464","2008-11-03",7.39
"465","2008-11-04",7.21
"466","2008-11-05",6.66
"467","2008-11-06",5.83
"468","2008-11-07",5.37
"469","2008-11-10",4.96
"470","2008-11-11",4.76
"471","2008-11-12",4.04
"472","2008-11-13",5.04
"473","2008-11-14",4.7
"474","2008-11-17",3.92
"475","2008-11-18",3.8
"476","2008-11-19",2.63
"477","2008-11-20",1.81
"478","2008-11-21",1.55
"479","2008-11-24",2.13
"480","2008-11-25",2.24
"481","2008-11-26",3.17
"482","2008-11-28",3.49
"483","2008-12-01",2.73
"484","2008-12-02",3
"485","2008-12-03",3.09
"486","2008-12-04",2.91
"487","2008-12-05",3.29
"488","2008-12-08",3.6
"489","2008-12-09",3.51
"490","2008-12-10",3.58
"491","2008-12-11",3.43
"492","2008-12-12",3.36
"493","2008-12-15",3.26
"494","2008-12-16",3.37
"495","2008-12-17",3.46
"496","2008-12-18",3.56
"497","2008-12-19",3.91
"498","2008-12-22",3.71
"499","2008-12-23",3.67
"500","2008-12-24",3.71
"501","2008-12-26",3.93
"502","2008-12-29",3.77
"503","2008-12-30",4.39
"504","2008-12-31",5.07
"505","2009-01-02",5.31
"506","2009-01-05",5.39
"507","2009-01-06",6.06
"508","2009-01-07",5.73
"509","2009-01-08",5.97
"510","2009-01-09",6.02
"511","2009-01-12",5.91
"512","2009-01-13",5.85
"513","2009-01-14",5.29
"514","2009-01-15",5.39
"515","2009-01-16",5.27
"516","2009-01-20",4.81
"517","2009-01-21",5.31
"518","2009-01-22",5.08
"519","2009-01-23",5.12
"520","2009-01-26",5.07
"521","2009-01-27",5.23
"522","2009-01-28",5.8
"523","2009-01-29",5.24
"524","2009-01-30",5.06
"525","2009-02-02",4.99
"526","2009-02-03",5.07
"527","2009-02-04",5.02
"528","2009-02-05",4.83
"529","2009-02-06",5.22
"530","2009-02-09",5.67
"531","2009-02-10",5.28
"532","2009-02-11",5.16
"533","2009-02-12",5.29
"534","2009-02-13",5.09
"535","2009-02-17",4.72
"536","2009-02-18",4.52
"537","2009-02-19",4.38
"538","2009-02-20",3.69
"539","2009-02-23",3.5
"540","2009-02-24",3.4
"541","2009-02-25",3.38
"542","2009-02-26",3.24
"543","2009-02-27",3.16
"544","2009-03-02",2.91
"545","2009-03-03",2.93
"546","2009-03-04",3.32
"547","2009-03-05",2.6
"548","2009-03-06",2.24
"549","2009-03-09",2
"550","2009-03-10",2.5
"551","2009-03-11",2.48
"552","2009-03-12",3.02
"553","2009-03-13",2.75
"554","2009-03-16",2.84
"555","2009-03-17",2.64
"556","2009-03-18",2.97
"557","2009-03-19",2.94
"558","2009-03-20",3.38
"559","2009-03-23",3.98
"560","2009-03-24",3.82
"561","2009-03-25",3.86
"562","2009-03-26",4.85
"563","2009-03-27",4.18
"564","2009-03-30",3.56
"565","2009-03-31",3.93
"566","2009-04-01",4.22
"567","2009-04-02",4.54
"568","2009-04-03",4.85
"569","2009-04-06",4.56
"570","2009-04-07",4.35
"571","2009-04-08",4.48
"572","2009-04-09",5.5
"573","2009-04-13",6.01
"574","2009-04-14",6.28
"575","2009-04-15",6.21
"576","2009-04-16",7.11
"577","2009-04-17",7.83
"578","2009-04-20",6.52
"579","2009-04-21",6.74
"580","2009-04-22",7.23
"581","2009-04-23",7.17
"582","2009-04-24",7.56
"583","2009-04-27",6.62
"584","2009-04-28",6.73
"585","2009-04-29",6.67
"586","2009-04-30",6.8
"587","2009-05-01",6.45
"588","2009-05-04",7.53
"589","2009-05-05",8.45
"590","2009-05-06",9
"591","2009-05-07",8.84
"592","2009-05-08",8.81
"593","2009-05-11",8.38
"594","2009-05-12",7.68
"595","2009-05-13",6.86
"596","2009-05-14",7.22
"597","2009-05-15",7.01
"598","2009-05-18",7.7
"599","2009-05-19",8.14
"600","2009-05-20",6.76
"601","2009-05-21",6.32
"602","2009-05-22",6.26
"603","2009-05-26",6.35
"604","2009-05-27",6.35
"605","2009-05-28",6.62
"606","2009-05-29",6.85
"607","2009-06-01",7.08
"608","2009-06-02",6.79
"609","2009-06-03",6.45
"610","2009-06-04",6.52
"611","2009-06-05",6.79
"612","2009-06-08",6.74
"613","2009-06-09",7.16
"614","2009-06-10",7.08
"615","2009-06-11",7.22
"616","2009-06-12",7.26
"617","2009-06-15",6.48
"618","2009-06-16",6.59
"619","2009-06-17",6.76
"620","2009-06-18",7.01
"621","2009-06-19",7.15
"622","2009-06-22",6.57
"623","2009-06-23",6.63
"624","2009-06-24",7.01
"625","2009-06-25",8.13
"626","2009-06-26",8.08
"627","2009-06-29",8.14
"628","2009-06-30",7.99
"629","2009-07-01",8.44
"630","2009-07-02",8.04
"631","2009-07-06",7.98
"632","2009-07-07",7.97
"633","2009-07-08",8
"634","2009-07-09",8.33
"635","2009-07-10",8.5
"636","2009-07-13",8.91
"637","2009-07-14",9
"638","2009-07-15",8.86
"639","2009-07-16",8.95
"640","2009-07-17",8.78
"641","2009-07-20",9.18
"642","2009-07-21",9.18
"643","2009-07-22",9.03
"644","2009-07-23",9.44
"645","2009-07-24",9.57
"646","2009-07-27",9.45
"647","2009-07-28",9.39
"648","2009-07-29",9.34
"649","2009-07-30",9.39
"650","2009-07-31",9.44
"651","2009-08-03",10.03
"652","2009-08-04",10.46
"653","2009-08-05",10.43
"654","2009-08-06",10.4
"655","2009-08-07",10.93
"656","2009-08-10",11.35
"657","2009-08-11",10.8
"658","2009-08-12",10.88
"659","2009-08-13",11.02
"660","2009-08-14",11.02
"661","2009-08-17",10.1
"662","2009-08-18",10.26
"663","2009-08-19",10.08
"664","2009-08-20",10.74
"665","2009-08-21",10.81
"666","2009-08-24",10.46
"667","2009-08-25",10.86
"668","2009-08-26",10.58
"669","2009-08-27",10.35
"670","2009-08-28",10.14
"671","2009-08-31",9.92
"672","2009-09-01",9.29
"673","2009-09-02",9.18
"674","2009-09-03",9.26
"675","2009-09-04",9.61
"676","2009-09-08",9.52
"677","2009-09-09",10.44
"678","2009-09-10",10.99
"679","2009-09-11",10.72
"680","2009-09-14",10.85
"681","2009-09-15",11.06
"682","2009-09-16",11.3
"683","2009-09-17",11.18
"684","2009-09-18",11.4
"685","2009-09-21",11.38
"686","2009-09-22",11.7
"687","2009-09-23",11.49
"688","2009-09-24",10.68
"689","2009-09-25",10.69
"690","2009-09-28",10.79
"691","2009-09-29",10.49
"692","2009-09-30",10.83
"693","2009-10-01",10.12
"694","2009-10-02",9.86
"695","2009-10-05",10.26
"696","2009-10-06",10.2
"697","2009-10-07",10.09
"698","2009-10-08",10.16
"699","2009-10-09",10.74
"700","2009-10-12",10.93
"701","2009-10-13",11.04
"702","2009-10-14",11.28
"703","2009-10-15",11.03
"704","2009-10-16",10.7
"705","2009-10-19",10.64
"706","2009-10-20",10.56
"707","2009-10-21",10.26
"708","2009-10-22",10.27
"709","2009-10-23",10.03
"710","2009-10-26",9.62
"711","2009-10-27",10.15
"712","2009-10-28",9.12
"713","2009-10-29",9.54
"714","2009-10-30",9.31
"715","2009-11-02",9.15
"716","2009-11-03",9.11
"717","2009-11-04",8.89
"718","2009-11-05",9.29
"719","2009-11-06",9.51
"720","2009-11-09",9.85
"721","2009-11-10",9.76
"722","2009-11-11",10.19
"723","2009-11-12",9.7
"724","2009-11-13",9.79
"725","2009-11-16",10.11
"726","2009-11-17",10.13
"727","2009-11-18",10.32
"728","2009-11-19",9.89
"729","2009-11-20",9.78
"730","2009-11-23",9.71
"731","2009-11-24",9.98
"732","2009-11-25",10
"733","2009-11-27",9.63
"734","2009-11-30",9.8
"735","2009-12-01",10.23
"736","2009-12-02",10.5
"737","2009-12-03",10.39
"738","2009-12-04",10.91
"739","2009-12-07",10.96
"740","2009-12-08",10.89
"741","2009-12-09",10.78
"742","2009-12-10",10.91
"743","2009-12-11",10.74
"744","2009-12-14",10.86
"745","2009-12-15",10.74
"746","2009-12-16",11.1
"747","2009-12-17",10.95
"748","2009-12-18",11.2
"749","2009-12-21",11.48
"750","2009-12-22",12.07
"751","2009-12-23",12.31
"752","2009-12-24",12.38
"753","2009-12-28",12.33
"754","2009-12-29",12.27
"755","2009-12-30",12.03
"756","2009-12-31",11.92
"757","2010-01-04",11.88
"758","2010-01-05",11.77
"759","2010-01-06",11.62
"760","2010-01-07",11.65
"761","2010-01-08",12.18
"762","2010-01-11",12.11
"763","2010-01-12",11.74
"764","2010-01-13",11.71
"765","2010-01-14",12.14
"766","2010-01-15",12.07
"767","2010-01-19",11.97
"768","2010-01-20",11.71
"769","2010-01-21",11.49
"770","2010-01-22",11.03
"771","2010-01-25",10.87
"772","2010-01-26",10.74
"773","2010-01-27",11.01
"774","2010-01-28",10.59
"775","2010-01-29",10.36
"776","2010-02-01",10.74
"777","2010-02-02",10.65
"778","2010-02-03",10.57
"779","2010-02-04",10.13
"780","2010-02-05",10.02
"781","2010-02-08",9.85
"782","2010-02-09",10.27
"783","2010-02-10",10.36
"784","2010-02-11",10.61
"785","2010-02-12",10.4
"786","2010-02-16",10.72
"787","2010-02-17",11.03
"788","2010-02-18",11.11
"789","2010-02-19",10.96
"790","2010-02-22",10.93
"791","2010-02-23",10.52
"792","2010-02-24",9.69
"793","2010-02-25",9.12
"794","2010-02-26",9.4
"795","2010-03-01",9.5
"796","2010-03-02",9.4
"797","2010-03-03",9.23
"798","2010-03-04",9.7
"799","2010-03-05",9.98
"800","2010-03-08",9.91
"801","2010-03-09",9.9
"802","2010-03-10",9.95
"803","2010-03-11",9.99
"804","2010-03-12",9.99
"805","2010-03-15",10.01
"806","2010-03-16",10.26
"807","2010-03-17",9.94
"808","2010-03-18",9.7
"809","2010-03-19",9.4
"810","2010-03-22",9.55
"811","2010-03-23",9.78
"812","2010-03-24",9.79
"813","2010-03-25",9.87
"814","2010-03-26",10.01
"815","2010-03-29",9.91
"816","2010-03-30",10
"817","2010-03-31",9.99
"818","2010-04-01",10.41
"819","2010-04-05",10.78
"820","2010-04-06",11.84
"821","2010-04-07",11.64
"822","2010-04-08",12.01
"823","2010-04-09",11.95
"824","2010-04-12",11.81
"825","2010-04-13",11.96
"826","2010-04-14",12.29
"827","2010-04-15",12.17
"828","2010-04-16",11.82
"829","2010-04-19",11.7
"830","2010-04-20",11.92
"831","2010-04-21",11.91
"832","2010-04-22",12.73
"833","2010-04-23",12.88
"834","2010-04-26",14.69
"835","2010-04-27",14.16
"836","2010-04-28",14.22
"837","2010-04-29",14.75
"838","2010-04-30",14.46
"839","2010-05-03",13.6
"840","2010-05-04",13.35
"841","2010-05-05",13.08
"842","2010-05-06",12.38
"843","2010-05-07",12.01
"844","2010-05-10",12.92
"845","2010-05-11",13.12
"846","2010-05-12",13
"847","2010-05-13",12.93
"848","2010-05-14",12.24
"849","2010-05-17",11.87
"850","2010-05-18",11.5
"851","2010-05-19",11.2
"852","2010-05-20",10.23
"853","2010-05-21",10.45
"854","2010-05-24",10.15
"855","2010-05-25",10.29
"856","2010-05-26",10.79
"857","2010-05-27",11.33
"858","2010-05-28",11.36
"859","2010-06-01",10.78
"860","2010-06-02",10.69
"861","2010-06-03",11.09
"862","2010-06-04",10.22
"863","2010-06-07",9.76
"864","2010-06-08",9.54
"865","2010-06-09",9.86
"866","2010-06-10",10.39
"867","2010-06-11",10.27
"868","2010-06-14",10.55
"869","2010-06-15",10.88
"870","2010-06-16",10.65
"871","2010-06-17",10.48
"872","2010-06-18",10.27
"873","2010-06-21",10.34
"874","2010-06-22",9.91
"875","2010-06-23",10.08
"876","2010-06-24",9.9
"877","2010-06-25",9.98
"878","2010-06-28",9.85
"879","2010-06-29",9.41
"880","2010-06-30",9.46
"881","2010-07-01",9.31
"882","2010-07-02",9.07
"883","2010-07-06",8.73
"884","2010-07-07",9.61
"885","2010-07-08",9.91
"886","2010-07-09",10.24
"887","2010-07-12",10.04
"888","2010-07-13",10.37
"889","2010-07-14",10.26
"890","2010-07-15",10.6
"891","2010-07-16",10.03
"892","2010-07-19",10.15
"893","2010-07-20",10.02
"894","2010-07-21",10.24
"895","2010-07-22",10.92
"896","2010-07-23",11.12
"897","2010-07-26",11.34
"898","2010-07-27",11.06
"899","2010-07-28",11
"900","2010-07-29",11.23
"901","2010-07-30",11.74
"902","2010-08-02",11.95
"903","2010-08-03",11.57
"904","2010-08-04",10.96
"905","2010-08-05",10.46
"906","2010-08-06",10.27
"907","2010-08-09",10.35
"908","2010-08-10",10.07
"909","2010-08-11",9.79
"910","2010-08-12",9.65
"911","2010-08-13",9.43
"912","2010-08-16",9.28
"913","2010-08-17",9.46
"914","2010-08-18",9.69
"915","2010-08-19",9.21
"916","2010-08-20",9.2
"917","2010-08-23",9.08
"918","2010-08-24",8.82
"919","2010-08-25",8.86
"920","2010-08-26",8.67
"921","2010-08-27",8.84
"922","2010-08-30",8.58
"923","2010-08-31",8.51
"924","2010-09-01",9.09
"925","2010-09-02",9.47
"926","2010-09-03",9.72
"927","2010-09-07",9.5
"928","2010-09-08",9.76
"929","2010-09-09",9.81
"930","2010-09-10",10.05
"931","2010-09-13",10.84
"932","2010-09-14",10.76
"933","2010-09-15",10.71
"934","2010-09-16",10.94
"935","2010-09-17",10.99
"936","2010-09-20",11.16
"937","2010-09-21",11.16
"938","2010-09-22",10.87
"939","2010-09-23",10.45
"940","2010-09-24",11.16
"941","2010-09-27",11.28
"942","2010-09-28",11.44
"943","2010-09-29",11.61
"944","2010-09-30",10.59
"945","2010-10-01",10.01
"946","2010-10-04",9.94
"947","2010-10-05",10.14
"948","2010-10-06",9.97
"949","2010-10-07",9.72
"950","2010-10-08",10.09
"951","2010-10-11",10.06
"952","2010-10-12",10.39
"953","2010-10-13",10.53
"954","2010-10-14",10.12
"955","2010-10-15",10
"956","2010-10-18",10.3
"957","2010-10-19",10.02
"958","2010-10-20",10.43
"959","2010-10-21",10.46
"960","2010-10-22",10.66
"961","2010-10-25",11.14
"962","2010-10-26",11.39
"963","2010-10-27",11.4
"964","2010-10-28",11.37
"965","2010-10-29",11.32
"966","2010-11-01",11.27
"967","2010-11-02",11.35
"968","2010-11-03",11.31
"969","2010-11-04",11.99
"970","2010-11-05",12.29
"971","2010-11-08",12.24
"972","2010-11-09",12.16
"973","2010-11-10",12.51
"974","2010-11-11",12.5
"975","2010-11-12",12.02
"976","2010-11-15",11.83
"977","2010-11-16",11.74
"978","2010-11-17",11.79
"979","2010-11-18",12.04
"980","2010-11-19",12.3
"981","2010-11-22",12.1
"982","2010-11-23",11.94
"983","2010-11-24",12.32
"984","2010-11-26",12.23
"985","2010-11-29",12.26
"986","2010-11-30",12.26
"987","2010-12-01",12.64
"988","2010-12-02",12.96
"989","2010-12-03",13.21
"990","2010-12-06",13.34
"991","2010-12-07",13.31
"992","2010-12-08",13.61
