"","date","CAJ"
"69","2007-04-12",55
"70","2007-04-13",54.790001
"71","2007-04-16",56.02
"72","2007-04-17",55.700001
"73","2007-04-18",55.959999
"74","2007-04-19",55.240002
"75","2007-04-20",55.790001
"76","2007-04-23",55.34
"77","2007-04-24",56.349998
"78","2007-04-25",58.200001
"79","2007-04-26",57.110001
"80","2007-04-27",56.5
"81","2007-04-30",56.200001
"82","2007-05-01",56.82
"83","2007-05-02",57.189999
"84","2007-05-03",57.18
"85","2007-05-04",57.400002
"86","2007-05-07",58.939999
"87","2007-05-08",58.549999
"88","2007-05-09",59.900002
"89","2007-05-10",57.830002
"90","2007-05-11",58.060001
"91","2007-05-14",57.810001
"92","2007-05-15",57.09
"93","2007-05-16",58.240002
"94","2007-05-17",57.939999
"95","2007-05-18",58.299999
"96","2007-05-21",58.32
"97","2007-05-22",58.560001
"98","2007-05-23",58.290001
"99","2007-05-24",58.189999
"100","2007-05-25",57.560001
"101","2007-05-29",57.970001
"102","2007-05-30",58.330002
"103","2007-05-31",58.860001
"104","2007-06-01",59.189999
"105","2007-06-04",59.119999
"106","2007-06-05",58.860001
"107","2007-06-06",58.23
"108","2007-06-07",57.52
"109","2007-06-08",58.860001
"110","2007-06-11",58.950001
"111","2007-06-12",58.23
"112","2007-06-13",59.349998
"113","2007-06-14",58.93
"114","2007-06-15",58.68
"115","2007-06-18",59.560001
"116","2007-06-19",59.759998
"117","2007-06-20",58.98
"118","2007-06-21",59.630001
"119","2007-06-22",58.580002
"120","2007-06-25",59.209999
"121","2007-06-26",59.549999
"122","2007-06-27",59.009998
"123","2007-06-28",58.43
"124","2007-06-29",58.639999
"125","2007-07-02",59.200001
"126","2007-07-03",59.34
"127","2007-07-05",59.32
"128","2007-07-06",58.459999
"129","2007-07-09",58.130001
"130","2007-07-10",57.700001
"131","2007-07-11",57.299999
"132","2007-07-12",58.439999
"133","2007-07-13",58.849998
"134","2007-07-16",58.68
"135","2007-07-17",58.349998
"136","2007-07-18",57.450001
"137","2007-07-19",58.279999
"138","2007-07-20",58.48
"139","2007-07-23",58.709999
"140","2007-07-24",58.880001
"141","2007-07-25",58.200001
"142","2007-07-26",55.220001
"143","2007-07-27",54.09
"144","2007-07-30",53.720001
"145","2007-07-31",53.080002
"146","2007-08-01",54.099998
"147","2007-08-02",55.240002
"148","2007-08-03",53.669998
"149","2007-08-06",53.799999
"150","2007-08-07",53.720001
"151","2007-08-08",54.599998
"152","2007-08-09",53.220001
"153","2007-08-10",52.549999
"154","2007-08-13",51.970001
"155","2007-08-14",51.700001
"156","2007-08-15",51
"157","2007-08-16",50.580002
"158","2007-08-17",49.689999
"159","2007-08-20",51
"160","2007-08-21",51.459999
"161","2007-08-22",52.380001
"162","2007-08-23",54.259998
"163","2007-08-24",56.52
"164","2007-08-27",56.02
"165","2007-08-28",55.5
"166","2007-08-29",56.419998
"167","2007-08-30",55.549999
"168","2007-08-31",57.119999
"169","2007-09-04",57.610001
"170","2007-09-05",55.349998
"171","2007-09-06",55.669998
"172","2007-09-07",54.139999
"173","2007-09-10",53.130001
"174","2007-09-11",53.080002
"175","2007-09-12",53.310001
"176","2007-09-13",51.380001
"177","2007-09-14",52.139999
"178","2007-09-17",51.759998
"179","2007-09-18",54.189999
"180","2007-09-19",54.509998
"181","2007-09-20",54.189999
"182","2007-09-21",53.310001
"183","2007-09-24",53.639999
"184","2007-09-25",52.900002
"185","2007-09-26",53.099998
"186","2007-09-27",52.98
"187","2007-09-28",54.290001
"188","2007-10-01",54.650002
"189","2007-10-02",55.279999
"190","2007-10-03",54.459999
"191","2007-10-04",55.419998
"192","2007-10-05",55.259998
"193","2007-10-08",55.25
"194","2007-10-09",55.110001
"195","2007-10-10",53.639999
"196","2007-10-11",53.32
"197","2007-10-12",52.939999
"198","2007-10-15",52.16
"199","2007-10-16",50.869999
"200","2007-10-17",51.709999
"201","2007-10-18",52.360001
"202","2007-10-19",50.419998
"203","2007-10-22",51.689999
"204","2007-10-23",51.900002
"205","2007-10-24",50.27
"206","2007-10-25",50.790001
"207","2007-10-26",50.41
"208","2007-10-29",51.299999
"209","2007-10-30",50.400002
"210","2007-10-31",50.57
"211","2007-11-01",50.650002
"212","2007-11-02",50.580002
"213","2007-11-05",50.369999
"214","2007-11-06",51.310001
"215","2007-11-07",49.880001
"216","2007-11-08",50.189999
"217","2007-11-09",49.240002
"218","2007-11-12",48.900002
"219","2007-11-13",50.060001
"220","2007-11-14",50.450001
"221","2007-11-15",50.099998
"222","2007-11-16",49.900002
"223","2007-11-19",49.080002
"224","2007-11-20",49.57
"225","2007-11-21",48.990002
"226","2007-11-23",50.759998
"227","2007-11-26",50.610001
"228","2007-11-27",51.490002
"229","2007-11-28",53.459999
"230","2007-11-29",53.450001
"231","2007-11-30",52.619999
"232","2007-12-03",52.110001
"233","2007-12-04",52.099998
"234","2007-12-05",53.25
"235","2007-12-06",53.09
"236","2007-12-07",52.869999
"237","2007-12-10",53.150002
"238","2007-12-11",50.82
"239","2007-12-12",50.52
"240","2007-12-13",49.849998
"241","2007-12-14",48.32
"242","2007-12-17",48.34
"243","2007-12-18",47.810001
"244","2007-12-19",47.689999
"245","2007-12-20",47.560001
"246","2007-12-21",46.990002
"247","2007-12-24",46.970001
"248","2007-12-26",46.919998
"249","2007-12-27",46.43
"250","2007-12-28",46.240002
"251","2007-12-31",45.830002
"252","2008-01-02",45.720001
"253","2008-01-03",46.02
"254","2008-01-04",44.349998
"255","2008-01-07",45.529999
"256","2008-01-08",44.540001
"257","2008-01-09",45.450001
"258","2008-01-10",44.799999
"259","2008-01-11",43.82
"260","2008-01-14",44.139999
"261","2008-01-15",42.619999
"262","2008-01-16",42.130001
"263","2008-01-17",41.369999
"264","2008-01-18",41.32
"265","2008-01-22",41.189999
"266","2008-01-23",41.599998
"267","2008-01-24",43.299999
"268","2008-01-25",44.48
"269","2008-01-28",44.380001
"270","2008-01-29",44.970001
"271","2008-01-30",42.189999
"272","2008-01-31",42.610001
"273","2008-02-01",43.869999
"274","2008-02-04",42.900002
"275","2008-02-05",41.009998
"276","2008-02-06",40.630001
"277","2008-02-07",41.419998
"278","2008-02-08",40.18
"279","2008-02-11",40.419998
"280","2008-02-12",41.299999
"281","2008-02-13",42.57
"282","2008-02-14",43.169998
"283","2008-02-15",43.360001
"284","2008-02-19",45.32
"285","2008-02-20",45.07
"286","2008-02-21",45.459999
"287","2008-02-22",45.18
"288","2008-02-25",46.490002
"289","2008-02-26",46.529999
"290","2008-02-27",46.599998
"291","2008-02-28",45.630001
"292","2008-02-29",44.860001
"293","2008-03-03",44.740002
"294","2008-03-04",44.080002
"295","2008-03-05",44.049999
"296","2008-03-06",43.549999
"297","2008-03-07",43.509998
"298","2008-03-10",44.009998
"299","2008-03-11",45.150002
"300","2008-03-12",45.259998
"301","2008-03-13",44.619999
"302","2008-03-14",43.470001
"303","2008-03-17",43.18
"304","2008-03-18",45.240002
"305","2008-03-19",44.439999
"306","2008-03-20",45.619999
"307","2008-03-24",46.529999
"308","2008-03-25",47.669998
"309","2008-03-26",45.880001
"310","2008-03-27",46.310001
"311","2008-03-28",46.470001
"312","2008-03-31",46.369999
"313","2008-04-01",48.41
"314","2008-04-02",48.400002
"315","2008-04-03",48.439999
"316","2008-04-04",47.970001
"317","2008-04-07",48.470001
"318","2008-04-08",47.419998
"319","2008-04-09",46.560001
"320","2008-04-10",46.799999
"321","2008-04-11",46.59
"322","2008-04-14",45.84
"323","2008-04-15",45.310001
"324","2008-04-16",47.619999
"325","2008-04-17",48.259998
"326","2008-04-18",50.279999
"327","2008-04-21",51.279999
"328","2008-04-22",49.790001
"329","2008-04-23",49.869999
"330","2008-04-24",47.869999
"331","2008-04-25",52.049999
"332","2008-04-28",50.84
"333","2008-04-29",50.560001
"334","2008-04-30",49.970001
"335","2008-05-01",51.200001
"336","2008-05-02",52.310001
"337","2008-05-05",51.93
"338","2008-05-06",52.029999
"339","2008-05-07",51.139999
"340","2008-05-08",51.75
"341","2008-05-09",50.84
"342","2008-05-12",50.950001
"343","2008-05-13",52.48
"344","2008-05-14",52.889999
"345","2008-05-15",53.880001
"346","2008-05-16",53.540001
"347","2008-05-19",53.810001
"348","2008-05-20",53.560001
"349","2008-05-21",51.939999
"350","2008-05-22",52.450001
"351","2008-05-23",52.029999
"352","2008-05-27",51.869999
"353","2008-05-28",51.639999
"354","2008-05-29",53.220001
"355","2008-05-30",54.110001
"356","2008-06-02",54.169998
"357","2008-06-03",53.77
"358","2008-06-04",53.57
"359","2008-06-05",54
"360","2008-06-06",52
"361","2008-06-09",51.27
"362","2008-06-10",50.189999
"363","2008-06-11",50.169998
"364","2008-06-12",50.099998
"365","2008-06-13",50.810001
"366","2008-06-16",51.540001
"367","2008-06-17",51.16
"368","2008-06-18",50.43
"369","2008-06-19",50.650002
"370","2008-06-20",49.830002
"371","2008-06-23",50.77
"372","2008-06-24",50.400002
"373","2008-06-25",51.299999
"374","2008-06-26",49.98
"375","2008-06-27",50.540001
"376","2008-06-30",51.209999
"377","2008-07-01",50.049999
"378","2008-07-02",48.68
"379","2008-07-03",49.25
"380","2008-07-07",49.349998
"381","2008-07-08",49.720001
"382","2008-07-09",48.799999
"383","2008-07-10",48.150002
"384","2008-07-11",46.869999
"385","2008-07-14",46.349998
"386","2008-07-15",45.82
"387","2008-07-16",47.650002
"388","2008-07-17",47.959999
"389","2008-07-18",47.389999
"390","2008-07-21",47.32
"391","2008-07-22",48.759998
"392","2008-07-23",48.700001
"393","2008-07-24",48.830002
"394","2008-07-25",47.84
"395","2008-07-28",46.41
"396","2008-07-29",46.470001
"397","2008-07-30",46.200001
"398","2008-07-31",45.630001
"399","2008-08-01",45.470001
"400","2008-08-04",44.419998
"401","2008-08-05",45.75
"402","2008-08-06",46.799999
"403","2008-08-07",46.060001
"404","2008-08-08",47.139999
"405","2008-08-11",48.400002
"406","2008-08-12",48.380001
"407","2008-08-13",47.470001
"408","2008-08-14",47.139999
"409","2008-08-15",47.619999
"410","2008-08-18",47.82
"411","2008-08-19",46.099998
"412","2008-08-20",45.959999
"413","2008-08-21",46.02
"414","2008-08-22",46.139999
"415","2008-08-25",45.889999
"416","2008-08-26",46.369999
"417","2008-08-27",44.650002
"418","2008-08-28",44.240002
"419","2008-08-29",44.740002
"420","2008-09-02",43.43
"421","2008-09-03",44.099998
"422","2008-09-04",43.139999
"423","2008-09-05",43.080002
"424","2008-09-08",43.330002
"425","2008-09-09",42.119999
"426","2008-09-10",41.349998
"427","2008-09-11",40.759998
"428","2008-09-12",40.049999
"429","2008-09-15",38.470001
"430","2008-09-16",37.02
"431","2008-09-17",36.209999
"432","2008-09-18",38.23
"433","2008-09-19",41.02
"434","2008-09-22",39.529999
"435","2008-09-23",39
"436","2008-09-24",39.32
"437","2008-09-25",40.110001
"438","2008-09-26",39.610001
"439","2008-09-29",36.810001
"440","2008-09-30",37.75
"441","2008-10-01",38.009998
"442","2008-10-02",37.240002
"443","2008-10-03",35.68
"444","2008-10-06",34.360001
"445","2008-10-07",32.799999
"446","2008-10-08",31.68
"447","2008-10-09",30.9
"448","2008-10-10",30.5
"449","2008-10-13",33.990002
"450","2008-10-14",34.669998
"451","2008-10-15",30.18
"452","2008-10-16",31.040001
"453","2008-10-17",31.139999
"454","2008-10-20",33
"455","2008-10-21",32.900002
"456","2008-10-22",31.200001
"457","2008-10-23",30.639999
"458","2008-10-24",27.42
"459","2008-10-27",24.040001
"460","2008-10-28",28.43
"461","2008-10-29",28.26
"462","2008-10-30",30.459999
"463","2008-10-31",34.27
"464","2008-11-03",34.77
"465","2008-11-04",36.799999
"466","2008-11-05",36.970001
"467","2008-11-06",32.18
"468","2008-11-07",33.869999
"469","2008-11-10",34.299999
"470","2008-11-11",31.01
"471","2008-11-12",29.66
"472","2008-11-13",31.370001
"473","2008-11-14",29.65
"474","2008-11-17",29.700001
"475","2008-11-18",29.18
"476","2008-11-19",27.450001
"477","2008-11-20",26.23
"478","2008-11-21",28.389999
"479","2008-11-24",30.18
"480","2008-11-25",30.15
"481","2008-11-26",30.58
"482","2008-11-28",29.76
"483","2008-12-01",27.68
"484","2008-12-02",29.27
"485","2008-12-03",29.110001
"486","2008-12-04",27.360001
"487","2008-12-05",28.059999
"488","2008-12-08",29.48
"489","2008-12-09",28.879999
"490","2008-12-10",29.82
"491","2008-12-11",28.9
"492","2008-12-12",29.5
"493","2008-12-15",29.6
"494","2008-12-16",31.309999
"495","2008-12-17",31.299999
"496","2008-12-18",29.83
"497","2008-12-19",30
"498","2008-12-22",30.41
"499","2008-12-23",29.91
"500","2008-12-24",30
"501","2008-12-26",29.879999
"502","2008-12-29",29.700001
"503","2008-12-30",31.049999
"504","2008-12-31",31.4
"505","2009-01-02",31.709999
"506","2009-01-05",30.98
"507","2009-01-06",32.619999
"508","2009-01-07",34.650002
"509","2009-01-08",34.849998
"510","2009-01-09",33.790001
"511","2009-01-12",33.580002
"512","2009-01-13",32.240002
"513","2009-01-14",31.1
"514","2009-01-15",31.15
"515","2009-01-16",31.040001
"516","2009-01-20",29.58
"517","2009-01-21",30.870001
"518","2009-01-22",29.25
"519","2009-01-23",28.67
"520","2009-01-26",27.99
"521","2009-01-27",28.84
"522","2009-01-28",29.200001
"523","2009-01-29",28.35
"524","2009-01-30",26.959999
"525","2009-02-02",26.25
"526","2009-02-03",27.459999
"527","2009-02-04",27.82
"528","2009-02-05",27.6
"529","2009-02-06",28.719999
"530","2009-02-09",28.73
"531","2009-02-10",27.690001
"532","2009-02-11",27.700001
"533","2009-02-12",26.780001
"534","2009-02-13",26.52
"535","2009-02-17",24.809999
"536","2009-02-18",24.969999
"537","2009-02-19",24.41
"538","2009-02-20",24.110001
"539","2009-02-23",24.07
"540","2009-02-24",25.15
"541","2009-02-25",25.48
"542","2009-02-26",24.58
"543","2009-02-27",25.110001
"544","2009-03-02",23.879999
"545","2009-03-03",23.23
"546","2009-03-04",23.879999
"547","2009-03-05",21.950001
"548","2009-03-06",22.049999
"549","2009-03-09",21.52
"550","2009-03-10",22.610001
"551","2009-03-11",23.49
"552","2009-03-12",24.290001
"553","2009-03-13",25.68
"554","2009-03-16",26.66
"555","2009-03-17",27.620001
"556","2009-03-18",27.51
"557","2009-03-19",28.059999
"558","2009-03-20",27.040001
"559","2009-03-23",29.51
"560","2009-03-24",28.969999
"561","2009-03-25",29.51
"562","2009-03-26",30.66
"563","2009-03-27",30.25
"564","2009-03-30",29.110001
"565","2009-03-31",29.030001
"566","2009-04-01",29.950001
"567","2009-04-02",30.950001
"568","2009-04-03",30.879999
"569","2009-04-06",30.690001
"570","2009-04-07",30.309999
"571","2009-04-08",29.809999
"572","2009-04-09",31.540001
"573","2009-04-13",31.940001
"574","2009-04-14",30.950001
"575","2009-04-15",30.99
"576","2009-04-16",30.870001
"577","2009-04-17",30.93
"578","2009-04-20",30.200001
"579","2009-04-21",30.32
"580","2009-04-22",30.190001
"581","2009-04-23",30.74
"582","2009-04-24",30.65
"583","2009-04-27",29.940001
"584","2009-04-28",29.309999
"585","2009-04-29",29.629999
"586","2009-04-30",30.209999
"587","2009-05-01",32.040001
"588","2009-05-04",32.830002
"589","2009-05-05",32.869999
"590","2009-05-06",33.52
"591","2009-05-07",33.59
"592","2009-05-08",34.84
"593","2009-05-11",33.799999
"594","2009-05-12",34.830002
"595","2009-05-13",33.400002
"596","2009-05-14",33.16
"597","2009-05-15",34.139999
"598","2009-05-18",34.119999
"599","2009-05-19",34.310001
"600","2009-05-20",34.66
"601","2009-05-21",33.599998
"602","2009-05-22",33.529999
"603","2009-05-26",34.080002
"604","2009-05-27",32.860001
"605","2009-05-28",33.150002
"606","2009-05-29",33.169998
"607","2009-06-01",33.150002
"608","2009-06-02",33.349998
"609","2009-06-03",32.380001
"610","2009-06-04",32.59
"611","2009-06-05",33.509998
"612","2009-06-08",33.970001
"613","2009-06-09",34.470001
"614","2009-06-10",34.18
"615","2009-06-11",34.610001
"616","2009-06-12",34.52
"617","2009-06-15",33.209999
"618","2009-06-16",33.060001
"619","2009-06-17",32.990002
"620","2009-06-18",32.360001
"621","2009-06-19",33.610001
"622","2009-06-22",32.580002
"623","2009-06-23",32.720001
"624","2009-06-24",33.689999
"625","2009-06-25",34.389999
"626","2009-06-26",33.900002
"627","2009-06-29",33.43
"628","2009-06-30",32.529999
"629","2009-07-01",32.549999
"630","2009-07-02",31.280001
"631","2009-07-06",32.310001
"632","2009-07-07",31.549999
"633","2009-07-08",31.700001
"634","2009-07-09",31.73
"635","2009-07-10",31.639999
"636","2009-07-13",32.200001
"637","2009-07-14",32.560001
"638","2009-07-15",33.040001
"639","2009-07-16",33.41
"640","2009-07-17",33.130001
"641","2009-07-20",33.630001
"642","2009-07-21",33.919998
"643","2009-07-22",33.639999
"644","2009-07-23",34.040001
"645","2009-07-24",35.139999
"646","2009-07-27",35.529999
"647","2009-07-28",36.049999
"648","2009-07-29",35.900002
"649","2009-07-30",36.330002
"650","2009-07-31",37.02
"651","2009-08-03",36.799999
"652","2009-08-04",36.310001
"653","2009-08-05",35.830002
"654","2009-08-06",35.57
"655","2009-08-07",35.630001
"656","2009-08-10",35.720001
"657","2009-08-11",35.549999
"658","2009-08-12",35.82
"659","2009-08-13",35.91
"660","2009-08-14",35.529999
"661","2009-08-17",34.27
"662","2009-08-18",35.939999
"663","2009-08-19",36.27
"664","2009-08-20",37.599998
"665","2009-08-21",37.98
"666","2009-08-24",39.119999
"667","2009-08-25",39.349998
"668","2009-08-26",39.060001
"669","2009-08-27",38.990002
"670","2009-08-28",39.470001
"671","2009-08-31",38.209999
"672","2009-09-01",37.830002
"673","2009-09-02",37.619999
"674","2009-09-03",37.580002
"675","2009-09-04",38.119999
"676","2009-09-08",38.669998
"677","2009-09-09",38.41
"678","2009-09-10",39.169998
"679","2009-09-11",39.049999
"680","2009-09-14",38.580002
"681","2009-09-15",39.529999
"682","2009-09-16",41.080002
"683","2009-09-17",40.150002
"684","2009-09-18",40.490002
"685","2009-09-21",40.080002
"686","2009-09-22",40.490002
"687","2009-09-23",40.139999
"688","2009-09-24",40.5
"689","2009-09-25",40.110001
"690","2009-09-28",40.529999
"691","2009-09-29",40.040001
"692","2009-09-30",39.990002
"693","2009-10-01",38.5
"694","2009-10-02",37.939999
"695","2009-10-05",38.09
"696","2009-10-06",37.98
"697","2009-10-07",37.689999
"698","2009-10-08",38.369999
"699","2009-10-09",38.490002
"700","2009-10-12",38.790001
"701","2009-10-13",38.75
"702","2009-10-14",39.080002
"703","2009-10-15",39.150002
"704","2009-10-16",38.709999
"705","2009-10-19",39.23
"706","2009-10-20",39.52
"707","2009-10-21",39.240002
"708","2009-10-22",40.029999
"709","2009-10-23",39.080002
"710","2009-10-26",38.959999
"711","2009-10-27",38.119999
"712","2009-10-28",37.25
"713","2009-10-29",38.580002
"714","2009-10-30",37.66
"715","2009-11-02",37.779999
"716","2009-11-03",37.740002
"717","2009-11-04",37.529999
"718","2009-11-05",37.490002
"719","2009-11-06",37.82
"720","2009-11-09",38.27
"721","2009-11-10",38.099998
"722","2009-11-11",38.299999
"723","2009-11-12",37.560001
"724","2009-11-13",37.990002
"725","2009-11-16",38.330002
"726","2009-11-17",38.91
"727","2009-11-18",38.630001
"728","2009-11-19",37.110001
"729","2009-11-20",38.029999
"730","2009-11-23",38.369999
"731","2009-11-24",37.639999
"732","2009-11-25",38.330002
"733","2009-11-27",37.279999
"734","2009-11-30",38.220001
"735","2009-12-01",39.259998
"736","2009-12-02",38.630001
"737","2009-12-03",39.669998
"738","2009-12-04",41.040001
"739","2009-12-07",41.330002
"740","2009-12-08",41.279999
"741","2009-12-09",41.290001
"742","2009-12-10",42.200001
"743","2009-12-11",42.18
"744","2009-12-14",42.330002
"745","2009-12-15",41.91
"746","2009-12-16",41.849998
"747","2009-12-17",41.25
"748","2009-12-18",41.349998
"749","2009-12-21",41.110001
"750","2009-12-22",41.68
"751","2009-12-23",41.93
"752","2009-12-24",43.84
"753","2009-12-28",43.119999
"754","2009-12-29",42.689999
"755","2009-12-30",42.619999
"756","2009-12-31",42.32
"757","2010-01-04",43.23
"758","2010-01-05",43.57
"759","2010-01-06",43.52
"760","2010-01-07",42.310001
"761","2010-01-08",41.990002
"762","2010-01-11",42.119999
"763","2010-01-12",42.68
"764","2010-01-13",42.200001
"765","2010-01-14",42.290001
"766","2010-01-15",41.869999
"767","2010-01-19",42.27
"768","2010-01-20",40.5
"769","2010-01-21",41.049999
"770","2010-01-22",41.080002
"771","2010-01-25",41.720001
"772","2010-01-26",41.419998
"773","2010-01-27",40.889999
"774","2010-01-28",40.299999
"775","2010-01-29",39.110001
"776","2010-02-01",39.349998
"777","2010-02-02",40.419998
"778","2010-02-03",40.549999
"779","2010-02-04",39.900002
"780","2010-02-05",39.5
"781","2010-02-08",38.869999
"782","2010-02-09",39.709999
"783","2010-02-10",39.599998
"784","2010-02-11",39.880001
"785","2010-02-12",39.540001
"786","2010-02-16",40.029999
"787","2010-02-17",41.07
"788","2010-02-18",41.310001
"789","2010-02-19",41.09
"790","2010-02-22",42.189999
"791","2010-02-23",41.610001
"792","2010-02-24",41.41
"793","2010-02-25",41.580002
"794","2010-02-26",41.48
"795","2010-03-01",42.18
"796","2010-03-02",42.509998
"797","2010-03-03",42.779999
"798","2010-03-04",42.57
"799","2010-03-05",44.060001
"800","2010-03-08",44.139999
"801","2010-03-09",43.880001
"802","2010-03-10",44.48
"803","2010-03-11",44.799999
"804","2010-03-12",44.849998
"805","2010-03-15",46.099998
"806","2010-03-16",45.849998
"807","2010-03-17",45.68
"808","2010-03-18",44.689999
"809","2010-03-19",45.169998
"810","2010-03-22",45.77
"811","2010-03-23",45.830002
"812","2010-03-24",45.599998
"813","2010-03-25",45.509998
"814","2010-03-26",45.919998
"815","2010-03-29",45.869999
"816","2010-03-30",46.549999
"817","2010-03-31",46.209999
"818","2010-04-01",46.970001
"819","2010-04-05",47.389999
"820","2010-04-06",47.509998
"821","2010-04-07",47.029999
"822","2010-04-08",46.43
"823","2010-04-09",46.049999
"824","2010-04-12",46
"825","2010-04-13",46.09
"826","2010-04-14",47.290001
"827","2010-04-15",47.369999
"828","2010-04-16",46.299999
"829","2010-04-19",46.189999
"830","2010-04-20",46.080002
"831","2010-04-21",45.639999
"832","2010-04-22",45.470001
"833","2010-04-23",46.02
"834","2010-04-26",47.299999
"835","2010-04-27",45.740002
"836","2010-04-28",45.560001
"837","2010-04-29",46.279999
"838","2010-04-30",45.68
"839","2010-05-03",46.09
"840","2010-05-04",44.349998
"841","2010-05-05",44.43
"842","2010-05-06",44.049999
"843","2010-05-07",43.790001
"844","2010-05-10",45.459999
"845","2010-05-11",44.09
"846","2010-05-12",44.299999
"847","2010-05-13",43.66
"848","2010-05-14",43
"849","2010-05-17",43.279999
"850","2010-05-18",42.709999
"851","2010-05-19",42.599998
"852","2010-05-20",41.130001
"853","2010-05-21",41.799999
"854","2010-05-24",40.860001
"855","2010-05-25",40.220001
"856","2010-05-26",39.549999
"857","2010-05-27",41.419998
"858","2010-05-28",40.880001
"859","2010-06-01",40.57
"860","2010-06-02",41.450001
"861","2010-06-03",41.959999
"862","2010-06-04",41.02
"863","2010-06-07",39.830002
"864","2010-06-08",40.450001
"865","2010-06-09",39.84
"866","2010-06-10",40.580002
"867","2010-06-11",40.849998
"868","2010-06-14",41.060001
"869","2010-06-15",41.650002
"870","2010-06-16",42.389999
"871","2010-06-17",42.009998
"872","2010-06-18",41.790001
"873","2010-06-21",42.450001
"874","2010-06-22",41.07
"875","2010-06-23",40.540001
"876","2010-06-24",40.099998
"877","2010-06-25",39.189999
"878","2010-06-28",39.119999
"879","2010-06-29",37.43
"880","2010-06-30",37.310001
"881","2010-07-01",37.009998
"882","2010-07-02",37.169998
"883","2010-07-06",38.110001
"884","2010-07-07",38.889999
"885","2010-07-08",39.16
"886","2010-07-09",39.330002
"887","2010-07-12",39.16
"888","2010-07-13",39.580002
"889","2010-07-14",40.130001
"890","2010-07-15",39.759998
"891","2010-07-16",37.990002
"892","2010-07-19",38.349998
"893","2010-07-20",38.779999
"894","2010-07-21",38.139999
"895","2010-07-22",39.040001
"896","2010-07-23",39.990002
"897","2010-07-26",40.580002
"898","2010-07-27",41.349998
"899","2010-07-28",42.130001
"900","2010-07-29",43.200001
"901","2010-07-30",43.32
"902","2010-08-02",44.389999
"903","2010-08-03",43.950001
"904","2010-08-04",43.09
"905","2010-08-05",43.080002
"906","2010-08-06",43.18
"907","2010-08-09",43.23
"908","2010-08-10",42.509998
"909","2010-08-11",40.740002
"910","2010-08-12",41.459999
"911","2010-08-13",41.310001
"912","2010-08-16",41.43
"913","2010-08-17",41.84
"914","2010-08-18",41.790001
"915","2010-08-19",42.259998
"916","2010-08-20",41.959999
"917","2010-08-23",41.18
"918","2010-08-24",41.02
"919","2010-08-25",40.599998
"920","2010-08-26",40.560001
"921","2010-08-27",41.349998
"922","2010-08-30",41.540001
"923","2010-08-31",40.91
"924","2010-09-01",41.93
"925","2010-09-02",41.919998
"926","2010-09-03",42.639999
"927","2010-09-07",42.200001
"928","2010-09-08",42.240002
"929","2010-09-09",43.07
"930","2010-09-10",44.669998
"931","2010-09-13",45.029999
"932","2010-09-14",44.52
"933","2010-09-15",45.450001
"934","2010-09-16",45.299999
"935","2010-09-17",44.720001
"936","2010-09-20",45.48
"937","2010-09-21",45.77
"938","2010-09-22",45.310001
"939","2010-09-23",44.959999
"940","2010-09-24",45.52
"941","2010-09-27",45.720001
"942","2010-09-28",46
"943","2010-09-29",46.860001
"944","2010-09-30",46.720001
"945","2010-10-01",47.48
"946","2010-10-04",46.790001
"947","2010-10-05",47.849998
"948","2010-10-06",47.029999
"949","2010-10-07",46.650002
"950","2010-10-08",46.799999
