"","date","XELB"
"191","2013-07-09",4.9
"192","2013-07-10",4.9
"193","2013-07-11",4.9
"194","2013-07-12",4.9
"195","2013-07-15",4.9
"196","2013-07-16",4.9
"197","2013-07-17",4.9
"198","2013-07-18",4.9
"199","2013-07-19",4.9
"200","2013-07-22",4.8
"201","2013-07-23",4.8
"202","2013-07-24",4.8
"203","2013-07-25",4.8
"204","2013-07-26",4.8
"205","2013-07-29",4.8
"206","2013-07-30",4.8
"207","2013-07-31",4.8
"208","2013-08-01",4.8
"209","2013-08-02",4.8
"210","2013-08-05",4.8
"211","2013-08-06",4.8
"212","2013-08-07",4.8
"213","2013-08-08",4.8
"214","2013-08-09",4.8
"215","2013-08-12",4.8
"216","2013-08-13",4.8
"217","2013-08-14",4.8
"218","2013-08-15",4.8
"219","2013-08-16",4.8
"220","2013-08-19",4.8
"221","2013-08-20",4.8
"222","2013-08-21",4.8
"223","2013-08-22",4.8
"224","2013-08-23",4.8
"225","2013-08-26",4.8
"226","2013-08-27",4.8
"227","2013-08-28",4.8
"228","2013-08-29",4.8
"229","2013-08-30",4.8
"230","2013-09-03",4.8
"231","2013-09-04",4.8
"232","2013-09-05",4.8
"233","2013-09-06",10
"234","2013-09-09",10
"235","2013-09-10",10
"236","2013-09-11",10
"237","2013-09-12",10
"238","2013-09-13",10
"239","2013-09-16",10
"240","2013-09-17",10
"241","2013-09-18",10
"242","2013-09-19",10
"243","2013-09-20",10
"244","2013-09-23",10
"245","2013-09-24",10
"246","2013-09-25",10
"247","2013-09-26",10
"248","2013-09-27",10
"249","2013-09-30",10
"250","2013-10-01",10
"251","2013-10-02",10
"252","2013-10-03",10
"253","2013-10-04",10
"254","2013-10-07",10
"255","2013-10-08",3.25
"256","2013-10-09",3.25
"257","2013-10-10",3.35
"258","2013-10-11",3.5
"259","2013-10-14",3.5
"260","2013-10-15",3.5
"261","2013-10-16",3.5
"262","2013-10-17",3.5
"263","2013-10-18",3.5
"264","2013-10-21",3.5
"265","2013-10-22",3.5
"266","2013-10-23",3.5
"267","2013-10-24",3.5
"268","2013-10-25",3.5
"269","2013-10-28",2.8
"270","2013-10-29",2.8
"271","2013-10-30",2.8
"272","2013-10-31",2.8
"273","2013-11-01",2.8
"274","2013-11-04",2.8
"275","2013-11-05",2.8
"276","2013-11-06",2.8
"277","2013-11-07",2.8
"278","2013-11-08",2.8
"279","2013-11-11",2.8
"280","2013-11-12",2.8
"281","2013-11-13",2.8
"282","2013-11-14",2.8
"283","2013-11-15",2.8
"284","2013-11-18",2.8
"285","2013-11-19",2.8
"286","2013-11-20",2.8
"287","2013-11-21",2.8
"288","2013-11-22",2.8
"289","2013-11-25",2.8
"290","2013-11-26",2.8
"291","2013-11-27",2.8
"292","2013-11-29",2.8
"293","2013-12-02",2.8
"294","2013-12-03",2.8
"295","2013-12-04",2.8
"296","2013-12-05",2.8
"297","2013-12-06",2.8
"298","2013-12-09",2.8
"299","2013-12-10",2.8
"300","2013-12-11",2.8
"301","2013-12-12",2.8
"302","2013-12-13",2.8
"303","2013-12-16",2.8
"304","2013-12-17",2.8
"305","2013-12-18",2.8
"306","2013-12-19",2.9
"307","2013-12-20",2.9
"308","2013-12-23",2.9
"309","2013-12-24",2.9
"310","2013-12-26",2.8
"311","2013-12-27",2.8
"312","2013-12-30",2.8
"313","2013-12-31",2.8
"314","2014-01-02",2.8
"315","2014-01-03",2.8
"316","2014-01-06",2.8
"317","2014-01-07",2.8
"318","2014-01-08",7
"319","2014-01-09",3.5
"320","2014-01-10",3.5
"321","2014-01-13",3.5
"322","2014-01-14",3.5
"323","2014-01-15",3.5
"324","2014-01-16",3.25
"325","2014-01-17",3.25
"326","2014-01-21",3.25
"327","2014-01-22",3.25
"328","2014-01-23",3.25
"329","2014-01-24",3.25
"330","2014-01-27",3.25
"331","2014-01-28",3.5
"332","2014-01-29",3.5
"333","2014-01-30",3.5
"334","2014-01-31",3.5
"335","2014-02-03",3.5
"336","2014-02-04",3.5
"337","2014-02-05",3.5
"338","2014-02-06",3.5
"339","2014-02-07",3.5
"340","2014-02-10",3.5
"341","2014-02-11",3.5
"342","2014-02-12",3.5
"343","2014-02-13",3.5
"344","2014-02-14",3.5
"345","2014-02-18",3.5
"346","2014-02-19",3.5
"347","2014-02-20",3.5
"348","2014-02-21",3.5
"349","2014-02-24",3.5
"350","2014-02-25",3.5
"351","2014-02-26",3.5
"352","2014-02-27",3.5
"353","2014-02-28",3.5
"354","2014-03-03",3.5
"355","2014-03-04",3.5
"356","2014-03-05",3.5
"357","2014-03-06",3.5
"358","2014-03-07",3.5
"359","2014-03-10",3.5
"360","2014-03-11",3.6
"361","2014-03-12",3.6
"362","2014-03-13",3.75
"363","2014-03-14",3.75
"364","2014-03-17",3.75
"365","2014-03-18",3.75
"366","2014-03-19",3.75
"367","2014-03-20",3.75
"368","2014-03-21",3.75
"369","2014-03-24",3.75
"370","2014-03-25",3.75
"371","2014-03-26",3.75
"372","2014-03-27",3.75
"373","2014-03-28",3.75
"374","2014-03-31",3.75
"375","2014-04-01",3.75
"376","2014-04-02",3.75
"377","2014-04-03",6.7
"378","2014-04-04",20
"379","2014-04-07",20
"380","2014-04-08",12
"381","2014-04-09",12
"382","2014-04-10",12
"383","2014-04-11",12
"384","2014-04-14",12
"385","2014-04-15",12
"386","2014-04-16",12
"387","2014-04-17",11
"388","2014-04-21",9
"389","2014-04-22",8
"390","2014-04-23",8
"391","2014-04-24",8
"392","2014-04-25",8
"393","2014-04-28",8
"394","2014-04-29",8
"395","2014-04-30",8
"396","2014-05-01",8
"397","2014-05-02",8
"398","2014-05-05",8
"399","2014-05-06",8
"400","2014-05-07",8
"401","2014-05-08",8
"402","2014-05-09",8
"403","2014-05-12",8
"404","2014-05-13",8
"405","2014-05-14",8
"406","2014-05-15",8
"407","2014-05-16",8
"408","2014-05-19",8
"409","2014-05-20",8
"410","2014-05-21",8
"411","2014-05-22",8
"412","2014-05-23",8
"413","2014-05-27",8
"414","2014-05-28",8
"415","2014-05-29",8
"416","2014-05-30",8
"417","2014-06-02",8
"418","2014-06-03",8
"419","2014-06-04",8
"420","2014-06-05",8
"421","2014-06-06",8
"422","2014-06-09",8
"423","2014-06-10",8
"424","2014-06-11",8
"425","2014-06-12",8
"426","2014-06-13",8
"427","2014-06-16",8
"428","2014-06-17",8
"429","2014-06-18",8
"430","2014-06-19",8
"431","2014-06-20",8
"432","2014-06-23",8
"433","2014-06-24",8
"434","2014-06-25",8
"435","2014-06-26",8
"436","2014-06-27",8
"437","2014-06-30",8
"438","2014-07-01",8
"439","2014-07-02",8
"440","2014-07-03",8
"441","2014-07-07",8
"442","2014-07-08",8
"443","2014-07-09",8
"444","2014-07-10",5.55
"445","2014-07-11",5.55
"446","2014-07-14",5.55
"447","2014-07-15",5.55
"448","2014-07-16",5.55
"449","2014-07-17",5.55
"450","2014-07-18",5.55
"451","2014-07-21",5.55
"452","2014-07-22",5.55
"453","2014-07-23",5.55
"454","2014-07-24",5.55
"455","2014-07-25",5.55
"456","2014-07-28",5.55
"457","2014-07-29",5.55
"458","2014-07-30",5.55
"459","2014-07-31",5.55
"460","2014-08-01",5.55
"461","2014-08-04",5.55
"462","2014-08-05",5.55
"463","2014-08-06",5.55
"464","2014-08-07",5.4
"465","2014-08-08",5.4
"466","2014-08-11",5
"467","2014-08-12",5
"468","2014-08-13",5
"469","2014-08-14",5
"470","2014-08-15",5
"471","2014-08-18",5
"472","2014-08-19",5
"473","2014-08-20",4.6
"474","2014-08-21",4.6
"475","2014-08-22",4.6
"476","2014-08-25",4.6
"477","2014-08-26",4.6
"478","2014-08-27",4.6
"479","2014-08-28",4.6
"480","2014-08-29",5
"481","2014-09-02",5
"482","2014-09-03",5
"483","2014-09-04",5
"484","2014-09-05",5
"485","2014-09-08",5.25
"486","2014-09-09",5.25
"487","2014-09-10",5.25
"488","2014-09-11",5.25
"489","2014-09-12",5.25
"490","2014-09-15",5.25
"491","2014-09-16",5.25
"492","2014-09-17",5.25
"493","2014-09-18",5.25
"494","2014-09-19",5.25
"495","2014-09-22",5.25
"496","2014-09-23",5.25
"497","2014-09-24",5.25
"498","2014-09-25",5.25
"499","2014-09-26",5.25
"500","2014-09-29",5.25
"501","2014-09-30",5.25
"502","2014-10-01",4.76
"503","2014-10-02",6
"504","2014-10-03",6
"505","2014-10-06",6
"506","2014-10-07",4.76
"507","2014-10-08",4.76
"508","2014-10-09",4.76
"509","2014-10-10",4.76
"510","2014-10-13",4.76
"511","2014-10-14",4.76
"512","2014-10-15",4.76
"513","2014-10-16",4.76
"514","2014-10-17",4.76
"515","2014-10-20",4.76
"516","2014-10-21",4.76
"517","2014-10-22",4.76
"518","2014-10-23",4.76
"519","2014-10-24",4.76
"520","2014-10-27",4.76
"521","2014-10-28",4.76
"522","2014-10-29",4.76
"523","2014-10-30",4.76
"524","2014-10-31",4.76
"525","2014-11-03",4.76
"526","2014-11-04",4.76
"527","2014-11-05",4.76
"528","2014-11-06",4.76
"529","2014-11-07",4.76
"530","2014-11-10",4.76
"531","2014-11-11",5
"532","2014-11-12",5
"533","2014-11-13",5
"534","2014-11-14",5
"535","2014-11-17",5
"536","2014-11-18",5
"537","2014-11-19",5
"538","2014-11-20",5
"539","2014-11-21",5
"540","2014-11-24",5
"541","2014-11-25",5.2
"542","2014-11-26",5.2
"543","2014-11-28",5.2
"544","2014-12-01",5.2
"545","2014-12-02",5.2
"546","2014-12-03",5.2
"547","2014-12-04",5.2
"548","2014-12-05",3.6
"549","2014-12-08",3.6
"550","2014-12-09",3.6
"551","2014-12-10",3.6
"552","2014-12-11",3.6
"553","2014-12-12",4
"554","2014-12-15",4.5
"555","2014-12-16",4.5
"556","2014-12-17",4.5
"557","2014-12-18",4.5
"558","2014-12-19",4.5
"559","2014-12-22",5.99
"560","2014-12-23",5.99
"561","2014-12-24",5.99
"562","2014-12-26",7
"563","2014-12-29",7
"564","2014-12-30",7.5
"565","2014-12-31",7.25
"566","2015-01-02",6.5
"567","2015-01-05",6.5
"568","2015-01-06",6.5
"569","2015-01-07",6.5
"570","2015-01-08",6.5
"571","2015-01-09",6.5
"572","2015-01-12",6.5
"573","2015-01-13",6.5
"574","2015-01-14",6.75
"575","2015-01-15",6.75
"576","2015-01-16",7.25
"577","2015-01-20",7.25
"578","2015-01-21",6.5
"579","2015-01-22",6.5
"580","2015-01-23",6.5
"581","2015-01-26",6.5
"582","2015-01-27",6.5
"583","2015-01-28",6.5
"584","2015-01-29",6.5
"585","2015-01-30",7.25
"586","2015-02-02",6.51
"587","2015-02-03",7
"588","2015-02-04",6.55
"589","2015-02-05",6.6
"590","2015-02-06",6.5
"591","2015-02-09",6.5
"592","2015-02-10",7
"593","2015-02-11",7
"594","2015-02-12",7
"595","2015-02-13",7
"596","2015-02-17",7
"597","2015-02-18",6.6
"598","2015-02-19",6.5
"599","2015-02-20",6.5
"600","2015-02-23",7
"601","2015-02-24",7
"602","2015-02-25",7
"603","2015-02-26",7
"604","2015-02-27",7
"605","2015-03-02",7
"606","2015-03-03",6.05
"607","2015-03-04",7
"608","2015-03-05",7
"609","2015-03-06",7
"610","2015-03-09",7
"611","2015-03-10",6
"612","2015-03-11",6
"613","2015-03-12",6
"614","2015-03-13",6
"615","2015-03-16",7
"616","2015-03-17",7
"617","2015-03-18",7
"618","2015-03-19",7
"619","2015-03-20",7
"620","2015-03-23",7
"621","2015-03-24",7
"622","2015-03-25",7
"623","2015-03-26",7
"624","2015-03-27",8
"625","2015-03-30",8
"626","2015-03-31",8
"627","2015-04-01",8
"628","2015-04-02",8
"629","2015-04-06",8
"630","2015-04-07",8
"631","2015-04-08",7.99
"632","2015-04-09",7.99
"633","2015-04-10",8.25
"634","2015-04-13",8.1
"635","2015-04-14",8.1
"636","2015-04-15",8.1
"637","2015-04-16",8.1
"638","2015-04-17",7.75
"639","2015-04-20",7.5
"640","2015-04-21",7.5
"641","2015-04-22",7.5
"642","2015-04-23",7.75
"643","2015-04-24",7.75
"644","2015-04-27",7.75
"645","2015-04-28",7.75
"646","2015-04-29",7.75
"647","2015-04-30",7.55
"648","2015-05-01",7.55
"649","2015-05-04",7.55
"650","2015-05-05",7.55
"651","2015-05-06",7.55
"652","2015-05-07",7.55
"653","2015-05-08",7.55
"654","2015-05-11",7.55
"655","2015-05-12",7.55
"656","2015-05-13",7.55
"657","2015-05-14",8.08
"658","2015-05-15",8.08
"659","2015-05-18",7.65
"660","2015-05-19",7.7
"661","2015-05-20",7.7
"662","2015-05-21",7.7
"663","2015-05-22",7.7
"664","2015-05-26",8
"665","2015-05-27",8
"666","2015-05-28",8
"667","2015-05-29",8
"668","2015-06-01",7.76
"669","2015-06-02",7.75
"670","2015-06-03",7.75
"671","2015-06-04",7.78
"672","2015-06-05",7.78
"673","2015-06-08",7.78
"674","2015-06-09",7.78
"675","2015-06-10",8.1
"676","2015-06-11",8.1
"677","2015-06-12",8.1
"678","2015-06-15",7.8
"679","2015-06-16",7.8
"680","2015-06-17",7.8
"681","2015-06-18",7.8
"682","2015-06-19",7.78
"683","2015-06-22",7.78
"684","2015-06-23",7.78
"685","2015-06-24",7.78
"686","2015-06-25",8
"687","2015-06-26",8
"688","2015-06-29",7.5
"689","2015-06-30",7.5
"690","2015-07-01",7.5
"691","2015-07-02",7.5
"692","2015-07-06",7.94
"693","2015-07-07",7.5
"694","2015-07-08",7.5
"695","2015-07-09",7.5
"696","2015-07-10",7.8
"697","2015-07-13",7.8
"698","2015-07-14",7.8
"699","2015-07-15",7.5
"700","2015-07-16",7.5
"701","2015-07-17",7.5
"702","2015-07-20",8
"703","2015-07-21",8
"704","2015-07-22",8.2
"705","2015-07-23",8.2
"706","2015-07-24",8.18
"707","2015-07-27",8.5
"708","2015-07-28",8.5
"709","2015-07-29",8.75
"710","2015-07-30",8.8
"711","2015-07-31",8.85
"712","2015-08-03",8.83
"713","2015-08-04",8.8
"714","2015-08-05",8.75
"715","2015-08-06",8.99
"716","2015-08-07",8.95
"717","2015-08-10",8.95
"718","2015-08-11",8.9
"719","2015-08-12",8.975
"720","2015-08-13",9
"721","2015-08-14",8.9
"722","2015-08-17",8.95
"723","2015-08-18",9
"724","2015-08-19",8.9
"725","2015-08-20",8.81
"726","2015-08-21",8.725
"727","2015-08-24",8.6
"728","2015-08-25",8.71
"729","2015-08-26",8.67
"730","2015-08-27",8.695
"731","2015-08-28",8.57
"732","2015-08-31",8.53
"733","2015-09-01",8.46
"734","2015-09-02",9
"735","2015-09-03",8.87
"736","2015-09-04",8.8
"737","2015-09-08",9.15
"738","2015-09-09",9.13
"739","2015-09-10",8.74
"740","2015-09-11",9.1
"741","2015-09-14",9.12
"742","2015-09-15",9.05
"743","2015-09-16",8.75
"744","2015-09-17",8.62
"745","2015-09-18",8.1
"746","2015-09-21",8.31
"747","2015-09-22",8.26
"748","2015-09-23",8.36
"749","2015-09-24",8.85
"750","2015-09-25",8.36
"751","2015-09-28",8.35
"752","2015-09-29",7.7
"753","2015-09-30",8.59
"754","2015-10-01",8.08
"755","2015-10-02",7.88
"756","2015-10-05",8.36
"757","2015-10-06",8.37
"758","2015-10-07",8.36
"759","2015-10-08",8.25
"760","2015-10-09",8.2
"761","2015-10-12",8.38
"762","2015-10-13",8.05
"763","2015-10-14",8.05
"764","2015-10-15",8.275
"765","2015-10-16",8.03
"766","2015-10-19",8.08
"767","2015-10-20",8
"768","2015-10-21",7.97
"769","2015-10-22",7.9
"770","2015-10-23",7.9
"771","2015-10-26",7.92
"772","2015-10-27",7.5
"773","2015-10-28",7.71
"774","2015-10-29",7.45
"775","2015-10-30",7.13
"776","2015-11-02",7.215
"777","2015-11-03",7.16
"778","2015-11-04",7.1
"779","2015-11-05",6.9
"780","2015-11-06",7.04
"781","2015-11-09",6.99
"782","2015-11-10",7.2399
"783","2015-11-11",6.8
"784","2015-11-12",7
"785","2015-11-13",7
"786","2015-11-16",7.28
"787","2015-11-17",7.28
"788","2015-11-18",7.02
"789","2015-11-19",6.5
"790","2015-11-20",6.5
"791","2015-11-23",6.5
"792","2015-11-24",6.5
"793","2015-11-25",6.79
"794","2015-11-27",7.29
"795","2015-11-30",7.41
"796","2015-12-01",7
"797","2015-12-02",7
"798","2015-12-03",7.48
"799","2015-12-04",7.85
"800","2015-12-07",7.71
"801","2015-12-08",7.65
"802","2015-12-09",7.6
"803","2015-12-10",8.14
"804","2015-12-11",8.14
"805","2015-12-14",7.2
"806","2015-12-15",7.25
"807","2015-12-16",7.25
"808","2015-12-17",7.05
"809","2015-12-18",7.41
"810","2015-12-21",7.41
"811","2015-12-22",7.57
"812","2015-12-23",7.39
"813","2015-12-24",7.4
"814","2015-12-28",7.38
"815","2015-12-29",7.56
"816","2015-12-30",7.55
"817","2015-12-31",7.4992
"818","2016-01-04",7.4992
"819","2016-01-05",7.48
"820","2016-01-06",7.48
"821","2016-01-07",6.91
"822","2016-01-08",7
"823","2016-01-11",6.6
"824","2016-01-12",6.99
"825","2016-01-13",6.98
"826","2016-01-14",7
"827","2016-01-15",6.5
"828","2016-01-19",6
"829","2016-01-20",6
"830","2016-01-21",6.04
"831","2016-01-22",5.61
"832","2016-01-25",5.06
"833","2016-01-26",5.23
"834","2016-01-27",5.23
"835","2016-01-28",5.28
"836","2016-01-29",5.48
"837","2016-02-01",5.16
"838","2016-02-02",5.16
"839","2016-02-03",5.2899
"840","2016-02-04",5.01
"841","2016-02-05",5.01
"842","2016-02-08",5.01
"843","2016-02-09",5.15
"844","2016-02-10",5.15
"845","2016-02-11",5.07
"846","2016-02-12",4.8
"847","2016-02-16",4.8
"848","2016-02-17",5.2
"849","2016-02-18",5.2
"850","2016-02-19",5.2
"851","2016-02-22",5.1
"852","2016-02-23",5.19
"853","2016-02-24",5.24
"854","2016-02-25",5.05
"855","2016-02-26",5.25
"856","2016-02-29",5.37
"857","2016-03-01",5.3
"858","2016-03-02",5.3
"859","2016-03-03",5.1
"860","2016-03-04",5.16
"861","2016-03-07",5.4
"862","2016-03-08",5.1
"863","2016-03-09",5.25
"864","2016-03-10",5.25
"865","2016-03-11",5.24
"866","2016-03-14",5.24
"867","2016-03-15",5.48
"868","2016-03-16",5.85
"869","2016-03-17",5.84
"870","2016-03-18",5.88
"871","2016-03-21",5.95
"872","2016-03-22",5.9
"873","2016-03-23",5.74
"874","2016-03-24",5.85
"875","2016-03-28",5.5
"876","2016-03-29",5.55
"877","2016-03-30",5.8
"878","2016-03-31",5.8
"879","2016-04-01",5.99
"880","2016-04-04",5.99
"881","2016-04-05",5.99
"882","2016-04-06",5.99
"883","2016-04-07",5.99
"884","2016-04-08",6
"885","2016-04-11",5.99
"886","2016-04-12",5.99
"887","2016-04-13",6.19
"888","2016-04-14",6.1787
"889","2016-04-15",6.19
"890","2016-04-18",5.99
"891","2016-04-19",6.09
"892","2016-04-20",6.09
"893","2016-04-21",6.09
"894","2016-04-22",6.09
"895","2016-04-25",5.88
"896","2016-04-26",6
"897","2016-04-27",6
"898","2016-04-28",6.04
"899","2016-04-29",5.91
"900","2016-05-02",5.88
"901","2016-05-03",6
"902","2016-05-04",6.04
"903","2016-05-05",5.99
"904","2016-05-06",6
"905","2016-05-09",6.1
"906","2016-05-10",6.19
"907","2016-05-11",6.13
"908","2016-05-12",6.15
"909","2016-05-13",6.2
"910","2016-05-16",6.2
"911","2016-05-17",6.0001
"912","2016-05-18",6.2
"913","2016-05-19",6.2
"914","2016-05-20",6.18
"915","2016-05-23",6.3
"916","2016-05-24",6.3
"917","2016-05-25",6.27
"918","2016-05-26",6.23
"919","2016-05-27",5.92
"920","2016-05-31",6
"921","2016-06-01",5.8
"922","2016-06-02",6.1
"923","2016-06-03",6.03
"924","2016-06-06",5.75
"925","2016-06-07",5.26
"926","2016-06-08",5.12
"927","2016-06-09",4.62
"928","2016-06-10",4.94
"929","2016-06-13",4.95
"930","2016-06-14",4.91
"931","2016-06-15",5.16
"932","2016-06-16",5.41
"933","2016-06-17",5.39
"934","2016-06-20",5.39
"935","2016-06-21",5.41
"936","2016-06-22",5.73
"937","2016-06-23",5.6
"938","2016-06-24",5.37
"939","2016-06-27",5.09
"940","2016-06-28",5.12
"941","2016-06-29",5.32
"942","2016-06-30",5.03
"943","2016-07-01",4.96
"944","2016-07-05",5
"945","2016-07-06",5
"946","2016-07-07",4.75
"947","2016-07-08",5.04
"948","2016-07-11",4.86
"949","2016-07-12",5.04
"950","2016-07-13",4.95
"951","2016-07-14",5.15
"952","2016-07-15",5.21
"953","2016-07-18",5.241
"954","2016-07-19",5.3075
"955","2016-07-20",5.35
"956","2016-07-21",5.25
"957","2016-07-22",5.4999
"958","2016-07-25",5.3246
"959","2016-07-26",5.2508
"960","2016-07-27",5.45
"961","2016-07-28",5.44
"962","2016-07-29",5.56
"963","2016-08-01",5.56
"964","2016-08-02",5.56
"965","2016-08-03",5.56
"966","2016-08-04",5.49
"967","2016-08-05",5.28
"968","2016-08-08",5.25
"969","2016-08-09",4.98
"970","2016-08-10",5.15
"971","2016-08-11",5.15
"972","2016-08-12",5.195
"973","2016-08-15",5.08
"974","2016-08-16",5.53
"975","2016-08-17",5.43
"976","2016-08-18",5.28
"977","2016-08-19",5.06
"978","2016-08-22",5.11
"979","2016-08-23",5.03
"980","2016-08-24",5.03
"981","2016-08-25",5.08
"982","2016-08-26",5.1
"983","2016-08-29",5.14
"984","2016-08-30",5.09
"985","2016-08-31",4.96
"986","2016-09-01",4.82
"987","2016-09-02",4.77
"988","2016-09-06",4.84
"989","2016-09-07",4.83
"990","2016-09-08",4.94
"991","2016-09-09",5
"992","2016-09-12",4.9
"993","2016-09-13",4.98
"994","2016-09-14",5
"995","2016-09-15",5.03
"996","2016-09-16",4.48
"997","2016-09-19",4.35
"998","2016-09-20",4.1
"999","2016-09-21",4.19
"1000","2016-09-22",4.36
"1001","2016-09-23",4.47
"1002","2016-09-26",4.34
"1003","2016-09-27",4.44
"1004","2016-09-28",4.36
"1005","2016-09-29",4.84
"1006","2016-09-30",4.99
"1007","2016-10-03",5.13
"1008","2016-10-04",5.03
"1009","2016-10-05",5.15
"1010","2016-10-06",4.93
"1011","2016-10-07",5.2
"1012","2016-10-10",5.09
"1013","2016-10-11",5.15
"1014","2016-10-12",5.01
"1015","2016-10-13",4.97
"1016","2016-10-14",5.1
"1017","2016-10-17",5.22
"1018","2016-10-18",5.24
"1019","2016-10-19",5.22
"1020","2016-10-20",5
"1021","2016-10-21",5.05
"1022","2016-10-24",5.05
"1023","2016-10-25",5
"1024","2016-10-26",5
"1025","2016-10-27",5
"1026","2016-10-28",5
"1027","2016-10-31",5
