"","date","INFN"
"278","2008-07-14",8.13
"279","2008-07-15",7.92
"280","2008-07-16",8.27
"281","2008-07-17",8.45
"282","2008-07-18",8.67
"283","2008-07-21",8.68
"284","2008-07-22",8.99
"285","2008-07-23",10.54
"286","2008-07-24",10.6
"287","2008-07-25",10.88
"288","2008-07-28",11.03
"289","2008-07-29",11.75
"290","2008-07-30",11.3
"291","2008-07-31",11.26
"292","2008-08-01",11.43
"293","2008-08-04",11.37
"294","2008-08-05",11.54
"295","2008-08-06",11.48
"296","2008-08-07",10.98
"297","2008-08-08",11.44
"298","2008-08-11",11.47
"299","2008-08-12",11.34
"300","2008-08-13",10.99
"301","2008-08-14",11.14
"302","2008-08-15",11.45
"303","2008-08-18",11.51
"304","2008-08-19",11.3
"305","2008-08-20",11.47
"306","2008-08-21",11.41
"307","2008-08-22",11.48
"308","2008-08-25",10.93
"309","2008-08-26",10.58
"310","2008-08-27",10.91
"311","2008-08-28",11.1
"312","2008-08-29",11.02
"313","2008-09-02",10.53
"314","2008-09-03",10.6
"315","2008-09-04",10.05
"316","2008-09-05",9.38
"317","2008-09-08",9.51
"318","2008-09-09",8.29
"319","2008-09-10",7.9
"320","2008-09-11",8.3
"321","2008-09-12",8.56
"322","2008-09-15",8.01
"323","2008-09-16",8.62
"324","2008-09-17",7.89
"325","2008-09-18",8.45
"326","2008-09-19",10
"327","2008-09-22",9.14
"328","2008-09-23",9.1
"329","2008-09-24",9.2
"330","2008-09-25",9.67
"331","2008-09-26",10.16
"332","2008-09-29",9.09
"333","2008-09-30",9.56
"334","2008-10-01",9.47
"335","2008-10-02",8.15
"336","2008-10-03",7.94
"337","2008-10-06",7.19
"338","2008-10-07",6.84
"339","2008-10-08",6.58
"340","2008-10-09",6.25
"341","2008-10-10",7.16
"342","2008-10-13",7.8
"343","2008-10-14",7.5
"344","2008-10-15",6.3
"345","2008-10-16",7.17
"346","2008-10-17",7
"347","2008-10-20",7.5
"348","2008-10-21",7.99
"349","2008-10-22",7.52
"350","2008-10-23",7.16
"351","2008-10-24",7
"352","2008-10-27",6.89
"353","2008-10-28",7.48
"354","2008-10-29",7.58
"355","2008-10-30",7.78
"356","2008-10-31",7.78
"357","2008-11-03",7.6
"358","2008-11-04",8.11
"359","2008-11-05",7.62
"360","2008-11-06",7.41
"361","2008-11-07",7.78
"362","2008-11-10",7.6
"363","2008-11-11",7.31
"364","2008-11-12",6.88
"365","2008-11-13",7.28
"366","2008-11-14",6.75
"367","2008-11-17",6.64
"368","2008-11-18",7.31
"369","2008-11-19",7.25
"370","2008-11-20",7.12
"371","2008-11-21",7.51
"372","2008-11-24",8.49
"373","2008-11-25",8.49
"374","2008-11-26",9.37
"375","2008-11-28",9.76
"376","2008-12-01",8.15
"377","2008-12-02",9.09
"378","2008-12-03",9.15
"379","2008-12-04",9.23
"380","2008-12-05",9.57
"381","2008-12-08",10.06
"382","2008-12-09",9.7
"383","2008-12-10",9.99
"384","2008-12-11",9.26
"385","2008-12-12",9.29
"386","2008-12-15",8.06
"387","2008-12-16",8.67
"388","2008-12-17",8.87
"389","2008-12-18",8.59
"390","2008-12-19",8.75
"391","2008-12-22",8.56
"392","2008-12-23",8.45
"393","2008-12-24",8.56
"394","2008-12-26",8.55
"395","2008-12-29",8.25
"396","2008-12-30",8.68
"397","2008-12-31",8.96
"398","2009-01-02",8.98
"399","2009-01-05",8.98
"400","2009-01-06",9.09
"401","2009-01-07",9.12
"402","2009-01-08",9.27
"403","2009-01-09",8.86
"404","2009-01-12",8.74
"405","2009-01-13",9.01
"406","2009-01-14",8.44
"407","2009-01-15",8.83
"408","2009-01-16",8.7
"409","2009-01-20",8
"410","2009-01-21",8.56
"411","2009-01-22",8.15
"412","2009-01-23",8.3
"413","2009-01-26",8.42
"414","2009-01-27",8.45
"415","2009-01-28",8.8
"416","2009-01-29",8.32
"417","2009-01-30",6.86
"418","2009-02-02",6.53
"419","2009-02-03",6.96
"420","2009-02-04",6.65
"421","2009-02-05",6.94
"422","2009-02-06",7.15
"423","2009-02-09",6.99
"424","2009-02-10",7.11
"425","2009-02-11",7
"426","2009-02-12",7.12
"427","2009-02-13",7.49
"428","2009-02-17",6.84
"429","2009-02-18",6.65
"430","2009-02-19",6.78
"431","2009-02-20",6.84
"432","2009-02-23",6.66
"433","2009-02-24",7.21
"434","2009-02-25",7.16
"435","2009-02-26",7.09
"436","2009-02-27",7.2
"437","2009-03-02",6.71
"438","2009-03-03",6.54
"439","2009-03-04",6.66
"440","2009-03-05",6.14
"441","2009-03-06",5.95
"442","2009-03-09",5.72
"443","2009-03-10",6.55
"444","2009-03-11",6.45
"445","2009-03-12",7.14
"446","2009-03-13",7.18
"447","2009-03-16",7.12
"448","2009-03-17",7.56
"449","2009-03-18",7.96
"450","2009-03-19",7.8
"451","2009-03-20",7.49
"452","2009-03-23",8.31
"453","2009-03-24",7.56
"454","2009-03-25",7.59
"455","2009-03-26",7.82
"456","2009-03-27",7.48
"457","2009-03-30",7.18
"458","2009-03-31",7.4
"459","2009-04-01",8.07
"460","2009-04-02",8.16
"461","2009-04-03",8.45
"462","2009-04-06",8.38
"463","2009-04-07",8.03
"464","2009-04-08",8.39
"465","2009-04-09",8.66
"466","2009-04-13",8.59
"467","2009-04-14",8.6
"468","2009-04-15",8.9
"469","2009-04-16",9.32
"470","2009-04-17",9.44
"471","2009-04-20",9.05
"472","2009-04-21",9.29
"473","2009-04-22",7.93
"474","2009-04-23",8.33
"475","2009-04-24",8.45
"476","2009-04-27",8.26
"477","2009-04-28",8.14
"478","2009-04-29",8.08
"479","2009-04-30",8.44
"480","2009-05-01",8.71
"481","2009-05-04",8.85
"482","2009-05-05",8.6
"483","2009-05-06",8.75
"484","2009-05-07",8.34
"485","2009-05-08",8.6
"486","2009-05-11",8.11
"487","2009-05-12",8.04
"488","2009-05-13",7.94
"489","2009-05-14",8.05
"490","2009-05-15",8.12
"491","2009-05-18",8.16
"492","2009-05-19",8.24
"493","2009-05-20",8.38
"494","2009-05-21",8.1
"495","2009-05-22",8.25
"496","2009-05-26",8.52
"497","2009-05-27",8.23
"498","2009-05-28",8.32
"499","2009-05-29",8.54
"500","2009-06-01",9.08
"501","2009-06-02",9.13
"502","2009-06-03",9.41
"503","2009-06-04",10.38
"504","2009-06-05",9.94
"505","2009-06-08",10.01
"506","2009-06-09",10.29
"507","2009-06-10",10.02
"508","2009-06-11",10.17
"509","2009-06-12",10.12
"510","2009-06-15",10.07
"511","2009-06-16",9.58
"512","2009-06-17",9.65
"513","2009-06-18",9.45
"514","2009-06-19",9.45
"515","2009-06-22",8.98
"516","2009-06-23",9.06
"517","2009-06-24",9.2
"518","2009-06-25",9.19
"519","2009-06-26",9.1
"520","2009-06-29",9.21
"521","2009-06-30",9.13
"522","2009-07-01",9.33
"523","2009-07-02",8.81
"524","2009-07-06",8.62
"525","2009-07-07",8.47
"526","2009-07-08",8.39
"527","2009-07-09",8.52
"528","2009-07-10",8.49
"529","2009-07-13",8.51
"530","2009-07-14",8.82
"531","2009-07-15",8.87
"532","2009-07-16",8.89
"533","2009-07-17",9
"534","2009-07-20",7.33
"535","2009-07-21",7.17
"536","2009-07-22",7.11
"537","2009-07-23",7.46
"538","2009-07-24",7.47
"539","2009-07-27",7.55
"540","2009-07-28",7.34
"541","2009-07-29",7.29
"542","2009-07-30",7.07
"543","2009-07-31",6.77
"544","2009-08-03",6.97
"545","2009-08-04",7.28
"546","2009-08-05",7.2
"547","2009-08-06",7.12
"548","2009-08-07",7.51
"549","2009-08-10",7.45
"550","2009-08-11",7.37
"551","2009-08-12",7.7
"552","2009-08-13",7.65
"553","2009-08-14",7.47
"554","2009-08-17",7.1
"555","2009-08-18",7.01
"556","2009-08-19",7.19
"557","2009-08-20",7.23
"558","2009-08-21",7.28
"559","2009-08-24",7.17
"560","2009-08-25",7.01
"561","2009-08-26",7.01
"562","2009-08-27",7.02
"563","2009-08-28",7.13
"564","2009-08-31",7
"565","2009-09-01",6.9
"566","2009-09-02",6.94
"567","2009-09-03",7.01
"568","2009-09-04",7
"569","2009-09-08",7.08
"570","2009-09-09",7.16
"571","2009-09-10",7.04
"572","2009-09-11",7.11
"573","2009-09-14",7.2
"574","2009-09-15",8.18
"575","2009-09-16",8.65
"576","2009-09-17",8.29
"577","2009-09-18",8.13
"578","2009-09-21",8.16
"579","2009-09-22",8.64
"580","2009-09-23",8.63
"581","2009-09-24",8.36
"582","2009-09-25",8.33
"583","2009-09-28",8.29
"584","2009-09-29",8.13
"585","2009-09-30",7.95
"586","2009-10-01",7.49
"587","2009-10-02",7.25
"588","2009-10-05",7.61
"589","2009-10-06",7.73
"590","2009-10-07",7.95
"591","2009-10-08",7.98
"592","2009-10-09",8.2
"593","2009-10-12",8.18
"594","2009-10-13",8.12
"595","2009-10-14",8.18
"596","2009-10-15",8.13
"597","2009-10-16",8.06
"598","2009-10-19",8.12
"599","2009-10-20",8.02
"600","2009-10-21",8.16
"601","2009-10-22",8.41
"602","2009-10-23",8.06
"603","2009-10-26",7.79
"604","2009-10-27",7.79
"605","2009-10-28",7.61
"606","2009-10-29",7.62
"607","2009-10-30",7.43
"608","2009-11-02",7.22
"609","2009-11-03",7.45
"610","2009-11-04",7.23
"611","2009-11-05",7.44
"612","2009-11-06",7.46
"613","2009-11-09",7.66
"614","2009-11-10",7.47
"615","2009-11-11",7.76
"616","2009-11-12",7.74
"617","2009-11-13",7.8
"618","2009-11-16",8.04
"619","2009-11-17",8.37
"620","2009-11-18",8.26
"621","2009-11-19",8.06
"622","2009-11-20",7.93
"623","2009-11-23",8.19
"624","2009-11-24",8.14
"625","2009-11-25",8.12
"626","2009-11-27",8.08
"627","2009-11-30",8.23
"628","2009-12-01",8.45
"629","2009-12-02",8.83
"630","2009-12-03",8.89
"631","2009-12-04",9.09
"632","2009-12-07",9.1
"633","2009-12-08",9.21
"634","2009-12-09",9.36
"635","2009-12-10",9.37
"636","2009-12-11",9.33
"637","2009-12-14",9.35
"638","2009-12-15",9.24
"639","2009-12-16",9.32
"640","2009-12-17",9.16
"641","2009-12-18",9.12
"642","2009-12-21",9.06
"643","2009-12-22",8.87
"644","2009-12-23",8.85
"645","2009-12-24",8.94
"646","2009-12-28",8.94
"647","2009-12-29",8.85
"648","2009-12-30",8.95
"649","2009-12-31",8.87
"650","2010-01-04",9.08
"651","2010-01-05",9.21
"652","2010-01-06",9.11
"653","2010-01-07",9.16
"654","2010-01-08",9.27
"655","2010-01-11",8.55
"656","2010-01-12",8.32
"657","2010-01-13",8.24
"658","2010-01-14",8.26
"659","2010-01-15",8.17
"660","2010-01-19",8.17
"661","2010-01-20",8.21
"662","2010-01-21",8.32
"663","2010-01-22",7.92
"664","2010-01-25",7.78
"665","2010-01-26",7.8
"666","2010-01-27",7.32
"667","2010-01-28",7.06
"668","2010-01-29",6.85
"669","2010-02-01",7.03
"670","2010-02-02",7.14
"671","2010-02-03",7
"672","2010-02-04",6.8
"673","2010-02-05",6.91
"674","2010-02-08",6.79
"675","2010-02-09",6.82
"676","2010-02-10",7
"677","2010-02-11",7.31
"678","2010-02-12",7.55
"679","2010-02-16",7.69
"680","2010-02-17",7.44
"681","2010-02-18",7.61
"682","2010-02-19",7.63
"683","2010-02-22",7.61
"684","2010-02-23",7.51
"685","2010-02-24",7.77
"686","2010-02-25",7.56
"687","2010-02-26",7.58
"688","2010-03-01",7.6
"689","2010-03-02",8.07
"690","2010-03-03",8.12
"691","2010-03-04",8.05
"692","2010-03-05",8.19
"693","2010-03-08",8.15
"694","2010-03-09",8.3
"695","2010-03-10",8.4
"696","2010-03-11",8.44
"697","2010-03-12",8.25
"698","2010-03-15",8.17
"699","2010-03-16",8.24
"700","2010-03-17",8.13
"701","2010-03-18",8.13
"702","2010-03-19",8.02
"703","2010-03-22",8.05
"704","2010-03-23",8.31
"705","2010-03-24",8.08
"706","2010-03-25",8.17
"707","2010-03-26",8.34
"708","2010-03-29",8.4
"709","2010-03-30",8.43
"710","2010-03-31",8.52
"711","2010-04-01",8.46
"712","2010-04-05",8.61
"713","2010-04-06",8.84
"714","2010-04-07",8.76
"715","2010-04-08",8.67
"716","2010-04-09",8.91
"717","2010-04-12",9.22
"718","2010-04-13",9.56
"719","2010-04-14",10.05
"720","2010-04-15",9.91
"721","2010-04-16",9.79
"722","2010-04-19",9.71
"723","2010-04-20",10
"724","2010-04-21",10
"725","2010-04-22",10
"726","2010-04-23",10
"727","2010-04-26",9.97
"728","2010-04-27",9.59
"729","2010-04-28",9.72
"730","2010-04-29",9.75
"731","2010-04-30",9.14
"732","2010-05-03",9.28
"733","2010-05-04",8.98
"734","2010-05-05",8.79
"735","2010-05-06",8.21
"736","2010-05-07",7.87
"737","2010-05-10",8.18
"738","2010-05-11",8.24
"739","2010-05-12",8.43
"740","2010-05-13",8.12
"741","2010-05-14",7.74
"742","2010-05-17",7.85
"743","2010-05-18",7.7
"744","2010-05-19",7.55
"745","2010-05-20",7.15
"746","2010-05-21",6.9
"747","2010-05-24",6.66
"748","2010-05-25",7.03
"749","2010-05-26",7
"750","2010-05-27",7.25
"751","2010-05-28",7.04
"752","2010-06-01",6.7
"753","2010-06-02",6.72
"754","2010-06-03",6.87
"755","2010-06-04",6.44
"756","2010-06-07",6.18
"757","2010-06-08",5.94
"758","2010-06-09",5.76
"759","2010-06-10",5.99
"760","2010-06-11",6.45
"761","2010-06-14",6.79
"762","2010-06-15",7.01
"763","2010-06-16",7
"764","2010-06-17",6.9
"765","2010-06-18",7.31
"766","2010-06-21",7.19
"767","2010-06-22",7
"768","2010-06-23",6.94
"769","2010-06-24",6.73
"770","2010-06-25",6.9
"771","2010-06-28",6.87
"772","2010-06-29",6.53
"773","2010-06-30",6.43
"774","2010-07-01",6.45
"775","2010-07-02",6.33
"776","2010-07-06",6.3
"777","2010-07-07",6.49
"778","2010-07-08",6.67
"779","2010-07-09",6.6
"780","2010-07-12",6.49
"781","2010-07-13",6.67
"782","2010-07-14",6.79
"783","2010-07-15",6.84
"784","2010-07-16",6.43
"785","2010-07-19",6.49
"786","2010-07-20",6.59
"787","2010-07-21",6.36
"788","2010-07-22",6.99
"789","2010-07-23",9.14
"790","2010-07-26",9.55
"791","2010-07-27",9.37
"792","2010-07-28",9.05
"793","2010-07-29",8.93
"794","2010-07-30",9.05
"795","2010-08-02",9.05
"796","2010-08-03",8.97
"797","2010-08-04",9.42
"798","2010-08-05",9.21
"799","2010-08-06",8.99
"800","2010-08-09",9.19
"801","2010-08-10",8.95
"802","2010-08-11",8.54
"803","2010-08-12",8.28
"804","2010-08-13",8.09
"805","2010-08-16",8.46
"806","2010-08-17",8.52
"807","2010-08-18",8.37
"808","2010-08-19",8.08
"809","2010-08-20",8.1
"810","2010-08-23",8.05
"811","2010-08-24",8.28
"812","2010-08-25",8.54
"813","2010-08-26",8.29
"814","2010-08-27",8.71
"815","2010-08-30",8.42
"816","2010-08-31",8.44
"817","2010-09-01",8.8
"818","2010-09-02",9.02
"819","2010-09-03",9.49
"820","2010-09-07",9.46
"821","2010-09-08",9.81
"822","2010-09-09",9.98
"823","2010-09-10",9.97
"824","2010-09-13",10.47
"825","2010-09-14",11.09
"826","2010-09-15",11.09
"827","2010-09-16",11.06
"828","2010-09-17",11.12
"829","2010-09-20",11.98
"830","2010-09-21",11.9
"831","2010-09-22",11.9
"832","2010-09-23",12.55
"833","2010-09-24",12.83
"834","2010-09-27",11.78
"835","2010-09-28",11.79
"836","2010-09-29",12.07
"837","2010-09-30",11.67
"838","2010-10-01",11.8
"839","2010-10-04",11.29
"840","2010-10-05",11.68
"841","2010-10-06",11.34
"842","2010-10-07",11.56
"843","2010-10-08",11.84
"844","2010-10-11",11.84
"845","2010-10-12",12.03
"846","2010-10-13",12.07
"847","2010-10-14",11.89
"848","2010-10-15",12.45
"849","2010-10-18",12.33
"850","2010-10-19",7.95
"851","2010-10-20",8.13
"852","2010-10-21",8.21
"853","2010-10-22",8.14
"854","2010-10-25",8.43
"855","2010-10-26",8.29
"856","2010-10-27",8.4
"857","2010-10-28",8.25
"858","2010-10-29",8.19
"859","2010-11-01",8.14
"860","2010-11-02",8.23
"861","2010-11-03",8.57
"862","2010-11-04",8.57
"863","2010-11-05",8.54
"864","2010-11-08",8.74
"865","2010-11-09",8.56
"866","2010-11-10",8.65
"867","2010-11-11",8.61
"868","2010-11-12",8.15
"869","2010-11-15",8.31
"870","2010-11-16",8.21
"871","2010-11-17",8.34
"872","2010-11-18",8.2
"873","2010-11-19",8.42
"874","2010-11-22",8.67
"875","2010-11-23",8.4
"876","2010-11-24",8.34
"877","2010-11-26",8.42
"878","2010-11-29",8.25
"879","2010-11-30",8.18
"880","2010-12-01",8.24
"881","2010-12-02",8.56
"882","2010-12-03",8.91
"883","2010-12-06",9.31
"884","2010-12-07",9.56
"885","2010-12-08",10.06
"886","2010-12-09",9.96
"887","2010-12-10",10.3
"888","2010-12-13",10.26
"889","2010-12-14",10.06
"890","2010-12-15",10.16
"891","2010-12-16",11
"892","2010-12-17",10.91
"893","2010-12-20",10.8
"894","2010-12-21",10.71
"895","2010-12-22",10.42
"896","2010-12-23",10.31
"897","2010-12-27",10.5
"898","2010-12-28",10.26
"899","2010-12-29",10.3
"900","2010-12-30",10.3
"901","2010-12-31",10.33
"902","2011-01-03",10.58
"903","2011-01-04",10.35
"904","2011-01-05",10.64
"905","2011-01-06",11.06
"906","2011-01-07",10.75
"907","2011-01-10",10.72
"908","2011-01-11",10.5
"909","2011-01-12",10.4
"910","2011-01-13",10.22
"911","2011-01-14",10.62
"912","2011-01-18",10.34
"913","2011-01-19",9.79
"914","2011-01-20",9.5
"915","2011-01-21",9.23
"916","2011-01-24",9.35
"917","2011-01-25",9.04
"918","2011-01-26",9.19
"919","2011-01-27",8.98
"920","2011-01-28",7.37
"921","2011-01-31",7.34
"922","2011-02-01",7.75
"923","2011-02-02",7.6
"924","2011-02-03",7.78
"925","2011-02-04",8.45
"926","2011-02-07",8.57
"927","2011-02-08",8.58
"928","2011-02-09",8.49
"929","2011-02-10",8.58
"930","2011-02-11",8.77
"931","2011-02-14",8.33
"932","2011-02-15",8.07
"933","2011-02-16",8.18
"934","2011-02-17",8.55
"935","2011-02-18",8.28
"936","2011-02-22",7.86
"937","2011-02-23",7.69
"938","2011-02-24",7.88
"939","2011-02-25",8.13
"940","2011-02-28",8.01
"941","2011-03-01",7.72
"942","2011-03-02",7.89
"943","2011-03-03",8.2
"944","2011-03-04",8.15
"945","2011-03-07",7.97
"946","2011-03-08",8.35
"947","2011-03-09",8.15
"948","2011-03-10",7.87
"949","2011-03-11",7.83
"950","2011-03-14",7.97
"951","2011-03-15",7.81
"952","2011-03-16",7.59
"953","2011-03-17",7.55
"954","2011-03-18",7.6
"955","2011-03-21",7.67
"956","2011-03-22",8
"957","2011-03-23",8.12
"958","2011-03-24",8.4
"959","2011-03-25",8.36
"960","2011-03-28",8.31
"961","2011-03-29",8.28
"962","2011-03-30",8.34
"963","2011-03-31",8.39
"964","2011-04-01",8.27
"965","2011-04-04",8.04
"966","2011-04-05",8.33
"967","2011-04-06",8.57
"968","2011-04-07",8.59
"969","2011-04-08",8.7
"970","2011-04-11",8.13
"971","2011-04-12",7.82
"972","2011-04-13",7.89
"973","2011-04-14",8.01
"974","2011-04-15",8.01
"975","2011-04-18",8
"976","2011-04-19",7.82
"977","2011-04-20",8.05
"978","2011-04-21",8.1
"979","2011-04-25",8.28
"980","2011-04-26",8.38
"981","2011-04-27",8.19
"982","2011-04-28",8
"983","2011-04-29",7.82
"984","2011-05-02",7.53
"985","2011-05-03",7.45
"986","2011-05-04",7.52
"987","2011-05-05",7.6
"988","2011-05-06",7.51
"989","2011-05-09",7.6
"990","2011-05-10",7.8
"991","2011-05-11",7.55
"992","2011-05-12",7.62
"993","2011-05-13",7.57
"994","2011-05-16",7.39
"995","2011-05-17",7.11
"996","2011-05-18",7.25
"997","2011-05-19",7.25
