"","date","CAKE"
"92","2007-05-15",27.26
"93","2007-05-16",27.450001
"94","2007-05-17",27.33
"95","2007-05-18",27.790001
"96","2007-05-21",27.540001
"97","2007-05-22",28.200001
"98","2007-05-23",27.92
"99","2007-05-24",28.01
"100","2007-05-25",28.26
"101","2007-05-29",28.02
"102","2007-05-30",28.15
"103","2007-05-31",28.219999
"104","2007-06-01",28.389999
"105","2007-06-04",28.74
"106","2007-06-05",28.23
"107","2007-06-06",27.24
"108","2007-06-07",26.35
"109","2007-06-08",26.57
"110","2007-06-11",26.620001
"111","2007-06-12",26.34
"112","2007-06-13",26.67
"113","2007-06-14",26.77
"114","2007-06-15",26.540001
"115","2007-06-18",27.139999
"116","2007-06-19",27.049999
"117","2007-06-20",26.75
"118","2007-06-21",24.85
"119","2007-06-22",24.809999
"120","2007-06-25",24.83
"121","2007-06-26",24.940001
"122","2007-06-27",25.01
"123","2007-06-28",25.129999
"124","2007-06-29",24.52
"125","2007-07-02",24.57
"126","2007-07-03",24.879999
"127","2007-07-05",25.290001
"128","2007-07-06",25.49
"129","2007-07-09",25.360001
"130","2007-07-10",25.360001
"131","2007-07-11",25.469999
"132","2007-07-12",25.530001
"133","2007-07-13",25.780001
"134","2007-07-16",25.549999
"135","2007-07-17",25.290001
"136","2007-07-18",24.92
"137","2007-07-19",25.030001
"138","2007-07-20",24.790001
"139","2007-07-23",25.01
"140","2007-07-24",24.6
"141","2007-07-25",25.5
"142","2007-07-26",24.58
"143","2007-07-27",24.379999
"144","2007-07-30",24.790001
"145","2007-07-31",24.620001
"146","2007-08-01",24.790001
"147","2007-08-02",24.940001
"148","2007-08-03",24.959999
"149","2007-08-06",25.58
"150","2007-08-07",26.700001
"151","2007-08-08",27.52
"152","2007-08-09",27.92
"153","2007-08-10",26.32
"154","2007-08-13",25.940001
"155","2007-08-14",25.42
"156","2007-08-15",25.17
"157","2007-08-16",25.860001
"158","2007-08-17",26.040001
"159","2007-08-20",26.07
"160","2007-08-21",26.129999
"161","2007-08-22",26
"162","2007-08-23",25.309999
"163","2007-08-24",25.35
"164","2007-08-27",25.02
"165","2007-08-28",24.75
"166","2007-08-29",24.93
"167","2007-08-30",24.959999
"168","2007-08-31",24.93
"169","2007-09-04",25.1
"170","2007-09-05",24.77
"171","2007-09-06",24.99
"172","2007-09-07",24.200001
"173","2007-09-10",23.809999
"174","2007-09-11",23.940001
"175","2007-09-12",23.629999
"176","2007-09-13",23.879999
"177","2007-09-14",24.26
"178","2007-09-17",23.879999
"179","2007-09-18",24.780001
"180","2007-09-19",24.49
"181","2007-09-20",24.17
"182","2007-09-21",24.32
"183","2007-09-24",23.51
"184","2007-09-25",22.91
"185","2007-09-26",23.559999
"186","2007-09-27",23.780001
"187","2007-09-28",23.469999
"188","2007-10-01",24.17
"189","2007-10-02",24.24
"190","2007-10-03",24.4
"191","2007-10-04",24.540001
"192","2007-10-05",25.059999
"193","2007-10-08",24.620001
"194","2007-10-09",24.809999
"195","2007-10-10",24.370001
"196","2007-10-11",23.719999
"197","2007-10-12",23.700001
"198","2007-10-15",23.59
"199","2007-10-16",23.23
"200","2007-10-17",23.4
"201","2007-10-18",22.969999
"202","2007-10-19",22.940001
"203","2007-10-22",23.74
"204","2007-10-23",23.299999
"205","2007-10-24",22.540001
"206","2007-10-25",22.209999
"207","2007-10-26",22.42
"208","2007-10-29",22.41
"209","2007-10-30",22.25
"210","2007-10-31",22.43
"211","2007-11-01",21.92
"212","2007-11-02",21.66
"213","2007-11-05",22.370001
"214","2007-11-06",22.190001
"215","2007-11-07",21.85
"216","2007-11-08",22.219999
"217","2007-11-09",21.92
"218","2007-11-12",22.74
"219","2007-11-13",23.049999
"220","2007-11-14",22.4
"221","2007-11-15",22.59
"222","2007-11-16",22.67
"223","2007-11-19",22.469999
"224","2007-11-20",22.219999
"225","2007-11-21",22.57
"226","2007-11-23",23.059999
"227","2007-11-26",22.799999
"228","2007-11-27",22.879999
"229","2007-11-28",23.280001
"230","2007-11-29",23.24
"231","2007-11-30",23.290001
"232","2007-12-03",23.139999
"233","2007-12-04",22.9
"234","2007-12-05",22.92
"235","2007-12-06",23.66
"236","2007-12-07",23.790001
"237","2007-12-10",24.1
"238","2007-12-11",23.76
"239","2007-12-12",22.99
"240","2007-12-13",23.139999
"241","2007-12-14",22
"242","2007-12-17",21.690001
"243","2007-12-18",22.17
"244","2007-12-19",24.540001
"245","2007-12-20",24.1
"246","2007-12-21",23.610001
"247","2007-12-24",23.530001
"248","2007-12-26",23.530001
"249","2007-12-27",23.74
"250","2007-12-28",23.620001
"251","2007-12-31",23.709999
"252","2008-01-02",22.040001
"253","2008-01-03",21.17
"254","2008-01-04",19.870001
"255","2008-01-07",19.67
"256","2008-01-08",19.139999
"257","2008-01-09",19.049999
"258","2008-01-10",19.469999
"259","2008-01-11",19.940001
"260","2008-01-14",20.360001
"261","2008-01-15",19.52
"262","2008-01-16",19.24
"263","2008-01-17",18.879999
"264","2008-01-18",18.809999
"265","2008-01-22",18.190001
"266","2008-01-23",20.07
"267","2008-01-24",20.07
"268","2008-01-25",20.690001
"269","2008-01-28",20.75
"270","2008-01-29",20.83
"271","2008-01-30",20.360001
"272","2008-01-31",21.85
"273","2008-02-01",22.440001
"274","2008-02-04",21.379999
"275","2008-02-05",20.870001
"276","2008-02-06",19.07
"277","2008-02-07",19.540001
"278","2008-02-08",19.91
"279","2008-02-11",20.66
"280","2008-02-12",20.450001
"281","2008-02-13",20.709999
"282","2008-02-14",20.33
"283","2008-02-15",20.530001
"284","2008-02-19",20.549999
"285","2008-02-20",20.99
"286","2008-02-21",20.870001
"287","2008-02-22",21.059999
"288","2008-02-25",21.75
"289","2008-02-26",22.24
"290","2008-02-27",21.809999
"291","2008-02-28",21.24
"292","2008-02-29",20.91
"293","2008-03-03",20.52
"294","2008-03-04",20.59
"295","2008-03-05",20.809999
"296","2008-03-06",19.93
"297","2008-03-07",19.9
"298","2008-03-10",19.91
"299","2008-03-11",20.41
"300","2008-03-12",20.67
"301","2008-03-13",20.68
"302","2008-03-14",20.65
"303","2008-03-17",19.969999
"304","2008-03-18",20.700001
"305","2008-03-19",20.52
"306","2008-03-20",21.309999
"307","2008-03-24",22.719999
"308","2008-03-25",22.65
"309","2008-03-26",21.700001
"310","2008-03-27",21.309999
"311","2008-03-28",20.889999
"312","2008-03-31",21.790001
"313","2008-04-01",22.4
"314","2008-04-02",22.68
"315","2008-04-03",22.780001
"316","2008-04-04",22.77
"317","2008-04-07",22.450001
"318","2008-04-08",21.58
"319","2008-04-09",21.15
"320","2008-04-10",21.4
"321","2008-04-11",21.200001
"322","2008-04-14",21.09
"323","2008-04-15",21.190001
"324","2008-04-16",21.65
"325","2008-04-17",21.27
"326","2008-04-18",21.59
"327","2008-04-21",21.6
"328","2008-04-22",21.43
"329","2008-04-23",21.66
"330","2008-04-24",21.57
"331","2008-04-25",21.17
"332","2008-04-28",21.639999
"333","2008-04-29",21.700001
"334","2008-04-30",22.629999
"335","2008-05-01",22.74
"336","2008-05-02",22.709999
"337","2008-05-05",22.290001
"338","2008-05-06",22.059999
"339","2008-05-07",21.75
"340","2008-05-08",21.809999
"341","2008-05-09",21.709999
"342","2008-05-12",22.02
"343","2008-05-13",22.49
"344","2008-05-14",22.110001
"345","2008-05-15",22.43
"346","2008-05-16",22.370001
"347","2008-05-19",22.26
"348","2008-05-20",21.719999
"349","2008-05-21",20.620001
"350","2008-05-22",20.870001
"351","2008-05-23",19.530001
"352","2008-05-27",19.9
"353","2008-05-28",20.26
"354","2008-05-29",20.1
"355","2008-05-30",20.030001
"356","2008-06-02",19.5
"357","2008-06-03",19
"358","2008-06-04",18.870001
"359","2008-06-05",18.52
"360","2008-06-06",17.98
"361","2008-06-09",18.15
"362","2008-06-10",18.200001
"363","2008-06-11",17.76
"364","2008-06-12",17.360001
"365","2008-06-13",17.5
"366","2008-06-16",17.379999
"367","2008-06-17",17.48
"368","2008-06-18",17.27
"369","2008-06-19",17.08
"370","2008-06-20",16.98
"371","2008-06-23",16.41
"372","2008-06-24",17.450001
"373","2008-06-25",17.629999
"374","2008-06-26",16.83
"375","2008-06-27",16.110001
"376","2008-06-30",15.91
"377","2008-07-01",15.88
"378","2008-07-02",15.31
"379","2008-07-03",15.33
"380","2008-07-07",15.56
"381","2008-07-08",16.09
"382","2008-07-09",15.46
"383","2008-07-10",15.1
"384","2008-07-11",14.87
"385","2008-07-14",14.9
"386","2008-07-15",14.93
"387","2008-07-16",15.65
"388","2008-07-17",16.27
"389","2008-07-18",16.65
"390","2008-07-21",15.74
"391","2008-07-22",16.049999
"392","2008-07-23",16.190001
"393","2008-07-24",15.08
"394","2008-07-25",14.01
"395","2008-07-28",13.9
"396","2008-07-29",14.24
"397","2008-07-30",14.32
"398","2008-07-31",14.08
"399","2008-08-01",14.16
"400","2008-08-04",14.28
"401","2008-08-05",15.29
"402","2008-08-06",15.38
"403","2008-08-07",15.54
"404","2008-08-08",16.51
"405","2008-08-11",16.67
"406","2008-08-12",16.93
"407","2008-08-13",16.77
"408","2008-08-14",17.09
"409","2008-08-15",17.049999
"410","2008-08-18",16.5
"411","2008-08-19",15.91
"412","2008-08-20",15.64
"413","2008-08-21",15.49
"414","2008-08-22",16.08
"415","2008-08-25",15.69
"416","2008-08-26",14.83
"417","2008-08-27",14.83
"418","2008-08-28",15.29
"419","2008-08-29",15.37
"420","2008-09-02",15.41
"421","2008-09-03",15.7
"422","2008-09-04",15.32
"423","2008-09-05",15.4
"424","2008-09-08",16
"425","2008-09-09",15.89
"426","2008-09-10",15.13
"427","2008-09-11",15.22
"428","2008-09-12",14.55
"429","2008-09-15",14.16
"430","2008-09-16",14.7
"431","2008-09-17",14.76
"432","2008-09-18",16.74
"433","2008-09-19",16.940001
"434","2008-09-22",15.39
"435","2008-09-23",15.35
"436","2008-09-24",14.85
"437","2008-09-25",15.13
"438","2008-09-26",15.16
"439","2008-09-29",14.14
"440","2008-09-30",14.62
"441","2008-10-01",14.51
"442","2008-10-02",13.83
"443","2008-10-03",12.8
"444","2008-10-06",12.17
"445","2008-10-07",11.74
"446","2008-10-08",11.59
"447","2008-10-09",10.9
"448","2008-10-10",10.96
"449","2008-10-13",11.72
"450","2008-10-14",10.8
"451","2008-10-15",9.91
"452","2008-10-16",9.89
"453","2008-10-17",9.88
"454","2008-10-20",10.48
"455","2008-10-21",9.82
"456","2008-10-22",9.58
"457","2008-10-23",9.69
"458","2008-10-24",8.53
"459","2008-10-27",8.38
"460","2008-10-28",8
"461","2008-10-29",8.19
"462","2008-10-30",8.75
"463","2008-10-31",8.8
"464","2008-11-03",8.97
"465","2008-11-04",9
"466","2008-11-05",8.65
"467","2008-11-06",8.21
"468","2008-11-07",8.41
"469","2008-11-10",7.89
"470","2008-11-11",7.75
"471","2008-11-12",7.25
"472","2008-11-13",7.26
"473","2008-11-14",6.69
"474","2008-11-17",6.66
"475","2008-11-18",6.48
"476","2008-11-19",5.88
"477","2008-11-20",5.32
"478","2008-11-21",5.42
"479","2008-11-24",6.1
"480","2008-11-25",6.56
"481","2008-11-26",7.25
"482","2008-11-28",7.28
"483","2008-12-01",6.28
"484","2008-12-02",6.59
"485","2008-12-03",6.97
"486","2008-12-04",7.01
"487","2008-12-05",7.55
"488","2008-12-08",7.99
"489","2008-12-09",7.61
"490","2008-12-10",7.77
"491","2008-12-11",7.22
"492","2008-12-12",7.22
"493","2008-12-15",6.95
"494","2008-12-16",7.37
"495","2008-12-17",8.33
"496","2008-12-18",8.78
"497","2008-12-19",9.95
"498","2008-12-22",9.39
"499","2008-12-23",9.23
"500","2008-12-24",9.18
"501","2008-12-26",9.36
"502","2008-12-29",9.03
"503","2008-12-30",9.49
"504","2008-12-31",10.1
"505","2009-01-02",10.35
"506","2009-01-05",10.37
"507","2009-01-06",10.91
"508","2009-01-07",10.27
"509","2009-01-08",10.34
"510","2009-01-09",9.74
"511","2009-01-12",9.44
"512","2009-01-13",9.1
"513","2009-01-14",8.41
"514","2009-01-15",8.66
"515","2009-01-16",8.78
"516","2009-01-20",7.92
"517","2009-01-21",8.48
"518","2009-01-22",8.8
"519","2009-01-23",8.79
"520","2009-01-26",8.88
"521","2009-01-27",9.05
"522","2009-01-28",9.43
"523","2009-01-29",9
"524","2009-01-30",8.68
"525","2009-02-02",8.56
"526","2009-02-03",8.96
"527","2009-02-04",8.69
"528","2009-02-05",9.2
"529","2009-02-06",9.59
"530","2009-02-09",9.28
"531","2009-02-10",9.11
"532","2009-02-11",9.39
"533","2009-02-12",9.69
"534","2009-02-13",8.49
"535","2009-02-17",8.08
"536","2009-02-18",7.75
"537","2009-02-19",7.76
"538","2009-02-20",8.09
"539","2009-02-23",7.85
"540","2009-02-24",8.26
"541","2009-02-25",8.34
"542","2009-02-26",8.09
"543","2009-02-27",8.14
"544","2009-03-02",7.63
"545","2009-03-03",7.42
"546","2009-03-04",7.6
"547","2009-03-05",7.07
"548","2009-03-06",7.15
"549","2009-03-09",7.33
"550","2009-03-10",8.11
"551","2009-03-11",8.92
"552","2009-03-12",9.69
"553","2009-03-13",9.87
"554","2009-03-16",9.48
"555","2009-03-17",10.28
"556","2009-03-18",12.03
"557","2009-03-19",11.37
"558","2009-03-20",11.01
"559","2009-03-23",12.49
"560","2009-03-24",11.72
"561","2009-03-25",11.46
"562","2009-03-26",12.82
"563","2009-03-27",12.23
"564","2009-03-30",11.64
"565","2009-03-31",11.45
"566","2009-04-01",11.41
"567","2009-04-02",12.44
"568","2009-04-03",13.01
"569","2009-04-06",12.47
"570","2009-04-07",12.05
"571","2009-04-08",13.18
"572","2009-04-09",14.13
"573","2009-04-13",13.85
"574","2009-04-14",13.48
"575","2009-04-15",13.38
"576","2009-04-16",14.65
"577","2009-04-17",14.33
"578","2009-04-20",13.35
"579","2009-04-21",13.75
"580","2009-04-22",15.03
"581","2009-04-23",14.92
"582","2009-04-24",17.809999
"583","2009-04-27",16.82
"584","2009-04-28",17.040001
"585","2009-04-29",17.65
"586","2009-04-30",17.370001
"587","2009-05-01",16.93
"588","2009-05-04",17.75
"589","2009-05-05",17.950001
"590","2009-05-06",17.459999
"591","2009-05-07",16.48
"592","2009-05-08",16.27
"593","2009-05-11",15.85
"594","2009-05-12",15.06
"595","2009-05-13",14.15
"596","2009-05-14",15.3
"597","2009-05-15",15.09
"598","2009-05-18",16.08
"599","2009-05-19",16.09
"600","2009-05-20",15.89
"601","2009-05-21",15.5
"602","2009-05-22",15.16
"603","2009-05-26",16.15
"604","2009-05-27",16.040001
"605","2009-05-28",16.219999
"606","2009-05-29",17.059999
"607","2009-06-01",17.549999
"608","2009-06-02",17.5
"609","2009-06-03",17.709999
"610","2009-06-04",17.58
"611","2009-06-05",17.57
"612","2009-06-08",17.34
"613","2009-06-09",17.08
"614","2009-06-10",16.67
"615","2009-06-11",15.9
"616","2009-06-12",16.49
"617","2009-06-15",16.290001
"618","2009-06-16",16.4
"619","2009-06-17",17.01
"620","2009-06-18",17.33
"621","2009-06-19",17.59
"622","2009-06-22",16.48
"623","2009-06-23",15.68
"624","2009-06-24",15.81
"625","2009-06-25",16.299999
"626","2009-06-26",16.42
"627","2009-06-29",16.469999
"628","2009-06-30",17.299999
"629","2009-07-01",17.84
"630","2009-07-02",16.9
"631","2009-07-06",16.6
"632","2009-07-07",16.030001
"633","2009-07-08",16.110001
"634","2009-07-09",16.4
"635","2009-07-10",16.6
"636","2009-07-13",16.84
"637","2009-07-14",17.1
"638","2009-07-15",17.530001
"639","2009-07-16",17.73
"640","2009-07-17",17.540001
"641","2009-07-20",17.67
"642","2009-07-21",17.83
"643","2009-07-22",18.360001
"644","2009-07-23",19.110001
"645","2009-07-24",18.299999
"646","2009-07-27",18.379999
"647","2009-07-28",18.780001
"648","2009-07-29",18.370001
"649","2009-07-30",18.77
"650","2009-07-31",19.370001
"651","2009-08-03",19.860001
"652","2009-08-04",19.77
"653","2009-08-05",19.76
"654","2009-08-06",18.6
"655","2009-08-07",18.940001
"656","2009-08-10",19
"657","2009-08-11",18.690001
"658","2009-08-12",18.870001
"659","2009-08-13",18.940001
"660","2009-08-14",18.549999
"661","2009-08-17",17.75
"662","2009-08-18",18.190001
"663","2009-08-19",18.059999
"664","2009-08-20",18.190001
"665","2009-08-21",19.280001
"666","2009-08-24",18.969999
"667","2009-08-25",19.18
"668","2009-08-26",18.809999
"669","2009-08-27",18.940001
"670","2009-08-28",18.67
"671","2009-08-31",18.370001
"672","2009-09-01",18.120001
"673","2009-09-02",18.08
"674","2009-09-03",18.450001
"675","2009-09-04",19.02
"676","2009-09-08",18.940001
"677","2009-09-09",19.32
"678","2009-09-10",19.530001
"679","2009-09-11",19.43
"680","2009-09-14",19.65
"681","2009-09-15",19.450001
"682","2009-09-16",19.92
"683","2009-09-17",20.26
"684","2009-09-18",20.780001
"685","2009-09-21",20.66
"686","2009-09-22",20.57
"687","2009-09-23",19.6
"688","2009-09-24",19.27
"689","2009-09-25",18.950001
"690","2009-09-28",19.17
"691","2009-09-29",19.6
"692","2009-09-30",18.52
"693","2009-10-01",17.85
"694","2009-10-02",17.77
"695","2009-10-05",18.040001
"696","2009-10-06",17.99
"697","2009-10-07",17.790001
"698","2009-10-08",18.08
"699","2009-10-09",18.08
"700","2009-10-12",18.83
"701","2009-10-13",18.59
"702","2009-10-14",18.34
"703","2009-10-15",18.51
"704","2009-10-16",19.15
"705","2009-10-19",19.76
"706","2009-10-20",18.98
"707","2009-10-21",17.879999
"708","2009-10-22",18.139999
"709","2009-10-23",19
"710","2009-10-26",18.940001
"711","2009-10-27",18.83
"712","2009-10-28",18.51
"713","2009-10-29",19.07
"714","2009-10-30",18.18
"715","2009-11-02",17.9
"716","2009-11-03",18.139999
"717","2009-11-04",18.01
"718","2009-11-05",18.41
"719","2009-11-06",18.370001
"720","2009-11-09",18.860001
"721","2009-11-10",18.809999
"722","2009-11-11",18.82
"723","2009-11-12",18.370001
"724","2009-11-13",18.48
"725","2009-11-16",19.110001
"726","2009-11-17",18.940001
"727","2009-11-18",19.719999
"728","2009-11-19",19.09
"729","2009-11-20",18.799999
"730","2009-11-23",19.02
"731","2009-11-24",18.84
"732","2009-11-25",18.870001
"733","2009-11-27",18.629999
"734","2009-11-30",18.83
"735","2009-12-01",18.959999
"736","2009-12-02",19.26
"737","2009-12-03",18.950001
"738","2009-12-04",19.49
"739","2009-12-07",19.549999
"740","2009-12-08",19.42
"741","2009-12-09",19.559999
"742","2009-12-10",19.809999
"743","2009-12-11",20.299999
"744","2009-12-14",20.530001
"745","2009-12-15",20.52
"746","2009-12-16",20.879999
"747","2009-12-17",20.950001
"748","2009-12-18",21.67
"749","2009-12-21",21.889999
"750","2009-12-22",22.110001
"751","2009-12-23",22.32
"752","2009-12-24",22.51
"753","2009-12-28",22.379999
"754","2009-12-29",22.4
"755","2009-12-30",22
"756","2009-12-31",21.59
"757","2010-01-04",21.83
"758","2010-01-05",21.67
"759","2010-01-06",21.09
"760","2010-01-07",21.42
"761","2010-01-08",21.42
"762","2010-01-11",21.26
"763","2010-01-12",22.49
"764","2010-01-13",22.43
"765","2010-01-14",22.799999
"766","2010-01-15",22.450001
"767","2010-01-19",22.58
"768","2010-01-20",22.66
"769","2010-01-21",22.379999
"770","2010-01-22",21.280001
"771","2010-01-25",21.18
"772","2010-01-26",21.24
"773","2010-01-27",20.940001
"774","2010-01-28",21.059999
"775","2010-01-29",21.139999
"776","2010-02-01",22.049999
"777","2010-02-02",21.950001
"778","2010-02-03",21.780001
"779","2010-02-04",21.17
"780","2010-02-05",21.26
"781","2010-02-08",21.34
"782","2010-02-09",21.639999
"783","2010-02-10",22.200001
"784","2010-02-11",22.66
"785","2010-02-12",23.639999
"786","2010-02-16",23.809999
"787","2010-02-17",23.4
"788","2010-02-18",23.549999
"789","2010-02-19",23.65
"790","2010-02-22",23.76
"791","2010-02-23",23.34
"792","2010-02-24",23.639999
"793","2010-02-25",23.68
"794","2010-02-26",23.65
"795","2010-03-01",24.24
"796","2010-03-02",24.790001
"797","2010-03-03",24.709999
"798","2010-03-04",24.690001
"799","2010-03-05",25.709999
"800","2010-03-08",25.84
"801","2010-03-09",25.65
"802","2010-03-10",26.030001
"803","2010-03-11",26.959999
"804","2010-03-12",26.91
"805","2010-03-15",26.77
"806","2010-03-16",26.75
"807","2010-03-17",26.860001
"808","2010-03-18",27.1
"809","2010-03-19",27.139999
"810","2010-03-22",27.59
"811","2010-03-23",27.66
"812","2010-03-24",27.6
"813","2010-03-25",27.25
"814","2010-03-26",27.33
"815","2010-03-29",27.299999
"816","2010-03-30",27.4
"817","2010-03-31",27.059999
"818","2010-04-01",27.15
"819","2010-04-05",27.620001
"820","2010-04-06",27.6
"821","2010-04-07",28.1
"822","2010-04-08",28.35
"823","2010-04-09",28.18
"824","2010-04-12",28.379999
"825","2010-04-13",28.290001
"826","2010-04-14",28.879999
"827","2010-04-15",28.74
"828","2010-04-16",28.74
"829","2010-04-19",28.51
"830","2010-04-20",28.790001
"831","2010-04-21",29.030001
"832","2010-04-22",30.459999
"833","2010-04-23",29.57
"834","2010-04-26",29.85
"835","2010-04-27",29.540001
"836","2010-04-28",27.459999
"837","2010-04-29",28.09
"838","2010-04-30",27.17
"839","2010-05-03",28.120001
"840","2010-05-04",27.02
"841","2010-05-05",26.77
"842","2010-05-06",25.879999
"843","2010-05-07",25.190001
"844","2010-05-10",26.41
"845","2010-05-11",27.52
"846","2010-05-12",27.950001
"847","2010-05-13",27.700001
"848","2010-05-14",26.92
"849","2010-05-17",26.9
"850","2010-05-18",26.870001
"851","2010-05-19",26.700001
"852","2010-05-20",25.5
"853","2010-05-21",25.4
"854","2010-05-24",25.49
"855","2010-05-25",25.4
"856","2010-05-26",25.24
"857","2010-05-27",25.83
"858","2010-05-28",25.5
"859","2010-06-01",24.85
"860","2010-06-02",25.52
"861","2010-06-03",25.709999
"862","2010-06-04",24.860001
"863","2010-06-07",23.68
"864","2010-06-08",23.91
"865","2010-06-09",24.27
"866","2010-06-10",24.379999
"867","2010-06-11",25.02
"868","2010-06-14",25.48
"869","2010-06-15",25.74
"870","2010-06-16",25.559999
"871","2010-06-17",25.6
"872","2010-06-18",25.49
"873","2010-06-21",24.450001
"874","2010-06-22",23.83
"875","2010-06-23",24.360001
"876","2010-06-24",23.360001
"877","2010-06-25",23.469999
"878","2010-06-28",23.26
"879","2010-06-29",22.200001
"880","2010-06-30",22.26
"881","2010-07-01",22.459999
"882","2010-07-02",22.16
"883","2010-07-06",21.76
"884","2010-07-07",22.809999
"885","2010-07-08",23.65
"886","2010-07-09",24.76
"887","2010-07-12",24.360001
"888","2010-07-13",25.889999
"889","2010-07-14",25.75
"890","2010-07-15",25.59
"891","2010-07-16",24.209999
"892","2010-07-19",23.74
"893","2010-07-20",25.280001
"894","2010-07-21",24.75
"895","2010-07-22",25.73
"896","2010-07-23",23.809999
"897","2010-07-26",24.26
"898","2010-07-27",24.07
"899","2010-07-28",24.02
"900","2010-07-29",23.459999
"901","2010-07-30",23.440001
"902","2010-08-02",23.77
"903","2010-08-03",23.75
"904","2010-08-04",23.48
"905","2010-08-05",23.440001
"906","2010-08-06",23.360001
"907","2010-08-09",24
"908","2010-08-10",23.469999
"909","2010-08-11",22.73
"910","2010-08-12",22.639999
"911","2010-08-13",22.030001
"912","2010-08-16",22.139999
"913","2010-08-17",22.799999
"914","2010-08-18",23.290001
"915","2010-08-19",22.98
"916","2010-08-20",22.73
"917","2010-08-23",22.25
"918","2010-08-24",21.799999
"919","2010-08-25",22.09
"920","2010-08-26",22.440001
"921","2010-08-27",23.030001
"922","2010-08-30",22.52
"923","2010-08-31",22.360001
"924","2010-09-01",23.700001
"925","2010-09-02",24.959999
"926","2010-09-03",25.75
"927","2010-09-07",25.35
"928","2010-09-08",25.950001
"929","2010-09-09",25.49
"930","2010-09-10",25.690001
"931","2010-09-13",26.459999
"932","2010-09-14",26.52
"933","2010-09-15",26.440001
"934","2010-09-16",25.9
"935","2010-09-17",25.74
"936","2010-09-20",26.440001
"937","2010-09-21",26.09
"938","2010-09-22",25.83
"939","2010-09-23",25.299999
"940","2010-09-24",26.299999
"941","2010-09-27",26.620001
"942","2010-09-28",26.67
"943","2010-09-29",26.4
"944","2010-09-30",26.469999
"945","2010-10-01",26.690001
"946","2010-10-04",26.32
"947","2010-10-05",27.5
"948","2010-10-06",27.02
"949","2010-10-07",27.690001
"950","2010-10-08",27.940001
"951","2010-10-11",27.77
"952","2010-10-12",27.700001
"953","2010-10-13",27.41
"954","2010-10-14",27.65
"955","2010-10-15",27.799999
"956","2010-10-18",27.719999
"957","2010-10-19",27.139999
"958","2010-10-20",27.459999
"959","2010-10-21",27.07
"960","2010-10-22",29.200001
"961","2010-10-25",29.379999
"962","2010-10-26",29.280001
"963","2010-10-27",28.809999
"964","2010-10-28",28.77
"965","2010-10-29",29.120001
"966","2010-11-01",29.120001
"967","2010-11-02",29.18
"968","2010-11-03",29.379999
"969","2010-11-04",29.870001
"970","2010-11-05",29.799999
"971","2010-11-08",29.799999
"972","2010-11-09",28.959999
"973","2010-11-10",29.42
"974","2010-11-11",29.870001
