"","date","MRTN"
"106","2007-06-05",5.117333
"107","2007-06-06",5.128
"108","2007-06-07",5.066667
"109","2007-06-08",5.061333
"110","2007-06-11",5.066667
"111","2007-06-12",4.949333
"112","2007-06-13",4.962667
"113","2007-06-14",5.048
"114","2007-06-15",5.133333
"115","2007-06-18",5.008
"116","2007-06-19",4.933333
"117","2007-06-20",4.96
"118","2007-06-21",4.984
"119","2007-06-22",4.986667
"120","2007-06-25",4.949333
"121","2007-06-26",4.909333
"122","2007-06-27",4.904
"123","2007-06-28",4.829333
"124","2007-06-29",4.802667
"125","2007-07-02",4.802667
"126","2007-07-03",4.917333
"127","2007-07-05",4.826667
"128","2007-07-06",4.794667
"129","2007-07-09",4.866667
"130","2007-07-10",4.813334
"131","2007-07-11",4.805333
"132","2007-07-12",4.901333
"133","2007-07-13",4.821333
"134","2007-07-16",4.808
"135","2007-07-17",4.824
"136","2007-07-18",4.826667
"137","2007-07-19",4.776
"138","2007-07-20",4.746666
"139","2007-07-23",4.725333
"140","2007-07-24",4.013333
"141","2007-07-25",4.021333
"142","2007-07-26",4.029333
"143","2007-07-27",3.978667
"144","2007-07-30",4
"145","2007-07-31",3.992
"146","2007-08-01",4
"147","2007-08-02",4.042666
"148","2007-08-03",3.746667
"149","2007-08-06",3.738667
"150","2007-08-07",4.008
"151","2007-08-08",4.864
"152","2007-08-09",4.52
"153","2007-08-10",4.517334
"154","2007-08-13",4.416
"155","2007-08-14",4.453333
"156","2007-08-15",4.338666
"157","2007-08-16",4.176
"158","2007-08-17",4.173333
"159","2007-08-20",4.152
"160","2007-08-21",3.973333
"161","2007-08-22",4.16
"162","2007-08-23",4.069334
"163","2007-08-24",4.077333
"164","2007-08-27",4.096
"165","2007-08-28",4.074667
"166","2007-08-29",4.248
"167","2007-08-30",4.146667
"168","2007-08-31",4.176
"169","2007-09-04",4.090667
"170","2007-09-05",4.042666
"171","2007-09-06",4.184
"172","2007-09-07",4.053333
"173","2007-09-10",4.141333
"174","2007-09-11",4.245333
"175","2007-09-12",4.112
"176","2007-09-13",4.133333
"177","2007-09-14",4.133333
"178","2007-09-17",4.090667
"179","2007-09-18",4.429333
"180","2007-09-19",4.413333
"181","2007-09-20",4.325333
"182","2007-09-21",4.250667
"183","2007-09-24",4.178667
"184","2007-09-25",4.130667
"185","2007-09-26",4.106667
"186","2007-09-27",4.125333
"187","2007-09-28",4.109334
"188","2007-10-01",4.16
"189","2007-10-02",4.258667
"190","2007-10-03",4.237333
"191","2007-10-04",4.242667
"192","2007-10-05",4.352
"193","2007-10-08",4.237333
"194","2007-10-09",4.245333
"195","2007-10-10",4.258667
"196","2007-10-11",4.128
"197","2007-10-12",4.093333
"198","2007-10-15",4.101333
"199","2007-10-16",4.04
"200","2007-10-17",4.128
"201","2007-10-18",4.098667
"202","2007-10-19",3.984
"203","2007-10-22",4.106667
"204","2007-10-23",3.658667
"205","2007-10-24",3.677333
"206","2007-10-25",3.744
"207","2007-10-26",3.885333
"208","2007-10-29",3.784
"209","2007-10-30",3.685333
"210","2007-10-31",3.792
"211","2007-11-01",3.717333
"212","2007-11-02",3.765333
"213","2007-11-05",3.610667
"214","2007-11-06",3.64
"215","2007-11-07",3.349333
"216","2007-11-08",3.485333
"217","2007-11-09",3.474667
"218","2007-11-12",3.52
"219","2007-11-13",3.749333
"220","2007-11-14",3.570667
"221","2007-11-15",3.466667
"222","2007-11-16",3.394667
"223","2007-11-19",3.234667
"224","2007-11-20",3.12
"225","2007-11-21",3.093333
"226","2007-11-23",3.093333
"227","2007-11-26",3.002667
"228","2007-11-27",2.912
"229","2007-11-28",2.946667
"230","2007-11-29",2.968
"231","2007-11-30",2.922667
"232","2007-12-03",2.882667
"233","2007-12-04",3.061333
"234","2007-12-05",3.176
"235","2007-12-06",3.333333
"236","2007-12-07",3.482667
"237","2007-12-10",3.602667
"238","2007-12-11",3.469333
"239","2007-12-12",3.549333
"240","2007-12-13",3.792
"241","2007-12-14",3.738667
"242","2007-12-17",3.698667
"243","2007-12-18",3.730667
"244","2007-12-19",3.722667
"245","2007-12-20",3.906667
"246","2007-12-21",3.896
"247","2007-12-24",3.901333
"248","2007-12-26",3.933333
"249","2007-12-27",3.789333
"250","2007-12-28",3.744
"251","2007-12-31",3.72
"252","2008-01-02",3.512
"253","2008-01-03",3.293333
"254","2008-01-04",3.168
"255","2008-01-07",3.477333
"256","2008-01-08",3.536
"257","2008-01-09",3.533333
"258","2008-01-10",3.578667
"259","2008-01-11",3.293333
"260","2008-01-14",3.341333
"261","2008-01-15",3.293333
"262","2008-01-16",3.453333
"263","2008-01-17",3.370667
"264","2008-01-18",3.288
"265","2008-01-22",3.346667
"266","2008-01-23",3.968
"267","2008-01-24",3.722667
"268","2008-01-25",3.72
"269","2008-01-28",3.730667
"270","2008-01-29",4.152
"271","2008-01-30",4.325333
"272","2008-01-31",4.536
"273","2008-02-01",4.4
"274","2008-02-04",4.373333
"275","2008-02-05",4.237333
"276","2008-02-06",4.248
"277","2008-02-07",4.349333
"278","2008-02-08",4.288
"279","2008-02-11",4.272
"280","2008-02-12",4.256
"281","2008-02-13",4.269333
"282","2008-02-14",4.162667
"283","2008-02-15",3.986667
"284","2008-02-19",4.005333
"285","2008-02-20",3.970667
"286","2008-02-21",3.944
"287","2008-02-22",3.834667
"288","2008-02-25",4.002666
"289","2008-02-26",4.12
"290","2008-02-27",4.202667
"291","2008-02-28",4.066667
"292","2008-02-29",3.864
"293","2008-03-03",3.824
"294","2008-03-04",3.848
"295","2008-03-05",3.997333
"296","2008-03-06",3.890667
"297","2008-03-07",3.962667
"298","2008-03-10",3.898667
"299","2008-03-11",4.229333
"300","2008-03-12",4.168
"301","2008-03-13",4.133333
"302","2008-03-14",4.256
"303","2008-03-17",4.256
"304","2008-03-18",4.458667
"305","2008-03-19",4.386667
"306","2008-03-20",4.533333
"307","2008-03-24",4.696
"308","2008-03-25",4.533333
"309","2008-03-26",4.498667
"310","2008-03-27",4.322667
"311","2008-03-28",4.288
"312","2008-03-31",4.138667
"313","2008-04-01",4.170667
"314","2008-04-02",4.256
"315","2008-04-03",4.261333
"316","2008-04-04",4.224
"317","2008-04-07",4.216
"318","2008-04-08",4.178667
"319","2008-04-09",4.149333
"320","2008-04-10",4.165333
"321","2008-04-11",4.021333
"322","2008-04-14",4.082667
"323","2008-04-15",4.208
"324","2008-04-16",4.272
"325","2008-04-17",4.178667
"326","2008-04-18",4.282667
"327","2008-04-21",4.261333
"328","2008-04-22",4.234667
"329","2008-04-23",4.392
"330","2008-04-24",4.536
"331","2008-04-25",4.530667
"332","2008-04-28",4.68
"333","2008-04-29",4.650667
"334","2008-04-30",4.346667
"335","2008-05-01",4.664
"336","2008-05-02",4.637333
"337","2008-05-05",4.597333
"338","2008-05-06",4.672
"339","2008-05-07",4.413333
"340","2008-05-08",4.506667
"341","2008-05-09",4.44
"342","2008-05-12",4.474667
"343","2008-05-13",4.517334
"344","2008-05-14",4.477334
"345","2008-05-15",4.493333
"346","2008-05-16",4.546667
"347","2008-05-19",4.696
"348","2008-05-20",4.805333
"349","2008-05-21",4.602667
"350","2008-05-22",4.725333
"351","2008-05-23",4.450667
"352","2008-05-27",4.578667
"353","2008-05-28",4.584
"354","2008-05-29",4.68
"355","2008-05-30",4.778666
"356","2008-06-02",4.632
"357","2008-06-03",4.576
"358","2008-06-04",4.722667
"359","2008-06-05",4.773334
"360","2008-06-06",4.509333
"361","2008-06-09",4.592
"362","2008-06-10",4.8
"363","2008-06-11",4.666667
"364","2008-06-12",4.602667
"365","2008-06-13",4.64
"366","2008-06-16",4.872
"367","2008-06-17",4.514667
"368","2008-06-18",4.44
"369","2008-06-19",4.666667
"370","2008-06-20",4.605333
"371","2008-06-23",4.469333
"372","2008-06-24",4.384
"373","2008-06-25",4.493333
"374","2008-06-26",4.242667
"375","2008-06-27",4.221334
"376","2008-06-30",4.258667
"377","2008-07-01",4.293334
"378","2008-07-02",4.096
"379","2008-07-03",4.16
"380","2008-07-07",4.533333
"381","2008-07-08",4.853333
"382","2008-07-09",4.581333
"383","2008-07-10",4.629333
"384","2008-07-11",4.565333
"385","2008-07-14",4.597333
"386","2008-07-15",4.738667
"387","2008-07-16",4.845333
"388","2008-07-17",4.882667
"389","2008-07-18",4.832
"390","2008-07-21",4.794667
"391","2008-07-22",5.08
"392","2008-07-23",5.533333
"393","2008-07-24",5.088
"394","2008-07-25",5.328
"395","2008-07-28",5.314667
"396","2008-07-29",5.44
"397","2008-07-30",5.544
"398","2008-07-31",5.552
"399","2008-08-01",5.488
"400","2008-08-04",5.450667
"401","2008-08-05",5.690667
"402","2008-08-06",5.68
"403","2008-08-07",5.562667
"404","2008-08-08",5.68
"405","2008-08-11",5.453333
"406","2008-08-12",5.514667
"407","2008-08-13",5.530667
"408","2008-08-14",5.554667
"409","2008-08-15",5.450667
"410","2008-08-18",5.336
"411","2008-08-19",5.218667
"412","2008-08-20",5.274667
"413","2008-08-21",5.304
"414","2008-08-22",5.557333
"415","2008-08-25",5.304
"416","2008-08-26",5.266667
"417","2008-08-27",5.226666
"418","2008-08-28",5.285333
"419","2008-08-29",5.317333
"420","2008-09-02",5.773334
"421","2008-09-03",5.901333
"422","2008-09-04",5.688
"423","2008-09-05",5.594666
"424","2008-09-08",5.661334
"425","2008-09-09",5.512
"426","2008-09-10",5.432
"427","2008-09-11",5.592
"428","2008-09-12",5.744
"429","2008-09-15",5.813334
"430","2008-09-16",5.792
"431","2008-09-17",5.706666
"432","2008-09-18",5.56
"433","2008-09-19",5.616
"434","2008-09-22",5.445333
"435","2008-09-23",5.557333
"436","2008-09-24",5.357333
"437","2008-09-25",5.208
"438","2008-09-26",5.304
"439","2008-09-29",5.08
"440","2008-09-30",5.202667
"441","2008-10-01",5.226666
"442","2008-10-02",4.477334
"443","2008-10-03",4.477334
"444","2008-10-06",4.445333
"445","2008-10-07",4.64
"446","2008-10-08",4.778666
"447","2008-10-09",4.458667
"448","2008-10-10",4.578667
"449","2008-10-13",5.112
"450","2008-10-14",5
"451","2008-10-15",4.746666
"452","2008-10-16",4.866667
"453","2008-10-17",4.653333
"454","2008-10-20",4.546667
"455","2008-10-21",4.501333
"456","2008-10-22",4.4
"457","2008-10-23",4.290667
"458","2008-10-24",4.194667
"459","2008-10-27",4.317333
"460","2008-10-28",4.682667
"461","2008-10-29",4.72
"462","2008-10-30",4.76
"463","2008-10-31",4.901333
"464","2008-11-03",5.192
"465","2008-11-04",5.258667
"466","2008-11-05",4.818666
"467","2008-11-06",4.8
"468","2008-11-07",5.114666
"469","2008-11-10",5
"470","2008-11-11",4.96
"471","2008-11-12",4.946667
"472","2008-11-13",5.445333
"473","2008-11-14",5.077333
"474","2008-11-17",4.994667
"475","2008-11-18",5.096
"476","2008-11-19",4.533333
"477","2008-11-20",4.485333
"478","2008-11-21",4.386667
"479","2008-11-24",4.626667
"480","2008-11-25",4.594666
"481","2008-11-26",4.874667
"482","2008-11-28",5.026667
"483","2008-12-01",4.298666
"484","2008-12-02",4.616
"485","2008-12-03",4.648
"486","2008-12-04",4.592
"487","2008-12-05",4.536
"488","2008-12-08",4.768
"489","2008-12-09",4.581333
"490","2008-12-10",4.653333
"491","2008-12-11",4.242667
"492","2008-12-12",4.266667
"493","2008-12-15",4.109334
"494","2008-12-16",4.325333
"495","2008-12-17",4.418667
"496","2008-12-18",4.272
"497","2008-12-19",4.421333
"498","2008-12-22",4.413333
"499","2008-12-23",4.269333
"500","2008-12-24",4.256
"501","2008-12-26",4.450667
"502","2008-12-29",4.456
"503","2008-12-30",4.746666
"504","2008-12-31",5.056
"505","2009-01-02",5.069334
"506","2009-01-05",4.992
"507","2009-01-06",5.016
"508","2009-01-07",4.882667
"509","2009-01-08",4.853333
"510","2009-01-09",4.72
"511","2009-01-12",4.546667
"512","2009-01-13",4.469333
"513","2009-01-14",4.282667
"514","2009-01-15",4.533333
"515","2009-01-16",4.402667
"516","2009-01-20",4.266667
"517","2009-01-21",4.445333
"518","2009-01-22",4.434667
"519","2009-01-23",4.272
"520","2009-01-26",4.194667
"521","2009-01-27",4.312
"522","2009-01-28",4.597333
"523","2009-01-29",4.688
"524","2009-01-30",4.709333
"525","2009-02-02",4.848
"526","2009-02-03",4.912
"527","2009-02-04",4.837333
"528","2009-02-05",4.952
"529","2009-02-06",4.904
"530","2009-02-09",4.941333
"531","2009-02-10",4.946667
"532","2009-02-11",4.984
"533","2009-02-12",4.962667
"534","2009-02-13",4.869333
"535","2009-02-17",4.730667
"536","2009-02-18",4.709333
"537","2009-02-19",4.736
"538","2009-02-20",4.752
"539","2009-02-23",4.501333
"540","2009-02-24",4.666667
"541","2009-02-25",4.530667
"542","2009-02-26",4.410666
"543","2009-02-27",4.416
"544","2009-03-02",4.232
"545","2009-03-03",4.266667
"546","2009-03-04",4.354667
"547","2009-03-05",4.136
"548","2009-03-06",4.141333
"549","2009-03-09",3.965333
"550","2009-03-10",4.178667
"551","2009-03-11",4.288
"552","2009-03-12",4.525333
"553","2009-03-13",4.533333
"554","2009-03-16",4.528
"555","2009-03-17",4.808
"556","2009-03-18",4.832
"557","2009-03-19",4.797333
"558","2009-03-20",4.648
"559","2009-03-23",4.965333
"560","2009-03-24",4.706666
"561","2009-03-25",4.864
"562","2009-03-26",5.210667
"563","2009-03-27",5.08
"564","2009-03-30",4.936
"565","2009-03-31",4.981333
"566","2009-04-01",4.962667
"567","2009-04-02",5.189333
"568","2009-04-03",5.266667
"569","2009-04-06",5.176
"570","2009-04-07",4.904
"571","2009-04-08",5.029333
"572","2009-04-09",5.210667
"573","2009-04-13",5.192
"574","2009-04-14",5.032
"575","2009-04-15",5.098667
"576","2009-04-16",5.154667
"577","2009-04-17",5.157333
"578","2009-04-20",4.970667
"579","2009-04-21",5.125333
"580","2009-04-22",5.498667
"581","2009-04-23",5.506667
"582","2009-04-24",5.466667
"583","2009-04-27",5.298666
"584","2009-04-28",5.28
"585","2009-04-29",5.552
"586","2009-04-30",5.530667
"587","2009-05-01",5.36
"588","2009-05-04",5.466667
"589","2009-05-05",5.325333
"590","2009-05-06",5.408
"591","2009-05-07",5.445333
"592","2009-05-08",5.389333
"593","2009-05-11",5.208
"594","2009-05-12",5.149333
"595","2009-05-13",4.925333
"596","2009-05-14",5.08
"597","2009-05-15",5.197333
"598","2009-05-18",5.368
"599","2009-05-19",5.445333
"600","2009-05-20",5.408
"601","2009-05-21",5.336
"602","2009-05-22",5.202667
"603","2009-05-26",5.48
"604","2009-05-27",5.562667
"605","2009-05-28",5.504
"606","2009-05-29",5.688
"607","2009-06-01",5.909333
"608","2009-06-02",5.829333
"609","2009-06-03",5.938667
"610","2009-06-04",5.933333
"611","2009-06-05",5.973333
"612","2009-06-08",5.816
"613","2009-06-09",5.906667
"614","2009-06-10",5.797333
"615","2009-06-11",5.762667
"616","2009-06-12",5.682667
"617","2009-06-15",5.677333
"618","2009-06-16",5.482666
"619","2009-06-17",5.586667
"620","2009-06-18",5.722667
"621","2009-06-19",5.744
"622","2009-06-22",5.522666
"623","2009-06-23",5.397333
"624","2009-06-24",5.370667
"625","2009-06-25",5.629333
"626","2009-06-26",5.589334
"627","2009-06-29",5.64
"628","2009-06-30",5.536
"629","2009-07-01",5.626667
"630","2009-07-02",5.352
"631","2009-07-06",5.402667
"632","2009-07-07",5.309333
"633","2009-07-08",5.36
"634","2009-07-09",5.168
"635","2009-07-10",5.408
"636","2009-07-13",5.493333
"637","2009-07-14",5.506667
"638","2009-07-15",5.309333
"639","2009-07-16",5.426667
"640","2009-07-17",5.36
"641","2009-07-20",5.392
"642","2009-07-21",5.162667
"643","2009-07-22",4.616
"644","2009-07-23",4.602667
"645","2009-07-24",4.645333
"646","2009-07-27",4.693333
"647","2009-07-28",4.730667
"648","2009-07-29",4.648
"649","2009-07-30",4.64
"650","2009-07-31",4.706666
"651","2009-08-03",4.637333
"652","2009-08-04",4.773334
"653","2009-08-05",4.642667
"654","2009-08-06",4.610667
"655","2009-08-07",4.666667
"656","2009-08-10",4.712
"657","2009-08-11",4.706666
"658","2009-08-12",4.709333
"659","2009-08-13",4.733333
"660","2009-08-14",4.709333
"661","2009-08-17",4.674667
"662","2009-08-18",4.68
"663","2009-08-19",4.642667
"664","2009-08-20",4.656
"665","2009-08-21",4.68
"666","2009-08-24",4.637333
"667","2009-08-25",4.634666
"668","2009-08-26",4.536
"669","2009-08-27",4.552
"670","2009-08-28",4.541333
"671","2009-08-31",4.522666
"672","2009-09-01",4.464
"673","2009-09-02",4.429333
"674","2009-09-03",4.472
"675","2009-09-04",4.581333
"676","2009-09-08",4.621333
"677","2009-09-09",4.576
"678","2009-09-10",4.594666
"679","2009-09-11",4.648
"680","2009-09-14",4.698667
"681","2009-09-15",4.68
"682","2009-09-16",4.693333
"683","2009-09-17",4.728
"684","2009-09-18",4.642667
"685","2009-09-21",4.730667
"686","2009-09-22",4.650667
"687","2009-09-23",4.677333
"688","2009-09-24",4.605333
"689","2009-09-25",4.544
"690","2009-09-28",4.493333
"691","2009-09-29",4.458667
"692","2009-09-30",4.549333
"693","2009-10-01",4.533333
"694","2009-10-02",4.632
"695","2009-10-05",4.717333
"696","2009-10-06",4.768
"697","2009-10-07",4.786667
"698","2009-10-08",4.821333
"699","2009-10-09",4.872
"700","2009-10-12",4.856
"701","2009-10-13",4.773334
"702","2009-10-14",4.906667
"703","2009-10-15",4.912
"704","2009-10-16",4.912
"705","2009-10-19",4.938667
"706","2009-10-20",4.984
"707","2009-10-21",4.808
"708","2009-10-22",4.826667
"709","2009-10-23",4.882667
"710","2009-10-26",4.888
"711","2009-10-27",4.8
"712","2009-10-28",4.784
"713","2009-10-29",4.709333
"714","2009-10-30",4.677333
"715","2009-11-02",4.621333
"716","2009-11-03",4.666667
"717","2009-11-04",4.533333
"718","2009-11-05",4.629333
"719","2009-11-06",4.669333
"720","2009-11-09",4.709333
"721","2009-11-10",4.613333
"722","2009-11-11",4.752
"723","2009-11-12",4.557333
"724","2009-11-13",4.621333
"725","2009-11-16",4.752
"726","2009-11-17",4.728
"727","2009-11-18",4.714667
"728","2009-11-19",4.688
"729","2009-11-20",4.826667
"730","2009-11-23",4.642667
"731","2009-11-24",4.602667
"732","2009-11-25",4.552
"733","2009-11-27",4.52
"734","2009-11-30",4.496
"735","2009-12-01",4.552
"736","2009-12-02",4.506667
"737","2009-12-03",4.410666
"738","2009-12-04",4.688
"739","2009-12-07",4.669333
"740","2009-12-08",4.797333
"741","2009-12-09",4.754667
"742","2009-12-10",4.666667
"743","2009-12-11",4.674667
"744","2009-12-14",4.813334
"745","2009-12-15",4.749333
"746","2009-12-16",4.706666
"747","2009-12-17",4.661334
"748","2009-12-18",4.765333
"749","2009-12-21",4.805333
"750","2009-12-22",4.816
"751","2009-12-23",4.829333
"752","2009-12-24",4.861333
"753","2009-12-28",4.842667
"754","2009-12-29",4.821333
"755","2009-12-30",4.813334
"756","2009-12-31",4.786667
"757","2010-01-04",4.746666
"758","2010-01-05",4.68
"759","2010-01-06",4.533333
"760","2010-01-07",4.570667
"761","2010-01-08",4.762667
"762","2010-01-11",4.784
"763","2010-01-12",4.8
"764","2010-01-13",4.842667
"765","2010-01-14",4.850667
"766","2010-01-15",4.765333
"767","2010-01-19",4.789333
"768","2010-01-20",4.728
"769","2010-01-21",4.677333
"770","2010-01-22",4.570667
"771","2010-01-25",4.552
"772","2010-01-26",4.504
"773","2010-01-27",4.76
"774","2010-01-28",4.709333
"775","2010-01-29",4.696
"776","2010-02-01",4.68
"777","2010-02-02",4.632
"778","2010-02-03",4.597333
"779","2010-02-04",4.533333
"780","2010-02-05",4.56
"781","2010-02-08",4.544
"782","2010-02-09",4.605333
"783","2010-02-10",4.613333
"784","2010-02-11",4.594666
"785","2010-02-12",4.602667
"786","2010-02-16",4.618667
"787","2010-02-17",4.688
"788","2010-02-18",4.64
"789","2010-02-19",4.701334
"790","2010-02-22",4.802667
"791","2010-02-23",4.776
"792","2010-02-24",4.853333
"793","2010-02-25",4.912
"794","2010-02-26",5.024
"795","2010-03-01",5.082667
"796","2010-03-02",5.146667
"797","2010-03-03",5.157333
"798","2010-03-04",5.125333
"799","2010-03-05",5.216
"800","2010-03-08",5.245333
"801","2010-03-09",5.386667
"802","2010-03-10",5.322667
"803","2010-03-11",5.328
"804","2010-03-12",5.384
"805","2010-03-15",5.384
"806","2010-03-16",5.333333
"807","2010-03-17",5.250667
"808","2010-03-18",5.264
"809","2010-03-19",5.288
"810","2010-03-22",5.261333
"811","2010-03-23",5.288
"812","2010-03-24",5.192
"813","2010-03-25",5.154667
"814","2010-03-26",5.173333
"815","2010-03-29",5.146667
"816","2010-03-30",5.181334
"817","2010-03-31",5.256
"818","2010-04-01",5.205333
"819","2010-04-05",5.325333
"820","2010-04-06",5.237333
"821","2010-04-07",5.173333
"822","2010-04-08",5.288
"823","2010-04-09",5.234667
"824","2010-04-12",5.248
"825","2010-04-13",5.224
"826","2010-04-14",5.458667
"827","2010-04-15",5.664
"828","2010-04-16",5.648
"829","2010-04-19",5.613333
"830","2010-04-20",5.525333
"831","2010-04-21",5.861333
"832","2010-04-22",5.930666
"833","2010-04-23",5.922667
"834","2010-04-26",5.898667
"835","2010-04-27",5.717333
"836","2010-04-28",5.642667
"837","2010-04-29",5.930666
"838","2010-04-30",5.826667
"839","2010-05-03",5.970667
"840","2010-05-04",5.88
"841","2010-05-05",5.866667
"842","2010-05-06",5.792
"843","2010-05-07",5.632
"844","2010-05-10",5.890666
"845","2010-05-11",5.944
"846","2010-05-12",6.216
"847","2010-05-13",6.024
"848","2010-05-14",5.981333
"849","2010-05-17",6.090667
"850","2010-05-18",6.085333
"851","2010-05-19",5.978667
"852","2010-05-20",5.554667
"853","2010-05-21",5.661334
"854","2010-05-24",5.544
"855","2010-05-25",5.546667
"856","2010-05-26",5.68
"857","2010-05-27",5.989333
"858","2010-05-28",5.938667
"859","2010-06-01",5.682667
"860","2010-06-02",5.794667
"861","2010-06-03",5.893333
"862","2010-06-04",5.610667
"863","2010-06-07",5.424
"864","2010-06-08",5.410666
"865","2010-06-09",5.376
"866","2010-06-10",5.474667
"867","2010-06-11",5.528
"868","2010-06-14",5.68
"869","2010-06-15",5.781333
"870","2010-06-16",5.8
"871","2010-06-17",5.752
"872","2010-06-18",5.853333
"873","2010-06-21",5.805333
"874","2010-06-22",5.581333
"875","2010-06-23",5.546667
"876","2010-06-24",5.528
"877","2010-06-25",5.712
"878","2010-06-28",5.592
"879","2010-06-29",5.568
"880","2010-06-30",5.541333
"881","2010-07-01",5.592
"882","2010-07-02",5.589334
"883","2010-07-06",5.397333
"884","2010-07-07",5.661334
"885","2010-07-08",5.661334
"886","2010-07-09",5.64
"887","2010-07-12",5.578667
"888","2010-07-13",5.789333
"889","2010-07-14",5.781333
"890","2010-07-15",5.688
"891","2010-07-16",5.6
"892","2010-07-19",5.648
"893","2010-07-20",5.770667
"894","2010-07-21",5.68
"895","2010-07-22",5.834667
"896","2010-07-23",6.104
"897","2010-07-26",6.144
"898","2010-07-27",6.141333
"899","2010-07-28",6.061333
"900","2010-07-29",6.048
"901","2010-07-30",6.058667
"902","2010-08-02",6.104
"903","2010-08-03",6.026667
"904","2010-08-04",6.077333
"905","2010-08-05",5.946667
"906","2010-08-06",5.890666
"907","2010-08-09",5.88
"908","2010-08-10",5.765333
"909","2010-08-11",5.533333
"910","2010-08-12",5.656
"911","2010-08-13",5.394667
"912","2010-08-16",5.362667
"913","2010-08-17",5.528
"914","2010-08-18",5.589334
"915","2010-08-19",5.421333
"916","2010-08-20",5.432
"917","2010-08-23",5.256
"918","2010-08-24",5.162667
"919","2010-08-25",5.325333
"920","2010-08-26",5.274667
"921","2010-08-27",5.370667
"922","2010-08-30",5.32
"923","2010-08-31",5.234667
"924","2010-09-01",5.418667
"925","2010-09-02",5.469333
"926","2010-09-03",5.584
"927","2010-09-07",5.530667
"928","2010-09-08",5.578667
"929","2010-09-09",5.637333
"930","2010-09-10",5.832
"931","2010-09-13",5.928
"932","2010-09-14",5.930666
"933","2010-09-15",5.984
"934","2010-09-16",5.965333
"935","2010-09-17",5.912
"936","2010-09-20",5.946667
"937","2010-09-21",5.818666
"938","2010-09-22",5.949333
"939","2010-09-23",5.893333
"940","2010-09-24",6.117333
"941","2010-09-27",6.018667
"942","2010-09-28",6.098667
"943","2010-09-29",6.413333
"944","2010-09-30",6.181334
"945","2010-10-01",6.101333
"946","2010-10-04",5.965333
"947","2010-10-05",6.149333
"948","2010-10-06",6.034667
"949","2010-10-07",6.042666
"950","2010-10-08",6.168
"951","2010-10-11",6.274667
"952","2010-10-12",6.213333
"953","2010-10-13",6.413333
"954","2010-10-14",6.394667
