"","date","EVR"
"97","2007-05-22",30.1
"98","2007-05-23",29.52
"99","2007-05-24",29.74
"100","2007-05-25",29.82
"101","2007-05-29",30.959999
"102","2007-05-30",31.68
"103","2007-05-31",31.709999
"104","2007-06-01",32.52
"105","2007-06-04",32.66
"106","2007-06-05",33
"107","2007-06-06",31.73
"108","2007-06-07",30.98
"109","2007-06-08",31
"110","2007-06-11",31.01
"111","2007-06-12",30.709999
"112","2007-06-13",31.049999
"113","2007-06-14",30.74
"114","2007-06-15",30.51
"115","2007-06-18",29.309999
"116","2007-06-19",29.860001
"117","2007-06-20",29.440001
"118","2007-06-21",29.17
"119","2007-06-22",27.780001
"120","2007-06-25",28.18
"121","2007-06-26",28.4
"122","2007-06-27",28.299999
"123","2007-06-28",28.879999
"124","2007-06-29",29.77
"125","2007-07-02",29.85
"126","2007-07-03",30.08
"127","2007-07-05",30.01
"128","2007-07-06",29.91
"129","2007-07-09",29.299999
"130","2007-07-10",29.35
"131","2007-07-11",29.5
"132","2007-07-12",30
"133","2007-07-13",29.76
"134","2007-07-16",29.35
"135","2007-07-17",29.02
"136","2007-07-18",28.040001
"137","2007-07-19",28.51
"138","2007-07-20",26.74
"139","2007-07-23",26.01
"140","2007-07-24",25.379999
"141","2007-07-25",25.870001
"142","2007-07-26",24.16
"143","2007-07-27",24.459999
"144","2007-07-30",25.030001
"145","2007-07-31",24.040001
"146","2007-08-01",23.450001
"147","2007-08-02",22.129999
"148","2007-08-03",20.049999
"149","2007-08-06",20
"150","2007-08-07",20.549999
"151","2007-08-08",20.6
"152","2007-08-09",21.139999
"153","2007-08-10",21.65
"154","2007-08-13",21.76
"155","2007-08-14",20.950001
"156","2007-08-15",20.15
"157","2007-08-16",21.559999
"158","2007-08-17",23.059999
"159","2007-08-20",22
"160","2007-08-21",23.18
"161","2007-08-22",22.98
"162","2007-08-23",22.799999
"163","2007-08-24",22
"164","2007-08-27",21.24
"165","2007-08-28",20.57
"166","2007-08-29",21.16
"167","2007-08-30",21.219999
"168","2007-08-31",20.950001
"169","2007-09-04",21.139999
"170","2007-09-05",21.049999
"171","2007-09-06",21.23
"172","2007-09-07",20.860001
"173","2007-09-10",20.959999
"174","2007-09-11",21.41
"175","2007-09-12",22.030001
"176","2007-09-13",21.98
"177","2007-09-14",21.469999
"178","2007-09-17",21.049999
"179","2007-09-18",23.16
"180","2007-09-19",23.860001
"181","2007-09-20",23.299999
"182","2007-09-21",23.82
"183","2007-09-24",23.540001
"184","2007-09-25",24.33
"185","2007-09-26",24.84
"186","2007-09-27",25.469999
"187","2007-09-28",26.290001
"188","2007-10-01",25.98
"189","2007-10-02",25.540001
"190","2007-10-03",25.77
"191","2007-10-04",26.110001
"192","2007-10-05",26.799999
"193","2007-10-08",26.67
"194","2007-10-09",27.889999
"195","2007-10-10",26.91
"196","2007-10-11",26.57
"197","2007-10-12",26.82
"198","2007-10-15",25.879999
"199","2007-10-16",26.27
"200","2007-10-17",25.629999
"201","2007-10-18",24.5
"202","2007-10-19",23.25
"203","2007-10-22",24.09
"204","2007-10-23",23.780001
"205","2007-10-24",23.040001
"206","2007-10-25",23.639999
"207","2007-10-26",25
"208","2007-10-29",25.049999
"209","2007-10-30",25.200001
"210","2007-10-31",25.93
"211","2007-11-01",25.52
"212","2007-11-02",24.24
"213","2007-11-05",25.219999
"214","2007-11-06",25.84
"215","2007-11-07",25.52
"216","2007-11-08",25.57
"217","2007-11-09",25.700001
"218","2007-11-12",25.690001
"219","2007-11-13",26.02
"220","2007-11-14",25.85
"221","2007-11-15",24.809999
"222","2007-11-16",24.690001
"223","2007-11-19",22.91
"224","2007-11-20",21.99
"225","2007-11-21",20.059999
"226","2007-11-23",20.370001
"227","2007-11-26",18.559999
"228","2007-11-27",20.52
"229","2007-11-28",22.110001
"230","2007-11-29",21.049999
"231","2007-11-30",20.969999
"232","2007-12-03",20.25
"233","2007-12-04",20.85
"234","2007-12-05",21.51
"235","2007-12-06",22.07
"236","2007-12-07",22.389999
"237","2007-12-10",23.08
"238","2007-12-11",22.4
"239","2007-12-12",21.76
"240","2007-12-13",21.059999
"241","2007-12-14",20.1
"242","2007-12-17",19.950001
"243","2007-12-18",20.110001
"244","2007-12-19",20.34
"245","2007-12-20",19.99
"246","2007-12-21",20.82
"247","2007-12-24",21.4
"248","2007-12-26",21.66
"249","2007-12-27",21.09
"250","2007-12-28",21.4
"251","2007-12-31",21.549999
"252","2008-01-02",20.379999
"253","2008-01-03",20.200001
"254","2008-01-04",19.440001
"255","2008-01-07",19.91
"256","2008-01-08",19.07
"257","2008-01-09",18.33
"258","2008-01-10",18.719999
"259","2008-01-11",18.139999
"260","2008-01-14",18.190001
"261","2008-01-15",17.870001
"262","2008-01-16",17.98
"263","2008-01-17",18.139999
"264","2008-01-18",18.290001
"265","2008-01-22",18.370001
"266","2008-01-23",19.459999
"267","2008-01-24",19.57
"268","2008-01-25",18.629999
"269","2008-01-28",18.110001
"270","2008-01-29",19.5
"271","2008-01-30",19.16
"272","2008-01-31",18.200001
"273","2008-02-01",19.35
"274","2008-02-04",20.5
"275","2008-02-05",19.25
"276","2008-02-06",18.5
"277","2008-02-07",18.969999
"278","2008-02-08",17.65
"279","2008-02-11",17.620001
"280","2008-02-12",19.219999
"281","2008-02-13",20.5
"282","2008-02-14",19.889999
"283","2008-02-15",19.799999
"284","2008-02-19",19.75
"285","2008-02-20",20.540001
"286","2008-02-21",20.4
"287","2008-02-22",20.01
"288","2008-02-25",20.969999
"289","2008-02-26",20.9
"290","2008-02-27",21.25
"291","2008-02-28",20.280001
"292","2008-02-29",19.639999
"293","2008-03-03",19.66
"294","2008-03-04",19.18
"295","2008-03-05",19.02
"296","2008-03-06",17.700001
"297","2008-03-07",17.58
"298","2008-03-10",16.82
"299","2008-03-11",18.379999
"300","2008-03-12",17.360001
"301","2008-03-13",17.440001
"302","2008-03-14",17.129999
"303","2008-03-17",16.43
"304","2008-03-18",16.870001
"305","2008-03-19",16.75
"306","2008-03-20",17.790001
"307","2008-03-24",18.43
"308","2008-03-25",18.299999
"309","2008-03-26",18.440001
"310","2008-03-27",17.41
"311","2008-03-28",17.309999
"312","2008-03-31",17.75
"313","2008-04-01",18.440001
"314","2008-04-02",18.1
"315","2008-04-03",19.01
"316","2008-04-04",18.469999
"317","2008-04-07",18.030001
"318","2008-04-08",17.58
"319","2008-04-09",16.76
"320","2008-04-10",16.639999
"321","2008-04-11",15.99
"322","2008-04-14",15.61
"323","2008-04-15",15.34
"324","2008-04-16",16.299999
"325","2008-04-17",15.96
"326","2008-04-18",16.65
"327","2008-04-21",15.96
"328","2008-04-22",15.15
"329","2008-04-23",14.94
"330","2008-04-24",15.36
"331","2008-04-25",15.71
"332","2008-04-28",16.67
"333","2008-04-29",16.85
"334","2008-04-30",16.860001
"335","2008-05-01",17.75
"336","2008-05-02",17.389999
"337","2008-05-05",17.969999
"338","2008-05-06",17.190001
"339","2008-05-07",16.02
"340","2008-05-08",15.66
"341","2008-05-09",14.9
"342","2008-05-12",13.37
"343","2008-05-13",13.27
"344","2008-05-14",13.02
"345","2008-05-15",13.34
"346","2008-05-16",14.02
"347","2008-05-19",14.28
"348","2008-05-20",14.31
"349","2008-05-21",14.22
"350","2008-05-22",14.25
"351","2008-05-23",14.19
"352","2008-05-27",14.06
"353","2008-05-28",14.16
"354","2008-05-29",14.15
"355","2008-05-30",14.56
"356","2008-06-02",14
"357","2008-06-03",13.59
"358","2008-06-04",13.49
"359","2008-06-05",13.69
"360","2008-06-06",13.44
"361","2008-06-09",13.24
"362","2008-06-10",12.82
"363","2008-06-11",12.21
"364","2008-06-12",12.16
"365","2008-06-13",12.19
"366","2008-06-16",12.22
"367","2008-06-17",11.87
"368","2008-06-18",11.22
"369","2008-06-19",11.15
"370","2008-06-20",10.83
"371","2008-06-23",10.03
"372","2008-06-24",10.21
"373","2008-06-25",10.59
"374","2008-06-26",10.06
"375","2008-06-27",9.85
"376","2008-06-30",9.5
"377","2008-07-01",9.32
"378","2008-07-02",8.57
"379","2008-07-03",9.35
"380","2008-07-07",9.01
"381","2008-07-08",9.01
"382","2008-07-09",8.8
"383","2008-07-10",8.51
"384","2008-07-11",7.95
"385","2008-07-14",7.74
"386","2008-07-15",7.7
"387","2008-07-16",8.2
"388","2008-07-17",8.46
"389","2008-07-18",8.72
"390","2008-07-21",9.31
"391","2008-07-22",10.5
"392","2008-07-23",11.16
"393","2008-07-24",11.49
"394","2008-07-25",11.82
"395","2008-07-28",11.57
"396","2008-07-29",12.47
"397","2008-07-30",13.16
"398","2008-07-31",13.06
"399","2008-08-01",12.92
"400","2008-08-04",13.18
"401","2008-08-05",13.13
"402","2008-08-06",13.06
"403","2008-08-07",12.73
"404","2008-08-08",13.26
"405","2008-08-11",14.33
"406","2008-08-12",14.19
"407","2008-08-13",13.96
"408","2008-08-14",14.36
"409","2008-08-15",14.5
"410","2008-08-18",14.03
"411","2008-08-19",13.34
"412","2008-08-20",12.84
"413","2008-08-21",13.37
"414","2008-08-22",13.65
"415","2008-08-25",13.09
"416","2008-08-26",12.85
"417","2008-08-27",13
"418","2008-08-28",13.15
"419","2008-08-29",13.26
"420","2008-09-02",13.2
"421","2008-09-03",13.83
"422","2008-09-04",13.24
"423","2008-09-05",13.31
"424","2008-09-08",12.91
"425","2008-09-09",12.24
"426","2008-09-10",12.7
"427","2008-09-11",12.84
"428","2008-09-12",13.22
"429","2008-09-15",13.5
"430","2008-09-16",13.54
"431","2008-09-17",13.17
"432","2008-09-18",14
"433","2008-09-19",15.9
"434","2008-09-22",16.07
"435","2008-09-23",16.99
"436","2008-09-24",17.42
"437","2008-09-25",17.42
"438","2008-09-26",17.469999
"439","2008-09-29",16.299999
"440","2008-09-30",17.98
"441","2008-10-01",18
"442","2008-10-02",17.99
"443","2008-10-03",17.610001
"444","2008-10-06",14.98
"445","2008-10-07",13.05
"446","2008-10-08",12.51
"447","2008-10-09",12.29
"448","2008-10-10",12.44
"449","2008-10-13",12.5
"450","2008-10-14",13.23
"451","2008-10-15",11.44
"452","2008-10-16",12.91
"453","2008-10-17",12.02
"454","2008-10-20",12.22
"455","2008-10-21",12.77
"456","2008-10-22",12.65
"457","2008-10-23",12.46
"458","2008-10-24",12.19
"459","2008-10-27",11.74
"460","2008-10-28",12.13
"461","2008-10-29",11.62
"462","2008-10-30",11.8
"463","2008-10-31",12.17
"464","2008-11-03",11.48
"465","2008-11-04",10.8
"466","2008-11-05",9.99
"467","2008-11-06",9.21
"468","2008-11-07",9.17
"469","2008-11-10",8.99
"470","2008-11-11",8.52
"471","2008-11-12",8.02
"472","2008-11-13",8.12
"473","2008-11-14",7.72
"474","2008-11-17",7.57
"475","2008-11-18",7.72
"476","2008-11-19",7.55
"477","2008-11-20",7
"478","2008-11-21",7.11
"479","2008-11-24",7.69
"480","2008-11-25",8.41
"481","2008-11-26",10.33
"482","2008-11-28",10.01
"483","2008-12-01",9.96
"484","2008-12-02",10.84
"485","2008-12-03",10.84
"486","2008-12-04",11.31
"487","2008-12-05",12
"488","2008-12-08",12.9
"489","2008-12-09",13.08
"490","2008-12-10",13.23
"491","2008-12-11",11.87
"492","2008-12-12",12.34
"493","2008-12-15",12.46
"494","2008-12-16",13.34
"495","2008-12-17",13.39
"496","2008-12-18",13.23
"497","2008-12-19",14
"498","2008-12-22",13.37
"499","2008-12-23",13.84
"500","2008-12-24",13.58
"501","2008-12-26",13.31
"502","2008-12-29",13.2
"503","2008-12-30",12.43
"504","2008-12-31",12.49
"505","2009-01-02",12.22
"506","2009-01-05",12.34
"507","2009-01-06",12.48
"508","2009-01-07",12.5
"509","2009-01-08",13.29
"510","2009-01-09",11.95
"511","2009-01-12",11.44
"512","2009-01-13",12.2
"513","2009-01-14",11.01
"514","2009-01-15",11.71
"515","2009-01-16",11.79
"516","2009-01-20",10.31
"517","2009-01-21",11.46
"518","2009-01-22",11.44
"519","2009-01-23",11.54
"520","2009-01-26",11.98
"521","2009-01-27",11.41
"522","2009-01-28",12.05
"523","2009-01-29",10.84
"524","2009-01-30",11.23
"525","2009-02-02",12.21
"526","2009-02-03",11.5
"527","2009-02-04",12.01
"528","2009-02-05",12.02
"529","2009-02-06",12.71
"530","2009-02-09",12.69
"531","2009-02-10",12.01
"532","2009-02-11",11.98
"533","2009-02-12",12.28
"534","2009-02-13",11.87
"535","2009-02-17",11.76
"536","2009-02-18",12.53
"537","2009-02-19",12.31
"538","2009-02-20",12.5
"539","2009-02-23",12.03
"540","2009-02-24",12.54
"541","2009-02-25",11.72
"542","2009-02-26",12
"543","2009-02-27",12.21
"544","2009-03-02",11.56
"545","2009-03-03",10.9
"546","2009-03-04",10.54
"547","2009-03-05",10.71
"548","2009-03-06",10.71
"549","2009-03-09",10.5
"550","2009-03-10",11.09
"551","2009-03-11",11.57
"552","2009-03-12",12.27
"553","2009-03-13",13.07
"554","2009-03-16",12.68
"555","2009-03-17",13.8
"556","2009-03-18",14
"557","2009-03-19",13.79
"558","2009-03-20",13.46
"559","2009-03-23",15.24
"560","2009-03-24",15.24
"561","2009-03-25",16.02
"562","2009-03-26",16.129999
"563","2009-03-27",15.25
"564","2009-03-30",15.07
"565","2009-03-31",15.45
"566","2009-04-01",15.82
"567","2009-04-02",16.4
"568","2009-04-03",16.75
"569","2009-04-06",16.639999
"570","2009-04-07",16.02
"571","2009-04-08",15.3
"572","2009-04-09",15.6
"573","2009-04-13",15.95
"574","2009-04-14",15.84
"575","2009-04-15",15.9
"576","2009-04-16",15.89
"577","2009-04-17",16.030001
"578","2009-04-20",14.31
"579","2009-04-21",15.24
"580","2009-04-22",16.15
"581","2009-04-23",16.16
"582","2009-04-24",17.48
"583","2009-04-27",16.74
"584","2009-04-28",17
"585","2009-04-29",17.530001
"586","2009-04-30",18.879999
"587","2009-05-01",16.950001
"588","2009-05-04",18.700001
"589","2009-05-05",18.98
"590","2009-05-06",19
"591","2009-05-07",19
"592","2009-05-08",18.73
"593","2009-05-11",17.4
"594","2009-05-12",17.08
"595","2009-05-13",15.75
"596","2009-05-14",15.94
"597","2009-05-15",16.559999
"598","2009-05-18",17.040001
"599","2009-05-19",16.969999
"600","2009-05-20",16.719999
"601","2009-05-21",16.85
"602","2009-05-22",16.67
"603","2009-05-26",17.139999
"604","2009-05-27",17.200001
"605","2009-05-28",18.07
"606","2009-05-29",19.32
"607","2009-06-01",19.24
"608","2009-06-02",19.52
"609","2009-06-03",19.52
"610","2009-06-04",19.68
"611","2009-06-05",20.51
"612","2009-06-08",19.34
"613","2009-06-09",19.639999
"614","2009-06-10",19.25
"615","2009-06-11",19.42
"616","2009-06-12",19.59
"617","2009-06-15",19.629999
"618","2009-06-16",19.08
"619","2009-06-17",19.440001
"620","2009-06-18",19.4
"621","2009-06-19",19.719999
"622","2009-06-22",18.709999
"623","2009-06-23",18.940001
"624","2009-06-24",19.41
"625","2009-06-25",19.59
"626","2009-06-26",20.190001
"627","2009-06-29",20.42
"628","2009-06-30",19.639999
"629","2009-07-01",19.940001
"630","2009-07-02",19.700001
"631","2009-07-06",19.27
"632","2009-07-07",19.42
"633","2009-07-08",18.73
"634","2009-07-09",18.52
"635","2009-07-10",18.200001
"636","2009-07-13",18.469999
"637","2009-07-14",18.469999
"638","2009-07-15",18.59
"639","2009-07-16",18.68
"640","2009-07-17",18.870001
"641","2009-07-20",19
"642","2009-07-21",19.01
"643","2009-07-22",19.15
"644","2009-07-23",19.76
"645","2009-07-24",19.6
"646","2009-07-27",19.58
"647","2009-07-28",19.48
"648","2009-07-29",18.98
"649","2009-07-30",19.809999
"650","2009-07-31",19.67
"651","2009-08-03",21.25
"652","2009-08-04",20.26
"653","2009-08-05",22.450001
"654","2009-08-06",23.17
"655","2009-08-07",22.85
"656","2009-08-10",23.07
"657","2009-08-11",23.25
"658","2009-08-12",23.389999
"659","2009-08-13",23.440001
"660","2009-08-14",22.9
"661","2009-08-17",22.35
"662","2009-08-18",22.32
"663","2009-08-19",22.27
"664","2009-08-20",22.51
"665","2009-08-21",23.309999
"666","2009-08-24",23.84
"667","2009-08-25",24.93
"668","2009-08-26",25.290001
"669","2009-08-27",25.299999
"670","2009-08-28",25.34
"671","2009-08-31",25.18
"672","2009-09-01",24.799999
"673","2009-09-02",24.4
"674","2009-09-03",23
"675","2009-09-04",23.18
"676","2009-09-08",23.92
"677","2009-09-09",25.1
"678","2009-09-10",25.440001
"679","2009-09-11",26.16
"680","2009-09-14",25.5
"681","2009-09-15",26.030001
"682","2009-09-16",28.83
"683","2009-09-17",29.08
"684","2009-09-18",28.92
"685","2009-09-21",27.77
"686","2009-09-22",28.469999
"687","2009-09-23",29.02
"688","2009-09-24",28.35
"689","2009-09-25",28.379999
"690","2009-09-28",29.889999
"691","2009-09-29",28.5
"692","2009-09-30",29.219999
"693","2009-10-01",28.809999
"694","2009-10-02",28.85
"695","2009-10-05",29.23
"696","2009-10-06",29.08
"697","2009-10-07",29.139999
"698","2009-10-08",28.48
"699","2009-10-09",30
"700","2009-10-12",30.360001
"701","2009-10-13",30.299999
"702","2009-10-14",32.5
"703","2009-10-15",32.990002
"704","2009-10-16",32.869999
"705","2009-10-19",32.82
"706","2009-10-20",32.119999
"707","2009-10-21",30.9
"708","2009-10-22",30.799999
"709","2009-10-23",30.700001
"710","2009-10-26",31.15
"711","2009-10-27",31.35
"712","2009-10-28",31.15
"713","2009-10-29",32.740002
"714","2009-10-30",32.639999
"715","2009-11-02",32.48
"716","2009-11-03",33
"717","2009-11-04",32.5
"718","2009-11-05",32.580002
"719","2009-11-06",32.07
"720","2009-11-09",33.599998
"721","2009-11-10",33.959999
"722","2009-11-11",34.16
"723","2009-11-12",33.939999
"724","2009-11-13",35
"725","2009-11-16",34.709999
"726","2009-11-17",34.689999
"727","2009-11-18",32.669998
"728","2009-11-19",31.65
"729","2009-11-20",31.370001
"730","2009-11-23",32.82
"731","2009-11-24",32.849998
"732","2009-11-25",31.92
"733","2009-11-27",31.219999
"734","2009-11-30",31.01
"735","2009-12-01",31.24
"736","2009-12-02",31.540001
"737","2009-12-03",31.139999
"738","2009-12-04",31.02
"739","2009-12-07",29.41
"740","2009-12-08",29.379999
"741","2009-12-09",29
"742","2009-12-10",29.02
"743","2009-12-11",28.559999
"744","2009-12-14",29.08
"745","2009-12-15",29.549999
"746","2009-12-16",31.549999
"747","2009-12-17",31.620001
"748","2009-12-18",32.77
"749","2009-12-21",32.07
"750","2009-12-22",31.52
"751","2009-12-23",30.92
"752","2009-12-24",30.6
"753","2009-12-28",30.26
"754","2009-12-29",29.389999
"755","2009-12-30",29.83
"756","2009-12-31",30.4
"757","2010-01-04",31.549999
"758","2010-01-05",31.209999
"759","2010-01-06",31.280001
"760","2010-01-07",31.690001
"761","2010-01-08",31.58
"762","2010-01-11",31.42
"763","2010-01-12",31.17
"764","2010-01-13",32.330002
"765","2010-01-14",32.549999
"766","2010-01-15",32.889999
"767","2010-01-19",33.889999
"768","2010-01-20",33.099998
"769","2010-01-21",32.689999
"770","2010-01-22",32.709999
"771","2010-01-25",32.040001
"772","2010-01-26",30.27
"773","2010-01-27",30.49
"774","2010-01-28",30.08
"775","2010-01-29",29.870001
"776","2010-02-01",30.209999
"777","2010-02-02",29
"778","2010-02-03",29.059999
"779","2010-02-04",27.790001
"780","2010-02-05",28.6
"781","2010-02-08",28.780001
"782","2010-02-09",29.26
"783","2010-02-10",29.74
"784","2010-02-11",30.09
"785","2010-02-12",30.74
"786","2010-02-16",31.809999
"787","2010-02-17",31.209999
"788","2010-02-18",31.5
"789","2010-02-19",30.549999
"790","2010-02-22",31.18
"791","2010-02-23",30
"792","2010-02-24",30.360001
"793","2010-02-25",30.360001
"794","2010-02-26",30.110001
"795","2010-03-01",30.690001
"796","2010-03-02",31.02
"797","2010-03-03",31.049999
"798","2010-03-04",31.290001
"799","2010-03-05",32
"800","2010-03-08",31.940001
"801","2010-03-09",32.32
"802","2010-03-10",33.099998
"803","2010-03-11",32.700001
"804","2010-03-12",32.450001
"805","2010-03-15",32.110001
"806","2010-03-16",33.040001
"807","2010-03-17",33.880001
"808","2010-03-18",33.5
"809","2010-03-19",32.700001
"810","2010-03-22",32.41
"811","2010-03-23",32.119999
"812","2010-03-24",31.85
"813","2010-03-25",31.5
"814","2010-03-26",31.389999
"815","2010-03-29",30.65
"816","2010-03-30",30.75
"817","2010-03-31",30
"818","2010-04-01",29.440001
"819","2010-04-05",30.34
"820","2010-04-06",30.290001
"821","2010-04-07",30.68
"822","2010-04-08",30.280001
"823","2010-04-09",32.369999
"824","2010-04-12",32.549999
"825","2010-04-13",32.740002
"826","2010-04-14",33.830002
"827","2010-04-15",34.849998
"828","2010-04-16",34.389999
"829","2010-04-19",33.470001
"830","2010-04-20",32.150002
"831","2010-04-21",34.02
"832","2010-04-22",35.509998
"833","2010-04-23",37.080002
"834","2010-04-26",36.540001
"835","2010-04-27",36.360001
"836","2010-04-28",36.459999
"837","2010-04-29",36.330002
"838","2010-04-30",35.84
"839","2010-05-03",38.23
"840","2010-05-04",36.599998
"841","2010-05-05",36.810001
"842","2010-05-06",35.48
"843","2010-05-07",34.110001
"844","2010-05-10",35.459999
"845","2010-05-11",36.459999
"846","2010-05-12",37.740002
"847","2010-05-13",37.509998
"848","2010-05-14",36.880001
"849","2010-05-17",34.540001
"850","2010-05-18",33.849998
"851","2010-05-19",33.290001
"852","2010-05-20",31.120001
"853","2010-05-21",31.719999
"854","2010-05-24",29.959999
"855","2010-05-25",29.98
"856","2010-05-26",31
"857","2010-05-27",32.580002
"858","2010-05-28",32.599998
"859","2010-06-01",31.83
"860","2010-06-02",30.42
"861","2010-06-03",30.02
"862","2010-06-04",28.35
"863","2010-06-07",26.860001
"864","2010-06-08",26.809999
"865","2010-06-09",25.98
"866","2010-06-10",26.18
"867","2010-06-11",26.299999
"868","2010-06-14",26.809999
"869","2010-06-15",27.219999
"870","2010-06-16",27.309999
"871","2010-06-17",27.530001
"872","2010-06-18",27.57
"873","2010-06-21",27.209999
"874","2010-06-22",26.940001
"875","2010-06-23",26.639999
"876","2010-06-24",25.75
"877","2010-06-25",25.42
"878","2010-06-28",25.48
"879","2010-06-29",24.17
"880","2010-06-30",23.35
"881","2010-07-01",21.870001
"882","2010-07-02",22.799999
"883","2010-07-06",22.700001
"884","2010-07-07",23.549999
"885","2010-07-08",23.049999
"886","2010-07-09",23.98
"887","2010-07-12",23.700001
"888","2010-07-13",23.99
"889","2010-07-14",24.129999
"890","2010-07-15",23.92
"891","2010-07-16",22.93
"892","2010-07-19",22.110001
"893","2010-07-20",23.110001
"894","2010-07-21",22.969999
"895","2010-07-22",24.1
"896","2010-07-23",24.719999
"897","2010-07-26",25.58
"898","2010-07-27",25
"899","2010-07-28",24.110001
"900","2010-07-29",24.1
"901","2010-07-30",23.48
"902","2010-08-02",23.24
"903","2010-08-03",23.059999
"904","2010-08-04",22.950001
"905","2010-08-05",23.75
"906","2010-08-06",24.120001
"907","2010-08-09",25.040001
"908","2010-08-10",24.969999
"909","2010-08-11",24.5
"910","2010-08-12",25
"911","2010-08-13",24.799999
"912","2010-08-16",24.950001
"913","2010-08-17",24.780001
"914","2010-08-18",25
"915","2010-08-19",24.66
"916","2010-08-20",26.02
"917","2010-08-23",25.370001
"918","2010-08-24",25.01
"919","2010-08-25",24.9
"920","2010-08-26",24.969999
"921","2010-08-27",25.790001
"922","2010-08-30",24.83
"923","2010-08-31",24.49
"924","2010-09-01",25.9
"925","2010-09-02",27.200001
"926","2010-09-03",28.67
"927","2010-09-07",27.91
"928","2010-09-08",28.889999
"929","2010-09-09",28.469999
"930","2010-09-10",28.389999
"931","2010-09-13",29.35
"932","2010-09-14",27.85
"933","2010-09-15",27.75
"934","2010-09-16",26.75
"935","2010-09-17",26.530001
"936","2010-09-20",27.09
"937","2010-09-21",26.950001
"938","2010-09-22",26.709999
"939","2010-09-23",26.4
"940","2010-09-24",27.1
"941","2010-09-27",26.940001
"942","2010-09-28",27.43
"943","2010-09-29",27.870001
"944","2010-09-30",28.610001
"945","2010-10-01",28.15
"946","2010-10-04",28.35
"947","2010-10-05",28.540001
"948","2010-10-06",28.58
"949","2010-10-07",28.200001
"950","2010-10-08",28.42
"951","2010-10-11",28.5
"952","2010-10-12",28.57
"953","2010-10-13",28.950001
"954","2010-10-14",28.040001
"955","2010-10-15",28.1
"956","2010-10-18",28.82
"957","2010-10-19",28.43
"958","2010-10-20",28.719999
"959","2010-10-21",28.43
"960","2010-10-22",29.1
"961","2010-10-25",29.26
"962","2010-10-26",29.540001
"963","2010-10-27",29.549999
"964","2010-10-28",30.1
"965","2010-10-29",30.360001
"966","2010-11-01",30.030001
"967","2010-11-02",31.08
"968","2010-11-03",31.620001
"969","2010-11-04",32.5
"970","2010-11-05",32.599998
"971","2010-11-08",32.889999
"972","2010-11-09",31.799999
"973","2010-11-10",32.209999
"974","2010-11-11",32.299999
"975","2010-11-12",32.25
"976","2010-11-15",32.290001
"977","2010-11-16",31.93
"978","2010-11-17",30.940001
