"","date","COLL"
"421","2017-01-05",16.959999
"422","2017-01-06",16.809999
"423","2017-01-09",17.26
"424","2017-01-10",16.5
"425","2017-01-11",15.7
"426","2017-01-12",16
"427","2017-01-13",16.32
"428","2017-01-17",15.3
"429","2017-01-18",14.78
"430","2017-01-19",14.76
"431","2017-01-20",14.95
"432","2017-01-23",14.76
"433","2017-01-24",14.63
"434","2017-01-25",14.96
"435","2017-01-26",15.4
"436","2017-01-27",16.139999
"437","2017-01-30",16.1
"438","2017-01-31",16.82
"439","2017-02-01",16.99
"440","2017-02-02",16.1
"441","2017-02-03",15.7
"442","2017-02-06",15.49
"443","2017-02-07",15.36
"444","2017-02-08",14.99
"445","2017-02-09",15.29
"446","2017-02-10",15.27
"447","2017-02-13",14.94
"448","2017-02-14",15.15
"449","2017-02-15",15.46
"450","2017-02-16",14.97
"451","2017-02-17",14.87
"452","2017-02-21",14.54
"453","2017-02-22",14.22
"454","2017-02-23",13.91
"455","2017-02-24",14.04
"456","2017-02-27",14
"457","2017-02-28",13.26
"458","2017-03-01",13.9
"459","2017-03-02",14.5
"460","2017-03-03",14.49
"461","2017-03-06",14.95
"462","2017-03-07",15.37
"463","2017-03-08",15
"464","2017-03-09",15.49
"465","2017-03-10",16.190001
"466","2017-03-13",15.64
"467","2017-03-14",16.110001
"468","2017-03-15",16.540001
"469","2017-03-16",16.299999
"470","2017-03-17",15.38
"471","2017-03-20",14.73
"472","2017-03-21",13.57
"473","2017-03-22",13.48
"474","2017-03-23",12.73
"475","2017-03-24",11.31
"476","2017-03-27",11.3
"477","2017-03-28",11.6
"478","2017-03-29",11.21
"479","2017-03-30",10.79
"480","2017-03-31",10.06
"481","2017-04-03",9.79
"482","2017-04-04",9.54
"483","2017-04-05",9.71
"484","2017-04-06",10.12
"485","2017-04-07",9.81
"486","2017-04-10",9.78
"487","2017-04-11",9.79
"488","2017-04-12",9.74
"489","2017-04-13",9.99
"490","2017-04-17",9.99
"491","2017-04-18",9.73
"492","2017-04-19",9.88
"493","2017-04-20",10.05
"494","2017-04-21",10.24
"495","2017-04-24",10.13
"496","2017-04-25",10.13
"497","2017-04-26",10.05
"498","2017-04-27",10.02
"499","2017-04-28",9.81
"500","2017-05-01",9.73
"501","2017-05-02",9.12
"502","2017-05-03",8.83
"503","2017-05-04",8.5
"504","2017-05-05",8.1
"505","2017-05-08",7.59
"506","2017-05-09",8.19
"507","2017-05-10",8.36
"508","2017-05-11",9.21
"509","2017-05-12",9.42
"510","2017-05-15",9.13
"511","2017-05-16",9.54
"512","2017-05-17",8.97
"513","2017-05-18",8.8
"514","2017-05-19",8.66
"515","2017-05-22",8.44
"516","2017-05-23",9.18
"517","2017-05-24",9.33
"518","2017-05-25",9.15
"519","2017-05-26",8.8
"520","2017-05-30",8.32
"521","2017-05-31",8.22
"522","2017-06-01",9.17
"523","2017-06-02",9.53
"524","2017-06-05",9.35
"525","2017-06-06",10.3
"526","2017-06-07",9.74
"527","2017-06-08",10.01
"528","2017-06-09",10.48
"529","2017-06-12",10.14
"530","2017-06-13",10.04
"531","2017-06-14",10.29
"532","2017-06-15",10.29
"533","2017-06-16",10.61
"534","2017-06-19",11.12
"535","2017-06-20",11.27
"536","2017-06-21",11.91
"537","2017-06-22",11.93
"538","2017-06-23",12.84
"539","2017-06-26",13.02
"540","2017-06-27",12.36
"541","2017-06-28",12.07
"542","2017-06-29",11.61
"543","2017-06-30",12.51
"544","2017-07-03",13.05
"545","2017-07-05",13.41
"546","2017-07-06",12.99
"547","2017-07-07",13.43
"548","2017-07-10",12.84
"549","2017-07-11",12.7
"550","2017-07-12",12.21
"551","2017-07-13",12.28
"552","2017-07-14",12.23
"553","2017-07-17",12.24
"554","2017-07-18",12.17
"555","2017-07-19",12.57
"556","2017-07-20",12.39
"557","2017-07-21",12.72
"558","2017-07-24",13.2
"559","2017-07-25",12.98
"560","2017-07-26",12.63
"561","2017-07-27",12.49
"562","2017-07-28",12.48
"563","2017-07-31",11.97
"564","2017-08-01",11.47
"565","2017-08-02",11.73
"566","2017-08-03",11.05
"567","2017-08-04",11.32
"568","2017-08-07",11.37
"569","2017-08-08",10.46
"570","2017-08-09",9.89
"571","2017-08-10",10.02
"572","2017-08-11",10.34
"573","2017-08-14",10.45
"574","2017-08-15",10.53
"575","2017-08-16",10.46
"576","2017-08-17",10.31
"577","2017-08-18",10.07
"578","2017-08-21",9.81
"579","2017-08-22",9.34
"580","2017-08-23",9.15
"581","2017-08-24",9.4
"582","2017-08-25",9.6
"583","2017-08-28",10.04
"584","2017-08-29",10.04
"585","2017-08-30",9.75
"586","2017-08-31",10.04
"587","2017-09-01",9.99
"588","2017-09-05",9.85
"589","2017-09-06",9.74
"590","2017-09-07",10.19
"591","2017-09-08",10.21
"592","2017-09-11",10.58
"593","2017-09-12",10.65
"594","2017-09-13",10.62
"595","2017-09-14",10.62
"596","2017-09-15",10.58
"597","2017-09-18",10.16
"598","2017-09-19",9.69
"599","2017-09-20",9.44
"600","2017-09-21",10.06
"601","2017-09-22",10.31
"602","2017-09-25",10.4
"603","2017-09-26",10.33
"604","2017-09-27",10.59
"605","2017-09-28",10.44
"606","2017-09-29",10.49
"607","2017-10-02",10.98
"608","2017-10-03",10.69
"609","2017-10-04",10.74
"610","2017-10-05",11.38
"611","2017-10-06",11.79
"612","2017-10-09",11.78
"613","2017-10-10",11.66
"614","2017-10-11",11.83
"615","2017-10-12",11.84
"616","2017-10-13",11.36
"617","2017-10-16",11.24
"618","2017-10-17",11.09
"619","2017-10-18",11.4
"620","2017-10-19",11.78
"621","2017-10-20",11.74
"622","2017-10-23",11.3
"623","2017-10-24",11.14
"624","2017-10-25",11.16
"625","2017-10-26",10.22
"626","2017-10-27",9.94
"627","2017-10-30",9.59
"628","2017-10-31",10.33
"629","2017-11-01",9.55
"630","2017-11-02",9.3
"631","2017-11-03",9.82
"632","2017-11-06",9.99
"633","2017-11-07",10.1
"634","2017-11-08",10.03
"635","2017-11-09",12.71
"636","2017-11-10",14.09
"637","2017-11-13",14.61
"638","2017-11-14",14.16
"639","2017-11-15",15.14
"640","2017-11-16",16.82
"641","2017-11-17",17.139999
"642","2017-11-20",17.6
"643","2017-11-21",18.58
"644","2017-11-22",16.299999
"645","2017-11-24",16.809999
"646","2017-11-27",15.52
"647","2017-11-28",16.190001
"648","2017-11-29",15.86
"649","2017-11-30",17.26
"650","2017-12-01",17
"651","2017-12-04",16.940001
"652","2017-12-05",17.74
"653","2017-12-06",17.209999
"654","2017-12-07",18.34
"655","2017-12-08",17.700001
"656","2017-12-11",17.790001
"657","2017-12-12",17.91
"658","2017-12-13",17.82
"659","2017-12-14",17.299999
"660","2017-12-15",17.43
"661","2017-12-18",18.02
"662","2017-12-19",17.870001
"663","2017-12-20",18.209999
"664","2017-12-21",18.26
"665","2017-12-22",18.59
"666","2017-12-26",19.139999
"667","2017-12-27",19.01
"668","2017-12-28",19.059999
"669","2017-12-29",18.459999
"670","2018-01-02",18.700001
"671","2018-01-03",19.1
"672","2018-01-04",18.82
"673","2018-01-05",18.15
"674","2018-01-08",18.18
"675","2018-01-09",18.49
"676","2018-01-10",18.91
"677","2018-01-11",20.290001
"678","2018-01-12",20.02
"679","2018-01-16",21.129999
"680","2018-01-17",20.98
"681","2018-01-18",20.209999
"682","2018-01-19",23.379999
"683","2018-01-22",24.32
"684","2018-01-23",25.73
"685","2018-01-24",24.92
"686","2018-01-25",24.35
"687","2018-01-26",23.370001
"688","2018-01-29",23.18
"689","2018-01-30",24.23
"690","2018-01-31",23.84
"691","2018-02-01",23.65
"692","2018-02-02",22.6
"693","2018-02-05",21.35
"694","2018-02-06",21.43
"695","2018-02-07",21.43
"696","2018-02-08",21
"697","2018-02-09",21.77
"698","2018-02-12",23.620001
"699","2018-02-13",24.370001
"700","2018-02-14",25.5
"701","2018-02-15",25.360001
"702","2018-02-16",25.9
"703","2018-02-20",25.700001
"704","2018-02-21",24.5
"705","2018-02-22",23.91
"706","2018-02-23",24.5
"707","2018-02-26",24.58
"708","2018-02-27",25.34
"709","2018-02-28",23.99
"710","2018-03-01",24.09
"711","2018-03-02",24.82
"712","2018-03-05",25.280001
"713","2018-03-06",24.77
"714","2018-03-07",23.76
"715","2018-03-08",29.209999
"716","2018-03-09",26.799999
"717","2018-03-12",26.32
"718","2018-03-13",27.59
"719","2018-03-14",27.309999
"720","2018-03-15",26.860001
"721","2018-03-16",27
"722","2018-03-19",27.08
"723","2018-03-20",26.4
"724","2018-03-21",26.98
"725","2018-03-22",27.049999
"726","2018-03-23",26.540001
"727","2018-03-26",27.73
"728","2018-03-27",26.440001
"729","2018-03-28",25.059999
"730","2018-03-29",25.549999
"731","2018-04-02",23.639999
"732","2018-04-03",24.18
"733","2018-04-04",24.030001
"734","2018-04-05",24.209999
"735","2018-04-06",21.809999
"736","2018-04-09",21.790001
"737","2018-04-10",23.200001
"738","2018-04-11",22.639999
"739","2018-04-12",23.530001
"740","2018-04-13",23.280001
"741","2018-04-16",23.200001
"742","2018-04-17",24.799999
"743","2018-04-18",24.889999
"744","2018-04-19",25.43
"745","2018-04-20",24.67
"746","2018-04-23",24.209999
"747","2018-04-24",23.530001
"748","2018-04-25",23.389999
"749","2018-04-26",23.309999
"750","2018-04-27",24.09
"751","2018-04-30",23.65
"752","2018-05-01",24
"753","2018-05-02",24.450001
"754","2018-05-03",22.65
"755","2018-05-04",22.16
"756","2018-05-07",23.33
"757","2018-05-08",23.110001
"758","2018-05-09",23.940001
"759","2018-05-10",25.790001
"760","2018-05-11",25.49
"761","2018-05-14",25.1
"762","2018-05-15",25.26
"763","2018-05-16",24.559999
"764","2018-05-17",25.200001
"765","2018-05-18",25.719999
"766","2018-05-21",25.59
"767","2018-05-22",25.18
"768","2018-05-23",25.02
"769","2018-05-24",24.950001
"770","2018-05-25",24.620001
"771","2018-05-29",23.540001
"772","2018-05-30",23.459999
"773","2018-05-31",22.620001
"774","2018-06-01",24.370001
"775","2018-06-04",24.34
"776","2018-06-05",24.559999
"777","2018-06-06",25.01
"778","2018-06-07",24.77
"779","2018-06-08",25.360001
"780","2018-06-11",24.959999
"781","2018-06-12",26.74
"782","2018-06-13",27.48
"783","2018-06-14",26.32
"784","2018-06-15",26.450001
"785","2018-06-18",26.690001
"786","2018-06-19",26.66
"787","2018-06-20",28.290001
"788","2018-06-21",27.85
"789","2018-06-22",26.620001
"790","2018-06-25",25.15
"791","2018-06-26",25.799999
"792","2018-06-27",24.790001
"793","2018-06-28",24.379999
"794","2018-06-29",23.85
"795","2018-07-02",24.299999
"796","2018-07-03",23.99
"797","2018-07-05",23
"798","2018-07-06",21.139999
"799","2018-07-09",19.26
"800","2018-07-10",19.02
"801","2018-07-11",19.08
"802","2018-07-12",19.98
"803","2018-07-13",19.74
"804","2018-07-16",19.4
"805","2018-07-17",19.1
"806","2018-07-18",19.540001
"807","2018-07-19",20.02
"808","2018-07-20",20.15
"809","2018-07-23",20.610001
"810","2018-07-24",19.59
"811","2018-07-25",19.99
"812","2018-07-26",20.059999
"813","2018-07-27",18.639999
"814","2018-07-30",18.559999
"815","2018-07-31",19.27
"816","2018-08-01",19.290001
"817","2018-08-02",19.555
"818","2018-08-03",18.27
"819","2018-08-06",18.34
"820","2018-08-07",18.75
"821","2018-08-08",19.030001
"822","2018-08-09",17.68
"823","2018-08-10",18.030001
"824","2018-08-13",18.379999
"825","2018-08-14",17.280001
"826","2018-08-15",16.190001
"827","2018-08-16",16.5
"828","2018-08-17",16.84
"829","2018-08-20",16.549999
"830","2018-08-21",16.98
"831","2018-08-22",16.870001
"832","2018-08-23",16.25
"833","2018-08-24",16.719999
"834","2018-08-27",16.620001
"835","2018-08-28",17
"836","2018-08-29",17.1
"837","2018-08-30",16.719999
"838","2018-08-31",17.1
"839","2018-09-04",16.450001
"840","2018-09-05",15.71
"841","2018-09-06",15.32
"842","2018-09-07",15.81
"843","2018-09-10",15.86
"844","2018-09-11",15.41
"845","2018-09-12",15.8
"846","2018-09-13",15.55
"847","2018-09-14",15.32
"848","2018-09-17",14.16
"849","2018-09-18",14.2
"850","2018-09-19",14.88
"851","2018-09-20",15.68
"852","2018-09-21",15.3
"853","2018-09-24",15.77
"854","2018-09-25",15.24
"855","2018-09-26",14.23
"856","2018-09-27",14.82
"857","2018-09-28",14.74
"858","2018-10-01",14.93
"859","2018-10-02",15.34
"860","2018-10-03",17.07
"861","2018-10-04",16.67
"862","2018-10-05",17.08
"863","2018-10-08",16.98
"864","2018-10-09",17.200001
"865","2018-10-10",17.200001
"866","2018-10-11",17.02
"867","2018-10-12",16.950001
"868","2018-10-15",16.889999
"869","2018-10-16",17.67
"870","2018-10-17",17.690001
"871","2018-10-18",16.9
"872","2018-10-19",16.4
"873","2018-10-22",16.49
"874","2018-10-23",16.950001
"875","2018-10-24",16.280001
"876","2018-10-25",16.360001
"877","2018-10-26",16.32
"878","2018-10-29",16.58
"879","2018-10-30",16.52
"880","2018-10-31",16.049999
"881","2018-11-01",16.76
"882","2018-11-02",16.379999
"883","2018-11-05",15.47
"884","2018-11-06",15.6
"885","2018-11-07",15.48
"886","2018-11-08",15.56
"887","2018-11-09",15.42
"888","2018-11-12",15.85
"889","2018-11-13",17.15
"890","2018-11-14",17.4
"891","2018-11-15",16.85
"892","2018-11-16",17.379999
"893","2018-11-19",17
"894","2018-11-20",17.15
"895","2018-11-21",18.01
"896","2018-11-23",18.32
"897","2018-11-26",18.959999
"898","2018-11-27",18.48
"899","2018-11-28",19.469999
"900","2018-11-29",18.98
"901","2018-11-30",19.190001
"902","2018-12-03",19.110001
"903","2018-12-04",19.299999
"904","2018-12-06",19.68
"905","2018-12-07",19.059999
"906","2018-12-10",19.200001
"907","2018-12-11",18.58
"908","2018-12-12",18.57
"909","2018-12-13",18.709999
"910","2018-12-14",18.139999
"911","2018-12-17",17.950001
"912","2018-12-18",17.549999
"913","2018-12-19",16.110001
"914","2018-12-20",16.030001
"915","2018-12-21",14.78
"916","2018-12-24",14.9
"917","2018-12-26",15.83
"918","2018-12-27",16.26
"919","2018-12-28",16.57
"920","2018-12-31",17.17
"921","2019-01-02",17.799999
"922","2019-01-03",17.77
"923","2019-01-04",18.719999
"924","2019-01-07",15.06
"925","2019-01-08",14.8
"926","2019-01-09",15.21
"927","2019-01-10",15.87
"928","2019-01-11",15.95
"929","2019-01-14",15.74
"930","2019-01-15",15.64
"931","2019-01-16",15.88
"932","2019-01-17",16.040001
"933","2019-01-18",15.76
"934","2019-01-22",15.32
"935","2019-01-23",15.08
"936","2019-01-24",15.25
"937","2019-01-25",15.9
"938","2019-01-28",15.67
"939","2019-01-29",15.68
"940","2019-01-30",15.89
"941","2019-01-31",16.01
"942","2019-02-01",15.89
"943","2019-02-04",15.72
"944","2019-02-05",15.88
"945","2019-02-06",15.16
"946","2019-02-07",15.02
"947","2019-02-08",14.39
"948","2019-02-11",13.87
"949","2019-02-12",13.64
"950","2019-02-13",13.58
"951","2019-02-14",13.89
"952","2019-02-15",14.79
"953","2019-02-19",15.04
"954","2019-02-20",14.98
"955","2019-02-21",15.09
"956","2019-02-22",15.51
"957","2019-02-25",15.22
"958","2019-02-26",14.84
"959","2019-02-27",14.45
"960","2019-02-28",17.59
"961","2019-03-01",18.290001
"962","2019-03-04",18.17
"963","2019-03-05",18.35
"964","2019-03-06",17.780001
"965","2019-03-07",17.99
"966","2019-03-08",18.07
"967","2019-03-11",17.49
"968","2019-03-12",17.15
"969","2019-03-13",17.51
"970","2019-03-14",17.34
"971","2019-03-15",16.98
"972","2019-03-18",17.59
"973","2019-03-19",17.34
"974","2019-03-20",17.6
"975","2019-03-21",17
"976","2019-03-22",15.8
"977","2019-03-25",15.17
"978","2019-03-26",15.64
"979","2019-03-27",15.33
"980","2019-03-28",15.65
"981","2019-03-29",15.14
"982","2019-04-01",15.12
