"","date","ACST"
"162","2012-09-26",20.9
"163","2012-09-27",20.1
"164","2012-09-28",20.1
"165","2012-10-01",20.1
"166","2012-10-02",20.1
"167","2012-10-03",20.1
"168","2012-10-04",22.799999
"169","2012-10-05",22.799999
"170","2012-10-08",22.799999
"171","2012-10-09",22.1
"172","2012-10-10",21.700001
"173","2012-10-11",21.700001
"174","2012-10-12",21.700001
"175","2012-10-15",21.700001
"176","2012-10-16",21.700001
"177","2012-10-17",21.700001
"178","2012-10-18",20.9
"179","2012-10-19",20.9
"180","2012-10-22",21.200001
"181","2012-10-23",21.200001
"182","2012-10-24",21.200001
"183","2012-10-25",22.1
"184","2012-10-26",22.1
"185","2012-10-31",23.700001
"186","2012-11-01",23.5
"187","2012-11-02",23.5
"188","2012-11-05",23.6
"189","2012-11-06",23.6
"190","2012-11-07",22
"191","2012-11-08",19.6
"192","2012-11-09",19.6
"193","2012-11-12",20
"194","2012-11-13",19.9
"195","2012-11-14",19.9
"196","2012-11-15",19.9
"197","2012-11-16",19.9
"198","2012-11-19",20
"199","2012-11-20",20
"200","2012-11-21",20
"201","2012-11-23",20
"202","2012-11-26",20
"203","2012-11-27",20
"204","2012-11-28",22.1
"205","2012-11-29",22.1
"206","2012-11-30",26.4
"207","2012-12-03",26.4
"208","2012-12-04",27
"209","2012-12-05",27
"210","2012-12-06",27.200001
"211","2012-12-07",25
"212","2012-12-10",25
"213","2012-12-11",24.4
"214","2012-12-12",23.9
"215","2012-12-13",25.4
"216","2012-12-14",26.4
"217","2012-12-17",22.5
"218","2012-12-18",22.5
"219","2012-12-19",22.200001
"220","2012-12-20",22.200001
"221","2012-12-21",22.9
"222","2012-12-24",22.9
"223","2012-12-26",22.9
"224","2012-12-27",21.5
"225","2012-12-28",21.5
"226","2012-12-31",21.5
"227","2013-01-02",21.5
"228","2013-01-03",21.5
"229","2013-01-04",21.5
"230","2013-01-07",27
"231","2013-01-08",27
"232","2013-01-09",27
"233","2013-01-10",25
"234","2013-01-11",27
"235","2013-01-14",26.299999
"236","2013-01-15",26.6
"237","2013-01-16",25.200001
"238","2013-01-17",25
"239","2013-01-18",24.5
"240","2013-01-22",24.5
"241","2013-01-23",24.6
"242","2013-01-24",26
"243","2013-01-25",24.799999
"244","2013-01-28",26.5
"245","2013-01-29",25
"246","2013-01-30",26
"247","2013-01-31",26
"248","2013-02-01",25.9
"249","2013-02-04",26.5
"250","2013-02-05",25.6
"251","2013-02-06",25.1
"252","2013-02-07",25
"253","2013-02-08",25.299999
"254","2013-02-11",25.1
"255","2013-02-12",25
"256","2013-02-13",24.6
"257","2013-02-14",25
"258","2013-02-15",25.200001
"259","2013-02-19",25
"260","2013-02-20",22.200001
"261","2013-02-21",23
"262","2013-02-22",23.299999
"263","2013-02-25",22.6
"264","2013-02-26",22.799999
"265","2013-02-27",23.6
"266","2013-02-28",22.799999
"267","2013-03-01",22.700001
"268","2013-03-04",22.700001
"269","2013-03-05",22.799999
"270","2013-03-06",22.799999
"271","2013-03-07",23.4
"272","2013-03-08",23.200001
"273","2013-03-11",23.799999
"274","2013-03-12",22.6
"275","2013-03-13",22.700001
"276","2013-03-14",24
"277","2013-03-15",24.4
"278","2013-03-18",24
"279","2013-03-19",21.200001
"280","2013-03-20",21.5
"281","2013-03-21",21
"282","2013-03-22",21.200001
"283","2013-03-25",21.5
"284","2013-03-26",21.299999
"285","2013-03-27",21.299999
"286","2013-03-28",21.299999
"287","2013-04-01",22.200001
"288","2013-04-02",21.5
"289","2013-04-03",21.799999
"290","2013-04-04",21.799999
"291","2013-04-05",22
"292","2013-04-08",22
"293","2013-04-09",22.5
"294","2013-04-10",22.9
"295","2013-04-11",24
"296","2013-04-12",23.6
"297","2013-04-15",23.9
"298","2013-04-16",22.1
"299","2013-04-17",22.5
"300","2013-04-18",22.200001
"301","2013-04-19",22.200001
"302","2013-04-22",23.200001
"303","2013-04-23",23.200001
"304","2013-04-24",22.5
"305","2013-04-25",22.5
"306","2013-04-26",23.6
"307","2013-04-29",23.9
"308","2013-04-30",23.6
"309","2013-05-01",23.700001
"310","2013-05-02",24.4
"311","2013-05-03",24.799999
"312","2013-05-06",25.1
"313","2013-05-07",25.1
"314","2013-05-08",25.200001
"315","2013-05-09",25.1
"316","2013-05-10",25.200001
"317","2013-05-13",25.200001
"318","2013-05-14",25.6
"319","2013-05-15",26.799999
"320","2013-05-16",26
"321","2013-05-17",26
"322","2013-05-20",26.1
"323","2013-05-21",26.700001
"324","2013-05-22",25
"325","2013-05-23",25.6
"326","2013-05-24",25.6
"327","2013-05-28",26.4
"328","2013-05-29",26.6
"329","2013-05-30",27
"330","2013-05-31",25.4
"331","2013-06-03",26.5
"332","2013-06-04",27
"333","2013-06-05",26.6
"334","2013-06-06",27.1
"335","2013-06-07",26.200001
"336","2013-06-10",26.700001
"337","2013-06-11",27.5
"338","2013-06-12",27.5
"339","2013-06-13",26.9
"340","2013-06-14",26.5
"341","2013-06-17",27
"342","2013-06-18",27.1
"343","2013-06-19",27.299999
"344","2013-06-20",27.6
"345","2013-06-21",27.200001
"346","2013-06-24",27.200001
"347","2013-06-25",27.5
"348","2013-06-26",27.200001
"349","2013-06-27",27.6
"350","2013-06-28",28.299999
"351","2013-07-01",29.9
"352","2013-07-02",29.1
"353","2013-07-03",28.9
"354","2013-07-05",29.1
"355","2013-07-08",30
"356","2013-07-09",30.799999
"357","2013-07-10",30.9
"358","2013-07-11",31.200001
"359","2013-07-12",30.6
"360","2013-07-15",31.700001
"361","2013-07-16",32.099998
"362","2013-07-17",32.700001
"363","2013-07-18",33.799999
"364","2013-07-19",34
"365","2013-07-22",36.599998
"366","2013-07-23",37.099998
"367","2013-07-24",40
"368","2013-07-25",39.900002
"369","2013-07-26",39.900002
"370","2013-07-29",40.200001
"371","2013-07-30",40.299999
"372","2013-07-31",40.299999
"373","2013-08-01",38.5
"374","2013-08-02",40
"375","2013-08-05",40.700001
"376","2013-08-06",39.5
"377","2013-08-07",38.200001
"378","2013-08-08",40.099998
"379","2013-08-09",39.700001
"380","2013-08-12",38.599998
"381","2013-08-13",38.400002
"382","2013-08-14",34.700001
"383","2013-08-15",31.799999
"384","2013-08-16",32.200001
"385","2013-08-19",30.299999
"386","2013-08-20",30.4
"387","2013-08-21",28.6
"388","2013-08-22",28.799999
"389","2013-08-23",27
"390","2013-08-26",26.5
"391","2013-08-27",25.5
"392","2013-08-28",24.6
"393","2013-08-29",28.4
"394","2013-08-30",25
"395","2013-09-03",24
"396","2013-09-04",23
"397","2013-09-05",23.6
"398","2013-09-06",25.5
"399","2013-09-09",26.799999
"400","2013-09-10",27.5
"401","2013-09-11",29
"402","2013-09-12",28.200001
"403","2013-09-13",26.799999
"404","2013-09-16",27
"405","2013-09-17",25.799999
"406","2013-09-18",24.6
"407","2013-09-19",25.799999
"408","2013-09-20",25
"409","2013-09-23",24.4
"410","2013-09-24",24.1
"411","2013-09-25",24
"412","2013-09-26",24.4
"413","2013-09-27",23.5
"414","2013-09-30",23.700001
"415","2013-10-01",23.5
"416","2013-10-02",24.9
"417","2013-10-03",23.9
"418","2013-10-04",24
"419","2013-10-07",23.799999
"420","2013-10-08",22.700001
"421","2013-10-09",21.4
"422","2013-10-10",21.4
"423","2013-10-11",21.1
"424","2013-10-14",22
"425","2013-10-15",22.700001
"426","2013-10-16",20.700001
"427","2013-10-17",20.6
"428","2013-10-18",19.299999
"429","2013-10-21",20
"430","2013-10-22",19.4
"431","2013-10-23",22.4
"432","2013-10-24",20.9
"433","2013-10-25",21.700001
"434","2013-10-28",20.5
"435","2013-10-29",20.799999
"436","2013-10-30",19
"437","2013-10-31",19.1
"438","2013-11-01",19.5
"439","2013-11-04",19.5
"440","2013-11-05",19.6
"441","2013-11-06",19
"442","2013-11-07",18.9
"443","2013-11-08",19.1
"444","2013-11-11",20.1
"445","2013-11-12",19.799999
"446","2013-11-13",18.4
"447","2013-11-14",19
"448","2013-11-15",17.9
"449","2013-11-18",15.3
"450","2013-11-19",16.299999
"451","2013-11-20",15.5
"452","2013-11-21",16.200001
"453","2013-11-22",14
"454","2013-11-25",14.2
"455","2013-11-26",13.9
"456","2013-11-27",12
"457","2013-11-29",12.4
"458","2013-12-02",12.3
"459","2013-12-03",12.3
"460","2013-12-04",12
"461","2013-12-05",11.7
"462","2013-12-06",11.6
"463","2013-12-09",11.8
"464","2013-12-10",11.7
"465","2013-12-11",11.9
"466","2013-12-12",12.4
"467","2013-12-13",13.8
"468","2013-12-16",12.6
"469","2013-12-17",12.5
"470","2013-12-18",12
"471","2013-12-19",12.3
"472","2013-12-20",12.4
"473","2013-12-23",12.1
"474","2013-12-24",12.2
"475","2013-12-26",13
"476","2013-12-27",12.8
"477","2013-12-30",12.4
"478","2013-12-31",12.5
"479","2014-01-02",12.4
"480","2014-01-03",12.5
"481","2014-01-06",12.5
"482","2014-01-07",12.8
"483","2014-01-08",14
"484","2014-01-09",13.6
"485","2014-01-10",13.8
"486","2014-01-13",13.7
"487","2014-01-14",13.2
"488","2014-01-15",14.1
"489","2014-01-16",14
"490","2014-01-17",14.1
"491","2014-01-21",13.5
"492","2014-01-22",13.4
"493","2014-01-23",12.8
"494","2014-01-24",12.6
"495","2014-01-27",12.4
"496","2014-01-28",12.7
"497","2014-01-29",12
"498","2014-01-30",12.5
"499","2014-01-31",12.7
"500","2014-02-03",12.3
"501","2014-02-04",12.3
"502","2014-02-05",12.2
"503","2014-02-06",12.8
"504","2014-02-07",12.7
"505","2014-02-10",12.7
"506","2014-02-11",12.6
"507","2014-02-12",12.5
"508","2014-02-13",12.3
"509","2014-02-14",12.4
"510","2014-02-18",12.4
"511","2014-02-19",12.3
"512","2014-02-20",12.4
"513","2014-02-21",12.9
"514","2014-02-24",13.3
"515","2014-02-25",13.3
"516","2014-02-26",13.7
"517","2014-02-27",13.6
"518","2014-02-28",12.7
"519","2014-03-03",12.6
"520","2014-03-04",12.3
"521","2014-03-05",12.5
"522","2014-03-06",12.5
"523","2014-03-07",12.4
"524","2014-03-10",12.3
"525","2014-03-11",12.3
"526","2014-03-12",12.5
"527","2014-03-13",12.5
"528","2014-03-14",12.3
"529","2014-03-17",12.3
"530","2014-03-18",12.5
"531","2014-03-19",13
"532","2014-03-20",12.4
"533","2014-03-21",12.4
"534","2014-03-24",12.3
"535","2014-03-25",12.2
"536","2014-03-26",11.8
"537","2014-03-27",11.4
"538","2014-03-28",11.5
"539","2014-03-31",11.5
"540","2014-04-01",11.9
"541","2014-04-02",11.7
"542","2014-04-03",11.5
"543","2014-04-04",11.3
"544","2014-04-07",11.1
"545","2014-04-08",11.4
"546","2014-04-09",11.4
"547","2014-04-10",11.1
"548","2014-04-11",11.1
"549","2014-04-14",11.1
"550","2014-04-15",10.2
"551","2014-04-16",10.4
"552","2014-04-17",10.5
"553","2014-04-21",10.5
"554","2014-04-22",10.1
"555","2014-04-23",10.2
"556","2014-04-24",9.9
"557","2014-04-25",9.7
"558","2014-04-28",10.3
"559","2014-04-29",10
"560","2014-04-30",10.1
"561","2014-05-01",10
"562","2014-05-02",10.3
"563","2014-05-05",9.9
"564","2014-05-06",10
"565","2014-05-07",9.9
"566","2014-05-08",9.9
"567","2014-05-09",9.5
"568","2014-05-12",9.5
"569","2014-05-13",9.3
"570","2014-05-14",8.9
"571","2014-05-15",9
"572","2014-05-16",9.4
"573","2014-05-19",9.2
"574","2014-05-20",9.6
"575","2014-05-21",9
"576","2014-05-22",9
"577","2014-05-23",8.7
"578","2014-05-27",8.5
"579","2014-05-28",8.7
"580","2014-05-29",8.4
"581","2014-05-30",8.6
"582","2014-06-02",8.3
"583","2014-06-03",8.3
"584","2014-06-04",8.2
"585","2014-06-05",8.5
"586","2014-06-06",9
"587","2014-06-09",9.3
"588","2014-06-10",9
"589","2014-06-11",9.2
"590","2014-06-12",9
"591","2014-06-13",9.9
"592","2014-06-16",9.6
"593","2014-06-17",10
"594","2014-06-18",10.3
"595","2014-06-19",11.1
"596","2014-06-20",11.9
"597","2014-06-23",11.3
"598","2014-06-24",10.5
"599","2014-06-25",10.8
"600","2014-06-26",10.9
"601","2014-06-27",10.9
"602","2014-06-30",10.2
"603","2014-07-01",10.2
"604","2014-07-02",10.7
"605","2014-07-03",10.3
"606","2014-07-07",10.1
"607","2014-07-08",10
"608","2014-07-09",10.8
"609","2014-07-10",10.6
"610","2014-07-11",10.6
"611","2014-07-14",10.2
"612","2014-07-15",10.3
"613","2014-07-16",9.7
"614","2014-07-17",9.4
"615","2014-07-18",9.7
"616","2014-07-21",9.5
"617","2014-07-22",9.4
"618","2014-07-23",10.1
"619","2014-07-24",10.3
"620","2014-07-25",10.4
"621","2014-07-28",9.9
"622","2014-07-29",10
"623","2014-07-30",9.7
"624","2014-07-31",10
"625","2014-08-01",9.3
"626","2014-08-04",9.7
"627","2014-08-05",9.4
"628","2014-08-06",9.7
"629","2014-08-07",9.5
"630","2014-08-08",9.4
"631","2014-08-11",9.3
"632","2014-08-12",9.2
"633","2014-08-13",9.1
"634","2014-08-14",9.4
"635","2014-08-15",9.2
"636","2014-08-18",9.2
"637","2014-08-19",9.2
"638","2014-08-20",9.6
"639","2014-08-21",9.7
"640","2014-08-22",9.4
"641","2014-08-25",9.2
"642","2014-08-26",9.4
"643","2014-08-27",9.5
"644","2014-08-28",9.6
"645","2014-08-29",9.4
"646","2014-09-02",9.6
"647","2014-09-03",9.6
"648","2014-09-04",9.8
"649","2014-09-05",10.3
"650","2014-09-08",10.2
"651","2014-09-09",10.1
"652","2014-09-10",9.8
"653","2014-09-11",10.1
"654","2014-09-12",10.4
"655","2014-09-15",10.9
"656","2014-09-16",10.4
"657","2014-09-17",10.1
"658","2014-09-18",10
"659","2014-09-19",10.3
"660","2014-09-22",10.2
"661","2014-09-23",10.2
"662","2014-09-24",10.2
"663","2014-09-25",10.1
"664","2014-09-26",9.8
"665","2014-09-29",7.8
"666","2014-09-30",7.7
"667","2014-10-01",6.6
"668","2014-10-02",6.2
"669","2014-10-03",6.6
"670","2014-10-06",5.9
"671","2014-10-07",6.7
"672","2014-10-08",6.2
"673","2014-10-09",6
"674","2014-10-10",6
"675","2014-10-13",6.3
"676","2014-10-14",4.9
"677","2014-10-15",4.7
"678","2014-10-16",5.3
"679","2014-10-17",5.5
"680","2014-10-20",5.6
"681","2014-10-21",5.6
"682","2014-10-22",5.4
"683","2014-10-23",5.2
"684","2014-10-24",5.3
"685","2014-10-27",5.5
"686","2014-10-28",5.1
"687","2014-10-29",5.3
"688","2014-10-30",5.3
"689","2014-10-31",5.4
"690","2014-11-03",5.2
"691","2014-11-04",5
"692","2014-11-05",5
"693","2014-11-06",4.9
"694","2014-11-07",5
"695","2014-11-10",4.9
"696","2014-11-11",4.9
"697","2014-11-12",5
"698","2014-11-13",4.7
"699","2014-11-14",4.9
"700","2014-11-17",4.6
"701","2014-11-18",4.1
"702","2014-11-19",4.3
"703","2014-11-20",4.4
"704","2014-11-21",4.4
"705","2014-11-24",4.3
"706","2014-11-25",4.4
"707","2014-11-26",4.2
"708","2014-11-28",4.2
"709","2014-12-01",4
"710","2014-12-02",4.1
"711","2014-12-03",4.3
"712","2014-12-04",4.6
"713","2014-12-05",4.7
"714","2014-12-08",4.5
"715","2014-12-09",4.4
"716","2014-12-10",4.1
"717","2014-12-11",4.8
"718","2014-12-12",5.5
"719","2014-12-15",5.6
"720","2014-12-16",5.4
"721","2014-12-17",4.9
"722","2014-12-18",5.7
"723","2014-12-19",5.6
"724","2014-12-22",5.6
"725","2014-12-23",5.6
"726","2014-12-24",5.6
"727","2014-12-26",5.4
"728","2014-12-29",5.1
"729","2014-12-30",5
"730","2014-12-31",5
"731","2015-01-02",5.1
"732","2015-01-05",5.1
"733","2015-01-06",5.3
"734","2015-01-07",5.4
"735","2015-01-08",5.7
"736","2015-01-09",5.5
"737","2015-01-12",5.6
"738","2015-01-13",5.2
"739","2015-01-14",4.8
"740","2015-01-15",4.7
"741","2015-01-16",4.6
"742","2015-01-20",4.5
"743","2015-01-21",4.7
"744","2015-01-22",4.6
"745","2015-01-23",4.9
"746","2015-01-26",4.9
"747","2015-01-27",4.9
"748","2015-01-28",4.6
"749","2015-01-29",4.6
"750","2015-01-30",4.6
"751","2015-02-02",4.5
"752","2015-02-03",4.5
"753","2015-02-04",4.5
"754","2015-02-05",4.3
"755","2015-02-06",4.3
"756","2015-02-09",4.2
"757","2015-02-10",4.2
"758","2015-02-11",4.4
"759","2015-02-12",4.4
"760","2015-02-13",4.4
"761","2015-02-17",4.5
"762","2015-02-18",4.8
"763","2015-02-19",5.4
"764","2015-02-20",5.6
"765","2015-02-23",5.2
"766","2015-02-24",5.2
"767","2015-02-25",5.3
"768","2015-02-26",5.6
"769","2015-02-27",5.5
"770","2015-03-02",5.2
"771","2015-03-03",5.1
"772","2015-03-04",5
"773","2015-03-05",5.1
"774","2015-03-06",5.1
"775","2015-03-09",5
"776","2015-03-10",4.7
"777","2015-03-11",5.2
"778","2015-03-12",4.9
"779","2015-03-13",5.1
"780","2015-03-16",5.1
"781","2015-03-17",5.1
"782","2015-03-18",5
"783","2015-03-19",5
"784","2015-03-20",4.9
"785","2015-03-23",4.9
"786","2015-03-24",4.9
"787","2015-03-25",4.8
"788","2015-03-26",4.9
"789","2015-03-27",4.7
"790","2015-03-30",4.8
"791","2015-03-31",4.8
"792","2015-04-01",4.7
"793","2015-04-02",4.6
"794","2015-04-06",4.6
"795","2015-04-07",4.8
"796","2015-04-08",5.1
"797","2015-04-09",4.9
"798","2015-04-10",4.9
"799","2015-04-13",4.6
"800","2015-04-14",4.6
"801","2015-04-15",5
"802","2015-04-16",4.8
"803","2015-04-17",4.8
"804","2015-04-20",4.8
"805","2015-04-21",4.6
"806","2015-04-22",4.9
"807","2015-04-23",4.9
"808","2015-04-24",4.5
"809","2015-04-27",4.5
"810","2015-04-28",4.6
"811","2015-04-29",4.2
"812","2015-04-30",4
"813","2015-05-01",3.9
"814","2015-05-04",4.2
"815","2015-05-05",4.1
"816","2015-05-06",4.1
"817","2015-05-07",4.2
"818","2015-05-08",4.1
"819","2015-05-11",3.9
"820","2015-05-12",4
"821","2015-05-13",3.9
"822","2015-05-14",3.8
"823","2015-05-15",3.8
"824","2015-05-18",4.1
"825","2015-05-19",3.6
"826","2015-05-20",3.7
"827","2015-05-21",3.5
"828","2015-05-22",3.5
"829","2015-05-26",3.5
"830","2015-05-27",3.4
"831","2015-05-28",3.3
"832","2015-05-29",3.3
"833","2015-06-01",3.3
"834","2015-06-02",3.3
"835","2015-06-03",3.2
"836","2015-06-04",3.2
"837","2015-06-05",3.2
"838","2015-06-08",3.2
"839","2015-06-09",3.1
"840","2015-06-10",3.1
"841","2015-06-11",3
"842","2015-06-12",2.9
"843","2015-06-15",3.1
"844","2015-06-16",3
"845","2015-06-17",3
"846","2015-06-18",3.1
"847","2015-06-19",3.5
"848","2015-06-22",3.3
"849","2015-06-23",3.2
"850","2015-06-24",3.3
"851","2015-06-25",3.3
"852","2015-06-26",3.3
"853","2015-06-29",3.2
"854","2015-06-30",3.2
"855","2015-07-01",3.5
"856","2015-07-02",3.3
"857","2015-07-06",3.2
"858","2015-07-07",3.2
"859","2015-07-08",3.2
"860","2015-07-09",3.3
"861","2015-07-10",3.3
"862","2015-07-13",3.6
"863","2015-07-14",3.4
"864","2015-07-15",3.4
"865","2015-07-16",3.5
"866","2015-07-17",3.5
"867","2015-07-20",3.7
"868","2015-07-21",3.6
"869","2015-07-22",3.6
"870","2015-07-23",3.6
"871","2015-07-24",3.8
"872","2015-07-27",3.7
"873","2015-07-28",3.8
"874","2015-07-29",3.7
"875","2015-07-30",3.7
"876","2015-07-31",3.6
"877","2015-08-03",3.8
"878","2015-08-04",3.7
"879","2015-08-05",3.7
"880","2015-08-06",3.9
"881","2015-08-07",4
"882","2015-08-10",3.6
"883","2015-08-11",3.7
"884","2015-08-12",3.9
"885","2015-08-13",4.2
"886","2015-08-14",4.2
"887","2015-08-17",3.9
"888","2015-08-18",3.7
"889","2015-08-19",3.6
"890","2015-08-20",3.6
"891","2015-08-21",3.7
"892","2015-08-24",3.6
"893","2015-08-25",3.5
"894","2015-08-26",3.4
"895","2015-08-27",3.4
"896","2015-08-28",3.7
"897","2015-08-31",3.6
"898","2015-09-01",3.5
"899","2015-09-02",3.4
"900","2015-09-03",3.2
"901","2015-09-04",3.1
"902","2015-09-08",3.1
"903","2015-09-09",3.2
"904","2015-09-10",3.2
"905","2015-09-11",3.2
"906","2015-09-14",3.3
"907","2015-09-15",3.3
"908","2015-09-16",3.2
"909","2015-09-17",3.4
"910","2015-09-18",3.5
"911","2015-09-21",3.2
"912","2015-09-22",3.6
"913","2015-09-23",3.5
"914","2015-09-24",3.5
"915","2015-09-25",3.4
"916","2015-09-28",3.2
"917","2015-09-29",2.5
"918","2015-09-30",2.7
"919","2015-10-01",2.6
"920","2015-10-02",2.8
"921","2015-10-05",2.9
"922","2015-10-06",2.9
"923","2015-10-07",2.9
"924","2015-10-08",2.9
"925","2015-10-09",3
"926","2015-10-12",3.2
"927","2015-10-13",3.1
"928","2015-10-14",3.3
"929","2015-10-15",2.8
"930","2015-10-16",3
"931","2015-10-19",2.7
"932","2015-10-20",2.65
"933","2015-10-21",2.41
"934","2015-10-22",2.19
"935","2015-10-23",2.18
"936","2015-10-26",2.36
"937","2015-10-27",2.21
"938","2015-10-28",2.25
"939","2015-10-29",2.24
"940","2015-10-30",2.26
"941","2015-11-02",2.35
"942","2015-11-03",2.37
"943","2015-11-04",2.49
"944","2015-11-05",2.51
"945","2015-11-06",2.48
"946","2015-11-09",2.68
"947","2015-11-10",2.64
"948","2015-11-11",2.46
"949","2015-11-12",2.45
"950","2015-11-13",2.42
"951","2015-11-16",2.31
"952","2015-11-17",2.3
"953","2015-11-18",2.26
"954","2015-11-19",2.31
"955","2015-11-20",2.3
"956","2015-11-23",2.25
"957","2015-11-24",2.45
"958","2015-11-25",2.28
"959","2015-11-27",2.45
"960","2015-11-30",2.3
"961","2015-12-01",2.33
"962","2015-12-02",2.11
"963","2015-12-03",2.11
"964","2015-12-04",2.11
"965","2015-12-07",2.14
"966","2015-12-08",1.85
"967","2015-12-09",1.66
"968","2015-12-10",1.6
"969","2015-12-11",1.63
"970","2015-12-14",1.65
"971","2015-12-15",1.61
"972","2015-12-16",2.52
"973","2015-12-17",2.75
"974","2015-12-18",2.91
"975","2015-12-21",2.84
"976","2015-12-22",2.77
"977","2015-12-23",2.69
"978","2015-12-24",2.67
"979","2015-12-28",2.63
"980","2015-12-29",2.58
"981","2015-12-30",2.58
"982","2015-12-31",2.55
"983","2016-01-04",2.48
"984","2016-01-05",2.41
"985","2016-01-06",2.23
"986","2016-01-07",2.05
"987","2016-01-08",1.87
"988","2016-01-11",1.74
"989","2016-01-12",1.76
"990","2016-01-13",1.54
"991","2016-01-14",1.67
"992","2016-01-15",1.63
"993","2016-01-19",1.65
"994","2016-01-20",1.57
"995","2016-01-21",1.62
"996","2016-01-22",1.7
"997","2016-01-25",1.68
"998","2016-01-26",1.7
"999","2016-01-27",1.66
"1000","2016-01-28",1.67
"1001","2016-01-29",1.56
"1002","2016-02-01",1.55
"1003","2016-02-02",1.42
"1004","2016-02-03",1.52
"1005","2016-02-04",1.5
"1006","2016-02-05",1.58
"1007","2016-02-08",1.45
"1008","2016-02-09",1.43
"1009","2016-02-10",1.36
