"","date","REFR"
"1003","2010-12-23",5
"1004","2010-12-27",4.95
"1005","2010-12-28",4.93
"1006","2010-12-29",5.1
"1007","2010-12-30",5.03
"1008","2010-12-31",5.29
"1009","2011-01-03",5.88
"1010","2011-01-04",6.66
"1011","2011-01-05",6.85
"1012","2011-01-06",6.34
"1013","2011-01-07",6.19
"1014","2011-01-10",6.1
"1015","2011-01-11",6.64
"1016","2011-01-12",6.93
"1017","2011-01-13",6.95
"1018","2011-01-14",6.79
"1019","2011-01-18",7
"1020","2011-01-19",6.95
"1021","2011-01-20",6.7
"1022","2011-01-21",6.87
"1023","2011-01-24",7
"1024","2011-01-25",6.91
"1025","2011-01-26",6.82
"1026","2011-01-27",6.91
"1027","2011-01-28",6.65
"1028","2011-01-31",6.53
"1029","2011-02-01",6.53
"1030","2011-02-02",6.56
"1031","2011-02-03",6.64
"1032","2011-02-04",7.3
"1033","2011-02-07",9.14
"1034","2011-02-08",9.26
"1035","2011-02-09",8.96
"1036","2011-02-10",8.25
"1037","2011-02-11",8.17
"1038","2011-02-14",8.09
"1039","2011-02-15",8.55
"1040","2011-02-16",8.46
"1041","2011-02-17",8.46
"1042","2011-02-18",8.52
"1043","2011-02-22",8.52
"1044","2011-02-23",8.17
"1045","2011-02-24",7.84
"1046","2011-02-25",8.09
"1047","2011-02-28",7.84
"1048","2011-03-01",7.68
"1049","2011-03-02",7.49
"1050","2011-03-03",7.39
"1051","2011-03-04",7.34
"1052","2011-03-07",7.08
"1053","2011-03-08",7.03
"1054","2011-03-09",6.75
"1055","2011-03-10",6.34
"1056","2011-03-11",6.36
"1057","2011-03-14",6.17
"1058","2011-03-15",6.08
"1059","2011-03-16",6.2
"1060","2011-03-17",6.27
"1061","2011-03-18",6.34
"1062","2011-03-21",6.74
"1063","2011-03-22",6.64
"1064","2011-03-23",6.51
"1065","2011-03-24",6.6
"1066","2011-03-25",6.5
"1067","2011-03-28",6.4
"1068","2011-03-29",6.9
"1069","2011-03-30",6.86
"1070","2011-03-31",6.82
"1071","2011-04-01",6.6
"1072","2011-04-04",6.77
"1073","2011-04-05",6.69
"1074","2011-04-06",6.33
"1075","2011-04-07",6.1
"1076","2011-04-08",6.16
"1077","2011-04-11",6.18
"1078","2011-04-12",6.18
"1079","2011-04-13",6.15
"1080","2011-04-14",6.2
"1081","2011-04-15",6.17
"1082","2011-04-18",6.01
"1083","2011-04-19",5.84
"1084","2011-04-20",5.51
"1085","2011-04-21",5.24
"1086","2011-04-25",5.41
"1087","2011-04-26",5.86
"1088","2011-04-27",5.96
"1089","2011-04-28",5.86
"1090","2011-04-29",5.87
"1091","2011-05-02",6.05
"1092","2011-05-03",5.85
"1093","2011-05-04",5.76
"1094","2011-05-05",5.44
"1095","2011-05-06",5.45
"1096","2011-05-09",5.56
"1097","2011-05-10",5.83
"1098","2011-05-11",5.78
"1099","2011-05-12",5.7
"1100","2011-05-13",5.67
"1101","2011-05-16",5.47
"1102","2011-05-17",5.41
"1103","2011-05-18",5.3
"1104","2011-05-19",5.24
"1105","2011-05-20",5.21
"1106","2011-05-23",5.09
"1107","2011-05-24",5.09
"1108","2011-05-25",5.02
"1109","2011-05-26",5.15
"1110","2011-05-27",5.44
"1111","2011-05-31",5.17
"1112","2011-06-01",5
"1113","2011-06-02",5.11
"1114","2011-06-03",4.95
"1115","2011-06-06",4.92
"1116","2011-06-07",4.82
"1117","2011-06-08",4.73
"1118","2011-06-09",4.72
"1119","2011-06-10",4.86
"1120","2011-06-13",4.84
"1121","2011-06-14",4.8
"1122","2011-06-15",4.72
"1123","2011-06-16",4.72
"1124","2011-06-17",4.72
"1125","2011-06-20",4.82
"1126","2011-06-21",4.87
"1127","2011-06-22",4.74
"1128","2011-06-23",4.73
"1129","2011-06-24",4.59
"1130","2011-06-27",4.77
"1131","2011-06-28",4.77
"1132","2011-06-29",4.54
"1133","2011-06-30",4.57
"1134","2011-07-01",4.62
"1135","2011-07-05",4.5
"1136","2011-07-06",4.25
"1137","2011-07-07",4.12
"1138","2011-07-08",4.12
"1139","2011-07-11",3.97
"1140","2011-07-12",3.88
"1141","2011-07-13",3.96
"1142","2011-07-14",3.91
"1143","2011-07-15",3.98
"1144","2011-07-18",4
"1145","2011-07-19",4.25
"1146","2011-07-20",4.31
"1147","2011-07-21",4.5
"1148","2011-07-22",4.65
"1149","2011-07-25",4.5
"1150","2011-07-26",4.41
"1151","2011-07-27",4.39
"1152","2011-07-28",4.36
"1153","2011-07-29",4.36
"1154","2011-08-01",4.69
"1155","2011-08-02",4.63
"1156","2011-08-03",4.69
"1157","2011-08-04",4.25
"1158","2011-08-05",3.97
"1159","2011-08-08",3.69
"1160","2011-08-09",3.9
"1161","2011-08-10",3.91
"1162","2011-08-11",4.13
"1163","2011-08-12",4.14
"1164","2011-08-15",3.95
"1165","2011-08-16",3.9
"1166","2011-08-17",3.87
"1167","2011-08-18",3.79
"1168","2011-08-19",3.74
"1169","2011-08-22",3.73
"1170","2011-08-23",3.98
"1171","2011-08-24",4.02
"1172","2011-08-25",4.04
"1173","2011-08-26",4
"1174","2011-08-29",3.79
"1175","2011-08-30",3.96
"1176","2011-08-31",4.12
"1177","2011-09-01",4.01
"1178","2011-09-02",4
"1179","2011-09-06",3.92
"1180","2011-09-07",3.93
"1181","2011-09-08",4.05
"1182","2011-09-09",3.9
"1183","2011-09-12",3.96
"1184","2011-09-13",3.86
"1185","2011-09-14",4.04
"1186","2011-09-15",3.95
"1187","2011-09-16",3.88
"1188","2011-09-19",3.76
"1189","2011-09-20",3.86
"1190","2011-09-21",3.75
"1191","2011-09-22",3.64
"1192","2011-09-23",3.45
"1193","2011-09-26",3.44
"1194","2011-09-27",3.6
"1195","2011-09-28",3.65
"1196","2011-09-29",3.68
"1197","2011-09-30",3.78
"1198","2011-10-03",3.5
"1199","2011-10-04",3.65
"1200","2011-10-05",3.73
"1201","2011-10-06",4.26
"1202","2011-10-07",4.44
"1203","2011-10-10",4.55
"1204","2011-10-11",4.45
"1205","2011-10-12",4.3
"1206","2011-10-13",4.3
"1207","2011-10-14",4.3
"1208","2011-10-17",4.2
"1209","2011-10-18",4.21
"1210","2011-10-19",4.25
"1211","2011-10-20",4.01
"1212","2011-10-21",4.11
"1213","2011-10-24",3.9
"1214","2011-10-25",3.91
"1215","2011-10-26",3.99
"1216","2011-10-27",3.99
"1217","2011-10-28",3.99
"1218","2011-10-31",3.85
"1219","2011-11-01",3.85
"1220","2011-11-02",3.92
"1221","2011-11-03",3.95
"1222","2011-11-04",3.86
"1223","2011-11-07",3.85
"1224","2011-11-08",3.74
"1225","2011-11-09",3.65
"1226","2011-11-10",3.7
"1227","2011-11-11",3.58
"1228","2011-11-14",3.5
"1229","2011-11-15",3.68
"1230","2011-11-16",3.7
"1231","2011-11-17",3.92
"1232","2011-11-18",3.8
"1233","2011-11-21",3.76
"1234","2011-11-22",3.76
"1235","2011-11-23",3.8
"1236","2011-11-25",3.89
"1237","2011-11-28",3.75
"1238","2011-11-29",3.87
"1239","2011-11-30",3.79
"1240","2011-12-01",3.71
"1241","2011-12-02",3.65
"1242","2011-12-05",3.74
"1243","2011-12-06",3.68
"1244","2011-12-07",3.67
"1245","2011-12-08",3.64
"1246","2011-12-09",3.62
"1247","2011-12-12",3.47
"1248","2011-12-13",3.19
"1249","2011-12-14",3.14
"1250","2011-12-15",3.36
"1251","2011-12-16",3.33
"1252","2011-12-19",3.3
"1253","2011-12-20",3.25
"1254","2011-12-21",3.21
"1255","2011-12-22",3.34
"1256","2011-12-23",3.25
"1257","2011-12-27",3.33
"1258","2011-12-28",3.35
"1259","2011-12-29",3.38
"1260","2011-12-30",3.39
"1261","2012-01-03",3.6
"1262","2012-01-04",3.65
"1263","2012-01-05",3.71
"1264","2012-01-06",3.93
"1265","2012-01-09",4.32
"1266","2012-01-10",4.05
"1267","2012-01-11",3.87
"1268","2012-01-12",3.67
"1269","2012-01-13",3.68
"1270","2012-01-17",3.79
"1271","2012-01-18",3.73
"1272","2012-01-19",3.7
"1273","2012-01-20",3.71
"1274","2012-01-23",3.88
"1275","2012-01-24",3.78
"1276","2012-01-25",3.67
"1277","2012-01-26",3.76
"1278","2012-01-27",3.8
"1279","2012-01-30",3.84
"1280","2012-01-31",3.84
"1281","2012-02-01",3.93
"1282","2012-02-02",3.93
"1283","2012-02-03",3.96
"1284","2012-02-06",4.01
"1285","2012-02-07",3.97
"1286","2012-02-08",4.1
"1287","2012-02-09",4.1
"1288","2012-02-10",4.12
"1289","2012-02-13",4.09
"1290","2012-02-14",3.96
"1291","2012-02-15",4.07
"1292","2012-02-16",4.01
"1293","2012-02-17",4
"1294","2012-02-21",3.95
"1295","2012-02-22",3.95
"1296","2012-02-23",3.6
"1297","2012-02-24",3.76
"1298","2012-02-27",3.69
"1299","2012-02-28",3.63
"1300","2012-02-29",3.5
"1301","2012-03-01",3.69
"1302","2012-03-02",3.78
"1303","2012-03-05",3.6
"1304","2012-03-06",3.51
"1305","2012-03-07",3.58
"1306","2012-03-08",3.57
"1307","2012-03-09",3.56
"1308","2012-03-12",3.68
"1309","2012-03-13",3.61
"1310","2012-03-14",3.62
"1311","2012-03-15",3.74
"1312","2012-03-16",3.61
"1313","2012-03-19",3.62
"1314","2012-03-20",3.7
"1315","2012-03-21",3.7
"1316","2012-03-22",3.59
"1317","2012-03-23",3.55
"1318","2012-03-26",3.53
"1319","2012-03-27",3.6
"1320","2012-03-28",3.56
"1321","2012-03-29",3.48
"1322","2012-03-30",3.54
"1323","2012-04-02",3.4
"1324","2012-04-03",3.33
"1325","2012-04-04",3.24
"1326","2012-04-05",3.18
"1327","2012-04-09",3.18
"1328","2012-04-10",3.11
"1329","2012-04-11",3.11
"1330","2012-04-12",2.97
"1331","2012-04-13",2.99
"1332","2012-04-16",2.9
"1333","2012-04-17",2.91
"1334","2012-04-18",2.85
"1335","2012-04-19",2.87
"1336","2012-04-20",2.89
"1337","2012-04-23",2.93
"1338","2012-04-24",3.01
"1339","2012-04-25",3.36
"1340","2012-04-26",3.35
"1341","2012-04-27",3.34
"1342","2012-04-30",3.3
"1343","2012-05-01",3.2
"1344","2012-05-02",3.19
"1345","2012-05-03",3.12
"1346","2012-05-04",2.97
"1347","2012-05-07",2.95
"1348","2012-05-08",2.97
"1349","2012-05-09",3
"1350","2012-05-10",2.92
"1351","2012-05-11",3.08
"1352","2012-05-14",3.07
"1353","2012-05-15",3.09
"1354","2012-05-16",3.01
"1355","2012-05-17",3.01
"1356","2012-05-18",3
"1357","2012-05-21",3.02
"1358","2012-05-22",3.02
"1359","2012-05-23",3.13
"1360","2012-05-24",3.14
"1361","2012-05-25",3.15
"1362","2012-05-29",3.42
"1363","2012-05-30",3.32
"1364","2012-05-31",3.39
"1365","2012-06-01",3.26
"1366","2012-06-04",3.26
"1367","2012-06-05",3.16
"1368","2012-06-06",3.19
"1369","2012-06-07",3.1
"1370","2012-06-08",3.07
"1371","2012-06-11",3.02
"1372","2012-06-12",2.9
"1373","2012-06-13",2.82
"1374","2012-06-14",2.92
"1375","2012-06-15",2.97
"1376","2012-06-18",2.88
"1377","2012-06-19",2.97
"1378","2012-06-20",3.08
"1379","2012-06-21",2.98
"1380","2012-06-22",3.08
"1381","2012-06-25",3.12
"1382","2012-06-26",2.96
"1383","2012-06-27",2.94
"1384","2012-06-28",3.02
"1385","2012-06-29",3.12
"1386","2012-07-02",3
"1387","2012-07-03",3.08
"1388","2012-07-05",3.05
"1389","2012-07-06",3.02
"1390","2012-07-09",3
"1391","2012-07-10",3.09
"1392","2012-07-11",3.08
"1393","2012-07-12",3.06
"1394","2012-07-13",3.04
"1395","2012-07-16",3.06
"1396","2012-07-17",3
"1397","2012-07-18",3.1
"1398","2012-07-19",3.1
"1399","2012-07-20",2.98
"1400","2012-07-23",2.99
"1401","2012-07-24",2.9
"1402","2012-07-25",2.9
"1403","2012-07-26",2.9
"1404","2012-07-27",2.98
"1405","2012-07-30",2.97
"1406","2012-07-31",2.97
"1407","2012-08-01",2.92
"1408","2012-08-02",2.96
"1409","2012-08-03",2.95
"1410","2012-08-06",2.89
"1411","2012-08-07",2.97
"1412","2012-08-08",2.93
"1413","2012-08-09",2.9
"1414","2012-08-10",3.02
"1415","2012-08-13",3
"1416","2012-08-14",2.87
"1417","2012-08-15",2.95
"1418","2012-08-16",3
"1419","2012-08-17",2.9
"1420","2012-08-20",2.97
"1421","2012-08-21",2.96
"1422","2012-08-22",2.96
"1423","2012-08-23",2.97
"1424","2012-08-24",2.93
"1425","2012-08-27",2.85
"1426","2012-08-28",2.91
"1427","2012-08-29",2.95
"1428","2012-08-30",2.98
"1429","2012-08-31",3.16
"1430","2012-09-04",3.27
"1431","2012-09-05",3.22
"1432","2012-09-06",3.26
"1433","2012-09-07",3.25
"1434","2012-09-10",3.24
"1435","2012-09-11",3.25
"1436","2012-09-12",3.21
"1437","2012-09-13",3.15
"1438","2012-09-14",3.28
"1439","2012-09-17",3.55
"1440","2012-09-18",3.88
"1441","2012-09-19",4.34
"1442","2012-09-20",4.04
"1443","2012-09-21",4.16
"1444","2012-09-24",4.27
"1445","2012-09-25",4.02
"1446","2012-09-26",4.32
"1447","2012-09-27",4.89
"1448","2012-09-28",4.45
"1449","2012-10-01",4.5
"1450","2012-10-02",4.51
"1451","2012-10-03",4.65
"1452","2012-10-04",4.8
"1453","2012-10-05",4.88
"1454","2012-10-08",4.88
"1455","2012-10-09",4.76
"1456","2012-10-10",4.57
"1457","2012-10-11",4.78
"1458","2012-10-12",4.65
"1459","2012-10-15",4.85
"1460","2012-10-16",4.83
"1461","2012-10-17",4.96
"1462","2012-10-18",4.94
"1463","2012-10-19",4.93
"1464","2012-10-22",4.73
"1465","2012-10-23",4.7
"1466","2012-10-24",4.52
"1467","2012-10-25",4.35
"1468","2012-10-26",4.23
"1469","2012-10-31",4.17
"1470","2012-11-01",4.3
"1471","2012-11-02",4.1
"1472","2012-11-05",3.92
"1473","2012-11-06",4.11
"1474","2012-11-07",4
"1475","2012-11-08",4
"1476","2012-11-09",3.98
"1477","2012-11-12",3.95
"1478","2012-11-13",3.91
"1479","2012-11-14",3.92
"1480","2012-11-15",3.91
"1481","2012-11-16",4.1
"1482","2012-11-19",4
"1483","2012-11-20",3.92
"1484","2012-11-21",3.68
"1485","2012-11-23",3.57
"1486","2012-11-26",3.48
"1487","2012-11-27",3.35
"1488","2012-11-28",3.5
"1489","2012-11-29",3.59
"1490","2012-11-30",3.62
"1491","2012-12-03",3.64
"1492","2012-12-04",3.6
"1493","2012-12-05",3.5
"1494","2012-12-06",3.53
"1495","2012-12-07",3.54
"1496","2012-12-10",3.56
"1497","2012-12-11",3.55
"1498","2012-12-12",3.61
"1499","2012-12-13",3.56
"1500","2012-12-14",3.6
"1501","2012-12-17",3.66
"1502","2012-12-18",3.63
"1503","2012-12-19",3.61
"1504","2012-12-20",3.62
"1505","2012-12-21",3.82
"1506","2012-12-24",3.7
"1507","2012-12-26",3.77
"1508","2012-12-27",3.62
"1509","2012-12-28",3.7
"1510","2012-12-31",3.74
"1511","2013-01-02",3.87
"1512","2013-01-03",3.85
"1513","2013-01-04",3.95
"1514","2013-01-07",4.04
"1515","2013-01-08",4.02
"1516","2013-01-09",4.01
"1517","2013-01-10",3.96
"1518","2013-01-11",3.95
"1519","2013-01-14",3.7
"1520","2013-01-15",3.72
"1521","2013-01-16",3.65
"1522","2013-01-17",3.59
"1523","2013-01-18",3.68
"1524","2013-01-22",3.69
"1525","2013-01-23",3.65
"1526","2013-01-24",3.54
"1527","2013-01-25",3.55
"1528","2013-01-28",3.51
"1529","2013-01-29",3.44
"1530","2013-01-30",3.29
"1531","2013-01-31",3.35
"1532","2013-02-01",3.28
"1533","2013-02-04",3.15
"1534","2013-02-05",3.17
"1535","2013-02-06",3.05
"1536","2013-02-07",3.07
"1537","2013-02-08",3.02
"1538","2013-02-11",3.01
"1539","2013-02-12",3.04
"1540","2013-02-13",3.02
"1541","2013-02-14",3.07
"1542","2013-02-15",3.03
"1543","2013-02-19",2.99
"1544","2013-02-20",3.29
"1545","2013-02-21",3.15
"1546","2013-02-22",3.1
"1547","2013-02-25",3.08
"1548","2013-02-26",3.09
"1549","2013-02-27",3.42
"1550","2013-02-28",3.28
"1551","2013-03-01",3.1
"1552","2013-03-04",3.01
"1553","2013-03-05",3.05
"1554","2013-03-06",3.05
"1555","2013-03-07",3.17
"1556","2013-03-08",3.25
"1557","2013-03-11",3.22
"1558","2013-03-12",3.14
"1559","2013-03-13",3.15
"1560","2013-03-14",3.22
"1561","2013-03-15",3.35
"1562","2013-03-18",3.52
"1563","2013-03-19",3.49
"1564","2013-03-20",3.71
"1565","2013-03-21",3.73
"1566","2013-03-22",3.6
"1567","2013-03-25",3.55
"1568","2013-03-26",3.67
"1569","2013-03-27",3.7
"1570","2013-03-28",3.68
"1571","2013-04-01",4.3
"1572","2013-04-02",4.08
"1573","2013-04-03",3.95
"1574","2013-04-04",4.1
"1575","2013-04-05",4.06
"1576","2013-04-08",4.04
"1577","2013-04-09",4.06
"1578","2013-04-10",4.03
"1579","2013-04-11",4.4
"1580","2013-04-12",4.32
"1581","2013-04-15",4.19
"1582","2013-04-16",4.1
"1583","2013-04-17",4.05
"1584","2013-04-18",4.1
"1585","2013-04-19",4.2
"1586","2013-04-22",4.18
"1587","2013-04-23",4.27
"1588","2013-04-24",4.18
"1589","2013-04-25",4.23
"1590","2013-04-26",4.2
"1591","2013-04-29",4.2
"1592","2013-04-30",4.15
"1593","2013-05-01",3.97
"1594","2013-05-02",4.06
"1595","2013-05-03",4.07
"1596","2013-05-06",4.15
"1597","2013-05-07",4.17
"1598","2013-05-08",4.19
"1599","2013-05-09",4.4
"1600","2013-05-10",3.77
"1601","2013-05-13",3.49
"1602","2013-05-14",3.57
"1603","2013-05-15",3.77
"1604","2013-05-16",3.51
"1605","2013-05-17",3.65
"1606","2013-05-20",3.43
"1607","2013-05-21",3.54
"1608","2013-05-22",3.39
"1609","2013-05-23",3.42
"1610","2013-05-24",3.4
"1611","2013-05-28",3.55
"1612","2013-05-29",3.72
"1613","2013-05-30",3.68
"1614","2013-05-31",3.67
"1615","2013-06-03",3.78
"1616","2013-06-04",3.76
"1617","2013-06-05",3.79
"1618","2013-06-06",3.83
"1619","2013-06-07",3.8
"1620","2013-06-10",4.01
"1621","2013-06-11",3.99
"1622","2013-06-12",4.02
"1623","2013-06-13",4.07
"1624","2013-06-14",4.06
"1625","2013-06-17",4.04
"1626","2013-06-18",4.04
"1627","2013-06-19",4.14
"1628","2013-06-20",4.01
"1629","2013-06-21",4.03
"1630","2013-06-24",4.06
"1631","2013-06-25",4.02
"1632","2013-06-26",3.98
"1633","2013-06-27",3.85
"1634","2013-06-28",3.98
"1635","2013-07-01",3.88
"1636","2013-07-02",3.95
"1637","2013-07-03",3.92
"1638","2013-07-05",4
"1639","2013-07-08",3.97
"1640","2013-07-09",3.89
"1641","2013-07-10",3.9
"1642","2013-07-11",3.94
"1643","2013-07-12",3.94
"1644","2013-07-15",4.03
"1645","2013-07-16",4.2
"1646","2013-07-17",4.07
"1647","2013-07-18",4.08
"1648","2013-07-19",4.08
"1649","2013-07-22",4.06
"1650","2013-07-23",4.07
"1651","2013-07-24",4.14
"1652","2013-07-25",4.13
"1653","2013-07-26",4.12
"1654","2013-07-29",4.12
"1655","2013-07-30",4.08
"1656","2013-07-31",4.08
"1657","2013-08-01",3.99
"1658","2013-08-02",4
"1659","2013-08-05",3.95
"1660","2013-08-06",3.91
"1661","2013-08-07",3.95
"1662","2013-08-08",4.12
"1663","2013-08-09",4.62
"1664","2013-08-12",4.51
"1665","2013-08-13",4.35
"1666","2013-08-14",4.26
"1667","2013-08-15",4.3
"1668","2013-08-16",4.37
"1669","2013-08-19",4.26
"1670","2013-08-20",4.17
"1671","2013-08-21",4.17
"1672","2013-08-22",4.23
"1673","2013-08-23",4.29
"1674","2013-08-26",4.29
"1675","2013-08-27",4.26
"1676","2013-08-28",4.28
"1677","2013-08-29",4.27
"1678","2013-08-30",4.27
"1679","2013-09-03",4.3
"1680","2013-09-04",4.2
"1681","2013-09-05",4.15
"1682","2013-09-06",4.23
"1683","2013-09-09",4.15
"1684","2013-09-10",4.23
"1685","2013-09-11",4.25
"1686","2013-09-12",4.25
"1687","2013-09-13",4.32
"1688","2013-09-16",4.27
"1689","2013-09-17",4.35
"1690","2013-09-18",4.38
"1691","2013-09-19",4.34
"1692","2013-09-20",4.32
"1693","2013-09-23",4.3
"1694","2013-09-24",4.18
"1695","2013-09-25",4.23
"1696","2013-09-26",4.32
"1697","2013-09-27",4.26
"1698","2013-09-30",4.24
"1699","2013-10-01",4.26
"1700","2013-10-02",4.3
"1701","2013-10-03",4.24
"1702","2013-10-04",4.28
"1703","2013-10-07",4.28
"1704","2013-10-08",4.29
"1705","2013-10-09",4.3
"1706","2013-10-10",4.3
"1707","2013-10-11",4.34
"1708","2013-10-14",4.69
"1709","2013-10-15",4.56
"1710","2013-10-16",4.66
"1711","2013-10-17",4.88
"1712","2013-10-18",4.97
"1713","2013-10-21",4.89
"1714","2013-10-22",4.67
"1715","2013-10-23",4.63
"1716","2013-10-24",4.69
"1717","2013-10-25",4.72
"1718","2013-10-28",4.68
"1719","2013-10-29",4.8
"1720","2013-10-30",4.79
"1721","2013-10-31",4.82
"1722","2013-11-01",4.75
"1723","2013-11-04",4.81
"1724","2013-11-05",4.74
"1725","2013-11-06",4.77
"1726","2013-11-07",4.74
"1727","2013-11-08",5
"1728","2013-11-11",5.05
"1729","2013-11-12",4.95
"1730","2013-11-13",5.02
"1731","2013-11-14",5.39
"1732","2013-11-15",6.04
"1733","2013-11-18",5.98
"1734","2013-11-19",5.97
"1735","2013-11-20",6.15
"1736","2013-11-21",7.43
"1737","2013-11-22",6.84
"1738","2013-11-25",6.73
"1739","2013-11-26",6.88
"1740","2013-11-27",6.79
"1741","2013-11-29",6.68
"1742","2013-12-02",6.69
"1743","2013-12-03",6.72
"1744","2013-12-04",7.07
"1745","2013-12-05",7.02
"1746","2013-12-06",6.96
"1747","2013-12-09",6.75
"1748","2013-12-10",6.8
"1749","2013-12-11",6.29
"1750","2013-12-12",6
"1751","2013-12-13",5.63
"1752","2013-12-16",5.92
"1753","2013-12-17",5.8
"1754","2013-12-18",5.68
"1755","2013-12-19",5.62
"1756","2013-12-20",5.83
"1757","2013-12-23",5.49
"1758","2013-12-24",5.56
"1759","2013-12-26",5.54
"1760","2013-12-27",5.57
"1761","2013-12-30",5.57
"1762","2013-12-31",5.78
"1763","2014-01-02",6.52
"1764","2014-01-03",6.29
"1765","2014-01-06",6.03
"1766","2014-01-07",6.16
"1767","2014-01-08",6.35
"1768","2014-01-09",6.16
"1769","2014-01-10",6.4
"1770","2014-01-13",7.21
"1771","2014-01-14",6.6
"1772","2014-01-15",6.4
"1773","2014-01-16",6.46
"1774","2014-01-17",6.36
"1775","2014-01-21",6.49
"1776","2014-01-22",6.63
"1777","2014-01-23",6.67
"1778","2014-01-24",6.24
"1779","2014-01-27",6.88
"1780","2014-01-28",6.76
"1781","2014-01-29",6.84
"1782","2014-01-30",6.79
"1783","2014-01-31",6.98
"1784","2014-02-03",6.94
"1785","2014-02-04",6.98
"1786","2014-02-05",6.72
"1787","2014-02-06",6.71
"1788","2014-02-07",6.76
"1789","2014-02-10",6.62
"1790","2014-02-11",6.95
"1791","2014-02-12",7.22
"1792","2014-02-13",7.23
"1793","2014-02-14",6.96
"1794","2014-02-18",6.76
"1795","2014-02-19",6.68
"1796","2014-02-20",6.65
"1797","2014-02-21",6.52
"1798","2014-02-24",6.53
"1799","2014-02-25",6.36
"1800","2014-02-26",5.99
"1801","2014-02-27",6.01
"1802","2014-02-28",6.01
"1803","2014-03-03",6.13
"1804","2014-03-04",6.06
"1805","2014-03-05",6.13
"1806","2014-03-06",6.14
"1807","2014-03-07",6.09
"1808","2014-03-10",6.02
"1809","2014-03-11",5.95
"1810","2014-03-12",5.99
"1811","2014-03-13",6.18
"1812","2014-03-14",5.76
"1813","2014-03-17",5.75
"1814","2014-03-18",5.85
"1815","2014-03-19",5.77
"1816","2014-03-20",5.76
"1817","2014-03-21",5.87
"1818","2014-03-24",5.73
"1819","2014-03-25",5.66
"1820","2014-03-26",5.63
"1821","2014-03-27",5.5
"1822","2014-03-28",5.28
"1823","2014-03-31",5.19
"1824","2014-04-01",5.64
"1825","2014-04-02",5.63
"1826","2014-04-03",5.72
"1827","2014-04-04",5.46
"1828","2014-04-07",5.23
"1829","2014-04-08",5.1
"1830","2014-04-09",5.1
"1831","2014-04-10",5.1
"1832","2014-04-11",5.06
"1833","2014-04-14",4.95
"1834","2014-04-15",4.5
"1835","2014-04-16",4.64
"1836","2014-04-17",4.6
"1837","2014-04-21",4.76
"1838","2014-04-22",4.9
"1839","2014-04-23",4.69
"1840","2014-04-24",4.54
"1841","2014-04-25",4.42
"1842","2014-04-28",4.31
"1843","2014-04-29",4.54
"1844","2014-04-30",4.55
"1845","2014-05-01",4.78
"1846","2014-05-02",4.72
"1847","2014-05-05",4.76
"1848","2014-05-06",4.86
"1849","2014-05-07",4.87
"1850","2014-05-08",4.98
"1851","2014-05-09",5.18
"1852","2014-05-12",5.19
"1853","2014-05-13",5.27
"1854","2014-05-14",5.15
"1855","2014-05-15",5.3
"1856","2014-05-16",5.44
"1857","2014-05-19",5.64
"1858","2014-05-20",5.69
"1859","2014-05-21",5.46
"1860","2014-05-22",5.55
"1861","2014-05-23",5.59
"1862","2014-05-27",6
"1863","2014-05-28",5.99
"1864","2014-05-29",5.96
"1865","2014-05-30",5.9
"1866","2014-06-02",5.69
"1867","2014-06-03",5.47
"1868","2014-06-04",5.39
"1869","2014-06-05",5.71
"1870","2014-06-06",5.69
"1871","2014-06-09",5.74
"1872","2014-06-10",5.62
"1873","2014-06-11",5.64
"1874","2014-06-12",5.67
"1875","2014-06-13",6.14
"1876","2014-06-16",5.91
"1877","2014-06-17",5.9
"1878","2014-06-18",6.01
"1879","2014-06-19",5.44
"1880","2014-06-20",5.63
"1881","2014-06-23",5.64
"1882","2014-06-24",5.57
"1883","2014-06-25",5.64
"1884","2014-06-26",5.88
"1885","2014-06-27",6.06
"1886","2014-06-30",6.06
"1887","2014-07-01",6.02
"1888","2014-07-02",5.92
"1889","2014-07-03",5.86
"1890","2014-07-07",5.73
"1891","2014-07-08",5.61
"1892","2014-07-09",5.66
"1893","2014-07-10",5.61
"1894","2014-07-11",5.65
"1895","2014-07-14",5.76
"1896","2014-07-15",5.73
"1897","2014-07-16",5.82
"1898","2014-07-17",5.69
"1899","2014-07-18",5.52
"1900","2014-07-21",5.58
"1901","2014-07-22",5.63
"1902","2014-07-23",5.39
"1903","2014-07-24",5.4
"1904","2014-07-25",5.4
"1905","2014-07-28",5.38
"1906","2014-07-29",5.23
"1907","2014-07-30",5.3
"1908","2014-07-31",5.19
"1909","2014-08-01",5.22
"1910","2014-08-04",5.18
"1911","2014-08-05",4.98
"1912","2014-08-06",4.69
"1913","2014-08-07",4.65
"1914","2014-08-08",5
"1915","2014-08-11",4.98
"1916","2014-08-12",4.93
"1917","2014-08-13",4.99
"1918","2014-08-14",5.11
"1919","2014-08-15",5.02
"1920","2014-08-18",5
"1921","2014-08-19",5.17
"1922","2014-08-20",5.03
"1923","2014-08-21",5.02
"1924","2014-08-22",5.01
"1925","2014-08-25",4.99
"1926","2014-08-26",5.15
"1927","2014-08-27",5.2
"1928","2014-08-28",5.08
"1929","2014-08-29",5.09
"1930","2014-09-02",5.16
"1931","2014-09-03",5.08
"1932","2014-09-04",4.89
"1933","2014-09-05",4.92
"1934","2014-09-08",4.69
"1935","2014-09-09",4.9
"1936","2014-09-10",5.08
"1937","2014-09-11",5.07
"1938","2014-09-12",5.06
