"","date","GAINM"
"172","2017-05-26",25.450001
"173","2017-05-30",25.49
"174","2017-05-31",25.530001
"175","2017-06-01",25.530001
"176","2017-06-02",25.479
"177","2017-06-05",25.757
"178","2017-06-06",25.75
"179","2017-06-07",25.75
"180","2017-06-08",25.6
"181","2017-06-09",25.621
"182","2017-06-12",25.514
"183","2017-06-13",25.6
"184","2017-06-14",25.73
"185","2017-06-15",25.601
"186","2017-06-16",25.719
"187","2017-06-19",25.530001
"188","2017-06-20",25.610001
"189","2017-06-21",25.76
"190","2017-06-22",25.700001
"191","2017-06-23",25.739
"192","2017-06-26",25.610001
"193","2017-06-27",25.639999
"194","2017-06-28",25.65
"195","2017-06-29",25.629
"196","2017-06-30",25.629
"197","2017-07-03",25.629
"198","2017-07-05",25.43
"199","2017-07-06",25.5
"200","2017-07-07",25.629999
"201","2017-07-10",25.620001
"202","2017-07-11",25.610001
"203","2017-07-12",25.65
"204","2017-07-13",25.74
"205","2017-07-14",25.58
"206","2017-07-17",25.615
"207","2017-07-18",25.607
"208","2017-07-19",25.570999
"209","2017-07-20",25.559999
"210","2017-07-21",25.6
"211","2017-07-24",25.576
"212","2017-07-25",26.059999
"213","2017-07-26",25.639999
"214","2017-07-27",25.704
"215","2017-07-28",25.66
"216","2017-07-31",25.785
"217","2017-08-01",25.653999
"218","2017-08-02",25.636999
"219","2017-08-03",25.620001
"220","2017-08-04",25.617001
"221","2017-08-07",25.6
"222","2017-08-08",25.469999
"223","2017-08-09",25.5
"224","2017-08-10",25.448999
"225","2017-08-11",25.620001
"226","2017-08-14",25.584
"227","2017-08-15",25.549999
"228","2017-08-16",25.549999
"229","2017-08-17",25.41
"230","2017-08-18",25.450001
"231","2017-08-21",25.4
"232","2017-08-22",25.489
"233","2017-08-23",25.57
"234","2017-08-24",25.57
"235","2017-08-25",25.57
"236","2017-08-28",25.530001
"237","2017-08-29",25.530001
"238","2017-08-30",25.450001
"239","2017-08-31",25.5
"240","2017-09-01",25.690001
"241","2017-09-05",25.67
"242","2017-09-06",25.67
"243","2017-09-07",25.559999
"244","2017-09-08",25.549999
"245","2017-09-11",25.68
"246","2017-09-12",25.549999
"247","2017-09-13",25.450001
"248","2017-09-14",25.51
"249","2017-09-15",25.57
"250","2017-09-18",25.6
"251","2017-09-19",25.43
"252","2017-09-20",25.503
"253","2017-09-21",25.5
"254","2017-09-22",25.469999
"255","2017-09-25",25.459999
"256","2017-09-26",25.43
"257","2017-09-27",25.530001
"258","2017-09-28",25.531
"259","2017-09-29",25.469
"260","2017-10-02",25.33
"261","2017-10-03",25.33
"262","2017-10-04",25.24
"263","2017-10-05",25.25
"264","2017-10-06",25.299999
"265","2017-10-09",25.4
"266","2017-10-10",25.349001
"267","2017-10-11",25.4
"268","2017-10-12",25.426001
"269","2017-10-13",25.49
"270","2017-10-16",25.41
"271","2017-10-17",25.52
"272","2017-10-18",25.52
"273","2017-10-19",25.48
"274","2017-10-20",25.465
"275","2017-10-23",25.4
"276","2017-10-24",25.450001
"277","2017-10-25",25.51
"278","2017-10-26",25.5
"279","2017-10-27",25.455999
"280","2017-10-30",25.540001
"281","2017-10-31",25.540001
"282","2017-11-01",25.516001
"283","2017-11-02",25.516001
"284","2017-11-03",25.516001
"285","2017-11-06",25.608999
"286","2017-11-07",25.67
"287","2017-11-08",25.606001
"288","2017-11-09",25.641001
"289","2017-11-10",25.608
"290","2017-11-13",25.591
"291","2017-11-14",25.591
"292","2017-11-15",25.629999
"293","2017-11-16",25.6
"294","2017-11-17",25.540001
"295","2017-11-20",25.549999
"296","2017-11-21",25.610001
"297","2017-11-22",25.610001
"298","2017-11-24",25.610001
"299","2017-11-27",25.618
"300","2017-11-28",25.51
"301","2017-11-29",25.51
"302","2017-11-30",25.549999
"303","2017-12-01",25.554001
"304","2017-12-04",25.629999
"305","2017-12-05",25.521
"306","2017-12-06",25.6
"307","2017-12-07",25.6
"308","2017-12-08",25.593
"309","2017-12-11",25.591
"310","2017-12-12",25.591
"311","2017-12-13",25.591
"312","2017-12-14",25.636
"313","2017-12-15",25.67
"314","2017-12-18",25.525999
"315","2017-12-19",25.549999
"316","2017-12-20",25.591999
"317","2017-12-21",25.530001
"318","2017-12-22",25.620001
"319","2017-12-26",25.629999
"320","2017-12-27",25.587
"321","2017-12-28",25.67
"322","2017-12-29",25.605
"323","2018-01-02",25.611
"324","2018-01-03",25.67
"325","2018-01-04",25.667999
"326","2018-01-05",25.780001
"327","2018-01-08",25.57
"328","2018-01-09",25.58
"329","2018-01-10",25.58
"330","2018-01-11",25.618999
"331","2018-01-12",25.594999
"332","2018-01-16",25.58
"333","2018-01-17",25.559999
"334","2018-01-18",25.73
"335","2018-01-19",25.6
"336","2018-01-22",25.549999
"337","2018-01-23",25.530001
"338","2018-01-24",25.561001
"339","2018-01-25",25.469999
"340","2018-01-26",25.649
"341","2018-01-29",25.57
"342","2018-01-30",25.4
"343","2018-01-31",25.4
"344","2018-02-01",25.362
"345","2018-02-02",25.34
"346","2018-02-05",25.33
"347","2018-02-06",25.120001
"348","2018-02-07",25.75
"349","2018-02-08",25.4
"350","2018-02-09",25.309999
"351","2018-02-12",25.5
"352","2018-02-13",25.6
"353","2018-02-14",25.65
"354","2018-02-15",25.451
"355","2018-02-16",25.451
"356","2018-02-20",25.450001
"357","2018-02-21",25.450001
"358","2018-02-22",25.6
"359","2018-02-23",25.549
"360","2018-02-26",25.49
"361","2018-02-27",25.436001
"362","2018-02-28",25.589001
"363","2018-03-01",25.360001
"364","2018-03-02",25.360001
"365","2018-03-05",25.4
"366","2018-03-06",25.24
"367","2018-03-07",25.283001
"368","2018-03-08",25.339001
"369","2018-03-09",25.250999
"370","2018-03-12",25.34
"371","2018-03-13",25.395
"372","2018-03-14",25.395
"373","2018-03-15",25.360001
"374","2018-03-16",25.35
"375","2018-03-19",25.219999
"376","2018-03-20",25.131001
"377","2018-03-21",25.129999
"378","2018-03-22",25.07
"379","2018-03-23",25.219999
"380","2018-03-26",25.179001
"381","2018-03-27",25.288
"382","2018-03-28",25.25
"383","2018-03-29",25.34
"384","2018-04-02",25.275
"385","2018-04-03",25.25
"386","2018-04-04",25.35
"387","2018-04-05",25.458
"388","2018-04-06",25.4
"389","2018-04-09",25.4
"390","2018-04-10",25.33
"391","2018-04-11",25.33
"392","2018-04-12",25.274
"393","2018-04-13",25.4
"394","2018-04-16",25.292
"395","2018-04-17",25.364
"396","2018-04-18",25.530001
"397","2018-04-19",25.25
"398","2018-04-20",25.25
"399","2018-04-23",25.25
"400","2018-04-24",25.18
"401","2018-04-25",25.190001
"402","2018-04-26",25.190001
"403","2018-04-27",25.332001
"404","2018-04-30",25.228001
"405","2018-05-01",25.228001
"406","2018-05-02",25.372999
"407","2018-05-03",25.33
"408","2018-05-04",25.35
"409","2018-05-07",25.301001
"410","2018-05-08",25.355
"411","2018-05-09",25.277
"412","2018-05-10",25.469999
"413","2018-05-11",25.299999
"414","2018-05-14",25.27
"415","2018-05-15",25.424
"416","2018-05-16",25.362
"417","2018-05-17",25.362
"418","2018-05-18",25.379999
"419","2018-05-21",25.385
"420","2018-05-22",25.200001
"421","2018-05-23",25.200001
"422","2018-05-24",25.25
"423","2018-05-25",25.219999
"424","2018-05-29",25.268
"425","2018-05-30",25.26
"426","2018-05-31",25.26
"427","2018-06-01",25.219999
"428","2018-06-04",25.25
"429","2018-06-05",25.25
"430","2018-06-06",25.355
"431","2018-06-07",25.219999
"432","2018-06-08",25.4
"433","2018-06-11",25.309999
"434","2018-06-12",25.32
"435","2018-06-13",25.389999
"436","2018-06-14",25.34
"437","2018-06-15",25.33
"438","2018-06-18",25.4
"439","2018-06-19",25.26
"440","2018-06-20",25.299999
"441","2018-06-21",25.392
"442","2018-06-22",25.299999
"443","2018-06-25",25.291
"444","2018-06-26",25.23
"445","2018-06-27",25.305
"446","2018-06-28",25.25
"447","2018-06-29",25.42
"448","2018-07-02",25.302
"449","2018-07-03",25.530001
"450","2018-07-05",25.530001
"451","2018-07-06",25.478001
"452","2018-07-09",25.290001
"453","2018-07-10",25.290001
"454","2018-07-11",25.358999
"455","2018-07-12",25.358999
"456","2018-07-13",25.358999
"457","2018-07-16",25.32
"458","2018-07-17",25.360001
"459","2018-07-18",25.365
"460","2018-07-19",25.35
"461","2018-07-20",25.27
"462","2018-07-23",25.221001
"463","2018-07-24",25.209999
"464","2018-07-25",25.233999
"465","2018-07-26",25.233999
"466","2018-07-27",25.211
"467","2018-07-30",25.209999
"468","2018-07-31",25.281
"469","2018-08-01",25.209999
"470","2018-08-02",25.209999
"471","2018-08-03",25.129999
"472","2018-08-06",25.280001
"473","2018-08-07",25.25
"474","2018-08-08",25.201
"475","2018-08-09",25.219999
"476","2018-08-10",25.280001
"477","2018-08-13",25.281
"478","2018-08-14",25.197001
"479","2018-08-15",25.190001
"480","2018-08-16",25.27
"481","2018-08-17",25.4
"482","2018-08-20",25.242001
"483","2018-08-21",25.281
"484","2018-08-22",25.280001
"485","2018-08-23",25.267
"486","2018-08-24",25.26
"487","2018-08-27",25.23
"488","2018-08-28",25.26
"489","2018-08-29",25.24
"490","2018-08-30",25.226999
"491","2018-08-31",25.24
"492","2018-09-04",25.25
"493","2018-09-05",25.284
"494","2018-09-06",25.278
"495","2018-09-07",25.290001
"496","2018-09-10",25.292
"497","2018-09-11",25.280001
"498","2018-09-12",25.283001
"499","2018-09-13",25.25
"500","2018-09-14",25.302
"501","2018-09-17",25.32
"502","2018-09-18",25.290001
"503","2018-09-19",25.290001
"504","2018-09-20",25.277
"505","2018-09-21",25.290001
"506","2018-09-24",25.330999
"507","2018-09-25",25.330999
"508","2018-09-26",25.275999
"509","2018-09-27",25.280001
"510","2018-09-28",25.271
"511","2018-10-01",25.298
"512","2018-10-02",25.26
"513","2018-10-03",25.32
"514","2018-10-04",25.32
"515","2018-10-05",25.290001
"516","2018-10-08",25.316999
"517","2018-10-09",25.219999
"518","2018-10-10",25.32
"519","2018-10-11",25.18
"520","2018-10-12",25.212999
"521","2018-10-15",25.250999
"522","2018-10-16",25.34
"523","2018-10-17",25.278999
"524","2018-10-18",25.207001
"525","2018-10-19",25.389999
"526","2018-10-22",25.43
"527","2018-10-23",25.32
"528","2018-10-24",25.280001
"529","2018-10-25",25.25
"530","2018-10-26",25.198
"531","2018-10-29",25.26
"532","2018-10-30",25.357
"533","2018-10-31",25.347
"534","2018-11-01",25.334999
"535","2018-11-02",25.304001
"536","2018-11-05",25.299999
"537","2018-11-06",25.275999
"538","2018-11-07",25.309999
"539","2018-11-08",25.278
"540","2018-11-09",25.216
"541","2018-11-12",25.312
"542","2018-11-13",25.51
"543","2018-11-14",25.389999
"544","2018-11-15",25.389
"545","2018-11-16",25.379999
"546","2018-11-19",25.205
"547","2018-11-20",25.15
"548","2018-11-21",25.145
"549","2018-11-23",25.1
"550","2018-11-26",25.1
"551","2018-11-27",25.030001
"552","2018-11-28",25.129999
"553","2018-11-29",25.120001
"554","2018-11-30",25.15
"555","2018-12-03",25.174999
"556","2018-12-04",25.225
"557","2018-12-06",25.110001
"558","2018-12-07",25.226
"559","2018-12-10",25.6
"560","2018-12-11",25.5
"561","2018-12-12",25.110001
"562","2018-12-13",25.110001
"563","2018-12-14",25.049999
"564","2018-12-17",25.190001
"565","2018-12-18",25.042999
"566","2018-12-19",24.9
"567","2018-12-20",24.785999
"568","2018-12-21",24.700001
"569","2018-12-24",24.899
"570","2018-12-26",24.73
"571","2018-12-27",24.870001
"572","2018-12-28",24.879999
"573","2018-12-31",25
"574","2019-01-02",25.049999
"575","2019-01-03",24.870001
"576","2019-01-04",24.995001
"577","2019-01-07",25
"578","2019-01-08",24.950001
"579","2019-01-09",25.01
"580","2019-01-10",25.049999
"581","2019-01-11",25.049999
"582","2019-01-14",25.142
"583","2019-01-15",25.07
"584","2019-01-16",25.174999
"585","2019-01-17",24.981001
"586","2019-01-18",24.790001
"587","2019-01-22",25.000999
"588","2019-01-23",25.049999
"589","2019-01-24",25.15
"590","2019-01-25",25.136
"591","2019-01-28",25.110001
"592","2019-01-29",25.177999
"593","2019-01-30",25.120001
"594","2019-01-31",25.120001
"595","2019-02-01",25.219999
"596","2019-02-04",25.15
"597","2019-02-05",25.299999
"598","2019-02-06",25.299999
"599","2019-02-07",25.299999
"600","2019-02-08",25.299999
"601","2019-02-11",25.25
"602","2019-02-12",25.268
"603","2019-02-13",25.379999
"604","2019-02-14",25.49
"605","2019-02-15",25.299999
"606","2019-02-19",25.25
"607","2019-02-20",25.200001
"608","2019-02-21",25.23
"609","2019-02-22",25.440001
"610","2019-02-25",25.15
"611","2019-02-26",25.200001
"612","2019-02-27",25.348
"613","2019-02-28",25.25
"614","2019-03-01",25.4
"615","2019-03-04",25.18
"616","2019-03-05",25.209999
"617","2019-03-06",25.313
"618","2019-03-07",25.15
"619","2019-03-08",25.295
"620","2019-03-11",25.290001
"621","2019-03-12",25.35
"622","2019-03-13",25.35
"623","2019-03-14",25.35
"624","2019-03-15",25.360001
"625","2019-03-18",25.41
"626","2019-03-19",25.419001
"627","2019-03-20",25.337999
"628","2019-03-21",25.32
"629","2019-03-22",25.377001
"630","2019-03-25",25.368999
"631","2019-03-26",25.440001
"632","2019-03-27",25.360001
"633","2019-03-28",25.361
"634","2019-03-29",25.450001
"635","2019-04-01",25.320999
"636","2019-04-02",25.402
"637","2019-04-03",25.402
"638","2019-04-04",25.35
"639","2019-04-05",25.485001
"640","2019-04-08",25.48
"641","2019-04-09",25.48
"642","2019-04-10",25.459999
"643","2019-04-11",25.379999
"644","2019-04-12",25.549999
"645","2019-04-15",25.49
"646","2019-04-16",25.49
"647","2019-04-17",25.51
"648","2019-04-18",25.379999
"649","2019-04-22",25.392
"650","2019-04-23",25.370001
"651","2019-04-24",25.4
"652","2019-04-25",25.518
"653","2019-04-26",25.51
"654","2019-04-29",25.465
"655","2019-04-30",25.379999
"656","2019-05-01",25.49
"657","2019-05-02",25.455
"658","2019-05-03",25.469999
"659","2019-05-06",25.49
"660","2019-05-07",25.499001
"661","2019-05-08",25.52
"662","2019-05-09",25.5
"663","2019-05-10",25.540001
"664","2019-05-13",25.58
"665","2019-05-14",25.628
"666","2019-05-15",25.610001
"667","2019-05-16",25.6
"668","2019-05-17",25.629999
"669","2019-05-20",25.639999
"670","2019-05-21",25.549999
"671","2019-05-22",25.599001
"672","2019-05-23",25.518999
"673","2019-05-24",25.4
"674","2019-05-28",25.461
"675","2019-05-29",25.521
"676","2019-05-30",25.503
"677","2019-05-31",25.4
"678","2019-06-03",25.299999
"679","2019-06-04",25.417999
"680","2019-06-05",25.441
"681","2019-06-06",25.422001
"682","2019-06-07",25.48
"683","2019-06-10",25.530001
"684","2019-06-11",25.6
"685","2019-06-12",25.59
"686","2019-06-13",25.528
"687","2019-06-14",25.6
"688","2019-06-17",25.615
"689","2019-06-18",25.48
"690","2019-06-19",25.481001
"691","2019-06-20",25.48
"692","2019-06-21",25.500999
"693","2019-06-24",25.42
"694","2019-06-25",25.540001
"695","2019-06-26",25.58
"696","2019-06-27",25.535
"697","2019-06-28",25.452
"698","2019-07-01",25.51
"699","2019-07-02",25.521999
"700","2019-07-03",25.521999
"701","2019-07-05",25.521999
"702","2019-07-08",25.540001
"703","2019-07-09",25.555
"704","2019-07-10",25.52
"705","2019-07-11",25.58
"706","2019-07-12",25.58
"707","2019-07-15",25.6
"708","2019-07-16",25.552999
"709","2019-07-17",25.552999
"710","2019-07-18",25.607
"711","2019-07-19",25.58
"712","2019-07-22",25.58
"713","2019-07-23",25.59
"714","2019-07-24",25.639999
"715","2019-07-25",25.43
"716","2019-07-26",25.5
"717","2019-07-29",25.551001
"718","2019-07-30",25.5
"719","2019-07-31",25.535
"720","2019-08-01",25.532
"721","2019-08-02",25.573
"722","2019-08-05",25.57
"723","2019-08-06",25.648001
"724","2019-08-07",25.625999
"725","2019-08-08",25.65
"726","2019-08-09",25.950001
"727","2019-08-12",25.870001
"728","2019-08-13",25.639999
"729","2019-08-14",25.84
"730","2019-08-15",25.719999
"731","2019-08-16",25.719999
"732","2019-08-19",25.580999
"733","2019-08-20",25.59
"734","2019-08-21",25.68
"735","2019-08-22",25.549999
"736","2019-08-23",25.539
"737","2019-08-26",25.450001
"738","2019-08-27",25.379999
"739","2019-08-28",25.32
"740","2019-08-29",25.464001
"741","2019-08-30",25.469999
"742","2019-09-03",25.459999
"743","2019-09-04",25.4
"744","2019-09-05",25.468
"745","2019-09-06",25.49
"746","2019-09-09",25.440001
"747","2019-09-10",25.561001
"748","2019-09-11",25.57
"749","2019-09-12",25.65
"750","2019-09-13",25.629
"751","2019-09-16",25.485001
"752","2019-09-17",25.565001
"753","2019-09-18",25.459999
"754","2019-09-19",25.461
"755","2019-09-20",25.48
"756","2019-09-23",25.434
"757","2019-09-24",25.5
"758","2019-09-25",25.549999
"759","2019-09-26",25.379999
"760","2019-09-27",25.360001
"761","2019-09-30",25.309999
"762","2019-10-01",25.33
"763","2019-10-02",25.35
"764","2019-10-03",25.360001
"765","2019-10-04",25.336
"766","2019-10-07",25.327
"767","2019-10-08",25.4
"768","2019-10-09",25.43
"769","2019-10-10",25.43
"770","2019-10-11",25.42
"771","2019-10-14",25.507999
"772","2019-10-15",25.601
"773","2019-10-16",25.610001
"774","2019-10-17",25.5
"775","2019-10-18",25.65
"776","2019-10-21",25.591
"777","2019-10-22",25.6
"778","2019-10-23",25.5
"779","2019-10-24",25.57
"780","2019-10-25",25.514999
"781","2019-10-28",25.559999
"782","2019-10-29",25.559999
"783","2019-10-30",25.521
"784","2019-10-31",25.549999
"785","2019-11-01",25.5
"786","2019-11-04",25.579
"787","2019-11-05",25.568001
"788","2019-11-06",25.52
"789","2019-11-07",25.540001
"790","2019-11-08",25.57
"791","2019-11-11",25.620001
"792","2019-11-12",25.598
"793","2019-11-13",25.485001
"794","2019-11-14",25.5
"795","2019-11-15",25.559999
"796","2019-11-18",25.540001
"797","2019-11-19",25.458
"798","2019-11-20",25.429001
"799","2019-11-21",25.454
"800","2019-11-22",25.530001
"801","2019-11-25",25.469999
"802","2019-11-26",25.5
"803","2019-11-27",25.552999
"804","2019-11-29",25.6
"805","2019-12-02",25.542
"806","2019-12-03",25.450001
"807","2019-12-04",25.540001
"808","2019-12-05",25.549999
"809","2019-12-06",25.615999
"810","2019-12-09",25.620001
"811","2019-12-10",25.538
"812","2019-12-11",25.52
"813","2019-12-12",25.507999
"814","2019-12-13",25.549999
"815","2019-12-16",25.450001
"816","2019-12-17",25.549999
"817","2019-12-18",25.42
"818","2019-12-19",25.42
"819","2019-12-20",25.49
"820","2019-12-23",25.548
"821","2019-12-24",25.530001
"822","2019-12-26",25.509001
"823","2019-12-27",25.360001
"824","2019-12-30",25.66
"825","2019-12-31",25.607
"826","2020-01-02",25.6
"827","2020-01-03",25.621
"828","2020-01-06",25.65
"829","2020-01-07",25.73
"830","2020-01-08",25.77
"831","2020-01-09",25.764
"832","2020-01-10",25.65
"833","2020-01-13",25.75
"834","2020-01-14",25.67
"835","2020-01-15",25.705
"836","2020-01-16",25.67
"837","2020-01-17",25.669001
"838","2020-01-21",25.694
"839","2020-01-22",25.74
"840","2020-01-23",25.530001
"841","2020-01-24",25.620001
"842","2020-01-27",25.67
"843","2020-01-28",25.549999
"844","2020-01-29",25.594999
"845","2020-01-30",25.6
"846","2020-01-31",25.698999
"847","2020-02-03",25.68
"848","2020-02-04",25.738001
"849","2020-02-05",25.6
"850","2020-02-06",25.631001
"851","2020-02-07",25.562
"852","2020-02-10",25.684999
"853","2020-02-11",25.700001
"854","2020-02-12",25.674999
"855","2020-02-13",25.65
"856","2020-02-14",25.67
"857","2020-02-18",25.43
"858","2020-02-19",25.398001
"859","2020-02-20",25.459999
"860","2020-02-21",25.408001
"861","2020-02-24",25.379999
"862","2020-02-25",25.32
"863","2020-02-26",25.410999
"864","2020-02-27",25.299999
"865","2020-02-28",25.129999
"866","2020-03-02",25.450001
"867","2020-03-03",25.389999
"868","2020-03-04",25.35
"869","2020-03-05",25.245001
"870","2020-03-06",25.190001
"871","2020-03-09",24.6
"872","2020-03-10",24.9
"873","2020-03-11",24.91
"874","2020-03-12",23.85
"875","2020-03-13",24.809999
"876","2020-03-16",23.919001
"877","2020-03-17",22.1
"878","2020-03-18",16.700001
"879","2020-03-19",16.99
"880","2020-03-20",18.084999
"881","2020-03-23",19
"882","2020-03-24",21.312
"883","2020-03-25",21.775
"884","2020-03-26",22.788
"885","2020-03-27",21.82
"886","2020-03-30",22.871
"887","2020-03-31",23.299999
"888","2020-04-01",22.57
"889","2020-04-02",21.406
"890","2020-04-03",21.4
"891","2020-04-06",22.785
"892","2020-04-07",23.215
"893","2020-04-08",22.797001
"894","2020-04-09",22.6
"895","2020-04-13",22.66
"896","2020-04-14",23.349001
"897","2020-04-15",23.208
"898","2020-04-16",22.950001
"899","2020-04-17",23.299999
"900","2020-04-20",23.639999
"901","2020-04-21",23.959999
"902","2020-04-22",23.427999
"903","2020-04-23",23.402
"904","2020-04-24",23.434999
"905","2020-04-27",23.957001
"906","2020-04-28",23.950001
"907","2020-04-29",24
"908","2020-04-30",24.1
"909","2020-05-01",23.85
"910","2020-05-04",23.85
"911","2020-05-05",23.976999
"912","2020-05-06",24.51
"913","2020-05-07",24.9
"914","2020-05-08",24.785
"915","2020-05-11",24.6
"916","2020-05-12",24.649
"917","2020-05-13",24.67
"918","2020-05-14",24.327999
"919","2020-05-15",24.549999
"920","2020-05-18",24.448999
"921","2020-05-19",24.537001
"922","2020-05-20",24.634001
"923","2020-05-21",24.610001
"924","2020-05-22",24.700001
"925","2020-05-26",24.84
"926","2020-05-27",24.799
"927","2020-05-28",24.725
"928","2020-05-29",24.67
"929","2020-06-01",24.700001
"930","2020-06-02",24.67
"931","2020-06-03",24.68
"932","2020-06-04",24.745001
"933","2020-06-05",24.76
"934","2020-06-08",24.9
"935","2020-06-09",24.870001
"936","2020-06-10",25
"937","2020-06-11",24.844999
"938","2020-06-12",24.91
"939","2020-06-15",24.969999
"940","2020-06-16",25
"941","2020-06-17",24.92
"942","2020-06-18",24.85
"943","2020-06-19",24.976
"944","2020-06-22",24.9
"945","2020-06-23",25
"946","2020-06-24",24.84
"947","2020-06-25",24.889999
"948","2020-06-26",24.799999
"949","2020-06-29",24.768
"950","2020-06-30",24.799999
"951","2020-07-01",24.834999
"952","2020-07-02",24.84
"953","2020-07-06",24.856001
"954","2020-07-07",24.829
"955","2020-07-08",24.757999
"956","2020-07-09",24.75
"957","2020-07-10",24.68
"958","2020-07-13",24.620001
"959","2020-07-14",24.743999
"960","2020-07-15",24.700001
"961","2020-07-16",24.864
"962","2020-07-17",24.888
"963","2020-07-20",24.799999
"964","2020-07-21",24.700001
"965","2020-07-22",24.700001
"966","2020-07-23",24.700001
"967","2020-07-24",24.65
"968","2020-07-27",24.674999
