"","date","ISBC"
"251","2007-12-31",5.547274
"252","2008-01-02",5.398195
"253","2008-01-03",5.347195
"254","2008-01-04",5.272656
"255","2008-01-07",5.398195
"256","2008-01-08",5.213809
"257","2008-01-09",5.166732
"258","2008-01-10",5.339349
"259","2008-01-11",5.276579
"260","2008-01-14",5.292272
"261","2008-01-15",5.25304
"262","2008-01-16",5.31581
"263","2008-01-17",5.205963
"264","2008-01-18",5.249117
"265","2008-01-22",5.406042
"266","2008-01-23",5.880738
"267","2008-01-24",5.861122
"268","2008-01-25",5.688505
"269","2008-01-28",5.876814
"270","2008-01-29",5.912122
"271","2008-01-30",5.71989
"272","2008-01-31",5.982738
"273","2008-02-01",6.104355
"274","2008-02-04",5.904276
"275","2008-02-05",5.829737
"276","2008-02-06",5.837584
"277","2008-02-07",5.955276
"278","2008-02-08",5.967046
"279","2008-02-11",5.908199
"280","2008-02-12",5.923892
"281","2008-02-13",5.970969
"282","2008-02-14",5.83366
"283","2008-02-15",5.853276
"284","2008-02-19",5.786583
"285","2008-02-20",5.931738
"286","2008-02-21",5.78266
"287","2008-02-22",5.814045
"288","2008-02-25",5.853276
"289","2008-02-26",5.955276
"290","2008-02-27",5.963123
"291","2008-02-28",5.845429
"292","2008-02-29",5.688505
"293","2008-03-03",5.621812
"294","2008-03-04",5.621812
"295","2008-03-05",5.617889
"296","2008-03-06",5.421734
"297","2008-03-07",5.55512
"298","2008-03-10",5.54335
"299","2008-03-11",5.865045
"300","2008-03-12",5.759121
"301","2008-03-13",5.94743
"302","2008-03-14",5.814045
"303","2008-03-17",5.912122
"304","2008-03-18",5.935661
"305","2008-03-19",5.888584
"306","2008-03-20",6.002354
"307","2008-03-24",6.096509
"308","2008-03-25",6.116124
"309","2008-03-26",6.057277
"310","2008-03-27",5.986661
"311","2008-03-28",5.939584
"312","2008-03-31",6.021969
"313","2008-04-01",6.178894
"314","2008-04-02",6.135739
"315","2008-04-03",5.982738
"316","2008-04-04",5.802275
"317","2008-04-07",5.735582
"318","2008-04-08",5.751275
"319","2008-04-09",5.743429
"320","2008-04-10",5.692429
"321","2008-04-11",5.586504
"322","2008-04-14",5.531581
"323","2008-04-15",5.629659
"324","2008-04-16",5.766967
"325","2008-04-17",5.841506
"326","2008-04-18",5.888584
"327","2008-04-21",5.759121
"328","2008-04-22",5.633582
"329","2008-04-23",5.566889
"330","2008-04-24",5.766967
"331","2008-04-25",5.790506
"332","2008-04-28",5.723813
"333","2008-04-29",5.715967
"334","2008-04-30",5.755198
"335","2008-05-01",5.876814
"336","2008-05-02",5.723813
"337","2008-05-05",5.755198
"338","2008-05-06",5.766967
"339","2008-05-07",5.590427
"340","2008-05-08",5.55512
"341","2008-05-09",5.610043
"342","2008-05-12",5.774814
"343","2008-05-13",5.774814
"344","2008-05-14",5.735582
"345","2008-05-15",5.66889
"346","2008-05-16",5.661044
"347","2008-05-19",5.629659
"348","2008-05-20",5.610043
"349","2008-05-21",5.547274
"350","2008-05-22",5.590427
"351","2008-05-23",5.500196
"352","2008-05-27",5.645351
"353","2008-05-28",5.582582
"354","2008-05-29",5.688505
"355","2008-05-30",5.60612
"356","2008-06-02",5.613966
"357","2008-06-03",5.54335
"358","2008-06-04",5.539427
"359","2008-06-05",5.617889
"360","2008-06-06",5.476657
"361","2008-06-09",5.335426
"362","2008-06-10",5.464888
"363","2008-06-11",5.355041
"364","2008-06-12",5.437427
"365","2008-06-13",5.511965
"366","2008-06-16",5.594351
"367","2008-06-17",5.453119
"368","2008-06-18",5.394272
"369","2008-06-19",5.468812
"370","2008-06-20",5.508042
"371","2008-06-23",5.394272
"372","2008-06-24",5.37858
"373","2008-06-25",5.449196
"374","2008-06-26",5.398195
"375","2008-06-27",5.280502
"376","2008-06-30",5.123578
"377","2008-07-01",5.209886
"378","2008-07-02",5.147117
"379","2008-07-03",5.0255
"380","2008-07-07",5.001962
"381","2008-07-08",5.221655
"382","2008-07-09",5.03727
"383","2008-07-10",5.123578
"384","2008-07-11",5.158886
"385","2008-07-14",4.998038
"386","2008-07-15",4.939192
"387","2008-07-16",5.343272
"388","2008-07-17",5.621812
"389","2008-07-18",5.692429
"390","2008-07-21",5.649274
"391","2008-07-22",5.825814
"392","2008-07-23",5.751275
"393","2008-07-24",5.629659
"394","2008-07-25",5.629659
"395","2008-07-28",5.570812
"396","2008-07-29",5.770891
"397","2008-07-30",5.970969
"398","2008-07-31",5.967046
"399","2008-08-01",5.900353
"400","2008-08-04",5.888584
"401","2008-08-05",6.002354
"402","2008-08-06",6.018046
"403","2008-08-07",5.935661
"404","2008-08-08",6.0102
"405","2008-08-11",6.143586
"406","2008-08-12",6.131816
"407","2008-08-13",6.053354
"408","2008-08-14",6.049431
"409","2008-08-15",6.037662
"410","2008-08-18",5.94743
"411","2008-08-19",5.845429
"412","2008-08-20",5.817968
"413","2008-08-21",5.704198
"414","2008-08-22",5.766967
"415","2008-08-25",5.574735
"416","2008-08-26",5.594351
"417","2008-08-27",5.566889
"418","2008-08-28",5.766967
"419","2008-08-29",5.739506
"420","2008-09-02",5.727736
"421","2008-09-03",5.735582
"422","2008-09-04",5.613966
"423","2008-09-05",5.661044
"424","2008-09-08",5.853276
"425","2008-09-09",5.755198
"426","2008-09-10",5.731659
"427","2008-09-11",5.766967
"428","2008-09-12",5.89643
"429","2008-09-15",5.704198
"430","2008-09-16",6.0102
"431","2008-09-17",5.747352
"432","2008-09-18",5.919969
"433","2008-09-19",6.335818
"434","2008-09-22",5.880738
"435","2008-09-23",5.849353
"436","2008-09-24",5.876814
"437","2008-09-25",5.884661
"438","2008-09-26",5.884661
"439","2008-09-29",5.692429
"440","2008-09-30",5.904276
"441","2008-10-01",5.861122
"442","2008-10-02",5.884661
"443","2008-10-03",5.841506
"444","2008-10-06",5.653197
"445","2008-10-07",5.382503
"446","2008-10-08",5.15104
"447","2008-10-09",4.86073
"448","2008-10-10",5.304041
"449","2008-10-13",5.594351
"450","2008-10-14",5.394272
"451","2008-10-15",5.186347
"452","2008-10-16",5.578658
"453","2008-10-17",5.276579
"454","2008-10-20",5.562966
"455","2008-10-21",5.535504
"456","2008-10-22",5.276579
"457","2008-10-23",5.25304
"458","2008-10-24",5.147117
"459","2008-10-27",5.041193
"460","2008-10-28",5.421734
"461","2008-10-29",5.276579
"462","2008-10-30",5.535504
"463","2008-10-31",5.633582
"464","2008-11-03",5.49235
"465","2008-11-04",5.464888
"466","2008-11-05",5.229502
"467","2008-11-06",5.237348
"468","2008-11-07",5.296195
"469","2008-11-10",5.347195
"470","2008-11-11",5.343272
"471","2008-11-12",5.111809
"472","2008-11-13",5.445272
"473","2008-11-14",5.225579
"474","2008-11-17",5.300117
"475","2008-11-18",5.370734
"476","2008-11-19",5.041193
"477","2008-11-20",4.896038
"478","2008-11-21",5.060808
"479","2008-11-24",5.374657
"480","2008-11-25",5.457042
"481","2008-11-26",5.488427
"482","2008-11-28",5.49235
"483","2008-12-01",4.970577
"484","2008-12-02",5.319733
"485","2008-12-03",5.413888
"486","2008-12-04",5.268733
"487","2008-12-05",5.49235
"488","2008-12-08",5.472734
"489","2008-12-09",5.36681
"490","2008-12-10",5.468812
"491","2008-12-11",5.249117
"492","2008-12-12",5.319733
"493","2008-12-15",4.943115
"494","2008-12-16",5.096116
"495","2008-12-17",5.056885
"496","2008-12-18",5.080424
"497","2008-12-19",5.08827
"498","2008-12-22",5.049039
"499","2008-12-23",4.947038
"500","2008-12-24",4.935269
"501","2008-12-26",5.021577
"502","2008-12-29",5.115732
"503","2008-12-30",5.229502
"504","2008-12-31",5.268733
"505","2009-01-02",5.213809
"506","2009-01-05",5.174578
"507","2009-01-06",5.20204
"508","2009-01-07",5.03727
"509","2009-01-08",5.115732
"510","2009-01-09",4.9235
"511","2009-01-12",4.903884
"512","2009-01-13",4.994115
"513","2009-01-14",4.845037
"514","2009-01-15",4.876422
"515","2009-01-16",4.899961
"516","2009-01-20",4.57042
"517","2009-01-21",4.695959
"518","2009-01-22",4.401726
"519","2009-01-23",4.464496
"520","2009-01-26",4.386034
"521","2009-01-27",4.448803
"522","2009-01-28",4.578266
"523","2009-01-29",4.268341
"524","2009-01-30",4.189878
"525","2009-02-02",4.295802
"526","2009-02-03",4.236956
"527","2009-02-04",3.891722
"528","2009-02-05",3.903491
"529","2009-02-06",3.958415
"530","2009-02-09",3.87603
"531","2009-02-10",3.562181
"532","2009-02-11",3.628874
"533","2009-02-12",3.52295
"534","2009-02-13",3.338564
"535","2009-02-17",3.087485
"536","2009-02-18",2.993331
"537","2009-02-19",2.910945
"538","2009-02-20",2.812868
"539","2009-02-23",2.706944
"540","2009-02-24",2.871714
"541","2009-02-25",2.82856
"542","2009-02-26",2.836406
"543","2009-02-27",2.808945
"544","2009-03-02",2.742252
"545","2009-03-03",2.691252
"546","2009-03-04",2.738329
"547","2009-03-05",2.746175
"548","2009-03-06",2.773637
"549","2009-03-09",2.746175
"550","2009-03-10",2.985485
"551","2009-03-11",2.867791
"552","2009-03-12",3.099255
"553","2009-03-13",3.063947
"554","2009-03-16",3.040408
"555","2009-03-17",3.236563
"556","2009-03-18",3.456257
"557","2009-03-19",3.326795
"558","2009-03-20",3.318949
"559","2009-03-23",3.640643
"560","2009-03-24",3.366026
"561","2009-03-25",3.479796
"562","2009-03-26",3.558258
"563","2009-03-27",3.444488
"564","2009-03-30",3.287564
"565","2009-03-31",3.322872
"566","2009-04-01",3.322872
"567","2009-04-02",3.342487
"568","2009-04-03",3.373872
"569","2009-04-06",3.291487
"570","2009-04-07",3.29541
"571","2009-04-08",3.366026
"572","2009-04-09",3.660259
"573","2009-04-13",3.734798
"574","2009-04-14",3.47195
"575","2009-04-15",3.550412
"576","2009-04-16",3.63672
"577","2009-04-17",3.644567
"578","2009-04-20",3.377795
"579","2009-04-21",3.546489
"580","2009-04-22",3.444488
"581","2009-04-23",3.452334
"582","2009-04-24",3.609259
"583","2009-04-27",3.530796
"584","2009-04-28",3.601412
"585","2009-04-29",3.723029
"586","2009-04-30",3.593566
"587","2009-05-01",3.338564
"588","2009-05-04",3.479796
"589","2009-05-05",3.334641
"590","2009-05-06",3.413103
"591","2009-05-07",3.350333
"592","2009-05-08",3.530796
"593","2009-05-11",3.538643
"594","2009-05-12",3.624951
"595","2009-05-13",3.515104
"596","2009-05-14",3.593566
"597","2009-05-15",3.440565
"598","2009-05-18",3.601412
"599","2009-05-19",3.448411
"600","2009-05-20",3.299333
"601","2009-05-21",3.209102
"602","2009-05-22",3.213025
"603","2009-05-26",3.315026
"604","2009-05-27",3.193409
"605","2009-05-28",3.264025
"606","2009-05-29",3.420949
"607","2009-06-01",3.456257
"608","2009-06-02",3.47195
"609","2009-06-03",3.483719
"610","2009-06-04",3.542566
"611","2009-06-05",3.526873
"612","2009-06-08",3.534719
"613","2009-06-09",3.468027
"614","2009-06-10",3.428796
"615","2009-06-11",3.369949
"616","2009-06-12",3.326795
"617","2009-06-15",3.193409
"618","2009-06-16",3.475873
"619","2009-06-17",3.573951
"620","2009-06-18",3.570027
"621","2009-06-19",3.526873
"622","2009-06-22",3.530796
"623","2009-06-23",3.644567
"624","2009-06-24",3.64849
"625","2009-06-25",3.652413
"626","2009-06-26",3.809337
"627","2009-06-29",3.672028
"628","2009-06-30",3.609259
"629","2009-07-01",3.715183
"630","2009-07-02",3.570027
"631","2009-07-06",3.723029
"632","2009-07-07",3.679874
"633","2009-07-08",3.660259
"634","2009-07-09",3.63672
"635","2009-07-10",3.754414
"636","2009-07-13",3.895645
"637","2009-07-14",3.840722
"638","2009-07-15",3.87603
"639","2009-07-16",3.860337
"640","2009-07-17",3.840722
"641","2009-07-20",3.797568
"642","2009-07-21",3.719105
"643","2009-07-22",3.75049
"644","2009-07-23",3.852491
"645","2009-07-24",3.868184
"646","2009-07-27",3.907415
"647","2009-07-28",3.915261
"648","2009-07-29",3.92703
"649","2009-07-30",3.923107
"650","2009-07-31",3.879953
"651","2009-08-03",3.883876
"652","2009-08-04",3.828953
"653","2009-08-05",3.734798
"654","2009-08-06",3.69949
"655","2009-08-07",3.723029
"656","2009-08-10",3.726952
"657","2009-08-11",3.605335
"658","2009-08-12",3.672028
"659","2009-08-13",3.691644
"660","2009-08-14",3.58572
"661","2009-08-17",3.448411
"662","2009-08-18",3.444488
"663","2009-08-19",3.420949
"664","2009-08-20",3.436642
"665","2009-08-21",3.530796
"666","2009-08-24",3.464103
"667","2009-08-25",3.534719
"668","2009-08-26",3.538643
"669","2009-08-27",3.554335
"670","2009-08-28",3.644567
"671","2009-08-31",3.624951
"672","2009-09-01",3.609259
"673","2009-09-02",3.566104
"674","2009-09-03",3.605335
"675","2009-09-04",3.660259
"676","2009-09-08",3.644567
"677","2009-09-09",3.687721
"678","2009-09-10",3.993723
"679","2009-09-11",4.044724
"680","2009-09-14",4.080031
"681","2009-09-15",4.080031
"682","2009-09-16",4.154571
"683","2009-09-17",4.221263
"684","2009-09-18",4.236956
"685","2009-09-21",4.205571
"686","2009-09-22",4.291879
"687","2009-09-23",4.244802
"688","2009-09-24",4.178109
"689","2009-09-25",4.095724
"690","2009-09-28",4.201648
"691","2009-09-29",4.185955
"692","2009-09-30",4.162416
"693","2009-10-01",4.0408
"694","2009-10-02",4.021185
"695","2009-10-05",4.123186
"696","2009-10-06",4.174186
"697","2009-10-07",4.158494
"698","2009-10-08",4.201648
"699","2009-10-09",4.248725
"700","2009-10-12",4.244802
"701","2009-10-13",4.264418
"702","2009-10-14",4.323264
"703","2009-10-15",4.264418
"704","2009-10-16",4.193801
"705","2009-10-19",4.142801
"706","2009-10-20",4.076108
"707","2009-10-21",4.056493
"708","2009-10-22",4.260494
"709","2009-10-23",4.142801
"710","2009-10-26",4.178109
"711","2009-10-27",4.244802
"712","2009-10-28",4.221263
"713","2009-10-29",4.287956
"714","2009-10-30",4.252648
"715","2009-11-02",4.221263
"716","2009-11-03",4.229109
"717","2009-11-04",4.115339
"718","2009-11-05",4.201648
"719","2009-11-06",4.21734
"720","2009-11-09",4.291879
"721","2009-11-10",4.311495
"722","2009-11-11",4.327187
"723","2009-11-12",4.291879
"724","2009-11-13",4.252648
"725","2009-11-16",4.248725
"726","2009-11-17",4.374264
"727","2009-11-18",4.295802
"728","2009-11-19",4.213417
"729","2009-11-20",4.225186
"730","2009-11-23",4.295802
"731","2009-11-24",4.307571
"732","2009-11-25",4.260494
"733","2009-11-27",4.189878
"734","2009-11-30",4.323264
"735","2009-12-01",4.205571
"736","2009-12-02",4.182032
"737","2009-12-03",4.115339
"738","2009-12-04",4.197725
"739","2009-12-07",4.174186
"740","2009-12-08",4.150647
"741","2009-12-09",4.205571
"742","2009-12-10",4.170263
"743","2009-12-11",4.182032
"744","2009-12-14",4.284033
"745","2009-12-15",4.256571
"746","2009-12-16",4.248725
"747","2009-12-17",4.201648
"748","2009-12-18",4.287956
"749","2009-12-21",4.307571
"750","2009-12-22",4.291879
"751","2009-12-23",4.291879
"752","2009-12-24",4.315418
"753","2009-12-28",4.291879
"754","2009-12-29",4.260494
"755","2009-12-30",4.284033
"756","2009-12-31",4.291879
"757","2010-01-04",4.405649
"758","2010-01-05",4.378188
"759","2010-01-06",4.358572
"760","2010-01-07",4.413496
"761","2010-01-08",4.374264
"762","2010-01-11",4.311495
"763","2010-01-12",4.354649
"764","2010-01-13",4.448803
"765","2010-01-14",4.425265
"766","2010-01-15",4.417418
"767","2010-01-19",4.464496
"768","2010-01-20",4.452726
"769","2010-01-21",4.484111
"770","2010-01-22",4.389957
"771","2010-01-25",4.397803
"772","2010-01-26",4.397803
"773","2010-01-27",4.546881
"774","2010-01-28",4.480188
"775","2010-01-29",4.641036
"776","2010-02-01",4.688113
"777","2010-02-02",4.597881
"778","2010-02-03",4.605728
"779","2010-02-04",4.535112
"780","2010-02-05",4.601805
"781","2010-02-08",4.499804
"782","2010-02-09",4.546881
"783","2010-02-10",4.641036
"784","2010-02-11",4.652805
"785","2010-02-12",4.644959
"786","2010-02-16",4.680267
"787","2010-02-17",4.680267
"788","2010-02-18",4.652805
"789","2010-02-19",4.750883
"790","2010-02-22",4.91173
"791","2010-02-23",4.970577
"792","2010-02-24",5.0765
"793","2010-02-25",5.056885
"794","2010-02-26",5.049039
"795","2010-03-01",5.100039
"796","2010-03-02",5.190271
"797","2010-03-03",5.119655
"798","2010-03-04",5.084347
"799","2010-03-05",5.123578
"800","2010-03-08",5.115732
"801","2010-03-09",5.119655
"802","2010-03-10",5.229502
"803","2010-03-11",5.26481
"804","2010-03-12",5.260887
"805","2010-03-15",5.390349
"806","2010-03-16",5.417811
"807","2010-03-17",5.453119
"808","2010-03-18",5.37858
"809","2010-03-19",5.323657
"810","2010-03-22",5.323657
"811","2010-03-23",5.335426
"812","2010-03-24",5.351118
"813","2010-03-25",5.398195
"814","2010-03-26",5.292272
"815","2010-03-29",5.225579
"816","2010-03-30",5.143193
"817","2010-03-31",5.178502
"818","2010-04-01",5.256964
"819","2010-04-05",5.245194
"820","2010-04-06",5.31581
"821","2010-04-07",5.331502
"822","2010-04-08",5.382503
"823","2010-04-09",5.319733
"824","2010-04-12",5.194194
"825","2010-04-13",5.245194
"826","2010-04-14",5.374657
"827","2010-04-15",5.44135
"828","2010-04-16",5.413888
"829","2010-04-19",5.382503
"830","2010-04-20",5.394272
"831","2010-04-21",5.390349
"832","2010-04-22",5.398195
"833","2010-04-23",5.398195
"834","2010-04-26",5.36681
"835","2010-04-27",5.355041
"836","2010-04-28",5.370734
"837","2010-04-29",5.406042
"838","2010-04-30",5.457042
"839","2010-05-03",5.500196
"840","2010-05-04",5.504119
"841","2010-05-05",5.60612
"842","2010-05-06",5.382503
"843","2010-05-07",5.268733
"844","2010-05-10",5.472734
"845","2010-05-11",5.582582
"846","2010-05-12",5.637505
"847","2010-05-13",5.637505
"848","2010-05-14",5.617889
"849","2010-05-17",5.566889
"850","2010-05-18",5.570812
"851","2010-05-19",5.523735
"852","2010-05-20",5.241271
"853","2010-05-21",5.229502
"854","2010-05-24",5.115732
"855","2010-05-25",5.182425
"856","2010-05-26",5.209886
"857","2010-05-27",5.445272
"858","2010-05-28",5.358964
"859","2010-06-01",5.221655
"860","2010-06-02",5.347195
"861","2010-06-03",5.335426
"862","2010-06-04",5.119655
"863","2010-06-07",5.03727
"864","2010-06-08",5.0255
"865","2010-06-09",4.950961
"866","2010-06-10",5.064731
"867","2010-06-11",5.194194
"868","2010-06-14",5.111809
"869","2010-06-15",5.198117
"870","2010-06-16",5.198117
"871","2010-06-17",5.194194
"872","2010-06-18",5.300117
"873","2010-06-21",5.260887
"874","2010-06-22",5.323657
"875","2010-06-23",5.327579
"876","2010-06-24",5.284425
"877","2010-06-25",5.323657
"878","2010-06-28",5.402119
"879","2010-06-29",5.256964
"880","2010-06-30",5.147117
"881","2010-07-01",5.107885
"882","2010-07-02",5.064731
"883","2010-07-06",5.056885
"884","2010-07-07",5.08827
"885","2010-07-08",5.092193
"886","2010-07-09",5.147117
"887","2010-07-12",5.127501
"888","2010-07-13",5.307964
"889","2010-07-14",5.154963
"890","2010-07-15",5.147117
"891","2010-07-16",4.943115
"892","2010-07-19",4.927423
"893","2010-07-20",5.001962
"894","2010-07-21",4.880345
"895","2010-07-22",5.0765
"896","2010-07-23",5.178502
"897","2010-07-26",5.186347
"898","2010-07-27",5.194194
"899","2010-07-28",5.15104
"900","2010-07-29",5.174578
"901","2010-07-30",5.15104
"902","2010-08-02",5.205963
"903","2010-08-03",5.158886
"904","2010-08-04",5.162809
"905","2010-08-05",5.041193
"906","2010-08-06",4.998038
"907","2010-08-09",4.96273
"908","2010-08-10",4.872499
"909","2010-08-11",4.699883
"910","2010-08-12",4.625343
"911","2010-08-13",4.546881
"912","2010-08-16",4.593958
"913","2010-08-17",4.586112
"914","2010-08-18",4.527266
"915","2010-08-19",4.366418
"916","2010-08-20",4.378188
"917","2010-08-23",4.319341
"918","2010-08-24",4.252648
"919","2010-08-25",4.307571
"920","2010-08-26",4.28011
"921","2010-08-27",4.39388
"922","2010-08-30",4.154571
"923","2010-08-31",4.16634
"924","2010-09-01",4.34288
"925","2010-09-02",4.311495
"926","2010-09-03",4.440957
"927","2010-09-07",4.295802
"928","2010-09-08",4.28011
"929","2010-09-09",4.276187
"930","2010-09-10",4.346803
"931","2010-09-13",4.523343
"932","2010-09-14",4.480188
