"","date","J"
"261","2008-01-15",82.129997
"262","2008-01-16",76.739998
"263","2008-01-17",72.18
"264","2008-01-18",74.209999
"265","2008-01-22",78.110001
"266","2008-01-23",76.989998
"267","2008-01-24",79.800003
"268","2008-01-25",77.18
"269","2008-01-28",76.589996
"270","2008-01-29",76.449997
"271","2008-01-30",73.93
"272","2008-01-31",76.349998
"273","2008-02-01",80.220001
"274","2008-02-04",78.019997
"275","2008-02-05",73.75
"276","2008-02-06",72.82
"277","2008-02-07",71.830002
"278","2008-02-08",72.839996
"279","2008-02-11",74.949997
"280","2008-02-12",75.699997
"281","2008-02-13",78.529999
"282","2008-02-14",76.790001
"283","2008-02-15",75.82
"284","2008-02-19",77.309998
"285","2008-02-20",77.839996
"286","2008-02-21",79.279999
"287","2008-02-22",81.07
"288","2008-02-25",84.779999
"289","2008-02-26",83.209999
"290","2008-02-27",83.040001
"291","2008-02-28",83.699997
"292","2008-02-29",80.290001
"293","2008-03-03",81.300003
"294","2008-03-04",80.150002
"295","2008-03-05",79.809998
"296","2008-03-06",78.470001
"297","2008-03-07",76.019997
"298","2008-03-10",70.75
"299","2008-03-11",75.459999
"300","2008-03-12",74.760002
"301","2008-03-13",75.32
"302","2008-03-14",73.040001
"303","2008-03-17",69.889999
"304","2008-03-18",73.489998
"305","2008-03-19",70.470001
"306","2008-03-20",71.650002
"307","2008-03-24",74.330002
"308","2008-03-25",76.150002
"309","2008-03-26",75.470001
"310","2008-03-27",73.940002
"311","2008-03-28",74.089996
"312","2008-03-31",73.589996
"313","2008-04-01",76.559998
"314","2008-04-02",77.82
"315","2008-04-03",79.129997
"316","2008-04-04",80.739998
"317","2008-04-07",79.660004
"318","2008-04-08",79.940002
"319","2008-04-09",78.349998
"320","2008-04-10",79.389999
"321","2008-04-11",77.230003
"322","2008-04-14",76.790001
"323","2008-04-15",76.769997
"324","2008-04-16",80.620003
"325","2008-04-17",80.720001
"326","2008-04-18",85.110001
"327","2008-04-21",89.019997
"328","2008-04-22",87.720001
"329","2008-04-23",86.790001
"330","2008-04-24",87.190002
"331","2008-04-25",89.209999
"332","2008-04-28",88.139999
"333","2008-04-29",86.489998
"334","2008-04-30",86.330002
"335","2008-05-01",87.779999
"336","2008-05-02",88.470001
"337","2008-05-05",89.080002
"338","2008-05-06",90.910004
"339","2008-05-07",87.580002
"340","2008-05-08",88.07
"341","2008-05-09",86.760002
"342","2008-05-12",88.919998
"343","2008-05-13",93.940002
"344","2008-05-14",94.029999
"345","2008-05-15",95.220001
"346","2008-05-16",96.449997
"347","2008-05-19",96.150002
"348","2008-05-20",95.910004
"349","2008-05-21",93.690002
"350","2008-05-22",92.519997
"351","2008-05-23",91.650002
"352","2008-05-27",91.389999
"353","2008-05-28",92.230003
"354","2008-05-29",91.080002
"355","2008-05-30",94.779999
"356","2008-06-02",93.18
"357","2008-06-03",91.82
"358","2008-06-04",91.260002
"359","2008-06-05",92.440002
"360","2008-06-06",88.669998
"361","2008-06-09",89.169998
"362","2008-06-10",87.870003
"363","2008-06-11",87.480003
"364","2008-06-12",86
"365","2008-06-13",90.010002
"366","2008-06-16",90.339996
"367","2008-06-17",89.82
"368","2008-06-18",89.419998
"369","2008-06-19",89.910004
"370","2008-06-20",87.349998
"371","2008-06-23",88.190002
"372","2008-06-24",86.580002
"373","2008-06-25",85.68
"374","2008-06-26",81.279999
"375","2008-06-27",81.169998
"376","2008-06-30",80.699997
"377","2008-07-01",80.980003
"378","2008-07-02",76.720001
"379","2008-07-03",78.25
"380","2008-07-07",76.099998
"381","2008-07-08",74.910004
"382","2008-07-09",71.959999
"383","2008-07-10",74.790001
"384","2008-07-11",78.080002
"385","2008-07-14",78.779999
"386","2008-07-15",78.089996
"387","2008-07-16",79.879997
"388","2008-07-17",81.160004
"389","2008-07-18",81.410004
"390","2008-07-21",83.529999
"391","2008-07-22",83.580002
"392","2008-07-23",81.769997
"393","2008-07-24",77.93
"394","2008-07-25",79.230003
"395","2008-07-28",76.5
"396","2008-07-29",78.370003
"397","2008-07-30",82.480003
"398","2008-07-31",77.339996
"399","2008-08-01",76.809998
"400","2008-08-04",72.290001
"401","2008-08-05",71.160004
"402","2008-08-06",73.209999
"403","2008-08-07",72.760002
"404","2008-08-08",72.82
"405","2008-08-11",72.019997
"406","2008-08-12",71.650002
"407","2008-08-13",75
"408","2008-08-14",76.660004
"409","2008-08-15",74.720001
"410","2008-08-18",73.809998
"411","2008-08-19",72.540001
"412","2008-08-20",74.519997
"413","2008-08-21",76.32
"414","2008-08-22",75.790001
"415","2008-08-25",72.769997
"416","2008-08-26",73.290001
"417","2008-08-27",74.790001
"418","2008-08-28",75.459999
"419","2008-08-29",73.82
"420","2008-09-02",70.470001
"421","2008-09-03",69.349998
"422","2008-09-04",64.699997
"423","2008-09-05",64.57
"424","2008-09-08",61.91
"425","2008-09-09",56.439999
"426","2008-09-10",60.060001
"427","2008-09-11",60.779999
"428","2008-09-12",64.610001
"429","2008-09-15",58.049999
"430","2008-09-16",60.139999
"431","2008-09-17",56.439999
"432","2008-09-18",59.200001
"433","2008-09-19",64.410004
"434","2008-09-22",60.98
"435","2008-09-23",58.049999
"436","2008-09-24",58.549999
"437","2008-09-25",57.810001
"438","2008-09-26",55.040001
"439","2008-09-29",47.599998
"440","2008-09-30",54.310001
"441","2008-10-01",50.029999
"442","2008-10-02",43.959999
"443","2008-10-03",44.599998
"444","2008-10-06",40.900002
"445","2008-10-07",36.970001
"446","2008-10-08",38.459999
"447","2008-10-09",36.09
"448","2008-10-10",35.779999
"449","2008-10-13",43.509998
"450","2008-10-14",41.900002
"451","2008-10-15",35.799999
"452","2008-10-16",38.209999
"453","2008-10-17",38.099998
"454","2008-10-20",41.360001
"455","2008-10-21",39.139999
"456","2008-10-22",33.630001
"457","2008-10-23",34.389999
"458","2008-10-24",30.48
"459","2008-10-27",29.059999
"460","2008-10-28",32.849998
"461","2008-10-29",34.139999
"462","2008-10-30",37.169998
"463","2008-10-31",36.43
"464","2008-11-03",35.91
"465","2008-11-04",41.82
"466","2008-11-05",35.52
"467","2008-11-06",32.700001
"468","2008-11-07",35.599998
"469","2008-11-10",35.73
"470","2008-11-11",33.200001
"471","2008-11-12",31.07
"472","2008-11-13",33.09
"473","2008-11-14",31.01
"474","2008-11-17",29.75
"475","2008-11-18",30.59
"476","2008-11-19",28.799999
"477","2008-11-20",26.27
"478","2008-11-21",29.360001
"479","2008-11-24",33.57
"480","2008-11-25",37.439999
"481","2008-11-26",42.310001
"482","2008-11-28",44.77
"483","2008-12-01",38.889999
"484","2008-12-02",41.77
"485","2008-12-03",42.869999
"486","2008-12-04",39.27
"487","2008-12-05",42.43
"488","2008-12-08",48.869999
"489","2008-12-09",51.049999
"490","2008-12-10",53.18
"491","2008-12-11",47.720001
"492","2008-12-12",46.799999
"493","2008-12-15",45.259998
"494","2008-12-16",48.939999
"495","2008-12-17",50.099998
"496","2008-12-18",46.98
"497","2008-12-19",45.990002
"498","2008-12-22",43.75
"499","2008-12-23",43.48
"500","2008-12-24",44.299999
"501","2008-12-26",44.650002
"502","2008-12-29",44.349998
"503","2008-12-30",46.68
"504","2008-12-31",48.099998
"505","2009-01-02",50.419998
"506","2009-01-05",51.07
"507","2009-01-06",54.02
"508","2009-01-07",49.630001
"509","2009-01-08",51.700001
"510","2009-01-09",51.150002
"511","2009-01-12",46.209999
"512","2009-01-13",48.049999
"513","2009-01-14",44.990002
"514","2009-01-15",47.139999
"515","2009-01-16",48.360001
"516","2009-01-20",44.150002
"517","2009-01-21",44.27
"518","2009-01-22",38.900002
"519","2009-01-23",40.709999
"520","2009-01-26",40.560001
"521","2009-01-27",40.099998
"522","2009-01-28",43.299999
"523","2009-01-29",40.299999
"524","2009-01-30",38.669998
"525","2009-02-02",37.450001
"526","2009-02-03",38.299999
"527","2009-02-04",38.34
"528","2009-02-05",39.91
"529","2009-02-06",42.040001
"530","2009-02-09",42.330002
"531","2009-02-10",40.68
"532","2009-02-11",41.080002
"533","2009-02-12",40.32
"534","2009-02-13",40.41
"535","2009-02-17",36.689999
"536","2009-02-18",36.48
"537","2009-02-19",35.57
"538","2009-02-20",35.650002
"539","2009-02-23",33.549999
"540","2009-02-24",35.509998
"541","2009-02-25",33.549999
"542","2009-02-26",34.380001
"543","2009-02-27",33.740002
"544","2009-03-02",30.33
"545","2009-03-03",31.889999
"546","2009-03-04",34.669998
"547","2009-03-05",32.59
"548","2009-03-06",32.709999
"549","2009-03-09",33.130001
"550","2009-03-10",38.27
"551","2009-03-11",38.259998
"552","2009-03-12",41.790001
"553","2009-03-13",40.349998
"554","2009-03-16",39.740002
"555","2009-03-17",41.869999
"556","2009-03-18",40.32
"557","2009-03-19",40.290001
"558","2009-03-20",37.310001
"559","2009-03-23",40.73
"560","2009-03-24",39.099998
"561","2009-03-25",39.389999
"562","2009-03-26",42.740002
"563","2009-03-27",41.32
"564","2009-03-30",38.580002
"565","2009-03-31",38.66
"566","2009-04-01",39.389999
"567","2009-04-02",42.860001
"568","2009-04-03",43.169998
"569","2009-04-06",42.810001
"570","2009-04-07",40.849998
"571","2009-04-08",42
"572","2009-04-09",44
"573","2009-04-13",43.630001
"574","2009-04-14",43.009998
"575","2009-04-15",44.09
"576","2009-04-16",46.150002
"577","2009-04-17",46.599998
"578","2009-04-20",43.380001
"579","2009-04-21",43.59
"580","2009-04-22",44
"581","2009-04-23",44.549999
"582","2009-04-24",45.66
"583","2009-04-27",45.549999
"584","2009-04-28",40.389999
"585","2009-04-29",40
"586","2009-04-30",38.040001
"587","2009-05-01",38.110001
"588","2009-05-04",41.200001
"589","2009-05-05",41.57
"590","2009-05-06",42.610001
"591","2009-05-07",41.59
"592","2009-05-08",42.369999
"593","2009-05-11",39.799999
"594","2009-05-12",38.32
"595","2009-05-13",38.959999
"596","2009-05-14",39.830002
"597","2009-05-15",38.580002
"598","2009-05-18",39.93
"599","2009-05-19",39.709999
"600","2009-05-20",39.5
"601","2009-05-21",38.950001
"602","2009-05-22",38.360001
"603","2009-05-26",40.389999
"604","2009-05-27",40.669998
"605","2009-05-28",41.18
"606","2009-05-29",42.900002
"607","2009-06-01",45.439999
"608","2009-06-02",44.880001
"609","2009-06-03",43.18
"610","2009-06-04",44.16
"611","2009-06-05",43.619999
"612","2009-06-08",42.720001
"613","2009-06-09",44.98
"614","2009-06-10",45.060001
"615","2009-06-11",44.310001
"616","2009-06-12",44.330002
"617","2009-06-15",42.849998
"618","2009-06-16",42.400002
"619","2009-06-17",42.580002
"620","2009-06-18",42.16
"621","2009-06-19",42.27
"622","2009-06-22",39.470001
"623","2009-06-23",40.959999
"624","2009-06-24",41.200001
"625","2009-06-25",42.580002
"626","2009-06-26",41.369999
"627","2009-06-29",42.540001
"628","2009-06-30",42.09
"629","2009-07-01",41.799999
"630","2009-07-02",40.040001
"631","2009-07-06",38.450001
"632","2009-07-07",37.810001
"633","2009-07-08",36.950001
"634","2009-07-09",38.02
"635","2009-07-10",37.279999
"636","2009-07-13",38.02
"637","2009-07-14",38.52
"638","2009-07-15",39.669998
"639","2009-07-16",40.150002
"640","2009-07-17",39.990002
"641","2009-07-20",40.959999
"642","2009-07-21",40.580002
"643","2009-07-22",40.369999
"644","2009-07-23",42.009998
"645","2009-07-24",42.279999
"646","2009-07-27",43.389999
"647","2009-07-28",40.259998
"648","2009-07-29",39.57
"649","2009-07-30",40.07
"650","2009-07-31",40.98
"651","2009-08-03",41.919998
"652","2009-08-04",42.459999
"653","2009-08-05",42.75
"654","2009-08-06",42.360001
"655","2009-08-07",43.740002
"656","2009-08-10",43.619999
"657","2009-08-11",42.810001
"658","2009-08-12",43.700001
"659","2009-08-13",44.650002
"660","2009-08-14",43.779999
"661","2009-08-17",42.580002
"662","2009-08-18",44.220001
"663","2009-08-19",44.959999
"664","2009-08-20",45.66
"665","2009-08-21",46.790001
"666","2009-08-24",46.68
"667","2009-08-25",46.400002
"668","2009-08-26",45.099998
"669","2009-08-27",44.799999
"670","2009-08-28",44.650002
"671","2009-08-31",43.98
"672","2009-09-01",43.369999
"673","2009-09-02",43.23
"674","2009-09-03",44.18
"675","2009-09-04",44.849998
"676","2009-09-08",45.880001
"677","2009-09-09",46.419998
"678","2009-09-10",46.98
"679","2009-09-11",46.639999
"680","2009-09-14",46.740002
"681","2009-09-15",46.900002
"682","2009-09-16",48.84
"683","2009-09-17",48.889999
"684","2009-09-18",48.529999
"685","2009-09-21",47.169998
"686","2009-09-22",47.580002
"687","2009-09-23",46.560001
"688","2009-09-24",45.68
"689","2009-09-25",45.16
"690","2009-09-28",46.279999
"691","2009-09-29",46.509998
"692","2009-09-30",45.950001
"693","2009-10-01",44.279999
"694","2009-10-02",43.509998
"695","2009-10-05",44.18
"696","2009-10-06",44.77
"697","2009-10-07",44.169998
"698","2009-10-08",44.009998
"699","2009-10-09",44.09
"700","2009-10-12",44.080002
"701","2009-10-13",44.450001
"702","2009-10-14",45.080002
"703","2009-10-15",45.880001
"704","2009-10-16",46.169998
"705","2009-10-19",46.049999
"706","2009-10-20",45.43
"707","2009-10-21",45.790001
"708","2009-10-22",47.150002
"709","2009-10-23",46.919998
"710","2009-10-26",45.990002
"711","2009-10-27",45.889999
"712","2009-10-28",43.099998
"713","2009-10-29",44.18
"714","2009-10-30",42.290001
"715","2009-11-02",42.599998
"716","2009-11-03",42.939999
"717","2009-11-04",43.240002
"718","2009-11-05",44.27
"719","2009-11-06",43.810001
"720","2009-11-09",45.290001
"721","2009-11-10",44
"722","2009-11-11",44.57
"723","2009-11-12",43.759998
"724","2009-11-13",43.950001
"725","2009-11-16",45.490002
"726","2009-11-17",38.880001
"727","2009-11-18",38.040001
"728","2009-11-19",36.560001
"729","2009-11-20",36.59
"730","2009-11-23",36.419998
"731","2009-11-24",35.98
"732","2009-11-25",36.610001
"733","2009-11-27",35.580002
"734","2009-11-30",34.990002
"735","2009-12-01",35.080002
"736","2009-12-02",35.23
"737","2009-12-03",34.709999
"738","2009-12-04",34.939999
"739","2009-12-07",34.900002
"740","2009-12-08",34.02
"741","2009-12-09",34.59
"742","2009-12-10",34.66
"743","2009-12-11",34.57
"744","2009-12-14",35.610001
"745","2009-12-15",36.73
"746","2009-12-16",37.200001
"747","2009-12-17",37.09
"748","2009-12-18",37.740002
"749","2009-12-21",37.740002
"750","2009-12-22",38.139999
"751","2009-12-23",38.48
"752","2009-12-24",38.68
"753","2009-12-28",38.490002
"754","2009-12-29",38.490002
"755","2009-12-30",37.919998
"756","2009-12-31",37.610001
"757","2010-01-04",38.450001
"758","2010-01-05",38.959999
"759","2010-01-06",40.25
"760","2010-01-07",41.84
"761","2010-01-08",41.740002
"762","2010-01-11",41.310001
"763","2010-01-12",41.189999
"764","2010-01-13",40.93
"765","2010-01-14",41.09
"766","2010-01-15",40.27
"767","2010-01-19",40.59
"768","2010-01-20",40.139999
"769","2010-01-21",39.900002
"770","2010-01-22",39.66
"771","2010-01-25",39.950001
"772","2010-01-26",38.939999
"773","2010-01-27",39.419998
"774","2010-01-28",38.080002
"775","2010-01-29",37.790001
"776","2010-02-01",38.310001
"777","2010-02-02",37.349998
"778","2010-02-03",37.57
"779","2010-02-04",36.18
"780","2010-02-05",35.93
"781","2010-02-08",36.23
"782","2010-02-09",36.700001
"783","2010-02-10",36.290001
"784","2010-02-11",36.799999
"785","2010-02-12",36.5
"786","2010-02-16",38.27
"787","2010-02-17",38.740002
"788","2010-02-18",39.360001
"789","2010-02-19",39.32
"790","2010-02-22",39.32
"791","2010-02-23",38.869999
"792","2010-02-24",39.470001
"793","2010-02-25",39.400002
"794","2010-02-26",38.799999
"795","2010-03-01",39.43
"796","2010-03-02",39.869999
"797","2010-03-03",40.310001
"798","2010-03-04",40.189999
"799","2010-03-05",41.439999
"800","2010-03-08",42.009998
"801","2010-03-09",42.849998
"802","2010-03-10",42.900002
"803","2010-03-11",43.25
"804","2010-03-12",43.549999
"805","2010-03-15",43.43
"806","2010-03-16",43.970001
"807","2010-03-17",44.43
"808","2010-03-18",43.849998
"809","2010-03-19",43.099998
"810","2010-03-22",43.400002
"811","2010-03-23",44.240002
"812","2010-03-24",45.970001
"813","2010-03-25",45.41
"814","2010-03-26",44.869999
"815","2010-03-29",45.650002
"816","2010-03-30",45.41
"817","2010-03-31",45.189999
"818","2010-04-01",45.77
"819","2010-04-05",46.169998
"820","2010-04-06",45.41
"821","2010-04-07",44.369999
"822","2010-04-08",44.279999
"823","2010-04-09",47.610001
"824","2010-04-12",46.740002
"825","2010-04-13",47.349998
"826","2010-04-14",47.860001
"827","2010-04-15",47.91
"828","2010-04-16",46.900002
"829","2010-04-19",46.77
"830","2010-04-20",47.57
"831","2010-04-21",48.130001
"832","2010-04-22",48.849998
"833","2010-04-23",49.209999
"834","2010-04-26",48.669998
"835","2010-04-27",47.459999
"836","2010-04-28",48.380001
"837","2010-04-29",49.970001
"838","2010-04-30",48.220001
"839","2010-05-03",49.130001
"840","2010-05-04",46.48
"841","2010-05-05",45.709999
"842","2010-05-06",44.27
"843","2010-05-07",42.349998
"844","2010-05-10",45.16
"845","2010-05-11",44.740002
"846","2010-05-12",46.799999
"847","2010-05-13",46.689999
"848","2010-05-14",46.110001
"849","2010-05-17",45.889999
"850","2010-05-18",45.049999
"851","2010-05-19",43.07
"852","2010-05-20",40.790001
"853","2010-05-21",42.060001
"854","2010-05-24",40.799999
"855","2010-05-25",40.639999
"856","2010-05-26",40.470001
"857","2010-05-27",42.43
"858","2010-05-28",41.759998
"859","2010-06-01",40.23
"860","2010-06-02",42.580002
"861","2010-06-03",43.700001
"862","2010-06-04",40.139999
"863","2010-06-07",38.540001
"864","2010-06-08",39.380001
"865","2010-06-09",39.619999
"866","2010-06-10",41.150002
"867","2010-06-11",40.82
"868","2010-06-14",40.779999
"869","2010-06-15",41.790001
"870","2010-06-16",41.799999
"871","2010-06-17",41.529999
"872","2010-06-18",41.619999
"873","2010-06-21",41.66
"874","2010-06-22",40.630001
"875","2010-06-23",40.41
"876","2010-06-24",39.360001
"877","2010-06-25",39.5
"878","2010-06-28",38.869999
"879","2010-06-29",36.91
"880","2010-06-30",36.439999
"881","2010-07-01",35.849998
"882","2010-07-02",35.43
"883","2010-07-06",36.07
"884","2010-07-07",37.310001
"885","2010-07-08",37.369999
"886","2010-07-09",37.970001
"887","2010-07-12",37.360001
"888","2010-07-13",38.66
"889","2010-07-14",38.48
"890","2010-07-15",37.73
"891","2010-07-16",36.189999
"892","2010-07-19",36.509998
"893","2010-07-20",37.610001
"894","2010-07-21",36.950001
"895","2010-07-22",38.59
"896","2010-07-23",39.299999
"897","2010-07-26",39.970001
"898","2010-07-27",37.09
"899","2010-07-28",36.130001
"900","2010-07-29",35.98
"901","2010-07-30",36.57
"902","2010-08-02",37.669998
"903","2010-08-03",37.23
"904","2010-08-04",37.029999
"905","2010-08-05",36.529999
"906","2010-08-06",36.709999
"907","2010-08-09",36.830002
"908","2010-08-10",36.450001
"909","2010-08-11",35.150002
"910","2010-08-12",35.099998
"911","2010-08-13",35.16
"912","2010-08-16",35.07
"913","2010-08-17",35.66
"914","2010-08-18",36.049999
"915","2010-08-19",35.779999
"916","2010-08-20",35.400002
"917","2010-08-23",35.099998
"918","2010-08-24",35.09
"919","2010-08-25",35.060001
"920","2010-08-26",34.860001
"921","2010-08-27",35.540001
"922","2010-08-30",34.82
"923","2010-08-31",34.68
"924","2010-09-01",36
"925","2010-09-02",36.810001
"926","2010-09-03",37.119999
"927","2010-09-07",37.32
"928","2010-09-08",37.049999
"929","2010-09-09",36.959999
"930","2010-09-10",36.84
"931","2010-09-13",37.049999
"932","2010-09-14",36.43
"933","2010-09-15",36.27
"934","2010-09-16",36.029999
"935","2010-09-17",36.110001
"936","2010-09-20",36.900002
"937","2010-09-21",37.009998
"938","2010-09-22",37.060001
"939","2010-09-23",36.59
"940","2010-09-24",37.41
"941","2010-09-27",37.720001
"942","2010-09-28",37.75
"943","2010-09-29",38.639999
"944","2010-09-30",38.700001
"945","2010-10-01",39.009998
"946","2010-10-04",38.349998
"947","2010-10-05",39.93
"948","2010-10-06",40.330002
"949","2010-10-07",39.669998
