"","date","SYKE"
"93","2007-05-16",19.24
"94","2007-05-17",19.1
"95","2007-05-18",19.18
"96","2007-05-21",19.35
"97","2007-05-22",19.52
"98","2007-05-23",19.34
"99","2007-05-24",19.190001
"100","2007-05-25",18.99
"101","2007-05-29",19.209999
"102","2007-05-30",19.24
"103","2007-05-31",19.48
"104","2007-06-01",19.48
"105","2007-06-04",19
"106","2007-06-05",19.23
"107","2007-06-06",19.1
"108","2007-06-07",18.91
"109","2007-06-08",18.84
"110","2007-06-11",18.41
"111","2007-06-12",18.52
"112","2007-06-13",18.559999
"113","2007-06-14",18.66
"114","2007-06-15",18.68
"115","2007-06-18",18.959999
"116","2007-06-19",19.01
"117","2007-06-20",18.4
"118","2007-06-21",18.700001
"119","2007-06-22",18.459999
"120","2007-06-25",19.02
"121","2007-06-26",19.059999
"122","2007-06-27",19.309999
"123","2007-06-28",19.139999
"124","2007-06-29",18.99
"125","2007-07-02",19.059999
"126","2007-07-03",19.440001
"127","2007-07-05",19.4
"128","2007-07-06",19.219999
"129","2007-07-09",19.219999
"130","2007-07-10",18.790001
"131","2007-07-11",18.9
"132","2007-07-12",19.07
"133","2007-07-13",19.120001
"134","2007-07-16",18.969999
"135","2007-07-17",19.02
"136","2007-07-18",18.99
"137","2007-07-19",18.5
"138","2007-07-20",18.24
"139","2007-07-23",18.030001
"140","2007-07-24",17.780001
"141","2007-07-25",17.67
"142","2007-07-26",16.92
"143","2007-07-27",16.4
"144","2007-07-30",16.84
"145","2007-07-31",16.74
"146","2007-08-01",16.969999
"147","2007-08-02",17.15
"148","2007-08-03",16.280001
"149","2007-08-06",16.9
"150","2007-08-07",16.5
"151","2007-08-08",16.84
"152","2007-08-09",16.84
"153","2007-08-10",17
"154","2007-08-13",16.99
"155","2007-08-14",16.530001
"156","2007-08-15",16.18
"157","2007-08-16",16.709999
"158","2007-08-17",17.379999
"159","2007-08-20",16.559999
"160","2007-08-21",16.540001
"161","2007-08-22",16.52
"162","2007-08-23",16.65
"163","2007-08-24",17.01
"164","2007-08-27",16.6
"165","2007-08-28",16.389999
"166","2007-08-29",16.709999
"167","2007-08-30",16.35
"168","2007-08-31",16.49
"169","2007-09-04",16.17
"170","2007-09-05",15.91
"171","2007-09-06",16.110001
"172","2007-09-07",15.76
"173","2007-09-10",15.57
"174","2007-09-11",15.47
"175","2007-09-12",15.46
"176","2007-09-13",15.56
"177","2007-09-14",15.77
"178","2007-09-17",16.059999
"179","2007-09-18",16.49
"180","2007-09-19",16.83
"181","2007-09-20",16.65
"182","2007-09-21",16.559999
"183","2007-09-24",16.200001
"184","2007-09-25",15.71
"185","2007-09-26",15.82
"186","2007-09-27",16.27
"187","2007-09-28",16.610001
"188","2007-10-01",17.030001
"189","2007-10-02",16.940001
"190","2007-10-03",16.93
"191","2007-10-04",16.65
"192","2007-10-05",17.030001
"193","2007-10-08",16.84
"194","2007-10-09",16.92
"195","2007-10-10",16.959999
"196","2007-10-11",17.360001
"197","2007-10-12",17.549999
"198","2007-10-15",17.24
"199","2007-10-16",17.4
"200","2007-10-17",17.690001
"201","2007-10-18",17.709999
"202","2007-10-19",17.35
"203","2007-10-22",17.389999
"204","2007-10-23",17.469999
"205","2007-10-24",17.530001
"206","2007-10-25",17.75
"207","2007-10-26",17.969999
"208","2007-10-29",17.58
"209","2007-10-30",17.379999
"210","2007-10-31",17.65
"211","2007-11-01",17.25
"212","2007-11-02",17.219999
"213","2007-11-05",16.790001
"214","2007-11-06",18.950001
"215","2007-11-07",18.139999
"216","2007-11-08",18.98
"217","2007-11-09",19.030001
"218","2007-11-12",18.82
"219","2007-11-13",19.200001
"220","2007-11-14",19.370001
"221","2007-11-15",19.18
"222","2007-11-16",19
"223","2007-11-19",18.360001
"224","2007-11-20",18.969999
"225","2007-11-21",18.59
"226","2007-11-23",19.15
"227","2007-11-26",18.200001
"228","2007-11-27",18.629999
"229","2007-11-28",19.01
"230","2007-11-29",18.469999
"231","2007-11-30",18.459999
"232","2007-12-03",18.09
"233","2007-12-04",17.700001
"234","2007-12-05",17.639999
"235","2007-12-06",18.030001
"236","2007-12-07",17.92
"237","2007-12-10",17.92
"238","2007-12-11",17.469999
"239","2007-12-12",17.92
"240","2007-12-13",18.1
"241","2007-12-14",18.139999
"242","2007-12-17",17.73
"243","2007-12-18",17.92
"244","2007-12-19",17.709999
"245","2007-12-20",18.09
"246","2007-12-21",18.969999
"247","2007-12-24",19.200001
"248","2007-12-26",19.370001
"249","2007-12-27",18.74
"250","2007-12-28",18.51
"251","2007-12-31",18
"252","2008-01-02",17.870001
"253","2008-01-03",18.040001
"254","2008-01-04",17.6
"255","2008-01-07",17.809999
"256","2008-01-08",17.030001
"257","2008-01-09",17.52
"258","2008-01-10",17.549999
"259","2008-01-11",17.07
"260","2008-01-14",17.07
"261","2008-01-15",16.780001
"262","2008-01-16",16.77
"263","2008-01-17",16.66
"264","2008-01-18",16.34
"265","2008-01-22",16.23
"266","2008-01-23",16.82
"267","2008-01-24",16.370001
"268","2008-01-25",16.690001
"269","2008-01-28",16.690001
"270","2008-01-29",16.07
"271","2008-01-30",15.69
"272","2008-01-31",15.79
"273","2008-02-01",16.530001
"274","2008-02-04",16.99
"275","2008-02-05",16.200001
"276","2008-02-06",16.01
"277","2008-02-07",16.120001
"278","2008-02-08",16
"279","2008-02-11",15.89
"280","2008-02-12",16.5
"281","2008-02-13",16.77
"282","2008-02-14",16.440001
"283","2008-02-15",16.23
"284","2008-02-19",16.290001
"285","2008-02-20",16.780001
"286","2008-02-21",16.75
"287","2008-02-22",16.65
"288","2008-02-25",16.559999
"289","2008-02-26",16.77
"290","2008-02-27",17.280001
"291","2008-02-28",16.889999
"292","2008-02-29",16.790001
"293","2008-03-03",16.93
"294","2008-03-04",16.83
"295","2008-03-05",16.809999
"296","2008-03-06",15.95
"297","2008-03-07",15.93
"298","2008-03-10",15.92
"299","2008-03-11",16.75
"300","2008-03-12",16.75
"301","2008-03-13",17.549999
"302","2008-03-14",17.73
"303","2008-03-17",17.01
"304","2008-03-18",17.35
"305","2008-03-19",16.870001
"306","2008-03-20",17.42
"307","2008-03-24",17.299999
"308","2008-03-25",17.690001
"309","2008-03-26",17.66
"310","2008-03-27",17.370001
"311","2008-03-28",17.59
"312","2008-03-31",17.59
"313","2008-04-01",17.93
"314","2008-04-02",18.23
"315","2008-04-03",17.82
"316","2008-04-04",17.58
"317","2008-04-07",17.440001
"318","2008-04-08",17.34
"319","2008-04-09",16.879999
"320","2008-04-10",17.24
"321","2008-04-11",16.450001
"322","2008-04-14",16.620001
"323","2008-04-15",17.040001
"324","2008-04-16",17.65
"325","2008-04-17",17.24
"326","2008-04-18",17.389999
"327","2008-04-21",17.040001
"328","2008-04-22",16.860001
"329","2008-04-23",16.870001
"330","2008-04-24",17.200001
"331","2008-04-25",17.25
"332","2008-04-28",17.209999
"333","2008-04-29",16.799999
"334","2008-04-30",16.620001
"335","2008-05-01",17.219999
"336","2008-05-02",17.66
"337","2008-05-05",17.719999
"338","2008-05-06",19.719999
"339","2008-05-07",20.280001
"340","2008-05-08",20.4
"341","2008-05-09",20.25
"342","2008-05-12",20.200001
"343","2008-05-13",20.23
"344","2008-05-14",20.120001
"345","2008-05-15",20.24
"346","2008-05-16",19.969999
"347","2008-05-19",20.17
"348","2008-05-20",20.059999
"349","2008-05-21",19.870001
"350","2008-05-22",20.110001
"351","2008-05-23",19.860001
"352","2008-05-27",20.200001
"353","2008-05-28",20.299999
"354","2008-05-29",20.59
"355","2008-05-30",20.709999
"356","2008-06-02",20.66
"357","2008-06-03",20.66
"358","2008-06-04",21.91
"359","2008-06-05",22.450001
"360","2008-06-06",21.75
"361","2008-06-09",21.5
"362","2008-06-10",22.110001
"363","2008-06-11",21.530001
"364","2008-06-12",21.190001
"365","2008-06-13",21.440001
"366","2008-06-16",21.780001
"367","2008-06-17",21.540001
"368","2008-06-18",21.219999
"369","2008-06-19",21.18
"370","2008-06-20",20.530001
"371","2008-06-23",20.459999
"372","2008-06-24",19.93
"373","2008-06-25",20.290001
"374","2008-06-26",19.43
"375","2008-06-27",19.129999
"376","2008-06-30",18.860001
"377","2008-07-01",18.82
"378","2008-07-02",18.530001
"379","2008-07-03",18.389999
"380","2008-07-07",18.27
"381","2008-07-08",19
"382","2008-07-09",18.75
"383","2008-07-10",19.01
"384","2008-07-11",19.23
"385","2008-07-14",18.85
"386","2008-07-15",18.610001
"387","2008-07-16",19.450001
"388","2008-07-17",18.790001
"389","2008-07-18",18.540001
"390","2008-07-21",18.52
"391","2008-07-22",18.99
"392","2008-07-23",18.299999
"393","2008-07-24",18.25
"394","2008-07-25",17.6
"395","2008-07-28",17.85
"396","2008-07-29",17.98
"397","2008-07-30",17.110001
"398","2008-07-31",17.66
"399","2008-08-01",18.030001
"400","2008-08-04",17.93
"401","2008-08-05",18.790001
"402","2008-08-06",19.02
"403","2008-08-07",19.75
"404","2008-08-08",19.780001
"405","2008-08-11",19.889999
"406","2008-08-12",19.620001
"407","2008-08-13",19.91
"408","2008-08-14",20
"409","2008-08-15",19.719999
"410","2008-08-18",19.4
"411","2008-08-19",19.49
"412","2008-08-20",19.58
"413","2008-08-21",19.190001
"414","2008-08-22",19.629999
"415","2008-08-25",19.52
"416","2008-08-26",19.74
"417","2008-08-27",20.1
"418","2008-08-28",20.440001
"419","2008-08-29",20.139999
"420","2008-09-02",20.58
"421","2008-09-03",20.469999
"422","2008-09-04",20.07
"423","2008-09-05",20
"424","2008-09-08",20.780001
"425","2008-09-09",20.120001
"426","2008-09-10",20.389999
"427","2008-09-11",20.75
"428","2008-09-12",20.4
"429","2008-09-15",19.73
"430","2008-09-16",20.309999
"431","2008-09-17",19.07
"432","2008-09-18",19.5
"433","2008-09-19",21.15
"434","2008-09-22",20.629999
"435","2008-09-23",20.34
"436","2008-09-24",20.299999
"437","2008-09-25",20.690001
"438","2008-09-26",21.790001
"439","2008-09-29",21.34
"440","2008-09-30",21.959999
"441","2008-10-01",21.43
"442","2008-10-02",20.4
"443","2008-10-03",20.57
"444","2008-10-06",20.559999
"445","2008-10-07",18.030001
"446","2008-10-08",17.25
"447","2008-10-09",16.1
"448","2008-10-10",15.97
"449","2008-10-13",16.639999
"450","2008-10-14",16.41
"451","2008-10-15",14.92
"452","2008-10-16",15.86
"453","2008-10-17",15.7
"454","2008-10-20",16.389999
"455","2008-10-21",15.68
"456","2008-10-22",14.84
"457","2008-10-23",14.4
"458","2008-10-24",13.51
"459","2008-10-27",12.99
"460","2008-10-28",13.35
"461","2008-10-29",14.04
"462","2008-10-30",15.11
"463","2008-10-31",15.96
"464","2008-11-03",16.49
"465","2008-11-04",19.16
"466","2008-11-05",17.690001
"467","2008-11-06",17.25
"468","2008-11-07",17.08
"469","2008-11-10",17.08
"470","2008-11-11",17.690001
"471","2008-11-12",16.18
"472","2008-11-13",17.700001
"473","2008-11-14",16.540001
"474","2008-11-17",16.41
"475","2008-11-18",16.790001
"476","2008-11-19",16.440001
"477","2008-11-20",14.89
"478","2008-11-21",16.08
"479","2008-11-24",17.870001
"480","2008-11-25",17.040001
"481","2008-11-26",18.67
"482","2008-11-28",18.549999
"483","2008-12-01",16.469999
"484","2008-12-02",16.99
"485","2008-12-03",17.68
"486","2008-12-04",16.309999
"487","2008-12-05",17.27
"488","2008-12-08",17.48
"489","2008-12-09",17.450001
"490","2008-12-10",17.120001
"491","2008-12-11",16.32
"492","2008-12-12",16.879999
"493","2008-12-15",16.34
"494","2008-12-16",17.120001
"495","2008-12-17",17.780001
"496","2008-12-18",17.51
"497","2008-12-19",18.690001
"498","2008-12-22",18.23
"499","2008-12-23",18.59
"500","2008-12-24",18.41
"501","2008-12-26",18.68
"502","2008-12-29",18.73
"503","2008-12-30",19
"504","2008-12-31",19.120001
"505","2009-01-02",19.690001
"506","2009-01-05",19.65
"507","2009-01-06",19.379999
"508","2009-01-07",19.5
"509","2009-01-08",19.66
"510","2009-01-09",18.799999
"511","2009-01-12",18.440001
"512","2009-01-13",19
"513","2009-01-14",17.620001
"514","2009-01-15",17.67
"515","2009-01-16",17.51
"516","2009-01-20",16.719999
"517","2009-01-21",16.83
"518","2009-01-22",16.530001
"519","2009-01-23",16.379999
"520","2009-01-26",16.709999
"521","2009-01-27",17.530001
"522","2009-01-28",18
"523","2009-01-29",17.32
"524","2009-01-30",16.709999
"525","2009-02-02",16.719999
"526","2009-02-03",16.41
"527","2009-02-04",16.23
"528","2009-02-05",16.440001
"529","2009-02-06",17.120001
"530","2009-02-09",16.450001
"531","2009-02-10",15.57
"532","2009-02-11",15.75
"533","2009-02-12",15.76
"534","2009-02-13",15.67
"535","2009-02-17",15.15
"536","2009-02-18",15.34
"537","2009-02-19",15.32
"538","2009-02-20",15.3
"539","2009-02-23",14.89
"540","2009-02-24",15.59
"541","2009-02-25",15.52
"542","2009-02-26",15.38
"543","2009-02-27",15.96
"544","2009-03-02",15.59
"545","2009-03-03",13.96
"546","2009-03-04",14.21
"547","2009-03-05",13.74
"548","2009-03-06",13.92
"549","2009-03-09",13.88
"550","2009-03-10",14.63
"551","2009-03-11",14.46
"552","2009-03-12",15.18
"553","2009-03-13",14.87
"554","2009-03-16",14.72
"555","2009-03-17",15.48
"556","2009-03-18",15.91
"557","2009-03-19",15.58
"558","2009-03-20",14.93
"559","2009-03-23",16.120001
"560","2009-03-24",15.55
"561","2009-03-25",16.57
"562","2009-03-26",17.17
"563","2009-03-27",16.200001
"564","2009-03-30",16.110001
"565","2009-03-31",16.629999
"566","2009-04-01",16.59
"567","2009-04-02",17.049999
"568","2009-04-03",17.02
"569","2009-04-06",17.040001
"570","2009-04-07",16.51
"571","2009-04-08",16.9
"572","2009-04-09",17.709999
"573","2009-04-13",17.299999
"574","2009-04-14",16.889999
"575","2009-04-15",17.01
"576","2009-04-16",17.389999
"577","2009-04-17",17.969999
"578","2009-04-20",17.58
"579","2009-04-21",18.1
"580","2009-04-22",18.24
"581","2009-04-23",18.23
"582","2009-04-24",18.67
"583","2009-04-27",18.440001
"584","2009-04-28",18.940001
"585","2009-04-29",19.870001
"586","2009-04-30",19.66
"587","2009-05-01",19.440001
"588","2009-05-04",19.49
"589","2009-05-05",18.309999
"590","2009-05-06",18.02
"591","2009-05-07",17.68
"592","2009-05-08",17.92
"593","2009-05-11",17.91
"594","2009-05-12",17.07
"595","2009-05-13",16.92
"596","2009-05-14",16.870001
"597","2009-05-15",16.91
"598","2009-05-18",16.92
"599","2009-05-19",16.700001
"600","2009-05-20",16.76
"601","2009-05-21",16.25
"602","2009-05-22",16.02
"603","2009-05-26",16.73
"604","2009-05-27",16.219999
"605","2009-05-28",16.200001
"606","2009-05-29",16.280001
"607","2009-06-01",17.110001
"608","2009-06-02",17.25
"609","2009-06-03",17.23
"610","2009-06-04",17.280001
"611","2009-06-05",17.32
"612","2009-06-08",17.139999
"613","2009-06-09",17.299999
"614","2009-06-10",17.110001
"615","2009-06-11",17.23
"616","2009-06-12",17.51
"617","2009-06-15",17.08
"618","2009-06-16",16.48
"619","2009-06-17",16.99
"620","2009-06-18",16.950001
"621","2009-06-19",17.42
"622","2009-06-22",17.33
"623","2009-06-23",17.200001
"624","2009-06-24",17.530001
"625","2009-06-25",17.809999
"626","2009-06-26",18.09
"627","2009-06-29",18.049999
"628","2009-06-30",18.09
"629","2009-07-01",19.059999
"630","2009-07-02",18.549999
"631","2009-07-06",18.34
"632","2009-07-07",18.440001
"633","2009-07-08",18.15
"634","2009-07-09",17.940001
"635","2009-07-10",18.040001
"636","2009-07-13",18.440001
"637","2009-07-14",18.540001
"638","2009-07-15",19.709999
"639","2009-07-16",19.940001
"640","2009-07-17",19.35
"641","2009-07-20",19.629999
"642","2009-07-21",19.5
"643","2009-07-22",19.629999
"644","2009-07-23",20.219999
"645","2009-07-24",20.27
"646","2009-07-27",20.120001
"647","2009-07-28",19.85
"648","2009-07-29",19.889999
"649","2009-07-30",20.25
"650","2009-07-31",19.9
"651","2009-08-03",20.17
"652","2009-08-04",21.9
"653","2009-08-05",21.459999
"654","2009-08-06",20.67
"655","2009-08-07",20.74
"656","2009-08-10",21.139999
"657","2009-08-11",20.59
"658","2009-08-12",20.780001
"659","2009-08-13",21.1
"660","2009-08-14",20.469999
"661","2009-08-17",19.9
"662","2009-08-18",20.42
"663","2009-08-19",20.35
"664","2009-08-20",20.66
"665","2009-08-21",21.32
"666","2009-08-24",21.280001
"667","2009-08-25",21.26
"668","2009-08-26",21.23
"669","2009-08-27",21.17
"670","2009-08-28",21.1
"671","2009-08-31",20.99
"672","2009-09-01",20.58
"673","2009-09-02",20.389999
"674","2009-09-03",20.35
"675","2009-09-04",20.52
"676","2009-09-08",20.52
"677","2009-09-09",21.219999
"678","2009-09-10",21.629999
"679","2009-09-11",21.66
"680","2009-09-14",21.91
"681","2009-09-15",21.629999
"682","2009-09-16",21.99
"683","2009-09-17",21.85
"684","2009-09-18",21.549999
"685","2009-09-21",21.379999
"686","2009-09-22",21.280001
"687","2009-09-23",21.129999
"688","2009-09-24",20.74
"689","2009-09-25",20.610001
"690","2009-09-28",21.360001
"691","2009-09-29",21.110001
"692","2009-09-30",20.82
"693","2009-10-01",20.219999
"694","2009-10-02",20.1
"695","2009-10-05",20.15
"696","2009-10-06",22.709999
"697","2009-10-07",24.219999
"698","2009-10-08",23.959999
"699","2009-10-09",24.040001
"700","2009-10-12",24.15
"701","2009-10-13",24.1
"702","2009-10-14",24.15
"703","2009-10-15",24.4
"704","2009-10-16",24.309999
"705","2009-10-19",24.459999
"706","2009-10-20",24.209999
"707","2009-10-21",24.030001
"708","2009-10-22",24.42
"709","2009-10-23",24.040001
"710","2009-10-26",24.190001
"711","2009-10-27",24
"712","2009-10-28",23.639999
"713","2009-10-29",23.75
"714","2009-10-30",23.74
"715","2009-11-02",24.440001
"716","2009-11-03",25.66
"717","2009-11-04",25.1
"718","2009-11-05",25.25
"719","2009-11-06",25.5
"720","2009-11-09",25.719999
"721","2009-11-10",25.24
"722","2009-11-11",25.280001
"723","2009-11-12",24.98
"724","2009-11-13",25.200001
"725","2009-11-16",26.01
"726","2009-11-17",26.120001
"727","2009-11-18",26.120001
"728","2009-11-19",25.530001
"729","2009-11-20",25.32
"730","2009-11-23",25.549999
"731","2009-11-24",25.4
"732","2009-11-25",25.07
"733","2009-11-27",24.540001
"734","2009-11-30",24.549999
"735","2009-12-01",24.65
"736","2009-12-02",25.440001
"737","2009-12-03",25.700001
"738","2009-12-04",25.83
"739","2009-12-07",25.809999
"740","2009-12-08",25.709999
"741","2009-12-09",25.51
"742","2009-12-10",25.83
"743","2009-12-11",25.889999
"744","2009-12-14",26.6
"745","2009-12-15",26.540001
"746","2009-12-16",26.620001
"747","2009-12-17",26.280001
"748","2009-12-18",26.01
"749","2009-12-21",26.200001
"750","2009-12-22",26.35
"751","2009-12-23",26.379999
"752","2009-12-24",26.35
"753","2009-12-28",26.129999
"754","2009-12-29",26.16
"755","2009-12-30",25.93
"756","2009-12-31",25.469999
"757","2010-01-04",25.65
"758","2010-01-05",25.059999
"759","2010-01-06",25.58
"760","2010-01-07",25.75
"761","2010-01-08",25.84
"762","2010-01-11",25.450001
"763","2010-01-12",25.27
"764","2010-01-13",25.610001
"765","2010-01-14",25.950001
"766","2010-01-15",25.83
"767","2010-01-19",26.16
"768","2010-01-20",25.379999
"769","2010-01-21",24.27
"770","2010-01-22",23.700001
"771","2010-01-25",24
"772","2010-01-26",23.83
"773","2010-01-27",24.6
"774","2010-01-28",24.17
"775","2010-01-29",23.98
"776","2010-02-01",24.059999
"777","2010-02-02",24.4
"778","2010-02-03",23.969999
"779","2010-02-04",23.360001
"780","2010-02-05",23.01
"781","2010-02-08",22.889999
"782","2010-02-09",23.01
"783","2010-02-10",22.969999
"784","2010-02-11",23.07
"785","2010-02-12",23.16
"786","2010-02-16",23.77
"787","2010-02-17",23.98
"788","2010-02-18",23.969999
"789","2010-02-19",23.959999
"790","2010-02-22",24.01
"791","2010-02-23",23.91
"792","2010-02-24",24.030001
"793","2010-02-25",23.870001
"794","2010-02-26",23.809999
"795","2010-03-01",24.68
"796","2010-03-02",24.23
"797","2010-03-03",23.950001
"798","2010-03-04",23.879999
"799","2010-03-05",24.23
"800","2010-03-08",24.09
"801","2010-03-09",24.07
"802","2010-03-10",24.049999
"803","2010-03-11",24.030001
"804","2010-03-12",23.799999
"805","2010-03-15",23.700001
"806","2010-03-16",23.629999
"807","2010-03-17",23.780001
"808","2010-03-18",23.950001
"809","2010-03-19",23.4
"810","2010-03-22",23.26
"811","2010-03-23",23.620001
"812","2010-03-24",23.360001
"813","2010-03-25",23.42
"814","2010-03-26",23.42
"815","2010-03-29",23.469999
"816","2010-03-30",23.209999
"817","2010-03-31",22.84
"818","2010-04-01",22.91
"819","2010-04-05",23
"820","2010-04-06",22.98
"821","2010-04-07",23
"822","2010-04-08",22.83
"823","2010-04-09",22.83
"824","2010-04-12",22.73
"825","2010-04-13",22.25
"826","2010-04-14",22.700001
"827","2010-04-15",22.389999
"828","2010-04-16",22.23
"829","2010-04-19",22.1
"830","2010-04-20",22.18
"831","2010-04-21",22.219999
"832","2010-04-22",22.33
"833","2010-04-23",22.879999
"834","2010-04-26",23.299999
"835","2010-04-27",22.950001
"836","2010-04-28",22.93
"837","2010-04-29",22.99
"838","2010-04-30",22.799999
"839","2010-05-03",22.51
"840","2010-05-04",20.59
"841","2010-05-05",19.940001
"842","2010-05-06",19.290001
"843","2010-05-07",18.940001
"844","2010-05-10",19.110001
"845","2010-05-11",19.129999
"846","2010-05-12",19.379999
"847","2010-05-13",19.33
"848","2010-05-14",19.01
"849","2010-05-17",18.860001
"850","2010-05-18",18.360001
"851","2010-05-19",18.190001
"852","2010-05-20",17.58
"853","2010-05-21",17.809999
"854","2010-05-24",17.34
"855","2010-05-25",17.219999
"856","2010-05-26",17.040001
"857","2010-05-27",17.530001
"858","2010-05-28",17.26
"859","2010-06-01",16.530001
"860","2010-06-02",16.59
"861","2010-06-03",17.15
"862","2010-06-04",16.32
"863","2010-06-07",15.86
"864","2010-06-08",15.73
"865","2010-06-09",16.1
"866","2010-06-10",16.219999
"867","2010-06-11",16.42
"868","2010-06-14",16.299999
"869","2010-06-15",16.280001
"870","2010-06-16",16.08
"871","2010-06-17",15.86
"872","2010-06-18",15.49
"873","2010-06-21",15.38
"874","2010-06-22",15.12
"875","2010-06-23",14.89
"876","2010-06-24",15.21
"877","2010-06-25",15.63
"878","2010-06-28",14.94
"879","2010-06-29",14.39
"880","2010-06-30",14.23
"881","2010-07-01",14.3
"882","2010-07-02",14.06
"883","2010-07-06",13.54
"884","2010-07-07",13.72
"885","2010-07-08",14.34
"886","2010-07-09",14.58
"887","2010-07-12",14.55
"888","2010-07-13",15.34
"889","2010-07-14",15.34
"890","2010-07-15",15.5
"891","2010-07-16",15.02
"892","2010-07-19",14.95
"893","2010-07-20",15.03
"894","2010-07-21",15
"895","2010-07-22",15.41
"896","2010-07-23",15.74
"897","2010-07-26",16.379999
"898","2010-07-27",16.24
"899","2010-07-28",15.97
"900","2010-07-29",15.9
"901","2010-07-30",15.85
"902","2010-08-02",15.3
"903","2010-08-03",11.93
"904","2010-08-04",11.97
"905","2010-08-05",11.67
"906","2010-08-06",11.89
"907","2010-08-09",12.65
"908","2010-08-10",12.31
"909","2010-08-11",12.01
"910","2010-08-12",12.03
"911","2010-08-13",11.96
"912","2010-08-16",12.15
"913","2010-08-17",12.37
"914","2010-08-18",12.48
"915","2010-08-19",12.04
"916","2010-08-20",12.1
"917","2010-08-23",11.98
"918","2010-08-24",12
"919","2010-08-25",12.12
"920","2010-08-26",12.06
"921","2010-08-27",12.43
"922","2010-08-30",12.04
"923","2010-08-31",11.96
"924","2010-09-01",12.27
"925","2010-09-02",12.57
"926","2010-09-03",12.91
"927","2010-09-07",12.87
"928","2010-09-08",13.49
"929","2010-09-09",13.84
"930","2010-09-10",14.02
"931","2010-09-13",14.2
"932","2010-09-14",14
"933","2010-09-15",14.05
"934","2010-09-16",13.67
"935","2010-09-17",13.75
"936","2010-09-20",14.16
"937","2010-09-21",14.03
"938","2010-09-22",13.95
"939","2010-09-23",13.98
"940","2010-09-24",14
"941","2010-09-27",13.71
"942","2010-09-28",13.71
"943","2010-09-29",13.8
"944","2010-09-30",13.58
"945","2010-10-01",14.11
"946","2010-10-04",13.52
"947","2010-10-05",14.39
"948","2010-10-06",14.23
"949","2010-10-07",13.92
"950","2010-10-08",14.05
"951","2010-10-11",13.93
"952","2010-10-12",14.08
"953","2010-10-13",14.54
"954","2010-10-14",14.61
"955","2010-10-15",14.52
"956","2010-10-18",14.92
"957","2010-10-19",14.62
"958","2010-10-20",14.86
"959","2010-10-21",14.86
"960","2010-10-22",15.01
"961","2010-10-25",16.860001
"962","2010-10-26",16.700001
"963","2010-10-27",16.32
"964","2010-10-28",16.82
"965","2010-10-29",16.629999
"966","2010-11-01",16.690001
"967","2010-11-02",17.440001
"968","2010-11-03",17.57
"969","2010-11-04",18.08
"970","2010-11-05",18.139999
"971","2010-11-08",18.549999
"972","2010-11-09",18.33
"973","2010-11-10",18.540001
