"","date","CENT"
"1156","2011-08-03",8.78
"1157","2011-08-04",7.88
"1158","2011-08-05",7.49
"1159","2011-08-08",7.11
"1160","2011-08-09",7
"1161","2011-08-10",6.5
"1162","2011-08-11",7.34
"1163","2011-08-12",7.17
"1164","2011-08-15",7.54
"1165","2011-08-16",7.62
"1166","2011-08-17",7.5
"1167","2011-08-18",7.03
"1168","2011-08-19",6.94
"1169","2011-08-22",7.14
"1170","2011-08-23",7.42
"1171","2011-08-24",7.63
"1172","2011-08-25",7.48
"1173","2011-08-26",7.68
"1174","2011-08-29",8.05
"1175","2011-08-30",7.84
"1176","2011-08-31",7.84
"1177","2011-09-01",7.68
"1178","2011-09-02",7.37
"1179","2011-09-06",7.2
"1180","2011-09-07",7.41
"1181","2011-09-08",7.24
"1182","2011-09-09",7.23
"1183","2011-09-12",7.4
"1184","2011-09-13",7.41
"1185","2011-09-14",7.45
"1186","2011-09-15",7.49
"1187","2011-09-16",7.39
"1188","2011-09-19",7.31
"1189","2011-09-20",7.06
"1190","2011-09-21",6.93
"1191","2011-09-22",6.7
"1192","2011-09-23",6.69
"1193","2011-09-26",6.8
"1194","2011-09-27",6.99
"1195","2011-09-28",6.77
"1196","2011-09-29",6.98
"1197","2011-09-30",6.9
"1198","2011-10-03",6.77
"1199","2011-10-04",7.58
"1200","2011-10-05",7.7
"1201","2011-10-06",7.97
"1202","2011-10-07",7.81
"1203","2011-10-10",7.87
"1204","2011-10-11",8.2
"1205","2011-10-12",8.38
"1206","2011-10-13",8.39
"1207","2011-10-14",8.51
"1208","2011-10-17",8.34
"1209","2011-10-18",8.38
"1210","2011-10-19",8.28
"1211","2011-10-20",8.08
"1212","2011-10-21",8.23
"1213","2011-10-24",8.39
"1214","2011-10-25",8.26
"1215","2011-10-26",8.58
"1216","2011-10-27",9.1
"1217","2011-10-28",9.09
"1218","2011-10-31",8.65
"1219","2011-11-01",8.36
"1220","2011-11-02",8.72
"1221","2011-11-03",8.89
"1222","2011-11-04",8.91
"1223","2011-11-07",8.81
"1224","2011-11-08",8.82
"1225","2011-11-09",8.45
"1226","2011-11-10",8.5
"1227","2011-11-11",8.74
"1228","2011-11-14",8.47
"1229","2011-11-15",8.71
"1230","2011-11-16",8.46
"1231","2011-11-17",8.28
"1232","2011-11-18",8.2
"1233","2011-11-21",8.11
"1234","2011-11-22",7.91
"1235","2011-11-23",7.9
"1236","2011-11-25",7.8
"1237","2011-11-28",7.92
"1238","2011-11-29",8.04
"1239","2011-11-30",8.65
"1240","2011-12-01",8.42
"1241","2011-12-02",8.59
"1242","2011-12-05",8.51
"1243","2011-12-06",8.48
"1244","2011-12-07",8.43
"1245","2011-12-08",8.22
"1246","2011-12-09",8.1
"1247","2011-12-12",8
"1248","2011-12-13",7.88
"1249","2011-12-14",7.77
"1250","2011-12-15",7.92
"1251","2011-12-16",8.03
"1252","2011-12-19",7.63
"1253","2011-12-20",8.07
"1254","2011-12-21",8.35
"1255","2011-12-22",8.37
"1256","2011-12-23",8.31
"1257","2011-12-27",8.3
"1258","2011-12-28",8.2
"1259","2011-12-29",8.19
"1260","2011-12-30",8.16
"1261","2012-01-03",8.5
"1262","2012-01-04",8.49
"1263","2012-01-05",8.5
"1264","2012-01-06",8.3
"1265","2012-01-09",8.37
"1266","2012-01-10",8.5
"1267","2012-01-11",8.48
"1268","2012-01-12",8.48
"1269","2012-01-13",8.51
"1270","2012-01-17",8.59
"1271","2012-01-18",8.74
"1272","2012-01-19",8.71
"1273","2012-01-20",9.06
"1274","2012-01-23",9.04
"1275","2012-01-24",9.04
"1276","2012-01-25",8.98
"1277","2012-01-26",8.87
"1278","2012-01-27",9.01
"1279","2012-01-30",8.83
"1280","2012-01-31",8.78
"1281","2012-02-01",9.03
"1282","2012-02-02",9.2
"1283","2012-02-03",9.15
"1284","2012-02-06",9
"1285","2012-02-07",8.85
"1286","2012-02-08",8.72
"1287","2012-02-09",8.8
"1288","2012-02-10",8.71
"1289","2012-02-13",8.7
"1290","2012-02-14",8.64
"1291","2012-02-15",8.45
"1292","2012-02-16",8.65
"1293","2012-02-17",8.51
"1294","2012-02-21",8.75
"1295","2012-02-22",8.76
"1296","2012-02-23",8.93
"1297","2012-02-24",8.92
"1298","2012-02-27",8.99
"1299","2012-02-28",9
"1300","2012-02-29",9.06
"1301","2012-03-01",8.95
"1302","2012-03-02",8.89
"1303","2012-03-05",8.85
"1304","2012-03-06",8.65
"1305","2012-03-07",8.81
"1306","2012-03-08",8.85
"1307","2012-03-09",8.8
"1308","2012-03-12",8.79
"1309","2012-03-13",9.06
"1310","2012-03-14",8.98
"1311","2012-03-15",9.19
"1312","2012-03-16",9.03
"1313","2012-03-19",9.04
"1314","2012-03-20",8.92
"1315","2012-03-21",8.88
"1316","2012-03-22",8.96
"1317","2012-03-23",9.13
"1318","2012-03-26",9.22
"1319","2012-03-27",9.17
"1320","2012-03-28",9.08
"1321","2012-03-29",9.11
"1322","2012-03-30",9.41
"1323","2012-04-02",9.39
"1324","2012-04-03",9.54
"1325","2012-04-04",9.61
"1326","2012-04-05",9.89
"1327","2012-04-09",9.9
"1328","2012-04-10",9.88
"1329","2012-04-11",10.01
"1330","2012-04-12",10.28
"1331","2012-04-13",10.05
"1332","2012-04-16",10.25
"1333","2012-04-17",10.45
"1334","2012-04-18",10.3
"1335","2012-04-19",10.38
"1336","2012-04-20",10.6
"1337","2012-04-23",10.58
"1338","2012-04-24",10.75
"1339","2012-04-25",10.89
"1340","2012-04-26",10.81
"1341","2012-04-27",10.75
"1342","2012-04-30",10.58
"1343","2012-05-01",10.48
"1344","2012-05-02",10.79
"1345","2012-05-03",9.71
"1346","2012-05-04",9.33
"1347","2012-05-07",9.18
"1348","2012-05-08",9.19
"1349","2012-05-09",9.26
"1350","2012-05-10",9.51
"1351","2012-05-11",9.56
"1352","2012-05-14",9.43
"1353","2012-05-15",9.48
"1354","2012-05-16",9.45
"1355","2012-05-17",9.24
"1356","2012-05-18",9.23
"1357","2012-05-21",9.32
"1358","2012-05-22",9.18
"1359","2012-05-23",9.07
"1360","2012-05-24",9.15
"1361","2012-05-25",9.15
"1362","2012-05-29",9.04
"1363","2012-05-30",9.04
"1364","2012-05-31",9.02
"1365","2012-06-01",8.7
"1366","2012-06-04",8.7
"1367","2012-06-05",8.63
"1368","2012-06-06",8.71
"1369","2012-06-07",8.73
"1370","2012-06-08",8.74
"1371","2012-06-11",8.59
"1372","2012-06-12",8.64
"1373","2012-06-13",8.3
"1374","2012-06-14",8.59
"1375","2012-06-15",8.95
"1376","2012-06-18",9.02
"1377","2012-06-19",9.12
"1378","2012-06-20",9.08
"1379","2012-06-21",8.85
"1380","2012-06-22",9.16
"1381","2012-06-25",9.07
"1382","2012-06-26",9.82
"1383","2012-06-27",10
"1384","2012-06-28",9.99
"1385","2012-06-29",10.38
"1386","2012-07-02",10.44
"1387","2012-07-03",10.41
"1388","2012-07-05",10.48
"1389","2012-07-06",10.43
"1390","2012-07-09",10.4
"1391","2012-07-10",10.3
"1392","2012-07-11",10.26
"1393","2012-07-12",10.09
"1394","2012-07-13",10.31
"1395","2012-07-16",10.21
"1396","2012-07-17",10.3
"1397","2012-07-18",10.52
"1398","2012-07-19",10.55
"1399","2012-07-20",10.52
"1400","2012-07-23",10.29
"1401","2012-07-24",10.5
"1402","2012-07-25",10.51
"1403","2012-07-26",10.59
"1404","2012-07-27",10.77
"1405","2012-07-30",10.82
"1406","2012-07-31",10.74
"1407","2012-08-01",10.65
"1408","2012-08-02",10.09
"1409","2012-08-03",10.2
"1410","2012-08-06",10.16
"1411","2012-08-07",10.31
"1412","2012-08-08",10.18
"1413","2012-08-09",10.17
"1414","2012-08-10",10.03
"1415","2012-08-13",9.88
"1416","2012-08-14",10.09
"1417","2012-08-15",10.05
"1418","2012-08-16",10.26
"1419","2012-08-17",10.45
"1420","2012-08-20",10.54
"1421","2012-08-21",10.9
"1422","2012-08-22",10.92
"1423","2012-08-23",10.97
"1424","2012-08-24",10.82
"1425","2012-08-27",10.8
"1426","2012-08-28",10.85
"1427","2012-08-29",11.05
"1428","2012-08-30",11.11
"1429","2012-08-31",11.35
"1430","2012-09-04",11.6
"1431","2012-09-05",11.67
"1432","2012-09-06",12.23
"1433","2012-09-07",12.43
"1434","2012-09-10",12.31
"1435","2012-09-11",11.23
"1436","2012-09-12",11.42
"1437","2012-09-13",11.33
"1438","2012-09-14",11.73
"1439","2012-09-17",11.93
"1440","2012-09-18",11.89
"1441","2012-09-19",12.09
"1442","2012-09-20",11.94
"1443","2012-09-21",12.04
"1444","2012-09-24",12.1
"1445","2012-09-25",12.02
"1446","2012-09-26",11.87
"1447","2012-09-27",11.87
"1448","2012-09-28",11.89
"1449","2012-10-01",11.95
"1450","2012-10-02",11.87
"1451","2012-10-03",12.03
"1452","2012-10-04",12.09
"1453","2012-10-05",11.96
"1454","2012-10-08",12.07
"1455","2012-10-09",11.87
"1456","2012-10-10",11.6
"1457","2012-10-11",11.96
"1458","2012-10-12",11.87
"1459","2012-10-15",11.89
"1460","2012-10-16",11.98
"1461","2012-10-17",12.18
"1462","2012-10-18",11.6
"1463","2012-10-19",11.66
"1464","2012-10-22",11.29
"1465","2012-10-23",11.27
"1466","2012-10-24",11.52
"1467","2012-10-25",11.38
"1468","2012-10-26",11.27
"1469","2012-10-31",11.08
"1470","2012-11-01",11.23
"1471","2012-11-02",11.18
"1472","2012-11-05",11.12
"1473","2012-11-06",11.13
"1474","2012-11-07",10.86
"1475","2012-11-08",10.39
"1476","2012-11-09",10.34
"1477","2012-11-12",10.53
"1478","2012-11-13",10.32
"1479","2012-11-14",10.61
"1480","2012-11-15",10.51
"1481","2012-11-16",10.54
"1482","2012-11-19",10.71
"1483","2012-11-20",10.74
"1484","2012-11-21",10.82
"1485","2012-11-23",11.09
"1486","2012-11-26",11.2
"1487","2012-11-27",11.18
"1488","2012-11-28",10.98
"1489","2012-11-29",11.13
"1490","2012-11-30",11.2
"1491","2012-12-03",11.17
"1492","2012-12-04",11.15
"1493","2012-12-05",11.1
"1494","2012-12-06",11.18
"1495","2012-12-07",11.42
"1496","2012-12-10",11.1
"1497","2012-12-11",11.16
"1498","2012-12-12",9.64
"1499","2012-12-13",9.21
"1500","2012-12-14",9.19
"1501","2012-12-17",9.26
"1502","2012-12-18",9.25
"1503","2012-12-19",9.63
"1504","2012-12-20",9.7
"1505","2012-12-21",9.71
"1506","2012-12-24",9.86
"1507","2012-12-26",9.82
"1508","2012-12-27",9.99
"1509","2012-12-28",9.8
"1510","2012-12-31",10.02
"1511","2013-01-02",10.12
"1512","2013-01-03",10.05
"1513","2013-01-04",10.09
"1514","2013-01-07",9.4
"1515","2013-01-08",8.87
"1516","2013-01-09",9.02
"1517","2013-01-10",9.15
"1518","2013-01-11",9.26
"1519","2013-01-14",9.44
"1520","2013-01-15",9.38
"1521","2013-01-16",9.19
"1522","2013-01-17",9.28
"1523","2013-01-18",9.43
"1524","2013-01-22",9.36
"1525","2013-01-23",9.33
"1526","2013-01-24",9.44
"1527","2013-01-25",9.37
"1528","2013-01-28",9.68
"1529","2013-01-29",9.59
"1530","2013-01-30",9.46
"1531","2013-01-31",9.6
"1532","2013-02-01",9.54
"1533","2013-02-04",9.52
"1534","2013-02-05",9.51
"1535","2013-02-06",9.47
"1536","2013-02-07",9.44
"1537","2013-02-08",9.21
"1538","2013-02-11",9.1
"1539","2013-02-12",9.32
"1540","2013-02-13",9.3
"1541","2013-02-14",9.33
"1542","2013-02-15",9.35
"1543","2013-02-19",9.32
"1544","2013-02-20",9.3
"1545","2013-02-21",9.13
"1546","2013-02-22",8.97
"1547","2013-02-25",8.91
"1548","2013-02-26",8.86
"1549","2013-02-27",8.95
"1550","2013-02-28",8.83
"1551","2013-03-01",8.85
"1552","2013-03-04",8.83
"1553","2013-03-05",8.78
"1554","2013-03-06",8.79
"1555","2013-03-07",8.74
"1556","2013-03-08",8.82
"1557","2013-03-11",8.83
"1558","2013-03-12",8.79
"1559","2013-03-13",8.76
"1560","2013-03-14",8.89
"1561","2013-03-15",8.89
"1562","2013-03-18",8.75
"1563","2013-03-19",8.73
"1564","2013-03-20",8.57
"1565","2013-03-21",8.55
"1566","2013-03-22",8.57
"1567","2013-03-25",8.61
"1568","2013-03-26",8.64
"1569","2013-03-27",8.57
"1570","2013-03-28",8.62
"1571","2013-04-01",8.72
"1572","2013-04-02",8.79
"1573","2013-04-03",8.79
"1574","2013-04-04",8.9
"1575","2013-04-05",9.06
"1576","2013-04-08",8.97
"1577","2013-04-09",8.86
"1578","2013-04-10",9.04
"1579","2013-04-11",9.1
"1580","2013-04-12",8.96
"1581","2013-04-15",8.81
"1582","2013-04-16",8.84
"1583","2013-04-17",8.75
"1584","2013-04-18",8.76
"1585","2013-04-19",8.77
"1586","2013-04-22",8.92
"1587","2013-04-23",9
"1588","2013-04-24",8.83
"1589","2013-04-25",8.83
"1590","2013-04-26",8.86
"1591","2013-04-29",8.84
"1592","2013-04-30",8.75
"1593","2013-05-01",8.79
"1594","2013-05-02",8.75
"1595","2013-05-03",8.81
"1596","2013-05-06",8.77
"1597","2013-05-07",8.94
"1598","2013-05-08",8.97
"1599","2013-05-09",7.87
"1600","2013-05-10",7.88
"1601","2013-05-13",7.82
"1602","2013-05-14",7.94
"1603","2013-05-15",7.98
"1604","2013-05-16",7.81
"1605","2013-05-17",8.11
"1606","2013-05-20",8.1
"1607","2013-05-21",8.04
"1608","2013-05-22",7.86
"1609","2013-05-23",7.81
"1610","2013-05-24",7.77
"1611","2013-05-28",7.71
"1612","2013-05-29",7.68
"1613","2013-05-30",7.9
"1614","2013-05-31",7.77
"1615","2013-06-03",7.91
"1616","2013-06-04",7.75
"1617","2013-06-05",7.75
"1618","2013-06-06",7.76
"1619","2013-06-07",7.72
"1620","2013-06-10",7.85
"1621","2013-06-11",7.71
"1622","2013-06-12",7.68
"1623","2013-06-13",7.77
"1624","2013-06-14",7.7
"1625","2013-06-17",7.69
"1626","2013-06-18",7.64
"1627","2013-06-19",7.62
"1628","2013-06-20",7.6
"1629","2013-06-21",7.63
"1630","2013-06-24",7.57
"1631","2013-06-25",7.53
"1632","2013-06-26",7.4
"1633","2013-06-27",7.23
"1634","2013-06-28",7.1
"1635","2013-07-01",7.07
"1636","2013-07-02",7.01
"1637","2013-07-03",7.05
"1638","2013-07-05",7.09
"1639","2013-07-08",7.05
"1640","2013-07-09",7.05
"1641","2013-07-10",7.1
"1642","2013-07-11",7.09
"1643","2013-07-12",7.14
"1644","2013-07-15",7.38
"1645","2013-07-16",7.46
"1646","2013-07-17",7.39
"1647","2013-07-18",7.41
"1648","2013-07-19",7.45
"1649","2013-07-22",7.46
"1650","2013-07-23",7.46
"1651","2013-07-24",7.44
"1652","2013-07-25",7.49
"1653","2013-07-26",7.5
"1654","2013-07-29",7.48
"1655","2013-07-30",7.48
"1656","2013-07-31",7.49
"1657","2013-08-01",7.62
"1658","2013-08-02",7.71
"1659","2013-08-05",7.75
"1660","2013-08-06",7.85
"1661","2013-08-07",8.04
"1662","2013-08-08",6.79
"1663","2013-08-09",6.64
"1664","2013-08-12",6.62
"1665","2013-08-13",6.67
"1666","2013-08-14",6.64
"1667","2013-08-15",6.59
"1668","2013-08-16",6.57
"1669","2013-08-19",6.58
"1670","2013-08-20",6.61
"1671","2013-08-21",6.57
"1672","2013-08-22",6.6
"1673","2013-08-23",6.87
"1674","2013-08-26",6.75
"1675","2013-08-27",6.57
"1676","2013-08-28",6.51
"1677","2013-08-29",6.5
"1678","2013-08-30",6.46
"1679","2013-09-03",6.46
"1680","2013-09-04",6.3
"1681","2013-09-05",6.27
"1682","2013-09-06",6.29
"1683","2013-09-09",6.36
"1684","2013-09-10",6.34
"1685","2013-09-11",6.3
"1686","2013-09-12",6.57
"1687","2013-09-13",6.53
"1688","2013-09-16",6.66
"1689","2013-09-17",6.94
"1690","2013-09-18",7
"1691","2013-09-19",6.99
"1692","2013-09-20",7.02
"1693","2013-09-23",7.09
"1694","2013-09-24",7.07
"1695","2013-09-25",7.02
"1696","2013-09-26",7
"1697","2013-09-27",7.03
"1698","2013-09-30",7.04
"1699","2013-10-01",7.2
"1700","2013-10-02",7.07
"1701","2013-10-03",7
"1702","2013-10-04",7.13
"1703","2013-10-07",7.22
"1704","2013-10-08",7.3
"1705","2013-10-09",7.33
"1706","2013-10-10",7.39
"1707","2013-10-11",7.54
"1708","2013-10-14",7.6
"1709","2013-10-15",7.67
"1710","2013-10-16",7.8
"1711","2013-10-17",7.71
"1712","2013-10-18",7.64
"1713","2013-10-21",7.6
"1714","2013-10-22",7.68
"1715","2013-10-23",7.69
"1716","2013-10-24",7.61
"1717","2013-10-25",7.62
"1718","2013-10-28",7.6
"1719","2013-10-29",7.7
"1720","2013-10-30",7.67
"1721","2013-10-31",7.59
"1722","2013-11-01",7.63
"1723","2013-11-04",7.7
"1724","2013-11-05",7.43
"1725","2013-11-06",7.59
"1726","2013-11-07",7.58
"1727","2013-11-08",7.65
"1728","2013-11-11",7.64
"1729","2013-11-12",7.68
"1730","2013-11-13",7.71
"1731","2013-11-14",7.7
"1732","2013-11-15",7.65
"1733","2013-11-18",7.55
"1734","2013-11-19",7.5
"1735","2013-11-20",7.48
"1736","2013-11-21",7.48
"1737","2013-11-22",7.23
"1738","2013-11-25",7.44
"1739","2013-11-26",7.64
"1740","2013-11-27",7.7
"1741","2013-11-29",7.77
"1742","2013-12-02",7.78
"1743","2013-12-03",7.65
"1744","2013-12-04",7.67
"1745","2013-12-05",7.59
"1746","2013-12-06",7.62
"1747","2013-12-09",7.57
"1748","2013-12-10",7.32
"1749","2013-12-11",6.71
"1750","2013-12-12",6.42
"1751","2013-12-13",6.26
"1752","2013-12-16",6.16
"1753","2013-12-17",6.25
"1754","2013-12-18",6.31
"1755","2013-12-19",6.35
"1756","2013-12-20",6.58
"1757","2013-12-23",6.71
"1758","2013-12-24",6.76
"1759","2013-12-26",6.57
"1760","2013-12-27",6.74
"1761","2013-12-30",6.8
"1762","2013-12-31",6.87
"1763","2014-01-02",6.78
"1764","2014-01-03",6.74
"1765","2014-01-06",6.79
"1766","2014-01-07",6.55
"1767","2014-01-08",6.24
"1768","2014-01-09",6.15
"1769","2014-01-10",6.08
"1770","2014-01-13",6.27
"1771","2014-01-14",6.49
"1772","2014-01-15",6.48
"1773","2014-01-16",6.55
"1774","2014-01-17",6.58
"1775","2014-01-21",6.68
"1776","2014-01-22",6.67
"1777","2014-01-23",6.41
"1778","2014-01-24",6.47
"1779","2014-01-27",6.51
"1780","2014-01-28",6.35
"1781","2014-01-29",6.31
"1782","2014-01-30",6.48
"1783","2014-01-31",6.46
"1784","2014-02-03",6.43
"1785","2014-02-04",6.42
"1786","2014-02-05",6.92
"1787","2014-02-06",7.1
"1788","2014-02-07",7.03
"1789","2014-02-10",7.36
"1790","2014-02-11",7.59
"1791","2014-02-12",7.54
"1792","2014-02-13",7.48
"1793","2014-02-14",7.49
"1794","2014-02-18",7.38
"1795","2014-02-19",7.35
"1796","2014-02-20",7.47
"1797","2014-02-21",7.47
"1798","2014-02-24",7.47
"1799","2014-02-25",7.42
"1800","2014-02-26",7.43
"1801","2014-02-27",7.49
"1802","2014-02-28",7.57
"1803","2014-03-03",7.48
"1804","2014-03-04",7.69
"1805","2014-03-05",7.67
"1806","2014-03-06",7.68
"1807","2014-03-07",7.74
"1808","2014-03-10",7.78
"1809","2014-03-11",7.73
"1810","2014-03-12",7.75
"1811","2014-03-13",7.72
"1812","2014-03-14",7.63
"1813","2014-03-17",7.61
"1814","2014-03-18",7.66
"1815","2014-03-19",7.61
"1816","2014-03-20",7.5
"1817","2014-03-21",7.46
"1818","2014-03-24",7.62
"1819","2014-03-25",7.7
"1820","2014-03-26",7.81
"1821","2014-03-27",7.75
"1822","2014-03-28",8.01
"1823","2014-03-31",8.13
"1824","2014-04-01",8.3
"1825","2014-04-02",8.4
"1826","2014-04-03",8.61
"1827","2014-04-04",8.45
"1828","2014-04-07",8.4
"1829","2014-04-08",8.51
"1830","2014-04-09",8.4
"1831","2014-04-10",8.21
"1832","2014-04-11",8.03
"1833","2014-04-14",8.01
"1834","2014-04-15",7.92
"1835","2014-04-16",7.97
"1836","2014-04-17",8.09
"1837","2014-04-21",8.09
"1838","2014-04-22",8.27
"1839","2014-04-23",8.3
"1840","2014-04-24",8.31
"1841","2014-04-25",8.31
"1842","2014-04-28",8.29
"1843","2014-04-29",8.26
"1844","2014-04-30",8.13
"1845","2014-05-01",8.12
"1846","2014-05-02",8.12
"1847","2014-05-05",7.98
"1848","2014-05-06",7.81
"1849","2014-05-07",7.4
"1850","2014-05-08",7.41
"1851","2014-05-09",7.47
"1852","2014-05-12",7.64
"1853","2014-05-13",7.56
"1854","2014-05-14",7.59
"1855","2014-05-15",7.57
"1856","2014-05-16",7.65
"1857","2014-05-19",7.71
"1858","2014-05-20",7.63
"1859","2014-05-21",7.68
"1860","2014-05-22",7.74
"1861","2014-05-23",7.77
"1862","2014-05-27",7.8
"1863","2014-05-28",7.76
"1864","2014-05-29",7.81
"1865","2014-05-30",7.86
"1866","2014-06-02",7.75
"1867","2014-06-03",7.55
"1868","2014-06-04",7.62
"1869","2014-06-05",7.68
"1870","2014-06-06",7.84
"1871","2014-06-09",8.64
"1872","2014-06-10",8.53
"1873","2014-06-11",8.64
"1874","2014-06-12",8.69
"1875","2014-06-13",8.66
"1876","2014-06-16",8.73
"1877","2014-06-17",8.92
"1878","2014-06-18",8.93
"1879","2014-06-19",8.96
"1880","2014-06-20",9
"1881","2014-06-23",9.58
"1882","2014-06-24",9.47
"1883","2014-06-25",9.36
"1884","2014-06-26",9.25
"1885","2014-06-27",9.18
"1886","2014-06-30",9.1
"1887","2014-07-01",9.15
"1888","2014-07-02",8.97
"1889","2014-07-03",9.02
"1890","2014-07-07",8.91
"1891","2014-07-08",8.81
"1892","2014-07-09",8.82
"1893","2014-07-10",8.75
"1894","2014-07-11",8.76
"1895","2014-07-14",8.82
"1896","2014-07-15",8.72
"1897","2014-07-16",8.81
"1898","2014-07-17",8.68
"1899","2014-07-18",8.81
"1900","2014-07-21",8.64
"1901","2014-07-22",8.52
"1902","2014-07-23",8.51
"1903","2014-07-24",8.71
"1904","2014-07-25",8.58
"1905","2014-07-28",8.72
"1906","2014-07-29",8.74
"1907","2014-07-30",9.17
"1908","2014-07-31",9.19
"1909","2014-08-01",9
"1910","2014-08-04",8.95
"1911","2014-08-05",8.86
"1912","2014-08-06",8.92
"1913","2014-08-07",8.82
"1914","2014-08-08",8.89
"1915","2014-08-11",9.15
"1916","2014-08-12",8.9
"1917","2014-08-13",8.79
"1918","2014-08-14",8.72
"1919","2014-08-15",8.43
"1920","2014-08-18",8.65
"1921","2014-08-19",8.62
"1922","2014-08-20",8.47
"1923","2014-08-21",8.52
"1924","2014-08-22",8.59
"1925","2014-08-25",8.44
"1926","2014-08-26",8.71
"1927","2014-08-27",8.9
"1928","2014-08-28",8.83
"1929","2014-08-29",8.81
"1930","2014-09-02",8.92
"1931","2014-09-03",8.81
"1932","2014-09-04",8.89
"1933","2014-09-05",8.78
"1934","2014-09-08",8.61
"1935","2014-09-09",8.49
"1936","2014-09-10",8.48
"1937","2014-09-11",8.55
"1938","2014-09-12",8.39
"1939","2014-09-15",8.17
"1940","2014-09-16",8.18
"1941","2014-09-17",8.23
"1942","2014-09-18",8.15
"1943","2014-09-19",8.25
"1944","2014-09-22",8.25
"1945","2014-09-23",7.96
"1946","2014-09-24",7.82
"1947","2014-09-25",7.66
"1948","2014-09-26",7.69
"1949","2014-09-29",7.85
"1950","2014-09-30",7.75
"1951","2014-10-01",7.7
"1952","2014-10-02",7.63
"1953","2014-10-03",7.66
"1954","2014-10-06",7.47
"1955","2014-10-07",7.27
"1956","2014-10-08",7.42
"1957","2014-10-09",7.21
"1958","2014-10-10",7.16
"1959","2014-10-13",7.28
"1960","2014-10-14",7.32
"1961","2014-10-15",6.61
"1962","2014-10-16",6.63
"1963","2014-10-17",6.92
"1964","2014-10-20",7.27
"1965","2014-10-21",7.43
"1966","2014-10-22",7.32
"1967","2014-10-23",7.32
"1968","2014-10-24",7.24
"1969","2014-10-27",7.2
"1970","2014-10-28",7.94
"1971","2014-10-29",7.96
"1972","2014-10-30",8.03
"1973","2014-10-31",7.98
"1974","2014-11-03",8.02
"1975","2014-11-04",8.06
"1976","2014-11-05",8.04
"1977","2014-11-06",8.01
"1978","2014-11-07",7.96
"1979","2014-11-10",7.98
"1980","2014-11-11",7.95
"1981","2014-11-12",7.96
"1982","2014-11-13",7.9
"1983","2014-11-14",7.66
"1984","2014-11-17",7.54
"1985","2014-11-18",7.5
"1986","2014-11-19",7.48
"1987","2014-11-20",7.5
"1988","2014-11-21",7.52
"1989","2014-11-24",7.4
"1990","2014-11-25",7.57
"1991","2014-11-26",7.54
"1992","2014-11-28",7.32
"1993","2014-12-01",7.21
"1994","2014-12-02",7.2
"1995","2014-12-03",7.26
"1996","2014-12-04",7.31
"1997","2014-12-05",7.35
"1998","2014-12-08",7.23
"1999","2014-12-09",7.22
"2000","2014-12-10",7.25
"2001","2014-12-11",7.51
"2002","2014-12-12",7.74
"2003","2014-12-15",7.73
"2004","2014-12-16",7.98
"2005","2014-12-17",8.04
"2006","2014-12-18",8.35
"2007","2014-12-19",8.18
"2008","2014-12-22",8.43
"2009","2014-12-23",8.6
"2010","2014-12-24",8.66
"2011","2014-12-26",8.85
"2012","2014-12-29",8.9
"2013","2014-12-30",8.96
"2014","2014-12-31",8.78
"2015","2015-01-02",8.99
"2016","2015-01-05",9.39
"2017","2015-01-06",9
"2018","2015-01-07",9.19
"2019","2015-01-08",9.19
"2020","2015-01-09",9.37
"2021","2015-01-12",9.43
"2022","2015-01-13",9.35
"2023","2015-01-14",9.25
"2024","2015-01-15",9.03
"2025","2015-01-16",9.24
"2026","2015-01-20",9.23
"2027","2015-01-21",9.03
"2028","2015-01-22",9.07
"2029","2015-01-23",9.19
"2030","2015-01-26",9.19
"2031","2015-01-27",8.89
"2032","2015-01-28",8.79
"2033","2015-01-29",8.76
"2034","2015-01-30",8.45
"2035","2015-02-02",8.75
"2036","2015-02-03",8.83
"2037","2015-02-04",9.06
"2038","2015-02-05",9.17
"2039","2015-02-06",9.12
"2040","2015-02-09",9.09
"2041","2015-02-10",9.13
"2042","2015-02-11",9.1
"2043","2015-02-12",9.08
"2044","2015-02-13",9
"2045","2015-02-17",8.86
"2046","2015-02-18",9.06
"2047","2015-02-19",9.06
"2048","2015-02-20",9.08
"2049","2015-02-23",9.03
"2050","2015-02-24",8.95
"2051","2015-02-25",9.14
"2052","2015-02-26",9.12
"2053","2015-02-27",9.06
"2054","2015-03-02",9.09
"2055","2015-03-03",9.38
"2056","2015-03-04",9.29
"2057","2015-03-05",9.4
"2058","2015-03-06",9.16
"2059","2015-03-09",9.31
"2060","2015-03-10",9.2
"2061","2015-03-11",9.18
"2062","2015-03-12",9.44
"2063","2015-03-13",9.56
"2064","2015-03-16",9.65
"2065","2015-03-17",9.82
"2066","2015-03-18",10
"2067","2015-03-19",10.09
"2068","2015-03-20",10.28
"2069","2015-03-23",10.12
"2070","2015-03-24",10.41
"2071","2015-03-25",10.15
"2072","2015-03-26",10.03
"2073","2015-03-27",10.04
"2074","2015-03-30",10.08
"2075","2015-03-31",9.87
"2076","2015-04-01",9.99
"2077","2015-04-02",10.11
"2078","2015-04-06",10.1
"2079","2015-04-07",9.72
"2080","2015-04-08",9.99
"2081","2015-04-09",9.64
"2082","2015-04-10",9.59
"2083","2015-04-13",9.6
"2084","2015-04-14",9.61
"2085","2015-04-15",9.72
"2086","2015-04-16",10
"2087","2015-04-17",9.55
"2088","2015-04-20",9.74
"2089","2015-04-21",9.68
