"","date","NBEV"
"126","2015-02-05",0.32
"127","2015-02-06",0.32
"128","2015-02-09",0.31
"129","2015-02-10",0.31
"130","2015-02-11",0.31
"131","2015-02-12",0.32
"132","2015-02-13",0.3
"133","2015-02-17",0.34
"134","2015-02-18",0.33
"135","2015-02-19",0.33
"136","2015-02-20",0.36
"137","2015-02-23",0.3
"138","2015-02-24",0.36
"139","2015-02-25",0.34
"140","2015-02-26",0.36
"141","2015-02-27",0.33
"142","2015-03-02",0.34
"143","2015-03-03",0.34
"144","2015-03-04",0.32
"145","2015-03-05",0.32
"146","2015-03-06",0.32
"147","2015-03-09",0.34
"148","2015-03-10",0.33
"149","2015-03-11",0.33
"150","2015-03-12",0.33
"151","2015-03-13",0.33
"152","2015-03-16",0.33
"153","2015-03-17",0.33
"154","2015-03-18",0.33
"155","2015-03-19",0.33
"156","2015-03-20",0.33
"157","2015-03-23",0.34
"158","2015-03-24",0.31
"159","2015-03-25",0.31
"160","2015-03-26",0.33
"161","2015-03-27",0.32
"162","2015-03-30",0.38
"163","2015-03-31",0.35
"164","2015-04-01",0.35
"165","2015-04-02",0.42
"166","2015-04-06",0.4
"167","2015-04-07",0.4
"168","2015-04-08",0.4
"169","2015-04-09",0.51
"170","2015-04-10",0.44
"171","2015-04-13",0.43
"172","2015-04-14",0.44
"173","2015-04-15",0.4
"174","2015-04-16",0.41
"175","2015-04-17",0.41
"176","2015-04-20",0.41
"177","2015-04-21",0.43
"178","2015-04-22",0.43
"179","2015-04-23",0.42
"180","2015-04-24",0.45
"181","2015-04-27",0.44
"182","2015-04-28",0.41
"183","2015-04-29",0.44
"184","2015-04-30",0.42
"185","2015-05-01",0.41
"186","2015-05-04",0.43
"187","2015-05-05",0.43
"188","2015-05-06",0.4
"189","2015-05-07",0.41
"190","2015-05-08",0.4
"191","2015-05-11",0.41
"192","2015-05-12",0.41
"193","2015-05-13",0.41
"194","2015-05-14",0.42
"195","2015-05-15",0.42
"196","2015-05-18",0.42
"197","2015-05-19",0.43
"198","2015-05-20",0.43
"199","2015-05-21",0.42
"200","2015-05-22",0.42
"201","2015-05-26",0.41
"202","2015-05-27",0.41
"203","2015-05-28",0.38
"204","2015-05-29",0.38
"205","2015-06-01",0.4
"206","2015-06-02",0.4
"207","2015-06-03",0.4
"208","2015-06-04",0.42
"209","2015-06-05",0.42
"210","2015-06-08",0.4
"211","2015-06-09",0.4
"212","2015-06-10",0.4
"213","2015-06-11",0.42
"214","2015-06-12",0.42
"215","2015-06-15",0.39
"216","2015-06-16",0.39
"217","2015-06-17",0.43
"218","2015-06-18",0.43
"219","2015-06-19",0.43
"220","2015-06-22",0.45
"221","2015-06-23",0.48
"222","2015-06-24",0.51
"223","2015-06-25",0.49
"224","2015-06-26",0.46
"225","2015-06-29",0.46
"226","2015-06-30",0.46
"227","2015-07-01",0.46
"228","2015-07-02",0.45
"229","2015-07-06",0.47
"230","2015-07-07",0.46
"231","2015-07-08",0.47
"232","2015-07-09",0.45
"233","2015-07-10",0.44
"234","2015-07-13",0.46
"235","2015-07-14",0.39
"236","2015-07-15",0.39
"237","2015-07-16",0.39
"238","2015-07-17",0.39
"239","2015-07-20",0.39
"240","2015-07-21",0.4
"241","2015-07-22",0.4
"242","2015-07-23",0.4
"243","2015-07-24",0.4
"244","2015-07-27",0.38
"245","2015-07-28",0.33
"246","2015-07-29",0.33
"247","2015-07-30",0.35
"248","2015-07-31",0.38
"249","2015-08-03",0.35
"250","2015-08-04",0.35
"251","2015-08-05",0.33
"252","2015-08-06",0.35
"253","2015-08-07",0.33
"254","2015-08-10",0.33
"255","2015-08-11",0.35
"256","2015-08-12",0.35
"257","2015-08-13",0.35
"258","2015-08-14",0.35
"259","2015-08-17",0.35
"260","2015-08-18",0.34
"261","2015-08-19",0.36
"262","2015-08-20",0.32
"263","2015-08-21",0.32
"264","2015-08-24",0.35
"265","2015-08-25",0.41
"266","2015-08-26",0.39
"267","2015-08-27",0.38
"268","2015-08-28",0.37
"269","2015-08-31",0.35
"270","2015-09-01",0.39
"271","2015-09-02",0.39
"272","2015-09-03",0.4
"273","2015-09-04",0.46
"274","2015-09-08",0.45
"275","2015-09-09",0.45
"276","2015-09-10",0.45
"277","2015-09-11",0.43
"278","2015-09-14",0.43
"279","2015-09-15",0.43
"280","2015-09-16",0.43
"281","2015-09-17",0.38
"282","2015-09-18",0.38
"283","2015-09-21",0.39
"284","2015-09-22",0.38
"285","2015-09-23",0.38
"286","2015-09-24",0.44
"287","2015-09-25",0.45
"288","2015-09-28",0.41
"289","2015-09-29",0.41
"290","2015-09-30",0.4
"291","2015-10-01",0.44
"292","2015-10-02",0.44
"293","2015-10-05",0.44
"294","2015-10-06",0.41
"295","2015-10-07",0.44
"296","2015-10-08",0.42
"297","2015-10-09",0.44
"298","2015-10-12",0.44
"299","2015-10-13",0.44
"300","2015-10-14",0.38
"301","2015-10-15",0.38
"302","2015-10-16",0.38
"303","2015-10-19",0.39
"304","2015-10-20",0.39
"305","2015-10-21",0.37
"306","2015-10-22",0.36
"307","2015-10-23",0.38
"308","2015-10-26",0.38
"309","2015-10-27",0.38
"310","2015-10-28",0.39
"311","2015-10-29",0.39
"312","2015-10-30",0.4
"313","2015-11-02",0.4
"314","2015-11-03",0.4
"315","2015-11-04",0.38
"316","2015-11-05",0.34
"317","2015-11-06",0.41
"318","2015-11-09",0.405
"319","2015-11-10",0.39
"320","2015-11-11",0.39
"321","2015-11-12",0.39
"322","2015-11-13",0.39
"323","2015-11-16",0.39
"324","2015-11-17",0.37
"325","2015-11-18",0.37
"326","2015-11-19",0.34
"327","2015-11-20",0.34
"328","2015-11-23",0.34
"329","2015-11-24",0.34
"330","2015-11-25",0.34
"331","2015-11-27",0.34
"332","2015-11-30",0.34
"333","2015-12-01",0.34
"334","2015-12-02",0.35
"335","2015-12-03",0.35
"336","2015-12-04",0.35
"337","2015-12-07",0.33
"338","2015-12-08",0.3
"339","2015-12-09",0.32
"340","2015-12-10",0.35
"341","2015-12-11",0.35
"342","2015-12-14",0.35
"343","2015-12-15",0.36
"344","2015-12-16",0.38
"345","2015-12-17",0.38
"346","2015-12-18",0.36
"347","2015-12-21",0.36
"348","2015-12-22",0.4
"349","2015-12-23",0.35
"350","2015-12-24",0.4
"351","2015-12-28",0.4
"352","2015-12-29",0.4
"353","2015-12-30",0.39
"354","2015-12-31",0.39
"355","2016-01-04",0.39
"356","2016-01-05",0.39
"357","2016-01-06",0.39
"358","2016-01-07",0.4
"359","2016-01-08",0.35
"360","2016-01-11",0.34
"361","2016-01-12",0.31
"362","2016-01-13",0.29
"363","2016-01-14",0.29
"364","2016-01-15",0.24
"365","2016-01-19",0.25
"366","2016-01-20",0.3
"367","2016-01-21",0.27
"368","2016-01-22",0.25
"369","2016-01-25",0.25
"370","2016-01-26",0.26
"371","2016-01-27",0.26
"372","2016-01-28",0.26
"373","2016-01-29",0.25
"374","2016-02-01",0.25
"375","2016-02-02",0.2
"376","2016-02-03",0.21
"377","2016-02-04",0.21
"378","2016-02-05",0.22
"379","2016-02-08",0.265
"380","2016-02-09",0.26
"381","2016-02-10",0.25
"382","2016-02-11",0.23
"383","2016-02-12",0.22
"384","2016-02-16",0.26
"385","2016-02-17",0.26
"386","2016-02-18",0.26
"387","2016-02-19",0.26
"388","2016-02-22",0.247
"389","2016-02-23",0.22
"390","2016-02-24",0.24
"391","2016-02-25",0.23
"392","2016-02-26",0.22
"393","2016-02-29",0.22
"394","2016-03-01",0.23
"395","2016-03-02",0.2
"396","2016-03-03",0.21
"397","2016-03-04",0.23
"398","2016-03-07",0.3
"399","2016-03-08",0.31
"400","2016-03-09",0.3
"401","2016-03-10",0.3
"402","2016-03-11",0.29
"403","2016-03-14",0.25
"404","2016-03-15",0.25
"405","2016-03-16",0.29
"406","2016-03-17",0.29
"407","2016-03-18",0.29
"408","2016-03-21",0.26
"409","2016-03-22",0.26
"410","2016-03-23",0.26
"411","2016-03-24",0.26
"412","2016-03-28",0.36
"413","2016-03-29",0.35
"414","2016-03-30",0.33
"415","2016-03-31",0.36
"416","2016-04-01",0.4
"417","2016-04-04",NA
"418","2016-04-05",0.4
"419","2016-04-06",0.43
"420","2016-04-07",0.43
"421","2016-04-08",0.43
"422","2016-04-11",0.43
"423","2016-04-12",0.41
"424","2016-04-13",0.38
"425","2016-04-14",0.34
"426","2016-04-15",0.37
"427","2016-04-18",0.32
"428","2016-04-19",0.32
"429","2016-04-20",0.36
"430","2016-04-21",0.35
"431","2016-04-22",0.36
"432","2016-04-25",0.35
"433","2016-04-26",0.35
"434","2016-04-27",0.41
"435","2016-04-28",0.44
"436","2016-04-29",0.4
"437","2016-05-02",NA
"438","2016-05-03",0.44
"439","2016-05-04",0.43
"440","2016-05-05",0.45
"441","2016-05-06",0.47
"442","2016-05-09",0.44
"443","2016-05-10",0.44
"444","2016-05-11",0.47
"445","2016-05-12",0.42
"446","2016-05-13",0.46
"447","2016-05-16",0.45
"448","2016-05-17",0.45
"449","2016-05-18",0.45
"450","2016-05-19",0.45
"451","2016-05-20",0.65
"452","2016-05-23",0.95
"453","2016-05-24",1.35
"454","2016-05-25",1.39
"455","2016-05-26",1.4
"456","2016-05-27",1.38
"457","2016-05-31",1.7
"458","2016-06-01",1.71
"459","2016-06-02",1.66
"460","2016-06-03",1.7
"461","2016-06-06",1.72
"462","2016-06-07",1.88
"463","2016-06-08",1.92
"464","2016-06-09",1.75
"465","2016-06-10",1.59
"466","2016-06-13",1.48
"467","2016-06-14",1.57
"468","2016-06-15",1.48
"469","2016-06-16",1.5
"470","2016-06-17",1.49
"471","2016-06-20",1.45
"472","2016-06-21",1.38
"473","2016-06-22",1.39
"474","2016-06-23",1.36
"475","2016-06-24",1.38
"476","2016-06-27",1.41
"477","2016-06-28",1.58
"478","2016-06-29",1.48
"479","2016-06-30",1.64
"480","2016-07-01",1.55
"481","2016-07-05",1.56
"482","2016-07-06",1.56
"483","2016-07-07",1.69
"484","2016-07-08",1.79
"485","2016-07-11",1.96
"486","2016-07-12",1.85
"487","2016-07-13",1.88
"488","2016-07-14",1.93
"489","2016-07-15",1.82
"490","2016-07-18",1.79
"491","2016-07-19",1.82
"492","2016-07-20",1.73
"493","2016-07-21",1.83
"494","2016-07-22",1.85
"495","2016-07-25",1.77
"496","2016-07-26",1.83
"497","2016-07-27",1.8
"498","2016-07-28",1.73
"499","2016-07-29",1.78
"500","2016-08-01",1.75
"501","2016-08-02",1.8
"502","2016-08-03",1.81
"503","2016-08-04",1.79
"504","2016-08-05",1.79
"505","2016-08-08",1.83
"506","2016-08-09",1.73
"507","2016-08-10",1.77
"508","2016-08-11",1.74
"509","2016-08-12",1.71
"510","2016-08-15",1.7
"511","2016-08-16",1.67
"512","2016-08-17",1.75
"513","2016-08-18",1.71
"514","2016-08-19",1.74
"515","2016-08-22",1.7
"516","2016-08-23",1.47
"517","2016-08-24",1.55
"518","2016-08-25",1.45
"519","2016-08-26",1.53
"520","2016-08-29",1.5
"521","2016-08-30",1.49
"522","2016-08-31",1.5
"523","2016-09-01",1.52
"524","2016-09-02",1.6
"525","2016-09-06",1.51
"526","2016-09-07",1.58
"527","2016-09-08",1.5
"528","2016-09-09",1.48
"529","2016-09-12",1.45
"530","2016-09-13",1.38
"531","2016-09-14",1.45
"532","2016-09-15",1.49
"533","2016-09-16",1.41
"534","2016-09-19",1.45
"535","2016-09-20",1.45
"536","2016-09-21",1.49
"537","2016-09-22",1.53
"538","2016-09-23",1.5
"539","2016-09-26",1.54
"540","2016-09-27",1.62
"541","2016-09-28",1.64
"542","2016-09-29",1.69
"543","2016-09-30",1.61
"544","2016-10-03",1.67
"545","2016-10-04",1.7
"546","2016-10-05",1.69
"547","2016-10-06",1.68
"548","2016-10-07",1.55
"549","2016-10-10",1.69
"550","2016-10-11",1.7
"551","2016-10-12",1.54
"552","2016-10-13",1.59
"553","2016-10-14",1.51
"554","2016-10-17",1.53
"555","2016-10-18",1.55
"556","2016-10-19",1.58
"557","2016-10-20",1.58
"558","2016-10-21",1.58
"559","2016-10-24",1.46
"560","2016-10-25",1.55
"561","2016-10-26",1.61
"562","2016-10-27",1.53
"563","2016-10-28",1.61
"564","2016-10-31",1.61
"565","2016-11-01",1.63
"566","2016-11-02",1.71
"567","2016-11-03",1.66
"568","2016-11-04",1.72
"569","2016-11-07",1.72
"570","2016-11-08",1.7
"571","2016-11-09",1.6
"572","2016-11-10",1.57
"573","2016-11-11",1.7
"574","2016-11-14",1.78
"575","2016-11-15",1.99
"576","2016-11-16",2.2
"577","2016-11-17",2.685
"578","2016-11-18",2.69
"579","2016-11-21",2.7
"580","2016-11-22",2.71
"581","2016-11-23",2.73
"582","2016-11-25",2.75
"583","2016-11-28",3.17
"584","2016-11-29",3.42
"585","2016-11-30",3.46
"586","2016-12-01",3.2
"587","2016-12-02",3.38
"588","2016-12-05",3.27
"589","2016-12-06",3.4
"590","2016-12-07",3.6
"591","2016-12-08",4.04
"592","2016-12-09",4.17
"593","2016-12-12",4.35
"594","2016-12-13",4.55
"595","2016-12-14",5.16
"596","2016-12-15",4.98
"597","2016-12-16",5.1
"598","2016-12-19",4.85
"599","2016-12-20",4.93
"600","2016-12-21",4.84
"601","2016-12-22",4.5
"602","2016-12-23",4.51
"603","2016-12-27",4.32
"604","2016-12-28",3.87
"605","2016-12-29",4.08
"606","2016-12-30",4.14
"607","2017-01-03",4.25
"608","2017-01-04",4.17
"609","2017-01-05",4.18
"610","2017-01-06",4.29
"611","2017-01-09",4.29
"612","2017-01-10",4.245
"613","2017-01-11",4.25
"614","2017-01-12",4.23
"615","2017-01-13",4.35
"616","2017-01-17",4.05
"617","2017-01-18",4.18
"618","2017-01-19",4.19
"619","2017-01-20",4.12
"620","2017-01-23",3.91
"621","2017-01-24",3.67
"622","2017-01-25",4.19
"623","2017-01-26",3.9
"624","2017-01-27",3.88
"625","2017-01-30",4.08
"626","2017-01-31",4.18
"627","2017-02-01",4.57
"628","2017-02-02",4.75
"629","2017-02-03",4.95
"630","2017-02-06",5.05
"631","2017-02-07",5
"632","2017-02-08",5.01
"633","2017-02-09",5.39
"634","2017-02-10",5.55
"635","2017-02-13",5.34
"636","2017-02-14",3.88
"637","2017-02-15",4
"638","2017-02-16",3.94
"639","2017-02-17",4.09
"640","2017-02-21",4.01
"641","2017-02-22",4.05
"642","2017-02-23",3.94
"643","2017-02-24",3.9
"644","2017-02-27",3.57
"645","2017-02-28",3.51
"646","2017-03-01",3.51
"647","2017-03-02",3.54
"648","2017-03-03",3.93
"649","2017-03-06",4.16
"650","2017-03-07",4.17
"651","2017-03-08",4.2
"652","2017-03-09",4.19
"653","2017-03-10",4.25
"654","2017-03-13",4.341
"655","2017-03-14",4.2
"656","2017-03-15",4.32
"657","2017-03-16",4.29
"658","2017-03-17",4.49
"659","2017-03-20",4.39
"660","2017-03-21",3.98
"661","2017-03-22",4.01
"662","2017-03-23",4.07
"663","2017-03-24",4.2
"664","2017-03-27",4.22
"665","2017-03-28",4.12
"666","2017-03-29",4.14
"667","2017-03-30",4.15
"668","2017-03-31",4.13
"669","2017-04-03",4.43
"670","2017-04-04",4.31
"671","2017-04-05",4.19
"672","2017-04-06",4.32
"673","2017-04-07",4.21
"674","2017-04-10",4.13
"675","2017-04-11",3.97
"676","2017-04-12",3.83
"677","2017-04-13",3.88
"678","2017-04-17",3.94
"679","2017-04-18",3.82
"680","2017-04-19",3.87
"681","2017-04-20",3.84
"682","2017-04-21",3.74
"683","2017-04-24",3.82
"684","2017-04-25",3.81
"685","2017-04-26",3.74
"686","2017-04-27",3.74
"687","2017-04-28",3.71
"688","2017-05-01",3.86
"689","2017-05-02",3.76
"690","2017-05-03",3.86
"691","2017-05-04",3.94
"692","2017-05-05",4
"693","2017-05-08",4.08
"694","2017-05-09",4.24
"695","2017-05-10",4.08
"696","2017-05-11",4
"697","2017-05-12",4.27
"698","2017-05-15",4.05
"699","2017-05-16",4.23
"700","2017-05-17",4.29
"701","2017-05-18",4.58
"702","2017-05-19",5.32
"703","2017-05-22",5.67
"704","2017-05-23",5.27
"705","2017-05-24",5.44
"706","2017-05-25",6.27
"707","2017-05-26",6
"708","2017-05-30",5.89
"709","2017-05-31",5.74
"710","2017-06-01",6.53
"711","2017-06-02",6.69
"712","2017-06-05",6.72
"713","2017-06-06",6.66
"714","2017-06-07",6.55
"715","2017-06-08",6.71
"716","2017-06-09",6.59
"717","2017-06-12",6.61
"718","2017-06-13",6.2
"719","2017-06-14",6.48
"720","2017-06-15",6.44
"721","2017-06-16",6.26
"722","2017-06-19",6.01
"723","2017-06-20",5.73
"724","2017-06-21",5.419
"725","2017-06-22",5.48
"726","2017-06-23",5.18
"727","2017-06-26",5.05
"728","2017-06-27",5.25
"729","2017-06-28",5.5
"730","2017-06-29",5.32
"731","2017-06-30",5.13
"732","2017-07-03",4.95
"733","2017-07-05",4.73
"734","2017-07-06",4.79
"735","2017-07-07",4.72
"736","2017-07-10",4.22
"737","2017-07-11",4.35
"738","2017-07-12",4.61
"739","2017-07-13",4.53
"740","2017-07-14",4.39
"741","2017-07-17",4.48
"742","2017-07-18",4.52
"743","2017-07-19",4.5
"744","2017-07-20",4.45
"745","2017-07-21",4.86
"746","2017-07-24",5
"747","2017-07-25",5.01
"748","2017-07-26",5.09
"749","2017-07-27",5.08
"750","2017-07-28",4.89
"751","2017-07-31",4.88
"752","2017-08-01",4.75
"753","2017-08-02",4.81
"754","2017-08-03",4.76
"755","2017-08-04",4.97
"756","2017-08-07",4.86
"757","2017-08-08",4.89
"758","2017-08-09",4.92
"759","2017-08-10",4.93
"760","2017-08-11",4.84
"761","2017-08-14",5
"762","2017-08-15",4.5
"763","2017-08-16",4.41
"764","2017-08-17",4
"765","2017-08-18",3.51
"766","2017-08-21",3.46
"767","2017-08-22",3.49
"768","2017-08-23",3.65
"769","2017-08-24",3.58
"770","2017-08-25",3.42
"771","2017-08-28",3.48
"772","2017-08-29",3.43
"773","2017-08-30",3.8
"774","2017-08-31",4.23
"775","2017-09-01",4.27
"776","2017-09-05",4.22
"777","2017-09-06",4.09
"778","2017-09-07",4
"779","2017-09-08",3.91
"780","2017-09-11",3.76
"781","2017-09-12",3.71
"782","2017-09-13",3.81
"783","2017-09-14",3.81
"784","2017-09-15",3.9
"785","2017-09-18",3.75
"786","2017-09-19",3.69
"787","2017-09-20",3.73
"788","2017-09-21",3.72
"789","2017-09-22",3.58
"790","2017-09-25",3.4
"791","2017-09-26",3.44
"792","2017-09-27",3.48
"793","2017-09-28",3.48
"794","2017-09-29",3.41
"795","2017-10-02",3.35
"796","2017-10-03",3.35
"797","2017-10-04",3.35
"798","2017-10-05",3.185
"799","2017-10-06",2.8
"800","2017-10-09",2.6
"801","2017-10-10",2.75
"802","2017-10-11",2.79
"803","2017-10-12",2.63
"804","2017-10-13",2.56
"805","2017-10-16",2.45
"806","2017-10-17",2.45
"807","2017-10-18",2.54
"808","2017-10-19",2.42
"809","2017-10-20",2.46
"810","2017-10-23",2.4
"811","2017-10-24",2.41
"812","2017-10-25",2.37
"813","2017-10-26",2.34
"814","2017-10-27",2.33
"815","2017-10-30",2.29
"816","2017-10-31",2.34
"817","2017-11-01",2.746
"818","2017-11-02",2.52
"819","2017-11-03",2.41
"820","2017-11-06",2.34
"821","2017-11-07",2.29
"822","2017-11-08",2.2
"823","2017-11-09",2.17
"824","2017-11-10",2.12
"825","2017-11-13",2.16
"826","2017-11-14",2.12
"827","2017-11-15",2.13
"828","2017-11-16",2.47
"829","2017-11-17",2.41
"830","2017-11-20",2.32
"831","2017-11-21",2.29
"832","2017-11-22",2.32
"833","2017-11-24",2.25
"834","2017-11-27",2.16
"835","2017-11-28",2.178
"836","2017-11-29",2.048
"837","2017-11-30",2.26
"838","2017-12-01",2.15
"839","2017-12-04",2.2
"840","2017-12-05",2.17
"841","2017-12-06",2.17
"842","2017-12-07",2.21
"843","2017-12-08",2.19
"844","2017-12-11",2.24
"845","2017-12-12",2.15
"846","2017-12-13",2.17
"847","2017-12-14",2.15
"848","2017-12-15",2.11
"849","2017-12-18",2.09
"850","2017-12-19",2.09
"851","2017-12-20",2.04
"852","2017-12-21",2.09
"853","2017-12-22",2.11
"854","2017-12-26",1.99
"855","2017-12-27",2.01
"856","2017-12-28",2.08
"857","2017-12-29",2.17
"858","2018-01-02",2.22
"859","2018-01-03",2.177
"860","2018-01-04",2.12
"861","2018-01-05",2.17
"862","2018-01-08",2.14
"863","2018-01-09",2.22
"864","2018-01-10",2.555
"865","2018-01-11",3.17
"866","2018-01-12",2.88
"867","2018-01-16",2.87
"868","2018-01-17",2.76
"869","2018-01-18",3.2
"870","2018-01-19",3.92
"871","2018-01-22",3.85
"872","2018-01-23",3.71
"873","2018-01-24",3.72
"874","2018-01-25",3.71
"875","2018-01-26",3.76
"876","2018-01-29",3.9
"877","2018-01-30",3.79
"878","2018-01-31",3.58
"879","2018-02-01",3.81
"880","2018-02-02",3.67
"881","2018-02-05",3.43
"882","2018-02-06",3.5
"883","2018-02-07",3.41
"884","2018-02-08",3.35
"885","2018-02-09",3.11
"886","2018-02-12",3.12
"887","2018-02-13",3.32
"888","2018-02-14",3.48
"889","2018-02-15",3.43
"890","2018-02-16",3.45
"891","2018-02-20",3.32
"892","2018-02-21",3.35
"893","2018-02-22",3.22
"894","2018-02-23",3.3
"895","2018-02-26",3.34
"896","2018-02-27",3.23
"897","2018-02-28",3.22
"898","2018-03-01",3.2
"899","2018-03-02",3.24
"900","2018-03-05",3.32
"901","2018-03-06",3.52
"902","2018-03-07",3.43
"903","2018-03-08",3.48
"904","2018-03-09",3.49
"905","2018-03-12",3.5
"906","2018-03-13",3.38
"907","2018-03-14",3.32
"908","2018-03-15",3.17
"909","2018-03-16",3.19
"910","2018-03-19",3.14
"911","2018-03-20",3.07
"912","2018-03-21",3.05
"913","2018-03-22",2.88
"914","2018-03-23",2.71
"915","2018-03-26",2.52
"916","2018-03-27",2.58
"917","2018-03-28",2.48
"918","2018-03-29",2.42
"919","2018-04-02",2.45
"920","2018-04-03",2.32
"921","2018-04-04",2.31
"922","2018-04-05",2.34
"923","2018-04-06",2.12
"924","2018-04-09",2.08
"925","2018-04-10",1.74
"926","2018-04-11",1.75
"927","2018-04-12",1.85
"928","2018-04-13",1.81
"929","2018-04-16",1.88
"930","2018-04-17",1.93
"931","2018-04-18",1.91
"932","2018-04-19",1.73
"933","2018-04-20",1.73
"934","2018-04-23",1.71
"935","2018-04-24",1.79
"936","2018-04-25",1.73
"937","2018-04-26",1.99
"938","2018-04-27",1.88
"939","2018-04-30",1.84
"940","2018-05-01",1.91
"941","2018-05-02",1.86
"942","2018-05-03",1.85
"943","2018-05-04",1.88
"944","2018-05-07",1.85
"945","2018-05-08",1.86
"946","2018-05-09",1.84
"947","2018-05-10",1.84
"948","2018-05-11",1.86
"949","2018-05-14",2.09
"950","2018-05-15",1.95
"951","2018-05-16",1.85
"952","2018-05-17",1.83
"953","2018-05-18",1.77
"954","2018-05-21",1.72
"955","2018-05-22",1.76
"956","2018-05-23",1.73
"957","2018-05-24",1.73
"958","2018-05-25",1.77
"959","2018-05-29",1.72
"960","2018-05-30",1.79
"961","2018-05-31",1.79
"962","2018-06-01",1.76
"963","2018-06-04",1.72
"964","2018-06-05",1.71
"965","2018-06-06",1.72
"966","2018-06-07",1.74
"967","2018-06-08",1.71
"968","2018-06-11",1.7
"969","2018-06-12",1.71
"970","2018-06-13",1.7
"971","2018-06-14",1.72
"972","2018-06-15",1.89
"973","2018-06-18",2
"974","2018-06-19",2.08
"975","2018-06-20",2.5
"976","2018-06-21",2.11
"977","2018-06-22",2.17
"978","2018-06-25",2.01
"979","2018-06-26",1.94
"980","2018-06-27",1.79
"981","2018-06-28",1.81
"982","2018-06-29",1.87
"983","2018-07-02",1.79
"984","2018-07-03",1.81
"985","2018-07-05",2.06
"986","2018-07-06",2.03
"987","2018-07-09",2.04
"988","2018-07-10",1.98
"989","2018-07-11",2
"990","2018-07-12",1.94
"991","2018-07-13",1.96
"992","2018-07-16",1.94
"993","2018-07-17",1.95
"994","2018-07-18",2.01
"995","2018-07-19",1.99
"996","2018-07-20",2.28
"997","2018-07-23",2.3
"998","2018-07-24",2.16
"999","2018-07-25",2.21
"1000","2018-07-26",2.225
"1001","2018-07-27",2.15
