"","date","TCF"
"170","2007-09-05",25.030001
"171","2007-09-06",24.99
"172","2007-09-07",24.25
"173","2007-09-10",24.219999
"174","2007-09-11",24.700001
"175","2007-09-12",24.48
"176","2007-09-13",24.67
"177","2007-09-14",24.33
"178","2007-09-17",24.030001
"179","2007-09-18",25.969999
"180","2007-09-19",27.049999
"181","2007-09-20",26.6
"182","2007-09-21",26.43
"183","2007-09-24",25.82
"184","2007-09-25",24.870001
"185","2007-09-26",24.68
"186","2007-09-27",24.780001
"187","2007-09-28",24.25
"188","2007-10-01",25.02
"189","2007-10-02",25.34
"190","2007-10-03",25.120001
"191","2007-10-04",25.299999
"192","2007-10-05",25.68
"193","2007-10-08",25.559999
"194","2007-10-09",25.690001
"195","2007-10-10",25.68
"196","2007-10-11",25.299999
"197","2007-10-12",25.639999
"198","2007-10-15",25.190001
"199","2007-10-16",24.889999
"200","2007-10-17",24.719999
"201","2007-10-18",23.85
"202","2007-10-19",22.549999
"203","2007-10-22",24.5
"204","2007-10-23",25.549999
"205","2007-10-24",24.91
"206","2007-10-25",24.940001
"207","2007-10-26",25.08
"208","2007-10-29",24.51
"209","2007-10-30",24.5
"210","2007-10-31",25
"211","2007-11-01",22.6
"212","2007-11-02",22.73
"213","2007-11-05",22.790001
"214","2007-11-06",23.6
"215","2007-11-07",22.860001
"216","2007-11-08",24.43
"217","2007-11-09",26.049999
"218","2007-11-12",26.389999
"219","2007-11-13",27.67
"220","2007-11-14",26.57
"221","2007-11-15",26.07
"222","2007-11-16",25.68
"223","2007-11-19",25.030001
"224","2007-11-20",24.940001
"225","2007-11-21",24.610001
"226","2007-11-23",25.379999
"227","2007-11-26",23.459999
"228","2007-11-27",23.969999
"229","2007-11-28",25
"230","2007-11-29",25
"231","2007-11-30",25.1
"232","2007-12-03",24.889999
"233","2007-12-04",24.450001
"234","2007-12-05",24.780001
"235","2007-12-06",25.75
"236","2007-12-07",25.959999
"237","2007-12-10",26.4
"238","2007-12-11",24.93
"239","2007-12-12",25.02
"240","2007-12-13",24.690001
"241","2007-12-14",23.85
"242","2007-12-17",23.74
"243","2007-12-18",25.139999
"244","2007-12-19",25.16
"245","2007-12-20",25.27
"246","2007-12-21",25.49
"247","2007-12-24",25.67
"248","2007-12-26",25.620001
"249","2007-12-27",24.129999
"250","2007-12-28",23.690001
"251","2007-12-31",23.790001
"252","2008-01-02",22.799999
"253","2008-01-03",22.450001
"254","2008-01-04",22
"255","2008-01-07",22.780001
"256","2008-01-08",21.190001
"257","2008-01-09",22.01
"258","2008-01-10",22.5
"259","2008-01-11",21.43
"260","2008-01-14",21.799999
"261","2008-01-15",21.48
"262","2008-01-16",21.77
"263","2008-01-17",20.4
"264","2008-01-18",20.4
"265","2008-01-22",21.620001
"266","2008-01-23",24.780001
"267","2008-01-24",24.030001
"268","2008-01-25",23.959999
"269","2008-01-28",25.42
"270","2008-01-29",25.99
"271","2008-01-30",26.5
"272","2008-01-31",27.68
"273","2008-02-01",27.23
"274","2008-02-04",25.99
"275","2008-02-05",25.17
"276","2008-02-06",25.280001
"277","2008-02-07",26.190001
"278","2008-02-08",25.459999
"279","2008-02-11",24.790001
"280","2008-02-12",24.98
"281","2008-02-13",25.809999
"282","2008-02-14",24.969999
"283","2008-02-15",24.639999
"284","2008-02-19",24.75
"285","2008-02-20",25.35
"286","2008-02-21",24.23
"287","2008-02-22",24.25
"288","2008-02-25",24.52
"289","2008-02-26",24.790001
"290","2008-02-27",24.299999
"291","2008-02-28",23.290001
"292","2008-02-29",22.219999
"293","2008-03-03",21.74
"294","2008-03-04",21.459999
"295","2008-03-05",21.190001
"296","2008-03-06",20.540001
"297","2008-03-07",21.290001
"298","2008-03-10",21.280001
"299","2008-03-11",23.690001
"300","2008-03-12",22.940001
"301","2008-03-13",23.82
"302","2008-03-14",22.57
"303","2008-03-17",22.49
"304","2008-03-18",24.129999
"305","2008-03-19",23.139999
"306","2008-03-20",24.549999
"307","2008-03-24",24.620001
"308","2008-03-25",24.559999
"309","2008-03-26",24.1
"310","2008-03-27",23.639999
"311","2008-03-28",23.469999
"312","2008-03-31",23.84
"313","2008-04-01",25.09
"314","2008-04-02",24.889999
"315","2008-04-03",24.5
"316","2008-04-04",24.040001
"317","2008-04-07",24.360001
"318","2008-04-08",24.110001
"319","2008-04-09",23.49
"320","2008-04-10",23.940001
"321","2008-04-11",23.610001
"322","2008-04-14",22.73
"323","2008-04-15",23.370001
"324","2008-04-16",24.559999
"325","2008-04-17",24.52
"326","2008-04-18",25.299999
"327","2008-04-21",24.860001
"328","2008-04-22",24.24
"329","2008-04-23",23.110001
"330","2008-04-24",24.84
"331","2008-04-25",24.879999
"332","2008-04-28",24.91
"333","2008-04-29",24.709999
"334","2008-04-30",24.280001
"335","2008-05-01",25.040001
"336","2008-05-02",24.809999
"337","2008-05-05",24.450001
"338","2008-05-06",24.610001
"339","2008-05-07",24.02
"340","2008-05-08",23.639999
"341","2008-05-09",23.459999
"342","2008-05-12",24.66
"343","2008-05-13",24.74
"344","2008-05-14",24.75
"345","2008-05-15",24.99
"346","2008-05-16",24.629999
"347","2008-05-19",24.18
"348","2008-05-20",23.91
"349","2008-05-21",23.84
"350","2008-05-22",24.309999
"351","2008-05-23",23.959999
"352","2008-05-27",24.6
"353","2008-05-28",24.26
"354","2008-05-29",24.59
"355","2008-05-30",24.4
"356","2008-06-02",24.42
"357","2008-06-03",24.49
"358","2008-06-04",24.450001
"359","2008-06-05",24.6
"360","2008-06-06",23.299999
"361","2008-06-09",22.620001
"362","2008-06-10",22.469999
"363","2008-06-11",21.629999
"364","2008-06-12",21.77
"365","2008-06-13",21.469999
"366","2008-06-16",21.959999
"367","2008-06-17",21.190001
"368","2008-06-18",20.690001
"369","2008-06-19",20.65
"370","2008-06-20",20.58
"371","2008-06-23",19.98
"372","2008-06-24",20.74
"373","2008-06-25",21.08
"374","2008-06-26",20.98
"375","2008-06-27",20.83
"376","2008-06-30",20.4
"377","2008-07-01",20.879999
"378","2008-07-02",20.530001
"379","2008-07-03",20.530001
"380","2008-07-07",20.75
"381","2008-07-08",22.57
"382","2008-07-09",21.129999
"383","2008-07-10",21.280001
"384","2008-07-11",21.809999
"385","2008-07-14",20.780001
"386","2008-07-15",20.07
"387","2008-07-16",21.98
"388","2008-07-17",23.870001
"389","2008-07-18",23.5
"390","2008-07-21",23.48
"391","2008-07-22",24.98
"392","2008-07-23",25.83
"393","2008-07-24",24.780001
"394","2008-07-25",25.59
"395","2008-07-28",25.139999
"396","2008-07-29",26.75
"397","2008-07-30",27.15
"398","2008-07-31",26.57
"399","2008-08-01",26.950001
"400","2008-08-04",26.82
"401","2008-08-05",27.83
"402","2008-08-06",28.17
"403","2008-08-07",27.620001
"404","2008-08-08",28.48
"405","2008-08-11",29.780001
"406","2008-08-12",30.040001
"407","2008-08-13",28.68
"408","2008-08-14",28.73
"409","2008-08-15",28.959999
"410","2008-08-18",27.799999
"411","2008-08-19",27.450001
"412","2008-08-20",27.33
"413","2008-08-21",26.950001
"414","2008-08-22",27.709999
"415","2008-08-25",26.58
"416","2008-08-26",27.040001
"417","2008-08-27",27.389999
"418","2008-08-28",28.940001
"419","2008-08-29",28.83
"420","2008-09-02",29.360001
"421","2008-09-03",29.629999
"422","2008-09-04",27.950001
"423","2008-09-05",28.58
"424","2008-09-08",30.190001
"425","2008-09-09",28.940001
"426","2008-09-10",29.09
"427","2008-09-11",28.959999
"428","2008-09-12",29.290001
"429","2008-09-15",28.6
"430","2008-09-16",31.16
"431","2008-09-17",29.42
"432","2008-09-18",35.16
"433","2008-09-19",35
"434","2008-09-22",34.110001
"435","2008-09-23",34.060001
"436","2008-09-24",32.48
"437","2008-09-25",32.610001
"438","2008-09-26",32.48
"439","2008-09-29",31
"440","2008-09-30",31.139999
"441","2008-10-01",31.200001
"442","2008-10-02",30.5
"443","2008-10-03",28.85
"444","2008-10-06",31.049999
"445","2008-10-07",29.41
"446","2008-10-08",29.52
"447","2008-10-09",25.41
"448","2008-10-10",28
"449","2008-10-13",29.23
"450","2008-10-14",28.879999
"451","2008-10-15",26.870001
"452","2008-10-16",28.879999
"453","2008-10-17",27.530001
"454","2008-10-20",28.040001
"455","2008-10-21",26.700001
"456","2008-10-22",25.6
"457","2008-10-23",24.870001
"458","2008-10-24",23.639999
"459","2008-10-27",23.18
"460","2008-10-28",24.32
"461","2008-10-29",24.360001
"462","2008-10-30",25.1
"463","2008-10-31",26.27
"464","2008-11-03",26.879999
"465","2008-11-04",27.950001
"466","2008-11-05",26.540001
"467","2008-11-06",26.52
"468","2008-11-07",27.01
"469","2008-11-10",26.32
"470","2008-11-11",26.27
"471","2008-11-12",24.67
"472","2008-11-13",25.959999
"473","2008-11-14",24.41
"474","2008-11-17",24.17
"475","2008-11-18",23.92
"476","2008-11-19",22.74
"477","2008-11-20",21.25
"478","2008-11-21",21.719999
"479","2008-11-24",23.6
"480","2008-11-25",24.030001
"481","2008-11-26",24.639999
"482","2008-11-28",24.73
"483","2008-12-01",20.389999
"484","2008-12-02",21.450001
"485","2008-12-03",22.17
"486","2008-12-04",22.02
"487","2008-12-05",23.389999
"488","2008-12-08",23.75
"489","2008-12-09",22.629999
"490","2008-12-10",23.110001
"491","2008-12-11",21.48
"492","2008-12-12",22.52
"493","2008-12-15",21.870001
"494","2008-12-16",23.799999
"495","2008-12-17",23.4
"496","2008-12-18",23.17
"497","2008-12-19",23.799999
"498","2008-12-22",23.83
"499","2008-12-23",23.75
"500","2008-12-24",23.889999
"501","2008-12-26",24.25
"502","2008-12-29",24.93
"503","2008-12-30",26.73
"504","2008-12-31",27.879999
"505","2009-01-02",28.16
"506","2009-01-05",27.780001
"507","2009-01-06",28.16
"508","2009-01-07",27.52
"509","2009-01-08",27.559999
"510","2009-01-09",25.41
"511","2009-01-12",24.799999
"512","2009-01-13",25.73
"513","2009-01-14",24.610001
"514","2009-01-15",24.690001
"515","2009-01-16",24.65
"516","2009-01-20",22.08
"517","2009-01-21",23.620001
"518","2009-01-22",22.299999
"519","2009-01-23",22.440001
"520","2009-01-26",23
"521","2009-01-27",23.379999
"522","2009-01-28",25.15
"523","2009-01-29",23.700001
"524","2009-01-30",22.799999
"525","2009-02-02",23.6
"526","2009-02-03",23.469999
"527","2009-02-04",23.200001
"528","2009-02-05",23.540001
"529","2009-02-06",24.77
"530","2009-02-09",24.34
"531","2009-02-10",22.83
"532","2009-02-11",22.98
"533","2009-02-12",23.129999
"534","2009-02-13",22.360001
"535","2009-02-17",21.469999
"536","2009-02-18",20.93
"537","2009-02-19",19.92
"538","2009-02-20",19.610001
"539","2009-02-23",18.889999
"540","2009-02-24",19.91
"541","2009-02-25",19.73
"542","2009-02-26",19.98
"543","2009-02-27",19.120001
"544","2009-03-02",17.98
"545","2009-03-03",16.780001
"546","2009-03-04",16.82
"547","2009-03-05",15.5
"548","2009-03-06",15.86
"549","2009-03-09",15.54
"550","2009-03-10",17.23
"551","2009-03-11",17.059999
"552","2009-03-12",18.799999
"553","2009-03-13",18.42
"554","2009-03-16",18.190001
"555","2009-03-17",19.110001
"556","2009-03-18",20.59
"557","2009-03-19",19.84
"558","2009-03-20",20.389999
"559","2009-03-23",23.049999
"560","2009-03-24",20.940001
"561","2009-03-25",21.57
"562","2009-03-26",22.34
"563","2009-03-27",21.120001
"564","2009-03-30",20.190001
"565","2009-03-31",20.809999
"566","2009-04-01",21.4
"567","2009-04-02",22.209999
"568","2009-04-03",22.309999
"569","2009-04-06",21.860001
"570","2009-04-07",21.1
"571","2009-04-08",21.32
"572","2009-04-09",23.290001
"573","2009-04-13",23.85
"574","2009-04-14",21.790001
"575","2009-04-15",22.129999
"576","2009-04-16",22.549999
"577","2009-04-17",23.059999
"578","2009-04-20",21.02
"579","2009-04-21",21.91
"580","2009-04-22",21.299999
"581","2009-04-23",21.5
"582","2009-04-24",22.190001
"583","2009-04-27",20.860001
"584","2009-04-28",21.1
"585","2009-04-29",22.370001
"586","2009-04-30",21.35
"587","2009-05-01",20.73
"588","2009-05-04",21.98
"589","2009-05-05",21.219999
"590","2009-05-06",21.629999
"591","2009-05-07",20.91
"592","2009-05-08",22.17
"593","2009-05-11",21.15
"594","2009-05-12",20.540001
"595","2009-05-13",19.74
"596","2009-05-14",19.799999
"597","2009-05-15",19.23
"598","2009-05-18",20.34
"599","2009-05-19",19.110001
"600","2009-05-20",18.610001
"601","2009-05-21",18.309999
"602","2009-05-22",18.32
"603","2009-05-26",19.6
"604","2009-05-27",18.530001
"605","2009-05-28",18.469999
"606","2009-05-29",18.860001
"607","2009-06-01",19.440001
"608","2009-06-02",19.719999
"609","2009-06-03",19.610001
"610","2009-06-04",19.870001
"611","2009-06-05",19.52
"612","2009-06-08",19.389999
"613","2009-06-09",19.459999
"614","2009-06-10",19.110001
"615","2009-06-11",19.370001
"616","2009-06-12",19.59
"617","2009-06-15",18.629999
"618","2009-06-16",18.629999
"619","2009-06-17",18.58
"620","2009-06-18",19.18
"621","2009-06-19",19.75
"622","2009-06-22",19.24
"623","2009-06-23",18.940001
"624","2009-06-24",18.93
"625","2009-06-25",19.780001
"626","2009-06-26",20.02
"627","2009-06-29",19.559999
"628","2009-06-30",19.91
"629","2009-07-01",20.49
"630","2009-07-02",19.190001
"631","2009-07-06",19.48
"632","2009-07-07",19.33
"633","2009-07-08",19.07
"634","2009-07-09",18.68
"635","2009-07-10",18.709999
"636","2009-07-13",19.49
"637","2009-07-14",19.379999
"638","2009-07-15",20.09
"639","2009-07-16",19.83
"640","2009-07-17",19.57
"641","2009-07-20",19.34
"642","2009-07-21",18.780001
"643","2009-07-22",18.790001
"644","2009-07-23",20
"645","2009-07-24",19.9
"646","2009-07-27",20.32
"647","2009-07-28",20.75
"648","2009-07-29",21.059999
"649","2009-07-30",21.620001
"650","2009-07-31",21.73
"651","2009-08-03",21.84
"652","2009-08-04",22.190001
"653","2009-08-05",21.93
"654","2009-08-06",21.83
"655","2009-08-07",22.65
"656","2009-08-10",22.48
"657","2009-08-11",21.809999
"658","2009-08-12",22.110001
"659","2009-08-13",21.98
"660","2009-08-14",21.25
"661","2009-08-17",20.780001
"662","2009-08-18",20.870001
"663","2009-08-19",21.110001
"664","2009-08-20",21.190001
"665","2009-08-21",22.01
"666","2009-08-24",21.620001
"667","2009-08-25",21.51
"668","2009-08-26",21.67
"669","2009-08-27",21.57
"670","2009-08-28",21.24
"671","2009-08-31",20.93
"672","2009-09-01",20.4
"673","2009-09-02",19.75
"674","2009-09-03",19.879999
"675","2009-09-04",19.959999
"676","2009-09-08",19.84
"677","2009-09-09",20.17
"678","2009-09-10",19.950001
"679","2009-09-11",19.73
"680","2009-09-14",19.83
"681","2009-09-15",19.92
"682","2009-09-16",20.559999
"683","2009-09-17",20.65
"684","2009-09-18",20.940001
"685","2009-09-21",20.77
"686","2009-09-22",21.360001
"687","2009-09-23",21.5
"688","2009-09-24",21.360001
"689","2009-09-25",21.43
"690","2009-09-28",21.889999
"691","2009-09-29",21.85
"692","2009-09-30",21.790001
"693","2009-10-01",21.370001
"694","2009-10-02",21.059999
"695","2009-10-05",21.110001
"696","2009-10-06",21.440001
"697","2009-10-07",21.450001
"698","2009-10-08",21.73
"699","2009-10-09",22.18
"700","2009-10-12",22.24
"701","2009-10-13",22.299999
"702","2009-10-14",22.77
"703","2009-10-15",22.799999
"704","2009-10-16",22.690001
"705","2009-10-19",22.93
"706","2009-10-20",22.58
"707","2009-10-21",22.26
"708","2009-10-22",23.110001
"709","2009-10-23",22.85
"710","2009-10-26",22.889999
"711","2009-10-27",22.959999
"712","2009-10-28",22.42
"713","2009-10-29",22.469999
"714","2009-10-30",21.950001
"715","2009-11-02",22.200001
"716","2009-11-03",22.129999
"717","2009-11-04",21.5
"718","2009-11-05",22.139999
"719","2009-11-06",22.09
"720","2009-11-09",22.42
"721","2009-11-10",22.18
"722","2009-11-11",22.549999
"723","2009-11-12",22.129999
"724","2009-11-13",22.16
"725","2009-11-16",23.1
"726","2009-11-17",23.299999
"727","2009-11-18",23.440001
"728","2009-11-19",23.09
"729","2009-11-20",23.299999
"730","2009-11-23",23.809999
"731","2009-11-24",23.950001
"732","2009-11-25",23.85
"733","2009-11-27",23.17
"734","2009-11-30",23.530001
"735","2009-12-01",23.700001
"736","2009-12-02",23.93
"737","2009-12-03",23.1
"738","2009-12-04",23.860001
"739","2009-12-07",24.030001
"740","2009-12-08",23.98
"741","2009-12-09",23.969999
"742","2009-12-10",23.559999
"743","2009-12-11",23.93
"744","2009-12-14",24
"745","2009-12-15",23.35
"746","2009-12-16",23.219999
"747","2009-12-17",22.959999
"748","2009-12-18",23.83
"749","2009-12-21",24.01
"750","2009-12-22",23.889999
"751","2009-12-23",23.83
"752","2009-12-24",23.85
"753","2009-12-28",23.76
"754","2009-12-29",23.709999
"755","2009-12-30",23.889999
"756","2009-12-31",23.58
"757","2010-01-04",23.940001
"758","2010-01-05",22.790001
"759","2010-01-06",21.940001
"760","2010-01-07",21.75
"761","2010-01-08",21.870001
"762","2010-01-11",21.65
"763","2010-01-12",21.780001
"764","2010-01-13",21.969999
"765","2010-01-14",21.809999
"766","2010-01-15",21.48
"767","2010-01-19",22.23
"768","2010-01-20",22.24
"769","2010-01-21",21.959999
"770","2010-01-22",21.559999
"771","2010-01-25",21.33
"772","2010-01-26",21.02
"773","2010-01-27",21.66
"774","2010-01-28",21.209999
"775","2010-01-29",21.190001
"776","2010-02-01",21.040001
"777","2010-02-02",20.9
"778","2010-02-03",20.450001
"779","2010-02-04",20.18
"780","2010-02-05",20.389999
"781","2010-02-08",20.02
"782","2010-02-09",20.02
"783","2010-02-10",20.26
"784","2010-02-11",20.43
"785","2010-02-12",20.33
"786","2010-02-16",20.51
"787","2010-02-17",20.469999
"788","2010-02-18",20.52
"789","2010-02-19",20.66
"790","2010-02-22",20.780001
"791","2010-02-23",20.66
"792","2010-02-24",21
"793","2010-02-25",20.85
"794","2010-02-26",20.6
"795","2010-03-01",20.75
"796","2010-03-02",20.92
"797","2010-03-03",20.559999
"798","2010-03-04",20.73
"799","2010-03-05",21.440001
"800","2010-03-08",21.4
"801","2010-03-09",21.49
"802","2010-03-10",21.530001
"803","2010-03-11",21.85
"804","2010-03-12",21.969999
"805","2010-03-15",22.110001
"806","2010-03-16",22.389999
"807","2010-03-17",22.73
"808","2010-03-18",22.6
"809","2010-03-19",24.09
"810","2010-03-22",24.719999
"811","2010-03-23",24.74
"812","2010-03-24",24.389999
"813","2010-03-25",24.559999
"814","2010-03-26",24.26
"815","2010-03-29",23.92
"816","2010-03-30",24.02
"817","2010-03-31",23.620001
"818","2010-04-01",23.57
"819","2010-04-05",24.01
"820","2010-04-06",24.610001
"821","2010-04-07",24.889999
"822","2010-04-08",24.870001
"823","2010-04-09",24.549999
"824","2010-04-12",24.48
"825","2010-04-13",24.299999
"826","2010-04-14",25
"827","2010-04-15",24.940001
"828","2010-04-16",24.549999
"829","2010-04-19",23.959999
"830","2010-04-20",23.889999
"831","2010-04-21",23.77
"832","2010-04-22",23.780001
"833","2010-04-23",23.950001
"834","2010-04-26",23.76
"835","2010-04-27",23.51
"836","2010-04-28",23.73
"837","2010-04-29",24.42
"838","2010-04-30",23.700001
"839","2010-05-03",23.969999
"840","2010-05-04",23.629999
"841","2010-05-05",24.1
"842","2010-05-06",23.530001
"843","2010-05-07",23.32
"844","2010-05-10",24.1
"845","2010-05-11",24.49
"846","2010-05-12",24.700001
"847","2010-05-13",24.559999
"848","2010-05-14",24.35
"849","2010-05-17",24.59
"850","2010-05-18",24.190001
"851","2010-05-19",23.9
"852","2010-05-20",22.889999
"853","2010-05-21",23.15
"854","2010-05-24",22.690001
"855","2010-05-25",22.83
"856","2010-05-26",22.48
"857","2010-05-27",24.51
"858","2010-05-28",24.219999
"859","2010-06-01",23.389999
"860","2010-06-02",23.68
"861","2010-06-03",23.57
"862","2010-06-04",22.219999
"863","2010-06-07",21.799999
"864","2010-06-08",22.02
"865","2010-06-09",21.49
"866","2010-06-10",22.049999
"867","2010-06-11",22.16
"868","2010-06-14",22.360001
"869","2010-06-15",22.6
"870","2010-06-16",22.530001
"871","2010-06-17",22.639999
"872","2010-06-18",22.52
"873","2010-06-21",22.02
"874","2010-06-22",21.620001
"875","2010-06-23",21.65
"876","2010-06-24",21.360001
"877","2010-06-25",22.76
"878","2010-06-28",22.629999
"879","2010-06-29",22.120001
"880","2010-06-30",21.780001
"881","2010-07-01",21.83
"882","2010-07-02",21.280001
"883","2010-07-06",21.059999
"884","2010-07-07",21.799999
"885","2010-07-08",22.02
"886","2010-07-09",22.299999
"887","2010-07-12",22.01
"888","2010-07-13",22.92
"889","2010-07-14",22.42
"890","2010-07-15",21.9
"891","2010-07-16",20.82
"892","2010-07-19",21.040001
"893","2010-07-20",21.120001
"894","2010-07-21",20.24
"895","2010-07-22",21.25
"896","2010-07-23",21.940001
"897","2010-07-26",22.379999
"898","2010-07-27",22.68
"899","2010-07-28",22.709999
"900","2010-07-29",22.700001
"901","2010-07-30",22.450001
"902","2010-08-02",22.629999
"903","2010-08-03",22.530001
"904","2010-08-04",22.879999
"905","2010-08-05",22.42
"906","2010-08-06",21.98
"907","2010-08-09",22.530001
"908","2010-08-10",22.08
"909","2010-08-11",20.860001
"910","2010-08-12",20.6
"911","2010-08-13",20.27
"912","2010-08-16",20.549999
"913","2010-08-17",20.68
"914","2010-08-18",20.74
"915","2010-08-19",19.73
"916","2010-08-20",19.719999
"917","2010-08-23",19.15
"918","2010-08-24",19.08
"919","2010-08-25",19.110001
"920","2010-08-26",18.91
"921","2010-08-27",19.76
"922","2010-08-30",19.110001
"923","2010-08-31",19.32
"924","2010-09-01",19.85
"925","2010-09-02",20.18
"926","2010-09-03",20.469999
"927","2010-09-07",19.84
"928","2010-09-08",19.9
"929","2010-09-09",20.110001
"930","2010-09-10",20.059999
"931","2010-09-13",20.799999
"932","2010-09-14",20.299999
"933","2010-09-15",20.309999
"934","2010-09-16",19.879999
"935","2010-09-17",20.24
"936","2010-09-20",21.040001
"937","2010-09-21",20.719999
"938","2010-09-22",20.25
"939","2010-09-23",19.799999
"940","2010-09-24",20.49
"941","2010-09-27",20.01
"942","2010-09-28",20.57
"943","2010-09-29",20.639999
"944","2010-09-30",20.639999
"945","2010-10-01",20.700001
"946","2010-10-04",20.27
"947","2010-10-05",20.98
"948","2010-10-06",20.860001
"949","2010-10-07",20.6
"950","2010-10-08",20.889999
"951","2010-10-11",20.690001
"952","2010-10-12",20.540001
"953","2010-10-13",21.02
"954","2010-10-14",20.65
"955","2010-10-15",20.42
"956","2010-10-18",21.190001
"957","2010-10-19",20.58
"958","2010-10-20",20.610001
"959","2010-10-21",20.389999
"960","2010-10-22",20.540001
"961","2010-10-25",20.35
"962","2010-10-26",20.299999
"963","2010-10-27",20.219999
"964","2010-10-28",20.26
"965","2010-10-29",20.280001
"966","2010-11-01",19.91
"967","2010-11-02",20.51
