"","date","PVAC"
"141","2017-06-09",43.57
"142","2017-06-12",42.66
"143","2017-06-13",41.919998
"144","2017-06-14",42.209999
"145","2017-06-15",39.09
"146","2017-06-16",39.029999
"147","2017-06-19",38.759998
"148","2017-06-20",38.200001
"149","2017-06-21",37.139999
"150","2017-06-22",32.610001
"151","2017-06-23",33
"152","2017-06-26",36.110001
"153","2017-06-27",35.860001
"154","2017-06-28",35.970001
"155","2017-06-29",37.610001
"156","2017-06-30",36.75
"157","2017-07-03",36.700001
"158","2017-07-05",37.049999
"159","2017-07-06",36.029999
"160","2017-07-07",36.130001
"161","2017-07-10",35.869999
"162","2017-07-11",37.52
"163","2017-07-12",37.639999
"164","2017-07-13",37.299999
"165","2017-07-14",36.689999
"166","2017-07-17",38.240002
"167","2017-07-18",38.369999
"168","2017-07-19",38.259998
"169","2017-07-20",37.799999
"170","2017-07-21",37.490002
"171","2017-07-24",37.849998
"172","2017-07-25",37.59
"173","2017-07-26",38.119999
"174","2017-07-27",38.18
"175","2017-07-28",38.099998
"176","2017-07-31",38.41
"177","2017-08-01",39.619999
"178","2017-08-02",37.880001
"179","2017-08-03",37.91
"180","2017-08-04",38.580002
"181","2017-08-07",38.189999
"182","2017-08-08",38.139999
"183","2017-08-09",37.240002
"184","2017-08-10",37.200001
"185","2017-08-11",37.860001
"186","2017-08-14",38.400002
"187","2017-08-15",39.349998
"188","2017-08-16",38.700001
"189","2017-08-17",38.439999
"190","2017-08-18",38.549999
"191","2017-08-21",38.57
"192","2017-08-22",38.880001
"193","2017-08-23",38.439999
"194","2017-08-24",38.98
"195","2017-08-25",38.77
"196","2017-08-28",38
"197","2017-08-29",37.419998
"198","2017-08-30",37.450001
"199","2017-08-31",38.5
"200","2017-09-01",38.450001
"201","2017-09-05",39.169998
"202","2017-09-06",39.650002
"203","2017-09-07",39.279999
"204","2017-09-08",38.43
"205","2017-09-11",38
"206","2017-09-12",38.990002
"207","2017-09-13",40.5
"208","2017-09-14",40.209999
"209","2017-09-15",39.200001
"210","2017-09-18",39.5
"211","2017-09-19",39.049999
"212","2017-09-20",39.720001
"213","2017-09-21",39.599998
"214","2017-09-22",39.459999
"215","2017-09-25",39.540001
"216","2017-09-26",39.900002
"217","2017-09-27",40.029999
"218","2017-09-28",40
"219","2017-09-29",39.98
"220","2017-10-02",40.549999
"221","2017-10-03",40.389999
"222","2017-10-04",40.23
"223","2017-10-05",41.099998
"224","2017-10-06",41.130001
"225","2017-10-09",42.16
"226","2017-10-10",41.669998
"227","2017-10-11",41.43
"228","2017-10-12",40.48
"229","2017-10-13",41.220001
"230","2017-10-16",41.91
"231","2017-10-17",41.849998
"232","2017-10-18",41.700001
"233","2017-10-19",41.009998
"234","2017-10-20",40.650002
"235","2017-10-23",40.450001
"236","2017-10-24",39.759998
"237","2017-10-25",38.580002
"238","2017-10-26",38.279999
"239","2017-10-27",40.580002
"240","2017-10-30",39.25
"241","2017-10-31",38.970001
"242","2017-11-01",39.459999
"243","2017-11-02",39.380001
"244","2017-11-03",39.310001
"245","2017-11-06",39.330002
"246","2017-11-07",39.330002
"247","2017-11-08",39.32
"248","2017-11-09",38.790001
"249","2017-11-10",38.720001
"250","2017-11-13",38.700001
"251","2017-11-14",37.830002
"252","2017-11-15",37.110001
"253","2017-11-16",37.099998
"254","2017-11-17",37.240002
"255","2017-11-20",36.380001
"256","2017-11-21",35.75
"257","2017-11-22",35.549999
"258","2017-11-24",35.959999
"259","2017-11-27",35.389999
"260","2017-11-28",35.18
"261","2017-11-29",34.93
"262","2017-11-30",34.310001
"263","2017-12-01",34.380001
"264","2017-12-04",34.290001
"265","2017-12-05",33.959999
"266","2017-12-06",33.5
"267","2017-12-07",33.389999
"268","2017-12-08",33.849998
"269","2017-12-11",34.73
"270","2017-12-12",34.529999
"271","2017-12-13",34.150002
"272","2017-12-14",33.950001
"273","2017-12-15",35.130001
"274","2017-12-18",35.689999
"275","2017-12-19",37.73
"276","2017-12-20",39.040001
"277","2017-12-21",39.330002
"278","2017-12-22",39.5
"279","2017-12-26",39.48
"280","2017-12-27",38.970001
"281","2017-12-28",39.060001
"282","2017-12-29",39.110001
"283","2018-01-02",40.049999
"284","2018-01-03",43.299999
"285","2018-01-04",44.310001
"286","2018-01-05",44.110001
"287","2018-01-08",44.580002
"288","2018-01-09",45.009998
"289","2018-01-10",44.849998
"290","2018-01-11",46.599998
"291","2018-01-12",47.139999
"292","2018-01-16",45.759998
"293","2018-01-17",46.400002
"294","2018-01-18",46.32
"295","2018-01-19",46.220001
"296","2018-01-22",45.84
"297","2018-01-23",46.110001
"298","2018-01-24",46.27
"299","2018-01-25",46.130001
"300","2018-01-26",45.700001
"301","2018-01-29",45.32
"302","2018-01-30",43.349998
"303","2018-01-31",42.240002
"304","2018-02-01",42.939999
"305","2018-02-02",40.790001
"306","2018-02-05",41.619999
"307","2018-02-06",39.810001
"308","2018-02-07",38.869999
"309","2018-02-08",37.299999
"310","2018-02-09",37.150002
"311","2018-02-12",36.82
"312","2018-02-13",36.779999
"313","2018-02-14",37.220001
"314","2018-02-15",37.529999
"315","2018-02-16",37.68
"316","2018-02-20",37.099998
"317","2018-02-21",37.060001
"318","2018-02-22",36.700001
"319","2018-02-23",38.099998
"320","2018-02-26",39.099998
"321","2018-02-27",37.77
"322","2018-02-28",37.299999
"323","2018-03-01",37.619999
"324","2018-03-02",37.389999
"325","2018-03-05",38.139999
"326","2018-03-06",36.5
"327","2018-03-07",36.52
"328","2018-03-08",36.09
"329","2018-03-09",36.849998
"330","2018-03-12",36.48
"331","2018-03-13",36.07
"332","2018-03-14",35.689999
"333","2018-03-15",34.529999
"334","2018-03-16",36.049999
"335","2018-03-19",34.57
"336","2018-03-20",34.560001
"337","2018-03-21",37.240002
"338","2018-03-22",36.169998
"339","2018-03-23",35.580002
"340","2018-03-26",35.849998
"341","2018-03-27",34.959999
"342","2018-03-28",34.759998
"343","2018-03-29",35.040001
"344","2018-04-02",33.959999
"345","2018-04-03",35.110001
"346","2018-04-04",34.369999
"347","2018-04-05",35.68
"348","2018-04-06",34.75
"349","2018-04-09",35.52
"350","2018-04-10",37.599998
"351","2018-04-11",38.560001
"352","2018-04-12",40.029999
"353","2018-04-13",40.959999
"354","2018-04-16",41.91
"355","2018-04-17",41.779999
"356","2018-04-18",45.380001
"357","2018-04-19",45.16
"358","2018-04-20",45.959999
"359","2018-04-23",45.799999
"360","2018-04-24",45.950001
"361","2018-04-25",45.740002
"362","2018-04-26",46.369999
"363","2018-04-27",45.790001
"364","2018-04-30",46.419998
"365","2018-05-01",46.5
"366","2018-05-02",46.98
"367","2018-05-03",46.23
"368","2018-05-04",47.189999
"369","2018-05-07",46.990002
"370","2018-05-08",47.849998
"371","2018-05-09",61.549999
"372","2018-05-10",62.049999
"373","2018-05-11",63.080002
"374","2018-05-14",61.549999
"375","2018-05-15",61.139999
"376","2018-05-16",63.43
"377","2018-05-17",67.589996
"378","2018-05-18",67.120003
"379","2018-05-21",65.879997
"380","2018-05-22",65.080002
"381","2018-05-23",65.339996
"382","2018-05-24",63.990002
"383","2018-05-25",61.990002
"384","2018-05-29",63.139999
"385","2018-05-30",66.93
"386","2018-05-31",68.959999
"387","2018-06-01",71
"388","2018-06-04",71.900002
"389","2018-06-05",74.010002
"390","2018-06-06",71.830002
"391","2018-06-07",75.18
"392","2018-06-08",77.510002
"393","2018-06-11",77.82
"394","2018-06-12",77.760002
"395","2018-06-13",79.290001
"396","2018-06-14",79
"397","2018-06-15",77.080002
"398","2018-06-18",82.110001
"399","2018-06-19",81
"400","2018-06-20",81.040001
"401","2018-06-21",79.510002
"402","2018-06-22",83.209999
"403","2018-06-25",83.870003
"404","2018-06-26",84.550003
"405","2018-06-27",84.459999
"406","2018-06-28",84.639999
"407","2018-06-29",84.889999
"408","2018-07-02",85.639999
"409","2018-07-03",86.029999
"410","2018-07-05",89.010002
"411","2018-07-06",90.239998
"412","2018-07-09",93.620003
"413","2018-07-10",91.419998
"414","2018-07-11",89.5
"415","2018-07-12",87.610001
"416","2018-07-13",86.010002
"417","2018-07-16",84.260002
"418","2018-07-17",84.32
"419","2018-07-18",85.550003
"420","2018-07-19",86.489998
"421","2018-07-20",85.349998
"422","2018-07-23",84.839996
"423","2018-07-24",87.900002
"424","2018-07-25",88.169998
"425","2018-07-26",81.080002
"426","2018-07-27",81.019997
"427","2018-07-30",83.089996
"428","2018-07-31",84.519997
"429","2018-08-01",84.349998
"430","2018-08-02",84.800003
"431","2018-08-03",84.809998
"432","2018-08-06",85.489998
"433","2018-08-07",81.029999
"434","2018-08-08",80.870003
"435","2018-08-09",78.559998
"436","2018-08-10",79.440002
"437","2018-08-13",78.599998
"438","2018-08-14",80.370003
"439","2018-08-15",75.099998
"440","2018-08-16",77.650002
"441","2018-08-17",78.309998
"442","2018-08-20",80.440002
"443","2018-08-21",81.330002
"444","2018-08-22",82.139999
"445","2018-08-23",82.25
"446","2018-08-24",83.43
"447","2018-08-27",83.449997
"448","2018-08-28",82.269997
"449","2018-08-29",85.830002
"450","2018-08-30",86.290001
"451","2018-08-31",88.940002
"452","2018-09-04",82.480003
"453","2018-09-05",79.669998
"454","2018-09-06",78.230003
"455","2018-09-07",74.400002
"456","2018-09-10",73.440002
"457","2018-09-11",75.830002
"458","2018-09-12",74.889999
"459","2018-09-13",74.910004
"460","2018-09-14",74.68
"461","2018-09-17",75.360001
"462","2018-09-18",78.889999
"463","2018-09-19",77.870003
"464","2018-09-20",77.800003
"465","2018-09-21",77
"466","2018-09-24",78.160004
"467","2018-09-25",75.980003
"468","2018-09-26",77.540001
"469","2018-09-27",79.129997
"470","2018-09-28",80.540001
"471","2018-10-01",80.599998
"472","2018-10-02",81.459999
"473","2018-10-03",84.82
"474","2018-10-04",82.449997
"475","2018-10-05",82.870003
"476","2018-10-08",85.239998
"477","2018-10-09",85.57
"478","2018-10-10",77.25
"479","2018-10-11",73.709999
"480","2018-10-12",74.610001
"481","2018-10-15",74.419998
"482","2018-10-16",77.019997
"483","2018-10-17",74.349998
"484","2018-10-18",75.540001
"485","2018-10-19",75.839996
"486","2018-10-22",75.199997
"487","2018-10-23",73.040001
"488","2018-10-24",66.029999
"489","2018-10-25",66.959999
"490","2018-10-26",67.389999
"491","2018-10-29",65.949997
"492","2018-10-30",66.449997
"493","2018-10-31",68.779999
"494","2018-11-01",67.029999
"495","2018-11-02",66.209999
"496","2018-11-05",72.220001
"497","2018-11-06",65.800003
"498","2018-11-07",67.449997
"499","2018-11-08",63.900002
"500","2018-11-09",64.75
"501","2018-11-12",64.269997
"502","2018-11-13",60.939999
"503","2018-11-14",62.380001
"504","2018-11-15",61.68
"505","2018-11-16",62.209999
"506","2018-11-19",60
"507","2018-11-20",56.779999
"508","2018-11-21",57.189999
"509","2018-11-23",54.84
"510","2018-11-26",55.860001
"511","2018-11-27",56.119999
"512","2018-11-28",58.400002
"513","2018-11-29",58.259998
"514","2018-11-30",58.150002
"515","2018-12-03",62.650002
"516","2018-12-04",60.560001
"517","2018-12-06",59.27
"518","2018-12-07",59.330002
"519","2018-12-10",56.82
"520","2018-12-11",57.02
"521","2018-12-12",59.43
"522","2018-12-13",61.290001
"523","2018-12-14",58.32
"524","2018-12-17",56.689999
"525","2018-12-18",54.959999
"526","2018-12-19",54.080002
"527","2018-12-20",53.610001
"528","2018-12-21",51.970001
"529","2018-12-24",49.700001
"530","2018-12-26",54.200001
"531","2018-12-27",54.509998
"532","2018-12-28",54.259998
"533","2018-12-31",54.060001
"534","2019-01-02",56.080002
"535","2019-01-03",54.599998
"536","2019-01-04",56
"537","2019-01-07",56.900002
"538","2019-01-08",56.169998
"539","2019-01-09",57.150002
"540","2019-01-10",57.619999
"541","2019-01-11",55.220001
"542","2019-01-14",54.169998
"543","2019-01-15",54.450001
"544","2019-01-16",54.950001
"545","2019-01-17",55.310001
"546","2019-01-18",55.09
"547","2019-01-22",52.459999
"548","2019-01-23",52.759998
"549","2019-01-24",53.830002
"550","2019-01-25",54.240002
"551","2019-01-28",51.889999
"552","2019-01-29",52.130001
"553","2019-01-30",52.48
"554","2019-01-31",52.459999
"555","2019-02-01",52.689999
"556","2019-02-04",53.810001
"557","2019-02-05",53.119999
"558","2019-02-06",52.450001
"559","2019-02-07",50.799999
"560","2019-02-08",50.360001
"561","2019-02-11",50.240002
"562","2019-02-12",52.43
"563","2019-02-13",54.43
"564","2019-02-14",55.080002
"565","2019-02-15",55.18
"566","2019-02-19",55.290001
"567","2019-02-20",56.349998
"568","2019-02-21",56
"569","2019-02-22",56.240002
"570","2019-02-25",55.91
"571","2019-02-26",54.93
"572","2019-02-27",54.93
"573","2019-02-28",53.66
"574","2019-03-01",54.310001
"575","2019-03-04",54.490002
"576","2019-03-05",55.240002
"577","2019-03-06",53.790001
"578","2019-03-07",53.700001
"579","2019-03-08",53.040001
"580","2019-03-11",54.48
"581","2019-03-12",56.970001
"582","2019-03-13",57.73
"583","2019-03-14",56.16
"584","2019-03-15",52.599998
"585","2019-03-18",53.939999
"586","2019-03-19",51.07
"587","2019-03-20",52.650002
"588","2019-03-21",54.299999
"589","2019-03-22",51.509998
"590","2019-03-25",46.799999
"591","2019-03-26",47.25
"592","2019-03-27",45.529999
"593","2019-03-28",45.950001
"594","2019-03-29",44.099998
"595","2019-04-01",44.299999
"596","2019-04-02",42.709999
"597","2019-04-03",41.07
"598","2019-04-04",43.34
"599","2019-04-05",44.759998
"600","2019-04-08",44.939999
"601","2019-04-09",42.419998
"602","2019-04-10",42.919998
"603","2019-04-11",41.880001
"604","2019-04-12",43.02
"605","2019-04-15",41.709999
"606","2019-04-16",41.25
"607","2019-04-17",41.66
"608","2019-04-18",41.189999
"609","2019-04-22",43.830002
"610","2019-04-23",45.599998
"611","2019-04-24",46.18
"612","2019-04-25",45.02
"613","2019-04-26",44.240002
"614","2019-04-29",45.049999
"615","2019-04-30",44.900002
"616","2019-05-01",42.450001
"617","2019-05-02",40.580002
"618","2019-05-03",41.349998
"619","2019-05-06",43.889999
"620","2019-05-07",42.75
"621","2019-05-08",43.060001
"622","2019-05-09",43.279999
"623","2019-05-10",40.990002
"624","2019-05-13",37.689999
"625","2019-05-14",37.91
"626","2019-05-15",38.220001
"627","2019-05-16",38.849998
"628","2019-05-17",38.220001
"629","2019-05-20",37.619999
"630","2019-05-21",37.84
"631","2019-05-22",35.900002
"632","2019-05-23",32.75
"633","2019-05-24",32.779999
"634","2019-05-28",32.52
"635","2019-05-29",31.91
"636","2019-05-30",31.4
"637","2019-05-31",30.5
"638","2019-06-03",30.83
"639","2019-06-04",31.809999
"640","2019-06-05",29.5
"641","2019-06-06",30.58
"642","2019-06-07",31.75
"643","2019-06-10",30.620001
"644","2019-06-11",29.290001
"645","2019-06-12",27.860001
"646","2019-06-13",29.32
"647","2019-06-14",29.059999
"648","2019-06-17",29.610001
"649","2019-06-18",30.73
"650","2019-06-19",29.92
"651","2019-06-20",31.530001
"652","2019-06-21",30.58
"653","2019-06-24",29.370001
"654","2019-06-25",28.02
"655","2019-06-26",30.200001
"656","2019-06-27",30.26
"657","2019-06-28",30.68
"658","2019-07-01",30.799999
"659","2019-07-02",28.4
"660","2019-07-03",29.540001
"661","2019-07-05",29.059999
"662","2019-07-08",28.280001
"663","2019-07-09",29.24
"664","2019-07-10",30.43
"665","2019-07-11",30.57
"666","2019-07-12",30.360001
"667","2019-07-15",29.83
"668","2019-07-16",30.26
"669","2019-07-17",29.65
"670","2019-07-18",29.1
"671","2019-07-19",30.049999
"672","2019-07-22",31.219999
"673","2019-07-23",32.799999
"674","2019-07-24",33.650002
"675","2019-07-25",33.310001
"676","2019-07-26",33.779999
"677","2019-07-29",32.82
"678","2019-07-30",34.389999
"679","2019-07-31",34.240002
"680","2019-08-01",32.09
"681","2019-08-02",31.9
"682","2019-08-05",31.040001
"683","2019-08-06",30.610001
"684","2019-08-07",29.84
"685","2019-08-08",32.77
"686","2019-08-09",31.52
"687","2019-08-12",31.48
"688","2019-08-13",31.25
"689","2019-08-14",29.33
"690","2019-08-15",28.67
"691","2019-08-16",30
"692","2019-08-19",31.73
"693","2019-08-20",31.440001
"694","2019-08-21",32.279999
"695","2019-08-22",31.48
"696","2019-08-23",29.440001
"697","2019-08-26",28.73
"698","2019-08-27",27.559999
"699","2019-08-28",28.620001
"700","2019-08-29",28.870001
"701","2019-08-30",28.5
"702","2019-09-03",27.91
"703","2019-09-04",28.809999
"704","2019-09-05",29.629999
"705","2019-09-06",29.610001
"706","2019-09-09",33.34
"707","2019-09-10",34.240002
"708","2019-09-11",34.509998
"709","2019-09-12",34.189999
"710","2019-09-13",32.59
"711","2019-09-16",36.080002
"712","2019-09-17",33.740002
"713","2019-09-18",33.18
"714","2019-09-19",32.02
"715","2019-09-20",32.75
"716","2019-09-23",33.549999
"717","2019-09-24",31
"718","2019-09-25",29.870001
"719","2019-09-26",29.780001
"720","2019-09-27",29.360001
"721","2019-09-30",29.07
"722","2019-10-01",27.540001
"723","2019-10-02",25.799999
"724","2019-10-03",26.139999
"725","2019-10-04",26.610001
"726","2019-10-07",26.790001
"727","2019-10-08",25.85
"728","2019-10-09",25.530001
"729","2019-10-10",25.73
"730","2019-10-11",26.040001
"731","2019-10-14",26.32
"732","2019-10-15",27.360001
"733","2019-10-16",27.219999
"734","2019-10-17",27.16
"735","2019-10-18",26.299999
"736","2019-10-21",26.17
"737","2019-10-22",26.75
"738","2019-10-23",27.24
"739","2019-10-24",26.799999
"740","2019-10-25",27.129999
"741","2019-10-28",26.764999
"742","2019-10-29",26.309999
"743","2019-10-30",24.790001
"744","2019-10-31",23.799999
"745","2019-11-01",25.68
"746","2019-11-04",26.360001
"747","2019-11-05",27.620001
"748","2019-11-06",27.23
"749","2019-11-07",27.280001
"750","2019-11-08",28.030001
"751","2019-11-11",27.559999
"752","2019-11-12",26.709999
"753","2019-11-13",25.809999
"754","2019-11-14",24.950001
"755","2019-11-15",26.280001
"756","2019-11-18",26.174999
"757","2019-11-19",24.01
"758","2019-11-20",24.495001
"759","2019-11-21",24.790001
"760","2019-11-22",24.52
"761","2019-11-25",25.08
"762","2019-11-26",24.5
"763","2019-11-27",24.620001
"764","2019-11-29",24.15
"765","2019-12-02",24.25
"766","2019-12-03",24.35
"767","2019-12-04",25.610001
"768","2019-12-05",24.93
"769","2019-12-06",25.77
"770","2019-12-09",25.84
"771","2019-12-10",26.780001
"772","2019-12-11",26.209999
"773","2019-12-12",27.440001
"774","2019-12-13",26.290001
"775","2019-12-16",27.15
"776","2019-12-17",28.040001
"777","2019-12-18",28.870001
"778","2019-12-19",29.51
"779","2019-12-20",29.51
"780","2019-12-23",29.98
"781","2019-12-24",30.209999
"782","2019-12-26",30.42
"783","2019-12-27",29.540001
"784","2019-12-30",30.219999
"785","2019-12-31",30.35
"786","2020-01-02",30.190001
"787","2020-01-03",31.299999
"788","2020-01-06",31.950001
"789","2020-01-07",32.029999
"790","2020-01-08",30.6
"791","2020-01-09",30.440001
"792","2020-01-10",29.709999
"793","2020-01-13",29.48
"794","2020-01-14",29.719999
"795","2020-01-15",29.26
"796","2020-01-16",28.91
"797","2020-01-17",28.25
"798","2020-01-21",27.33
"799","2020-01-22",26.68
"800","2020-01-23",25.25
"801","2020-01-24",23.860001
"802","2020-01-27",21.959999
"803","2020-01-28",22.35
"804","2020-01-29",22.290001
"805","2020-01-30",22.200001
"806","2020-01-31",21.370001
"807","2020-02-03",20.120001
"808","2020-02-04",19.940001
"809","2020-02-05",21.68
"810","2020-02-06",21.27
"811","2020-02-07",19.790001
"812","2020-02-10",18.690001
"813","2020-02-11",18.24
"814","2020-02-12",18.26
"815","2020-02-13",18.32
"816","2020-02-14",17.530001
"817","2020-02-18",16.73
"818","2020-02-19",17.530001
"819","2020-02-20",17.18
"820","2020-02-21",16.129999
"821","2020-02-24",14.99
"822","2020-02-25",13.93
"823","2020-02-26",13.07
"824","2020-02-27",11.84
"825","2020-02-28",15.9
"826","2020-03-02",14.37
"827","2020-03-03",14.57
"828","2020-03-04",13.98
"829","2020-03-05",13.16
"830","2020-03-06",10.89
"831","2020-03-09",5.56
"832","2020-03-10",6.23
"833","2020-03-11",5.18
"834","2020-03-12",4.17
"835","2020-03-13",4.1
"836","2020-03-16",3
"837","2020-03-17",2.2
"838","2020-03-18",1.13
"839","2020-03-19",2.78
"840","2020-03-20",2.2
"841","2020-03-23",2.03
"842","2020-03-24",2.75
"843","2020-03-25",2.9
"844","2020-03-26",3.64
"845","2020-03-27",3.5
"846","2020-03-30",2.9
"847","2020-03-31",3.09
"848","2020-04-01",2.26
"849","2020-04-02",2.95
"850","2020-04-03",3.01
"851","2020-04-06",2.99
"852","2020-04-07",2.92
"853","2020-04-08",3.36
"854","2020-04-09",3.14
"855","2020-04-13",3.96
"856","2020-04-14",5.06
"857","2020-04-15",4.31
"858","2020-04-16",3.91
"859","2020-04-17",4
"860","2020-04-20",3.43
"861","2020-04-21",3.21
"862","2020-04-22",3.88
"863","2020-04-23",4.31
"864","2020-04-24",4.27
"865","2020-04-27",4.26
"866","2020-04-28",4.41
"867","2020-04-29",7.91
"868","2020-04-30",6.29
"869","2020-05-01",5.97
"870","2020-05-04",5.91
"871","2020-05-05",5.725
"872","2020-05-06",5.18
"873","2020-05-07",5.79
"874","2020-05-08",6.57
"875","2020-05-11",6.9
"876","2020-05-12",6.58
"877","2020-05-13",6.37
"878","2020-05-14",6.11
"879","2020-05-15",6.25
"880","2020-05-18",6.78
"881","2020-05-19",7.4
"882","2020-05-20",7.94
"883","2020-05-21",7.74
"884","2020-05-22",7.65
"885","2020-05-26",8.26
"886","2020-05-27",8.85
"887","2020-05-28",8.97
"888","2020-05-29",8.78
"889","2020-06-01",9.12
"890","2020-06-02",10.58
"891","2020-06-03",11.66
"892","2020-06-04",14.63
"893","2020-06-05",16.99
"894","2020-06-08",17.469999
"895","2020-06-09",14.47
"896","2020-06-10",12.54
"897","2020-06-11",9.79
"898","2020-06-12",12.615
"899","2020-06-15",12.98
"900","2020-06-16",14.01
"901","2020-06-17",12.68
"902","2020-06-18",12.25
"903","2020-06-19",11.34
"904","2020-06-22",11.13
"905","2020-06-23",11.36
"906","2020-06-24",10.1
"907","2020-06-25",10.14
"908","2020-06-26",9.07
"909","2020-06-29",9.16
"910","2020-06-30",9.53
"911","2020-07-01",9.41
"912","2020-07-02",9.6
"913","2020-07-06",9.55
"914","2020-07-07",9.06
"915","2020-07-08",9.27
"916","2020-07-09",8.36
"917","2020-07-10",8.98
"918","2020-07-13",9.01
"919","2020-07-14",9.34
"920","2020-07-15",10.05
"921","2020-07-16",9.99
"922","2020-07-17",9.62
"923","2020-07-20",9.49
"924","2020-07-21",11.185
"925","2020-07-22",11.11
"926","2020-07-23",11.12
"927","2020-07-24",11.36
"928","2020-07-27",11.35
"929","2020-07-28",10.73
"930","2020-07-29",11
"931","2020-07-30",10.11
"932","2020-07-31",9.91
"933","2020-08-03",9.98
"934","2020-08-04",11.04
"935","2020-08-05",11.2
"936","2020-08-06",11.5
"937","2020-08-07",11.4
"938","2020-08-10",13.49
"939","2020-08-11",12.4
"940","2020-08-12",14.56
"941","2020-08-13",13.77
"942","2020-08-14",13.78
"943","2020-08-17",13.53
"944","2020-08-18",12.62
"945","2020-08-19",12.99
"946","2020-08-20",12.09
"947","2020-08-21",10.35
"948","2020-08-24",10.96
"949","2020-08-25",11.9
"950","2020-08-26",11.13
"951","2020-08-27",11.34
"952","2020-08-28",11.68
"953","2020-08-31",11.42
"954","2020-09-01",11.01
"955","2020-09-02",10.37
"956","2020-09-03",10.16
"957","2020-09-04",10.21
"958","2020-09-08",9.81
"959","2020-09-09",9.79
"960","2020-09-10",9.18
"961","2020-09-11",8.98
"962","2020-09-14",9.55
"963","2020-09-15",9.64
"964","2020-09-16",10.19
"965","2020-09-17",10.25
"966","2020-09-18",10.35
"967","2020-09-21",9.73
