"","date","HNRG"
"390","2008-07-21",3.5
"391","2008-07-22",3.55
"392","2008-07-23",3.5
"393","2008-07-24",4.5
"394","2008-07-25",4.5
"395","2008-07-28",4.05
"396","2008-07-29",3.9
"397","2008-07-30",4.75
"398","2008-07-31",4.75
"399","2008-08-01",4.75
"400","2008-08-04",4.75
"401","2008-08-05",3.75
"402","2008-08-06",3.75
"403","2008-08-07",3.75
"404","2008-08-08",3.75
"405","2008-08-11",3.25
"406","2008-08-12",3.3
"407","2008-08-13",3.3
"408","2008-08-14",3.3
"409","2008-08-15",3.9
"410","2008-08-18",3.9
"411","2008-08-19",3.9
"412","2008-08-20",3.9
"413","2008-08-21",3.9
"414","2008-08-22",3.9
"415","2008-08-25",3.9
"416","2008-08-26",3.9
"417","2008-08-27",3.9
"418","2008-08-28",3.9
"419","2008-08-29",3.9
"420","2008-09-02",3.9
"421","2008-09-03",3.9
"422","2008-09-04",4.4
"423","2008-09-05",3.9
"424","2008-09-08",4.25
"425","2008-09-09",4.25
"426","2008-09-10",4.4
"427","2008-09-11",4.4
"428","2008-09-12",4.4
"429","2008-09-15",4.4
"430","2008-09-16",4.5
"431","2008-09-17",4.5
"432","2008-09-18",4.5
"433","2008-09-19",4.5
"434","2008-09-22",4.5
"435","2008-09-23",4.9
"436","2008-09-24",4.9
"437","2008-09-25",4.9
"438","2008-09-26",5
"439","2008-09-29",5.5
"440","2008-09-30",5.5
"441","2008-10-01",5.5
"442","2008-10-02",5
"443","2008-10-03",5
"444","2008-10-06",2.85
"445","2008-10-07",3.25
"446","2008-10-08",3
"447","2008-10-09",2.99
"448","2008-10-10",2.5
"449","2008-10-13",2.8
"450","2008-10-14",2.8
"451","2008-10-15",2.8
"452","2008-10-16",2.75
"453","2008-10-17",2.75
"454","2008-10-20",2.75
"455","2008-10-21",2.8
"456","2008-10-22",2.8
"457","2008-10-23",2.8
"458","2008-10-24",2.8
"459","2008-10-27",2.5
"460","2008-10-28",2.9
"461","2008-10-29",2.9
"462","2008-10-30",5.5
"463","2008-10-31",5
"464","2008-11-03",4.5
"465","2008-11-04",4.5
"466","2008-11-05",4.5
"467","2008-11-06",4.5
"468","2008-11-07",4.5
"469","2008-11-10",4.5
"470","2008-11-11",4.5
"471","2008-11-12",4.5
"472","2008-11-13",4.5
"473","2008-11-14",4.5
"474","2008-11-17",4.5
"475","2008-11-18",4.5
"476","2008-11-19",4.5
"477","2008-11-20",2.55
"478","2008-11-21",2.55
"479","2008-11-24",2.5
"480","2008-11-25",2.5
"481","2008-11-26",2.5
"482","2008-11-28",2.5
"483","2008-12-01",3
"484","2008-12-02",3
"485","2008-12-03",3
"486","2008-12-04",3
"487","2008-12-05",3
"488","2008-12-08",3
"489","2008-12-09",3
"490","2008-12-10",3
"491","2008-12-11",3
"492","2008-12-12",3
"493","2008-12-15",3
"494","2008-12-16",3
"495","2008-12-17",3
"496","2008-12-18",3
"497","2008-12-19",3
"498","2008-12-22",3
"499","2008-12-23",3
"500","2008-12-24",3
"501","2008-12-26",3
"502","2008-12-29",3
"503","2008-12-30",3
"504","2008-12-31",3
"505","2009-01-02",3
"506","2009-01-05",3
"507","2009-01-06",3
"508","2009-01-07",3
"509","2009-01-08",3
"510","2009-01-09",3
"511","2009-01-12",3
"512","2009-01-13",3
"513","2009-01-14",3
"514","2009-01-15",3
"515","2009-01-16",3
"516","2009-01-20",3
"517","2009-01-21",3
"518","2009-01-22",3
"519","2009-01-23",3
"520","2009-01-26",3
"521","2009-01-27",3
"522","2009-01-28",3
"523","2009-01-29",3
"524","2009-01-30",3
"525","2009-02-02",3
"526","2009-02-03",3
"527","2009-02-04",3
"528","2009-02-05",3
"529","2009-02-06",3
"530","2009-02-09",3
"531","2009-02-10",3
"532","2009-02-11",3
"533","2009-02-12",3
"534","2009-02-13",2.95
"535","2009-02-17",3
"536","2009-02-18",3
"537","2009-02-19",3
"538","2009-02-20",3
"539","2009-02-23",3
"540","2009-02-24",3
"541","2009-02-25",3
"542","2009-02-26",3
"543","2009-02-27",3
"544","2009-03-02",2.95
"545","2009-03-03",2.95
"546","2009-03-04",2.95
"547","2009-03-05",2.95
"548","2009-03-06",2.95
"549","2009-03-09",2.95
"550","2009-03-10",2.95
"551","2009-03-11",2.95
"552","2009-03-12",2.95
"553","2009-03-13",2.95
"554","2009-03-16",2.95
"555","2009-03-17",2.95
"556","2009-03-18",2.95
"557","2009-03-19",2.95
"558","2009-03-20",2.95
"559","2009-03-23",2.95
"560","2009-03-24",2.95
"561","2009-03-25",2.95
"562","2009-03-26",3
"563","2009-03-27",3.5
"564","2009-03-30",3.5
"565","2009-03-31",3.75
"566","2009-04-01",3.75
"567","2009-04-02",3.75
"568","2009-04-03",3.74
"569","2009-04-06",3.85
"570","2009-04-07",4
"571","2009-04-08",4
"572","2009-04-09",4
"573","2009-04-13",4
"574","2009-04-14",4.49
"575","2009-04-15",4.5
"576","2009-04-16",4.5
"577","2009-04-17",4.5
"578","2009-04-20",4.25
"579","2009-04-21",4.25
"580","2009-04-22",4.25
"581","2009-04-23",4.25
"582","2009-04-24",4.25
"583","2009-04-27",4.25
"584","2009-04-28",4.25
"585","2009-04-29",4.25
"586","2009-04-30",4.25
"587","2009-05-01",4.5
"588","2009-05-04",4.5
"589","2009-05-05",4.5
"590","2009-05-06",4.5
"591","2009-05-07",5
"592","2009-05-08",5.25
"593","2009-05-11",6.28
"594","2009-05-12",6.4
"595","2009-05-13",6.25
"596","2009-05-14",5.95
"597","2009-05-15",5.95
"598","2009-05-18",5.95
"599","2009-05-19",6.5
"600","2009-05-20",5.95
"601","2009-05-21",6
"602","2009-05-22",6
"603","2009-05-26",5.99
"604","2009-05-27",6.2
"605","2009-05-28",6.12
"606","2009-05-29",6.12
"607","2009-06-01",6.06
"608","2009-06-02",6.02
"609","2009-06-03",5.95
"610","2009-06-04",5.95
"611","2009-06-05",5.95
"612","2009-06-08",5.75
"613","2009-06-09",5.75
"614","2009-06-10",5.75
"615","2009-06-11",5.75
"616","2009-06-12",5.75
"617","2009-06-15",5.75
"618","2009-06-16",5.75
"619","2009-06-17",5.6
"620","2009-06-18",5.6
"621","2009-06-19",5.6
"622","2009-06-22",5.6
"623","2009-06-23",5.75
"624","2009-06-24",5.5
"625","2009-06-25",5.5
"626","2009-06-26",5.5
"627","2009-06-29",5.5
"628","2009-06-30",5.5
"629","2009-07-01",5.5
"630","2009-07-02",5.5
"631","2009-07-06",5.5
"632","2009-07-07",5.5
"633","2009-07-08",5.5
"634","2009-07-09",5.5
"635","2009-07-10",5.5
"636","2009-07-13",5.5
"637","2009-07-14",5.5
"638","2009-07-15",5.5
"639","2009-07-16",5.5
"640","2009-07-17",5.5
"641","2009-07-20",5.5
"642","2009-07-21",5.5
"643","2009-07-22",5.5
"644","2009-07-23",5.5
"645","2009-07-24",5.5
"646","2009-07-27",5.5
"647","2009-07-28",5.5
"648","2009-07-29",5.5
"649","2009-07-30",5.5
"650","2009-07-31",5.5
"651","2009-08-03",5.5
"652","2009-08-04",5.5
"653","2009-08-05",5.5
"654","2009-08-06",5.5
"655","2009-08-07",5.5
"656","2009-08-10",5.1
"657","2009-08-11",5.1
"658","2009-08-12",5.1
"659","2009-08-13",5.1
"660","2009-08-14",5.1
"661","2009-08-17",5.1
"662","2009-08-18",5.1
"663","2009-08-19",5.1
"664","2009-08-20",5.1
"665","2009-08-21",5.1
"666","2009-08-24",5.1
"667","2009-08-25",5.1
"668","2009-08-26",5.1
"669","2009-08-27",5.1
"670","2009-08-28",5
"671","2009-08-31",6
"672","2009-09-01",6
"673","2009-09-02",6
"674","2009-09-03",6
"675","2009-09-04",6
"676","2009-09-08",5.75
"677","2009-09-09",5.75
"678","2009-09-10",5.75
"679","2009-09-11",5.75
"680","2009-09-14",5.75
"681","2009-09-15",6.75
"682","2009-09-16",6.75
"683","2009-09-17",6.75
"684","2009-09-18",6.75
"685","2009-09-21",6.5
"686","2009-09-22",6.26
"687","2009-09-23",6.26
"688","2009-09-24",6.26
"689","2009-09-25",6.05
"690","2009-09-28",6.05
"691","2009-09-29",6.5
"692","2009-09-30",6.4
"693","2009-10-01",6.46
"694","2009-10-02",6
"695","2009-10-05",6
"696","2009-10-06",6.02
"697","2009-10-07",6.7
"698","2009-10-08",6
"699","2009-10-09",6
"700","2009-10-12",6
"701","2009-10-13",6
"702","2009-10-14",6
"703","2009-10-15",6
"704","2009-10-16",6.4
"705","2009-10-19",6.32
"706","2009-10-20",6.7
"707","2009-10-21",7
"708","2009-10-22",7.3
"709","2009-10-23",7.24
"710","2009-10-26",7.5
"711","2009-10-27",6.75
"712","2009-10-28",6.5
"713","2009-10-29",6.5
"714","2009-10-30",6.6
"715","2009-11-02",6.6
"716","2009-11-03",6.6
"717","2009-11-04",6.25
"718","2009-11-05",6.5
"719","2009-11-06",6.5
"720","2009-11-09",6.5
"721","2009-11-10",7.5
"722","2009-11-11",7.5
"723","2009-11-12",7.5
"724","2009-11-13",7.5
"725","2009-11-16",6.9
"726","2009-11-17",8
"727","2009-11-18",6.8
"728","2009-11-19",6.8
"729","2009-11-20",7.5
"730","2009-11-23",7.5
"731","2009-11-24",7.6
"732","2009-11-25",7.6
"733","2009-11-27",7.6
"734","2009-11-30",7.55
"735","2009-12-01",7.55
"736","2009-12-02",8.8
"737","2009-12-03",8.9
"738","2009-12-04",8
"739","2009-12-07",8
"740","2009-12-08",8
"741","2009-12-09",8
"742","2009-12-10",7.98
"743","2009-12-11",7.8
"744","2009-12-14",7.5
"745","2009-12-15",8.8
"746","2009-12-16",7.9
"747","2009-12-17",7.5
"748","2009-12-18",7.9
"749","2009-12-21",7.5
"750","2009-12-22",7.4
"751","2009-12-23",7.4
"752","2009-12-24",7.4
"753","2009-12-28",7.45
"754","2009-12-29",7.55
"755","2009-12-30",7.45
"756","2009-12-31",7.85
"757","2010-01-04",7.5
"758","2010-01-05",7.5
"759","2010-01-06",7.5
"760","2010-01-07",7.85
"761","2010-01-08",7.5
"762","2010-01-11",7.5
"763","2010-01-12",7.5
"764","2010-01-13",7.5
"765","2010-01-14",7.85
"766","2010-01-15",7.5
"767","2010-01-19",8
"768","2010-01-20",9
"769","2010-01-21",9
"770","2010-01-22",9.3
"771","2010-01-25",9.5
"772","2010-01-26",9.5
"773","2010-01-27",9.5
"774","2010-01-28",9.5
"775","2010-01-29",9.5
"776","2010-02-01",9.5
"777","2010-02-02",9.75
"778","2010-02-03",9
"779","2010-02-04",9
"780","2010-02-05",9.4
"781","2010-02-08",8.5
"782","2010-02-09",8.5
"783","2010-02-10",8.5
"784","2010-02-11",8.25
"785","2010-02-12",8.5
"786","2010-02-16",9.75
"787","2010-02-17",9.75
"788","2010-02-18",9.5
"789","2010-02-19",9.5
"790","2010-02-22",9.5
"791","2010-02-23",8.25
"792","2010-02-24",8.25
"793","2010-02-25",8.32
"794","2010-02-26",8.9
"795","2010-03-01",8.9
"796","2010-03-02",8.3
"797","2010-03-03",8.3
"798","2010-03-04",8.55
"799","2010-03-05",9
"800","2010-03-08",9.75
"801","2010-03-09",9.75
"802","2010-03-10",9.5
"803","2010-03-11",9.74
"804","2010-03-12",9.74
"805","2010-03-15",9.75
"806","2010-03-16",9.8
"807","2010-03-17",9.07
"808","2010-03-18",9
"809","2010-03-19",9
"810","2010-03-22",9
"811","2010-03-23",9.5
"812","2010-03-24",9.5
"813","2010-03-25",9.5
"814","2010-03-26",9.05
"815","2010-03-29",9
"816","2010-03-30",8.4
"817","2010-03-31",8.4
"818","2010-04-01",8.4
"819","2010-04-05",8.5
"820","2010-04-06",8.5
"821","2010-04-07",8.5
"822","2010-04-08",9
"823","2010-04-09",9
"824","2010-04-12",9
"825","2010-04-13",9.55
"826","2010-04-14",9.25
"827","2010-04-15",9.25
"828","2010-04-16",9.25
"829","2010-04-19",8.6
"830","2010-04-20",9.7
"831","2010-04-21",9.7
"832","2010-04-22",9.7
"833","2010-04-23",9.7
"834","2010-04-26",8.55
"835","2010-04-27",8.55
"836","2010-04-28",8.88
"837","2010-04-29",9
"838","2010-04-30",8.35
"839","2010-05-03",8.35
"840","2010-05-04",8.4
"841","2010-05-05",8.66
"842","2010-05-06",8.25
"843","2010-05-07",8.25
"844","2010-05-10",8.3
"845","2010-05-11",8.3
"846","2010-05-12",8.3
"847","2010-05-13",8.3
"848","2010-05-14",8.3
"849","2010-05-17",8.4
"850","2010-05-18",8.4
"851","2010-05-19",8.4
"852","2010-05-20",9
"853","2010-05-21",10
"854","2010-05-24",10
"855","2010-05-25",9.5
"856","2010-05-26",9.44
"857","2010-05-27",9.25
"858","2010-05-28",10
"859","2010-06-01",11.97
"860","2010-06-02",11.9
"861","2010-06-03",12
"862","2010-06-04",11.28
"863","2010-06-07",11
"864","2010-06-08",12.25
"865","2010-06-09",11.95
"866","2010-06-10",12.85
"867","2010-06-11",12.34
"868","2010-06-14",13
"869","2010-06-15",13
"870","2010-06-16",12.7
"871","2010-06-17",12.49
"872","2010-06-18",12.29
"873","2010-06-21",11.24
"874","2010-06-22",11.24
"875","2010-06-23",12.55
"876","2010-06-24",12.55
"877","2010-06-25",11.34
"878","2010-06-28",10.15
"879","2010-06-29",9.4
"880","2010-06-30",8.95
"881","2010-07-01",8.34
"882","2010-07-02",8.23
"883","2010-07-06",7.69
"884","2010-07-07",7.36
"885","2010-07-08",8.29
"886","2010-07-09",8.23
"887","2010-07-12",7.91
"888","2010-07-13",8.01
"889","2010-07-14",7.76
"890","2010-07-15",7.7
"891","2010-07-16",7.7
"892","2010-07-19",7.81
"893","2010-07-20",8.29
"894","2010-07-21",8.2
"895","2010-07-22",8.74
"896","2010-07-23",9.31
"897","2010-07-26",9.18
"898","2010-07-27",8.96
"899","2010-07-28",8.89
"900","2010-07-29",9.05
"901","2010-07-30",8.76
"902","2010-08-02",8.88
"903","2010-08-03",9.31
"904","2010-08-04",9.95
"905","2010-08-05",11.14
"906","2010-08-06",11.11
"907","2010-08-09",12.05
"908","2010-08-10",11.18
"909","2010-08-11",10.3
"910","2010-08-12",10.28
"911","2010-08-13",10.13
"912","2010-08-16",11.04
"913","2010-08-17",11.24
"914","2010-08-18",11.95
"915","2010-08-19",11.2
"916","2010-08-20",11.15
"917","2010-08-23",11.03
"918","2010-08-24",10.24
"919","2010-08-25",10.85
"920","2010-08-26",10.43
"921","2010-08-27",11.85
"922","2010-08-30",11.35
"923","2010-08-31",10.97
"924","2010-09-01",11.9
"925","2010-09-02",11.64
"926","2010-09-03",11.71
"927","2010-09-07",11.25
"928","2010-09-08",10.95
"929","2010-09-09",10.87
"930","2010-09-10",10.82
"931","2010-09-13",11.28
"932","2010-09-14",10.76
"933","2010-09-15",11.33
"934","2010-09-16",11.62
"935","2010-09-17",11.2
"936","2010-09-20",11.78
"937","2010-09-21",11.35
"938","2010-09-22",11.31
"939","2010-09-23",10.96
"940","2010-09-24",11.93
"941","2010-09-27",11.3
"942","2010-09-28",11.4
"943","2010-09-29",12.1
"944","2010-09-30",11.63
"945","2010-10-01",11.47
"946","2010-10-04",11.57
"947","2010-10-05",12.01
"948","2010-10-06",11.58
"949","2010-10-07",11.21
"950","2010-10-08",12.1
"951","2010-10-11",12.03
"952","2010-10-12",11.99
"953","2010-10-13",11.86
"954","2010-10-14",11.8
"955","2010-10-15",11.75
"956","2010-10-18",12.02
"957","2010-10-19",11.87
"958","2010-10-20",12.19
"959","2010-10-21",12.1
"960","2010-10-22",12.19
"961","2010-10-25",12.1
"962","2010-10-26",12.52
"963","2010-10-27",12.45
"964","2010-10-28",12.34
"965","2010-10-29",12.47
"966","2010-11-01",12.37
"967","2010-11-02",12.23
"968","2010-11-03",12.25
"969","2010-11-04",12.2
"970","2010-11-05",12.04
"971","2010-11-08",12.15
"972","2010-11-09",11.9
"973","2010-11-10",12.17
"974","2010-11-11",12.1
"975","2010-11-12",12.14
"976","2010-11-15",11.92
"977","2010-11-16",11.93
"978","2010-11-17",11.13
"979","2010-11-18",12.2
"980","2010-11-19",11.83
"981","2010-11-22",11.81
"982","2010-11-23",11.76
"983","2010-11-24",12.14
"984","2010-11-26",12.64
"985","2010-11-29",12.02
"986","2010-11-30",11.5
"987","2010-12-01",11.65
"988","2010-12-02",11.65
"989","2010-12-03",11.75
"990","2010-12-06",12.14
"991","2010-12-07",12.23
"992","2010-12-08",12.21
"993","2010-12-09",12.05
"994","2010-12-10",12.16
"995","2010-12-13",11.95
"996","2010-12-14",11.8
"997","2010-12-15",12.05
"998","2010-12-16",12.07
"999","2010-12-17",11.35
"1000","2010-12-20",11.51
"1001","2010-12-21",11.4
"1002","2010-12-22",11.05
"1003","2010-12-23",10.87
"1004","2010-12-27",10.92
"1005","2010-12-28",10.75
"1006","2010-12-29",10.47
"1007","2010-12-30",10.51
"1008","2010-12-31",10.49
"1009","2011-01-03",10.43
"1010","2011-01-04",10.14
"1011","2011-01-05",10
"1012","2011-01-06",10.07
"1013","2011-01-07",10.02
"1014","2011-01-10",10.18
"1015","2011-01-11",10.46
"1016","2011-01-12",10.66
"1017","2011-01-13",10.93
"1018","2011-01-14",11.05
"1019","2011-01-18",10.92
"1020","2011-01-19",10.88
"1021","2011-01-20",10.99
"1022","2011-01-21",11.36
"1023","2011-01-24",11.5
"1024","2011-01-25",11.16
