"","date","ATO"
"79","2007-04-26",32.169998
"80","2007-04-27",32.009998
"81","2007-04-30",31.719999
"82","2007-05-01",32.09
"83","2007-05-02",31.99
"84","2007-05-03",32.07
"85","2007-05-04",32.060001
"86","2007-05-07",32.099998
"87","2007-05-08",32.220001
"88","2007-05-09",32.330002
"89","2007-05-10",31.83
"90","2007-05-11",32.07
"91","2007-05-14",32.130001
"92","2007-05-15",32.130001
"93","2007-05-16",32.490002
"94","2007-05-17",32.849998
"95","2007-05-18",32.82
"96","2007-05-21",33.060001
"97","2007-05-22",33.110001
"98","2007-05-23",32.509998
"99","2007-05-24",32.009998
"100","2007-05-25",31.870001
"101","2007-05-29",32.16
"102","2007-05-30",32.439999
"103","2007-05-31",32.389999
"104","2007-06-01",32.48
"105","2007-06-04",32.43
"106","2007-06-05",32.119999
"107","2007-06-06",31.68
"108","2007-06-07",30.76
"109","2007-06-08",30.66
"110","2007-06-11",30.719999
"111","2007-06-12",30.1
"112","2007-06-13",30.040001
"113","2007-06-14",30.27
"114","2007-06-15",30.559999
"115","2007-06-18",30.379999
"116","2007-06-19",30.440001
"117","2007-06-20",30.129999
"118","2007-06-21",30.07
"119","2007-06-22",29.83
"120","2007-06-25",29.809999
"121","2007-06-26",29.379999
"122","2007-06-27",29.91
"123","2007-06-28",29.950001
"124","2007-06-29",30.059999
"125","2007-07-02",30.33
"126","2007-07-03",30.52
"127","2007-07-05",30.34
"128","2007-07-06",30.290001
"129","2007-07-09",30.389999
"130","2007-07-10",30.24
"131","2007-07-11",30.17
"132","2007-07-12",30.66
"133","2007-07-13",30.639999
"134","2007-07-16",30.200001
"135","2007-07-17",30.049999
"136","2007-07-18",30.110001
"137","2007-07-19",30.24
"138","2007-07-20",29.85
"139","2007-07-23",30.17
"140","2007-07-24",29.41
"141","2007-07-25",29.58
"142","2007-07-26",29.209999
"143","2007-07-27",28.450001
"144","2007-07-30",28.440001
"145","2007-07-31",28.07
"146","2007-08-01",28.450001
"147","2007-08-02",28.370001
"148","2007-08-03",27.309999
"149","2007-08-06",27.690001
"150","2007-08-07",27.879999
"151","2007-08-08",26.73
"152","2007-08-09",26.469999
"153","2007-08-10",27.799999
"154","2007-08-13",27.42
"155","2007-08-14",27.01
"156","2007-08-15",26.690001
"157","2007-08-16",26.85
"158","2007-08-17",27.23
"159","2007-08-20",27.35
"160","2007-08-21",27.48
"161","2007-08-22",27.57
"162","2007-08-23",27.35
"163","2007-08-24",27.84
"164","2007-08-27",27.85
"165","2007-08-28",27.530001
"166","2007-08-29",27.98
"167","2007-08-30",27.91
"168","2007-08-31",28.110001
"169","2007-09-04",28.16
"170","2007-09-05",27.92
"171","2007-09-06",27.83
"172","2007-09-07",27.540001
"173","2007-09-10",27.68
"174","2007-09-11",28.200001
"175","2007-09-12",28.120001
"176","2007-09-13",27.76
"177","2007-09-14",27.59
"178","2007-09-17",27.42
"179","2007-09-18",27.870001
"180","2007-09-19",28.18
"181","2007-09-20",28.23
"182","2007-09-21",28.299999
"183","2007-09-24",28.32
"184","2007-09-25",28.25
"185","2007-09-26",28.5
"186","2007-09-27",28.440001
"187","2007-09-28",28.32
"188","2007-10-01",28.92
"189","2007-10-02",28.83
"190","2007-10-03",28.92
"191","2007-10-04",29
"192","2007-10-05",29.280001
"193","2007-10-08",29.17
"194","2007-10-09",29.440001
"195","2007-10-10",29.32
"196","2007-10-11",29.459999
"197","2007-10-12",29.379999
"198","2007-10-15",28.85
"199","2007-10-16",28.629999
"200","2007-10-17",28.27
"201","2007-10-18",28.290001
"202","2007-10-19",27.780001
"203","2007-10-22",27.92
"204","2007-10-23",28.059999
"205","2007-10-24",28.120001
"206","2007-10-25",28.08
"207","2007-10-26",28.120001
"208","2007-10-29",27.959999
"209","2007-10-30",27.77
"210","2007-10-31",28.049999
"211","2007-11-01",27.76
"212","2007-11-02",28.08
"213","2007-11-05",27.83
"214","2007-11-06",27.84
"215","2007-11-07",26.950001
"216","2007-11-08",26.959999
"217","2007-11-09",26.799999
"218","2007-11-12",26.77
"219","2007-11-13",27.120001
"220","2007-11-14",27.02
"221","2007-11-15",27.209999
"222","2007-11-16",26.9
"223","2007-11-19",26.9
"224","2007-11-20",26.92
"225","2007-11-21",26.469999
"226","2007-11-23",26.58
"227","2007-11-26",26.209999
"228","2007-11-27",26.129999
"229","2007-11-28",26.200001
"230","2007-11-29",26.110001
"231","2007-11-30",26.190001
"232","2007-12-03",26.18
"233","2007-12-04",26.49
"234","2007-12-05",26.82
"235","2007-12-06",27.389999
"236","2007-12-07",27.07
"237","2007-12-10",27.190001
"238","2007-12-11",27.030001
"239","2007-12-12",26.940001
"240","2007-12-13",27.280001
"241","2007-12-14",26.879999
"242","2007-12-17",26.74
"243","2007-12-18",27.15
"244","2007-12-19",27.43
"245","2007-12-20",28
"246","2007-12-21",28.65
"247","2007-12-24",28.76
"248","2007-12-26",28.389999
"249","2007-12-27",28.209999
"250","2007-12-28",28.1
"251","2007-12-31",28.040001
"252","2008-01-02",27.950001
"253","2008-01-03",27.790001
"254","2008-01-04",27.67
"255","2008-01-07",27.940001
"256","2008-01-08",28
"257","2008-01-09",28.17
"258","2008-01-10",28.02
"259","2008-01-11",27.85
"260","2008-01-14",27.870001
"261","2008-01-15",27.559999
"262","2008-01-16",27.6
"263","2008-01-17",27.360001
"264","2008-01-18",26.92
"265","2008-01-22",26.91
"266","2008-01-23",27.85
"267","2008-01-24",27.559999
"268","2008-01-25",27.469999
"269","2008-01-28",27.799999
"270","2008-01-29",28.32
"271","2008-01-30",28.25
"272","2008-01-31",28.74
"273","2008-02-01",28.959999
"274","2008-02-04",28.91
"275","2008-02-05",28.33
"276","2008-02-06",27.629999
"277","2008-02-07",27.459999
"278","2008-02-08",27.51
"279","2008-02-11",27.959999
"280","2008-02-12",27.629999
"281","2008-02-13",27.51
"282","2008-02-14",27.24
"283","2008-02-15",27.040001
"284","2008-02-19",27.23
"285","2008-02-20",27.65
"286","2008-02-21",26.85
"287","2008-02-22",26.719999
"288","2008-02-25",27.07
"289","2008-02-26",27.129999
"290","2008-02-27",26.74
"291","2008-02-28",26.610001
"292","2008-02-29",26
"293","2008-03-03",26.07
"294","2008-03-04",26.34
"295","2008-03-05",26.24
"296","2008-03-06",25.870001
"297","2008-03-07",25.780001
"298","2008-03-10",25.6
"299","2008-03-11",26.030001
"300","2008-03-12",25.67
"301","2008-03-13",25.85
"302","2008-03-14",25.9
"303","2008-03-17",25.610001
"304","2008-03-18",25.68
"305","2008-03-19",25.280001
"306","2008-03-20",25.219999
"307","2008-03-24",25.110001
"308","2008-03-25",25.1
"309","2008-03-26",25.24
"310","2008-03-27",25.299999
"311","2008-03-28",25.09
"312","2008-03-31",25.5
"313","2008-04-01",26.27
"314","2008-04-02",26.780001
"315","2008-04-03",26.719999
"316","2008-04-04",26.440001
"317","2008-04-07",26.82
"318","2008-04-08",26.41
"319","2008-04-09",26.25
"320","2008-04-10",26.049999
"321","2008-04-11",25.809999
"322","2008-04-14",25.83
"323","2008-04-15",26.299999
"324","2008-04-16",27.07
"325","2008-04-17",27.110001
"326","2008-04-18",27.360001
"327","2008-04-21",27.01
"328","2008-04-22",26.809999
"329","2008-04-23",27.309999
"330","2008-04-24",27.639999
"331","2008-04-25",27.879999
"332","2008-04-28",28.07
"333","2008-04-29",27.940001
"334","2008-04-30",27.68
"335","2008-05-01",28.1
"336","2008-05-02",27.969999
"337","2008-05-05",28.440001
"338","2008-05-06",28.43
"339","2008-05-07",27.9
"340","2008-05-08",27.65
"341","2008-05-09",27.860001
"342","2008-05-12",27.98
"343","2008-05-13",28.129999
"344","2008-05-14",28.540001
"345","2008-05-15",28.34
"346","2008-05-16",28.280001
"347","2008-05-19",28.209999
"348","2008-05-20",28.049999
"349","2008-05-21",28.02
"350","2008-05-22",27.530001
"351","2008-05-23",27.309999
"352","2008-05-27",27.540001
"353","2008-05-28",27.559999
"354","2008-05-29",27.4
"355","2008-05-30",27.389999
"356","2008-06-02",27.16
"357","2008-06-03",27.059999
"358","2008-06-04",27.219999
"359","2008-06-05",27.41
"360","2008-06-06",27.059999
"361","2008-06-09",27.15
"362","2008-06-10",27.049999
"363","2008-06-11",26.85
"364","2008-06-12",26.549999
"365","2008-06-13",26.43
"366","2008-06-16",26.67
"367","2008-06-17",26.879999
"368","2008-06-18",27.32
"369","2008-06-19",27.440001
"370","2008-06-20",27.200001
"371","2008-06-23",27.67
"372","2008-06-24",27.280001
"373","2008-06-25",27.440001
"374","2008-06-26",27.08
"375","2008-06-27",26.799999
"376","2008-06-30",27.57
"377","2008-07-01",27.75
"378","2008-07-02",27.73
"379","2008-07-03",27.209999
"380","2008-07-07",26.65
"381","2008-07-08",26.58
"382","2008-07-09",26.719999
"383","2008-07-10",26.780001
"384","2008-07-11",26.68
"385","2008-07-14",26.26
"386","2008-07-15",26.01
"387","2008-07-16",25.82
"388","2008-07-17",25.49
"389","2008-07-18",25.51
"390","2008-07-21",25.51
"391","2008-07-22",25.75
"392","2008-07-23",26.01
"393","2008-07-24",25.950001
"394","2008-07-25",25.77
"395","2008-07-28",25.889999
"396","2008-07-29",25.639999
"397","2008-07-30",26.35
"398","2008-07-31",26.469999
"399","2008-08-01",26.450001
"400","2008-08-04",26.219999
"401","2008-08-05",27.02
"402","2008-08-06",26.98
"403","2008-08-07",26.57
"404","2008-08-08",26.700001
"405","2008-08-11",27.08
"406","2008-08-12",26.719999
"407","2008-08-13",26.799999
"408","2008-08-14",26.709999
"409","2008-08-15",26.690001
"410","2008-08-18",27.190001
"411","2008-08-19",27.42
"412","2008-08-20",27.540001
"413","2008-08-21",27.049999
"414","2008-08-22",26.85
"415","2008-08-25",26.690001
"416","2008-08-26",27.040001
"417","2008-08-27",27.41
"418","2008-08-28",27.610001
"419","2008-08-29",27.540001
"420","2008-09-02",27.5
"421","2008-09-03",27.27
"422","2008-09-04",26.74
"423","2008-09-05",26.459999
"424","2008-09-08",26.51
"425","2008-09-09",26.120001
"426","2008-09-10",26.370001
"427","2008-09-11",26.860001
"428","2008-09-12",27.450001
"429","2008-09-15",26.469999
"430","2008-09-16",26.57
"431","2008-09-17",25.860001
"432","2008-09-18",28.25
"433","2008-09-19",28.1
"434","2008-09-22",27.09
"435","2008-09-23",26.84
"436","2008-09-24",27.110001
"437","2008-09-25",27.209999
"438","2008-09-26",27.459999
"439","2008-09-29",26.309999
"440","2008-09-30",26.620001
"441","2008-10-01",27.370001
"442","2008-10-02",27.879999
"443","2008-10-03",27.620001
"444","2008-10-06",27.48
"445","2008-10-07",26.85
"446","2008-10-08",25.620001
"447","2008-10-09",22.32
"448","2008-10-10",21.17
"449","2008-10-13",23.120001
"450","2008-10-14",24.08
"451","2008-10-15",21.610001
"452","2008-10-16",21.950001
"453","2008-10-17",21.559999
"454","2008-10-20",22.84
"455","2008-10-21",22.51
"456","2008-10-22",22.299999
"457","2008-10-23",22.459999
"458","2008-10-24",22.110001
"459","2008-10-27",21.48
"460","2008-10-28",23.02
"461","2008-10-29",23.200001
"462","2008-10-30",23.92
"463","2008-10-31",24.27
"464","2008-11-03",23.83
"465","2008-11-04",23.700001
"466","2008-11-05",23.58
"467","2008-11-06",23.17
"468","2008-11-07",23.59
"469","2008-11-10",23.889999
"470","2008-11-11",23.280001
"471","2008-11-12",23.209999
"472","2008-11-13",23.5
"473","2008-11-14",22.32
"474","2008-11-17",23.83
"475","2008-11-18",23.809999
"476","2008-11-19",23.48
"477","2008-11-20",23.49
"478","2008-11-21",24.030001
"479","2008-11-24",24.84
"480","2008-11-25",24.01
"481","2008-11-26",24.49
"482","2008-11-28",24.93
"483","2008-12-01",23.200001
"484","2008-12-02",23.24
"485","2008-12-03",23.91
"486","2008-12-04",23.15
"487","2008-12-05",24.059999
"488","2008-12-08",22.92
"489","2008-12-09",22.5
"490","2008-12-10",22.389999
"491","2008-12-11",22.610001
"492","2008-12-12",23.469999
"493","2008-12-15",23.049999
"494","2008-12-16",23.5
"495","2008-12-17",23.280001
"496","2008-12-18",23.26
"497","2008-12-19",23.17
"498","2008-12-22",23.639999
"499","2008-12-23",23.280001
"500","2008-12-24",23.43
"501","2008-12-26",23.57
"502","2008-12-29",23.32
"503","2008-12-30",23.73
"504","2008-12-31",23.700001
"505","2009-01-02",24.16
"506","2009-01-05",23.950001
"507","2009-01-06",24.040001
"508","2009-01-07",23.82
"509","2009-01-08",23.65
"510","2009-01-09",23.950001
"511","2009-01-12",24.120001
"512","2009-01-13",23.98
"513","2009-01-14",23.77
"514","2009-01-15",23.91
"515","2009-01-16",24.43
"516","2009-01-20",23.57
"517","2009-01-21",24.129999
"518","2009-01-22",23.83
"519","2009-01-23",23.92
"520","2009-01-26",24.32
"521","2009-01-27",24.690001
"522","2009-01-28",24.84
"523","2009-01-29",24.790001
"524","2009-01-30",24.549999
"525","2009-02-02",25.049999
"526","2009-02-03",24.889999
"527","2009-02-04",24.629999
"528","2009-02-05",25.4
"529","2009-02-06",25.950001
"530","2009-02-09",25.9
"531","2009-02-10",25.67
"532","2009-02-11",25.24
"533","2009-02-12",25.4
"534","2009-02-13",25.190001
"535","2009-02-17",24.35
"536","2009-02-18",23.92
"537","2009-02-19",23.959999
"538","2009-02-20",23.309999
"539","2009-02-23",22.620001
"540","2009-02-24",22.51
"541","2009-02-25",22.52
"542","2009-02-26",22.190001
"543","2009-02-27",21.83
"544","2009-03-02",21.1
"545","2009-03-03",20.24
"546","2009-03-04",20.99
"547","2009-03-05",20.200001
"548","2009-03-06",20.73
"549","2009-03-09",20.24
"550","2009-03-10",21.16
"551","2009-03-11",20.879999
"552","2009-03-12",21.110001
"553","2009-03-13",21.549999
"554","2009-03-16",21.700001
"555","2009-03-17",22.530001
"556","2009-03-18",22.93
"557","2009-03-19",23.290001
"558","2009-03-20",23.110001
"559","2009-03-23",23.59
"560","2009-03-24",23.08
"561","2009-03-25",23.389999
"562","2009-03-26",23.93
"563","2009-03-27",23.620001
"564","2009-03-30",23.41
"565","2009-03-31",23.120001
"566","2009-04-01",22.950001
"567","2009-04-02",23.09
"568","2009-04-03",23.17
"569","2009-04-06",22.98
"570","2009-04-07",22.809999
"571","2009-04-08",22.83
"572","2009-04-09",23.08
"573","2009-04-13",22.969999
"574","2009-04-14",22.83
"575","2009-04-15",22.83
"576","2009-04-16",23.360001
"577","2009-04-17",23.49
"578","2009-04-20",23.32
"579","2009-04-21",23.469999
"580","2009-04-22",23.469999
"581","2009-04-23",23.43
"582","2009-04-24",23.309999
"583","2009-04-27",23.82
"584","2009-04-28",24.219999
"585","2009-04-29",24.84
"586","2009-04-30",24.709999
"587","2009-05-01",25.639999
"588","2009-05-04",26.370001
"589","2009-05-05",25.83
"590","2009-05-06",25.719999
"591","2009-05-07",25.870001
"592","2009-05-08",25.65
"593","2009-05-11",25.84
"594","2009-05-12",25.799999
"595","2009-05-13",24.99
"596","2009-05-14",24.530001
"597","2009-05-15",24.129999
"598","2009-05-18",24.51
"599","2009-05-19",24.65
"600","2009-05-20",24.620001
"601","2009-05-21",24.059999
"602","2009-05-22",23.91
"603","2009-05-26",24.459999
"604","2009-05-27",23.65
"605","2009-05-28",23.809999
"606","2009-05-29",24
"607","2009-06-01",24.389999
"608","2009-06-02",24.76
"609","2009-06-03",24.639999
"610","2009-06-04",24.49
"611","2009-06-05",24.610001
"612","2009-06-08",24.82
"613","2009-06-09",24.68
"614","2009-06-10",24.620001
"615","2009-06-11",24.950001
"616","2009-06-12",25.34
"617","2009-06-15",24.84
"618","2009-06-16",24.719999
"619","2009-06-17",24.790001
"620","2009-06-18",25.309999
"621","2009-06-19",25.15
"622","2009-06-22",25.16
"623","2009-06-23",24.870001
"624","2009-06-24",24.790001
"625","2009-06-25",25.110001
"626","2009-06-26",25.1
"627","2009-06-29",25.309999
"628","2009-06-30",25.040001
"629","2009-07-01",25.74
"630","2009-07-02",25
"631","2009-07-06",25.35
"632","2009-07-07",24.879999
"633","2009-07-08",24.780001
"634","2009-07-09",24.809999
"635","2009-07-10",24.65
"636","2009-07-13",24.940001
"637","2009-07-14",24.969999
"638","2009-07-15",25.35
"639","2009-07-16",25.860001
"640","2009-07-17",25.790001
"641","2009-07-20",26.02
"642","2009-07-21",26.290001
"643","2009-07-22",26.18
"644","2009-07-23",26.57
"645","2009-07-24",26.99
"646","2009-07-27",26.93
"647","2009-07-28",27.16
"648","2009-07-29",26.940001
"649","2009-07-30",27.18
"650","2009-07-31",27.16
"651","2009-08-03",27.610001
"652","2009-08-04",27.690001
"653","2009-08-05",27.6
"654","2009-08-06",27.360001
"655","2009-08-07",27.709999
"656","2009-08-10",27.84
"657","2009-08-11",27.82
"658","2009-08-12",27.9
"659","2009-08-13",28
"660","2009-08-14",27.75
"661","2009-08-17",27.59
"662","2009-08-18",27.629999
"663","2009-08-19",27.82
"664","2009-08-20",27.870001
"665","2009-08-21",27.9
"666","2009-08-24",28.16
"667","2009-08-25",27.889999
"668","2009-08-26",27.860001
"669","2009-08-27",27.889999
"670","2009-08-28",27.530001
"671","2009-08-31",27.24
"672","2009-09-01",27.059999
"673","2009-09-02",27.08
"674","2009-09-03",27.17
"675","2009-09-04",27.23
"676","2009-09-08",27.66
"677","2009-09-09",27.67
"678","2009-09-10",27.65
"679","2009-09-11",27.92
"680","2009-09-14",28.030001
"681","2009-09-15",28.389999
"682","2009-09-16",28.799999
"683","2009-09-17",28.57
"684","2009-09-18",28.51
"685","2009-09-21",28.43
"686","2009-09-22",28.190001
"687","2009-09-23",28.24
"688","2009-09-24",28.190001
"689","2009-09-25",28.1
"690","2009-09-28",28.309999
"691","2009-09-29",28.27
"692","2009-09-30",28.18
"693","2009-10-01",27.780001
"694","2009-10-02",27.68
"695","2009-10-05",28.450001
"696","2009-10-06",28.52
"697","2009-10-07",28.74
"698","2009-10-08",28.91
"699","2009-10-09",28.9
"700","2009-10-12",29.209999
"701","2009-10-13",29
"702","2009-10-14",28.82
"703","2009-10-15",29.01
"704","2009-10-16",28.9
"705","2009-10-19",29.299999
"706","2009-10-20",29.34
"707","2009-10-21",29.049999
"708","2009-10-22",29.110001
"709","2009-10-23",28.68
"710","2009-10-26",28.690001
"711","2009-10-27",28.84
"712","2009-10-28",28.59
"713","2009-10-29",28.879999
"714","2009-10-30",27.85
"715","2009-11-02",27.709999
"716","2009-11-03",28.139999
"717","2009-11-04",28.129999
"718","2009-11-05",28.98
"719","2009-11-06",28.799999
"720","2009-11-09",29.17
"721","2009-11-10",29.24
"722","2009-11-11",28.67
"723","2009-11-12",28.120001
"724","2009-11-13",28.25
"725","2009-11-16",28.82
"726","2009-11-17",29.1
"727","2009-11-18",28.83
"728","2009-11-19",27.93
"729","2009-11-20",28.08
"730","2009-11-23",27.99
"731","2009-11-24",28.23
"732","2009-11-25",28.27
"733","2009-11-27",27.85
"734","2009-11-30",27.389999
"735","2009-12-01",27.530001
"736","2009-12-02",27.639999
"737","2009-12-03",28.02
"738","2009-12-04",28.24
"739","2009-12-07",28.77
"740","2009-12-08",28.459999
"741","2009-12-09",28.26
"742","2009-12-10",28.639999
"743","2009-12-11",28.99
"744","2009-12-14",29.309999
"745","2009-12-15",29.370001
"746","2009-12-16",29.370001
"747","2009-12-17",29.290001
"748","2009-12-18",29.35
"749","2009-12-21",29.52
"750","2009-12-22",29.690001
"751","2009-12-23",29.82
"752","2009-12-24",30.030001
"753","2009-12-28",30.059999
"754","2009-12-29",30.059999
"755","2009-12-30",29.879999
"756","2009-12-31",29.4
"757","2010-01-04",29.52
"758","2010-01-05",29.209999
"759","2010-01-06",29.219999
"760","2010-01-07",28.940001
"761","2010-01-08",28.459999
"762","2010-01-11",28.629999
"763","2010-01-12",28.620001
"764","2010-01-13",28.870001
"765","2010-01-14",28.889999
"766","2010-01-15",28.66
"767","2010-01-19",29.1
"768","2010-01-20",28.85
"769","2010-01-21",28.549999
"770","2010-01-22",28.129999
"771","2010-01-25",28.43
"772","2010-01-26",28.27
"773","2010-01-27",28.040001
"774","2010-01-28",28.02
"775","2010-01-29",27.620001
"776","2010-02-01",27.6
"777","2010-02-02",27.67
"778","2010-02-03",27.610001
"779","2010-02-04",27.360001
"780","2010-02-05",27.26
"781","2010-02-08",26.700001
"782","2010-02-09",26.76
"783","2010-02-10",26.52
"784","2010-02-11",26.950001
"785","2010-02-12",26.99
"786","2010-02-16",27.219999
"787","2010-02-17",27.4
"788","2010-02-18",27.379999
"789","2010-02-19",27.780001
"790","2010-02-22",28
"791","2010-02-23",27.48
"792","2010-02-24",27.42
"793","2010-02-25",27.33
"794","2010-02-26",27.459999
"795","2010-03-01",27.93
"796","2010-03-02",28.049999
"797","2010-03-03",28.299999
"798","2010-03-04",28.25
"799","2010-03-05",28.6
"800","2010-03-08",28.610001
"801","2010-03-09",28.450001
"802","2010-03-10",28.639999
"803","2010-03-11",28.719999
"804","2010-03-12",28.799999
"805","2010-03-15",28.799999
"806","2010-03-16",28.91
"807","2010-03-17",29.07
"808","2010-03-18",29.02
"809","2010-03-19",28.950001
"810","2010-03-22",28.950001
"811","2010-03-23",28.99
"812","2010-03-24",28.83
"813","2010-03-25",28.379999
"814","2010-03-26",28.309999
"815","2010-03-29",28.620001
"816","2010-03-30",28.870001
"817","2010-03-31",28.57
"818","2010-04-01",28.950001
"819","2010-04-05",29.389999
"820","2010-04-06",29.639999
"821","2010-04-07",29.540001
"822","2010-04-08",29.129999
"823","2010-04-09",29.33
"824","2010-04-12",29.219999
"825","2010-04-13",29.040001
"826","2010-04-14",29.01
"827","2010-04-15",29.17
"828","2010-04-16",29.219999
"829","2010-04-19",29.18
"830","2010-04-20",29.389999
"831","2010-04-21",29.4
"832","2010-04-22",29.530001
"833","2010-04-23",29.98
"834","2010-04-26",29.91
"835","2010-04-27",29.459999
"836","2010-04-28",29.76
"837","2010-04-29",29.790001
"838","2010-04-30",29.58
"839","2010-05-03",29.84
"840","2010-05-04",29.290001
"841","2010-05-05",28.790001
"842","2010-05-06",27.77
"843","2010-05-07",27.33
"844","2010-05-10",28.129999
"845","2010-05-11",28.549999
"846","2010-05-12",28.860001
"847","2010-05-13",28.76
"848","2010-05-14",28.110001
"849","2010-05-17",28.48
"850","2010-05-18",28.48
"851","2010-05-19",28.370001
"852","2010-05-20",27.17
"853","2010-05-21",26.799999
"854","2010-05-24",26.75
"855","2010-05-25",26.41
"856","2010-05-26",26.549999
"857","2010-05-27",27.129999
"858","2010-05-28",27.120001
"859","2010-06-01",26.459999
"860","2010-06-02",27.1
"861","2010-06-03",27.41
"862","2010-06-04",26.5
"863","2010-06-07",26.719999
"864","2010-06-08",27.200001
"865","2010-06-09",26.93
"866","2010-06-10",27.9
"867","2010-06-11",27.879999
"868","2010-06-14",27.860001
"869","2010-06-15",28.139999
"870","2010-06-16",28.379999
"871","2010-06-17",28.49
"872","2010-06-18",28.67
"873","2010-06-21",28.59
"874","2010-06-22",28.1
"875","2010-06-23",27.709999
"876","2010-06-24",27.620001
"877","2010-06-25",27.9
"878","2010-06-28",28
"879","2010-06-29",27.209999
"880","2010-06-30",27.040001
"881","2010-07-01",26.860001
"882","2010-07-02",26.82
"883","2010-07-06",26.969999
"884","2010-07-07",27.83
"885","2010-07-08",28.41
"886","2010-07-09",28.389999
"887","2010-07-12",28.450001
"888","2010-07-13",28.860001
"889","2010-07-14",28.719999
"890","2010-07-15",28.75
"891","2010-07-16",28.02
"892","2010-07-19",28.459999
"893","2010-07-20",28.709999
"894","2010-07-21",28.43
"895","2010-07-22",28.879999
"896","2010-07-23",28.98
"897","2010-07-26",29.49
"898","2010-07-27",29.809999
"899","2010-07-28",29.42
"900","2010-07-29",29.209999
"901","2010-07-30",29
"902","2010-08-02",29.299999
"903","2010-08-03",29.35
"904","2010-08-04",29.530001
"905","2010-08-05",29.6
"906","2010-08-06",29.549999
"907","2010-08-09",29.360001
"908","2010-08-10",29.16
"909","2010-08-11",28.9
"910","2010-08-12",28.629999
"911","2010-08-13",28.68
"912","2010-08-16",28.75
"913","2010-08-17",29
"914","2010-08-18",29.02
"915","2010-08-19",28.57
"916","2010-08-20",28.700001
"917","2010-08-23",28.48
"918","2010-08-24",28.32
"919","2010-08-25",28.559999
"920","2010-08-26",28.540001
"921","2010-08-27",28.879999
"922","2010-08-30",28.25
"923","2010-08-31",28.299999
"924","2010-09-01",28.959999
"925","2010-09-02",28.93
"926","2010-09-03",29.139999
"927","2010-09-07",28.639999
"928","2010-09-08",28.459999
"929","2010-09-09",28.75
"930","2010-09-10",28.790001
"931","2010-09-13",29.030001
"932","2010-09-14",28.889999
"933","2010-09-15",28.76
"934","2010-09-16",28.559999
"935","2010-09-17",28.49
"936","2010-09-20",28.75
"937","2010-09-21",28.6
"938","2010-09-22",28.700001
"939","2010-09-23",28.58
"940","2010-09-24",28.940001
"941","2010-09-27",29.040001
"942","2010-09-28",29.059999
"943","2010-09-29",29.01
"944","2010-09-30",29.25
"945","2010-10-01",29.4
"946","2010-10-04",29.4
"947","2010-10-05",29.43
"948","2010-10-06",29.370001
"949","2010-10-07",29.4
"950","2010-10-08",29.34
"951","2010-10-11",29.290001
"952","2010-10-12",29.120001
"953","2010-10-13",29.23
"954","2010-10-14",29.18
"955","2010-10-15",29.18
"956","2010-10-18",29.27
"957","2010-10-19",29.18
"958","2010-10-20",29.299999
"959","2010-10-21",29.139999
"960","2010-10-22",29.110001
"961","2010-10-25",29.1
"962","2010-10-26",29.200001
"963","2010-10-27",29.309999
"964","2010-10-28",29.49
"965","2010-10-29",29.450001
"966","2010-11-01",29.530001
