"","date","COP"
"126","2007-07-03",61.457962
"127","2007-07-05",61.534191
"128","2007-07-06",61.778133
"129","2007-07-09",64.072708
"130","2007-07-10",64.126068
"131","2007-07-11",65.246674
"132","2007-07-12",67.571739
"133","2007-07-13",68.738083
"134","2007-07-16",66.420639
"135","2007-07-17",65.543976
"136","2007-07-18",66.626465
"137","2007-07-19",66.595978
"138","2007-07-20",65.787918
"139","2007-07-23",65.277168
"140","2007-07-24",62.76152
"141","2007-07-25",64.255661
"142","2007-07-26",62.365116
"143","2007-07-27",60.832863
"144","2007-07-30",62.044945
"145","2007-07-31",61.625671
"146","2007-08-01",61.55706
"147","2007-08-02",61.183525
"148","2007-08-03",59.14814
"149","2007-08-06",60.184891
"150","2007-08-07",60.970078
"151","2007-08-08",61.496078
"152","2007-08-09",59.636024
"153","2007-08-10",59.620777
"154","2007-08-13",60.375473
"155","2007-08-14",60.116283
"156","2007-08-15",58.988056
"157","2007-08-16",58.911823
"158","2007-08-17",60.322109
"159","2007-08-20",60.878601
"160","2007-08-21",59.643646
"161","2007-08-22",60.146778
"162","2007-08-23",60.527935
"163","2007-08-24",61.549438
"164","2007-08-27",61.732395
"165","2007-08-28",60.078167
"166","2007-08-29",62.334625
"167","2007-08-30",61.968712
"168","2007-08-31",62.426102
"169","2007-09-04",63.638187
"170","2007-09-05",62.601437
"171","2007-09-06",63.752533
"172","2007-09-07",63.127434
"173","2007-09-10",62.654797
"174","2007-09-11",63.676304
"175","2007-09-12",64.682556
"176","2007-09-13",64.88076
"177","2007-09-14",65.002731
"178","2007-09-17",64.59108
"179","2007-09-18",66.923767
"180","2007-09-19",67.304932
"181","2007-09-20",67.396408
"182","2007-09-21",67.800438
"183","2007-09-24",67.983391
"184","2007-09-25",66.54261
"185","2007-09-26",66.550232
"186","2007-09-27",67.053368
"187","2007-09-28",66.908524
"188","2007-10-01",66.618843
"189","2007-10-02",65.155197
"190","2007-10-03",64.08033
"191","2007-10-04",63.988853
"192","2007-10-05",64.187057
"193","2007-10-08",64.286156
"194","2007-10-09",65.467743
"195","2007-10-10",66.115715
"196","2007-10-11",65.345772
"197","2007-10-12",65.345772
"198","2007-10-15",65.833656
"199","2007-10-16",66.931396
"200","2007-10-17",66.672203
"201","2007-10-18",67.091484
"202","2007-10-19",64.850273
"203","2007-10-22",63.36375
"204","2007-10-23",63.439983
"205","2007-10-24",62.243149
"206","2007-10-25",63.798271
"207","2007-10-26",64.652069
"208","2007-10-29",64.514847
"209","2007-10-30",63.058826
"210","2007-10-31",64.766418
"211","2007-11-01",63.432362
"212","2007-11-02",64.469109
"213","2007-11-05",63.973606
"214","2007-11-06",64.903633
"215","2007-11-07",62.822506
"216","2007-11-08",63.996475
"217","2007-11-09",62.936855
"218","2007-11-12",60.200138
"219","2007-11-13",60.80999
"220","2007-11-14",60.505066
"221","2007-11-15",59.491184
"222","2007-11-16",60.169647
"223","2007-11-19",58.797478
"224","2007-11-20",60.44408
"225","2007-11-21",59.323475
"226","2007-11-23",60.314487
"227","2007-11-26",58.469681
"228","2007-11-27",57.981796
"229","2007-11-28",59.247242
"230","2007-11-29",60.085793
"231","2007-11-30",61.015816
"232","2007-12-03",61.175903
"233","2007-12-04",60.764252
"234","2007-12-05",62.022076
"235","2007-12-06",63.500969
"236","2007-12-07",63.500969
"237","2007-12-10",63.615318
"238","2007-12-11",62.27364
"239","2007-12-12",63.554333
"240","2007-12-13",64.522476
"241","2007-12-14",63.493347
"242","2007-12-17",62.441349
"243","2007-12-18",63.683926
"244","2007-12-19",64.179428
"245","2007-12-20",64.972237
"246","2007-12-21",66.100471
"247","2007-12-24",66.466377
"248","2007-12-26",67.823303
"249","2007-12-27",67.579361
"250","2007-12-28",67.945274
"251","2007-12-31",67.312553
"252","2008-01-02",67
"253","2008-01-03",67.274437
"254","2008-01-04",65.223808
"255","2008-01-07",64.331894
"256","2008-01-08",62.898739
"257","2008-01-09",63.813519
"258","2008-01-10",63.958359
"259","2008-01-11",63.302769
"260","2008-01-14",63.569576
"261","2008-01-15",61.450336
"262","2008-01-16",58.766983
"263","2008-01-17",56.015022
"264","2008-01-18",55.565254
"265","2008-01-22",54.261692
"266","2008-01-23",54.680965
"267","2008-01-24",56.769714
"268","2008-01-25",56.510525
"269","2008-01-28",58.248608
"270","2008-01-29",59.666515
"271","2008-01-30",60.322109
"272","2008-01-31",61.06918
"273","2008-02-01",61.259758
"274","2008-02-04",60.802368
"275","2008-02-05",58.004665
"276","2008-02-06",56.007397
"277","2008-02-07",56.807831
"278","2008-02-08",57.463421
"279","2008-02-11",58.675507
"280","2008-02-12",58.240986
"281","2008-02-13",59.956196
"282","2008-02-14",60.192516
"283","2008-02-15",60.261124
"284","2008-02-19",61.473206
"285","2008-02-20",62.205032
"286","2008-02-21",60.840485
"287","2008-02-22",61.450336
"288","2008-02-25",62.70816
"289","2008-02-26",64.491982
"290","2008-02-27",64.13369
"291","2008-02-28",64.949371
"292","2008-02-29",63.051201
"293","2008-03-03",63.607693
"294","2008-03-04",62.128799
"295","2008-03-05",62.990215
"296","2008-03-06",61.092049
"297","2008-03-07",59.735126
"298","2008-03-10",58.965187
"299","2008-03-11",60.604168
"300","2008-03-12",59.704632
"301","2008-03-13",59.475937
"302","2008-03-14",59.071911
"303","2008-03-17",57.844582
"304","2008-03-18",59.666515
"305","2008-03-19",56.11412
"306","2008-03-20",57.044147
"307","2008-03-24",57.63113
"308","2008-03-25",56.815453
"309","2008-03-26",58.172375
"310","2008-03-27",57.730232
"311","2008-03-28",57.684494
"312","2008-03-31",58.096146
"313","2008-04-01",59.247242
"314","2008-04-02",60.047676
"315","2008-04-03",59.75037
"316","2008-04-04",60.078167
"317","2008-04-07",60.146778
"318","2008-04-08",60.581295
"319","2008-04-09",60.550804
"320","2008-04-10",60.466949
"321","2008-04-11",59.910458
"322","2008-04-14",60.840485
"323","2008-04-15",61.930595
"324","2008-04-16",63.127434
"325","2008-04-17",63.127434
"326","2008-04-18",63.950737
"327","2008-04-21",64.293777
"328","2008-04-22",64.713051
"329","2008-04-23",64.400505
"330","2008-04-24",63.188419
"331","2008-04-25",63.706795
"332","2008-04-28",64.37001
"333","2008-04-29",65.139954
"334","2008-04-30",65.673569
"335","2008-05-01",66.047104
"336","2008-05-02",66.230064
"337","2008-05-05",66.458755
"338","2008-05-06",67.647972
"339","2008-05-07",67.015251
"340","2008-05-08",68.189217
"341","2008-05-09",67.625099
"342","2008-05-12",67.533623
"343","2008-05-13",67.556496
"344","2008-05-14",67.495506
"345","2008-05-15",68.082489
"346","2008-05-16",70.117874
"347","2008-05-19",70.666748
"348","2008-05-20",71.314713
"349","2008-05-21",70.765846
"350","2008-05-22",70.133125
"351","2008-05-23",69.675735
"352","2008-05-27",69.134491
"353","2008-05-28",70.56002
"354","2008-05-29",69.340317
"355","2008-05-30",70.971672
"356","2008-06-02",70.857323
"357","2008-06-03",69.86631
"358","2008-06-04",67.991013
"359","2008-06-05",71.520538
"360","2008-06-06",70.262718
"361","2008-06-09",72.603027
"362","2008-06-10",70.796341
"363","2008-06-11",71.718742
"364","2008-06-12",70.50666
"365","2008-06-13",71.855957
"366","2008-06-16",72.099899
"367","2008-06-17",73.014679
"368","2008-06-18",72.526794
"369","2008-06-19",71.398567
"370","2008-06-20",70.712486
"371","2008-06-23",72.831726
"372","2008-06-24",72.176132
"373","2008-06-25",71.673004
"374","2008-06-26",70.605759
"375","2008-06-27",69.858688
"376","2008-06-30",71.955063
"377","2008-07-01",71.993179
"378","2008-07-02",69.180229
"379","2008-07-03",70.011154
"380","2008-07-07",68.882927
"381","2008-07-08",67.960518
"382","2008-07-09",66.855164
"383","2008-07-10",68.684723
"384","2008-07-11",67.182961
"385","2008-07-14",67.442146
"386","2008-07-15",64.659691
"387","2008-07-16",63.417114
"388","2008-07-17",63.188419
"389","2008-07-18",63.965981
"390","2008-07-21",65.452499
"391","2008-07-22",64.270912
"392","2008-07-23",62.380363
"393","2008-07-24",62.349873
"394","2008-07-25",62.494713
"395","2008-07-28",62.700539
"396","2008-07-29",61.191151
"397","2008-07-30",64.552963
"398","2008-07-31",62.220276
"399","2008-08-01",61.861988
"400","2008-08-04",60.566051
"401","2008-08-05",60.863354
"402","2008-08-06",62.044945
"403","2008-08-07",61.579933
"404","2008-08-08",61.679031
"405","2008-08-11",61.160656
"406","2008-08-12",60.947208
"407","2008-08-13",62.792015
"408","2008-08-14",60.505066
"409","2008-08-15",59.201504
"410","2008-08-18",58.698376
"411","2008-08-19",60.413586
"412","2008-08-20",61.633293
"413","2008-08-21",64.835022
"414","2008-08-22",63.409492
"415","2008-08-25",62.372742
"416","2008-08-26",62.799637
"417","2008-08-27",63.630562
"418","2008-08-28",63.508591
"419","2008-08-29",62.898739
"420","2008-09-02",60.223007
"421","2008-09-03",60.291618
"422","2008-09-04",58.301971
"423","2008-09-05",57.501537
"424","2008-09-08",56.937424
"425","2008-09-09",52.073845
"426","2008-09-10",54.787689
"427","2008-09-11",55.252705
"428","2008-09-12",55.976906
"429","2008-09-15",52.386395
"430","2008-09-16",55.100243
"431","2008-09-17",52.843784
"432","2008-09-18",55.084995
"433","2008-09-19",59.69701
"434","2008-09-22",59.247242
"435","2008-09-23",56.853569
"436","2008-09-24",57.059395
"437","2008-09-25",58.584026
"438","2008-09-26",58.119015
"439","2008-09-29",52.836159
"440","2008-09-30",55.839687
"441","2008-10-01",53.895782
"442","2008-10-02",51.624077
"443","2008-10-03",50.419617
"444","2008-10-06",49.352375
"445","2008-10-07",46.62328
"446","2008-10-08",47.286495
"447","2008-10-09",41.0355
"448","2008-10-10",36.766529
"449","2008-10-13",42.872684
"450","2008-10-14",43.421551
"451","2008-10-15",37.422119
"452","2008-10-16",39.594723
"453","2008-10-17",40.029243
"454","2008-10-20",44.008533
"455","2008-10-21",41.134602
"456","2008-10-22",37.39925
"457","2008-10-23",39.251678
"458","2008-10-24",36.934238
"459","2008-10-27",34.776882
"460","2008-10-28",38.237797
"461","2008-10-29",38.230175
"462","2008-10-30",39.51849
"463","2008-10-31",39.648083
"464","2008-11-03",39.305042
"465","2008-11-04",42.514393
"466","2008-11-05",40.753445
"467","2008-11-06",37.437366
"468","2008-11-07",39.32029
"469","2008-11-10",38.824783
"470","2008-11-11",37.414497
"471","2008-11-12",33.953579
"472","2008-11-13",37.490726
"473","2008-11-14",36.126183
"474","2008-11-17",35.645924
"475","2008-11-18",38.031975
"476","2008-11-19",35.325748
"477","2008-11-20",31.864832
"478","2008-11-21",35.706909
"479","2008-11-24",37.742294
"480","2008-11-25",39.053478
"481","2008-11-26",41.668224
"482","2008-11-28",40.036865
"483","2008-12-01",36.606441
"484","2008-12-02",37.749916
"485","2008-12-03",37.932873
"486","2008-12-04",35.28001
"487","2008-12-05",36.415863
"488","2008-12-08",38.763798
"489","2008-12-09",38.977245
"490","2008-12-10",40.639095
"491","2008-12-11",40.257938
"492","2008-12-12",39.175449
"493","2008-12-15",39.564228
"494","2008-12-16",41.264194
"495","2008-12-17",40.72295
"496","2008-12-18",39.289795
"497","2008-12-19",38.725681
"498","2008-12-22",37.757538
"499","2008-12-23",36.94186
"500","2008-12-24",36.591194
"501","2008-12-26",37.040962
"502","2008-12-29",37.353512
"503","2008-12-30",39.221188
"504","2008-12-31",39.487999
"505","2009-01-02",41.813065
"506","2009-01-05",42.285698
"507","2009-01-06",42.445786
"508","2009-01-07",40.585735
"509","2009-01-08",41.157471
"510","2009-01-09",39.632839
"511","2009-01-12",38.474117
"512","2009-01-13",39.045853
"513","2009-01-14",37.521221
"514","2009-01-15",36.94186
"515","2009-01-16",37.643192
"516","2009-01-20",34.830242
"517","2009-01-21",37.643192
"518","2009-01-22",36.659801
"519","2009-01-23",36.728413
"520","2009-01-26",37.452614
"521","2009-01-27",37.742294
"522","2009-01-28",38.237797
"523","2009-01-29",35.950848
"524","2009-01-30",36.232906
"525","2009-02-02",34.860737
"526","2009-02-03",35.257141
"527","2009-02-04",34.93697
"528","2009-02-05",35.760269
"529","2009-02-06",36.545456
"530","2009-02-09",36.995224
"531","2009-02-10",35.150417
"532","2009-02-11",35.036068
"533","2009-02-12",35.219025
"534","2009-02-13",34.814999
"535","2009-02-17",32.733871
"536","2009-02-18",32.223122
"537","2009-02-19",31.857208
"538","2009-02-20",30.065765
"539","2009-02-23",28.647856
"540","2009-02-24",29.920925
"541","2009-02-25",29.265333
"542","2009-02-26",29.311071
"543","2009-02-27",28.472523
"544","2009-03-02",26.78018
"545","2009-03-03",26.886906
"546","2009-03-04",28.243828
"547","2009-03-05",26.986006
"548","2009-03-06",26.955513
"549","2009-03-09",27.847424
"550","2009-03-10",28.968029
"551","2009-03-11",28.952784
"552","2009-03-12",28.503016
"553","2009-03-13",27.755945
"554","2009-03-16",27.534874
"555","2009-03-17",28.663103
"556","2009-03-18",29.1891
"557","2009-03-19",29.158607
"558","2009-03-20",28.823189
"559","2009-03-23",31.0644
"560","2009-03-24",30.202982
"561","2009-03-25",30.263968
"562","2009-03-26",30.728981
"563","2009-03-27",30.744226
"564","2009-03-30",29.745592
"565","2009-03-31",29.852316
"566","2009-04-01",30.340199
"567","2009-04-02",31.598021
"568","2009-04-03",32.291729
"569","2009-04-06",31.376949
"570","2009-04-07",30.256344
"571","2009-04-08",30.14962
"572","2009-04-09",30.797588
"573","2009-04-13",30.538401
"574","2009-04-14",30.164865
"575","2009-04-15",30.263968
"576","2009-04-16",30.332577
"577","2009-04-17",30.622255
"578","2009-04-20",28.922291
"579","2009-04-21",29.509274
"580","2009-04-22",29.013769
"581","2009-04-23",30.439301
"582","2009-04-24",31.415066
"583","2009-04-27",31.277849
"584","2009-04-28",31.026283
"585","2009-04-29",31.643761
"586","2009-04-30",31.254978
"587","2009-05-01",32.398453
"588","2009-05-04",33.442829
"589","2009-05-05",32.749119
"590","2009-05-06",33.709637
"591","2009-05-07",33.343727
"592","2009-05-08",35.760269
"593","2009-05-11",34.403347
"594","2009-05-12",34.662533
"595","2009-05-13",33.999317
"596","2009-05-14",34.106041
"597","2009-05-15",33.488567
"598","2009-05-18",34.700649
"599","2009-05-19",34.99033
"600","2009-05-20",35.211403
"601","2009-05-21",34.045059
"602","2009-05-22",33.831608
"603","2009-05-26",34.327114
"604","2009-05-27",33.900219
"605","2009-05-28",34.769257
"606","2009-05-29",34.944592
"607","2009-06-01",36.514961
"608","2009-06-02",36.537834
"609","2009-06-03",34.784504
"610","2009-06-04",35.043694
"611","2009-06-05",34.304245
"612","2009-06-08",34.319492
"613","2009-06-09",34.723518
"614","2009-06-10",34.883606
"615","2009-06-11",34.723518
"616","2009-06-12",33.823986
"617","2009-06-15",32.855843
"618","2009-06-16",32.985439
"619","2009-06-17",32.421322
"620","2009-06-18",32.634773
"621","2009-06-19",32.756744
"622","2009-06-22",30.820459
"623","2009-06-23",31.445559
"624","2009-06-24",31.788601
"625","2009-06-25",31.834339
"626","2009-06-26",31.727615
"627","2009-06-29",32.177383
"628","2009-06-30",32.063034
"629","2009-07-01",32.063034
"630","2009-07-02",31.224485
"631","2009-07-06",31.125385
"632","2009-07-07",30.485039
"633","2009-07-08",30.065765
"634","2009-07-09",30.728981
"635","2009-07-10",30.279213
"636","2009-07-13",30.965298
"637","2009-07-14",30.911936
"638","2009-07-15",31.742861
"639","2009-07-16",32.299351
"640","2009-07-17",32.306976
"641","2009-07-20",32.924454
"642","2009-07-21",33.16077
"643","2009-07-22",32.901581
"644","2009-07-23",33.534306
"645","2009-07-24",34.266129
"646","2009-07-27",34.494823
"647","2009-07-28",34.228012
"648","2009-07-29",32.672886
"649","2009-07-30",32.924454
"650","2009-07-31",33.320858
"651","2009-08-03",34.296623
"652","2009-08-04",34.189899
"653","2009-08-05",33.991695
"654","2009-08-06",33.633408
"655","2009-08-07",33.595291
"656","2009-08-10",33.709637
"657","2009-08-11",33.252247
"658","2009-08-12",33.458073
"659","2009-08-13",33.702015
"660","2009-08-14",33.366596
"661","2009-08-17",32.291729
"662","2009-08-18",32.467064
"663","2009-08-19",32.87109
"664","2009-08-20",32.970192
"665","2009-08-21",33.694393
"666","2009-08-24",34.540562
"667","2009-08-25",34.327114
"668","2009-08-26",34.754013
"669","2009-08-27",34.860737
"670","2009-08-28",34.837868
"671","2009-08-31",34.327114
"672","2009-09-01",33.656277
"673","2009-09-02",33.801117
"674","2009-09-03",33.709637
"675","2009-09-04",34.281376
"676","2009-09-08",35.066563
"677","2009-09-09",34.93697
"678","2009-09-10",35.356243
"679","2009-09-11",35.036068
"680","2009-09-14",35.516327
"681","2009-09-15",35.318127
"682","2009-09-16",35.668793
"683","2009-09-17",35.668793
"684","2009-09-18",35.676414
"685","2009-09-21",35.180908
"686","2009-09-22",35.554443
"687","2009-09-23",34.93697
"688","2009-09-24",34.349983
"689","2009-09-25",34.349983
"690","2009-09-28",34.830242
"691","2009-09-29",34.471954
"692","2009-09-30",34.426216
"693","2009-10-01",34.685402
"694","2009-10-02",35.676414
"695","2009-10-05",36.48447
"696","2009-10-06",36.903744
"697","2009-10-07",37.887135
"698","2009-10-08",39.190693
"699","2009-10-09",38.710434
"700","2009-10-12",39.15258
"701","2009-10-13",38.855274
"702","2009-10-14",38.756172
"703","2009-10-15",39.46513
"704","2009-10-16",39.60997
"705","2009-10-19",40.463764
"706","2009-10-20",40.326546
"707","2009-10-21",40.37991
"708","2009-10-22",40.349415
"709","2009-10-23",39.617592
"710","2009-10-26",38.679943
"711","2009-10-27",39.183071
"712","2009-10-28",37.727047
"713","2009-10-29",39.129707
"714","2009-10-30",38.253044
"715","2009-11-02",38.100582
"716","2009-11-03",38.687565
"717","2009-11-04",39.068722
"718","2009-11-05",39.602345
"719","2009-11-06",39.724316
"720","2009-11-09",40.288429
"721","2009-11-10",40.844921
"722","2009-11-11",40.52475
"723","2009-11-12",39.80817
"724","2009-11-13",40.273182
"725","2009-11-16",41.043125
"726","2009-11-17",40.928776
"727","2009-11-18",40.844921
"728","2009-11-19",40.06736
"729","2009-11-20",39.701447
"730","2009-11-23",39.92252
"731","2009-11-24",40.158836
"732","2009-11-25",40.326546
"733","2009-11-27",39.579475
"734","2009-11-30",39.46513
"735","2009-12-01",39.838665
"736","2009-12-02",39.51849
"737","2009-12-03",39.00774
"738","2009-12-04",38.618958
"739","2009-12-07",38.740929
"740","2009-12-08",38.070087
"741","2009-12-09",38.283539
"742","2009-12-10",38.794289
"743","2009-12-11",38.817158
"744","2009-12-14",38.946754
"745","2009-12-15",38.618958
"746","2009-12-16",38.77142
"747","2009-12-17",38.275913
"748","2009-12-18",37.963364
"749","2009-12-21",38.573219
"750","2009-12-22",38.756172
"751","2009-12-23",38.481739
"752","2009-12-24",38.779045
"753","2009-12-28",39.000114
"754","2009-12-29",38.725681
"755","2009-12-30",38.870522
"756","2009-12-31",38.931507
"757","2010-01-04",40.082603
"758","2010-01-05",40.12072
"759","2010-01-06",40.4104
"760","2010-01-07",40.250313
"761","2010-01-08",40.600979
"762","2010-01-11",40.837299
"763","2010-01-12",39.968258
"764","2010-01-13",40.219822
"765","2010-01-14",40.387531
"766","2010-01-15",40.418022
"767","2010-01-19",40.944023
"768","2010-01-20",40.448517
"769","2010-01-21",39.823418
"770","2010-01-22",38.573219
"771","2010-01-25",38.687565
"772","2010-01-26",38.443623
"773","2010-01-27",37.970989
"774","2010-01-28",36.858006
"775","2010-01-29",36.591194
"776","2010-02-01",37.406872
"777","2010-02-02",38.230175
"778","2010-02-03",38.108204
"779","2010-02-04",36.713165
"780","2010-02-05",36.575947
"781","2010-02-08",36.110935
"782","2010-02-09",36.964729
"783","2010-02-10",36.789398
"784","2010-02-11",37.277279
"785","2010-02-12",37.101948
"786","2010-02-16",38.054844
"787","2010-02-17",37.582207
"788","2010-02-18",37.25441
"789","2010-02-19",37.277279
"790","2010-02-22",37.124817
"791","2010-02-23",36.476849
"792","2010-02-24",36.858006
"793","2010-02-25",36.819889
"794","2010-02-26",36.591194
"795","2010-03-01",37.284904
"796","2010-03-02",37.894756
"797","2010-03-03",37.643192
"798","2010-03-04",37.612698
"799","2010-03-05",38.428379
"800","2010-03-08",38.672318
"801","2010-03-09",38.763798
"802","2010-03-10",39.236435
"803","2010-03-11",39.106838
"804","2010-03-12",39.396519
"805","2010-03-15",39.37365
"806","2010-03-16",39.770054
"807","2010-03-17",40.387531
"808","2010-03-18",40.181705
"809","2010-03-19",39.92252
"810","2010-03-22",39.716694
"811","2010-03-23",40.029243
"812","2010-03-24",40.044487
"813","2010-03-25",39.282173
"814","2010-03-26",38.893391
"815","2010-03-29",38.992493
"816","2010-03-30",39.076347
"817","2010-03-31",39.00774
"818","2010-04-01",39.655708
"819","2010-04-05",40.616226
"820","2010-04-06",40.631474
"821","2010-04-07",40.334167
"822","2010-04-08",41.119354
"823","2010-04-09",42.171352
"824","2010-04-12",42.659233
"825","2010-04-13",42.438164
"826","2010-04-14",43.368191
"827","2010-04-15",43.497784
"828","2010-04-16",42.727844
"829","2010-04-19",43.177608
"830","2010-04-20",43.756969
"831","2010-04-21",43.619755
"832","2010-04-22",43.436798
"833","2010-04-23",44.28297
"834","2010-04-26",44.443054
"835","2010-04-27",43.863693
"836","2010-04-28",44.633633
"837","2010-04-29",45.05291
"838","2010-04-30",45.121517
"839","2010-05-03",45.5103
"840","2010-05-04",44.221985
"841","2010-05-05",43.269089
"842","2010-05-06",41.996017
"843","2010-05-07",41.683468
"844","2010-05-10",43.200478
"845","2010-05-11",43.665493
"846","2010-05-12",43.970421
"847","2010-05-13",43.406303
"848","2010-05-14",42.567757
"849","2010-05-17",42.07225
"850","2010-05-18",41.675846
"851","2010-05-19",41.096485
"852","2010-05-20",38.824783
"853","2010-05-21",39.236435
"854","2010-05-24",38.199684
"855","2010-05-25",38.054844
"856","2010-05-26",37.788033
"857","2010-05-27",39.800549
"858","2010-05-28",39.533737
"859","2010-06-01",38.367393
"860","2010-06-02",40.013996
"861","2010-06-03",39.625214
"862","2010-06-04",38.161568
"863","2010-06-07",37.80328
"864","2010-06-08",38.756172
"865","2010-06-09",38.664696
"866","2010-06-10",40.684834
"867","2010-06-11",40.783936
"868","2010-06-14",40.250313
"869","2010-06-15",41.393787
"870","2010-06-16",41.523384
"871","2010-06-17",42.064629
"872","2010-06-18",42.69735
"873","2010-06-21",42.537266
"874","2010-06-22",41.515759
"875","2010-06-23",40.791557
"876","2010-06-24",40.029243
"877","2010-06-25",39.579475
"878","2010-06-28",39.022984
"879","2010-06-29",37.993858
"880","2010-06-30",37.422119
"881","2010-07-01",37.25441
"882","2010-07-02",37.216293
"883","2010-07-06",37.505974
"884","2010-07-07",39.000114
"885","2010-07-08",39.297417
"886","2010-07-09",39.869156
"887","2010-07-12",39.716694
"888","2010-07-13",40.570488
"889","2010-07-14",40.250313
"890","2010-07-15",40.296055
"891","2010-07-16",39.526115
"892","2010-07-19",39.51849
"893","2010-07-20",40.143589
"894","2010-07-21",39.731937
"895","2010-07-22",40.608604
"896","2010-07-23",41.005009
"897","2010-07-26",41.492889
"898","2010-07-27",41.500515
"899","2010-07-28",41.500515
"900","2010-07-29",41.591991
"901","2010-07-30",42.095119
"902","2010-08-02",43.856071
"903","2010-08-03",43.878941
"904","2010-08-04",43.772217
"905","2010-08-05",43.985664
"906","2010-08-06",43.398682
"907","2010-08-09",43.688362
"908","2010-08-10",43.352943
"909","2010-08-11",42.316193
"910","2010-08-12",42.194221
"911","2010-08-13",41.942657
"912","2010-08-16",41.87405
"913","2010-08-17",42.590626
"914","2010-08-18",42.247585
"915","2010-08-19",41.706341
"916","2010-08-20",41.081238
"917","2010-08-23",40.944023
"918","2010-08-24",40.730576
"919","2010-08-25",40.753445
"920","2010-08-26",39.953011
"921","2010-08-27",40.72295
"922","2010-08-30",40.151215
"923","2010-08-31",39.968258
"924","2010-09-01",41.210835
"925","2010-09-02",41.492889
"926","2010-09-03",41.965527
"927","2010-09-07",40.905907
"928","2010-09-08",41.409035
"929","2010-09-09",41.721584
"930","2010-09-10",41.736832
"931","2010-09-13",42.217091
"932","2010-09-14",42.209469
