"","date","TAL"
"129","2011-04-25",2.17
"130","2011-04-26",2.171667
"131","2011-04-27",2.291667
"132","2011-04-28",2.168333
"133","2011-04-29",2.125
"134","2011-05-02",2.1
"135","2011-05-03",1.85
"136","2011-05-04",1.848333
"137","2011-05-05",1.868333
"138","2011-05-06",1.886667
"139","2011-05-09",1.95
"140","2011-05-10",2
"141","2011-05-11",1.998333
"142","2011-05-12",2.016667
"143","2011-05-13",1.98
"144","2011-05-16",1.951667
"145","2011-05-17",1.931667
"146","2011-05-18",1.961667
"147","2011-05-19",1.908333
"148","2011-05-20",1.915
"149","2011-05-23",1.858333
"150","2011-05-24",1.875
"151","2011-05-25",1.843333
"152","2011-05-26",1.836667
"153","2011-05-27",1.853333
"154","2011-05-31",1.83
"155","2011-06-01",1.856667
"156","2011-06-02",1.853333
"157","2011-06-03",1.808333
"158","2011-06-06",1.83
"159","2011-06-07",1.821667
"160","2011-06-08",1.775
"161","2011-06-09",1.756667
"162","2011-06-10",1.785
"163","2011-06-13",1.823333
"164","2011-06-14",1.866667
"165","2011-06-15",1.74
"166","2011-06-16",1.705
"167","2011-06-17",1.858333
"168","2011-06-20",1.816667
"169","2011-06-21",1.816667
"170","2011-06-22",1.803333
"171","2011-06-23",1.791667
"172","2011-06-24",1.761667
"173","2011-06-27",1.781667
"174","2011-06-28",1.795
"175","2011-06-29",1.8
"176","2011-06-30",1.808333
"177","2011-07-01",1.831667
"178","2011-07-05",1.831667
"179","2011-07-06",1.806667
"180","2011-07-07",1.833333
"181","2011-07-08",1.816667
"182","2011-07-11",1.788333
"183","2011-07-12",1.845
"184","2011-07-13",1.833333
"185","2011-07-14",1.86
"186","2011-07-15",1.833333
"187","2011-07-18",1.846667
"188","2011-07-19",1.816667
"189","2011-07-20",1.811667
"190","2011-07-21",1.748333
"191","2011-07-22",1.776667
"192","2011-07-25",1.771667
"193","2011-07-26",2.163333
"194","2011-07-27",2.131667
"195","2011-07-28",2.133333
"196","2011-07-29",2.125
"197","2011-08-01",2.008333
"198","2011-08-02",2.003333
"199","2011-08-03",2.013333
"200","2011-08-04",1.935
"201","2011-08-05",1.931667
"202","2011-08-08",1.893333
"203","2011-08-09",2.006667
"204","2011-08-10",1.99
"205","2011-08-11",2.001667
"206","2011-08-12",2.003333
"207","2011-08-15",1.98
"208","2011-08-16",1.96
"209","2011-08-17",1.958333
"210","2011-08-18",1.958333
"211","2011-08-19",1.958333
"212","2011-08-22",1.923333
"213","2011-08-23",1.966667
"214","2011-08-24",1.95
"215","2011-08-25",1.966667
"216","2011-08-26",1.968333
"217","2011-08-29",1.986667
"218","2011-08-30",2.015
"219","2011-08-31",2.088333
"220","2011-09-01",2.045
"221","2011-09-02",2.078333
"222","2011-09-06",2.078333
"223","2011-09-07",2.055
"224","2011-09-08",2.078333
"225","2011-09-09",2.015
"226","2011-09-12",2.01
"227","2011-09-13",2
"228","2011-09-14",2
"229","2011-09-15",1.988333
"230","2011-09-16",1.976667
"231","2011-09-19",1.985
"232","2011-09-20",1.978333
"233","2011-09-21",1.921667
"234","2011-09-22",1.781667
"235","2011-09-23",1.73
"236","2011-09-26",1.706667
"237","2011-09-27",1.735
"238","2011-09-28",1.688333
"239","2011-09-29",1.676667
"240","2011-09-30",1.588333
"241","2011-10-03",1.57
"242","2011-10-04",1.626667
"243","2011-10-05",1.705
"244","2011-10-06",1.745
"245","2011-10-07",1.696667
"246","2011-10-10",1.708333
"247","2011-10-11",1.686667
"248","2011-10-12",1.723333
"249","2011-10-13",1.688333
"250","2011-10-14",1.696667
"251","2011-10-17",1.651667
"252","2011-10-18",1.435
"253","2011-10-19",1.468333
"254","2011-10-20",1.505
"255","2011-10-21",1.585
"256","2011-10-24",1.685
"257","2011-10-25",1.661667
"258","2011-10-26",1.685
"259","2011-10-27",1.741667
"260","2011-10-28",1.708333
"261","2011-10-31",1.691667
"262","2011-11-01",1.708333
"263","2011-11-02",1.705
"264","2011-11-03",1.711667
"265","2011-11-04",1.701667
"266","2011-11-07",1.673333
"267","2011-11-08",1.675
"268","2011-11-09",1.641667
"269","2011-11-10",1.648333
"270","2011-11-11",1.666667
"271","2011-11-14",1.658333
"272","2011-11-15",1.665
"273","2011-11-16",1.681667
"274","2011-11-17",1.656667
"275","2011-11-18",1.665
"276","2011-11-21",1.65
"277","2011-11-22",1.678333
"278","2011-11-23",1.656667
"279","2011-11-25",1.655
"280","2011-11-28",1.668333
"281","2011-11-29",1.5
"282","2011-11-30",1.705
"283","2011-12-01",1.64
"284","2011-12-02",1.656667
"285","2011-12-05",1.688333
"286","2011-12-06",1.678333
"287","2011-12-07",1.638333
"288","2011-12-08",1.62
"289","2011-12-09",1.663333
"290","2011-12-12",1.668333
"291","2011-12-13",1.645
"292","2011-12-14",1.635
"293","2011-12-15",1.636667
"294","2011-12-16",1.663333
"295","2011-12-19",1.658333
"296","2011-12-20",1.648333
"297","2011-12-21",1.658333
"298","2011-12-22",1.666667
"299","2011-12-23",1.671667
"300","2011-12-27",1.666667
"301","2011-12-28",1.665
"302","2011-12-29",1.66
"303","2011-12-30",1.661667
"304","2012-01-03",1.66
"305","2012-01-04",1.668333
"306","2012-01-05",1.708333
"307","2012-01-06",1.695
"308","2012-01-09",1.738333
"309","2012-01-10",1.801667
"310","2012-01-11",1.81
"311","2012-01-12",1.836667
"312","2012-01-13",1.753333
"313","2012-01-17",1.818333
"314","2012-01-18",1.828333
"315","2012-01-19",1.795
"316","2012-01-20",1.773333
"317","2012-01-23",1.786667
"318","2012-01-24",1.805
"319","2012-01-25",1.8
"320","2012-01-26",1.811667
"321","2012-01-27",1.828333
"322","2012-01-30",1.86
"323","2012-01-31",1.795
"324","2012-02-01",1.803333
"325","2012-02-02",1.805
"326","2012-02-03",1.831667
"327","2012-02-06",1.823333
"328","2012-02-07",1.755
"329","2012-02-08",1.815
"330","2012-02-09",1.84
"331","2012-02-10",1.841667
"332","2012-02-13",1.853333
"333","2012-02-14",1.885
"334","2012-02-15",1.908333
"335","2012-02-16",1.843333
"336","2012-02-17",1.846667
"337","2012-02-21",1.86
"338","2012-02-22",1.853333
"339","2012-02-23",1.858333
"340","2012-02-24",1.858333
"341","2012-02-27",1.786667
"342","2012-02-28",1.831667
"343","2012-02-29",1.833333
"344","2012-03-01",1.851667
"345","2012-03-02",1.861667
"346","2012-03-05",1.863333
"347","2012-03-06",1.9
"348","2012-03-07",1.87
"349","2012-03-08",1.918333
"350","2012-03-09",1.9
"351","2012-03-12",1.886667
"352","2012-03-13",1.931667
"353","2012-03-14",1.933333
"354","2012-03-15",1.921667
"355","2012-03-16",1.975
"356","2012-03-19",1.921667
"357","2012-03-20",1.925
"358","2012-03-21",1.933333
"359","2012-03-22",1.886667
"360","2012-03-23",1.833333
"361","2012-03-26",1.87
"362","2012-03-27",1.87
"363","2012-03-28",1.841667
"364","2012-03-29",1.833333
"365","2012-03-30",1.85
"366","2012-04-02",1.863333
"367","2012-04-03",1.916667
"368","2012-04-04",1.916667
"369","2012-04-05",1.903333
"370","2012-04-09",1.903333
"371","2012-04-10",1.863333
"372","2012-04-11",1.845
"373","2012-04-12",1.766667
"374","2012-04-13",1.835
"375","2012-04-16",1.801667
"376","2012-04-17",1.835
"377","2012-04-18",1.86
"378","2012-04-19",1.863333
"379","2012-04-20",1.9
"380","2012-04-23",1.926667
"381","2012-04-24",1.941667
"382","2012-04-25",1.94
"383","2012-04-26",1.983333
"384","2012-04-27",1.981667
"385","2012-04-30",1.925
"386","2012-05-01",1.918333
"387","2012-05-02",1.91
"388","2012-05-03",1.846667
"389","2012-05-04",1.816667
"390","2012-05-07",1.833333
"391","2012-05-08",1.833333
"392","2012-05-09",1.833333
"393","2012-05-10",1.783333
"394","2012-05-11",1.761667
"395","2012-05-14",1.796667
"396","2012-05-15",1.816667
"397","2012-05-16",1.825
"398","2012-05-17",1.773333
"399","2012-05-18",1.775
"400","2012-05-21",1.768333
"401","2012-05-22",1.816667
"402","2012-05-23",1.816667
"403","2012-05-24",1.805
"404","2012-05-25",1.816667
"405","2012-05-29",1.798333
"406","2012-05-30",1.766667
"407","2012-05-31",1.753333
"408","2012-06-01",1.761667
"409","2012-06-04",1.761667
"410","2012-06-05",1.761667
"411","2012-06-06",1.766667
"412","2012-06-07",1.791667
"413","2012-06-08",1.81
"414","2012-06-11",1.836667
"415","2012-06-12",1.843333
"416","2012-06-13",1.821667
"417","2012-06-14",1.763333
"418","2012-06-15",1.843333
"419","2012-06-18",1.816667
"420","2012-06-19",1.81
"421","2012-06-20",1.816667
"422","2012-06-21",1.783333
"423","2012-06-22",1.753333
"424","2012-06-25",1.698333
"425","2012-06-26",1.67
"426","2012-06-27",1.658333
"427","2012-06-28",1.683333
"428","2012-06-29",1.64
"429","2012-07-02",1.646667
"430","2012-07-03",1.666667
"431","2012-07-05",1.655
"432","2012-07-06",1.665
"433","2012-07-09",1.646667
"434","2012-07-10",1.675
"435","2012-07-11",1.675
"436","2012-07-12",1.658333
"437","2012-07-13",1.68
"438","2012-07-16",1.68
"439","2012-07-17",1.528333
"440","2012-07-18",1.468333
"441","2012-07-19",1.26
"442","2012-07-20",1.345
"443","2012-07-23",1.333333
"444","2012-07-24",1.32
"445","2012-07-25",1.27
"446","2012-07-26",1.26
"447","2012-07-27",1.278333
"448","2012-07-30",1.276667
"449","2012-07-31",1.276667
"450","2012-08-01",1.28
"451","2012-08-02",1.275
"452","2012-08-03",1.28
"453","2012-08-06",1.273333
"454","2012-08-07",1.311667
"455","2012-08-08",1.31
"456","2012-08-09",1.318333
"457","2012-08-10",1.38
"458","2012-08-13",1.413333
"459","2012-08-14",1.47
"460","2012-08-15",1.475
"461","2012-08-16",1.496667
"462","2012-08-17",1.5
"463","2012-08-20",1.491667
"464","2012-08-21",1.455
"465","2012-08-22",1.426667
"466","2012-08-23",1.496667
"467","2012-08-24",1.465
"468","2012-08-27",1.405
"469","2012-08-28",1.4
"470","2012-08-29",1.216667
"471","2012-08-30",1.266667
"472","2012-08-31",1.25
"473","2012-09-04",1.233333
"474","2012-09-05",1.241667
"475","2012-09-06",1.25
"476","2012-09-07",1.271667
"477","2012-09-10",1.336667
"478","2012-09-11",1.386667
"479","2012-09-12",1.4
"480","2012-09-13",1.405
"481","2012-09-14",1.416667
"482","2012-09-17",1.408333
"483","2012-09-18",1.368333
"484","2012-09-19",1.358333
"485","2012-09-20",1.341667
"486","2012-09-21",1.333333
"487","2012-09-24",1.32
"488","2012-09-25",1.306667
"489","2012-09-26",1.315
"490","2012-09-27",1.365
"491","2012-09-28",1.383333
"492","2012-10-01",1.395
"493","2012-10-02",1.376667
"494","2012-10-03",1.38
"495","2012-10-04",1.383333
"496","2012-10-05",1.4
"497","2012-10-08",1.386667
"498","2012-10-09",1.39
"499","2012-10-10",1.451667
"500","2012-10-11",1.435
"501","2012-10-12",1.426667
"502","2012-10-15",1.485
"503","2012-10-16",1.491667
"504","2012-10-17",1.503333
"505","2012-10-18",1.416667
"506","2012-10-19",1.46
"507","2012-10-22",1.433333
"508","2012-10-23",1.48
"509","2012-10-24",1.476667
"510","2012-10-25",1.496667
"511","2012-10-26",1.496667
"512","2012-10-31",1.5
"513","2012-11-01",1.473333
"514","2012-11-02",1.533333
"515","2012-11-05",1.543333
"516","2012-11-06",1.56
"517","2012-11-07",1.536667
"518","2012-11-08",1.521667
"519","2012-11-09",1.531667
"520","2012-11-12",1.525
"521","2012-11-13",1.503333
"522","2012-11-14",1.515
"523","2012-11-15",1.516667
"524","2012-11-16",1.5
"525","2012-11-19",1.5
"526","2012-11-20",1.516667
"527","2012-11-21",1.513333
"528","2012-11-23",1.491667
"529","2012-11-26",1.516667
"530","2012-11-27",1.5
"531","2012-11-28",1.498333
"532","2012-11-29",1.493333
"533","2012-11-30",1.5
"534","2012-12-03",1.523333
"535","2012-12-04",1.496667
"536","2012-12-05",1.423333
"537","2012-12-06",1.421667
"538","2012-12-07",1.468333
"539","2012-12-10",1.453333
"540","2012-12-11",1.45
"541","2012-12-12",1.46
"542","2012-12-13",1.481667
"543","2012-12-14",1.543333
"544","2012-12-17",1.571667
"545","2012-12-18",1.588333
"546","2012-12-19",1.566667
"547","2012-12-20",1.571667
"548","2012-12-21",1.62
"549","2012-12-24",1.588333
"550","2012-12-26",1.56
"551","2012-12-27",1.551667
"552","2012-12-28",1.55
"553","2012-12-31",1.6
"554","2013-01-02",1.566667
"555","2013-01-03",1.555
"556","2013-01-04",1.54
"557","2013-01-07",1.52
"558","2013-01-08",1.52
"559","2013-01-09",1.538333
"560","2013-01-10",1.535
"561","2013-01-11",1.541667
"562","2013-01-14",1.545
"563","2013-01-15",1.558333
"564","2013-01-16",1.578333
"565","2013-01-17",1.556667
"566","2013-01-18",1.548333
"567","2013-01-22",1.471667
"568","2013-01-23",1.431667
"569","2013-01-24",1.448333
"570","2013-01-25",1.445
"571","2013-01-28",1.406667
"572","2013-01-29",1.425
"573","2013-01-30",1.418333
"574","2013-01-31",1.373333
"575","2013-02-01",1.42
"576","2013-02-04",1.411667
"577","2013-02-05",1.43
"578","2013-02-06",1.506667
"579","2013-02-07",1.566667
"580","2013-02-08",1.528333
"581","2013-02-11",1.498333
"582","2013-02-12",1.538333
"583","2013-02-13",1.526667
"584","2013-02-14",1.541667
"585","2013-02-15",1.595
"586","2013-02-19",1.603333
"587","2013-02-20",1.59
"588","2013-02-21",1.54
"589","2013-02-22",1.545
"590","2013-02-25",1.555
"591","2013-02-26",1.531667
"592","2013-02-27",1.51
"593","2013-02-28",1.483333
"594","2013-03-01",1.485
"595","2013-03-04",1.511667
"596","2013-03-05",1.48
"597","2013-03-06",1.528333
"598","2013-03-07",1.523333
"599","2013-03-08",1.51
"600","2013-03-11",1.583333
"601","2013-03-12",1.525
"602","2013-03-13",1.478333
"603","2013-03-14",1.428333
"604","2013-03-15",1.545
"605","2013-03-18",1.578333
"606","2013-03-19",1.575
"607","2013-03-20",1.571667
"608","2013-03-21",1.583333
"609","2013-03-22",1.583333
"610","2013-03-25",1.568333
"611","2013-03-26",1.58
"612","2013-03-27",1.58
"613","2013-03-28",1.561667
"614","2013-04-01",1.573333
"615","2013-04-02",1.548333
"616","2013-04-03",1.546667
"617","2013-04-04",1.543333
"618","2013-04-05",1.515
"619","2013-04-08",1.506667
"620","2013-04-09",1.52
"621","2013-04-10",1.561667
"622","2013-04-11",1.555
"623","2013-04-12",1.55
"624","2013-04-15",1.541667
"625","2013-04-16",1.565
"626","2013-04-17",1.56
"627","2013-04-18",1.57
"628","2013-04-19",1.571667
"629","2013-04-22",1.546667
"630","2013-04-23",1.636667
"631","2013-04-24",1.613333
"632","2013-04-25",1.631667
"633","2013-04-26",1.606667
"634","2013-04-29",1.6
"635","2013-04-30",1.61
"636","2013-05-01",1.61
"637","2013-05-02",1.593333
"638","2013-05-03",1.565
"639","2013-05-06",1.546667
"640","2013-05-07",1.533333
"641","2013-05-08",1.516667
"642","2013-05-09",1.521667
"643","2013-05-10",1.533333
"644","2013-05-13",1.518333
"645","2013-05-14",1.49
"646","2013-05-15",1.553333
"647","2013-05-16",1.571667
"648","2013-05-17",1.641667
"649","2013-05-20",1.666667
"650","2013-05-21",1.633333
"651","2013-05-22",1.701667
"652","2013-05-23",1.675
"653","2013-05-24",1.72
"654","2013-05-28",1.815
"655","2013-05-29",1.858333
"656","2013-05-30",1.833333
"657","2013-05-31",1.813333
"658","2013-06-03",1.808333
"659","2013-06-04",1.785
"660","2013-06-05",1.756667
"661","2013-06-06",1.743333
"662","2013-06-07",1.775
"663","2013-06-10",1.793333
"664","2013-06-11",1.78
"665","2013-06-12",1.741667
"666","2013-06-13",1.735
"667","2013-06-14",1.72
"668","2013-06-17",1.7
"669","2013-06-18",1.715
"670","2013-06-19",1.703333
"671","2013-06-20",1.668333
"672","2013-06-21",1.668333
"673","2013-06-24",1.616667
"674","2013-06-25",1.661667
"675","2013-06-26",1.705
"676","2013-06-27",1.75
"677","2013-06-28",1.746667
"678","2013-07-01",1.785
"679","2013-07-02",1.765
"680","2013-07-03",1.716667
"681","2013-07-05",1.775
"682","2013-07-08",1.723333
"683","2013-07-09",1.713333
"684","2013-07-10",1.763333
"685","2013-07-11",1.783333
"686","2013-07-12",1.768333
"687","2013-07-15",1.793333
"688","2013-07-16",1.766667
"689","2013-07-17",1.778333
"690","2013-07-18",1.788333
"691","2013-07-19",1.79
"692","2013-07-22",1.826667
"693","2013-07-23",1.933333
"694","2013-07-24",1.968333
"695","2013-07-25",1.888333
"696","2013-07-26",1.963333
"697","2013-07-29",1.935
"698","2013-07-30",1.923333
"699","2013-07-31",1.96
"700","2013-08-01",2.003333
"701","2013-08-02",2.046667
"702","2013-08-05",2.075
"703","2013-08-06",2.063333
"704","2013-08-07",2.063333
"705","2013-08-08",2.106667
"706","2013-08-09",2.091667
"707","2013-08-12",2.116667
"708","2013-08-13",2.111667
"709","2013-08-14",2.153333
"710","2013-08-15",2.083333
"711","2013-08-16",2.081667
"712","2013-08-19",2.058333
"713","2013-08-20",2.081667
"714","2013-08-21",2.068333
"715","2013-08-22",2.128333
"716","2013-08-23",2.091667
"717","2013-08-26",2.071667
"718","2013-08-27",2.048333
"719","2013-08-28",2.008333
"720","2013-08-29",2.013333
"721","2013-08-30",1.986667
"722","2013-09-03",2.006667
"723","2013-09-04",2.088333
"724","2013-09-05",2.071667
"725","2013-09-06",2.101667
"726","2013-09-09",2.221667
"727","2013-09-10",2.201667
"728","2013-09-11",2.158333
"729","2013-09-12",2.151667
"730","2013-09-13",2.16
"731","2013-09-16",2.181667
"732","2013-09-17",2.158333
"733","2013-09-18",2.168333
"734","2013-09-19",2.306667
"735","2013-09-20",2.273333
"736","2013-09-23",2.33
"737","2013-09-24",2.333333
"738","2013-09-25",2.48
"739","2013-09-26",2.503333
"740","2013-09-27",2.496667
"741","2013-09-30",2.416667
"742","2013-10-01",2.425
"743","2013-10-02",2.455
"744","2013-10-03",2.441667
"745","2013-10-04",2.486667
"746","2013-10-07",2.493333
"747","2013-10-08",2.376667
"748","2013-10-09",2.393333
"749","2013-10-10",2.426667
"750","2013-10-11",2.486667
"751","2013-10-14",2.496667
"752","2013-10-15",2.488333
"753","2013-10-16",2.493333
"754","2013-10-17",2.48
"755","2013-10-18",2.571667
"756","2013-10-21",2.653333
"757","2013-10-22",2.928333
"758","2013-10-23",3.008333
"759","2013-10-24",3.071667
"760","2013-10-25",3.115
"761","2013-10-28",3.113333
"762","2013-10-29",3.2
"763","2013-10-30",3.266667
"764","2013-10-31",3.198333
"765","2013-11-01",3.06
"766","2013-11-04",3.145
"767","2013-11-05",3.105
"768","2013-11-06",3.123333
"769","2013-11-07",3.021667
"770","2013-11-08",3.086667
"771","2013-11-11",3.175
"772","2013-11-12",3.156667
"773","2013-11-13",3.191667
"774","2013-11-14",3.306667
"775","2013-11-15",3.255
"776","2013-11-18",3.325
"777","2013-11-19",3.321667
"778","2013-11-20",3.198333
"779","2013-11-21",3.233333
"780","2013-11-22",3.303333
"781","2013-11-25",3.25
"782","2013-11-26",3.235
"783","2013-11-27",3.278333
"784","2013-11-29",3.283333
"785","2013-12-02",3.303333
"786","2013-12-03",3.246667
"787","2013-12-04",3.311667
"788","2013-12-05",3.276667
"789","2013-12-06",3.313333
"790","2013-12-09",3.308333
"791","2013-12-10",3.291667
"792","2013-12-11",3.15
"793","2013-12-12",3.29
"794","2013-12-13",3.305
"795","2013-12-16",3.291667
"796","2013-12-17",3.296667
"797","2013-12-18",3.315
"798","2013-12-19",3.315
"799","2013-12-20",3.311667
"800","2013-12-23",3.333333
"801","2013-12-24",3.583333
"802","2013-12-26",3.663333
"803","2013-12-27",3.638333
"804","2013-12-30",3.665
"805","2013-12-31",3.665
"806","2014-01-02",3.525
"807","2014-01-03",3.581667
"808","2014-01-06",3.596667
"809","2014-01-07",3.696667
"810","2014-01-08",3.915
"811","2014-01-09",3.755
"812","2014-01-10",3.818333
"813","2014-01-13",3.835
"814","2014-01-14",3.893333
"815","2014-01-15",3.9
"816","2014-01-16",4.033333
"817","2014-01-17",4.008333
"818","2014-01-21",4.15
"819","2014-01-22",4.268333
"820","2014-01-23",3.92
"821","2014-01-24",3.92
"822","2014-01-27",3.543333
"823","2014-01-28",4.068333
"824","2014-01-29",3.975
"825","2014-01-30",3.918333
"826","2014-01-31",3.991667
"827","2014-02-03",3.915
"828","2014-02-04",3.901667
"829","2014-02-05",3.973333
"830","2014-02-06",3.995
"831","2014-02-07",4.05
"832","2014-02-10",4.05
"833","2014-02-11",3.988333
"834","2014-02-12",3.985
"835","2014-02-13",3.995
"836","2014-02-14",4.028333
"837","2014-02-18",4.098333
"838","2014-02-19",4.028333
"839","2014-02-20",4.085
"840","2014-02-21",4.15
"841","2014-02-24",4.238333
"842","2014-02-25",4.181667
"843","2014-02-26",4.155
"844","2014-02-27",4.115
"845","2014-02-28",3.953333
"846","2014-03-03",3.928333
"847","2014-03-04",3.983333
"848","2014-03-05",4.008333
"849","2014-03-06",3.983333
"850","2014-03-07",4
"851","2014-03-10",4.001667
"852","2014-03-11",4.008333
"853","2014-03-12",4.078333
"854","2014-03-13",4.036667
"855","2014-03-14",4.085
"856","2014-03-17",4.076667
"857","2014-03-18",4.09
"858","2014-03-19",4.118333
"859","2014-03-20",4.03
"860","2014-03-21",3.965
"861","2014-03-24",3.685
"862","2014-03-25",3.878333
"863","2014-03-26",3.73
"864","2014-03-27",3.666667
"865","2014-03-28",3.756667
"866","2014-03-31",3.753333
"867","2014-04-01",3.85
"868","2014-04-02",3.765
"869","2014-04-03",3.661667
"870","2014-04-04",3.583333
"871","2014-04-07",3.485
"872","2014-04-08",3.54
"873","2014-04-09",3.568333
"874","2014-04-10",3.455
"875","2014-04-11",3.47
"876","2014-04-14",3.571667
"877","2014-04-15",3.573333
"878","2014-04-16",3.738333
"879","2014-04-17",3.65
"880","2014-04-21",3.848333
"881","2014-04-22",3.828333
"882","2014-04-23",3.888333
"883","2014-04-24",3.888333
"884","2014-04-25",3.85
"885","2014-04-28",3.726667
"886","2014-04-29",3.736667
"887","2014-04-30",3.686667
"888","2014-05-01",3.691667
"889","2014-05-02",3.911667
"890","2014-05-05",3.903333
"891","2014-05-06",3.913333
"892","2014-05-07",3.816667
"893","2014-05-08",3.755
"894","2014-05-09",3.858333
"895","2014-05-12",4.193333
"896","2014-05-13",4.118333
"897","2014-05-14",4.193333
"898","2014-05-15",3.37
"899","2014-05-16",3.588333
"900","2014-05-19",3.793333
"901","2014-05-20",3.758333
"902","2014-05-21",3.908333
"903","2014-05-22",3.82
"904","2014-05-23",3.831667
"905","2014-05-27",3.833333
"906","2014-05-28",3.758333
"907","2014-05-29",3.783333
"908","2014-05-30",3.831667
"909","2014-06-02",3.833333
"910","2014-06-03",3.835
"911","2014-06-04",3.83
"912","2014-06-05",3.975
"913","2014-06-06",4.106667
"914","2014-06-09",4.331666
"915","2014-06-10",4.408333
"916","2014-06-11",4.385
"917","2014-06-12",4.37
"918","2014-06-13",4.413333
"919","2014-06-16",4.523334
"920","2014-06-17",4.495
"921","2014-06-18",4.543334
"922","2014-06-19",4.426667
"923","2014-06-20",4.393333
"924","2014-06-23",4.498333
"925","2014-06-24",4.516667
"926","2014-06-25",4.623333
"927","2014-06-26",4.46
"928","2014-06-27",4.483333
"929","2014-06-30",4.583333
"930","2014-07-01",4.718333
"931","2014-07-02",4.75
"932","2014-07-03",4.765
"933","2014-07-07",4.861667
"934","2014-07-08",4.606667
"935","2014-07-09",4.755
"936","2014-07-10",4.653333
"937","2014-07-11",4.653333
"938","2014-07-14",4.723333
"939","2014-07-15",4.645
"940","2014-07-16",4.536667
"941","2014-07-17",4.47
"942","2014-07-18",4.576667
"943","2014-07-21",4.508333
"944","2014-07-22",4.63
"945","2014-07-23",4.533333
"946","2014-07-24",4.54
"947","2014-07-25",4.503334
"948","2014-07-28",4.555
"949","2014-07-29",4.933333
"950","2014-07-30",4.963333
"951","2014-07-31",4.908333
"952","2014-08-01",5.006667
"953","2014-08-04",5.323333
"954","2014-08-05",5.205
