"","date","SGA"
"88","2007-05-09",29.91
"89","2007-05-10",27.48
"90","2007-05-11",27.809999
"91","2007-05-14",27.719999
"92","2007-05-15",27.6
"93","2007-05-16",28.08
"94","2007-05-17",28.290001
"95","2007-05-18",28.469999
"96","2007-05-21",28.709999
"97","2007-05-22",29.07
"98","2007-05-23",28.469999
"99","2007-05-24",28.290001
"100","2007-05-25",27.99
"101","2007-05-29",27.66
"102","2007-05-30",27.450001
"103","2007-05-31",27.84
"104","2007-06-01",28.5
"105","2007-06-04",29.01
"106","2007-06-05",28.950001
"107","2007-06-06",29.1
"108","2007-06-07",29.52
"109","2007-06-08",30
"110","2007-06-11",30.120001
"111","2007-06-12",30.059999
"112","2007-06-13",30.09
"113","2007-06-14",30
"114","2007-06-15",30.059999
"115","2007-06-18",30
"116","2007-06-19",30
"117","2007-06-20",30
"118","2007-06-21",30
"119","2007-06-22",30.120001
"120","2007-06-25",30
"121","2007-06-26",28.860001
"122","2007-06-27",28.92
"123","2007-06-28",29.25
"124","2007-06-29",29.4
"125","2007-07-02",30
"126","2007-07-03",29.52
"127","2007-07-05",29.16
"128","2007-07-06",28.440001
"129","2007-07-09",27.57
"130","2007-07-10",27.389999
"131","2007-07-11",26.25
"132","2007-07-12",26.549999
"133","2007-07-13",26.700001
"134","2007-07-16",27.030001
"135","2007-07-17",27
"136","2007-07-18",26.82
"137","2007-07-19",26.700001
"138","2007-07-20",26.49
"139","2007-07-23",27
"140","2007-07-24",27.09
"141","2007-07-25",26.01
"142","2007-07-26",25.799999
"143","2007-07-27",24.450001
"144","2007-07-30",22.860001
"145","2007-07-31",22.049999
"146","2007-08-01",21.84
"147","2007-08-02",21.450001
"148","2007-08-03",20.91
"149","2007-08-06",20.610001
"150","2007-08-07",20.25
"151","2007-08-08",19.950001
"152","2007-08-09",19.65
"153","2007-08-10",20.610001
"154","2007-08-13",21.84
"155","2007-08-14",23.790001
"156","2007-08-15",23.219999
"157","2007-08-16",23.85
"158","2007-08-17",24.450001
"159","2007-08-20",22.860001
"160","2007-08-21",22.26
"161","2007-08-22",22.08
"162","2007-08-23",22.799999
"163","2007-08-24",23.49
"164","2007-08-27",22.26
"165","2007-08-28",21.09
"166","2007-08-29",21.15
"167","2007-08-30",21
"168","2007-08-31",21.6
"169","2007-09-04",22.379999
"170","2007-09-05",22.379999
"171","2007-09-06",22.5
"172","2007-09-07",22.02
"173","2007-09-10",21.6
"174","2007-09-11",21.33
"175","2007-09-12",21.9
"176","2007-09-13",22.5
"177","2007-09-14",23.1
"178","2007-09-17",22.559999
"179","2007-09-18",21.51
"180","2007-09-19",22.35
"181","2007-09-20",22.08
"182","2007-09-21",21.809999
"183","2007-09-24",21.51
"184","2007-09-25",21.780001
"185","2007-09-26",22.200001
"186","2007-09-27",21.48
"187","2007-09-28",22.02
"188","2007-10-01",25.08
"189","2007-10-02",24
"190","2007-10-03",24
"191","2007-10-04",25.110001
"192","2007-10-05",24.24
"193","2007-10-08",24.120001
"194","2007-10-09",23.91
"195","2007-10-10",24.690001
"196","2007-10-11",23.129999
"197","2007-10-12",23.07
"198","2007-10-15",23.34
"199","2007-10-16",23.879999
"200","2007-10-17",23.52
"201","2007-10-18",22.92
"202","2007-10-19",22.68
"203","2007-10-22",22.35
"204","2007-10-23",23.370001
"205","2007-10-24",23.610001
"206","2007-10-25",23.219999
"207","2007-10-26",22.35
"208","2007-10-29",21.33
"209","2007-10-30",21.42
"210","2007-10-31",21.9
"211","2007-11-01",21.870001
"212","2007-11-02",21.93
"213","2007-11-05",23.43
"214","2007-11-06",23.280001
"215","2007-11-07",21.209999
"216","2007-11-08",22.950001
"217","2007-11-09",23.280001
"218","2007-11-12",21.27
"219","2007-11-13",22.200001
"220","2007-11-14",22.049999
"221","2007-11-15",22.049999
"222","2007-11-16",21.360001
"223","2007-11-19",21.059999
"224","2007-11-20",21.299999
"225","2007-11-21",21.15
"226","2007-11-23",21.24
"227","2007-11-26",20.969999
"228","2007-11-27",20.52
"229","2007-11-28",20.4
"230","2007-11-29",20.879999
"231","2007-11-30",20.49
"232","2007-12-03",21.18
"233","2007-12-04",20.610001
"234","2007-12-05",20.01
"235","2007-12-06",20.07
"236","2007-12-07",20.25
"237","2007-12-10",20.1
"238","2007-12-11",19.68
"239","2007-12-12",20.73
"240","2007-12-13",19.620001
"241","2007-12-14",19.110001
"242","2007-12-17",19.049999
"243","2007-12-18",19.139999
"244","2007-12-19",18.959999
"245","2007-12-20",18.51
"246","2007-12-21",18.059999
"247","2007-12-24",17.4
"248","2007-12-26",17.700001
"249","2007-12-27",17.610001
"250","2007-12-28",17.67
"251","2007-12-31",17.67
"252","2008-01-02",17.969999
"253","2008-01-03",18
"254","2008-01-04",19.440001
"255","2008-01-07",19.17
"256","2008-01-08",18.299999
"257","2008-01-09",17.700001
"258","2008-01-10",17.82
"259","2008-01-11",17.790001
"260","2008-01-14",17.879999
"261","2008-01-15",18.15
"262","2008-01-16",18.75
"263","2008-01-17",18.809999
"264","2008-01-18",18.33
"265","2008-01-22",17.91
"266","2008-01-23",17.370001
"267","2008-01-24",17.219999
"268","2008-01-25",17.4
"269","2008-01-28",17.34
"270","2008-01-29",17.700001
"271","2008-01-30",17.43
"272","2008-01-31",17.49
"273","2008-02-01",17.190001
"274","2008-02-04",16.98
"275","2008-02-05",16.77
"276","2008-02-06",17.040001
"277","2008-02-07",17.58
"278","2008-02-08",17.91
"279","2008-02-11",18
"280","2008-02-12",17.610001
"281","2008-02-13",17.879999
"282","2008-02-14",17.940001
"283","2008-02-15",17.969999
"284","2008-02-19",17.85
"285","2008-02-20",17.82
"286","2008-02-21",17.969999
"287","2008-02-22",17.85
"288","2008-02-25",17.91
"289","2008-02-26",17.940001
"290","2008-02-27",17.85
"291","2008-02-28",17.610001
"292","2008-02-29",17.459999
"293","2008-03-03",17.549999
"294","2008-03-04",16.83
"295","2008-03-05",16.950001
"296","2008-03-06",17.1
"297","2008-03-07",16.559999
"298","2008-03-10",16.469999
"299","2008-03-11",16.74
"300","2008-03-12",16.68
"301","2008-03-13",16.530001
"302","2008-03-14",16.26
"303","2008-03-17",16.74
"304","2008-03-18",15.99
"305","2008-03-19",15.99
"306","2008-03-20",16.02
"307","2008-03-24",15.51
"308","2008-03-25",17.4
"309","2008-03-26",17.700001
"310","2008-03-27",18.84
"311","2008-03-28",18.24
"312","2008-03-31",16.799999
"313","2008-04-01",17.85
"314","2008-04-02",17.610001
"315","2008-04-03",16.290001
"316","2008-04-04",17.129999
"317","2008-04-07",17.969999
"318","2008-04-08",17.67
"319","2008-04-09",17.639999
"320","2008-04-10",18.030001
"321","2008-04-11",18
"322","2008-04-14",18.27
"323","2008-04-15",17.790001
"324","2008-04-16",17.49
"325","2008-04-17",17.040001
"326","2008-04-18",17.309999
"327","2008-04-21",17.07
"328","2008-04-22",17.190001
"329","2008-04-23",17.1
"330","2008-04-24",16.469999
"331","2008-04-25",16.950001
"332","2008-04-28",17.25
"333","2008-04-29",17.25
"334","2008-04-30",16.5
"335","2008-05-01",16.290001
"336","2008-05-02",15.78
"337","2008-05-05",16.049999
"338","2008-05-06",16.200001
"339","2008-05-07",16.17
"340","2008-05-08",16.77
"341","2008-05-09",16.049999
"342","2008-05-12",16.049999
"343","2008-05-13",15.84
"344","2008-05-14",15.72
"345","2008-05-15",15.48
"346","2008-05-16",15.15
"347","2008-05-19",14.79
"348","2008-05-20",14.76
"349","2008-05-21",14.64
"350","2008-05-22",14.67
"351","2008-05-23",14.67
"352","2008-05-27",14.67
"353","2008-05-28",14.34
"354","2008-05-29",14.1
"355","2008-05-30",14.1
"356","2008-06-02",13.83
"357","2008-06-03",13.77
"358","2008-06-04",14.07
"359","2008-06-05",14.4
"360","2008-06-06",15.15
"361","2008-06-09",15.54
"362","2008-06-10",14.73
"363","2008-06-11",14.73
"364","2008-06-12",15.75
"365","2008-06-13",16.32
"366","2008-06-16",16.889999
"367","2008-06-17",15.75
"368","2008-06-18",15.6
"369","2008-06-19",16.26
"370","2008-06-20",17.25
"371","2008-06-23",17.58
"372","2008-06-24",17.700001
"373","2008-06-25",17.969999
"374","2008-06-26",17.49
"375","2008-06-27",16.35
"376","2008-06-30",15.03
"377","2008-07-01",17.58
"378","2008-07-02",16.83
"379","2008-07-03",16.709999
"380","2008-07-07",16.92
"381","2008-07-08",16.32
"382","2008-07-09",15.96
"383","2008-07-10",16.02
"384","2008-07-11",16.860001
"385","2008-07-14",16.860001
"386","2008-07-15",17.01
"387","2008-07-16",17.16
"388","2008-07-17",17.309999
"389","2008-07-18",16.620001
"390","2008-07-21",17.040001
"391","2008-07-22",17.01
"392","2008-07-23",17.309999
"393","2008-07-24",17.129999
"394","2008-07-25",17.4
"395","2008-07-28",17.700001
"396","2008-07-29",17.459999
"397","2008-07-30",17.190001
"398","2008-07-31",18
"399","2008-08-01",17.700001
"400","2008-08-04",17.58
"401","2008-08-05",17.25
"402","2008-08-06",16.35
"403","2008-08-07",17.190001
"404","2008-08-08",16.889999
"405","2008-08-11",17.309999
"406","2008-08-12",17.700001
"407","2008-08-13",17.040001
"408","2008-08-14",16.5
"409","2008-08-15",16.559999
"410","2008-08-18",16.110001
"411","2008-08-19",16.59
"412","2008-08-20",16.799999
"413","2008-08-21",16.709999
"414","2008-08-22",16.620001
"415","2008-08-25",17.639999
"416","2008-08-26",18.9
"417","2008-08-27",19.17
"418","2008-08-28",18.540001
"419","2008-08-29",18.870001
"420","2008-09-02",18.959999
"421","2008-09-03",18.6
"422","2008-09-04",18.780001
"423","2008-09-05",19.200001
"424","2008-09-08",18.719999
"425","2008-09-09",18.09
"426","2008-09-10",18.18
"427","2008-09-11",18.18
"428","2008-09-12",18.6
"429","2008-09-15",18.51
"430","2008-09-16",17.219999
"431","2008-09-17",15.75
"432","2008-09-18",18.15
"433","2008-09-19",18.48
"434","2008-09-22",17.73
"435","2008-09-23",17.4
"436","2008-09-24",15.75
"437","2008-09-25",15.51
"438","2008-09-26",15.15
"439","2008-09-29",16.799999
"440","2008-09-30",17.1
"441","2008-10-01",17.1
"442","2008-10-02",16.799999
"443","2008-10-03",15.93
"444","2008-10-06",14.25
"445","2008-10-07",13.62
"446","2008-10-08",13.26
"447","2008-10-09",13.53
"448","2008-10-10",13.8
"449","2008-10-13",14.76
"450","2008-10-14",15.99
"451","2008-10-15",14.7
"452","2008-10-16",14.64
"453","2008-10-17",15.15
"454","2008-10-20",15.15
"455","2008-10-21",15.39
"456","2008-10-22",14.64
"457","2008-10-23",14.31
"458","2008-10-24",14.76
"459","2008-10-27",13.8
"460","2008-10-28",13.92
"461","2008-10-29",13.2
"462","2008-10-30",13.8
"463","2008-10-31",16.049999
"464","2008-11-03",13.2
"465","2008-11-04",12.6
"466","2008-11-05",12.72
"467","2008-11-06",11.58
"468","2008-11-07",11.31
"469","2008-11-10",10.95
"470","2008-11-11",9.93
"471","2008-11-12",9.51
"472","2008-11-13",9.99
"473","2008-11-14",9.27
"474","2008-11-17",8.7
"475","2008-11-18",8.61
"476","2008-11-19",8.1
"477","2008-11-20",8.01
"478","2008-11-21",7.59
"479","2008-11-24",7.2
"480","2008-11-25",7.35
"481","2008-11-26",7.2
"482","2008-11-28",7.41
"483","2008-12-01",7.83
"484","2008-12-02",8.73
"485","2008-12-03",8.91
"486","2008-12-04",8.67
"487","2008-12-05",8.67
"488","2008-12-08",7.65
"489","2008-12-09",7.53
"490","2008-12-10",7.53
"491","2008-12-11",6.45
"492","2008-12-12",6.09
"493","2008-12-15",5.7
"494","2008-12-16",5.1
"495","2008-12-17",3.3
"496","2008-12-18",4.11
"497","2008-12-19",4.95
"498","2008-12-22",4.41
"499","2008-12-23",4.32
"500","2008-12-24",4.17
"501","2008-12-26",4.35
"502","2008-12-29",4.35
"503","2008-12-30",4.17
"504","2008-12-31",4.95
"505","2009-01-02",4.56
"506","2009-01-05",5.07
"507","2009-01-06",5.01
"508","2009-01-07",5.07
"509","2009-01-08",4.74
"510","2009-01-09",4.86
"511","2009-01-12",4.41
"512","2009-01-13",4.95
"513","2009-01-14",5.01
"514","2009-01-15",4.38
"515","2009-01-16",4.47
"516","2009-01-20",4.5
"517","2009-01-21",4.11
"518","2009-01-22",3.45
"519","2009-01-23",3.36
"520","2009-01-26",2.97
"521","2009-01-27",3.3
"522","2009-01-28",3.09
"523","2009-01-29",2.9475
"524","2009-01-30",3.3075
"525","2009-02-02",3.21
"526","2009-02-03",2.9925
"527","2009-02-04",3
"528","2009-02-05",3.12
"529","2009-02-06",3.0375
"530","2009-02-09",3.075
"531","2009-02-10",2.985
"532","2009-02-11",2.9625
"533","2009-02-12",2.9625
"534","2009-02-13",2.9625
"535","2009-02-17",3.0675
"536","2009-02-18",2.925
"537","2009-02-19",2.9625
"538","2009-02-20",2.9625
"539","2009-02-23",2.9625
"540","2009-02-24",2.9625
"541","2009-02-25",2.925
"542","2009-02-26",2.445
"543","2009-02-27",2.625
"544","2009-03-02",2.52
"545","2009-03-03",2.4375
"546","2009-03-04",2.4375
"547","2009-03-05",2.3625
"548","2009-03-06",2.3475
"549","2009-03-09",2.3625
"550","2009-03-10",2.2875
"551","2009-03-11",2.295
"552","2009-03-12",2.3625
"553","2009-03-13",2.3775
"554","2009-03-16",2.3025
"555","2009-03-17",2.25
"556","2009-03-18",2.3025
"557","2009-03-19",2.2875
"558","2009-03-20",2.7
"559","2009-03-23",2.58
"560","2009-03-24",2.505
"561","2009-03-25",2.625
"562","2009-03-26",2.9625
"563","2009-03-27",2.955
"564","2009-03-30",2.895
"565","2009-03-31",2.8575
"566","2009-04-01",3
"567","2009-04-02",3.06
"568","2009-04-03",3.075
"569","2009-04-06",3.045
"570","2009-04-07",3.1125
"571","2009-04-08",3.1275
"572","2009-04-09",3.195
"573","2009-04-13",3.2475
"574","2009-04-14",3.8475
"575","2009-04-15",3.9375
"576","2009-04-16",3.9675
"577","2009-04-17",4.305
"578","2009-04-20",4.2675
"579","2009-04-21",4.3275
"580","2009-04-22",4.35
"581","2009-04-23",4.4325
"582","2009-04-24",4.5
"583","2009-04-27",4.65
"584","2009-04-28",4.725
"585","2009-04-29",6.4275
"586","2009-04-30",7.08
"587","2009-05-01",7.05
"588","2009-05-04",6.9
"589","2009-05-05",6.7725
"590","2009-05-06",6.69
"591","2009-05-07",6.0825
"592","2009-05-08",5.055
"593","2009-05-11",5.3775
"594","2009-05-12",5.145
"595","2009-05-13",5.0175
"596","2009-05-14",4.8525
"597","2009-05-15",4.875
"598","2009-05-18",5.085
"599","2009-05-19",5.0175
"600","2009-05-20",4.9575
"601","2009-05-21",4.965
"602","2009-05-22",4.785
"603","2009-05-26",4.8525
"604","2009-05-27",4.8075
"605","2009-05-28",4.8075
"606","2009-05-29",5.175
"607","2009-06-01",4.6125
"608","2009-06-02",4.65
"609","2009-06-03",4.575
"610","2009-06-04",4.5525
"611","2009-06-05",4.665
"612","2009-06-08",4.5525
"613","2009-06-09",4.395
"614","2009-06-10",4.515
"615","2009-06-11",4.245
"616","2009-06-12",4.2375
"617","2009-06-15",4.605
"618","2009-06-16",4.395
"619","2009-06-17",4.1625
"620","2009-06-18",4.215
"621","2009-06-19",4.1175
"622","2009-06-22",4.125
"623","2009-06-23",3.975
"624","2009-06-24",3.9825
"625","2009-06-25",3.9
"626","2009-06-26",3.735
"627","2009-06-29",3.825
"628","2009-06-30",3.8625
"629","2009-07-01",3.825
"630","2009-07-02",4.05
"631","2009-07-06",4.35
"632","2009-07-07",4.35
"633","2009-07-08",4.35
"634","2009-07-09",4.1625
"635","2009-07-10",4.1625
"636","2009-07-13",4.3125
"637","2009-07-14",4.0875
"638","2009-07-15",4.1325
"639","2009-07-16",4.1475
"640","2009-07-17",4.1625
"641","2009-07-20",4.005
"642","2009-07-21",3.96
"643","2009-07-22",4.3125
"644","2009-07-23",4.3875
"645","2009-07-24",4.545
"646","2009-07-27",4.575
"647","2009-07-28",4.575
"648","2009-07-29",4.575
"649","2009-07-30",4.3425
"650","2009-07-31",4.2525
"651","2009-08-03",4.335
"652","2009-08-04",4.6875
"653","2009-08-05",4.92
"654","2009-08-06",6.585
"655","2009-08-07",6.63
"656","2009-08-10",7.3875
"657","2009-08-11",7.5
"658","2009-08-12",7.95
"659","2009-08-13",8.205
"660","2009-08-14",8.4525
"661","2009-08-17",8.55
"662","2009-08-18",9
"663","2009-08-19",8.775
"664","2009-08-20",9.825
"665","2009-08-21",10.6875
"666","2009-08-24",12.3
"667","2009-08-25",12.6375
"668","2009-08-26",12.525
"669","2009-08-27",11.925
"670","2009-08-28",9.675
"671","2009-08-31",10.6875
"672","2009-09-01",9.9375
"673","2009-09-02",9.4875
"674","2009-09-03",9.9
"675","2009-09-04",9.8025
"676","2009-09-08",9.6225
"677","2009-09-09",9.6225
"678","2009-09-10",9.8475
"679","2009-09-11",9.945
"680","2009-09-14",10.275
"681","2009-09-15",10.59
"682","2009-09-16",11.0625
"683","2009-09-17",10.9125
"684","2009-09-18",11.2125
"685","2009-09-21",10.5975
"686","2009-09-22",9.5625
"687","2009-09-23",9.7125
"688","2009-09-24",10.1775
"689","2009-09-25",9.9375
"690","2009-09-28",9.7575
"691","2009-09-29",9.75
"692","2009-09-30",10.05
"693","2009-10-01",9.735
"694","2009-10-02",9.225
"695","2009-10-05",9.6825
"696","2009-10-06",10.155
"697","2009-10-07",9.5925
"698","2009-10-08",10.11
"699","2009-10-09",10.1475
"700","2009-10-12",10.0425
"701","2009-10-13",10.0425
"702","2009-10-14",10.1775
"703","2009-10-15",10.125
"704","2009-10-16",10.14
"705","2009-10-19",9.825
"706","2009-10-20",10.5
"707","2009-10-21",10.5
"708","2009-10-22",10.5
"709","2009-10-23",10.2225
"710","2009-10-26",10.17
"711","2009-10-27",9.87
"712","2009-10-28",9.675
"713","2009-10-29",9.75
"714","2009-10-30",9.5625
"715","2009-11-02",9.1725
"716","2009-11-03",8.535
"717","2009-11-04",7.9425
"718","2009-11-05",8.4375
"719","2009-11-06",8.145
"720","2009-11-09",8.625
"721","2009-11-10",9.75
"722","2009-11-11",9.66
"723","2009-11-12",9.5325
"724","2009-11-13",9.345
"725","2009-11-16",9.6825
"726","2009-11-17",9.75
"727","2009-11-18",9.6
"728","2009-11-19",9.4425
"729","2009-11-20",9.48
"730","2009-11-23",9.3675
"731","2009-11-24",9.3375
"732","2009-11-25",9.6075
"733","2009-11-27",9.75
"734","2009-11-30",9.7425
"735","2009-12-01",9.93
"736","2009-12-02",10.35
"737","2009-12-03",10.125
"738","2009-12-04",10.125
"739","2009-12-07",10.1025
"740","2009-12-08",10.875
"741","2009-12-09",10.53
"742","2009-12-10",10.7475
"743","2009-12-11",10.65
"744","2009-12-14",10.6875
"745","2009-12-15",10.6875
"746","2009-12-16",10.125
"747","2009-12-17",10.095
"748","2009-12-18",9.2775
"749","2009-12-21",9.5625
"750","2009-12-22",9.7275
"751","2009-12-23",9.24
"752","2009-12-24",8.9775
"753","2009-12-28",9.03
"754","2009-12-29",9.27
"755","2009-12-30",9.2325
"756","2009-12-31",9.405
"757","2010-01-04",9.51
"758","2010-01-05",10.02
"759","2010-01-06",9.795
"760","2010-01-07",9.825
"761","2010-01-08",9.51
"762","2010-01-11",9.7575
"763","2010-01-12",9.7575
"764","2010-01-13",9.75
"765","2010-01-14",9.7725
"766","2010-01-15",9.27
"767","2010-01-19",8.925
"768","2010-01-20",9.0375
"769","2010-01-21",9.375
"770","2010-01-22",9.2325
"771","2010-01-25",9.6
"772","2010-01-26",9.78
"773","2010-01-27",9.7575
"774","2010-01-28",9.7575
"775","2010-01-29",9.8175
"776","2010-02-01",9.87
"777","2010-02-02",9.96
"778","2010-02-03",10.395
"779","2010-02-04",10.23
"780","2010-02-05",10.05
"781","2010-02-08",10.0125
"782","2010-02-09",10.0125
"783","2010-02-10",9.8025
"784","2010-02-11",9.8025
"785","2010-02-12",9.7575
"786","2010-02-16",10.275
"787","2010-02-17",10.5975
"788","2010-02-18",9.9675
"789","2010-02-19",10.575
"790","2010-02-22",10.8825
"791","2010-02-23",10.695
"792","2010-02-24",10.695
"793","2010-02-25",10.8
"794","2010-02-26",10.845
"795","2010-03-01",10.6875
"796","2010-03-02",10.9575
"797","2010-03-03",11.235
"798","2010-03-04",12.945
"799","2010-03-05",12.03
"800","2010-03-08",13.6125
"801","2010-03-09",13.9125
"802","2010-03-10",16.200001
"803","2010-03-11",15.825
"804","2010-03-12",16.620001
"805","2010-03-15",16.275
"806","2010-03-16",17.82
"807","2010-03-17",18.112499
"808","2010-03-18",19.5
"809","2010-03-19",16.5
"810","2010-03-22",16.0275
"811","2010-03-23",15.78
"812","2010-03-24",16.395
"813","2010-03-25",16.147499
"814","2010-03-26",15.9
"815","2010-03-29",17.002501
"816","2010-03-30",16.950001
"817","2010-03-31",16.98
"818","2010-04-01",16.950001
"819","2010-04-05",16.785
"820","2010-04-06",16.785
"821","2010-04-07",16.237499
"822","2010-04-08",16.275
"823","2010-04-09",16.8375
"824","2010-04-12",16.762501
"825","2010-04-13",17.077499
"826","2010-04-14",17.0175
"827","2010-04-15",17.235001
"828","2010-04-16",17.084999
"829","2010-04-19",17.549999
"830","2010-04-20",17.25
"831","2010-04-21",17.25
"832","2010-04-22",18.4575
"833","2010-04-23",19.094999
"834","2010-04-26",19.942499
"835","2010-04-27",19.9275
"836","2010-04-28",19.9275
"837","2010-04-29",19.844999
"838","2010-04-30",20.6625
"839","2010-05-03",20.76
"840","2010-05-04",20.6625
"841","2010-05-05",20.2875
"842","2010-05-06",19.5
"843","2010-05-07",18.0825
"844","2010-05-10",18.075001
"845","2010-05-11",19.125
"846","2010-05-12",19.305
"847","2010-05-13",18.7875
"848","2010-05-14",17.782499
"849","2010-05-17",18.375
"850","2010-05-18",18.727501
"851","2010-05-19",18.727501
"852","2010-05-20",18
"853","2010-05-21",17.9625
"854","2010-05-24",18.487499
"855","2010-05-25",18
"856","2010-05-26",18
"857","2010-05-27",18.1875
"858","2010-05-28",19.004999
"859","2010-06-01",20.85
"860","2010-06-02",20.325001
"861","2010-06-03",20.924999
"862","2010-06-04",20.625
"863","2010-06-07",19.83
"864","2010-06-08",19.0425
"865","2010-06-09",18.9
"866","2010-06-10",18.525
"867","2010-06-11",18.434999
"868","2010-06-14",18.5625
"869","2010-06-15",19.5075
"870","2010-06-16",20.002501
"871","2010-06-17",19.8225
"872","2010-06-18",19.424999
"873","2010-06-21",19.747499
"874","2010-06-22",19.657499
"875","2010-06-23",19.4625
"876","2010-06-24",18.9825
"877","2010-06-25",18.0525
"878","2010-06-28",18.075001
"879","2010-06-29",17.4
"880","2010-06-30",17.91
"881","2010-07-01",17.01
"882","2010-07-02",16.799999
"883","2010-07-06",17.0625
"884","2010-07-07",17.0625
"885","2010-07-08",16.575001
"886","2010-07-09",16.424999
"887","2010-07-12",16.4625
"888","2010-07-13",16.875
"889","2010-07-14",16.6875
"890","2010-07-15",16.875
"891","2010-07-16",16.65
"892","2010-07-19",16.65
"893","2010-07-20",16.65
"894","2010-07-21",16.7925
"895","2010-07-22",16.620001
"896","2010-07-23",16.657499
"897","2010-07-26",16.807501
"898","2010-07-27",16.7775
"899","2010-07-28",16.8375
"900","2010-07-29",16.799999
"901","2010-07-30",16.799999
"902","2010-08-02",16.9725
"903","2010-08-03",16.799999
"904","2010-08-04",16.799999
"905","2010-08-05",16.799999
"906","2010-08-06",16.725
"907","2010-08-09",16.8675
"908","2010-08-10",16.799999
"909","2010-08-11",16.657499
"910","2010-08-12",16.5
"911","2010-08-13",15.4125
"912","2010-08-16",15.075
"913","2010-08-17",15.375
"914","2010-08-18",15.2625
"915","2010-08-19",15.375
"916","2010-08-20",14.895
"917","2010-08-23",14.25
"918","2010-08-24",13.0275
"919","2010-08-25",13.0125
"920","2010-08-26",12.7275
"921","2010-08-27",12.6675
"922","2010-08-30",12.5775
"923","2010-08-31",13.125
"924","2010-09-01",13.9575
"925","2010-09-02",13.875
"926","2010-09-03",14.175
"927","2010-09-07",13.95
"928","2010-09-08",13.86
"929","2010-09-09",14.0625
"930","2010-09-10",13.92
"931","2010-09-13",14.8125
"932","2010-09-14",14.8125
"933","2010-09-15",14.475
"934","2010-09-16",14.3775
"935","2010-09-17",14.5575
"936","2010-09-20",14.7
"937","2010-09-21",14.8575
"938","2010-09-22",15.15
"939","2010-09-23",15
"940","2010-09-24",15
"941","2010-09-27",15.225
"942","2010-09-28",15.225
"943","2010-09-29",15.225
"944","2010-09-30",15.225
"945","2010-10-01",15.0375
"946","2010-10-04",15.21
"947","2010-10-05",15.21
"948","2010-10-06",14.9025
"949","2010-10-07",15.225
"950","2010-10-08",15.375
"951","2010-10-11",15.3825
"952","2010-10-12",15.2475
"953","2010-10-13",15.6525
"954","2010-10-14",17.2125
"955","2010-10-15",16.717501
"956","2010-10-18",16.612499
"957","2010-10-19",16.26
"958","2010-10-20",15.945
"959","2010-10-21",15.6525
"960","2010-10-22",15.7275
"961","2010-10-25",15.6375
"962","2010-10-26",15.12
"963","2010-10-27",15.105
"964","2010-10-28",15.3
"965","2010-10-29",15.0225
"966","2010-11-01",15.1875
"967","2010-11-02",16.17
"968","2010-11-03",16.17
"969","2010-11-04",16.4925
"970","2010-11-05",16.605
"971","2010-11-08",16.26
"972","2010-11-09",16.184999
