"","date","YRD"
"313","2017-03-17",23.32
"314","2017-03-20",24.77
"315","2017-03-21",23.799999
"316","2017-03-22",24.370001
"317","2017-03-23",24.85
"318","2017-03-24",24.940001
"319","2017-03-27",25.049999
"320","2017-03-28",24.559999
"321","2017-03-29",24.76
"322","2017-03-30",25.040001
"323","2017-03-31",25.09
"324","2017-04-03",25.68
"325","2017-04-04",25.42
"326","2017-04-05",24.66
"327","2017-04-06",24.610001
"328","2017-04-07",24.9
"329","2017-04-10",25.32
"330","2017-04-11",24.610001
"331","2017-04-12",24.33
"332","2017-04-13",24.01
"333","2017-04-17",23.92
"334","2017-04-18",23.469999
"335","2017-04-19",23.370001
"336","2017-04-20",23.209999
"337","2017-04-21",23.629999
"338","2017-04-24",24.16
"339","2017-04-25",24.639999
"340","2017-04-26",24.08
"341","2017-04-27",24.6
"342","2017-04-28",24.959999
"343","2017-05-01",24.85
"344","2017-05-02",24.799999
"345","2017-05-03",24.120001
"346","2017-05-04",24.059999
"347","2017-05-05",24.23
"348","2017-05-08",23.9
"349","2017-05-09",24.24
"350","2017-05-10",24.35
"351","2017-05-11",23.790001
"352","2017-05-12",23.9
"353","2017-05-15",23.99
"354","2017-05-16",24.690001
"355","2017-05-17",23.01
"356","2017-05-18",23.450001
"357","2017-05-19",24.01
"358","2017-05-22",23.629999
"359","2017-05-23",23.700001
"360","2017-05-24",24.120001
"361","2017-05-25",24.09
"362","2017-05-26",23.83
"363","2017-05-30",23.889999
"364","2017-05-31",23.18
"365","2017-06-01",23.83
"366","2017-06-02",23.440001
"367","2017-06-05",24.15
"368","2017-06-06",24.379999
"369","2017-06-07",24.790001
"370","2017-06-08",24.85
"371","2017-06-09",23.93
"372","2017-06-12",24.16
"373","2017-06-13",24.49
"374","2017-06-14",24.34
"375","2017-06-15",23.92
"376","2017-06-16",23.6
"377","2017-06-19",24
"378","2017-06-20",24.02
"379","2017-06-21",24.18
"380","2017-06-22",23.91
"381","2017-06-23",24.549999
"382","2017-06-26",25.190001
"383","2017-06-27",25.58
"384","2017-06-28",25.450001
"385","2017-06-29",24.83
"386","2017-06-30",25
"387","2017-07-03",25.209999
"388","2017-07-05",25.889999
"389","2017-07-06",25.549999
"390","2017-07-07",26.08
"391","2017-07-10",26.219999
"392","2017-07-11",28.719999
"393","2017-07-12",29.719999
"394","2017-07-13",28.57
"395","2017-07-14",30.889999
"396","2017-07-17",31.98
"397","2017-07-18",34.869999
"398","2017-07-19",34.759998
"399","2017-07-20",33.790001
"400","2017-07-21",33.18
"401","2017-07-24",34.869999
"402","2017-07-25",35.599998
"403","2017-07-26",35.490002
"404","2017-07-27",35.459999
"405","2017-07-28",35.119999
"406","2017-07-31",38.259998
"407","2017-08-01",33.59
"408","2017-08-02",30.57
"409","2017-08-03",32.150002
"410","2017-08-04",33.049999
"411","2017-08-07",37.27
"412","2017-08-08",37.040001
"413","2017-08-09",36.790001
"414","2017-08-10",35.68
"415","2017-08-11",38.639999
"416","2017-08-14",41.110001
"417","2017-08-15",40.419998
"418","2017-08-16",40.810001
"419","2017-08-17",39.450001
"420","2017-08-18",40.009998
"421","2017-08-21",40.07
"422","2017-08-22",38.84
"423","2017-08-23",39.369999
"424","2017-08-24",37.990002
"425","2017-08-25",38.349998
"426","2017-08-28",37.259998
"427","2017-08-29",39.119999
"428","2017-08-30",39.790001
"429","2017-08-31",40
"430","2017-09-01",41.450001
"431","2017-09-05",39.380001
"432","2017-09-06",40.59
"433","2017-09-07",41.790001
"434","2017-09-08",41.130001
"435","2017-09-11",42.66
"436","2017-09-12",44.59
"437","2017-09-13",44.07
"438","2017-09-14",44.540001
"439","2017-09-15",44.720001
"440","2017-09-18",45.389999
"441","2017-09-19",45.84
"442","2017-09-20",44.91
"443","2017-09-21",43.709999
"444","2017-09-22",44.75
"445","2017-09-25",42.459999
"446","2017-09-26",42.52
"447","2017-09-27",44.709999
"448","2017-09-28",43.139999
"449","2017-09-29",41.939999
"450","2017-10-02",42.380001
"451","2017-10-03",45.529999
"452","2017-10-04",44.459999
"453","2017-10-05",44.740002
"454","2017-10-06",45.599998
"455","2017-10-09",47.220001
"456","2017-10-10",46.919998
"457","2017-10-11",48.799999
"458","2017-10-12",50.619999
"459","2017-10-13",49.799999
"460","2017-10-16",51.299999
"461","2017-10-17",51.810001
"462","2017-10-18",52.27
"463","2017-10-19",50.740002
"464","2017-10-20",50.529999
"465","2017-10-23",50.130001
"466","2017-10-24",50.779999
"467","2017-10-25",47.099998
"468","2017-10-26",45.52
"469","2017-10-27",43.759998
"470","2017-10-30",42.07
"471","2017-10-31",43.389999
"472","2017-11-01",42.52
"473","2017-11-02",42.549999
"474","2017-11-03",41.810001
"475","2017-11-06",42.639999
"476","2017-11-07",41.630001
"477","2017-11-08",41.27
"478","2017-11-09",42.490002
"479","2017-11-10",42.709999
"480","2017-11-13",41.849998
"481","2017-11-14",41.75
"482","2017-11-15",41.07
"483","2017-11-16",40.650002
"484","2017-11-17",41.549999
"485","2017-11-20",45.099998
"486","2017-11-21",44.900002
"487","2017-11-22",42.709999
"488","2017-11-24",38.290001
"489","2017-11-27",39.240002
"490","2017-11-28",40.32
"491","2017-11-29",39.450001
"492","2017-11-30",39.860001
"493","2017-12-01",37.439999
"494","2017-12-04",33.91
"495","2017-12-05",35.07
"496","2017-12-06",36.049999
"497","2017-12-07",36.049999
"498","2017-12-08",38.119999
"499","2017-12-11",39.759998
"500","2017-12-12",38.139999
"501","2017-12-13",40.049999
"502","2017-12-14",41.049999
"503","2017-12-15",41.389999
"504","2017-12-18",41.73
"505","2017-12-19",42.25
"506","2017-12-20",44.799999
"507","2017-12-21",43.689999
"508","2017-12-22",43.009998
"509","2017-12-26",43.599998
"510","2017-12-27",43.380001
"511","2017-12-28",43.5
"512","2017-12-29",43.970001
"513","2018-01-02",47.580002
"514","2018-01-03",47.009998
"515","2018-01-04",45.439999
"516","2018-01-05",44.66
"517","2018-01-08",41.970001
"518","2018-01-09",42.75
"519","2018-01-10",41.330002
"520","2018-01-11",41.349998
"521","2018-01-12",40
"522","2018-01-16",39.93
"523","2018-01-17",41.66
"524","2018-01-18",38.82
"525","2018-01-19",38.049999
"526","2018-01-22",38.549999
"527","2018-01-23",38.779999
"528","2018-01-24",41.34
"529","2018-01-25",42.91
"530","2018-01-26",43.580002
"531","2018-01-29",43.18
"532","2018-01-30",41.240002
"533","2018-01-31",40.419998
"534","2018-02-01",40.700001
"535","2018-02-02",38.380001
"536","2018-02-05",37.200001
"537","2018-02-06",37.290001
"538","2018-02-07",36.919998
"539","2018-02-08",35.5
"540","2018-02-09",35.490002
"541","2018-02-12",37.849998
"542","2018-02-13",38.16
"543","2018-02-14",39.98
"544","2018-02-15",40.150002
"545","2018-02-16",39.599998
"546","2018-02-20",40.169998
"547","2018-02-21",39.68
"548","2018-02-22",38.279999
"549","2018-02-23",38.57
"550","2018-02-26",37.75
"551","2018-02-27",37.790001
"552","2018-02-28",37.869999
"553","2018-03-01",38.68
"554","2018-03-02",39.110001
"555","2018-03-05",38.650002
"556","2018-03-06",40.470001
"557","2018-03-07",40.630001
"558","2018-03-08",39.52
"559","2018-03-09",40.68
"560","2018-03-12",43.639999
"561","2018-03-13",42.279999
"562","2018-03-14",41.720001
"563","2018-03-15",42.040001
"564","2018-03-16",43.130001
"565","2018-03-19",42.439999
"566","2018-03-20",42.970001
"567","2018-03-21",42.09
"568","2018-03-22",38.59
"569","2018-03-23",38.330002
"570","2018-03-26",39.119999
"571","2018-03-27",39.869999
"572","2018-03-28",38.77
"573","2018-03-29",40.23
"574","2018-04-02",39.810001
"575","2018-04-03",38.93
"576","2018-04-04",36.98
"577","2018-04-05",35.990002
"578","2018-04-06",35.57
"579","2018-04-09",35.029999
"580","2018-04-10",34.869999
"581","2018-04-11",35.68
"582","2018-04-12",35.470001
"583","2018-04-13",35.209999
"584","2018-04-16",35.080002
"585","2018-04-17",36.290001
"586","2018-04-18",36.639999
"587","2018-04-19",36.66
"588","2018-04-20",35.970001
"589","2018-04-23",36.389999
"590","2018-04-24",36.290001
"591","2018-04-25",36.049999
"592","2018-04-26",36.02
"593","2018-04-27",35.16
"594","2018-04-30",35.27
"595","2018-05-01",32.290001
"596","2018-05-02",31.6
"597","2018-05-03",30.040001
"598","2018-05-04",30.42
"599","2018-05-07",30.09
"600","2018-05-08",29.870001
"601","2018-05-09",30.870001
"602","2018-05-10",30.969999
"603","2018-05-11",30.780001
"604","2018-05-14",31.16
"605","2018-05-15",30.59
"606","2018-05-16",31.110001
"607","2018-05-17",31.280001
"608","2018-05-18",30.719999
"609","2018-05-21",30.389999
"610","2018-05-22",30
"611","2018-05-23",28.83
"612","2018-05-24",28.58
"613","2018-05-25",27.5
"614","2018-05-29",24.309999
"615","2018-05-30",24.24
"616","2018-05-31",23.459999
"617","2018-06-01",24.84
"618","2018-06-04",25.73
"619","2018-06-05",25.290001
"620","2018-06-06",23.93
"621","2018-06-07",23.629999
"622","2018-06-08",23.09
"623","2018-06-11",24.280001
"624","2018-06-12",24.719999
"625","2018-06-13",23.799999
"626","2018-06-14",23.280001
"627","2018-06-15",23.76
"628","2018-06-18",23.26
"629","2018-06-19",22.459999
"630","2018-06-20",23.24
"631","2018-06-21",22.309999
"632","2018-06-22",22.6
"633","2018-06-25",20.49
"634","2018-06-26",20.780001
"635","2018-06-27",20.209999
"636","2018-06-28",20.059999
"637","2018-06-29",21.219999
"638","2018-07-02",20.66
"639","2018-07-03",20.41
"640","2018-07-05",20.52
"641","2018-07-06",21.16
"642","2018-07-09",22.120001
"643","2018-07-10",20.889999
"644","2018-07-11",21.139999
"645","2018-07-12",21.6
"646","2018-07-13",20.68
"647","2018-07-16",20.5
"648","2018-07-17",20.120001
"649","2018-07-18",19.65
"650","2018-07-19",19.5
"651","2018-07-20",19.93
"652","2018-07-23",19.709999
"653","2018-07-24",19.809999
"654","2018-07-25",20.950001
"655","2018-07-26",21.040001
"656","2018-07-27",19.33
"657","2018-07-30",18.01
"658","2018-07-31",17.950001
"659","2018-08-01",16.02
"660","2018-08-02",16.110001
"661","2018-08-03",15.98
"662","2018-08-06",15.59
"663","2018-08-07",15.58
"664","2018-08-08",15.32
"665","2018-08-09",15.53
"666","2018-08-10",13.85
"667","2018-08-13",13.12
"668","2018-08-14",13.3
"669","2018-08-15",13.53
"670","2018-08-16",13.97
"671","2018-08-17",17.66
"672","2018-08-20",16.940001
"673","2018-08-21",17.17
"674","2018-08-22",17.65
"675","2018-08-23",17.15
"676","2018-08-24",17.059999
"677","2018-08-27",18.280001
"678","2018-08-28",18.219999
"679","2018-08-29",20.16
"680","2018-08-30",18.5
"681","2018-08-31",18.129999
"682","2018-09-04",18.809999
"683","2018-09-05",18.030001
"684","2018-09-06",17.780001
"685","2018-09-07",18.190001
"686","2018-09-10",17.889999
"687","2018-09-11",17
"688","2018-09-12",17
"689","2018-09-13",17.129999
"690","2018-09-14",17.709999
"691","2018-09-17",17.879999
"692","2018-09-18",17.83
"693","2018-09-19",18.49
"694","2018-09-20",18.93
"695","2018-09-21",19.780001
"696","2018-09-24",19.77
"697","2018-09-25",19.629999
"698","2018-09-26",19.370001
"699","2018-09-27",19.17
"700","2018-09-28",18.4
"701","2018-10-01",18.15
"702","2018-10-02",17.57
"703","2018-10-03",18.52
"704","2018-10-04",18.18
"705","2018-10-05",18.08
"706","2018-10-08",18.030001
"707","2018-10-09",17.92
"708","2018-10-10",16.049999
"709","2018-10-11",15.5
"710","2018-10-12",16.1
"711","2018-10-15",16.280001
"712","2018-10-16",16.6
"713","2018-10-17",16.709999
"714","2018-10-18",16.41
"715","2018-10-19",16.549999
"716","2018-10-22",17.23
"717","2018-10-23",16.959999
"718","2018-10-24",16.82
"719","2018-10-25",17.27
"720","2018-10-26",17.809999
"721","2018-10-29",15.71
"722","2018-10-30",14.91
"723","2018-10-31",15.56
"724","2018-11-01",17.370001
"725","2018-11-02",17.799999
"726","2018-11-05",17.68
"727","2018-11-06",17.450001
"728","2018-11-07",17.83
"729","2018-11-08",17.370001
"730","2018-11-09",17.110001
"731","2018-11-12",15.43
"732","2018-11-13",15.99
"733","2018-11-14",17.42
"734","2018-11-15",17.5
"735","2018-11-16",16.99
"736","2018-11-19",16.26
"737","2018-11-20",15.55
"738","2018-11-21",16.4
"739","2018-11-23",17.32
"740","2018-11-26",16.110001
"741","2018-11-27",16.49
"742","2018-11-28",16.99
"743","2018-11-29",16.280001
"744","2018-11-30",16.639999
"745","2018-12-03",17.639999
"746","2018-12-04",16.030001
"747","2018-12-06",15.39
"748","2018-12-07",14.62
"749","2018-12-10",14.85
"750","2018-12-11",14.05
"751","2018-12-12",14.03
"752","2018-12-13",13.79
"753","2018-12-14",12.77
"754","2018-12-17",13.03
"755","2018-12-18",13.14
"756","2018-12-19",12.99
"757","2018-12-20",11.96
"758","2018-12-21",10.35
"759","2018-12-24",10.5
"760","2018-12-26",10.36
"761","2018-12-27",10.31
"762","2018-12-28",10.4
"763","2018-12-31",10.75
"764","2019-01-02",10.71
"765","2019-01-03",10.33
"766","2019-01-04",11.26
"767","2019-01-07",11.42
"768","2019-01-08",11.2
"769","2019-01-09",11.43
"770","2019-01-10",11.44
"771","2019-01-11",11.83
"772","2019-01-14",11.56
"773","2019-01-15",11.82
"774","2019-01-16",11.78
"775","2019-01-17",11.69
"776","2019-01-18",11.73
"777","2019-01-22",10.84
"778","2019-01-23",10.68
"779","2019-01-24",10.8
"780","2019-01-25",11.15
"781","2019-01-28",10.94
"782","2019-01-29",10.89
"783","2019-01-30",10.99
"784","2019-01-31",11.17
"785","2019-02-01",11.23
"786","2019-02-04",10.8
"787","2019-02-05",10.99
"788","2019-02-06",10.88
"789","2019-02-07",10.38
"790","2019-02-08",10.39
"791","2019-02-11",10.72
"792","2019-02-12",10.74
"793","2019-02-13",11.76
"794","2019-02-14",12.05
"795","2019-02-15",12.31
"796","2019-02-19",12.66
"797","2019-02-20",12.82
"798","2019-02-21",12.37
"799","2019-02-22",14.04
"800","2019-02-25",14.75
"801","2019-02-26",14.68
"802","2019-02-27",15.3
"803","2019-02-28",14.02
"804","2019-03-01",14.18
"805","2019-03-04",14.08
"806","2019-03-05",14.2
"807","2019-03-06",13.7
"808","2019-03-07",12.77
"809","2019-03-08",12.63
"810","2019-03-11",13.48
"811","2019-03-12",13.5
"812","2019-03-13",12.92
"813","2019-03-14",12.64
"814","2019-03-15",12.9
"815","2019-03-18",13.23
"816","2019-03-19",12.84
"817","2019-03-20",12.38
"818","2019-03-21",12.3
"819","2019-03-22",11.45
"820","2019-03-25",13.25
"821","2019-03-26",12.25
"822","2019-03-27",13.16
"823","2019-03-28",13.08
"824","2019-03-29",13.56
"825","2019-04-01",14.47
"826","2019-04-02",13.66
"827","2019-04-03",13.32
"828","2019-04-04",13.87
"829","2019-04-05",14.25
"830","2019-04-08",14.95
"831","2019-04-09",14.79
"832","2019-04-10",14.38
"833","2019-04-11",15.23
"834","2019-04-12",15.23
"835","2019-04-15",14.98
"836","2019-04-16",15.42
"837","2019-04-17",15.33
"838","2019-04-18",15.53
"839","2019-04-22",15.42
"840","2019-04-23",15.17
"841","2019-04-24",15.1
"842","2019-04-25",15.33
"843","2019-04-26",15.25
"844","2019-04-29",15.4
"845","2019-04-30",15.84
"846","2019-05-01",15.24
"847","2019-05-02",15.81
"848","2019-05-03",16.889999
"849","2019-05-06",16.030001
"850","2019-05-07",15
"851","2019-05-08",15.65
"852","2019-05-09",15.31
"853","2019-05-10",15.55
"854","2019-05-13",15.01
"855","2019-05-14",15.75
"856","2019-05-15",16.15
"857","2019-05-16",16.35
"858","2019-05-17",15.88
"859","2019-05-20",15.77
"860","2019-05-21",17.02
"861","2019-05-22",16.92
"862","2019-05-23",16.82
"863","2019-05-24",17.01
"864","2019-05-28",16.73
"865","2019-05-29",15.85
"866","2019-05-30",15.41
"867","2019-05-31",16.040001
"868","2019-06-03",15.26
"869","2019-06-04",15.52
"870","2019-06-05",14.79
"871","2019-06-06",14.36
"872","2019-06-07",14.68
"873","2019-06-10",14.66
"874","2019-06-11",14.7
"875","2019-06-12",14.75
"876","2019-06-13",14.7
"877","2019-06-14",13.61
"878","2019-06-17",13.66
"879","2019-06-18",13.89
"880","2019-06-19",13.82
"881","2019-06-20",14.24
"882","2019-06-21",14.08
"883","2019-06-24",13.82
"884","2019-06-25",13.39
"885","2019-06-26",13.11
"886","2019-06-27",13.59
"887","2019-06-28",13.76
"888","2019-07-01",13.83
"889","2019-07-02",14.04
"890","2019-07-03",14.07
"891","2019-07-05",13.18
"892","2019-07-08",11.77
"893","2019-07-09",12.06
"894","2019-07-10",12.54
"895","2019-07-11",12.7
"896","2019-07-12",12.43
"897","2019-07-15",12.5
"898","2019-07-16",12.57
"899","2019-07-17",12.2
"900","2019-07-18",12.08
"901","2019-07-19",11.55
"902","2019-07-22",11.37
"903","2019-07-23",11.75
"904","2019-07-24",11.73
"905","2019-07-25",11
"906","2019-07-26",11.45
"907","2019-07-29",11.22
"908","2019-07-30",11.15
"909","2019-07-31",11.19
"910","2019-08-01",10.71
"911","2019-08-02",10.77
"912","2019-08-05",10.16
"913","2019-08-06",10.19
"914","2019-08-07",10.32
"915","2019-08-08",10.28
"916","2019-08-09",10.13
"917","2019-08-12",9.66
"918","2019-08-13",9.84
"919","2019-08-14",9.27
"920","2019-08-15",9.28
"921","2019-08-16",9.71
"922","2019-08-19",9.79
"923","2019-08-20",10.05
"924","2019-08-21",10.22
"925","2019-08-22",9.54
"926","2019-08-23",9.57
"927","2019-08-26",9.61
"928","2019-08-27",9.38
"929","2019-08-28",9.47
"930","2019-08-29",9.63
"931","2019-08-30",9.51
"932","2019-09-03",9.25
"933","2019-09-04",9.59
"934","2019-09-05",9.19
"935","2019-09-06",8.89
"936","2019-09-09",9.13
"937","2019-09-10",9.37
"938","2019-09-11",9.27
"939","2019-09-12",9.25
"940","2019-09-13",9.4
"941","2019-09-16",9.33
"942","2019-09-17",9.13
"943","2019-09-18",8.81
"944","2019-09-19",8.8
"945","2019-09-20",8.66
"946","2019-09-23",8.3
"947","2019-09-24",7.71
"948","2019-09-25",7.77
"949","2019-09-26",7.07
"950","2019-09-27",7.08
"951","2019-09-30",7.02
"952","2019-10-01",6.78
"953","2019-10-02",6.82
"954","2019-10-03",6.43
"955","2019-10-04",6.49
"956","2019-10-07",6.48
"957","2019-10-08",6.33
"958","2019-10-09",6.5
"959","2019-10-10",6.56
"960","2019-10-11",6.85
"961","2019-10-14",6.76
"962","2019-10-15",6.7
"963","2019-10-16",6.92
"964","2019-10-17",7.15
"965","2019-10-18",7.34
"966","2019-10-21",6.97
"967","2019-10-22",6.83
"968","2019-10-23",6.76
"969","2019-10-24",6.81
"970","2019-10-25",6.93
"971","2019-10-28",7.06
"972","2019-10-29",6.88
"973","2019-10-30",6.64
"974","2019-10-31",6.47
"975","2019-11-01",6.52
"976","2019-11-04",6.55
"977","2019-11-05",6.47
