"","date","ODFL"
"325","2008-04-17",8.740741
"326","2008-04-18",9.194074
"327","2008-04-21",9.001481
"328","2008-04-22",8.755555
"329","2008-04-23",8.521482
"330","2008-04-24",8.72
"331","2008-04-25",8.8
"332","2008-04-28",9.007407
"333","2008-04-29",9.048889
"334","2008-04-30",9.096296
"335","2008-05-01",9.508148
"336","2008-05-02",9.434074
"337","2008-05-05",9.371852
"338","2008-05-06",9.442963
"339","2008-05-07",9.078519
"340","2008-05-08",9.108149
"341","2008-05-09",8.927407
"342","2008-05-12",9.122963
"343","2008-05-13",9.259259
"344","2008-05-14",9.368889
"345","2008-05-15",9.496296
"346","2008-05-16",9.303703
"347","2008-05-19",9.205926
"348","2008-05-20",8.826667
"349","2008-05-21",8.287408
"350","2008-05-22",8.616297
"351","2008-05-23",8.314075
"352","2008-05-27",8.411852
"353","2008-05-28",8.340741
"354","2008-05-29",8.506667
"355","2008-05-30",8.942223
"356","2008-06-02",8.782222
"357","2008-06-03",8.725926
"358","2008-06-04",9.025186
"359","2008-06-05",9.351111
"360","2008-06-06",8.64
"361","2008-06-09",8.72
"362","2008-06-10",8.565926
"363","2008-06-11",8.228148
"364","2008-06-12",8.13037
"365","2008-06-13",8.577778
"366","2008-06-16",8.613334
"367","2008-06-17",8.699259
"368","2008-06-18",8.888889
"369","2008-06-19",9.288889
"370","2008-06-20",9.205926
"371","2008-06-23",8.954074
"372","2008-06-24",8.663704
"373","2008-06-25",8.915556
"374","2008-06-26",8.672592
"375","2008-06-27",8.77926
"376","2008-06-30",8.894814
"377","2008-07-01",8.856297
"378","2008-07-02",8.568889
"379","2008-07-03",8.435555
"380","2008-07-07",8.251852
"381","2008-07-08",8.865185
"382","2008-07-09",8.758518
"383","2008-07-10",8.820741
"384","2008-07-11",8.471111
"385","2008-07-14",8.444445
"386","2008-07-15",8.385185
"387","2008-07-16",10.379259
"388","2008-07-17",10.743704
"389","2008-07-18",11.14074
"390","2008-07-21",10.663704
"391","2008-07-22",11.282963
"392","2008-07-23",10.456296
"393","2008-07-24",10.325926
"394","2008-07-25",10.554074
"395","2008-07-28",10.376296
"396","2008-07-29",10.96
"397","2008-07-30",10.874074
"398","2008-07-31",10.874074
"399","2008-08-01",10.565926
"400","2008-08-04",10.533334
"401","2008-08-05",11.013333
"402","2008-08-06",10.93037
"403","2008-08-07",10.722963
"404","2008-08-08",11.333333
"405","2008-08-11",11.469629
"406","2008-08-12",10.856297
"407","2008-08-13",10.773334
"408","2008-08-14",11.016296
"409","2008-08-15",11.2
"410","2008-08-18",10.666667
"411","2008-08-19",10.222222
"412","2008-08-20",10.091852
"413","2008-08-21",9.872593
"414","2008-08-22",10.228148
"415","2008-08-25",9.762963
"416","2008-08-26",9.534815
"417","2008-08-27",9.585185
"418","2008-08-28",10.011852
"419","2008-08-29",9.857778
"420","2008-09-02",10.352592
"421","2008-09-03",10.044444
"422","2008-09-04",9.540741
"423","2008-09-05",9.389629
"424","2008-09-08",9.422222
"425","2008-09-09",9.137777
"426","2008-09-10",9.543704
"427","2008-09-11",9.940741
"428","2008-09-12",10.032593
"429","2008-09-15",10.358519
"430","2008-09-16",10.148149
"431","2008-09-17",10.148149
"432","2008-09-18",10.965926
"433","2008-09-19",10.13037
"434","2008-09-22",9.508148
"435","2008-09-23",9.09037
"436","2008-09-24",8.862223
"437","2008-09-25",8.814815
"438","2008-09-26",8.554074
"439","2008-09-29",7.982222
"440","2008-09-30",8.397038
"441","2008-10-01",8.364445
"442","2008-10-02",7.122963
"443","2008-10-03",6.924445
"444","2008-10-06",7.143704
"445","2008-10-07",7.001482
"446","2008-10-08",7.217778
"447","2008-10-09",6.53037
"448","2008-10-10",7.188148
"449","2008-10-13",7.780741
"450","2008-10-14",7.611852
"451","2008-10-15",6.853333
"452","2008-10-16",7.552593
"453","2008-10-17",7.706666
"454","2008-10-20",8.014814
"455","2008-10-21",7.561481
"456","2008-10-22",7.155556
"457","2008-10-23",7.117037
"458","2008-10-24",6.802963
"459","2008-10-27",7.442963
"460","2008-10-28",7.943704
"461","2008-10-29",8.014814
"462","2008-10-30",8.299259
"463","2008-10-31",8.98963
"464","2008-11-03",8.853333
"465","2008-11-04",8.714074
"466","2008-11-05",7.84
"467","2008-11-06",7.437037
"468","2008-11-07",7.608889
"469","2008-11-10",7.70963
"470","2008-11-11",7.463704
"471","2008-11-12",6.977778
"472","2008-11-13",7.505185
"473","2008-11-14",7.072593
"474","2008-11-17",6.823704
"475","2008-11-18",6.382222
"476","2008-11-19",5.780741
"477","2008-11-20",5.641481
"478","2008-11-21",6.367407
"479","2008-11-24",6.785185
"480","2008-11-25",6.660741
"481","2008-11-26",7.111111
"482","2008-11-28",7.051852
"483","2008-12-01",6.58963
"484","2008-12-02",6.823704
"485","2008-12-03",6.971852
"486","2008-12-04",6.631111
"487","2008-12-05",6.948148
"488","2008-12-08",7.481482
"489","2008-12-09",6.823704
"490","2008-12-10",7.025185
"491","2008-12-11",6.097778
"492","2008-12-12",6.148148
"493","2008-12-15",6.195556
"494","2008-12-16",6.832592
"495","2008-12-17",7.428148
"496","2008-12-18",7.2
"497","2008-12-19",7.484445
"498","2008-12-22",7.383704
"499","2008-12-23",7.078518
"500","2008-12-24",7.232593
"501","2008-12-26",7.374815
"502","2008-12-29",7.351111
"503","2008-12-30",8.008889
"504","2008-12-31",8.432592
"505","2009-01-02",8.66963
"506","2009-01-05",8.026667
"507","2009-01-06",8.234074
"508","2009-01-07",8.026667
"509","2009-01-08",7.768889
"510","2009-01-09",7.342222
"511","2009-01-12",6.945185
"512","2009-01-13",6.903704
"513","2009-01-14",6.518518
"514","2009-01-15",6.865185
"515","2009-01-16",6.678518
"516","2009-01-20",6.272593
"517","2009-01-21",6.696296
"518","2009-01-22",6.613333
"519","2009-01-23",6.462222
"520","2009-01-26",6.361482
"521","2009-01-27",6.417778
"522","2009-01-28",6.986667
"523","2009-01-29",7.866667
"524","2009-01-30",7.431111
"525","2009-02-02",7.54963
"526","2009-02-03",7.89037
"527","2009-02-04",7.691852
"528","2009-02-05",7.851852
"529","2009-02-06",8.154074
"530","2009-02-09",7.804444
"531","2009-02-10",7.561481
"532","2009-02-11",7.564445
"533","2009-02-12",7.703704
"534","2009-02-13",7.641481
"535","2009-02-17",7.262222
"536","2009-02-18",7.265185
"537","2009-02-19",7.259259
"538","2009-02-20",7.14963
"539","2009-02-23",6.888889
"540","2009-02-24",7.194074
"541","2009-02-25",6.699259
"542","2009-02-26",6.465185
"543","2009-02-27",6.456296
"544","2009-03-02",5.991111
"545","2009-03-03",5.911111
"546","2009-03-04",6.094815
"547","2009-03-05",5.958519
"548","2009-03-06",5.668148
"549","2009-03-09",5.641481
"550","2009-03-10",5.961482
"551","2009-03-11",6.408889
"552","2009-03-12",6.797037
"553","2009-03-13",6.663704
"554","2009-03-16",6.791111
"555","2009-03-17",7.111111
"556","2009-03-18",7.161481
"557","2009-03-19",6.986667
"558","2009-03-20",6.548148
"559","2009-03-23",7.282963
"560","2009-03-24",6.977778
"561","2009-03-25",7.096296
"562","2009-03-26",7.682963
"563","2009-03-27",7.285926
"564","2009-03-30",6.865185
"565","2009-03-31",6.96
"566","2009-04-01",7.226666
"567","2009-04-02",7.641481
"568","2009-04-03",7.700741
"569","2009-04-06",7.437037
"570","2009-04-07",7.179259
"571","2009-04-08",7.659259
"572","2009-04-09",8.207407
"573","2009-04-13",8.091852
"574","2009-04-14",8.038519
"575","2009-04-15",8.148149
"576","2009-04-16",8.500741
"577","2009-04-17",8.571852
"578","2009-04-20",7.81037
"579","2009-04-21",8.023704
"580","2009-04-22",8.257778
"581","2009-04-23",8.118519
"582","2009-04-24",8.376296
"583","2009-04-27",8.047407
"584","2009-04-28",8.002963
"585","2009-04-29",8.367408
"586","2009-04-30",8.340741
"587","2009-05-01",8.361482
"588","2009-05-04",8.666667
"589","2009-05-05",8.485926
"590","2009-05-06",8.740741
"591","2009-05-07",8.604445
"592","2009-05-08",8.586667
"593","2009-05-11",8.18963
"594","2009-05-12",8.02963
"595","2009-05-13",7.697778
"596","2009-05-14",8.077037
"597","2009-05-15",8.737778
"598","2009-05-18",8.607408
"599","2009-05-19",8.776297
"600","2009-05-20",8.269629
"601","2009-05-21",7.896297
"602","2009-05-22",7.837037
"603","2009-05-26",8.408889
"604","2009-05-27",8.373333
"605","2009-05-28",8.37037
"606","2009-05-29",8.725926
"607","2009-06-01",9.063704
"608","2009-06-02",8.974814
"609","2009-06-03",8.921481
"610","2009-06-04",8.936296
"611","2009-06-05",8.962963
"612","2009-06-08",9.028148
"613","2009-06-09",9.288889
"614","2009-06-10",9.214815
"615","2009-06-11",9.392592
"616","2009-06-12",9.2
"617","2009-06-15",9.152593
"618","2009-06-16",8.954074
"619","2009-06-17",9.031111
"620","2009-06-18",9.460741
"621","2009-06-19",9.866667
"622","2009-06-22",9.386666
"623","2009-06-23",9.336296
"624","2009-06-24",9.434074
"625","2009-06-25",9.771852
"626","2009-06-26",9.872593
"627","2009-06-29",9.934814
"628","2009-06-30",9.946667
"629","2009-07-01",10.154074
"630","2009-07-02",10.062222
"631","2009-07-06",10.21037
"632","2009-07-07",10.311111
"633","2009-07-08",10.417778
"634","2009-07-09",9.934814
"635","2009-07-10",10.05037
"636","2009-07-13",10.071111
"637","2009-07-14",9.558518
"638","2009-07-15",9.558518
"639","2009-07-16",9.605926
"640","2009-07-17",9.668148
"641","2009-07-20",9.922963
"642","2009-07-21",9.837037
"643","2009-07-22",9.976296
"644","2009-07-23",10
"645","2009-07-24",9.703704
"646","2009-07-27",9.768888
"647","2009-07-28",9.567408
"648","2009-07-29",9.502222
"649","2009-07-30",9.73926
"650","2009-07-31",10.557037
"651","2009-08-03",10.906667
"652","2009-08-04",10.948148
"653","2009-08-05",10.666667
"654","2009-08-06",10.441482
"655","2009-08-07",10.88
"656","2009-08-10",10.743704
"657","2009-08-11",10.96
"658","2009-08-12",11.294815
"659","2009-08-13",11.045926
"660","2009-08-14",10.740741
"661","2009-08-17",10.432592
"662","2009-08-18",10.758518
"663","2009-08-19",10.782222
"664","2009-08-20",10.687407
"665","2009-08-21",10.885926
"666","2009-08-24",10.971852
"667","2009-08-25",11.265185
"668","2009-08-26",11.158519
"669","2009-08-27",11.042963
"670","2009-08-28",10.853333
"671","2009-08-31",10.601481
"672","2009-09-01",10.530371
"673","2009-09-02",10.506667
"674","2009-09-03",10.77037
"675","2009-09-04",10.915556
"676","2009-09-08",10.708148
"677","2009-09-09",10.557037
"678","2009-09-10",10.426666
"679","2009-09-11",10.551111
"680","2009-09-14",10.512592
"681","2009-09-15",10.4
"682","2009-09-16",10.062222
"683","2009-09-17",10.154074
"684","2009-09-18",9.958519
"685","2009-09-21",9.848889
"686","2009-09-22",9.937778
"687","2009-09-23",9.528889
"688","2009-09-24",9.066667
"689","2009-09-25",8.998519
"690","2009-09-28",9.019259
"691","2009-09-29",8.942223
"692","2009-09-30",9.016296
"693","2009-10-01",8.74963
"694","2009-10-02",8.8
"695","2009-10-05",8.90963
"696","2009-10-06",8.942223
"697","2009-10-07",9.031111
"698","2009-10-08",8.888889
"699","2009-10-09",8.832593
"700","2009-10-12",8.897778
"701","2009-10-13",8.874074
"702","2009-10-14",9.028148
"703","2009-10-15",8.85926
"704","2009-10-16",8.912593
"705","2009-10-19",8.814815
"706","2009-10-20",8.74963
"707","2009-10-21",8.607408
"708","2009-10-22",8.391111
"709","2009-10-23",8.088889
"710","2009-10-26",7.991111
"711","2009-10-27",7.958519
"712","2009-10-28",7.816296
"713","2009-10-29",8
"714","2009-10-30",7.700741
"715","2009-11-02",7.407407
"716","2009-11-03",7.585185
"717","2009-11-04",7.205926
"718","2009-11-05",7.214815
"719","2009-11-06",7.315556
"720","2009-11-09",7.644444
"721","2009-11-10",7.774815
"722","2009-11-11",8.592592
"723","2009-11-12",8.4
"724","2009-11-13",8.37037
"725","2009-11-16",8.557037
"726","2009-11-17",8.435555
"727","2009-11-18",8.468148
"728","2009-11-19",8.231112
"729","2009-11-20",8.192593
"730","2009-11-23",8.168889
"731","2009-11-24",8.115556
"732","2009-11-25",8.032593
"733","2009-11-27",7.896297
"734","2009-11-30",7.845926
"735","2009-12-01",7.872592
"736","2009-12-02",8.121482
"737","2009-12-03",8.192593
"738","2009-12-04",8.497778
"739","2009-12-07",8.373333
"740","2009-12-08",8.717037
"741","2009-12-09",9.155556
"742","2009-12-10",9.072593
"743","2009-12-11",8.983704
"744","2009-12-14",8.918518
"745","2009-12-15",8.885926
"746","2009-12-16",8.814815
"747","2009-12-17",9.70963
"748","2009-12-18",9.638518
"749","2009-12-21",9.801481
"750","2009-12-22",9.591111
"751","2009-12-23",9.777778
"752","2009-12-24",9.597037
"753","2009-12-28",9.499259
"754","2009-12-29",9.988148
"755","2009-12-30",9.908148
"756","2009-12-31",9.096296
"757","2010-01-04",8.678518
"758","2010-01-05",8.865185
"759","2010-01-06",9.028148
"760","2010-01-07",8.592592
"761","2010-01-08",8.711111
"762","2010-01-11",8.660741
"763","2010-01-12",8.616297
"764","2010-01-13",8.663704
"765","2010-01-14",8.642963
"766","2010-01-15",8.420741
"767","2010-01-19",8.26074
"768","2010-01-20",8.157037
"769","2010-01-21",7.958519
"770","2010-01-22",7.863704
"771","2010-01-25",7.908148
"772","2010-01-26",8
"773","2010-01-27",8.071111
"774","2010-01-28",8.183703
"775","2010-01-29",8.148149
"776","2010-02-01",8.328889
"777","2010-02-02",8.305185
"778","2010-02-03",8.405926
"779","2010-02-04",8.24
"780","2010-02-05",8.177778
"781","2010-02-08",8.174815
"782","2010-02-09",8.379259
"783","2010-02-10",8.343703
"784","2010-02-11",8.414815
"785","2010-02-12",8.450371
"786","2010-02-16",8.391111
"787","2010-02-17",8.571852
"788","2010-02-18",8.542222
"789","2010-02-19",8.637037
"790","2010-02-22",8.832593
"791","2010-02-23",8.767407
"792","2010-02-24",8.915556
"793","2010-02-25",9.031111
"794","2010-02-26",9.108149
"795","2010-03-01",9.022223
"796","2010-03-02",8.986667
"797","2010-03-03",9.081482
"798","2010-03-04",9.084444
"799","2010-03-05",9.226666
"800","2010-03-08",9.493333
"801","2010-03-09",9.872593
"802","2010-03-10",9.875556
"803","2010-03-11",9.943704
"804","2010-03-12",9.931851
"805","2010-03-15",9.925926
"806","2010-03-16",10.213333
"807","2010-03-17",10.074074
"808","2010-03-18",9.973333
"809","2010-03-19",9.875556
"810","2010-03-22",9.931851
"811","2010-03-23",9.952593
"812","2010-03-24",9.834074
"813","2010-03-25",9.81926
"814","2010-03-26",9.804444
"815","2010-03-29",9.783704
"816","2010-03-30",9.89926
"817","2010-03-31",9.893333
"818","2010-04-01",9.807407
"819","2010-04-05",10
"820","2010-04-06",10.186666
"821","2010-04-07",10.269629
"822","2010-04-08",10.343703
"823","2010-04-09",10.302222
"824","2010-04-12",10.287408
"825","2010-04-13",10.237037
"826","2010-04-14",10.645926
"827","2010-04-15",11.045926
"828","2010-04-16",10.998519
"829","2010-04-19",10.868148
"830","2010-04-20",10.752593
"831","2010-04-21",10.835556
"832","2010-04-22",10.906667
"833","2010-04-23",11.06963
"834","2010-04-26",11.253333
"835","2010-04-27",11.111111
"836","2010-04-28",10.562963
"837","2010-04-29",10.965926
"838","2010-04-30",10.631111
"839","2010-05-03",10.900741
"840","2010-05-04",10.728889
"841","2010-05-05",10.74963
"842","2010-05-06",10.456296
"843","2010-05-07",10.106667
"844","2010-05-10",10.820741
"845","2010-05-11",11.173333
"846","2010-05-12",11.256296
"847","2010-05-13",10.992593
"848","2010-05-14",10.995556
"849","2010-05-17",11.14963
"850","2010-05-18",11.016296
"851","2010-05-19",11.042963
"852","2010-05-20",10.24
"853","2010-05-21",10.435555
"854","2010-05-24",10.245926
"855","2010-05-25",10.234074
"856","2010-05-26",10.284445
"857","2010-05-27",10.725926
"858","2010-05-28",10.56
"859","2010-06-01",10.331852
"860","2010-06-02",10.619259
"861","2010-06-03",10.897778
"862","2010-06-04",10.24
"863","2010-06-07",9.736297
"864","2010-06-08",9.659259
"865","2010-06-09",10.047407
"866","2010-06-10",10.456296
"867","2010-06-11",10.672592
"868","2010-06-14",10.865185
"869","2010-06-15",10.998519
"870","2010-06-16",10.885926
"871","2010-06-17",10.794074
"872","2010-06-18",11.001481
"873","2010-06-21",10.912593
"874","2010-06-22",10.213333
"875","2010-06-23",10.367408
"876","2010-06-24",10.269629
"877","2010-06-25",10.299259
"878","2010-06-28",10.503704
"879","2010-06-29",10.429629
"880","2010-06-30",10.411852
"881","2010-07-01",10.317037
"882","2010-07-02",10.349629
"883","2010-07-06",10.011852
"884","2010-07-07",10.414815
"885","2010-07-08",10.542222
"886","2010-07-09",10.634074
"887","2010-07-12",10.595555
"888","2010-07-13",10.874074
"889","2010-07-14",10.957037
"890","2010-07-15",10.693334
"891","2010-07-16",10.619259
"892","2010-07-19",10.767407
"893","2010-07-20",10.847407
"894","2010-07-21",10.468148
"895","2010-07-22",10.826667
"896","2010-07-23",11.217778
"897","2010-07-26",11.431111
"898","2010-07-27",11.265185
"899","2010-07-28",11.917037
"900","2010-07-29",11.703704
"901","2010-07-30",11.682963
"902","2010-08-02",11.540741
"903","2010-08-03",11.226666
"904","2010-08-04",11.481482
"905","2010-08-05",11.096296
"906","2010-08-06",11.117037
"907","2010-08-09",11.262222
"908","2010-08-10",10.918518
"909","2010-08-11",10.595555
"910","2010-08-12",10.746667
"911","2010-08-13",10.545185
"912","2010-08-16",10.672592
"913","2010-08-17",11.019259
"914","2010-08-18",11.321482
"915","2010-08-19",10.957037
"916","2010-08-20",11.034074
"917","2010-08-23",10.906667
"918","2010-08-24",10.56
"919","2010-08-25",10.746667
"920","2010-08-26",10.702222
"921","2010-08-27",11.137777
"922","2010-08-30",10.72
"923","2010-08-31",10.328889
"924","2010-09-01",11.106667
"925","2010-09-02",11.137777
"926","2010-09-03",11.124444
"927","2010-09-07",11.048889
"928","2010-09-08",11.32
"929","2010-09-09",11.124444
"930","2010-09-10",11.048889
"931","2010-09-13",11.257778
"932","2010-09-14",11.222222
"933","2010-09-15",11.248889
"934","2010-09-16",11.471111
"935","2010-09-17",11.555555
