"","date","FTCH"
"249","2019-09-18",9.34
"250","2019-09-19",8.89
"251","2019-09-20",8.89
"252","2019-09-23",8.5
"253","2019-09-24",8.44
"254","2019-09-25",8.59
"255","2019-09-26",8.44
"256","2019-09-27",8.49
"257","2019-09-30",8.64
"258","2019-10-01",8.76
"259","2019-10-02",8.27
"260","2019-10-03",8.41
"261","2019-10-04",8.17
"262","2019-10-07",8
"263","2019-10-08",7.83
"264","2019-10-09",7.85
"265","2019-10-10",7.95
"266","2019-10-11",8.02
"267","2019-10-14",7.87
"268","2019-10-15",8.13
"269","2019-10-16",8.28
"270","2019-10-17",8.38
"271","2019-10-18",8.04
"272","2019-10-21",8
"273","2019-10-22",7.74
"274","2019-10-23",7.99
"275","2019-10-24",7.87
"276","2019-10-25",7.99
"277","2019-10-28",8.52
"278","2019-10-29",9
"279","2019-10-30",8.94
"280","2019-10-31",8.93
"281","2019-11-01",8.54
"282","2019-11-04",8.74
"283","2019-11-05",8.84
"284","2019-11-06",8.9
"285","2019-11-07",9.17
"286","2019-11-08",9
"287","2019-11-11",8.25
"288","2019-11-12",8.18
"289","2019-11-13",8.04
"290","2019-11-14",7.48
"291","2019-11-15",9.67
"292","2019-11-18",9.26
"293","2019-11-19",9.3
"294","2019-11-20",9.2
"295","2019-11-21",9.39
"296","2019-11-22",9.68
"297","2019-11-25",9.73
"298","2019-11-26",9.62
"299","2019-11-27",10.1
"300","2019-11-29",9.96
"301","2019-12-02",9.88
"302","2019-12-03",9.79
"303","2019-12-04",9.5
"304","2019-12-05",9.68
"305","2019-12-06",9.55
"306","2019-12-09",9.51
"307","2019-12-10",9.43
"308","2019-12-11",9.52
"309","2019-12-12",9.37
"310","2019-12-13",9.56
"311","2019-12-16",9.73
"312","2019-12-17",9.72
"313","2019-12-18",9.77
"314","2019-12-19",9.7
"315","2019-12-20",9.6
"316","2019-12-23",9.63
"317","2019-12-24",9.66
"318","2019-12-26",10.18
"319","2019-12-27",10.32
"320","2019-12-30",10.18
"321","2019-12-31",10.35
"322","2020-01-02",11.11
"323","2020-01-03",11.3
"324","2020-01-06",10.92
"325","2020-01-07",11.18
"326","2020-01-08",10.93
"327","2020-01-09",10.87
"328","2020-01-10",11.15
"329","2020-01-13",11.17
"330","2020-01-14",11.53
"331","2020-01-15",12.29
"332","2020-01-16",12.81
"333","2020-01-17",12.9
"334","2020-01-21",12.79
"335","2020-01-22",12.76
"336","2020-01-23",12.98
"337","2020-01-24",12.38
"338","2020-01-27",11.54
"339","2020-01-28",11.58
"340","2020-01-29",11.33
"341","2020-01-30",12.5
"342","2020-01-31",12.2
"343","2020-02-03",12.09
"344","2020-02-04",12.1
"345","2020-02-05",12.28
"346","2020-02-06",12.41
"347","2020-02-07",12
"348","2020-02-10",12.16
"349","2020-02-11",12.16
"350","2020-02-12",12.7
"351","2020-02-13",12.6
"352","2020-02-14",12.64
"353","2020-02-18",12.34
"354","2020-02-19",12.63
"355","2020-02-20",12.68
"356","2020-02-21",12.28
"357","2020-02-24",10.86
"358","2020-02-25",10.17
"359","2020-02-26",9.87
"360","2020-02-27",9.51
"361","2020-02-28",11.17
"362","2020-03-02",10.9
"363","2020-03-03",10.69
"364","2020-03-04",11.53
"365","2020-03-05",12.05
"366","2020-03-06",11.39
"367","2020-03-09",10.48
"368","2020-03-10",10.62
"369","2020-03-11",9.7
"370","2020-03-12",7.95
"371","2020-03-13",8.55
"372","2020-03-16",7.52
"373","2020-03-17",7.53
"374","2020-03-18",7.19
"375","2020-03-19",7.83
"376","2020-03-20",7.27
"377","2020-03-23",7.35
"378","2020-03-24",8.02
"379","2020-03-25",7.89
"380","2020-03-26",8.32
"381","2020-03-27",8.04
"382","2020-03-30",7.9
"383","2020-03-31",7.9
"384","2020-04-01",7.15
"385","2020-04-02",6.84
"386","2020-04-03",7.05
"387","2020-04-06",8.37
"388","2020-04-07",9.32
"389","2020-04-08",9.66
"390","2020-04-09",10.02
"391","2020-04-13",10.61
"392","2020-04-14",11.25
"393","2020-04-15",11.77
"394","2020-04-16",11.74
"395","2020-04-17",12.02
"396","2020-04-20",11.74
"397","2020-04-21",11.78
"398","2020-04-22",12.55
"399","2020-04-23",12.21
"400","2020-04-24",12.42
"401","2020-04-27",11.95
"402","2020-04-28",12.4
"403","2020-04-29",12.81
"404","2020-04-30",13.24
"405","2020-05-01",12.68
"406","2020-05-04",12.86
"407","2020-05-05",13.6
"408","2020-05-06",14.21
"409","2020-05-07",14.46
"410","2020-05-08",16.209999
"411","2020-05-11",16.17
"412","2020-05-12",15.62
"413","2020-05-13",15.57
"414","2020-05-14",15.89
"415","2020-05-15",14.1
"416","2020-05-18",14.4
"417","2020-05-19",13.43
"418","2020-05-20",13.51
"419","2020-05-21",13.64
"420","2020-05-22",13.85
"421","2020-05-26",13.51
"422","2020-05-27",13.53
"423","2020-05-28",13.22
"424","2020-05-29",13.86
"425","2020-06-01",13.92
"426","2020-06-02",14.51
"427","2020-06-03",15.07
"428","2020-06-04",14.56
"429","2020-06-05",14.03
"430","2020-06-08",15.57
"431","2020-06-09",15.09
"432","2020-06-10",15.41
"433","2020-06-11",14.62
"434","2020-06-12",15.07
"435","2020-06-15",15.56
"436","2020-06-16",15.45
"437","2020-06-17",16.32
"438","2020-06-18",15.98
"439","2020-06-19",15.34
"440","2020-06-22",16.200001
"441","2020-06-23",15.88
"442","2020-06-24",14.87
"443","2020-06-25",17.75
"444","2020-06-26",17.5
"445","2020-06-29",17.4
"446","2020-06-30",17.27
"447","2020-07-01",18.059999
"448","2020-07-02",18.969999
"449","2020-07-06",18.84
"450","2020-07-07",18.18
"451","2020-07-08",19.6
"452","2020-07-09",22.33
"453","2020-07-10",21.32
"454","2020-07-13",20.110001
"455","2020-07-14",20.610001
"456","2020-07-15",20.879999
"457","2020-07-16",20.549999
"458","2020-07-17",21.5
"459","2020-07-20",21.690001
"460","2020-07-21",22.219999
"461","2020-07-22",22.450001
"462","2020-07-23",21.440001
"463","2020-07-24",21.370001
"464","2020-07-27",22.41
"465","2020-07-28",23.49
"466","2020-07-29",24.24
"467","2020-07-30",24.959999
"468","2020-07-31",25.629999
"469","2020-08-03",26.23
"470","2020-08-04",26.32
"471","2020-08-05",27.51
"472","2020-08-06",27.959999
"473","2020-08-07",27.209999
"474","2020-08-10",25.889999
"475","2020-08-11",25.129999
"476","2020-08-12",25.85
"477","2020-08-13",26.35
"478","2020-08-14",28.559999
"479","2020-08-17",30.040001
"480","2020-08-18",29.969999
"481","2020-08-19",29.83
"482","2020-08-20",29.030001
"483","2020-08-21",29.32
"484","2020-08-24",29.16
"485","2020-08-25",27.889999
"486","2020-08-26",28.23
"487","2020-08-27",27.57
"488","2020-08-28",27.360001
"489","2020-08-31",27.690001
"490","2020-09-01",28.5
"491","2020-09-02",29
"492","2020-09-03",26.860001
"493","2020-09-04",26.049999
"494","2020-09-08",26.02
"495","2020-09-09",26.200001
"496","2020-09-10",25.93
"497","2020-09-11",25.379999
"498","2020-09-14",26.17
"499","2020-09-15",25.549999
"500","2020-09-16",24.860001
"501","2020-09-17",24.459999
"502","2020-09-18",23.92
"503","2020-09-21",23.52
"504","2020-09-22",24.43
"505","2020-09-23",23.940001
"506","2020-09-24",23
"507","2020-09-25",23.299999
"508","2020-09-28",25.25
"509","2020-09-29",25.33
"510","2020-09-30",25.16
"511","2020-10-01",27.110001
"512","2020-10-02",26.32
"513","2020-10-05",26.75
"514","2020-10-06",26.450001
"515","2020-10-07",27.290001
"516","2020-10-08",26.700001
"517","2020-10-09",26.620001
"518","2020-10-12",26.379999
"519","2020-10-13",26.74
"520","2020-10-14",26.969999
"521","2020-10-15",27.200001
"522","2020-10-16",27
"523","2020-10-19",27.41
"524","2020-10-20",27.1
"525","2020-10-21",27.16
"526","2020-10-22",28.309999
"527","2020-10-23",29.98
"528","2020-10-26",28.790001
"529","2020-10-27",28.969999
"530","2020-10-28",28.16
"531","2020-10-29",29.219999
"532","2020-10-30",28.129999
"533","2020-11-02",32
"534","2020-11-03",34.18
"535","2020-11-04",35.049999
"536","2020-11-05",37.790001
"537","2020-11-06",42.48
"538","2020-11-09",43.84
"539","2020-11-10",41
"540","2020-11-11",42.59
"541","2020-11-12",43.209999
"542","2020-11-13",45.669998
"543","2020-11-16",43.75
"544","2020-11-17",45.060001
"545","2020-11-18",45.09
"546","2020-11-19",45.59
"547","2020-11-20",47
"548","2020-11-23",51.25
"549","2020-11-24",52.5
"550","2020-11-25",53.560001
"551","2020-11-27",53.610001
