"","date","FMS"
"153","2007-08-10",24.575001
"154","2007-08-13",24.540001
"155","2007-08-14",23.775
"156","2007-08-15",23.66
"157","2007-08-16",23.84
"158","2007-08-17",24.135
"159","2007-08-20",23.870001
"160","2007-08-21",23.969999
"161","2007-08-22",23.73
"162","2007-08-23",24.120001
"163","2007-08-24",24.370001
"164","2007-08-27",24.125
"165","2007-08-28",23.879999
"166","2007-08-29",24.475
"167","2007-08-30",24.1
"168","2007-08-31",24.615
"169","2007-09-04",24.57
"170","2007-09-05",24.450001
"171","2007-09-06",24.455
"172","2007-09-07",24.82
"173","2007-09-10",25.110001
"174","2007-09-11",25.35
"175","2007-09-12",26
"176","2007-09-13",25.705
"177","2007-09-14",25.75
"178","2007-09-17",26.1
"179","2007-09-18",26.35
"180","2007-09-19",25.834999
"181","2007-09-20",25.780001
"182","2007-09-21",26.73
"183","2007-09-24",26.450001
"184","2007-09-25",26.305
"185","2007-09-26",26.15
"186","2007-09-27",26.695
"187","2007-09-28",26.530001
"188","2007-10-01",26.495001
"189","2007-10-02",26.389999
"190","2007-10-03",25.85
"191","2007-10-04",25.98
"192","2007-10-05",25.719999
"193","2007-10-08",25.6
"194","2007-10-09",25.795
"195","2007-10-10",25.865
"196","2007-10-11",25.65
"197","2007-10-12",25.495001
"198","2007-10-15",25.165001
"199","2007-10-16",25.370001
"200","2007-10-17",25.815001
"201","2007-10-18",25.705
"202","2007-10-19",25.285
"203","2007-10-22",25.18
"204","2007-10-23",25.475
"205","2007-10-24",25.365
"206","2007-10-25",25.950001
"207","2007-10-26",25.99
"208","2007-10-29",26.195
"209","2007-10-30",25.709999
"210","2007-10-31",26.424999
"211","2007-11-01",26.075001
"212","2007-11-02",25.715
"213","2007-11-05",25.42
"214","2007-11-06",25.514999
"215","2007-11-07",25.1
"216","2007-11-08",25.615
"217","2007-11-09",25.58
"218","2007-11-12",25.635
"219","2007-11-13",26.700001
"220","2007-11-14",26.245001
"221","2007-11-15",25.625
"222","2007-11-16",26.18
"223","2007-11-19",26.059999
"224","2007-11-20",26.68
"225","2007-11-21",26.555
"226","2007-11-23",26.985001
"227","2007-11-26",26.959999
"228","2007-11-27",27.559999
"229","2007-11-28",28.285
"230","2007-11-29",27.959999
"231","2007-11-30",27.93
"232","2007-12-03",28.35
"233","2007-12-04",28.235001
"234","2007-12-05",28.25
"235","2007-12-06",27.844999
"236","2007-12-07",27.775
"237","2007-12-10",27.764999
"238","2007-12-11",27.465
"239","2007-12-12",26.57
"240","2007-12-13",26.545
"241","2007-12-14",26.385
"242","2007-12-17",26.129999
"243","2007-12-18",25.6
"244","2007-12-19",25.665001
"245","2007-12-20",25.834999
"246","2007-12-21",26.235001
"247","2007-12-24",26.365
"248","2007-12-26",26.495001
"249","2007-12-27",26.285
"250","2007-12-28",26.67
"251","2007-12-31",26.375
"252","2008-01-02",26.405001
"253","2008-01-03",26.875
"254","2008-01-04",26.885
"255","2008-01-07",27.389999
"256","2008-01-08",27.635
"257","2008-01-09",28.705
"258","2008-01-10",28.795
"259","2008-01-11",28.475
"260","2008-01-14",28.375
"261","2008-01-15",28.165001
"262","2008-01-16",27.889999
"263","2008-01-17",27.290001
"264","2008-01-18",27.475
"265","2008-01-22",26
"266","2008-01-23",25.355
"267","2008-01-24",24.885
"268","2008-01-25",25.200001
"269","2008-01-28",25.615
"270","2008-01-29",25.655001
"271","2008-01-30",25.950001
"272","2008-01-31",25.77
"273","2008-02-01",25.860001
"274","2008-02-04",25.934999
"275","2008-02-05",25.07
"276","2008-02-06",24.6
"277","2008-02-07",24.195
"278","2008-02-08",24.535
"279","2008-02-11",24.735001
"280","2008-02-12",25.02
"281","2008-02-13",25.41
"282","2008-02-14",24.795
"283","2008-02-15",25.594999
"284","2008-02-19",25.504999
"285","2008-02-20",26.325001
"286","2008-02-21",25.875
"287","2008-02-22",26.209999
"288","2008-02-25",26.17
"289","2008-02-26",26.440001
"290","2008-02-27",26.49
"291","2008-02-28",26.434999
"292","2008-02-29",26.165001
"293","2008-03-03",26.219999
"294","2008-03-04",25.745001
"295","2008-03-05",26.33
"296","2008-03-06",26.174999
"297","2008-03-07",26.25
"298","2008-03-10",25.610001
"299","2008-03-11",25.440001
"300","2008-03-12",25.1
"301","2008-03-13",25.059999
"302","2008-03-14",24.555
"303","2008-03-17",24.594999
"304","2008-03-18",24.15
"305","2008-03-19",22.99
"306","2008-03-20",23.950001
"307","2008-03-24",24.129999
"308","2008-03-25",24.24
"309","2008-03-26",24.59
"310","2008-03-27",24.74
"311","2008-03-28",24.799999
"312","2008-03-31",25.16
"313","2008-04-01",25.280001
"314","2008-04-02",25.434999
"315","2008-04-03",25.775
"316","2008-04-04",25.879999
"317","2008-04-07",25.82
"318","2008-04-08",25.65
"319","2008-04-09",25.74
"320","2008-04-10",25.780001
"321","2008-04-11",25.365
"322","2008-04-14",25.135
"323","2008-04-15",25.545
"324","2008-04-16",25.725
"325","2008-04-17",24.764999
"326","2008-04-18",25.84
"327","2008-04-21",26.040001
"328","2008-04-22",25.860001
"329","2008-04-23",26.014999
"330","2008-04-24",25.875
"331","2008-04-25",26.389999
"332","2008-04-28",26.125
"333","2008-04-29",26.35
"334","2008-04-30",26.459999
"335","2008-05-01",26.700001
"336","2008-05-02",25.98
"337","2008-05-05",26.120001
"338","2008-05-06",26.65
"339","2008-05-07",26.075001
"340","2008-05-08",26.450001
"341","2008-05-09",26.705
"342","2008-05-12",27.5
"343","2008-05-13",27.525
"344","2008-05-14",27.07
"345","2008-05-15",27.07
"346","2008-05-16",27.200001
"347","2008-05-19",27.190001
"348","2008-05-20",27.1
"349","2008-05-21",26.959999
"350","2008-05-22",27.709999
"351","2008-05-23",27.434999
"352","2008-05-27",28
"353","2008-05-28",27.9
"354","2008-05-29",27.629999
"355","2008-05-30",27.870001
"356","2008-06-02",27.629999
"357","2008-06-03",27.549999
"358","2008-06-04",27.645
"359","2008-06-05",28.125
"360","2008-06-06",27.725
"361","2008-06-09",27.91
"362","2008-06-10",27.504999
"363","2008-06-11",27.84
"364","2008-06-12",27.540001
"365","2008-06-13",27.75
"366","2008-06-16",27.695
"367","2008-06-17",27.290001
"368","2008-06-18",26.98
"369","2008-06-19",27.115
"370","2008-06-20",27.004999
"371","2008-06-23",27.155001
"372","2008-06-24",27.254999
"373","2008-06-25",27.514999
"374","2008-06-26",27.325001
"375","2008-06-27",27.5
"376","2008-06-30",27.445
"377","2008-07-01",27.995001
"378","2008-07-02",27.57
"379","2008-07-03",28.459999
"380","2008-07-07",28.200001
"381","2008-07-08",27.594999
"382","2008-07-09",27.52
"383","2008-07-10",29.504999
"384","2008-07-11",28.754999
"385","2008-07-14",28.620001
"386","2008-07-15",28.9
"387","2008-07-16",27.934999
"388","2008-07-17",26.709999
"389","2008-07-18",27.85
"390","2008-07-21",27.735001
"391","2008-07-22",27.745001
"392","2008-07-23",27.215
"393","2008-07-24",27.65
"394","2008-07-25",28.395
"395","2008-07-28",28.34
"396","2008-07-29",27.915001
"397","2008-07-30",28.07
"398","2008-07-31",27.549999
"399","2008-08-01",27.965
"400","2008-08-04",28.014999
"401","2008-08-05",28.615
"402","2008-08-06",28.715
"403","2008-08-07",28.155001
"404","2008-08-08",27.950001
"405","2008-08-11",27.5
"406","2008-08-12",27.174999
"407","2008-08-13",26.959999
"408","2008-08-14",26.41
"409","2008-08-15",26.1
"410","2008-08-18",26.264999
"411","2008-08-19",26.145
"412","2008-08-20",26.485001
"413","2008-08-21",26.885
"414","2008-08-22",27.120001
"415","2008-08-25",26.469999
"416","2008-08-26",26.655001
"417","2008-08-27",26.815001
"418","2008-08-28",27.184999
"419","2008-08-29",26.764999
"420","2008-09-02",26.66
"421","2008-09-03",26.940001
"422","2008-09-04",25.950001
"423","2008-09-05",25.525
"424","2008-09-08",26.004999
"425","2008-09-09",25.725
"426","2008-09-10",25.985001
"427","2008-09-11",26.735001
"428","2008-09-12",27.1
"429","2008-09-15",26.870001
"430","2008-09-16",26.985001
"431","2008-09-17",26.73
"432","2008-09-18",26.684999
"433","2008-09-19",26.51
"434","2008-09-22",25.915001
"435","2008-09-23",25.25
"436","2008-09-24",25.245001
"437","2008-09-25",25.870001
"438","2008-09-26",26.17
"439","2008-09-29",25.299999
"440","2008-09-30",25.969999
"441","2008-10-01",26.110001
"442","2008-10-02",25.264999
"443","2008-10-03",25.52
"444","2008-10-06",25.209999
"445","2008-10-07",24.02
"446","2008-10-08",23.855
"447","2008-10-09",21.875
"448","2008-10-10",21.09
"449","2008-10-13",24.200001
"450","2008-10-14",23.129999
"451","2008-10-15",22.65
"452","2008-10-16",22.525
"453","2008-10-17",22.915001
"454","2008-10-20",23.629999
"455","2008-10-21",22.834999
"456","2008-10-22",21.940001
"457","2008-10-23",22.635
"458","2008-10-24",21.450001
"459","2008-10-27",19.92
"460","2008-10-28",21.959999
"461","2008-10-29",22.045
"462","2008-10-30",22.1
"463","2008-10-31",22.540001
"464","2008-11-03",21.9
"465","2008-11-04",22.85
"466","2008-11-05",21.084999
"467","2008-11-06",21.145
"468","2008-11-07",22.115
"469","2008-11-10",21.51
"470","2008-11-11",22
"471","2008-11-12",21.639999
"472","2008-11-13",23.924999
"473","2008-11-14",22.780001
"474","2008-11-17",22.575001
"475","2008-11-18",23.084999
"476","2008-11-19",21.639999
"477","2008-11-20",20.530001
"478","2008-11-21",21.450001
"479","2008-11-24",23.209999
"480","2008-11-25",23.065001
"481","2008-11-26",22.295
"482","2008-11-28",21.975
"483","2008-12-01",20.805
"484","2008-12-02",21.65
"485","2008-12-03",22.405001
"486","2008-12-04",22.055
"487","2008-12-05",22.385
"488","2008-12-08",22.469999
"489","2008-12-09",21.67
"490","2008-12-10",21.860001
"491","2008-12-11",22.15
"492","2008-12-12",22.66
"493","2008-12-15",23.129999
"494","2008-12-16",24.055
"495","2008-12-17",23.785
"496","2008-12-18",22.915001
"497","2008-12-19",22.795
"498","2008-12-22",22.940001
"499","2008-12-23",22.700001
"500","2008-12-24",22.725
"501","2008-12-26",23.075001
"502","2008-12-29",23.275
"503","2008-12-30",23.68
"504","2008-12-31",23.59
"505","2009-01-02",23.834999
"506","2009-01-05",23.280001
"507","2009-01-06",23.049999
"508","2009-01-07",23.084999
"509","2009-01-08",23.155001
"510","2009-01-09",22.27
"511","2009-01-12",22.139999
"512","2009-01-13",22.110001
"513","2009-01-14",21.76
"514","2009-01-15",22.125
"515","2009-01-16",21.91
"516","2009-01-20",21.48
"517","2009-01-21",22.135
"518","2009-01-22",22.025
"519","2009-01-23",22.190001
"520","2009-01-26",22.620001
"521","2009-01-27",22.76
"522","2009-01-28",22.855
"523","2009-01-29",22.395
"524","2009-01-30",22.379999
"525","2009-02-02",22.52
"526","2009-02-03",23.129999
"527","2009-02-04",22.315001
"528","2009-02-05",22.815001
"529","2009-02-06",22.32
"530","2009-02-09",21.995001
"531","2009-02-10",21.57
"532","2009-02-11",22.440001
"533","2009-02-12",22.690001
"534","2009-02-13",22.295
"535","2009-02-17",21.565001
"536","2009-02-18",21.495001
"537","2009-02-19",21.360001
"538","2009-02-20",21.83
"539","2009-02-23",21.52
"540","2009-02-24",22.315001
"541","2009-02-25",21.275
"542","2009-02-26",20.754999
"543","2009-02-27",20.280001
"544","2009-03-02",20.325001
"545","2009-03-03",20.225
"546","2009-03-04",20.475
"547","2009-03-05",19.879999
"548","2009-03-06",19.584999
"549","2009-03-09",19.565001
"550","2009-03-10",18.754999
"551","2009-03-11",18.5
"552","2009-03-12",18.915001
"553","2009-03-13",19.43
"554","2009-03-16",18.754999
"555","2009-03-17",19.43
"556","2009-03-18",19.344999
"557","2009-03-19",18.764999
"558","2009-03-20",17.83
"559","2009-03-23",18.23
"560","2009-03-24",17.875
"561","2009-03-25",19.285
"562","2009-03-26",19.610001
"563","2009-03-27",19.155001
"564","2009-03-30",19.045
"565","2009-03-31",19.35
"566","2009-04-01",19.504999
"567","2009-04-02",19.405001
"568","2009-04-03",18.969999
"569","2009-04-06",18.66
"570","2009-04-07",18.855
"571","2009-04-08",19.129999
"572","2009-04-09",18.549999
"573","2009-04-13",18.775
"574","2009-04-14",19.184999
"575","2009-04-15",18.975
"576","2009-04-16",18.940001
"577","2009-04-17",19.344999
"578","2009-04-20",18.745001
"579","2009-04-21",18.93
"580","2009-04-22",18.635
"581","2009-04-23",19.049999
"582","2009-04-24",19.040001
"583","2009-04-27",18.870001
"584","2009-04-28",19.205
"585","2009-04-29",19.43
"586","2009-04-30",19.254999
"587","2009-05-01",19.125
"588","2009-05-04",19.094999
"589","2009-05-05",18.469999
"590","2009-05-06",18.715
"591","2009-05-07",19.225
"592","2009-05-08",19.785
"593","2009-05-11",19.455
"594","2009-05-12",20.08
"595","2009-05-13",20.375
"596","2009-05-14",20.555
"597","2009-05-15",19.995001
"598","2009-05-18",20.485001
"599","2009-05-19",20.365
"600","2009-05-20",20.915001
"601","2009-05-21",20.66
"602","2009-05-22",20.665001
"603","2009-05-26",20.91
"604","2009-05-27",20.67
"605","2009-05-28",20.860001
"606","2009-05-29",21.105
"607","2009-06-01",21.32
"608","2009-06-02",21.555
"609","2009-06-03",21.48
"610","2009-06-04",21.855
"611","2009-06-05",21.115
"612","2009-06-08",21.16
"613","2009-06-09",21.665001
"614","2009-06-10",21.445
"615","2009-06-11",21.655001
"616","2009-06-12",21.905001
"617","2009-06-15",21.475
"618","2009-06-16",21.545
"619","2009-06-17",22.309999
"620","2009-06-18",22.23
"621","2009-06-19",22.15
"622","2009-06-22",22.065001
"623","2009-06-23",22.52
"624","2009-06-24",21.99
"625","2009-06-25",22.440001
"626","2009-06-26",22.334999
"627","2009-06-29",22.469999
"628","2009-06-30",22.5
"629","2009-07-01",22.695
"630","2009-07-02",22.674999
"631","2009-07-06",22.905001
"632","2009-07-07",22.395
"633","2009-07-08",22.565001
"634","2009-07-09",22.59
"635","2009-07-10",22.23
"636","2009-07-13",22.405001
"637","2009-07-14",21.945
"638","2009-07-15",22.299999
"639","2009-07-16",22.309999
"640","2009-07-17",22.025
"641","2009-07-20",22.594999
"642","2009-07-21",22.424999
"643","2009-07-22",22.655001
"644","2009-07-23",22.49
"645","2009-07-24",23.15
"646","2009-07-27",23.209999
"647","2009-07-28",22.875
"648","2009-07-29",22.705
"649","2009-07-30",22.68
"650","2009-07-31",22.945
"651","2009-08-03",23.49
"652","2009-08-04",22.684999
"653","2009-08-05",22.629999
"654","2009-08-06",21.9
"655","2009-08-07",22.129999
"656","2009-08-10",22.059999
"657","2009-08-11",21.825001
"658","2009-08-12",21.895
"659","2009-08-13",21.555
"660","2009-08-14",21.245001
"661","2009-08-17",21.27
"662","2009-08-18",21.155001
"663","2009-08-19",21.84
"664","2009-08-20",21.844999
"665","2009-08-21",21.885
"666","2009-08-24",21.745001
"667","2009-08-25",21.725
"668","2009-08-26",21.945
"669","2009-08-27",22.075001
"670","2009-08-28",21.99
"671","2009-08-31",22.4
"672","2009-09-01",21.700001
"673","2009-09-02",21.684999
"674","2009-09-03",21.82
"675","2009-09-04",21.825001
"676","2009-09-08",22.475
"677","2009-09-09",22.879999
"678","2009-09-10",23.075001
"679","2009-09-11",23.075001
"680","2009-09-14",23.254999
"681","2009-09-15",23.285
"682","2009-09-16",23.965
"683","2009-09-17",24.775
"684","2009-09-18",24.68
"685","2009-09-21",24.690001
"686","2009-09-22",25.145
"687","2009-09-23",24.865
"688","2009-09-24",24.57
"689","2009-09-25",24.85
"690","2009-09-28",24.745001
"691","2009-09-29",24.74
"692","2009-09-30",24.870001
"693","2009-10-01",24.385
"694","2009-10-02",24.365
"695","2009-10-05",24.795
"696","2009-10-06",24.82
"697","2009-10-07",24.934999
"698","2009-10-08",24.934999
"699","2009-10-09",24.709999
"700","2009-10-12",24.790001
"701","2009-10-13",24.645
"702","2009-10-14",25.129999
"703","2009-10-15",25.004999
"704","2009-10-16",24.99
"705","2009-10-19",25.014999
"706","2009-10-20",24.865
"707","2009-10-21",24.73
"708","2009-10-22",24.764999
"709","2009-10-23",24.18
"710","2009-10-26",23.785
"711","2009-10-27",24.07
"712","2009-10-28",24.07
"713","2009-10-29",24.684999
"714","2009-10-30",24.18
"715","2009-11-02",24.235001
"716","2009-11-03",25.174999
"717","2009-11-04",25.805
"718","2009-11-05",26.004999
"719","2009-11-06",26
"720","2009-11-09",26.35
"721","2009-11-10",26.85
"722","2009-11-11",26.344999
"723","2009-11-12",26.115
"724","2009-11-13",26.76
"725","2009-11-16",26.85
"726","2009-11-17",26.719999
"727","2009-11-18",26.795
"728","2009-11-19",26.59
"729","2009-11-20",26.51
"730","2009-11-23",26.709999
"731","2009-11-24",26.780001
"732","2009-11-25",27.145
"733","2009-11-27",26.655001
"734","2009-11-30",26.549999
"735","2009-12-01",27.225
"736","2009-12-02",27.290001
"737","2009-12-03",27.309999
"738","2009-12-04",27.48
"739","2009-12-07",27.295
"740","2009-12-08",26.379999
"741","2009-12-09",26.965
"742","2009-12-10",26.795
"743","2009-12-11",26.785
"744","2009-12-14",26.969999
"745","2009-12-15",26.934999
"746","2009-12-16",27.084999
"747","2009-12-17",26.65
"748","2009-12-18",26.895
"749","2009-12-21",26.799999
"750","2009-12-22",26.805
"751","2009-12-23",26.959999
"752","2009-12-24",27.01
"753","2009-12-28",26.959999
"754","2009-12-29",26.950001
"755","2009-12-30",26.665001
"756","2009-12-31",26.504999
"757","2010-01-04",27.275
"758","2010-01-05",26.459999
"759","2010-01-06",26.440001
"760","2010-01-07",26.24
"761","2010-01-08",26.17
"762","2010-01-11",26.629999
"763","2010-01-12",26.264999
"764","2010-01-13",26.645
"765","2010-01-14",27.120001
"766","2010-01-15",26.665001
"767","2010-01-19",26.959999
"768","2010-01-20",26.68
"769","2010-01-21",26.15
"770","2010-01-22",26.055
"771","2010-01-25",25.889999
"772","2010-01-26",25.799999
"773","2010-01-27",25.790001
"774","2010-01-28",25.219999
"775","2010-01-29",25.32
"776","2010-02-01",25.540001
"777","2010-02-02",25.99
"778","2010-02-03",25.700001
"779","2010-02-04",24.860001
"780","2010-02-05",24.9
"781","2010-02-08",24.809999
"782","2010-02-09",25.15
"783","2010-02-10",24.940001
"784","2010-02-11",25.215
"785","2010-02-12",25.205
"786","2010-02-16",25.27
"787","2010-02-17",25.02
"788","2010-02-18",25.4
"789","2010-02-19",25.379999
"790","2010-02-22",25.455
"791","2010-02-23",25.094999
"792","2010-02-24",26.190001
"793","2010-02-25",25.889999
"794","2010-02-26",26.15
"795","2010-03-01",26.85
"796","2010-03-02",27.225
"797","2010-03-03",27.16
"798","2010-03-04",27.18
"799","2010-03-05",27.165001
"800","2010-03-08",27.08
"801","2010-03-09",27.01
"802","2010-03-10",27.1
"803","2010-03-11",27.09
"804","2010-03-12",27.209999
"805","2010-03-15",27.459999
"806","2010-03-16",27.629999
"807","2010-03-17",27.559999
"808","2010-03-18",27.49
"809","2010-03-19",27.135
"810","2010-03-22",28.1
"811","2010-03-23",27.48
"812","2010-03-24",27.504999
"813","2010-03-25",27.52
"814","2010-03-26",27.52
"815","2010-03-29",27.895
"816","2010-03-30",27.754999
"817","2010-03-31",28.08
"818","2010-04-01",28.309999
"819","2010-04-05",28.27
"820","2010-04-06",27.684999
"821","2010-04-07",27.65
"822","2010-04-08",27.889999
"823","2010-04-09",27.950001
"824","2010-04-12",28.055
"825","2010-04-13",28.35
"826","2010-04-14",28.315001
"827","2010-04-15",28.08
"828","2010-04-16",27.995001
"829","2010-04-19",28.125
"830","2010-04-20",28.299999
"831","2010-04-21",28.045
"832","2010-04-22",28.004999
"833","2010-04-23",28.325001
"834","2010-04-26",28.115
"835","2010-04-27",27.530001
"836","2010-04-28",27.295
"837","2010-04-29",27.105
"838","2010-04-30",26.969999
"839","2010-05-03",27.264999
"840","2010-05-04",26.465
"841","2010-05-05",25.565001
"842","2010-05-06",25.254999
"843","2010-05-07",24.43
"844","2010-05-10",24.68
"845","2010-05-11",24.309999
"846","2010-05-12",24.75
"847","2010-05-13",25.190001
"848","2010-05-14",24.85
"849","2010-05-17",24.695
"850","2010-05-18",24.309999
"851","2010-05-19",24.625
"852","2010-05-20",24.385
"853","2010-05-21",24.09
"854","2010-05-24",23.805
"855","2010-05-25",24.129999
"856","2010-05-26",23.785
"857","2010-05-27",24.76
"858","2010-05-28",24.805
"859","2010-06-01",25.065001
"860","2010-06-02",25.655001
"861","2010-06-03",26.049999
"862","2010-06-04",25.459999
"863","2010-06-07",25.370001
"864","2010-06-08",25.709999
"865","2010-06-09",26.225
"866","2010-06-10",26.975
"867","2010-06-11",26.639999
"868","2010-06-14",26.440001
"869","2010-06-15",27.315001
"870","2010-06-16",27.639999
"871","2010-06-17",27.77
"872","2010-06-18",27.219999
"873","2010-06-21",27.125
"874","2010-06-22",26.9
"875","2010-06-23",26.834999
"876","2010-06-24",26.995001
"877","2010-06-25",27.139999
"878","2010-06-28",27.125
"879","2010-06-29",26.82
"880","2010-06-30",26.844999
"881","2010-07-01",27.43
"882","2010-07-02",26.725
"883","2010-07-06",26.969999
"884","2010-07-07",27.01
"885","2010-07-08",27.184999
"886","2010-07-09",26.870001
"887","2010-07-12",26.879999
"888","2010-07-13",27.16
"889","2010-07-14",27.424999
"890","2010-07-15",27.735001
"891","2010-07-16",27.200001
"892","2010-07-19",27.355
"893","2010-07-20",26.889999
"894","2010-07-21",26.084999
"895","2010-07-22",26.549999
"896","2010-07-23",26.540001
"897","2010-07-26",26.889999
"898","2010-07-27",28.190001
"899","2010-07-28",28.110001
"900","2010-07-29",27.415001
"901","2010-07-30",27.34
"902","2010-08-02",27.594999
"903","2010-08-03",27.885
"904","2010-08-04",28.370001
"905","2010-08-05",28.355
"906","2010-08-06",28.610001
"907","2010-08-09",28.504999
"908","2010-08-10",28.475
"909","2010-08-11",27.559999
"910","2010-08-12",27.924999
"911","2010-08-13",27.945
"912","2010-08-16",28.285
"913","2010-08-17",28.780001
"914","2010-08-18",28.764999
"915","2010-08-19",28.48
"916","2010-08-20",28.26
"917","2010-08-23",28.120001
"918","2010-08-24",28.245001
"919","2010-08-25",28.879999
"920","2010-08-26",28.405001
"921","2010-08-27",28.65
"922","2010-08-30",28.290001
"923","2010-08-31",28.33
"924","2010-09-01",28.790001
"925","2010-09-02",28.459999
"926","2010-09-03",28.040001
"927","2010-09-07",27.995001
"928","2010-09-08",28.225
"929","2010-09-09",28.040001
"930","2010-09-10",28.120001
"931","2010-09-13",28.49
"932","2010-09-14",28.83
"933","2010-09-15",28.655001
"934","2010-09-16",28.719999
"935","2010-09-17",28.514999
"936","2010-09-20",28.700001
"937","2010-09-21",29.475
"938","2010-09-22",29.485001
"939","2010-09-23",29.190001
"940","2010-09-24",29.934999
"941","2010-09-27",29.93
"942","2010-09-28",30.844999
"943","2010-09-29",30.9
"944","2010-09-30",30.870001
"945","2010-10-01",31.450001
"946","2010-10-04",30.969999
"947","2010-10-05",31
"948","2010-10-06",30.73
"949","2010-10-07",31.190001
"950","2010-10-08",31.48
"951","2010-10-11",31.190001
"952","2010-10-12",31.375
"953","2010-10-13",31.375
"954","2010-10-14",32.005001
"955","2010-10-15",31.775
"956","2010-10-18",31.924999
"957","2010-10-19",31.18
"958","2010-10-20",31.485001
"959","2010-10-21",31.24
"960","2010-10-22",31.58
"961","2010-10-25",31.450001
"962","2010-10-26",31.395
"963","2010-10-27",31.42
"964","2010-10-28",31.785
"965","2010-10-29",31.82
"966","2010-11-01",31.465
