"","date","NI"
"234","2007-12-05",7.367387
"235","2007-12-06",7.485265
"236","2007-12-07",7.51277
"237","2007-12-10",7.587426
"238","2007-12-11",7.434185
"239","2007-12-12",7.51277
"240","2007-12-13",7.603143
"241","2007-12-14",7.426326
"242","2007-12-17",7.288802
"243","2007-12-18",7.292731
"244","2007-12-19",7.214145
"245","2007-12-20",7.218075
"246","2007-12-21",7.418468
"247","2007-12-24",7.40668
"248","2007-12-26",7.328094
"249","2007-12-27",7.316307
"250","2007-12-28",7.410609
"251","2007-12-31",7.422397
"252","2008-01-02",7.418468
"253","2008-01-03",7.418468
"254","2008-01-04",7.316307
"255","2008-01-07",7.481336
"256","2008-01-08",7.410609
"257","2008-01-09",7.524558
"258","2008-01-10",7.500982
"259","2008-01-11",7.559921
"260","2008-01-14",7.528487
"261","2008-01-15",7.383104
"262","2008-01-16",7.312377
"263","2008-01-17",7.159135
"264","2008-01-18",6.970531
"265","2008-01-22",6.880157
"266","2008-01-23",7.312377
"267","2008-01-24",7.206287
"268","2008-01-25",7.060904
"269","2008-01-28",7.143418
"270","2008-01-29",7.312377
"271","2008-01-30",7.273085
"272","2008-01-31",7.445972
"273","2008-02-01",7.520628
"274","2008-02-04",7.740668
"275","2008-02-05",7.410609
"276","2008-02-06",7.422397
"277","2008-02-07",7.347741
"278","2008-02-08",7.29666
"279","2008-02-11",7.222004
"280","2008-02-12",7.277014
"281","2008-02-13",7.257368
"282","2008-02-14",7.127701
"283","2008-02-15",7.108055
"284","2008-02-19",7.13556
"285","2008-02-20",7.182711
"286","2008-02-21",7.021611
"287","2008-02-22",7.056974
"288","2008-02-25",7.123772
"289","2008-02-26",7.182711
"290","2008-02-27",7.076621
"291","2008-02-28",6.998035
"292","2008-02-29",6.75442
"293","2008-03-03",6.884087
"294","2008-03-04",7.013752
"295","2008-03-05",6.978389
"296","2008-03-06",6.777996
"297","2008-03-07",6.789784
"298","2008-03-10",6.750491
"299","2008-03-11",6.915521
"300","2008-03-12",6.856582
"301","2008-03-13",6.86837
"302","2008-03-14",6.750491
"303","2008-03-17",6.766208
"304","2008-03-18",6.891945
"305","2008-03-19",6.805501
"306","2008-03-20",6.872299
"307","2008-03-24",6.840865
"308","2008-03-25",6.856582
"309","2008-03-26",6.840865
"310","2008-03-27",6.774067
"311","2008-03-28",6.687623
"312","2008-03-31",6.774067
"313","2008-04-01",7.005894
"314","2008-04-02",7.084479
"315","2008-04-03",7.045187
"316","2008-04-04",6.986248
"317","2008-04-07",6.982318
"318","2008-04-08",6.978389
"319","2008-04-09",6.97446
"320","2008-04-10",6.939096
"321","2008-04-11",6.915521
"322","2008-04-14",6.91945
"323","2008-04-15",7.001965
"324","2008-04-16",7.155206
"325","2008-04-17",7.174853
"326","2008-04-18",7.280943
"327","2008-04-21",7.218075
"328","2008-04-22",7.19057
"329","2008-04-23",7.261297
"330","2008-04-24",7.288802
"331","2008-04-25",7.229863
"332","2008-04-28",7.151277
"333","2008-04-29",7.13163
"334","2008-04-30",7.033399
"335","2008-05-01",7.202358
"336","2008-05-02",7.053045
"337","2008-05-05",7.001965
"338","2008-05-06",7.049116
"339","2008-05-07",6.91945
"340","2008-05-08",6.97446
"341","2008-05-09",6.998035
"342","2008-05-12",7.076621
"343","2008-05-13",7.049116
"344","2008-05-14",7.119843
"345","2008-05-15",7.104125
"346","2008-05-16",7.13556
"347","2008-05-19",7.178782
"348","2008-05-20",7.139489
"349","2008-05-21",7.072691
"350","2008-05-22",7.13556
"351","2008-05-23",6.935167
"352","2008-05-27",6.978389
"353","2008-05-28",7.021611
"354","2008-05-29",7.088408
"355","2008-05-30",7.108055
"356","2008-06-02",7.045187
"357","2008-06-03",6.970531
"358","2008-06-04",6.970531
"359","2008-06-05",7.001965
"360","2008-06-06",6.762279
"361","2008-06-09",6.848723
"362","2008-06-10",6.884087
"363","2008-06-11",6.762279
"364","2008-06-12",6.738703
"365","2008-06-13",6.793713
"366","2008-06-16",6.801572
"367","2008-06-17",6.793713
"368","2008-06-18",6.738703
"369","2008-06-19",6.840865
"370","2008-06-20",6.777996
"371","2008-06-23",6.836935
"372","2008-06-24",6.840865
"373","2008-06-25",6.903733
"374","2008-06-26",6.927309
"375","2008-06-27",6.923379
"376","2008-06-30",7.041257
"377","2008-07-01",7.155206
"378","2008-07-02",7.174853
"379","2008-07-03",6.958743
"380","2008-07-07",6.923379
"381","2008-07-08",7.076621
"382","2008-07-09",7.096267
"383","2008-07-10",7.041257
"384","2008-07-11",6.970531
"385","2008-07-14",6.872299
"386","2008-07-15",6.80943
"387","2008-07-16",6.715127
"388","2008-07-17",6.726915
"389","2008-07-18",6.750491
"390","2008-07-21",6.81336
"391","2008-07-22",6.911592
"392","2008-07-23",6.766208
"393","2008-07-24",6.722986
"394","2008-07-25",6.652259
"395","2008-07-28",6.644401
"396","2008-07-29",6.671906
"397","2008-07-30",6.722986
"398","2008-07-31",6.711198
"399","2008-08-01",6.581532
"400","2008-08-04",6.569745
"401","2008-08-05",6.652259
"402","2008-08-06",6.636542
"403","2008-08-07",6.463654
"404","2008-08-08",6.605108
"405","2008-08-11",6.722986
"406","2008-08-12",6.644401
"407","2008-08-13",6.640471
"408","2008-08-14",6.48723
"409","2008-08-15",6.506876
"410","2008-08-18",6.554028
"411","2008-08-19",6.550098
"412","2008-08-20",6.538311
"413","2008-08-21",6.538311
"414","2008-08-22",6.546169
"415","2008-08-25",6.475442
"416","2008-08-26",6.475442
"417","2008-08-27",6.534381
"418","2008-08-28",6.573674
"419","2008-08-29",6.475442
"420","2008-09-02",6.471513
"421","2008-09-03",6.444008
"422","2008-09-04",6.388998
"423","2008-09-05",6.251473
"424","2008-09-08",6.388998
"425","2008-09-09",6.341847
"426","2008-09-10",6.353634
"427","2008-09-11",6.404715
"428","2008-09-12",6.526523
"429","2008-09-15",6.330059
"430","2008-09-16",6.412574
"431","2008-09-17",5.968566
"432","2008-09-18",6.015717
"433","2008-09-19",6.125737
"434","2008-09-22",5.996071
"435","2008-09-23",5.854617
"436","2008-09-24",5.886051
"437","2008-09-25",5.956778
"438","2008-09-26",5.988212
"439","2008-09-29",5.575638
"440","2008-09-30",5.799607
"441","2008-10-01",5.831041
"442","2008-10-02",5.83497
"443","2008-10-03",5.819253
"444","2008-10-06",5.548133
"445","2008-10-07",5.210216
"446","2008-10-08",5.143418
"447","2008-10-09",4.825147
"448","2008-10-10",4.538311
"449","2008-10-13",4.958743
"450","2008-10-14",5.08055
"451","2008-10-15",4.711198
"452","2008-10-16",5.072691
"453","2008-10-17",5.143418
"454","2008-10-20",5.434185
"455","2008-10-21",5.225933
"456","2008-10-22",4.943026
"457","2008-10-23",5.092338
"458","2008-10-24",4.935167
"459","2008-10-27",4.738703
"460","2008-10-28",5.218075
"461","2008-10-29",4.970531
"462","2008-10-30",5.170923
"463","2008-10-31",5.092338
"464","2008-11-03",5.194499
"465","2008-11-04",5.312377
"466","2008-11-05",5.206287
"467","2008-11-06",4.907662
"468","2008-11-07",5.009823
"469","2008-11-10",4.852652
"470","2008-11-11",4.75835
"471","2008-11-12",4.601179
"472","2008-11-13",4.805501
"473","2008-11-14",4.538311
"474","2008-11-17",4.612967
"475","2008-11-18",4.550098
"476","2008-11-19",4.353634
"477","2008-11-20",4.117878
"478","2008-11-21",4.475442
"479","2008-11-24",4.59725
"480","2008-11-25",4.70334
"481","2008-11-26",4.64833
"482","2008-11-28",4.734774
"483","2008-12-01",4.451867
"484","2008-12-02",4.436149
"485","2008-12-03",4.569745
"486","2008-12-04",4.282907
"487","2008-12-05",4.392927
"488","2008-12-08",4.349705
"489","2008-12-09",4.416503
"490","2008-12-10",4.440079
"491","2008-12-11",4.467584
"492","2008-12-12",4.573674
"493","2008-12-15",4.471513
"494","2008-12-16",4.691552
"495","2008-12-17",4.471513
"496","2008-12-18",4.396857
"497","2008-12-19",4.294695
"498","2008-12-22",4.259332
"499","2008-12-23",4.133595
"500","2008-12-24",4.172888
"501","2008-12-26",4.204322
"502","2008-12-29",4.192534
"503","2008-12-30",4.298625
"504","2008-12-31",4.310412
"505","2009-01-02",4.37721
"506","2009-01-05",4.388998
"507","2009-01-06",4.381139
"508","2009-01-07",4.239686
"509","2009-01-08",4.298625
"510","2009-01-09",4.353634
"511","2009-01-12",4.318271
"512","2009-01-13",4.255403
"513","2009-01-14",4.192534
"514","2009-01-15",4.1611
"515","2009-01-16",4.208251
"516","2009-01-20",4.078586
"517","2009-01-21",4.133595
"518","2009-01-22",4.098232
"519","2009-01-23",4.117878
"520","2009-01-26",4.27112
"521","2009-01-27",4.361493
"522","2009-01-28",4.247544
"523","2009-01-29",4.208251
"524","2009-01-30",3.803536
"525","2009-02-02",3.685658
"526","2009-02-03",3.831041
"527","2009-02-04",4.176817
"528","2009-02-05",4.196464
"529","2009-02-06",4.231827
"530","2009-02-09",4.239686
"531","2009-02-10",4.137525
"532","2009-02-11",4.074656
"533","2009-02-12",4.011788
"534","2009-02-13",3.996071
"535","2009-02-17",3.72888
"536","2009-02-18",3.504912
"537","2009-02-19",3.45776
"538","2009-02-20",3.418468
"539","2009-02-23",3.339882
"540","2009-02-24",3.599214
"541","2009-02-25",3.575639
"542","2009-02-26",3.504912
"543","2009-02-27",3.438114
"544","2009-03-02",3.265226
"545","2009-03-03",3.139489
"546","2009-03-04",3.308448
"547","2009-03-05",3.088409
"548","2009-03-06",3.210216
"549","2009-03-09",3.273084
"550","2009-03-10",3.426326
"551","2009-03-11",3.355599
"552","2009-03-12",3.473477
"553","2009-03-13",3.544204
"554","2009-03-16",3.630648
"555","2009-03-17",3.721022
"556","2009-03-18",3.787819
"557","2009-03-19",3.811395
"558","2009-03-20",3.787819
"559","2009-03-23",4.051081
"560","2009-03-24",3.929273
"561","2009-03-25",3.968566
"562","2009-03-26",4.031434
"563","2009-03-27",3.956778
"564","2009-03-30",3.811395
"565","2009-03-31",3.850688
"566","2009-04-01",3.925344
"567","2009-04-02",3.960707
"568","2009-04-03",3.972495
"569","2009-04-06",3.921415
"570","2009-04-07",3.917485
"571","2009-04-08",4.011788
"572","2009-04-09",4.082515
"573","2009-04-13",4.086444
"574","2009-04-14",4.058939
"575","2009-04-15",4.117878
"576","2009-04-16",4.172888
"577","2009-04-17",4.184676
"578","2009-04-20",4.074656
"579","2009-04-21",4.153242
"580","2009-04-22",4.133595
"581","2009-04-23",4.188605
"582","2009-04-24",4.259332
"583","2009-04-27",4.341847
"584","2009-04-28",4.247544
"585","2009-04-29",4.294695
"586","2009-04-30",4.318271
"587","2009-05-01",4.416503
"588","2009-05-04",4.510806
"589","2009-05-05",4.48723
"590","2009-05-06",4.479372
"591","2009-05-07",4.396857
"592","2009-05-08",4.479372
"593","2009-05-11",4.388998
"594","2009-05-12",4.373281
"595","2009-05-13",4.235756
"596","2009-05-14",4.27112
"597","2009-05-15",4.180747
"598","2009-05-18",4.196464
"599","2009-05-19",4.204322
"600","2009-05-20",4.176817
"601","2009-05-21",4.117878
"602","2009-05-22",4.113949
"603","2009-05-26",4.259332
"604","2009-05-27",4.125737
"605","2009-05-28",4.220039
"606","2009-05-29",4.200393
"607","2009-06-01",4.345776
"608","2009-06-02",4.361493
"609","2009-06-03",4.302554
"610","2009-06-04",4.314342
"611","2009-06-05",4.298625
"612","2009-06-08",4.365422
"613","2009-06-09",4.302554
"614","2009-06-10",4.369352
"615","2009-06-11",4.471513
"616","2009-06-12",4.538311
"617","2009-06-15",4.416503
"618","2009-06-16",4.373281
"619","2009-06-17",4.396857
"620","2009-06-18",4.502947
"621","2009-06-19",4.467584
"622","2009-06-22",4.510806
"623","2009-06-23",4.440079
"624","2009-06-24",4.43222
"625","2009-06-25",4.510806
"626","2009-06-26",4.502947
"627","2009-06-29",4.581532
"628","2009-06-30",4.581532
"629","2009-07-01",4.770137
"630","2009-07-02",4.612967
"631","2009-07-06",4.707269
"632","2009-07-07",4.601179
"633","2009-07-08",4.573674
"634","2009-07-09",4.554028
"635","2009-07-10",4.54224
"636","2009-07-13",4.612967
"637","2009-07-14",4.616896
"638","2009-07-15",4.75835
"639","2009-07-16",4.801572
"640","2009-07-17",4.825147
"641","2009-07-20",4.946955
"642","2009-07-21",4.998035
"643","2009-07-22",5.013752
"644","2009-07-23",5.159135
"645","2009-07-24",5.225933
"646","2009-07-27",5.24558
"647","2009-07-28",5.166994
"648","2009-07-29",5.02554
"649","2009-07-30",5.092338
"650","2009-07-31",5.064833
"651","2009-08-03",5.151277
"652","2009-08-04",5.24558
"653","2009-08-05",5.096267
"654","2009-08-06",5.029469
"655","2009-08-07",5.143418
"656","2009-08-10",5.202358
"657","2009-08-11",5.202358
"658","2009-08-12",5.166994
"659","2009-08-13",5.194499
"660","2009-08-14",5.147348
"661","2009-08-17",5.072691
"662","2009-08-18",5.088408
"663","2009-08-19",5.147348
"664","2009-08-20",5.182711
"665","2009-08-21",5.332024
"666","2009-08-24",5.335953
"667","2009-08-25",5.35167
"668","2009-08-26",5.328094
"669","2009-08-27",5.29666
"670","2009-08-28",5.280943
"671","2009-08-31",5.19057
"672","2009-09-01",5.166994
"673","2009-09-02",5.108055
"674","2009-09-03",5.155206
"675","2009-09-04",5.174853
"676","2009-09-08",5.19057
"677","2009-09-09",5.225933
"678","2009-09-10",5.253438
"679","2009-09-11",5.159135
"680","2009-09-14",5.218075
"681","2009-09-15",5.332024
"682","2009-09-16",5.387033
"683","2009-09-17",5.320236
"684","2009-09-18",5.29666
"685","2009-09-21",5.292731
"686","2009-09-22",5.29666
"687","2009-09-23",5.35167
"688","2009-09-24",5.363458
"689","2009-09-25",5.375246
"690","2009-09-28",5.422397
"691","2009-09-29",5.465619
"692","2009-09-30",5.45776
"693","2009-10-01",5.339882
"694","2009-10-02",5.284873
"695","2009-10-05",5.367387
"696","2009-10-06",5.383104
"697","2009-10-07",5.40275
"698","2009-10-08",5.461689
"699","2009-10-09",5.493124
"700","2009-10-12",5.532416
"701","2009-10-13",5.489194
"702","2009-10-14",5.453831
"703","2009-10-15",5.453831
"704","2009-10-16",5.442043
"705","2009-10-19",5.493124
"706","2009-10-20",5.422397
"707","2009-10-21",5.363458
"708","2009-10-22",5.379175
"709","2009-10-23",5.249509
"710","2009-10-26",5.233792
"711","2009-10-27",5.292731
"712","2009-10-28",5.143418
"713","2009-10-29",5.229863
"714","2009-10-30",5.076621
"715","2009-11-02",5.096267
"716","2009-11-03",5.127701
"717","2009-11-04",5.13163
"718","2009-11-05",5.253438
"719","2009-11-06",5.253438
"720","2009-11-09",5.316307
"721","2009-11-10",5.339882
"722","2009-11-11",5.332024
"723","2009-11-12",5.335953
"724","2009-11-13",5.469548
"725","2009-11-16",5.516699
"726","2009-11-17",5.548133
"727","2009-11-18",5.497053
"728","2009-11-19",5.422397
"729","2009-11-20",5.398821
"730","2009-11-23",5.465619
"731","2009-11-24",5.532416
"732","2009-11-25",5.685658
"733","2009-11-27",5.583497
"734","2009-11-30",5.599214
"735","2009-12-01",5.685658
"736","2009-12-02",5.842829
"737","2009-12-03",5.878192
"738","2009-12-04",5.882122
"739","2009-12-07",5.933202
"740","2009-12-08",5.941061
"741","2009-12-09",5.921414
"742","2009-12-10",5.976424
"743","2009-12-11",6.058939
"744","2009-12-14",6.11002
"745","2009-12-15",6.098232
"746","2009-12-16",6.102161
"747","2009-12-17",6.062869
"748","2009-12-18",6.074656
"749","2009-12-21",6.172888
"750","2009-12-22",6.149312
"751","2009-12-23",6.133595
"752","2009-12-24",6.145383
"753","2009-12-28",6.145383
"754","2009-12-29",6.153242
"755","2009-12-30",6.145383
"756","2009-12-31",6.043222
"757","2010-01-04",6.094303
"758","2010-01-05",6.078586
"759","2010-01-06",6.007859
"760","2010-01-07",5.933202
"761","2010-01-08",5.901768
"762","2010-01-11",5.976424
"763","2010-01-12",5.996071
"764","2010-01-13",6.090374
"765","2010-01-14",6.098232
"766","2010-01-15",6.007859
"767","2010-01-19",6.098232
"768","2010-01-20",6.074656
"769","2010-01-21",5.842829
"770","2010-01-22",5.72888
"771","2010-01-25",5.764244
"772","2010-01-26",5.819253
"773","2010-01-27",5.6778
"774","2010-01-28",5.62279
"775","2010-01-29",5.599214
"776","2010-02-01",5.83497
"777","2010-02-02",5.960707
"778","2010-02-03",5.937131
"779","2010-02-04",5.787819
"780","2010-02-05",5.768173
"781","2010-02-08",5.72888
"782","2010-02-09",5.819253
"783","2010-02-10",5.78389
"784","2010-02-11",5.811395
"785","2010-02-12",5.752456
"786","2010-02-16",5.897839
"787","2010-02-17",5.882122
"788","2010-02-18",5.893909
"789","2010-02-19",5.956778
"790","2010-02-22",5.976424
"791","2010-02-23",5.909626
"792","2010-02-24",5.897839
"793","2010-02-25",5.88998
"794","2010-02-26",5.901768
"795","2010-03-01",5.960707
"796","2010-03-02",5.948919
"797","2010-03-03",5.952849
"798","2010-03-04",5.948919
"799","2010-03-05",6.043222
"800","2010-03-08",6.066798
"801","2010-03-09",6.062869
"802","2010-03-10",6.11002
"803","2010-03-11",6.117878
"804","2010-03-12",6.086444
"805","2010-03-15",6.094303
"806","2010-03-16",6.1611
"807","2010-03-17",6.220039
"808","2010-03-18",6.192534
"809","2010-03-19",6.180747
"810","2010-03-22",6.168959
"811","2010-03-23",6.231827
"812","2010-03-24",6.168959
"813","2010-03-25",6.133595
"814","2010-03-26",6.200393
"815","2010-03-29",6.275049
"816","2010-03-30",6.282907
"817","2010-03-31",6.208251
"818","2010-04-01",6.349705
"819","2010-04-05",6.400786
"820","2010-04-06",6.463654
"821","2010-04-07",6.416503
"822","2010-04-08",6.365422
"823","2010-04-09",6.385069
"824","2010-04-12",6.396857
"825","2010-04-13",6.381139
"826","2010-04-14",6.424362
"827","2010-04-15",6.416503
"828","2010-04-16",6.412574
"829","2010-04-19",6.440079
"830","2010-04-20",6.467584
"831","2010-04-21",6.447937
"832","2010-04-22",6.447937
"833","2010-04-23",6.565815
"834","2010-04-26",6.522593
"835","2010-04-27",6.392927
"836","2010-04-28",6.353634
"837","2010-04-29",6.420432
"838","2010-04-30",6.404715
"839","2010-05-03",6.550098
"840","2010-05-04",6.522593
"841","2010-05-05",6.365422
"842","2010-05-06",6.121808
"843","2010-05-07",6.035364
"844","2010-05-10",6.223969
"845","2010-05-11",6.243615
"846","2010-05-12",6.330059
"847","2010-05-13",6.286837
"848","2010-05-14",6.208251
"849","2010-05-17",6.227898
"850","2010-05-18",6.149312
"851","2010-05-19",6.035364
"852","2010-05-20",5.815324
"853","2010-05-21",5.8389
"854","2010-05-24",5.791749
"855","2010-05-25",5.642436
"856","2010-05-26",5.717093
"857","2010-05-27",5.862475
"858","2010-05-28",5.878192
"859","2010-06-01",5.721022
"860","2010-06-02",5.858546
"861","2010-06-03",5.878192
"862","2010-06-04",5.638507
"863","2010-06-07",5.673871
"864","2010-06-08",5.760314
"865","2010-06-09",5.6778
"866","2010-06-10",5.878192
"867","2010-06-11",5.917485
"868","2010-06-14",5.905697
"869","2010-06-15",6.027505
"870","2010-06-16",6.035364
"871","2010-06-17",6.106091
"872","2010-06-18",6.106091
"873","2010-06-21",6.082515
"874","2010-06-22",5.925344
"875","2010-06-23",5.878192
"876","2010-06-24",5.823183
"877","2010-06-25",5.858546
"878","2010-06-28",5.886051
"879","2010-06-29",5.744597
"880","2010-06-30",5.697446
"881","2010-07-01",5.646366
"882","2010-07-02",5.772102
"883","2010-07-06",5.874263
"884","2010-07-07",6.090374
"885","2010-07-08",6.149312
"886","2010-07-09",6.223969
"887","2010-07-12",6.212181
"888","2010-07-13",6.231827
"889","2010-07-14",6.247544
"890","2010-07-15",6.294695
"891","2010-07-16",6.133595
"892","2010-07-19",6.259332
"893","2010-07-20",6.318271
"894","2010-07-21",6.220039
"895","2010-07-22",6.412574
"896","2010-07-23",6.479372
"897","2010-07-26",6.557957
"898","2010-07-27",6.667976
"899","2010-07-28",6.550098
"900","2010-07-29",6.495089
"901","2010-07-30",6.483301
"902","2010-08-02",6.569745
"903","2010-08-03",6.514735
"904","2010-08-04",6.569745
"905","2010-08-05",6.612967
"906","2010-08-06",6.601179
"907","2010-08-09",6.679764
"908","2010-08-10",6.726915
"909","2010-08-11",6.502947
"910","2010-08-12",6.483301
"911","2010-08-13",6.510806
"912","2010-08-16",6.510806
"913","2010-08-17",6.632613
"914","2010-08-18",6.664047
"915","2010-08-19",6.546169
"916","2010-08-20",6.483301
"917","2010-08-23",6.506876
"918","2010-08-24",6.554028
"919","2010-08-25",6.640471
"920","2010-08-26",6.722986
"921","2010-08-27",6.86444
"922","2010-08-30",6.81336
"923","2010-08-31",6.821218
"924","2010-09-01",6.954813
"925","2010-09-02",6.943026
"926","2010-09-03",7.037328
"927","2010-09-07",6.91945
"928","2010-09-08",6.652259
"929","2010-09-09",6.683693
"930","2010-09-10",6.695481
"931","2010-09-13",6.746562
"932","2010-09-14",6.69941
