"","date","AGFS"
"392","2016-06-13",5.2
"393","2016-06-14",5.17
"394","2016-06-15",5.19
"395","2016-06-16",5.1
"396","2016-06-17",5.05
"397","2016-06-20",5.02
"398","2016-06-21",4.97
"399","2016-06-22",4.95
"400","2016-06-23",4.99
"401","2016-06-24",4.73
"402","2016-06-27",4.64
"403","2016-06-28",5.06
"404","2016-06-29",5.11
"405","2016-06-30",5.31
"406","2016-07-01",5.45
"407","2016-07-05",5.39
"408","2016-07-06",5.43
"409","2016-07-07",5.47
"410","2016-07-08",5.91
"411","2016-07-11",5.97
"412","2016-07-12",6.01
"413","2016-07-13",5.92
"414","2016-07-14",5.74
"415","2016-07-15",5.59
"416","2016-07-18",5.76
"417","2016-07-19",5.68
"418","2016-07-20",5.66
"419","2016-07-21",5.71
"420","2016-07-22",5.66
"421","2016-07-25",5.61
"422","2016-07-26",5.9
"423","2016-07-27",6.51
"424","2016-07-28",6.41
"425","2016-07-29",6.45
"426","2016-08-01",6.2
"427","2016-08-02",5.9
"428","2016-08-03",6.11
"429","2016-08-04",5.98
"430","2016-08-05",6.18
"431","2016-08-08",6.14
"432","2016-08-09",6.09
"433","2016-08-10",5.96
"434","2016-08-11",6.03
"435","2016-08-12",5.8
"436","2016-08-15",5.99
"437","2016-08-16",5.8
"438","2016-08-17",5.85
"439","2016-08-18",6
"440","2016-08-19",5.98
"441","2016-08-22",5.75
"442","2016-08-23",5.86
"443","2016-08-24",5.85
"444","2016-08-25",5.96
"445","2016-08-26",5.74
"446","2016-08-29",5.91
"447","2016-08-30",6.3
"448","2016-08-31",6.07
"449","2016-09-01",5.99
"450","2016-09-02",5.92
"451","2016-09-06",5.93
"452","2016-09-07",6.09
"453","2016-09-08",6.04
"454","2016-09-09",5.75
"455","2016-09-12",6.01
"456","2016-09-13",5.9
"457","2016-09-14",5.83
"458","2016-09-15",5.79
"459","2016-09-16",5.71
"460","2016-09-19",5.78
"461","2016-09-20",5.61
"462","2016-09-21",5.5
"463","2016-09-22",5.48
"464","2016-09-23",5.32
"465","2016-09-26",5.16
"466","2016-09-27",5.21
"467","2016-09-28",5.39
"468","2016-09-29",5.26
"469","2016-09-30",5.29
"470","2016-10-03",5.37
"471","2016-10-04",5.3
"472","2016-10-05",5.35
"473","2016-10-06",5.35
"474","2016-10-07",5.33
"475","2016-10-10",5.34
"476","2016-10-11",5.09
"477","2016-10-12",5.12
"478","2016-10-13",5.11
"479","2016-10-14",5.01
"480","2016-10-17",4.86
"481","2016-10-18",4.92
"482","2016-10-19",4.97
"483","2016-10-20",5.11
"484","2016-10-21",5.03
"485","2016-10-24",4.93
"486","2016-10-25",4.83
"487","2016-10-26",4.73
"488","2016-10-27",4.76
"489","2016-10-28",4.66
"490","2016-10-31",4.7
"491","2016-11-01",4.65
"492","2016-11-02",4.67
"493","2016-11-03",4.6
"494","2016-11-04",4.74
"495","2016-11-07",4.88
"496","2016-11-08",4.7
"497","2016-11-09",2.4
"498","2016-11-10",2.02
"499","2016-11-11",2.47
"500","2016-11-14",2.4
"501","2016-11-15",2.2
"502","2016-11-16",2.22
"503","2016-11-17",2.24
"504","2016-11-18",2.45
"505","2016-11-21",2.9
"506","2016-11-22",3.18
"507","2016-11-23",3.11
"508","2016-11-25",3.12
"509","2016-11-28",2.89
"510","2016-11-29",2.87
"511","2016-11-30",2.8
"512","2016-12-01",2.86
"513","2016-12-02",3.01
"514","2016-12-05",3.13
"515","2016-12-06",3.08
"516","2016-12-07",3
"517","2016-12-08",2.8
"518","2016-12-09",2.88
"519","2016-12-12",2.82
"520","2016-12-13",2.8
"521","2016-12-14",2.72
"522","2016-12-15",2.73
"523","2016-12-16",2.78
"524","2016-12-19",2.72
"525","2016-12-20",2.75
"526","2016-12-21",2.7
"527","2016-12-22",2.71
"528","2016-12-23",2.8
"529","2016-12-27",2.78
"530","2016-12-28",2.7
"531","2016-12-29",2.58
"532","2016-12-30",2.65
"533","2017-01-03",2.55
"534","2017-01-04",2.78
"535","2017-01-05",2.77
"536","2017-01-06",2.77
"537","2017-01-09",2.67
"538","2017-01-10",2.69
"539","2017-01-11",2.74
"540","2017-01-12",2.74
"541","2017-01-13",2.78
"542","2017-01-17",2.77
"543","2017-01-18",2.77
"544","2017-01-19",2.78
"545","2017-01-20",2.71
"546","2017-01-23",2.77
"547","2017-01-24",2.9
"548","2017-01-25",2.96
"549","2017-01-26",2.765
"550","2017-01-27",2.72
"551","2017-01-30",2.6
"552","2017-01-31",2.63
"553","2017-02-01",2.78
"554","2017-02-02",2.85
"555","2017-02-03",2.77
"556","2017-02-06",2.65
"557","2017-02-07",2.64
"558","2017-02-08",2.61
"559","2017-02-09",2.69
"560","2017-02-10",2.69
"561","2017-02-13",2.69
"562","2017-02-14",2.69
"563","2017-02-15",2.78
"564","2017-02-16",2.79
"565","2017-02-17",2.73
"566","2017-02-21",2.73
"567","2017-02-22",2.79
"568","2017-02-23",2.8
"569","2017-02-24",2.84
"570","2017-02-27",2.83
"571","2017-02-28",2.71
"572","2017-03-01",2.74
"573","2017-03-02",2.74
"574","2017-03-03",2.76
"575","2017-03-06",2.71
"576","2017-03-07",2.71
"577","2017-03-08",2.82
"578","2017-03-09",2.82
"579","2017-03-10",2.94
"580","2017-03-13",3.2
"581","2017-03-14",3.15
"582","2017-03-15",3.18
"583","2017-03-16",3.2
"584","2017-03-17",3.39
"585","2017-03-20",3.39
"586","2017-03-21",3.35
"587","2017-03-22",3.32
"588","2017-03-23",3.95
"589","2017-03-24",3.59
"590","2017-03-27",4.04
"591","2017-03-28",4.07
"592","2017-03-29",4.19
"593","2017-03-30",4.29
"594","2017-03-31",4.37
"595","2017-04-03",4.37
"596","2017-04-04",4.23
"597","2017-04-05",4.15
"598","2017-04-06",4.86
"599","2017-04-07",4.85
"600","2017-04-10",5.03
"601","2017-04-11",5
"602","2017-04-12",4.86
"603","2017-04-13",4.87
"604","2017-04-17",4.8
"605","2017-04-18",5.24
"606","2017-04-19",5.79
"607","2017-04-20",5.49
"608","2017-04-21",5.75
"609","2017-04-24",5.78
"610","2017-04-25",5.61
"611","2017-04-26",5.7
"612","2017-04-27",5.82
"613","2017-04-28",5.61
"614","2017-05-01",5.69
"615","2017-05-02",5.6
"616","2017-05-03",5.41
"617","2017-05-04",5.22
"618","2017-05-05",5.58
"619","2017-05-08",5.57
"620","2017-05-09",6.13
"621","2017-05-10",6.56
"622","2017-05-11",6.86
"623","2017-05-12",6.97
"624","2017-05-15",6.9
"625","2017-05-16",7.03
"626","2017-05-17",6.82
"627","2017-05-18",6.93
"628","2017-05-19",6.99
"629","2017-05-22",7.26
"630","2017-05-23",7.2
"631","2017-05-24",7.09
"632","2017-05-25",7.01
"633","2017-05-26",7.03
"634","2017-05-30",6.84
"635","2017-05-31",7.03
"636","2017-06-01",7.15
"637","2017-06-02",7.4
"638","2017-06-05",7.4
"639","2017-06-06",7.4
"640","2017-06-07",7.52
"641","2017-06-08",7.15
"642","2017-06-09",7.07
"643","2017-06-12",7.02
"644","2017-06-13",7.17
"645","2017-06-14",7.1
"646","2017-06-15",7.06
"647","2017-06-16",7.1
"648","2017-06-19",7.46
"649","2017-06-20",7.41
"650","2017-06-21",7.02
"651","2017-06-22",7.04
"652","2017-06-23",7.05
"653","2017-06-26",7.17
"654","2017-06-27",6.99
"655","2017-06-28",7.1
"656","2017-06-29",7.31
"657","2017-06-30",7.18
"658","2017-07-03",7.4
"659","2017-07-05",7.58
"660","2017-07-06",7.92
"661","2017-07-07",7.92
"662","2017-07-10",7.98
"663","2017-07-11",8.12
"664","2017-07-12",8.19
"665","2017-07-13",8.37
"666","2017-07-14",8.2
"667","2017-07-17",8.46
"668","2017-07-18",8.23
"669","2017-07-19",8.34
"670","2017-07-20",8.49
"671","2017-07-21",8.69
"672","2017-07-24",8.69
"673","2017-07-25",8.66
"674","2017-07-26",8.29
"675","2017-07-27",7.64
"676","2017-07-28",7.95
"677","2017-07-31",7.8
"678","2017-08-01",7.85
"679","2017-08-02",7.96
"680","2017-08-03",7.49
"681","2017-08-04",7.52
"682","2017-08-07",7.58
"683","2017-08-08",7.37
"684","2017-08-09",7.51
"685","2017-08-10",7.43
"686","2017-08-11",7.3
"687","2017-08-14",7.31
"688","2017-08-15",7.15
"689","2017-08-16",7.14
"690","2017-08-17",7.02
"691","2017-08-18",7.01
"692","2017-08-21",7.1
"693","2017-08-22",6.98
"694","2017-08-23",7.12
"695","2017-08-24",7
"696","2017-08-25",7.14
"697","2017-08-28",7.05
"698","2017-08-29",7.02
"699","2017-08-30",7.03
"700","2017-08-31",7.12
"701","2017-09-01",7.16
"702","2017-09-05",7.15
"703","2017-09-06",7.19
"704","2017-09-07",7.22
"705","2017-09-08",7.17
"706","2017-09-11",7.12
"707","2017-09-12",7.22
"708","2017-09-13",7.1
"709","2017-09-14",7.13
"710","2017-09-15",7.16
"711","2017-09-18",7.16
"712","2017-09-19",7.18
"713","2017-09-20",7.13
"714","2017-09-21",7.13
"715","2017-09-22",7.1
"716","2017-09-25",7.08
"717","2017-09-26",7.04
"718","2017-09-27",7.12
"719","2017-09-28",7.03
"720","2017-09-29",7.03
"721","2017-10-02",7.02
"722","2017-10-03",7.06
"723","2017-10-04",7.11
"724","2017-10-05",7.05
"725","2017-10-06",7.06
"726","2017-10-09",7.02
"727","2017-10-10",7.02
"728","2017-10-11",7.11
"729","2017-10-12",7.04
"730","2017-10-13",7.03
"731","2017-10-16",6.8
"732","2017-10-17",6.66
"733","2017-10-18",6.5
"734","2017-10-19",6.34
"735","2017-10-20",6.27
"736","2017-10-23",6.39
"737","2017-10-24",6.32
"738","2017-10-25",5.84
"739","2017-10-26",5.86
"740","2017-10-27",5.88
"741","2017-10-30",5.93
"742","2017-10-31",5.9
"743","2017-11-01",5.94
"744","2017-11-02",5.52
"745","2017-11-03",5.38
"746","2017-11-06",5.26
"747","2017-11-07",5.26
"748","2017-11-08",5.1
"749","2017-11-09",5.21
"750","2017-11-10",5.11
"751","2017-11-13",5.42
"752","2017-11-14",5.25
"753","2017-11-15",5.12
"754","2017-11-16",5.44
"755","2017-11-17",5.32
"756","2017-11-20",5.3
"757","2017-11-21",5.27
"758","2017-11-22",5.41
"759","2017-11-24",5.72
"760","2017-11-27",5.62
"761","2017-11-28",5.79
"762","2017-11-29",5.84
"763","2017-11-30",6.08
"764","2017-12-01",5.84
"765","2017-12-04",5.89
"766","2017-12-05",6.46
"767","2017-12-06",6.67
"768","2017-12-07",6.83
"769","2017-12-08",6.82
"770","2017-12-11",6.82
"771","2017-12-12",6.82
"772","2017-12-13",7.06
"773","2017-12-14",7.13
"774","2017-12-15",7.16
"775","2017-12-18",7.11
"776","2017-12-19",7.39
"777","2017-12-20",7.43
"778","2017-12-21",7.28
"779","2017-12-22",7.37
"780","2017-12-26",7.14
"781","2017-12-27",7.33
"782","2017-12-28",7.33
"783","2017-12-29",7.4
"784","2018-01-02",7.18
"785","2018-01-03",7.22
"786","2018-01-04",7.38
"787","2018-01-05",7.37
"788","2018-01-08",7.13
"789","2018-01-09",7.3
"790","2018-01-10",7.4
"791","2018-01-11",7.77
"792","2018-01-12",7.92
"793","2018-01-16",7.7
"794","2018-01-17",7.69
"795","2018-01-18",7.5
"796","2018-01-19",7.56
"797","2018-01-22",7.66
"798","2018-01-23",7.64
"799","2018-01-24",7.59
"800","2018-01-25",7.8
"801","2018-01-26",7.75
"802","2018-01-29",7.57
"803","2018-01-30",7.6
"804","2018-01-31",7.54
"805","2018-02-01",7.55
"806","2018-02-02",7.48
"807","2018-02-05",7.38
"808","2018-02-06",7.4
"809","2018-02-07",7.47
"810","2018-02-08",7.25
"811","2018-02-09",7.43
"812","2018-02-12",7.41
"813","2018-02-13",7.58
"814","2018-02-14",7.66
"815","2018-02-15",7.71
"816","2018-02-16",7.69
"817","2018-02-20",7.81
"818","2018-02-21",7.92
"819","2018-02-22",8.24
"820","2018-02-23",7.97
"821","2018-02-26",7.92
"822","2018-02-27",7.81
"823","2018-02-28",7.74
"824","2018-03-01",7.75
"825","2018-03-02",7.54
"826","2018-03-05",7.82
"827","2018-03-06",7.95
"828","2018-03-07",7.95
"829","2018-03-08",7.85
"830","2018-03-09",8.07
"831","2018-03-12",8.08
"832","2018-03-13",7.97
"833","2018-03-14",7.92
"834","2018-03-15",7.5
"835","2018-03-16",7.01
"836","2018-03-19",7.09
"837","2018-03-20",7.08
"838","2018-03-21",7.17
"839","2018-03-22",7.14
"840","2018-03-23",7.29
"841","2018-03-26",7.22
"842","2018-03-27",7.15
"843","2018-03-28",7.3
"844","2018-03-29",7.35
"845","2018-04-02",7.26
"846","2018-04-03",7.28
"847","2018-04-04",7.36
"848","2018-04-05",7.38
"849","2018-04-06",7.26
"850","2018-04-09",7.25
"851","2018-04-10",7.3
"852","2018-04-11",7.4
"853","2018-04-12",7.37
"854","2018-04-13",7.36
"855","2018-04-16",7.35
"856","2018-04-17",7.34
"857","2018-04-18",7.31
"858","2018-04-19",7.27
"859","2018-04-20",7.3
"860","2018-04-23",7.22
"861","2018-04-24",7.27
"862","2018-04-25",7.12
"863","2018-04-26",6.92
"864","2018-04-27",6.94
"865","2018-04-30",6.92
"866","2018-05-01",7.03
"867","2018-05-02",7.09
"868","2018-05-03",7.02
"869","2018-05-04",7.11
"870","2018-05-07",7.17
"871","2018-05-08",7.18
"872","2018-05-09",7.15
"873","2018-05-10",7.09
"874","2018-05-11",6.98
"875","2018-05-14",6.95
"876","2018-05-15",7.02
"877","2018-05-16",6.97
"878","2018-05-17",7.09
"879","2018-05-18",7.05
"880","2018-05-21",7.04
"881","2018-05-22",6.97
"882","2018-05-23",7
"883","2018-05-24",7
"884","2018-05-25",7.06
"885","2018-05-29",7.04
"886","2018-05-30",7.06
"887","2018-05-31",7.07
"888","2018-06-01",7.09
"889","2018-06-04",7.21
"890","2018-06-05",7.19
"891","2018-06-06",7.28
"892","2018-06-07",7.33
"893","2018-06-08",7.36
"894","2018-06-11",7.5
"895","2018-06-12",7.5
"896","2018-06-13",7.49
"897","2018-06-14",7.51
"898","2018-06-15",7.51
"899","2018-06-18",7.63
"900","2018-06-19",7.58
"901","2018-06-20",7.56
"902","2018-06-21",7.4
"903","2018-06-22",7.32
"904","2018-06-25",7.21
"905","2018-06-26",7.16
"906","2018-06-27",7.1
"907","2018-06-28",7
"908","2018-06-29",7.01
"909","2018-07-02",7.12
"910","2018-07-03",7.08
"911","2018-07-05",7.12
"912","2018-07-06",7.08
"913","2018-07-09",7.01
"914","2018-07-10",6.99
"915","2018-07-11",6.95
"916","2018-07-12",7.02
"917","2018-07-13",6.95
"918","2018-07-16",7
"919","2018-07-17",7.12
"920","2018-07-18",7.1
"921","2018-07-19",7.05
"922","2018-07-20",7.03
"923","2018-07-23",7.04
"924","2018-07-24",7.05
"925","2018-07-25",7.02
"926","2018-07-26",7.09
"927","2018-07-27",7.01
"928","2018-07-30",6.93
"929","2018-07-31",7.11
"930","2018-08-01",6.98
"931","2018-08-02",7.01
"932","2018-08-03",6.96
"933","2018-08-06",7.1
"934","2018-08-07",6.99
"935","2018-08-08",6.97
"936","2018-08-09",6.86
"937","2018-08-10",6.7
"938","2018-08-13",6.015
"939","2018-08-14",6.11
"940","2018-08-15",5.81
"941","2018-08-16",5.83
"942","2018-08-17",5.43
"943","2018-08-20",5.36
"944","2018-08-21",6.13
"945","2018-08-22",6.3
"946","2018-08-23",6.38
"947","2018-08-24",6.34
"948","2018-08-27",6.48
"949","2018-08-28",6.56
"950","2018-08-29",6.59
"951","2018-08-30",6.73
"952","2018-08-31",6.65
"953","2018-09-04",6.2
"954","2018-09-05",6.31
"955","2018-09-06",6.2
"956","2018-09-07",6.2
"957","2018-09-10",6.1
"958","2018-09-11",6.18
"959","2018-09-12",6.06
"960","2018-09-13",6.2
"961","2018-09-14",6.36
"962","2018-09-17",6.7
"963","2018-09-18",6.71
"964","2018-09-19",6.71
"965","2018-09-20",6.75
"966","2018-09-21",6.68
"967","2018-09-24",6.57
"968","2018-09-25",6.65
"969","2018-09-26",6.5
"970","2018-09-27",6.52
"971","2018-09-28",6.23
"972","2018-10-01",6
"973","2018-10-02",6.15
"974","2018-10-03",6.18
"975","2018-10-04",6.22
"976","2018-10-05",6.31
"977","2018-10-08",6.29
"978","2018-10-09",6.24
"979","2018-10-10",6.14
"980","2018-10-11",5.84
"981","2018-10-12",5.83
"982","2018-10-15",5.69
"983","2018-10-16",6.13
"984","2018-10-17",5.87
"985","2018-10-18",5.78
"986","2018-10-19",5.57
"987","2018-10-22",5.72
"988","2018-10-23",5.57
"989","2018-10-24",5.55
"990","2018-10-25",5.85
"991","2018-10-26",5.65
"992","2018-10-29",5.78
"993","2018-10-30",5.75
"994","2018-10-31",5.71
"995","2018-11-01",5.76
"996","2018-11-02",5.76
"997","2018-11-05",5.71
"998","2018-11-06",5.69
"999","2018-11-07",5.8
"1000","2018-11-08",5.24
"1001","2018-11-09",5.415
