"","date","MMI"
"177","2014-07-16",23.209999
"178","2014-07-17",22.76
"179","2014-07-18",23.370001
"180","2014-07-21",22.49
"181","2014-07-22",24.07
"182","2014-07-23",23.48
"183","2014-07-24",23.9
"184","2014-07-25",23.76
"185","2014-07-28",24.4
"186","2014-07-29",24.67
"187","2014-07-30",25.059999
"188","2014-07-31",24.57
"189","2014-08-01",23.870001
"190","2014-08-04",23.969999
"191","2014-08-05",24.040001
"192","2014-08-06",23.940001
"193","2014-08-07",23.940001
"194","2014-08-08",25.9
"195","2014-08-11",26.49
"196","2014-08-12",27.280001
"197","2014-08-13",27.120001
"198","2014-08-14",27.809999
"199","2014-08-15",27.58
"200","2014-08-18",28.51
"201","2014-08-19",27.809999
"202","2014-08-20",27.85
"203","2014-08-21",28.83
"204","2014-08-22",28.629999
"205","2014-08-25",28.879999
"206","2014-08-26",29.32
"207","2014-08-27",29.290001
"208","2014-08-28",29.950001
"209","2014-08-29",30.32
"210","2014-09-02",30.639999
"211","2014-09-03",29.110001
"212","2014-09-04",30.52
"213","2014-09-05",30.99
"214","2014-09-08",29.85
"215","2014-09-09",29.34
"216","2014-09-10",27.309999
"217","2014-09-11",27.719999
"218","2014-09-12",27.73
"219","2014-09-15",28
"220","2014-09-16",28.16
"221","2014-09-17",28.280001
"222","2014-09-18",28.43
"223","2014-09-19",28.450001
"224","2014-09-22",28.83
"225","2014-09-23",29.18
"226","2014-09-24",30.02
"227","2014-09-25",29.52
"228","2014-09-26",30.370001
"229","2014-09-29",30.389999
"230","2014-09-30",30.26
"231","2014-10-01",29.200001
"232","2014-10-02",29
"233","2014-10-03",29.09
"234","2014-10-06",29.370001
"235","2014-10-07",29.01
"236","2014-10-08",29.450001
"237","2014-10-09",29.059999
"238","2014-10-10",27.24
"239","2014-10-13",26.440001
"240","2014-10-14",25.639999
"241","2014-10-15",27.02
"242","2014-10-16",27
"243","2014-10-17",27.08
"244","2014-10-20",27.809999
"245","2014-10-21",27.940001
"246","2014-10-22",27.870001
"247","2014-10-23",28.67
"248","2014-10-24",28.200001
"249","2014-10-27",29.49
"250","2014-10-28",30.51
"251","2014-10-29",31.01
"252","2014-10-30",29.030001
"253","2014-10-31",31.059999
"254","2014-11-03",31.790001
"255","2014-11-04",32.34
"256","2014-11-05",32.189999
"257","2014-11-06",32.27
"258","2014-11-07",32.869999
"259","2014-11-10",31.780001
"260","2014-11-11",32.209999
"261","2014-11-12",31.389999
"262","2014-11-13",31.959999
"263","2014-11-14",31.82
"264","2014-11-17",31.32
"265","2014-11-18",31.23
"266","2014-11-19",30.07
"267","2014-11-20",31
"268","2014-11-21",29.870001
"269","2014-11-24",30.959999
"270","2014-11-25",31.08
"271","2014-11-26",31.16
"272","2014-11-28",31.030001
"273","2014-12-01",31.129999
"274","2014-12-02",31.379999
"275","2014-12-03",31.23
"276","2014-12-04",32.259998
"277","2014-12-05",32.619999
"278","2014-12-08",33.049999
"279","2014-12-09",34
"280","2014-12-10",32.07
"281","2014-12-11",31.74
"282","2014-12-12",31.41
"283","2014-12-15",31.32
"284","2014-12-16",31.620001
"285","2014-12-17",32.610001
"286","2014-12-18",32.369999
"287","2014-12-19",32.84
"288","2014-12-22",33.310001
"289","2014-12-23",33.630001
"290","2014-12-24",33.68
"291","2014-12-26",33.389999
"292","2014-12-29",32.830002
"293","2014-12-30",32.970001
"294","2014-12-31",33.25
"295","2015-01-02",33.470001
"296","2015-01-05",32.919998
"297","2015-01-06",31.870001
"298","2015-01-07",32.209999
"299","2015-01-08",34.700001
"300","2015-01-09",34.700001
"301","2015-01-12",34.389999
"302","2015-01-13",34.189999
"303","2015-01-14",34.720001
"304","2015-01-15",33.709999
"305","2015-01-16",33.93
"306","2015-01-20",34.169998
"307","2015-01-21",33.650002
"308","2015-01-22",34.25
"309","2015-01-23",33.91
"310","2015-01-26",34.990002
"311","2015-01-27",35.27
"312","2015-01-28",34.66
"313","2015-01-29",36.16
"314","2015-01-30",34.279999
"315","2015-02-02",35.619999
"316","2015-02-03",36.200001
"317","2015-02-04",35.939999
"318","2015-02-05",36.66
"319","2015-02-06",37.150002
"320","2015-02-09",36.950001
"321","2015-02-10",37.990002
"322","2015-02-11",38.369999
"323","2015-02-12",38.48
"324","2015-02-13",38.549999
"325","2015-02-17",38.580002
"326","2015-02-18",38.650002
"327","2015-02-19",38.380001
"328","2015-02-20",39.09
"329","2015-02-23",39.119999
"330","2015-02-24",36.119999
"331","2015-02-25",36.709999
"332","2015-02-26",38.549999
"333","2015-02-27",36.93
"334","2015-03-02",37.860001
"335","2015-03-03",36.75
"336","2015-03-04",37.419998
"337","2015-03-05",36.84
"338","2015-03-06",35.150002
"339","2015-03-09",37.380001
"340","2015-03-10",36.43
"341","2015-03-11",35.43
"342","2015-03-12",34.09
"343","2015-03-13",32.790001
"344","2015-03-16",32.849998
"345","2015-03-17",33.41
"346","2015-03-18",33.259998
"347","2015-03-19",33.619999
"348","2015-03-20",34.599998
"349","2015-03-23",35.32
"350","2015-03-24",35.439999
"351","2015-03-25",35.400002
"352","2015-03-26",36.599998
"353","2015-03-27",36.529999
"354","2015-03-30",37.09
"355","2015-03-31",37.48
"356","2015-04-01",37.599998
"357","2015-04-02",37.459999
"358","2015-04-06",38.490002
"359","2015-04-07",38.610001
"360","2015-04-08",38.650002
"361","2015-04-09",38.869999
"362","2015-04-10",38.599998
"363","2015-04-13",38.419998
"364","2015-04-14",37.860001
"365","2015-04-15",37.400002
"366","2015-04-16",37.029999
"367","2015-04-17",36.580002
"368","2015-04-20",37.27
"369","2015-04-21",37.189999
"370","2015-04-22",37.169998
"371","2015-04-23",37.82
"372","2015-04-24",37.419998
"373","2015-04-27",37.689999
"374","2015-04-28",38.939999
"375","2015-04-29",38.59
"376","2015-04-30",35.380001
"377","2015-05-01",36.549999
"378","2015-05-04",37.139999
"379","2015-05-05",35.59
"380","2015-05-06",36.48
"381","2015-05-07",36.669998
"382","2015-05-08",42.639999
"383","2015-05-11",41.150002
"384","2015-05-12",42.59
"385","2015-05-13",42.580002
"386","2015-05-14",43.73
"387","2015-05-15",44.389999
"388","2015-05-18",45.240002
"389","2015-05-19",45.330002
"390","2015-05-20",45.540001
"391","2015-05-21",45.349998
"392","2015-05-22",45.540001
"393","2015-05-26",45.349998
"394","2015-05-27",45.790001
"395","2015-05-28",46.220001
"396","2015-05-29",46.91
"397","2015-06-01",48.799999
"398","2015-06-02",48.619999
"399","2015-06-03",49.299999
"400","2015-06-04",48.490002
"401","2015-06-05",49.650002
"402","2015-06-08",48.349998
"403","2015-06-09",48.169998
"404","2015-06-10",47.799999
"405","2015-06-11",48.169998
"406","2015-06-12",47.23
"407","2015-06-15",46.580002
"408","2015-06-16",48.009998
"409","2015-06-17",47.380001
"410","2015-06-18",47.889999
"411","2015-06-19",47.82
"412","2015-06-22",47.389999
"413","2015-06-23",47.27
"414","2015-06-24",46.360001
"415","2015-06-25",45.900002
"416","2015-06-26",44.549999
"417","2015-06-29",43.560001
"418","2015-06-30",46.139999
"419","2015-07-01",45.25
"420","2015-07-02",46.540001
"421","2015-07-06",45.810001
"422","2015-07-07",46.970001
"423","2015-07-08",45.549999
"424","2015-07-09",46.34
"425","2015-07-10",47.150002
"426","2015-07-13",47.709999
"427","2015-07-14",47.52
"428","2015-07-15",46.889999
"429","2015-07-16",47.189999
"430","2015-07-17",47.23
"431","2015-07-20",48.52
"432","2015-07-21",49.93
"433","2015-07-22",50.27
"434","2015-07-23",49.650002
"435","2015-07-24",50.73
"436","2015-07-27",49.560001
"437","2015-07-28",49.91
"438","2015-07-29",49.939999
"439","2015-07-30",49.830002
"440","2015-07-31",51.240002
"441","2015-08-03",51
"442","2015-08-04",51.68
"443","2015-08-05",51.700001
"444","2015-08-06",50.169998
"445","2015-08-07",49.48
"446","2015-08-10",52.91
"447","2015-08-11",52.09
"448","2015-08-12",47.860001
"449","2015-08-13",47.380001
"450","2015-08-14",48.630001
"451","2015-08-17",49.48
"452","2015-08-18",49.130001
"453","2015-08-19",48.560001
"454","2015-08-20",47.610001
"455","2015-08-21",45.869999
"456","2015-08-24",42.709999
"457","2015-08-25",41.73
"458","2015-08-26",42.650002
"459","2015-08-27",43.290001
"460","2015-08-28",43.439999
"461","2015-08-31",42.459999
"462","2015-09-01",40.990002
"463","2015-09-02",42.48
"464","2015-09-03",43.34
"465","2015-09-04",41.700001
"466","2015-09-08",42.41
"467","2015-09-09",42.91
"468","2015-09-10",43.349998
"469","2015-09-11",44.5
"470","2015-09-14",44.560001
"471","2015-09-15",45.09
"472","2015-09-16",45.610001
"473","2015-09-17",46.169998
"474","2015-09-18",46.27
"475","2015-09-21",45.700001
"476","2015-09-22",46.689999
"477","2015-09-23",46.889999
"478","2015-09-24",46.77
"479","2015-09-25",46.639999
"480","2015-09-28",46.029999
"481","2015-09-29",44.860001
"482","2015-09-30",45.990002
"483","2015-10-01",45.91
"484","2015-10-02",46.549999
"485","2015-10-05",48.849998
"486","2015-10-06",47.209999
"487","2015-10-07",47.939999
"488","2015-10-08",48.759998
"489","2015-10-09",48.389999
"490","2015-10-12",47.990002
"491","2015-10-13",47.689999
"492","2015-10-14",46.599998
"493","2015-10-15",47.509998
"494","2015-10-16",47.610001
"495","2015-10-19",49.279999
"496","2015-10-20",47.099998
"497","2015-10-21",45.490002
"498","2015-10-22",46.349998
"499","2015-10-23",47.169998
"500","2015-10-26",41.98
"501","2015-10-27",42.310001
"502","2015-10-28",43.82
"503","2015-10-29",43.02
"504","2015-10-30",43.57
"505","2015-11-02",43.830002
"506","2015-11-03",44.810001
"507","2015-11-04",43.48
"508","2015-11-05",40.900002
"509","2015-11-06",30.73
"510","2015-11-09",31.219999
"511","2015-11-10",31.83
"512","2015-11-11",31.67
"513","2015-11-12",31.09
"514","2015-11-13",31.559999
"515","2015-11-16",32.23
"516","2015-11-17",32.84
"517","2015-11-18",33
"518","2015-11-19",32.02
"519","2015-11-20",32.259998
"520","2015-11-23",34.09
"521","2015-11-24",34.57
"522","2015-11-25",34.52
"523","2015-11-27",33.470001
"524","2015-11-30",32.810001
"525","2015-12-01",32.369999
"526","2015-12-02",32.73
"527","2015-12-03",31.57
"528","2015-12-04",32.02
"529","2015-12-07",31.639999
"530","2015-12-08",31.719999
"531","2015-12-09",31.9
"532","2015-12-10",31.26
"533","2015-12-11",30.450001
"534","2015-12-14",29.700001
"535","2015-12-15",29.73
"536","2015-12-16",31.040001
"537","2015-12-17",30.889999
"538","2015-12-18",29.68
"539","2015-12-21",28.780001
"540","2015-12-22",29.280001
"541","2015-12-23",29.48
"542","2015-12-24",28.77
"543","2015-12-28",28.74
"544","2015-12-29",29.700001
"545","2015-12-30",28.92
"546","2015-12-31",29.139999
"547","2016-01-04",27.73
"548","2016-01-05",27.889999
"549","2016-01-06",27.59
"550","2016-01-07",26.389999
"551","2016-01-08",26
"552","2016-01-11",26.059999
"553","2016-01-12",25.379999
"554","2016-01-13",24.24
"555","2016-01-14",24.58
"556","2016-01-15",24.27
"557","2016-01-19",23.59
"558","2016-01-20",23.870001
"559","2016-01-21",23.879999
"560","2016-01-22",24.299999
"561","2016-01-25",23.309999
"562","2016-01-26",23.700001
"563","2016-01-27",23.58
"564","2016-01-28",23.549999
"565","2016-01-29",23.639999
"566","2016-02-01",24.08
"567","2016-02-02",23.26
"568","2016-02-03",22.389999
"569","2016-02-04",22.5
"570","2016-02-05",21.23
"571","2016-02-08",20.91
"572","2016-02-09",19.98
"573","2016-02-10",19.85
"574","2016-02-11",19
"575","2016-02-12",19.370001
"576","2016-02-16",19.49
"577","2016-02-17",19.469999
"578","2016-02-18",19.26
"579","2016-02-19",19.870001
"580","2016-02-22",20.950001
"581","2016-02-23",21.309999
"582","2016-02-24",21.76
"583","2016-02-25",22.58
"584","2016-02-26",22.58
"585","2016-02-29",22.290001
"586","2016-03-01",22.65
"587","2016-03-02",23.15
"588","2016-03-03",23.01
"589","2016-03-04",23.709999
"590","2016-03-07",24.139999
"591","2016-03-08",23.67
"592","2016-03-09",24.25
"593","2016-03-10",24.18
"594","2016-03-11",24.950001
"595","2016-03-14",23.84
"596","2016-03-15",23.75
"597","2016-03-16",23.540001
"598","2016-03-17",23.68
"599","2016-03-18",24.629999
"600","2016-03-21",25.9
"601","2016-03-22",25.360001
"602","2016-03-23",24.73
"603","2016-03-24",24.799999
"604","2016-03-28",24
"605","2016-03-29",25.110001
"606","2016-03-30",25.209999
"607","2016-03-31",25.389999
"608","2016-04-01",25.190001
"609","2016-04-04",24.780001
"610","2016-04-05",24.27
"611","2016-04-06",24.58
"612","2016-04-07",23.709999
"613","2016-04-08",23.799999
"614","2016-04-11",23.620001
"615","2016-04-12",24.15
"616","2016-04-13",24.969999
"617","2016-04-14",24.85
"618","2016-04-15",24.92
"619","2016-04-18",24.82
"620","2016-04-19",25.040001
"621","2016-04-20",24.969999
"622","2016-04-21",24.379999
"623","2016-04-22",24.43
"624","2016-04-25",23.82
"625","2016-04-26",24.940001
"626","2016-04-27",25.75
"627","2016-04-28",25.01
"628","2016-04-29",25.08
"629","2016-05-02",25.1
"630","2016-05-03",24.42
"631","2016-05-04",23.93
"632","2016-05-05",24.59
"633","2016-05-06",26.450001
"634","2016-05-09",26.17
"635","2016-05-10",25.889999
"636","2016-05-11",25.120001
"637","2016-05-12",25.209999
"638","2016-05-13",25.15
"639","2016-05-16",24.879999
"640","2016-05-17",24.43
"641","2016-05-18",24.76
"642","2016-05-19",24.25
"643","2016-05-20",24.620001
"644","2016-05-23",24.610001
"645","2016-05-24",25.379999
"646","2016-05-25",25.549999
"647","2016-05-26",25.26
"648","2016-05-27",25.24
"649","2016-05-31",25.42
"650","2016-06-01",25.620001
"651","2016-06-02",25.66
"652","2016-06-03",25.49
"653","2016-06-06",26.950001
"654","2016-06-07",27.26
"655","2016-06-08",27.27
"656","2016-06-09",27.219999
"657","2016-06-10",26.67
"658","2016-06-13",26.27
"659","2016-06-14",26.190001
"660","2016-06-15",26.370001
"661","2016-06-16",25.950001
"662","2016-06-17",25.370001
"663","2016-06-20",26.209999
"664","2016-06-21",25.84
"665","2016-06-22",25.370001
"666","2016-06-23",26.34
"667","2016-06-24",24.99
"668","2016-06-27",24.209999
"669","2016-06-28",24.5
"670","2016-06-29",25.129999
"671","2016-06-30",25.41
"672","2016-07-01",25.299999
"673","2016-07-05",24.629999
"674","2016-07-06",24.860001
"675","2016-07-07",24.959999
"676","2016-07-08",25.98
"677","2016-07-11",26.52
"678","2016-07-12",27.290001
"679","2016-07-13",27.719999
"680","2016-07-14",27.51
"681","2016-07-15",27.040001
"682","2016-07-18",27.469999
"683","2016-07-19",27.120001
"684","2016-07-20",27.09
"685","2016-07-21",27.469999
"686","2016-07-22",27.65
"687","2016-07-25",27.389999
"688","2016-07-26",27.16
"689","2016-07-27",26.870001
"690","2016-07-28",26.790001
"691","2016-07-29",26.790001
"692","2016-08-01",26.709999
"693","2016-08-02",26.200001
"694","2016-08-03",26.940001
"695","2016-08-04",26.85
"696","2016-08-05",28.33
"697","2016-08-08",28.18
"698","2016-08-09",28.26
"699","2016-08-10",27.43
"700","2016-08-11",28.040001
"701","2016-08-12",28.02
"702","2016-08-15",28.809999
"703","2016-08-16",27.620001
"704","2016-08-17",27.68
"705","2016-08-18",27.030001
"706","2016-08-19",26.51
"707","2016-08-22",26.860001
"708","2016-08-23",26.959999
"709","2016-08-24",26.82
"710","2016-08-25",26.4
"711","2016-08-26",26.200001
"712","2016-08-29",26.200001
"713","2016-08-30",26.219999
"714","2016-08-31",26.049999
"715","2016-09-01",26.110001
"716","2016-09-02",26.49
"717","2016-09-06",26.34
"718","2016-09-07",26.41
"719","2016-09-08",26.32
"720","2016-09-09",25.17
"721","2016-09-12",25.35
"722","2016-09-13",24.879999
"723","2016-09-14",24.559999
"724","2016-09-15",25.5
"725","2016-09-16",25.190001
"726","2016-09-19",25.24
"727","2016-09-20",25.059999
"728","2016-09-21",25.049999
"729","2016-09-22",25.75
"730","2016-09-23",25.27
"731","2016-09-26",25.200001
"732","2016-09-27",25.540001
"733","2016-09-28",25.309999
"734","2016-09-29",25.379999
"735","2016-09-30",26.15
"736","2016-10-03",25.440001
"737","2016-10-04",25.23
"738","2016-10-05",25.450001
"739","2016-10-06",25.6
"740","2016-10-07",25.17
"741","2016-10-10",25.049999
"742","2016-10-11",24.620001
"743","2016-10-12",24.42
"744","2016-10-13",23.59
"745","2016-10-14",24
"746","2016-10-17",23.82
"747","2016-10-18",24.110001
"748","2016-10-19",24.559999
"749","2016-10-20",24.5
"750","2016-10-21",24.51
"751","2016-10-24",24.85
"752","2016-10-25",24.43
"753","2016-10-26",23.950001
"754","2016-10-27",23.58
"755","2016-10-28",23.33
"756","2016-10-31",23.43
"757","2016-11-01",23.41
"758","2016-11-02",23.120001
"759","2016-11-03",23.77
"760","2016-11-04",23.59
"761","2016-11-07",23.99
"762","2016-11-08",24.129999
"763","2016-11-09",25.34
"764","2016-11-10",25.6
"765","2016-11-11",26.469999
"766","2016-11-14",26.870001
"767","2016-11-15",25.389999
"768","2016-11-16",25.43
"769","2016-11-17",26.15
"770","2016-11-18",26.35
"771","2016-11-21",26.370001
"772","2016-11-22",26.790001
"773","2016-11-23",27.110001
"774","2016-11-25",27.52
"775","2016-11-28",27.59
"776","2016-11-29",27.860001
"777","2016-11-30",27.450001
"778","2016-12-01",27.139999
"779","2016-12-02",27.290001
"780","2016-12-05",27.82
"781","2016-12-06",28.41
"782","2016-12-07",28.73
"783","2016-12-08",29.049999
"784","2016-12-09",29.77
"785","2016-12-12",28.65
"786","2016-12-13",28.52
"787","2016-12-14",27.559999
"788","2016-12-15",27.379999
"789","2016-12-16",27.74
"790","2016-12-19",27.48
"791","2016-12-20",27.549999
"792","2016-12-21",28.200001
"793","2016-12-22",27.51
"794","2016-12-23",27.290001
"795","2016-12-27",27.58
"796","2016-12-28",26.83
"797","2016-12-29",26.58
"798","2016-12-30",26.719999
"799","2017-01-03",26.459999
"800","2017-01-04",26.809999
"801","2017-01-05",26.299999
"802","2017-01-06",25.309999
"803","2017-01-09",25.08
"804","2017-01-10",25.040001
"805","2017-01-11",24.809999
"806","2017-01-12",25.26
"807","2017-01-13",25.76
"808","2017-01-17",25.73
"809","2017-01-18",25.6
"810","2017-01-19",25.530001
"811","2017-01-20",25.32
"812","2017-01-23",25.15
"813","2017-01-24",25.25
"814","2017-01-25",25.559999
"815","2017-01-26",25.42
"816","2017-01-27",25.299999
"817","2017-01-30",25.549999
"818","2017-01-31",25.77
"819","2017-02-01",25.870001
"820","2017-02-02",25.809999
"821","2017-02-03",26
"822","2017-02-06",25.83
"823","2017-02-07",25.620001
"824","2017-02-08",24.889999
"825","2017-02-09",25.120001
"826","2017-02-10",26.129999
"827","2017-02-13",26.25
"828","2017-02-14",26.299999
"829","2017-02-15",26.85
"830","2017-02-16",27.5
"831","2017-02-17",27.51
"832","2017-02-21",27.639999
"833","2017-02-22",27.93
"834","2017-02-23",27.58
"835","2017-02-24",27.17
"836","2017-02-27",27.41
"837","2017-02-28",27.35
"838","2017-03-01",27.57
"839","2017-03-02",27.139999
"840","2017-03-03",27.34
"841","2017-03-06",26.719999
"842","2017-03-07",26.66
"843","2017-03-08",26.68
"844","2017-03-09",26.290001
"845","2017-03-10",26.4
"846","2017-03-13",26.209999
"847","2017-03-14",26.030001
"848","2017-03-15",26.01
"849","2017-03-16",26.360001
"850","2017-03-17",26.200001
"851","2017-03-20",25.76
"852","2017-03-21",24.91
"853","2017-03-22",24.76
"854","2017-03-23",24.41
"855","2017-03-24",23.66
"856","2017-03-27",23.4
"857","2017-03-28",23.74
"858","2017-03-29",24.01
"859","2017-03-30",24.440001
"860","2017-03-31",24.58
"861","2017-04-03",24.15
"862","2017-04-04",24.030001
"863","2017-04-05",23.709999
"864","2017-04-06",24.059999
"865","2017-04-07",24.370001
"866","2017-04-10",24.610001
"867","2017-04-11",25.01
"868","2017-04-12",25.200001
"869","2017-04-13",24.719999
"870","2017-04-17",24.98
"871","2017-04-18",24.75
"872","2017-04-19",25.1
"873","2017-04-20",25.57
"874","2017-04-21",25.700001
"875","2017-04-24",25.469999
"876","2017-04-25",25.6
"877","2017-04-26",25.950001
"878","2017-04-27",26.219999
"879","2017-04-28",25.799999
"880","2017-05-01",26.25
"881","2017-05-02",26.24
"882","2017-05-03",25.5
"883","2017-05-04",25.74
"884","2017-05-05",26.030001
"885","2017-05-08",25.76
"886","2017-05-09",25.82
"887","2017-05-10",24.809999
"888","2017-05-11",24.040001
"889","2017-05-12",24.120001
"890","2017-05-15",24
"891","2017-05-16",24.469999
"892","2017-05-17",23.799999
"893","2017-05-18",23.5
"894","2017-05-19",24.030001
"895","2017-05-22",24.299999
"896","2017-05-23",24.360001
"897","2017-05-24",24.360001
"898","2017-05-25",24.469999
"899","2017-05-26",24.41
"900","2017-05-30",24.16
"901","2017-05-31",24.18
"902","2017-06-01",24.49
"903","2017-06-02",24.52
"904","2017-06-05",24.790001
"905","2017-06-06",24.870001
"906","2017-06-07",25.809999
"907","2017-06-08",25.58
"908","2017-06-09",25.77
"909","2017-06-12",26.110001
"910","2017-06-13",25.790001
"911","2017-06-14",25.719999
"912","2017-06-15",25.6
"913","2017-06-16",25.559999
"914","2017-06-19",25.639999
"915","2017-06-20",25.540001
"916","2017-06-21",25.309999
"917","2017-06-22",25.4
"918","2017-06-23",25.290001
"919","2017-06-26",25.610001
"920","2017-06-27",26.01
"921","2017-06-28",26.190001
"922","2017-06-29",26.24
"923","2017-06-30",26.360001
"924","2017-07-03",26.809999
"925","2017-07-05",26.75
"926","2017-07-06",26.15
"927","2017-07-07",26.299999
"928","2017-07-10",26
"929","2017-07-11",26
"930","2017-07-12",26.309999
"931","2017-07-13",26.6
"932","2017-07-14",27.01
"933","2017-07-17",27.110001
"934","2017-07-18",27.360001
"935","2017-07-19",27.67
"936","2017-07-20",27.549999
"937","2017-07-21",26.610001
"938","2017-07-24",26.6
"939","2017-07-25",26.5
"940","2017-07-26",26.49
"941","2017-07-27",26.139999
"942","2017-07-28",26.379999
"943","2017-07-31",25.6
"944","2017-08-01",25.6
"945","2017-08-02",25.459999
"946","2017-08-03",25.33
"947","2017-08-04",25.379999
"948","2017-08-07",25.610001
"949","2017-08-08",25.780001
"950","2017-08-09",27
"951","2017-08-10",25.969999
"952","2017-08-11",25.459999
"953","2017-08-14",26.09
"954","2017-08-15",25.879999
"955","2017-08-16",25.83
"956","2017-08-17",25.379999
"957","2017-08-18",25.110001
"958","2017-08-21",25.18
"959","2017-08-22",25.6
"960","2017-08-23",25.6
"961","2017-08-24",25.76
"962","2017-08-25",25.969999
"963","2017-08-28",26
"964","2017-08-29",25.700001
"965","2017-08-30",26.01
"966","2017-08-31",26.33
"967","2017-09-01",26.51
