"","date","KNOP"
"120","2013-09-27",24.25
"121","2013-09-30",24.049999
"122","2013-10-01",24.200001
"123","2013-10-02",24.02
"124","2013-10-03",24.07
"125","2013-10-04",24.08
"126","2013-10-07",24.190001
"127","2013-10-08",24.17
"128","2013-10-09",24.07
"129","2013-10-10",23.969999
"130","2013-10-11",24.02
"131","2013-10-14",24.5
"132","2013-10-15",24.690001
"133","2013-10-16",23.92
"134","2013-10-17",23.780001
"135","2013-10-18",24
"136","2013-10-21",24.639999
"137","2013-10-22",25.15
"138","2013-10-23",25.15
"139","2013-10-24",25.299999
"140","2013-10-25",25.27
"141","2013-10-28",25.780001
"142","2013-10-29",25.41
"143","2013-10-30",25.6
"144","2013-10-31",25.440001
"145","2013-11-01",25.41
"146","2013-11-04",25.5
"147","2013-11-05",25.59
"148","2013-11-06",25.66
"149","2013-11-07",25.84
"150","2013-11-08",25.959999
"151","2013-11-11",25.77
"152","2013-11-12",25.860001
"153","2013-11-13",25.99
"154","2013-11-14",26.049999
"155","2013-11-15",26.549999
"156","2013-11-18",26.299999
"157","2013-11-19",27
"158","2013-11-20",26.24
"159","2013-11-21",26.530001
"160","2013-11-22",26.32
"161","2013-11-25",27
"162","2013-11-26",26.84
"163","2013-11-27",27.43
"164","2013-11-29",28.049999
"165","2013-12-02",27.77
"166","2013-12-03",27.74
"167","2013-12-04",27.85
"168","2013-12-05",27
"169","2013-12-06",26.5
"170","2013-12-09",26.18
"171","2013-12-10",25.690001
"172","2013-12-11",25.530001
"173","2013-12-12",25.629999
"174","2013-12-13",25.43
"175","2013-12-16",25.74
"176","2013-12-17",25.780001
"177","2013-12-18",26
"178","2013-12-19",26.049999
"179","2013-12-20",27.49
"180","2013-12-23",28
"181","2013-12-24",27.690001
"182","2013-12-26",28.99
"183","2013-12-27",28.370001
"184","2013-12-30",27.76
"185","2013-12-31",28.1
"186","2014-01-02",27.57
"187","2014-01-03",27.110001
"188","2014-01-06",27.5
"189","2014-01-07",27.25
"190","2014-01-08",27.219999
"191","2014-01-09",26.389999
"192","2014-01-10",26
"193","2014-01-13",25.879999
"194","2014-01-14",26.290001
"195","2014-01-15",26.059999
"196","2014-01-16",26.32
"197","2014-01-17",26.139999
"198","2014-01-21",26.129999
"199","2014-01-22",26.08
"200","2014-01-23",25.93
"201","2014-01-24",26.02
"202","2014-01-27",26.120001
"203","2014-01-28",26.02
"204","2014-01-29",26.07
"205","2014-01-30",26.450001
"206","2014-01-31",26.799999
"207","2014-02-03",27
"208","2014-02-04",26.85
"209","2014-02-05",26.940001
"210","2014-02-06",26.99
"211","2014-02-07",26.530001
"212","2014-02-10",26.389999
"213","2014-02-11",26.059999
"214","2014-02-12",26.99
"215","2014-02-13",26.82
"216","2014-02-14",26.98
"217","2014-02-18",26.75
"218","2014-02-19",26.84
"219","2014-02-20",28.09
"220","2014-02-21",28.43
"221","2014-02-24",28.6
"222","2014-02-25",28.5
"223","2014-02-26",28.200001
"224","2014-02-27",28.700001
"225","2014-02-28",28.75
"226","2014-03-03",28.639999
"227","2014-03-04",28.92
"228","2014-03-05",28.85
"229","2014-03-06",28.700001
"230","2014-03-07",28.6
"231","2014-03-10",28.65
"232","2014-03-11",28.75
"233","2014-03-12",28.540001
"234","2014-03-13",28.879999
"235","2014-03-14",28.9
"236","2014-03-17",28.75
"237","2014-03-18",28.780001
"238","2014-03-19",28.459999
"239","2014-03-20",28.49
"240","2014-03-21",28.190001
"241","2014-03-24",28.18
"242","2014-03-25",28
"243","2014-03-26",27.870001
"244","2014-03-27",28.4
"245","2014-03-28",28.309999
"246","2014-03-31",28.6
"247","2014-04-01",28.5
"248","2014-04-02",28.5
"249","2014-04-03",28.200001
"250","2014-04-04",28.200001
"251","2014-04-07",27.530001
"252","2014-04-08",27.26
"253","2014-04-09",27.389999
"254","2014-04-10",27.65
"255","2014-04-11",27.32
"256","2014-04-14",27.5
"257","2014-04-15",27.309999
"258","2014-04-16",28.360001
"259","2014-04-17",27.940001
"260","2014-04-21",28.24
"261","2014-04-22",28.23
"262","2014-04-23",28.09
"263","2014-04-24",27.809999
"264","2014-04-25",28.1
"265","2014-04-28",28.1
"266","2014-04-29",29
"267","2014-04-30",28.07
"268","2014-05-01",27.219999
"269","2014-05-02",27.469999
"270","2014-05-05",27.120001
"271","2014-05-06",26.719999
"272","2014-05-07",26.85
"273","2014-05-08",26.889999
"274","2014-05-09",27.15
"275","2014-05-12",26.65
"276","2014-05-13",26.6
"277","2014-05-14",27
"278","2014-05-15",27.559999
"279","2014-05-16",27.450001
"280","2014-05-19",27.299999
"281","2014-05-20",26.82
"282","2014-05-21",26.73
"283","2014-05-22",26.75
"284","2014-05-23",26.620001
"285","2014-05-27",27.299999
"286","2014-05-28",27.370001
"287","2014-05-29",27.4
"288","2014-05-30",27.49
"289","2014-06-02",28
"290","2014-06-03",27.85
"291","2014-06-04",27.49
"292","2014-06-05",26.77
"293","2014-06-06",26.77
"294","2014-06-09",27.200001
"295","2014-06-10",27.01
"296","2014-06-11",27.129999
"297","2014-06-12",27
"298","2014-06-13",27.110001
"299","2014-06-16",27.99
"300","2014-06-17",27.450001
"301","2014-06-18",28.299999
"302","2014-06-19",28.4
"303","2014-06-20",28.870001
"304","2014-06-23",29.889999
"305","2014-06-24",28.43
"306","2014-06-25",28.16
"307","2014-06-26",28.200001
"308","2014-06-27",28.34
"309","2014-06-30",28.299999
"310","2014-07-01",28.190001
"311","2014-07-02",28.360001
"312","2014-07-03",28.1
"313","2014-07-07",28.1
"314","2014-07-08",28.030001
"315","2014-07-09",28.209999
"316","2014-07-10",28.08
"317","2014-07-11",27.98
"318","2014-07-14",28.219999
"319","2014-07-15",28.35
"320","2014-07-16",28.42
"321","2014-07-17",28.48
"322","2014-07-18",28.41
"323","2014-07-21",28.629999
"324","2014-07-22",28.6
"325","2014-07-23",28.66
"326","2014-07-24",28.52
"327","2014-07-25",28.040001
"328","2014-07-28",28.18
"329","2014-07-29",28.200001
"330","2014-07-30",27.879999
"331","2014-07-31",26.709999
"332","2014-08-01",26.450001
"333","2014-08-04",26.700001
"334","2014-08-05",26.25
"335","2014-08-06",25.85
"336","2014-08-07",25.610001
"337","2014-08-08",25.719999
"338","2014-08-11",26.09
"339","2014-08-12",25.790001
"340","2014-08-13",25.93
"341","2014-08-14",26.74
"342","2014-08-15",27.209999
"343","2014-08-18",27.950001
"344","2014-08-19",27.809999
"345","2014-08-20",27.799999
"346","2014-08-21",28.02
"347","2014-08-22",27.99
"348","2014-08-25",28
"349","2014-08-26",28.049999
"350","2014-08-27",28.049999
"351","2014-08-28",28.139999
"352","2014-08-29",28.049999
"353","2014-09-02",28.200001
"354","2014-09-03",28.120001
"355","2014-09-04",27.75
"356","2014-09-05",27.780001
"357","2014-09-08",27.77
"358","2014-09-09",27.940001
"359","2014-09-10",27.969999
"360","2014-09-11",27.530001
"361","2014-09-12",26.440001
"362","2014-09-15",26.440001
"363","2014-09-16",26.33
"364","2014-09-17",26.309999
"365","2014-09-18",26.110001
"366","2014-09-19",26.360001
"367","2014-09-22",25.790001
"368","2014-09-23",25.040001
"369","2014-09-24",25.110001
"370","2014-09-25",25.08
"371","2014-09-26",25.08
"372","2014-09-29",25.059999
"373","2014-09-30",24.969999
"374","2014-10-01",25.049999
"375","2014-10-02",25.049999
"376","2014-10-03",24.950001
"377","2014-10-06",25.030001
"378","2014-10-07",24.969999
"379","2014-10-08",24.51
"380","2014-10-09",22.99
"381","2014-10-10",22.51
"382","2014-10-13",21.629999
"383","2014-10-14",19.93
"384","2014-10-15",21.6
"385","2014-10-16",22.879999
"386","2014-10-17",24.9
"387","2014-10-20",25.18
"388","2014-10-21",23.67
"389","2014-10-22",24.16
"390","2014-10-23",25.129999
"391","2014-10-24",26.01
"392","2014-10-27",25.73
"393","2014-10-28",25.73
"394","2014-10-29",24.77
"395","2014-10-30",24.459999
"396","2014-10-31",24.07
"397","2014-11-03",23.129999
"398","2014-11-04",22.59
"399","2014-11-05",22.360001
"400","2014-11-06",21.620001
"401","2014-11-07",23.16
"402","2014-11-10",22.35
"403","2014-11-11",22.719999
"404","2014-11-12",22.57
"405","2014-11-13",22.43
"406","2014-11-14",22.379999
"407","2014-11-17",22.26
"408","2014-11-18",22.940001
"409","2014-11-19",21.9
"410","2014-11-20",23.139999
"411","2014-11-21",23.120001
"412","2014-11-24",22.34
"413","2014-11-25",22.25
"414","2014-11-26",23.110001
"415","2014-11-28",22.120001
"416","2014-12-01",21.01
"417","2014-12-02",21.040001
"418","2014-12-03",22.17
"419","2014-12-04",21.639999
"420","2014-12-05",21.139999
"421","2014-12-08",20.09
"422","2014-12-09",19.98
"423","2014-12-10",19.860001
"424","2014-12-11",21.040001
"425","2014-12-12",20.58
"426","2014-12-15",20.17
"427","2014-12-16",19.200001
"428","2014-12-17",20.059999
"429","2014-12-18",20.49
"430","2014-12-19",21.379999
"431","2014-12-22",22.02
"432","2014-12-23",22.26
"433","2014-12-24",22.209999
"434","2014-12-26",21.290001
"435","2014-12-29",23.459999
"436","2014-12-30",22.02
"437","2014-12-31",22.24
"438","2015-01-02",23.209999
"439","2015-01-05",22.65
"440","2015-01-06",21.59
"441","2015-01-07",22.049999
"442","2015-01-08",22.27
"443","2015-01-09",22.52
"444","2015-01-12",21.57
"445","2015-01-13",20.309999
"446","2015-01-14",19.25
"447","2015-01-15",19.440001
"448","2015-01-16",20.860001
"449","2015-01-20",21.83
"450","2015-01-21",22.33
"451","2015-01-22",21.84
"452","2015-01-23",22.559999
"453","2015-01-26",22.129999
"454","2015-01-27",22.209999
"455","2015-01-28",21.139999
"456","2015-01-29",21.280001
"457","2015-01-30",21.26
"458","2015-02-02",21.290001
"459","2015-02-03",21.950001
"460","2015-02-04",21.959999
"461","2015-02-05",22.5
"462","2015-02-06",23.290001
"463","2015-02-09",24.049999
"464","2015-02-10",22.83
"465","2015-02-11",23.33
"466","2015-02-12",23.530001
"467","2015-02-13",23.51
"468","2015-02-17",23.450001
"469","2015-02-18",23.639999
"470","2015-02-19",23.049999
"471","2015-02-20",23.23
"472","2015-02-23",22.92
"473","2015-02-24",22.59
"474","2015-02-25",23.049999
"475","2015-02-26",22.58
"476","2015-02-27",22.450001
"477","2015-03-02",22.219999
"478","2015-03-03",22.379999
"479","2015-03-04",21.58
"480","2015-03-05",22.66
"481","2015-03-06",21.540001
"482","2015-03-09",21.34
"483","2015-03-10",21.639999
"484","2015-03-11",21.49
"485","2015-03-12",21.809999
"486","2015-03-13",21.219999
"487","2015-03-16",20.700001
"488","2015-03-17",21.98
"489","2015-03-18",22.620001
"490","2015-03-19",22.790001
"491","2015-03-20",22.67
"492","2015-03-23",23.200001
"493","2015-03-24",23.870001
"494","2015-03-25",24.049999
"495","2015-03-26",24.299999
"496","2015-03-27",25.040001
"497","2015-03-30",24.59
"498","2015-03-31",24.5
"499","2015-04-01",24.5
"500","2015-04-02",24.209999
"501","2015-04-06",24.49
"502","2015-04-07",24.15
"503","2015-04-08",24.65
"504","2015-04-09",24.809999
"505","2015-04-10",24.799999
"506","2015-04-13",25.040001
"507","2015-04-14",24.93
"508","2015-04-15",25.24
"509","2015-04-16",24.700001
"510","2015-04-17",25
"511","2015-04-20",25.24
"512","2015-04-21",25.209999
"513","2015-04-22",25.25
"514","2015-04-23",26.02
"515","2015-04-24",26.42
"516","2015-04-27",25.959999
"517","2015-04-28",25.549999
"518","2015-04-29",24.58
"519","2015-04-30",24.6
"520","2015-05-01",24.059999
"521","2015-05-04",23.49
"522","2015-05-05",23.4
"523","2015-05-06",22.75
"524","2015-05-07",21.809999
"525","2015-05-08",24.07
"526","2015-05-11",23.469999
"527","2015-05-12",23.17
"528","2015-05-13",22.83
"529","2015-05-14",23.690001
"530","2015-05-15",24.16
"531","2015-05-18",25.73
"532","2015-05-19",25.200001
"533","2015-05-20",25
"534","2015-05-21",25.290001
"535","2015-05-22",25.690001
"536","2015-05-26",24.83
"537","2015-05-27",24.76
"538","2015-05-28",23.76
"539","2015-05-29",23.6
"540","2015-06-01",23.5
"541","2015-06-02",23.5
"542","2015-06-03",23.559999
"543","2015-06-04",23.43
"544","2015-06-05",23.15
"545","2015-06-08",23.07
"546","2015-06-09",23.139999
"547","2015-06-10",23
"548","2015-06-11",23
"549","2015-06-12",23.1
"550","2015-06-15",23.209999
"551","2015-06-16",23.25
"552","2015-06-17",23.76
"553","2015-06-18",22.98
"554","2015-06-19",23.49
"555","2015-06-22",23.42
"556","2015-06-23",23.030001
"557","2015-06-24",22.459999
"558","2015-06-25",21.700001
"559","2015-06-26",20.709999
"560","2015-06-29",19.91
"561","2015-06-30",19.120001
"562","2015-07-01",19.27
"563","2015-07-02",19.65
"564","2015-07-06",18.799999
"565","2015-07-07",18.65
"566","2015-07-08",18.889999
"567","2015-07-09",19.1
"568","2015-07-10",19.389999
"569","2015-07-13",18.9
"570","2015-07-14",19.049999
"571","2015-07-15",18.059999
"572","2015-07-16",17.74
"573","2015-07-17",16.75
"574","2015-07-20",16.58
"575","2015-07-21",17.209999
"576","2015-07-22",17.059999
"577","2015-07-23",16.530001
"578","2015-07-24",16.200001
"579","2015-07-27",15.99
"580","2015-07-28",16.030001
"581","2015-07-29",17.24
"582","2015-07-30",16.16
"583","2015-07-31",15.61
"584","2015-08-03",14.72
"585","2015-08-04",13.75
"586","2015-08-05",13.2
"587","2015-08-06",14.33
"588","2015-08-07",15
"589","2015-08-10",15.14
"590","2015-08-11",14.06
"591","2015-08-12",14.73
"592","2015-08-13",15.28
"593","2015-08-14",16.200001
"594","2015-08-17",16.139999
"595","2015-08-18",15.54
"596","2015-08-19",16.360001
"597","2015-08-20",16.620001
"598","2015-08-21",16.07
"599","2015-08-24",17.01
"600","2015-08-25",17.5
"601","2015-08-26",17.09
"602","2015-08-27",18.09
"603","2015-08-28",18.219999
"604","2015-08-31",18.33
"605","2015-09-01",18.299999
"606","2015-09-02",18.379999
"607","2015-09-03",18.57
"608","2015-09-04",18.530001
"609","2015-09-08",19.24
"610","2015-09-09",19.09
"611","2015-09-10",18.540001
"612","2015-09-11",17.99
"613","2015-09-14",17.309999
"614","2015-09-15",17.6
"615","2015-09-16",17.73
"616","2015-09-17",17.879999
"617","2015-09-18",18.52
"618","2015-09-21",18.639999
"619","2015-09-22",18.549999
"620","2015-09-23",17.57
"621","2015-09-24",17.139999
"622","2015-09-25",16.870001
"623","2015-09-28",16.01
"624","2015-09-29",14.44
"625","2015-09-30",14.8
"626","2015-10-01",15.51
"627","2015-10-02",15.35
"628","2015-10-05",17.75
"629","2015-10-06",17.99
"630","2015-10-07",17.75
"631","2015-10-08",17.870001
"632","2015-10-09",17.84
"633","2015-10-12",17.809999
"634","2015-10-13",17.58
"635","2015-10-14",17.65
"636","2015-10-15",17.780001
"637","2015-10-16",17.870001
"638","2015-10-19",17.75
"639","2015-10-20",17.969999
"640","2015-10-21",17.639999
"641","2015-10-22",17.76
"642","2015-10-23",17.459999
"643","2015-10-26",17.15
"644","2015-10-27",16.780001
"645","2015-10-28",17.059999
"646","2015-10-29",16.129999
"647","2015-10-30",16.309999
"648","2015-11-02",16.43
"649","2015-11-03",16.49
"650","2015-11-04",16.24
"651","2015-11-05",16.08
"652","2015-11-06",16.129999
"653","2015-11-09",16.01
"654","2015-11-10",15.35
"655","2015-11-11",14.86
"656","2015-11-12",14.46
"657","2015-11-13",15.35
"658","2015-11-16",15.34
"659","2015-11-17",15.13
"660","2015-11-18",14.73
"661","2015-11-19",14.25
"662","2015-11-20",13.98
"663","2015-11-23",14.82
"664","2015-11-24",15.63
"665","2015-11-25",16.059999
"666","2015-11-27",16.059999
"667","2015-11-30",15.9
"668","2015-12-01",15.73
"669","2015-12-02",15.75
"670","2015-12-03",14.89
"671","2015-12-04",14.37
"672","2015-12-07",13.85
"673","2015-12-08",13.74
"674","2015-12-09",14.31
"675","2015-12-10",13.8
"676","2015-12-11",13.61
"677","2015-12-14",12.6
"678","2015-12-15",12.22
"679","2015-12-16",12.77
"680","2015-12-17",11.45
"681","2015-12-18",11.44
"682","2015-12-21",11.03
"683","2015-12-22",10.97
"684","2015-12-23",13.03
"685","2015-12-24",13.42
"686","2015-12-28",13
"687","2015-12-29",13.12
"688","2015-12-30",13.39
"689","2015-12-31",13.49
"690","2016-01-04",14.17
"691","2016-01-05",14.27
"692","2016-01-06",13.91
"693","2016-01-07",13.03
"694","2016-01-08",13.88
"695","2016-01-11",13.04
"696","2016-01-12",11.74
"697","2016-01-13",10.9
"698","2016-01-14",11.21
"699","2016-01-15",10.89
"700","2016-01-19",10.78
"701","2016-01-20",10.3
"702","2016-01-21",10.99
"703","2016-01-22",12.03
"704","2016-01-25",12.43
"705","2016-01-26",13.01
"706","2016-01-27",13.28
"707","2016-01-28",13.44
"708","2016-01-29",14.09
"709","2016-02-01",13.69
"710","2016-02-02",13.29
"711","2016-02-03",13.67
"712","2016-02-04",13.26
"713","2016-02-05",13.37
"714","2016-02-08",12.68
"715","2016-02-09",11.74
"716","2016-02-10",11.14
"717","2016-02-11",11.33
"718","2016-02-12",12.07
"719","2016-02-16",12.8
"720","2016-02-17",13.27
"721","2016-02-18",13.59
"722","2016-02-19",14.95
"723","2016-02-22",16.120001
"724","2016-02-23",15.51
"725","2016-02-24",15.95
"726","2016-02-25",15.9
"727","2016-02-26",16.110001
"728","2016-02-29",15.85
"729","2016-03-01",16.33
"730","2016-03-02",16.66
"731","2016-03-03",17.09
"732","2016-03-04",16.1
"733","2016-03-07",17.139999
"734","2016-03-08",16.1
"735","2016-03-09",16.129999
"736","2016-03-10",15.83
"737","2016-03-11",15.86
"738","2016-03-14",16.309999
"739","2016-03-15",16.74
"740","2016-03-16",16.99
"741","2016-03-17",17.450001
"742","2016-03-18",16.98
"743","2016-03-21",16.82
"744","2016-03-22",16.799999
"745","2016-03-23",16.049999
"746","2016-03-24",16.370001
"747","2016-03-28",16.15
"748","2016-03-29",16.76
"749","2016-03-30",16.719999
"750","2016-03-31",16.4
"751","2016-04-01",16.690001
"752","2016-04-04",16.389999
"753","2016-04-05",16.299999
"754","2016-04-06",16.5
"755","2016-04-07",16.610001
"756","2016-04-08",16.75
"757","2016-04-11",16.98
"758","2016-04-12",16.98
"759","2016-04-13",17.059999
"760","2016-04-14",16.77
"761","2016-04-15",16.57
"762","2016-04-18",17.9
"763","2016-04-19",18.700001
"764","2016-04-20",18.93
"765","2016-04-21",19.139999
"766","2016-04-22",19.1
"767","2016-04-25",19.4
"768","2016-04-26",19.540001
"769","2016-04-27",19.879999
"770","2016-04-28",19.780001
"771","2016-04-29",19.200001
"772","2016-05-02",18.73
"773","2016-05-03",18.68
"774","2016-05-04",18.16
"775","2016-05-05",17.200001
"776","2016-05-06",17.66
"777","2016-05-09",17.23
"778","2016-05-10",18.09
"779","2016-05-11",18.24
"780","2016-05-12",18.1
"781","2016-05-13",18.01
"782","2016-05-16",18.200001
"783","2016-05-17",18.639999
"784","2016-05-18",18.299999
"785","2016-05-19",18.34
"786","2016-05-20",18.370001
"787","2016-05-23",18.280001
"788","2016-05-24",18.889999
"789","2016-05-25",18.41
"790","2016-05-26",18.440001
"791","2016-05-27",18.530001
"792","2016-05-31",18.52
"793","2016-06-01",18.59
"794","2016-06-02",18.65
"795","2016-06-03",18.620001
"796","2016-06-06",19
"797","2016-06-07",19.35
"798","2016-06-08",19.01
"799","2016-06-09",18.549999
"800","2016-06-10",18.209999
"801","2016-06-13",17.67
"802","2016-06-14",17.110001
"803","2016-06-15",17.610001
"804","2016-06-16",17.879999
"805","2016-06-17",17.66
"806","2016-06-20",17.860001
"807","2016-06-21",18.299999
"808","2016-06-22",18.209999
"809","2016-06-23",18.1
"810","2016-06-24",17.940001
"811","2016-06-27",17.48
"812","2016-06-28",18.049999
"813","2016-06-29",18.41
"814","2016-06-30",18.559999
"815","2016-07-01",18.9
"816","2016-07-05",18.34
"817","2016-07-06",18.620001
"818","2016-07-07",18.42
"819","2016-07-08",18.18
"820","2016-07-11",18.219999
"821","2016-07-12",18.76
"822","2016-07-13",18.76
"823","2016-07-14",18.41
"824","2016-07-15",18.49
"825","2016-07-18",18.719999
"826","2016-07-19",18.75
"827","2016-07-20",18.92
"828","2016-07-21",18.98
"829","2016-07-22",19.26
"830","2016-07-25",19.139999
"831","2016-07-26",19.290001
"832","2016-07-27",19.33
"833","2016-07-28",19.4
"834","2016-07-29",19.709999
"835","2016-08-01",18.6
"836","2016-08-02",18.469999
"837","2016-08-03",18.66
"838","2016-08-04",18.870001
"839","2016-08-05",18.67
"840","2016-08-08",18.82
"841","2016-08-09",18.59
"842","2016-08-10",18.65
"843","2016-08-11",19.07
"844","2016-08-12",19.35
"845","2016-08-15",19.700001
"846","2016-08-16",19.299999
"847","2016-08-17",19.16
"848","2016-08-18",19.17
"849","2016-08-19",18.73
"850","2016-08-22",18.52
"851","2016-08-23",19.15
"852","2016-08-24",18.58
"853","2016-08-25",18.450001
"854","2016-08-26",18.290001
"855","2016-08-29",18.34
"856","2016-08-30",18.51
"857","2016-08-31",18.620001
"858","2016-09-01",19.049999
"859","2016-09-02",19.18
"860","2016-09-06",19.34
"861","2016-09-07",19.690001
"862","2016-09-08",19.9
"863","2016-09-09",18.950001
"864","2016-09-12",19.190001
"865","2016-09-13",18.99
"866","2016-09-14",18.74
"867","2016-09-15",19.09
"868","2016-09-16",19
"869","2016-09-19",18.549999
"870","2016-09-20",18.639999
"871","2016-09-21",18.879999
"872","2016-09-22",19.34
"873","2016-09-23",19.41
"874","2016-09-26",20.469999
"875","2016-09-27",20.15
"876","2016-09-28",20.91
"877","2016-09-29",20.709999
"878","2016-09-30",20.889999
"879","2016-10-03",20.27
"880","2016-10-04",20.389999
"881","2016-10-05",20.51
"882","2016-10-06",20.66
"883","2016-10-07",20.51
"884","2016-10-10",20.74
"885","2016-10-11",20.790001
"886","2016-10-12",20.620001
"887","2016-10-13",20.35
"888","2016-10-14",21.01
"889","2016-10-17",20.9
"890","2016-10-18",20.4
"891","2016-10-19",20.85
"892","2016-10-20",20.75
"893","2016-10-21",20.299999
"894","2016-10-24",20.799999
"895","2016-10-25",21
"896","2016-10-26",20.450001
"897","2016-10-27",20.75
"898","2016-10-28",19.799999
"899","2016-10-31",19.6
"900","2016-11-01",19
"901","2016-11-02",19.4
"902","2016-11-03",19.6
"903","2016-11-04",19.799999
"904","2016-11-07",20.549999
"905","2016-11-08",20.950001
"906","2016-11-09",21.85
"907","2016-11-10",21.1
"908","2016-11-11",21.25
"909","2016-11-14",21.5
"910","2016-11-15",21.5
"911","2016-11-16",21.450001
"912","2016-11-17",21.35
"913","2016-11-18",21.6
"914","2016-11-21",21.9
"915","2016-11-22",21.85
"916","2016-11-23",22
"917","2016-11-25",22.25
"918","2016-11-28",21.65
"919","2016-11-29",21.9
"920","2016-11-30",21.799999
"921","2016-12-01",21.299999
"922","2016-12-02",22.35
"923","2016-12-05",22.65
"924","2016-12-06",22.4
"925","2016-12-07",22.85
"926","2016-12-08",22.049999
"927","2016-12-09",21.9
"928","2016-12-12",21.75
"929","2016-12-13",21.950001
"930","2016-12-14",22
"931","2016-12-15",22.1
"932","2016-12-16",21.85
"933","2016-12-19",22.049999
"934","2016-12-20",22.299999
"935","2016-12-21",22.65
"936","2016-12-22",23.049999
"937","2016-12-23",23.049999
"938","2016-12-27",23.4
"939","2016-12-28",23.4
"940","2016-12-29",23.75
"941","2016-12-30",23.6
"942","2017-01-03",24.5
"943","2017-01-04",24.200001
"944","2017-01-05",22.1
"945","2017-01-06",22.299999
"946","2017-01-09",22.25
"947","2017-01-10",22.200001
"948","2017-01-11",22.15
"949","2017-01-12",22.15
"950","2017-01-13",22.25
"951","2017-01-17",22.15
"952","2017-01-18",22
"953","2017-01-19",22.25
"954","2017-01-20",22.15
"955","2017-01-23",22.15
"956","2017-01-24",22.299999
"957","2017-01-25",22.35
"958","2017-01-26",22.4
"959","2017-01-27",22.450001
"960","2017-01-30",22.4
"961","2017-01-31",21.799999
"962","2017-02-01",22.1
"963","2017-02-02",22.1
"964","2017-02-03",21.799999
"965","2017-02-06",21.450001
"966","2017-02-07",21.35
"967","2017-02-08",21.25
"968","2017-02-09",21.25
"969","2017-02-10",21.4
"970","2017-02-13",21.4
"971","2017-02-14",21.75
"972","2017-02-15",22.200001
"973","2017-02-16",22.4
"974","2017-02-17",22.1
"975","2017-02-21",22.65
