"","date","ROG"
"96","2007-05-21",41.099998
"97","2007-05-22",41.25
"98","2007-05-23",40.98
"99","2007-05-24",40.580002
"100","2007-05-25",40.84
"101","2007-05-29",40.5
"102","2007-05-30",40.439999
"103","2007-05-31",40.240002
"104","2007-06-01",40.34
"105","2007-06-04",40.279999
"106","2007-06-05",40.07
"107","2007-06-06",39.610001
"108","2007-06-07",39
"109","2007-06-08",39.080002
"110","2007-06-11",38.709999
"111","2007-06-12",38.02
"112","2007-06-13",38.82
"113","2007-06-14",38.43
"114","2007-06-15",38.799999
"115","2007-06-18",39.139999
"116","2007-06-19",39.650002
"117","2007-06-20",40.25
"118","2007-06-21",40.84
"119","2007-06-22",40.869999
"120","2007-06-25",40.799999
"121","2007-06-26",40.57
"122","2007-06-27",38.279999
"123","2007-06-28",37.209999
"124","2007-06-29",37
"125","2007-07-02",37.259998
"126","2007-07-03",37.02
"127","2007-07-05",36.66
"128","2007-07-06",36.189999
"129","2007-07-09",36.09
"130","2007-07-10",36
"131","2007-07-11",36.330002
"132","2007-07-12",36.880001
"133","2007-07-13",37.66
"134","2007-07-16",39.009998
"135","2007-07-17",39.310001
"136","2007-07-18",39.220001
"137","2007-07-19",39.610001
"138","2007-07-20",39.720001
"139","2007-07-23",38.990002
"140","2007-07-24",38.32
"141","2007-07-25",38.919998
"142","2007-07-26",38.709999
"143","2007-07-27",37.27
"144","2007-07-30",37.669998
"145","2007-07-31",36.139999
"146","2007-08-01",36.380001
"147","2007-08-02",36.360001
"148","2007-08-03",36.060001
"149","2007-08-06",36.25
"150","2007-08-07",38
"151","2007-08-08",42.07
"152","2007-08-09",44.310001
"153","2007-08-10",41.919998
"154","2007-08-13",39.240002
"155","2007-08-14",39
"156","2007-08-15",39.75
"157","2007-08-16",41.209999
"158","2007-08-17",41.73
"159","2007-08-20",41.880001
"160","2007-08-21",41.169998
"161","2007-08-22",41.849998
"162","2007-08-23",41
"163","2007-08-24",41.360001
"164","2007-08-27",41.939999
"165","2007-08-28",40.07
"166","2007-08-29",40.709999
"167","2007-08-30",40.09
"168","2007-08-31",41.189999
"169","2007-09-04",41.57
"170","2007-09-05",40.959999
"171","2007-09-06",40.349998
"172","2007-09-07",39.950001
"173","2007-09-10",39.669998
"174","2007-09-11",40.060001
"175","2007-09-12",39.700001
"176","2007-09-13",39.540001
"177","2007-09-14",39.740002
"178","2007-09-17",39.830002
"179","2007-09-18",40.779999
"180","2007-09-19",41.169998
"181","2007-09-20",40.939999
"182","2007-09-21",41
"183","2007-09-24",40.34
"184","2007-09-25",40.919998
"185","2007-09-26",40.93
"186","2007-09-27",40.91
"187","2007-09-28",41.189999
"188","2007-10-01",41.049999
"189","2007-10-02",41.369999
"190","2007-10-03",41.639999
"191","2007-10-04",41.939999
"192","2007-10-05",41.939999
"193","2007-10-08",41.869999
"194","2007-10-09",41.990002
"195","2007-10-10",42
"196","2007-10-11",42.290001
"197","2007-10-12",46.959999
"198","2007-10-15",47.07
"199","2007-10-16",47.939999
"200","2007-10-17",48.369999
"201","2007-10-18",48.779999
"202","2007-10-19",48.07
"203","2007-10-22",48.389999
"204","2007-10-23",48.59
"205","2007-10-24",48.700001
"206","2007-10-25",48.439999
"207","2007-10-26",49
"208","2007-10-29",48.5
"209","2007-10-30",49.240002
"210","2007-10-31",49.029999
"211","2007-11-01",47.900002
"212","2007-11-02",43.919998
"213","2007-11-05",45.290001
"214","2007-11-06",46.139999
"215","2007-11-07",44.549999
"216","2007-11-08",44.34
"217","2007-11-09",44.369999
"218","2007-11-12",45.299999
"219","2007-11-13",45.75
"220","2007-11-14",44.720001
"221","2007-11-15",44.689999
"222","2007-11-16",43.610001
"223","2007-11-19",41.73
"224","2007-11-20",41.389999
"225","2007-11-21",40.93
"226","2007-11-23",42.459999
"227","2007-11-26",40.869999
"228","2007-11-27",42.849998
"229","2007-11-28",44.709999
"230","2007-11-29",43.950001
"231","2007-11-30",44.060001
"232","2007-12-03",43.540001
"233","2007-12-04",43.369999
"234","2007-12-05",44.740002
"235","2007-12-06",47.259998
"236","2007-12-07",46.310001
"237","2007-12-10",46.330002
"238","2007-12-11",44.099998
"239","2007-12-12",45.369999
"240","2007-12-13",45.700001
"241","2007-12-14",43.73
"242","2007-12-17",43.18
"243","2007-12-18",44.18
"244","2007-12-19",43.700001
"245","2007-12-20",44.740002
"246","2007-12-21",44.849998
"247","2007-12-24",46.48
"248","2007-12-26",46.66
"249","2007-12-27",45.470001
"250","2007-12-28",45.139999
"251","2007-12-31",43.369999
"252","2008-01-02",43.209999
"253","2008-01-03",44.029999
"254","2008-01-04",40.59
"255","2008-01-07",42.509998
"256","2008-01-08",40.040001
"257","2008-01-09",40
"258","2008-01-10",40.98
"259","2008-01-11",38.77
"260","2008-01-14",40.48
"261","2008-01-15",38.310001
"262","2008-01-16",39.259998
"263","2008-01-17",37.290001
"264","2008-01-18",35.240002
"265","2008-01-22",32.93
"266","2008-01-23",33.439999
"267","2008-01-24",33.360001
"268","2008-01-25",33.380001
"269","2008-01-28",32.82
"270","2008-01-29",32.779999
"271","2008-01-30",31.51
"272","2008-01-31",31.299999
"273","2008-02-01",32.07
"274","2008-02-04",32.509998
"275","2008-02-05",31.889999
"276","2008-02-06",31.49
"277","2008-02-07",32.189999
"278","2008-02-08",32.080002
"279","2008-02-11",31.969999
"280","2008-02-12",31.940001
"281","2008-02-13",32.259998
"282","2008-02-14",31.309999
"283","2008-02-15",31.690001
"284","2008-02-19",31.719999
"285","2008-02-20",31.969999
"286","2008-02-21",31.82
"287","2008-02-22",30.059999
"288","2008-02-25",30.629999
"289","2008-02-26",31.639999
"290","2008-02-27",32.529999
"291","2008-02-28",32.830002
"292","2008-02-29",31.68
"293","2008-03-03",32.029999
"294","2008-03-04",32.099998
"295","2008-03-05",32.939999
"296","2008-03-06",33.380001
"297","2008-03-07",33.189999
"298","2008-03-10",33.32
"299","2008-03-11",34.540001
"300","2008-03-12",33.810001
"301","2008-03-13",33.889999
"302","2008-03-14",32.970001
"303","2008-03-17",33.209999
"304","2008-03-18",34.150002
"305","2008-03-19",33.27
"306","2008-03-20",32.740002
"307","2008-03-24",32.919998
"308","2008-03-25",33.299999
"309","2008-03-26",33.02
"310","2008-03-27",32.860001
"311","2008-03-28",32.360001
"312","2008-03-31",33.41
"313","2008-04-01",35
"314","2008-04-02",35.029999
"315","2008-04-03",34.790001
"316","2008-04-04",34.650002
"317","2008-04-07",33.93
"318","2008-04-08",34.060001
"319","2008-04-09",33.619999
"320","2008-04-10",33.810001
"321","2008-04-11",32.68
"322","2008-04-14",33.040001
"323","2008-04-15",32.310001
"324","2008-04-16",32.27
"325","2008-04-17",31.67
"326","2008-04-18",32.709999
"327","2008-04-21",32.700001
"328","2008-04-22",31.34
"329","2008-04-23",31.74
"330","2008-04-24",31.780001
"331","2008-04-25",31.709999
"332","2008-04-28",31.9
"333","2008-04-29",31.84
"334","2008-04-30",34.240002
"335","2008-05-01",33.009998
"336","2008-05-02",32.459999
"337","2008-05-05",33.959999
"338","2008-05-06",34.200001
"339","2008-05-07",34.07
"340","2008-05-08",34.740002
"341","2008-05-09",34.599998
"342","2008-05-12",35.419998
"343","2008-05-13",35.349998
"344","2008-05-14",35.380001
"345","2008-05-15",35.389999
"346","2008-05-16",36.5
"347","2008-05-19",37.23
"348","2008-05-20",37.68
"349","2008-05-21",37.93
"350","2008-05-22",38.490002
"351","2008-05-23",37.82
"352","2008-05-27",39
"353","2008-05-28",39
"354","2008-05-29",39.799999
"355","2008-05-30",39.189999
"356","2008-06-02",39.060001
"357","2008-06-03",38.68
"358","2008-06-04",39.279999
"359","2008-06-05",40.23
"360","2008-06-06",38.619999
"361","2008-06-09",38.720001
"362","2008-06-10",38.029999
"363","2008-06-11",37.619999
"364","2008-06-12",37.860001
"365","2008-06-13",39.099998
"366","2008-06-16",40.450001
"367","2008-06-17",39.689999
"368","2008-06-18",40.860001
"369","2008-06-19",41.799999
"370","2008-06-20",40.91
"371","2008-06-23",40.43
"372","2008-06-24",39.27
"373","2008-06-25",40.23
"374","2008-06-26",38.880001
"375","2008-06-27",38.310001
"376","2008-06-30",37.59
"377","2008-07-01",38.330002
"378","2008-07-02",36.389999
"379","2008-07-03",36.580002
"380","2008-07-07",36.060001
"381","2008-07-08",37.790001
"382","2008-07-09",36.669998
"383","2008-07-10",37.09
"384","2008-07-11",38
"385","2008-07-14",37.220001
"386","2008-07-15",37.57
"387","2008-07-16",39.099998
"388","2008-07-17",39.400002
"389","2008-07-18",40.209999
"390","2008-07-21",40.48
"391","2008-07-22",42.240002
"392","2008-07-23",42.150002
"393","2008-07-24",42.57
"394","2008-07-25",43.41
"395","2008-07-28",42.560001
"396","2008-07-29",43.650002
"397","2008-07-30",41.060001
"398","2008-07-31",41.310001
"399","2008-08-01",41.759998
"400","2008-08-04",40.93
"401","2008-08-05",41.799999
"402","2008-08-06",41.75
"403","2008-08-07",40.869999
"404","2008-08-08",42.740002
"405","2008-08-11",43.59
"406","2008-08-12",43.610001
"407","2008-08-13",43.799999
"408","2008-08-14",44.02
"409","2008-08-15",43
"410","2008-08-18",42.959999
"411","2008-08-19",42.599998
"412","2008-08-20",42.900002
"413","2008-08-21",41.610001
"414","2008-08-22",42.41
"415","2008-08-25",40.540001
"416","2008-08-26",40.459999
"417","2008-08-27",40.490002
"418","2008-08-28",40.84
"419","2008-08-29",40.009998
"420","2008-09-02",38.950001
"421","2008-09-03",39.419998
"422","2008-09-04",38.27
"423","2008-09-05",38.25
"424","2008-09-08",38.209999
"425","2008-09-09",36.650002
"426","2008-09-10",37.459999
"427","2008-09-11",37.790001
"428","2008-09-12",38.57
"429","2008-09-15",37.299999
"430","2008-09-16",38.049999
"431","2008-09-17",37.099998
"432","2008-09-18",38.93
"433","2008-09-19",41.900002
"434","2008-09-22",39.580002
"435","2008-09-23",39.439999
"436","2008-09-24",37.950001
"437","2008-09-25",38.459999
"438","2008-09-26",37.990002
"439","2008-09-29",37.09
"440","2008-09-30",36.98
"441","2008-10-01",36.880001
"442","2008-10-02",35.25
"443","2008-10-03",34.119999
"444","2008-10-06",33.970001
"445","2008-10-07",32.029999
"446","2008-10-08",31.01
"447","2008-10-09",28.690001
"448","2008-10-10",30.639999
"449","2008-10-13",33.84
"450","2008-10-14",32.330002
"451","2008-10-15",29.1
"452","2008-10-16",31.459999
"453","2008-10-17",30.27
"454","2008-10-20",31.25
"455","2008-10-21",30.4
"456","2008-10-22",28.33
"457","2008-10-23",27.280001
"458","2008-10-24",26.200001
"459","2008-10-27",24.559999
"460","2008-10-28",26.16
"461","2008-10-29",26.459999
"462","2008-10-30",29.52
"463","2008-10-31",30.1
"464","2008-11-03",30.209999
"465","2008-11-04",30.84
"466","2008-11-05",30.530001
"467","2008-11-06",30.540001
"468","2008-11-07",31.17
"469","2008-11-10",30.33
"470","2008-11-11",29.379999
"471","2008-11-12",27.01
"472","2008-11-13",29.23
"473","2008-11-14",27.049999
"474","2008-11-17",27.84
"475","2008-11-18",27.76
"476","2008-11-19",25.16
"477","2008-11-20",23.4
"478","2008-11-21",24.370001
"479","2008-11-24",25.48
"480","2008-11-25",25.68
"481","2008-11-26",28.09
"482","2008-11-28",28.200001
"483","2008-12-01",23.370001
"484","2008-12-02",26.35
"485","2008-12-03",28.309999
"486","2008-12-04",26.25
"487","2008-12-05",28.17
"488","2008-12-08",29.52
"489","2008-12-09",28.799999
"490","2008-12-10",30.01
"491","2008-12-11",28.139999
"492","2008-12-12",29.469999
"493","2008-12-15",27.83
"494","2008-12-16",29.299999
"495","2008-12-17",28.83
"496","2008-12-18",28.17
"497","2008-12-19",28.35
"498","2008-12-22",27
"499","2008-12-23",24.700001
"500","2008-12-24",24.370001
"501","2008-12-26",26.24
"502","2008-12-29",25.35
"503","2008-12-30",27.18
"504","2008-12-31",27.77
"505","2009-01-02",28.26
"506","2009-01-05",27.860001
"507","2009-01-06",28.09
"508","2009-01-07",26.27
"509","2009-01-08",25.35
"510","2009-01-09",23.209999
"511","2009-01-12",22.709999
"512","2009-01-13",22.23
"513","2009-01-14",21.870001
"514","2009-01-15",22.4
"515","2009-01-16",22.5
"516","2009-01-20",21.290001
"517","2009-01-21",22.940001
"518","2009-01-22",22.860001
"519","2009-01-23",23.25
"520","2009-01-26",23.139999
"521","2009-01-27",24.26
"522","2009-01-28",25.629999
"523","2009-01-29",24.82
"524","2009-01-30",24.5
"525","2009-02-02",25.280001
"526","2009-02-03",25.5
"527","2009-02-04",24.309999
"528","2009-02-05",23.82
"529","2009-02-06",24.040001
"530","2009-02-09",23.67
"531","2009-02-10",23.440001
"532","2009-02-11",23.860001
"533","2009-02-12",24.15
"534","2009-02-13",23.780001
"535","2009-02-17",22.49
"536","2009-02-18",21.52
"537","2009-02-19",20.43
"538","2009-02-20",21.120001
"539","2009-02-23",19.639999
"540","2009-02-24",19.74
"541","2009-02-25",18.959999
"542","2009-02-26",19.530001
"543","2009-02-27",18.25
"544","2009-03-02",17.24
"545","2009-03-03",16.530001
"546","2009-03-04",16.620001
"547","2009-03-05",15.61
"548","2009-03-06",16.040001
"549","2009-03-09",14.73
"550","2009-03-10",15.29
"551","2009-03-11",15.61
"552","2009-03-12",16.940001
"553","2009-03-13",16.68
"554","2009-03-16",16.76
"555","2009-03-17",18.120001
"556","2009-03-18",18.879999
"557","2009-03-19",18.690001
"558","2009-03-20",17.629999
"559","2009-03-23",20.049999
"560","2009-03-24",18.559999
"561","2009-03-25",19.639999
"562","2009-03-26",20.559999
"563","2009-03-27",19.700001
"564","2009-03-30",18.67
"565","2009-03-31",18.879999
"566","2009-04-01",19.309999
"567","2009-04-02",21.290001
"568","2009-04-03",21.690001
"569","2009-04-06",20.48
"570","2009-04-07",19.620001
"571","2009-04-08",20
"572","2009-04-09",21.879999
"573","2009-04-13",21.48
"574","2009-04-14",21.059999
"575","2009-04-15",21.780001
"576","2009-04-16",23.09
"577","2009-04-17",23.959999
"578","2009-04-20",21.83
"579","2009-04-21",24.9
"580","2009-04-22",23.99
"581","2009-04-23",24
"582","2009-04-24",24.200001
"583","2009-04-27",23.1
"584","2009-04-28",23.940001
"585","2009-04-29",25.610001
"586","2009-04-30",25.450001
"587","2009-05-01",25.24
"588","2009-05-04",25.9
"589","2009-05-05",22.82
"590","2009-05-06",22.02
"591","2009-05-07",21.43
"592","2009-05-08",21.75
"593","2009-05-11",21.32
"594","2009-05-12",20.9
"595","2009-05-13",18.84
"596","2009-05-14",18.76
"597","2009-05-15",18.9
"598","2009-05-18",19.379999
"599","2009-05-19",19.219999
"600","2009-05-20",18.58
"601","2009-05-21",18.27
"602","2009-05-22",17.41
"603","2009-05-26",17.66
"604","2009-05-27",17.27
"605","2009-05-28",17.01
"606","2009-05-29",17.059999
"607","2009-06-01",18.059999
"608","2009-06-02",18.459999
"609","2009-06-03",18.59
"610","2009-06-04",22.370001
"611","2009-06-05",22.58
"612","2009-06-08",21.530001
"613","2009-06-09",21.65
"614","2009-06-10",21.059999
"615","2009-06-11",21.24
"616","2009-06-12",21.24
"617","2009-06-15",20.610001
"618","2009-06-16",19.809999
"619","2009-06-17",19.370001
"620","2009-06-18",19.200001
"621","2009-06-19",19.42
"622","2009-06-22",18.98
"623","2009-06-23",18.75
"624","2009-06-24",19.379999
"625","2009-06-25",19.25
"626","2009-06-26",18.620001
"627","2009-06-29",19.33
"628","2009-06-30",20.23
"629","2009-07-01",21.559999
"630","2009-07-02",20.5
"631","2009-07-06",20.389999
"632","2009-07-07",20.17
"633","2009-07-08",20.01
"634","2009-07-09",20.200001
"635","2009-07-10",20.32
"636","2009-07-13",20.98
"637","2009-07-14",20.860001
"638","2009-07-15",22.26
"639","2009-07-16",22.27
"640","2009-07-17",20.73
"641","2009-07-20",20.51
"642","2009-07-21",20.1
"643","2009-07-22",20.209999
"644","2009-07-23",21.129999
"645","2009-07-24",23.01
"646","2009-07-27",22.82
"647","2009-07-28",25.15
"648","2009-07-29",25.15
"649","2009-07-30",25.26
"650","2009-07-31",24.950001
"651","2009-08-03",25.129999
"652","2009-08-04",24.75
"653","2009-08-05",24.92
"654","2009-08-06",24.16
"655","2009-08-07",25.200001
"656","2009-08-10",25.120001
"657","2009-08-11",25.02
"658","2009-08-12",25.91
"659","2009-08-13",25.719999
"660","2009-08-14",25.299999
"661","2009-08-17",24.75
"662","2009-08-18",25.530001
"663","2009-08-19",25.75
"664","2009-08-20",26.23
"665","2009-08-21",27.309999
"666","2009-08-24",27.209999
"667","2009-08-25",27.5
"668","2009-08-26",27.5
"669","2009-08-27",26.93
"670","2009-08-28",26.57
"671","2009-08-31",26.1
"672","2009-09-01",24.280001
"673","2009-09-02",25.280001
"674","2009-09-03",24.860001
"675","2009-09-04",25.120001
"676","2009-09-08",25.790001
"677","2009-09-09",26.959999
"678","2009-09-10",26.799999
"679","2009-09-11",26.76
"680","2009-09-14",27.27
"681","2009-09-15",27.01
"682","2009-09-16",30.280001
"683","2009-09-17",30.559999
"684","2009-09-18",30.42
"685","2009-09-21",30.309999
"686","2009-09-22",30.77
"687","2009-09-23",30.360001
"688","2009-09-24",30.25
"689","2009-09-25",30.280001
"690","2009-09-28",30.48
"691","2009-09-29",30.02
"692","2009-09-30",29.969999
"693","2009-10-01",28.950001
"694","2009-10-02",28.110001
"695","2009-10-05",27.93
"696","2009-10-06",28.379999
"697","2009-10-07",28.370001
"698","2009-10-08",28.33
"699","2009-10-09",29
"700","2009-10-12",29.77
"701","2009-10-13",29.43
"702","2009-10-14",29.83
"703","2009-10-15",29.57
"704","2009-10-16",29
"705","2009-10-19",29.129999
"706","2009-10-20",28.190001
"707","2009-10-21",27.92
"708","2009-10-22",28.51
"709","2009-10-23",28.030001
"710","2009-10-26",27.700001
"711","2009-10-27",27.49
"712","2009-10-28",26.549999
"713","2009-10-29",27.219999
"714","2009-10-30",25.950001
"715","2009-11-02",26.200001
"716","2009-11-03",28.84
"717","2009-11-04",28.51
"718","2009-11-05",28.879999
"719","2009-11-06",28.82
"720","2009-11-09",29.98
"721","2009-11-10",29.5
"722","2009-11-11",29.690001
"723","2009-11-12",28.620001
"724","2009-11-13",28.540001
"725","2009-11-16",29.629999
"726","2009-11-17",29.700001
"727","2009-11-18",29.620001
"728","2009-11-19",28.690001
"729","2009-11-20",28.549999
"730","2009-11-23",29.530001
"731","2009-11-24",28.92
"732","2009-11-25",28.780001
"733","2009-11-27",27.67
"734","2009-11-30",28.16
"735","2009-12-01",28.120001
"736","2009-12-02",28.4
"737","2009-12-03",27.85
"738","2009-12-04",28.940001
"739","2009-12-07",29.4
"740","2009-12-08",29.389999
"741","2009-12-09",29.040001
"742","2009-12-10",28.98
"743","2009-12-11",29.209999
"744","2009-12-14",29.459999
"745","2009-12-15",29.059999
"746","2009-12-16",29.639999
"747","2009-12-17",28.66
"748","2009-12-18",28.82
"749","2009-12-21",29.15
"750","2009-12-22",29.450001
"751","2009-12-23",30.639999
"752","2009-12-24",30.780001
"753","2009-12-28",30.299999
"754","2009-12-29",30.120001
"755","2009-12-30",30.93
"756","2009-12-31",30.309999
"757","2010-01-04",31.450001
"758","2010-01-05",30.74
"759","2010-01-06",29.049999
"760","2010-01-07",29.34
"761","2010-01-08",26.309999
"762","2010-01-11",26.48
"763","2010-01-12",25.790001
"764","2010-01-13",26.18
"765","2010-01-14",26.43
"766","2010-01-15",26.059999
"767","2010-01-19",26.57
"768","2010-01-20",26.52
"769","2010-01-21",26.1
"770","2010-01-22",25.719999
"771","2010-01-25",25.92
"772","2010-01-26",25.549999
"773","2010-01-27",25.74
"774","2010-01-28",24.9
"775","2010-01-29",23.940001
"776","2010-02-01",24.190001
"777","2010-02-02",24.23
"778","2010-02-03",23.99
"779","2010-02-04",23.790001
"780","2010-02-05",24.200001
"781","2010-02-08",23.790001
"782","2010-02-09",24.43
"783","2010-02-10",24.200001
"784","2010-02-11",24.42
"785","2010-02-12",24.860001
"786","2010-02-16",24.889999
"787","2010-02-17",25.139999
"788","2010-02-18",25.59
"789","2010-02-19",26.9
"790","2010-02-22",27.200001
"791","2010-02-23",26.959999
"792","2010-02-24",27.200001
"793","2010-02-25",27.68
"794","2010-02-26",27.450001
"795","2010-03-01",27.75
"796","2010-03-02",27.879999
"797","2010-03-03",27.43
"798","2010-03-04",27.57
"799","2010-03-05",28.33
"800","2010-03-08",28.440001
"801","2010-03-09",28.709999
"802","2010-03-10",29.5
"803","2010-03-11",29.26
"804","2010-03-12",29.360001
"805","2010-03-15",30
"806","2010-03-16",29.6
"807","2010-03-17",29.799999
"808","2010-03-18",28.799999
"809","2010-03-19",28.82
"810","2010-03-22",29.129999
"811","2010-03-23",29.389999
"812","2010-03-24",28.969999
"813","2010-03-25",28.629999
"814","2010-03-26",28.709999
"815","2010-03-29",28.959999
"816","2010-03-30",28.950001
"817","2010-03-31",29.01
"818","2010-04-01",29.25
"819","2010-04-05",30.34
"820","2010-04-06",32.150002
"821","2010-04-07",32.73
"822","2010-04-08",32.73
"823","2010-04-09",33.009998
"824","2010-04-12",32.990002
"825","2010-04-13",33
"826","2010-04-14",33.490002
"827","2010-04-15",33.630001
"828","2010-04-16",33.709999
"829","2010-04-19",33.630001
"830","2010-04-20",34.189999
"831","2010-04-21",34.099998
"832","2010-04-22",34.169998
"833","2010-04-23",34.290001
"834","2010-04-26",34.07
"835","2010-04-27",33.630001
"836","2010-04-28",34.169998
"837","2010-04-29",35.080002
"838","2010-04-30",33.470001
"839","2010-05-03",34.66
"840","2010-05-04",31.58
"841","2010-05-05",32.389999
"842","2010-05-06",31.049999
"843","2010-05-07",29.34
"844","2010-05-10",30.780001
"845","2010-05-11",30.799999
"846","2010-05-12",31.799999
"847","2010-05-13",32.119999
"848","2010-05-14",31.690001
"849","2010-05-17",31.34
"850","2010-05-18",30.74
"851","2010-05-19",29.84
"852","2010-05-20",28.299999
"853","2010-05-21",28.59
"854","2010-05-24",28
"855","2010-05-25",27.65
"856","2010-05-26",28.139999
"857","2010-05-27",29.379999
"858","2010-05-28",28.559999
"859","2010-06-01",28.799999
"860","2010-06-02",30.48
"861","2010-06-03",30.1
"862","2010-06-04",27.799999
"863","2010-06-07",27.08
"864","2010-06-08",27.040001
"865","2010-06-09",27.059999
"866","2010-06-10",28.49
"867","2010-06-11",28.92
"868","2010-06-14",28.799999
"869","2010-06-15",29.290001
"870","2010-06-16",29.030001
"871","2010-06-17",29.23
"872","2010-06-18",29.35
"873","2010-06-21",29.190001
"874","2010-06-22",28.610001
"875","2010-06-23",28.84
"876","2010-06-24",28.33
"877","2010-06-25",29.370001
"878","2010-06-28",29.02
"879","2010-06-29",27.549999
"880","2010-06-30",27.77
"881","2010-07-01",27.629999
"882","2010-07-02",26.889999
"883","2010-07-06",26.84
"884","2010-07-07",27.82
"885","2010-07-08",28.559999
"886","2010-07-09",28.950001
"887","2010-07-12",28.360001
"888","2010-07-13",29.58
"889","2010-07-14",29.1
"890","2010-07-15",29.700001
"891","2010-07-16",27.93
"892","2010-07-19",28.030001
"893","2010-07-20",29.09
"894","2010-07-21",28.41
"895","2010-07-22",29.82
"896","2010-07-23",30.139999
"897","2010-07-26",31
"898","2010-07-27",31.110001
"899","2010-07-28",30.58
"900","2010-07-29",31.030001
"901","2010-07-30",30.950001
"902","2010-08-02",31.610001
"903","2010-08-03",31.43
"904","2010-08-04",32.34
"905","2010-08-05",31.65
"906","2010-08-06",31.48
"907","2010-08-09",31.389999
"908","2010-08-10",30.530001
"909","2010-08-11",29.379999
"910","2010-08-12",28.83
"911","2010-08-13",28.25
"912","2010-08-16",28.639999
"913","2010-08-17",29.530001
"914","2010-08-18",29.459999
"915","2010-08-19",28.129999
"916","2010-08-20",28.190001
"917","2010-08-23",27.74
"918","2010-08-24",27.120001
"919","2010-08-25",27.459999
"920","2010-08-26",26.83
"921","2010-08-27",27.66
"922","2010-08-30",26.92
"923","2010-08-31",26.799999
"924","2010-09-01",28.18
"925","2010-09-02",28.129999
"926","2010-09-03",28.6
"927","2010-09-07",28.15
"928","2010-09-08",28.450001
"929","2010-09-09",28.959999
"930","2010-09-10",28.129999
"931","2010-09-13",29.290001
"932","2010-09-14",29.290001
"933","2010-09-15",29.719999
"934","2010-09-16",29.6
"935","2010-09-17",29.83
"936","2010-09-20",31.629999
"937","2010-09-21",30.629999
"938","2010-09-22",30.07
"939","2010-09-23",29.74
"940","2010-09-24",31.67
"941","2010-09-27",31.32
"942","2010-09-28",31.85
"943","2010-09-29",32.049999
"944","2010-09-30",31.48
"945","2010-10-01",31.299999
"946","2010-10-04",31.34
"947","2010-10-05",32.650002
"948","2010-10-06",31.83
"949","2010-10-07",31.93
"950","2010-10-08",32
"951","2010-10-11",31.82
"952","2010-10-12",31.950001
"953","2010-10-13",32.490002
"954","2010-10-14",33.099998
"955","2010-10-15",33.580002
"956","2010-10-18",34.689999
"957","2010-10-19",34.16
"958","2010-10-20",34.77
"959","2010-10-21",34.700001
"960","2010-10-22",34.84
"961","2010-10-25",35.369999
