"","date","CWK"
"229","2019-07-01",17.950001
"230","2019-07-02",18.059999
"231","2019-07-03",18.33
"232","2019-07-05",18.1
"233","2019-07-08",18.02
"234","2019-07-09",18.16
"235","2019-07-10",18.190001
"236","2019-07-11",18.09
"237","2019-07-12",18.360001
"238","2019-07-15",18.41
"239","2019-07-16",18.74
"240","2019-07-17",18.76
"241","2019-07-18",19.02
"242","2019-07-19",18.879999
"243","2019-07-22",18.709999
"244","2019-07-23",19.139999
"245","2019-07-24",19.77
"246","2019-07-25",19.68
"247","2019-07-26",19.719999
"248","2019-07-29",19.959999
"249","2019-07-30",20.040001
"250","2019-07-31",19.84
"251","2019-08-01",19.709999
"252","2019-08-02",18.620001
"253","2019-08-05",17.18
"254","2019-08-06",17.540001
"255","2019-08-07",17.110001
"256","2019-08-08",17.389999
"257","2019-08-09",17.540001
"258","2019-08-12",17.440001
"259","2019-08-13",17.620001
"260","2019-08-14",16.77
"261","2019-08-15",16.75
"262","2019-08-16",17.299999
"263","2019-08-19",17.559999
"264","2019-08-20",17.700001
"265","2019-08-21",17.559999
"266","2019-08-22",16.780001
"267","2019-08-23",15.78
"268","2019-08-26",16.110001
"269","2019-08-27",16.030001
"270","2019-08-28",16.110001
"271","2019-08-29",16.51
"272","2019-08-30",16.84
"273","2019-09-03",17.16
"274","2019-09-04",17.379999
"275","2019-09-05",17.59
"276","2019-09-06",17.85
"277","2019-09-09",18.360001
"278","2019-09-10",19.23
"279","2019-09-11",18.940001
"280","2019-09-12",19.040001
"281","2019-09-13",18.9
"282","2019-09-16",18.889999
"283","2019-09-17",18.559999
"284","2019-09-18",18.32
"285","2019-09-19",18.5
"286","2019-09-20",18.719999
"287","2019-09-23",18.42
"288","2019-09-24",17.65
"289","2019-09-25",18.48
"290","2019-09-26",18.719999
"291","2019-09-27",18.700001
"292","2019-09-30",18.530001
"293","2019-10-01",17.75
"294","2019-10-02",17.1
"295","2019-10-03",17.059999
"296","2019-10-04",17.370001
"297","2019-10-07",17.49
"298","2019-10-08",16.99
"299","2019-10-09",17.190001
"300","2019-10-10",17.450001
"301","2019-10-11",17.65
"302","2019-10-14",17.639999
"303","2019-10-15",17.790001
"304","2019-10-16",18.040001
"305","2019-10-17",18.040001
"306","2019-10-18",18.16
"307","2019-10-21",18.620001
"308","2019-10-22",18.75
"309","2019-10-23",18.809999
"310","2019-10-24",18.799999
"311","2019-10-25",18.950001
"312","2019-10-28",19.129999
"313","2019-10-29",18.85
"314","2019-10-30",19.129999
"315","2019-10-31",18.65
"316","2019-11-01",19.25
"317","2019-11-04",19.1
"318","2019-11-05",19.290001
"319","2019-11-06",18.24
"320","2019-11-07",18.200001
"321","2019-11-08",18.67
"322","2019-11-11",18.93
"323","2019-11-12",19.17
"324","2019-11-13",19.030001
"325","2019-11-14",19
"326","2019-11-15",19.08
"327","2019-11-18",19.129999
"328","2019-11-19",18.85
"329","2019-11-20",18.77
"330","2019-11-21",18.700001
"331","2019-11-22",18.58
"332","2019-11-25",19.040001
"333","2019-11-26",19.17
"334","2019-11-27",19.41
"335","2019-11-29",19.389999
"336","2019-12-02",18.879999
"337","2019-12-03",18.870001
"338","2019-12-04",18.969999
"339","2019-12-05",18.93
"340","2019-12-06",19.42
"341","2019-12-09",18.5
"342","2019-12-10",18.34
"343","2019-12-11",18.26
"344","2019-12-12",18.620001
"345","2019-12-13",18.9
"346","2019-12-16",19.26
"347","2019-12-17",19.280001
"348","2019-12-18",19.6
"349","2019-12-19",20.09
"350","2019-12-20",20.620001
"351","2019-12-23",20.57
"352","2019-12-24",20.67
"353","2019-12-26",20.65
"354","2019-12-27",20.49
"355","2019-12-30",20.5
"356","2019-12-31",20.440001
"357","2020-01-02",20.629999
"358","2020-01-03",20.57
"359","2020-01-06",20.389999
"360","2020-01-07",19.969999
"361","2020-01-08",19.700001
"362","2020-01-09",19.49
"363","2020-01-10",19.280001
"364","2020-01-13",19.41
"365","2020-01-14",19.24
"366","2020-01-15",19.58
"367","2020-01-16",19.530001
"368","2020-01-17",19.68
"369","2020-01-21",19.6
"370","2020-01-22",19.709999
"371","2020-01-23",19.799999
"372","2020-01-24",19.559999
"373","2020-01-27",19.219999
"374","2020-01-28",19.440001
"375","2020-01-29",19.379999
"376","2020-01-30",19.51
"377","2020-01-31",19.219999
"378","2020-02-03",19.5
"379","2020-02-04",19.77
"380","2020-02-05",19.85
"381","2020-02-06",19.549999
"382","2020-02-07",19.559999
"383","2020-02-10",19.620001
"384","2020-02-11",18.860001
"385","2020-02-12",19.360001
"386","2020-02-13",19.440001
"387","2020-02-14",19.65
"388","2020-02-18",19.25
"389","2020-02-19",19.139999
"390","2020-02-20",19.27
"391","2020-02-21",18.969999
"392","2020-02-24",18.139999
"393","2020-02-25",17.35
"394","2020-02-26",17.23
"395","2020-02-27",16.870001
"396","2020-02-28",18.190001
"397","2020-03-02",18.93
"398","2020-03-03",18.66
"399","2020-03-04",18.73
"400","2020-03-05",17.85
"401","2020-03-06",16.700001
"402","2020-03-09",15.01
"403","2020-03-10",16.15
"404","2020-03-11",14.67
"405","2020-03-12",12.7
"406","2020-03-13",13.8
"407","2020-03-16",12.51
"408","2020-03-17",11.83
"409","2020-03-18",8.03
"410","2020-03-19",10.39
"411","2020-03-20",10.44
"412","2020-03-23",9.76
"413","2020-03-24",10.46
"414","2020-03-25",11.23
"415","2020-03-26",12.84
"416","2020-03-27",11.91
"417","2020-03-30",12.69
"418","2020-03-31",11.74
"419","2020-04-01",10.09
"420","2020-04-02",9.73
"421","2020-04-03",9.36
"422","2020-04-06",10.39
"423","2020-04-07",10.67
"424","2020-04-08",11.79
"425","2020-04-09",12.21
"426","2020-04-13",11.66
"427","2020-04-14",11.78
"428","2020-04-15",11.41
"429","2020-04-16",11
"430","2020-04-17",10.91
"431","2020-04-20",10.76
"432","2020-04-21",10.46
"433","2020-04-22",10.33
"434","2020-04-23",10.59
"435","2020-04-24",10.8
"436","2020-04-27",11.64
"437","2020-04-28",11.64
"438","2020-04-29",12.44
"439","2020-04-30",12.17
"440","2020-05-01",11.41
"441","2020-05-04",11.22
"442","2020-05-05",11.12
"443","2020-05-06",10.81
"444","2020-05-07",11.3
"445","2020-05-08",11.17
"446","2020-05-11",10.75
"447","2020-05-12",9.75
"448","2020-05-13",9.23
"449","2020-05-14",9.3
"450","2020-05-15",9.26
"451","2020-05-18",9.84
"452","2020-05-19",9.46
"453","2020-05-20",9.76
"454","2020-05-21",10.07
"455","2020-05-22",9.56
"456","2020-05-26",10.2
"457","2020-05-27",10.79
"458","2020-05-28",10.54
"459","2020-05-29",10.25
"460","2020-06-01",10.67
"461","2020-06-02",10.99
"462","2020-06-03",12.41
"463","2020-06-04",12.73
"464","2020-06-05",13.36
"465","2020-06-08",13.79
"466","2020-06-09",13.22
"467","2020-06-10",12.23
"468","2020-06-11",11.21
"469","2020-06-12",12.02
"470","2020-06-15",12.16
"471","2020-06-16",12.62
"472","2020-06-17",12.48
"473","2020-06-18",12.65
"474","2020-06-19",12.71
"475","2020-06-22",12.55
"476","2020-06-23",12.71
"477","2020-06-24",12.03
"478","2020-06-25",12.5
"479","2020-06-26",11.91
"480","2020-06-29",12.4
"481","2020-06-30",12.46
"482","2020-07-01",12.24
"483","2020-07-02",12.6
"484","2020-07-06",13.12
"485","2020-07-07",11.78
"486","2020-07-08",11.65
"487","2020-07-09",11.14
"488","2020-07-10",11.47
"489","2020-07-13",11
"490","2020-07-14",11.04
"491","2020-07-15",11.7
"492","2020-07-16",11.5
"493","2020-07-17",11.59
"494","2020-07-20",11.2
"495","2020-07-21",11.3
"496","2020-07-22",11.36
"497","2020-07-23",11.31
"498","2020-07-24",10.7
"499","2020-07-27",10.66
"500","2020-07-28",10.53
"501","2020-07-29",10.72
"502","2020-07-30",10.89
"503","2020-07-31",10.7
"504","2020-08-03",10.23
"505","2020-08-04",10.44
"506","2020-08-05",10.6
"507","2020-08-06",10.54
"508","2020-08-07",10.79
"509","2020-08-10",10.85
"510","2020-08-11",11.48
"511","2020-08-12",11.47
"512","2020-08-13",11.2
"513","2020-08-14",11.25
"514","2020-08-17",11.36
"515","2020-08-18",10.97
"516","2020-08-19",11.09
"517","2020-08-20",11.01
"518","2020-08-21",11.09
"519","2020-08-24",11.67
"520","2020-08-25",11.63
"521","2020-08-26",11.55
"522","2020-08-27",11.84
"523","2020-08-28",11.92
"524","2020-08-31",11.61
"525","2020-09-01",11.74
"526","2020-09-02",11.91
"527","2020-09-03",11.63
"528","2020-09-04",11.46
"529","2020-09-08",11.61
"530","2020-09-09",11.74
"531","2020-09-10",11.02
"532","2020-09-11",10.76
"533","2020-09-14",11.56
"534","2020-09-15",11.85
"535","2020-09-16",11.98
"536","2020-09-17",12.36
"537","2020-09-18",11.54
"538","2020-09-21",10.96
"539","2020-09-22",10.54
"540","2020-09-23",10.05
"541","2020-09-24",10.16
"542","2020-09-25",10.19
"543","2020-09-28",10.46
"544","2020-09-29",10.5
"545","2020-09-30",10.51
"546","2020-10-01",11.01
"547","2020-10-02",11.35
"548","2020-10-05",11.39
"549","2020-10-06",11.64
"550","2020-10-07",11.94
"551","2020-10-08",12.38
"552","2020-10-09",12.22
"553","2020-10-12",12.28
"554","2020-10-13",11.98
"555","2020-10-14",11.88
"556","2020-10-15",11.98
"557","2020-10-16",11.64
"558","2020-10-19",11.49
"559","2020-10-20",11.72
"560","2020-10-21",11.63
"561","2020-10-22",11.71
"562","2020-10-23",11.84
"563","2020-10-26",11.71
"564","2020-10-27",11.41
"565","2020-10-28",10.87
"566","2020-10-29",11.86
"567","2020-10-30",11.72
"568","2020-11-02",12.81
"569","2020-11-03",13.23
"570","2020-11-04",13.06
"571","2020-11-05",13.39
"572","2020-11-06",12.56
"573","2020-11-09",14.59
"574","2020-11-10",14.43
"575","2020-11-11",13.89
"576","2020-11-12",13.56
"577","2020-11-13",14.18
"578","2020-11-16",14.88
"579","2020-11-17",14.99
"580","2020-11-18",14.64
"581","2020-11-19",14.84
"582","2020-11-20",14.79
"583","2020-11-23",14.98
"584","2020-11-24",15.75
"585","2020-11-25",15.66
"586","2020-11-27",15.28
