"","date","SPTN"
"251","2007-12-31",22.85
"252","2008-01-02",21.200001
"253","2008-01-03",21.059999
"254","2008-01-04",19.700001
"255","2008-01-07",19.870001
"256","2008-01-08",19.299999
"257","2008-01-09",19.75
"258","2008-01-10",19.440001
"259","2008-01-11",18.459999
"260","2008-01-14",17.700001
"261","2008-01-15",17.860001
"262","2008-01-16",18.110001
"263","2008-01-17",17.459999
"264","2008-01-18",17.280001
"265","2008-01-22",18.16
"266","2008-01-23",17.610001
"267","2008-01-24",17.309999
"268","2008-01-25",17.299999
"269","2008-01-28",17.24
"270","2008-01-29",17.790001
"271","2008-01-30",17.120001
"272","2008-01-31",17.58
"273","2008-02-01",17.5
"274","2008-02-04",17.35
"275","2008-02-05",17.93
"276","2008-02-06",18.51
"277","2008-02-07",21.1
"278","2008-02-08",21.799999
"279","2008-02-11",21.66
"280","2008-02-12",21.870001
"281","2008-02-13",22.68
"282","2008-02-14",21.49
"283","2008-02-15",21.959999
"284","2008-02-19",22.360001
"285","2008-02-20",23.139999
"286","2008-02-21",21.950001
"287","2008-02-22",21.84
"288","2008-02-25",21.98
"289","2008-02-26",22.58
"290","2008-02-27",21.93
"291","2008-02-28",21.049999
"292","2008-02-29",21.08
"293","2008-03-03",21.51
"294","2008-03-04",21.51
"295","2008-03-05",21.77
"296","2008-03-06",20.92
"297","2008-03-07",21.43
"298","2008-03-10",20.709999
"299","2008-03-11",20.959999
"300","2008-03-12",21.32
"301","2008-03-13",21.200001
"302","2008-03-14",20.719999
"303","2008-03-17",20.34
"304","2008-03-18",20.629999
"305","2008-03-19",20.59
"306","2008-03-20",21.450001
"307","2008-03-24",20.41
"308","2008-03-25",20.280001
"309","2008-03-26",21.16
"310","2008-03-27",20.58
"311","2008-03-28",20.35
"312","2008-03-31",20.85
"313","2008-04-01",22.09
"314","2008-04-02",22.34
"315","2008-04-03",21.48
"316","2008-04-04",21.120001
"317","2008-04-07",20.790001
"318","2008-04-08",20.49
"319","2008-04-09",19.5
"320","2008-04-10",19.59
"321","2008-04-11",18.879999
"322","2008-04-14",18.42
"323","2008-04-15",19.02
"324","2008-04-16",20.1
"325","2008-04-17",19.67
"326","2008-04-18",20.450001
"327","2008-04-21",19.950001
"328","2008-04-22",19.82
"329","2008-04-23",19.879999
"330","2008-04-24",20.32
"331","2008-04-25",20.530001
"332","2008-04-28",20.25
"333","2008-04-29",20.73
"334","2008-04-30",20.879999
"335","2008-05-01",21.27
"336","2008-05-02",20.790001
"337","2008-05-05",20.48
"338","2008-05-06",20.379999
"339","2008-05-07",20.01
"340","2008-05-08",20.200001
"341","2008-05-09",20.190001
"342","2008-05-12",20.860001
"343","2008-05-13",20.790001
"344","2008-05-14",21.27
"345","2008-05-15",23.68
"346","2008-05-16",22.690001
"347","2008-05-19",21.91
"348","2008-05-20",23
"349","2008-05-21",22.559999
"350","2008-05-22",22.549999
"351","2008-05-23",22.08
"352","2008-05-27",23.139999
"353","2008-05-28",23.15
"354","2008-05-29",23.870001
"355","2008-05-30",23.98
"356","2008-06-02",23.700001
"357","2008-06-03",23.92
"358","2008-06-04",24.52
"359","2008-06-05",24.709999
"360","2008-06-06",23.23
"361","2008-06-09",23.469999
"362","2008-06-10",23.48
"363","2008-06-11",22.34
"364","2008-06-12",22.9
"365","2008-06-13",22.889999
"366","2008-06-16",22.549999
"367","2008-06-17",22.629999
"368","2008-06-18",23.15
"369","2008-06-19",24.110001
"370","2008-06-20",23.57
"371","2008-06-23",22.9
"372","2008-06-24",23.02
"373","2008-06-25",23.700001
"374","2008-06-26",23.68
"375","2008-06-27",23.530001
"376","2008-06-30",23
"377","2008-07-01",23.530001
"378","2008-07-02",23.26
"379","2008-07-03",23.469999
"380","2008-07-07",24.5
"381","2008-07-08",26.07
"382","2008-07-09",25.360001
"383","2008-07-10",25.469999
"384","2008-07-11",25.629999
"385","2008-07-14",25.26
"386","2008-07-15",24.690001
"387","2008-07-16",25.309999
"388","2008-07-17",24.25
"389","2008-07-18",23.5
"390","2008-07-21",22.690001
"391","2008-07-22",23.209999
"392","2008-07-23",23.040001
"393","2008-07-24",22.530001
"394","2008-07-25",22.639999
"395","2008-07-28",22.209999
"396","2008-07-29",22.75
"397","2008-07-30",22.950001
"398","2008-07-31",23.790001
"399","2008-08-01",23.809999
"400","2008-08-04",24.110001
"401","2008-08-05",24.389999
"402","2008-08-06",24.98
"403","2008-08-07",24.23
"404","2008-08-08",23.809999
"405","2008-08-11",24.17
"406","2008-08-12",24.68
"407","2008-08-13",24.809999
"408","2008-08-14",24.530001
"409","2008-08-15",24.4
"410","2008-08-18",24.09
"411","2008-08-19",24.120001
"412","2008-08-20",24.360001
"413","2008-08-21",24.01
"414","2008-08-22",24.959999
"415","2008-08-25",24.01
"416","2008-08-26",24.860001
"417","2008-08-27",24.370001
"418","2008-08-28",23.48
"419","2008-08-29",22.74
"420","2008-09-02",23.01
"421","2008-09-03",23.58
"422","2008-09-04",23.16
"423","2008-09-05",23.42
"424","2008-09-08",23.389999
"425","2008-09-09",22.879999
"426","2008-09-10",23.65
"427","2008-09-11",23.25
"428","2008-09-12",23.16
"429","2008-09-15",22.870001
"430","2008-09-16",23.85
"431","2008-09-17",22.370001
"432","2008-09-18",23.790001
"433","2008-09-19",24
"434","2008-09-22",23.530001
"435","2008-09-23",23.75
"436","2008-09-24",22.91
"437","2008-09-25",23.959999
"438","2008-09-26",24.540001
"439","2008-09-29",24.6
"440","2008-09-30",24.879999
"441","2008-10-01",24.83
"442","2008-10-02",24.75
"443","2008-10-03",25.280001
"444","2008-10-06",26.139999
"445","2008-10-07",25.540001
"446","2008-10-08",24.77
"447","2008-10-09",23.99
"448","2008-10-10",23.540001
"449","2008-10-13",25.35
"450","2008-10-14",25.459999
"451","2008-10-15",23.040001
"452","2008-10-16",26.25
"453","2008-10-17",25.459999
"454","2008-10-20",26.360001
"455","2008-10-21",25.809999
"456","2008-10-22",25.940001
"457","2008-10-23",24.559999
"458","2008-10-24",23.139999
"459","2008-10-27",22.75
"460","2008-10-28",23.66
"461","2008-10-29",22.709999
"462","2008-10-30",26.1
"463","2008-10-31",26.99
"464","2008-11-03",26.959999
"465","2008-11-04",27.41
"466","2008-11-05",25.620001
"467","2008-11-06",25.85
"468","2008-11-07",25.84
"469","2008-11-10",25.59
"470","2008-11-11",25.219999
"471","2008-11-12",23.469999
"472","2008-11-13",24.07
"473","2008-11-14",23.379999
"474","2008-11-17",22.860001
"475","2008-11-18",22.790001
"476","2008-11-19",21.58
"477","2008-11-20",20.51
"478","2008-11-21",22.01
"479","2008-11-24",22.52
"480","2008-11-25",22.15
"481","2008-11-26",23.59
"482","2008-11-28",23.719999
"483","2008-12-01",23.790001
"484","2008-12-02",24.32
"485","2008-12-03",23.68
"486","2008-12-04",22.700001
"487","2008-12-05",23.940001
"488","2008-12-08",22.959999
"489","2008-12-09",23.4
"490","2008-12-10",23.18
"491","2008-12-11",22.52
"492","2008-12-12",23.85
"493","2008-12-15",22.690001
"494","2008-12-16",24.110001
"495","2008-12-17",24
"496","2008-12-18",23.52
"497","2008-12-19",23.4
"498","2008-12-22",23.309999
"499","2008-12-23",22.959999
"500","2008-12-24",22.879999
"501","2008-12-26",23.219999
"502","2008-12-29",23.15
"503","2008-12-30",23.1
"504","2008-12-31",23.25
"505","2009-01-02",23.440001
"506","2009-01-05",22.450001
"507","2009-01-06",20.940001
"508","2009-01-07",21.15
"509","2009-01-08",21.030001
"510","2009-01-09",20.780001
"511","2009-01-12",20.25
"512","2009-01-13",20.9
"513","2009-01-14",20.690001
"514","2009-01-15",21.200001
"515","2009-01-16",21.370001
"516","2009-01-20",20.049999
"517","2009-01-21",20.92
"518","2009-01-22",20.08
"519","2009-01-23",19.780001
"520","2009-01-26",19.66
"521","2009-01-27",19.690001
"522","2009-01-28",19.15
"523","2009-01-29",18.290001
"524","2009-01-30",18.58
"525","2009-02-02",18.66
"526","2009-02-03",18.959999
"527","2009-02-04",18.469999
"528","2009-02-05",18.969999
"529","2009-02-06",19.51
"530","2009-02-09",19.75
"531","2009-02-10",19.18
"532","2009-02-11",19.02
"533","2009-02-12",18.719999
"534","2009-02-13",18.889999
"535","2009-02-17",18.09
"536","2009-02-18",17.719999
"537","2009-02-19",17.74
"538","2009-02-20",17.299999
"539","2009-02-23",16.709999
"540","2009-02-24",16.67
"541","2009-02-25",15.67
"542","2009-02-26",14.87
"543","2009-02-27",15.3
"544","2009-03-02",14.83
"545","2009-03-03",14.15
"546","2009-03-04",14.59
"547","2009-03-05",14.45
"548","2009-03-06",14.12
"549","2009-03-09",13.2
"550","2009-03-10",12.79
"551","2009-03-11",12.25
"552","2009-03-12",12.89
"553","2009-03-13",12.91
"554","2009-03-16",13.16
"555","2009-03-17",13.51
"556","2009-03-18",13.64
"557","2009-03-19",13.69
"558","2009-03-20",13.23
"559","2009-03-23",13.89
"560","2009-03-24",13.74
"561","2009-03-25",14.05
"562","2009-03-26",15.09
"563","2009-03-27",15.19
"564","2009-03-30",15.26
"565","2009-03-31",15.41
"566","2009-04-01",15.39
"567","2009-04-02",15.87
"568","2009-04-03",16.360001
"569","2009-04-06",15.72
"570","2009-04-07",15.44
"571","2009-04-08",15.33
"572","2009-04-09",15.75
"573","2009-04-13",15.57
"574","2009-04-14",14.82
"575","2009-04-15",15.43
"576","2009-04-16",15.71
"577","2009-04-17",15.88
"578","2009-04-20",15.18
"579","2009-04-21",15.25
"580","2009-04-22",15.26
"581","2009-04-23",15.16
"582","2009-04-24",15.16
"583","2009-04-27",15.18
"584","2009-04-28",15.15
"585","2009-04-29",16.48
"586","2009-04-30",16.27
"587","2009-05-01",16.59
"588","2009-05-04",17
"589","2009-05-05",16.02
"590","2009-05-06",15.54
"591","2009-05-07",15.43
"592","2009-05-08",15.46
"593","2009-05-11",15.28
"594","2009-05-12",15.14
"595","2009-05-13",14.76
"596","2009-05-14",14.25
"597","2009-05-15",13.87
"598","2009-05-18",13.34
"599","2009-05-19",13.09
"600","2009-05-20",12.78
"601","2009-05-21",12.49
"602","2009-05-22",12.19
"603","2009-05-26",12.25
"604","2009-05-27",12.02
"605","2009-05-28",12
"606","2009-05-29",12.41
"607","2009-06-01",12.72
"608","2009-06-02",13.19
"609","2009-06-03",13.44
"610","2009-06-04",14.08
"611","2009-06-05",14.26
"612","2009-06-08",14.02
"613","2009-06-09",14.92
"614","2009-06-10",14.41
"615","2009-06-11",14.45
"616","2009-06-12",14.34
"617","2009-06-15",13.85
"618","2009-06-16",14
"619","2009-06-17",14.08
"620","2009-06-18",14.09
"621","2009-06-19",13.99
"622","2009-06-22",13.51
"623","2009-06-23",12.98
"624","2009-06-24",13.16
"625","2009-06-25",13.09
"626","2009-06-26",12.65
"627","2009-06-29",12.31
"628","2009-06-30",12.41
"629","2009-07-01",12.29
"630","2009-07-02",11.95
"631","2009-07-06",12.06
"632","2009-07-07",12.6
"633","2009-07-08",12.42
"634","2009-07-09",12.34
"635","2009-07-10",12.17
"636","2009-07-13",12.62
"637","2009-07-14",12.35
"638","2009-07-15",12.44
"639","2009-07-16",12.49
"640","2009-07-17",13.16
"641","2009-07-20",13.47
"642","2009-07-21",13.57
"643","2009-07-22",13.96
"644","2009-07-23",14.28
"645","2009-07-24",14.19
"646","2009-07-27",14.46
"647","2009-07-28",15.04
"648","2009-07-29",12.88
"649","2009-07-30",13.11
"650","2009-07-31",12.89
"651","2009-08-03",13.51
"652","2009-08-04",13.85
"653","2009-08-05",13.86
"654","2009-08-06",13.61
"655","2009-08-07",13.98
"656","2009-08-10",14.05
"657","2009-08-11",13.96
"658","2009-08-12",14.1
"659","2009-08-13",14.17
"660","2009-08-14",14.17
"661","2009-08-17",14.14
"662","2009-08-18",14.31
"663","2009-08-19",14.33
"664","2009-08-20",14.15
"665","2009-08-21",13.98
"666","2009-08-24",13.94
"667","2009-08-25",13.62
"668","2009-08-26",13.64
"669","2009-08-27",13.66
"670","2009-08-28",13.48
"671","2009-08-31",13.27
"672","2009-09-01",13.19
"673","2009-09-02",13.04
"674","2009-09-03",12.98
"675","2009-09-04",13.04
"676","2009-09-08",12.8
"677","2009-09-09",13.06
"678","2009-09-10",13.15
"679","2009-09-11",13.38
"680","2009-09-14",13.55
"681","2009-09-15",13.32
"682","2009-09-16",13.72
"683","2009-09-17",14.11
"684","2009-09-18",14
"685","2009-09-21",14.16
"686","2009-09-22",14.15
"687","2009-09-23",14.15
"688","2009-09-24",14.18
"689","2009-09-25",14.22
"690","2009-09-28",14.22
"691","2009-09-29",14.15
"692","2009-09-30",14.13
"693","2009-10-01",14.11
"694","2009-10-02",14.36
"695","2009-10-05",14
"696","2009-10-06",14.07
"697","2009-10-07",14.01
"698","2009-10-08",13.92
"699","2009-10-09",14.2
"700","2009-10-12",14.57
"701","2009-10-13",14.79
"702","2009-10-14",15.12
"703","2009-10-15",14.4
"704","2009-10-16",14.6
"705","2009-10-19",15.13
"706","2009-10-20",15.48
"707","2009-10-21",15.22
"708","2009-10-22",15.53
"709","2009-10-23",14.96
"710","2009-10-26",15.04
"711","2009-10-27",15.07
"712","2009-10-28",14.85
"713","2009-10-29",14.87
"714","2009-10-30",14.16
"715","2009-11-02",14.3
"716","2009-11-03",14.18
"717","2009-11-04",14.06
"718","2009-11-05",14
"719","2009-11-06",13.94
"720","2009-11-09",13.86
"721","2009-11-10",13.72
"722","2009-11-11",13.75
"723","2009-11-12",13.36
"724","2009-11-13",13.52
"725","2009-11-16",13.97
"726","2009-11-17",14.02
"727","2009-11-18",13.71
"728","2009-11-19",13.51
"729","2009-11-20",13.49
"730","2009-11-23",13.97
"731","2009-11-24",14.14
"732","2009-11-25",14
"733","2009-11-27",13.8
"734","2009-11-30",13.83
"735","2009-12-01",13.98
"736","2009-12-02",14.07
"737","2009-12-03",13.82
"738","2009-12-04",14.04
"739","2009-12-07",14.28
"740","2009-12-08",14.1
"741","2009-12-09",13.9
"742","2009-12-10",13.74
"743","2009-12-11",13.81
"744","2009-12-14",13.86
"745","2009-12-15",13.77
"746","2009-12-16",13.8
"747","2009-12-17",13.58
"748","2009-12-18",13.55
"749","2009-12-21",13.72
"750","2009-12-22",13.92
"751","2009-12-23",14.11
"752","2009-12-24",14.21
"753","2009-12-28",14.15
"754","2009-12-29",14.25
"755","2009-12-30",14.23
"756","2009-12-31",14.29
"757","2010-01-04",14.41
"758","2010-01-05",12.96
"759","2010-01-06",12.48
"760","2010-01-07",12.27
"761","2010-01-08",12.52
"762","2010-01-11",12.78
"763","2010-01-12",13.06
"764","2010-01-13",13.55
"765","2010-01-14",13.56
"766","2010-01-15",13.48
"767","2010-01-19",13.87
"768","2010-01-20",13.61
"769","2010-01-21",13.53
"770","2010-01-22",13.35
"771","2010-01-25",13.11
"772","2010-01-26",12.98
"773","2010-01-27",13.75
"774","2010-01-28",13.43
"775","2010-01-29",13.54
"776","2010-02-01",13.81
"777","2010-02-02",13.79
"778","2010-02-03",13.87
"779","2010-02-04",13.3
"780","2010-02-05",13.58
"781","2010-02-08",13.32
"782","2010-02-09",13.36
"783","2010-02-10",13.14
"784","2010-02-11",13.26
"785","2010-02-12",12.18
"786","2010-02-16",12.43
"787","2010-02-17",12.53
"788","2010-02-18",12.79
"789","2010-02-19",13.3
"790","2010-02-22",13.64
"791","2010-02-23",13.71
"792","2010-02-24",14
"793","2010-02-25",14
"794","2010-02-26",14.02
"795","2010-03-01",14.46
"796","2010-03-02",14.25
"797","2010-03-03",14.33
"798","2010-03-04",14.17
"799","2010-03-05",14.39
"800","2010-03-08",14.13
"801","2010-03-09",14.16
"802","2010-03-10",14.06
"803","2010-03-11",13.99
"804","2010-03-12",14.25
"805","2010-03-15",14.26
"806","2010-03-16",14.35
"807","2010-03-17",14.51
"808","2010-03-18",14.59
"809","2010-03-19",14.6
"810","2010-03-22",14.92
"811","2010-03-23",14.98
"812","2010-03-24",14.74
"813","2010-03-25",14.71
"814","2010-03-26",14.5
"815","2010-03-29",14.51
"816","2010-03-30",14.59
"817","2010-03-31",14.42
"818","2010-04-01",14.61
"819","2010-04-05",15.11
"820","2010-04-06",15.24
"821","2010-04-07",15.32
"822","2010-04-08",15.17
"823","2010-04-09",15.17
"824","2010-04-12",15.47
"825","2010-04-13",15.52
"826","2010-04-14",15.88
"827","2010-04-15",16.07
"828","2010-04-16",16.040001
"829","2010-04-19",14.9
"830","2010-04-20",14.52
"831","2010-04-21",14.77
"832","2010-04-22",15.05
"833","2010-04-23",15.21
"834","2010-04-26",15.01
"835","2010-04-27",15.16
"836","2010-04-28",15.18
"837","2010-04-29",15.83
"838","2010-04-30",15.09
"839","2010-05-03",15.26
"840","2010-05-04",15.14
"841","2010-05-05",14.99
"842","2010-05-06",14.6
"843","2010-05-07",14.25
"844","2010-05-10",14.81
"845","2010-05-11",15.2
"846","2010-05-12",15.4
"847","2010-05-13",16.91
"848","2010-05-14",16.33
"849","2010-05-17",16.799999
"850","2010-05-18",16.74
"851","2010-05-19",16.66
"852","2010-05-20",16.309999
"853","2010-05-21",15.93
"854","2010-05-24",15.06
"855","2010-05-25",15.42
"856","2010-05-26",15.01
"857","2010-05-27",15.44
"858","2010-05-28",15.24
"859","2010-06-01",15.01
"860","2010-06-02",15.17
"861","2010-06-03",15.56
"862","2010-06-04",14.69
"863","2010-06-07",14.36
"864","2010-06-08",13.92
"865","2010-06-09",14.19
"866","2010-06-10",14.63
"867","2010-06-11",14.63
"868","2010-06-14",14.87
"869","2010-06-15",14.9
"870","2010-06-16",14.56
"871","2010-06-17",14.64
"872","2010-06-18",14.74
"873","2010-06-21",14.23
"874","2010-06-22",13.96
"875","2010-06-23",13.87
"876","2010-06-24",13.83
"877","2010-06-25",14.25
"878","2010-06-28",14.08
"879","2010-06-29",13.59
"880","2010-06-30",13.72
"881","2010-07-01",13.48
"882","2010-07-02",13.61
"883","2010-07-06",13.33
"884","2010-07-07",13.57
"885","2010-07-08",14.12
"886","2010-07-09",14.11
"887","2010-07-12",13.69
"888","2010-07-13",14.43
"889","2010-07-14",14.23
"890","2010-07-15",14.04
"891","2010-07-16",13.38
"892","2010-07-19",13.5
"893","2010-07-20",13.58
"894","2010-07-21",13.25
"895","2010-07-22",13.94
"896","2010-07-23",14.24
"897","2010-07-26",14.4
"898","2010-07-27",14.61
"899","2010-07-28",14.22
"900","2010-07-29",14.28
"901","2010-07-30",14.36
"902","2010-08-02",14.38
"903","2010-08-03",14.28
"904","2010-08-04",14.44
"905","2010-08-05",14.16
"906","2010-08-06",14.24
"907","2010-08-09",14.28
"908","2010-08-10",13.99
"909","2010-08-11",13.3
"910","2010-08-12",13.44
"911","2010-08-13",13.25
"912","2010-08-16",13.28
"913","2010-08-17",13.71
"914","2010-08-18",13.46
"915","2010-08-19",13.18
"916","2010-08-20",13.3
"917","2010-08-23",13.03
"918","2010-08-24",13.2
"919","2010-08-25",13.77
"920","2010-08-26",13.28
"921","2010-08-27",13.7
"922","2010-08-30",13.15
"923","2010-08-31",13.07
"924","2010-09-01",13.51
"925","2010-09-02",13.22
"926","2010-09-03",13.43
"927","2010-09-07",13.2
"928","2010-09-08",13.22
"929","2010-09-09",13.34
"930","2010-09-10",13.24
"931","2010-09-13",13.97
"932","2010-09-14",13.78
"933","2010-09-15",14.35
"934","2010-09-16",14.26
"935","2010-09-17",14.15
"936","2010-09-20",14.61
"937","2010-09-21",14.26
"938","2010-09-22",14.24
"939","2010-09-23",14.08
"940","2010-09-24",14.48
"941","2010-09-27",14.36
"942","2010-09-28",14.67
"943","2010-09-29",14.67
"944","2010-09-30",14.5
"945","2010-10-01",14.33
"946","2010-10-04",14.29
"947","2010-10-05",14.53
"948","2010-10-06",14.75
"949","2010-10-07",14.49
"950","2010-10-08",14.85
"951","2010-10-11",14.64
"952","2010-10-12",14.83
"953","2010-10-13",15.2
"954","2010-10-14",16.42
"955","2010-10-15",15.98
"956","2010-10-18",16.139999
"957","2010-10-19",15.49
"958","2010-10-20",15.83
"959","2010-10-21",15.65
"960","2010-10-22",15.37
"961","2010-10-25",15.43
"962","2010-10-26",15.5
"963","2010-10-27",15.34
"964","2010-10-28",15.09
"965","2010-10-29",14.95
"966","2010-11-01",14.51
"967","2010-11-02",15.64
"968","2010-11-03",15.41
"969","2010-11-04",16.040001
"970","2010-11-05",15.92
"971","2010-11-08",15.74
"972","2010-11-09",15.57
"973","2010-11-10",16.209999
"974","2010-11-11",15.9
"975","2010-11-12",15.41
"976","2010-11-15",15.65
"977","2010-11-16",15.22
"978","2010-11-17",14.98
"979","2010-11-18",15.22
"980","2010-11-19",15.45
"981","2010-11-22",15.39
