"","date","CHMA"
"172","2016-03-21",10.11
"173","2016-03-22",9.87
"174","2016-03-23",9.17
"175","2016-03-24",8.44
"176","2016-03-28",8.06
"177","2016-03-29",8.74
"178","2016-03-30",8.61
"179","2016-03-31",9.16
"180","2016-04-01",9.79
"181","2016-04-04",10.54
"182","2016-04-05",10.67
"183","2016-04-06",10.54
"184","2016-04-07",10.98
"185","2016-04-08",12.72
"186","2016-04-11",11.51
"187","2016-04-12",11
"188","2016-04-13",10.9
"189","2016-04-14",10.035
"190","2016-04-15",10.17
"191","2016-04-18",3.75
"192","2016-04-19",3.79
"193","2016-04-20",3.59
"194","2016-04-21",3.82
"195","2016-04-22",3.83
"196","2016-04-25",3.68
"197","2016-04-26",3.5
"198","2016-04-27",3.5
"199","2016-04-28",3.46
"200","2016-04-29",3.37
"201","2016-05-02",3.38
"202","2016-05-03",3.13
"203","2016-05-04",2.98
"204","2016-05-05",3.03
"205","2016-05-06",2.95
"206","2016-05-09",3.04
"207","2016-05-10",3.09
"208","2016-05-11",2.92
"209","2016-05-12",2.55
"210","2016-05-13",2.65
"211","2016-05-16",2.84
"212","2016-05-17",2.87
"213","2016-05-18",3
"214","2016-05-19",2.83
"215","2016-05-20",2.86
"216","2016-05-23",3.01
"217","2016-05-24",3.1
"218","2016-05-25",3.11
"219","2016-05-26",3.02
"220","2016-05-27",3.1
"221","2016-05-31",3.21
"222","2016-06-01",3.31
"223","2016-06-02",3.32
"224","2016-06-03",3.29
"225","2016-06-06",3.27
"226","2016-06-07",3.26
"227","2016-06-08",3.35
"228","2016-06-09",3.14
"229","2016-06-10",2.91
"230","2016-06-13",2.8
"231","2016-06-14",2.57
"232","2016-06-15",2.67
"233","2016-06-16",2.67
"234","2016-06-17",2.67
"235","2016-06-20",2.7
"236","2016-06-21",2.65
"237","2016-06-22",2.55
"238","2016-06-23",2.74
"239","2016-06-24",2.77
"240","2016-06-27",2.76
"241","2016-06-28",2.79
"242","2016-06-29",2.91
"243","2016-06-30",2.89
"244","2016-07-01",3
"245","2016-07-05",2.84
"246","2016-07-06",2.85
"247","2016-07-07",2.88
"248","2016-07-08",2.98
"249","2016-07-11",2.82
"250","2016-07-12",2.79
"251","2016-07-13",2.75
"252","2016-07-14",2.79
"253","2016-07-15",2.81
"254","2016-07-18",2.87
"255","2016-07-19",2.84
"256","2016-07-20",2.87
"257","2016-07-21",2.84
"258","2016-07-22",2.74
"259","2016-07-25",2.66
"260","2016-07-26",2.61
"261","2016-07-27",2.67
"262","2016-07-28",2.66
"263","2016-07-29",2.65
"264","2016-08-01",2.7
"265","2016-08-02",2.7
"266","2016-08-03",2.72
"267","2016-08-04",2.79
"268","2016-08-05",2.93
"269","2016-08-08",2.89
"270","2016-08-09",2.84
"271","2016-08-10",2.81
"272","2016-08-11",2.86
"273","2016-08-12",2.91
"274","2016-08-15",2.94
"275","2016-08-16",2.71
"276","2016-08-17",2.73
"277","2016-08-18",2.73
"278","2016-08-19",2.71
"279","2016-08-22",2.73
"280","2016-08-23",2.73
"281","2016-08-24",2.64
"282","2016-08-25",2.63
"283","2016-08-26",2.46
"284","2016-08-29",2.56
"285","2016-08-30",2.54
"286","2016-08-31",2.47
"287","2016-09-01",2.46
"288","2016-09-02",2.51
"289","2016-09-06",2.55
"290","2016-09-07",2.62
"291","2016-09-08",2.65
"292","2016-09-09",2.55
"293","2016-09-12",2.69
"294","2016-09-13",2.63
"295","2016-09-14",2.68
"296","2016-09-15",2.71
"297","2016-09-16",2.57
"298","2016-09-19",2.62
"299","2016-09-20",2.65
"300","2016-09-21",2.6
"301","2016-09-22",2.68
"302","2016-09-23",2.84
"303","2016-09-26",3.05
"304","2016-09-27",2.98
"305","2016-09-28",2.96
"306","2016-09-29",2.88
"307","2016-09-30",2.94
"308","2016-10-03",2.97
"309","2016-10-04",3.07
"310","2016-10-05",3.39
"311","2016-10-06",3.21
"312","2016-10-07",3.05
"313","2016-10-10",3.08
"314","2016-10-11",3
"315","2016-10-12",2.85
"316","2016-10-13",2.62
"317","2016-10-14",2.58
"318","2016-10-17",2.62
"319","2016-10-18",2.7
"320","2016-10-19",2.67
"321","2016-10-20",2.81
"322","2016-10-21",2.74
"323","2016-10-24",2.65
"324","2016-10-25",2.6
"325","2016-10-26",2.58
"326","2016-10-27",2.52
"327","2016-10-28",2.27
"328","2016-10-31",2.25
"329","2016-11-01",2.1
"330","2016-11-02",1.95
"331","2016-11-03",2
"332","2016-11-04",2.15
"333","2016-11-07",1.95
"334","2016-11-08",1.9
"335","2016-11-09",2.15
"336","2016-11-10",2.2
"337","2016-11-11",2.15
"338","2016-11-14",2.2
"339","2016-11-15",2.1
"340","2016-11-16",2.2
"341","2016-11-17",2.45
"342","2016-11-18",2.25
"343","2016-11-21",2.2
"344","2016-11-22",2.1
"345","2016-11-23",2.05
"346","2016-11-25",2
"347","2016-11-28",2
"348","2016-11-29",2.05
"349","2016-11-30",1.95
"350","2016-12-01",1.9
"351","2016-12-02",1.85
"352","2016-12-05",1.9
"353","2016-12-06",1.9
"354","2016-12-07",1.9
"355","2016-12-08",1.9
"356","2016-12-09",1.9
"357","2016-12-12",1.85
"358","2016-12-13",1.9
"359","2016-12-14",1.85
"360","2016-12-15",1.95
"361","2016-12-16",1.9
"362","2016-12-19",1.95
"363","2016-12-20",2.1
"364","2016-12-21",2.1
"365","2016-12-22",2.05
"366","2016-12-23",2.15
"367","2016-12-27",2.2
"368","2016-12-28",2
"369","2016-12-29",2
"370","2016-12-30",1.95
"371","2017-01-03",2
"372","2017-01-04",2.1
"373","2017-01-05",2.25
"374","2017-01-06",2.1
"375","2017-01-09",2
"376","2017-01-10",2.05
"377","2017-01-11",1.95
"378","2017-01-12",2.05
"379","2017-01-13",2
"380","2017-01-17",1.95
"381","2017-01-18",2
"382","2017-01-19",1.95
"383","2017-01-20",1.95
"384","2017-01-23",1.9
"385","2017-01-24",1.9
"386","2017-01-25",1.85
"387","2017-01-26",1.95
"388","2017-01-27",1.85
"389","2017-01-30",1.9
"390","2017-01-31",2
"391","2017-02-01",2.05
"392","2017-02-02",2
"393","2017-02-03",1.95
"394","2017-02-06",1.9
"395","2017-02-07",1.8
"396","2017-02-08",1.8
"397","2017-02-09",1.8
"398","2017-02-10",1.85
"399","2017-02-13",1.7
"400","2017-02-14",1.65
"401","2017-02-15",1.65
"402","2017-02-16",1.6
"403","2017-02-17",1.8
"404","2017-02-21",1.7
"405","2017-02-22",1.6
"406","2017-02-23",1.6
"407","2017-02-24",1.6
"408","2017-02-27",1.65
"409","2017-02-28",1.6
"410","2017-03-01",1.65
"411","2017-03-02",1.6
"412","2017-03-03",1.65
"413","2017-03-06",1.65
"414","2017-03-07",1.6
"415","2017-03-08",1.55
"416","2017-03-09",1.625
"417","2017-03-10",1.7
"418","2017-03-13",1.75
"419","2017-03-14",1.7
"420","2017-03-15",1.65
"421","2017-03-16",1.7
"422","2017-03-17",1.65
"423","2017-03-20",1.7
"424","2017-03-21",1.65
"425","2017-03-22",1.65
"426","2017-03-23",1.6
"427","2017-03-24",1.6
"428","2017-03-27",1.75
"429","2017-03-28",1.75
"430","2017-03-29",1.65
"431","2017-03-30",1.8
"432","2017-03-31",1.7
"433","2017-04-03",1.65
"434","2017-04-04",1.65
"435","2017-04-05",1.6
"436","2017-04-06",1.6
"437","2017-04-07",1.625
"438","2017-04-10",1.55
"439","2017-04-11",1.55
"440","2017-04-12",1.65
"441","2017-04-13",1.6
"442","2017-04-17",1.55
"443","2017-04-18",1.5
"444","2017-04-19",1.575
"445","2017-04-20",1.55
"446","2017-04-21",1.45
"447","2017-04-24",1.6
"448","2017-04-25",1.6
"449","2017-04-26",1.65
"450","2017-04-27",1.55
"451","2017-04-28",1.55
"452","2017-05-01",1.575
"453","2017-05-02",1.55
"454","2017-05-03",1.55
"455","2017-05-04",1.5
"456","2017-05-05",1.5
"457","2017-05-08",1.65
"458","2017-05-09",1.6
"459","2017-05-10",1.6
"460","2017-05-11",1.6
"461","2017-05-12",1.6
"462","2017-05-15",1.65
"463","2017-05-16",1.6
"464","2017-05-17",1.55
"465","2017-05-18",1.51
"466","2017-05-19",1.45
"467","2017-05-22",1.5
"468","2017-05-23",1.5
"469","2017-05-24",1.5
"470","2017-05-25",1.5
"471","2017-05-26",1.5
"472","2017-05-30",1.45
"473","2017-05-31",1.45
"474","2017-06-01",1.4
"475","2017-06-02",1.45
"476","2017-06-05",1.45
"477","2017-06-06",1.45
"478","2017-06-07",1.5
"479","2017-06-08",1.425
"480","2017-06-09",1.4
"481","2017-06-12",1.375
"482","2017-06-13",1.375
"483","2017-06-14",1.4
"484","2017-06-15",1.35
"485","2017-06-16",1.4
"486","2017-06-19",1.35
"487","2017-06-20",1.4
"488","2017-06-21",1.45
"489","2017-06-22",1.5
"490","2017-06-23",1.45
"491","2017-06-26",1.45
"492","2017-06-27",1.475
"493","2017-06-28",1.45
"494","2017-06-29",1.5
"495","2017-06-30",1.45
"496","2017-07-03",1.4
"497","2017-07-05",1.4
"498","2017-07-06",1.5
"499","2017-07-07",1.5
"500","2017-07-10",1.5
"501","2017-07-11",1.4
"502","2017-07-12",1.35
"503","2017-07-13",1.4
"504","2017-07-14",1.4
"505","2017-07-17",1.45
"506","2017-07-18",1.5
"507","2017-07-19",1.45
"508","2017-07-20",1.45
"509","2017-07-21",1.425
"510","2017-07-24",1.4
"511","2017-07-25",1.45
"512","2017-07-26",1.475
"513","2017-07-27",1.5
"514","2017-07-28",1.4
"515","2017-07-31",1.4
"516","2017-08-01",1.35
"517","2017-08-02",1.25
"518","2017-08-03",1.45
"519","2017-08-04",1.45
"520","2017-08-07",1.5
"521","2017-08-08",1.45
"522","2017-08-09",1.45
"523","2017-08-10",1.4
"524","2017-08-11",1.85
"525","2017-08-14",1.9
"526","2017-08-15",1.8
"527","2017-08-16",1.85
"528","2017-08-17",1.85
"529","2017-08-18",1.85
"530","2017-08-21",1.9
"531","2017-08-22",1.875
"532","2017-08-23",1.9
"533","2017-08-24",1.95
"534","2017-08-25",2.2
"535","2017-08-28",2.025
"536","2017-08-29",2.15
"537","2017-08-30",2.15
"538","2017-08-31",2.2
"539","2017-09-01",2.3
"540","2017-09-05",2.2
"541","2017-09-06",2.15
"542","2017-09-07",2.1
"543","2017-09-08",2.125
"544","2017-09-11",2.15
"545","2017-09-12",2.25
"546","2017-09-13",2.3
"547","2017-09-14",2.3
"548","2017-09-15",2.4
"549","2017-09-18",2.4
"550","2017-09-19",2.4
"551","2017-09-20",2.4
"552","2017-09-21",2.45
"553","2017-09-22",2.4
"554","2017-09-25",2.45
"555","2017-09-26",2.35
"556","2017-09-27",2.45
"557","2017-09-28",2.55
"558","2017-09-29",2.55
"559","2017-10-02",2.7
"560","2017-10-03",2.7
"561","2017-10-04",2.75
"562","2017-10-05",2.75
"563","2017-10-06",2.9
"564","2017-10-09",2.925
"565","2017-10-10",2.9
"566","2017-10-11",2.55
"567","2017-10-12",2.65
"568","2017-10-13",2.55
"569","2017-10-16",2.6
"570","2017-10-17",2.45
"571","2017-10-18",2.45
"572","2017-10-19",2.5
"573","2017-10-20",2.5
"574","2017-10-23",2.35
"575","2017-10-24",2.2
"576","2017-10-25",2.2
"577","2017-10-26",2.1
"578","2017-10-27",2.2
"579","2017-10-30",2.2
"580","2017-10-31",2.1
"581","2017-11-01",2.1
"582","2017-11-02",2.2
"583","2017-11-03",2.1
"584","2017-11-06",2.05
"585","2017-11-07",1.95
"586","2017-11-08",2
"587","2017-11-09",2
"588","2017-11-10",2.025
"589","2017-11-13",2.1
"590","2017-11-14",2.05
"591","2017-11-15",2.1
"592","2017-11-16",2
"593","2017-11-17",1.9
"594","2017-11-20",1.85
"595","2017-11-21",1.85
"596","2017-11-22",1.95
"597","2017-11-24",2
"598","2017-11-27",1.95
"599","2017-11-28",1.95
"600","2017-11-29",1.9
"601","2017-11-30",1.8
"602","2017-12-01",1.8
"603","2017-12-04",1.85
"604","2017-12-05",1.85
"605","2017-12-06",1.85
"606","2017-12-07",1.85
"607","2017-12-08",1.8
"608","2017-12-11",1.8
"609","2017-12-12",1.9
"610","2017-12-13",1.8
"611","2017-12-14",1.85
"612","2017-12-15",1.8
"613","2017-12-18",1.74
"614","2017-12-19",1.65
"615","2017-12-20",1.7
"616","2017-12-21",1.65
"617","2017-12-22",1.65
"618","2017-12-26",1.6
"619","2017-12-27",1.65
"620","2017-12-28",1.7
"621","2017-12-29",1.7
"622","2018-01-02",1.7
"623","2018-01-03",1.65
"624","2018-01-04",1.65
"625","2018-01-05",1.65
"626","2018-01-08",1.65
"627","2018-01-09",1.65
"628","2018-01-10",1.6
"629","2018-01-11",1.536
"630","2018-01-12",1.475
"631","2018-01-16",1.5
"632","2018-01-17",1.5
"633","2018-01-18",1.55
"634","2018-01-19",1.65
"635","2018-01-22",1.65
"636","2018-01-23",1.65
"637","2018-01-24",1.6
"638","2018-01-25",1.65
"639","2018-01-26",1.675
"640","2018-01-29",1.8
"641","2018-01-30",1.65
"642","2018-01-31",1.65
"643","2018-02-01",1.65
"644","2018-02-02",1.55
"645","2018-02-05",1.55
"646","2018-02-06",1.575
"647","2018-02-07",1.6
"648","2018-02-08",1.55
"649","2018-02-09",1.5
"650","2018-02-12",1.5
"651","2018-02-13",1.55
"652","2018-02-14",1.6
"653","2018-02-15",1.5
"654","2018-02-16",1.55
"655","2018-02-20",1.55
"656","2018-02-21",1.6
"657","2018-02-22",1.6
"658","2018-02-23",1.525
"659","2018-02-26",1.6
"660","2018-02-27",1.6
"661","2018-02-28",1.55
"662","2018-03-01",1.55
"663","2018-03-02",1.65
"664","2018-03-05",1.65
"665","2018-03-06",1.6
"666","2018-03-07",1.6
"667","2018-03-08",1.65
"668","2018-03-09",1.6
"669","2018-03-12",1.575
"670","2018-03-13",1.6
"671","2018-03-14",1.55
"672","2018-03-15",1.65
"673","2018-03-16",1.55
"674","2018-03-19",1.5
"675","2018-03-20",1.55
"676","2018-03-21",1.5
"677","2018-03-22",1.55
"678","2018-03-23",1.55
"679","2018-03-26",1.5
"680","2018-03-27",1.5
"681","2018-03-28",1.5
"682","2018-03-29",1.5
"683","2018-04-02",1.5
"684","2018-04-03",1.45
"685","2018-04-04",1.6
"686","2018-04-05",1.5
"687","2018-04-06",1.45
"688","2018-04-09",1.45
"689","2018-04-10",1.45
"690","2018-04-11",1.45
"691","2018-04-12",1.45
"692","2018-04-13",1.4
"693","2018-04-16",1.433
"694","2018-04-17",1.45
"695","2018-04-18",1.45
"696","2018-04-19",1.55
"697","2018-04-20",1.5
"698","2018-04-23",1.5
"699","2018-04-24",1.525
"700","2018-04-25",1.45
"701","2018-04-26",1.45
"702","2018-04-27",1.55
"703","2018-04-30",1.45
"704","2018-05-01",1.5
"705","2018-05-02",1.45
"706","2018-05-03",1.5
"707","2018-05-04",1.5
"708","2018-05-07",1.45
"709","2018-05-08",1.5
"710","2018-05-09",1.55
"711","2018-05-10",1.45
"712","2018-05-11",1.55
"713","2018-05-14",1.45
"714","2018-05-15",1.65
"715","2018-05-16",1.55
"716","2018-05-17",1.55
"717","2018-05-18",1.65
"718","2018-05-21",1.6
"719","2018-05-22",1.6
"720","2018-05-23",1.55
"721","2018-05-24",1.5
"722","2018-05-25",1.55
"723","2018-05-29",1.55
"724","2018-05-30",1.5
"725","2018-05-31",1.5
"726","2018-06-01",1.6
"727","2018-06-04",1.5
"728","2018-06-05",1.5
"729","2018-06-06",1.5
"730","2018-06-07",1.45
"731","2018-06-08",1.5
"732","2018-06-11",1.45
"733","2018-06-12",1.45
"734","2018-06-13",1.5
"735","2018-06-14",1.55
"736","2018-06-15",1.55
"737","2018-06-18",1.5
"738","2018-06-19",1.55
"739","2018-06-20",1.6
"740","2018-06-21",1.575
"741","2018-06-22",1.6
"742","2018-06-25",1.55
"743","2018-06-26",1.5
"744","2018-06-27",1.575
"745","2018-06-28",1.5
"746","2018-06-29",1.5
"747","2018-07-02",1.55
"748","2018-07-03",1.5
"749","2018-07-05",1.5
"750","2018-07-06",1.55
"751","2018-07-09",1.55
"752","2018-07-10",1.5
"753","2018-07-11",1.55
"754","2018-07-12",1.5
"755","2018-07-13",1.55
"756","2018-07-16",1.5
"757","2018-07-17",1.55
"758","2018-07-18",1.5
"759","2018-07-19",1.45
"760","2018-07-20",1.6
"761","2018-07-23",1.55
"762","2018-07-24",1.55
"763","2018-07-25",1.6
"764","2018-07-26",1.45
"765","2018-07-27",1.5
"766","2018-07-30",1.4
"767","2018-07-31",1.4
"768","2018-08-01",1.425
"769","2018-08-02",1.35
"770","2018-08-03",1.4
"771","2018-08-06",1.4
"772","2018-08-07",1.425
"773","2018-08-08",1.3
"774","2018-08-09",1.25
"775","2018-08-10",1.75
"776","2018-08-13",1.65
"777","2018-08-14",1.75
"778","2018-08-15",1.775
"779","2018-08-16",1.75
"780","2018-08-17",2
"781","2018-08-20",2.3
"782","2018-08-21",2.4
"783","2018-08-22",2.35
"784","2018-08-23",2.3
"785","2018-08-24",2.25
"786","2018-08-27",2.35
"787","2018-08-28",2.35
"788","2018-08-29",2.4
"789","2018-08-30",2.4
"790","2018-08-31",2.35
"791","2018-09-04",2.5
"792","2018-09-05",2.6
"793","2018-09-06",2.45
"794","2018-09-07",2.45
"795","2018-09-10",2.6
"796","2018-09-11",2.55
"797","2018-09-12",2.55
"798","2018-09-13",2.6
"799","2018-09-14",2.65
"800","2018-09-17",2.8
"801","2018-09-18",3.05
"802","2018-09-19",3.05
"803","2018-09-20",3.15
"804","2018-09-21",3.3
"805","2018-09-24",3.65
"806","2018-09-25",3.55
"807","2018-09-26",3.6
"808","2018-09-27",3.6
"809","2018-09-28",3.6
"810","2018-10-01",3.52
"811","2018-10-02",3.46
"812","2018-10-03",3.5
"813","2018-10-04",3.5
"814","2018-10-05",3.62
"815","2018-10-08",3.41
"816","2018-10-09",3.45
"817","2018-10-10",3.32
"818","2018-10-11",3.32
"819","2018-10-12",3.45
"820","2018-10-15",3.58
"821","2018-10-16",3.67
"822","2018-10-17",3.72
"823","2018-10-18",3.67
"824","2018-10-19",3.73
"825","2018-10-22",3.71
"826","2018-10-23",3.5
"827","2018-10-24",3.48
"828","2018-10-25",3.5
"829","2018-10-26",3.63
"830","2018-10-29",3.56
"831","2018-10-30",3.64
"832","2018-10-31",3.7
"833","2018-11-01",3.86
"834","2018-11-02",3.9
"835","2018-11-05",4.1
"836","2018-11-06",4.06
"837","2018-11-07",4.08
"838","2018-11-08",4.2
"839","2018-11-09",4.09
"840","2018-11-12",3.97
"841","2018-11-13",3.975
"842","2018-11-14",4
"843","2018-11-15",3.93
"844","2018-11-16",3.84
"845","2018-11-19",3.82
"846","2018-11-20",3.72
"847","2018-11-21",3.9
"848","2018-11-23",3.85
"849","2018-11-26",4.05
"850","2018-11-27",4
"851","2018-11-28",3.98
"852","2018-11-29",4.24
"853","2018-11-30",4.02
"854","2018-12-03",3.87
"855","2018-12-04",3.73
"856","2018-12-06",3.52
"857","2018-12-07",3.55
"858","2018-12-10",3.61
"859","2018-12-11",3.73
"860","2018-12-12",3.8
"861","2018-12-13",3.78
"862","2018-12-14",3.71
"863","2018-12-17",3.31
"864","2018-12-18",3.37
"865","2018-12-19",2.84
"866","2018-12-20",2.37
"867","2018-12-21",2.4
"868","2018-12-24",2.3
"869","2018-12-26",2.12
"870","2018-12-27",2.63
"871","2018-12-28",2.98
"872","2018-12-31",3.11
"873","2019-01-02",2.98
"874","2019-01-03",3.42
"875","2019-01-04",3.45
"876","2019-01-07",3.29
"877","2019-01-08",3.63
"878","2019-01-09",3.64
"879","2019-01-10",3.38
"880","2019-01-11",3.37
"881","2019-01-14",3.44
"882","2019-01-15",3.47
"883","2019-01-16",3.55
"884","2019-01-17",3.63
"885","2019-01-18",3.75
"886","2019-01-22",3.77
"887","2019-01-23",3.58
"888","2019-01-24",3.69
"889","2019-01-25",3.72
"890","2019-01-28",3.81
"891","2019-01-29",3.69
"892","2019-01-30",3.46
"893","2019-01-31",3.5
"894","2019-02-01",3.48
"895","2019-02-04",3.59
"896","2019-02-05",3.42
"897","2019-02-06",3.43
"898","2019-02-07",3.5
"899","2019-02-08",3.4
"900","2019-02-11",3.51
"901","2019-02-12",3.53
"902","2019-02-13",3.7
"903","2019-02-14",3.75
"904","2019-02-15",3.87
"905","2019-02-19",3.9
"906","2019-02-20",3.95
"907","2019-02-21",3.99
"908","2019-02-22",3.99
"909","2019-02-25",4.01
"910","2019-02-26",3.94
"911","2019-02-27",4.13
"912","2019-02-28",4.22
"913","2019-03-01",4.37
"914","2019-03-04",4.75
"915","2019-03-05",5.25
"916","2019-03-06",5.84
"917","2019-03-07",5.835
"918","2019-03-08",5.9
"919","2019-03-11",6.2
"920","2019-03-12",6.67
"921","2019-03-13",6.93
"922","2019-03-14",6.49
"923","2019-03-15",6.59
"924","2019-03-18",6.51
"925","2019-03-19",6.53
"926","2019-03-20",6.2
"927","2019-03-21",5.03
"928","2019-03-22",5.51
"929","2019-03-25",6.02
"930","2019-03-26",6.13
"931","2019-03-27",5.54
"932","2019-03-28",5.76
"933","2019-03-29",5.2
"934","2019-04-01",5.04
"935","2019-04-02",5.49
"936","2019-04-03",5.36
"937","2019-04-04",5.72
"938","2019-04-05",5.6
"939","2019-04-08",5.78
"940","2019-04-09",5.94
"941","2019-04-10",6.16
"942","2019-04-11",6.09
"943","2019-04-12",6
"944","2019-04-15",5.51
"945","2019-04-16",5.84
"946","2019-04-17",5.84
"947","2019-04-18",5.94
"948","2019-04-22",5.99
"949","2019-04-23",5.98
"950","2019-04-24",6.11
"951","2019-04-25",6.07
"952","2019-04-26",6.06
"953","2019-04-29",5.93
"954","2019-04-30",6.08
"955","2019-05-01",5.81
"956","2019-05-02",5.93
"957","2019-05-03",6.07
"958","2019-05-06",6.03
"959","2019-05-07",5.96
"960","2019-05-08",6.06
"961","2019-05-09",6.2
"962","2019-05-10",6.61
"963","2019-05-13",6.13
"964","2019-05-14",6.07
"965","2019-05-15",6.01
"966","2019-05-16",5.9
"967","2019-05-17",5.99
"968","2019-05-20",6.06
"969","2019-05-21",6.15
"970","2019-05-22",6.16
"971","2019-05-23",6.21
"972","2019-05-24",6.47
"973","2019-05-28",6.82
"974","2019-05-29",7.48
"975","2019-05-30",7.36
"976","2019-05-31",7.1
"977","2019-06-03",6.7
"978","2019-06-04",6.88
"979","2019-06-05",7.2
"980","2019-06-06",7.29
"981","2019-06-07",7.44
"982","2019-06-10",7.91
"983","2019-06-11",7.75
"984","2019-06-12",7.9
"985","2019-06-13",7.98
"986","2019-06-14",7.82
"987","2019-06-17",8.08
"988","2019-06-18",8.01
"989","2019-06-19",7.99
"990","2019-06-20",7.77
"991","2019-06-21",7.54
"992","2019-06-24",7.71
"993","2019-06-25",7.61
"994","2019-06-26",7.59
"995","2019-06-27",7.45
"996","2019-06-28",7.47
"997","2019-07-01",7.97
