"","date","SCYX"
"152","2014-12-05",94.699997
"153","2014-12-08",89.099998
"154","2014-12-09",95.099998
"155","2014-12-10",89.900002
"156","2014-12-11",98.300003
"157","2014-12-12",101.599998
"158","2014-12-15",100.400002
"159","2014-12-16",101
"160","2014-12-17",104.199997
"161","2014-12-18",99.699997
"162","2014-12-19",104.800003
"163","2014-12-22",101
"164","2014-12-23",98.400002
"165","2014-12-24",104.900002
"166","2014-12-26",104.599998
"167","2014-12-29",98
"168","2014-12-30",104.800003
"169","2014-12-31",99.800003
"170","2015-01-02",99.599998
"171","2015-01-05",100.699997
"172","2015-01-06",104.900002
"173","2015-01-07",106
"174","2015-01-08",111.5
"175","2015-01-09",128.399994
"176","2015-01-12",145
"177","2015-01-13",143.100006
"178","2015-01-14",133.100006
"179","2015-01-15",127
"180","2015-01-16",120.900002
"181","2015-01-20",123.800003
"182","2015-01-21",118.5
"183","2015-01-22",117.5
"184","2015-01-23",119.900002
"185","2015-01-26",114
"186","2015-01-27",110
"187","2015-01-28",105
"188","2015-01-29",103.800003
"189","2015-01-30",107.800003
"190","2015-02-02",115.699997
"191","2015-02-03",103.5
"192","2015-02-04",96.5
"193","2015-02-05",99.400002
"194","2015-02-06",97.300003
"195","2015-02-09",98.800003
"196","2015-02-10",96
"197","2015-02-11",97.400002
"198","2015-02-12",94.099998
"199","2015-02-13",94.800003
"200","2015-02-17",95.5
"201","2015-02-18",95.989998
"202","2015-02-19",92.099998
"203","2015-02-20",92
"204","2015-02-23",99.5
"205","2015-02-24",96.099998
"206","2015-02-25",100
"207","2015-02-26",99.900002
"208","2015-02-27",99
"209","2015-03-02",99
"210","2015-03-03",99
"211","2015-03-04",92.75
"212","2015-03-05",99.900002
"213","2015-03-06",99.900002
"214","2015-03-09",98.800003
"215","2015-03-10",97.5
"216","2015-03-11",94.900002
"217","2015-03-12",99.800003
"218","2015-03-13",99.5
"219","2015-03-16",94
"220","2015-03-17",99.800003
"221","2015-03-18",99.5
"222","2015-03-19",97.300003
"223","2015-03-20",92.5
"224","2015-03-23",91
"225","2015-03-24",91.25
"226","2015-03-25",83
"227","2015-03-26",75
"228","2015-03-27",79
"229","2015-03-30",83.699997
"230","2015-03-31",83
"231","2015-04-01",87.599998
"232","2015-04-02",90
"233","2015-04-06",89.5
"234","2015-04-07",93.5
"235","2015-04-08",93.5
"236","2015-04-09",93.5
"237","2015-04-10",91.099998
"238","2015-04-13",85.300003
"239","2015-04-14",88
"240","2015-04-15",85.379997
"241","2015-04-16",89.300003
"242","2015-04-17",89.300003
"243","2015-04-20",80
"244","2015-04-21",80.5
"245","2015-04-22",77
"246","2015-04-23",99.900002
"247","2015-04-24",94.699997
"248","2015-04-27",93.800003
"249","2015-04-28",95.599998
"250","2015-04-29",92.900002
"251","2015-04-30",93.300003
"252","2015-05-01",92.199997
"253","2015-05-04",94.099998
"254","2015-05-05",95.199997
"255","2015-05-06",96.099998
"256","2015-05-07",96.300003
"257","2015-05-08",92
"258","2015-05-11",95.5
"259","2015-05-12",97.199997
"260","2015-05-13",95.900002
"261","2015-05-14",94
"262","2015-05-15",93.699997
"263","2015-05-18",90
"264","2015-05-19",90
"265","2015-05-20",87.800003
"266","2015-05-21",82.300003
"267","2015-05-22",88.5
"268","2015-05-26",87.800003
"269","2015-05-27",86.599998
"270","2015-05-28",87
"271","2015-05-29",86.400002
"272","2015-06-01",85
"273","2015-06-02",83.199997
"274","2015-06-03",87.599998
"275","2015-06-04",86.5
"276","2015-06-05",88
"277","2015-06-08",88.900002
"278","2015-06-09",87.5
"279","2015-06-10",88.5
"280","2015-06-11",87
"281","2015-06-12",87.699997
"282","2015-06-15",90
"283","2015-06-16",92
"284","2015-06-17",89.099998
"285","2015-06-18",86.699997
"286","2015-06-19",87.599998
"287","2015-06-22",89.099998
"288","2015-06-23",90.800003
"289","2015-06-24",91.900002
"290","2015-06-25",90
"291","2015-06-26",91.900002
"292","2015-06-29",90
"293","2015-06-30",87.900002
"294","2015-07-01",88.599998
"295","2015-07-02",91
"296","2015-07-06",87.599998
"297","2015-07-07",86.5
"298","2015-07-08",83.900002
"299","2015-07-09",85.699997
"300","2015-07-10",89.699997
"301","2015-07-13",86.800003
"302","2015-07-14",86
"303","2015-07-15",86.800003
"304","2015-07-16",85.599998
"305","2015-07-17",87.5
"306","2015-07-20",85.699997
"307","2015-07-21",87.199997
"308","2015-07-22",86.400002
"309","2015-07-23",87.5
"310","2015-07-24",86.800003
"311","2015-07-27",85.900002
"312","2015-07-28",85.099998
"313","2015-07-29",90
"314","2015-07-30",79.599998
"315","2015-07-31",79.5
"316","2015-08-03",82.400002
"317","2015-08-04",77.300003
"318","2015-08-05",80.300003
"319","2015-08-06",80.300003
"320","2015-08-07",75.900002
"321","2015-08-10",83.199997
"322","2015-08-11",77.5
"323","2015-08-12",69.699997
"324","2015-08-13",70.5
"325","2015-08-14",68.900002
"326","2015-08-17",67.099998
"327","2015-08-18",68.599998
"328","2015-08-19",68.300003
"329","2015-08-20",66.400002
"330","2015-08-21",67.900002
"331","2015-08-24",66.199997
"332","2015-08-25",71.5
"333","2015-08-26",71.199997
"334","2015-08-27",71.199997
"335","2015-08-28",74.099998
"336","2015-08-31",74.699997
"337","2015-09-01",70
"338","2015-09-02",68
"339","2015-09-03",69.599998
"340","2015-09-04",70.900002
"341","2015-09-08",71.400002
"342","2015-09-09",72.699997
"343","2015-09-10",69.599998
"344","2015-09-11",70
"345","2015-09-14",69.900002
"346","2015-09-15",69.5
"347","2015-09-16",69.699997
"348","2015-09-17",69
"349","2015-09-18",72.400002
"350","2015-09-21",69.099998
"351","2015-09-22",69.699997
"352","2015-09-23",71.800003
"353","2015-09-24",68.900002
"354","2015-09-25",69.900002
"355","2015-09-28",69.5
"356","2015-09-29",69.5
"357","2015-09-30",72.800003
"358","2015-10-01",66.400002
"359","2015-10-02",67.099998
"360","2015-10-05",66.199997
"361","2015-10-06",68.5
"362","2015-10-07",66.099998
"363","2015-10-08",66.099998
"364","2015-10-09",66.099998
"365","2015-10-12",67
"366","2015-10-13",66
"367","2015-10-14",65.5
"368","2015-10-15",66.349998
"369","2015-10-16",69.5
"370","2015-10-19",66.800003
"371","2015-10-20",69.800003
"372","2015-10-21",65.550003
"373","2015-10-22",66.75
"374","2015-10-23",64
"375","2015-10-26",63.900002
"376","2015-10-27",66
"377","2015-10-28",66.849998
"378","2015-10-29",66
"379","2015-10-30",63.900002
"380","2015-11-02",65.300003
"381","2015-11-03",65.099998
"382","2015-11-04",64
"383","2015-11-05",67.099998
"384","2015-11-06",69.5
"385","2015-11-09",70
"386","2015-11-10",70.5
"387","2015-11-11",70
"388","2015-11-12",65.5
"389","2015-11-13",63.900002
"390","2015-11-16",70
"391","2015-11-17",64.699997
"392","2015-11-18",64.5
"393","2015-11-19",69.5
"394","2015-11-20",68.300003
"395","2015-11-23",67.550003
"396","2015-11-24",68
"397","2015-11-25",64.800003
"398","2015-11-27",65.900002
"399","2015-11-30",67.800003
"400","2015-12-01",68.199997
"401","2015-12-02",68.199997
"402","2015-12-03",67.900002
"403","2015-12-04",69.900002
"404","2015-12-07",67.699997
"405","2015-12-08",67.699997
"406","2015-12-09",67.699997
"407","2015-12-10",68.099998
"408","2015-12-11",66.300003
"409","2015-12-14",68
"410","2015-12-15",67.699997
"411","2015-12-16",65.300003
"412","2015-12-17",61.700001
"413","2015-12-18",61.900002
"414","2015-12-21",57.700001
"415","2015-12-22",59.950001
"416","2015-12-23",60.5
"417","2015-12-24",60.099998
"418","2015-12-28",58.200001
"419","2015-12-29",58.599998
"420","2015-12-30",61.700001
"421","2015-12-31",62.099998
"422","2016-01-04",61
"423","2016-01-05",59.5
"424","2016-01-06",58.400002
"425","2016-01-07",55.799999
"426","2016-01-08",52.799999
"427","2016-01-11",51.299999
"428","2016-01-12",51.5
"429","2016-01-13",49.799999
"430","2016-01-14",51.400002
"431","2016-01-15",50
"432","2016-01-19",48.5
"433","2016-01-20",50
"434","2016-01-21",48.799999
"435","2016-01-22",48
"436","2016-01-25",47
"437","2016-01-26",47
"438","2016-01-27",48.700001
"439","2016-01-28",47.900002
"440","2016-01-29",45.700001
"441","2016-02-01",46.75
"442","2016-02-02",46.599998
"443","2016-02-03",47.900002
"444","2016-02-04",52
"445","2016-02-05",52
"446","2016-02-08",51.599998
"447","2016-02-09",46.700001
"448","2016-02-10",47
"449","2016-02-11",46
"450","2016-02-12",46
"451","2016-02-16",47.200001
"452","2016-02-17",49.5
"453","2016-02-18",52.599998
"454","2016-02-19",47.700001
"455","2016-02-22",47.099998
"456","2016-02-23",47.099998
"457","2016-02-24",46.599998
"458","2016-02-25",47.299999
"459","2016-02-26",47
"460","2016-02-29",49
"461","2016-03-01",49
"462","2016-03-02",46.099998
"463","2016-03-03",46.200001
"464","2016-03-04",43.299999
"465","2016-03-07",43.599998
"466","2016-03-08",43.599998
"467","2016-03-09",42.799999
"468","2016-03-10",42.200001
"469","2016-03-11",41.599998
"470","2016-03-14",41
"471","2016-03-15",40.099998
"472","2016-03-16",43.099998
"473","2016-03-17",42.099998
"474","2016-03-18",42.900002
"475","2016-03-21",42
"476","2016-03-22",41.400002
"477","2016-03-23",41.400002
"478","2016-03-24",41.400002
"479","2016-03-28",44
"480","2016-03-29",40.700001
"481","2016-03-30",41
"482","2016-03-31",40.299999
"483","2016-04-01",40.5
"484","2016-04-04",41.5
"485","2016-04-05",41.200001
"486","2016-04-06",40.299999
"487","2016-04-07",41.25
"488","2016-04-08",41.75
"489","2016-04-11",43.099998
"490","2016-04-12",42.07
"491","2016-04-13",44.799999
"492","2016-04-14",43.700001
"493","2016-04-15",42
"494","2016-04-18",42.200001
"495","2016-04-19",43.099998
"496","2016-04-20",42.150002
"497","2016-04-21",42.5
"498","2016-04-22",41.799999
"499","2016-04-25",41.700001
"500","2016-04-26",39.900002
"501","2016-04-27",39.900002
"502","2016-04-28",39.599998
"503","2016-04-29",39.099998
"504","2016-05-02",39.099998
"505","2016-05-03",39.299999
"506","2016-05-04",39.400002
"507","2016-05-05",39.5
"508","2016-05-06",39.700001
"509","2016-05-09",39.5
"510","2016-05-10",38
"511","2016-05-11",38.099998
"512","2016-05-12",36.900002
"513","2016-05-13",31.620001
"514","2016-05-16",31
"515","2016-05-17",31.9
"516","2016-05-18",28.200001
"517","2016-05-19",30
"518","2016-05-20",30.6
"519","2016-05-23",32.5
"520","2016-05-24",32.5
"521","2016-05-25",33
"522","2016-05-26",33
"523","2016-05-27",36.400002
"524","2016-05-31",39.5
"525","2016-06-01",41.400002
"526","2016-06-02",39.799999
"527","2016-06-03",39.900002
"528","2016-06-06",41.400002
"529","2016-06-07",41
"530","2016-06-08",41.099998
"531","2016-06-09",31.200001
"532","2016-06-10",31.9
"533","2016-06-13",31
"534","2016-06-14",28.200001
"535","2016-06-15",27.6
"536","2016-06-16",27
"537","2016-06-17",24.799999
"538","2016-06-20",26.5
"539","2016-06-21",22.299999
"540","2016-06-22",22.299999
"541","2016-06-23",21.9
"542","2016-06-24",22
"543","2016-06-27",21.299999
"544","2016-06-28",22.200001
"545","2016-06-29",22.6
"546","2016-06-30",21.700001
"547","2016-07-01",21.9
"548","2016-07-05",22.5
"549","2016-07-06",22.5
"550","2016-07-07",21.799999
"551","2016-07-08",22.1
"552","2016-07-11",21.6
"553","2016-07-12",21
"554","2016-07-13",20
"555","2016-07-14",18.700001
"556","2016-07-15",20.4
"557","2016-07-18",20.4
"558","2016-07-19",19.9
"559","2016-07-20",20.700001
"560","2016-07-21",22.5
"561","2016-07-22",22.9
"562","2016-07-25",21.4
"563","2016-07-26",20.5
"564","2016-07-27",21.5
"565","2016-07-28",21.5
"566","2016-07-29",20.200001
"567","2016-08-01",20
"568","2016-08-02",19.299999
"569","2016-08-03",20.65
"570","2016-08-04",20.799999
"571","2016-08-05",20.799999
"572","2016-08-08",20.9
"573","2016-08-09",20.4
"574","2016-08-10",20.799999
"575","2016-08-11",21.6
"576","2016-08-12",21.6
"577","2016-08-15",21.4
"578","2016-08-16",20.6
"579","2016-08-17",25.9
"580","2016-08-18",28
"581","2016-08-19",28
"582","2016-08-22",30.200001
"583","2016-08-23",28.4
"584","2016-08-24",28.9
"585","2016-08-25",28.1
"586","2016-08-26",27.200001
"587","2016-08-29",27.6
"588","2016-08-30",28.200001
"589","2016-08-31",28.9
"590","2016-09-01",28.700001
"591","2016-09-02",27.6
"592","2016-09-06",28.4
"593","2016-09-07",29.5
"594","2016-09-08",31.4
"595","2016-09-09",31.200001
"596","2016-09-12",31
"597","2016-09-13",29.6
"598","2016-09-14",28.700001
"599","2016-09-15",29.200001
"600","2016-09-16",32.5
"601","2016-09-19",35
"602","2016-09-20",36.900002
"603","2016-09-21",35.599998
"604","2016-09-22",35.299999
"605","2016-09-23",39.200001
"606","2016-09-26",40
"607","2016-09-27",39.5
"608","2016-09-28",40.299999
"609","2016-09-29",38
"610","2016-09-30",38.700001
"611","2016-10-03",45.5
"612","2016-10-04",44.900002
"613","2016-10-05",48
"614","2016-10-06",48.200001
"615","2016-10-07",49.599998
"616","2016-10-10",49.099998
"617","2016-10-11",45.5
"618","2016-10-12",43
"619","2016-10-13",41.200001
"620","2016-10-14",38.700001
"621","2016-10-17",38.900002
"622","2016-10-18",38.700001
"623","2016-10-19",36.400002
"624","2016-10-20",37.599998
"625","2016-10-21",36.5
"626","2016-10-24",35.900002
"627","2016-10-25",37
"628","2016-10-26",37
"629","2016-10-27",34.799999
"630","2016-10-28",33.5
"631","2016-10-31",32.099998
"632","2016-11-01",31.5
"633","2016-11-02",31.6
"634","2016-11-03",28.700001
"635","2016-11-04",30.799999
"636","2016-11-07",31.6
"637","2016-11-08",32.200001
"638","2016-11-09",33.799999
"639","2016-11-10",36.099998
"640","2016-11-11",36.5
"641","2016-11-14",35.5
"642","2016-11-15",35.099998
"643","2016-11-16",35.299999
"644","2016-11-17",35.900002
"645","2016-11-18",36.400002
"646","2016-11-21",36.799999
"647","2016-11-22",35.5
"648","2016-11-23",37
"649","2016-11-25",37.5
"650","2016-11-28",38.599998
"651","2016-11-29",39.200001
"652","2016-11-30",38.5
"653","2016-12-01",36
"654","2016-12-02",35.799999
"655","2016-12-05",36.099998
"656","2016-12-06",36.299999
"657","2016-12-07",35.200001
"658","2016-12-08",35.299999
"659","2016-12-09",35
"660","2016-12-12",34.299999
"661","2016-12-13",33.599998
"662","2016-12-14",33
"663","2016-12-15",32.400002
"664","2016-12-16",32.5
"665","2016-12-19",33.599998
"666","2016-12-20",33.299999
"667","2016-12-21",32.799999
"668","2016-12-22",33.799999
"669","2016-12-23",35.299999
"670","2016-12-27",36.599998
"671","2016-12-28",33.799999
"672","2016-12-29",32.400002
"673","2016-12-30",31.9
"674","2017-01-03",34
"675","2017-01-04",33.700001
"676","2017-01-05",33.299999
"677","2017-01-06",33.650002
"678","2017-01-09",35.200001
"679","2017-01-10",35.400002
"680","2017-01-11",33.400002
"681","2017-01-12",34
"682","2017-01-13",35.799999
"683","2017-01-17",37.200001
"684","2017-01-18",35.599998
"685","2017-01-19",33.599998
"686","2017-01-20",32.799999
"687","2017-01-23",31.6
"688","2017-01-24",30.799999
"689","2017-01-25",31.5
"690","2017-01-26",31.5
"691","2017-01-27",31
"692","2017-01-30",30.049999
"693","2017-01-31",30.200001
"694","2017-02-01",29.799999
"695","2017-02-02",29.200001
"696","2017-02-03",30.6
"697","2017-02-06",31.5
"698","2017-02-07",34.400002
"699","2017-02-08",34.799999
"700","2017-02-09",34.200001
"701","2017-02-10",34.200001
"702","2017-02-13",35.099998
"703","2017-02-14",34.700001
"704","2017-02-15",35.099998
"705","2017-02-16",34.900002
"706","2017-02-17",36.200001
"707","2017-02-21",34.700001
"708","2017-02-22",33.799999
"709","2017-02-23",32.299999
"710","2017-02-24",34
"711","2017-02-27",34.299999
"712","2017-02-28",33
"713","2017-03-01",32.5
"714","2017-03-02",32.700001
"715","2017-03-03",27
"716","2017-03-06",26.1
"717","2017-03-07",24.700001
"718","2017-03-08",25.1
"719","2017-03-09",24.9
"720","2017-03-10",26.799999
"721","2017-03-13",30.299999
"722","2017-03-14",29.200001
"723","2017-03-15",31.700001
"724","2017-03-16",31.1
"725","2017-03-17",30
"726","2017-03-20",28.200001
"727","2017-03-21",28
"728","2017-03-22",27.299999
"729","2017-03-23",28
"730","2017-03-24",27.4
"731","2017-03-27",27.700001
"732","2017-03-28",27.9
"733","2017-03-29",28.200001
"734","2017-03-30",27.9
"735","2017-03-31",27.6
"736","2017-04-03",26.5
"737","2017-04-04",26.700001
"738","2017-04-05",25.200001
"739","2017-04-06",24.700001
"740","2017-04-07",26.1
"741","2017-04-10",26.700001
"742","2017-04-11",25.799999
"743","2017-04-12",25.4
"744","2017-04-13",26
"745","2017-04-17",25.799999
"746","2017-04-18",25.1
"747","2017-04-19",26
"748","2017-04-20",25.4
"749","2017-04-21",25.700001
"750","2017-04-24",27.6
"751","2017-04-25",28.299999
"752","2017-04-26",27.299999
"753","2017-04-27",26
"754","2017-04-28",27.799999
"755","2017-05-01",27.5
"756","2017-05-02",26.9
"757","2017-05-03",26.700001
"758","2017-05-04",26.299999
"759","2017-05-05",26.5
"760","2017-05-08",25.4
"761","2017-05-09",16.200001
"762","2017-05-10",16.4
"763","2017-05-11",17
"764","2017-05-12",16.9
"765","2017-05-15",17.6
"766","2017-05-16",16.9
"767","2017-05-17",16.4
"768","2017-05-18",16.4
"769","2017-05-19",16
"770","2017-05-22",15.9
"771","2017-05-23",16.200001
"772","2017-05-24",16.9
"773","2017-05-25",16.299999
"774","2017-05-26",16.700001
"775","2017-05-30",16.1
"776","2017-05-31",15.9
"777","2017-06-01",16.1
"778","2017-06-02",16.6
"779","2017-06-05",16.299999
"780","2017-06-06",16.700001
"781","2017-06-07",16.6
"782","2017-06-08",16.9
"783","2017-06-09",16.9
"784","2017-06-12",16.5
"785","2017-06-13",16.700001
"786","2017-06-14",17.299999
"787","2017-06-15",17.1
"788","2017-06-16",16.4
"789","2017-06-19",16.6
"790","2017-06-20",17
"791","2017-06-21",17.9
"792","2017-06-22",19.200001
"793","2017-06-23",19.1
"794","2017-06-26",19.4
"795","2017-06-27",18.9
"796","2017-06-28",19.1
"797","2017-06-29",18.799999
"798","2017-06-30",17.9
"799","2017-07-03",18.299999
"800","2017-07-05",18.4
"801","2017-07-06",18.5
"802","2017-07-07",18.200001
"803","2017-07-10",18.799999
"804","2017-07-11",18.6
"805","2017-07-12",18.5
"806","2017-07-13",18.9
"807","2017-07-14",18.5
"808","2017-07-17",18.6
"809","2017-07-18",18.700001
"810","2017-07-19",18.200001
"811","2017-07-20",18.4
"812","2017-07-21",18
"813","2017-07-24",18.200001
"814","2017-07-25",18
"815","2017-07-26",17.9
"816","2017-07-27",17.4
"817","2017-07-28",17.4
"818","2017-07-31",17.200001
"819","2017-08-01",16.6
"820","2017-08-02",15.9
"821","2017-08-03",15.8
"822","2017-08-04",16.200001
"823","2017-08-07",16
"824","2017-08-08",16.4
"825","2017-08-09",16.299999
"826","2017-08-10",15.8
"827","2017-08-11",15.6
"828","2017-08-14",16.6
"829","2017-08-15",16.6
"830","2017-08-16",17.1
"831","2017-08-17",16.5
"832","2017-08-18",16.6
"833","2017-08-21",16.299999
"834","2017-08-22",16.299999
"835","2017-08-23",18.200001
"836","2017-08-24",18.299999
"837","2017-08-25",18.5
"838","2017-08-28",19.1
"839","2017-08-29",19.5
"840","2017-08-30",19.700001
"841","2017-08-31",19.200001
"842","2017-09-01",19.299999
"843","2017-09-05",19.799999
"844","2017-09-06",20.75
"845","2017-09-07",21.700001
"846","2017-09-08",21.299999
"847","2017-09-11",21
"848","2017-09-12",21.700001
"849","2017-09-13",22
"850","2017-09-14",21.4
"851","2017-09-15",20.1
"852","2017-09-18",21.299999
"853","2017-09-19",21.799999
"854","2017-09-20",24.4
"855","2017-09-21",23.700001
"856","2017-09-22",23.1
"857","2017-09-25",22.700001
"858","2017-09-26",23.200001
"859","2017-09-27",23.799999
"860","2017-09-28",24
"861","2017-09-29",24.1
"862","2017-10-02",24.6
"863","2017-10-03",23.5
"864","2017-10-04",24.200001
"865","2017-10-05",24.700001
"866","2017-10-06",24.4
"867","2017-10-09",23
"868","2017-10-10",22.5
"869","2017-10-11",22.700001
"870","2017-10-12",22.799999
"871","2017-10-13",22
"872","2017-10-16",20.6
"873","2017-10-17",20
"874","2017-10-18",19.799999
"875","2017-10-19",18.700001
"876","2017-10-20",18.799999
"877","2017-10-23",18.299999
"878","2017-10-24",19.5
"879","2017-10-25",18.9
"880","2017-10-26",18.6
"881","2017-10-27",19
"882","2017-10-30",19.700001
"883","2017-10-31",19.799999
"884","2017-11-01",19.5
"885","2017-11-02",20
"886","2017-11-03",19.799999
"887","2017-11-06",19.4
"888","2017-11-07",19.299999
"889","2017-11-08",17.6
"890","2017-11-09",17.6
"891","2017-11-10",17.6
"892","2017-11-13",16.799999
"893","2017-11-14",17.5
"894","2017-11-15",17.5
"895","2017-11-16",18.5
"896","2017-11-17",18.799999
"897","2017-11-20",19.4
"898","2017-11-21",18.5
"899","2017-11-22",18.5
"900","2017-11-24",18.799999
"901","2017-11-27",19
"902","2017-11-28",19.1
"903","2017-11-29",19.4
"904","2017-11-30",19.9
"905","2017-12-01",20.6
"906","2017-12-04",21.700001
"907","2017-12-05",21.299999
"908","2017-12-06",21.1
"909","2017-12-07",21.9
"910","2017-12-08",22.299999
"911","2017-12-11",23
"912","2017-12-12",22.5
"913","2017-12-13",22.6
"914","2017-12-14",22.200001
"915","2017-12-15",22.9
"916","2017-12-18",23.200001
"917","2017-12-19",22.5
"918","2017-12-20",22.299999
"919","2017-12-21",23.1
"920","2017-12-22",22.799999
"921","2017-12-26",23.1
"922","2017-12-27",23.5
"923","2017-12-28",23.799999
"924","2017-12-29",23.200001
"925","2018-01-02",22.799999
"926","2018-01-03",23.299999
"927","2018-01-04",24.200001
"928","2018-01-05",23.299999
"929","2018-01-08",20.700001
"930","2018-01-09",19.799999
"931","2018-01-10",19.700001
"932","2018-01-11",19.200001
"933","2018-01-12",18.799999
"934","2018-01-16",18.299999
"935","2018-01-17",18.200001
"936","2018-01-18",18.4
"937","2018-01-19",18.5
"938","2018-01-22",18.6
"939","2018-01-23",19
"940","2018-01-24",18.6
"941","2018-01-25",18.4
"942","2018-01-26",19
"943","2018-01-29",18.700001
"944","2018-01-30",18.4
"945","2018-01-31",17.799999
"946","2018-02-01",18.200001
"947","2018-02-02",17.700001
"948","2018-02-05",16.799999
"949","2018-02-06",16.799999
"950","2018-02-07",17
"951","2018-02-08",16.700001
"952","2018-02-09",16.9
"953","2018-02-12",17.200001
"954","2018-02-13",17.799999
"955","2018-02-14",17.700001
"956","2018-02-15",17.700001
"957","2018-02-16",17.299999
"958","2018-02-20",17.9
"959","2018-02-21",17.6
"960","2018-02-22",17.1
"961","2018-02-23",17
"962","2018-02-26",17.200001
"963","2018-02-27",17
"964","2018-02-28",16.4
"965","2018-03-01",16.6
"966","2018-03-02",16.5
"967","2018-03-05",16.9
"968","2018-03-06",14.35
"969","2018-03-07",13.7
"970","2018-03-08",13.9
"971","2018-03-09",14.3
"972","2018-03-12",14.6
"973","2018-03-13",14.6
"974","2018-03-14",15
"975","2018-03-15",14.9
"976","2018-03-16",15.1
"977","2018-03-19",15.1
"978","2018-03-20",15.2
"979","2018-03-21",15.4
"980","2018-03-22",15.5
"981","2018-03-23",14
"982","2018-03-26",14.2
"983","2018-03-27",13.5
"984","2018-03-28",13.4
"985","2018-03-29",13.4
