"","date","CSGS"
"170","2007-09-05",22.83
"171","2007-09-06",22.639999
"172","2007-09-07",22.059999
"173","2007-09-10",21.780001
"174","2007-09-11",22.030001
"175","2007-09-12",21.940001
"176","2007-09-13",21.700001
"177","2007-09-14",21.58
"178","2007-09-17",21.5
"179","2007-09-18",22.02
"180","2007-09-19",22.27
"181","2007-09-20",21.969999
"182","2007-09-21",22.309999
"183","2007-09-24",22.15
"184","2007-09-25",21.389999
"185","2007-09-26",21.52
"186","2007-09-27",21.77
"187","2007-09-28",21.25
"188","2007-10-01",21.360001
"189","2007-10-02",21.690001
"190","2007-10-03",20.700001
"191","2007-10-04",20.719999
"192","2007-10-05",20.9
"193","2007-10-08",21.049999
"194","2007-10-09",21.07
"195","2007-10-10",21.120001
"196","2007-10-11",21.190001
"197","2007-10-12",21.41
"198","2007-10-15",21.049999
"199","2007-10-16",20.24
"200","2007-10-17",20.02
"201","2007-10-18",20.35
"202","2007-10-19",20.059999
"203","2007-10-22",20.389999
"204","2007-10-23",20.629999
"205","2007-10-24",21.25
"206","2007-10-25",21
"207","2007-10-26",20.99
"208","2007-10-29",20.549999
"209","2007-10-30",20.299999
"210","2007-10-31",20.530001
"211","2007-11-01",19.299999
"212","2007-11-02",19.4
"213","2007-11-05",19.129999
"214","2007-11-06",19.200001
"215","2007-11-07",19.200001
"216","2007-11-08",19.24
"217","2007-11-09",18.85
"218","2007-11-12",18.809999
"219","2007-11-13",18.68
"220","2007-11-14",18.110001
"221","2007-11-15",17.700001
"222","2007-11-16",17.52
"223","2007-11-19",17.26
"224","2007-11-20",16.799999
"225","2007-11-21",16.780001
"226","2007-11-23",16.620001
"227","2007-11-26",16.18
"228","2007-11-27",16.309999
"229","2007-11-28",16.620001
"230","2007-11-29",16.85
"231","2007-11-30",16.57
"232","2007-12-03",16.290001
"233","2007-12-04",16.440001
"234","2007-12-05",16.469999
"235","2007-12-06",16.620001
"236","2007-12-07",16.35
"237","2007-12-10",16.51
"238","2007-12-11",16.049999
"239","2007-12-12",16.290001
"240","2007-12-13",16.379999
"241","2007-12-14",16.129999
"242","2007-12-17",15.93
"243","2007-12-18",15.55
"244","2007-12-19",15.29
"245","2007-12-20",15.09
"246","2007-12-21",15.15
"247","2007-12-24",15.49
"248","2007-12-26",15.57
"249","2007-12-27",15.22
"250","2007-12-28",14.59
"251","2007-12-31",14.72
"252","2008-01-02",14.29
"253","2008-01-03",13.83
"254","2008-01-04",13.12
"255","2008-01-07",13.86
"256","2008-01-08",13.19
"257","2008-01-09",13.2
"258","2008-01-10",13.41
"259","2008-01-11",12.9
"260","2008-01-14",12.91
"261","2008-01-15",12.49
"262","2008-01-16",13.04
"263","2008-01-17",12.84
"264","2008-01-18",13
"265","2008-01-22",12.85
"266","2008-01-23",13.35
"267","2008-01-24",13.18
"268","2008-01-25",12.73
"269","2008-01-28",12.94
"270","2008-01-29",13.43
"271","2008-01-30",12.65
"272","2008-01-31",12.76
"273","2008-02-01",12.79
"274","2008-02-04",12.73
"275","2008-02-05",12.33
"276","2008-02-06",12.32
"277","2008-02-07",12.3
"278","2008-02-08",12.12
"279","2008-02-11",12.14
"280","2008-02-12",12.16
"281","2008-02-13",12.54
"282","2008-02-14",12.28
"283","2008-02-15",12.18
"284","2008-02-19",12.1
"285","2008-02-20",12.28
"286","2008-02-21",11.62
"287","2008-02-22",11.79
"288","2008-02-25",11.81
"289","2008-02-26",11.79
"290","2008-02-27",11.71
"291","2008-02-28",11.62
"292","2008-02-29",11.35
"293","2008-03-03",10.88
"294","2008-03-04",10.8
"295","2008-03-05",10.81
"296","2008-03-06",11.01
"297","2008-03-07",10.97
"298","2008-03-10",11
"299","2008-03-11",11.42
"300","2008-03-12",11.29
"301","2008-03-13",11.33
"302","2008-03-14",10.74
"303","2008-03-17",10.55
"304","2008-03-18",10.9
"305","2008-03-19",10.89
"306","2008-03-20",11
"307","2008-03-24",11.43
"308","2008-03-25",11.31
"309","2008-03-26",11.36
"310","2008-03-27",11.33
"311","2008-03-28",11.28
"312","2008-03-31",11.37
"313","2008-04-01",11.86
"314","2008-04-02",11.57
"315","2008-04-03",11.47
"316","2008-04-04",11.51
"317","2008-04-07",11.47
"318","2008-04-08",11.46
"319","2008-04-09",11.34
"320","2008-04-10",11.47
"321","2008-04-11",10.98
"322","2008-04-14",10.97
"323","2008-04-15",11.18
"324","2008-04-16",11.37
"325","2008-04-17",11.45
"326","2008-04-18",12.61
"327","2008-04-21",12.31
"328","2008-04-22",11.85
"329","2008-04-23",12.37
"330","2008-04-24",12.51
"331","2008-04-25",12.29
"332","2008-04-28",12.13
"333","2008-04-29",12.23
"334","2008-04-30",12.1
"335","2008-05-01",13.06
"336","2008-05-02",12.57
"337","2008-05-05",12.66
"338","2008-05-06",12.74
"339","2008-05-07",12.5
"340","2008-05-08",12.55
"341","2008-05-09",12.41
"342","2008-05-12",12.61
"343","2008-05-13",12.74
"344","2008-05-14",12.71
"345","2008-05-15",12.79
"346","2008-05-16",12.81
"347","2008-05-19",12.59
"348","2008-05-20",12.78
"349","2008-05-21",12.78
"350","2008-05-22",12.98
"351","2008-05-23",12.82
"352","2008-05-27",13.47
"353","2008-05-28",13.36
"354","2008-05-29",13.62
"355","2008-05-30",13.28
"356","2008-06-02",13.05
"357","2008-06-03",12.95
"358","2008-06-04",12.94
"359","2008-06-05",12.98
"360","2008-06-06",12.32
"361","2008-06-09",12.24
"362","2008-06-10",12.26
"363","2008-06-11",11.84
"364","2008-06-12",11.88
"365","2008-06-13",12.01
"366","2008-06-16",12.18
"367","2008-06-17",11.98
"368","2008-06-18",12.02
"369","2008-06-19",12.07
"370","2008-06-20",11.55
"371","2008-06-23",11.27
"372","2008-06-24",11.16
"373","2008-06-25",11.37
"374","2008-06-26",11.28
"375","2008-06-27",11.13
"376","2008-06-30",11.02
"377","2008-07-01",11.08
"378","2008-07-02",11.16
"379","2008-07-03",11.39
"380","2008-07-07",11.36
"381","2008-07-08",11.76
"382","2008-07-09",11.45
"383","2008-07-10",11.5
"384","2008-07-11",11.5
"385","2008-07-14",12.76
"386","2008-07-15",15.44
"387","2008-07-16",14.72
"388","2008-07-17",14.94
"389","2008-07-18",14.94
"390","2008-07-21",15.25
"391","2008-07-22",15.51
"392","2008-07-23",16.940001
"393","2008-07-24",16.51
"394","2008-07-25",17.700001
"395","2008-07-28",17.43
"396","2008-07-29",17.68
"397","2008-07-30",17.639999
"398","2008-07-31",17.74
"399","2008-08-01",18.790001
"400","2008-08-04",18.42
"401","2008-08-05",18.879999
"402","2008-08-06",18.58
"403","2008-08-07",18.620001
"404","2008-08-08",19.27
"405","2008-08-11",19.67
"406","2008-08-12",19.719999
"407","2008-08-13",19.66
"408","2008-08-14",19.610001
"409","2008-08-15",19.559999
"410","2008-08-18",19.459999
"411","2008-08-19",19.110001
"412","2008-08-20",19.120001
"413","2008-08-21",18.879999
"414","2008-08-22",19.389999
"415","2008-08-25",18.82
"416","2008-08-26",18.77
"417","2008-08-27",19.17
"418","2008-08-28",19.25
"419","2008-08-29",18.9
"420","2008-09-02",19.700001
"421","2008-09-03",19.690001
"422","2008-09-04",19.379999
"423","2008-09-05",18.450001
"424","2008-09-08",18.84
"425","2008-09-09",17.85
"426","2008-09-10",18.450001
"427","2008-09-11",18.940001
"428","2008-09-12",18.309999
"429","2008-09-15",18.450001
"430","2008-09-16",18.25
"431","2008-09-17",17.280001
"432","2008-09-18",16.719999
"433","2008-09-19",17.57
"434","2008-09-22",17.129999
"435","2008-09-23",17.26
"436","2008-09-24",17.65
"437","2008-09-25",18.360001
"438","2008-09-26",19.040001
"439","2008-09-29",18.58
"440","2008-09-30",17.530001
"441","2008-10-01",16.610001
"442","2008-10-02",15.62
"443","2008-10-03",15.31
"444","2008-10-06",15.87
"445","2008-10-07",14.56
"446","2008-10-08",14.34
"447","2008-10-09",13.72
"448","2008-10-10",14
"449","2008-10-13",15.28
"450","2008-10-14",15.02
"451","2008-10-15",14.01
"452","2008-10-16",14.87
"453","2008-10-17",14.05
"454","2008-10-20",14.72
"455","2008-10-21",14.14
"456","2008-10-22",15.12
"457","2008-10-23",14.99
"458","2008-10-24",14.9
"459","2008-10-27",14.33
"460","2008-10-28",15.72
"461","2008-10-29",15.96
"462","2008-10-30",16.66
"463","2008-10-31",16.629999
"464","2008-11-03",16.18
"465","2008-11-04",15.91
"466","2008-11-05",15.13
"467","2008-11-06",15.04
"468","2008-11-07",15.66
"469","2008-11-10",15.51
"470","2008-11-11",15.63
"471","2008-11-12",15.2
"472","2008-11-13",15.97
"473","2008-11-14",14.42
"474","2008-11-17",14.34
"475","2008-11-18",14.64
"476","2008-11-19",13.83
"477","2008-11-20",13.23
"478","2008-11-21",14.19
"479","2008-11-24",15.36
"480","2008-11-25",14.99
"481","2008-11-26",16.33
"482","2008-11-28",16.84
"483","2008-12-01",15.07
"484","2008-12-02",15.01
"485","2008-12-03",15.98
"486","2008-12-04",15.72
"487","2008-12-05",16.459999
"488","2008-12-08",16.9
"489","2008-12-09",16.530001
"490","2008-12-10",16.57
"491","2008-12-11",16.120001
"492","2008-12-12",16.290001
"493","2008-12-15",15.86
"494","2008-12-16",16.65
"495","2008-12-17",17.33
"496","2008-12-18",17.030001
"497","2008-12-19",17.27
"498","2008-12-22",16.959999
"499","2008-12-23",16.639999
"500","2008-12-24",16.469999
"501","2008-12-26",16.57
"502","2008-12-29",16.549999
"503","2008-12-30",17.059999
"504","2008-12-31",17.469999
"505","2009-01-02",17.76
"506","2009-01-05",16.77
"507","2009-01-06",16.5
"508","2009-01-07",16.26
"509","2009-01-08",16.290001
"510","2009-01-09",15.82
"511","2009-01-12",15.55
"512","2009-01-13",14.84
"513","2009-01-14",14.59
"514","2009-01-15",14.89
"515","2009-01-16",15.01
"516","2009-01-20",14.05
"517","2009-01-21",14.66
"518","2009-01-22",13.9
"519","2009-01-23",13.8
"520","2009-01-26",14.03
"521","2009-01-27",14.42
"522","2009-01-28",14.73
"523","2009-01-29",14.52
"524","2009-01-30",14.5
"525","2009-02-02",14.78
"526","2009-02-03",15.31
"527","2009-02-04",15.46
"528","2009-02-05",15.33
"529","2009-02-06",15.47
"530","2009-02-09",15.21
"531","2009-02-10",15.2
"532","2009-02-11",15.01
"533","2009-02-12",15.11
"534","2009-02-13",15.03
"535","2009-02-17",14.73
"536","2009-02-18",14.39
"537","2009-02-19",14.39
"538","2009-02-20",13.87
"539","2009-02-23",13.52
"540","2009-02-24",14.2
"541","2009-02-25",13.92
"542","2009-02-26",13.16
"543","2009-02-27",13.52
"544","2009-03-02",13.79
"545","2009-03-03",13.51
"546","2009-03-04",13.66
"547","2009-03-05",13.33
"548","2009-03-06",13.32
"549","2009-03-09",12.51
"550","2009-03-10",12.93
"551","2009-03-11",12.57
"552","2009-03-12",12.7
"553","2009-03-13",12.99
"554","2009-03-16",12.61
"555","2009-03-17",12.86
"556","2009-03-18",13.75
"557","2009-03-19",13.49
"558","2009-03-20",13.41
"559","2009-03-23",13.95
"560","2009-03-24",13.25
"561","2009-03-25",13.44
"562","2009-03-26",13.9
"563","2009-03-27",13.57
"564","2009-03-30",13.73
"565","2009-03-31",14.28
"566","2009-04-01",14.36
"567","2009-04-02",15
"568","2009-04-03",15.41
"569","2009-04-06",14.94
"570","2009-04-07",14.47
"571","2009-04-08",14.67
"572","2009-04-09",15.08
"573","2009-04-13",14.88
"574","2009-04-14",13.7
"575","2009-04-15",13.7
"576","2009-04-16",14.65
"577","2009-04-17",14.95
"578","2009-04-20",14.43
"579","2009-04-21",14.89
"580","2009-04-22",14.84
"581","2009-04-23",14.52
"582","2009-04-24",14.45
"583","2009-04-27",14.39
"584","2009-04-28",14.58
"585","2009-04-29",13.97
"586","2009-04-30",14.5
"587","2009-05-01",14.43
"588","2009-05-04",14.19
"589","2009-05-05",14.06
"590","2009-05-06",14
"591","2009-05-07",13.74
"592","2009-05-08",13.57
"593","2009-05-11",13.27
"594","2009-05-12",13.52
"595","2009-05-13",13.01
"596","2009-05-14",13.09
"597","2009-05-15",13.2
"598","2009-05-18",13.39
"599","2009-05-19",13.34
"600","2009-05-20",13.29
"601","2009-05-21",13.05
"602","2009-05-22",13.06
"603","2009-05-26",13.41
"604","2009-05-27",13.52
"605","2009-05-28",13.66
"606","2009-05-29",13.77
"607","2009-06-01",14.13
"608","2009-06-02",14.46
"609","2009-06-03",14.2
"610","2009-06-04",14.34
"611","2009-06-05",14.52
"612","2009-06-08",14.69
"613","2009-06-09",14.39
"614","2009-06-10",14.25
"615","2009-06-11",14.38
"616","2009-06-12",14.34
"617","2009-06-15",14.11
"618","2009-06-16",13.78
"619","2009-06-17",13.76
"620","2009-06-18",13.79
"621","2009-06-19",13.52
"622","2009-06-22",13.23
"623","2009-06-23",12.92
"624","2009-06-24",13.09
"625","2009-06-25",13.32
"626","2009-06-26",13.53
"627","2009-06-29",13.45
"628","2009-06-30",13.24
"629","2009-07-01",13.91
"630","2009-07-02",13.96
"631","2009-07-06",14.15
"632","2009-07-07",13.88
"633","2009-07-08",13.84
"634","2009-07-09",13.69
"635","2009-07-10",13.55
"636","2009-07-13",14.02
"637","2009-07-14",13.92
"638","2009-07-15",13.68
"639","2009-07-16",13.83
"640","2009-07-17",13.74
"641","2009-07-20",13.8
"642","2009-07-21",13.8
"643","2009-07-22",13.92
"644","2009-07-23",14.01
"645","2009-07-24",14.04
"646","2009-07-27",14.34
"647","2009-07-28",14.4
"648","2009-07-29",16.309999
"649","2009-07-30",16.93
"650","2009-07-31",16.68
"651","2009-08-03",16.5
"652","2009-08-04",16.48
"653","2009-08-05",15.83
"654","2009-08-06",15.88
"655","2009-08-07",16.16
"656","2009-08-10",16.17
"657","2009-08-11",15.74
"658","2009-08-12",16.23
"659","2009-08-13",16.219999
"660","2009-08-14",15.85
"661","2009-08-17",15.62
"662","2009-08-18",15.81
"663","2009-08-19",15.69
"664","2009-08-20",15.58
"665","2009-08-21",16.059999
"666","2009-08-24",15.75
"667","2009-08-25",15.85
"668","2009-08-26",15.85
"669","2009-08-27",15.69
"670","2009-08-28",15.52
"671","2009-08-31",15.07
"672","2009-09-01",14.88
"673","2009-09-02",14.63
"674","2009-09-03",14.74
"675","2009-09-04",14.94
"676","2009-09-08",14.88
"677","2009-09-09",15.3
"678","2009-09-10",15.4
"679","2009-09-11",15.04
"680","2009-09-14",14.85
"681","2009-09-15",14.69
"682","2009-09-16",14.74
"683","2009-09-17",15.41
"684","2009-09-18",15.26
"685","2009-09-21",15.3
"686","2009-09-22",15.73
"687","2009-09-23",15.75
"688","2009-09-24",15.75
"689","2009-09-25",15.9
"690","2009-09-28",16.030001
"691","2009-09-29",16
"692","2009-09-30",16.01
"693","2009-10-01",15.75
"694","2009-10-02",15.9
"695","2009-10-05",16.040001
"696","2009-10-06",16.25
"697","2009-10-07",16.09
"698","2009-10-08",15.98
"699","2009-10-09",16.129999
"700","2009-10-12",16.09
"701","2009-10-13",16.059999
"702","2009-10-14",16.23
"703","2009-10-15",16.24
"704","2009-10-16",16
"705","2009-10-19",16.02
"706","2009-10-20",16
"707","2009-10-21",15.92
"708","2009-10-22",16.190001
"709","2009-10-23",15.9
"710","2009-10-26",16.4
"711","2009-10-27",16.15
"712","2009-10-28",16.620001
"713","2009-10-29",16.49
"714","2009-10-30",16.34
"715","2009-11-02",15.98
"716","2009-11-03",16.23
"717","2009-11-04",15.94
"718","2009-11-05",16.52
"719","2009-11-06",16.610001
"720","2009-11-09",17.049999
"721","2009-11-10",16.959999
"722","2009-11-11",16.99
"723","2009-11-12",16.85
"724","2009-11-13",16.99
"725","2009-11-16",17.41
"726","2009-11-17",17.299999
"727","2009-11-18",17.299999
"728","2009-11-19",16.83
"729","2009-11-20",16.83
"730","2009-11-23",17.35
"731","2009-11-24",16.98
"732","2009-11-25",16.82
"733","2009-11-27",16.35
"734","2009-11-30",19.360001
"735","2009-12-01",18.85
"736","2009-12-02",18.540001
"737","2009-12-03",18.27
"738","2009-12-04",18.620001
"739","2009-12-07",18.389999
"740","2009-12-08",18.219999
"741","2009-12-09",18.190001
"742","2009-12-10",18.08
"743","2009-12-11",18.209999
"744","2009-12-14",18.469999
"745","2009-12-15",18.17
"746","2009-12-16",18.67
"747","2009-12-17",18.780001
"748","2009-12-18",18.950001
"749","2009-12-21",19.16
"750","2009-12-22",18.879999
"751","2009-12-23",19.16
"752","2009-12-24",19.25
"753","2009-12-28",19.43
"754","2009-12-29",19.190001
"755","2009-12-30",19.34
"756","2009-12-31",19.09
"757","2010-01-04",19.700001
"758","2010-01-05",19.08
"759","2010-01-06",18.690001
"760","2010-01-07",18.6
"761","2010-01-08",18.469999
"762","2010-01-11",18.469999
"763","2010-01-12",18.42
"764","2010-01-13",18.66
"765","2010-01-14",18.5
"766","2010-01-15",18.48
"767","2010-01-19",18.77
"768","2010-01-20",18.450001
"769","2010-01-21",18.040001
"770","2010-01-22",17.780001
"771","2010-01-25",17.75
"772","2010-01-26",17.75
"773","2010-01-27",18.82
"774","2010-01-28",19.57
"775","2010-01-29",19.41
"776","2010-02-01",19.48
"777","2010-02-02",19.780001
"778","2010-02-03",20.51
"779","2010-02-04",20.440001
"780","2010-02-05",20.35
"781","2010-02-08",20.08
"782","2010-02-09",20.17
"783","2010-02-10",19.809999
"784","2010-02-11",20.08
"785","2010-02-12",20.1
"786","2010-02-16",20.309999
"787","2010-02-17",20.450001
"788","2010-02-18",20.9
"789","2010-02-19",21.110001
"790","2010-02-22",20.98
"791","2010-02-23",20.82
"792","2010-02-24",19.559999
"793","2010-02-25",19.940001
"794","2010-02-26",20.15
"795","2010-03-01",20.48
"796","2010-03-02",20.48
"797","2010-03-03",20.379999
"798","2010-03-04",20.4
"799","2010-03-05",20.700001
"800","2010-03-08",20.719999
"801","2010-03-09",20.959999
"802","2010-03-10",21.02
"803","2010-03-11",20.99
"804","2010-03-12",21.440001
"805","2010-03-15",21.67
"806","2010-03-16",21.790001
"807","2010-03-17",21.93
"808","2010-03-18",22.09
"809","2010-03-19",21.98
"810","2010-03-22",21.790001
"811","2010-03-23",21.77
"812","2010-03-24",21.389999
"813","2010-03-25",21.27
"814","2010-03-26",21.25
"815","2010-03-29",21.25
"816","2010-03-30",21.41
"817","2010-03-31",21
"818","2010-04-01",21
"819","2010-04-05",21.200001
"820","2010-04-06",21.18
"821","2010-04-07",20.92
"822","2010-04-08",20.9
"823","2010-04-09",21.01
"824","2010-04-12",21.18
"825","2010-04-13",21.280001
"826","2010-04-14",21.59
"827","2010-04-15",21.950001
"828","2010-04-16",21.950001
"829","2010-04-19",22.049999
"830","2010-04-20",22.09
"831","2010-04-21",22.24
"832","2010-04-22",22.65
"833","2010-04-23",22.790001
"834","2010-04-26",22.709999
"835","2010-04-27",22.540001
"836","2010-04-28",23.049999
"837","2010-04-29",23.67
"838","2010-04-30",22.719999
"839","2010-05-03",22.889999
"840","2010-05-04",22.790001
"841","2010-05-05",22.48
"842","2010-05-06",21.860001
"843","2010-05-07",21.34
"844","2010-05-10",21.809999
"845","2010-05-11",21.85
"846","2010-05-12",22.459999
"847","2010-05-13",22.25
"848","2010-05-14",22.389999
"849","2010-05-17",22.290001
"850","2010-05-18",21.99
"851","2010-05-19",21.700001
"852","2010-05-20",20.84
"853","2010-05-21",20.379999
"854","2010-05-24",20.43
"855","2010-05-25",20.1
"856","2010-05-26",20.049999
"857","2010-05-27",20.76
"858","2010-05-28",20.52
"859","2010-06-01",20.209999
"860","2010-06-02",20.49
"861","2010-06-03",20.450001
"862","2010-06-04",19.59
"863","2010-06-07",19.09
"864","2010-06-08",18.799999
"865","2010-06-09",18.870001
"866","2010-06-10",19.15
"867","2010-06-11",19.559999
"868","2010-06-14",19.49
"869","2010-06-15",19.93
"870","2010-06-16",19.85
"871","2010-06-17",20.110001
"872","2010-06-18",20.190001
"873","2010-06-21",19.700001
"874","2010-06-22",19.549999
"875","2010-06-23",19.209999
"876","2010-06-24",18.76
"877","2010-06-25",19.459999
"878","2010-06-28",19.52
"879","2010-06-29",18.85
"880","2010-06-30",18.33
"881","2010-07-01",18.17
"882","2010-07-02",17.98
"883","2010-07-06",17.65
"884","2010-07-07",18.190001
"885","2010-07-08",18.559999
"886","2010-07-09",18.67
"887","2010-07-12",18.459999
"888","2010-07-13",19.25
"889","2010-07-14",19.459999
"890","2010-07-15",18.950001
"891","2010-07-16",18.030001
"892","2010-07-19",18.360001
"893","2010-07-20",18.52
"894","2010-07-21",18.219999
"895","2010-07-22",19.049999
"896","2010-07-23",19.32
"897","2010-07-26",19.559999
"898","2010-07-27",19.26
"899","2010-07-28",19.540001
"900","2010-07-29",19.610001
"901","2010-07-30",18.860001
"902","2010-08-02",19.02
"903","2010-08-03",18.92
"904","2010-08-04",19.43
"905","2010-08-05",19.200001
"906","2010-08-06",19.040001
"907","2010-08-09",19.33
"908","2010-08-10",19.15
"909","2010-08-11",18.219999
"910","2010-08-12",18.1
"911","2010-08-13",17.790001
"912","2010-08-16",17.860001
"913","2010-08-17",18.01
"914","2010-08-18",18.01
"915","2010-08-19",17.889999
"916","2010-08-20",17.709999
"917","2010-08-23",17.530001
"918","2010-08-24",17.540001
"919","2010-08-25",17.610001
"920","2010-08-26",17.5
"921","2010-08-27",17.74
"922","2010-08-30",18.280001
"923","2010-08-31",18.290001
"924","2010-09-01",18.82
"925","2010-09-02",19.040001
"926","2010-09-03",19.59
"927","2010-09-07",19.639999
"928","2010-09-08",19.67
"929","2010-09-09",19.639999
"930","2010-09-10",19.65
"931","2010-09-13",20.309999
"932","2010-09-14",20.33
"933","2010-09-15",20.360001
"934","2010-09-16",20.370001
"935","2010-09-17",20.6
"936","2010-09-20",20.91
"937","2010-09-21",20.93
"938","2010-09-22",21.01
"939","2010-09-23",20.969999
"940","2010-09-24",20.65
"941","2010-09-27",18.370001
"942","2010-09-28",18.540001
"943","2010-09-29",18.219999
"944","2010-09-30",18.23
"945","2010-10-01",18.32
"946","2010-10-04",18.02
"947","2010-10-05",18.299999
"948","2010-10-06",18.32
"949","2010-10-07",18.32
"950","2010-10-08",18.639999
"951","2010-10-11",18.780001
"952","2010-10-12",18.73
"953","2010-10-13",19.209999
"954","2010-10-14",19.190001
"955","2010-10-15",19.139999
"956","2010-10-18",19.32
"957","2010-10-19",18.92
"958","2010-10-20",19.32
"959","2010-10-21",19
"960","2010-10-22",18.91
"961","2010-10-25",18.91
"962","2010-10-26",18.17
"963","2010-10-27",19.77
"964","2010-10-28",19.459999
"965","2010-10-29",19.450001
"966","2010-11-01",19.07
"967","2010-11-02",19.690001
"968","2010-11-03",19.9
"969","2010-11-04",20.1
"970","2010-11-05",20.200001
"971","2010-11-08",20.17
"972","2010-11-09",20
"973","2010-11-10",20.15
"974","2010-11-11",20.059999
"975","2010-11-12",19.629999
"976","2010-11-15",19.6
"977","2010-11-16",19.01
"978","2010-11-17",18.879999
"979","2010-11-18",19.18
"980","2010-11-19",19.23
