"","date","SRRK"
"289","2019-07-19",13.15
"290","2019-07-22",12.73
"291","2019-07-23",12.74
"292","2019-07-24",12.9
"293","2019-07-25",12.22
"294","2019-07-26",12.42
"295","2019-07-29",12.38
"296","2019-07-30",12.4
"297","2019-07-31",12.29
"298","2019-08-01",12.11
"299","2019-08-02",10.83
"300","2019-08-05",10.4
"301","2019-08-06",11.18
"302","2019-08-07",11.25
"303","2019-08-08",10.98
"304","2019-08-09",10.61
"305","2019-08-12",10.21
"306","2019-08-13",10.32
"307","2019-08-14",10.71
"308","2019-08-15",10.4
"309","2019-08-16",10.7
"310","2019-08-19",11.55
"311","2019-08-20",11.24
"312","2019-08-21",12.59
"313","2019-08-22",11.96
"314","2019-08-23",10.76
"315","2019-08-26",10.87
"316","2019-08-27",10.73
"317","2019-08-28",10.32
"318","2019-08-29",10.88
"319","2019-08-30",10.59
"320","2019-09-03",9.71
"321","2019-09-04",9.82
"322","2019-09-05",10.65
"323","2019-09-06",10.5
"324","2019-09-09",10.46
"325","2019-09-10",11.5
"326","2019-09-11",12.1
"327","2019-09-12",13.07
"328","2019-09-13",12.32
"329","2019-09-16",11.73
"330","2019-09-17",11.84
"331","2019-09-18",11.13
"332","2019-09-19",10.89
"333","2019-09-20",11.11
"334","2019-09-23",11.24
"335","2019-09-24",10.36
"336","2019-09-25",10.47
"337","2019-09-26",9.67
"338","2019-09-27",9.57
"339","2019-09-30",8.95
"340","2019-10-01",9.23
"341","2019-10-02",9.33
"342","2019-10-03",9.4
"343","2019-10-04",9.36
"344","2019-10-07",9.36
"345","2019-10-08",8.99
"346","2019-10-09",9.14
"347","2019-10-10",9.23
"348","2019-10-11",9.4
"349","2019-10-14",9.07
"350","2019-10-15",9.35
"351","2019-10-16",9.35
"352","2019-10-17",9.45
"353","2019-10-18",9.08
"354","2019-10-21",9.19
"355","2019-10-22",9.4
"356","2019-10-23",9.21
"357","2019-10-24",9.07
"358","2019-10-25",8.94
"359","2019-10-28",8.62
"360","2019-10-29",8.4
"361","2019-10-30",8.83
"362","2019-10-31",9.25
"363","2019-11-01",9.75
"364","2019-11-04",9.6
"365","2019-11-05",9.53
"366","2019-11-06",9.43
"367","2019-11-07",9.24
"368","2019-11-08",9.01
"369","2019-11-11",8.95
"370","2019-11-12",8.73
"371","2019-11-13",8.27
"372","2019-11-14",8.2
"373","2019-11-15",7.65
"374","2019-11-18",7.2
"375","2019-11-19",8.25
"376","2019-11-20",8.78
"377","2019-11-21",9.44
"378","2019-11-22",10.58
"379","2019-11-25",9.38
"380","2019-11-26",9.75
"381","2019-11-27",9.01
"382","2019-11-29",8.51
"383","2019-12-02",8.54
"384","2019-12-03",8.3
"385","2019-12-04",8.35
"386","2019-12-05",7.99
"387","2019-12-06",8.48
"388","2019-12-09",8.77
"389","2019-12-10",9.32
"390","2019-12-11",10.02
"391","2019-12-12",10.47
"392","2019-12-13",10.28
"393","2019-12-16",10.25
"394","2019-12-17",11.48
"395","2019-12-18",11.57
"396","2019-12-19",11.2
"397","2019-12-20",11.41
"398","2019-12-23",12.33
"399","2019-12-24",13.01
"400","2019-12-26",13.2
"401","2019-12-27",13.01
"402","2019-12-30",13.09
"403","2019-12-31",13.18
"404","2020-01-02",12.2
"405","2020-01-03",12.29
"406","2020-01-06",12.25
"407","2020-01-07",12.53
"408","2020-01-08",12.58
"409","2020-01-09",12.88
"410","2020-01-10",12.5
"411","2020-01-13",11.74
"412","2020-01-14",11.46
"413","2020-01-15",11.13
"414","2020-01-16",10.73
"415","2020-01-17",10.89
"416","2020-01-21",10.74
"417","2020-01-22",10.18
"418","2020-01-23",10.09
"419","2020-01-24",9.63
"420","2020-01-27",9.65
"421","2020-01-28",11.12
"422","2020-01-29",11.9
"423","2020-01-30",12.9
"424","2020-01-31",12.29
"425","2020-02-03",12.37
"426","2020-02-04",13.07
"427","2020-02-05",13.49
"428","2020-02-06",13.52
"429","2020-02-07",13.46
"430","2020-02-10",14.77
"431","2020-02-11",13.7
"432","2020-02-12",13.69
"433","2020-02-13",13.27
"434","2020-02-14",13.22
"435","2020-02-18",13.64
"436","2020-02-19",14.28
"437","2020-02-20",14.49
"438","2020-02-21",14.31
"439","2020-02-24",16.33
"440","2020-02-25",17.139999
"441","2020-02-26",15.25
"442","2020-02-27",13.99
"443","2020-02-28",14.11
"444","2020-03-02",14.79
"445","2020-03-03",14.64
"446","2020-03-04",15.94
"447","2020-03-05",15.45
"448","2020-03-06",15.41
"449","2020-03-09",14.22
"450","2020-03-10",15.71
"451","2020-03-11",14.86
"452","2020-03-12",14.97
"453","2020-03-13",15.5
"454","2020-03-16",14.32
"455","2020-03-17",16.25
"456","2020-03-18",15.49
"457","2020-03-19",15.16
"458","2020-03-20",15
"459","2020-03-23",14.75
"460","2020-03-24",13.71
"461","2020-03-25",13.08
"462","2020-03-26",15.06
"463","2020-03-27",13.42
"464","2020-03-30",13.9
"465","2020-03-31",12.11
"466","2020-04-01",10.37
"467","2020-04-02",12.79
"468","2020-04-03",14.42
"469","2020-04-06",14.48
"470","2020-04-07",14.93
"471","2020-04-08",15.15
"472","2020-04-09",14.69
"473","2020-04-13",15.3
"474","2020-04-14",15.41
"475","2020-04-15",15.2
"476","2020-04-16",15.14
"477","2020-04-17",15.55
"478","2020-04-20",17.32
"479","2020-04-21",18.91
"480","2020-04-22",18.950001
"481","2020-04-23",17.76
"482","2020-04-24",17.629999
"483","2020-04-27",17.639999
"484","2020-04-28",16.48
"485","2020-04-29",17.870001
"486","2020-04-30",16.43
"487","2020-05-01",15.04
"488","2020-05-04",15.44
"489","2020-05-05",15.93
"490","2020-05-06",16.629999
"491","2020-05-07",15.58
"492","2020-05-08",15.83
"493","2020-05-11",16.879999
"494","2020-05-12",17.77
"495","2020-05-13",18.41
"496","2020-05-14",16.09
"497","2020-05-15",16.959999
"498","2020-05-18",17.280001
"499","2020-05-19",18.07
"500","2020-05-20",19.68
"501","2020-05-21",19.01
"502","2020-05-22",18.57
"503","2020-05-26",20.15
"504","2020-05-27",19.290001
"505","2020-05-28",18.16
"506","2020-05-29",18.4
"507","2020-06-01",17.360001
"508","2020-06-02",17.200001
"509","2020-06-03",16.27
"510","2020-06-04",15.8
"511","2020-06-05",16.99
"512","2020-06-08",17.139999
"513","2020-06-09",17.049999
"514","2020-06-10",16.889999
"515","2020-06-11",15.83
"516","2020-06-12",17.27
"517","2020-06-15",17.58
"518","2020-06-16",17.65
"519","2020-06-17",17.52
"520","2020-06-18",17.450001
"521","2020-06-19",18.860001
"522","2020-06-22",19.08
"523","2020-06-23",19.5
"524","2020-06-24",19.84
"525","2020-06-25",20.639999
"526","2020-06-26",19.68
"527","2020-06-29",18.139999
"528","2020-06-30",18.209999
"529","2020-07-01",17.450001
"530","2020-07-02",17.6
"531","2020-07-06",17.049999
"532","2020-07-07",17.040001
"533","2020-07-08",16.799999
"534","2020-07-09",16.41
"535","2020-07-10",15.82
"536","2020-07-13",15.39
"537","2020-07-14",14.64
"538","2020-07-15",14.08
"539","2020-07-16",13.83
"540","2020-07-17",13.85
"541","2020-07-20",13.47
"542","2020-07-21",12.77
"543","2020-07-22",12.37
"544","2020-07-23",11.61
"545","2020-07-24",11.1
"546","2020-07-27",11.38
"547","2020-07-28",11.47
"548","2020-07-29",10.54
"549","2020-07-30",11.37
"550","2020-07-31",11.29
"551","2020-08-03",12.74
"552","2020-08-04",12.67
"553","2020-08-05",13.22
"554","2020-08-06",13.76
"555","2020-08-07",14.07
"556","2020-08-10",14.3
"557","2020-08-11",12.79
"558","2020-08-12",13.2
"559","2020-08-13",13.73
"560","2020-08-14",13.32
"561","2020-08-17",13.46
"562","2020-08-18",14.18
"563","2020-08-19",14.24
"564","2020-08-20",14.14
"565","2020-08-21",13.63
"566","2020-08-24",14.54
"567","2020-08-25",14.75
"568","2020-08-26",15.42
"569","2020-08-27",14.9
"570","2020-08-28",15.11
"571","2020-08-31",15.1
"572","2020-09-01",15.3
"573","2020-09-02",15.65
"574","2020-09-03",15.32
"575","2020-09-04",14.45
"576","2020-09-08",14.18
"577","2020-09-09",14.9
"578","2020-09-10",15.27
"579","2020-09-11",15.54
"580","2020-09-14",16.459999
"581","2020-09-15",17
"582","2020-09-16",17.469999
"583","2020-09-17",17.860001
"584","2020-09-18",18.17
"585","2020-09-21",18.02
"586","2020-09-22",18.08
"587","2020-09-23",17.82
"588","2020-09-24",17.290001
"589","2020-09-25",18.030001
"590","2020-09-28",18.16
"591","2020-09-29",18.469999
"592","2020-09-30",17.690001
"593","2020-10-01",17.799999
"594","2020-10-02",15.39
"595","2020-10-05",15.55
"596","2020-10-06",14.52
"597","2020-10-07",14.54
"598","2020-10-08",14.7
"599","2020-10-09",14.85
"600","2020-10-12",15.05
"601","2020-10-13",15.22
"602","2020-10-14",13.9
"603","2020-10-15",13.98
"604","2020-10-16",14.2
"605","2020-10-19",14.54
"606","2020-10-20",13.75
"607","2020-10-21",13.76
"608","2020-10-22",13.84
"609","2020-10-23",14.14
"610","2020-10-26",13.72
"611","2020-10-27",30.02
"612","2020-10-28",43.43
"613","2020-10-29",40.459999
"614","2020-10-30",38.900002
"615","2020-11-02",44.259998
"616","2020-11-03",40.669998
"617","2020-11-04",44.900002
"618","2020-11-05",44.389999
"619","2020-11-06",42.099998
"620","2020-11-09",41.91
"621","2020-11-10",41.669998
"622","2020-11-11",42.360001
"623","2020-11-12",46
"624","2020-11-13",43.259998
"625","2020-11-16",38.18
"626","2020-11-17",39.48
"627","2020-11-18",39.740002
"628","2020-11-19",40
"629","2020-11-20",42.060001
"630","2020-11-23",41.400002
"631","2020-11-24",42.700001
"632","2020-11-25",44.700001
"633","2020-11-27",46.91
