"","date","CNP"
"205","2007-10-24",16.040001
"206","2007-10-25",16.26
"207","2007-10-26",16.43
"208","2007-10-29",16.440001
"209","2007-10-30",16.57
"210","2007-10-31",16.76
"211","2007-11-01",16.67
"212","2007-11-02",17.110001
"213","2007-11-05",17.639999
"214","2007-11-06",18.209999
"215","2007-11-07",18.059999
"216","2007-11-08",18.51
"217","2007-11-09",18.219999
"218","2007-11-12",17.67
"219","2007-11-13",17.92
"220","2007-11-14",17.83
"221","2007-11-15",17.84
"222","2007-11-16",17.66
"223","2007-11-19",17.57
"224","2007-11-20",17.780001
"225","2007-11-21",17.459999
"226","2007-11-23",17.49
"227","2007-11-26",17.440001
"228","2007-11-27",17.4
"229","2007-11-28",17.629999
"230","2007-11-29",17.6
"231","2007-11-30",17.85
"232","2007-12-03",17.940001
"233","2007-12-04",18.07
"234","2007-12-05",18.27
"235","2007-12-06",18.08
"236","2007-12-07",18.16
"237","2007-12-10",18.25
"238","2007-12-11",18.02
"239","2007-12-12",18
"240","2007-12-13",18.370001
"241","2007-12-14",18.33
"242","2007-12-17",18.16
"243","2007-12-18",18.200001
"244","2007-12-19",18.1
"245","2007-12-20",17.34
"246","2007-12-21",17.379999
"247","2007-12-24",17.65
"248","2007-12-26",17.6
"249","2007-12-27",17.52
"250","2007-12-28",17.469999
"251","2007-12-31",17.129999
"252","2008-01-02",16.870001
"253","2008-01-03",16.68
"254","2008-01-04",16.52
"255","2008-01-07",16.620001
"256","2008-01-08",16.73
"257","2008-01-09",16.98
"258","2008-01-10",16.969999
"259","2008-01-11",16.82
"260","2008-01-14",16.75
"261","2008-01-15",16.43
"262","2008-01-16",16.549999
"263","2008-01-17",16.01
"264","2008-01-18",15.88
"265","2008-01-22",15.46
"266","2008-01-23",15.83
"267","2008-01-24",15.41
"268","2008-01-25",15.33
"269","2008-01-28",15.8
"270","2008-01-29",15.75
"271","2008-01-30",15.77
"272","2008-01-31",15.99
"273","2008-02-01",16.15
"274","2008-02-04",16.34
"275","2008-02-05",15.89
"276","2008-02-06",15.85
"277","2008-02-07",15.76
"278","2008-02-08",15.58
"279","2008-02-11",15.47
"280","2008-02-12",15.68
"281","2008-02-13",15.49
"282","2008-02-14",15.28
"283","2008-02-15",15.3
"284","2008-02-19",15.45
"285","2008-02-20",15.53
"286","2008-02-21",15.18
"287","2008-02-22",15.34
"288","2008-02-25",15.39
"289","2008-02-26",15.33
"290","2008-02-27",15.24
"291","2008-02-28",15.27
"292","2008-02-29",14.68
"293","2008-03-03",14.51
"294","2008-03-04",14.58
"295","2008-03-05",14.5
"296","2008-03-06",14.26
"297","2008-03-07",14.2
"298","2008-03-10",14.28
"299","2008-03-11",14.56
"300","2008-03-12",14.2
"301","2008-03-13",14
"302","2008-03-14",13.91
"303","2008-03-17",13.84
"304","2008-03-18",14.17
"305","2008-03-19",13.96
"306","2008-03-20",14.16
"307","2008-03-24",13.91
"308","2008-03-25",14.24
"309","2008-03-26",14.22
"310","2008-03-27",14.19
"311","2008-03-28",14.05
"312","2008-03-31",14.27
"313","2008-04-01",14.66
"314","2008-04-02",15.04
"315","2008-04-03",14.82
"316","2008-04-04",14.94
"317","2008-04-07",15.14
"318","2008-04-08",15.15
"319","2008-04-09",15.15
"320","2008-04-10",15.03
"321","2008-04-11",15.09
"322","2008-04-14",15.14
"323","2008-04-15",15.26
"324","2008-04-16",15.45
"325","2008-04-17",15.47
"326","2008-04-18",15.69
"327","2008-04-21",15.49
"328","2008-04-22",15.41
"329","2008-04-23",15.47
"330","2008-04-24",15.44
"331","2008-04-25",15.57
"332","2008-04-28",15.69
"333","2008-04-29",15.62
"334","2008-04-30",15.22
"335","2008-05-01",15.55
"336","2008-05-02",15.72
"337","2008-05-05",15.54
"338","2008-05-06",15.44
"339","2008-05-07",15.16
"340","2008-05-08",15.39
"341","2008-05-09",15.23
"342","2008-05-12",15.5
"343","2008-05-13",15.63
"344","2008-05-14",15.78
"345","2008-05-15",15.71
"346","2008-05-16",15.85
"347","2008-05-19",15.87
"348","2008-05-20",16.030001
"349","2008-05-21",15.98
"350","2008-05-22",16.309999
"351","2008-05-23",16.33
"352","2008-05-27",16.719999
"353","2008-05-28",16.879999
"354","2008-05-29",17.16
"355","2008-05-30",16.940001
"356","2008-06-02",16.870001
"357","2008-06-03",16.700001
"358","2008-06-04",16.969999
"359","2008-06-05",17.1
"360","2008-06-06",16.639999
"361","2008-06-09",16.91
"362","2008-06-10",16.83
"363","2008-06-11",16.530001
"364","2008-06-12",16.450001
"365","2008-06-13",16.559999
"366","2008-06-16",16.559999
"367","2008-06-17",16.52
"368","2008-06-18",16.49
"369","2008-06-19",16.52
"370","2008-06-20",16.15
"371","2008-06-23",16.209999
"372","2008-06-24",16.030001
"373","2008-06-25",16.209999
"374","2008-06-26",15.89
"375","2008-06-27",15.54
"376","2008-06-30",16.049999
"377","2008-07-01",16.030001
"378","2008-07-02",16.01
"379","2008-07-03",15.9
"380","2008-07-07",15.81
"381","2008-07-08",15.83
"382","2008-07-09",16
"383","2008-07-10",16.08
"384","2008-07-11",15.94
"385","2008-07-14",15.71
"386","2008-07-15",15.56
"387","2008-07-16",15.42
"388","2008-07-17",15.37
"389","2008-07-18",15.34
"390","2008-07-21",15.63
"391","2008-07-22",15.65
"392","2008-07-23",15.43
"393","2008-07-24",15.26
"394","2008-07-25",15.19
"395","2008-07-28",15.15
"396","2008-07-29",15.16
"397","2008-07-30",15.6
"398","2008-07-31",15.77
"399","2008-08-01",15.32
"400","2008-08-04",15.21
"401","2008-08-05",15.51
"402","2008-08-06",16.030001
"403","2008-08-07",15.83
"404","2008-08-08",16.25
"405","2008-08-11",16.59
"406","2008-08-12",16.15
"407","2008-08-13",15.97
"408","2008-08-14",15.94
"409","2008-08-15",15.84
"410","2008-08-18",15.72
"411","2008-08-19",15.89
"412","2008-08-20",15.86
"413","2008-08-21",16
"414","2008-08-22",16.08
"415","2008-08-25",15.99
"416","2008-08-26",16.15
"417","2008-08-27",15.84
"418","2008-08-28",16.139999
"419","2008-08-29",15.88
"420","2008-09-02",15.69
"421","2008-09-03",15.68
"422","2008-09-04",15.69
"423","2008-09-05",15.75
"424","2008-09-08",16.030001
"425","2008-09-09",15.3
"426","2008-09-10",15.63
"427","2008-09-11",15.29
"428","2008-09-12",15.45
"429","2008-09-15",14.97
"430","2008-09-16",14.87
"431","2008-09-17",14.13
"432","2008-09-18",13.98
"433","2008-09-19",14.83
"434","2008-09-22",14.67
"435","2008-09-23",14.24
"436","2008-09-24",14.53
"437","2008-09-25",14.83
"438","2008-09-26",14.81
"439","2008-09-29",14.22
"440","2008-09-30",14.57
"441","2008-10-01",14.4
"442","2008-10-02",13.99
"443","2008-10-03",13.6
"444","2008-10-06",12.73
"445","2008-10-07",11.73
"446","2008-10-08",11.41
"447","2008-10-09",10.13
"448","2008-10-10",9.08
"449","2008-10-13",10.29
"450","2008-10-14",10.8
"451","2008-10-15",9.54
"452","2008-10-16",10.27
"453","2008-10-17",10.2
"454","2008-10-20",11.11
"455","2008-10-21",11.06
"456","2008-10-22",10.44
"457","2008-10-23",10.78
"458","2008-10-24",10.51
"459","2008-10-27",10.13
"460","2008-10-28",11.4
"461","2008-10-29",11.17
"462","2008-10-30",11.7
"463","2008-10-31",11.52
"464","2008-11-03",11.79
"465","2008-11-04",11.67
"466","2008-11-05",12.12
"467","2008-11-06",11.45
"468","2008-11-07",12.16
"469","2008-11-10",11.81
"470","2008-11-11",12.03
"471","2008-11-12",11.46
"472","2008-11-13",12.13
"473","2008-11-14",11.85
"474","2008-11-17",11.62
"475","2008-11-18",11.98
"476","2008-11-19",11.52
"477","2008-11-20",11.19
"478","2008-11-21",11.99
"479","2008-11-24",12.33
"480","2008-11-25",12.5
"481","2008-11-26",12.47
"482","2008-11-28",12.93
"483","2008-12-01",12.19
"484","2008-12-02",12.37
"485","2008-12-03",12.85
"486","2008-12-04",12.53
"487","2008-12-05",12.8
"488","2008-12-08",12.87
"489","2008-12-09",12.59
"490","2008-12-10",12.71
"491","2008-12-11",12.55
"492","2008-12-12",12.72
"493","2008-12-15",12.33
"494","2008-12-16",12.71
"495","2008-12-17",12.51
"496","2008-12-18",12.27
"497","2008-12-19",12.42
"498","2008-12-22",12.34
"499","2008-12-23",12.03
"500","2008-12-24",12.07
"501","2008-12-26",12.1
"502","2008-12-29",12.11
"503","2008-12-30",12.38
"504","2008-12-31",12.62
"505","2009-01-02",12.85
"506","2009-01-05",13.14
"507","2009-01-06",12.91
"508","2009-01-07",12.72
"509","2009-01-08",13.06
"510","2009-01-09",12.85
"511","2009-01-12",12.8
"512","2009-01-13",12.64
"513","2009-01-14",12.43
"514","2009-01-15",12.54
"515","2009-01-16",12.74
"516","2009-01-20",12.43
"517","2009-01-21",12.59
"518","2009-01-22",12.75
"519","2009-01-23",12.98
"520","2009-01-26",13.47
"521","2009-01-27",13.6
"522","2009-01-28",13.72
"523","2009-01-29",13.64
"524","2009-01-30",13.38
"525","2009-02-02",13.83
"526","2009-02-03",14
"527","2009-02-04",13.98
"528","2009-02-05",14.3
"529","2009-02-06",14.39
"530","2009-02-09",14.21
"531","2009-02-10",13.52
"532","2009-02-11",13.16
"533","2009-02-12",13.22
"534","2009-02-13",13.13
"535","2009-02-17",12.56
"536","2009-02-18",12.24
"537","2009-02-19",12.19
"538","2009-02-20",11.83
"539","2009-02-23",11.66
"540","2009-02-24",11.88
"541","2009-02-25",10.52
"542","2009-02-26",10.6
"543","2009-02-27",10.32
"544","2009-03-02",9.64
"545","2009-03-03",9.18
"546","2009-03-04",9.52
"547","2009-03-05",8.95
"548","2009-03-06",8.88
"549","2009-03-09",9.06
"550","2009-03-10",9.3
"551","2009-03-11",9.3
"552","2009-03-12",9.74
"553","2009-03-13",10.14
"554","2009-03-16",10.1
"555","2009-03-17",10.21
"556","2009-03-18",10.42
"557","2009-03-19",10.39
"558","2009-03-20",10.47
"559","2009-03-23",10.79
"560","2009-03-24",10.44
"561","2009-03-25",10.29
"562","2009-03-26",10.32
"563","2009-03-27",10.17
"564","2009-03-30",10.11
"565","2009-03-31",10.43
"566","2009-04-01",10.28
"567","2009-04-02",10.46
"568","2009-04-03",10.56
"569","2009-04-06",10.49
"570","2009-04-07",10.3
"571","2009-04-08",10.26
"572","2009-04-09",10.23
"573","2009-04-13",10.18
"574","2009-04-14",10.12
"575","2009-04-15",10.18
"576","2009-04-16",10.28
"577","2009-04-17",10.52
"578","2009-04-20",10.42
"579","2009-04-21",10.44
"580","2009-04-22",10.31
"581","2009-04-23",10.2
"582","2009-04-24",10.31
"583","2009-04-27",10.67
"584","2009-04-28",10.74
"585","2009-04-29",10.7
"586","2009-04-30",10.64
"587","2009-05-01",11.01
"588","2009-05-04",10.97
"589","2009-05-05",10.77
"590","2009-05-06",10.84
"591","2009-05-07",10.85
"592","2009-05-08",10.93
"593","2009-05-11",10.79
"594","2009-05-12",10.68
"595","2009-05-13",10.19
"596","2009-05-14",10.24
"597","2009-05-15",10.05
"598","2009-05-18",10.27
"599","2009-05-19",10.32
"600","2009-05-20",9.96
"601","2009-05-21",9.83
"602","2009-05-22",9.85
"603","2009-05-26",10
"604","2009-05-27",9.77
"605","2009-05-28",10.1
"606","2009-05-29",10.12
"607","2009-06-01",10.27
"608","2009-06-02",10.24
"609","2009-06-03",10.05
"610","2009-06-04",10.02
"611","2009-06-05",9.99
"612","2009-06-08",10.15
"613","2009-06-09",10.04
"614","2009-06-10",10.18
"615","2009-06-11",10.54
"616","2009-06-12",10.66
"617","2009-06-15",10.46
"618","2009-06-16",10.47
"619","2009-06-17",10.5
"620","2009-06-18",10.73
"621","2009-06-19",10.75
"622","2009-06-22",11.05
"623","2009-06-23",10.69
"624","2009-06-24",10.8
"625","2009-06-25",11.05
"626","2009-06-26",11.06
"627","2009-06-29",11.24
"628","2009-06-30",11.08
"629","2009-07-01",11.2
"630","2009-07-02",10.94
"631","2009-07-06",11.17
"632","2009-07-07",10.94
"633","2009-07-08",10.8
"634","2009-07-09",10.78
"635","2009-07-10",10.92
"636","2009-07-13",11.11
"637","2009-07-14",11.2
"638","2009-07-15",11.29
"639","2009-07-16",11.2
"640","2009-07-17",11.19
"641","2009-07-20",11.43
"642","2009-07-21",11.55
"643","2009-07-22",11.51
"644","2009-07-23",11.73
"645","2009-07-24",11.87
"646","2009-07-27",11.97
"647","2009-07-28",11.84
"648","2009-07-29",11.75
"649","2009-07-30",12.01
"650","2009-07-31",12.05
"651","2009-08-03",12.17
"652","2009-08-04",12.09
"653","2009-08-05",12.07
"654","2009-08-06",12.13
"655","2009-08-07",12.34
"656","2009-08-10",12.44
"657","2009-08-11",12.52
"658","2009-08-12",12.34
"659","2009-08-13",12.4
"660","2009-08-14",12.48
"661","2009-08-17",12.48
"662","2009-08-18",12.54
"663","2009-08-19",12.57
"664","2009-08-20",12.67
"665","2009-08-21",12.8
"666","2009-08-24",12.81
"667","2009-08-25",12.77
"668","2009-08-26",12.83
"669","2009-08-27",12.75
"670","2009-08-28",12.57
"671","2009-08-31",12.4
"672","2009-09-01",12.32
"673","2009-09-02",12.17
"674","2009-09-03",12.12
"675","2009-09-04",12.07
"676","2009-09-08",12.13
"677","2009-09-09",12.21
"678","2009-09-10",12.13
"679","2009-09-11",12.45
"680","2009-09-14",12.53
"681","2009-09-15",12.69
"682","2009-09-16",12.77
"683","2009-09-17",12.49
"684","2009-09-18",12.49
"685","2009-09-21",12.5
"686","2009-09-22",12.48
"687","2009-09-23",12.38
"688","2009-09-24",12.26
"689","2009-09-25",12.25
"690","2009-09-28",12.49
"691","2009-09-29",12.6
"692","2009-09-30",12.43
"693","2009-10-01",12.29
"694","2009-10-02",12.22
"695","2009-10-05",12.36
"696","2009-10-06",12.38
"697","2009-10-07",12.35
"698","2009-10-08",12.53
"699","2009-10-09",12.67
"700","2009-10-12",12.77
"701","2009-10-13",12.68
"702","2009-10-14",12.73
"703","2009-10-15",12.85
"704","2009-10-16",12.94
"705","2009-10-19",13.09
"706","2009-10-20",12.93
"707","2009-10-21",12.79
"708","2009-10-22",13
"709","2009-10-23",12.85
"710","2009-10-26",12.7
"711","2009-10-27",12.71
"712","2009-10-28",12.6
"713","2009-10-29",12.59
"714","2009-10-30",12.6
"715","2009-11-02",12.54
"716","2009-11-03",12.48
"717","2009-11-04",12.58
"718","2009-11-05",12.74
"719","2009-11-06",12.74
"720","2009-11-09",12.89
"721","2009-11-10",12.94
"722","2009-11-11",12.82
"723","2009-11-12",12.45
"724","2009-11-13",12.63
"725","2009-11-16",12.87
"726","2009-11-17",12.88
"727","2009-11-18",12.85
"728","2009-11-19",12.73
"729","2009-11-20",12.77
"730","2009-11-23",12.98
"731","2009-11-24",13.03
"732","2009-11-25",13.19
"733","2009-11-27",12.96
"734","2009-11-30",13.27
"735","2009-12-01",13.47
"736","2009-12-02",13.58
"737","2009-12-03",13.8
"738","2009-12-04",13.77
"739","2009-12-07",13.88
"740","2009-12-08",13.88
"741","2009-12-09",13.89
"742","2009-12-10",14
"743","2009-12-11",14.45
"744","2009-12-14",14.57
"745","2009-12-15",14.53
"746","2009-12-16",14.59
"747","2009-12-17",14.46
"748","2009-12-18",14.55
"749","2009-12-21",14.65
"750","2009-12-22",14.7
"751","2009-12-23",14.7
"752","2009-12-24",14.77
"753","2009-12-28",14.81
"754","2009-12-29",14.76
"755","2009-12-30",14.69
"756","2009-12-31",14.51
"757","2010-01-04",14.52
"758","2010-01-05",14.41
"759","2010-01-06",14.27
"760","2010-01-07",14.41
"761","2010-01-08",14.24
"762","2010-01-11",14.34
"763","2010-01-12",14.43
"764","2010-01-13",14.55
"765","2010-01-14",14.62
"766","2010-01-15",14.61
"767","2010-01-19",14.82
"768","2010-01-20",14.86
"769","2010-01-21",14.56
"770","2010-01-22",14.2
"771","2010-01-25",14.33
"772","2010-01-26",14.2
"773","2010-01-27",14.08
"774","2010-01-28",14.1
"775","2010-01-29",13.95
"776","2010-02-01",14.26
"777","2010-02-02",14.46
"778","2010-02-03",14.38
"779","2010-02-04",13.89
"780","2010-02-05",13.92
"781","2010-02-08",13.75
"782","2010-02-09",14.01
"783","2010-02-10",13.83
"784","2010-02-11",13.74
"785","2010-02-12",13.65
"786","2010-02-16",13.95
"787","2010-02-17",14.06
"788","2010-02-18",14.39
"789","2010-02-19",14.53
"790","2010-02-22",14.45
"791","2010-02-23",14.31
"792","2010-02-24",14.21
"793","2010-02-25",14.1
"794","2010-02-26",13.38
"795","2010-03-01",13.6
"796","2010-03-02",13.83
"797","2010-03-03",13.77
"798","2010-03-04",14.02
"799","2010-03-05",14.01
"800","2010-03-08",14.15
"801","2010-03-09",14.11
"802","2010-03-10",14.12
"803","2010-03-11",14.28
"804","2010-03-12",14.24
"805","2010-03-15",14.23
"806","2010-03-16",14.43
"807","2010-03-17",14.46
"808","2010-03-18",14.41
"809","2010-03-19",14.43
"810","2010-03-22",14.28
"811","2010-03-23",14.3
"812","2010-03-24",14.19
"813","2010-03-25",14.13
"814","2010-03-26",14.19
"815","2010-03-29",14.47
"816","2010-03-30",14.44
"817","2010-03-31",14.36
"818","2010-04-01",14.5
"819","2010-04-05",14.64
"820","2010-04-06",14.74
"821","2010-04-07",14.47
"822","2010-04-08",14.37
"823","2010-04-09",14.5
"824","2010-04-12",14.53
"825","2010-04-13",14.5
"826","2010-04-14",14.52
"827","2010-04-15",14.62
"828","2010-04-16",14.32
"829","2010-04-19",14.25
"830","2010-04-20",14.36
"831","2010-04-21",14.38
"832","2010-04-22",14.36
"833","2010-04-23",14.57
"834","2010-04-26",14.55
"835","2010-04-27",14.18
"836","2010-04-28",14.34
"837","2010-04-29",14.39
"838","2010-04-30",14.36
"839","2010-05-03",14.57
"840","2010-05-04",14.34
"841","2010-05-05",14.38
"842","2010-05-06",13.88
"843","2010-05-07",13.75
"844","2010-05-10",14.14
"845","2010-05-11",14.18
"846","2010-05-12",14.29
"847","2010-05-13",14.25
"848","2010-05-14",14.15
"849","2010-05-17",14.18
"850","2010-05-18",13.98
"851","2010-05-19",13.76
"852","2010-05-20",13.27
"853","2010-05-21",13.33
"854","2010-05-24",13.2
"855","2010-05-25",13.06
"856","2010-05-26",13.15
"857","2010-05-27",13.52
"858","2010-05-28",13.62
"859","2010-06-01",13.28
"860","2010-06-02",13.58
"861","2010-06-03",13.72
"862","2010-06-04",13.2
"863","2010-06-07",13.29
"864","2010-06-08",13.33
"865","2010-06-09",12.9
"866","2010-06-10",13.16
"867","2010-06-11",13.27
"868","2010-06-14",13.34
"869","2010-06-15",13.6
"870","2010-06-16",13.78
"871","2010-06-17",13.95
"872","2010-06-18",14.01
"873","2010-06-21",13.99
"874","2010-06-22",13.64
"875","2010-06-23",13.52
"876","2010-06-24",13.54
"877","2010-06-25",13.52
"878","2010-06-28",13.72
"879","2010-06-29",13.31
"880","2010-06-30",13.16
"881","2010-07-01",13.06
"882","2010-07-02",13.03
"883","2010-07-06",13.24
"884","2010-07-07",13.71
"885","2010-07-08",13.97
"886","2010-07-09",14.05
"887","2010-07-12",14.07
"888","2010-07-13",14.19
"889","2010-07-14",14.18
"890","2010-07-15",14.3
"891","2010-07-16",13.93
"892","2010-07-19",14.05
"893","2010-07-20",14.17
"894","2010-07-21",13.91
"895","2010-07-22",14.19
"896","2010-07-23",14.25
"897","2010-07-26",14.4
"898","2010-07-27",14.6
"899","2010-07-28",14.54
"900","2010-07-29",14.33
"901","2010-07-30",14.23
"902","2010-08-02",14.53
"903","2010-08-03",14.46
"904","2010-08-04",14.73
"905","2010-08-05",14.81
"906","2010-08-06",14.84
"907","2010-08-09",14.96
"908","2010-08-10",15.06
"909","2010-08-11",14.74
"910","2010-08-12",14.48
"911","2010-08-13",14.5
"912","2010-08-16",14.5
"913","2010-08-17",14.78
"914","2010-08-18",14.72
"915","2010-08-19",14.49
"916","2010-08-20",14.55
"917","2010-08-23",14.55
"918","2010-08-24",14.67
"919","2010-08-25",14.77
"920","2010-08-26",14.62
"921","2010-08-27",14.96
"922","2010-08-30",14.67
"923","2010-08-31",14.79
"924","2010-09-01",15.12
"925","2010-09-02",15.06
"926","2010-09-03",15.26
"927","2010-09-07",15.27
"928","2010-09-08",15.06
"929","2010-09-09",15.21
"930","2010-09-10",15.2
"931","2010-09-13",15.26
"932","2010-09-14",15.25
"933","2010-09-15",15.12
"934","2010-09-16",14.99
"935","2010-09-17",15.03
"936","2010-09-20",15.38
"937","2010-09-21",15.36
"938","2010-09-22",15.41
"939","2010-09-23",15.24
"940","2010-09-24",15.65
"941","2010-09-27",15.72
"942","2010-09-28",15.84
"943","2010-09-29",15.76
"944","2010-09-30",15.72
"945","2010-10-01",15.9
"946","2010-10-04",15.78
"947","2010-10-05",16.030001
"948","2010-10-06",15.89
"949","2010-10-07",16
"950","2010-10-08",16.09
"951","2010-10-11",16.16
"952","2010-10-12",16.08
"953","2010-10-13",15.99
"954","2010-10-14",15.96
"955","2010-10-15",16.129999
"956","2010-10-18",16.15
"957","2010-10-19",16.15
"958","2010-10-20",16.389999
"959","2010-10-21",16.389999
"960","2010-10-22",16.42
"961","2010-10-25",16.4
"962","2010-10-26",16.42
"963","2010-10-27",16.42
"964","2010-10-28",16.389999
"965","2010-10-29",16.559999
"966","2010-11-01",16.549999
"967","2010-11-02",16.77
"968","2010-11-03",16.719999
"969","2010-11-04",16.92
"970","2010-11-05",16.68
"971","2010-11-08",16.549999
"972","2010-11-09",16.6
"973","2010-11-10",16.58
"974","2010-11-11",16.59
"975","2010-11-12",16.110001
"976","2010-11-15",16.219999
"977","2010-11-16",15.88
"978","2010-11-17",15.69
"979","2010-11-18",15.85
"980","2010-11-19",15.82
"981","2010-11-22",15.87
"982","2010-11-23",15.76
"983","2010-11-24",15.92
"984","2010-11-26",15.79
"985","2010-11-29",15.6
"986","2010-11-30",15.63
"987","2010-12-01",15.76
"988","2010-12-02",15.84
"989","2010-12-03",15.9
