"","date","CNBKA"
"220","2007-11-14",23.16
"221","2007-11-15",23.35
"222","2007-11-16",23.5
"223","2007-11-19",23.5
"224","2007-11-20",23.5
"225","2007-11-21",23.389999
"226","2007-11-23",23.389999
"227","2007-11-26",23.389999
"228","2007-11-27",22.75
"229","2007-11-28",22.5
"230","2007-11-29",21.549999
"231","2007-11-30",21.58
"232","2007-12-03",21.059999
"233","2007-12-04",20.799999
"234","2007-12-05",20.450001
"235","2007-12-06",20.200001
"236","2007-12-07",20.299999
"237","2007-12-10",21.209999
"238","2007-12-11",21.209999
"239","2007-12-12",21.190001
"240","2007-12-13",20.85
"241","2007-12-14",21.08
"242","2007-12-17",21.08
"243","2007-12-18",20.5
"244","2007-12-19",20.1
"245","2007-12-20",20.049999
"246","2007-12-21",20.049999
"247","2007-12-24",20.049999
"248","2007-12-26",20.049999
"249","2007-12-27",19.9
"250","2007-12-28",19.799999
"251","2007-12-31",20.17
"252","2008-01-02",20.01
"253","2008-01-03",19.75
"254","2008-01-04",19.549999
"255","2008-01-07",19.57
"256","2008-01-08",19.57
"257","2008-01-09",19.5
"258","2008-01-10",19.77
"259","2008-01-11",19.75
"260","2008-01-14",20
"261","2008-01-15",19.68
"262","2008-01-16",19.9
"263","2008-01-17",20.4
"264","2008-01-18",19.700001
"265","2008-01-22",19.34
"266","2008-01-23",20.200001
"267","2008-01-24",20.200001
"268","2008-01-25",21.6
"269","2008-01-28",21.700001
"270","2008-01-29",21.6
"271","2008-01-30",21
"272","2008-01-31",20.940001
"273","2008-02-01",21.129999
"274","2008-02-04",21.129999
"275","2008-02-05",21.129999
"276","2008-02-06",21.469999
"277","2008-02-07",21.35
"278","2008-02-08",21.58
"279","2008-02-11",21.889999
"280","2008-02-12",21.73
"281","2008-02-13",21.799999
"282","2008-02-14",21.809999
"283","2008-02-15",22.48
"284","2008-02-19",22.48
"285","2008-02-20",22.48
"286","2008-02-21",22.48
"287","2008-02-22",22.200001
"288","2008-02-25",22
"289","2008-02-26",21.610001
"290","2008-02-27",21.610001
"291","2008-02-28",21.610001
"292","2008-02-29",20.6
"293","2008-03-03",20.5
"294","2008-03-04",20.15
"295","2008-03-05",20.25
"296","2008-03-06",20.25
"297","2008-03-07",20.01
"298","2008-03-10",19.6
"299","2008-03-11",20.5
"300","2008-03-12",20.99
"301","2008-03-13",20.99
"302","2008-03-14",20.99
"303","2008-03-17",20.48
"304","2008-03-18",20
"305","2008-03-19",20.5
"306","2008-03-20",20
"307","2008-03-24",20.09
"308","2008-03-25",20
"309","2008-03-26",20
"310","2008-03-27",20.1
"311","2008-03-28",20.290001
"312","2008-03-31",20.1
"313","2008-04-01",20.1
"314","2008-04-02",20.1
"315","2008-04-03",20.15
"316","2008-04-04",20.15
"317","2008-04-07",20.01
"318","2008-04-08",20.15
"319","2008-04-09",20.18
"320","2008-04-10",20.610001
"321","2008-04-11",20.610001
"322","2008-04-14",20
"323","2008-04-15",20
"324","2008-04-16",19.799999
"325","2008-04-17",20.01
"326","2008-04-18",19.91
"327","2008-04-21",20.02
"328","2008-04-22",19.43
"329","2008-04-23",19.25
"330","2008-04-24",19.25
"331","2008-04-25",19.75
"332","2008-04-28",19.75
"333","2008-04-29",19.35
"334","2008-04-30",19.5
"335","2008-05-01",19.75
"336","2008-05-02",19.75
"337","2008-05-05",19
"338","2008-05-06",20.51
"339","2008-05-07",19.5
"340","2008-05-08",19.5
"341","2008-05-09",19.5
"342","2008-05-12",20
"343","2008-05-13",20
"344","2008-05-14",20
"345","2008-05-15",20
"346","2008-05-16",20
"347","2008-05-19",20
"348","2008-05-20",20.25
"349","2008-05-21",20
"350","2008-05-22",20
"351","2008-05-23",20
"352","2008-05-27",20
"353","2008-05-28",19.6
"354","2008-05-29",19
"355","2008-05-30",19
"356","2008-06-02",19.5
"357","2008-06-03",18.190001
"358","2008-06-04",18.5
"359","2008-06-05",18.25
"360","2008-06-06",18.959999
"361","2008-06-09",18.959999
"362","2008-06-10",18.959999
"363","2008-06-11",18.959999
"364","2008-06-12",18.049999
"365","2008-06-13",18.35
"366","2008-06-16",18.4
"367","2008-06-17",18.4
"368","2008-06-18",17.780001
"369","2008-06-19",17.709999
"370","2008-06-20",17.6
"371","2008-06-23",17.42
"372","2008-06-24",17.42
"373","2008-06-25",17.120001
"374","2008-06-26",17.120001
"375","2008-06-27",17
"376","2008-06-30",17.75
"377","2008-07-01",17.75
"378","2008-07-02",17.75
"379","2008-07-03",16.5
"380","2008-07-07",16.5
"381","2008-07-08",16.5
"382","2008-07-09",16
"383","2008-07-10",14.3
"384","2008-07-11",14.26
"385","2008-07-14",14.5
"386","2008-07-15",14.3
"387","2008-07-16",14.5
"388","2008-07-17",14.4
"389","2008-07-18",14.4
"390","2008-07-21",14.61
"391","2008-07-22",14.61
"392","2008-07-23",15.63
"393","2008-07-24",15.25
"394","2008-07-25",15
"395","2008-07-28",15
"396","2008-07-29",15.02
"397","2008-07-30",15.02
"398","2008-07-31",15.01
"399","2008-08-01",17.52
"400","2008-08-04",16.540001
"401","2008-08-05",17.16
"402","2008-08-06",17.16
"403","2008-08-07",17.16
"404","2008-08-08",19.49
"405","2008-08-11",19
"406","2008-08-12",17.540001
"407","2008-08-13",17.540001
"408","2008-08-14",20.5
"409","2008-08-15",18.75
"410","2008-08-18",18.75
"411","2008-08-19",17.01
"412","2008-08-20",17.01
"413","2008-08-21",18.450001
"414","2008-08-22",17.98
"415","2008-08-25",15.8
"416","2008-08-26",18
"417","2008-08-27",16.85
"418","2008-08-28",16.969999
"419","2008-08-29",17.959999
"420","2008-09-02",18.75
"421","2008-09-03",18
"422","2008-09-04",17.75
"423","2008-09-05",17.75
"424","2008-09-08",17.75
"425","2008-09-09",17.75
"426","2008-09-10",17.75
"427","2008-09-11",17.5
"428","2008-09-12",17.5
"429","2008-09-15",17.5
"430","2008-09-16",17.5
"431","2008-09-17",16.959999
"432","2008-09-18",16.469999
"433","2008-09-19",17.5
"434","2008-09-22",16.790001
"435","2008-09-23",16.790001
"436","2008-09-24",16.790001
"437","2008-09-25",17.74
"438","2008-09-26",17.1
"439","2008-09-29",14.97
"440","2008-09-30",14.97
"441","2008-10-01",15.5
"442","2008-10-02",15
"443","2008-10-03",14.06
"444","2008-10-06",15.5
"445","2008-10-07",14.25
"446","2008-10-08",13.95
"447","2008-10-09",11.68
"448","2008-10-10",15.02
"449","2008-10-13",14.25
"450","2008-10-14",16.5
"451","2008-10-15",16
"452","2008-10-16",15.7
"453","2008-10-17",15.7
"454","2008-10-20",15.7
"455","2008-10-21",16
"456","2008-10-22",15.97
"457","2008-10-23",15.5
"458","2008-10-24",14
"459","2008-10-27",14
"460","2008-10-28",14.97
"461","2008-10-29",15.99
"462","2008-10-30",15.91
"463","2008-10-31",16.5
"464","2008-11-03",16.02
"465","2008-11-04",17.059999
"466","2008-11-05",17.059999
"467","2008-11-06",17.549999
"468","2008-11-07",17.549999
"469","2008-11-10",15.5
"470","2008-11-11",16.799999
"471","2008-11-12",16.799999
"472","2008-11-13",15.25
"473","2008-11-14",15.75
"474","2008-11-17",17
"475","2008-11-18",15.19
"476","2008-11-19",15.26
"477","2008-11-20",15.25
"478","2008-11-21",15
"479","2008-11-24",15.37
"480","2008-11-25",15.5
"481","2008-11-26",15.37
"482","2008-11-28",15.37
"483","2008-12-01",15.17
"484","2008-12-02",15.14
"485","2008-12-03",15
"486","2008-12-04",15.15
"487","2008-12-05",15
"488","2008-12-08",14.5
"489","2008-12-09",14.1
"490","2008-12-10",14.1
"491","2008-12-11",14.24
"492","2008-12-12",14.08
"493","2008-12-15",14.05
"494","2008-12-16",14.05
"495","2008-12-17",14.5
"496","2008-12-18",14.5
"497","2008-12-19",14.01
"498","2008-12-22",15.14
"499","2008-12-23",15.14
"500","2008-12-24",15.03
"501","2008-12-26",15.03
"502","2008-12-29",14.48
"503","2008-12-30",14.4
"504","2008-12-31",15.75
"505","2009-01-02",16.200001
"506","2009-01-05",16
"507","2009-01-06",16
"508","2009-01-07",16
"509","2009-01-08",16
"510","2009-01-09",16.24
"511","2009-01-12",16.24
"512","2009-01-13",16.24
"513","2009-01-14",16.99
"514","2009-01-15",17.75
"515","2009-01-16",17.4
"516","2009-01-20",17.4
"517","2009-01-21",17.24
"518","2009-01-22",16.67
"519","2009-01-23",16.26
"520","2009-01-26",16.26
"521","2009-01-27",16.26
"522","2009-01-28",16.26
"523","2009-01-29",16.26
"524","2009-01-30",16.85
"525","2009-02-02",16.299999
"526","2009-02-03",15.77
"527","2009-02-04",15.84
"528","2009-02-05",16
"529","2009-02-06",16.370001
"530","2009-02-09",16.18
"531","2009-02-10",16.35
"532","2009-02-11",16.5
"533","2009-02-12",16.5
"534","2009-02-13",16.5
"535","2009-02-17",16.24
"536","2009-02-18",16.93
"537","2009-02-19",16.459999
"538","2009-02-20",16.459999
"539","2009-02-23",16.25
"540","2009-02-24",15.95
"541","2009-02-25",15.95
"542","2009-02-26",15.95
"543","2009-02-27",16.5
"544","2009-03-02",15.61
"545","2009-03-03",14.79
"546","2009-03-04",14.12
"547","2009-03-05",13.5
"548","2009-03-06",12.57
"549","2009-03-09",10
"550","2009-03-10",9.46
"551","2009-03-11",10.23
"552","2009-03-12",10.99
"553","2009-03-13",11.01
"554","2009-03-16",11.09
"555","2009-03-17",10.99
"556","2009-03-18",10.5
"557","2009-03-19",10.5
"558","2009-03-20",10.6
"559","2009-03-23",11.1
"560","2009-03-24",11.3
"561","2009-03-25",11.9
"562","2009-03-26",12
"563","2009-03-27",12.74
"564","2009-03-30",13
"565","2009-03-31",13.4
"566","2009-04-01",13.4
"567","2009-04-02",14.4
"568","2009-04-03",14.56
"569","2009-04-06",14.45
"570","2009-04-07",14.74
"571","2009-04-08",13.9
"572","2009-04-09",14.68
"573","2009-04-13",15.02
"574","2009-04-14",14.27
"575","2009-04-15",14.5
"576","2009-04-16",14.47
"577","2009-04-17",14.45
"578","2009-04-20",14.08
"579","2009-04-21",14.25
"580","2009-04-22",14.27
"581","2009-04-23",14.2
"582","2009-04-24",14.29
"583","2009-04-27",14.5
"584","2009-04-28",14.4
"585","2009-04-29",14.39
"586","2009-04-30",14.45
"587","2009-05-01",14.54
"588","2009-05-04",14.89
"589","2009-05-05",15
"590","2009-05-06",14.93
"591","2009-05-07",14.54
"592","2009-05-08",14.5
"593","2009-05-11",14.5
"594","2009-05-12",14.5
"595","2009-05-13",14.5
"596","2009-05-14",14.64
"597","2009-05-15",14.88
"598","2009-05-18",15.42
"599","2009-05-19",16.790001
"600","2009-05-20",17.35
"601","2009-05-21",16.49
"602","2009-05-22",16.26
"603","2009-05-26",17.200001
"604","2009-05-27",16.77
"605","2009-05-28",17.110001
"606","2009-05-29",17.01
"607","2009-06-01",16.25
"608","2009-06-02",17.389999
"609","2009-06-03",17.049999
"610","2009-06-04",16.98
"611","2009-06-05",17.030001
"612","2009-06-08",17.27
"613","2009-06-09",17.450001
"614","2009-06-10",17.030001
"615","2009-06-11",17.5
"616","2009-06-12",17.98
"617","2009-06-15",17.790001
"618","2009-06-16",17.950001
"619","2009-06-17",17.75
"620","2009-06-18",17.67
"621","2009-06-19",18
"622","2009-06-22",17.870001
"623","2009-06-23",17.700001
"624","2009-06-24",18.02
"625","2009-06-25",17.76
"626","2009-06-26",18.67
"627","2009-06-29",17.58
"628","2009-06-30",18.440001
"629","2009-07-01",18.280001
"630","2009-07-02",17.6
"631","2009-07-06",18.559999
"632","2009-07-07",18.709999
"633","2009-07-08",18.58
"634","2009-07-09",18.82
"635","2009-07-10",18.92
"636","2009-07-13",19.17
"637","2009-07-14",19.16
"638","2009-07-15",19.42
"639","2009-07-16",19.5
"640","2009-07-17",19.639999
"641","2009-07-20",19.93
"642","2009-07-21",19.780001
"643","2009-07-22",20.15
"644","2009-07-23",20.200001
"645","2009-07-24",20.809999
"646","2009-07-27",20.799999
"647","2009-07-28",21.24
"648","2009-07-29",21.43
"649","2009-07-30",21.51
"650","2009-07-31",21.59
"651","2009-08-03",21.99
"652","2009-08-04",22.049999
"653","2009-08-05",21.58
"654","2009-08-06",21.75
"655","2009-08-07",21.209999
"656","2009-08-10",23
"657","2009-08-11",23.32
"658","2009-08-12",23.940001
"659","2009-08-13",23.99
"660","2009-08-14",23.57
"661","2009-08-17",23.91
"662","2009-08-18",24.23
"663","2009-08-19",24.49
"664","2009-08-20",24.65
"665","2009-08-21",24.65
"666","2009-08-24",24.15
"667","2009-08-25",24.4
"668","2009-08-26",24.84
"669","2009-08-27",24.98
"670","2009-08-28",23.92
"671","2009-08-31",23.65
"672","2009-09-01",22
"673","2009-09-02",21.950001
"674","2009-09-03",22.76
"675","2009-09-04",22.309999
"676","2009-09-08",22.280001
"677","2009-09-09",22.26
"678","2009-09-10",23.4
"679","2009-09-11",23.24
"680","2009-09-14",23.25
"681","2009-09-15",22.91
"682","2009-09-16",23.25
"683","2009-09-17",23.049999
"684","2009-09-18",23.15
"685","2009-09-21",22.780001
"686","2009-09-22",22.65
"687","2009-09-23",22.360001
"688","2009-09-24",22.620001
"689","2009-09-25",22.33
"690","2009-09-28",22.07
"691","2009-09-29",22.219999
"692","2009-09-30",21.700001
"693","2009-10-01",22.18
"694","2009-10-02",22.700001
"695","2009-10-05",23
"696","2009-10-06",23.35
"697","2009-10-07",23.99
"698","2009-10-08",24.41
"699","2009-10-09",24.5
"700","2009-10-12",23.75
"701","2009-10-13",23.950001
"702","2009-10-14",25
"703","2009-10-15",24.110001
"704","2009-10-16",24.469999
"705","2009-10-19",24.48
"706","2009-10-20",24.98
"707","2009-10-21",24.65
"708","2009-10-22",24.77
"709","2009-10-23",24.559999
"710","2009-10-26",24.280001
"711","2009-10-27",24.33
"712","2009-10-28",24.049999
"713","2009-10-29",24.309999
"714","2009-10-30",24.33
"715","2009-11-02",24.74
"716","2009-11-03",24.139999
"717","2009-11-04",22.639999
"718","2009-11-05",23.01
"719","2009-11-06",23.459999
"720","2009-11-09",24
"721","2009-11-10",23.889999
"722","2009-11-11",24.27
"723","2009-11-12",23.65
"724","2009-11-13",23.93
"725","2009-11-16",24.42
"726","2009-11-17",23.43
"727","2009-11-18",24.16
"728","2009-11-19",23.76
"729","2009-11-20",23.370001
"730","2009-11-23",23.23
"731","2009-11-24",23.59
"732","2009-11-25",23.450001
"733","2009-11-27",22.33
"734","2009-11-30",20.969999
"735","2009-12-01",19.98
"736","2009-12-02",20.34
"737","2009-12-03",19.73
"738","2009-12-04",19.43
"739","2009-12-07",20.200001
"740","2009-12-08",19.67
"741","2009-12-09",20.26
"742","2009-12-10",19.299999
"743","2009-12-11",19.059999
"744","2009-12-14",19.639999
"745","2009-12-15",19.02
"746","2009-12-16",18.700001
"747","2009-12-17",18.969999
"748","2009-12-18",20.549999
"749","2009-12-21",21.48
"750","2009-12-22",20.85
"751","2009-12-23",21.9
"752","2009-12-24",21.639999
"753","2009-12-28",22.42
"754","2009-12-29",22
"755","2009-12-30",22.299999
"756","2009-12-31",22.030001
"757","2010-01-04",22.459999
"758","2010-01-05",21.83
"759","2010-01-06",21.940001
"760","2010-01-07",22.15
"761","2010-01-08",21.879999
"762","2010-01-11",21.5
"763","2010-01-12",20.41
"764","2010-01-13",20.620001
"765","2010-01-14",21.860001
"766","2010-01-15",21.309999
"767","2010-01-19",22
"768","2010-01-20",21.75
"769","2010-01-21",21.02
"770","2010-01-22",22.030001
"771","2010-01-25",22.629999
"772","2010-01-26",21.129999
"773","2010-01-27",21.07
"774","2010-01-28",21
"775","2010-01-29",21.07
"776","2010-02-01",20.4
"777","2010-02-02",20.049999
"778","2010-02-03",19.74
"779","2010-02-04",19.549999
"780","2010-02-05",19.379999
"781","2010-02-08",18.950001
"782","2010-02-09",19.08
"783","2010-02-10",19.030001
"784","2010-02-11",19.110001
"785","2010-02-12",19.450001
"786","2010-02-16",21.35
"787","2010-02-17",20.450001
"788","2010-02-18",20.469999
"789","2010-02-19",20.08
"790","2010-02-22",20.33
"791","2010-02-23",19.360001
"792","2010-02-24",19.200001
"793","2010-02-25",19.049999
"794","2010-02-26",19.1
"795","2010-03-01",19.18
"796","2010-03-02",20.27
"797","2010-03-03",20.879999
"798","2010-03-04",20.26
"799","2010-03-05",20.4
"800","2010-03-08",20.709999
"801","2010-03-09",20.41
"802","2010-03-10",20.360001
"803","2010-03-11",20.33
"804","2010-03-12",20.139999
"805","2010-03-15",19.76
"806","2010-03-16",20.190001
"807","2010-03-17",20.27
"808","2010-03-18",19.73
"809","2010-03-19",19.719999
"810","2010-03-22",19.68
"811","2010-03-23",20.01
"812","2010-03-24",19.75
"813","2010-03-25",19.709999
"814","2010-03-26",19.82
"815","2010-03-29",19.59
"816","2010-03-30",19.280001
"817","2010-03-31",19.200001
"818","2010-04-01",19.33
"819","2010-04-05",19.4
"820","2010-04-06",19.68
"821","2010-04-07",19.719999
"822","2010-04-08",19.5
"823","2010-04-09",19.379999
"824","2010-04-12",19.65
"825","2010-04-13",19.129999
"826","2010-04-14",20.6
"827","2010-04-15",20.77
"828","2010-04-16",20.27
"829","2010-04-19",20.200001
"830","2010-04-20",20.5
"831","2010-04-21",20.389999
"832","2010-04-22",20.299999
"833","2010-04-23",20.48
"834","2010-04-26",20.41
"835","2010-04-27",19.84
"836","2010-04-28",19.9
"837","2010-04-29",19.92
"838","2010-04-30",19.35
"839","2010-05-03",19.360001
"840","2010-05-04",18.67
"841","2010-05-05",18.1
"842","2010-05-06",17.620001
"843","2010-05-07",16.780001
"844","2010-05-10",17.969999
"845","2010-05-11",17.870001
"846","2010-05-12",19
"847","2010-05-13",18.57
"848","2010-05-14",18.139999
"849","2010-05-17",19.34
"850","2010-05-18",19.879999
"851","2010-05-19",20.1
"852","2010-05-20",20.030001
"853","2010-05-21",20.299999
"854","2010-05-24",20.469999
"855","2010-05-25",20.43
"856","2010-05-26",20.200001
"857","2010-05-27",20.58
"858","2010-05-28",20.280001
"859","2010-06-01",19.959999
"860","2010-06-02",21.01
"861","2010-06-03",21.860001
"862","2010-06-04",20.5
"863","2010-06-07",20.469999
"864","2010-06-08",19.709999
"865","2010-06-09",19.6
"866","2010-06-10",21.389999
"867","2010-06-11",21.08
"868","2010-06-14",21.200001
"869","2010-06-15",22.32
"870","2010-06-16",21.879999
"871","2010-06-17",22.139999
"872","2010-06-18",22.190001
"873","2010-06-21",22.01
"874","2010-06-22",21.76
"875","2010-06-23",22.24
"876","2010-06-24",21.870001
"877","2010-06-25",22.879999
"878","2010-06-28",22.41
"879","2010-06-29",21.870001
"880","2010-06-30",22.040001
"881","2010-07-01",21.879999
"882","2010-07-02",21.35
"883","2010-07-06",21.049999
"884","2010-07-07",21.379999
"885","2010-07-08",21.17
"886","2010-07-09",21.190001
"887","2010-07-12",21.24
"888","2010-07-13",21.77
"889","2010-07-14",21.75
"890","2010-07-15",21.49
"891","2010-07-16",21.030001
"892","2010-07-19",21.120001
"893","2010-07-20",21.040001
"894","2010-07-21",20.450001
"895","2010-07-22",20.77
"896","2010-07-23",20.98
"897","2010-07-26",21.5
"898","2010-07-27",21.700001
"899","2010-07-28",21.58
"900","2010-07-29",21.57
"901","2010-07-30",21.48
"902","2010-08-02",21.32
"903","2010-08-03",21.139999
"904","2010-08-04",21.48
"905","2010-08-05",21.389999
"906","2010-08-06",21.34
"907","2010-08-09",21.52
"908","2010-08-10",20.860001
"909","2010-08-11",19.91
"910","2010-08-12",20
"911","2010-08-13",19.68
"912","2010-08-16",19.83
"913","2010-08-17",20.6
"914","2010-08-18",20.889999
"915","2010-08-19",20.51
"916","2010-08-20",20.41
"917","2010-08-23",20.25
"918","2010-08-24",20.32
"919","2010-08-25",20.639999
"920","2010-08-26",20.52
"921","2010-08-27",21.370001
"922","2010-08-30",20.83
"923","2010-08-31",21
"924","2010-09-01",21.309999
"925","2010-09-02",21.559999
"926","2010-09-03",22.120001
"927","2010-09-07",21.92
"928","2010-09-08",21.719999
"929","2010-09-09",21.530001
"930","2010-09-10",20.82
"931","2010-09-13",22.16
"932","2010-09-14",22.18
"933","2010-09-15",22.24
"934","2010-09-16",22.27
"935","2010-09-17",22.440001
"936","2010-09-20",23
"937","2010-09-21",22.860001
"938","2010-09-22",23.07
"939","2010-09-23",23.1
"940","2010-09-24",23.58
"941","2010-09-27",23.610001
"942","2010-09-28",23.959999
"943","2010-09-29",23.219999
"944","2010-09-30",23.889999
"945","2010-10-01",23.77
"946","2010-10-04",23.66
"947","2010-10-05",23.889999
"948","2010-10-06",23.700001
"949","2010-10-07",23.780001
"950","2010-10-08",23.9
"951","2010-10-11",23.959999
"952","2010-10-12",23.530001
"953","2010-10-13",23.42
"954","2010-10-14",23.16
"955","2010-10-15",23.440001
"956","2010-10-18",24.18
"957","2010-10-19",23.459999
"958","2010-10-20",24.110001
"959","2010-10-21",23.950001
"960","2010-10-22",24.299999
"961","2010-10-25",24.35
"962","2010-10-26",24.370001
"963","2010-10-27",23.92
"964","2010-10-28",23.65
"965","2010-10-29",23.76
"966","2010-11-01",23.91
"967","2010-11-02",24.209999
"968","2010-11-03",24.209999
"969","2010-11-04",24.35
"970","2010-11-05",24.25
"971","2010-11-08",23.969999
"972","2010-11-09",24
"973","2010-11-10",23.959999
"974","2010-11-11",23.719999
"975","2010-11-12",23.370001
"976","2010-11-15",23.65
"977","2010-11-16",23.5
"978","2010-11-17",24.190001
"979","2010-11-18",24.26
"980","2010-11-19",24.27
"981","2010-11-22",24.23
"982","2010-11-23",24.25
"983","2010-11-24",24.700001
"984","2010-11-26",24.1
"985","2010-11-29",24.049999
"986","2010-11-30",24.110001
