"","date","TOPS"
"127","2007-07-05",1466639974400
"128","2007-07-06",1521449959424
"129","2007-07-09",1544130002944
"130","2007-07-10",1496879988736
"131","2007-07-11",1510110003200
"132","2007-07-12",1530899988480
"133","2007-07-13",1551689973760
"134","2007-07-16",1530899988480
"135","2007-07-17",1529010061312
"136","2007-07-18",1491209945088
"137","2007-07-19",1523340017664
"138","2007-07-20",1517669974016
"139","2007-07-23",1489320017920
"140","2007-07-24",1381589975040
"141","2007-07-25",1357020004352
"142","2007-07-26",1279529975808
"143","2007-07-27",1296539975680
"144","2007-07-30",1270079946752
"145","2007-07-31",1262519975936
"146","2007-08-01",1179360034816
"147","2007-08-02",1260630048768
"148","2007-08-03",1300319961088
"149","2007-08-06",1181249961984
"150","2007-08-07",1185029947392
"151","2007-08-08",1122659991552
"152","2007-08-09",979020021760
"153","2007-08-10",943110029312
"154","2007-08-13",1181249961984
"155","2007-08-14",1156679991296
"156","2007-08-15",1041389977600
"157","2007-08-16",988469985280
"158","2007-08-17",980910014464
"159","2007-08-20",1001699999744
"160","2007-08-21",1033830006784
"161","2007-08-22",1158570049536
"162","2007-08-23",1109429977088
"163","2007-08-24",1118880006144
"164","2007-08-27",1082970013696
"165","2007-08-28",1052729999360
"166","2007-08-29",1103760064512
"167","2007-08-30",1116989947904
"168","2007-08-31",1162350034944
"169","2007-09-04",1145340035072
"170","2007-09-05",1145340035072
"171","2007-09-06",1132110020608
"172","2007-09-07",1128330035200
"173","2007-09-10",1118880006144
"174","2007-09-11",1120770064384
"175","2007-09-12",1126439976960
"176","2007-09-13",1116989947904
"177","2007-09-14",1103760064512
"178","2007-09-17",1071629991936
"179","2007-09-18",1116989947904
"180","2007-09-19",1141560049664
"181","2007-09-20",1133999947776
"182","2007-09-21",1137780064256
"183","2007-09-24",1241729990656
"184","2007-09-25",1313549975552
"185","2007-09-26",1275749990400
"186","2007-09-27",1353240018944
"187","2007-09-28",1321109946368
"188","2007-10-01",1321109946368
"189","2007-10-02",1300319961088
"190","2007-10-03",1288980004864
"191","2007-10-04",1288980004864
"192","2007-10-05",1307880062976
"193","2007-10-08",1340010004480
"194","2007-10-09",1323000004608
"195","2007-10-10",1319220019200
"196","2007-10-11",1285200019456
"197","2007-10-12",1262519975936
"198","2007-10-15",1237950005248
"199","2007-10-16",1175580049408
"200","2007-10-17",1168019947520
"201","2007-10-18",1152900005888
"202","2007-10-19",1122659991552
"203","2007-10-22",1101870006272
"204","2007-10-23",1128330035200
"205","2007-10-24",1120770064384
"206","2007-10-25",1096200028160
"207","2007-10-26",1096200028160
"208","2007-10-29",1154790064128
"209","2007-10-30",1126439976960
"210","2007-10-31",1143449976832
"211","2007-11-01",1092419977216
"212","2007-11-02",1067850006528
"213","2007-11-05",1007369977856
"214","2007-11-06",1030050021376
"215","2007-11-07",952559992832
"216","2007-11-08",890189971456
"217","2007-11-09",818369986560
"218","2007-11-12",793800015872
"219","2007-11-13",841050030080
"220","2007-11-14",852389986304
"221","2007-11-15",814590001152
"222","2007-11-16",784349986816
"223","2007-11-19",678510002176
"224","2007-11-20",754109972480
"225","2007-11-21",718199980032
"226","2007-11-23",765449994240
"227","2007-11-26",727650009088
"228","2007-11-27",691740016640
"229","2007-11-28",746550001664
"230","2007-11-29",820259979264
"231","2007-11-30",835379986432
"232","2007-12-03",784349986816
"233","2007-12-04",720089972736
"234","2007-12-05",606690017280
"235","2007-12-06",691740016640
"236","2007-12-07",676620009472
"237","2007-12-10",686069972992
"238","2007-12-11",644490002432
"239","2007-12-12",636930031616
"240","2007-12-13",648269987840
"241","2007-12-14",674730016768
"242","2007-12-17",640710017024
"243","2007-12-18",646379995136
"244","2007-12-19",678510002176
"245","2007-12-20",686069972992
"246","2007-12-21",687960031232
"247","2007-12-24",687960031232
"248","2007-12-26",682289987584
"249","2007-12-27",670950031360
"250","2007-12-28",644490002432
"251","2007-12-31",631259987968
"252","2008-01-02",636930031616
"253","2008-01-03",669059973120
"254","2008-01-04",627480002560
"255","2008-01-07",593460002816
"256","2008-01-08",606690017280
"257","2008-01-09",621810024448
"258","2008-01-10",585900032000
"259","2008-01-11",574560010240
"260","2008-01-14",568890032128
"261","2008-01-15",534869999616
"262","2008-01-16",478169989120
"263","2008-01-17",472500011008
"264","2008-01-18",459269996544
"265","2008-01-22",421470011392
"266","2008-01-23",427139989504
"267","2008-01-24",432810000384
"268","2008-01-25",487619985408
"269","2008-01-28",491400003584
"270","2008-01-29",534869999616
"271","2008-01-30",544319995904
"272","2008-01-31",584009973760
"273","2008-02-01",548100014080
"274","2008-02-04",540540010496
"275","2008-02-05",548100014080
"276","2008-02-06",521639985152
"277","2008-02-07",521639985152
"278","2008-02-08",498960007168
"279","2008-02-11",527309996032
"280","2008-02-12",517859999744
"281","2008-02-13",540540010496
"282","2008-02-14",580229988352
"283","2008-02-15",593460002816
"284","2008-02-19",597239988224
"285","2008-02-20",585900032000
"286","2008-02-21",582119981056
"287","2008-02-22",572670017536
"288","2008-02-25",576450002944
"289","2008-02-26",561329995776
"290","2008-02-27",549989974016
"291","2008-02-28",534869999616
"292","2008-02-29",519749992448
"293","2008-03-03",510299996160
"294","2008-03-04",493289996288
"295","2008-03-05",493289996288
"296","2008-03-06",463050014720
"297","2008-03-07",453599985664
"298","2008-03-10",468719992832
"299","2008-03-11",481950007296
"300","2008-03-12",480060014592
"301","2008-03-13",457380003840
"302","2008-03-14",449820000256
"303","2008-03-17",438480011264
"304","2008-03-18",455490011136
"305","2008-03-19",464940007424
"306","2008-03-20",490140008448
"307","2008-03-24",499590004736
"308","2008-03-25",526050000896
"309","2008-03-26",573930012672
"310","2008-03-27",524790005760
"311","2008-03-28",553140027392
"312","2008-03-31",522270015488
"313","2008-04-01",520379990016
"314","2008-04-02",503999987712
"315","2008-04-03",515340009472
"316","2008-04-04",516600004608
"317","2008-04-07",519119994880
"318","2008-04-08",508410003456
"319","2008-04-09",492659998720
"320","2008-04-10",500849999872
"321","2008-04-11",485099995136
"322","2008-04-14",486359990272
"323","2008-04-15",503999987712
"324","2008-04-16",525420003328
"325","2008-04-17",532350009344
"326","2008-04-18",524160008192
"327","2008-04-21",536759992320
"328","2008-04-22",527939993600
"329","2008-04-23",521639985152
"330","2008-04-24",528569991168
"331","2008-04-25",536759992320
"332","2008-04-28",538019987456
"333","2008-04-29",518489997312
"334","2008-04-30",524790005760
"335","2008-05-01",526050000896
"336","2008-05-02",521639985152
"337","2008-05-05",521639985152
"338","2008-05-06",515970007040
"339","2008-05-07",505260015616
"340","2008-05-08",505890013184
"341","2008-05-09",517230002176
"342","2008-05-12",529829986304
"343","2008-05-13",540540010496
"344","2008-05-14",555030020096
"345","2008-05-15",568890032128
"346","2008-05-16",570150027264
"347","2008-05-19",571410022400
"348","2008-05-20",647639990272
"349","2008-05-21",628739997696
"350","2008-05-22",617399975936
"351","2008-05-23",592200007680
"352","2008-05-27",582749978624
"353","2008-05-28",561329995776
"354","2008-05-29",565739978752
"355","2008-05-30",560070000640
"356","2008-06-02",554400022528
"357","2008-06-03",555030020096
"358","2008-06-04",561329995776
"359","2008-06-05",557550010368
"360","2008-06-06",544319995904
"361","2008-06-09",526050000896
"362","2008-06-10",513449984000
"363","2008-06-11",481950007296
"364","2008-06-12",434069995520
"365","2008-06-13",436589985792
"366","2008-06-16",440370003968
"367","2008-06-17",430290010112
"368","2008-06-18",422100008960
"369","2008-06-19",419579985920
"370","2008-06-20",410129989632
"371","2008-06-23",442259996672
"372","2008-06-24",419579985920
"373","2008-06-25",430290010112
"374","2008-06-26",441000001536
"375","2008-06-27",420840013824
"376","2008-06-30",403200016384
"377","2008-07-01",390599999488
"378","2008-07-02",378000015360
"379","2008-07-03",365399998464
"380","2008-07-07",351539986432
"381","2008-07-08",362880008192
"382","2008-07-09",326339985408
"383","2008-07-10",324449992704
"384","2008-07-11",321930002432
"385","2008-07-14",397530005504
"386","2008-07-15",364140003328
"387","2008-07-16",373589999616
"388","2008-07-17",373589999616
"389","2008-07-18",367919988736
"390","2008-07-21",364770000896
"391","2008-07-22",359099990016
"392","2008-07-23",350279991296
"393","2008-07-24",342089990144
"394","2008-07-25",346500005888
"395","2008-07-28",340199997440
"396","2008-07-29",338310004736
"397","2008-07-30",328860008448
"398","2008-07-31",325079990272
"399","2008-08-01",313110003712
"400","2008-08-04",310590013440
"401","2008-08-05",291689988096
"402","2008-08-06",299249991680
"403","2008-08-07",299249991680
"404","2008-08-08",304920002560
"405","2008-08-11",308069990400
"406","2008-08-12",313110003712
"407","2008-08-13",314369998848
"408","2008-08-14",297989996544
"409","2008-08-15",284129984512
"410","2008-08-18",299879989248
"411","2008-08-19",291059990528
"412","2008-08-20",286650007552
"413","2008-08-21",281609994240
"414","2008-08-22",291059990528
"415","2008-08-25",282869989376
"416","2008-08-26",288540000256
"417","2008-08-27",316259991552
"418","2008-08-28",328860008448
"419","2008-08-29",330750001152
"420","2008-09-02",320040009728
"421","2008-09-03",328860008448
"422","2008-09-04",329490006016
"423","2008-09-05",312480006144
"424","2008-09-08",321930002432
"425","2008-09-09",303030009856
"426","2008-09-10",301770014720
"427","2008-09-11",297359998976
"428","2008-09-12",295470006272
"429","2008-09-15",294210011136
"430","2008-09-16",286020009984
"431","2008-09-17",272159997952
"432","2008-09-18",302400012288
"433","2008-09-19",278460006400
"434","2008-09-22",261450006528
"435","2008-09-23",253890002944
"436","2008-09-24",240030007296
"437","2008-09-25",325709987840
"438","2008-09-26",308699987968
"439","2008-09-29",251999993856
"440","2008-09-30",292319985664
"441","2008-10-01",278460006400
"442","2008-10-02",280979996672
"443","2008-10-03",293580013568
"444","2008-10-06",265860005888
"445","2008-10-07",215460003840
"446","2008-10-08",171359993856
"447","2008-10-09",189000007680
"448","2008-10-10",139230003200
"449","2008-10-13",156240003072
"450","2008-10-14",159390007296
"451","2008-10-15",154349993984
"452","2008-10-16",156870000640
"453","2008-10-17",151830003712
"454","2008-10-20",155610005504
"455","2008-10-21",153089998848
"456","2008-10-22",143010004992
"457","2008-10-23",131669999616
"458","2008-10-24",114030002176
"459","2008-10-27",102059999232
"460","2008-10-28",88200003584
"461","2008-10-29",94500003840
"462","2008-10-30",94500003840
"463","2008-10-31",107099996160
"464","2008-11-03",107099996160
"465","2008-11-04",112140001280
"466","2008-11-05",117810003968
"467","2008-11-06",106469998592
"468","2008-11-07",104579997696
"469","2008-11-10",107099996160
"470","2008-11-11",100800004096
"471","2008-11-12",94500003840
"472","2008-11-13",98279997440
"473","2008-11-14",117810003968
"474","2008-11-17",128520003584
"475","2008-11-18",119069999104
"476","2008-11-19",119699996672
"477","2008-11-20",114030002176
"478","2008-11-21",119699996672
"479","2008-11-24",119699996672
"480","2008-11-25",122850000896
"481","2008-11-26",120330002432
"482","2008-11-28",122850000896
"483","2008-12-01",120330002432
"484","2008-12-02",115920003072
"485","2008-12-03",114030002176
"486","2008-12-04",107099996160
"487","2008-12-05",106469998592
"488","2008-12-08",113399996416
"489","2008-12-09",119699996672
"490","2008-12-10",125369999360
"491","2008-12-11",112140001280
"492","2008-12-12",107099996160
"493","2008-12-15",102059999232
"494","2008-12-16",105840001024
"495","2008-12-17",113399996416
"496","2008-12-18",100800004096
"497","2008-12-19",98279997440
"498","2008-12-22",101430001664
"499","2008-12-23",114659999744
"500","2008-12-24",114659999744
"501","2008-12-26",110879997952
"502","2008-12-29",105210003456
"503","2008-12-30",107730001920
"504","2008-12-31",102689996800
"505","2009-01-02",119699996672
"506","2009-01-05",117179998208
"507","2009-01-06",120330002432
"508","2009-01-07",116550000640
"509","2009-01-08",141749993472
"510","2009-01-09",144270000128
"511","2009-01-12",141119995904
"512","2009-01-13",144899997696
"513","2009-01-14",135450001408
"514","2009-01-15",136709996544
"515","2009-01-16",131040002048
"516","2009-01-20",124109996032
"517","2009-01-21",136709996544
"518","2009-01-22",127260000256
"519","2009-01-23",136079998976
"520","2009-01-26",131040002048
"521","2009-01-27",129150001152
"522","2009-01-28",129150001152
"523","2009-01-29",125999996928
"524","2009-01-30",115289997312
"525","2009-02-02",114659999744
"526","2009-02-03",114659999744
"527","2009-02-04",114030002176
"528","2009-02-05",112769998848
"529","2009-02-06",107730001920
"530","2009-02-09",115920003072
"531","2009-02-10",107730001920
"532","2009-02-11",106469998592
"533","2009-02-12",105840001024
"534","2009-02-13",107099996160
"535","2009-02-17",125999996928
"536","2009-02-18",113399996416
"537","2009-02-19",109620002816
"538","2009-02-20",95130001408
"539","2009-02-23",88200003584
"540","2009-02-24",92610002944
"541","2009-02-25",89459998720
"542","2009-02-26",91349999616
"543","2009-02-27",79379996672
"544","2009-03-02",64260001792
"545","2009-03-03",58589999104
"546","2009-03-04",55439998976
"547","2009-03-05",55439998976
"548","2009-03-06",48510001152
"549","2009-03-09",51660001280
"550","2009-03-10",56699998208
"551","2009-03-11",57329999872
"552","2009-03-12",51660001280
"553","2009-03-13",56699998208
"554","2009-03-16",56699998208
"555","2009-03-17",63630000128
"556","2009-03-18",56070000640
"557","2009-03-19",62370000896
"558","2009-03-20",56699998208
"559","2009-03-23",57329999872
"560","2009-03-24",61110001664
"561","2009-03-25",54810001408
"562","2009-03-26",59220000768
"563","2009-03-27",68039999488
"564","2009-03-30",62999998464
"565","2009-03-31",61739999232
"566","2009-04-01",61739999232
"567","2009-04-02",72449998848
"568","2009-04-03",72449998848
"569","2009-04-06",68039999488
"570","2009-04-07",64889999360
"571","2009-04-08",68039999488
"572","2009-04-09",72449998848
"573","2009-04-13",84420001792
"574","2009-04-14",91979997184
"575","2009-04-15",94500003840
"576","2009-04-16",93869998080
"577","2009-04-17",103950000128
"578","2009-04-20",95130001408
"579","2009-04-21",95759998976
"580","2009-04-22",97649999872
"581","2009-04-23",94500003840
"582","2009-04-24",98910003200
"583","2009-04-27",97649999872
"584","2009-04-28",94500003840
"585","2009-04-29",95759998976
"586","2009-04-30",97020002304
"587","2009-05-01",98279997440
"588","2009-05-04",98910003200
"589","2009-05-05",100800004096
"590","2009-05-06",97649999872
"591","2009-05-07",103950000128
"592","2009-05-08",106469998592
"593","2009-05-11",105210003456
"594","2009-05-12",106469998592
"595","2009-05-13",98910003200
"596","2009-05-14",97020002304
"597","2009-05-15",98279997440
"598","2009-05-18",103950000128
"599","2009-05-19",103950000128
"600","2009-05-20",104579997696
"601","2009-05-21",98910003200
"602","2009-05-22",103320002560
"603","2009-05-26",105840001024
"604","2009-05-27",107099996160
"605","2009-05-28",108989997056
"606","2009-05-29",111510003712
"607","2009-06-01",144270000128
"608","2009-06-02",221759995904
"609","2009-06-03",198450003968
"610","2009-06-04",195299999744
"611","2009-06-05",181440004096
"612","2009-06-08",1.6128e+11
"613","2009-06-09",174509998080
"614","2009-06-10",167579992064
"615","2009-06-11",157499998208
"616","2009-06-12",1.6128e+11
"617","2009-06-15",151830003712
"618","2009-06-16",149309997056
"619","2009-06-17",141119995904
"620","2009-06-18",149939994624
"621","2009-06-19",151200006144
"622","2009-06-22",125999996928
"623","2009-06-23",124740001792
"624","2009-06-24",128520003584
"625","2009-06-25",127260000256
"626","2009-06-26",132299997184
"627","2009-06-29",136079998976
"628","2009-06-30",127889997824
"629","2009-07-01",132299997184
"630","2009-07-02",133560000512
"631","2009-07-06",120330002432
"632","2009-07-07",103950000128
"633","2009-07-08",96389996544
"634","2009-07-09",100169998336
"635","2009-07-10",103320002560
"636","2009-07-13",99540000768
"637","2009-07-14",104579997696
"638","2009-07-15",112769998848
"639","2009-07-16",113399996416
"640","2009-07-17",111510003712
"641","2009-07-20",107730001920
"642","2009-07-21",111510003712
"643","2009-07-22",117810003968
"644","2009-07-23",110250000384
"645","2009-07-24",115920003072
"646","2009-07-27",125369999360
"647","2009-07-28",120330002432
"648","2009-07-29",112769998848
"649","2009-07-30",113399996416
"650","2009-07-31",115289997312
"651","2009-08-03",117179998208
"652","2009-08-04",114659999744
"653","2009-08-05",119699996672
"654","2009-08-06",116550000640
"655","2009-08-07",119069999104
"656","2009-08-10",117179998208
"657","2009-08-11",115289997312
"658","2009-08-12",111510003712
"659","2009-08-13",114659999744
"660","2009-08-14",117810003968
"661","2009-08-17",112140001280
"662","2009-08-18",110250000384
"663","2009-08-19",108359999488
"664","2009-08-20",107730001920
"665","2009-08-21",100800004096
"666","2009-08-24",107099996160
"667","2009-08-25",102059999232
"668","2009-08-26",102059999232
"669","2009-08-27",100169998336
"670","2009-08-28",98279997440
"671","2009-08-31",95759998976
"672","2009-09-01",90089996288
"673","2009-09-02",85049999360
"674","2009-09-03",8.064e+10
"675","2009-09-04",79379996672
"676","2009-09-08",83159998464
"677","2009-09-09",86940000256
"678","2009-09-10",92610002944
"679","2009-09-11",93240000512
"680","2009-09-14",89459998720
"681","2009-09-15",88830001152
"682","2009-09-16",88200003584
"683","2009-09-17",85679996928
"684","2009-09-18",83789996032
"685","2009-09-21",8.064e+10
"686","2009-09-22",81269997568
"687","2009-09-23",79379996672
"688","2009-09-24",74969997312
"689","2009-09-25",74339999744
"690","2009-09-28",73079996416
"691","2009-09-29",76859998208
"692","2009-09-30",77490003968
"693","2009-10-01",76230000640
"694","2009-10-02",73079996416
"695","2009-10-05",74969997312
"696","2009-10-06",75600003072
"697","2009-10-07",74969997312
"698","2009-10-08",78120001536
"699","2009-10-09",77490003968
"700","2009-10-12",77490003968
"701","2009-10-13",76859998208
"702","2009-10-14",79379996672
"703","2009-10-15",76230000640
"704","2009-10-16",73079996416
"705","2009-10-19",71190003712
"706","2009-10-20",70559997952
"707","2009-10-21",69930000384
"708","2009-10-22",71190003712
"709","2009-10-23",72449998848
"710","2009-10-26",70559997952
"711","2009-10-27",66149998592
"712","2009-10-28",62999998464
"713","2009-10-29",64889999360
"714","2009-10-30",61110001664
"715","2009-11-02",59220000768
"716","2009-11-03",59220000768
"717","2009-11-04",65520001024
"718","2009-11-05",62999998464
"719","2009-11-06",64889999360
"720","2009-11-09",66149998592
"721","2009-11-10",62999998464
"722","2009-11-11",61739999232
"723","2009-11-12",61110001664
"724","2009-11-13",62370000896
"725","2009-11-16",62999998464
"726","2009-11-17",63630000128
"727","2009-11-18",67410001920
"728","2009-11-19",72449998848
"729","2009-11-20",73079996416
"730","2009-11-23",64260001792
"731","2009-11-24",62999998464
"732","2009-11-25",65520001024
"733","2009-11-27",64889999360
"734","2009-11-30",67410001920
"735","2009-12-01",66780000256
"736","2009-12-02",64889999360
"737","2009-12-03",64260001792
"738","2009-12-04",63630000128
"739","2009-12-07",63630000128
"740","2009-12-08",64889999360
"741","2009-12-09",62999998464
"742","2009-12-10",61739999232
"743","2009-12-11",62370000896
"744","2009-12-14",61110001664
"745","2009-12-15",61739999232
"746","2009-12-16",62999998464
"747","2009-12-17",62999998464
"748","2009-12-18",62999998464
"749","2009-12-21",61739999232
"750","2009-12-22",62999998464
"751","2009-12-23",62999998464
"752","2009-12-24",64889999360
"753","2009-12-28",6.048e+10
"754","2009-12-29",71820001280
"755","2009-12-30",62370000896
"756","2009-12-31",63630000128
"757","2010-01-04",62370000896
"758","2010-01-05",66780000256
"759","2010-01-06",69300002816
"760","2010-01-07",71820001280
"761","2010-01-08",71820001280
"762","2010-01-11",74969997312
"763","2010-01-12",73710002176
"764","2010-01-13",76230000640
"765","2010-01-14",78120001536
"766","2010-01-15",73710002176
"767","2010-01-19",65520001024
"768","2010-01-20",66149998592
"769","2010-01-21",69300002816
"770","2010-01-22",69930000384
"771","2010-01-25",71190003712
"772","2010-01-26",71820001280
"773","2010-01-27",70559997952
"774","2010-01-28",70559997952
"775","2010-01-29",69300002816
"776","2010-02-01",69300002816
"777","2010-02-02",69300002816
"778","2010-02-03",69300002816
"779","2010-02-04",69300002816
"780","2010-02-05",69300002816
"781","2010-02-08",69300002816
"782","2010-02-09",69300002816
"783","2010-02-10",69300002816
"784","2010-02-11",68670001152
"785","2010-02-12",71820001280
"786","2010-02-16",73079996416
"787","2010-02-17",68670001152
"788","2010-02-18",67410001920
"789","2010-02-19",64889999360
"790","2010-02-22",68039999488
"791","2010-02-23",67410001920
"792","2010-02-24",67410001920
"793","2010-02-25",68670001152
"794","2010-02-26",68039999488
"795","2010-03-01",69300002816
"796","2010-03-02",66780000256
"797","2010-03-03",68039999488
"798","2010-03-04",68039999488
"799","2010-03-05",67410001920
"800","2010-03-08",70559997952
"801","2010-03-09",71820001280
"802","2010-03-10",70559997952
"803","2010-03-11",69930000384
"804","2010-03-12",71820001280
"805","2010-03-15",71820001280
"806","2010-03-16",70559997952
"807","2010-03-17",71190003712
"808","2010-03-18",70559997952
"809","2010-03-19",66149998592
"810","2010-03-22",67410001920
"811","2010-03-23",67410001920
"812","2010-03-24",68039999488
"813","2010-03-25",68039999488
"814","2010-03-26",69930000384
"815","2010-03-29",69300002816
"816","2010-03-30",69300002816
"817","2010-03-31",69300002816
"818","2010-04-01",69300002816
"819","2010-04-05",69930000384
"820","2010-04-06",70559997952
"821","2010-04-07",69930000384
"822","2010-04-08",69930000384
"823","2010-04-09",69930000384
"824","2010-04-12",76230000640
"825","2010-04-13",77490003968
"826","2010-04-14",8.064e+10
"827","2010-04-15",78749999104
"828","2010-04-16",78120001536
"829","2010-04-19",71820001280
"830","2010-04-20",72449998848
"831","2010-04-21",72449998848
"832","2010-04-22",75600003072
"833","2010-04-23",74339999744
"834","2010-04-26",76230000640
"835","2010-04-27",75600003072
"836","2010-04-28",76230000640
"837","2010-04-29",75600003072
"838","2010-04-30",77490003968
"839","2010-05-03",76859998208
"840","2010-05-04",74339999744
"841","2010-05-05",73710002176
"842","2010-05-06",69300002816
"843","2010-05-07",68039999488
"844","2010-05-10",75600003072
"845","2010-05-11",76230000640
"846","2010-05-12",76230000640
"847","2010-05-13",75600003072
"848","2010-05-14",74969997312
"849","2010-05-17",74969997312
"850","2010-05-18",73710002176
"851","2010-05-19",69300002816
"852","2010-05-20",64260001792
"853","2010-05-21",71190003712
"854","2010-05-24",67410001920
"855","2010-05-25",71820001280
"856","2010-05-26",68670001152
"857","2010-05-27",68670001152
"858","2010-05-28",72449998848
"859","2010-06-01",72449998848
"860","2010-06-02",73079996416
"861","2010-06-03",69930000384
"862","2010-06-04",68039999488
"863","2010-06-07",71820001280
"864","2010-06-08",70559997952
"865","2010-06-09",71820001280
"866","2010-06-10",70559997952
"867","2010-06-11",71190003712
"868","2010-06-14",71190003712
"869","2010-06-15",71820001280
"870","2010-06-16",69300002816
"871","2010-06-17",71820001280
"872","2010-06-18",71820001280
"873","2010-06-21",70559997952
"874","2010-06-22",68670001152
"875","2010-06-23",70559997952
"876","2010-06-24",68670001152
"877","2010-06-25",68039999488
"878","2010-06-28",65520001024
"879","2010-06-29",62999998464
"880","2010-06-30",61110001664
"881","2010-07-01",54179999744
"882","2010-07-02",54810001408
"883","2010-07-06",52920000512
"884","2010-07-07",51029999616
"885","2010-07-08",52289998848
"886","2010-07-09",51029999616
"887","2010-07-12",56070000640
"888","2010-07-13",51660001280
"889","2010-07-14",54179999744
"890","2010-07-15",53549998080
"891","2010-07-16",54179999744
"892","2010-07-19",54179999744
"893","2010-07-20",56070000640
"894","2010-07-21",52920000512
"895","2010-07-22",56070000640
"896","2010-07-23",59220000768
"897","2010-07-26",62999998464
"898","2010-07-27",63630000128
"899","2010-07-28",62999998464
"900","2010-07-29",61739999232
"901","2010-07-30",57960001536
"902","2010-08-02",57329999872
"903","2010-08-03",58589999104
"904","2010-08-04",61739999232
"905","2010-08-05",56699998208
"906","2010-08-06",55439998976
"907","2010-08-09",55439998976
"908","2010-08-10",55439998976
"909","2010-08-11",52289998848
"910","2010-08-12",53549998080
"911","2010-08-13",53549998080
"912","2010-08-16",47879999488
"913","2010-08-17",51660001280
"914","2010-08-18",48510001152
"915","2010-08-19",46620000256
"916","2010-08-20",42839998464
"917","2010-08-23",46620000256
"918","2010-08-24",43470000128
"919","2010-08-25",44100001792
"920","2010-08-26",43470000128
"921","2010-08-27",42210000896
"922","2010-08-30",43470000128
"923","2010-08-31",42839998464
