"","date","CLIR"
"1003","2016-04-20",4.29
"1004","2016-04-21",4.22
"1005","2016-04-22",4.21
"1006","2016-04-25",4.35
"1007","2016-04-26",4.53
"1008","2016-04-27",4.43
"1009","2016-04-28",4.55
"1010","2016-04-29",4.71
"1011","2016-05-02",4.55
"1012","2016-05-03",4.51
"1013","2016-05-04",4.45
"1014","2016-05-05",4.43
"1015","2016-05-06",4.39
"1016","2016-05-09",4.29
"1017","2016-05-10",4.32
"1018","2016-05-11",4.26
"1019","2016-05-12",4.5
"1020","2016-05-13",4.33
"1021","2016-05-16",4.27
"1022","2016-05-17",4.25
"1023","2016-05-18",3.96
"1024","2016-05-19",3.97
"1025","2016-05-20",4.01
"1026","2016-05-23",4.04
"1027","2016-05-24",3.98
"1028","2016-05-25",3.99
"1029","2016-05-26",3.99
"1030","2016-05-27",3.93
"1031","2016-05-31",4.04
"1032","2016-06-01",4.45
"1033","2016-06-02",4.34
"1034","2016-06-03",4.38
"1035","2016-06-06",4.41
"1036","2016-06-07",4.38
"1037","2016-06-08",4.82
"1038","2016-06-09",4.88
"1039","2016-06-10",4.97
"1040","2016-06-13",4.73
"1041","2016-06-14",5.28
"1042","2016-06-15",5.06
"1043","2016-06-16",5.04
"1044","2016-06-17",5.04
"1045","2016-06-20",5.11
"1046","2016-06-21",4.86
"1047","2016-06-22",5
"1048","2016-06-23",5.03
"1049","2016-06-24",5.06
"1050","2016-06-27",5.1
"1051","2016-06-28",5.19
"1052","2016-06-29",5.02
"1053","2016-06-30",5.01
"1054","2016-07-01",4.94
"1055","2016-07-05",4.61
"1056","2016-07-06",4.66
"1057","2016-07-07",4.58
"1058","2016-07-08",4.61
"1059","2016-07-11",4.73
"1060","2016-07-12",4.58
"1061","2016-07-13",4.55
"1062","2016-07-14",4.5
"1063","2016-07-15",4.47
"1064","2016-07-18",4.42
"1065","2016-07-19",4.4
"1066","2016-07-20",4.45
"1067","2016-07-21",4.35
"1068","2016-07-22",4.29
"1069","2016-07-25",4.25
"1070","2016-07-26",4.16
"1071","2016-07-27",4.23
"1072","2016-07-28",4.26
"1073","2016-07-29",4.25
"1074","2016-08-01",4.14
"1075","2016-08-02",4.21
"1076","2016-08-03",4.29
"1077","2016-08-04",4.85
"1078","2016-08-05",5.14
"1079","2016-08-08",5.07
"1080","2016-08-09",5.02
"1081","2016-08-10",4.68
"1082","2016-08-11",5.01
"1083","2016-08-12",4.86
"1084","2016-08-15",4.88
"1085","2016-08-16",4.59
"1086","2016-08-17",4.46
"1087","2016-08-18",4.39
"1088","2016-08-19",4.34
"1089","2016-08-22",4.63
"1090","2016-08-23",4.84
"1091","2016-08-24",5.04
"1092","2016-08-25",4.84
"1093","2016-08-26",4.68
"1094","2016-08-29",4.79
"1095","2016-08-30",4.82
"1096","2016-08-31",5.07
"1097","2016-09-01",5.37
"1098","2016-09-02",5.45
"1099","2016-09-06",5.59
"1100","2016-09-07",5.65
"1101","2016-09-08",5.58
"1102","2016-09-09",5.44
"1103","2016-09-12",5.55
"1104","2016-09-13",5.33
"1105","2016-09-14",5.43
"1106","2016-09-15",5.55
"1107","2016-09-16",5.78
"1108","2016-09-19",5.77
"1109","2016-09-20",5.7
"1110","2016-09-21",6
"1111","2016-09-22",6.09
"1112","2016-09-23",5.99
"1113","2016-09-26",5.88
"1114","2016-09-27",5.87
"1115","2016-09-28",5.96
"1116","2016-09-29",6.02
"1117","2016-09-30",6
"1118","2016-10-03",5.92
"1119","2016-10-04",5.97
"1120","2016-10-05",6.08
"1121","2016-10-06",6.05
"1122","2016-10-07",6.02
"1123","2016-10-10",5.93
"1124","2016-10-11",5.87
"1125","2016-10-12",5.72
"1126","2016-10-13",5.59
"1127","2016-10-14",5.5
"1128","2016-10-17",5.3
"1129","2016-10-18",5.6
"1130","2016-10-19",5.55
"1131","2016-10-20",5.55
"1132","2016-10-21",5.4
"1133","2016-10-24",5.75
"1134","2016-10-25",5.45
"1135","2016-10-26",5.25
"1136","2016-10-27",5.4
"1137","2016-10-28",5.3
"1138","2016-10-31",5.25
"1139","2016-11-01",5.15
"1140","2016-11-02",4.85
"1141","2016-11-03",4.7
"1142","2016-11-04",4.45
"1143","2016-11-07",4.45
"1144","2016-11-08",4.55
"1145","2016-11-09",4.1
"1146","2016-11-10",4.2
"1147","2016-11-11",4.2
"1148","2016-11-14",4.4
"1149","2016-11-15",4.35
"1150","2016-11-16",4.4
"1151","2016-11-17",4.4
"1152","2016-11-18",4.45
"1153","2016-11-21",4.3
"1154","2016-11-22",4.2
"1155","2016-11-23",4.25
"1156","2016-11-25",4.1
"1157","2016-11-28",4.05
"1158","2016-11-29",4
"1159","2016-11-30",4
"1160","2016-12-01",4.05
"1161","2016-12-02",4
"1162","2016-12-05",3.9
"1163","2016-12-06",3.85
"1164","2016-12-07",4
"1165","2016-12-08",3.95
"1166","2016-12-09",3.95
"1167","2016-12-12",3.9
"1168","2016-12-13",3.68
"1169","2016-12-14",3.7
"1170","2016-12-15",3.65
"1171","2016-12-16",3.9
"1172","2016-12-19",3.9
"1173","2016-12-20",4
"1174","2016-12-21",3.9
"1175","2016-12-22",4
"1176","2016-12-23",3.95
"1177","2016-12-27",3.85
"1178","2016-12-28",3.7
"1179","2016-12-29",3.55
"1180","2016-12-30",3.4
"1181","2017-01-03",3.4
"1182","2017-01-04",3.2
"1183","2017-01-05",3.45
"1184","2017-01-06",3.5
"1185","2017-01-09",3.4
"1186","2017-01-10",3.45
"1187","2017-01-11",3.35
"1188","2017-01-12",3.45
"1189","2017-01-13",3.65
"1190","2017-01-17",3.5
"1191","2017-01-18",3.45
"1192","2017-01-19",3.45
"1193","2017-01-20",3.35
"1194","2017-01-23",3.2
"1195","2017-01-24",3.25
"1196","2017-01-25",3.35
"1197","2017-01-26",3.25
"1198","2017-01-27",3.15
"1199","2017-01-30",3.1
"1200","2017-01-31",3.05
"1201","2017-02-01",3.1
"1202","2017-02-02",3.15
"1203","2017-02-03",3.1
"1204","2017-02-06",3.15
"1205","2017-02-07",3.35
"1206","2017-02-08",3.5
"1207","2017-02-09",3.55
"1208","2017-02-10",3.6
"1209","2017-02-13",3.6
"1210","2017-02-14",3.84
"1211","2017-02-15",3.9
"1212","2017-02-16",4.25
"1213","2017-02-17",4.4
"1214","2017-02-21",4.55
"1215","2017-02-22",4.35
"1216","2017-02-23",4.1
"1217","2017-02-24",3.9
"1218","2017-02-27",4
"1219","2017-02-28",3.9
"1220","2017-03-01",3.95
"1221","2017-03-02",3.8
"1222","2017-03-03",3.7
"1223","2017-03-06",3.73
"1224","2017-03-07",3.65
"1225","2017-03-08",3.6
"1226","2017-03-09",3.7
"1227","2017-03-10",3.7
"1228","2017-03-13",3.7
"1229","2017-03-14",3.6
"1230","2017-03-15",3.6
"1231","2017-03-16",3.55
"1232","2017-03-17",3.55
"1233","2017-03-20",3.75
"1234","2017-03-21",3.75
"1235","2017-03-22",3.9
"1236","2017-03-23",3.9
"1237","2017-03-24",3.75
"1238","2017-03-27",3.8
"1239","2017-03-28",3.65
"1240","2017-03-29",3.65
"1241","2017-03-30",3.85
"1242","2017-03-31",3.9
"1243","2017-04-03",3.65
"1244","2017-04-04",3.65
"1245","2017-04-05",3.65
"1246","2017-04-06",3.7
"1247","2017-04-07",3.7
"1248","2017-04-10",3.6
"1249","2017-04-11",3.65
"1250","2017-04-12",3.7
"1251","2017-04-13",3.68
"1252","2017-04-17",3.55
"1253","2017-04-18",3.55
"1254","2017-04-19",3.7
"1255","2017-04-20",3.6
"1256","2017-04-21",3.6
"1257","2017-04-24",3.6
"1258","2017-04-25",3.55
"1259","2017-04-26",3.5
"1260","2017-04-27",3.5
"1261","2017-04-28",3.45
"1262","2017-05-01",3.45
"1263","2017-05-02",3.48
"1264","2017-05-03",3.45
"1265","2017-05-04",3.3
"1266","2017-05-05",3.55
"1267","2017-05-08",3.4
"1268","2017-05-09",3.5
"1269","2017-05-10",3.6
"1270","2017-05-11",3.55
"1271","2017-05-12",3.6
"1272","2017-05-15",3.7
"1273","2017-05-16",3.9
"1274","2017-05-17",3.8
"1275","2017-05-18",4.1
"1276","2017-05-19",4.25
"1277","2017-05-22",4
"1278","2017-05-23",3.95
"1279","2017-05-24",4
"1280","2017-05-25",3.8
"1281","2017-05-26",3.75
"1282","2017-05-30",3.75
"1283","2017-05-31",3.65
"1284","2017-06-01",3.7
"1285","2017-06-02",3.6
"1286","2017-06-05",3.55
"1287","2017-06-06",3.6
"1288","2017-06-07",3.55
"1289","2017-06-08",3.63
"1290","2017-06-09",3.6
"1291","2017-06-12",3.68
"1292","2017-06-13",3.7
"1293","2017-06-14",3.75
"1294","2017-06-15",3.91
"1295","2017-06-16",3.75
"1296","2017-06-19",3.85
"1297","2017-06-20",3.75
"1298","2017-06-21",3.7
"1299","2017-06-22",3.6
"1300","2017-06-23",3.8
"1301","2017-06-26",3.65
"1302","2017-06-27",3.75
"1303","2017-06-28",3.7
"1304","2017-06-29",3.65
"1305","2017-06-30",3.8
"1306","2017-07-03",3.85
"1307","2017-07-05",3.7
"1308","2017-07-06",3.65
"1309","2017-07-07",3.6
"1310","2017-07-10",3.68
"1311","2017-07-11",3.6
"1312","2017-07-12",3.7
"1313","2017-07-13",3.6
"1314","2017-07-14",4
"1315","2017-07-17",3.7
"1316","2017-07-18",3.75
"1317","2017-07-19",3.7
"1318","2017-07-20",3.7
"1319","2017-07-21",3.63
"1320","2017-07-24",3.55
"1321","2017-07-25",3.5
"1322","2017-07-26",3.45
"1323","2017-07-27",3.4
"1324","2017-07-28",3.4
"1325","2017-07-31",3.35
"1326","2017-08-01",3.4
"1327","2017-08-02",3.2
"1328","2017-08-03",3.5
"1329","2017-08-04",3.6
"1330","2017-08-07",3.4
"1331","2017-08-08",3.35
"1332","2017-08-09",3.25
"1333","2017-08-10",3.15
"1334","2017-08-11",3.4
"1335","2017-08-14",3.4
"1336","2017-08-15",3.1
"1337","2017-08-16",3.33
"1338","2017-08-17",3.25
"1339","2017-08-18",3.1
"1340","2017-08-21",2.9
"1341","2017-08-22",2.9
"1342","2017-08-23",3
"1343","2017-08-24",3.15
"1344","2017-08-25",3
"1345","2017-08-28",3
"1346","2017-08-29",3.05
"1347","2017-08-30",3.05
"1348","2017-08-31",3.05
"1349","2017-09-01",3.15
"1350","2017-09-05",3.15
"1351","2017-09-06",3.2
"1352","2017-09-07",3.15
"1353","2017-09-08",3.15
"1354","2017-09-11",3.05
"1355","2017-09-12",3.2
"1356","2017-09-13",3.2
"1357","2017-09-14",3.25
"1358","2017-09-15",3.1
"1359","2017-09-18",2.9
"1360","2017-09-19",3.25
"1361","2017-09-20",3.24
"1362","2017-09-21",3.15
"1363","2017-09-22",3.1
"1364","2017-09-25",3.05
"1365","2017-09-26",3
"1366","2017-09-27",3.3
"1367","2017-09-28",3.45
"1368","2017-09-29",3.55
"1369","2017-10-02",3.45
"1370","2017-10-03",3.4
"1371","2017-10-04",3.5
"1372","2017-10-05",3.48
"1373","2017-10-06",3.55
"1374","2017-10-09",3.3
"1375","2017-10-10",3.25
"1376","2017-10-11",3.2
"1377","2017-10-12",3.15
"1378","2017-10-13",3.3
"1379","2017-10-16",3.2
"1380","2017-10-17",3.2
"1381","2017-10-18",3.15
"1382","2017-10-19",3.1
"1383","2017-10-20",3.1
"1384","2017-10-23",3
"1385","2017-10-24",3.25
"1386","2017-10-25",3.05
"1387","2017-10-26",3.18
"1388","2017-10-27",3.2
"1389","2017-10-30",3.3
"1390","2017-10-31",3.2
"1391","2017-11-01",3.15
"1392","2017-11-02",3.1
"1393","2017-11-03",3.05
"1394","2017-11-06",3.1
"1395","2017-11-07",3.15
"1396","2017-11-08",3.45
"1397","2017-11-09",3.45
"1398","2017-11-10",2.9
"1399","2017-11-13",3
"1400","2017-11-14",2.85
"1401","2017-11-15",2.65
"1402","2017-11-16",2.93
"1403","2017-11-17",2.8
"1404","2017-11-20",2.95
"1405","2017-11-21",2.9
"1406","2017-11-22",2.8
"1407","2017-11-24",2.8
"1408","2017-11-27",2.68
"1409","2017-11-28",2.65
"1410","2017-11-29",2.3
"1411","2017-11-30",2.28
"1412","2017-12-01",2.08
"1413","2017-12-04",2.08
"1414","2017-12-05",2.5
"1415","2017-12-06",3.35
"1416","2017-12-07",3.65
"1417","2017-12-08",3.5
"1418","2017-12-11",3.55
"1419","2017-12-12",3.7
"1420","2017-12-13",3.75
"1421","2017-12-14",4
"1422","2017-12-15",4.3
"1423","2017-12-18",4.2
"1424","2017-12-19",4.45
"1425","2017-12-20",4.45
"1426","2017-12-21",4.35
"1427","2017-12-22",4.1
"1428","2017-12-26",3.8
"1429","2017-12-27",3.9
"1430","2017-12-28",3.85
"1431","2017-12-29",3.6
"1432","2018-01-02",3.5
"1433","2018-01-03",3.35
"1434","2018-01-04",3.2
"1435","2018-01-05",3.05
"1436","2018-01-08",2.95
"1437","2018-01-09",2.9
"1438","2018-01-10",3.1
"1439","2018-01-11",2.85
"1440","2018-01-12",2.5
"1441","2018-01-16",2.5
"1442","2018-01-17",2.3
"1443","2018-01-18",2.5
"1444","2018-01-19",2.5
"1445","2018-01-22",2.35
"1446","2018-01-23",2.28
"1447","2018-01-24",2.25
"1448","2018-01-25",2.3
"1449","2018-01-26",2.6
"1450","2018-01-29",2.5
"1451","2018-01-30",2.35
"1452","2018-01-31",2.15
"1453","2018-02-01",2.15
"1454","2018-02-02",2.2
"1455","2018-02-05",2.1
"1456","2018-02-06",2.15
"1457","2018-02-07",2.25
"1458","2018-02-08",2.2
"1459","2018-02-09",2.4
"1460","2018-02-12",2.38
"1461","2018-02-13",2.65
"1462","2018-02-14",2.8
"1463","2018-02-15",2.8
"1464","2018-02-16",2.73
"1465","2018-02-20",2.65
"1466","2018-02-21",2.55
"1467","2018-02-22",2.35
"1468","2018-02-23",2.48
"1469","2018-02-26",2.45
"1470","2018-02-27",2.33
"1471","2018-02-28",2.25
"1472","2018-03-01",2.25
"1473","2018-03-02",2.33
"1474","2018-03-05",2.3
"1475","2018-03-06",2.33
"1476","2018-03-07",2.33
"1477","2018-03-08",2.45
"1478","2018-03-09",2.3
"1479","2018-03-12",2.3
"1480","2018-03-13",2.3
"1481","2018-03-14",2.3
"1482","2018-03-15",2.35
"1483","2018-03-16",2.35
"1484","2018-03-19",2.29
"1485","2018-03-20",2.3
"1486","2018-03-21",2.23
"1487","2018-03-22",2.2
"1488","2018-03-23",2.05
"1489","2018-03-26",2.05
"1490","2018-03-27",2
"1491","2018-03-28",1.93
"1492","2018-03-29",2.03
"1493","2018-04-02",2
"1494","2018-04-03",2
"1495","2018-04-04",2.1
"1496","2018-04-05",2.15
"1497","2018-04-06",2.05
"1498","2018-04-09",2
"1499","2018-04-10",2
"1500","2018-04-11",2
"1501","2018-04-12",1.9
"1502","2018-04-13",2
"1503","2018-04-16",1.98
"1504","2018-04-17",1.95
"1505","2018-04-18",1.9
"1506","2018-04-19",1.95
"1507","2018-04-20",1.85
"1508","2018-04-23",1.75
"1509","2018-04-24",1.75
"1510","2018-04-25",1.8
"1511","2018-04-26",1.75
"1512","2018-04-27",1.83
"1513","2018-04-30",1.8
"1514","2018-05-01",1.83
"1515","2018-05-02",1.83
"1516","2018-05-03",1.85
"1517","2018-05-04",1.8
"1518","2018-05-07",1.75
"1519","2018-05-08",1.75
"1520","2018-05-09",1.75
"1521","2018-05-10",1.8
"1522","2018-05-11",1.93
"1523","2018-05-14",2
"1524","2018-05-15",1.98
"1525","2018-05-16",1.95
"1526","2018-05-17",1.98
"1527","2018-05-18",2.05
"1528","2018-05-21",1.95
"1529","2018-05-22",1.95
"1530","2018-05-23",2
"1531","2018-05-24",1.95
"1532","2018-05-25",1.95
"1533","2018-05-29",2.1
"1534","2018-05-30",2
"1535","2018-05-31",2
"1536","2018-06-01",2.08
"1537","2018-06-04",2.05
"1538","2018-06-05",2.05
"1539","2018-06-06",2.05
"1540","2018-06-07",2.05
"1541","2018-06-08",2.08
"1542","2018-06-11",2.05
"1543","2018-06-12",2.1
"1544","2018-06-13",2.05
"1545","2018-06-14",2.1
"1546","2018-06-15",2.13
"1547","2018-06-18",2
"1548","2018-06-19",1.9
"1549","2018-06-20",1.9
"1550","2018-06-21",1.85
"1551","2018-06-22",1.85
"1552","2018-06-25",1.75
"1553","2018-06-26",1.78
"1554","2018-06-27",1.8
"1555","2018-06-28",2
"1556","2018-06-29",2
"1557","2018-07-02",2
"1558","2018-07-03",1.9
"1559","2018-07-05",2
"1560","2018-07-06",1.98
"1561","2018-07-09",1.95
"1562","2018-07-10",1.95
"1563","2018-07-11",1.98
"1564","2018-07-12",2
"1565","2018-07-13",1.98
"1566","2018-07-16",1.95
"1567","2018-07-17",2
"1568","2018-07-18",2
"1569","2018-07-19",1.95
"1570","2018-07-20",1.98
"1571","2018-07-23",1.98
"1572","2018-07-24",1.95
"1573","2018-07-25",1.98
"1574","2018-07-26",2.03
"1575","2018-07-27",1.95
"1576","2018-07-30",1.98
"1577","2018-07-31",1.9
"1578","2018-08-01",1.88
"1579","2018-08-02",1.9
"1580","2018-08-03",1.85
"1581","2018-08-06",1.93
"1582","2018-08-07",1.95
"1583","2018-08-08",1.9
"1584","2018-08-09",1.9
"1585","2018-08-10",1.93
"1586","2018-08-13",1.9
"1587","2018-08-14",2
"1588","2018-08-15",2.15
"1589","2018-08-16",2.1
"1590","2018-08-17",2.15
"1591","2018-08-20",2.1
"1592","2018-08-21",2.1
"1593","2018-08-22",2.15
"1594","2018-08-23",2.1
"1595","2018-08-24",2.1
"1596","2018-08-27",2.1
"1597","2018-08-28",2.1
"1598","2018-08-29",2.15
"1599","2018-08-30",2.17
"1600","2018-08-31",2.05
"1601","2018-09-04",2.1
"1602","2018-09-05",2
"1603","2018-09-06",1.95
"1604","2018-09-07",1.95
"1605","2018-09-10",1.9
"1606","2018-09-11",1.93
"1607","2018-09-12",1.88
"1608","2018-09-13",1.8
"1609","2018-09-14",1.8
"1610","2018-09-17",1.6
"1611","2018-09-18",1.8
"1612","2018-09-19",1.75
"1613","2018-09-20",1.75
"1614","2018-09-21",1.7
"1615","2018-09-24",1.7
"1616","2018-09-25",1.7
"1617","2018-09-26",1.65
"1618","2018-09-27",1.68
"1619","2018-09-28",1.6
"1620","2018-10-01",1.6
"1621","2018-10-02",1.66
"1622","2018-10-03",1.6
"1623","2018-10-04",1.65
"1624","2018-10-05",1.6
"1625","2018-10-08",1.53
"1626","2018-10-09",1.45
"1627","2018-10-10",1.44
"1628","2018-10-11",1.47
"1629","2018-10-12",1.53
"1630","2018-10-15",1.45
"1631","2018-10-16",1.5
"1632","2018-10-17",1.51
"1633","2018-10-18",1.48
"1634","2018-10-19",1.47
"1635","2018-10-22",1.52
"1636","2018-10-23",1.45
"1637","2018-10-24",1.49
"1638","2018-10-25",1.43
"1639","2018-10-26",1.38
"1640","2018-10-29",1.42
"1641","2018-10-30",1.44
"1642","2018-10-31",1.44
"1643","2018-11-01",1.41
"1644","2018-11-02",1.37
"1645","2018-11-05",1.36
"1646","2018-11-06",1.41
"1647","2018-11-07",1.35
"1648","2018-11-08",1.45
"1649","2018-11-09",1.58
"1650","2018-11-12",1.45
"1651","2018-11-13",1.58
"1652","2018-11-14",1.65
"1653","2018-11-15",1.72
"1654","2018-11-16",1.69
"1655","2018-11-19",1.75
"1656","2018-11-20",1.65
"1657","2018-11-21",1.75
"1658","2018-11-23",1.68
"1659","2018-11-26",1.65
"1660","2018-11-27",1.73
"1661","2018-11-28",1.68
"1662","2018-11-29",1.69
"1663","2018-11-30",1.56
"1664","2018-12-03",1.45
"1665","2018-12-04",1.47
"1666","2018-12-06",1.33
"1667","2018-12-07",1.4
"1668","2018-12-10",1.25
"1669","2018-12-11",1.16
"1670","2018-12-12",1.18
"1671","2018-12-13",1.12
"1672","2018-12-14",1.16
"1673","2018-12-17",1.15
"1674","2018-12-18",1.13
"1675","2018-12-19",1.14
"1676","2018-12-20",1.06
"1677","2018-12-21",1.01
"1678","2018-12-24",1.15
"1679","2018-12-26",1.07
"1680","2018-12-27",0.88
"1681","2018-12-28",1.07
"1682","2018-12-31",1.02
"1683","2019-01-02",1
"1684","2019-01-03",1.06
"1685","2019-01-04",1.19
"1686","2019-01-07",1.27
"1687","2019-01-08",1.16
"1688","2019-01-09",1.2
"1689","2019-01-10",1.2
"1690","2019-01-11",1.25
"1691","2019-01-14",1.23
"1692","2019-01-15",1.17
"1693","2019-01-16",1.25
"1694","2019-01-17",1.18
"1695","2019-01-18",1.2
"1696","2019-01-22",1.19
"1697","2019-01-23",1.16
"1698","2019-01-24",1.16
"1699","2019-01-25",1.15
"1700","2019-01-28",1.09
"1701","2019-01-29",1.16
"1702","2019-01-30",1.21
"1703","2019-01-31",1.27
"1704","2019-02-01",1.22
"1705","2019-02-04",1.22
"1706","2019-02-05",1.26
"1707","2019-02-06",1.21
"1708","2019-02-07",1.24
"1709","2019-02-08",1.14
"1710","2019-02-11",1.15
"1711","2019-02-12",1.06
"1712","2019-02-13",1.22
"1713","2019-02-14",1.2
"1714","2019-02-15",1.25
"1715","2019-02-19",1.18
"1716","2019-02-20",1.15
"1717","2019-02-21",1.22
"1718","2019-02-22",1.16
"1719","2019-02-25",1.19
"1720","2019-02-26",1.15
"1721","2019-02-27",1.05
"1722","2019-02-28",1.06
"1723","2019-03-01",1.08
"1724","2019-03-04",1.07
"1725","2019-03-05",1.01
"1726","2019-03-06",0.95
"1727","2019-03-07",0.94
"1728","2019-03-08",0.94
"1729","2019-03-11",0.9
"1730","2019-03-12",0.92
"1731","2019-03-13",0.99
"1732","2019-03-14",0.92
"1733","2019-03-15",0.93
"1734","2019-03-18",0.93
"1735","2019-03-19",0.94
"1736","2019-03-20",0.94
"1737","2019-03-21",0.92
"1738","2019-03-22",0.94
"1739","2019-03-25",0.94
"1740","2019-03-26",0.93
"1741","2019-03-27",0.93
"1742","2019-03-28",0.87
"1743","2019-03-29",0.9
"1744","2019-04-01",0.85
"1745","2019-04-02",0.91
"1746","2019-04-03",0.9
"1747","2019-04-04",0.91
"1748","2019-04-05",0.95
"1749","2019-04-08",0.95
"1750","2019-04-09",0.88
"1751","2019-04-10",0.88
"1752","2019-04-11",0.88
"1753","2019-04-12",0.86
"1754","2019-04-15",0.87
"1755","2019-04-16",0.86
"1756","2019-04-17",0.85
"1757","2019-04-18",0.87
"1758","2019-04-22",0.88
"1759","2019-04-23",0.88
"1760","2019-04-24",0.8
"1761","2019-04-25",0.83
"1762","2019-04-26",0.81
"1763","2019-04-29",0.83
"1764","2019-04-30",0.84
"1765","2019-05-01",0.87
"1766","2019-05-02",0.79
"1767","2019-05-03",0.8
"1768","2019-05-06",0.77
"1769","2019-05-07",0.76
"1770","2019-05-08",0.77
"1771","2019-05-09",0.8
"1772","2019-05-10",0.87
"1773","2019-05-13",1.07
"1774","2019-05-14",1.07
"1775","2019-05-15",0.91
"1776","2019-05-16",1
"1777","2019-05-17",1.04
"1778","2019-05-20",1.01
"1779","2019-05-21",0.95
"1780","2019-05-22",0.9
"1781","2019-05-23",0.95
"1782","2019-05-24",0.93
"1783","2019-05-28",0.95
"1784","2019-05-29",0.9
"1785","2019-05-30",0.9
"1786","2019-05-31",0.9
"1787","2019-06-03",0.91
"1788","2019-06-04",0.89
"1789","2019-06-05",0.89
"1790","2019-06-06",0.88
"1791","2019-06-07",0.88
"1792","2019-06-10",0.89
"1793","2019-06-11",0.89
"1794","2019-06-12",0.91
"1795","2019-06-13",0.92
"1796","2019-06-14",1.02
"1797","2019-06-17",1.01
"1798","2019-06-18",1.06
"1799","2019-06-19",1.08
"1800","2019-06-20",1.09
"1801","2019-06-21",1.09
"1802","2019-06-24",1.04
"1803","2019-06-25",1.09
"1804","2019-06-26",1.02
"1805","2019-06-27",1.05
"1806","2019-06-28",1.15
"1807","2019-07-01",1.2
"1808","2019-07-02",1.21
"1809","2019-07-03",1.24
"1810","2019-07-05",1.23
"1811","2019-07-08",1.29
"1812","2019-07-09",1.42
"1813","2019-07-10",1.46
"1814","2019-07-11",1.39
"1815","2019-07-12",1.34
"1816","2019-07-15",1.35
"1817","2019-07-16",1.31
"1818","2019-07-17",1.33
"1819","2019-07-18",1.31
"1820","2019-07-19",1.25
"1821","2019-07-22",1.1
"1822","2019-07-23",1.25
"1823","2019-07-24",1.27
"1824","2019-07-25",1.22
"1825","2019-07-26",1.24
"1826","2019-07-29",1.24
"1827","2019-07-30",1.25
"1828","2019-07-31",1.25
"1829","2019-08-01",1.23
"1830","2019-08-02",1.25
"1831","2019-08-05",1.12
"1832","2019-08-06",1.22
"1833","2019-08-07",1.25
"1834","2019-08-08",1.21
"1835","2019-08-09",1.18
"1836","2019-08-12",1.2
"1837","2019-08-13",1.17
"1838","2019-08-14",1.14
"1839","2019-08-15",1.18
"1840","2019-08-16",1.14
"1841","2019-08-19",1.08
"1842","2019-08-20",1.08
"1843","2019-08-21",1.1
"1844","2019-08-22",1.14
"1845","2019-08-23",1.34
"1846","2019-08-26",1.38
"1847","2019-08-27",1.22
"1848","2019-08-28",1.32
"1849","2019-08-29",1.29
"1850","2019-08-30",1.35
"1851","2019-09-03",1.37
"1852","2019-09-04",1.34
"1853","2019-09-05",1.25
"1854","2019-09-06",1.2
"1855","2019-09-09",1.21
"1856","2019-09-10",1.18
"1857","2019-09-11",1.25
"1858","2019-09-12",1.23
"1859","2019-09-13",1.22
"1860","2019-09-16",1.27
"1861","2019-09-17",1.21
"1862","2019-09-18",1.21
"1863","2019-09-19",1.25
"1864","2019-09-20",1.21
"1865","2019-09-23",1.24
"1866","2019-09-24",1.24
"1867","2019-09-25",1.23
"1868","2019-09-26",1.24
"1869","2019-09-27",1.15
"1870","2019-09-30",1.23
"1871","2019-10-01",1.21
"1872","2019-10-02",1.12
"1873","2019-10-03",1.12
"1874","2019-10-04",1.12
"1875","2019-10-07",1.09
"1876","2019-10-08",1.13
"1877","2019-10-09",1.08
"1878","2019-10-10",1.1
"1879","2019-10-11",1.1
"1880","2019-10-14",1.17
"1881","2019-10-15",1.12
"1882","2019-10-16",1.06
"1883","2019-10-17",1.05
"1884","2019-10-18",1.27
"1885","2019-10-21",1.12
"1886","2019-10-22",1.16
"1887","2019-10-23",1.07
"1888","2019-10-24",1.09
"1889","2019-10-25",1.1
"1890","2019-10-28",1.03
"1891","2019-10-29",1.01
"1892","2019-10-30",1.03
"1893","2019-10-31",0.93
"1894","2019-11-01",1
"1895","2019-11-04",1.03
"1896","2019-11-05",1
"1897","2019-11-06",1
"1898","2019-11-07",1
"1899","2019-11-08",1.05
"1900","2019-11-11",1.05
"1901","2019-11-12",1.05
"1902","2019-11-13",0.94
"1903","2019-11-14",0.98
"1904","2019-11-15",1.01
"1905","2019-11-18",0.98
"1906","2019-11-19",0.95
"1907","2019-11-20",0.9
"1908","2019-11-21",0.94
"1909","2019-11-22",0.93
"1910","2019-11-25",0.92
"1911","2019-11-26",0.93
"1912","2019-11-27",1.01
"1913","2019-11-29",1.03
"1914","2019-12-02",0.99
"1915","2019-12-03",0.91
"1916","2019-12-04",0.88
"1917","2019-12-05",0.89
"1918","2019-12-06",0.91
"1919","2019-12-09",0.87
"1920","2019-12-10",0.89
"1921","2019-12-11",0.88
"1922","2019-12-12",0.81
"1923","2019-12-13",0.78
"1924","2019-12-16",0.78
"1925","2019-12-17",0.76
"1926","2019-12-18",0.73
"1927","2019-12-19",0.73
"1928","2019-12-20",0.78
"1929","2019-12-23",0.84
"1930","2019-12-24",0.83
"1931","2019-12-26",0.75
"1932","2019-12-27",0.77
"1933","2019-12-30",0.79
"1934","2019-12-31",0.76
"1935","2020-01-02",0.83
"1936","2020-01-03",0.81
"1937","2020-01-06",0.81
"1938","2020-01-07",0.85
"1939","2020-01-08",0.86
"1940","2020-01-09",0.89
