"","date","E"
"192","2007-10-05",73.389999
"193","2007-10-08",72.809998
"194","2007-10-09",74.230003
"195","2007-10-10",74.160004
"196","2007-10-11",74.459999
"197","2007-10-12",74.940002
"198","2007-10-15",75.459999
"199","2007-10-16",75.660004
"200","2007-10-17",75.019997
"201","2007-10-18",74.849998
"202","2007-10-19",73.699997
"203","2007-10-22",70.519997
"204","2007-10-23",70.889999
"205","2007-10-24",71.209999
"206","2007-10-25",71.269997
"207","2007-10-26",72.75
"208","2007-10-29",73.620003
"209","2007-10-30",72.260002
"210","2007-10-31",73.080002
"211","2007-11-01",71.019997
"212","2007-11-02",71.739998
"213","2007-11-05",70.959999
"214","2007-11-06",71.599998
"215","2007-11-07",72.050003
"216","2007-11-08",70.839996
"217","2007-11-09",69.910004
"218","2007-11-12",67.220001
"219","2007-11-13",68.919998
"220","2007-11-14",68.620003
"221","2007-11-15",68.300003
"222","2007-11-16",71.470001
"223","2007-11-19",69.989998
"224","2007-11-20",71.410004
"225","2007-11-21",71.07
"226","2007-11-23",71.199997
"227","2007-11-26",69.650002
"228","2007-11-27",70.050003
"229","2007-11-28",70.599998
"230","2007-11-29",70.779999
"231","2007-11-30",71.559998
"232","2007-12-03",71.089996
"233","2007-12-04",71.540001
"234","2007-12-05",72.690002
"235","2007-12-06",73.739998
"236","2007-12-07",73.25
"237","2007-12-10",73.050003
"238","2007-12-11",71.330002
"239","2007-12-12",72.919998
"240","2007-12-13",71.82
"241","2007-12-14",70.599998
"242","2007-12-17",69.349998
"243","2007-12-18",69.760002
"244","2007-12-19",70.25
"245","2007-12-20",71.169998
"246","2007-12-21",71.190002
"247","2007-12-24",71.540001
"248","2007-12-26",71.82
"249","2007-12-27",72.800003
"250","2007-12-28",73.739998
"251","2007-12-31",72.43
"252","2008-01-02",73.800003
"253","2008-01-03",74.669998
"254","2008-01-04",73.779999
"255","2008-01-07",75.129997
"256","2008-01-08",73.699997
"257","2008-01-09",74.440002
"258","2008-01-10",74.720001
"259","2008-01-11",73.5
"260","2008-01-14",74.410004
"261","2008-01-15",72.410004
"262","2008-01-16",69.239998
"263","2008-01-17",67.779999
"264","2008-01-18",67.93
"265","2008-01-22",64.379997
"266","2008-01-23",62.810001
"267","2008-01-24",64.610001
"268","2008-01-25",63.560001
"269","2008-01-28",64.949997
"270","2008-01-29",64.75
"271","2008-01-30",63.689999
"272","2008-01-31",64.690002
"273","2008-02-01",64.690002
"274","2008-02-04",65.589996
"275","2008-02-05",62.23
"276","2008-02-06",62.290001
"277","2008-02-07",61.790001
"278","2008-02-08",61.950001
"279","2008-02-11",62.220001
"280","2008-02-12",63.830002
"281","2008-02-13",64.620003
"282","2008-02-14",65.209999
"283","2008-02-15",66.339996
"284","2008-02-19",68.089996
"285","2008-02-20",67.82
"286","2008-02-21",66.82
"287","2008-02-22",67.940002
"288","2008-02-25",68.879997
"289","2008-02-26",69.360001
"290","2008-02-27",70.120003
"291","2008-02-28",70.699997
"292","2008-02-29",68.93
"293","2008-03-03",68.809998
"294","2008-03-04",68.82
"295","2008-03-05",71.629997
"296","2008-03-06",70.010002
"297","2008-03-07",68.75
"298","2008-03-10",68.5
"299","2008-03-11",70.769997
"300","2008-03-12",69.589996
"301","2008-03-13",69.300003
"302","2008-03-14",68.769997
"303","2008-03-17",68.059998
"304","2008-03-18",69.419998
"305","2008-03-19",66.349998
"306","2008-03-20",65
"307","2008-03-24",65.400002
"308","2008-03-25",66.510002
"309","2008-03-26",67.550003
"310","2008-03-27",67.559998
"311","2008-03-28",67.599998
"312","2008-03-31",68.110001
"313","2008-04-01",68.57
"314","2008-04-02",70.059998
"315","2008-04-03",69.849998
"316","2008-04-04",70.860001
"317","2008-04-07",71.160004
"318","2008-04-08",72.529999
"319","2008-04-09",73.629997
"320","2008-04-10",73.860001
"321","2008-04-11",72.82
"322","2008-04-14",72.639999
"323","2008-04-15",73.279999
"324","2008-04-16",75.529999
"325","2008-04-17",74.900002
"326","2008-04-18",75.279999
"327","2008-04-21",77
"328","2008-04-22",77.160004
"329","2008-04-23",76.959999
"330","2008-04-24",75.940002
"331","2008-04-25",76.940002
"332","2008-04-28",76.300003
"333","2008-04-29",77
"334","2008-04-30",77.019997
"335","2008-05-01",75.949997
"336","2008-05-02",77.940002
"337","2008-05-05",78.239998
"338","2008-05-06",79.410004
"339","2008-05-07",78.540001
"340","2008-05-08",79.400002
"341","2008-05-09",79.120003
"342","2008-05-12",79.279999
"343","2008-05-13",78.860001
"344","2008-05-14",79.849998
"345","2008-05-15",80.57
"346","2008-05-16",83.230003
"347","2008-05-19",81.779999
"348","2008-05-20",82.349998
"349","2008-05-21",84.139999
"350","2008-05-22",84.139999
"351","2008-05-23",83.419998
"352","2008-05-27",81.550003
"353","2008-05-28",81.910004
"354","2008-05-29",80.699997
"355","2008-05-30",81.589996
"356","2008-06-02",80.730003
"357","2008-06-03",79.209999
"358","2008-06-04",77.639999
"359","2008-06-05",80.699997
"360","2008-06-06",78.669998
"361","2008-06-09",80.699997
"362","2008-06-10",77.480003
"363","2008-06-11",77.220001
"364","2008-06-12",75.389999
"365","2008-06-13",75.209999
"366","2008-06-16",76.639999
"367","2008-06-17",76.650002
"368","2008-06-18",75.889999
"369","2008-06-19",74.32
"370","2008-06-20",73.059998
"371","2008-06-23",74.25
"372","2008-06-24",73.43
"373","2008-06-25",74.809998
"374","2008-06-26",73.32
"375","2008-06-27",73.279999
"376","2008-06-30",74.230003
"377","2008-07-01",73.93
"378","2008-07-02",72.589996
"379","2008-07-03",72.650002
"380","2008-07-07",72.68
"381","2008-07-08",72.150002
"382","2008-07-09",71.150002
"383","2008-07-10",72.040001
"384","2008-07-11",71.629997
"385","2008-07-14",71.349998
"386","2008-07-15",69.730003
"387","2008-07-16",68.419998
"388","2008-07-17",68.699997
"389","2008-07-18",69.230003
"390","2008-07-21",70.139999
"391","2008-07-22",70.290001
"392","2008-07-23",69.059998
"393","2008-07-24",68.260002
"394","2008-07-25",68.980003
"395","2008-07-28",69.410004
"396","2008-07-29",69.080002
"397","2008-07-30",69.830002
"398","2008-07-31",67.400002
"399","2008-08-01",66.169998
"400","2008-08-04",64.900002
"401","2008-08-05",65.309998
"402","2008-08-06",66.010002
"403","2008-08-07",65.82
"404","2008-08-08",63.869999
"405","2008-08-11",64.459999
"406","2008-08-12",64.019997
"407","2008-08-13",64.730003
"408","2008-08-14",63.849998
"409","2008-08-15",62.830002
"410","2008-08-18",63.049999
"411","2008-08-19",63.549999
"412","2008-08-20",64.580002
"413","2008-08-21",65.220001
"414","2008-08-22",63.84
"415","2008-08-25",63.650002
"416","2008-08-26",63.810001
"417","2008-08-27",64.849998
"418","2008-08-28",65.150002
"419","2008-08-29",65.050003
"420","2008-09-02",61.970001
"421","2008-09-03",62.18
"422","2008-09-04",59.869999
"423","2008-09-05",58.700001
"424","2008-09-08",58.470001
"425","2008-09-09",56
"426","2008-09-10",56.810001
"427","2008-09-11",57.029999
"428","2008-09-12",59.23
"429","2008-09-15",55.290001
"430","2008-09-16",55.029999
"431","2008-09-17",53.93
"432","2008-09-18",52.59
"433","2008-09-19",58.200001
"434","2008-09-22",56.709999
"435","2008-09-23",55.599998
"436","2008-09-24",56.470001
"437","2008-09-25",57.790001
"438","2008-09-26",56.82
"439","2008-09-29",51.41
"440","2008-09-30",52.950001
"441","2008-10-01",52.599998
"442","2008-10-02",49.310001
"443","2008-10-03",48.669998
"444","2008-10-06",45.150002
"445","2008-10-07",43.990002
"446","2008-10-08",42.299999
"447","2008-10-09",38.98
"448","2008-10-10",37.849998
"449","2008-10-13",43.5
"450","2008-10-14",43.759998
"451","2008-10-15",38.450001
"452","2008-10-16",39.959999
"453","2008-10-17",41.369999
"454","2008-10-20",45.459999
"455","2008-10-21",42.349998
"456","2008-10-22",39.849998
"457","2008-10-23",42.299999
"458","2008-10-24",39.27
"459","2008-10-27",37.220001
"460","2008-10-28",41.060001
"461","2008-10-29",45.259998
"462","2008-10-30",46.82
"463","2008-10-31",48.049999
"464","2008-11-03",47.110001
"465","2008-11-04",50.529999
"466","2008-11-05",47.41
"467","2008-11-06",43.540001
"468","2008-11-07",46.41
"469","2008-11-10",46.439999
"470","2008-11-11",43.740002
"471","2008-11-12",41.59
"472","2008-11-13",46.200001
"473","2008-11-14",45.549999
"474","2008-11-17",43.48
"475","2008-11-18",45
"476","2008-11-19",42.84
"477","2008-11-20",39.360001
"478","2008-11-21",42.34
"479","2008-11-24",46.639999
"480","2008-11-25",47.610001
"481","2008-11-26",47.900002
"482","2008-11-28",45.900002
"483","2008-12-01",40.720001
"484","2008-12-02",43.669998
"485","2008-12-03",43.169998
"486","2008-12-04",41.560001
"487","2008-12-05",41.290001
"488","2008-12-08",45.549999
"489","2008-12-09",45.23
"490","2008-12-10",47.110001
"491","2008-12-11",47.490002
"492","2008-12-12",47.849998
"493","2008-12-15",48.470001
"494","2008-12-16",50.889999
"495","2008-12-17",52.240002
"496","2008-12-18",50.029999
"497","2008-12-19",45.939999
"498","2008-12-22",46.110001
"499","2008-12-23",45.32
"500","2008-12-24",45.34
"501","2008-12-26",46.099998
"502","2008-12-29",46.299999
"503","2008-12-30",47.630001
"504","2008-12-31",47.82
"505","2009-01-02",48.900002
"506","2009-01-05",48.189999
"507","2009-01-06",48.16
"508","2009-01-07",47.450001
"509","2009-01-08",49.439999
"510","2009-01-09",46.900002
"511","2009-01-12",45.91
"512","2009-01-13",44.970001
"513","2009-01-14",43.389999
"514","2009-01-15",43.619999
"515","2009-01-16",44.77
"516","2009-01-20",42.689999
"517","2009-01-21",43.48
"518","2009-01-22",42.98
"519","2009-01-23",43.32
"520","2009-01-26",44.59
"521","2009-01-27",44.959999
"522","2009-01-28",45.27
"523","2009-01-29",44.290001
"524","2009-01-30",42.389999
"525","2009-02-02",42.860001
"526","2009-02-03",44.02
"527","2009-02-04",43.810001
"528","2009-02-05",44.799999
"529","2009-02-06",45.650002
"530","2009-02-09",45.689999
"531","2009-02-10",43.66
"532","2009-02-11",43.740002
"533","2009-02-12",43.57
"534","2009-02-13",44.459999
"535","2009-02-17",42.259998
"536","2009-02-18",42.029999
"537","2009-02-19",42.389999
"538","2009-02-20",41.169998
"539","2009-02-23",39.200001
"540","2009-02-24",41.049999
"541","2009-02-25",40.27
"542","2009-02-26",40.16
"543","2009-02-27",40.009998
"544","2009-03-02",36.380001
"545","2009-03-03",35.279999
"546","2009-03-04",35.630001
"547","2009-03-05",32.220001
"548","2009-03-06",31.07
"549","2009-03-09",31.280001
"550","2009-03-10",34.290001
"551","2009-03-11",33.889999
"552","2009-03-12",35.41
"553","2009-03-13",35.970001
"554","2009-03-16",35.349998
"555","2009-03-17",35.619999
"556","2009-03-18",36.689999
"557","2009-03-19",38.16
"558","2009-03-20",37.950001
"559","2009-03-23",40.419998
"560","2009-03-24",39.240002
"561","2009-03-25",41.380001
"562","2009-03-26",41.299999
"563","2009-03-27",39.650002
"564","2009-03-30",37.490002
"565","2009-03-31",38.32
"566","2009-04-01",39.040001
"567","2009-04-02",40.740002
"568","2009-04-03",40.459999
"569","2009-04-06",39.48
"570","2009-04-07",38.759998
"571","2009-04-08",39.139999
"572","2009-04-09",39.34
"573","2009-04-13",39.490002
"574","2009-04-14",38.709999
"575","2009-04-15",38.799999
"576","2009-04-16",39.02
"577","2009-04-17",38.950001
"578","2009-04-20",37.240002
"579","2009-04-21",38.18
"580","2009-04-22",38.02
"581","2009-04-23",39.610001
"582","2009-04-24",41.540001
"583","2009-04-27",40.689999
"584","2009-04-28",42
"585","2009-04-29",43.009998
"586","2009-04-30",42.689999
"587","2009-05-01",44.040001
"588","2009-05-04",45.549999
"589","2009-05-05",44.549999
"590","2009-05-06",45.16
"591","2009-05-07",44.709999
"592","2009-05-08",47.330002
"593","2009-05-11",45.650002
"594","2009-05-12",47.349998
"595","2009-05-13",45.77
"596","2009-05-14",45.959999
"597","2009-05-15",45.080002
"598","2009-05-18",45.52
"599","2009-05-19",45.220001
"600","2009-05-20",46.490002
"601","2009-05-21",46.23
"602","2009-05-22",46.509998
"603","2009-05-26",48.310001
"604","2009-05-27",46.860001
"605","2009-05-28",48.34
"606","2009-05-29",48.48
"607","2009-06-01",50.200001
"608","2009-06-02",50.740002
"609","2009-06-03",48.950001
"610","2009-06-04",49.779999
"611","2009-06-05",49.380001
"612","2009-06-08",49.16
"613","2009-06-09",49.720001
"614","2009-06-10",50.16
"615","2009-06-11",51.799999
"616","2009-06-12",50.560001
"617","2009-06-15",48.700001
"618","2009-06-16",48.16
"619","2009-06-17",48.110001
"620","2009-06-18",48.16
"621","2009-06-19",48.360001
"622","2009-06-22",46.759998
"623","2009-06-23",46.900002
"624","2009-06-24",47.25
"625","2009-06-25",47.09
"626","2009-06-26",47.099998
"627","2009-06-29",47.459999
"628","2009-06-30",47.41
"629","2009-07-01",48.900002
"630","2009-07-02",47.330002
"631","2009-07-06",46.32
"632","2009-07-07",44.490002
"633","2009-07-08",44.549999
"634","2009-07-09",44.849998
"635","2009-07-10",44.400002
"636","2009-07-13",45.23
"637","2009-07-14",44.880001
"638","2009-07-15",47.360001
"639","2009-07-16",48.200001
"640","2009-07-17",47.779999
"641","2009-07-20",49.23
"642","2009-07-21",49.450001
"643","2009-07-22",48.939999
"644","2009-07-23",49.34
"645","2009-07-24",49.389999
"646","2009-07-27",50.23
"647","2009-07-28",49.150002
"648","2009-07-29",48.66
"649","2009-07-30",49.330002
"650","2009-07-31",46.580002
"651","2009-08-03",47.639999
"652","2009-08-04",46.650002
"653","2009-08-05",46.119999
"654","2009-08-06",46.220001
"655","2009-08-07",45.779999
"656","2009-08-10",45.860001
"657","2009-08-11",44.860001
"658","2009-08-12",45.849998
"659","2009-08-13",46.459999
"660","2009-08-14",46.009998
"661","2009-08-17",44.580002
"662","2009-08-18",45.32
"663","2009-08-19",45.869999
"664","2009-08-20",46.200001
"665","2009-08-21",47.290001
"666","2009-08-24",47.41
"667","2009-08-25",47.48
"668","2009-08-26",47.34
"669","2009-08-27",47.380001
"670","2009-08-28",47.09
"671","2009-08-31",47.450001
"672","2009-09-01",46.16
"673","2009-09-02",46.599998
"674","2009-09-03",47.110001
"675","2009-09-04",47.599998
"676","2009-09-08",49.060001
"677","2009-09-09",49.919998
"678","2009-09-10",50.509998
"679","2009-09-11",50.41
"680","2009-09-14",50.869999
"681","2009-09-15",51.360001
"682","2009-09-16",52.099998
"683","2009-09-17",51.48
"684","2009-09-18",51.57
"685","2009-09-21",49.299999
"686","2009-09-22",50.720001
"687","2009-09-23",49.959999
"688","2009-09-24",49.560001
"689","2009-09-25",49.689999
"690","2009-09-28",50.139999
"691","2009-09-29",49.650002
"692","2009-09-30",49.849998
"693","2009-10-01",48.709999
"694","2009-10-02",48.66
"695","2009-10-05",49.240002
"696","2009-10-06",50.52
"697","2009-10-07",50.34
"698","2009-10-08",50.790001
"699","2009-10-09",50.560001
"700","2009-10-12",51.189999
"701","2009-10-13",51.869999
"702","2009-10-14",53.240002
"703","2009-10-15",53.860001
"704","2009-10-16",53.700001
"705","2009-10-19",54.450001
"706","2009-10-20",53.66
"707","2009-10-21",53.830002
"708","2009-10-22",54.23
"709","2009-10-23",53.189999
"710","2009-10-26",51.93
"711","2009-10-27",51.900002
"712","2009-10-28",51.240002
"713","2009-10-29",52.299999
"714","2009-10-30",49.580002
"715","2009-11-02",50.299999
"716","2009-11-03",49.869999
"717","2009-11-04",50.27
"718","2009-11-05",51.189999
"719","2009-11-06",51.130001
"720","2009-11-09",52.450001
"721","2009-11-10",52.150002
"722","2009-11-11",51.889999
"723","2009-11-12",51.009998
"724","2009-11-13",51.799999
"725","2009-11-16",52.360001
"726","2009-11-17",52.080002
"727","2009-11-18",52.080002
"728","2009-11-19",51.349998
"729","2009-11-20",50.23
"730","2009-11-23",51.360001
"731","2009-11-24",50.880001
"732","2009-11-25",51.709999
"733","2009-11-27",50.009998
"734","2009-11-30",49.740002
"735","2009-12-01",51.220001
"736","2009-12-02",51.060001
"737","2009-12-03",50.740002
"738","2009-12-04",50.580002
"739","2009-12-07",50.529999
"740","2009-12-08",48.91
"741","2009-12-09",49.16
"742","2009-12-10",49.200001
"743","2009-12-11",49.18
"744","2009-12-14",49.73
"745","2009-12-15",49.700001
"746","2009-12-16",49.93
"747","2009-12-17",48.990002
"748","2009-12-18",48.720001
"749","2009-12-21",49.720001
"750","2009-12-22",50.27
"751","2009-12-23",50.880001
"752","2009-12-24",51.09
"753","2009-12-28",51.18
"754","2009-12-29",51.380001
"755","2009-12-30",51.029999
"756","2009-12-31",50.610001
"757","2010-01-04",52.209999
"758","2010-01-05",52.48
"759","2010-01-06",52.66
"760","2010-01-07",52.57
"761","2010-01-08",52.849998
"762","2010-01-11",53.889999
"763","2010-01-12",52.59
"764","2010-01-13",53.09
"765","2010-01-14",53.66
"766","2010-01-15",52.919998
"767","2010-01-19",52.880001
"768","2010-01-20",50.950001
"769","2010-01-21",49.66
"770","2010-01-22",48.619999
"771","2010-01-25",48.689999
"772","2010-01-26",48.830002
"773","2010-01-27",47.990002
"774","2010-01-28",46.830002
"775","2010-01-29",46.52
"776","2010-02-01",47.330002
"777","2010-02-02",47.91
"778","2010-02-03",47.169998
"779","2010-02-04",45.200001
"780","2010-02-05",43.950001
"781","2010-02-08",44.150002
"782","2010-02-09",45.23
"783","2010-02-10",44.970001
"784","2010-02-11",44.82
"785","2010-02-12",45.610001
"786","2010-02-16",46.599998
"787","2010-02-17",46.169998
"788","2010-02-18",46.720001
"789","2010-02-19",46.299999
"790","2010-02-22",46.32
"791","2010-02-23",45.130001
"792","2010-02-24",45.630001
"793","2010-02-25",45.040001
"794","2010-02-26",45.099998
"795","2010-03-01",45.68
"796","2010-03-02",46.080002
"797","2010-03-03",46.68
"798","2010-03-04",46.439999
"799","2010-03-05",47.509998
"800","2010-03-08",47.830002
"801","2010-03-09",48.049999
"802","2010-03-10",48.709999
"803","2010-03-11",48.709999
"804","2010-03-12",47.84
"805","2010-03-15",47.509998
"806","2010-03-16",48.110001
"807","2010-03-17",47.73
"808","2010-03-18",47.009998
"809","2010-03-19",46.27
"810","2010-03-22",46.529999
"811","2010-03-23",47.02
"812","2010-03-24",46.16
"813","2010-03-25",46.009998
"814","2010-03-26",46.549999
"815","2010-03-29",46.970001
"816","2010-03-30",46.650002
"817","2010-03-31",46.93
"818","2010-04-01",47.68
"819","2010-04-05",48.049999
"820","2010-04-06",47.48
"821","2010-04-07",46.360001
"822","2010-04-08",46.439999
"823","2010-04-09",47.509998
"824","2010-04-12",47.900002
"825","2010-04-13",48.02
"826","2010-04-14",48.549999
"827","2010-04-15",48.330002
"828","2010-04-16",47.290001
"829","2010-04-19",47.080002
"830","2010-04-20",47.66
"831","2010-04-21",47.32
"832","2010-04-22",46.950001
"833","2010-04-23",47.709999
"834","2010-04-26",47.119999
"835","2010-04-27",45.009998
"836","2010-04-28",44.360001
"837","2010-04-29",45.060001
"838","2010-04-30",44.450001
"839","2010-05-03",44.509998
"840","2010-05-04",42.580002
"841","2010-05-05",42.07
"842","2010-05-06",39.41
"843","2010-05-07",38.950001
"844","2010-05-10",42.02
"845","2010-05-11",41.82
"846","2010-05-12",41.889999
"847","2010-05-13",41.189999
"848","2010-05-14",39.540001
"849","2010-05-17",39.23
"850","2010-05-18",38.91
"851","2010-05-19",39.34
"852","2010-05-20",38.099998
"853","2010-05-21",39.310001
"854","2010-05-24",36.52
"855","2010-05-25",36.639999
"856","2010-05-26",36
"857","2010-05-27",38.450001
"858","2010-05-28",37.549999
"859","2010-06-01",36.68
"860","2010-06-02",37.630001
"861","2010-06-03",38.130001
"862","2010-06-04",35.48
"863","2010-06-07",35.369999
"864","2010-06-08",36.009998
"865","2010-06-09",35.73
"866","2010-06-10",37.16
"867","2010-06-11",37.43
"868","2010-06-14",38.07
"869","2010-06-15",39.990002
"870","2010-06-16",40.110001
"871","2010-06-17",40.080002
"872","2010-06-18",39.650002
"873","2010-06-21",39.639999
"874","2010-06-22",39.349998
"875","2010-06-23",39.27
"876","2010-06-24",38.419998
"877","2010-06-25",38.41
"878","2010-06-28",38.23
"879","2010-06-29",36.75
"880","2010-06-30",36.549999
"881","2010-07-01",36.970001
"882","2010-07-02",37.220001
"883","2010-07-06",37.880001
"884","2010-07-07",39.209999
"885","2010-07-08",39.650002
"886","2010-07-09",39.66
"887","2010-07-12",39.43
"888","2010-07-13",40.290001
"889","2010-07-14",40.23
"890","2010-07-15",40.720001
"891","2010-07-16",39.290001
"892","2010-07-19",39.900002
"893","2010-07-20",39.779999
"894","2010-07-21",38.599998
"895","2010-07-22",40.34
"896","2010-07-23",40.380001
"897","2010-07-26",41.009998
"898","2010-07-27",41.169998
"899","2010-07-28",40.740002
"900","2010-07-29",40.880001
"901","2010-07-30",40.91
"902","2010-08-02",42.68
"903","2010-08-03",42.610001
"904","2010-08-04",43.029999
"905","2010-08-05",43.439999
"906","2010-08-06",43.619999
"907","2010-08-09",43.869999
"908","2010-08-10",43.59
"909","2010-08-11",41.32
"910","2010-08-12",41.049999
"911","2010-08-13",40.900002
"912","2010-08-16",41
"913","2010-08-17",41.529999
"914","2010-08-18",41.349998
"915","2010-08-19",40.189999
"916","2010-08-20",39.77
"917","2010-08-23",39.720001
"918","2010-08-24",39.220001
"919","2010-08-25",39.130001
"920","2010-08-26",39.400002
"921","2010-08-27",40.220001
"922","2010-08-30",39.299999
"923","2010-08-31",39.650002
"924","2010-09-01",41.110001
"925","2010-09-02",41.490002
"926","2010-09-03",42.389999
"927","2010-09-07",41.110001
"928","2010-09-08",41.459999
"929","2010-09-09",41.77
"930","2010-09-10",41.82
"931","2010-09-13",42.580002
"932","2010-09-14",42.779999
"933","2010-09-15",42.580002
"934","2010-09-16",42.77
"935","2010-09-17",42.049999
"936","2010-09-20",41.759998
"937","2010-09-21",42.27
"938","2010-09-22",42.330002
"939","2010-09-23",41.720001
"940","2010-09-24",42.540001
"941","2010-09-27",42.490002
"942","2010-09-28",43.130001
"943","2010-09-29",43.349998
"944","2010-09-30",43.18
"945","2010-10-01",44.02
"946","2010-10-04",43.130001
"947","2010-10-05",44.259998
"948","2010-10-06",44.869999
