"","date","HMC"
"326","2008-04-18",30.41
"327","2008-04-21",32.299999
"328","2008-04-22",31.1
"329","2008-04-23",31.02
"330","2008-04-24",31.200001
"331","2008-04-25",31.92
"332","2008-04-28",32.779999
"333","2008-04-29",32.59
"334","2008-04-30",31.75
"335","2008-05-01",32.34
"336","2008-05-02",33.099998
"337","2008-05-05",33
"338","2008-05-06",33.150002
"339","2008-05-07",32.380001
"340","2008-05-08",31.75
"341","2008-05-09",31.110001
"342","2008-05-12",30.76
"343","2008-05-13",30.889999
"344","2008-05-14",31.780001
"345","2008-05-15",32.970001
"346","2008-05-16",33.189999
"347","2008-05-19",32.82
"348","2008-05-20",32.490002
"349","2008-05-21",31.98
"350","2008-05-22",32.369999
"351","2008-05-23",32
"352","2008-05-27",31.91
"353","2008-05-28",31.74
"354","2008-05-29",32.16
"355","2008-05-30",33.23
"356","2008-06-02",33.860001
"357","2008-06-03",33.439999
"358","2008-06-04",35.59
"359","2008-06-05",36.259998
"360","2008-06-06",35.32
"361","2008-06-09",35.27
"362","2008-06-10",34.740002
"363","2008-06-11",34.470001
"364","2008-06-12",34.759998
"365","2008-06-13",35.650002
"366","2008-06-16",35.470001
"367","2008-06-17",35.040001
"368","2008-06-18",34.759998
"369","2008-06-19",34.810001
"370","2008-06-20",33.66
"371","2008-06-23",33.93
"372","2008-06-24",34.779999
"373","2008-06-25",35.98
"374","2008-06-26",34.220001
"375","2008-06-27",34.189999
"376","2008-06-30",34.029999
"377","2008-07-01",34.02
"378","2008-07-02",33.290001
"379","2008-07-03",33.57
"380","2008-07-07",33.48
"381","2008-07-08",33.400002
"382","2008-07-09",33.599998
"383","2008-07-10",33.990002
"384","2008-07-11",33.43
"385","2008-07-14",32.73
"386","2008-07-15",32.380001
"387","2008-07-16",32.900002
"388","2008-07-17",33.02
"389","2008-07-18",32.759998
"390","2008-07-21",32.700001
"391","2008-07-22",34.119999
"392","2008-07-23",34.669998
"393","2008-07-24",34.759998
"394","2008-07-25",33.950001
"395","2008-07-28",33.290001
"396","2008-07-29",33.470001
"397","2008-07-30",32.689999
"398","2008-07-31",31.99
"399","2008-08-01",31.93
"400","2008-08-04",30.32
"401","2008-08-05",31.57
"402","2008-08-06",31.84
"403","2008-08-07",31.27
"404","2008-08-08",32.52
"405","2008-08-11",33.080002
"406","2008-08-12",33.740002
"407","2008-08-13",33.689999
"408","2008-08-14",33.639999
"409","2008-08-15",33.880001
"410","2008-08-18",33.419998
"411","2008-08-19",32.700001
"412","2008-08-20",32.650002
"413","2008-08-21",32.490002
"414","2008-08-22",32.310001
"415","2008-08-25",32.310001
"416","2008-08-26",33
"417","2008-08-27",32.509998
"418","2008-08-28",32.540001
"419","2008-08-29",32.560001
"420","2008-09-02",31.35
"421","2008-09-03",32.799999
"422","2008-09-04",32.849998
"423","2008-09-05",33.77
"424","2008-09-08",33.560001
"425","2008-09-09",32.150002
"426","2008-09-10",33.82
"427","2008-09-11",33.75
"428","2008-09-12",32.73
"429","2008-09-15",31.66
"430","2008-09-16",32.119999
"431","2008-09-17",30
"432","2008-09-18",30.360001
"433","2008-09-19",32.549999
"434","2008-09-22",32.09
"435","2008-09-23",31.6
"436","2008-09-24",31.450001
"437","2008-09-25",31.690001
"438","2008-09-26",32
"439","2008-09-29",28.93
"440","2008-09-30",30.110001
"441","2008-10-01",29.6
"442","2008-10-02",27.59
"443","2008-10-03",26.629999
"444","2008-10-06",25.34
"445","2008-10-07",24.110001
"446","2008-10-08",23
"447","2008-10-09",21.809999
"448","2008-10-10",20.200001
"449","2008-10-13",22.940001
"450","2008-10-14",23.85
"451","2008-10-15",20.57
"452","2008-10-16",21.59
"453","2008-10-17",21.870001
"454","2008-10-20",23.32
"455","2008-10-21",23.15
"456","2008-10-22",21.629999
"457","2008-10-23",21.290001
"458","2008-10-24",20.620001
"459","2008-10-27",19.02
"460","2008-10-28",22.75
"461","2008-10-29",24.940001
"462","2008-10-30",26.780001
"463","2008-10-31",24.77
"464","2008-11-03",24.74
"465","2008-11-04",25.57
"466","2008-11-05",26.27
"467","2008-11-06",22.4
"468","2008-11-07",23.25
"469","2008-11-10",23.33
"470","2008-11-11",21.959999
"471","2008-11-12",20.9
"472","2008-11-13",22.41
"473","2008-11-14",21.65
"474","2008-11-17",21.690001
"475","2008-11-18",21.370001
"476","2008-11-19",19.889999
"477","2008-11-20",19.139999
"478","2008-11-21",20.309999
"479","2008-11-24",21.469999
"480","2008-11-25",21.809999
"481","2008-11-26",22.34
"482","2008-11-28",22.08
"483","2008-12-01",19.940001
"484","2008-12-02",20.59
"485","2008-12-03",19.83
"486","2008-12-04",18.190001
"487","2008-12-05",18.440001
"488","2008-12-08",19.200001
"489","2008-12-09",20.190001
"490","2008-12-10",22.139999
"491","2008-12-11",23
"492","2008-12-12",21.93
"493","2008-12-15",22.610001
"494","2008-12-16",22.85
"495","2008-12-17",21.219999
"496","2008-12-18",19.969999
"497","2008-12-19",20.33
"498","2008-12-22",20.48
"499","2008-12-23",19.99
"500","2008-12-24",19.73
"501","2008-12-26",20.620001
"502","2008-12-29",20.73
"503","2008-12-30",21.290001
"504","2008-12-31",21.34
"505","2009-01-02",21.809999
"506","2009-01-05",21.370001
"507","2009-01-06",21.639999
"508","2009-01-07",23.040001
"509","2009-01-08",23.280001
"510","2009-01-09",22.48
"511","2009-01-12",22.219999
"512","2009-01-13",21.540001
"513","2009-01-14",20.73
"514","2009-01-15",20.93
"515","2009-01-16",22.25
"516","2009-01-20",22.76
"517","2009-01-21",23.67
"518","2009-01-22",21.9
"519","2009-01-23",22.389999
"520","2009-01-26",22.110001
"521","2009-01-27",23.540001
"522","2009-01-28",25.030001
"523","2009-01-29",24.24
"524","2009-01-30",22.66
"525","2009-02-02",22.719999
"526","2009-02-03",23.41
"527","2009-02-04",24.23
"528","2009-02-05",24.209999
"529","2009-02-06",25.23
"530","2009-02-09",25.23
"531","2009-02-10",23.959999
"532","2009-02-11",24.07
"533","2009-02-12",24.450001
"534","2009-02-13",24.02
"535","2009-02-17",23.370001
"536","2009-02-18",24.27
"537","2009-02-19",24.01
"538","2009-02-20",23.51
"539","2009-02-23",21.99
"540","2009-02-24",23.790001
"541","2009-02-25",24.530001
"542","2009-02-26",24.25
"543","2009-02-27",23.629999
"544","2009-03-02",22.83
"545","2009-03-03",22.74
"546","2009-03-04",22.57
"547","2009-03-05",22.110001
"548","2009-03-06",21.639999
"549","2009-03-09",20.950001
"550","2009-03-10",21.870001
"551","2009-03-11",22.48
"552","2009-03-12",22
"553","2009-03-13",23.030001
"554","2009-03-16",23.049999
"555","2009-03-17",23.9
"556","2009-03-18",24.049999
"557","2009-03-19",23.379999
"558","2009-03-20",22.879999
"559","2009-03-23",24.219999
"560","2009-03-24",23.190001
"561","2009-03-25",24.08
"562","2009-03-26",24.610001
"563","2009-03-27",24.719999
"564","2009-03-30",23.389999
"565","2009-03-31",23.700001
"566","2009-04-01",25.9
"567","2009-04-02",28.34
"568","2009-04-03",27.959999
"569","2009-04-06",27.219999
"570","2009-04-07",27.25
"571","2009-04-08",27.719999
"572","2009-04-09",28.360001
"573","2009-04-13",28.43
"574","2009-04-14",27.280001
"575","2009-04-15",27.9
"576","2009-04-16",27.83
"577","2009-04-17",28.5
"578","2009-04-20",28
"579","2009-04-21",28.139999
"580","2009-04-22",28.34
"581","2009-04-23",28.200001
"582","2009-04-24",28.309999
"583","2009-04-27",27.65
"584","2009-04-28",27.639999
"585","2009-04-29",28.1
"586","2009-04-30",29.059999
"587","2009-05-01",29.26
"588","2009-05-04",30.27
"589","2009-05-05",30.309999
"590","2009-05-06",30.879999
"591","2009-05-07",30.049999
"592","2009-05-08",29.889999
"593","2009-05-11",29.299999
"594","2009-05-12",29.540001
"595","2009-05-13",28.450001
"596","2009-05-14",28.559999
"597","2009-05-15",28.530001
"598","2009-05-18",28.91
"599","2009-05-19",28.280001
"600","2009-05-20",28
"601","2009-05-21",27.67
"602","2009-05-22",28.48
"603","2009-05-26",28.92
"604","2009-05-27",28.139999
"605","2009-05-28",28.93
"606","2009-05-29",29.030001
"607","2009-06-01",29.77
"608","2009-06-02",29.66
"609","2009-06-03",29.48
"610","2009-06-04",29.67
"611","2009-06-05",29.6
"612","2009-06-08",29.68
"613","2009-06-09",29.559999
"614","2009-06-10",29.48
"615","2009-06-11",29.32
"616","2009-06-12",28.860001
"617","2009-06-15",28
"618","2009-06-16",27.370001
"619","2009-06-17",27.59
"620","2009-06-18",27.23
"621","2009-06-19",27.26
"622","2009-06-22",26.290001
"623","2009-06-23",26.77
"624","2009-06-24",26.9
"625","2009-06-25",27.709999
"626","2009-06-26",27.51
"627","2009-06-29",27.58
"628","2009-06-30",27.370001
"629","2009-07-01",27.51
"630","2009-07-02",26.299999
"631","2009-07-06",26.91
"632","2009-07-07",26.18
"633","2009-07-08",25.34
"634","2009-07-09",25.219999
"635","2009-07-10",25.280001
"636","2009-07-13",26.17
"637","2009-07-14",26.290001
"638","2009-07-15",26.690001
"639","2009-07-16",26.74
"640","2009-07-17",26.639999
"641","2009-07-20",27
"642","2009-07-21",27.299999
"643","2009-07-22",27.700001
"644","2009-07-23",28.309999
"645","2009-07-24",28.35
"646","2009-07-27",28.93
"647","2009-07-28",28.709999
"648","2009-07-29",30.700001
"649","2009-07-30",32.279999
"650","2009-07-31",32.130001
"651","2009-08-03",32.720001
"652","2009-08-04",32.200001
"653","2009-08-05",31.92
"654","2009-08-06",32.619999
"655","2009-08-07",32.52
"656","2009-08-10",32.779999
"657","2009-08-11",31.959999
"658","2009-08-12",31.93
"659","2009-08-13",32.16
"660","2009-08-14",32.400002
"661","2009-08-17",31.27
"662","2009-08-18",31.91
"663","2009-08-19",32.779999
"664","2009-08-20",32.799999
"665","2009-08-21",32.07
"666","2009-08-24",32.029999
"667","2009-08-25",32
"668","2009-08-26",31.799999
"669","2009-08-27",32.080002
"670","2009-08-28",32.009998
"671","2009-08-31",31.33
"672","2009-09-01",31.200001
"673","2009-09-02",31.09
"674","2009-09-03",30.780001
"675","2009-09-04",31.42
"676","2009-09-08",31.799999
"677","2009-09-09",31.4
"678","2009-09-10",32.139999
"679","2009-09-11",31.459999
"680","2009-09-14",31.030001
"681","2009-09-15",30.879999
"682","2009-09-16",31.200001
"683","2009-09-17",30.6
"684","2009-09-18",31.07
"685","2009-09-21",30.780001
"686","2009-09-22",30.879999
"687","2009-09-23",30.58
"688","2009-09-24",31
"689","2009-09-25",30.65
"690","2009-09-28",30.42
"691","2009-09-29",30.030001
"692","2009-09-30",30.309999
"693","2009-10-01",30.16
"694","2009-10-02",29.43
"695","2009-10-05",29.110001
"696","2009-10-06",29.67
"697","2009-10-07",29.620001
"698","2009-10-08",30.24
"699","2009-10-09",30.75
"700","2009-10-12",30.969999
"701","2009-10-13",31.23
"702","2009-10-14",31.110001
"703","2009-10-15",31.280001
"704","2009-10-16",30.360001
"705","2009-10-19",30.790001
"706","2009-10-20",30.51
"707","2009-10-21",30.209999
"708","2009-10-22",31.01
"709","2009-10-23",30.48
"710","2009-10-26",31.030001
"711","2009-10-27",32.529999
"712","2009-10-28",31.799999
"713","2009-10-29",32.360001
"714","2009-10-30",30.969999
"715","2009-11-02",31.16
"716","2009-11-03",31.139999
"717","2009-11-04",31.469999
"718","2009-11-05",31.32
"719","2009-11-06",31.16
"720","2009-11-09",32
"721","2009-11-10",31.809999
"722","2009-11-11",32.23
"723","2009-11-12",31.98
"724","2009-11-13",32.18
"725","2009-11-16",32.52
"726","2009-11-17",32.259998
"727","2009-11-18",31.77
"728","2009-11-19",30.459999
"729","2009-11-20",30.57
"730","2009-11-23",30.719999
"731","2009-11-24",30.35
"732","2009-11-25",31.75
"733","2009-11-27",31.040001
"734","2009-11-30",30.99
"735","2009-12-01",32.360001
"736","2009-12-02",33.060001
"737","2009-12-03",33.610001
"738","2009-12-04",34.290001
"739","2009-12-07",33.77
"740","2009-12-08",33.779999
"741","2009-12-09",33.68
"742","2009-12-10",33.400002
"743","2009-12-11",33.849998
"744","2009-12-14",34.009998
"745","2009-12-15",34.09
"746","2009-12-16",34.150002
"747","2009-12-17",33.68
"748","2009-12-18",33.919998
"749","2009-12-21",33.450001
"750","2009-12-22",33.740002
"751","2009-12-23",33.93
"752","2009-12-24",34
"753","2009-12-28",34.27
"754","2009-12-29",34.349998
"755","2009-12-30",33.950001
"756","2009-12-31",33.900002
"757","2010-01-04",34.689999
"758","2010-01-05",34.450001
"759","2010-01-06",34.150002
"760","2010-01-07",33.57
"761","2010-01-08",34.34
"762","2010-01-11",34.52
"763","2010-01-12",35.869999
"764","2010-01-13",36.43
"765","2010-01-14",36.639999
"766","2010-01-15",36.900002
"767","2010-01-19",36.580002
"768","2010-01-20",35.380001
"769","2010-01-21",35.689999
"770","2010-01-22",35.110001
"771","2010-01-25",35.060001
"772","2010-01-26",34.509998
"773","2010-01-27",34.369999
"774","2010-01-28",34.470001
"775","2010-01-29",33.91
"776","2010-02-01",33.779999
"777","2010-02-02",34.259998
"778","2010-02-03",36.400002
"779","2010-02-04",35.029999
"780","2010-02-05",34.490002
"781","2010-02-08",33.810001
"782","2010-02-09",34.52
"783","2010-02-10",33.759998
"784","2010-02-11",33.84
"785","2010-02-12",33.630001
"786","2010-02-16",34.27
"787","2010-02-17",34.669998
"788","2010-02-18",34.619999
"789","2010-02-19",34.349998
"790","2010-02-22",34.630001
"791","2010-02-23",33.900002
"792","2010-02-24",34.459999
"793","2010-02-25",34.240002
"794","2010-02-26",34.610001
"795","2010-03-01",34.970001
"796","2010-03-02",34.869999
"797","2010-03-03",34.93
"798","2010-03-04",34.82
"799","2010-03-05",35.150002
"800","2010-03-08",35.970001
"801","2010-03-09",36.009998
"802","2010-03-10",36.150002
"803","2010-03-11",36.32
"804","2010-03-12",36.599998
"805","2010-03-15",36.400002
"806","2010-03-16",36
"807","2010-03-17",35.790001
"808","2010-03-18",35.689999
"809","2010-03-19",35.959999
"810","2010-03-22",36.060001
"811","2010-03-23",36.259998
"812","2010-03-24",35.529999
"813","2010-03-25",35.48
"814","2010-03-26",35.240002
"815","2010-03-29",35.389999
"816","2010-03-30",35.470001
"817","2010-03-31",35.290001
"818","2010-04-01",35.540001
"819","2010-04-05",36.029999
"820","2010-04-06",35.5
"821","2010-04-07",35.189999
"822","2010-04-08",35.139999
"823","2010-04-09",35.299999
"824","2010-04-12",35.369999
"825","2010-04-13",35.07
"826","2010-04-14",35.220001
"827","2010-04-15",35.200001
"828","2010-04-16",34.490002
"829","2010-04-19",34.700001
"830","2010-04-20",34.599998
"831","2010-04-21",34.77
"832","2010-04-22",34.509998
"833","2010-04-23",34.610001
"834","2010-04-26",35.150002
"835","2010-04-27",34.580002
"836","2010-04-28",34.049999
"837","2010-04-29",34.720001
"838","2010-04-30",33.790001
"839","2010-05-03",33.68
"840","2010-05-04",32.75
"841","2010-05-05",32.599998
"842","2010-05-06",32.759998
"843","2010-05-07",32.450001
"844","2010-05-10",33.130001
"845","2010-05-11",32.66
"846","2010-05-12",33.029999
"847","2010-05-13",32.560001
"848","2010-05-14",32.130001
"849","2010-05-17",32.490002
"850","2010-05-18",32.18
"851","2010-05-19",32.150002
"852","2010-05-20",30.790001
"853","2010-05-21",31.629999
"854","2010-05-24",30.969999
"855","2010-05-25",31
"856","2010-05-26",30.4
"857","2010-05-27",31.33
"858","2010-05-28",30.389999
"859","2010-06-01",30.040001
"860","2010-06-02",30.200001
"861","2010-06-03",30.780001
"862","2010-06-04",29.860001
"863","2010-06-07",29.15
"864","2010-06-08",29.68
"865","2010-06-09",28.91
"866","2010-06-10",29.34
"867","2010-06-11",28.709999
"868","2010-06-14",29.65
"869","2010-06-15",30.42
"870","2010-06-16",30.129999
"871","2010-06-17",30.08
"872","2010-06-18",29.75
"873","2010-06-21",30.379999
"874","2010-06-22",29.99
"875","2010-06-23",29.9
"876","2010-06-24",29.58
"877","2010-06-25",29.85
"878","2010-06-28",29.799999
"879","2010-06-29",29.139999
"880","2010-06-30",28.75
"881","2010-07-01",28.799999
"882","2010-07-02",28.59
"883","2010-07-06",29.190001
"884","2010-07-07",29.459999
"885","2010-07-08",29.790001
"886","2010-07-09",29.82
"887","2010-07-12",30.309999
"888","2010-07-13",30.360001
"889","2010-07-14",30.83
"890","2010-07-15",30.48
"891","2010-07-16",29.639999
"892","2010-07-19",30.030001
"893","2010-07-20",30.129999
"894","2010-07-21",29.49
"895","2010-07-22",30.17
"896","2010-07-23",30.700001
"897","2010-07-26",30.629999
"898","2010-07-27",30.52
"899","2010-07-28",30.549999
"900","2010-07-29",31
"901","2010-07-30",31.77
"902","2010-08-02",32.93
"903","2010-08-03",32.73
"904","2010-08-04",32.880001
"905","2010-08-05",33.110001
"906","2010-08-06",33.740002
"907","2010-08-09",33.490002
"908","2010-08-10",33.25
"909","2010-08-11",31.959999
"910","2010-08-12",32.349998
"911","2010-08-13",32.060001
"912","2010-08-16",32.169998
"913","2010-08-17",32.52
"914","2010-08-18",32.82
"915","2010-08-19",32.98
"916","2010-08-20",32.77
"917","2010-08-23",32.490002
"918","2010-08-24",32.540001
"919","2010-08-25",32.23
"920","2010-08-26",32.43
"921","2010-08-27",33.25
"922","2010-08-30",33.110001
"923","2010-08-31",32.93
"924","2010-09-01",33.799999
"925","2010-09-02",34
"926","2010-09-03",33.889999
"927","2010-09-07",33.18
"928","2010-09-08",33.02
"929","2010-09-09",33.43
"930","2010-09-10",33.330002
"931","2010-09-13",33.860001
"932","2010-09-14",33.959999
"933","2010-09-15",34.799999
"934","2010-09-16",34.830002
"935","2010-09-17",34.939999
"936","2010-09-20",35.41
"937","2010-09-21",35.200001
"938","2010-09-22",34.57
"939","2010-09-23",34.360001
"940","2010-09-24",35.150002
"941","2010-09-27",35.310001
"942","2010-09-28",35.57
"943","2010-09-29",35.580002
"944","2010-09-30",35.59
"945","2010-10-01",35.990002
"946","2010-10-04",35.759998
"947","2010-10-05",36.52
"948","2010-10-06",36.25
"949","2010-10-07",36.330002
"950","2010-10-08",36.790001
"951","2010-10-11",36.5
"952","2010-10-12",36.139999
"953","2010-10-13",36.349998
"954","2010-10-14",36.810001
"955","2010-10-15",36.610001
"956","2010-10-18",36.990002
"957","2010-10-19",36.48
"958","2010-10-20",36.650002
"959","2010-10-21",36.299999
"960","2010-10-22",36.209999
"961","2010-10-25",36.130001
