"","date","CWCO"
"170","2007-09-05",29.540001
"171","2007-09-06",29.540001
"172","2007-09-07",29
"173","2007-09-10",29.75
"174","2007-09-11",30.280001
"175","2007-09-12",29.99
"176","2007-09-13",29.59
"177","2007-09-14",28.639999
"178","2007-09-17",28.129999
"179","2007-09-18",28.43
"180","2007-09-19",29
"181","2007-09-20",29.290001
"182","2007-09-21",29.91
"183","2007-09-24",30.780001
"184","2007-09-25",30.93
"185","2007-09-26",28.799999
"186","2007-09-27",30.559999
"187","2007-09-28",30.02
"188","2007-10-01",30.33
"189","2007-10-02",31.35
"190","2007-10-03",30.33
"191","2007-10-04",30.58
"192","2007-10-05",32.040001
"193","2007-10-08",32.220001
"194","2007-10-09",33.630001
"195","2007-10-10",33.209999
"196","2007-10-11",32.849998
"197","2007-10-12",33.259998
"198","2007-10-15",31.940001
"199","2007-10-16",31.91
"200","2007-10-17",32.759998
"201","2007-10-18",33
"202","2007-10-19",30.82
"203","2007-10-22",32.959999
"204","2007-10-23",33.439999
"205","2007-10-24",33.189999
"206","2007-10-25",33.599998
"207","2007-10-26",34.380001
"208","2007-10-29",33.799999
"209","2007-10-30",33.25
"210","2007-10-31",33.150002
"211","2007-11-01",31.290001
"212","2007-11-02",31.940001
"213","2007-11-05",31.49
"214","2007-11-06",32.029999
"215","2007-11-07",30.73
"216","2007-11-08",32.759998
"217","2007-11-09",31.629999
"218","2007-11-12",31.209999
"219","2007-11-13",32.759998
"220","2007-11-14",33.060001
"221","2007-11-15",32.73
"222","2007-11-16",31.5
"223","2007-11-19",30.75
"224","2007-11-20",31.99
"225","2007-11-21",31.34
"226","2007-11-23",32.139999
"227","2007-11-26",31.01
"228","2007-11-27",31.860001
"229","2007-11-28",32.950001
"230","2007-11-29",31.26
"231","2007-11-30",30.48
"232","2007-12-03",29.91
"233","2007-12-04",29.5
"234","2007-12-05",29.950001
"235","2007-12-06",29.92
"236","2007-12-07",30.07
"237","2007-12-10",30.08
"238","2007-12-11",29.18
"239","2007-12-12",29.59
"240","2007-12-13",30.32
"241","2007-12-14",30.59
"242","2007-12-17",28.83
"243","2007-12-18",29.83
"244","2007-12-19",30.33
"245","2007-12-20",30.559999
"246","2007-12-21",32.349998
"247","2007-12-24",24.6
"248","2007-12-26",26.5
"249","2007-12-27",27.559999
"250","2007-12-28",24.77
"251","2007-12-31",25.190001
"252","2008-01-02",24.790001
"253","2008-01-03",25.35
"254","2008-01-04",24.35
"255","2008-01-07",25.049999
"256","2008-01-08",24.5
"257","2008-01-09",25.860001
"258","2008-01-10",25.450001
"259","2008-01-11",25.85
"260","2008-01-14",27
"261","2008-01-15",27.43
"262","2008-01-16",28.780001
"263","2008-01-17",27.040001
"264","2008-01-18",25.77
"265","2008-01-22",24.99
"266","2008-01-23",26.59
"267","2008-01-24",26.370001
"268","2008-01-25",25.809999
"269","2008-01-28",25.15
"270","2008-01-29",25
"271","2008-01-30",24.110001
"272","2008-01-31",23.52
"273","2008-02-01",23.559999
"274","2008-02-04",24.780001
"275","2008-02-05",23.469999
"276","2008-02-06",22.6
"277","2008-02-07",23.040001
"278","2008-02-08",23.18
"279","2008-02-11",23.09
"280","2008-02-12",23.440001
"281","2008-02-13",24.059999
"282","2008-02-14",23.120001
"283","2008-02-15",22.41
"284","2008-02-19",22.93
"285","2008-02-20",22.559999
"286","2008-02-21",22.48
"287","2008-02-22",22.76
"288","2008-02-25",22.549999
"289","2008-02-26",23.27
"290","2008-02-27",22.51
"291","2008-02-28",22.049999
"292","2008-02-29",21.32
"293","2008-03-03",20.639999
"294","2008-03-04",20.120001
"295","2008-03-05",19
"296","2008-03-06",18.879999
"297","2008-03-07",19.379999
"298","2008-03-10",18.940001
"299","2008-03-11",20.299999
"300","2008-03-12",20.629999
"301","2008-03-13",20.129999
"302","2008-03-14",19.360001
"303","2008-03-17",18
"304","2008-03-18",22.42
"305","2008-03-19",23.309999
"306","2008-03-20",23.9
"307","2008-03-24",24.459999
"308","2008-03-25",23.9
"309","2008-03-26",23.559999
"310","2008-03-27",23.370001
"311","2008-03-28",21.049999
"312","2008-03-31",22.030001
"313","2008-04-01",23.15
"314","2008-04-02",23.709999
"315","2008-04-03",23.66
"316","2008-04-04",23.540001
"317","2008-04-07",23.360001
"318","2008-04-08",24.02
"319","2008-04-09",23.35
"320","2008-04-10",24.040001
"321","2008-04-11",23.540001
"322","2008-04-14",23.17
"323","2008-04-15",23.66
"324","2008-04-16",24.49
"325","2008-04-17",24.33
"326","2008-04-18",24.85
"327","2008-04-21",24.950001
"328","2008-04-22",24.290001
"329","2008-04-23",24.200001
"330","2008-04-24",23.92
"331","2008-04-25",24.219999
"332","2008-04-28",23.879999
"333","2008-04-29",23.799999
"334","2008-04-30",23.700001
"335","2008-05-01",23.950001
"336","2008-05-02",23.280001
"337","2008-05-05",23.08
"338","2008-05-06",22.870001
"339","2008-05-07",21.91
"340","2008-05-08",21.59
"341","2008-05-09",21.469999
"342","2008-05-12",21.48
"343","2008-05-13",17.879999
"344","2008-05-14",17.209999
"345","2008-05-15",17.1
"346","2008-05-16",16.620001
"347","2008-05-19",16.76
"348","2008-05-20",18.07
"349","2008-05-21",18.5
"350","2008-05-22",18.629999
"351","2008-05-23",18.77
"352","2008-05-27",19.190001
"353","2008-05-28",20.209999
"354","2008-05-29",19.76
"355","2008-05-30",19.790001
"356","2008-06-02",19.35
"357","2008-06-03",18.68
"358","2008-06-04",19.17
"359","2008-06-05",19.25
"360","2008-06-06",18.98
"361","2008-06-09",18.299999
"362","2008-06-10",17.809999
"363","2008-06-11",16.940001
"364","2008-06-12",16.16
"365","2008-06-13",17
"366","2008-06-16",16.5
"367","2008-06-17",15.92
"368","2008-06-18",17.17
"369","2008-06-19",17.84
"370","2008-06-20",18.25
"371","2008-06-23",17.75
"372","2008-06-24",16.700001
"373","2008-06-25",16.629999
"374","2008-06-26",17.129999
"375","2008-06-27",19.5
"376","2008-06-30",19.799999
"377","2008-07-01",18.25
"378","2008-07-02",16.790001
"379","2008-07-03",16
"380","2008-07-07",16.41
"381","2008-07-08",18.09
"382","2008-07-09",16.27
"383","2008-07-10",16.6
"384","2008-07-11",16.35
"385","2008-07-14",17.18
"386","2008-07-15",17.74
"387","2008-07-16",17.379999
"388","2008-07-17",16.33
"389","2008-07-18",16.620001
"390","2008-07-21",16.860001
"391","2008-07-22",17.559999
"392","2008-07-23",18.15
"393","2008-07-24",18.889999
"394","2008-07-25",19.459999
"395","2008-07-28",18.879999
"396","2008-07-29",19.709999
"397","2008-07-30",20.9
"398","2008-07-31",20.98
"399","2008-08-01",20.360001
"400","2008-08-04",19.51
"401","2008-08-05",20.48
"402","2008-08-06",19.950001
"403","2008-08-07",20
"404","2008-08-08",20.799999
"405","2008-08-11",20.84
"406","2008-08-12",21
"407","2008-08-13",23.08
"408","2008-08-14",22.15
"409","2008-08-15",22.57
"410","2008-08-18",20.889999
"411","2008-08-19",22.32
"412","2008-08-20",22.290001
"413","2008-08-21",22.08
"414","2008-08-22",23
"415","2008-08-25",21.799999
"416","2008-08-26",21.83
"417","2008-08-27",21.9
"418","2008-08-28",22.200001
"419","2008-08-29",23
"420","2008-09-02",21.549999
"421","2008-09-03",22.190001
"422","2008-09-04",21.459999
"423","2008-09-05",21.24
"424","2008-09-08",22.459999
"425","2008-09-09",21.92
"426","2008-09-10",22.5
"427","2008-09-11",22.030001
"428","2008-09-12",21.6
"429","2008-09-15",21.49
"430","2008-09-16",22.08
"431","2008-09-17",21.65
"432","2008-09-18",23.200001
"433","2008-09-19",22.98
"434","2008-09-22",20.889999
"435","2008-09-23",21
"436","2008-09-24",20.5
"437","2008-09-25",20.879999
"438","2008-09-26",18.57
"439","2008-09-29",17.610001
"440","2008-09-30",17.02
"441","2008-10-01",15.12
"442","2008-10-02",13.79
"443","2008-10-03",12.68
"444","2008-10-06",11.9
"445","2008-10-07",11.81
"446","2008-10-08",11.71
"447","2008-10-09",9.99
"448","2008-10-10",12.81
"449","2008-10-13",13.49
"450","2008-10-14",13.3
"451","2008-10-15",11.01
"452","2008-10-16",13.08
"453","2008-10-17",12.85
"454","2008-10-20",12.78
"455","2008-10-21",12.01
"456","2008-10-22",11
"457","2008-10-23",11.44
"458","2008-10-24",11.04
"459","2008-10-27",10.43
"460","2008-10-28",12
"461","2008-10-29",12.42
"462","2008-10-30",13.5
"463","2008-10-31",14.19
"464","2008-11-03",14.74
"465","2008-11-04",14.55
"466","2008-11-05",13.1
"467","2008-11-06",13.16
"468","2008-11-07",13.94
"469","2008-11-10",12.95
"470","2008-11-11",12.1
"471","2008-11-12",11.12
"472","2008-11-13",11.66
"473","2008-11-14",10.47
"474","2008-11-17",10.75
"475","2008-11-18",10.19
"476","2008-11-19",9.43
"477","2008-11-20",8.64
"478","2008-11-21",9.58
"479","2008-11-24",9.89
"480","2008-11-25",9.99
"481","2008-11-26",10.7
"482","2008-11-28",10.7
"483","2008-12-01",8.8
"484","2008-12-02",9.24
"485","2008-12-03",9.47
"486","2008-12-04",9.11
"487","2008-12-05",9.7
"488","2008-12-08",10.57
"489","2008-12-09",9.92
"490","2008-12-10",10.8
"491","2008-12-11",10.25
"492","2008-12-12",11.78
"493","2008-12-15",11.76
"494","2008-12-16",13.48
"495","2008-12-17",13.31
"496","2008-12-18",13.14
"497","2008-12-19",13.93
"498","2008-12-22",13.08
"499","2008-12-23",12.98
"500","2008-12-24",13.4
"501","2008-12-26",13.34
"502","2008-12-29",11.06
"503","2008-12-30",11.26
"504","2008-12-31",12.5
"505","2009-01-02",12.6
"506","2009-01-05",12.57
"507","2009-01-06",12.71
"508","2009-01-07",11.72
"509","2009-01-08",11.75
"510","2009-01-09",11.01
"511","2009-01-12",11.01
"512","2009-01-13",11.19
"513","2009-01-14",10.78
"514","2009-01-15",11.29
"515","2009-01-16",11.65
"516","2009-01-20",10.57
"517","2009-01-21",10.38
"518","2009-01-22",10.34
"519","2009-01-23",10.67
"520","2009-01-26",10.76
"521","2009-01-27",11.3
"522","2009-01-28",11.72
"523","2009-01-29",11.65
"524","2009-01-30",11.7
"525","2009-02-02",11.32
"526","2009-02-03",11.73
"527","2009-02-04",11.05
"528","2009-02-05",10.99
"529","2009-02-06",12.24
"530","2009-02-09",12
"531","2009-02-10",11.34
"532","2009-02-11",12.23
"533","2009-02-12",12.22
"534","2009-02-13",11.82
"535","2009-02-17",11.69
"536","2009-02-18",10.83
"537","2009-02-19",10.77
"538","2009-02-20",10.22
"539","2009-02-23",9.8
"540","2009-02-24",9.91
"541","2009-02-25",8.94
"542","2009-02-26",8.55
"543","2009-02-27",8.65
"544","2009-03-02",7.77
"545","2009-03-03",7.45
"546","2009-03-04",7.7
"547","2009-03-05",7.17
"548","2009-03-06",7.53
"549","2009-03-09",7.01
"550","2009-03-10",7.15
"551","2009-03-11",6.56
"552","2009-03-12",7.19
"553","2009-03-13",7.88
"554","2009-03-16",9.06
"555","2009-03-17",8.9
"556","2009-03-18",8.7
"557","2009-03-19",7.9
"558","2009-03-20",7.81
"559","2009-03-23",8.59
"560","2009-03-24",8.21
"561","2009-03-25",8.06
"562","2009-03-26",8.28
"563","2009-03-27",10.86
"564","2009-03-30",11
"565","2009-03-31",10.85
"566","2009-04-01",10.3
"567","2009-04-02",11.47
"568","2009-04-03",12.5
"569","2009-04-06",12.13
"570","2009-04-07",11.8
"571","2009-04-08",12.28
"572","2009-04-09",12.61
"573","2009-04-13",12.79
"574","2009-04-14",11.91
"575","2009-04-15",12.1
"576","2009-04-16",12.91
"577","2009-04-17",13.09
"578","2009-04-20",12.31
"579","2009-04-21",13.27
"580","2009-04-22",12.75
"581","2009-04-23",12.27
"582","2009-04-24",13.14
"583","2009-04-27",12.44
"584","2009-04-28",12.5
"585","2009-04-29",13.17
"586","2009-04-30",13.41
"587","2009-05-01",12.6
"588","2009-05-04",13.17
"589","2009-05-05",12.76
"590","2009-05-06",13
"591","2009-05-07",12.41
"592","2009-05-08",12.93
"593","2009-05-11",12.52
"594","2009-05-12",16.09
"595","2009-05-13",15.06
"596","2009-05-14",14.57
"597","2009-05-15",14.54
"598","2009-05-18",14.85
"599","2009-05-19",15.4
"600","2009-05-20",14.31
"601","2009-05-21",14.43
"602","2009-05-22",13.89
"603","2009-05-26",15.04
"604","2009-05-27",13.96
"605","2009-05-28",15.21
"606","2009-05-29",15.61
"607","2009-06-01",17.32
"608","2009-06-02",15.98
"609","2009-06-03",16.200001
"610","2009-06-04",17.24
"611","2009-06-05",17.15
"612","2009-06-08",16.940001
"613","2009-06-09",16.65
"614","2009-06-10",17.040001
"615","2009-06-11",18.18
"616","2009-06-12",17.549999
"617","2009-06-15",17.25
"618","2009-06-16",16.950001
"619","2009-06-17",17.299999
"620","2009-06-18",17.25
"621","2009-06-19",17.370001
"622","2009-06-22",16.290001
"623","2009-06-23",15.5
"624","2009-06-24",14.82
"625","2009-06-25",14.89
"626","2009-06-26",16.66
"627","2009-06-29",15.32
"628","2009-06-30",15.85
"629","2009-07-01",16.059999
"630","2009-07-02",15.56
"631","2009-07-06",16.040001
"632","2009-07-07",15.69
"633","2009-07-08",15.08
"634","2009-07-09",14.85
"635","2009-07-10",15.18
"636","2009-07-13",15.26
"637","2009-07-14",15.03
"638","2009-07-15",15.41
"639","2009-07-16",15.39
"640","2009-07-17",14.93
"641","2009-07-20",15.01
"642","2009-07-21",15.05
"643","2009-07-22",15.17
"644","2009-07-23",17.610001
"645","2009-07-24",17.66
"646","2009-07-27",17.32
"647","2009-07-28",17.969999
"648","2009-07-29",18.450001
"649","2009-07-30",17.68
"650","2009-07-31",17.59
"651","2009-08-03",17.9
"652","2009-08-04",18.030001
"653","2009-08-05",17.59
"654","2009-08-06",17.370001
"655","2009-08-07",17.41
"656","2009-08-10",19.25
"657","2009-08-11",19.18
"658","2009-08-12",19.959999
"659","2009-08-13",19.85
"660","2009-08-14",18.24
"661","2009-08-17",18.58
"662","2009-08-18",18.530001
"663","2009-08-19",19
"664","2009-08-20",19
"665","2009-08-21",18.92
"666","2009-08-24",18.58
"667","2009-08-25",18.85
"668","2009-08-26",19
"669","2009-08-27",19.129999
"670","2009-08-28",18.629999
"671","2009-08-31",18.4
"672","2009-09-01",18.139999
"673","2009-09-02",18.58
"674","2009-09-03",18.530001
"675","2009-09-04",18.450001
"676","2009-09-08",18.41
"677","2009-09-09",18.790001
"678","2009-09-10",18.799999
"679","2009-09-11",18.26
"680","2009-09-14",18.450001
"681","2009-09-15",18.74
"682","2009-09-16",18.719999
"683","2009-09-17",18.67
"684","2009-09-18",18.219999
"685","2009-09-21",18.1
"686","2009-09-22",17.200001
"687","2009-09-23",17.1
"688","2009-09-24",16.709999
"689","2009-09-25",17.17
"690","2009-09-28",16.690001
"691","2009-09-29",16.58
"692","2009-09-30",16.33
"693","2009-10-01",15.44
"694","2009-10-02",15.47
"695","2009-10-05",15.89
"696","2009-10-06",15.95
"697","2009-10-07",15.86
"698","2009-10-08",15.7
"699","2009-10-09",15.61
"700","2009-10-12",15.31
"701","2009-10-13",15.34
"702","2009-10-14",15
"703","2009-10-15",14.67
"704","2009-10-16",14.7
"705","2009-10-19",15.15
"706","2009-10-20",15.14
"707","2009-10-21",15.05
"708","2009-10-22",15.21
"709","2009-10-23",14.69
"710","2009-10-26",14.58
"711","2009-10-27",14.65
"712","2009-10-28",14.55
"713","2009-10-29",15.01
"714","2009-10-30",14.76
"715","2009-11-02",14.92
"716","2009-11-03",15
"717","2009-11-04",14.44
"718","2009-11-05",14.22
"719","2009-11-06",14.4
"720","2009-11-09",14.52
"721","2009-11-10",13.45
"722","2009-11-11",12.74
"723","2009-11-12",13.01
"724","2009-11-13",13.77
"725","2009-11-16",13.39
"726","2009-11-17",13.1
"727","2009-11-18",12.76
"728","2009-11-19",12.84
"729","2009-11-20",12.84
"730","2009-11-23",13.62
"731","2009-11-24",13.47
"732","2009-11-25",13.18
"733","2009-11-27",13.28
"734","2009-11-30",13.1
"735","2009-12-01",13.19
"736","2009-12-02",13.4
"737","2009-12-03",13.08
"738","2009-12-04",13.18
"739","2009-12-07",13.15
"740","2009-12-08",12.92
"741","2009-12-09",12.86
"742","2009-12-10",12.63
"743","2009-12-11",12.82
"744","2009-12-14",13.04
"745","2009-12-15",13.34
"746","2009-12-16",13.43
"747","2009-12-17",13.03
"748","2009-12-18",13.14
"749","2009-12-21",13.38
"750","2009-12-22",13.38
"751","2009-12-23",13.04
"752","2009-12-24",13.08
"753","2009-12-28",13.67
"754","2009-12-29",14.44
"755","2009-12-30",13.89
"756","2009-12-31",14.29
"757","2010-01-04",14.41
"758","2010-01-05",13.96
"759","2010-01-06",14.11
"760","2010-01-07",13.96
"761","2010-01-08",14.13
"762","2010-01-11",13.95
"763","2010-01-12",13.74
"764","2010-01-13",13.9
"765","2010-01-14",13.99
"766","2010-01-15",13.69
"767","2010-01-19",13.85
"768","2010-01-20",13.39
"769","2010-01-21",13.02
"770","2010-01-22",12.91
"771","2010-01-25",12.92
"772","2010-01-26",12.86
"773","2010-01-27",12.94
"774","2010-01-28",13.81
"775","2010-01-29",13.49
"776","2010-02-01",13.77
"777","2010-02-02",13.97
"778","2010-02-03",13.74
"779","2010-02-04",13.55
"780","2010-02-05",13.29
"781","2010-02-08",12.88
"782","2010-02-09",12.82
"783","2010-02-10",12.85
"784","2010-02-11",12.9
"785","2010-02-12",12.51
"786","2010-02-16",12.5
"787","2010-02-17",12.84
"788","2010-02-18",12.77
"789","2010-02-19",12.85
"790","2010-02-22",12.74
"791","2010-02-23",12.24
"792","2010-02-24",12.4
"793","2010-02-25",12.31
"794","2010-02-26",12.15
"795","2010-03-01",12.39
"796","2010-03-02",12.63
"797","2010-03-03",13.1
"798","2010-03-04",12.95
"799","2010-03-05",13.38
"800","2010-03-08",13.67
"801","2010-03-09",14.15
"802","2010-03-10",14.24
"803","2010-03-11",14.39
"804","2010-03-12",14.5
"805","2010-03-15",14.32
"806","2010-03-16",14.16
"807","2010-03-17",13.74
"808","2010-03-18",13.57
"809","2010-03-19",13.77
"810","2010-03-22",14.12
"811","2010-03-23",14.04
"812","2010-03-24",13.9
"813","2010-03-25",13.39
"814","2010-03-26",13.27
"815","2010-03-29",14.3
"816","2010-03-30",13.85
"817","2010-03-31",13.58
"818","2010-04-01",13.96
"819","2010-04-05",14.21
"820","2010-04-06",14.32
"821","2010-04-07",14.56
"822","2010-04-08",14.69
"823","2010-04-09",14.44
"824","2010-04-12",14.15
"825","2010-04-13",14.57
"826","2010-04-14",14.7
"827","2010-04-15",14.85
"828","2010-04-16",14.68
"829","2010-04-19",14.46
"830","2010-04-20",14.64
"831","2010-04-21",14.04
"832","2010-04-22",14.43
"833","2010-04-23",15
"834","2010-04-26",14.93
"835","2010-04-27",14.71
"836","2010-04-28",14.59
"837","2010-04-29",14.52
"838","2010-04-30",14.15
"839","2010-05-03",14.99
"840","2010-05-04",14.35
"841","2010-05-05",14.07
"842","2010-05-06",13.5
"843","2010-05-07",12.14
"844","2010-05-10",13.03
"845","2010-05-11",13.48
"846","2010-05-12",14.14
"847","2010-05-13",13.8
"848","2010-05-14",13.2
"849","2010-05-17",13.37
"850","2010-05-18",13.05
"851","2010-05-19",12.92
"852","2010-05-20",12.24
"853","2010-05-21",12.1
"854","2010-05-24",12.23
"855","2010-05-25",11.98
"856","2010-05-26",11.89
"857","2010-05-27",12.3
"858","2010-05-28",11.99
"859","2010-06-01",11.75
"860","2010-06-02",12.24
"861","2010-06-03",12.43
"862","2010-06-04",11.52
"863","2010-06-07",11.26
"864","2010-06-08",11.17
"865","2010-06-09",11.68
"866","2010-06-10",12.06
"867","2010-06-11",12.45
"868","2010-06-14",12.48
"869","2010-06-15",12.72
"870","2010-06-16",12.36
"871","2010-06-17",12.36
"872","2010-06-18",12.17
"873","2010-06-21",11.8
"874","2010-06-22",11.72
"875","2010-06-23",11.92
"876","2010-06-24",11.61
"877","2010-06-25",12.16
"878","2010-06-28",12.33
"879","2010-06-29",11.78
"880","2010-06-30",11.38
"881","2010-07-01",11.32
"882","2010-07-02",11.34
"883","2010-07-06",11.25
"884","2010-07-07",11.27
"885","2010-07-08",11.28
"886","2010-07-09",11.64
"887","2010-07-12",11.11
"888","2010-07-13",11.53
"889","2010-07-14",11.71
"890","2010-07-15",11.43
"891","2010-07-16",10.83
"892","2010-07-19",11.05
"893","2010-07-20",11.22
"894","2010-07-21",10.89
"895","2010-07-22",11.33
"896","2010-07-23",11.59
"897","2010-07-26",11.88
"898","2010-07-27",11.82
"899","2010-07-28",11.55
"900","2010-07-29",12.05
"901","2010-07-30",12.04
"902","2010-08-02",12.08
"903","2010-08-03",11.85
"904","2010-08-04",12.19
"905","2010-08-05",11.81
"906","2010-08-06",11.33
"907","2010-08-09",11.19
"908","2010-08-10",10.31
"909","2010-08-11",9.85
"910","2010-08-12",9.85
"911","2010-08-13",9.68
"912","2010-08-16",10.05
"913","2010-08-17",9.98
"914","2010-08-18",9.88
"915","2010-08-19",9.67
"916","2010-08-20",9.75
"917","2010-08-23",9.59
"918","2010-08-24",9.52
"919","2010-08-25",9.68
"920","2010-08-26",9.31
"921","2010-08-27",9.71
"922","2010-08-30",9.36
"923","2010-08-31",9.21
"924","2010-09-01",9.14
"925","2010-09-02",9.17
"926","2010-09-03",9.29
"927","2010-09-07",9.16
"928","2010-09-08",9
"929","2010-09-09",8.74
"930","2010-09-10",8.91
"931","2010-09-13",8.83
"932","2010-09-14",8.62
"933","2010-09-15",8.32
"934","2010-09-16",8.24
"935","2010-09-17",8.15
"936","2010-09-20",9.1
"937","2010-09-21",9.15
"938","2010-09-22",9.21
"939","2010-09-23",9.06
"940","2010-09-24",9.4
"941","2010-09-27",9.25
"942","2010-09-28",9.83
"943","2010-09-29",9.5
"944","2010-09-30",9.48
"945","2010-10-01",9.72
"946","2010-10-04",9.78
"947","2010-10-05",9.78
"948","2010-10-06",9.93
"949","2010-10-07",9.78
"950","2010-10-08",9.86
"951","2010-10-11",9.76
"952","2010-10-12",9.56
"953","2010-10-13",9.9
"954","2010-10-14",9.81
"955","2010-10-15",9.67
"956","2010-10-18",9.9
"957","2010-10-19",9.84
"958","2010-10-20",9.81
"959","2010-10-21",9.51
"960","2010-10-22",9.38
"961","2010-10-25",9.25
"962","2010-10-26",9.26
"963","2010-10-27",9.31
"964","2010-10-28",9.45
"965","2010-10-29",10.23
"966","2010-11-01",10.42
"967","2010-11-02",10.41
"968","2010-11-03",10.06
"969","2010-11-04",10.38
"970","2010-11-05",10.2
"971","2010-11-08",10.32
"972","2010-11-09",9.96
"973","2010-11-10",10.27
"974","2010-11-11",9.44
"975","2010-11-12",9.29
"976","2010-11-15",9.16
"977","2010-11-16",9.04
"978","2010-11-17",9.24
"979","2010-11-18",9.36
"980","2010-11-19",9.45
"981","2010-11-22",9.26
"982","2010-11-23",9.26
"983","2010-11-24",9.25
"984","2010-11-26",9.16
"985","2010-11-29",8.98
