"","date","FBC"
"1098","2011-05-11",14.4
"1099","2011-05-12",14.4
"1100","2011-05-13",14.4
"1101","2011-05-16",13.7
"1102","2011-05-17",13.6
"1103","2011-05-18",13.8
"1104","2011-05-19",13.6
"1105","2011-05-20",13.4
"1106","2011-05-23",13.5
"1107","2011-05-24",13.5
"1108","2011-05-25",14
"1109","2011-05-26",14.1
"1110","2011-05-27",14.1
"1111","2011-05-31",14.2
"1112","2011-06-01",13.9
"1113","2011-06-02",13.6
"1114","2011-06-03",13.3
"1115","2011-06-06",12.3
"1116","2011-06-07",12
"1117","2011-06-08",11.4
"1118","2011-06-09",11.7
"1119","2011-06-10",12
"1120","2011-06-13",12.5
"1121","2011-06-14",12.8
"1122","2011-06-15",13
"1123","2011-06-16",13.4
"1124","2011-06-17",12.8
"1125","2011-06-20",13.1
"1126","2011-06-21",13.5
"1127","2011-06-22",13.2
"1128","2011-06-23",13.1
"1129","2011-06-24",12.9
"1130","2011-06-27",12.3
"1131","2011-06-28",12.8
"1132","2011-06-29",12.5
"1133","2011-06-30",11.9
"1134","2011-07-01",12.2
"1135","2011-07-05",12
"1136","2011-07-06",12.2
"1137","2011-07-07",12.5
"1138","2011-07-08",12.5
"1139","2011-07-11",12.4
"1140","2011-07-12",12.2
"1141","2011-07-13",12.3
"1142","2011-07-14",12
"1143","2011-07-15",12.1
"1144","2011-07-18",11.6
"1145","2011-07-19",11.6
"1146","2011-07-20",11.6
"1147","2011-07-21",12.3
"1148","2011-07-22",12.5
"1149","2011-07-25",12
"1150","2011-07-26",11.9
"1151","2011-07-27",9.8
"1152","2011-07-28",7.3
"1153","2011-07-29",7.3
"1154","2011-08-01",7.7
"1155","2011-08-02",7.4
"1156","2011-08-03",7.4
"1157","2011-08-04",6.5
"1158","2011-08-05",6.3
"1159","2011-08-08",5
"1160","2011-08-09",6.2
"1161","2011-08-10",5.5
"1162","2011-08-11",6.2
"1163","2011-08-12",6
"1164","2011-08-15",6.5
"1165","2011-08-16",6.3
"1166","2011-08-17",6.9
"1167","2011-08-18",6.3
"1168","2011-08-19",6.1
"1169","2011-08-22",6.1
"1170","2011-08-23",6.2
"1171","2011-08-24",6
"1172","2011-08-25",6.2
"1173","2011-08-26",6.4
"1174","2011-08-29",6.6
"1175","2011-08-30",6.5
"1176","2011-08-31",6.1
"1177","2011-09-01",6.1
"1178","2011-09-02",5.9
"1179","2011-09-06",5.6
"1180","2011-09-07",6
"1181","2011-09-08",5.8
"1182","2011-09-09",5.6
"1183","2011-09-12",5
"1184","2011-09-13",4.9
"1185","2011-09-14",5.3
"1186","2011-09-15",5.7
"1187","2011-09-16",5.7
"1188","2011-09-19",5.4
"1189","2011-09-20",5.5
"1190","2011-09-21",5
"1191","2011-09-22",4.7
"1192","2011-09-23",4.9
"1193","2011-09-26",5.1
"1194","2011-09-27",5
"1195","2011-09-28",4.9
"1196","2011-09-29",5.3
"1197","2011-09-30",4.9
"1198","2011-10-03",4.9
"1199","2011-10-04",5.4
"1200","2011-10-05",5.4
"1201","2011-10-06",6.1
"1202","2011-10-07",6
"1203","2011-10-10",6.6
"1204","2011-10-11",6.4
"1205","2011-10-12",6.6
"1206","2011-10-13",6.7
"1207","2011-10-14",7.2
"1208","2011-10-17",7
"1209","2011-10-18",7.9
"1210","2011-10-19",8.5
"1211","2011-10-20",7.9
"1212","2011-10-21",7.9
"1213","2011-10-24",8.2
"1214","2011-10-25",7.8
"1215","2011-10-26",6.9
"1216","2011-10-27",7.7
"1217","2011-10-28",7.5
"1218","2011-10-31",7.8
"1219","2011-11-01",7.3
"1220","2011-11-02",7.8
"1221","2011-11-03",7.9
"1222","2011-11-04",7.8
"1223","2011-11-07",7.9
"1224","2011-11-08",7.6
"1225","2011-11-09",7.1
"1226","2011-11-10",6.7
"1227","2011-11-11",6.8
"1228","2011-11-14",6.6
"1229","2011-11-15",6.7
"1230","2011-11-16",7.3
"1231","2011-11-17",7.3
"1232","2011-11-18",7.3
"1233","2011-11-21",7
"1234","2011-11-22",6.7
"1235","2011-11-23",6.1
"1236","2011-11-25",5.8
"1237","2011-11-28",6.2
"1238","2011-11-29",6
"1239","2011-11-30",5.2
"1240","2011-12-01",5.6
"1241","2011-12-02",5.7
"1242","2011-12-05",5.9
"1243","2011-12-06",6.2
"1244","2011-12-07",6.2
"1245","2011-12-08",5.8
"1246","2011-12-09",5.9
"1247","2011-12-12",5.6
"1248","2011-12-13",5.3
"1249","2011-12-14",5
"1250","2011-12-15",5.1
"1251","2011-12-16",4.6
"1252","2011-12-19",4.8
"1253","2011-12-20",5.1
"1254","2011-12-21",5.1
"1255","2011-12-22",5.5
"1256","2011-12-23",5.6
"1257","2011-12-27",5.4
"1258","2011-12-28",5
"1259","2011-12-29",5.1
"1260","2011-12-30",5.1
"1261","2012-01-03",5.7
"1262","2012-01-04",6
"1263","2012-01-05",6.2
"1264","2012-01-06",6
"1265","2012-01-09",6
"1266","2012-01-10",6
"1267","2012-01-11",6.6
"1268","2012-01-12",6.7
"1269","2012-01-13",6.8
"1270","2012-01-17",6.6
"1271","2012-01-18",7.4
"1272","2012-01-19",7.4
"1273","2012-01-20",7.6
"1274","2012-01-23",7.5
"1275","2012-01-24",7.9
"1276","2012-01-25",6.1
"1277","2012-01-26",6.6
"1278","2012-01-27",6.8
"1279","2012-01-30",6.7
"1280","2012-01-31",6.9
"1281","2012-02-01",7.2
"1282","2012-02-02",7
"1283","2012-02-03",7.6
"1284","2012-02-06",7.4
"1285","2012-02-07",7.8
"1286","2012-02-08",8
"1287","2012-02-09",7.3
"1288","2012-02-10",7.4
"1289","2012-02-13",7.5
"1290","2012-02-14",7.4
"1291","2012-02-15",7.1
"1292","2012-02-16",7
"1293","2012-02-17",6.9
"1294","2012-02-21",7.2
"1295","2012-02-22",7.2
"1296","2012-02-23",7.6
"1297","2012-02-24",7.5
"1298","2012-02-27",7.5
"1299","2012-02-28",7.3
"1300","2012-02-29",7.2
"1301","2012-03-01",7.4
"1302","2012-03-02",7.4
"1303","2012-03-05",7.6
"1304","2012-03-06",8
"1305","2012-03-07",9.1
"1306","2012-03-08",9.8
"1307","2012-03-09",10.4
"1308","2012-03-12",10.3
"1309","2012-03-13",10.4
"1310","2012-03-14",10
"1311","2012-03-15",9
"1312","2012-03-16",9.8
"1313","2012-03-19",10
"1314","2012-03-20",10
"1315","2012-03-21",9.9
"1316","2012-03-22",9.7
"1317","2012-03-23",9.9
"1318","2012-03-26",10.1
"1319","2012-03-27",9.7
"1320","2012-03-28",9.6
"1321","2012-03-29",9.4
"1322","2012-03-30",9.2
"1323","2012-04-02",9.2
"1324","2012-04-03",9
"1325","2012-04-04",8.7
"1326","2012-04-05",8.9
"1327","2012-04-09",8.9
"1328","2012-04-10",8.6
"1329","2012-04-11",8.5
"1330","2012-04-12",8.4
"1331","2012-04-13",8.4
"1332","2012-04-16",8.2
"1333","2012-04-17",8.6
"1334","2012-04-18",8.5
"1335","2012-04-19",8.3
"1336","2012-04-20",8.5
"1337","2012-04-23",8.2
"1338","2012-04-24",8.5
"1339","2012-04-25",8.6
"1340","2012-04-26",8.6
"1341","2012-04-27",8.7
"1342","2012-04-30",8.7
"1343","2012-05-01",8.8
"1344","2012-05-02",9.5
"1345","2012-05-03",9.7
"1346","2012-05-04",9.4
"1347","2012-05-07",9.2
"1348","2012-05-08",8.9
"1349","2012-05-09",8.6
"1350","2012-05-10",8.5
"1351","2012-05-11",8.5
"1352","2012-05-14",8.1
"1353","2012-05-15",8.1
"1354","2012-05-16",8
"1355","2012-05-17",7.8
"1356","2012-05-18",7.5
"1357","2012-05-21",7.7
"1358","2012-05-22",7.7
"1359","2012-05-23",7.6
"1360","2012-05-24",7.9
"1361","2012-05-25",7.6
"1362","2012-05-29",7.8
"1363","2012-05-30",7.5
"1364","2012-05-31",7.6
"1365","2012-06-01",7.5
"1366","2012-06-04",7.6
"1367","2012-06-05",7.5
"1368","2012-06-06",7.6
"1369","2012-06-07",7.5
"1370","2012-06-08",7.5
"1371","2012-06-11",7
"1372","2012-06-12",7.1
"1373","2012-06-13",7
"1374","2012-06-14",7.3
"1375","2012-06-15",7.4
"1376","2012-06-18",7.3
"1377","2012-06-19",7.4
"1378","2012-06-20",7.5
"1379","2012-06-21",7.1
"1380","2012-06-22",6.9
"1381","2012-06-25",7.2
"1382","2012-06-26",7.1
"1383","2012-06-27",7.7
"1384","2012-06-28",7.6
"1385","2012-06-29",8.4
"1386","2012-07-02",8.1
"1387","2012-07-03",8.1
"1388","2012-07-05",8.4
"1389","2012-07-06",8
"1390","2012-07-09",8
"1391","2012-07-10",8.5
"1392","2012-07-11",8.4
"1393","2012-07-12",8.5
"1394","2012-07-13",8.9
"1395","2012-07-16",9.3
"1396","2012-07-17",9.3
"1397","2012-07-18",9.3
"1398","2012-07-19",9.3
"1399","2012-07-20",9.1
"1400","2012-07-23",9
"1401","2012-07-24",9.1
"1402","2012-07-25",9.1
"1403","2012-07-26",9.4
"1404","2012-07-27",9.3
"1405","2012-07-30",8.9
"1406","2012-07-31",8.7
"1407","2012-08-01",8.9
"1408","2012-08-02",8.8
"1409","2012-08-03",8.7
"1410","2012-08-06",8.9
"1411","2012-08-07",9
"1412","2012-08-08",9.3
"1413","2012-08-09",9.5
"1414","2012-08-10",9.5
"1415","2012-08-13",9.5
"1416","2012-08-14",9.6
"1417","2012-08-15",9.6
"1418","2012-08-16",9.5
"1419","2012-08-17",9.6
"1420","2012-08-20",9.7
"1421","2012-08-21",9.6
"1422","2012-08-22",9.5
"1423","2012-08-23",9.5
"1424","2012-08-24",9.5
"1425","2012-08-27",9.5
"1426","2012-08-28",9.4
"1427","2012-08-29",9.4
"1428","2012-08-30",9
"1429","2012-08-31",9.4
"1430","2012-09-04",9.5
"1431","2012-09-05",9.4
"1432","2012-09-06",9.6
"1433","2012-09-07",9.6
"1434","2012-09-10",9.4
"1435","2012-09-11",9.6
"1436","2012-09-12",9.6
"1437","2012-09-13",9.5
"1438","2012-09-14",9.8
"1439","2012-09-17",11.2
"1440","2012-09-18",11.1
"1441","2012-09-19",11.5
"1442","2012-09-20",11.3
"1443","2012-09-21",12
"1444","2012-09-24",11.6
"1445","2012-09-25",11
"1446","2012-09-26",10.2
"1447","2012-09-27",10.9
"1448","2012-09-28",11
"1449","2012-10-01",11.1
"1450","2012-10-02",10.4
"1451","2012-10-03",11
"1452","2012-10-04",11.8
"1453","2012-10-05",11.8
"1454","2012-10-08",11.6
"1455","2012-10-09",11.7
"1456","2012-10-10",11.9
"1457","2012-10-11",12.8
"1458","2012-10-12",12.91
"1459","2012-10-15",13.08
"1460","2012-10-16",13.62
"1461","2012-10-17",14.21
"1462","2012-10-18",14.1
"1463","2012-10-19",13.55
"1464","2012-10-22",13.92
"1465","2012-10-23",14.19
"1466","2012-10-24",13.5
"1467","2012-10-25",13.1
"1468","2012-10-26",13.1
"1469","2012-10-31",13.8
"1470","2012-11-01",14.5
"1471","2012-11-02",14.53
"1472","2012-11-05",15.36
"1473","2012-11-06",16
"1474","2012-11-07",15.64
"1475","2012-11-08",16.200001
"1476","2012-11-09",16.07
"1477","2012-11-12",16.41
"1478","2012-11-13",16.68
"1479","2012-11-14",16.33
"1480","2012-11-15",15.44
"1481","2012-11-16",15.82
"1482","2012-11-19",16.59
"1483","2012-11-20",16.57
"1484","2012-11-21",16.5
"1485","2012-11-23",16.66
"1486","2012-11-26",16.65
"1487","2012-11-27",16.82
"1488","2012-11-28",17.49
"1489","2012-11-29",17.99
"1490","2012-11-30",18.26
"1491","2012-12-03",18.549999
"1492","2012-12-04",19
"1493","2012-12-05",19.15
"1494","2012-12-06",18.530001
"1495","2012-12-07",18.690001
"1496","2012-12-10",18.83
"1497","2012-12-11",19.040001
"1498","2012-12-12",19
"1499","2012-12-13",18.719999
"1500","2012-12-14",18.73
"1501","2012-12-17",19.049999
"1502","2012-12-18",19.110001
"1503","2012-12-19",19.290001
"1504","2012-12-20",19.42
"1505","2012-12-21",19.07
"1506","2012-12-24",18.950001
"1507","2012-12-26",19.200001
"1508","2012-12-27",18.92
"1509","2012-12-28",18.85
"1510","2012-12-31",19.4
"1511","2013-01-02",20.25
"1512","2013-01-03",19.860001
"1513","2013-01-04",19.379999
"1514","2013-01-07",19.27
"1515","2013-01-08",19.370001
"1516","2013-01-09",18.940001
"1517","2013-01-10",18.65
"1518","2013-01-11",17.85
"1519","2013-01-14",17
"1520","2013-01-15",17.35
"1521","2013-01-16",17.18
"1522","2013-01-17",17.25
"1523","2013-01-18",17.200001
"1524","2013-01-22",17.629999
"1525","2013-01-23",17.74
"1526","2013-01-24",15.57
"1527","2013-01-25",15.99
"1528","2013-01-28",15.8
"1529","2013-01-29",15.91
"1530","2013-01-30",15.51
"1531","2013-01-31",15.73
"1532","2013-02-01",15.99
"1533","2013-02-04",15.8
"1534","2013-02-05",16.01
"1535","2013-02-06",15.53
"1536","2013-02-07",15.4
"1537","2013-02-08",15.73
"1538","2013-02-11",15.58
"1539","2013-02-12",15.54
"1540","2013-02-13",15.23
"1541","2013-02-14",15.07
"1542","2013-02-15",15.01
"1543","2013-02-19",14.94
"1544","2013-02-20",14.44
"1545","2013-02-21",13.75
"1546","2013-02-22",14
"1547","2013-02-25",13.45
"1548","2013-02-26",13.36
"1549","2013-02-27",13.69
"1550","2013-02-28",13.59
"1551","2013-03-01",13.65
"1552","2013-03-04",13.2
"1553","2013-03-05",13.03
"1554","2013-03-06",13.58
"1555","2013-03-07",14.28
"1556","2013-03-08",14.93
"1557","2013-03-11",15.32
"1558","2013-03-12",14.99
"1559","2013-03-13",14.49
"1560","2013-03-14",14.1
"1561","2013-03-15",13.95
"1562","2013-03-18",13.8
"1563","2013-03-19",13.53
"1564","2013-03-20",13.71
"1565","2013-03-21",13.53
"1566","2013-03-22",13.53
"1567","2013-03-25",13.91
"1568","2013-03-26",13.83
"1569","2013-03-27",13.95
"1570","2013-03-28",13.93
"1571","2013-04-01",13.81
"1572","2013-04-02",13.75
"1573","2013-04-03",13.64
"1574","2013-04-04",14.08
"1575","2013-04-05",14.48
"1576","2013-04-08",14.94
"1577","2013-04-09",14.08
"1578","2013-04-10",14.02
"1579","2013-04-11",14.85
"1580","2013-04-12",14.35
"1581","2013-04-15",13.5
"1582","2013-04-16",13.8
"1583","2013-04-17",13.89
"1584","2013-04-18",13.65
"1585","2013-04-19",13.7
"1586","2013-04-22",14.15
"1587","2013-04-23",14
"1588","2013-04-24",13.1
"1589","2013-04-25",13.21
"1590","2013-04-26",12.73
"1591","2013-04-29",12.6
"1592","2013-04-30",12.41
"1593","2013-05-01",12.73
"1594","2013-05-02",12.64
"1595","2013-05-03",13.2
"1596","2013-05-06",13.08
"1597","2013-05-07",13.25
"1598","2013-05-08",13.27
"1599","2013-05-09",13.11
"1600","2013-05-10",13.15
"1601","2013-05-13",13.05
"1602","2013-05-14",13.19
"1603","2013-05-15",13.97
"1604","2013-05-16",14.17
"1605","2013-05-17",13.41
"1606","2013-05-20",13.29
"1607","2013-05-21",13.3
"1608","2013-05-22",13.36
"1609","2013-05-23",13.69
"1610","2013-05-24",13.42
"1611","2013-05-28",13.24
"1612","2013-05-29",13.81
"1613","2013-05-30",14.28
"1614","2013-05-31",14.01
"1615","2013-06-03",13.67
"1616","2013-06-04",13.75
"1617","2013-06-05",13.24
"1618","2013-06-06",13.32
"1619","2013-06-07",13.49
"1620","2013-06-10",13.44
"1621","2013-06-11",13.26
"1622","2013-06-12",13.26
"1623","2013-06-13",13.6
"1624","2013-06-14",13.45
"1625","2013-06-17",13.85
"1626","2013-06-18",13.88
"1627","2013-06-19",13.63
"1628","2013-06-20",13.03
"1629","2013-06-21",13.24
"1630","2013-06-24",13.66
"1631","2013-06-25",13.62
"1632","2013-06-26",13.5
"1633","2013-06-27",13.81
"1634","2013-06-28",13.96
"1635","2013-07-01",14.29
"1636","2013-07-02",14.66
"1637","2013-07-03",14.5
"1638","2013-07-05",14.65
"1639","2013-07-08",14.43
"1640","2013-07-09",14.94
"1641","2013-07-10",14.86
"1642","2013-07-11",14.54
"1643","2013-07-12",14.6
"1644","2013-07-15",14.65
"1645","2013-07-16",14.5
"1646","2013-07-17",14.92
"1647","2013-07-18",15.4
"1648","2013-07-19",15.57
"1649","2013-07-22",15.51
"1650","2013-07-23",15.61
"1651","2013-07-24",15.64
"1652","2013-07-25",15.91
"1653","2013-07-26",16.959999
"1654","2013-07-29",16.41
"1655","2013-07-30",16.219999
"1656","2013-07-31",16.4
"1657","2013-08-01",16.77
"1658","2013-08-02",16.75
"1659","2013-08-05",16.6
"1660","2013-08-06",16.530001
"1661","2013-08-07",16.120001
"1662","2013-08-08",16.41
"1663","2013-08-09",16.24
"1664","2013-08-12",16.23
"1665","2013-08-13",16.52
"1666","2013-08-14",16.41
"1667","2013-08-15",15.79
"1668","2013-08-16",15.67
"1669","2013-08-19",15.49
"1670","2013-08-20",15.48
"1671","2013-08-21",15.54
"1672","2013-08-22",15.54
"1673","2013-08-23",15.49
"1674","2013-08-26",15.47
"1675","2013-08-27",15
"1676","2013-08-28",15.18
"1677","2013-08-29",15.02
"1678","2013-08-30",14.5
"1679","2013-09-03",14.04
"1680","2013-09-04",14.13
"1681","2013-09-05",14.26
"1682","2013-09-06",14.1
"1683","2013-09-09",14.11
"1684","2013-09-10",14.01
"1685","2013-09-11",13.75
"1686","2013-09-12",13.76
"1687","2013-09-13",14.18
"1688","2013-09-16",14.34
"1689","2013-09-17",14.58
"1690","2013-09-18",14.68
"1691","2013-09-19",14.32
"1692","2013-09-20",14.41
"1693","2013-09-23",14.24
"1694","2013-09-24",14.39
"1695","2013-09-25",14.74
"1696","2013-09-26",14.6
"1697","2013-09-27",14.54
"1698","2013-09-30",14.76
"1699","2013-10-01",14.92
"1700","2013-10-02",14.86
"1701","2013-10-03",14.74
"1702","2013-10-04",15.08
"1703","2013-10-07",14.52
"1704","2013-10-08",14.25
"1705","2013-10-09",14.26
"1706","2013-10-10",14.67
"1707","2013-10-11",14.75
"1708","2013-10-14",14.92
"1709","2013-10-15",15.07
"1710","2013-10-16",15.21
"1711","2013-10-17",15.5
"1712","2013-10-18",15.78
"1713","2013-10-21",15.21
"1714","2013-10-22",14.66
"1715","2013-10-23",16.700001
"1716","2013-10-24",16.540001
"1717","2013-10-25",16.59
"1718","2013-10-28",16.4
"1719","2013-10-29",16.459999
"1720","2013-10-30",16.32
"1721","2013-10-31",16.209999
"1722","2013-11-01",16.1
"1723","2013-11-04",16.059999
"1724","2013-11-05",15.93
"1725","2013-11-06",16
"1726","2013-11-07",17.82
"1727","2013-11-08",17.92
"1728","2013-11-11",18.120001
"1729","2013-11-12",18
"1730","2013-11-13",18.15
"1731","2013-11-14",18.25
"1732","2013-11-15",18.209999
"1733","2013-11-18",17.879999
"1734","2013-11-19",17.66
"1735","2013-11-20",17.59
"1736","2013-11-21",17.66
"1737","2013-11-22",17.73
"1738","2013-11-25",17.639999
"1739","2013-11-26",17.65
"1740","2013-11-27",18.16
"1741","2013-11-29",18.35
"1742","2013-12-02",18.040001
"1743","2013-12-03",18.16
"1744","2013-12-04",17.940001
"1745","2013-12-05",18.040001
"1746","2013-12-06",18.139999
"1747","2013-12-09",17.91
"1748","2013-12-10",17.65
"1749","2013-12-11",17.42
"1750","2013-12-12",17.52
"1751","2013-12-13",17.530001
"1752","2013-12-16",17.709999
"1753","2013-12-17",17.559999
"1754","2013-12-18",17.98
"1755","2013-12-19",18.42
"1756","2013-12-20",18.24
"1757","2013-12-23",18.5
"1758","2013-12-24",18.809999
"1759","2013-12-26",18.49
"1760","2013-12-27",18.559999
"1761","2013-12-30",19.120001
"1762","2013-12-31",19.620001
"1763","2014-01-02",19.610001
"1764","2014-01-03",19.57
"1765","2014-01-06",19.73
"1766","2014-01-07",19.83
"1767","2014-01-08",20.15
"1768","2014-01-09",20.5
"1769","2014-01-10",20.26
"1770","2014-01-13",20.08
"1771","2014-01-14",19.959999
"1772","2014-01-15",20.209999
"1773","2014-01-16",20.030001
"1774","2014-01-17",19.870001
"1775","2014-01-21",20.309999
"1776","2014-01-22",20.290001
"1777","2014-01-23",20.780001
"1778","2014-01-24",20.74
"1779","2014-01-27",20.84
"1780","2014-01-28",21.07
"1781","2014-01-29",20.84
"1782","2014-01-30",21.190001
"1783","2014-01-31",20.870001
"1784","2014-02-03",20.35
"1785","2014-02-04",20.66
"1786","2014-02-05",20.450001
"1787","2014-02-06",20.65
"1788","2014-02-07",20.73
"1789","2014-02-10",20.67
"1790","2014-02-11",20.84
"1791","2014-02-12",20.74
"1792","2014-02-13",21.17
"1793","2014-02-14",21.25
"1794","2014-02-18",21.07
"1795","2014-02-19",21.139999
"1796","2014-02-20",21.34
"1797","2014-02-21",21.27
"1798","2014-02-24",21.23
"1799","2014-02-25",21.27
"1800","2014-02-26",21.83
"1801","2014-02-27",22.57
"1802","2014-02-28",22.139999
"1803","2014-03-03",21.940001
"1804","2014-03-04",22.27
"1805","2014-03-05",22.08
"1806","2014-03-06",22.16
"1807","2014-03-07",22.09
"1808","2014-03-10",21.799999
"1809","2014-03-11",21.780001
"1810","2014-03-12",21.629999
"1811","2014-03-13",21.33
"1812","2014-03-14",21.530001
"1813","2014-03-17",21.799999
"1814","2014-03-18",21.65
"1815","2014-03-19",21.57
"1816","2014-03-20",21.629999
"1817","2014-03-21",22.1
"1818","2014-03-24",21.73
"1819","2014-03-25",21.809999
"1820","2014-03-26",21.75
"1821","2014-03-27",21.25
"1822","2014-03-28",21.780001
"1823","2014-03-31",22.219999
"1824","2014-04-01",21.82
"1825","2014-04-02",21.709999
"1826","2014-04-03",21.83
"1827","2014-04-04",21.309999
"1828","2014-04-07",21.049999
"1829","2014-04-08",20.68
"1830","2014-04-09",20.75
"1831","2014-04-10",20.27
"1832","2014-04-11",19.700001
"1833","2014-04-14",19.82
"1834","2014-04-15",20.07
"1835","2014-04-16",20.15
"1836","2014-04-17",20.389999
"1837","2014-04-21",20.34
"1838","2014-04-22",20.51
"1839","2014-04-23",19.25
"1840","2014-04-24",18.700001
"1841","2014-04-25",18.309999
"1842","2014-04-28",17.6
"1843","2014-04-29",17.040001
"1844","2014-04-30",17.6
"1845","2014-05-01",17.4
"1846","2014-05-02",17.709999
"1847","2014-05-05",17.209999
"1848","2014-05-06",17.08
"1849","2014-05-07",17.17
"1850","2014-05-08",17.200001
"1851","2014-05-09",17.32
"1852","2014-05-12",17.52
"1853","2014-05-13",17.34
"1854","2014-05-14",16.76
"1855","2014-05-15",16.709999
"1856","2014-05-16",16.75
"1857","2014-05-19",16.84
"1858","2014-05-20",16.620001
"1859","2014-05-21",16.43
"1860","2014-05-22",16.809999
"1861","2014-05-23",17.07
"1862","2014-05-27",17.16
"1863","2014-05-28",16.91
"1864","2014-05-29",17.07
"1865","2014-05-30",17.01
"1866","2014-06-02",17.290001
"1867","2014-06-03",17.09
"1868","2014-06-04",17.4
"1869","2014-06-05",17.809999
"1870","2014-06-06",18.1
"1871","2014-06-09",18.34
"1872","2014-06-10",18.209999
"1873","2014-06-11",17.950001
"1874","2014-06-12",17.700001
"1875","2014-06-13",17.690001
"1876","2014-06-16",17.65
"1877","2014-06-17",17.879999
"1878","2014-06-18",17.940001
"1879","2014-06-19",17.77
"1880","2014-06-20",17.85
"1881","2014-06-23",17.76
"1882","2014-06-24",17.73
"1883","2014-06-25",18.09
"1884","2014-06-26",18.07
"1885","2014-06-27",18.370001
"1886","2014-06-30",18.1
"1887","2014-07-01",18.4
"1888","2014-07-02",18.219999
"1889","2014-07-03",18.440001
"1890","2014-07-07",18.15
"1891","2014-07-08",17.73
"1892","2014-07-09",18.139999
"1893","2014-07-10",17.780001
"1894","2014-07-11",17.799999
"1895","2014-07-14",17.73
"1896","2014-07-15",17.9
"1897","2014-07-16",17.91
"1898","2014-07-17",17.34
"1899","2014-07-18",17.49
"1900","2014-07-21",17.35
"1901","2014-07-22",17.4
"1902","2014-07-23",19.110001
"1903","2014-07-24",19.25
"1904","2014-07-25",19.24
"1905","2014-07-28",18.790001
"1906","2014-07-29",18.5
"1907","2014-07-30",18.51
"1908","2014-07-31",18.299999
"1909","2014-08-01",17.99
"1910","2014-08-04",17.98
"1911","2014-08-05",17.870001
"1912","2014-08-06",17.99
"1913","2014-08-07",17.959999
"1914","2014-08-08",18.07
"1915","2014-08-11",18.110001
"1916","2014-08-12",17.959999
"1917","2014-08-13",17.790001
"1918","2014-08-14",18.219999
"1919","2014-08-15",18
"1920","2014-08-18",18.049999
"1921","2014-08-19",18.34
"1922","2014-08-20",18.16
"1923","2014-08-21",18.35
"1924","2014-08-22",18.35
"1925","2014-08-25",18.34
"1926","2014-08-26",18.49
"1927","2014-08-27",17.66
"1928","2014-08-28",17.33
"1929","2014-08-29",17.43
"1930","2014-09-02",17.48
"1931","2014-09-03",17.33
"1932","2014-09-04",17.129999
"1933","2014-09-05",17.02
"1934","2014-09-08",17.030001
"1935","2014-09-09",17.040001
"1936","2014-09-10",17.110001
"1937","2014-09-11",17.73
"1938","2014-09-12",17.68
"1939","2014-09-15",17.77
"1940","2014-09-16",17.549999
"1941","2014-09-17",17.49
"1942","2014-09-18",17.540001
"1943","2014-09-19",17.370001
"1944","2014-09-22",16.889999
"1945","2014-09-23",16.93
"1946","2014-09-24",16.790001
"1947","2014-09-25",16.41
"1948","2014-09-26",16.26
"1949","2014-09-29",16.559999
"1950","2014-09-30",16.83
"1951","2014-10-01",16.51
"1952","2014-10-02",16.26
"1953","2014-10-03",16.440001
"1954","2014-10-06",16.450001
"1955","2014-10-07",16.18
"1956","2014-10-08",16.51
"1957","2014-10-09",16.02
"1958","2014-10-10",15.99
"1959","2014-10-13",16.200001
"1960","2014-10-14",16.35
"1961","2014-10-15",16.129999
"1962","2014-10-16",16.4
"1963","2014-10-17",16.43
"1964","2014-10-20",16.549999
"1965","2014-10-21",16.780001
"1966","2014-10-22",15.65
"1967","2014-10-23",14.9
"1968","2014-10-24",15.04
"1969","2014-10-27",15.29
"1970","2014-10-28",15.67
"1971","2014-10-29",15.79
"1972","2014-10-30",15.75
"1973","2014-10-31",15.72
"1974","2014-11-03",15.95
"1975","2014-11-04",15.31
"1976","2014-11-05",15.37
"1977","2014-11-06",15.54
"1978","2014-11-07",15.65
"1979","2014-11-10",16
"1980","2014-11-11",15.79
"1981","2014-11-12",16.059999
"1982","2014-11-13",15.81
"1983","2014-11-14",15.72
"1984","2014-11-17",15.38
"1985","2014-11-18",15.37
"1986","2014-11-19",15.23
"1987","2014-11-20",15.39
"1988","2014-11-21",15.35
"1989","2014-11-24",15.47
"1990","2014-11-25",15.4
"1991","2014-11-26",15.48
"1992","2014-11-28",15.24
"1993","2014-12-01",14.77
"1994","2014-12-02",14.78
"1995","2014-12-03",15.08
"1996","2014-12-04",14.97
"1997","2014-12-05",15.19
"1998","2014-12-08",14.93
"1999","2014-12-09",15.39
"2000","2014-12-10",14.83
"2001","2014-12-11",15
"2002","2014-12-12",14.64
"2003","2014-12-15",14.42
"2004","2014-12-16",14.92
"2005","2014-12-17",15.1
"2006","2014-12-18",15.3
"2007","2014-12-19",15.63
"2008","2014-12-22",15.62
"2009","2014-12-23",15.59
"2010","2014-12-24",15.61
"2011","2014-12-26",15.61
"2012","2014-12-29",15.61
"2013","2014-12-30",15.45
"2014","2014-12-31",15.73
"2015","2015-01-02",15.55
"2016","2015-01-05",15.09
"2017","2015-01-06",16.290001
"2018","2015-01-07",16
"2019","2015-01-08",16.459999
"2020","2015-01-09",16.379999
"2021","2015-01-12",16.5
"2022","2015-01-13",16.219999
"2023","2015-01-14",16.17
"2024","2015-01-15",15.98
"2025","2015-01-16",16.25
"2026","2015-01-20",16.15
"2027","2015-01-21",16.450001
"2028","2015-01-22",15.48
"2029","2015-01-23",15.01
