"","date","DOCU"
"113","2018-10-05",45.27
"114","2018-10-08",43.23
"115","2018-10-09",41.509998
"116","2018-10-10",40.599998
"117","2018-10-11",40.25
"118","2018-10-12",44.639999
"119","2018-10-15",43.830002
"120","2018-10-16",47.720001
"121","2018-10-17",47.52
"122","2018-10-18",46.240002
"123","2018-10-19",42.005001
"124","2018-10-22",42.459999
"125","2018-10-23",41.330002
"126","2018-10-24",39.169998
"127","2018-10-25",40.32
"128","2018-10-26",41.18
"129","2018-10-29",40.349998
"130","2018-10-30",41.740002
"131","2018-10-31",41.939999
"132","2018-11-01",41.849998
"133","2018-11-02",42.82
"134","2018-11-05",42.41
"135","2018-11-06",42.549999
"136","2018-11-07",43.880001
"137","2018-11-08",44.82
"138","2018-11-09",44.43
"139","2018-11-12",41.34
"140","2018-11-13",42.59
"141","2018-11-14",39.860001
"142","2018-11-15",40.369999
"143","2018-11-16",39
"144","2018-11-19",37.41
"145","2018-11-20",38.330002
"146","2018-11-21",40.759998
"147","2018-11-23",40.82
"148","2018-11-26",41.110001
"149","2018-11-27",40.639999
"150","2018-11-28",41.82
"151","2018-11-29",41.77
"152","2018-11-30",41.759998
"153","2018-12-03",42.52
"154","2018-12-04",41.470001
"155","2018-12-06",41.77
"156","2018-12-07",39.66
"157","2018-12-10",40.689999
"158","2018-12-11",41.66
"159","2018-12-12",42.400002
"160","2018-12-13",43.150002
"161","2018-12-14",42.889999
"162","2018-12-17",41.75
"163","2018-12-18",41.869999
"164","2018-12-19",41.110001
"165","2018-12-20",39.91
"166","2018-12-21",37.990002
"167","2018-12-24",37.48
"168","2018-12-26",39.650002
"169","2018-12-27",40.990002
"170","2018-12-28",40.5
"171","2018-12-31",40.080002
"172","2019-01-02",40.82
"173","2019-01-03",38.830002
"174","2019-01-04",40.900002
"175","2019-01-07",41.689999
"176","2019-01-08",42.080002
"177","2019-01-09",42.669998
"178","2019-01-10",44.029999
"179","2019-01-11",43.48
"180","2019-01-14",43.220001
"181","2019-01-15",44.990002
"182","2019-01-16",43.060001
"183","2019-01-17",44.900002
"184","2019-01-18",47
"185","2019-01-22",45.849998
"186","2019-01-23",45.400002
"187","2019-01-24",46.709999
"188","2019-01-25",48.57
"189","2019-01-28",48.82
"190","2019-01-29",48.299999
"191","2019-01-30",49.369999
"192","2019-01-31",49.450001
"193","2019-02-01",49.959999
"194","2019-02-04",51.040001
"195","2019-02-05",52.450001
"196","2019-02-06",51.299999
"197","2019-02-07",50.709999
"198","2019-02-08",51.77
"199","2019-02-11",51.630001
"200","2019-02-12",52.66
"201","2019-02-13",53.650002
"202","2019-02-14",53.330002
"203","2019-02-15",53.630001
"204","2019-02-19",54.330002
"205","2019-02-20",54.110001
"206","2019-02-21",53.830002
"207","2019-02-22",53.990002
"208","2019-02-25",54.740002
"209","2019-02-26",55.009998
"210","2019-02-27",55.540001
"211","2019-02-28",55.150002
"212","2019-03-01",56.290001
"213","2019-03-04",55.560001
"214","2019-03-05",55.740002
"215","2019-03-06",55.220001
"216","2019-03-07",55.5
"217","2019-03-08",55.990002
"218","2019-03-11",57.150002
"219","2019-03-12",57.27
"220","2019-03-13",57.66
"221","2019-03-14",58.849998
"222","2019-03-15",56.470001
"223","2019-03-18",57.75
"224","2019-03-19",56.66
"225","2019-03-20",55.380001
"226","2019-03-21",57.080002
"227","2019-03-22",53.34
"228","2019-03-25",52.59
"229","2019-03-26",53.740002
"230","2019-03-27",51.880001
"231","2019-03-28",51.779999
"232","2019-03-29",51.84
"233","2019-04-01",52.139999
"234","2019-04-02",53.720001
"235","2019-04-03",54.139999
"236","2019-04-04",53.34
"237","2019-04-05",53.84
"238","2019-04-08",53.810001
"239","2019-04-09",53.580002
"240","2019-04-10",55.91
"241","2019-04-11",55.349998
"242","2019-04-12",55.25
"243","2019-04-15",55.419998
"244","2019-04-16",55.209999
"245","2019-04-17",53.18
"246","2019-04-18",52.790001
"247","2019-04-22",54.130001
"248","2019-04-23",55.240002
"249","2019-04-24",55.84
"250","2019-04-25",57.009998
"251","2019-04-26",57.259998
"252","2019-04-29",57.66
"253","2019-04-30",56.669998
"254","2019-05-01",55.82
"255","2019-05-02",54.889999
"256","2019-05-03",56.459999
"257","2019-05-06",55.889999
"258","2019-05-07",53.23
"259","2019-05-08",53.59
"260","2019-05-09",53.5
"261","2019-05-10",53.049999
"262","2019-05-13",50.419998
"263","2019-05-14",52.540001
"264","2019-05-15",53.669998
"265","2019-05-16",54.740002
"266","2019-05-17",53.59
"267","2019-05-20",53.169998
"268","2019-05-21",54.759998
"269","2019-05-22",54.779999
"270","2019-05-23",53.209999
"271","2019-05-24",54.099998
"272","2019-05-28",54.470001
"273","2019-05-29",54.380001
"274","2019-05-30",55.48
"275","2019-05-31",56.060001
"276","2019-06-03",50.57
"277","2019-06-04",52.939999
"278","2019-06-05",53.32
"279","2019-06-06",54.740002
"280","2019-06-07",48.16
"281","2019-06-10",48.310001
"282","2019-06-11",47.900002
"283","2019-06-12",48.080002
"284","2019-06-13",48.279999
"285","2019-06-14",50.779999
"286","2019-06-17",52.75
"287","2019-06-18",53.509998
"288","2019-06-19",53.09
"289","2019-06-20",54.869999
"290","2019-06-21",52.830002
"291","2019-06-24",51.009998
"292","2019-06-25",49.830002
"293","2019-06-26",49.490002
"294","2019-06-27",50.650002
"295","2019-06-28",49.709999
"296","2019-07-01",50.650002
"297","2019-07-02",51.34
"298","2019-07-03",51.650002
"299","2019-07-05",52.16
"300","2019-07-08",51.650002
"301","2019-07-09",52
"302","2019-07-10",51.349998
"303","2019-07-11",53.799999
"304","2019-07-12",53.200001
"305","2019-07-15",54.049999
"306","2019-07-16",53.619999
"307","2019-07-17",52.77
"308","2019-07-18",53.049999
"309","2019-07-19",52.419998
"310","2019-07-22",52.369999
"311","2019-07-23",52.939999
"312","2019-07-24",54.349998
"313","2019-07-25",52.470001
"314","2019-07-26",54.68
"315","2019-07-29",53.900002
"316","2019-07-30",54.150002
"317","2019-07-31",51.720001
"318","2019-08-01",49.93
"319","2019-08-02",48.799999
"320","2019-08-05",44.700001
"321","2019-08-06",44.59
"322","2019-08-07",45.040001
"323","2019-08-08",46.360001
"324","2019-08-09",45.330002
"325","2019-08-12",44.209999
"326","2019-08-13",45.619999
"327","2019-08-14",43.91
"328","2019-08-15",44.130001
"329","2019-08-16",44.810001
"330","2019-08-19",44.540001
"331","2019-08-20",44.630001
"332","2019-08-21",45.02
"333","2019-08-22",44.724998
"334","2019-08-23",43.98
"335","2019-08-26",45.23
"336","2019-08-27",44.759998
"337","2019-08-28",45.439999
"338","2019-08-29",46.419998
"339","2019-08-30",46.689999
"340","2019-09-03",46.610001
"341","2019-09-04",46.849998
"342","2019-09-05",46.25
"343","2019-09-06",56.27
"344","2019-09-09",58.57
"345","2019-09-10",59.91
"346","2019-09-11",63.299999
"347","2019-09-12",62.93
"348","2019-09-13",62.490002
"349","2019-09-16",61.880001
"350","2019-09-17",61.900002
"351","2019-09-18",63.299999
"352","2019-09-19",63.360001
"353","2019-09-20",64.800003
"354","2019-09-23",64.519997
"355","2019-09-24",61.720001
"356","2019-09-25",62.610001
"357","2019-09-26",62.389999
"358","2019-09-27",60.639999
"359","2019-09-30",61.919998
"360","2019-10-01",60.889999
"361","2019-10-02",60.759998
"362","2019-10-03",62.209999
"363","2019-10-04",62.400002
"364","2019-10-07",65.050003
"365","2019-10-08",64.620003
"366","2019-10-09",67.040001
"367","2019-10-10",67.139999
"368","2019-10-11",66.529999
"369","2019-10-14",67.089996
"370","2019-10-15",66.989998
"371","2019-10-16",67.059998
"372","2019-10-17",66.720001
"373","2019-10-18",64.519997
"374","2019-10-21",66.029999
"375","2019-10-22",63.200001
"376","2019-10-23",62.830002
"377","2019-10-24",64.910004
"378","2019-10-25",65.400002
"379","2019-10-28",66.370003
"380","2019-10-29",66.389999
"381","2019-10-30",66.769997
"382","2019-10-31",66.190002
"383","2019-11-01",66.879997
"384","2019-11-04",68.449997
"385","2019-11-05",66
"386","2019-11-06",66.080002
"387","2019-11-07",65.410004
"388","2019-11-08",66.730003
"389","2019-11-11",67.25
"390","2019-11-12",67.010002
"391","2019-11-13",67.82
"392","2019-11-14",67.75
"393","2019-11-15",67.779999
"394","2019-11-18",66.660004
"395","2019-11-19",66.57
"396","2019-11-20",67.889999
"397","2019-11-21",69.940002
"398","2019-11-22",71.120003
"399","2019-11-25",71.5
"400","2019-11-26",72.309998
"401","2019-11-27",71.660004
"402","2019-11-29",71.209999
"403","2019-12-02",69.919998
"404","2019-12-03",70.68
"405","2019-12-04",70
"406","2019-12-05",69.5
"407","2019-12-06",75.57
"408","2019-12-09",75.459999
"409","2019-12-10",72.790001
"410","2019-12-11",72.459999
"411","2019-12-12",71.970001
"412","2019-12-13",73.720001
"413","2019-12-16",73.639999
"414","2019-12-17",73.629997
"415","2019-12-18",73.550003
"416","2019-12-19",73.379997
"417","2019-12-20",74.18
"418","2019-12-23",73.349998
"419","2019-12-24",73.699997
"420","2019-12-26",74.440002
"421","2019-12-27",74.389999
"422","2019-12-30",73.75
"423","2019-12-31",74.110001
"424","2020-01-02",75.900002
"425","2020-01-03",75.559998
"426","2020-01-06",75.389999
"427","2020-01-07",75.239998
"428","2020-01-08",76.269997
"429","2020-01-09",75.800003
"430","2020-01-10",74.830002
"431","2020-01-13",74.150002
"432","2020-01-14",72.800003
"433","2020-01-15",73.029999
"434","2020-01-16",73.080002
"435","2020-01-17",72.529999
"436","2020-01-21",73.129997
"437","2020-01-22",74.400002
"438","2020-01-23",74.330002
"439","2020-01-24",74.18
"440","2020-01-27",72.769997
"441","2020-01-28",74.93
"442","2020-01-29",76.919998
"443","2020-01-30",79.110001
"444","2020-01-31",78.510002
"445","2020-02-03",80.629997
"446","2020-02-04",82.019997
"447","2020-02-05",80.739998
"448","2020-02-06",81.440002
"449","2020-02-07",83.160004
"450","2020-02-10",84.610001
"451","2020-02-11",85.330002
"452","2020-02-12",87.330002
"453","2020-02-13",88.029999
"454","2020-02-14",89.410004
"455","2020-02-18",90.760002
"456","2020-02-19",91.489998
"457","2020-02-20",90.309998
"458","2020-02-21",88.730003
"459","2020-02-24",86.370003
"460","2020-02-25",83.059998
"461","2020-02-26",83.580002
"462","2020-02-27",83.209999
"463","2020-02-28",86.309998
"464","2020-03-02",87.959999
"465","2020-03-03",85.809998
"466","2020-03-04",89.550003
"467","2020-03-05",88.599998
"468","2020-03-06",84.019997
"469","2020-03-09",77.629997
"470","2020-03-10",79.82
"471","2020-03-11",75
"472","2020-03-12",68.68
"473","2020-03-13",77.32
"474","2020-03-16",72.309998
"475","2020-03-17",70.940002
"476","2020-03-18",76.610001
"477","2020-03-19",75.879997
"478","2020-03-20",79.699997
"479","2020-03-23",83.5
"480","2020-03-24",85
"481","2020-03-25",81.370003
"482","2020-03-26",83.660004
"483","2020-03-27",82.57
"484","2020-03-30",88.139999
"485","2020-03-31",92.400002
"486","2020-04-01",92.089996
"487","2020-04-02",84.040001
"488","2020-04-03",79
"489","2020-04-06",90.150002
"490","2020-04-07",87.970001
"491","2020-04-08",88.370003
"492","2020-04-09",90.629997
"493","2020-04-13",93.970001
"494","2020-04-14",98.43
"495","2020-04-15",100.529999
"496","2020-04-16",100.68
"497","2020-04-17",100.349998
"498","2020-04-20",101.800003
"499","2020-04-21",99.330002
"500","2020-04-22",101.790001
"501","2020-04-23",102.190002
"502","2020-04-24",105.07
"503","2020-04-27",108.25
"504","2020-04-28",103.940002
"505","2020-04-29",103.400002
"506","2020-04-30",104.75
"507","2020-05-01",103.519997
"508","2020-05-04",107.080002
"509","2020-05-05",109.349998
"510","2020-05-06",115.489998
"511","2020-05-07",117.699997
"512","2020-05-08",116.559998
"513","2020-05-11",120.650002
"514","2020-05-12",120.260002
"515","2020-05-13",119.07
"516","2020-05-14",122.010002
"517","2020-05-15",125.879997
"518","2020-05-18",122.919998
"519","2020-05-19",127.220001
"520","2020-05-20",128.770004
"521","2020-05-21",132.850006
"522","2020-05-22",133
"523","2020-05-26",128.949997
"524","2020-05-27",126.540001
"525","2020-05-28",127.800003
"526","2020-05-29",139.740005
"527","2020-06-01",147.220001
"528","2020-06-02",147.679993
"529","2020-06-03",147.449997
"530","2020-06-04",140.059998
"531","2020-06-05",139.639999
"532","2020-06-08",146.539993
"533","2020-06-09",141.919998
"534","2020-06-10",148.050003
"535","2020-06-11",148.899994
"536","2020-06-12",150.600006
"537","2020-06-15",162.690002
"538","2020-06-16",163.050003
"539","2020-06-17",161.710007
"540","2020-06-18",162.300003
"541","2020-06-19",161.419998
"542","2020-06-22",168.300003
"543","2020-06-23",166.800003
"544","2020-06-24",163.910004
"545","2020-06-25",168.399994
"546","2020-06-26",177.580002
"547","2020-06-29",171.669998
"548","2020-06-30",172.210007
"549","2020-07-01",178.960007
"550","2020-07-02",190.990005
"551","2020-07-06",190.660004
"552","2020-07-07",197.75
"553","2020-07-08",206.350006
"554","2020-07-09",212.419998
"555","2020-07-10",210.110001
"556","2020-07-13",190.020004
"557","2020-07-14",196.429993
"558","2020-07-15",192.830002
"559","2020-07-16",191.720001
"560","2020-07-17",196.410004
"561","2020-07-20",201.990005
"562","2020-07-21",201.029999
"563","2020-07-22",203.979996
"564","2020-07-23",198.490005
"565","2020-07-24",190.949997
"566","2020-07-27",196.270004
"567","2020-07-28",196.729996
"568","2020-07-29",209.149994
"569","2020-07-30",213.940002
"570","2020-07-31",216.830002
"571","2020-08-03",226.279999
"572","2020-08-04",227.679993
"573","2020-08-05",226.020004
"574","2020-08-06",215.679993
"575","2020-08-07",204.759995
"576","2020-08-10",198.380005
"577","2020-08-11",191.820007
"578","2020-08-12",193.300003
"579","2020-08-13",199.380005
"580","2020-08-14",199.710007
"581","2020-08-17",207.699997
"582","2020-08-18",209.470001
"583","2020-08-19",208.210007
"584","2020-08-20",214.479996
"585","2020-08-21",210.179993
"586","2020-08-24",204.490005
"587","2020-08-25",205.089996
"588","2020-08-26",214.410004
"589","2020-08-27",214.770004
"590","2020-08-28",215.240005
"591","2020-08-31",223
"592","2020-09-01",268.799988
"593","2020-09-02",265.160004
"594","2020-09-03",242.009995
"595","2020-09-04",216.259995
"596","2020-09-08",205.630005
"597","2020-09-09",211.789993
"598","2020-09-10",205.949997
"599","2020-09-11",197.940002
"600","2020-09-14",202.949997
"601","2020-09-15",202.020004
"602","2020-09-16",197.009995
"603","2020-09-17",193.389999
"604","2020-09-18",194.860001
"605","2020-09-21",205.020004
"606","2020-09-22",212.130005
"607","2020-09-23",211.520004
"608","2020-09-24",203.850006
"609","2020-09-25",212.360001
"610","2020-09-28",213.240005
"611","2020-09-29",212.929993
"612","2020-09-30",215.240005
"613","2020-10-01",222.259995
"614","2020-10-02",218.270004
"615","2020-10-05",225.919998
"616","2020-10-06",221.199997
"617","2020-10-07",224.050003
"618","2020-10-08",220.389999
"619","2020-10-09",225.600006
"620","2020-10-12",231.860001
"621","2020-10-13",238.210007
"622","2020-10-14",237.100006
"623","2020-10-15",240.449997
"624","2020-10-16",234.600006
"625","2020-10-19",228.410004
"626","2020-10-20",227.800003
"627","2020-10-21",218.119995
"628","2020-10-22",214.800003
"629","2020-10-23",219.820007
"630","2020-10-26",220.169998
"631","2020-10-27",222.184998
"632","2020-10-28",218.25
"633","2020-10-29",213.649994
"634","2020-10-30",202.25
"635","2020-11-02",201.559998
"636","2020-11-03",208.429993
"637","2020-11-04",235.009995
"638","2020-11-05",236.770004
"639","2020-11-06",231.690002
"640","2020-11-09",197.600006
"641","2020-11-10",198.309998
"642","2020-11-11",208.550003
"643","2020-11-12",212.619995
"644","2020-11-13",205.699997
"645","2020-11-16",208.130005
"646","2020-11-17",211.910004
"647","2020-11-18",214.320007
"648","2020-11-19",219.699997
"649","2020-11-20",221.589996
"650","2020-11-23",217.169998
"651","2020-11-24",217.199997
"652","2020-11-25",224.149994
"653","2020-11-27",226.869995
