"","date","HZO"
"200","2007-10-17",15.22
"201","2007-10-18",14.75
"202","2007-10-19",14.03
"203","2007-10-22",14.5
"204","2007-10-23",14.07
"205","2007-10-24",13.74
"206","2007-10-25",13.99
"207","2007-10-26",14.33
"208","2007-10-29",14.54
"209","2007-10-30",14.25
"210","2007-10-31",14.24
"211","2007-11-01",14.83
"212","2007-11-02",14.91
"213","2007-11-05",14.42
"214","2007-11-06",14.71
"215","2007-11-07",14.82
"216","2007-11-08",14.78
"217","2007-11-09",14.93
"218","2007-11-12",15.09
"219","2007-11-13",15.24
"220","2007-11-14",15.06
"221","2007-11-15",14.78
"222","2007-11-16",15.01
"223","2007-11-19",14.42
"224","2007-11-20",14.14
"225","2007-11-21",14.06
"226","2007-11-23",14.52
"227","2007-11-26",14.37
"228","2007-11-27",14.5
"229","2007-11-28",15.78
"230","2007-11-29",16.25
"231","2007-11-30",16.35
"232","2007-12-03",15.47
"233","2007-12-04",14.67
"234","2007-12-05",15.09
"235","2007-12-06",16.049999
"236","2007-12-07",15.55
"237","2007-12-10",16.25
"238","2007-12-11",15.51
"239","2007-12-12",15.8
"240","2007-12-13",15.24
"241","2007-12-14",14.96
"242","2007-12-17",14.84
"243","2007-12-18",15.46
"244","2007-12-19",15.81
"245","2007-12-20",16.27
"246","2007-12-21",16.24
"247","2007-12-24",16.309999
"248","2007-12-26",15.9
"249","2007-12-27",15.37
"250","2007-12-28",15.13
"251","2007-12-31",15.5
"252","2008-01-02",14.81
"253","2008-01-03",13.75
"254","2008-01-04",13.3
"255","2008-01-07",13.52
"256","2008-01-08",13.69
"257","2008-01-09",13.23
"258","2008-01-10",13.61
"259","2008-01-11",13.27
"260","2008-01-14",13.17
"261","2008-01-15",12.68
"262","2008-01-16",12.84
"263","2008-01-17",12.65
"264","2008-01-18",12.36
"265","2008-01-22",12.39
"266","2008-01-23",13.91
"267","2008-01-24",15.14
"268","2008-01-25",15.16
"269","2008-01-28",15.14
"270","2008-01-29",15.44
"271","2008-01-30",15.38
"272","2008-01-31",15.47
"273","2008-02-01",15.8
"274","2008-02-04",15.75
"275","2008-02-05",15.13
"276","2008-02-06",15.09
"277","2008-02-07",15.41
"278","2008-02-08",15.17
"279","2008-02-11",15.45
"280","2008-02-12",15.59
"281","2008-02-13",15.76
"282","2008-02-14",14.37
"283","2008-02-15",14.94
"284","2008-02-19",13.74
"285","2008-02-20",13.87
"286","2008-02-21",13.12
"287","2008-02-22",13.23
"288","2008-02-25",13.43
"289","2008-02-26",13.66
"290","2008-02-27",13.14
"291","2008-02-28",12.55
"292","2008-02-29",12.28
"293","2008-03-03",11.58
"294","2008-03-04",11.3
"295","2008-03-05",11.84
"296","2008-03-06",11.4
"297","2008-03-07",11.3
"298","2008-03-10",11.12
"299","2008-03-11",11.69
"300","2008-03-12",11.75
"301","2008-03-13",11.51
"302","2008-03-14",10.91
"303","2008-03-17",10.66
"304","2008-03-18",11.66
"305","2008-03-19",11.64
"306","2008-03-20",12.31
"307","2008-03-24",13.42
"308","2008-03-25",13.82
"309","2008-03-26",13.61
"310","2008-03-27",13.06
"311","2008-03-28",12.4
"312","2008-03-31",12.46
"313","2008-04-01",12.91
"314","2008-04-02",13.23
"315","2008-04-03",13.61
"316","2008-04-04",13.2
"317","2008-04-07",13.01
"318","2008-04-08",13.08
"319","2008-04-09",12.94
"320","2008-04-10",13.34
"321","2008-04-11",12.85
"322","2008-04-14",11.44
"323","2008-04-15",11.91
"324","2008-04-16",12.2
"325","2008-04-17",12.25
"326","2008-04-18",12.68
"327","2008-04-21",12.15
"328","2008-04-22",11.48
"329","2008-04-23",11.51
"330","2008-04-24",11.74
"331","2008-04-25",12.03
"332","2008-04-28",11.8
"333","2008-04-29",11.63
"334","2008-04-30",11.4
"335","2008-05-01",12.27
"336","2008-05-02",12.2
"337","2008-05-05",11.6
"338","2008-05-06",11.82
"339","2008-05-07",11.11
"340","2008-05-08",10.81
"341","2008-05-09",10.98
"342","2008-05-12",10.99
"343","2008-05-13",11.01
"344","2008-05-14",11.34
"345","2008-05-15",11.5
"346","2008-05-16",11.44
"347","2008-05-19",11.28
"348","2008-05-20",11.34
"349","2008-05-21",10.99
"350","2008-05-22",10.76
"351","2008-05-23",10.31
"352","2008-05-27",9.93
"353","2008-05-28",9.69
"354","2008-05-29",9.96
"355","2008-05-30",9.79
"356","2008-06-02",9.34
"357","2008-06-03",9.21
"358","2008-06-04",9.37
"359","2008-06-05",9.37
"360","2008-06-06",8.73
"361","2008-06-09",8.41
"362","2008-06-10",8.66
"363","2008-06-11",8.17
"364","2008-06-12",8.29
"365","2008-06-13",8.74
"366","2008-06-16",8.44
"367","2008-06-17",8.17
"368","2008-06-18",8.23
"369","2008-06-19",7.85
"370","2008-06-20",7.7
"371","2008-06-23",7.55
"372","2008-06-24",7.38
"373","2008-06-25",7.54
"374","2008-06-26",7.5
"375","2008-06-27",7.45
"376","2008-06-30",7.17
"377","2008-07-01",6.52
"378","2008-07-02",5.06
"379","2008-07-03",5.04
"380","2008-07-07",5.16
"381","2008-07-08",5.29
"382","2008-07-09",5.22
"383","2008-07-10",5.15
"384","2008-07-11",5.17
"385","2008-07-14",5.49
"386","2008-07-15",5.68
"387","2008-07-16",5.95
"388","2008-07-17",6.83
"389","2008-07-18",6.28
"390","2008-07-21",5.89
"391","2008-07-22",6.57
"392","2008-07-23",7.54
"393","2008-07-24",6.57
"394","2008-07-25",6.8
"395","2008-07-28",6.11
"396","2008-07-29",6.61
"397","2008-07-30",6.41
"398","2008-07-31",6.58
"399","2008-08-01",6.48
"400","2008-08-04",6.54
"401","2008-08-05",7.09
"402","2008-08-06",7.26
"403","2008-08-07",6.92
"404","2008-08-08",7.6
"405","2008-08-11",7.8
"406","2008-08-12",7.85
"407","2008-08-13",7.45
"408","2008-08-14",7.17
"409","2008-08-15",7.31
"410","2008-08-18",7.32
"411","2008-08-19",6.88
"412","2008-08-20",7.04
"413","2008-08-21",7.01
"414","2008-08-22",7.36
"415","2008-08-25",7.28
"416","2008-08-26",7.53
"417","2008-08-27",7.54
"418","2008-08-28",8.1
"419","2008-08-29",7.92
"420","2008-09-02",7.96
"421","2008-09-03",8.26
"422","2008-09-04",7.89
"423","2008-09-05",8.04
"424","2008-09-08",9.12
"425","2008-09-09",8.35
"426","2008-09-10",8.09
"427","2008-09-11",8.48
"428","2008-09-12",8.84
"429","2008-09-15",8.38
"430","2008-09-16",8.01
"431","2008-09-17",7.72
"432","2008-09-18",8.78
"433","2008-09-19",9.25
"434","2008-09-22",8.25
"435","2008-09-23",8.51
"436","2008-09-24",7.94
"437","2008-09-25",7.94
"438","2008-09-26",7.75
"439","2008-09-29",6.91
"440","2008-09-30",7.23
"441","2008-10-01",7.16
"442","2008-10-02",6.93
"443","2008-10-03",6.92
"444","2008-10-06",6.37
"445","2008-10-07",5.49
"446","2008-10-08",5.33
"447","2008-10-09",4.67
"448","2008-10-10",5.1
"449","2008-10-13",4.8
"450","2008-10-14",4.39
"451","2008-10-15",3.59
"452","2008-10-16",3.49
"453","2008-10-17",3.43
"454","2008-10-20",3.06
"455","2008-10-21",3.07
"456","2008-10-22",2.95
"457","2008-10-23",2.48
"458","2008-10-24",2.03
"459","2008-10-27",1.72
"460","2008-10-28",2.01
"461","2008-10-29",2.05
"462","2008-10-30",2.31
"463","2008-10-31",2.32
"464","2008-11-03",2.11
"465","2008-11-04",2.31
"466","2008-11-05",1.4
"467","2008-11-06",1.43
"468","2008-11-07",1.45
"469","2008-11-10",1.25
"470","2008-11-11",1.5
"471","2008-11-12",1.5
"472","2008-11-13",1.98
"473","2008-11-14",1.65
"474","2008-11-17",1.68
"475","2008-11-18",2.6
"476","2008-11-19",2.77
"477","2008-11-20",2.81
"478","2008-11-21",2.57
"479","2008-11-24",2.53
"480","2008-11-25",2.23
"481","2008-11-26",2.99
"482","2008-11-28",2.78
"483","2008-12-01",2.36
"484","2008-12-02",2.95
"485","2008-12-03",3.07
"486","2008-12-04",2.85
"487","2008-12-05",3.11
"488","2008-12-08",3.37
"489","2008-12-09",3.51
"490","2008-12-10",3.81
"491","2008-12-11",3.04
"492","2008-12-12",2.95
"493","2008-12-15",2.95
"494","2008-12-16",3.98
"495","2008-12-17",3.75
"496","2008-12-18",3.53
"497","2008-12-19",3.8
"498","2008-12-22",3.55
"499","2008-12-23",3.24
"500","2008-12-24",3.19
"501","2008-12-26",3.22
"502","2008-12-29",2.87
"503","2008-12-30",3.11
"504","2008-12-31",3.39
"505","2009-01-02",3.25
"506","2009-01-05",3.35
"507","2009-01-06",3.54
"508","2009-01-07",3.35
"509","2009-01-08",3.32
"510","2009-01-09",2.98
"511","2009-01-12",2.87
"512","2009-01-13",2.98
"513","2009-01-14",2.43
"514","2009-01-15",2.56
"515","2009-01-16",2.44
"516","2009-01-20",2.42
"517","2009-01-21",2.35
"518","2009-01-22",1.95
"519","2009-01-23",2.03
"520","2009-01-26",1.99
"521","2009-01-27",2.02
"522","2009-01-28",2.02
"523","2009-01-29",1.94
"524","2009-01-30",1.76
"525","2009-02-02",1.65
"526","2009-02-03",1.58
"527","2009-02-04",1.61
"528","2009-02-05",1.74
"529","2009-02-06",1.8
"530","2009-02-09",2.02
"531","2009-02-10",1.7
"532","2009-02-11",1.76
"533","2009-02-12",1.59
"534","2009-02-13",1.52
"535","2009-02-17",1.5
"536","2009-02-18",1.67
"537","2009-02-19",1.68
"538","2009-02-20",1.58
"539","2009-02-23",1.5
"540","2009-02-24",1.65
"541","2009-02-25",1.49
"542","2009-02-26",1.44
"543","2009-02-27",1.44
"544","2009-03-02",1.25
"545","2009-03-03",1.28
"546","2009-03-04",1.41
"547","2009-03-05",1.22
"548","2009-03-06",1.22
"549","2009-03-09",1.19
"550","2009-03-10",1.39
"551","2009-03-11",1.35
"552","2009-03-12",1.66
"553","2009-03-13",1.69
"554","2009-03-16",1.53
"555","2009-03-17",1.8
"556","2009-03-18",1.87
"557","2009-03-19",1.89
"558","2009-03-20",1.97
"559","2009-03-23",2.16
"560","2009-03-24",1.95
"561","2009-03-25",1.83
"562","2009-03-26",2.04
"563","2009-03-27",1.95
"564","2009-03-30",2.03
"565","2009-03-31",1.96
"566","2009-04-01",2.13
"567","2009-04-02",2.57
"568","2009-04-03",2.19
"569","2009-04-06",2.44
"570","2009-04-07",2.38
"571","2009-04-08",2.57
"572","2009-04-09",3.28
"573","2009-04-13",3.09
"574","2009-04-14",2.84
"575","2009-04-15",3.1
"576","2009-04-16",3.84
"577","2009-04-17",4
"578","2009-04-20",3.2
"579","2009-04-21",3.48
"580","2009-04-22",4.1
"581","2009-04-23",3.85
"582","2009-04-24",3.96
"583","2009-04-27",3.83
"584","2009-04-28",3.7
"585","2009-04-29",3.9
"586","2009-04-30",4.55
"587","2009-05-01",4.75
"588","2009-05-04",5.5
"589","2009-05-05",6.05
"590","2009-05-06",5.61
"591","2009-05-07",3.95
"592","2009-05-08",4.15
"593","2009-05-11",4.03
"594","2009-05-12",3.95
"595","2009-05-13",3.5
"596","2009-05-14",3.36
"597","2009-05-15",3.33
"598","2009-05-18",3.68
"599","2009-05-19",3.51
"600","2009-05-20",3.4
"601","2009-05-21",3.17
"602","2009-05-22",3.34
"603","2009-05-26",3.56
"604","2009-05-27",3.34
"605","2009-05-28",3.04
"606","2009-05-29",2.96
"607","2009-06-01",3.55
"608","2009-06-02",3.28
"609","2009-06-03",3.32
"610","2009-06-04",3.35
"611","2009-06-05",3.46
"612","2009-06-08",3.48
"613","2009-06-09",3.64
"614","2009-06-10",4.15
"615","2009-06-11",4.11
"616","2009-06-12",3.81
"617","2009-06-15",4.01
"618","2009-06-16",3.67
"619","2009-06-17",3.8
"620","2009-06-18",3.57
"621","2009-06-19",3.61
"622","2009-06-22",3.2
"623","2009-06-23",3.27
"624","2009-06-24",3.39
"625","2009-06-25",3.64
"626","2009-06-26",3.44
"627","2009-06-29",3.54
"628","2009-06-30",3.44
"629","2009-07-01",3.8
"630","2009-07-02",3.31
"631","2009-07-06",3.16
"632","2009-07-07",3.14
"633","2009-07-08",3.11
"634","2009-07-09",3.08
"635","2009-07-10",3.32
"636","2009-07-13",3.33
"637","2009-07-14",3.29
"638","2009-07-15",3.53
"639","2009-07-16",3.42
"640","2009-07-17",3.54
"641","2009-07-20",3.66
"642","2009-07-21",3.72
"643","2009-07-22",4.04
"644","2009-07-23",4.47
"645","2009-07-24",4.83
"646","2009-07-27",4.55
"647","2009-07-28",4.63
"648","2009-07-29",4.86
"649","2009-07-30",5.66
"650","2009-07-31",6.73
"651","2009-08-03",7.14
"652","2009-08-04",6.9
"653","2009-08-05",6.59
"654","2009-08-06",6.45
"655","2009-08-07",7.16
"656","2009-08-10",7.45
"657","2009-08-11",7.04
"658","2009-08-12",7.71
"659","2009-08-13",7.32
"660","2009-08-14",7.29
"661","2009-08-17",6.97
"662","2009-08-18",7.27
"663","2009-08-19",7.28
"664","2009-08-20",7.7
"665","2009-08-21",7.6
"666","2009-08-24",7.58
"667","2009-08-25",7.53
"668","2009-08-26",7.72
"669","2009-08-27",7.6
"670","2009-08-28",7.47
"671","2009-08-31",7.05
"672","2009-09-01",6.46
"673","2009-09-02",6.69
"674","2009-09-03",7.3
"675","2009-09-04",7.66
"676","2009-09-08",7.85
"677","2009-09-09",7.83
"678","2009-09-10",7.89
"679","2009-09-11",7.21
"680","2009-09-14",7.26
"681","2009-09-15",7.38
"682","2009-09-16",7.29
"683","2009-09-17",7.5
"684","2009-09-18",8.03
"685","2009-09-21",7.74
"686","2009-09-22",7.82
"687","2009-09-23",7.86
"688","2009-09-24",7.56
"689","2009-09-25",7.77
"690","2009-09-28",8.27
"691","2009-09-29",8.36
"692","2009-09-30",7.81
"693","2009-10-01",7.25
"694","2009-10-02",7.41
"695","2009-10-05",7.71
"696","2009-10-06",8.02
"697","2009-10-07",8.2
"698","2009-10-08",8.17
"699","2009-10-09",8.18
"700","2009-10-12",8.32
"701","2009-10-13",8.3
"702","2009-10-14",8.24
"703","2009-10-15",8.34
"704","2009-10-16",8.01
"705","2009-10-19",8.21
"706","2009-10-20",8.05
"707","2009-10-21",7.85
"708","2009-10-22",8.12
"709","2009-10-23",7.17
"710","2009-10-26",7.41
"711","2009-10-27",7
"712","2009-10-28",7
"713","2009-10-29",7.4
"714","2009-10-30",6.81
"715","2009-11-02",7.01
"716","2009-11-03",7.15
"717","2009-11-04",6.66
"718","2009-11-05",6.86
"719","2009-11-06",6.78
"720","2009-11-09",6.79
"721","2009-11-10",6.61
"722","2009-11-11",6.84
"723","2009-11-12",6.55
"724","2009-11-13",6.91
"725","2009-11-16",7.44
"726","2009-11-17",7.19
"727","2009-11-18",6.98
"728","2009-11-19",6.85
"729","2009-11-20",6.9
"730","2009-11-23",7.1
"731","2009-11-24",7.21
"732","2009-11-25",7.26
"733","2009-11-27",6.91
"734","2009-11-30",7
"735","2009-12-01",7
"736","2009-12-02",6.81
"737","2009-12-03",6.77
"738","2009-12-04",7.02
"739","2009-12-07",6.99
"740","2009-12-08",7
"741","2009-12-09",6.99
"742","2009-12-10",7.31
"743","2009-12-11",7.81
"744","2009-12-14",8.19
"745","2009-12-15",8.45
"746","2009-12-16",8.41
"747","2009-12-17",7.96
"748","2009-12-18",7.51
"749","2009-12-21",7.73
"750","2009-12-22",8.28
"751","2009-12-23",8.26
"752","2009-12-24",8.34
"753","2009-12-28",8.71
"754","2009-12-29",9.22
"755","2009-12-30",9.17
"756","2009-12-31",9.19
"757","2010-01-04",9.33
"758","2010-01-05",9.08
"759","2010-01-06",8.91
"760","2010-01-07",8.85
"761","2010-01-08",9.46
"762","2010-01-11",10.01
"763","2010-01-12",9.88
"764","2010-01-13",10.02
"765","2010-01-14",9.94
"766","2010-01-15",10.12
"767","2010-01-19",10.25
"768","2010-01-20",10.02
"769","2010-01-21",9.93
"770","2010-01-22",9.8
"771","2010-01-25",9.25
"772","2010-01-26",9.4
"773","2010-01-27",9.53
"774","2010-01-28",9.75
"775","2010-01-29",9.03
"776","2010-02-01",9.59
"777","2010-02-02",10.29
"778","2010-02-03",10.72
"779","2010-02-04",10.21
"780","2010-02-05",10.22
"781","2010-02-08",10.08
"782","2010-02-09",10.21
"783","2010-02-10",10.4
"784","2010-02-11",10.55
"785","2010-02-12",10.8
"786","2010-02-16",11.36
"787","2010-02-17",11.53
"788","2010-02-18",11.01
"789","2010-02-19",11.25
"790","2010-02-22",11.1
"791","2010-02-23",10.87
"792","2010-02-24",10.74
"793","2010-02-25",10.87
"794","2010-02-26",10.58
"795","2010-03-01",11.18
"796","2010-03-02",11.22
"797","2010-03-03",11.26
"798","2010-03-04",11.32
"799","2010-03-05",11.45
"800","2010-03-08",11.7
"801","2010-03-09",11.9
"802","2010-03-10",11.75
"803","2010-03-11",11.57
"804","2010-03-12",11.14
"805","2010-03-15",11.08
"806","2010-03-16",11.02
"807","2010-03-17",11.03
"808","2010-03-18",10.61
"809","2010-03-19",10.04
"810","2010-03-22",10.53
"811","2010-03-23",10.87
"812","2010-03-24",10.87
"813","2010-03-25",10.89
"814","2010-03-26",10.95
"815","2010-03-29",11
"816","2010-03-30",10.92
"817","2010-03-31",10.76
"818","2010-04-01",10.52
"819","2010-04-05",11.08
"820","2010-04-06",10.78
"821","2010-04-07",10.75
"822","2010-04-08",10.6
"823","2010-04-09",10.51
"824","2010-04-12",10.4
"825","2010-04-13",10.14
"826","2010-04-14",10.85
"827","2010-04-15",11
"828","2010-04-16",11.06
"829","2010-04-19",11.07
"830","2010-04-20",11.19
"831","2010-04-21",11.29
"832","2010-04-22",11.93
"833","2010-04-23",12.16
"834","2010-04-26",12.38
"835","2010-04-27",12.2
"836","2010-04-28",11.4
"837","2010-04-29",12.3
"838","2010-04-30",11.15
"839","2010-05-03",12.21
"840","2010-05-04",12.04
"841","2010-05-05",11.7
"842","2010-05-06",11.03
"843","2010-05-07",10.78
"844","2010-05-10",11.9
"845","2010-05-11",11.9
"846","2010-05-12",12.6
"847","2010-05-13",12.5
"848","2010-05-14",11.79
"849","2010-05-17",12.58
"850","2010-05-18",11.37
"851","2010-05-19",10.88
"852","2010-05-20",10.01
"853","2010-05-21",10.09
"854","2010-05-24",9.99
"855","2010-05-25",9.84
"856","2010-05-26",9.99
"857","2010-05-27",10
"858","2010-05-28",10.1
"859","2010-06-01",9.46
"860","2010-06-02",9.64
"861","2010-06-03",9.8
"862","2010-06-04",9.02
"863","2010-06-07",8.14
"864","2010-06-08",7.83
"865","2010-06-09",7.88
"866","2010-06-10",8.15
"867","2010-06-11",8.24
"868","2010-06-14",8.29
"869","2010-06-15",8.41
"870","2010-06-16",8.35
"871","2010-06-17",8.32
"872","2010-06-18",8.53
"873","2010-06-21",7.97
"874","2010-06-22",7.48
"875","2010-06-23",7.36
"876","2010-06-24",7.34
"877","2010-06-25",7.65
"878","2010-06-28",7.62
"879","2010-06-29",7.3
"880","2010-06-30",6.94
"881","2010-07-01",7.11
"882","2010-07-02",7.06
"883","2010-07-06",6.36
"884","2010-07-07",6.96
"885","2010-07-08",7
"886","2010-07-09",7.39
"887","2010-07-12",7.27
"888","2010-07-13",7.84
"889","2010-07-14",7.54
"890","2010-07-15",7.43
"891","2010-07-16",6.72
"892","2010-07-19",6.65
"893","2010-07-20",7.04
"894","2010-07-21",7.08
"895","2010-07-22",7.71
"896","2010-07-23",7.82
"897","2010-07-26",7.87
"898","2010-07-27",7.93
"899","2010-07-28",7.46
"900","2010-07-29",7.48
"901","2010-07-30",7.6
"902","2010-08-02",8.14
"903","2010-08-03",7.44
"904","2010-08-04",7.58
"905","2010-08-05",7.52
"906","2010-08-06",7.51
"907","2010-08-09",7.24
"908","2010-08-10",6.96
"909","2010-08-11",6.75
"910","2010-08-12",6.74
"911","2010-08-13",6.59
"912","2010-08-16",6.7
"913","2010-08-17",6.68
"914","2010-08-18",6.91
"915","2010-08-19",6.58
"916","2010-08-20",6.71
"917","2010-08-23",6.49
"918","2010-08-24",6.52
"919","2010-08-25",6.64
"920","2010-08-26",6.25
"921","2010-08-27",6.78
"922","2010-08-30",6.29
"923","2010-08-31",6.56
"924","2010-09-01",7.02
"925","2010-09-02",7.08
"926","2010-09-03",7.33
"927","2010-09-07",6.88
"928","2010-09-08",6.88
"929","2010-09-09",6.76
"930","2010-09-10",6.79
"931","2010-09-13",6.95
"932","2010-09-14",6.88
"933","2010-09-15",6.9
"934","2010-09-16",6.81
"935","2010-09-17",6.9
"936","2010-09-20",7.36
"937","2010-09-21",6.98
"938","2010-09-22",6.88
"939","2010-09-23",6.71
"940","2010-09-24",7.25
"941","2010-09-27",7.05
"942","2010-09-28",6.89
"943","2010-09-29",7.06
"944","2010-09-30",7.04
"945","2010-10-01",7.27
"946","2010-10-04",6.98
"947","2010-10-05",7.52
"948","2010-10-06",7.42
"949","2010-10-07",7.68
"950","2010-10-08",8.19
"951","2010-10-11",7.83
"952","2010-10-12",7.48
"953","2010-10-13",7.79
"954","2010-10-14",7.69
"955","2010-10-15",7.54
"956","2010-10-18",7.68
"957","2010-10-19",7.41
"958","2010-10-20",7.7
"959","2010-10-21",7.35
"960","2010-10-22",7.6
"961","2010-10-25",7.49
"962","2010-10-26",7.64
"963","2010-10-27",7.46
"964","2010-10-28",7.38
"965","2010-10-29",7.48
"966","2010-11-01",7.42
"967","2010-11-02",7.49
"968","2010-11-03",7.27
"969","2010-11-04",7.78
"970","2010-11-05",7.78
"971","2010-11-08",7.65
"972","2010-11-09",7.46
"973","2010-11-10",7.74
"974","2010-11-11",7.59
"975","2010-11-12",7.34
"976","2010-11-15",7.47
"977","2010-11-16",7.21
"978","2010-11-17",7.26
"979","2010-11-18",7.54
"980","2010-11-19",7.31
"981","2010-11-22",7.35
"982","2010-11-23",7.22
"983","2010-11-24",7.5
"984","2010-11-26",7.48
"985","2010-11-29",7.7
"986","2010-11-30",7.63
"987","2010-12-01",7.82
"988","2010-12-02",7.89
"989","2010-12-03",7.86
"990","2010-12-06",8.22
"991","2010-12-07",8.8
"992","2010-12-08",8.35
"993","2010-12-09",8.49
"994","2010-12-10",8.64
