"","date","BAND"
"405","2019-06-21",75.260002
"406","2019-06-24",74.830002
"407","2019-06-25",71.730003
"408","2019-06-26",70.68
"409","2019-06-27",72.629997
"410","2019-06-28",75.019997
"411","2019-07-01",75.129997
"412","2019-07-02",75.32
"413","2019-07-03",77.440002
"414","2019-07-05",75.459999
"415","2019-07-08",77.040001
"416","2019-07-09",78.790001
"417","2019-07-10",79
"418","2019-07-11",78.220001
"419","2019-07-12",77.769997
"420","2019-07-15",76.879997
"421","2019-07-16",76.860001
"422","2019-07-17",79.160004
"423","2019-07-18",78.110001
"424","2019-07-19",76.769997
"425","2019-07-22",76.510002
"426","2019-07-23",76.830002
"427","2019-07-24",79.18
"428","2019-07-25",78.809998
"429","2019-07-26",80.339996
"430","2019-07-29",77.029999
"431","2019-07-30",78.050003
"432","2019-07-31",74.5
"433","2019-08-01",79.029999
"434","2019-08-02",79.25
"435","2019-08-05",78.129997
"436","2019-08-06",77.07
"437","2019-08-07",76.32
"438","2019-08-08",80.739998
"439","2019-08-09",79.040001
"440","2019-08-12",79.709999
"441","2019-08-13",80.580002
"442","2019-08-14",78.010002
"443","2019-08-15",78.379997
"444","2019-08-16",83.669998
"445","2019-08-19",84.739998
"446","2019-08-20",84.879997
"447","2019-08-21",87.339996
"448","2019-08-22",88.620003
"449","2019-08-23",85.440002
"450","2019-08-26",86.93
"451","2019-08-27",85.57
"452","2019-08-28",83.610001
"453","2019-08-29",86.870003
"454","2019-08-30",87.190002
"455","2019-09-03",88.199997
"456","2019-09-04",86.470001
"457","2019-09-05",88.599998
"458","2019-09-06",85.589996
"459","2019-09-09",80.370003
"460","2019-09-10",75.480003
"461","2019-09-11",73.93
"462","2019-09-12",72
"463","2019-09-13",69.599998
"464","2019-09-16",70.349998
"465","2019-09-17",71.980003
"466","2019-09-18",71.870003
"467","2019-09-19",72.010002
"468","2019-09-20",70.010002
"469","2019-09-23",68.629997
"470","2019-09-24",66.769997
"471","2019-09-25",67.760002
"472","2019-09-26",65.730003
"473","2019-09-27",65.209999
"474","2019-09-30",65.110001
"475","2019-10-01",65.629997
"476","2019-10-02",65.410004
"477","2019-10-03",65.870003
"478","2019-10-04",66.760002
"479","2019-10-07",68.07
"480","2019-10-08",64.139999
"481","2019-10-09",64.400002
"482","2019-10-10",63.07
"483","2019-10-11",62.380001
"484","2019-10-14",60.57
"485","2019-10-15",60.759998
"486","2019-10-16",57.869999
"487","2019-10-17",59.5
"488","2019-10-18",58.419998
"489","2019-10-21",58.509998
"490","2019-10-22",55.799999
"491","2019-10-23",56.900002
"492","2019-10-24",59.189999
"493","2019-10-25",59.099998
"494","2019-10-28",57.25
"495","2019-10-29",57.200001
"496","2019-10-30",56.950001
"497","2019-10-31",56.150002
"498","2019-11-01",57.049999
"499","2019-11-04",56.110001
"500","2019-11-05",55.150002
"501","2019-11-06",55.450001
"502","2019-11-07",47.57
"503","2019-11-08",48.360001
"504","2019-11-11",50.299999
"505","2019-11-12",53.18
"506","2019-11-13",53.220001
"507","2019-11-14",53.139999
"508","2019-11-15",53.200001
"509","2019-11-18",53.360001
"510","2019-11-19",54.889999
"511","2019-11-20",53.470001
"512","2019-11-21",52.470001
"513","2019-11-22",52.830002
"514","2019-11-25",53.389999
"515","2019-11-26",52.919998
"516","2019-11-27",53.439999
"517","2019-11-29",55.93
"518","2019-12-02",53.439999
"519","2019-12-03",55.200001
"520","2019-12-04",53.299999
"521","2019-12-05",53.450001
"522","2019-12-06",53.790001
"523","2019-12-09",54.709999
"524","2019-12-10",54.919998
"525","2019-12-11",55.150002
"526","2019-12-12",55.93
"527","2019-12-13",57.200001
"528","2019-12-16",60.119999
"529","2019-12-17",60.919998
"530","2019-12-18",62.009998
"531","2019-12-19",62.779999
"532","2019-12-20",62.990002
"533","2019-12-23",63.029999
"534","2019-12-24",63.779999
"535","2019-12-26",65.050003
"536","2019-12-27",65.300003
"537","2019-12-30",63.669998
"538","2019-12-31",64.050003
"539","2020-01-02",64.220001
"540","2020-01-03",65.120003
"541","2020-01-06",67.43
"542","2020-01-07",67.989998
"543","2020-01-08",67.739998
"544","2020-01-09",68.620003
"545","2020-01-10",69.07
"546","2020-01-13",69.980003
"547","2020-01-14",70.510002
"548","2020-01-15",70.959999
"549","2020-01-16",71.900002
"550","2020-01-17",71.110001
"551","2020-01-21",70.449997
"552","2020-01-22",70.650002
"553","2020-01-23",72.519997
"554","2020-01-24",72.029999
"555","2020-01-27",70.470001
"556","2020-01-28",72.620003
"557","2020-01-29",72.599998
"558","2020-01-30",72.769997
"559","2020-01-31",70.959999
"560","2020-02-03",70.029999
"561","2020-02-04",71.169998
"562","2020-02-05",70.459999
"563","2020-02-06",70.809998
"564","2020-02-07",71.129997
"565","2020-02-10",72.790001
"566","2020-02-11",73.029999
"567","2020-02-12",75.040001
"568","2020-02-13",75.300003
"569","2020-02-14",75.330002
"570","2020-02-18",76.739998
"571","2020-02-19",76.029999
"572","2020-02-20",76.089996
"573","2020-02-21",76.75
"574","2020-02-24",74.209999
"575","2020-02-25",68.699997
"576","2020-02-26",65.959999
"577","2020-02-27",64.059998
"578","2020-02-28",62.889999
"579","2020-03-02",64.029999
"580","2020-03-03",61.330002
"581","2020-03-04",62.959999
"582","2020-03-05",61.73
"583","2020-03-06",64.360001
"584","2020-03-09",62.040001
"585","2020-03-10",62.849998
"586","2020-03-11",58.599998
"587","2020-03-12",57.09
"588","2020-03-13",59.299999
"589","2020-03-16",56.369999
"590","2020-03-17",60.41
"591","2020-03-18",60.669998
"592","2020-03-19",62.98
"593","2020-03-20",64.129997
"594","2020-03-23",62.209999
"595","2020-03-24",69.839996
"596","2020-03-25",65.550003
"597","2020-03-26",70.839996
"598","2020-03-27",67.449997
"599","2020-03-30",68.519997
"600","2020-03-31",67.290001
"601","2020-04-01",63.610001
"602","2020-04-02",64.690002
"603","2020-04-03",67.540001
"604","2020-04-06",72.129997
"605","2020-04-07",71.860001
"606","2020-04-08",72.910004
"607","2020-04-09",76.199997
"608","2020-04-13",73.449997
"609","2020-04-14",74.790001
"610","2020-04-15",72.629997
"611","2020-04-16",78.059998
"612","2020-04-17",77.540001
"613","2020-04-20",78.269997
"614","2020-04-21",77.739998
"615","2020-04-22",79.279999
"616","2020-04-23",78.150002
"617","2020-04-24",80.199997
"618","2020-04-27",80.43
"619","2020-04-28",78.5
"620","2020-04-29",78.620003
"621","2020-04-30",81.559998
"622","2020-05-01",89.220001
"623","2020-05-04",93.349998
"624","2020-05-05",97.489998
"625","2020-05-06",102.449997
"626","2020-05-07",107.029999
"627","2020-05-08",108.029999
"628","2020-05-11",109.900002
"629","2020-05-12",107.550003
"630","2020-05-13",109.330002
"631","2020-05-14",109.639999
"632","2020-05-15",113.489998
"633","2020-05-18",110.900002
"634","2020-05-19",111.419998
"635","2020-05-20",109.82
"636","2020-05-21",107.889999
"637","2020-05-22",111.769997
"638","2020-05-26",107.07
"639","2020-05-27",105
"640","2020-05-28",104.709999
"641","2020-05-29",110.849998
"642","2020-06-01",112.349998
"643","2020-06-02",110.75
"644","2020-06-03",115.010002
"645","2020-06-04",113.400002
"646","2020-06-05",115
"647","2020-06-08",112.120003
"648","2020-06-09",118.040001
"649","2020-06-10",117.360001
"650","2020-06-11",117.129997
"651","2020-06-12",115.440002
"652","2020-06-15",122.360001
"653","2020-06-16",123
"654","2020-06-17",123.68
"655","2020-06-18",127.82
"656","2020-06-19",124.82
"657","2020-06-22",129.190002
"658","2020-06-23",125.160004
"659","2020-06-24",125.209999
"660","2020-06-25",129.350006
"661","2020-06-26",124.370003
"662","2020-06-29",125.82
"663","2020-06-30",127
"664","2020-07-01",131.029999
"665","2020-07-02",132.259995
"666","2020-07-06",131.960007
"667","2020-07-07",132.910004
"668","2020-07-08",138.210007
"669","2020-07-09",138.910004
"670","2020-07-10",135.820007
"671","2020-07-13",128.399994
"672","2020-07-14",129.559998
"673","2020-07-15",126.209999
"674","2020-07-16",122.889999
"675","2020-07-17",126.480003
"676","2020-07-20",132.509995
"677","2020-07-21",136.369995
"678","2020-07-22",138
"679","2020-07-23",137.639999
"680","2020-07-24",137.559998
"681","2020-07-27",142.429993
"682","2020-07-28",142.259995
"683","2020-07-29",147.119995
"684","2020-07-30",148.990005
"685","2020-07-31",144.779999
"686","2020-08-03",153.580002
"687","2020-08-04",153.309998
"688","2020-08-05",153.75
"689","2020-08-06",152.279999
"690","2020-08-07",147.25
"691","2020-08-10",145.039993
"692","2020-08-11",141.639999
"693","2020-08-12",142.070007
"694","2020-08-13",144.669998
"695","2020-08-14",146.550003
"696","2020-08-17",149.800003
"697","2020-08-18",153.149994
"698","2020-08-19",152.580002
"699","2020-08-20",157.559998
"700","2020-08-21",156.100006
"701","2020-08-24",158
"702","2020-08-25",156.5
"703","2020-08-26",155.830002
"704","2020-08-27",148.990005
"705","2020-08-28",153.520004
"706","2020-08-31",157.479996
"707","2020-09-01",165.339996
"708","2020-09-02",163.649994
"709","2020-09-03",152.270004
"710","2020-09-04",148.139999
"711","2020-09-08",144.889999
"712","2020-09-09",149.119995
"713","2020-09-10",151.539993
"714","2020-09-11",143.970001
"715","2020-09-14",146.100006
"716","2020-09-15",146.240005
"717","2020-09-16",144.854996
"718","2020-09-17",150.059998
"719","2020-09-18",154.679993
"720","2020-09-21",163.610001
"721","2020-09-22",169.169998
"722","2020-09-23",161.610001
"723","2020-09-24",163.160004
"724","2020-09-25",174.229996
"725","2020-09-28",171.080002
"726","2020-09-29",175.160004
"727","2020-09-30",174.570007
"728","2020-10-01",179.949997
"729","2020-10-02",181.25
"730","2020-10-05",182.210007
"731","2020-10-06",184.779999
"732","2020-10-07",171.570007
"733","2020-10-08",173.820007
"734","2020-10-09",178.119995
"735","2020-10-12",187.529999
"736","2020-10-13",193.080002
"737","2020-10-14",190.509995
"738","2020-10-15",188.820007
"739","2020-10-16",185.339996
"740","2020-10-19",183.020004
"741","2020-10-20",171.470001
"742","2020-10-21",171.009995
"743","2020-10-22",161.089996
"744","2020-10-23",162.369995
"745","2020-10-26",157.619995
"746","2020-10-27",163.690002
"747","2020-10-28",167.589996
"748","2020-10-29",168.630005
"749","2020-10-30",160.354996
"750","2020-11-02",157.850006
"751","2020-11-03",157.449997
"752","2020-11-04",160.300003
"753","2020-11-05",165.630005
"754","2020-11-06",163.440002
"755","2020-11-09",143.669998
"756","2020-11-10",143.720001
"757","2020-11-11",144.789993
"758","2020-11-12",149.479996
"759","2020-11-13",143.699997
"760","2020-11-16",141.649994
"761","2020-11-17",143.149994
"762","2020-11-18",144.259995
"763","2020-11-19",144.5
"764","2020-11-20",153
"765","2020-11-23",153.160004
"766","2020-11-24",144.669998
"767","2020-11-25",144.779999
"768","2020-11-27",150.080002
