"","date","CPSI"
"289","2008-02-26",23.610001
"290","2008-02-27",23.309999
"291","2008-02-28",23.27
"292","2008-02-29",22.27
"293","2008-03-03",21.389999
"294","2008-03-04",21.940001
"295","2008-03-05",21.790001
"296","2008-03-06",20.940001
"297","2008-03-07",20.969999
"298","2008-03-10",20.41
"299","2008-03-11",21.1
"300","2008-03-12",20.139999
"301","2008-03-13",20.49
"302","2008-03-14",20.17
"303","2008-03-17",19.91
"304","2008-03-18",20.709999
"305","2008-03-19",20.99
"306","2008-03-20",21.139999
"307","2008-03-24",21.34
"308","2008-03-25",20.700001
"309","2008-03-26",20.82
"310","2008-03-27",20.440001
"311","2008-03-28",20.41
"312","2008-03-31",20.9
"313","2008-04-01",20.969999
"314","2008-04-02",20.83
"315","2008-04-03",20.51
"316","2008-04-04",21.08
"317","2008-04-07",20.790001
"318","2008-04-08",20.59
"319","2008-04-09",20.129999
"320","2008-04-10",20.190001
"321","2008-04-11",20.030001
"322","2008-04-14",19.879999
"323","2008-04-15",19.18
"324","2008-04-16",20.129999
"325","2008-04-17",20.33
"326","2008-04-18",20.450001
"327","2008-04-21",20.129999
"328","2008-04-22",19.110001
"329","2008-04-23",19.370001
"330","2008-04-24",19.6
"331","2008-04-25",19.639999
"332","2008-04-28",20.34
"333","2008-04-29",19
"334","2008-04-30",19.02
"335","2008-05-01",19.719999
"336","2008-05-02",19.280001
"337","2008-05-05",19.389999
"338","2008-05-06",19.52
"339","2008-05-07",18.75
"340","2008-05-08",19
"341","2008-05-09",19.059999
"342","2008-05-12",19.639999
"343","2008-05-13",19.559999
"344","2008-05-14",19.35
"345","2008-05-15",19.84
"346","2008-05-16",19.549999
"347","2008-05-19",19.469999
"348","2008-05-20",19.530001
"349","2008-05-21",19.530001
"350","2008-05-22",19.719999
"351","2008-05-23",19.610001
"352","2008-05-27",19.780001
"353","2008-05-28",20.049999
"354","2008-05-29",20.450001
"355","2008-05-30",19.950001
"356","2008-06-02",19.33
"357","2008-06-03",19.629999
"358","2008-06-04",19.67
"359","2008-06-05",19.93
"360","2008-06-06",19.5
"361","2008-06-09",19.389999
"362","2008-06-10",19.139999
"363","2008-06-11",18.75
"364","2008-06-12",19.200001
"365","2008-06-13",19.82
"366","2008-06-16",19.870001
"367","2008-06-17",19.6
"368","2008-06-18",19.51
"369","2008-06-19",19.83
"370","2008-06-20",19.530001
"371","2008-06-23",19.52
"372","2008-06-24",19.120001
"373","2008-06-25",19.15
"374","2008-06-26",18.66
"375","2008-06-27",18.08
"376","2008-06-30",17.33
"377","2008-07-01",17.459999
"378","2008-07-02",17.450001
"379","2008-07-03",18.07
"380","2008-07-07",18.110001
"381","2008-07-08",19.4
"382","2008-07-09",19.23
"383","2008-07-10",19.950001
"384","2008-07-11",20.09
"385","2008-07-14",20.32
"386","2008-07-15",20.629999
"387","2008-07-16",21.040001
"388","2008-07-17",21.48
"389","2008-07-18",21.42
"390","2008-07-21",21.42
"391","2008-07-22",22.219999
"392","2008-07-23",22.559999
"393","2008-07-24",22.190001
"394","2008-07-25",24.9
"395","2008-07-28",25.43
"396","2008-07-29",25.23
"397","2008-07-30",24.98
"398","2008-07-31",24.780001
"399","2008-08-01",25.209999
"400","2008-08-04",25.98
"401","2008-08-05",26.48
"402","2008-08-06",26.620001
"403","2008-08-07",27
"404","2008-08-08",27.42
"405","2008-08-11",28.16
"406","2008-08-12",27.360001
"407","2008-08-13",27.48
"408","2008-08-14",28
"409","2008-08-15",27.889999
"410","2008-08-18",27.74
"411","2008-08-19",27.059999
"412","2008-08-20",26.5
"413","2008-08-21",26.83
"414","2008-08-22",26.99
"415","2008-08-25",26.280001
"416","2008-08-26",26.59
"417","2008-08-27",26.98
"418","2008-08-28",28.049999
"419","2008-08-29",27.129999
"420","2008-09-02",27.67
"421","2008-09-03",27.9
"422","2008-09-04",26.9
"423","2008-09-05",26.84
"424","2008-09-08",27.639999
"425","2008-09-09",27.620001
"426","2008-09-10",27.969999
"427","2008-09-11",27.99
"428","2008-09-12",27.52
"429","2008-09-15",28.559999
"430","2008-09-16",29.889999
"431","2008-09-17",28.26
"432","2008-09-18",24.49
"433","2008-09-19",25.68
"434","2008-09-22",26.16
"435","2008-09-23",26.790001
"436","2008-09-24",28.52
"437","2008-09-25",28.83
"438","2008-09-26",28.82
"439","2008-09-29",27.75
"440","2008-09-30",28.950001
"441","2008-10-01",29.290001
"442","2008-10-02",28.540001
"443","2008-10-03",27.73
"444","2008-10-06",27.969999
"445","2008-10-07",26.82
"446","2008-10-08",26.709999
"447","2008-10-09",23.469999
"448","2008-10-10",23
"449","2008-10-13",23.92
"450","2008-10-14",25.360001
"451","2008-10-15",24.85
"452","2008-10-16",29.299999
"453","2008-10-17",26.43
"454","2008-10-20",27.950001
"455","2008-10-21",27.709999
"456","2008-10-22",27.870001
"457","2008-10-23",27.17
"458","2008-10-24",25.129999
"459","2008-10-27",25.41
"460","2008-10-28",28.040001
"461","2008-10-29",27.82
"462","2008-10-30",27.610001
"463","2008-10-31",27.690001
"464","2008-11-03",28.620001
"465","2008-11-04",29.01
"466","2008-11-05",28.99
"467","2008-11-06",30.15
"468","2008-11-07",30.15
"469","2008-11-10",29.09
"470","2008-11-11",27.879999
"471","2008-11-12",26.309999
"472","2008-11-13",26.610001
"473","2008-11-14",27.9
"474","2008-11-17",26.99
"475","2008-11-18",26.610001
"476","2008-11-19",26.01
"477","2008-11-20",24.93
"478","2008-11-21",26.17
"479","2008-11-24",27.58
"480","2008-11-25",26.629999
"481","2008-11-26",28.02
"482","2008-11-28",27.98
"483","2008-12-01",25.99
"484","2008-12-02",26.27
"485","2008-12-03",26.73
"486","2008-12-04",27.01
"487","2008-12-05",27.299999
"488","2008-12-08",27.969999
"489","2008-12-09",27.17
"490","2008-12-10",26.4
"491","2008-12-11",25.41
"492","2008-12-12",25.5
"493","2008-12-15",25.07
"494","2008-12-16",26
"495","2008-12-17",25.85
"496","2008-12-18",25.219999
"497","2008-12-19",25.860001
"498","2008-12-22",25.68
"499","2008-12-23",25.65
"500","2008-12-24",25.200001
"501","2008-12-26",26.84
"502","2008-12-29",26.91
"503","2008-12-30",26.49
"504","2008-12-31",26.799999
"505","2009-01-02",28.35
"506","2009-01-05",28.379999
"507","2009-01-06",27.24
"508","2009-01-07",27.41
"509","2009-01-08",26.83
"510","2009-01-09",27.09
"511","2009-01-12",26.559999
"512","2009-01-13",26.5
"513","2009-01-14",25.110001
"514","2009-01-15",25.6
"515","2009-01-16",25.1
"516","2009-01-20",24.35
"517","2009-01-21",25.15
"518","2009-01-22",22.25
"519","2009-01-23",22.65
"520","2009-01-26",23.370001
"521","2009-01-27",23.25
"522","2009-01-28",23.700001
"523","2009-01-29",23.75
"524","2009-01-30",25.129999
"525","2009-02-02",26.07
"526","2009-02-03",26.870001
"527","2009-02-04",26.940001
"528","2009-02-05",25.940001
"529","2009-02-06",26.98
"530","2009-02-09",27.4
"531","2009-02-10",26.33
"532","2009-02-11",26.01
"533","2009-02-12",26.59
"534","2009-02-13",26.440001
"535","2009-02-17",25.559999
"536","2009-02-18",24.879999
"537","2009-02-19",25.299999
"538","2009-02-20",26.299999
"539","2009-02-23",25.43
"540","2009-02-24",26.309999
"541","2009-02-25",27.76
"542","2009-02-26",26.690001
"543","2009-02-27",26.75
"544","2009-03-02",26.99
"545","2009-03-03",24.93
"546","2009-03-04",25.5
"547","2009-03-05",24.74
"548","2009-03-06",24.85
"549","2009-03-09",24.110001
"550","2009-03-10",25.1
"551","2009-03-11",25.18
"552","2009-03-12",26.209999
"553","2009-03-13",27.75
"554","2009-03-16",29.469999
"555","2009-03-17",30
"556","2009-03-18",31.75
"557","2009-03-19",30.959999
"558","2009-03-20",30.02
"559","2009-03-23",31.790001
"560","2009-03-24",31.73
"561","2009-03-25",33.060001
"562","2009-03-26",32.959999
"563","2009-03-27",32.310001
"564","2009-03-30",31.67
"565","2009-03-31",33.27
"566","2009-04-01",32.970001
"567","2009-04-02",33.27
"568","2009-04-03",34.41
"569","2009-04-06",33.91
"570","2009-04-07",31.98
"571","2009-04-08",32.880001
"572","2009-04-09",34.490002
"573","2009-04-13",34.830002
"574","2009-04-14",34.110001
"575","2009-04-15",33.720001
"576","2009-04-16",34.490002
"577","2009-04-17",34.939999
"578","2009-04-20",33.580002
"579","2009-04-21",33.990002
"580","2009-04-22",33.07
"581","2009-04-23",32.07
"582","2009-04-24",32.400002
"583","2009-04-27",32.869999
"584","2009-04-28",32.450001
"585","2009-04-29",36.400002
"586","2009-04-30",34.990002
"587","2009-05-01",35.389999
"588","2009-05-04",35.110001
"589","2009-05-05",35.34
"590","2009-05-06",35.139999
"591","2009-05-07",35
"592","2009-05-08",35.470001
"593","2009-05-11",35.080002
"594","2009-05-12",35.07
"595","2009-05-13",33.459999
"596","2009-05-14",34.009998
"597","2009-05-15",32.669998
"598","2009-05-18",34.16
"599","2009-05-19",34.25
"600","2009-05-20",34.810001
"601","2009-05-21",33.439999
"602","2009-05-22",33.799999
"603","2009-05-26",35.799999
"604","2009-05-27",34.950001
"605","2009-05-28",34.75
"606","2009-05-29",34.200001
"607","2009-06-01",34.389999
"608","2009-06-02",35.09
"609","2009-06-03",35.369999
"610","2009-06-04",35.400002
"611","2009-06-05",34.900002
"612","2009-06-08",34.889999
"613","2009-06-09",35.919998
"614","2009-06-10",36.34
"615","2009-06-11",37.25
"616","2009-06-12",38.470001
"617","2009-06-15",37.990002
"618","2009-06-16",39.360001
"619","2009-06-17",39.490002
"620","2009-06-18",39.470001
"621","2009-06-19",38.759998
"622","2009-06-22",37.009998
"623","2009-06-23",36.5
"624","2009-06-24",36.720001
"625","2009-06-25",37.990002
"626","2009-06-26",38.139999
"627","2009-06-29",39.02
"628","2009-06-30",38.310001
"629","2009-07-01",39.23
"630","2009-07-02",37.619999
"631","2009-07-06",36.389999
"632","2009-07-07",35.27
"633","2009-07-08",34.919998
"634","2009-07-09",34.580002
"635","2009-07-10",34.09
"636","2009-07-13",34
"637","2009-07-14",33.700001
"638","2009-07-15",34.880001
"639","2009-07-16",35.450001
"640","2009-07-17",34.82
"641","2009-07-20",35.25
"642","2009-07-21",34.490002
"643","2009-07-22",33.599998
"644","2009-07-23",34.07
"645","2009-07-24",36.639999
"646","2009-07-27",37.23
"647","2009-07-28",38.93
"648","2009-07-29",39.369999
"649","2009-07-30",39.599998
"650","2009-07-31",38.950001
"651","2009-08-03",38.900002
"652","2009-08-04",38.639999
"653","2009-08-05",37.5
"654","2009-08-06",36.619999
"655","2009-08-07",36.73
"656","2009-08-10",37.110001
"657","2009-08-11",37.200001
"658","2009-08-12",37.740002
"659","2009-08-13",38.220001
"660","2009-08-14",37.599998
"661","2009-08-17",37
"662","2009-08-18",37.529999
"663","2009-08-19",37.900002
"664","2009-08-20",38.450001
"665","2009-08-21",39.279999
"666","2009-08-24",39.400002
"667","2009-08-25",39.259998
"668","2009-08-26",39.990002
"669","2009-08-27",39.220001
"670","2009-08-28",39.060001
"671","2009-08-31",38.700001
"672","2009-09-01",38.700001
"673","2009-09-02",39.009998
"674","2009-09-03",39.369999
"675","2009-09-04",39.459999
"676","2009-09-08",39.330002
"677","2009-09-09",39.73
"678","2009-09-10",39.889999
"679","2009-09-11",40.110001
"680","2009-09-14",40.52
"681","2009-09-15",40.099998
"682","2009-09-16",40.48
"683","2009-09-17",41
"684","2009-09-18",40.400002
"685","2009-09-21",41.599998
"686","2009-09-22",41.790001
"687","2009-09-23",41.369999
"688","2009-09-24",41.580002
"689","2009-09-25",41.349998
"690","2009-09-28",41.490002
"691","2009-09-29",41.450001
"692","2009-09-30",41.41
"693","2009-10-01",41.240002
"694","2009-10-02",41.220001
"695","2009-10-05",41.369999
"696","2009-10-06",40.98
"697","2009-10-07",40.880001
"698","2009-10-08",40.759998
"699","2009-10-09",42.209999
"700","2009-10-12",42.900002
"701","2009-10-13",43.5
"702","2009-10-14",44.549999
"703","2009-10-15",44.610001
"704","2009-10-16",44.900002
"705","2009-10-19",44.889999
"706","2009-10-20",44
"707","2009-10-21",43.110001
"708","2009-10-22",43.25
"709","2009-10-23",43.349998
"710","2009-10-26",43.02
"711","2009-10-27",42.849998
"712","2009-10-28",41.889999
"713","2009-10-29",42.310001
"714","2009-10-30",42.240002
"715","2009-11-02",42.130001
"716","2009-11-03",42.310001
"717","2009-11-04",43.02
"718","2009-11-05",44.209999
"719","2009-11-06",43.790001
"720","2009-11-09",44.549999
"721","2009-11-10",45.509998
"722","2009-11-11",46.189999
"723","2009-11-12",45.32
"724","2009-11-13",46.349998
"725","2009-11-16",47.099998
"726","2009-11-17",47.02
"727","2009-11-18",46
"728","2009-11-19",44.599998
"729","2009-11-20",44.099998
"730","2009-11-23",45.959999
"731","2009-11-24",47.330002
"732","2009-11-25",46.990002
"733","2009-11-27",46.330002
"734","2009-11-30",46.189999
"735","2009-12-01",47.68
"736","2009-12-02",49.369999
"737","2009-12-03",48.439999
"738","2009-12-04",49.23
"739","2009-12-07",49.549999
"740","2009-12-08",49.5
"741","2009-12-09",48.549999
"742","2009-12-10",47.860001
"743","2009-12-11",47.470001
"744","2009-12-14",47.080002
"745","2009-12-15",46.830002
"746","2009-12-16",45.240002
"747","2009-12-17",44.07
"748","2009-12-18",44.610001
"749","2009-12-21",45.709999
"750","2009-12-22",46.369999
"751","2009-12-23",46.439999
"752","2009-12-24",46.900002
"753","2009-12-28",45.939999
"754","2009-12-29",45.849998
"755","2009-12-30",46.080002
"756","2009-12-31",46.049999
"757","2010-01-04",46.990002
"758","2010-01-05",47.240002
"759","2010-01-06",48.259998
"760","2010-01-07",48.470001
"761","2010-01-08",47.790001
"762","2010-01-11",48.560001
"763","2010-01-12",47.810001
"764","2010-01-13",48.150002
"765","2010-01-14",47.669998
"766","2010-01-15",47.189999
"767","2010-01-19",47.689999
"768","2010-01-20",47.119999
"769","2010-01-21",46.470001
"770","2010-01-22",46.099998
"771","2010-01-25",45.990002
"772","2010-01-26",45.669998
"773","2010-01-27",45.900002
"774","2010-01-28",44.029999
"775","2010-01-29",37.630001
"776","2010-02-01",38
"777","2010-02-02",38.610001
"778","2010-02-03",37.810001
"779","2010-02-04",37.259998
"780","2010-02-05",37.110001
"781","2010-02-08",36.25
"782","2010-02-09",37.060001
"783","2010-02-10",36.82
"784","2010-02-11",36.560001
"785","2010-02-12",36.959999
"786","2010-02-16",38.119999
"787","2010-02-17",38.07
"788","2010-02-18",37.950001
"789","2010-02-19",37.880001
"790","2010-02-22",37.689999
"791","2010-02-23",37.41
"792","2010-02-24",36.830002
"793","2010-02-25",36.189999
"794","2010-02-26",35.939999
"795","2010-03-01",36.150002
"796","2010-03-02",36.23
"797","2010-03-03",35.91
"798","2010-03-04",36.32
"799","2010-03-05",37.950001
"800","2010-03-08",37.900002
"801","2010-03-09",38.830002
"802","2010-03-10",39.57
"803","2010-03-11",39.34
"804","2010-03-12",39.110001
"805","2010-03-15",38.790001
"806","2010-03-16",38.73
"807","2010-03-17",39.66
"808","2010-03-18",40.43
"809","2010-03-19",41.049999
"810","2010-03-22",41.720001
"811","2010-03-23",41.529999
"812","2010-03-24",40.98
"813","2010-03-25",40.639999
"814","2010-03-26",40.720001
"815","2010-03-29",40.060001
"816","2010-03-30",39.59
"817","2010-03-31",39.080002
"818","2010-04-01",39.169998
"819","2010-04-05",39.459999
"820","2010-04-06",38.959999
"821","2010-04-07",38.209999
"822","2010-04-08",37.900002
"823","2010-04-09",38.689999
"824","2010-04-12",38.549999
"825","2010-04-13",38.16
"826","2010-04-14",38.93
"827","2010-04-15",39.349998
"828","2010-04-16",39.73
"829","2010-04-19",39.669998
"830","2010-04-20",40.32
"831","2010-04-21",40.200001
"832","2010-04-22",40.189999
"833","2010-04-23",45.740002
"834","2010-04-26",45.369999
"835","2010-04-27",45.130001
"836","2010-04-28",45.25
"837","2010-04-29",45.709999
"838","2010-04-30",45.060001
"839","2010-05-03",45.880001
"840","2010-05-04",44.68
"841","2010-05-05",44.16
"842","2010-05-06",42.950001
"843","2010-05-07",41.73
"844","2010-05-10",43.830002
"845","2010-05-11",44.509998
"846","2010-05-12",46.16
"847","2010-05-13",46.59
"848","2010-05-14",44.68
"849","2010-05-17",44.369999
"850","2010-05-18",43.799999
"851","2010-05-19",44.200001
"852","2010-05-20",41.91
"853","2010-05-21",42.41
"854","2010-05-24",42
"855","2010-05-25",42.849998
"856","2010-05-26",42.27
"857","2010-05-27",43.619999
"858","2010-05-28",43.009998
"859","2010-06-01",42.290001
"860","2010-06-02",42.66
"861","2010-06-03",42.889999
"862","2010-06-04",41.360001
"863","2010-06-07",40.599998
"864","2010-06-08",39.990002
"865","2010-06-09",40.470001
"866","2010-06-10",42.150002
"867","2010-06-11",42.049999
"868","2010-06-14",41.990002
"869","2010-06-15",43
"870","2010-06-16",42.549999
"871","2010-06-17",39.02
"872","2010-06-18",36.310001
"873","2010-06-21",38.02
"874","2010-06-22",38.119999
"875","2010-06-23",37.470001
"876","2010-06-24",37.360001
"877","2010-06-25",39.77
"878","2010-06-28",40.84
"879","2010-06-29",40.470001
"880","2010-06-30",40.919998
"881","2010-07-01",40.619999
"882","2010-07-02",40.360001
"883","2010-07-06",39.709999
"884","2010-07-07",40.950001
"885","2010-07-08",41.490002
"886","2010-07-09",41.34
"887","2010-07-12",40.799999
"888","2010-07-13",42.209999
"889","2010-07-14",42.700001
"890","2010-07-15",42.380001
"891","2010-07-16",39.93
"892","2010-07-19",39.77
"893","2010-07-20",40.07
"894","2010-07-21",39.119999
"895","2010-07-22",40.669998
"896","2010-07-23",42.049999
"897","2010-07-26",43.240002
"898","2010-07-27",42.779999
"899","2010-07-28",42.16
"900","2010-07-29",41.389999
"901","2010-07-30",44.970001
"902","2010-08-02",45.869999
"903","2010-08-03",45.189999
"904","2010-08-04",44.16
"905","2010-08-05",44.009998
"906","2010-08-06",43.720001
"907","2010-08-09",43.650002
"908","2010-08-10",42.82
"909","2010-08-11",41.66
"910","2010-08-12",41.470001
"911","2010-08-13",40.540001
"912","2010-08-16",40.709999
"913","2010-08-17",41.009998
"914","2010-08-18",41.740002
"915","2010-08-19",40.810001
"916","2010-08-20",41.630001
"917","2010-08-23",41.27
"918","2010-08-24",41.119999
"919","2010-08-25",42.009998
"920","2010-08-26",41.869999
"921","2010-08-27",43.110001
"922","2010-08-30",41.900002
"923","2010-08-31",40.860001
"924","2010-09-01",42.060001
"925","2010-09-02",42.23
"926","2010-09-03",42.990002
"927","2010-09-07",41.619999
"928","2010-09-08",41.779999
"929","2010-09-09",41.630001
"930","2010-09-10",40.939999
"931","2010-09-13",41.119999
"932","2010-09-14",41.470001
"933","2010-09-15",41.849998
"934","2010-09-16",42.25
"935","2010-09-17",40.93
"936","2010-09-20",42.48
"937","2010-09-21",42.32
"938","2010-09-22",42.48
"939","2010-09-23",42.07
"940","2010-09-24",42.240002
"941","2010-09-27",41.950001
"942","2010-09-28",41.970001
"943","2010-09-29",42.380001
"944","2010-09-30",42.57
"945","2010-10-01",42.380001
"946","2010-10-04",41.790001
"947","2010-10-05",42.720001
"948","2010-10-06",42.799999
"949","2010-10-07",42.169998
"950","2010-10-08",43.52
"951","2010-10-11",43.970001
"952","2010-10-12",44.619999
"953","2010-10-13",45.709999
"954","2010-10-14",45.990002
"955","2010-10-15",45.91
"956","2010-10-18",45.950001
"957","2010-10-19",44.849998
"958","2010-10-20",44.98
"959","2010-10-21",46.060001
"960","2010-10-22",46.290001
"961","2010-10-25",46.139999
"962","2010-10-26",46.16
"963","2010-10-27",45.68
