"","date","EXP"
"246","2007-12-21",36.32
"247","2007-12-24",36.549999
"248","2007-12-26",36.18
"249","2007-12-27",35.48
"250","2007-12-28",35.349998
"251","2007-12-31",35.48
"252","2008-01-02",35.779999
"253","2008-01-03",35.360001
"254","2008-01-04",33.970001
"255","2008-01-07",32.41
"256","2008-01-08",30.49
"257","2008-01-09",30.870001
"258","2008-01-10",31.790001
"259","2008-01-11",30.84
"260","2008-01-14",30.76
"261","2008-01-15",30.51
"262","2008-01-16",30.549999
"263","2008-01-17",29.049999
"264","2008-01-18",29.450001
"265","2008-01-22",31.08
"266","2008-01-23",34.009998
"267","2008-01-24",35.27
"268","2008-01-25",33.400002
"269","2008-01-28",33.799999
"270","2008-01-29",35
"271","2008-01-30",34.529999
"272","2008-01-31",37.700001
"273","2008-02-01",38.25
"274","2008-02-04",37.18
"275","2008-02-05",35.389999
"276","2008-02-06",34.419998
"277","2008-02-07",35.139999
"278","2008-02-08",35.209999
"279","2008-02-11",35.349998
"280","2008-02-12",34.459999
"281","2008-02-13",34.889999
"282","2008-02-14",34.470001
"283","2008-02-15",34.34
"284","2008-02-19",34.810001
"285","2008-02-20",36.029999
"286","2008-02-21",35.700001
"287","2008-02-22",36.169998
"288","2008-02-25",36.279999
"289","2008-02-26",36.939999
"290","2008-02-27",36.810001
"291","2008-02-28",36.52
"292","2008-02-29",35.560001
"293","2008-03-03",35.52
"294","2008-03-04",34.810001
"295","2008-03-05",34.950001
"296","2008-03-06",34.049999
"297","2008-03-07",33.830002
"298","2008-03-10",33.009998
"299","2008-03-11",34.18
"300","2008-03-12",34.52
"301","2008-03-13",35.82
"302","2008-03-14",34.849998
"303","2008-03-17",34.290001
"304","2008-03-18",34.700001
"305","2008-03-19",34.18
"306","2008-03-20",34.990002
"307","2008-03-24",37.470001
"308","2008-03-25",37.299999
"309","2008-03-26",36.52
"310","2008-03-27",35.790001
"311","2008-03-28",34.669998
"312","2008-03-31",35.549999
"313","2008-04-01",37.299999
"314","2008-04-02",36.860001
"315","2008-04-03",36.740002
"316","2008-04-04",36.5
"317","2008-04-07",35.919998
"318","2008-04-08",35.84
"319","2008-04-09",36.029999
"320","2008-04-10",36.48
"321","2008-04-11",36.240002
"322","2008-04-14",36.299999
"323","2008-04-15",36.580002
"324","2008-04-16",37.41
"325","2008-04-17",37.529999
"326","2008-04-18",37.48
"327","2008-04-21",37.369999
"328","2008-04-22",36.580002
"329","2008-04-23",35.049999
"330","2008-04-24",35.630001
"331","2008-04-25",35.419998
"332","2008-04-28",36.490002
"333","2008-04-29",36.5
"334","2008-04-30",36.279999
"335","2008-05-01",37
"336","2008-05-02",36.580002
"337","2008-05-05",36.400002
"338","2008-05-06",36.549999
"339","2008-05-07",35.110001
"340","2008-05-08",35.73
"341","2008-05-09",34.709999
"342","2008-05-12",35.290001
"343","2008-05-13",35.490002
"344","2008-05-14",35.869999
"345","2008-05-15",35.799999
"346","2008-05-16",37.130001
"347","2008-05-19",37.759998
"348","2008-05-20",37.860001
"349","2008-05-21",36.66
"350","2008-05-22",36.490002
"351","2008-05-23",35.400002
"352","2008-05-27",35.919998
"353","2008-05-28",35.939999
"354","2008-05-29",35.720001
"355","2008-05-30",35.849998
"356","2008-06-02",35.459999
"357","2008-06-03",35.599998
"358","2008-06-04",36.049999
"359","2008-06-05",36.369999
"360","2008-06-06",35.060001
"361","2008-06-09",34.549999
"362","2008-06-10",34.389999
"363","2008-06-11",32.880001
"364","2008-06-12",31.17
"365","2008-06-13",31.35
"366","2008-06-16",31.209999
"367","2008-06-17",30.209999
"368","2008-06-18",29.08
"369","2008-06-19",30.799999
"370","2008-06-20",29.08
"371","2008-06-23",28.35
"372","2008-06-24",28.15
"373","2008-06-25",28.120001
"374","2008-06-26",26.719999
"375","2008-06-27",26.15
"376","2008-06-30",25.33
"377","2008-07-01",24.59
"378","2008-07-02",22.969999
"379","2008-07-03",23.4
"380","2008-07-07",21.99
"381","2008-07-08",23.059999
"382","2008-07-09",22.889999
"383","2008-07-10",21.99
"384","2008-07-11",21.440001
"385","2008-07-14",20.76
"386","2008-07-15",20.719999
"387","2008-07-16",21.360001
"388","2008-07-17",23.620001
"389","2008-07-18",23.49
"390","2008-07-21",23.540001
"391","2008-07-22",23.559999
"392","2008-07-23",25.5
"393","2008-07-24",23.99
"394","2008-07-25",24.32
"395","2008-07-28",23.84
"396","2008-07-29",24.700001
"397","2008-07-30",25.02
"398","2008-07-31",24.809999
"399","2008-08-01",24.68
"400","2008-08-04",24.209999
"401","2008-08-05",25.1
"402","2008-08-06",25.219999
"403","2008-08-07",24.290001
"404","2008-08-08",25.42
"405","2008-08-11",25.67
"406","2008-08-12",25.370001
"407","2008-08-13",24.9
"408","2008-08-14",25.26
"409","2008-08-15",25.620001
"410","2008-08-18",24.559999
"411","2008-08-19",24.27
"412","2008-08-20",27.129999
"413","2008-08-21",26.74
"414","2008-08-22",27.389999
"415","2008-08-25",26.799999
"416","2008-08-26",26.91
"417","2008-08-27",28.799999
"418","2008-08-28",29.02
"419","2008-08-29",30.530001
"420","2008-09-02",30.74
"421","2008-09-03",30.370001
"422","2008-09-04",28.959999
"423","2008-09-05",28.66
"424","2008-09-08",29.5
"425","2008-09-09",28.370001
"426","2008-09-10",28.700001
"427","2008-09-11",28.32
"428","2008-09-12",28.4
"429","2008-09-15",26.809999
"430","2008-09-16",27.27
"431","2008-09-17",26.09
"432","2008-09-18",27.389999
"433","2008-09-19",27.969999
"434","2008-09-22",26.58
"435","2008-09-23",26.110001
"436","2008-09-24",25.98
"437","2008-09-25",26.440001
"438","2008-09-26",24.26
"439","2008-09-29",21.370001
"440","2008-09-30",22.370001
"441","2008-10-01",21.66
"442","2008-10-02",19.799999
"443","2008-10-03",18.780001
"444","2008-10-06",17.27
"445","2008-10-07",16.5
"446","2008-10-08",17.02
"447","2008-10-09",15.51
"448","2008-10-10",15.9
"449","2008-10-13",16.99
"450","2008-10-14",17.120001
"451","2008-10-15",15
"452","2008-10-16",14.92
"453","2008-10-17",17.370001
"454","2008-10-20",18.27
"455","2008-10-21",17.41
"456","2008-10-22",16.74
"457","2008-10-23",16.59
"458","2008-10-24",15.71
"459","2008-10-27",14.65
"460","2008-10-28",14.41
"461","2008-10-29",14.56
"462","2008-10-30",15.78
"463","2008-10-31",17.709999
"464","2008-11-03",18.98
"465","2008-11-04",19.110001
"466","2008-11-05",18.450001
"467","2008-11-06",18.08
"468","2008-11-07",17.780001
"469","2008-11-10",17.42
"470","2008-11-11",17.809999
"471","2008-11-12",17.01
"472","2008-11-13",18
"473","2008-11-14",18.75
"474","2008-11-17",18.280001
"475","2008-11-18",18.530001
"476","2008-11-19",15.54
"477","2008-11-20",15.12
"478","2008-11-21",16.48
"479","2008-11-24",17.139999
"480","2008-11-25",18.77
"481","2008-11-26",21.110001
"482","2008-11-28",21
"483","2008-12-01",18.690001
"484","2008-12-02",19.290001
"485","2008-12-03",19.57
"486","2008-12-04",19.360001
"487","2008-12-05",19.700001
"488","2008-12-08",21.68
"489","2008-12-09",20.17
"490","2008-12-10",20.42
"491","2008-12-11",19.08
"492","2008-12-12",20.299999
"493","2008-12-15",19.34
"494","2008-12-16",20.190001
"495","2008-12-17",20.030001
"496","2008-12-18",19.200001
"497","2008-12-19",18.809999
"498","2008-12-22",17.98
"499","2008-12-23",17.68
"500","2008-12-24",17.639999
"501","2008-12-26",17.51
"502","2008-12-29",16.93
"503","2008-12-30",17.24
"504","2008-12-31",18.41
"505","2009-01-02",18.709999
"506","2009-01-05",19.639999
"507","2009-01-06",20.190001
"508","2009-01-07",19.48
"509","2009-01-08",19.35
"510","2009-01-09",19.969999
"511","2009-01-12",19.17
"512","2009-01-13",19.309999
"513","2009-01-14",18.629999
"514","2009-01-15",19.74
"515","2009-01-16",19.99
"516","2009-01-20",18.889999
"517","2009-01-21",19.280001
"518","2009-01-22",18.639999
"519","2009-01-23",19.01
"520","2009-01-26",19.32
"521","2009-01-27",19.610001
"522","2009-01-28",20.59
"523","2009-01-29",19.200001
"524","2009-01-30",18.08
"525","2009-02-02",17.83
"526","2009-02-03",18.01
"527","2009-02-04",17.879999
"528","2009-02-05",20.940001
"529","2009-02-06",21.940001
"530","2009-02-09",22.15
"531","2009-02-10",21.34
"532","2009-02-11",21.049999
"533","2009-02-12",21.299999
"534","2009-02-13",20.77
"535","2009-02-17",19.83
"536","2009-02-18",19.73
"537","2009-02-19",18.040001
"538","2009-02-20",17.110001
"539","2009-02-23",16.790001
"540","2009-02-24",17.530001
"541","2009-02-25",18.110001
"542","2009-02-26",18.85
"543","2009-02-27",19.07
"544","2009-03-02",18.530001
"545","2009-03-03",17.85
"546","2009-03-04",18.290001
"547","2009-03-05",17.52
"548","2009-03-06",17.450001
"549","2009-03-09",17.91
"550","2009-03-10",19.450001
"551","2009-03-11",19.969999
"552","2009-03-12",20.719999
"553","2009-03-13",20.780001
"554","2009-03-16",21.209999
"555","2009-03-17",22.129999
"556","2009-03-18",23.440001
"557","2009-03-19",23.76
"558","2009-03-20",23.120001
"559","2009-03-23",23.610001
"560","2009-03-24",22.51
"561","2009-03-25",23.27
"562","2009-03-26",24.9
"563","2009-03-27",24.309999
"564","2009-03-30",23.15
"565","2009-03-31",24.25
"566","2009-04-01",25.030001
"567","2009-04-02",26.549999
"568","2009-04-03",26.799999
"569","2009-04-06",27.82
"570","2009-04-07",25.92
"571","2009-04-08",25.790001
"572","2009-04-09",26.51
"573","2009-04-13",26.309999
"574","2009-04-14",26
"575","2009-04-15",26.59
"576","2009-04-16",27.35
"577","2009-04-17",27.4
"578","2009-04-20",25.74
"579","2009-04-21",27.09
"580","2009-04-22",26.629999
"581","2009-04-23",26
"582","2009-04-24",26.940001
"583","2009-04-27",26.709999
"584","2009-04-28",26.76
"585","2009-04-29",27.790001
"586","2009-04-30",27.799999
"587","2009-05-01",27.85
"588","2009-05-04",28.66
"589","2009-05-05",28.98
"590","2009-05-06",28.889999
"591","2009-05-07",29
"592","2009-05-08",28.52
"593","2009-05-11",27.620001
"594","2009-05-12",26.370001
"595","2009-05-13",24.690001
"596","2009-05-14",24.59
"597","2009-05-15",23.59
"598","2009-05-18",24.42
"599","2009-05-19",24.5
"600","2009-05-20",24.51
"601","2009-05-21",23.139999
"602","2009-05-22",22.870001
"603","2009-05-26",24.209999
"604","2009-05-27",24.67
"605","2009-05-28",24.27
"606","2009-05-29",24.6
"607","2009-06-01",25.690001
"608","2009-06-02",26.16
"609","2009-06-03",24.76
"610","2009-06-04",24.450001
"611","2009-06-05",24.18
"612","2009-06-08",23.92
"613","2009-06-09",24.040001
"614","2009-06-10",23.84
"615","2009-06-11",24.6
"616","2009-06-12",24.959999
"617","2009-06-15",24.65
"618","2009-06-16",24.17
"619","2009-06-17",23.75
"620","2009-06-18",23.139999
"621","2009-06-19",22.73
"622","2009-06-22",22.32
"623","2009-06-23",22.5
"624","2009-06-24",23.129999
"625","2009-06-25",23.780001
"626","2009-06-26",24.440001
"627","2009-06-29",25
"628","2009-06-30",25.24
"629","2009-07-01",25.309999
"630","2009-07-02",24.450001
"631","2009-07-06",24.370001
"632","2009-07-07",23.969999
"633","2009-07-08",23.200001
"634","2009-07-09",23.23
"635","2009-07-10",22.719999
"636","2009-07-13",23.030001
"637","2009-07-14",23.299999
"638","2009-07-15",24.49
"639","2009-07-16",25.209999
"640","2009-07-17",25.75
"641","2009-07-20",26.459999
"642","2009-07-21",26.74
"643","2009-07-22",27.440001
"644","2009-07-23",28.540001
"645","2009-07-24",27.6
"646","2009-07-27",26.700001
"647","2009-07-28",27.309999
"648","2009-07-29",26.700001
"649","2009-07-30",27.35
"650","2009-07-31",27.299999
"651","2009-08-03",28.08
"652","2009-08-04",28.33
"653","2009-08-05",28.25
"654","2009-08-06",27.120001
"655","2009-08-07",27.530001
"656","2009-08-10",27.1
"657","2009-08-11",26.809999
"658","2009-08-12",27.469999
"659","2009-08-13",27.790001
"660","2009-08-14",26.59
"661","2009-08-17",25.690001
"662","2009-08-18",26.549999
"663","2009-08-19",26.360001
"664","2009-08-20",27.17
"665","2009-08-21",27.889999
"666","2009-08-24",27.32
"667","2009-08-25",27.07
"668","2009-08-26",27.02
"669","2009-08-27",27.190001
"670","2009-08-28",27.280001
"671","2009-08-31",26.33
"672","2009-09-01",25.26
"673","2009-09-02",24.469999
"674","2009-09-03",24.59
"675","2009-09-04",24.459999
"676","2009-09-08",25.75
"677","2009-09-09",25.549999
"678","2009-09-10",26.290001
"679","2009-09-11",27.629999
"680","2009-09-14",26.76
"681","2009-09-15",27.040001
"682","2009-09-16",28.440001
"683","2009-09-17",29.440001
"684","2009-09-18",29.540001
"685","2009-09-21",29.73
"686","2009-09-22",28.639999
"687","2009-09-23",28.139999
"688","2009-09-24",27.200001
"689","2009-09-25",27.16
"690","2009-09-28",28.26
"691","2009-09-29",28.41
"692","2009-09-30",28.58
"693","2009-10-01",28.57
"694","2009-10-02",27.879999
"695","2009-10-05",28.25
"696","2009-10-06",28.92
"697","2009-10-07",29.25
"698","2009-10-08",29.450001
"699","2009-10-09",29.469999
"700","2009-10-12",29.25
"701","2009-10-13",29.440001
"702","2009-10-14",29.690001
"703","2009-10-15",29.75
"704","2009-10-16",29.35
"705","2009-10-19",29.549999
"706","2009-10-20",29.110001
"707","2009-10-21",28.280001
"708","2009-10-22",28.08
"709","2009-10-23",26.18
"710","2009-10-26",25.629999
"711","2009-10-27",25.360001
"712","2009-10-28",24.969999
"713","2009-10-29",25.43
"714","2009-10-30",24.85
"715","2009-11-02",24.790001
"716","2009-11-03",25.360001
"717","2009-11-04",25
"718","2009-11-05",25.530001
"719","2009-11-06",25.690001
"720","2009-11-09",26.68
"721","2009-11-10",27.02
"722","2009-11-11",27.42
"723","2009-11-12",26.700001
"724","2009-11-13",27.01
"725","2009-11-16",27.540001
"726","2009-11-17",27.639999
"727","2009-11-18",27.809999
"728","2009-11-19",27.549999
"729","2009-11-20",27.23
"730","2009-11-23",27.780001
"731","2009-11-24",27.389999
"732","2009-11-25",27.75
"733","2009-11-27",27.08
"734","2009-11-30",26.959999
"735","2009-12-01",27.379999
"736","2009-12-02",27.82
"737","2009-12-03",27.35
"738","2009-12-04",27.530001
"739","2009-12-07",27.4
"740","2009-12-08",26.98
"741","2009-12-09",26.92
"742","2009-12-10",26.809999
"743","2009-12-11",26.799999
"744","2009-12-14",26.75
"745","2009-12-15",26.65
"746","2009-12-16",26.52
"747","2009-12-17",26.049999
"748","2009-12-18",26.16
"749","2009-12-21",26.4
"750","2009-12-22",26.91
"751","2009-12-23",26.82
"752","2009-12-24",26.959999
"753","2009-12-28",26.530001
"754","2009-12-29",26.299999
"755","2009-12-30",26.15
"756","2009-12-31",26.049999
"757","2010-01-04",25.83
"758","2010-01-05",25.32
"759","2010-01-06",25.120001
"760","2010-01-07",24.790001
"761","2010-01-08",24.620001
"762","2010-01-11",24.719999
"763","2010-01-12",24.76
"764","2010-01-13",25.35
"765","2010-01-14",25.299999
"766","2010-01-15",25.040001
"767","2010-01-19",25.18
"768","2010-01-20",25.139999
"769","2010-01-21",24.52
"770","2010-01-22",24.17
"771","2010-01-25",24.02
"772","2010-01-26",24.139999
"773","2010-01-27",23.18
"774","2010-01-28",22.879999
"775","2010-01-29",22.809999
"776","2010-02-01",23.25
"777","2010-02-02",23.780001
"778","2010-02-03",23.32
"779","2010-02-04",22.809999
"780","2010-02-05",23.190001
"781","2010-02-08",22.57
"782","2010-02-09",22.41
"783","2010-02-10",22.18
"784","2010-02-11",22.32
"785","2010-02-12",22.620001
"786","2010-02-16",23.82
"787","2010-02-17",23.74
"788","2010-02-18",23.93
"789","2010-02-19",23.85
"790","2010-02-22",23.85
"791","2010-02-23",24.02
"792","2010-02-24",24.1
"793","2010-02-25",23.9
"794","2010-02-26",23.59
"795","2010-03-01",24.18
"796","2010-03-02",24.190001
"797","2010-03-03",24.110001
"798","2010-03-04",24
"799","2010-03-05",24.440001
"800","2010-03-08",25.1
"801","2010-03-09",25.49
"802","2010-03-10",25.620001
"803","2010-03-11",25.93
"804","2010-03-12",25.629999
"805","2010-03-15",25.129999
"806","2010-03-16",25.49
"807","2010-03-17",26.469999
"808","2010-03-18",25.809999
"809","2010-03-19",25.76
"810","2010-03-22",26.35
"811","2010-03-23",26.1
"812","2010-03-24",25.959999
"813","2010-03-25",25.58
"814","2010-03-26",25.76
"815","2010-03-29",26.6
"816","2010-03-30",26.85
"817","2010-03-31",26.540001
"818","2010-04-01",26.92
"819","2010-04-05",27.24
"820","2010-04-06",27.120001
"821","2010-04-07",27.120001
"822","2010-04-08",27.790001
"823","2010-04-09",29.07
"824","2010-04-12",28.65
"825","2010-04-13",28.65
"826","2010-04-14",29.190001
"827","2010-04-15",29.360001
"828","2010-04-16",29.219999
"829","2010-04-19",28.84
"830","2010-04-20",29.58
"831","2010-04-21",30.48
"832","2010-04-22",32.18
"833","2010-04-23",32.450001
"834","2010-04-26",32.610001
"835","2010-04-27",31.309999
"836","2010-04-28",30.700001
"837","2010-04-29",32.130001
"838","2010-04-30",31.870001
"839","2010-05-03",32.790001
"840","2010-05-04",32.029999
"841","2010-05-05",31.73
"842","2010-05-06",30.73
"843","2010-05-07",29.629999
"844","2010-05-10",31.48
"845","2010-05-11",31.190001
"846","2010-05-12",32.259998
"847","2010-05-13",32
"848","2010-05-14",30.559999
"849","2010-05-17",30.26
"850","2010-05-18",30.379999
"851","2010-05-19",30.27
"852","2010-05-20",28.629999
"853","2010-05-21",29.209999
"854","2010-05-24",29.709999
"855","2010-05-25",29.790001
"856","2010-05-26",29.6
"857","2010-05-27",30.99
"858","2010-05-28",30.68
"859","2010-06-01",29.59
"860","2010-06-02",30.190001
"861","2010-06-03",30.15
"862","2010-06-04",27.559999
"863","2010-06-07",27.27
"864","2010-06-08",27.299999
"865","2010-06-09",26.969999
"866","2010-06-10",27.9
"867","2010-06-11",27.969999
"868","2010-06-14",28.76
"869","2010-06-15",29.01
"870","2010-06-16",28.469999
"871","2010-06-17",27.700001
"872","2010-06-18",27.16
"873","2010-06-21",27.6
"874","2010-06-22",26.709999
"875","2010-06-23",26.620001
"876","2010-06-24",26.389999
"877","2010-06-25",26.23
"878","2010-06-28",26.030001
"879","2010-06-29",25.83
"880","2010-06-30",25.93
"881","2010-07-01",25.530001
"882","2010-07-02",25.200001
"883","2010-07-06",25.030001
"884","2010-07-07",25.74
"885","2010-07-08",26.440001
"886","2010-07-09",26.58
"887","2010-07-12",25.42
"888","2010-07-13",26.24
"889","2010-07-14",26.219999
"890","2010-07-15",25.5
"891","2010-07-16",24.84
"892","2010-07-19",24.129999
"893","2010-07-20",26.07
"894","2010-07-21",26.76
"895","2010-07-22",25.719999
"896","2010-07-23",25.92
"897","2010-07-26",25.540001
"898","2010-07-27",25.209999
"899","2010-07-28",24.58
"900","2010-07-29",24.49
"901","2010-07-30",24.459999
"902","2010-08-02",25.4
"903","2010-08-03",25.01
"904","2010-08-04",25
"905","2010-08-05",24.790001
"906","2010-08-06",24.459999
"907","2010-08-09",24.629999
"908","2010-08-10",24.290001
"909","2010-08-11",23.559999
"910","2010-08-12",23.809999
"911","2010-08-13",22.950001
"912","2010-08-16",23.02
"913","2010-08-17",23.57
"914","2010-08-18",23.6
"915","2010-08-19",22.809999
"916","2010-08-20",22.48
"917","2010-08-23",21.959999
"918","2010-08-24",21.790001
"919","2010-08-25",22.07
"920","2010-08-26",22.99
"921","2010-08-27",23.17
"922","2010-08-30",22.26
"923","2010-08-31",22.950001
"924","2010-09-01",23.43
"925","2010-09-02",24.16
"926","2010-09-03",24.41
"927","2010-09-07",24.23
"928","2010-09-08",23.76
"929","2010-09-09",23.77
"930","2010-09-10",23.559999
"931","2010-09-13",24.16
"932","2010-09-14",23.610001
"933","2010-09-15",23.25
"934","2010-09-16",22.6
"935","2010-09-17",22.530001
"936","2010-09-20",22.84
"937","2010-09-21",22.52
"938","2010-09-22",22.41
"939","2010-09-23",22.459999
"940","2010-09-24",23.16
"941","2010-09-27",23.059999
"942","2010-09-28",23.93
"943","2010-09-29",23.68
"944","2010-09-30",23.700001
"945","2010-10-01",23.610001
"946","2010-10-04",22.9
"947","2010-10-05",23.370001
"948","2010-10-06",23.5
"949","2010-10-07",23.209999
"950","2010-10-08",23.4
"951","2010-10-11",22.950001
"952","2010-10-12",23.17
"953","2010-10-13",23.629999
"954","2010-10-14",23.75
"955","2010-10-15",24.030001
"956","2010-10-18",22.74
"957","2010-10-19",23.43
"958","2010-10-20",23.809999
"959","2010-10-21",23.9
"960","2010-10-22",24.18
"961","2010-10-25",23.969999
