"","date","BKI"
"226","2016-04-12",28.889999
"227","2016-04-13",29.51
"228","2016-04-14",29.620001
"229","2016-04-15",29.27
"230","2016-04-18",30.16
"231","2016-04-19",30.41
"232","2016-04-20",31.42
"233","2016-04-21",30.940001
"234","2016-04-22",30.940001
"235","2016-04-25",31.030001
"236","2016-04-26",31.629999
"237","2016-04-27",32.029999
"238","2016-04-28",33.389999
"239","2016-04-29",31.98
"240","2016-05-02",32.66
"241","2016-05-03",32.630001
"242","2016-05-04",32.66
"243","2016-05-05",31.889999
"244","2016-05-06",32.220001
"245","2016-05-09",32.310001
"246","2016-05-10",33.360001
"247","2016-05-11",33.57
"248","2016-05-12",32.889999
"249","2016-05-13",32.720001
"250","2016-05-16",33.810001
"251","2016-05-17",32.82
"252","2016-05-18",32.740002
"253","2016-05-19",32.790001
"254","2016-05-20",33.049999
"255","2016-05-23",34.490002
"256","2016-05-24",34.919998
"257","2016-05-25",34.43
"258","2016-05-26",34.5
"259","2016-05-27",34.650002
"260","2016-05-31",35
"261","2016-06-01",35.169998
"262","2016-06-02",35.25
"263","2016-06-03",35.5
"264","2016-06-06",36.799999
"265","2016-06-07",36.5
"266","2016-06-08",36.220001
"267","2016-06-09",35.790001
"268","2016-06-10",35.119999
"269","2016-06-13",34.889999
"270","2016-06-14",35.119999
"271","2016-06-15",34.959999
"272","2016-06-16",34.59
"273","2016-06-17",33.84
"274","2016-06-20",33.869999
"275","2016-06-21",33.77
"276","2016-06-22",34
"277","2016-06-23",34.990002
"278","2016-06-24",34.84
"279","2016-06-27",34.529999
"280","2016-06-28",35.759998
"281","2016-06-29",36.939999
"282","2016-06-30",37.599998
"283","2016-07-01",37.610001
"284","2016-07-05",37
"285","2016-07-06",37.599998
"286","2016-07-07",37.5
"287","2016-07-08",37.959999
"288","2016-07-11",38.040001
"289","2016-07-12",38
"290","2016-07-13",38.279999
"291","2016-07-14",38.700001
"292","2016-07-15",38.52
"293","2016-07-18",38.389999
"294","2016-07-19",38.34
"295","2016-07-20",38.709999
"296","2016-07-21",38.540001
"297","2016-07-22",39.130001
"298","2016-07-25",39.279999
"299","2016-07-26",38.919998
"300","2016-07-27",38.66
"301","2016-07-28",38.990002
"302","2016-07-29",38.849998
"303","2016-08-01",38.560001
"304","2016-08-02",38.16
"305","2016-08-03",38.509998
"306","2016-08-04",38.450001
"307","2016-08-05",39.23
"308","2016-08-08",39.450001
"309","2016-08-09",39.259998
"310","2016-08-10",39.209999
"311","2016-08-11",39.240002
"312","2016-08-12",39.34
"313","2016-08-15",39.450001
"314","2016-08-16",38.740002
"315","2016-08-17",38.650002
"316","2016-08-18",38.880001
"317","2016-08-19",38.540001
"318","2016-08-22",38.650002
"319","2016-08-23",38.919998
"320","2016-08-24",38.98
"321","2016-08-25",39.310001
"322","2016-08-26",39.369999
"323","2016-08-29",39.25
"324","2016-08-30",39.240002
"325","2016-08-31",39.02
"326","2016-09-01",38.82
"327","2016-09-02",39.529999
"328","2016-09-06",39.75
"329","2016-09-07",40.040001
"330","2016-09-08",40.07
"331","2016-09-09",39.259998
"332","2016-09-12",39.529999
"333","2016-09-13",39.220001
"334","2016-09-14",39.549999
"335","2016-09-15",39.869999
"336","2016-09-16",39.709999
"337","2016-09-19",40.939999
"338","2016-09-20",40.830002
"339","2016-09-21",41.040001
"340","2016-09-22",41
"341","2016-09-23",40.560001
"342","2016-09-26",40.139999
"343","2016-09-27",40.150002
"344","2016-09-28",40.779999
"345","2016-09-29",40.900002
"346","2016-09-30",40.900002
"347","2016-10-03",40.380001
"348","2016-10-04",39.57
"349","2016-10-05",39.720001
"350","2016-10-06",39.66
"351","2016-10-07",39.02
"352","2016-10-10",39.110001
"353","2016-10-11",38.849998
"354","2016-10-12",39.34
"355","2016-10-13",38.970001
"356","2016-10-14",39.23
"357","2016-10-17",38.880001
"358","2016-10-18",39.029999
"359","2016-10-19",39.59
"360","2016-10-20",38.889999
"361","2016-10-21",39.240002
"362","2016-10-24",39.849998
"363","2016-10-25",39.5
"364","2016-10-26",38.5
"365","2016-10-27",38.299999
"366","2016-10-28",38.700001
"367","2016-10-31",39.349998
"368","2016-11-01",39.049999
"369","2016-11-02",38.549999
"370","2016-11-03",38.299999
"371","2016-11-04",38.400002
"372","2016-11-07",39.299999
"373","2016-11-08",39.299999
"374","2016-11-09",38.799999
"375","2016-11-10",37.150002
"376","2016-11-11",36.200001
"377","2016-11-14",35.75
"378","2016-11-15",37.549999
"379","2016-11-16",37.200001
"380","2016-11-17",36.950001
"381","2016-11-18",36.549999
"382","2016-11-21",36.5
"383","2016-11-22",36.900002
"384","2016-11-23",37
"385","2016-11-25",37.349998
"386","2016-11-28",37.549999
"387","2016-11-29",37.25
"388","2016-11-30",37
"389","2016-12-01",35.75
"390","2016-12-02",37.049999
"391","2016-12-05",38.200001
"392","2016-12-06",37.599998
"393","2016-12-07",37
"394","2016-12-08",38.650002
"395","2016-12-09",38.900002
"396","2016-12-12",38.700001
"397","2016-12-13",37.450001
"398","2016-12-14",37.299999
"399","2016-12-15",37.400002
"400","2016-12-16",38
"401","2016-12-19",37.400002
"402","2016-12-20",37.349998
"403","2016-12-21",38.150002
"404","2016-12-22",37.849998
"405","2016-12-23",38.299999
"406","2016-12-27",38.299999
"407","2016-12-28",37.950001
"408","2016-12-29",38.049999
"409","2016-12-30",37.799999
"410","2017-01-03",37.950001
"411","2017-01-04",37.950001
"412","2017-01-05",37.849998
"413","2017-01-06",38.099998
"414","2017-01-09",38.049999
"415","2017-01-10",37.349998
"416","2017-01-11",37.849998
"417","2017-01-12",36.75
"418","2017-01-13",36.900002
"419","2017-01-17",35.650002
"420","2017-01-18",35.599998
"421","2017-01-19",34.450001
"422","2017-01-20",34.5
"423","2017-01-23",34.700001
"424","2017-01-24",35.400002
"425","2017-01-25",36.049999
"426","2017-01-26",36.049999
"427","2017-01-27",36.099998
"428","2017-01-30",36.25
"429","2017-01-31",36.450001
"430","2017-02-01",36.650002
"431","2017-02-02",38
"432","2017-02-03",37.900002
"433","2017-02-06",37.599998
"434","2017-02-07",37.200001
"435","2017-02-08",37.549999
"436","2017-02-09",38.450001
"437","2017-02-10",38.5
"438","2017-02-13",37.400002
"439","2017-02-14",37.299999
"440","2017-02-15",37.950001
"441","2017-02-16",37.599998
"442","2017-02-17",37.75
"443","2017-02-21",37.650002
"444","2017-02-22",38.25
"445","2017-02-23",38.349998
"446","2017-02-24",38.400002
"447","2017-02-27",38.200001
"448","2017-02-28",38.5
"449","2017-03-01",38.349998
"450","2017-03-02",38
"451","2017-03-03",38.299999
"452","2017-03-06",38.25
"453","2017-03-07",38.549999
"454","2017-03-08",38.150002
"455","2017-03-09",38.200001
"456","2017-03-10",38.450001
"457","2017-03-13",38.049999
"458","2017-03-14",38.349998
"459","2017-03-15",38.450001
"460","2017-03-16",39.349998
"461","2017-03-17",40
"462","2017-03-20",39.200001
"463","2017-03-21",38.299999
"464","2017-03-22",37.950001
"465","2017-03-23",38.099998
"466","2017-03-24",37.849998
"467","2017-03-27",37.849998
"468","2017-03-28",38.200001
"469","2017-03-29",38.650002
"470","2017-03-30",38.349998
"471","2017-03-31",38.299999
"472","2017-04-03",38.799999
"473","2017-04-04",38.5
"474","2017-04-05",38.200001
"475","2017-04-06",38.650002
"476","2017-04-07",38.799999
"477","2017-04-10",38.5
"478","2017-04-11",39
"479","2017-04-12",39.099998
"480","2017-04-13",38.299999
"481","2017-04-17",38.599998
"482","2017-04-18",38.900002
"483","2017-04-19",39
"484","2017-04-20",39.349998
"485","2017-04-21",39.900002
"486","2017-04-24",39.849998
"487","2017-04-25",40.549999
"488","2017-04-26",41.5
"489","2017-04-27",41.900002
"490","2017-04-28",41.400002
"491","2017-05-01",41.849998
"492","2017-05-02",41.799999
"493","2017-05-03",40.450001
"494","2017-05-04",41.799999
"495","2017-05-05",41.900002
"496","2017-05-08",40.599998
"497","2017-05-09",38.75
"498","2017-05-10",38.950001
"499","2017-05-11",38.900002
"500","2017-05-12",39.099998
"501","2017-05-15",38.950001
"502","2017-05-16",39.099998
"503","2017-05-17",38.099998
"504","2017-05-18",38.25
"505","2017-05-19",38.599998
"506","2017-05-22",39
"507","2017-05-23",39
"508","2017-05-24",39.150002
"509","2017-05-25",39.75
"510","2017-05-26",39.450001
"511","2017-05-30",39.549999
"512","2017-05-31",39.849998
"513","2017-06-01",39.650002
"514","2017-06-02",40.25
"515","2017-06-05",39.5
"516","2017-06-06",39.299999
"517","2017-06-07",38.5
"518","2017-06-08",38.549999
"519","2017-06-09",38.400002
"520","2017-06-12",38.5
"521","2017-06-13",38.900002
"522","2017-06-14",38.849998
"523","2017-06-15",39
"524","2017-06-16",39
"525","2017-06-19",39.099998
"526","2017-06-20",38.849998
"527","2017-06-21",39.549999
"528","2017-06-22",40.099998
"529","2017-06-23",39.799999
"530","2017-06-26",40.049999
"531","2017-06-27",40.049999
"532","2017-06-28",40.900002
"533","2017-06-29",40.599998
"534","2017-06-30",40.950001
"535","2017-07-03",41.200001
"536","2017-07-05",41
"537","2017-07-06",40.700001
"538","2017-07-07",41.200001
"539","2017-07-10",41.099998
"540","2017-07-11",40.950001
"541","2017-07-12",41.549999
"542","2017-07-13",41.700001
"543","2017-07-14",41.799999
"544","2017-07-17",41.799999
"545","2017-07-18",42.049999
"546","2017-07-19",42
"547","2017-07-20",42.150002
"548","2017-07-21",41.900002
"549","2017-07-24",42.400002
"550","2017-07-25",42.5
"551","2017-07-26",43.5
"552","2017-07-27",42.950001
"553","2017-07-28",42.5
"554","2017-07-31",42.5
"555","2017-08-01",42
"556","2017-08-02",42.200001
"557","2017-08-03",42.349998
"558","2017-08-04",42.25
"559","2017-08-07",42.049999
"560","2017-08-08",41.150002
"561","2017-08-09",41.049999
"562","2017-08-10",41.400002
"563","2017-08-11",41.400002
"564","2017-08-14",41.950001
"565","2017-08-15",42.049999
"566","2017-08-16",42.5
"567","2017-08-17",41.5
"568","2017-08-18",41.650002
"569","2017-08-21",41.650002
"570","2017-08-22",41.950001
"571","2017-08-23",42.349998
"572","2017-08-24",42.400002
"573","2017-08-25",42.049999
"574","2017-08-28",41.900002
"575","2017-08-29",41.650002
"576","2017-08-30",42.5
"577","2017-08-31",42.599998
"578","2017-09-01",43.349998
"579","2017-09-05",42.75
"580","2017-09-06",43.150002
"581","2017-09-07",41.950001
"582","2017-09-08",42.349998
"583","2017-09-11",43.049999
"584","2017-09-12",43.150002
"585","2017-09-13",44.049999
"586","2017-09-14",44.75
"587","2017-09-15",44.150002
"588","2017-09-18",44.450001
"589","2017-09-19",44.099998
"590","2017-09-20",44
"591","2017-09-21",43.450001
"592","2017-09-22",43.700001
"593","2017-09-25",43.950001
"594","2017-09-26",43.75
"595","2017-09-27",43.900002
"596","2017-09-28",43.599998
"597","2017-09-29",43.049999
"598","2017-10-02",42
"599","2017-10-03",42
"600","2017-10-04",42.5
"601","2017-10-05",43.900002
"602","2017-10-06",43.400002
"603","2017-10-09",44.200001
"604","2017-10-10",44.5
"605","2017-10-11",44.549999
"606","2017-10-12",46.650002
"607","2017-10-13",46.799999
"608","2017-10-16",46.849998
"609","2017-10-17",46
"610","2017-10-18",45.650002
"611","2017-10-19",45.950001
"612","2017-10-20",45.950001
"613","2017-10-23",45.049999
"614","2017-10-24",44.700001
"615","2017-10-25",44.950001
"616","2017-10-26",46
"617","2017-10-27",46.450001
"618","2017-10-30",45.950001
"619","2017-10-31",45.349998
"620","2017-11-01",45.099998
"621","2017-11-02",45.950001
"622","2017-11-03",45.75
"623","2017-11-06",46.150002
"624","2017-11-07",46.099998
"625","2017-11-08",46.5
"626","2017-11-09",46.299999
"627","2017-11-10",45.849998
"628","2017-11-13",46.150002
"629","2017-11-14",46.299999
"630","2017-11-15",46.450001
"631","2017-11-16",46.200001
"632","2017-11-17",45.5
"633","2017-11-20",45.799999
"634","2017-11-21",46.200001
"635","2017-11-22",45.950001
"636","2017-11-24",45.5
"637","2017-11-27",46.099998
"638","2017-11-28",45.700001
"639","2017-11-29",44.849998
"640","2017-11-30",44.900002
"641","2017-12-01",45.150002
"642","2017-12-04",44.799999
"643","2017-12-05",44.900002
"644","2017-12-06",44.349998
"645","2017-12-07",45.049999
"646","2017-12-08",45.549999
"647","2017-12-11",45.599998
"648","2017-12-12",45.099998
"649","2017-12-13",45.400002
"650","2017-12-14",45.25
"651","2017-12-15",45.049999
"652","2017-12-18",44.75
"653","2017-12-19",44.25
"654","2017-12-20",44
"655","2017-12-21",44
"656","2017-12-22",44.25
"657","2017-12-26",44.099998
"658","2017-12-27",44.25
"659","2017-12-28",44.700001
"660","2017-12-29",44.150002
"661","2018-01-02",45.849998
"662","2018-01-03",45.799999
"663","2018-01-04",46.950001
"664","2018-01-05",46.799999
"665","2018-01-08",48.75
"666","2018-01-09",48.599998
"667","2018-01-10",48.549999
"668","2018-01-11",49.599998
"669","2018-01-12",49.799999
"670","2018-01-16",50.5
"671","2018-01-17",50.900002
"672","2018-01-18",51.25
"673","2018-01-19",51.799999
"674","2018-01-22",52.400002
"675","2018-01-23",52.5
"676","2018-01-24",52.200001
"677","2018-01-25",51.400002
"678","2018-01-26",51.549999
"679","2018-01-29",50.450001
"680","2018-01-30",51
"681","2018-01-31",49.5
"682","2018-02-01",49.549999
"683","2018-02-02",48.849998
"684","2018-02-05",47.700001
"685","2018-02-06",48.349998
"686","2018-02-07",48.549999
"687","2018-02-08",46.099998
"688","2018-02-09",45.849998
"689","2018-02-12",46.799999
"690","2018-02-13",46.700001
"691","2018-02-14",47.299999
"692","2018-02-15",48.049999
"693","2018-02-16",47.700001
"694","2018-02-20",47.799999
"695","2018-02-21",47.549999
"696","2018-02-22",47.400002
"697","2018-02-23",47.700001
"698","2018-02-26",48.099998
"699","2018-02-27",47.950001
"700","2018-02-28",47.650002
"701","2018-03-01",47.849998
"702","2018-03-02",48.099998
"703","2018-03-05",48.200001
"704","2018-03-06",48.099998
"705","2018-03-07",47.799999
"706","2018-03-08",48.150002
"707","2018-03-09",48.5
"708","2018-03-12",49.049999
"709","2018-03-13",49
"710","2018-03-14",48.950001
"711","2018-03-15",48.099998
"712","2018-03-16",48.700001
"713","2018-03-19",48.799999
"714","2018-03-20",48.150002
"715","2018-03-21",48.099998
"716","2018-03-22",47.049999
"717","2018-03-23",46.25
"718","2018-03-26",47.650002
"719","2018-03-27",46.950001
"720","2018-03-28",46.700001
"721","2018-03-29",47.099998
"722","2018-04-02",46.900002
"723","2018-04-03",47.299999
"724","2018-04-04",47.599998
"725","2018-04-05",48.75
"726","2018-04-06",47.700001
"727","2018-04-09",48.150002
"728","2018-04-10",49.049999
"729","2018-04-11",49.150002
"730","2018-04-12",47.799999
"731","2018-04-13",47.650002
"732","2018-04-16",48
"733","2018-04-17",49
"734","2018-04-18",49.150002
"735","2018-04-19",49
"736","2018-04-20",48.799999
"737","2018-04-23",48.349998
"738","2018-04-24",48.400002
"739","2018-04-25",48.700001
"740","2018-04-26",48.650002
"741","2018-04-27",48.599998
"742","2018-04-30",48.650002
"743","2018-05-01",48.900002
"744","2018-05-02",48.849998
"745","2018-05-03",49.400002
"746","2018-05-04",49.75
"747","2018-05-07",49.599998
"748","2018-05-08",50.450001
"749","2018-05-09",49.599998
"750","2018-05-10",50.200001
"751","2018-05-11",50.150002
"752","2018-05-14",50.200001
"753","2018-05-15",50.150002
"754","2018-05-16",50.25
"755","2018-05-17",50.200001
"756","2018-05-18",50.200001
"757","2018-05-21",49.900002
"758","2018-05-22",49.5
"759","2018-05-23",49.900002
"760","2018-05-24",49.799999
"761","2018-05-25",49.900002
"762","2018-05-29",49.799999
"763","2018-05-30",50.400002
"764","2018-05-31",50.599998
"765","2018-06-01",50.700001
"766","2018-06-04",51.299999
"767","2018-06-05",51.5
"768","2018-06-06",51.900002
"769","2018-06-07",51.599998
"770","2018-06-08",51.950001
"771","2018-06-11",51.950001
"772","2018-06-12",52.299999
"773","2018-06-13",52.200001
"774","2018-06-14",52
"775","2018-06-15",52.099998
"776","2018-06-18",52.900002
"777","2018-06-19",53.700001
"778","2018-06-20",54.299999
"779","2018-06-21",54.150002
"780","2018-06-22",54.400002
"781","2018-06-25",53.5
"782","2018-06-26",53.650002
"783","2018-06-27",53.049999
"784","2018-06-28",53.099998
"785","2018-06-29",53.549999
"786","2018-07-02",53.700001
"787","2018-07-03",53.900002
"788","2018-07-05",54.049999
"789","2018-07-06",54.200001
"790","2018-07-09",54.5
"791","2018-07-10",54.150002
"792","2018-07-11",54.349998
"793","2018-07-12",55.099998
"794","2018-07-13",55.25
"795","2018-07-16",55.150002
"796","2018-07-17",55.25
"797","2018-07-18",55.549999
"798","2018-07-19",55.849998
"799","2018-07-20",55.849998
"800","2018-07-23",55.75
"801","2018-07-24",54.950001
"802","2018-07-25",55.200001
"803","2018-07-26",54.75
"804","2018-07-27",53.349998
"805","2018-07-30",52.049999
"806","2018-07-31",51.650002
"807","2018-08-01",52.349998
"808","2018-08-02",53.049999
"809","2018-08-03",52.849998
"810","2018-08-06",53.299999
"811","2018-08-07",53.099998
"812","2018-08-08",53.099998
"813","2018-08-09",53.25
"814","2018-08-10",53.049999
"815","2018-08-13",52.849998
"816","2018-08-14",52.799999
"817","2018-08-15",52.5
"818","2018-08-16",52.5
"819","2018-08-17",52.650002
"820","2018-08-20",52.799999
"821","2018-08-21",52.549999
"822","2018-08-22",53.150002
"823","2018-08-23",52.900002
"824","2018-08-24",53.450001
"825","2018-08-27",53.299999
"826","2018-08-28",53.299999
"827","2018-08-29",53.5
"828","2018-08-30",53.299999
"829","2018-08-31",53.400002
"830","2018-09-04",53.900002
"831","2018-09-05",54.599998
"832","2018-09-06",54.400002
"833","2018-09-07",53.900002
"834","2018-09-10",53.650002
"835","2018-09-11",53.950001
"836","2018-09-12",54.049999
"837","2018-09-13",53.700001
"838","2018-09-14",53.700001
"839","2018-09-17",53.450001
"840","2018-09-18",53.549999
"841","2018-09-19",52.900002
"842","2018-09-20",53.450001
"843","2018-09-21",53.450001
"844","2018-09-24",53
"845","2018-09-25",52.799999
"846","2018-09-26",52.25
"847","2018-09-27",52.299999
"848","2018-09-28",51.950001
"849","2018-10-01",51.919998
"850","2018-10-02",51.709999
"851","2018-10-03",51.759998
"852","2018-10-04",50.419998
"853","2018-10-05",50.209999
"854","2018-10-08",50
"855","2018-10-09",49.939999
"856","2018-10-10",48.049999
"857","2018-10-11",47.369999
"858","2018-10-12",47.549999
"859","2018-10-15",47.360001
"860","2018-10-16",48.880001
"861","2018-10-17",48.529999
"862","2018-10-18",48.18
"863","2018-10-19",47.889999
"864","2018-10-22",47.790001
"865","2018-10-23",47.279999
"866","2018-10-24",46.48
"867","2018-10-25",46.689999
"868","2018-10-26",46.209999
"869","2018-10-29",43.43
"870","2018-10-30",47.779999
"871","2018-10-31",48.77
"872","2018-11-01",49.040001
"873","2018-11-02",48.490002
"874","2018-11-05",48.23
"875","2018-11-06",48.950001
"876","2018-11-07",50.09
"877","2018-11-08",49.700001
"878","2018-11-09",48.98
"879","2018-11-12",48.540001
"880","2018-11-13",48.25
"881","2018-11-14",48.32
"882","2018-11-15",48.889999
"883","2018-11-16",49.790001
"884","2018-11-19",45.490002
"885","2018-11-20",43.130001
"886","2018-11-21",44.560001
"887","2018-11-23",45.07
"888","2018-11-26",45.75
"889","2018-11-27",44.869999
"890","2018-11-28",44.939999
"891","2018-11-29",44.970001
"892","2018-11-30",45.34
"893","2018-12-03",45.549999
"894","2018-12-04",44.650002
"895","2018-12-06",45.080002
"896","2018-12-07",45.299999
"897","2018-12-10",45.330002
"898","2018-12-11",45.029999
"899","2018-12-12",45.02
"900","2018-12-13",45.009998
"901","2018-12-14",44.5
"902","2018-12-17",44.41
"903","2018-12-18",45.060001
"904","2018-12-19",45.25
"905","2018-12-20",44.75
"906","2018-12-21",44.09
"907","2018-12-24",42.950001
"908","2018-12-26",44.099998
"909","2018-12-27",44.400002
"910","2018-12-28",44.84
"911","2018-12-31",45.060001
"912","2019-01-02",44.959999
"913","2019-01-03",44.130001
"914","2019-01-04",45.380001
"915","2019-01-07",46.130001
"916","2019-01-08",46.130001
"917","2019-01-09",46.419998
"918","2019-01-10",46.599998
"919","2019-01-11",46.779999
"920","2019-01-14",46.830002
"921","2019-01-15",47.529999
"922","2019-01-16",48.369999
"923","2019-01-17",48.310001
"924","2019-01-18",48.59
"925","2019-01-22",48.599998
"926","2019-01-23",48.18
"927","2019-01-24",47.700001
"928","2019-01-25",48.150002
"929","2019-01-28",48.310001
"930","2019-01-29",48.169998
"931","2019-01-30",48.700001
"932","2019-01-31",49.189999
"933","2019-02-01",49.639999
"934","2019-02-04",50.060001
"935","2019-02-05",50.599998
"936","2019-02-06",50.759998
"937","2019-02-07",50.290001
"938","2019-02-08",50.689999
"939","2019-02-11",50.549999
"940","2019-02-12",51.07
"941","2019-02-13",51.779999
"942","2019-02-14",52.119999
"943","2019-02-15",52.380001
"944","2019-02-19",52.439999
"945","2019-02-20",52.299999
"946","2019-02-21",52.029999
"947","2019-02-22",52.290001
"948","2019-02-25",52
"949","2019-02-26",51.900002
"950","2019-02-27",52.369999
"951","2019-02-28",52.25
"952","2019-03-01",52.75
"953","2019-03-04",52.349998
"954","2019-03-05",52.23
"955","2019-03-06",51.75
