"","date","HUM"
"240","2007-12-13",76.790001
"241","2007-12-14",75.5
"242","2007-12-17",73.43
"243","2007-12-18",73.389999
"244","2007-12-19",74.199997
"245","2007-12-20",75.650002
"246","2007-12-21",76.699997
"247","2007-12-24",77.089996
"248","2007-12-26",76.5
"249","2007-12-27",75.610001
"250","2007-12-28",76.040001
"251","2007-12-31",75.309998
"252","2008-01-02",78.120003
"253","2008-01-03",80.620003
"254","2008-01-04",79.470001
"255","2008-01-07",81.559998
"256","2008-01-08",81.919998
"257","2008-01-09",85.790001
"258","2008-01-10",85.07
"259","2008-01-11",84.279999
"260","2008-01-14",86.980003
"261","2008-01-15",86.419998
"262","2008-01-16",86.339996
"263","2008-01-17",84.269997
"264","2008-01-18",84.349998
"265","2008-01-22",79.330002
"266","2008-01-23",77.860001
"267","2008-01-24",77.260002
"268","2008-01-25",77.959999
"269","2008-01-28",80.040001
"270","2008-01-29",80.029999
"271","2008-01-30",79.610001
"272","2008-01-31",79.519997
"273","2008-02-01",81.839996
"274","2008-02-04",78.980003
"275","2008-02-05",77.900002
"276","2008-02-06",75.07
"277","2008-02-07",72.949997
"278","2008-02-08",73.089996
"279","2008-02-11",72.699997
"280","2008-02-12",70.989998
"281","2008-02-13",69.839996
"282","2008-02-14",67.900002
"283","2008-02-15",68.779999
"284","2008-02-19",69.400002
"285","2008-02-20",69.370003
"286","2008-02-21",68.830002
"287","2008-02-22",68.870003
"288","2008-02-25",69.150002
"289","2008-02-26",70.370003
"290","2008-02-27",71.879997
"291","2008-02-28",71.25
"292","2008-02-29",68.330002
"293","2008-03-03",68.349998
"294","2008-03-04",67.959999
"295","2008-03-05",68.589996
"296","2008-03-06",65.900002
"297","2008-03-07",63.52
"298","2008-03-10",62.700001
"299","2008-03-11",47.380001
"300","2008-03-12",40.880001
"301","2008-03-13",44.98
"302","2008-03-14",43.98
"303","2008-03-17",45.639999
"304","2008-03-18",44.200001
"305","2008-03-19",45.869999
"306","2008-03-20",45.810001
"307","2008-03-24",47.07
"308","2008-03-25",47.549999
"309","2008-03-26",46.610001
"310","2008-03-27",46.689999
"311","2008-03-28",45.200001
"312","2008-03-31",44.860001
"313","2008-04-01",47
"314","2008-04-02",46.040001
"315","2008-04-03",44.439999
"316","2008-04-04",44.119999
"317","2008-04-07",43.16
"318","2008-04-08",45.200001
"319","2008-04-09",42.759998
"320","2008-04-10",44.18
"321","2008-04-11",42.209999
"322","2008-04-14",42.419998
"323","2008-04-15",42.860001
"324","2008-04-16",42.259998
"325","2008-04-17",42.27
"326","2008-04-18",43.5
"327","2008-04-21",43.27
"328","2008-04-22",41.880001
"329","2008-04-23",44.16
"330","2008-04-24",43.060001
"331","2008-04-25",44.880001
"332","2008-04-28",46.380001
"333","2008-04-29",47.939999
"334","2008-04-30",47.790001
"335","2008-05-01",48.139999
"336","2008-05-02",47.77
"337","2008-05-05",47.799999
"338","2008-05-06",47.139999
"339","2008-05-07",46.68
"340","2008-05-08",46.080002
"341","2008-05-09",45.459999
"342","2008-05-12",44.310001
"343","2008-05-13",43.389999
"344","2008-05-14",43.689999
"345","2008-05-15",43.700001
"346","2008-05-16",44.220001
"347","2008-05-19",44.75
"348","2008-05-20",48.060001
"349","2008-05-21",49.43
"350","2008-05-22",49.970001
"351","2008-05-23",48.91
"352","2008-05-27",49.240002
"353","2008-05-28",50.130001
"354","2008-05-29",51.110001
"355","2008-05-30",51.049999
"356","2008-06-02",48.509998
"357","2008-06-03",49.650002
"358","2008-06-04",49.639999
"359","2008-06-05",50.259998
"360","2008-06-06",48.549999
"361","2008-06-09",47.720001
"362","2008-06-10",47.740002
"363","2008-06-11",46.650002
"364","2008-06-12",46.32
"365","2008-06-13",46.990002
"366","2008-06-16",46.41
"367","2008-06-17",44.869999
"368","2008-06-18",44.439999
"369","2008-06-19",42.75
"370","2008-06-20",41.970001
"371","2008-06-23",41.98
"372","2008-06-24",40.560001
"373","2008-06-25",41.48
"374","2008-06-26",40.029999
"375","2008-06-27",41.27
"376","2008-06-30",39.77
"377","2008-07-01",40.07
"378","2008-07-02",39.939999
"379","2008-07-03",38.509998
"380","2008-07-07",38.650002
"381","2008-07-08",39.290001
"382","2008-07-09",38.639999
"383","2008-07-10",38.009998
"384","2008-07-11",37.27
"385","2008-07-14",37.93
"386","2008-07-15",38.32
"387","2008-07-16",37.380001
"388","2008-07-17",38.880001
"389","2008-07-18",38.66
"390","2008-07-21",38.490002
"391","2008-07-22",40.599998
"392","2008-07-23",43.860001
"393","2008-07-24",42.66
"394","2008-07-25",42.91
"395","2008-07-28",42.169998
"396","2008-07-29",43.040001
"397","2008-07-30",43.25
"398","2008-07-31",43.91
"399","2008-08-01",44.639999
"400","2008-08-04",46.810001
"401","2008-08-05",49
"402","2008-08-06",48.799999
"403","2008-08-07",47.630001
"404","2008-08-08",49.080002
"405","2008-08-11",50.029999
"406","2008-08-12",49.880001
"407","2008-08-13",48.639999
"408","2008-08-14",49
"409","2008-08-15",50
"410","2008-08-18",48.889999
"411","2008-08-19",47.25
"412","2008-08-20",46.73
"413","2008-08-21",47.349998
"414","2008-08-22",47.740002
"415","2008-08-25",45.689999
"416","2008-08-26",45.650002
"417","2008-08-27",45.689999
"418","2008-08-28",46.060001
"419","2008-08-29",46.400002
"420","2008-09-02",45.439999
"421","2008-09-03",45.619999
"422","2008-09-04",43.540001
"423","2008-09-05",43.360001
"424","2008-09-08",44.860001
"425","2008-09-09",43.939999
"426","2008-09-10",45.720001
"427","2008-09-11",48.43
"428","2008-09-12",47.720001
"429","2008-09-15",45.75
"430","2008-09-16",44.950001
"431","2008-09-17",42.360001
"432","2008-09-18",42.040001
"433","2008-09-19",43.25
"434","2008-09-22",41.380001
"435","2008-09-23",41.400002
"436","2008-09-24",41.009998
"437","2008-09-25",41.959999
"438","2008-09-26",42.700001
"439","2008-09-29",40.700001
"440","2008-09-30",41.200001
"441","2008-10-01",41.259998
"442","2008-10-02",39.549999
"443","2008-10-03",39.310001
"444","2008-10-06",36.240002
"445","2008-10-07",35.080002
"446","2008-10-08",35.900002
"447","2008-10-09",32.34
"448","2008-10-10",31.370001
"449","2008-10-13",35.689999
"450","2008-10-14",38.759998
"451","2008-10-15",35.669998
"452","2008-10-16",35.82
"453","2008-10-17",35.799999
"454","2008-10-20",38.029999
"455","2008-10-21",37.52
"456","2008-10-22",34.27
"457","2008-10-23",35.759998
"458","2008-10-24",36.27
"459","2008-10-27",30.799999
"460","2008-10-28",31.92
"461","2008-10-29",30.41
"462","2008-10-30",29.68
"463","2008-10-31",29.59
"464","2008-11-03",33.34
"465","2008-11-04",33.560001
"466","2008-11-05",36.009998
"467","2008-11-06",34.93
"468","2008-11-07",35.580002
"469","2008-11-10",35.220001
"470","2008-11-11",34.259998
"471","2008-11-12",32.700001
"472","2008-11-13",31.459999
"473","2008-11-14",30.629999
"474","2008-11-17",29.219999
"475","2008-11-18",30.190001
"476","2008-11-19",27.889999
"477","2008-11-20",25.469999
"478","2008-11-21",24.559999
"479","2008-11-24",26.440001
"480","2008-11-25",28.07
"481","2008-11-26",29.27
"482","2008-11-28",30.23
"483","2008-12-01",28.790001
"484","2008-12-02",28.120001
"485","2008-12-03",28.889999
"486","2008-12-04",27.74
"487","2008-12-05",29.59
"488","2008-12-08",30.32
"489","2008-12-09",29.950001
"490","2008-12-10",30.030001
"491","2008-12-11",31.07
"492","2008-12-12",31.799999
"493","2008-12-15",32.419998
"494","2008-12-16",34.32
"495","2008-12-17",34.110001
"496","2008-12-18",34.889999
"497","2008-12-19",36.150002
"498","2008-12-22",34.32
"499","2008-12-23",34.759998
"500","2008-12-24",34.880001
"501","2008-12-26",35.310001
"502","2008-12-29",35.07
"503","2008-12-30",37.790001
"504","2008-12-31",37.279999
"505","2009-01-02",37.27
"506","2009-01-05",38.119999
"507","2009-01-06",37.970001
"508","2009-01-07",36.689999
"509","2009-01-08",36.650002
"510","2009-01-09",36.889999
"511","2009-01-12",35.23
"512","2009-01-13",34.349998
"513","2009-01-14",32.439999
"514","2009-01-15",31.65
"515","2009-01-16",33.279999
"516","2009-01-20",31.969999
"517","2009-01-21",33.759998
"518","2009-01-22",35.310001
"519","2009-01-23",37.150002
"520","2009-01-26",36.880001
"521","2009-01-27",38.93
"522","2009-01-28",41.369999
"523","2009-01-29",39.689999
"524","2009-01-30",37.93
"525","2009-02-02",40.130001
"526","2009-02-03",42.540001
"527","2009-02-04",41.939999
"528","2009-02-05",44.669998
"529","2009-02-06",44.549999
"530","2009-02-09",45.799999
"531","2009-02-10",43.560001
"532","2009-02-11",43.509998
"533","2009-02-12",43.950001
"534","2009-02-13",42.75
"535","2009-02-17",42.029999
"536","2009-02-18",41.66
"537","2009-02-19",40.93
"538","2009-02-20",40.540001
"539","2009-02-23",30.83
"540","2009-02-24",31.360001
"541","2009-02-25",29.360001
"542","2009-02-26",23.639999
"543","2009-02-27",23.67
"544","2009-03-02",20
"545","2009-03-03",20.030001
"546","2009-03-04",20.99
"547","2009-03-05",18.77
"548","2009-03-06",19.540001
"549","2009-03-09",19.969999
"550","2009-03-10",21.610001
"551","2009-03-11",20.780001
"552","2009-03-12",23.059999
"553","2009-03-13",24.83
"554","2009-03-16",24.09
"555","2009-03-17",24.98
"556","2009-03-18",26.360001
"557","2009-03-19",25.49
"558","2009-03-20",24.43
"559","2009-03-23",25.530001
"560","2009-03-24",24.6
"561","2009-03-25",25.24
"562","2009-03-26",26.58
"563","2009-03-27",25.059999
"564","2009-03-30",25.139999
"565","2009-03-31",26.08
"566","2009-04-01",25.91
"567","2009-04-02",27
"568","2009-04-03",25.459999
"569","2009-04-06",26.309999
"570","2009-04-07",27.92
"571","2009-04-08",27.41
"572","2009-04-09",28.879999
"573","2009-04-13",29.66
"574","2009-04-14",29.07
"575","2009-04-15",29.6
"576","2009-04-16",28.610001
"577","2009-04-17",28.950001
"578","2009-04-20",28.620001
"579","2009-04-21",28.219999
"580","2009-04-22",28.540001
"581","2009-04-23",27.459999
"582","2009-04-24",27.360001
"583","2009-04-27",29.25
"584","2009-04-28",28.99
"585","2009-04-29",28.83
"586","2009-04-30",28.780001
"587","2009-05-01",28.92
"588","2009-05-04",28.860001
"589","2009-05-05",29.639999
"590","2009-05-06",29.77
"591","2009-05-07",31.040001
"592","2009-05-08",32.619999
"593","2009-05-11",31.08
"594","2009-05-12",31.059999
"595","2009-05-13",30.67
"596","2009-05-14",31.790001
"597","2009-05-15",31.58
"598","2009-05-18",31.42
"599","2009-05-19",31.129999
"600","2009-05-20",31.26
"601","2009-05-21",30.76
"602","2009-05-22",30.43
"603","2009-05-26",31.129999
"604","2009-05-27",31.17
"605","2009-05-28",31.360001
"606","2009-05-29",31.33
"607","2009-06-01",32.150002
"608","2009-06-02",32.139999
"609","2009-06-03",31
"610","2009-06-04",31.01
"611","2009-06-05",30.959999
"612","2009-06-08",29.91
"613","2009-06-09",29.200001
"614","2009-06-10",29.450001
"615","2009-06-11",29.1
"616","2009-06-12",29.41
"617","2009-06-15",28.200001
"618","2009-06-16",28.280001
"619","2009-06-17",28.34
"620","2009-06-18",30.639999
"621","2009-06-19",31.59
"622","2009-06-22",29.74
"623","2009-06-23",29.809999
"624","2009-06-24",30.51
"625","2009-06-25",31.549999
"626","2009-06-26",31.709999
"627","2009-06-29",31.389999
"628","2009-06-30",32.259998
"629","2009-07-01",32.52
"630","2009-07-02",31.18
"631","2009-07-06",30.940001
"632","2009-07-07",31.98
"633","2009-07-08",30.83
"634","2009-07-09",31.209999
"635","2009-07-10",30.360001
"636","2009-07-13",30.59
"637","2009-07-14",28.280001
"638","2009-07-15",28.52
"639","2009-07-16",29.360001
"640","2009-07-17",28.98
"641","2009-07-20",29.049999
"642","2009-07-21",29.440001
"643","2009-07-22",29.379999
"644","2009-07-23",30.57
"645","2009-07-24",31.530001
"646","2009-07-27",31.049999
"647","2009-07-28",32.970001
"648","2009-07-29",32.75
"649","2009-07-30",33.09
"650","2009-07-31",32.849998
"651","2009-08-03",33.759998
"652","2009-08-04",33.5
"653","2009-08-05",32.720001
"654","2009-08-06",32.889999
"655","2009-08-07",33.5
"656","2009-08-10",34.400002
"657","2009-08-11",34.130001
"658","2009-08-12",33.799999
"659","2009-08-13",34.91
"660","2009-08-14",34.689999
"661","2009-08-17",35.529999
"662","2009-08-18",35
"663","2009-08-19",34.919998
"664","2009-08-20",35.669998
"665","2009-08-21",36.049999
"666","2009-08-24",36.93
"667","2009-08-25",37.16
"668","2009-08-26",36.150002
"669","2009-08-27",37.02
"670","2009-08-28",36.23
"671","2009-08-31",35.700001
"672","2009-09-01",35.32
"673","2009-09-02",37.099998
"674","2009-09-03",37.139999
"675","2009-09-04",37.790001
"676","2009-09-08",36.669998
"677","2009-09-09",38.07
"678","2009-09-10",39.540001
"679","2009-09-11",39.490002
"680","2009-09-14",39.450001
"681","2009-09-15",38.779999
"682","2009-09-16",40.669998
"683","2009-09-17",40.209999
"684","2009-09-18",39.889999
"685","2009-09-21",39.75
"686","2009-09-22",39.509998
"687","2009-09-23",39.02
"688","2009-09-24",38.189999
"689","2009-09-25",37.599998
"690","2009-09-28",38.029999
"691","2009-09-29",38.02
"692","2009-09-30",37.299999
"693","2009-10-01",37.279999
"694","2009-10-02",36.68
"695","2009-10-05",37.150002
"696","2009-10-06",37.259998
"697","2009-10-07",37.900002
"698","2009-10-08",35.91
"699","2009-10-09",37.290001
"700","2009-10-12",38.099998
"701","2009-10-13",37.669998
"702","2009-10-14",38.02
"703","2009-10-15",37.259998
"704","2009-10-16",36.950001
"705","2009-10-19",37.130001
"706","2009-10-20",38.040001
"707","2009-10-21",37.060001
"708","2009-10-22",37.790001
"709","2009-10-23",37.540001
"710","2009-10-26",36.209999
"711","2009-10-27",37.470001
"712","2009-10-28",36.68
"713","2009-10-29",38.73
"714","2009-10-30",37.580002
"715","2009-11-02",37.009998
"716","2009-11-03",37.669998
"717","2009-11-04",38.849998
"718","2009-11-05",39.91
"719","2009-11-06",40.450001
"720","2009-11-09",41.509998
"721","2009-11-10",41.810001
"722","2009-11-11",41.709999
"723","2009-11-12",40.799999
"724","2009-11-13",41.099998
"725","2009-11-16",41.349998
"726","2009-11-17",41.110001
"727","2009-11-18",40.950001
"728","2009-11-19",40.830002
"729","2009-11-20",40.439999
"730","2009-11-23",41.48
"731","2009-11-24",41.860001
"732","2009-11-25",42.099998
"733","2009-11-27",41.73
"734","2009-11-30",41.509998
"735","2009-12-01",42.459999
"736","2009-12-02",42.540001
"737","2009-12-03",40.529999
"738","2009-12-04",40.310001
"739","2009-12-07",40.610001
"740","2009-12-08",40.509998
"741","2009-12-09",40.880001
"742","2009-12-10",42.040001
"743","2009-12-11",41.84
"744","2009-12-14",42.419998
"745","2009-12-15",43.150002
"746","2009-12-16",43.84
"747","2009-12-17",43.48
"748","2009-12-18",43.529999
"749","2009-12-21",45.040001
"750","2009-12-22",45.27
"751","2009-12-23",45.75
"752","2009-12-24",45.439999
"753","2009-12-28",45.419998
"754","2009-12-29",44.900002
"755","2009-12-30",44.380001
"756","2009-12-31",43.889999
"757","2010-01-04",45.68
"758","2010-01-05",45.66
"759","2010-01-06",45.98
"760","2010-01-07",48.119999
"761","2010-01-08",47.509998
"762","2010-01-11",46.950001
"763","2010-01-12",46.18
"764","2010-01-13",47.029999
"765","2010-01-14",48.02
"766","2010-01-15",48.509998
"767","2010-01-19",51.939999
"768","2010-01-20",51.27
"769","2010-01-21",51.77
"770","2010-01-22",51
"771","2010-01-25",49.560001
"772","2010-01-26",48.27
"773","2010-01-27",49.02
"774","2010-01-28",48.790001
"775","2010-01-29",48.619999
"776","2010-02-01",48.709999
"777","2010-02-02",50.299999
"778","2010-02-03",48.98
"779","2010-02-04",47.169998
"780","2010-02-05",47.02
"781","2010-02-08",46.75
"782","2010-02-09",47.919998
"783","2010-02-10",47.099998
"784","2010-02-11",46.82
"785","2010-02-12",45.950001
"786","2010-02-16",46.009998
"787","2010-02-17",46.639999
"788","2010-02-18",46.200001
"789","2010-02-19",45.349998
"790","2010-02-22",47.869999
"791","2010-02-23",46.82
"792","2010-02-24",46.91
"793","2010-02-25",47.130001
"794","2010-02-26",47.330002
"795","2010-03-01",47.48
"796","2010-03-02",47.490002
"797","2010-03-03",47.490002
"798","2010-03-04",47.119999
"799","2010-03-05",48.139999
"800","2010-03-08",47.950001
"801","2010-03-09",47.939999
"802","2010-03-10",48.32
"803","2010-03-11",49
"804","2010-03-12",47.970001
"805","2010-03-15",47.5
"806","2010-03-16",47.700001
"807","2010-03-17",48.23
"808","2010-03-18",50.09
"809","2010-03-19",50
"810","2010-03-22",49.32
"811","2010-03-23",49.02
"812","2010-03-24",47.900002
"813","2010-03-25",47.869999
"814","2010-03-26",47.200001
"815","2010-03-29",47.43
"816","2010-03-30",47.34
"817","2010-03-31",46.77
"818","2010-04-01",46.919998
"819","2010-04-05",47.110001
"820","2010-04-06",47.830002
"821","2010-04-07",46.490002
"822","2010-04-08",46.310001
"823","2010-04-09",45.130001
"824","2010-04-12",44.509998
"825","2010-04-13",44.080002
"826","2010-04-14",44
"827","2010-04-15",44
"828","2010-04-16",43.93
"829","2010-04-19",44.66
"830","2010-04-20",45.169998
"831","2010-04-21",44.450001
"832","2010-04-22",44.48
"833","2010-04-23",45.529999
"834","2010-04-26",43.560001
"835","2010-04-27",43.57
"836","2010-04-28",45.689999
"837","2010-04-29",47.189999
"838","2010-04-30",45.720001
"839","2010-05-03",46.360001
"840","2010-05-04",45.849998
"841","2010-05-05",46.57
"842","2010-05-06",45.59
"843","2010-05-07",44.349998
"844","2010-05-10",45.950001
"845","2010-05-11",45.599998
"846","2010-05-12",45.990002
"847","2010-05-13",45.799999
"848","2010-05-14",45.75
"849","2010-05-17",45.889999
"850","2010-05-18",46.200001
"851","2010-05-19",46.240002
"852","2010-05-20",44.34
"853","2010-05-21",44.709999
"854","2010-05-24",44.810001
"855","2010-05-25",44.209999
"856","2010-05-26",44.540001
"857","2010-05-27",45.709999
"858","2010-05-28",46.049999
"859","2010-06-01",45.52
"860","2010-06-02",47.43
"861","2010-06-03",48.23
"862","2010-06-04",47.389999
"863","2010-06-07",46.59
"864","2010-06-08",46.630001
"865","2010-06-09",46.84
"866","2010-06-10",47.27
"867","2010-06-11",47.950001
"868","2010-06-14",48.099998
"869","2010-06-15",48.98
"870","2010-06-16",48.830002
"871","2010-06-17",49.490002
"872","2010-06-18",49.25
"873","2010-06-21",49.259998
"874","2010-06-22",48.41
"875","2010-06-23",48.639999
"876","2010-06-24",47.919998
"877","2010-06-25",48.099998
"878","2010-06-28",48.060001
"879","2010-06-29",45.970001
"880","2010-06-30",45.669998
"881","2010-07-01",44.59
"882","2010-07-02",44.34
"883","2010-07-06",44.459999
"884","2010-07-07",45.389999
"885","2010-07-08",45.939999
"886","2010-07-09",46.200001
"887","2010-07-12",45.919998
"888","2010-07-13",46.360001
"889","2010-07-14",46.880001
"890","2010-07-15",46.849998
"891","2010-07-16",45.66
"892","2010-07-19",46.52
"893","2010-07-20",46.5
"894","2010-07-21",45.709999
"895","2010-07-22",46.330002
"896","2010-07-23",46.02
"897","2010-07-26",46.91
"898","2010-07-27",46.630001
"899","2010-07-28",45.740002
"900","2010-07-29",46.169998
"901","2010-07-30",47.02
"902","2010-08-02",48.73
"903","2010-08-03",48.889999
"904","2010-08-04",49.720001
"905","2010-08-05",49.970001
"906","2010-08-06",50.610001
"907","2010-08-09",50.709999
"908","2010-08-10",50.68
"909","2010-08-11",48.93
"910","2010-08-12",49.310001
"911","2010-08-13",49.330002
"912","2010-08-16",49
"913","2010-08-17",49.669998
"914","2010-08-18",50.119999
"915","2010-08-19",48.810001
"916","2010-08-20",48.509998
"917","2010-08-23",48.5
"918","2010-08-24",47.689999
"919","2010-08-25",48.669998
"920","2010-08-26",48.32
"921","2010-08-27",48.939999
"922","2010-08-30",47.98
"923","2010-08-31",47.790001
"924","2010-09-01",49.549999
"925","2010-09-02",49.810001
"926","2010-09-03",51.080002
"927","2010-09-07",50.880001
"928","2010-09-08",50.849998
"929","2010-09-09",51.84
"930","2010-09-10",52.779999
"931","2010-09-13",52.599998
"932","2010-09-14",52.060001
"933","2010-09-15",51.790001
"934","2010-09-16",51.439999
"935","2010-09-17",50.369999
"936","2010-09-20",50.98
"937","2010-09-21",51
"938","2010-09-22",50.240002
"939","2010-09-23",49.98
"940","2010-09-24",50.25
"941","2010-09-27",50.029999
"942","2010-09-28",50.59
"943","2010-09-29",50.139999
"944","2010-09-30",50.240002
"945","2010-10-01",50.130001
"946","2010-10-04",49.290001
"947","2010-10-05",50.5
"948","2010-10-06",49.59
"949","2010-10-07",49.889999
"950","2010-10-08",50.849998
"951","2010-10-11",51.290001
"952","2010-10-12",52.200001
"953","2010-10-13",53.799999
